[['2, k, 0', [0.137224, -1.51498, 1.0]], ['2, k, 1', [0.143183, -1.22845, 1.0]], ['2, k, 2', [0.148495, -0.941338, 1.0]], ['2, k, 3', [0.143893, -0.827726, 1.0]], ['2, k, 4', [0.00854631, -0.92647, 1.0]], ['2, k, 5', [-0.120458, -0.942954, 1.0]], ['2, k, 6', [-0.0560274, -0.923114, 1.0]], ['2, k, 7', [-0.0346745, -0.917559, 1.0]], ['2, k, 8', [0.28092, -0.941851, 1.0]], ['2, k, 9', [0.400972, -0.968647, 1.0]], ['2, k, 10', [0.43396, -0.944493, 1.0]], ['2, k, 11', [0.493621, -0.90768, 1.0]], ['2, k, 12', [0.0742602, -1.49797, 1.0]], ['2, k, 13', [-0.0392612, -1.52547, 1.0]], ['2, k, 14', [0.00486571, -1.7758, 1.0]], ['2, k, 15', [0.00389456, -1.82398, 1.0]], ['2, k, 16', [0.197739, -1.50494, 1.0]], ['2, k, 17', [0.306368, -1.51205, 1.0]], ['2, k, 18', [0.270259, -1.77282, 1.0]], ['2, k, 19', [0.254233, -1.82066, 1.0]], ['2, k, 20', [0.147283, -1.01335, 1.0]], ['2, k, 21', [-0.0345676, -0.91473, 1.0]], ['2, k, 22', [-0.0344282, -0.91104, 1.0]], ['2, k, 23', [0.52666, -0.909463, 1.0]], ['2, k, 24', [0.532168, -0.884393, 1.0]]]
[['2, k, 0', [0.162755, -1.2565, 1.0]], ['2, k, 1', [0.181401, -0.995836, 1.0]], ['2, k, 2', [0.203833, -0.722615, 1.0]], ['2, k, 3', [0.22679, -0.609552, 1.0]], ['2, k, 4', [0.0755808, -0.748387, 1.0]], ['2, k, 5', [-0.0104097, -0.777385, 1.0]], ['2, k, 6', [-0.0490322, -0.790014, 1.0]], ['2, k, 7', [-0.0980079, -0.803921, 1.0]], ['2, k, 8', [0.343509, -0.768523, 1.0]], ['2, k, 9', [0.44486, -0.794054, 1.0]], ['2, k, 10', [0.515412, -0.800151, 1.0]], ['2, k, 11', [0.595535, -0.819924, 1.0]], ['2, k, 12', [0.10344, -1.24074, 1.0]], ['2, k, 13', [0.0217856, -1.44534, 1.0]], ['2, k, 14', [0.0169196, -1.79199, 1.0]], ['2, k, 15', [0.0169182, -1.82845, 1.0]], ['2, k, 16', [0.219722, -1.25222, 1.0]], ['2, k, 17', [0.275242, -1.44852, 1.0]], ['2, k, 18', [0.259924, -1.7944, 1.0]], ['2, k, 19', [0.257036, -1.83284, 1.0]], ['2, k, 20', [0.198595, -0.788674, 1.0]], ['2, k, 21', [-0.113376, -0.812136, 1.0]], ['2, k, 22', [-0.136379, -0.791025, 1.0]], ['2, k, 23', [0.618281, -0.828763, 1.0]], ['2, k, 24', [0.532446, -0.82063, 1.0]]]
[['2, k, 0', [0.166102, -1.25526, 1.0]], ['2, k, 1', [0.182513, -0.995171, 1.0]], ['2, k, 2', [0.203323, -0.724291, 1.0]], ['2, k, 3', [0.227953, -0.611925, 1.0]], ['2, k, 4', [0.0775318, -0.751266, 1.0]], ['2, k, 5', [-0.00926962, -0.78174, 1.0]], ['2, k, 6', [-0.0518517, -0.790189, 1.0]], ['2, k, 7', [-0.0968981, -0.81554, 1.0]], ['2, k, 8', [0.3453, -0.770334, 1.0]], ['2, k, 9', [0.44685, -0.802078, 1.0]], ['2, k, 10', [0.516205, -0.813971, 1.0]], ['2, k, 11', [0.589921, -0.835719, 1.0]], ['2, k, 12', [0.106768, -1.23906, 1.0]], ['2, k, 13', [0.0219555, -1.44447, 1.0]], ['2, k, 14', [0.0168676, -1.79113, 1.0]], ['2, k, 15', [0.0166186, -1.82779, 1.0]], ['2, k, 16', [0.22295, -1.25157, 1.0]], ['2, k, 17', [0.275358, -1.44905, 1.0]], ['2, k, 18', [0.262219, -1.79532, 1.0]], ['2, k, 19', [0.259352, -1.83312, 1.0]], ['2, k, 20', [0.198503, -0.789953, 1.0]], ['2, k, 21', [-0.0877417, -0.834318, 1.0]], ['2, k, 22', [-0.138097, -0.801584, 1.0]], ['2, k, 23', [0.613199, -0.843842, 1.0]], ['2, k, 24', [0.526378, -0.832517, 1.0]]]
[['2, k, 0', [0.171037, -1.25482, 1.0]], ['2, k, 1', [0.184516, -0.994787, 1.0]], ['2, k, 2', [0.203171, -0.725832, 1.0]], ['2, k, 3', [0.228568, -0.613838, 1.0]], ['2, k, 4', [0.07808, -0.752804, 1.0]], ['2, k, 5', [-0.0113522, -0.784452, 1.0]], ['2, k, 6', [-0.0546107, -0.802847, 1.0]], ['2, k, 7', [-0.0992059, -0.823182, 1.0]], ['2, k, 8', [0.344849, -0.769894, 1.0]], ['2, k, 9', [0.445908, -0.80562, 1.0]], ['2, k, 10', [0.515505, -0.821169, 1.0]], ['2, k, 11', [0.593296, -0.848789, 1.0]], ['2, k, 12', [0.112418, -1.23955, 1.0]], ['2, k, 13', [0.0221564, -1.44401, 1.0]], ['2, k, 14', [0.0152144, -1.79063, 1.0]], ['2, k, 15', [0.0148506, -1.82655, 1.0]], ['2, k, 16', [0.227182, -1.25045, 1.0]], ['2, k, 17', [0.275438, -1.44941, 1.0]], ['2, k, 18', [0.266897, -1.79574, 1.0]], ['2, k, 19', [0.264536, -1.83349, 1.0]], ['2, k, 20', [0.198737, -0.791365, 1.0]], ['2, k, 21', [-0.114022, -0.836799, 1.0]], ['2, k, 22', [-0.13535, -0.803809, 1.0]], ['2, k, 23', [0.634783, -0.860921, 1.0]], ['2, k, 24', [0.537246, -0.850803, 1.0]]]
[['2, k, 0', [0.173358, -1.2562, 1.0]], ['2, k, 1', [0.186137, -0.995441, 1.0]], ['2, k, 2', [0.203462, -0.727981, 1.0]], ['2, k, 3', [0.229305, -0.616543, 1.0]], ['2, k, 4', [0.0782878, -0.755193, 1.0]], ['2, k, 5', [-0.011635, -0.788718, 1.0]], ['2, k, 6', [-0.0536007, -0.806809, 1.0]], ['2, k, 7', [-0.0995374, -0.826957, 1.0]], ['2, k, 8', [0.344453, -0.769728, 1.0]], ['2, k, 9', [0.445116, -0.811901, 1.0]], ['2, k, 10', [0.51358, -0.830072, 1.0]], ['2, k, 11', [0.592411, -0.861009, 1.0]], ['2, k, 12', [0.114683, -1.24103, 1.0]], ['2, k, 13', [0.0222028, -1.44481, 1.0]], ['2, k, 14', [0.0189517, -1.79135, 1.0]], ['2, k, 15', [0.00678732, -1.84445, 1.0]], ['2, k, 16', [0.229483, -1.25172, 1.0]], ['2, k, 17', [0.275422, -1.44986, 1.0]], ['2, k, 18', [0.267594, -1.79617, 1.0]], ['2, k, 19', [0.26541, -1.83409, 1.0]], ['2, k, 20', [0.199417, -0.793611, 1.0]], ['2, k, 21', [-0.119396, -0.842076, 1.0]], ['2, k, 22', [-0.141691, -0.809382, 1.0]], ['2, k, 23', [0.626018, -0.868555, 1.0]], ['2, k, 24', [0.532032, -0.859047, 1.0]]]
[['2, k, 0', [0.175245, -1.25632, 1.0]], ['2, k, 1', [0.187274, -0.99565, 1.0]], ['2, k, 2', [0.203481, -0.729605, 1.0]], ['2, k, 3', [0.229818, -0.618717, 1.0]], ['2, k, 4', [0.0783418, -0.75667, 1.0]], ['2, k, 5', [-0.0117297, -0.792437, 1.0]], ['2, k, 6', [-0.04948, -0.811904, 1.0]], ['2, k, 7', [-0.0935562, -0.834153, 1.0]], ['2, k, 8', [0.343956, -0.769607, 1.0]], ['2, k, 9', [0.444321, -0.815964, 1.0]], ['2, k, 10', [0.512698, -0.838678, 1.0]], ['2, k, 11', [0.591406, -0.875118, 1.0]], ['2, k, 12', [0.11674, -1.24177, 1.0]], ['2, k, 13', [0.0223612, -1.44498, 1.0]], ['2, k, 14', [0.0183721, -1.79155, 1.0]], ['2, k, 15', [0.0182634, -1.82692, 1.0]], ['2, k, 16', [0.231272, -1.25132, 1.0]], ['2, k, 17', [0.275605, -1.45142, 1.0]], ['2, k, 18', [0.259063, -1.79701, 1.0]], ['2, k, 19', [0.255835, -1.83594, 1.0]], ['2, k, 20', [0.199726, -0.795054, 1.0]], ['2, k, 21', [-0.0829525, -0.845394, 1.0]], ['2, k, 22', [-0.13751, -0.816906, 1.0]], ['2, k, 23', [0.622497, -0.883558, 1.0]], ['2, k, 24', [0.531132, -0.875452, 1.0]]]
[['2, k, 0', [0.175038, -1.25624, 1.0]], ['2, k, 1', [0.187285, -0.9955, 1.0]], ['2, k, 2', [0.203417, -0.729669, 1.0]], ['2, k, 3', [0.230108, -0.619229, 1.0]], ['2, k, 4', [0.0771025, -0.754975, 1.0]], ['2, k, 5', [-0.0130144, -0.79375, 1.0]], ['2, k, 6', [-0.0517564, -0.813372, 1.0]], ['2, k, 7', [-0.0987501, -0.837563, 1.0]], ['2, k, 8', [0.34371, -0.76971, 1.0]], ['2, k, 9', [0.444163, -0.822343, 1.0]], ['2, k, 10', [0.511632, -0.847824, 1.0]], ['2, k, 11', [0.589865, -0.887221, 1.0]], ['2, k, 12', [0.116521, -1.24145, 1.0]], ['2, k, 13', [0.0218267, -1.44562, 1.0]], ['2, k, 14', [0.0193341, -1.79223, 1.0]], ['2, k, 15', [0.0138909, -1.87034, 1.0]], ['2, k, 16', [0.230931, -1.25144, 1.0]], ['2, k, 17', [0.276657, -1.46655, 1.0]], ['2, k, 18', [0.274795, -1.81301, 1.0]], ['2, k, 19', [0.2727, -1.85043, 1.0]], ['2, k, 20', [0.199676, -0.795118, 1.0]], ['2, k, 21', [-0.134042, -0.849963, 1.0]], ['2, k, 22', [-0.147858, -0.827067, 1.0]], ['2, k, 23', [0.627404, -0.894934, 1.0]], ['2, k, 24', [0.525839, -0.882571, 1.0]]]
[['2, k, 0', [0.174667, -1.25684, 1.0]], ['2, k, 1', [0.187249, -0.996058, 1.0]], ['2, k, 2', [0.20286, -0.731597, 1.0]], ['2, k, 3', [0.230258, -0.621505, 1.0]], ['2, k, 4', [0.0774352, -0.756907, 1.0]], ['2, k, 5', [-0.0133921, -0.794703, 1.0]], ['2, k, 6', [-0.0556841, -0.815815, 1.0]], ['2, k, 7', [-0.0994409, -0.838986, 1.0]], ['2, k, 8', [0.347782, -0.777966, 1.0]], ['2, k, 9', [0.444651, -0.827891, 1.0]], ['2, k, 10', [0.511059, -0.854912, 1.0]], ['2, k, 11', [0.587981, -0.897737, 1.0]], ['2, k, 12', [0.116442, -1.24196, 1.0]], ['2, k, 13', [0.0220442, -1.44615, 1.0]], ['2, k, 14', [0.0148525, -1.79266, 1.0]], ['2, k, 15', [0.0133362, -1.82807, 1.0]], ['2, k, 16', [0.230181, -1.25218, 1.0]], ['2, k, 17', [0.276609, -1.45907, 1.0]], ['2, k, 18', [0.263576, -1.80455, 1.0]], ['2, k, 19', [0.259564, -1.84383, 1.0]], ['2, k, 20', [0.19922, -0.796974, 1.0]], ['2, k, 21', [-0.0931905, -0.852953, 1.0]], ['2, k, 22', [-0.139927, -0.823487, 1.0]], ['2, k, 23', [0.622598, -0.913666, 1.0]], ['2, k, 24', [0.525821, -0.890346, 1.0]]]
[['2, k, 0', [0.175047, -1.25793, 1.0]], ['2, k, 1', [0.187993, -0.997234, 1.0]], ['2, k, 2', [0.203422, -0.734223, 1.0]], ['2, k, 3', [0.230154, -0.623994, 1.0]], ['2, k, 4', [0.0775213, -0.758903, 1.0]], ['2, k, 5', [-0.0140756, -0.797576, 1.0]], ['2, k, 6', [-0.0456851, -0.817918, 1.0]], ['2, k, 7', [-0.103531, -0.842386, 1.0]], ['2, k, 8', [0.346299, -0.776888, 1.0]], ['2, k, 9', [0.448269, -0.839145, 1.0]], ['2, k, 10', [0.510418, -0.868722, 1.0]], ['2, k, 11', [0.582056, -0.905765, 1.0]], ['2, k, 12', [0.117388, -1.2439, 1.0]], ['2, k, 13', [0.0224645, -1.44679, 1.0]], ['2, k, 14', [0.0111566, -1.79317, 1.0]], ['2, k, 15', [0.00910507, -1.82832, 1.0]], ['2, k, 16', [0.230199, -1.25266, 1.0]], ['2, k, 17', [0.276739, -1.45717, 1.0]], ['2, k, 18', [0.263284, -1.80264, 1.0]], ['2, k, 19', [0.259071, -1.84179, 1.0]], ['2, k, 20', [0.199835, -0.799447, 1.0]], ['2, k, 21', [-0.0930978, -0.858771, 1.0]], ['2, k, 22', [-0.139068, -0.824464, 1.0]], ['2, k, 23', [0.609075, -0.913581, 1.0]], ['2, k, 24', [0.519829, -0.899416, 1.0]]]
[['2, k, 0', [0.173258, -1.25819, 1.0]], ['2, k, 1', [0.187113, -0.997746, 1.0]], ['2, k, 2', [0.202164, -0.735948, 1.0]], ['2, k, 3', [0.230276, -0.626716, 1.0]], ['2, k, 4', [0.0764578, -0.757751, 1.0]], ['2, k, 5', [-0.015161, -0.798682, 1.0]], ['2, k, 6', [-0.0497568, -0.815337, 1.0]], ['2, k, 7', [-0.102452, -0.843254, 1.0]], ['2, k, 8', [0.345591, -0.776431, 1.0]], ['2, k, 9', [0.444936, -0.841105, 1.0]], ['2, k, 10', [0.50711, -0.871728, 1.0]], ['2, k, 11', [0.580542, -0.911906, 1.0]], ['2, k, 12', [0.115847, -1.24362, 1.0]], ['2, k, 13', [0.0226597, -1.44676, 1.0]], ['2, k, 14', [0.0112172, -1.79315, 1.0]], ['2, k, 15', [0.00916507, -1.82839, 1.0]], ['2, k, 16', [0.227921, -1.25354, 1.0]], ['2, k, 17', [0.27676, -1.45703, 1.0]], ['2, k, 18', [0.265617, -1.80284, 1.0]], ['2, k, 19', [0.261672, -1.8416, 1.0]], ['2, k, 20', [0.198599, -0.800987, 1.0]], ['2, k, 21', [-0.0962263, -0.85872, 1.0]], ['2, k, 22', [-0.142171, -0.825632, 1.0]], ['2, k, 23', [0.618655, -0.920964, 1.0]], ['2, k, 24', [0.515288, -0.903922, 1.0]]]
[['2, k, 0', [0.174085, -1.26127, 1.0]], ['2, k, 1', [0.188133, -1.00073, 1.0]], ['2, k, 2', [0.203469, -0.741681, 1.0]], ['2, k, 3', [0.231085, -0.632098, 1.0]], ['2, k, 4', [0.0774346, -0.763901, 1.0]], ['2, k, 5', [-0.0151475, -0.801892, 1.0]], ['2, k, 6', [-0.0605797, -0.821943, 1.0]], ['2, k, 7', [-0.108037, -0.844362, 1.0]], ['2, k, 8', [0.348086, -0.78511, 1.0]], ['2, k, 9', [0.445674, -0.845763, 1.0]], ['2, k, 10', [0.52455, -0.887881, 1.0]], ['2, k, 11', [0.583545, -0.918527, 1.0]], ['2, k, 12', [0.116615, -1.24689, 1.0]], ['2, k, 13', [0.0227828, -1.4467, 1.0]], ['2, k, 14', [0.0151161, -1.79319, 1.0]], ['2, k, 15', [0.01309, -1.82916, 1.0]], ['2, k, 16', [0.228812, -1.25632, 1.0]], ['2, k, 17', [0.276579, -1.45385, 1.0]], ['2, k, 18', [0.263807, -1.79989, 1.0]], ['2, k, 19', [0.259399, -1.83866, 1.0]], ['2, k, 20', [0.199815, -0.80608, 1.0]], ['2, k, 21', [-0.115842, -0.857748, 1.0]], ['2, k, 22', [-0.149987, -0.829546, 1.0]], ['2, k, 23', [0.608781, -0.929472, 1.0]], ['2, k, 24', [0.52408, -0.913472, 1.0]]]
[['2, k, 0', [0.173771, -1.27118, 1.0]], ['2, k, 1', [0.188586, -1.01087, 1.0]], ['2, k, 2', [0.203742, -0.752019, 1.0]], ['2, k, 3', [0.231154, -0.641916, 1.0]], ['2, k, 4', [0.0785629, -0.769659, 1.0]], ['2, k, 5', [-0.0140996, -0.804918, 1.0]], ['2, k, 6', [-0.0574516, -0.818784, 1.0]], ['2, k, 7', [-0.106014, -0.844397, 1.0]], ['2, k, 8', [0.350346, -0.795167, 1.0]], ['2, k, 9', [0.444088, -0.852049, 1.0]], ['2, k, 10', [0.505803, -0.884807, 1.0]], ['2, k, 11', [0.578113, -0.920134, 1.0]], ['2, k, 12', [0.116266, -1.25655, 1.0]], ['2, k, 13', [0.0221616, -1.44686, 1.0]], ['2, k, 14', [0.0182442, -1.7935, 1.0]], ['2, k, 15', [0.0155365, -1.83062, 1.0]], ['2, k, 16', [0.228562, -1.26619, 1.0]], ['2, k, 17', [0.276809, -1.45355, 1.0]], ['2, k, 18', [0.270763, -1.79997, 1.0]], ['2, k, 19', [0.266002, -1.83873, 1.0]], ['2, k, 20', [0.20012, -0.816688, 1.0]], ['2, k, 21', [-0.0930815, -0.871408, 1.0]], ['2, k, 22', [-0.145867, -0.823116, 1.0]], ['2, k, 23', [0.613636, -0.928631, 1.0]], ['2, k, 24', [0.51699, -0.915688, 1.0]]]
[['2, k, 0', [0.173153, -1.27593, 1.0]], ['2, k, 1', [0.18817, -1.01856, 1.0]], ['2, k, 2', [0.20302, -0.763152, 1.0]], ['2, k, 3', [0.231691, -0.654157, 1.0]], ['2, k, 4', [0.0797227, -0.780184, 1.0]], ['2, k, 5', [-0.0126281, -0.809962, 1.0]], ['2, k, 6', [-0.0441117, -0.828767, 1.0]], ['2, k, 7', [-0.104024, -0.844091, 1.0]], ['2, k, 8', [0.350773, -0.799562, 1.0]], ['2, k, 9', [0.442086, -0.855382, 1.0]], ['2, k, 10', [0.50531, -0.88674, 1.0]], ['2, k, 11', [0.574386, -0.919912, 1.0]], ['2, k, 12', [0.116586, -1.26156, 1.0]], ['2, k, 13', [0.0182939, -1.46228, 1.0]], ['2, k, 14', [0.0165533, -1.80879, 1.0]], ['2, k, 15', [0.0143966, -1.84692, 1.0]], ['2, k, 16', [0.227045, -1.2706, 1.0]], ['2, k, 17', [0.278259, -1.47096, 1.0]], ['2, k, 18', [0.266476, -1.81658, 1.0]], ['2, k, 19', [0.261443, -1.85635, 1.0]], ['2, k, 20', [0.199469, -0.826951, 1.0]], ['2, k, 21', [-0.108681, -0.856762, 1.0]], ['2, k, 22', [-0.145483, -0.816807, 1.0]], ['2, k, 23', [0.610376, -0.934015, 1.0]], ['2, k, 24', [0.514656, -0.913018, 1.0]]]
[['2, k, 0', [0.173343, -1.28291, 1.0]], ['2, k, 1', [0.188867, -1.02905, 1.0]], ['2, k, 2', [0.203962, -0.776253, 1.0]], ['2, k, 3', [0.232678, -0.66664, 1.0]], ['2, k, 4', [0.07913, -0.788146, 1.0]], ['2, k, 5', [-0.0128774, -0.815075, 1.0]], ['2, k, 6', [-0.0456851, -0.831415, 1.0]], ['2, k, 7', [-0.109299, -0.842021, 1.0]], ['2, k, 8', [0.352146, -0.811384, 1.0]], ['2, k, 9', [0.440745, -0.861518, 1.0]], ['2, k, 10', [0.504307, -0.889606, 1.0]], ['2, k, 11', [0.572556, -0.916646, 1.0]], ['2, k, 12', [0.118047, -1.26887, 1.0]], ['2, k, 13', [0.0157861, -1.46815, 1.0]], ['2, k, 14', [0.0126833, -1.81464, 1.0]], ['2, k, 15', [0.00942111, -1.85259, 1.0]], ['2, k, 16', [0.226005, -1.27716, 1.0]], ['2, k, 17', [0.279307, -1.47486, 1.0]], ['2, k, 18', [0.268118, -1.82076, 1.0]], ['2, k, 19', [0.262155, -1.85992, 1.0]], ['2, k, 20', [0.200341, -0.839507, 1.0]], ['2, k, 21', [-0.11103, -0.855985, 1.0]], ['2, k, 22', [-0.143989, -0.814773, 1.0]], ['2, k, 23', [0.613097, -0.928451, 1.0]], ['2, k, 24', [0.512978, -0.910047, 1.0]]]
[['2, k, 0', [0.170683, -1.28774, 1.0]], ['2, k, 1', [0.187036, -1.03761, 1.0]], ['2, k, 2', [0.203431, -0.789298, 1.0]], ['2, k, 3', [0.234135, -0.680937, 1.0]], ['2, k, 4', [0.0808076, -0.813475, 1.0]], ['2, k, 5', [-0.0137385, -0.825338, 1.0]], ['2, k, 6', [-0.0620453, -0.825648, 1.0]], ['2, k, 7', [-0.117484, -0.839606, 1.0]], ['2, k, 8', [0.351306, -0.81986, 1.0]], ['2, k, 9', [0.437057, -0.864685, 1.0]], ['2, k, 10', [0.500058, -0.890082, 1.0]], ['2, k, 11', [0.571137, -0.914869, 1.0]], ['2, k, 12', [0.114439, -1.27393, 1.0]], ['2, k, 13', [0.0139727, -1.47037, 1.0]], ['2, k, 14', [0.0137329, -1.81676, 1.0]], ['2, k, 15', [0.0110276, -1.85568, 1.0]], ['2, k, 16', [0.224206, -1.28167, 1.0]], ['2, k, 17', [0.279262, -1.47518, 1.0]], ['2, k, 18', [0.26534, -1.82095, 1.0]], ['2, k, 19', [0.259397, -1.86073, 1.0]], ['2, k, 20', [0.199418, -0.851364, 1.0]], ['2, k, 21', [-0.112942, -0.854764, 1.0]], ['2, k, 22', [-0.159499, -0.820474, 1.0]], ['2, k, 23', [0.610227, -0.924433, 1.0]], ['2, k, 24', [0.508837, -0.908007, 1.0]]]
[['2, k, 0', [0.160791, -1.30866, 1.0]], ['2, k, 1', [0.184051, -1.05683, 1.0]], ['2, k, 2', [0.205864, -0.806465, 1.0]], ['2, k, 3', [0.234998, -0.698546, 1.0]], ['2, k, 4', [0.0813387, -0.819656, 1.0]], ['2, k, 5', [-0.0147215, -0.833454, 1.0]], ['2, k, 6', [-0.0570651, -0.83931, 1.0]], ['2, k, 7', [-0.119184, -0.84254, 1.0]], ['2, k, 8', [0.341606, -0.861347, 1.0]], ['2, k, 9', [0.43188, -0.881551, 1.0]], ['2, k, 10', [0.496675, -0.898773, 1.0]], ['2, k, 11', [0.565433, -0.912302, 1.0]], ['2, k, 12', [0.103747, -1.29148, 1.0]], ['2, k, 13', [0.00182985, -1.41828, 1.0]], ['2, k, 14', [0.0077376, -1.76488, 1.0]], ['2, k, 15', [0.00187485, -1.80227, 1.0]], ['2, k, 16', [0.21537, -1.30611, 1.0]], ['2, k, 17', [0.280283, -1.47678, 1.0]], ['2, k, 18', [0.265451, -1.82226, 1.0]], ['2, k, 19', [0.255535, -1.86236, 1.0]], ['2, k, 20', [0.200579, -0.869052, 1.0]], ['2, k, 21', [-0.146274, -0.85532, 1.0]], ['2, k, 22', [-0.161463, -0.818739, 1.0]], ['2, k, 23', [0.600143, -0.919011, 1.0]], ['2, k, 24', [0.504059, -0.903642, 1.0]]]
[['2, k, 0', [0.159181, -1.31163, 1.0]], ['2, k, 1', [0.18473, -1.06668, 1.0]], ['2, k, 2', [0.212353, -0.826909, 1.0]], ['2, k, 3', [0.234183, -0.71647, 1.0]], ['2, k, 4', [0.0803303, -0.833741, 1.0]], ['2, k, 5', [-0.0163491, -0.843101, 1.0]], ['2, k, 6', [-0.0632834, -0.845372, 1.0]], ['2, k, 7', [-0.12692, -0.849725, 1.0]], ['2, k, 8', [0.341333, -0.867812, 1.0]], ['2, k, 9', [0.429537, -0.886545, 1.0]], ['2, k, 10', [0.491627, -0.90037, 1.0]], ['2, k, 11', [0.560574, -0.91239, 1.0]], ['2, k, 12', [0.10166, -1.29398, 1.0]], ['2, k, 13', [0.00553175, -1.47514, 1.0]], ['2, k, 14', [0.0143229, -1.8212, 1.0]], ['2, k, 15', [0.011084, -1.86155, 1.0]], ['2, k, 16', [0.214262, -1.30941, 1.0]], ['2, k, 17', [0.279772, -1.48246, 1.0]], ['2, k, 18', [0.265202, -1.82775, 1.0]], ['2, k, 19', [0.257758, -1.86909, 1.0]], ['2, k, 20', [0.205282, -0.886603, 1.0]], ['2, k, 21', [-0.137902, -0.866628, 1.0]], ['2, k, 22', [-0.16802, -0.828165, 1.0]], ['2, k, 23', [0.600928, -0.918405, 1.0]], ['2, k, 24', [0.498765, -0.908513, 1.0]]]
[['2, k, 0', [0.159871, -1.31733, 1.0]], ['2, k, 1', [0.185493, -1.07688, 1.0]], ['2, k, 2', [0.211537, -0.837384, 1.0]], ['2, k, 3', [0.233258, -0.727594, 1.0]], ['2, k, 4', [0.0808503, -0.853296, 1.0]], ['2, k, 5', [-0.0183349, -0.856134, 1.0]], ['2, k, 6', [-0.0690046, -0.853892, 1.0]], ['2, k, 7', [-0.132934, -0.862375, 1.0]], ['2, k, 8', [0.339814, -0.882105, 1.0]], ['2, k, 9', [0.4278, -0.895304, 1.0]], ['2, k, 10', [0.489128, -0.906072, 1.0]], ['2, k, 11', [0.545292, -0.925133, 1.0]], ['2, k, 12', [0.101516, -1.3008, 1.0]], ['2, k, 13', [0.00603644, -1.47467, 1.0]], ['2, k, 14', [0.00147697, -1.78597, 1.0]], ['2, k, 15', [-0.00260435, -1.82518, 1.0]], ['2, k, 16', [0.215615, -1.31387, 1.0]], ['2, k, 17', [0.280817, -1.484, 1.0]], ['2, k, 18', [0.262783, -1.82962, 1.0]], ['2, k, 19', [0.255449, -1.87102, 1.0]], ['2, k, 20', [0.205021, -0.897375, 1.0]], ['2, k, 21', [-0.143177, -0.875578, 1.0]], ['2, k, 22', [-0.170711, -0.840833, 1.0]], ['2, k, 23', [0.537496, -0.905895, 1.0]], ['2, k, 24', [0.483744, -0.921459, 1.0]]]
[['2, k, 0', [0.158821, -1.35484, 1.0]], ['2, k, 1', [0.184018, -1.09777, 1.0]], ['2, k, 2', [0.209359, -0.847035, 1.0]], ['2, k, 3', [0.234217, -0.739775, 1.0]], ['2, k, 4', [0.0801578, -0.863113, 1.0]], ['2, k, 5', [-0.0203555, -0.868371, 1.0]], ['2, k, 6', [-0.0770906, -0.867846, 1.0]], ['2, k, 7', [-0.137122, -0.881889, 1.0]], ['2, k, 8', [0.337813, -0.895802, 1.0]], ['2, k, 9', [0.445251, -0.922264, 1.0]], ['2, k, 10', [0.526021, -0.943989, 1.0]], ['2, k, 11', [0.561053, -0.929456, 1.0]], ['2, k, 12', [0.097045, -1.3377, 1.0]], ['2, k, 13', [0.00619702, -1.47453, 1.0]], ['2, k, 14', [0.0100743, -1.82102, 1.0]], ['2, k, 15', [0.00418744, -1.85953, 1.0]], ['2, k, 16', [0.218055, -1.35132, 1.0]], ['2, k, 17', [0.281463, -1.48481, 1.0]], ['2, k, 18', [0.258441, -1.82833, 1.0]], ['2, k, 19', [0.247861, -1.87227, 1.0]], ['2, k, 20', [0.203061, -0.90921, 1.0]], ['2, k, 21', [-0.157291, -0.893646, 1.0]], ['2, k, 22', [-0.174351, -0.861326, 1.0]], ['2, k, 23', [0.591283, -0.939163, 1.0]], ['2, k, 24', [0.510789, -0.938139, 1.0]]]
[['2, k, 0', [0.159112, -1.36265, 1.0]], ['2, k, 1', [0.182786, -1.11007, 1.0]], ['2, k, 2', [0.20599, -0.86005, 1.0]], ['2, k, 3', [0.233013, -0.752611, 1.0]], ['2, k, 4', [0.0778901, -0.87198, 1.0]], ['2, k, 5', [-0.0215567, -0.881684, 1.0]], ['2, k, 6', [-0.0679456, -0.892087, 1.0]], ['2, k, 7', [-0.137194, -0.903186, 1.0]], ['2, k, 8', [0.335906, -0.905165, 1.0]], ['2, k, 9', [0.422474, -0.921356, 1.0]], ['2, k, 10', [0.478831, -0.933807, 1.0]], ['2, k, 11', [0.545985, -0.947601, 1.0]], ['2, k, 12', [0.0983767, -1.34578, 1.0]], ['2, k, 13', [0.00548357, -1.47556, 1.0]], ['2, k, 14', [0.0168437, -1.82162, 1.0]], ['2, k, 15', [0.0109731, -1.86312, 1.0]], ['2, k, 16', [0.217299, -1.35866, 1.0]], ['2, k, 17', [0.282981, -1.48652, 1.0]], ['2, k, 18', [0.269144, -1.83236, 1.0]], ['2, k, 19', [0.258937, -1.87391, 1.0]], ['2, k, 20', [0.200255, -0.922605, 1.0]], ['2, k, 21', [-0.14316, -0.921264, 1.0]], ['2, k, 22', [-0.1788, -0.879553, 1.0]], ['2, k, 23', [0.567212, -0.953186, 1.0]], ['2, k, 24', [0.487917, -0.944485, 1.0]]]
