[['2, k, 0', [8.39147, 78.78394, 1.0]], ['2, k, 1', [5.138235160121319, 111.57145546055014, 1.0]], ['2, k, 2', [2.693752148140878, 136.21841150843366, 1.0]], ['2, k, 3', [2.0154621323423227, 143.19607838071212, 1.0]], ['2, k, 4', [16.959670151025964, 126.67991987727537, 1.0]], ['2, k, 5', [19.021095463239266, 96.31388661547314, 1.0]], ['2, k, 6', [18.737936026347104, 74.2151423405549, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-11.370524329278105, 128.3194050565221, 1.0]], ['2, k, 9', [-21.38711474549327, 104.8858805027926, 1.0]], ['2, k, 10', [-24.881018777944632, 78.75363699067361, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.82511529741554, 78.15258628815954, 1.0]], ['2, k, 13', [1.6942318769894644, 40.54831679095422, 1.0]], ['2, k, 14', [-5.126758784247806, 12.768146877554724, 1.0]], ['2, k, 15', [1.405282918835626, 10.580772540443089, 1.0]], ['2, k, 16', [2.709190036584987, 79.30490900560572, 1.0]], ['2, k, 17', [-4.606798243954457, 47.43102498430564, 1.0]], ['2, k, 18', [-11.775403062518311, 11.153659508098876, 1.0]], ['2, k, 19', [-5.057949984153209, 8.439094773722578, 1.0]], ['2, k, 20', [2.693752148140878, 136.21841150843366, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [5.338236, 75.56202600000002, 1.0]], ['2, k, 1', [14.854807818108668, 107.87596851636474, 1.0]], ['2, k, 2', [21.87191071190078, 131.53831987891144, 1.0]], ['2, k, 3', [24.005263126323328, 138.22143596553107, 1.0]], ['2, k, 4', [41.94918735041374, 130.85762033171227, 1.0]], ['2, k, 5', [50.73120125502868, 102.4129363933321, 1.0]], ['2, k, 6', [37.529190193438616, 75.46971159988155, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [5.9957728072587155, 125.83635444219476, 1.0]], ['2, k, 9', [-14.86748127678464, 108.3664267828487, 1.0]], ['2, k, 10', [-20.247582996086848, 88.6438345320942, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [9.461860137971144, 74.44610151389445, 1.0]], ['2, k, 13', [4.932041714375404, 41.62785749870933, 1.0]], ['2, k, 14', [1.2540986913353311, 11.354855436126076, 1.0]], ['2, k, 15', [5.788934558406174, 4.277232023600456, 1.0]], ['2, k, 16', [1.0208247079763417, 76.59745301582058, 1.0]], ['2, k, 17', [-5.006598259888791, 45.82053405838269, 1.0]], ['2, k, 18', [-10.416883229910894, 10.414749195861482, 1.0]], ['2, k, 19', [-3.8604192277137566, 5.580863900170508, 1.0]], ['2, k, 20', [21.87191071190078, 131.53831987891144, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [3.8789739999999995, 74.496686, 1.0]], ['2, k, 1', [14.17726717674311, 107.09298832767698, 1.0]], ['2, k, 2', [21.74343476541877, 130.8173834063519, 1.0]], ['2, k, 3', [24.039194299941563, 137.51976531838892, 1.0]], ['2, k, 4', [42.02149191602446, 130.4546529821777, 1.0]], ['2, k, 5', [51.483584935014704, 102.3084239852871, 1.0]], ['2, k, 6', [37.63486517462615, 75.72513298527295, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [5.840006164710891, 125.09186906996999, 1.0]], ['2, k, 9', [-15.167413413199094, 108.3336918200482, 1.0]], ['2, k, 10', [-20.68715364018994, 89.14503552920013, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [7.824270570309295, 73.41080891053574, 1.0]], ['2, k, 13', [3.529308485202126, 40.51999912381356, 1.0]], ['2, k, 14', [0.3129170362089284, 11.147476999198599, 1.0]], ['2, k, 15', [4.854315571304605, 4.294824666652237, 1.0]], ['2, k, 16', [0.30914342276617246, 75.40491578895022, 1.0]], ['2, k, 17', [-5.492269380016348, 45.232023554273276, 1.0]], ['2, k, 18', [-10.744593909668946, 10.136059878635109, 1.0]], ['2, k, 19', [-4.108220064086642, 5.135072337596884, 1.0]], ['2, k, 20', [21.74343476541877, 130.8173834063519, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [2.4299880000000007, 73.59162599999999, 1.0]], ['2, k, 1', [13.399189715422981, 106.2953273103474, 1.0]], ['2, k, 2', [21.457686281733146, 130.0780622775866, 1.0]], ['2, k, 3', [23.894227241247517, 136.79972265484574, 1.0]], ['2, k, 4', [41.89534033404222, 130.06412078965423, 1.0]], ['2, k, 5', [52.044830951476214, 102.23380538839221, 1.0]], ['2, k, 6', [37.59192193887981, 75.97684743734024, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [5.398217322687604, 124.23927466254383, 1.0]], ['2, k, 9', [-15.430940849172952, 108.33674532697732, 1.0]], ['2, k, 10', [-21.256468591358683, 88.92704240520585, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.3331904947284565, 72.53712692331794, 1.0]], ['2, k, 13', [2.388522013170187, 39.6470831584111, 1.0]], ['2, k, 14', [-0.34645280720425076, 10.971500050981842, 1.0]], ['2, k, 15', [4.239485141819156, 4.350284744954982, 1.0]], ['2, k, 16', [-0.6281452136299692, 74.4678843141526, 1.0]], ['2, k, 17', [-6.133229848425618, 44.56709131814988, 1.0]], ['2, k, 18', [-11.075950930825622, 9.863079329094646, 1.0]], ['2, k, 19', [-4.489838523494998, 4.832496190800203, 1.0]], ['2, k, 20', [21.457686281733146, 130.0780622775866, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [0.9965879999999998, 72.933024, 1.0]], ['2, k, 1', [12.584218931506461, 105.59323059833474, 1.0]], ['2, k, 2', [21.151595313507944, 129.33569407304236, 1.0]], ['2, k, 3', [23.725721964595717, 136.04853969263988, 1.0]], ['2, k, 4', [41.74579270391906, 129.6715970425228, 1.0]], ['2, k, 5', [52.53911817852067, 102.15552068759263, 1.0]], ['2, k, 6', [37.44806057729151, 76.21587073680669, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [5.043564052237915, 123.39385028994967, 1.0]], ['2, k, 9', [-15.79432893178376, 108.18859579665629, 1.0]], ['2, k, 10', [-21.81750080065921, 88.66157302937413, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.817512382334118, 71.74622459120144, 1.0]], ['2, k, 13', [1.0987137091188104, 39.03225029308982, 1.0]], ['2, k, 14', [-1.2743180709204607, 10.638329168246614, 1.0]], ['2, k, 15', [3.2553713203255565, 4.364178738080144, 1.0]], ['2, k, 16', [-1.7240908690740613, 73.87517497001005, 1.0]], ['2, k, 17', [-7.127972478526641, 44.0186821138373, 1.0]], ['2, k, 18', [-11.94038739057003, 9.677817274194972, 1.0]], ['2, k, 19', [-5.385502669260724, 4.577376369936497, 1.0]], ['2, k, 20', [21.151595313507944, 129.33569407304236, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [0.12026600000000005, 72.436592, 1.0]], ['2, k, 1', [12.193991491389262, 104.71864715540991, 1.0]], ['2, k, 2', [21.221183616295942, 128.35163777699452, 1.0]], ['2, k, 3', [23.91939496744242, 135.04556302464073, 1.0]], ['2, k, 4', [41.92505598049499, 128.9898644458311, 1.0]], ['2, k, 5', [53.273921018745355, 101.76320061702987, 1.0]], ['2, k, 6', [37.889795336742594, 76.86096929557334, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [5.096192744899838, 122.33702020384328, 1.0]], ['2, k, 9', [-15.943378468964799, 107.53462100261082, 1.0]], ['2, k, 10', [-22.010614957003387, 88.33055418905225, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.923677716732454, 71.12558704432445, 1.0]], ['2, k, 13', [0.3032162774260101, 38.28462760084897, 1.0]], ['2, k, 14', [-1.7681273608473962, 10.01510621990386, 1.0]], ['2, k, 15', [2.634036146996115, 4.125759552401414, 1.0]], ['2, k, 16', [-2.6235325425114295, 73.41950023799774, 1.0]], ['2, k, 17', [-8.061885567244662, 43.615135704587416, 1.0]], ['2, k, 18', [-12.896159619115275, 9.646496147569628, 1.0]], ['2, k, 19', [-6.347129143351901, 4.436222163718221, 1.0]], ['2, k, 20', [21.221183616295942, 128.35163777699452, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-0.42439400000000005, 71.88752, 1.0]], ['2, k, 1', [12.069578283039942, 103.77463212654314, 1.0]], ['2, k, 2', [21.49188944220435, 127.32474621043205, 1.0]], ['2, k, 3', [24.290738689961675, 133.99402484539195, 1.0]], ['2, k, 4', [42.25241183436806, 128.2217811149996, 1.0]], ['2, k, 5', [54.09059076036163, 101.25682301047624, 1.0]], ['2, k, 6', [38.55153812897681, 77.6432916579073, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [5.353970120986215, 121.22712372958718, 1.0]], ['2, k, 9', [-15.842041313138314, 106.82546969224859, 1.0]], ['2, k, 10', [-21.974538529536524, 87.79701827530964, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.462194463698808, 70.56678697206809, 1.0]], ['2, k, 13', [-0.03644390753015747, 37.90912083359794, 1.0]], ['2, k, 14', [-1.8323866885964546, 9.655261078830932, 1.0]], ['2, k, 15', [2.616737922448468, 3.8979793713509974, 1.0]], ['2, k, 16', [-3.355291398674145, 72.82255993847107, 1.0]], ['2, k, 17', [-8.866378254249671, 43.03093733586966, 1.0]], ['2, k, 18', [-13.666254628339644, 9.865937551183848, 1.0]], ['2, k, 19', [-7.429776329478359, 4.8322685405526205, 1.0]], ['2, k, 20', [21.49188944220435, 127.32474621043205, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-0.92193, 71.348748, 1.0]], ['2, k, 1', [11.950713630903872, 102.98214567418714, 1.0]], ['2, k, 2', [21.726012092714733, 126.46399180138154, 1.0]], ['2, k, 3', [24.611789467840026, 133.10792590330226, 1.0]], ['2, k, 4', [42.49368604633941, 127.58325757040583, 1.0]], ['2, k, 5', [54.77626728358602, 100.858732967203, 1.0]], ['2, k, 6', [39.05719767673984, 78.46587426175941, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [5.373947665988734, 120.25628574420332, 1.0]], ['2, k, 9', [-16.19306837149625, 106.08014479377208, 1.0]], ['2, k, 10', [-22.330897117146968, 87.15522700667356, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.077267042808972, 69.92986407177611, 1.0]], ['2, k, 13', [-0.3065900977985079, 37.7869887767551, 1.0]], ['2, k, 14', [-1.8469986765715483, 9.487447726161157, 1.0]], ['2, k, 15', [2.7150840396762748, 3.792205662129202, 1.0]], ['2, k, 16', [-4.117164721306389, 72.43703410862003, 1.0]], ['2, k, 17', [-9.658606412049352, 42.34461410283397, 1.0]], ['2, k, 18', [-14.392751307974649, 10.116304151202947, 1.0]], ['2, k, 19', [-8.339081174073677, 5.016813006167613, 1.0]], ['2, k, 20', [21.726012092714733, 126.46399180138154, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.36856, 70.96253399999999, 1.0]], ['2, k, 1', [11.832534573914494, 102.39273748751593, 1.0]], ['2, k, 2', [21.86285148530932, 125.75868621451026, 1.0]], ['2, k, 3', [24.80394013704021, 132.36681578302435, 1.0]], ['2, k, 4', [42.64068658173362, 127.07443884790858, 1.0]], ['2, k, 5', [55.30907542136791, 100.55794732351242, 1.0]], ['2, k, 6', [39.45463885227986, 79.39126992169706, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [5.5037635269967335, 119.54066115812361, 1.0]], ['2, k, 9', [-16.700274685470674, 105.29725348890821, 1.0]], ['2, k, 10', [-22.597666775761148, 87.14564106262324, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.718157796877296, 69.31584080743723, 1.0]], ['2, k, 13', [-0.5243739697185679, 37.62323926777633, 1.0]], ['2, k, 14', [-1.8583428808739109, 9.288154551642556, 1.0]], ['2, k, 15', [2.7576982712229228, 3.6595118726963998, 1.0]], ['2, k, 16', [-4.884669886483794, 72.33188957632335, 1.0]], ['2, k, 17', [-10.478508355573652, 41.83326087941798, 1.0]], ['2, k, 18', [-15.1991849424144, 10.412634162075026, 1.0]], ['2, k, 19', [-9.237742225590651, 5.094847906066303, 1.0]], ['2, k, 20', [21.86285148530932, 125.75868621451026, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.6801659999999998, 70.649598, 1.0]], ['2, k, 1', [11.733286874419381, 101.91104498657229, 1.0]], ['2, k, 2', [21.92710167902277, 125.18159583517867, 1.0]], ['2, k, 3', [24.896705690016017, 131.76604412682818, 1.0]], ['2, k, 4', [42.70824223927294, 126.63794589870952, 1.0]], ['2, k, 5', [55.649673834128805, 100.27100672906111, 1.0]], ['2, k, 6', [39.66402730035075, 80.39209358822451, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [5.609811747169507, 118.9861058275208, 1.0]], ['2, k, 9', [-17.060076900818416, 104.69807519869019, 1.0]], ['2, k, 10', [-22.833530066366833, 86.98373654721416, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.4862639082519777, 68.77894463156827, 1.0]], ['2, k, 13', [-0.7011447944220812, 37.468849700179575, 1.0]], ['2, k, 14', [-1.9185040033744678, 9.105896959081843, 1.0]], ['2, k, 15', [2.717897823810557, 3.5026756148508316, 1.0]], ['2, k, 16', [-5.5341968024818256, 72.29680303304285, 1.0]], ['2, k, 17', [-11.404166070366369, 41.49069263481999, 1.0]], ['2, k, 18', [-16.189359046282306, 10.801166456951915, 1.0]], ['2, k, 19', [-10.13342239371211, 4.996832645177333, 1.0]], ['2, k, 20', [21.92710167902277, 125.18159583517867, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.8564159999999998, 70.376946, 1.0]], ['2, k, 1', [11.703731478994602, 101.58023599524535, 1.0]], ['2, k, 2', [22.011052819919414, 124.81634435898106, 1.0]], ['2, k, 3', [25.00092982125493, 131.39071576018716, 1.0]], ['2, k, 4', [42.77337806242983, 126.36321317390428, 1.0]], ['2, k, 5', [55.88783668830101, 100.0889464797571, 1.0]], ['2, k, 6', [39.24701371120395, 80.94726905558541, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [5.711546698087261, 118.61657187514831, 1.0]], ['2, k, 9', [-17.181383585180797, 104.35445433646274, 1.0]], ['2, k, 10', [-22.90833161964957, 86.71410144402387, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.365478259039785, 68.34513128015105, 1.0]], ['2, k, 13', [-0.7531466807821845, 37.37271059466674, 1.0]], ['2, k, 14', [-1.859263825824668, 8.990115926089594, 1.0]], ['2, k, 15', [2.796268424957446, 3.416924860928966, 1.0]], ['2, k, 16', [-5.95060576726625, 72.2570543793957, 1.0]], ['2, k, 17', [-12.072672801348656, 41.200427942016844, 1.0]], ['2, k, 18', [-16.87480854921018, 11.140161453932897, 1.0]], ['2, k, 19', [-10.753487329430776, 5.182296735822982, 1.0]], ['2, k, 20', [22.011052819919414, 124.81634435898106, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.9077680000000001, 70.22739999999999, 1.0]], ['2, k, 1', [11.745643553469963, 101.3896826503412, 1.0]], ['2, k, 2', [22.092160907965226, 124.60112571505809, 1.0]], ['2, k, 3', [25.082957532806233, 131.17032836686374, 1.0]], ['2, k, 4', [42.82465608806538, 126.19000080470097, 1.0]], ['2, k, 5', [56.03763632667781, 99.96137650494748, 1.0]], ['2, k, 6', [38.58231546197541, 81.37442102358091, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [5.792974401664315, 118.3943749866834, 1.0]], ['2, k, 9', [-17.14772400977178, 104.07704424621966, 1.0]], ['2, k, 10', [-22.807626782120778, 86.44306569585714, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.303376683873572, 67.98999910547724, 1.0]], ['2, k, 13', [-0.6706972726455875, 37.34770777727404, 1.0]], ['2, k, 14', [-1.7731401032314158, 8.950794863932153, 1.0]], ['2, k, 15', [2.8620295745258, 3.4143939821208633, 1.0]], ['2, k, 16', [-6.186917754414801, 72.43870721245521, 1.0]], ['2, k, 17', [-12.417508268998008, 41.452938843702654, 1.0]], ['2, k, 18', [-17.35033049112178, 11.259718068133445, 1.0]], ['2, k, 19', [-11.124206278432379, 4.892243015497458, 1.0]], ['2, k, 20', [22.092160907965226, 124.60112571505809, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.8005959999999999, 70.076334, 1.0]], ['2, k, 1', [11.868966952375041, 101.21601601871572, 1.0]], ['2, k, 2', [22.219775452406164, 124.50306212555958, 1.0]], ['2, k, 3', [25.20522820936702, 131.112700324912, 1.0]], ['2, k, 4', [42.89347660838358, 126.06542305498358, 1.0]], ['2, k, 5', [56.10629765716641, 99.82966549372892, 1.0]], ['2, k, 6', [37.88083275091461, 81.93692508926611, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [6.1185110951133925, 118.32752363751939, 1.0]], ['2, k, 9', [-16.885222890120083, 103.836416248671, 1.0]], ['2, k, 10', [-22.535037729809822, 86.179679360988, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.364605514533464, 67.74794287560006, 1.0]], ['2, k, 13', [-0.5646016478986176, 37.330143769964536, 1.0]], ['2, k, 14', [-1.7565461985082287, 8.933501476322157, 1.0]], ['2, k, 15', [2.840299683727962, 3.421161743277163, 1.0]], ['2, k, 16', [-6.055518038913843, 72.37648876488886, 1.0]], ['2, k, 17', [-12.356450505411619, 41.701106790895494, 1.0]], ['2, k, 18', [-17.511191485518243, 11.16575918315015, 1.0]], ['2, k, 19', [-11.404447839036287, 4.379632529195018, 1.0]], ['2, k, 20', [22.219775452406164, 124.50306212555958, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.5694240000000002, 69.845452, 1.0]], ['2, k, 1', [12.049537447478409, 101.06748690163246, 1.0]], ['2, k, 2', [22.38456195645602, 124.56092094511634, 1.0]], ['2, k, 3', [25.363913198870506, 131.2506443251232, 1.0]], ['2, k, 4', [42.976089709790244, 126.0415136690215, 1.0]], ['2, k, 5', [56.089945158319274, 99.74712024123613, 1.0]], ['2, k, 6', [37.09972332706653, 82.62156520295758, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [6.3891594422501985, 118.39537702914934, 1.0]], ['2, k, 9', [-16.466157570511164, 103.74759679780364, 1.0]], ['2, k, 10', [-22.301913307474727, 85.55054581740634, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.574577429558404, 67.59245084278555, 1.0]], ['2, k, 13', [-0.3626775452910249, 37.27723762027677, 1.0]], ['2, k, 14', [-1.6799286001255482, 8.896151407369192, 1.0]], ['2, k, 15', [2.8882102929097315, 3.3811526828451326, 1.0]], ['2, k, 16', [-5.593425768606302, 72.00966929546072, 1.0]], ['2, k, 17', [-11.904703955046411, 41.67222657184368, 1.0]], ['2, k, 18', [-17.16323919764552, 11.053322729828249, 1.0]], ['2, k, 19', [-11.125785370178122, 4.196088098245199, 1.0]], ['2, k, 20', [22.38456195645602, 124.56092094511634, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.3120679999999998, 69.60417000000001, 1.0]], ['2, k, 1', [12.142464566289886, 101.04352874874667, 1.0]], ['2, k, 2', [22.42632724779966, 124.84314471998289, 1.0]], ['2, k, 3', [25.372561805047592, 131.63360559809544, 1.0]], ['2, k, 4', [42.931848743697984, 126.21345085859316, 1.0]], ['2, k, 5', [55.87439443944128, 99.81448418475108, 1.0]], ['2, k, 6', [36.07817303401557, 83.58058509081998, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [6.432989980713051, 118.66179968944931, 1.0]], ['2, k, 9', [-16.613737845969162, 103.45956460275764, 1.0]], ['2, k, 10', [-22.61893203877061, 84.91700261634875, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.8375422627512634, 67.45303230870003, 1.0]], ['2, k, 13', [-0.28078724583158454, 37.232657412960585, 1.0]], ['2, k, 14', [-1.730298117054118, 8.87443952414953, 1.0]], ['2, k, 15', [2.8073879486965048, 3.3622448530093454, 1.0]], ['2, k, 16', [-5.076658700061388, 71.61515412279934, 1.0]], ['2, k, 17', [-11.363412531675575, 41.56425130475213, 1.0]], ['2, k, 18', [-16.697140955706775, 10.886682056224, 1.0]], ['2, k, 19', [-10.743117484467742, 3.8706699029803975, 1.0]], ['2, k, 20', [22.42632724779966, 124.84314471998289, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-0.982, 69.433278, 1.0]], ['2, k, 1', [12.223988420717228, 101.1666497419693, 1.0]], ['2, k, 2', [22.374905888162886, 125.3455807711107, 1.0]], ['2, k, 3', [25.26176303542872, 132.2502185699103, 1.0]], ['2, k, 4', [42.78553125735762, 126.54554286826404, 1.0]], ['2, k, 5', [55.422353377645805, 99.96231312669278, 1.0]], ['2, k, 6', [35.3418341403508, 84.11132402080838, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [6.443717876755045, 119.1589081249789, 1.0]], ['2, k, 9', [-16.62563130981766, 103.40517058703884, 1.0]], ['2, k, 10', [-22.873613565055834, 84.29839835749385, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.217334905874239, 67.3845295181622, 1.0]], ['2, k, 13', [-0.1458739084063585, 37.25016203376534, 1.0]], ['2, k, 14', [-1.808699889861647, 8.923317284359936, 1.0]], ['2, k, 15', [2.694772159929647, 3.344043911123755, 1.0]], ['2, k, 16', [-4.476749208756043, 71.28704734836899, 1.0]], ['2, k, 17', [-10.720289998140721, 41.40943506230066, 1.0]], ['2, k, 18', [-16.111357420157184, 10.553108034624266, 1.0]], ['2, k, 19', [-10.260361232043902, 3.228079120022352, 1.0]], ['2, k, 20', [22.374905888162886, 125.3455807711107, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-0.5794860000000001, 69.60702, 1.0]], ['2, k, 1', [12.298150966704753, 101.63302788966185, 1.0]], ['2, k, 2', [22.176243051971696, 126.11800156360393, 1.0]], ['2, k, 3', [24.966217886237313, 133.11475273899364, 1.0]], ['2, k, 4', [42.516036394429165, 127.10374993006093, 1.0]], ['2, k, 5', [54.72239484329141, 100.26632040581114, 1.0]], ['2, k, 6', [34.66766548964, 84.47911081620686, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [6.386763966165168, 119.967285839091, 1.0]], ['2, k, 9', [-16.28203257891621, 103.77813058748953, 1.0]], ['2, k, 10', [-22.842220052349866, 83.62576650476439, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.6486513454836205, 67.63639092463835, 1.0]], ['2, k, 13', [-0.023553195971132812, 37.222348482460035, 1.0]], ['2, k, 14', [-1.944388672172964, 8.95254384826498, 1.0]], ['2, k, 15', [2.536362594992607, 3.2748960564451375, 1.0]], ['2, k, 16', [-3.8257971650241354, 71.31541503260249, 1.0]], ['2, k, 17', [-10.092591066227817, 41.51786898981285, 1.0]], ['2, k, 18', [-15.50868738151955, 10.497001961675018, 1.0]], ['2, k, 19', [-10.03476477221539, 3.1870743324975317, 1.0]], ['2, k, 20', [22.176243051971696, 126.11800156360393, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
