[['2, k, 0', [-14.04141, 86.53284, 1.0]], ['2, k, 1', [-11.129091501714953, 117.1028604452512, 1.0]], ['2, k, 2', [-8.940940353995847, 140.26542570220707, 1.0]], ['2, k, 3', [-8.309454134061522, 146.86122797133163, 1.0]], ['2, k, 4', [7.007979363896815, 134.26938724788133, 1.0]], ['2, k, 5', [18.141341577736096, 109.59036457389256, 1.0]], ['2, k, 6', [21.78484654496407, 84.14679608681536, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.357145505233074, 133.83936811695457, 1.0]], ['2, k, 9', [-29.13991715422647, 102.47510946888217, 1.0]], ['2, k, 10', [-29.93512946248176, 79.38142654040523, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.288874980776471, 86.51550942587822, 1.0]], ['2, k, 13', [0.43455645033417234, 48.15558618854969, 1.0]], ['2, k, 14', [6.055264748617509, 13.3497297602092, 1.0]], ['2, k, 15', [-0.07370462091128438, 10.097383320185902, 1.0]], ['2, k, 16', [-19.436608968650788, 86.40170297211093, 1.0]], ['2, k, 17', [-10.781673387838275, 46.36749628277504, 1.0]], ['2, k, 18', [-1.3060754516605861, 11.26880224143607, 1.0]], ['2, k, 19', [-7.272597275260518, 8.149708642732167, 1.0]], ['2, k, 20', [-8.940940353995847, 140.26542570220707, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.784372, 87.45685, 1.0]], ['2, k, 1', [-11.037832204068774, 117.5533048079761, 1.0]], ['2, k, 2', [-9.712334727036948, 140.41779153612106, 1.0]], ['2, k, 3', [-9.361362206418939, 146.92074217497216, 1.0]], ['2, k, 4', [6.094663741298529, 135.0893078704656, 1.0]], ['2, k, 5', [25.2293519919239, 116.87663484290769, 1.0]], ['2, k, 6', [39.025072664591505, 98.11944823180022, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-27.715069980560614, 133.5204857536843, 1.0]], ['2, k, 9', [-34.046240763364594, 104.68563587731369, 1.0]], ['2, k, 10', [-33.38657985517284, 81.4134235642822, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.250567208279019, 88.03751318164333, 1.0]], ['2, k, 13', [-0.34765542027703145, 49.05250252688902, 1.0]], ['2, k, 14', [4.23148609597137, 12.298311245064426, 1.0]], ['2, k, 15', [-1.67308407989968, 8.694232576316129, 1.0]], ['2, k, 16', [-18.95358282136378, 86.7220976996522, 1.0]], ['2, k, 17', [-11.2966298840785, 46.584994141671174, 1.0]], ['2, k, 18', [-2.192640854690975, 10.935329663098123, 1.0]], ['2, k, 19', [-3.6397224281740646, 3.95298271375525, 1.0]], ['2, k, 20', [-9.712334727036948, 140.41779153612106, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.771818, 87.466708, 1.0]], ['2, k, 1', [-11.04617090343297, 117.5725517238441, 1.0]], ['2, k, 2', [-9.739820938338038, 140.43985966943947, 1.0]], ['2, k, 3', [-9.391839554078576, 146.9447917553901, 1.0]], ['2, k, 4', [6.053584793238235, 135.17173801073847, 1.0]], ['2, k, 5', [25.21686954095363, 117.57271232234046, 1.0]], ['2, k, 6', [39.27435624857293, 99.11431757214577, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-27.748453674981604, 133.55715003869398, 1.0]], ['2, k, 9', [-33.90108189383856, 105.12679450753032, 1.0]], ['2, k, 10', [-33.26137458322123, 81.84920470011906, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.191363868062269, 88.04130520828947, 1.0]], ['2, k, 13', [-0.3102412719874952, 49.0499818067342, 1.0]], ['2, k, 14', [4.266738506398994, 12.304360396229889, 1.0]], ['2, k, 15', [-1.6707957742313457, 8.604901477012264, 1.0]], ['2, k, 16', [-19.023765363944484, 86.71023848036805, 1.0]], ['2, k, 17', [-11.370953948231767, 46.58451617384334, 1.0]], ['2, k, 18', [-2.2605688086493565, 10.954514735636266, 1.0]], ['2, k, 19', [-3.6997550365507506, 3.9742635330316984, 1.0]], ['2, k, 20', [-9.739820938338038, 140.43985966943947, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.755355999999999, 87.51078800000002, 1.0]], ['2, k, 1', [-11.044219633215846, 117.60608120967736, 1.0]], ['2, k, 2', [-9.753262938571728, 140.46535778848735, 1.0]], ['2, k, 3', [-9.40681518691412, 146.9702575064453, 1.0]], ['2, k, 4', [6.044765457475419, 135.24954590721512, 1.0]], ['2, k, 5', [25.290821647367935, 118.14523801091731, 1.0]], ['2, k, 6', [39.244479369308905, 100.43165596296798, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-27.907119831700363, 133.59212788314122, 1.0]], ['2, k, 9', [-34.00047689917589, 105.12151374242848, 1.0]], ['2, k, 10', [-33.35230669666044, 81.84244287087678, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.136270091053085, 88.07555208663348, 1.0]], ['2, k, 13', [-0.2560707907368629, 49.02588221445562, 1.0]], ['2, k, 14', [4.312486186322485, 12.310716830387797, 1.0]], ['2, k, 15', [-1.5928461662951712, 8.618730417433238, 1.0]], ['2, k, 16', [-19.062708974597875, 86.74582275139903, 1.0]], ['2, k, 17', [-11.413392958832613, 46.63272978949186, 1.0]], ['2, k, 18', [-2.2866785617279035, 10.959712959046449, 1.0]], ['2, k, 19', [-3.666843643133921, 4.019982227133034, 1.0]], ['2, k, 20', [-9.753262938571728, 140.46535778848735, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.740371999999999, 87.567334, 1.0]], ['2, k, 1', [-11.041069664349363, 117.64197043409288, 1.0]], ['2, k, 2', [-9.762374138797695, 140.4858795737764, 1.0]], ['2, k, 3', [-9.416743664903674, 146.9881938869502, 1.0]], ['2, k, 4', [6.049163467391859, 135.315065227396, 1.0]], ['2, k, 5', [25.390894810582665, 118.59948711005097, 1.0]], ['2, k, 6', [39.457045436920794, 101.19946922403426, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-27.893358822771027, 133.70575343091798, 1.0]], ['2, k, 9', [-34.000257502322306, 104.93596314217812, 1.0]], ['2, k, 10', [-33.34632552156765, 81.65443228268408, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.1012456322579585, 88.1196811593171, 1.0]], ['2, k, 13', [-0.22298732677958633, 49.008590774382505, 1.0]], ['2, k, 14', [4.329403343183567, 12.384233106377366, 1.0]], ['2, k, 15', [-1.5475684332064539, 8.69328543012655, 1.0]], ['2, k, 16', [-19.081609077090192, 86.80545558436559, 1.0]], ['2, k, 17', [-11.430433179150143, 46.703447977713026, 1.0]], ['2, k, 18', [-2.283884284744097, 10.967867552431784, 1.0]], ['2, k, 19', [-3.6454502289927273, 4.049504995569573, 1.0]], ['2, k, 20', [-9.762374138797695, 140.4858795737764, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.733864, 87.61548400000001, 1.0]], ['2, k, 1', [-11.043279411085562, 117.67229463220549, 1.0]], ['2, k, 2', [-9.77266633441487, 140.50288527958153, 1.0]], ['2, k, 3', [-9.426873298413271, 147.0029353270046, 1.0]], ['2, k, 4', [6.059363724036974, 135.37081640616776, 1.0]], ['2, k, 5', [25.42263937241479, 118.96557112500042, 1.0]], ['2, k, 6', [39.69830434984864, 101.71235057312839, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-27.885643579769937, 133.9375543429875, 1.0]], ['2, k, 9', [-33.877273034449615, 104.78499525852115, 1.0]], ['2, k, 10', [-33.14980422183416, 81.51399434811619, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.098170988214258, 88.14790784306203, 1.0]], ['2, k, 13', [-0.21998763956915646, 49.00864574090524, 1.0]], ['2, k, 14', [4.319596781173501, 12.459231750191364, 1.0]], ['2, k, 15', [-1.559812874235356, 8.767113144338829, 1.0]], ['2, k, 16', [-19.096320506285068, 86.86114427838295, 1.0]], ['2, k, 17', [-11.43988714939502, 46.76899126282779, 1.0]], ['2, k, 18', [-2.27535685781689, 10.98500387713451, 1.0]], ['2, k, 19', [-3.669973533979036, 4.007761329310485, 1.0]], ['2, k, 20', [-9.77266633441487, 140.50288527958153, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.733414, 87.66863, 1.0]], ['2, k, 1', [-11.054692258247618, 117.7017347542022, 1.0]], ['2, k, 2', [-9.791005356193445, 140.51460516025327, 1.0]], ['2, k, 3', [-9.444832422714528, 147.01048711530612, 1.0]], ['2, k, 4', [6.06553958931465, 135.41685832665218, 1.0]], ['2, k, 5', [25.511708000081203, 119.19886605570366, 1.0]], ['2, k, 6', [39.909139947809585, 102.13707970501122, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-27.966066875769855, 134.10753341440906, 1.0]], ['2, k, 9', [-33.97622881608106, 104.43872234413546, 1.0]], ['2, k, 10', [-33.22925501723358, 81.17149279153855, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.131481145442592, 88.1920392088368, 1.0]], ['2, k, 13', [-0.24037943267320472, 49.02350765315289, 1.0]], ['2, k, 14', [4.296842129126754, 12.514927799303145, 1.0]], ['2, k, 15', [-1.5726324307617556, 8.826703909055349, 1.0]], ['2, k, 16', [-19.074504265056518, 86.93220068379091, 1.0]], ['2, k, 17', [-11.435341856459308, 46.842359094882845, 1.0]], ['2, k, 18', [-2.2613217353617454, 10.982884073688787, 1.0]], ['2, k, 19', [-3.68381610553121, 3.9964324562536424, 1.0]], ['2, k, 20', [-9.791005356193445, 140.51460516025327, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.737174000000001, 87.727124, 1.0]], ['2, k, 1', [-11.079489095550585, 117.7327282981802, 1.0]], ['2, k, 2', [-9.826694397877109, 140.52642268081556, 1.0]], ['2, k, 3', [-9.481028570616623, 147.01748576159528, 1.0]], ['2, k, 4', [6.049298980269686, 135.458557628918, 1.0]], ['2, k, 5', [25.59167490102215, 119.31562273064375, 1.0]], ['2, k, 6', [39.96581792623691, 102.39471702352446, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-28.023437576101966, 134.22195233000963, 1.0]], ['2, k, 9', [-34.10210952860735, 104.04181153509819, 1.0]], ['2, k, 10', [-33.364304938588894, 80.77333182415103, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.182623240685972, 88.24529455804347, 1.0]], ['2, k, 13', [-0.27678597433495167, 49.05944626346107, 1.0]], ['2, k, 14', [4.259194173608583, 12.564510580316906, 1.0]], ['2, k, 15', [-1.5897311947442212, 8.8800817957949, 1.0]], ['2, k, 16', [-19.044008949587926, 87.00942911045384, 1.0]], ['2, k, 17', [-11.408210064723741, 46.92105789456032, 1.0]], ['2, k, 18', [-2.214129280182977, 10.977454776341538, 1.0]], ['2, k, 19', [-3.6694545522633892, 3.998310388268032, 1.0]], ['2, k, 20', [-9.826694397877109, 140.52642268081556, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.733702000000001, 87.735124, 1.0]], ['2, k, 1', [-11.097434674142049, 117.74008365914253, 1.0]], ['2, k, 2', [-9.85642227033708, 140.53064612685745, 1.0]], ['2, k, 3', [-9.511448402995432, 147.02017985022735, 1.0]], ['2, k, 4', [6.033029414879648, 135.4750493904089, 1.0]], ['2, k, 5', [25.6664355041356, 119.3607300271823, 1.0]], ['2, k, 6', [39.99567169846094, 102.54119424704206, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-28.005477383606035, 134.22264736923086, 1.0]], ['2, k, 9', [-34.03224490249487, 104.20986984710304, 1.0]], ['2, k, 10', [-33.30980966965368, 80.94275693543742, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.210312365299492, 88.24687603861018, 1.0]], ['2, k, 13', [-0.29536779145415704, 49.09941248526967, 1.0]], ['2, k, 14', [4.247837544897447, 12.606344279357742, 1.0]], ['2, k, 15', [-1.5968299999649043, 8.915020090234222, 1.0]], ['2, k, 16', [-19.0274519926136, 87.02015282582437, 1.0]], ['2, k, 17', [-11.410225983523253, 46.92948547762034, 1.0]], ['2, k, 18', [-2.2185950368694343, 10.962309742132398, 1.0]], ['2, k, 19', [-3.7049584951450134, 3.987706512023167, 1.0]], ['2, k, 20', [-9.85642227033708, 140.53064612685745, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.739574000000001, 87.79982199999999, 1.0]], ['2, k, 1', [-11.126123440182246, 117.77689575856763, 1.0]], ['2, k, 2', [-9.89906006674925, 140.54932147440152, 1.0]], ['2, k, 3', [-9.555739262699912, 147.03426283248857, 1.0]], ['2, k, 4', [6.0055720589966946, 135.4885293376563, 1.0]], ['2, k, 5', [25.70611494032566, 119.28785201838708, 1.0]], ['2, k, 6', [39.96457990080355, 102.45776004325431, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-28.158076582594312, 134.32503012695722, 1.0]], ['2, k, 9', [-34.20573784480957, 104.11174432644133, 1.0]], ['2, k, 10', [-33.49332511076489, 80.7771536223524, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.235330504400595, 88.31427440916487, 1.0]], ['2, k, 13', [-0.30249156104188213, 49.12186786604552, 1.0]], ['2, k, 14', [4.254008039424375, 12.570733863772055, 1.0]], ['2, k, 15', [-1.5920178026896785, 8.883154410944895, 1.0]], ['2, k, 16', [-18.991333685727643, 87.10416184896351, 1.0]], ['2, k, 17', [-11.4054173663806, 47.001980946094534, 1.0]], ['2, k, 18', [-2.205032805166363, 10.961499041064606, 1.0]], ['2, k, 19', [-3.714667246721664, 3.9977953978903917, 1.0]], ['2, k, 20', [-9.89906006674925, 140.54932147440152, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.761158, 87.92876199999999, 1.0]], ['2, k, 1', [-11.170479062685304, 117.83219926499748, 1.0]], ['2, k, 2', [-9.95772930367318, 140.57313149900568, 1.0]], ['2, k, 3', [-9.61651404039831, 147.05094888776517, 1.0]], ['2, k, 4', [5.961882724913007, 135.50468084139735, 1.0]], ['2, k, 5', [25.69645979627615, 119.11633674883208, 1.0]], ['2, k, 6', [39.94742902321497, 102.06406569865965, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-28.617223088442394, 134.43761109123727, 1.0]], ['2, k, 9', [-34.699755164665554, 103.86333330984289, 1.0]], ['2, k, 10', [-34.00005899249324, 80.11790134078304, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.334045325144223, 88.45351550619458, 1.0]], ['2, k, 13', [-0.3659419794737193, 49.134069903698474, 1.0]], ['2, k, 14', [4.2074159206590185, 12.519423541544072, 1.0]], ['2, k, 15', [-1.5417650401476735, 8.714177909275197, 1.0]], ['2, k, 16', [-18.92797525573672, 87.26150191633914, 1.0]], ['2, k, 17', [-11.37395208646221, 47.14304067215957, 1.0]], ['2, k, 18', [-2.14835800490469, 10.965292299913166, 1.0]], ['2, k, 19', [-3.682804884690184, 4.007800685032637, 1.0]], ['2, k, 20', [-9.95772930367318, 140.57313149900568, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.777042, 88.036098, 1.0]], ['2, k, 1', [-11.205703865557492, 117.88200098940456, 1.0]], ['2, k, 2', [-10.00610201992955, 140.59450279844276, 1.0]], ['2, k, 3', [-9.666979946940204, 147.0654023080786, 1.0]], ['2, k, 4', [5.923571573160485, 135.52157691484015, 1.0]], ['2, k, 5', [25.640631919907932, 118.84695965332732, 1.0]], ['2, k, 6', [40.008581576523, 101.26279748698474, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-28.8021731110569, 134.39027530818205, 1.0]], ['2, k, 9', [-34.84462361991295, 103.98491827966518, 1.0]], ['2, k, 10', [-34.161004562478595, 80.14900534485281, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.3935888993191226, 88.55905641844706, 1.0]], ['2, k, 13', [-0.39729425952458985, 49.140099478445684, 1.0]], ['2, k, 14', [4.189412704431003, 12.487564891535243, 1.0]], ['2, k, 15', [-1.518118082766871, 8.65586492513561, 1.0]], ['2, k, 16', [-18.879150206032378, 87.38820629681892, 1.0]], ['2, k, 17', [-11.362649895743733, 47.2502927351258, 1.0]], ['2, k, 18', [-2.1193500472953417, 10.96944984000583, 1.0]], ['2, k, 19', [-3.6782076835607453, 4.020215065393314, 1.0]], ['2, k, 20', [-10.00610201992955, 140.59450279844276, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.789444, 88.13014799999999, 1.0]], ['2, k, 1', [-11.233685658453664, 117.93048167841974, 1.0]], ['2, k, 2', [-10.044094338813222, 140.61750299983754, 1.0]], ['2, k, 3', [-9.706463757486496, 147.08248052036697, 1.0]], ['2, k, 4', [5.89673628232182, 135.53023787150244, 1.0]], ['2, k, 5', [25.575025343956355, 118.51320487624537, 1.0]], ['2, k, 6', [40.086079577198845, 100.25746758737452, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-28.817946876000022, 134.43335907753362, 1.0]], ['2, k, 9', [-34.804135264886256, 104.16203831365365, 1.0]], ['2, k, 10', [-34.1269400188895, 80.3301922485295, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.431835114943157, 88.6457340842387, 1.0]], ['2, k, 13', [-0.40786852957885333, 49.1561730306061, 1.0]], ['2, k, 14', [4.194376925754837, 12.458479077305306, 1.0]], ['2, k, 15', [-1.5376899416274092, 8.627569054754312, 1.0]], ['2, k, 16', [-18.83524468935181, 87.49833048842085, 1.0]], ['2, k, 17', [-11.371923005196805, 47.339420795236926, 1.0]], ['2, k, 18', [-2.117743538838443, 10.968050286143566, 1.0]], ['2, k, 19', [-3.7247727869262937, 3.914681887181353, 1.0]], ['2, k, 20', [-10.044094338813222, 140.61750299983754, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.798804, 88.206024, 1.0]], ['2, k, 1', [-11.259100397980491, 117.97314813075914, 1.0]], ['2, k, 2', [-10.080490863599692, 140.63656835561392, 1.0]], ['2, k, 3', [-9.744728523807824, 147.09577386875947, 1.0]], ['2, k, 4', [5.869530251459368, 135.53093353177388, 1.0]], ['2, k, 5', [25.419100254332747, 118.07673838889625, 1.0]], ['2, k, 6', [39.99048288267761, 98.90925901066585, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-28.735658351560236, 134.54627463535547, 1.0]], ['2, k, 9', [-34.74919159870453, 104.18961132461052, 1.0]], ['2, k, 10', [-34.07729608183181, 80.34986187994086, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.467691406952055, 88.70640782048578, 1.0]], ['2, k, 13', [-0.41961110681592206, 49.184583988452246, 1.0]], ['2, k, 14', [4.203876407258024, 12.43612997494165, 1.0]], ['2, k, 15', [-1.7262567735142245, 8.285530335170654, 1.0]], ['2, k, 16', [-18.8002898005622, 87.58763503027896, 1.0]], ['2, k, 17', [-11.395775065407918, 47.408801260931845, 1.0]], ['2, k, 18', [-2.140199574518009, 10.95724192687797, 1.0]], ['2, k, 19', [-3.789725965415305, 3.8833999922716247, 1.0]], ['2, k, 20', [-10.080490863599692, 140.63656835561392, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.79127, 88.192454, 1.0]], ['2, k, 1', [-11.273909935213776, 117.97512668996097, 1.0]], ['2, k, 2', [-10.109700449610248, 140.64116880465812, 1.0]], ['2, k, 3', [-9.776507524786659, 147.10098013674468, 1.0]], ['2, k, 4', [5.8423377882320775, 135.5169014577776, 1.0]], ['2, k, 5', [25.43264584929466, 117.33584392628194, 1.0]], ['2, k, 6', [39.803762001981895, 97.49186650143258, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-28.600059737963015, 134.58134238351306, 1.0]], ['2, k, 9', [-34.59929063583956, 104.40790816965777, 1.0]], ['2, k, 10', [-33.93650505364778, 80.63209643350135, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.495791645403682, 88.67804975330083, 1.0]], ['2, k, 13', [-0.4531649599636687, 49.217733811694394, 1.0]], ['2, k, 14', [4.186532240159266, 12.418924160758912, 1.0]], ['2, k, 15', [-1.7950790648959059, 8.198832740164995, 1.0]], ['2, k, 16', [-18.780663171508007, 87.56452737411041, 1.0]], ['2, k, 17', [-11.461043171897547, 47.36770002244058, 1.0]], ['2, k, 18', [-2.228455033941515, 10.924437950363199, 1.0]], ['2, k, 19', [-3.917283930473479, 3.851945631362507, 1.0]], ['2, k, 20', [-10.109700449610248, 140.64116880465812, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.757138000000001, 88.122648, 1.0]], ['2, k, 1', [-11.257829161399082, 117.96214699549441, 1.0]], ['2, k, 2', [-10.105069185903147, 140.64302961493925, 1.0]], ['2, k, 3', [-9.773206295375298, 147.10640629200606, 1.0]], ['2, k, 4', [5.847580411299171, 135.4954079512159, 1.0]], ['2, k, 5', [25.502346841125167, 116.4774337442604, 1.0]], ['2, k, 6', [39.39166229046829, 96.2586111627354, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-28.153029844114787, 134.64319499234477, 1.0]], ['2, k, 9', [-34.14794383472951, 104.65316442814182, 1.0]], ['2, k, 10', [-33.49125572737753, 81.28637443761914, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.424331044147989, 88.58634599892616, 1.0]], ['2, k, 13', [-0.38144639536970537, 49.258688669375715, 1.0]], ['2, k, 14', [4.279617705429273, 12.414148318303333, 1.0]], ['2, k, 15', [-2.0503027138719316, 7.987394651927008, 1.0]], ['2, k, 16', [-18.738116124029677, 87.48281353578648, 1.0]], ['2, k, 17', [-11.517460402149048, 47.26254836114499, 1.0]], ['2, k, 18', [-2.3359950690833813, 10.898421375325725, 1.0]], ['2, k, 19', [-4.063070825995081, 3.8244201531229587, 1.0]], ['2, k, 20', [-10.105069185903147, 140.64302961493925, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.692462, 88.01244, 1.0]], ['2, k, 1', [-11.19294126913197, 117.94830196502008, 1.0]], ['2, k, 2', [-10.044050557722594, 140.65554863251435, 1.0]], ['2, k, 3', [-9.71002158340046, 147.12689035299297, 1.0]], ['2, k, 4', [5.91496436077553, 135.4809671213182, 1.0]], ['2, k, 5', [25.57891291192398, 115.57403886196062, 1.0]], ['2, k, 6', [38.80134700942929, 95.24299136749849, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-27.849453699156744, 134.72521914508008, 1.0]], ['2, k, 9', [-33.96533173787161, 104.55095252731076, 1.0]], ['2, k, 10', [-33.301710258779345, 81.27607239517972, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.37590350916151, 88.46332576090361, 1.0]], ['2, k, 13', [-0.33099585743025717, 49.297398972429725, 1.0]], ['2, k, 14', [4.35634226793109, 12.363543954579775, 1.0]], ['2, k, 15', [-2.0900980517715766, 7.538566351399217, 1.0]], ['2, k, 16', [-18.652409902859496, 87.39031461807188, 1.0]], ['2, k, 17', [-11.494761229530566, 47.14776535996801, 1.0]], ['2, k, 18', [-2.362124926454344, 10.892085809549286, 1.0]], ['2, k, 19', [-4.134264430069823, 3.8112270569287006, 1.0]], ['2, k, 20', [-10.044050557722594, 140.65554863251435, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
