[['2, k, 0', [-0.311891, -0.770745, 1.0]], ['2, k, 1', [-0.30461, -0.468898, 1.0]], ['2, k, 2', [-0.295818, -0.170876, 1.0]], ['2, k, 3', [-0.288948, -0.0318515, 1.0]], ['2, k, 4', [-0.418807, -0.243785, 1.0]], ['2, k, 5', [-0.493117, -0.241357, 1.0]], ['2, k, 6', [-0.537235, -0.32091, 1.0]], ['2, k, 7', [-0.553309, -0.236428, 1.0]], ['2, k, 8', [-0.142488, -0.23802, 1.0]], ['2, k, 9', [0.00476721, -0.303121, 1.0]], ['2, k, 10', [0.108156, -0.2871, 1.0]], ['2, k, 11', [0.160828, -0.236887, 1.0]], ['2, k, 12', [-0.370826, -0.762398, 1.0]], ['2, k, 13', [-0.406631, -1.02396, 1.0]], ['2, k, 14', [-0.355485, -1.38736, 1.0]], ['2, k, 15', [-0.329052, -1.4317, 1.0]], ['2, k, 16', [-0.245148, -0.7598, 1.0]], ['2, k, 17', [-0.176617, -1.04288, 1.0]], ['2, k, 18', [-0.231472, -1.38636, 1.0]], ['2, k, 19', [-0.22121, -1.42792, 1.0]], ['2, k, 20', [-0.298288, -0.244876, 1.0]], ['2, k, 21', [-0.539885, -0.225634, 1.0]], ['2, k, 22', [-0.586443, -0.230991, 1.0]], ['2, k, 23', [0.203286, -0.228176, 1.0]], ['2, k, 24', [0.0890404, -0.232871, 1.0]]]
[['2, k, 0', [-0.306798, -0.839566, 1.0]], ['2, k, 1', [-0.292912, -0.543688, 1.0]], ['2, k, 2', [-0.277674, -0.250977, 1.0]], ['2, k, 3', [-0.259066, -0.148867, 1.0]], ['2, k, 4', [-0.398016, -0.385838, 1.0]], ['2, k, 5', [-0.501012, -0.354865, 1.0]], ['2, k, 6', [-0.557606, -0.335022, 1.0]], ['2, k, 7', [-0.579515, -0.257152, 1.0]], ['2, k, 8', [-0.131694, -0.375524, 1.0]], ['2, k, 9', [0.00544421, -0.35742, 1.0]], ['2, k, 10', [0.105748, -0.292962, 1.0]], ['2, k, 11', [0.142777, -0.263307, 1.0]], ['2, k, 12', [-0.366395, -0.826444, 1.0]], ['2, k, 13', [-0.382539, -1.1045, 1.0]], ['2, k, 14', [-0.347823, -1.39345, 1.0]], ['2, k, 15', [-0.341272, -1.47004, 1.0]], ['2, k, 16', [-0.239852, -0.832571, 1.0]], ['2, k, 17', [-0.182763, -1.10756, 1.0]], ['2, k, 18', [-0.237418, -1.3953, 1.0]], ['2, k, 19', [-0.260211, -1.45595, 1.0]], ['2, k, 20', [-0.281734, -0.323756, 1.0]], ['2, k, 21', [-0.591501, -0.250391, 1.0]], ['2, k, 22', [-0.511747, -0.256203, 1.0]], ['2, k, 23', [0.175763, -0.256436, 1.0]], ['2, k, 24', [0.0815063, -0.262952, 1.0]]]
[['2, k, 0', [-0.306813, -0.857403, 1.0]], ['2, k, 1', [-0.295129, -0.569381, 1.0]], ['2, k, 2', [-0.282979, -0.290803, 1.0]], ['2, k, 3', [-0.261001, -0.174263, 1.0]], ['2, k, 4', [-0.398591, -0.400895, 1.0]], ['2, k, 5', [-0.498014, -0.371568, 1.0]], ['2, k, 6', [-0.55351, -0.359508, 1.0]], ['2, k, 7', [-0.57888, -0.276029, 1.0]], ['2, k, 8', [-0.133525, -0.388481, 1.0]], ['2, k, 9', [0.00216997, -0.383565, 1.0]], ['2, k, 10', [0.0939826, -0.317834, 1.0]], ['2, k, 11', [0.135886, -0.281135, 1.0]], ['2, k, 12', [-0.36528, -0.845193, 1.0]], ['2, k, 13', [-0.379337, -1.11037, 1.0]], ['2, k, 14', [-0.344725, -1.41459, 1.0]], ['2, k, 15', [-0.323898, -1.46366, 1.0]], ['2, k, 16', [-0.241038, -0.849279, 1.0]], ['2, k, 17', [-0.184626, -1.11234, 1.0]], ['2, k, 18', [-0.232497, -1.41685, 1.0]], ['2, k, 19', [-0.268946, -1.4732, 1.0]], ['2, k, 20', [-0.286125, -0.359372, 1.0]], ['2, k, 21', [-0.594468, -0.268662, 1.0]], ['2, k, 22', [-0.515303, -0.273276, 1.0]], ['2, k, 23', [0.174681, -0.273077, 1.0]], ['2, k, 24', [0.0688818, -0.279896, 1.0]]]
[['2, k, 0', [-0.31554, -0.888346, 1.0]], ['2, k, 1', [-0.301599, -0.636069, 1.0]], ['2, k, 2', [-0.284894, -0.3802, 1.0]], ['2, k, 3', [-0.269243, -0.244015, 1.0]], ['2, k, 4', [-0.404255, -0.416468, 1.0]], ['2, k, 5', [-0.501008, -0.393898, 1.0]], ['2, k, 6', [-0.556309, -0.375632, 1.0]], ['2, k, 7', [-0.578932, -0.296876, 1.0]], ['2, k, 8', [-0.138554, -0.42541, 1.0]], ['2, k, 9', [0.0023711, -0.392911, 1.0]], ['2, k, 10', [0.0946553, -0.331425, 1.0]], ['2, k, 11', [0.13267, -0.3006, 1.0]], ['2, k, 12', [-0.373051, -0.874686, 1.0]], ['2, k, 13', [-0.371006, -1.0675, 1.0]], ['2, k, 14', [-0.344301, -1.3972, 1.0]], ['2, k, 15', [-0.342022, -1.46847, 1.0]], ['2, k, 16', [-0.250614, -0.881129, 1.0]], ['2, k, 17', [-0.169972, -1.07486, 1.0]], ['2, k, 18', [-0.236818, -1.39754, 1.0]], ['2, k, 19', [-0.260592, -1.45862, 1.0]], ['2, k, 20', [-0.289314, -0.444008, 1.0]], ['2, k, 21', [-0.59801, -0.288559, 1.0]], ['2, k, 22', [-0.516647, -0.293292, 1.0]], ['2, k, 23', [0.164237, -0.295567, 1.0]], ['2, k, 24', [0.0642108, -0.300158, 1.0]]]
[['2, k, 0', [-0.315825, -0.898713, 1.0]], ['2, k, 1', [-0.301582, -0.636439, 1.0]], ['2, k, 2', [-0.285027, -0.377116, 1.0]], ['2, k, 3', [-0.265643, -0.244969, 1.0]], ['2, k, 4', [-0.403898, -0.42343, 1.0]], ['2, k, 5', [-0.500298, -0.420792, 1.0]], ['2, k, 6', [-0.555433, -0.368254, 1.0]], ['2, k, 7', [-0.577874, -0.318654, 1.0]], ['2, k, 8', [-0.138452, -0.432618, 1.0]], ['2, k, 9', [-0.0118501, -0.436628, 1.0]], ['2, k, 10', [0.0821387, -0.366465, 1.0]], ['2, k, 11', [0.136138, -0.321339, 1.0]], ['2, k, 12', [-0.373505, -0.884256, 1.0]], ['2, k, 13', [-0.370049, -1.07009, 1.0]], ['2, k, 14', [-0.344844, -1.39954, 1.0]], ['2, k, 15', [-0.344363, -1.46784, 1.0]], ['2, k, 16', [-0.25071, -0.892058, 1.0]], ['2, k, 17', [-0.17094, -1.0794, 1.0]], ['2, k, 18', [-0.238027, -1.39988, 1.0]], ['2, k, 19', [-0.261032, -1.46191, 1.0]], ['2, k, 20', [-0.289383, -0.442395, 1.0]], ['2, k, 21', [-0.591823, -0.306772, 1.0]], ['2, k, 22', [-0.511619, -0.315941, 1.0]], ['2, k, 23', [0.165705, -0.313806, 1.0]], ['2, k, 24', [0.0712491, -0.319658, 1.0]]]
[['2, k, 0', [-0.315428, -0.919665, 1.0]], ['2, k, 1', [-0.30155, -0.640342, 1.0]], ['2, k, 2', [-0.285277, -0.375698, 1.0]], ['2, k, 3', [-0.264864, -0.250492, 1.0]], ['2, k, 4', [-0.406395, -0.451324, 1.0]], ['2, k, 5', [-0.509154, -0.447534, 1.0]], ['2, k, 6', [-0.561718, -0.379312, 1.0]], ['2, k, 7', [-0.579182, -0.341063, 1.0]], ['2, k, 8', [-0.136562, -0.441415, 1.0]], ['2, k, 9', [-0.00308926, -0.448219, 1.0]], ['2, k, 10', [0.0898286, -0.37818, 1.0]], ['2, k, 11', [0.133961, -0.342446, 1.0]], ['2, k, 12', [-0.372355, -0.907941, 1.0]], ['2, k, 13', [-0.365418, -1.08187, 1.0]], ['2, k, 14', [-0.342434, -1.40061, 1.0]], ['2, k, 15', [-0.344022, -1.46755, 1.0]], ['2, k, 16', [-0.250989, -0.90998, 1.0]], ['2, k, 17', [-0.169799, -1.08813, 1.0]], ['2, k, 18', [-0.238956, -1.39979, 1.0]], ['2, k, 19', [-0.261265, -1.46234, 1.0]], ['2, k, 20', [-0.289526, -0.44195, 1.0]], ['2, k, 21', [-0.600067, -0.333124, 1.0]], ['2, k, 22', [-0.510893, -0.337244, 1.0]], ['2, k, 23', [0.168003, -0.336425, 1.0]], ['2, k, 24', [0.0668216, -0.340424, 1.0]]]
[['2, k, 0', [-0.317624, -0.955583, 1.0]], ['2, k, 1', [-0.303014, -0.667794, 1.0]], ['2, k, 2', [-0.28626, -0.383384, 1.0]], ['2, k, 3', [-0.26731, -0.281004, 1.0]], ['2, k, 4', [-0.41122, -0.516764, 1.0]], ['2, k, 5', [-0.510178, -0.463921, 1.0]], ['2, k, 6', [-0.561301, -0.40362, 1.0]], ['2, k, 7', [-0.583155, -0.364911, 1.0]], ['2, k, 8', [-0.139024, -0.501832, 1.0]], ['2, k, 9', [-0.0132611, -0.462819, 1.0]], ['2, k, 10', [0.0806262, -0.403154, 1.0]], ['2, k, 11', [0.130872, -0.364371, 1.0]], ['2, k, 12', [-0.376128, -0.943738, 1.0]], ['2, k, 13', [-0.359484, -1.09153, 1.0]], ['2, k, 14', [-0.340809, -1.41572, 1.0]], ['2, k, 15', [-0.346394, -1.48217, 1.0]], ['2, k, 16', [-0.251684, -0.945021, 1.0]], ['2, k, 17', [-0.171164, -1.09401, 1.0]], ['2, k, 18', [-0.241829, -1.40798, 1.0]], ['2, k, 19', [-0.253521, -1.48363, 1.0]], ['2, k, 20', [-0.290676, -0.453194, 1.0]], ['2, k, 21', [-0.601989, -0.351827, 1.0]], ['2, k, 22', [-0.513943, -0.359286, 1.0]], ['2, k, 23', [0.167508, -0.356698, 1.0]], ['2, k, 24', [0.0682034, -0.361594, 1.0]]]
[['2, k, 0', [-0.319959, -0.971397, 1.0]], ['2, k, 1', [-0.304744, -0.697809, 1.0]], ['2, k, 2', [-0.287336, -0.429345, 1.0]], ['2, k, 3', [-0.269192, -0.30356, 1.0]], ['2, k, 4', [-0.411665, -0.52653, 1.0]], ['2, k, 5', [-0.50934, -0.487154, 1.0]], ['2, k, 6', [-0.561973, -0.429821, 1.0]], ['2, k, 7', [-0.583078, -0.388455, 1.0]], ['2, k, 8', [-0.139462, -0.507955, 1.0]], ['2, k, 9', [-0.0137824, -0.479589, 1.0]], ['2, k, 10', [0.0787182, -0.423396, 1.0]], ['2, k, 11', [0.12803, -0.387385, 1.0]], ['2, k, 12', [-0.378359, -0.958932, 1.0]], ['2, k, 13', [-0.355748, -1.09474, 1.0]], ['2, k, 14', [-0.33797, -1.41931, 1.0]], ['2, k, 15', [-0.348126, -1.48489, 1.0]], ['2, k, 16', [-0.254087, -0.96119, 1.0]], ['2, k, 17', [-0.178027, -1.09807, 1.0]], ['2, k, 18', [-0.246525, -1.41031, 1.0]], ['2, k, 19', [-0.261817, -1.47473, 1.0]], ['2, k, 20', [-0.292005, -0.496897, 1.0]], ['2, k, 21', [-0.599752, -0.38136, 1.0]], ['2, k, 22', [-0.513935, -0.383494, 1.0]], ['2, k, 23', [0.164595, -0.379238, 1.0]], ['2, k, 24', [0.0600034, -0.383247, 1.0]]]
[['2, k, 0', [-0.322128, -0.996012, 1.0]], ['2, k, 1', [-0.30558, -0.719181, 1.0]], ['2, k, 2', [-0.287502, -0.443953, 1.0]], ['2, k, 3', [-0.270382, -0.338037, 1.0]], ['2, k, 4', [-0.412732, -0.562853, 1.0]], ['2, k, 5', [-0.509753, -0.511062, 1.0]], ['2, k, 6', [-0.563844, -0.450633, 1.0]], ['2, k, 7', [-0.585434, -0.412384, 1.0]], ['2, k, 8', [-0.140806, -0.553472, 1.0]], ['2, k, 9', [-0.00837783, -0.519872, 1.0]], ['2, k, 10', [0.0913852, -0.436815, 1.0]], ['2, k, 11', [0.129521, -0.408509, 1.0]], ['2, k, 12', [-0.381826, -0.98259, 1.0]], ['2, k, 13', [-0.345251, -1.10268, 1.0]], ['2, k, 14', [-0.338255, -1.4262, 1.0]], ['2, k, 15', [-0.340174, -1.49278, 1.0]], ['2, k, 16', [-0.254899, -0.986298, 1.0]], ['2, k, 17', [-0.18408, -1.0994, 1.0]], ['2, k, 18', [-0.253289, -1.4168, 1.0]], ['2, k, 19', [-0.276173, -1.47717, 1.0]], ['2, k, 20', [-0.292275, -0.512413, 1.0]], ['2, k, 21', [-0.603981, -0.404442, 1.0]], ['2, k, 22', [-0.516679, -0.408537, 1.0]], ['2, k, 23', [0.165805, -0.400308, 1.0]], ['2, k, 24', [0.0640981, -0.406889, 1.0]]]
[['2, k, 0', [-0.322931, -1.01483, 1.0]], ['2, k, 1', [-0.306229, -0.740473, 1.0]], ['2, k, 2', [-0.288097, -0.467425, 1.0]], ['2, k, 3', [-0.271607, -0.362389, 1.0]], ['2, k, 4', [-0.414227, -0.564091, 1.0]], ['2, k, 5', [-0.516475, -0.544936, 1.0]], ['2, k, 6', [-0.562652, -0.47697, 1.0]], ['2, k, 7', [-0.588679, -0.436533, 1.0]], ['2, k, 8', [-0.143089, -0.579604, 1.0]], ['2, k, 9', [-0.00760425, -0.518852, 1.0]], ['2, k, 10', [0.0553249, -0.481805, 1.0]], ['2, k, 11', [0.123282, -0.431772, 1.0]], ['2, k, 12', [-0.382795, -0.998431, 1.0]], ['2, k, 13', [-0.340745, -1.10832, 1.0]], ['2, k, 14', [-0.336042, -1.42719, 1.0]], ['2, k, 15', [-0.359425, -1.48763, 1.0]], ['2, k, 16', [-0.255502, -1.00781, 1.0]], ['2, k, 17', [-0.185707, -1.10619, 1.0]], ['2, k, 18', [-0.254511, -1.4162, 1.0]], ['2, k, 19', [-0.270167, -1.47901, 1.0]], ['2, k, 20', [-0.292885, -0.535658, 1.0]], ['2, k, 21', [-0.608833, -0.425467, 1.0]], ['2, k, 22', [-0.525715, -0.432167, 1.0]], ['2, k, 23', [0.151654, -0.425293, 1.0]], ['2, k, 24', [0.0570529, -0.429464, 1.0]]]
[['2, k, 0', [-0.323774, -1.03282, 1.0]], ['2, k, 1', [-0.30667, -0.762363, 1.0]], ['2, k, 2', [-0.288114, -0.493222, 1.0]], ['2, k, 3', [-0.273306, -0.390917, 1.0]], ['2, k, 4', [-0.419599, -0.588536, 1.0]], ['2, k, 5', [-0.512992, -0.561296, 1.0]], ['2, k, 6', [-0.568083, -0.510977, 1.0]], ['2, k, 7', [-0.587898, -0.461684, 1.0]], ['2, k, 8', [-0.142177, -0.593063, 1.0]], ['2, k, 9', [-0.0045334, -0.539443, 1.0]], ['2, k, 10', [0.0776037, -0.492467, 1.0]], ['2, k, 11', [0.122128, -0.454851, 1.0]], ['2, k, 12', [-0.384265, -1.01781, 1.0]], ['2, k, 13', [-0.336286, -1.11571, 1.0]], ['2, k, 14', [-0.336761, -1.42789, 1.0]], ['2, k, 15', [-0.370363, -1.48525, 1.0]], ['2, k, 16', [-0.255787, -1.02387, 1.0]], ['2, k, 17', [-0.188157, -1.11074, 1.0]], ['2, k, 18', [-0.260445, -1.42614, 1.0]], ['2, k, 19', [-0.28168, -1.48676, 1.0]], ['2, k, 20', [-0.293009, -0.56039, 1.0]], ['2, k, 21', [-0.607293, -0.452463, 1.0]], ['2, k, 22', [-0.519429, -0.455161, 1.0]], ['2, k, 23', [0.161959, -0.443745, 1.0]], ['2, k, 24', [0.0534738, -0.452765, 1.0]]]
[['2, k, 0', [-0.325267, -1.04645, 1.0]], ['2, k, 1', [-0.307842, -0.785342, 1.0]], ['2, k, 2', [-0.288722, -0.527188, 1.0]], ['2, k, 3', [-0.273654, -0.408931, 1.0]], ['2, k, 4', [-0.41848, -0.601727, 1.0]], ['2, k, 5', [-0.523351, -0.605541, 1.0]], ['2, k, 6', [-0.572953, -0.527786, 1.0]], ['2, k, 7', [-0.591844, -0.488213, 1.0]], ['2, k, 8', [-0.142827, -0.602167, 1.0]], ['2, k, 9', [0.00290355, -0.566139, 1.0]], ['2, k, 10', [0.09016, -0.505111, 1.0]], ['2, k, 11', [0.125345, -0.476744, 1.0]], ['2, k, 12', [-0.385782, -1.03141, 1.0]], ['2, k, 13', [-0.333488, -1.11803, 1.0]], ['2, k, 14', [-0.335622, -1.42745, 1.0]], ['2, k, 15', [-0.362495, -1.48476, 1.0]], ['2, k, 16', [-0.257214, -1.03719, 1.0]], ['2, k, 17', [-0.188899, -1.11026, 1.0]], ['2, k, 18', [-0.259323, -1.42532, 1.0]], ['2, k, 19', [-0.293921, -1.48154, 1.0]], ['2, k, 20', [-0.293779, -0.591544, 1.0]], ['2, k, 21', [-0.60693, -0.481256, 1.0]], ['2, k, 22', [-0.526988, -0.481349, 1.0]], ['2, k, 23', [0.159573, -0.467663, 1.0]], ['2, k, 24', [0.0614674, -0.474448, 1.0]]]
[['2, k, 0', [-0.317701, -1.05763, 1.0]], ['2, k, 1', [-0.302819, -0.801628, 1.0]], ['2, k, 2', [-0.287221, -0.547573, 1.0]], ['2, k, 3', [-0.274543, -0.43528, 1.0]], ['2, k, 4', [-0.414957, -0.618566, 1.0]], ['2, k, 5', [-0.508783, -0.608333, 1.0]], ['2, k, 6', [-0.564632, -0.559387, 1.0]], ['2, k, 7', [-0.58935, -0.5122, 1.0]], ['2, k, 8', [-0.139246, -0.580093, 1.0]], ['2, k, 9', [0.0029674, -0.547986, 1.0]], ['2, k, 10', [0.097883, -0.519167, 1.0]], ['2, k, 11', [0.123789, -0.500116, 1.0]], ['2, k, 12', [-0.374003, -1.05062, 1.0]], ['2, k, 13', [-0.338127, -1.11681, 1.0]], ['2, k, 14', [-0.336471, -1.42682, 1.0]], ['2, k, 15', [-0.362494, -1.48477, 1.0]], ['2, k, 16', [-0.253061, -1.04235, 1.0]], ['2, k, 17', [-0.194006, -1.11464, 1.0]], ['2, k, 18', [-0.260123, -1.42732, 1.0]], ['2, k, 19', [-0.294636, -1.48417, 1.0]], ['2, k, 20', [-0.291314, -0.611023, 1.0]], ['2, k, 21', [-0.607696, -0.505988, 1.0]], ['2, k, 22', [-0.523907, -0.506238, 1.0]], ['2, k, 23', [0.151901, -0.495187, 1.0]], ['2, k, 24', [0.0585004, -0.497787, 1.0]]]
[['2, k, 0', [-0.319627, -1.06551, 1.0]], ['2, k, 1', [-0.305433, -0.813125, 1.0]], ['2, k, 2', [-0.290097, -0.561698, 1.0]], ['2, k, 3', [-0.276934, -0.459103, 1.0]], ['2, k, 4', [-0.415667, -0.624438, 1.0]], ['2, k, 5', [-0.513979, -0.603841, 1.0]], ['2, k, 6', [-0.564662, -0.571333, 1.0]], ['2, k, 7', [-0.590709, -0.535666, 1.0]], ['2, k, 8', [-0.140226, -0.583033, 1.0]], ['2, k, 9', [0.00818575, -0.595687, 1.0]], ['2, k, 10', [0.0953895, -0.54806, 1.0]], ['2, k, 11', [0.124744, -0.521987, 1.0]], ['2, k, 12', [-0.376871, -1.0563, 1.0]], ['2, k, 13', [-0.338767, -1.11698, 1.0]], ['2, k, 14', [-0.336719, -1.4266, 1.0]], ['2, k, 15', [-0.357975, -1.48733, 1.0]], ['2, k, 16', [-0.254081, -1.05106, 1.0]], ['2, k, 17', [-0.193733, -1.11376, 1.0]], ['2, k, 18', [-0.263598, -1.43061, 1.0]], ['2, k, 19', [-0.286637, -1.49243, 1.0]], ['2, k, 20', [-0.294168, -0.624574, 1.0]], ['2, k, 21', [-0.612558, -0.531609, 1.0]], ['2, k, 22', [-0.524017, -0.530892, 1.0]], ['2, k, 23', [0.15489, -0.515081, 1.0]], ['2, k, 24', [0.0583761, -0.518755, 1.0]]]
[['2, k, 0', [-0.32282, -1.07691, 1.0]], ['2, k, 1', [-0.310322, -0.83535, 1.0]], ['2, k, 2', [-0.296703, -0.597525, 1.0]], ['2, k, 3', [-0.277392, -0.472444, 1.0]], ['2, k, 4', [-0.41851, -0.631192, 1.0]], ['2, k, 5', [-0.524725, -0.614009, 1.0]], ['2, k, 6', [-0.569376, -0.588156, 1.0]], ['2, k, 7', [-0.592007, -0.557255, 1.0]], ['2, k, 8', [-0.137534, -0.632283, 1.0]], ['2, k, 9', [-0.0126898, -0.605525, 1.0]], ['2, k, 10', [0.0756784, -0.568783, 1.0]], ['2, k, 11', [0.123447, -0.540206, 1.0]], ['2, k, 12', [-0.38134, -1.06412, 1.0]], ['2, k, 13', [-0.337269, -1.11425, 1.0]], ['2, k, 14', [-0.335989, -1.42407, 1.0]], ['2, k, 15', [-0.357873, -1.48377, 1.0]], ['2, k, 16', [-0.256001, -1.06607, 1.0]], ['2, k, 17', [-0.192782, -1.11111, 1.0]], ['2, k, 18', [-0.26222, -1.42442, 1.0]], ['2, k, 19', [-0.279338, -1.4886, 1.0]], ['2, k, 20', [-0.300352, -0.656766, 1.0]], ['2, k, 21', [-0.607135, -0.552369, 1.0]], ['2, k, 22', [-0.528467, -0.553345, 1.0]], ['2, k, 23', [0.156406, -0.535352, 1.0]], ['2, k, 24', [0.0565279, -0.539104, 1.0]]]
[['2, k, 0', [-0.326085, -1.08682, 1.0]], ['2, k, 1', [-0.311396, -0.846564, 1.0]], ['2, k, 2', [-0.295449, -0.607146, 1.0]], ['2, k, 3', [-0.277798, -0.482325, 1.0]], ['2, k, 4', [-0.420052, -0.634341, 1.0]], ['2, k, 5', [-0.541135, -0.630252, 1.0]], ['2, k, 6', [-0.583011, -0.604095, 1.0]], ['2, k, 7', [-0.594104, -0.576253, 1.0]], ['2, k, 8', [-0.137862, -0.635431, 1.0]], ['2, k, 9', [-0.00495665, -0.612633, 1.0]], ['2, k, 10', [0.111388, -0.599289, 1.0]], ['2, k, 11', [0.128643, -0.557861, 1.0]], ['2, k, 12', [-0.384927, -1.07217, 1.0]], ['2, k, 13', [-0.338004, -1.11218, 1.0]], ['2, k, 14', [-0.336076, -1.42534, 1.0]], ['2, k, 15', [-0.328917, -1.49497, 1.0]], ['2, k, 16', [-0.259065, -1.0768, 1.0]], ['2, k, 17', [-0.190422, -1.10634, 1.0]], ['2, k, 18', [-0.259726, -1.41602, 1.0]], ['2, k, 19', [-0.275739, -1.48086, 1.0]], ['2, k, 20', [-0.299646, -0.667007, 1.0]], ['2, k, 21', [-0.604817, -0.571784, 1.0]], ['2, k, 22', [-0.534398, -0.574788, 1.0]], ['2, k, 23', [0.149203, -0.55334, 1.0]], ['2, k, 24', [0.0614039, -0.555555, 1.0]]]
[['2, k, 0', [-0.32623, -1.09344, 1.0]], ['2, k, 1', [-0.310949, -0.855511, 1.0]], ['2, k, 2', [-0.29423, -0.617994, 1.0]], ['2, k, 3', [-0.277957, -0.494813, 1.0]], ['2, k, 4', [-0.422506, -0.643121, 1.0]], ['2, k, 5', [-0.539318, -0.635518, 1.0]], ['2, k, 6', [-0.5821, -0.616878, 1.0]], ['2, k, 7', [-0.594359, -0.592767, 1.0]], ['2, k, 8', [-0.137321, -0.637595, 1.0]], ['2, k, 9', [-0.0128371, -0.644137, 1.0]], ['2, k, 10', [0.0784013, -0.609165, 1.0]], ['2, k, 11', [0.122561, -0.572587, 1.0]], ['2, k, 12', [-0.385226, -1.07965, 1.0]], ['2, k, 13', [-0.341709, -1.1104, 1.0]], ['2, k, 14', [-0.34117, -1.43516, 1.0]], ['2, k, 15', [-0.333264, -1.50485, 1.0]], ['2, k, 16', [-0.25929, -1.08222, 1.0]], ['2, k, 17', [-0.189726, -1.10812, 1.0]], ['2, k, 18', [-0.259396, -1.41435, 1.0]], ['2, k, 19', [-0.274689, -1.47942, 1.0]], ['2, k, 20', [-0.298649, -0.677463, 1.0]], ['2, k, 21', [-0.60697, -0.589711, 1.0]], ['2, k, 22', [-0.53212, -0.588677, 1.0]], ['2, k, 23', [0.153208, -0.562121, 1.0]], ['2, k, 24', [0.0567106, -0.571196, 1.0]]]
[['2, k, 0', [-0.328037, -1.10056, 1.0]], ['2, k, 1', [-0.311847, -0.862053, 1.0]], ['2, k, 2', [-0.294343, -0.623687, 1.0]], ['2, k, 3', [-0.277606, -0.500691, 1.0]], ['2, k, 4', [-0.423338, -0.651023, 1.0]], ['2, k, 5', [-0.517754, -0.662183, 1.0]], ['2, k, 6', [-0.570156, -0.635917, 1.0]], ['2, k, 7', [-0.59421, -0.604689, 1.0]], ['2, k, 8', [-0.136626, -0.642793, 1.0]], ['2, k, 9', [-0.0137651, -0.64407, 1.0]], ['2, k, 10', [0.0778525, -0.608406, 1.0]], ['2, k, 11', [0.121189, -0.583508, 1.0]], ['2, k, 12', [-0.386971, -1.08624, 1.0]], ['2, k, 13', [-0.347101, -1.11029, 1.0]], ['2, k, 14', [-0.339934, -1.42207, 1.0]], ['2, k, 15', [-0.330547, -1.49202, 1.0]], ['2, k, 16', [-0.261262, -1.08956, 1.0]], ['2, k, 17', [-0.188412, -1.10619, 1.0]], ['2, k, 18', [-0.260015, -1.41447, 1.0]], ['2, k, 19', [-0.275101, -1.47957, 1.0]], ['2, k, 20', [-0.298952, -0.683385, 1.0]], ['2, k, 21', [-0.611642, -0.600661, 1.0]], ['2, k, 22', [-0.532643, -0.603683, 1.0]], ['2, k, 23', [0.153929, -0.576109, 1.0]], ['2, k, 24', [0.0506935, -0.581413, 1.0]]]
[['2, k, 0', [-0.32883, -1.10452, 1.0]], ['2, k, 1', [-0.311061, -0.867005, 1.0]], ['2, k, 2', [-0.291447, -0.630145, 1.0]], ['2, k, 3', [-0.277037, -0.503219, 1.0]], ['2, k, 4', [-0.424752, -0.657992, 1.0]], ['2, k, 5', [-0.521659, -0.662773, 1.0]], ['2, k, 6', [-0.572846, -0.634973, 1.0]], ['2, k, 7', [-0.593269, -0.614724, 1.0]], ['2, k, 8', [-0.134604, -0.648078, 1.0]], ['2, k, 9', [-0.0118417, -0.644992, 1.0]], ['2, k, 10', [0.0800252, -0.608167, 1.0]], ['2, k, 11', [0.123021, -0.593194, 1.0]], ['2, k, 12', [-0.387573, -1.09038, 1.0]], ['2, k, 13', [-0.348342, -1.10892, 1.0]], ['2, k, 14', [-0.33886, -1.42083, 1.0]], ['2, k, 15', [-0.328513, -1.49101, 1.0]], ['2, k, 16', [-0.262303, -1.09332, 1.0]], ['2, k, 17', [-0.187448, -1.10479, 1.0]], ['2, k, 18', [-0.252659, -1.40298, 1.0]], ['2, k, 19', [-0.272793, -1.46704, 1.0]], ['2, k, 20', [-0.29666, -0.689425, 1.0]], ['2, k, 21', [-0.616342, -0.615441, 1.0]], ['2, k, 22', [-0.529008, -0.611685, 1.0]], ['2, k, 23', [0.154962, -0.584964, 1.0]], ['2, k, 24', [0.0586208, -0.591985, 1.0]]]
