[['2, k, 0', [0.2510306, 0.06753201, 1.0]], ['2, k, 1', [0.2431103, 0.3849969, 1.0]], ['2, k, 2', [0.2362078, 0.6923384, 1.0]], ['2, k, 3', [0.2602667, 0.8322518, 1.0]], ['2, k, 4', [0.06806222, 0.5685644, 1.0]], ['2, k, 5', [0.02266689, 0.3279091, 1.0]], ['2, k, 6', [0.03071874, 0.1187537, 1.0]], ['2, k, 7', [0.04208746, 0.05377594, 1.0]], ['2, k, 8', [0.4115835, 0.5560808, 1.0]], ['2, k, 9', [0.4762203, 0.3206956, 1.0]], ['2, k, 10', [0.4843318, 0.1124044, 1.0]], ['2, k, 11', [0.4519294, 0.05711621, 1.0]], ['2, k, 12', [0.167896, 0.06402939, 1.0]], ['2, k, 13', [0.1376209, -0.2552866, 1.0]], ['2, k, 14', [0.1253387, -0.5740888, 1.0]], ['2, k, 15', [0.1042822, -0.6359909, 1.0]], ['2, k, 16', [0.3277884, 0.06813617, 1.0]], ['2, k, 17', [0.3729226, -0.2792248, 1.0]], ['2, k, 18', [0.3983279, -0.5856686, 1.0]], ['2, k, 19', [0.4035351, -0.645276, 1.0]], ['2, k, 20', [0.2379729, 0.6168839, 1.0]], ['2, k, 21', [0.04265158, -0.03391798, 1.0]], ['2, k, 22', [0.08271746, 0.05361709, 1.0]], ['2, k, 23', [0.4463735, -0.02308139, 1.0]], ['2, k, 24', [0.4284315, 0.05183303, 1.0]]]
[['2, k, 0', [0.2294301, 0.1344424, 1.0]], ['2, k, 1', [0.2343137, 0.4292663, 1.0]], ['2, k, 2', [0.2372091, 0.7111099, 1.0]], ['2, k, 3', [0.2449243, 0.8457162, 1.0]], ['2, k, 4', [0.09740981, 0.7494178, 1.0]], ['2, k, 5', [0.02165121, 0.9406299, 1.0]], ['2, k, 6', [-0.02849275, 1.141187, 1.0]], ['2, k, 7', [-0.0646848, 1.214306, 1.0]], ['2, k, 8', [0.4013003, 0.574206, 1.0]], ['2, k, 9', [0.4698199, 0.3547788, 1.0]], ['2, k, 10', [0.4577254, 0.127961, 1.0]], ['2, k, 11', [0.4376073, 0.07862306, 1.0]], ['2, k, 12', [0.1582792, 0.1395177, 1.0]], ['2, k, 13', [0.1357255, -0.2359498, 1.0]], ['2, k, 14', [0.124831, -0.5665973, 1.0]], ['2, k, 15', [0.1028896, -0.6335987, 1.0]], ['2, k, 16', [0.2946666, 0.1255587, 1.0]], ['2, k, 17', [0.3681062, -0.2362423, 1.0]], ['2, k, 18', [0.3984513, -0.5859371, 1.0]], ['2, k, 19', [0.4037839, -0.6461127, 1.0]], ['2, k, 20', [0.2364526, 0.6422058, 1.0]], ['2, k, 21', [-0.108344, 1.282913, 1.0]], ['2, k, 22', [-0.101422, 1.208301, 1.0]], ['2, k, 23', [0.4264864, -0.005725872, 1.0]], ['2, k, 24', [0.3956845, 0.08548235, 1.0]]]
[['2, k, 0', [0.2324484, 0.1249019, 1.0]], ['2, k, 1', [0.2378254, 0.4232798, 1.0]], ['2, k, 2', [0.241166, 0.709006, 1.0]], ['2, k, 3', [0.2466146, 0.8442799, 1.0]], ['2, k, 4', [0.09134097, 0.720186, 1.0]], ['2, k, 5', [-0.0124444, 0.9161856, 1.0]], ['2, k, 6', [-0.07821623, 1.124443, 1.0]], ['2, k, 7', [-0.1256606, 1.191548, 1.0]], ['2, k, 8', [0.402766, 0.5739123, 1.0]], ['2, k, 9', [0.470876, 0.3487098, 1.0]], ['2, k, 10', [0.4580116, 0.1270405, 1.0]], ['2, k, 11', [0.4381249, 0.07696328, 1.0]], ['2, k, 12', [0.1597474, 0.1295854, 1.0]], ['2, k, 13', [0.1368684, -0.2296441, 1.0]], ['2, k, 14', [0.1252351, -0.5654083, 1.0]], ['2, k, 15', [0.1022796, -0.632871, 1.0]], ['2, k, 16', [0.2992687, 0.116538, 1.0]], ['2, k, 17', [0.367752, -0.2357272, 1.0]], ['2, k, 18', [0.3984281, -0.5859156, 1.0]], ['2, k, 19', [0.4040619, -0.6456924, 1.0]], ['2, k, 20', [0.240348, 0.6392154, 1.0]], ['2, k, 21', [-0.1729338, 1.241649, 1.0]], ['2, k, 22', [-0.1553134, 1.176763, 1.0]], ['2, k, 23', [0.4276725, -0.006950256, 1.0]], ['2, k, 24', [0.3974672, 0.06422029, 1.0]]]
[['2, k, 0', [0.2341803, 0.1194949, 1.0]], ['2, k, 1', [0.2398595, 0.4196942, 1.0]], ['2, k, 2', [0.2437641, 0.7076129, 1.0]], ['2, k, 3', [0.2487436, 0.8426164, 1.0]], ['2, k, 4', [0.08976708, 0.7167334, 1.0]], ['2, k, 5', [-0.02707806, 0.8972037, 1.0]], ['2, k, 6', [-0.1393251, 1.100816, 1.0]], ['2, k, 7', [-0.1911781, 1.162826, 1.0]], ['2, k, 8', [0.402987, 0.5738646, 1.0]], ['2, k, 9', [0.4709646, 0.3481105, 1.0]], ['2, k, 10', [0.4594894, 0.1283945, 1.0]], ['2, k, 11', [0.4393652, 0.07864479, 1.0]], ['2, k, 12', [0.1604837, 0.1248631, 1.0]], ['2, k, 13', [0.1359196, -0.2362248, 1.0]], ['2, k, 14', [0.1252415, -0.5653794, 1.0]], ['2, k, 15', [0.1024862, -0.6332717, 1.0]], ['2, k, 16', [0.3020513, 0.1107308, 1.0]], ['2, k, 17', [0.3678612, -0.2349842, 1.0]], ['2, k, 18', [0.3982977, -0.5847303, 1.0]], ['2, k, 19', [0.4039518, -0.644631, 1.0]], ['2, k, 20', [0.2428101, 0.6372616, 1.0]], ['2, k, 21', [-0.2446466, 1.214155, 1.0]], ['2, k, 22', [-0.2241476, 1.149492, 1.0]], ['2, k, 23', [0.4258146, -0.008824178, 1.0]], ['2, k, 24', [0.3964208, 0.08050206, 1.0]]]
[['2, k, 0', [0.2366624, 0.1132981, 1.0]], ['2, k, 1', [0.2423794, 0.416051, 1.0]], ['2, k, 2', [0.2464807, 0.7065976, 1.0]], ['2, k, 3', [0.2523111, 0.8427545, 1.0]], ['2, k, 4', [0.08737539, 0.6931148, 1.0]], ['2, k, 5', [-0.05674882, 0.8763604, 1.0]], ['2, k, 6', [-0.1734236, 1.040522, 1.0]], ['2, k, 7', [-0.2372741, 1.112254, 1.0]], ['2, k, 8', [0.4050509, 0.5738896, 1.0]], ['2, k, 9', [0.4712103, 0.3477658, 1.0]], ['2, k, 10', [0.4603089, 0.1263953, 1.0]], ['2, k, 11', [0.4411296, 0.07252322, 1.0]], ['2, k, 12', [0.1616026, 0.1180358, 1.0]], ['2, k, 13', [0.1361815, -0.2406934, 1.0]], ['2, k, 14', [0.1251415, -0.5654435, 1.0]], ['2, k, 15', [0.1020502, -0.634312, 1.0]], ['2, k, 16', [0.305834, 0.1050861, 1.0]], ['2, k, 17', [0.3678311, -0.2358449, 1.0]], ['2, k, 18', [0.3982594, -0.5844008, 1.0]], ['2, k, 19', [0.4040003, -0.644484, 1.0]], ['2, k, 20', [0.2454994, 0.6355948, 1.0]], ['2, k, 21', [-0.3024059, 1.162384, 1.0]], ['2, k, 22', [-0.270129, 1.100465, 1.0]], ['2, k, 23', [0.4349016, -0.0154552, 1.0]], ['2, k, 24', [0.3974525, 0.07426332, 1.0]]]
[['2, k, 0', [0.2379615, 0.109231, 1.0]], ['2, k, 1', [0.2445271, 0.4137507, 1.0]], ['2, k, 2', [0.2498907, 0.7062383, 1.0]], ['2, k, 3', [0.2566717, 0.841988, 1.0]], ['2, k, 4', [0.08658723, 0.6832639, 1.0]], ['2, k, 5', [-0.08587538, 0.8430976, 1.0]], ['2, k, 6', [-0.2310343, 1.000451, 1.0]], ['2, k, 7', [-0.2822737, 1.052738, 1.0]], ['2, k, 8', [0.4090804, 0.573489, 1.0]], ['2, k, 9', [0.4716332, 0.3468695, 1.0]], ['2, k, 10', [0.4608519, 0.1233007, 1.0]], ['2, k, 11', [0.440021, 0.07430303, 1.0]], ['2, k, 12', [0.1621187, 0.1143352, 1.0]], ['2, k, 13', [0.1366426, -0.2431405, 1.0]], ['2, k, 14', [0.1248673, -0.5655414, 1.0]], ['2, k, 15', [0.1020188, -0.6345608, 1.0]], ['2, k, 16', [0.3078991, 0.1009304, 1.0]], ['2, k, 17', [0.367926, -0.2358673, 1.0]], ['2, k, 18', [0.3983931, -0.5836093, 1.0]], ['2, k, 19', [0.4042476, -0.6441824, 1.0]], ['2, k, 20', [0.2485458, 0.6346776, 1.0]], ['2, k, 21', [-0.355561, 1.102107, 1.0]], ['2, k, 22', [-0.3176892, 1.051345, 1.0]], ['2, k, 23', [0.427958, -0.01449745, 1.0]], ['2, k, 24', [0.3980273, 0.06389882, 1.0]]]
[['2, k, 0', [0.2421878, 0.1031315, 1.0]], ['2, k, 1', [0.2474153, 0.4104578, 1.0]], ['2, k, 2', [0.2514967, 0.7055734, 1.0]], ['2, k, 3', [0.2610611, 0.840834, 1.0]], ['2, k, 4', [0.08619776, 0.6764929, 1.0]], ['2, k, 5', [-0.1147979, 0.808163, 1.0]], ['2, k, 6', [-0.2625042, 0.9428911, 1.0]], ['2, k, 7', [-0.3377224, 0.9977522, 1.0]], ['2, k, 8', [0.4130138, 0.5723297, 1.0]], ['2, k, 9', [0.4735573, 0.3434949, 1.0]], ['2, k, 10', [0.4620337, 0.1221984, 1.0]], ['2, k, 11', [0.4427728, 0.07191291, 1.0]], ['2, k, 12', [0.1650795, 0.1088524, 1.0]], ['2, k, 13', [0.1378079, -0.2498716, 1.0]], ['2, k, 14', [0.1243272, -0.5677091, 1.0]], ['2, k, 15', [0.1027049, -0.6353799, 1.0]], ['2, k, 16', [0.313311, 0.09452283, 1.0]], ['2, k, 17', [0.3700584, -0.2538009, 1.0]], ['2, k, 18', [0.3982303, -0.585574, 1.0]], ['2, k, 19', [0.4047817, -0.6453378, 1.0]], ['2, k, 20', [0.2505007, 0.6334522, 1.0]], ['2, k, 21', [-0.4062273, 1.028603, 1.0]], ['2, k, 22', [-0.364738, 0.9854147, 1.0]], ['2, k, 23', [0.4310408, -0.01450441, 1.0]], ['2, k, 24', [0.399516, 0.07129708, 1.0]]]
[['2, k, 0', [0.2442698, 0.09971541, 1.0]], ['2, k, 1', [0.2503323, 0.4080472, 1.0]], ['2, k, 2', [0.2553613, 0.70491, 1.0]], ['2, k, 3', [0.2654205, 0.8410041, 1.0]], ['2, k, 4', [0.08461695, 0.6646528, 1.0]], ['2, k, 5', [-0.1261508, 0.7506003, 1.0]], ['2, k, 6', [-0.299617, 0.8838332, 1.0]], ['2, k, 7', [-0.3596354, 0.917698, 1.0]], ['2, k, 8', [0.4212901, 0.5698935, 1.0]], ['2, k, 9', [0.475722, 0.3401377, 1.0]], ['2, k, 10', [0.4628359, 0.1217333, 1.0]], ['2, k, 11', [0.4431915, 0.07372862, 1.0]], ['2, k, 12', [0.1666828, 0.1054971, 1.0]], ['2, k, 13', [0.1376635, -0.2510244, 1.0]], ['2, k, 14', [0.1243216, -0.567868, 1.0]], ['2, k, 15', [0.1023617, -0.6353693, 1.0]], ['2, k, 16', [0.3157528, 0.09120702, 1.0]], ['2, k, 17', [0.3707729, -0.2562972, 1.0]], ['2, k, 18', [0.3982887, -0.5841034, 1.0]], ['2, k, 19', [0.4049148, -0.644425, 1.0]], ['2, k, 20', [0.2541658, 0.6322541, 1.0]], ['2, k, 21', [-0.4372109, 0.9518893, 1.0]], ['2, k, 22', [-0.3576985, 0.917336, 1.0]], ['2, k, 23', [0.4294936, -0.01437006, 1.0]], ['2, k, 24', [0.4018722, 0.05776663, 1.0]]]
[['2, k, 0', [0.2453823, 0.09759478, 1.0]], ['2, k, 1', [0.2515068, 0.4066491, 1.0]], ['2, k, 2', [0.2563869, 0.7045152, 1.0]], ['2, k, 3', [0.2690161, 0.8408358, 1.0]], ['2, k, 4', [0.08366447, 0.6542243, 1.0]], ['2, k, 5', [-0.1386244, 0.7132446, 1.0]], ['2, k, 6', [-0.3167395, 0.8077903, 1.0]], ['2, k, 7', [-0.3868158, 0.8325901, 1.0]], ['2, k, 8', [0.4253308, 0.5684305, 1.0]], ['2, k, 9', [0.4767313, 0.3391162, 1.0]], ['2, k, 10', [0.4635567, 0.1208297, 1.0]], ['2, k, 11', [0.443926, 0.07258107, 1.0]], ['2, k, 12', [0.1676455, 0.102807, 1.0]], ['2, k, 13', [0.1388714, -0.2475437, 1.0]], ['2, k, 14', [0.124279, -0.567112, 1.0]], ['2, k, 15', [0.1016935, -0.6352336, 1.0]], ['2, k, 16', [0.3169235, 0.08963872, 1.0]], ['2, k, 17', [0.3706477, -0.254495, 1.0]], ['2, k, 18', [0.3987862, -0.5836424, 1.0]], ['2, k, 19', [0.4039714, -0.6437149, 1.0]], ['2, k, 20', [0.2552685, 0.6316054, 1.0]], ['2, k, 21', [-0.4572631, 0.8529454, 1.0]], ['2, k, 22', [-0.3565606, 0.8496331, 1.0]], ['2, k, 23', [0.4347339, -0.01328998, 1.0]], ['2, k, 24', [0.4036009, 0.06811545, 1.0]]]
[['2, k, 0', [0.2470749, 0.09389973, 1.0]], ['2, k, 1', [0.2533311, 0.4038564, 1.0]], ['2, k, 2', [0.2580963, 0.7031026, 1.0]], ['2, k, 3', [0.2710363, 0.8405446, 1.0]], ['2, k, 4', [0.08443871, 0.6416141, 1.0]], ['2, k, 5', [-0.1512083, 0.674255, 1.0]], ['2, k, 6', [-0.3458155, 0.7631295, 1.0]], ['2, k, 7', [-0.4150339, 0.7445684, 1.0]], ['2, k, 8', [0.4263113, 0.568007, 1.0]], ['2, k, 9', [0.4777596, 0.3382023, 1.0]], ['2, k, 10', [0.4643591, 0.119773, 1.0]], ['2, k, 11', [0.4434639, 0.07147137, 1.0]], ['2, k, 12', [0.16886, 0.09922589, 1.0]], ['2, k, 13', [0.1394414, -0.2470607, 1.0]], ['2, k, 14', [0.1241949, -0.5672117, 1.0]], ['2, k, 15', [0.1014671, -0.6361759, 1.0]], ['2, k, 16', [0.319024, 0.08601403, 1.0]], ['2, k, 17', [0.3710213, -0.2554378, 1.0]], ['2, k, 18', [0.3987452, -0.5833411, 1.0]], ['2, k, 19', [0.4042983, -0.6431939, 1.0]], ['2, k, 20', [0.2570679, 0.6298115, 1.0]], ['2, k, 21', [-0.4892686, 0.7508543, 1.0]], ['2, k, 22', [-0.43655, 0.7736327, 1.0]], ['2, k, 23', [0.4326544, -0.01544957, 1.0]], ['2, k, 24', [0.4031256, 0.07054585, 1.0]]]
[['2, k, 0', [0.2479462, 0.09088702, 1.0]], ['2, k, 1', [0.2552286, 0.4016038, 1.0]], ['2, k, 2', [0.2614193, 0.7017736, 1.0]], ['2, k, 3', [0.2739933, 0.8400642, 1.0]], ['2, k, 4', [0.08550186, 0.6361468, 1.0]], ['2, k, 5', [-0.1370949, 0.6052448, 1.0]], ['2, k, 6', [-0.352836, 0.6411619, 1.0]], ['2, k, 7', [-0.4240809, 0.6489471, 1.0]], ['2, k, 8', [0.4284526, 0.5674685, 1.0]], ['2, k, 9', [0.4793707, 0.3371963, 1.0]], ['2, k, 10', [0.4653295, 0.1191865, 1.0]], ['2, k, 11', [0.4466253, 0.07329286, 1.0]], ['2, k, 12', [0.1695098, 0.09560167, 1.0]], ['2, k, 13', [0.1391641, -0.2455799, 1.0]], ['2, k, 14', [0.1250451, -0.5632563, 1.0]], ['2, k, 15', [0.1018046, -0.6358221, 1.0]], ['2, k, 16', [0.3200372, 0.0836158, 1.0]], ['2, k, 17', [0.3709452, -0.2547956, 1.0]], ['2, k, 18', [0.3984185, -0.5830368, 1.0]], ['2, k, 19', [0.404239, -0.6430457, 1.0]], ['2, k, 20', [0.2600031, 0.6281928, 1.0]], ['2, k, 21', [-0.4973623, 0.6409677, 1.0]], ['2, k, 22', [-0.4737787, 0.6684557, 1.0]], ['2, k, 23', [0.4348953, -0.009779839, 1.0]], ['2, k, 24', [0.4025896, 0.07002844, 1.0]]]
[['2, k, 0', [0.2489834, 0.08776813, 1.0]], ['2, k, 1', [0.2564987, 0.399829, 1.0]], ['2, k, 2', [0.262772, 0.7011663, 1.0]], ['2, k, 3', [0.2761441, 0.8401265, 1.0]], ['2, k, 4', [0.08762506, 0.6297053, 1.0]], ['2, k, 5', [-0.1283242, 0.5608036, 1.0]], ['2, k, 6', [-0.3383207, 0.5584508, 1.0]], ['2, k, 7', [-0.4066993, 0.5557091, 1.0]], ['2, k, 8', [0.4293133, 0.5671354, 1.0]], ['2, k, 9', [0.4802494, 0.3368146, 1.0]], ['2, k, 10', [0.4661802, 0.1179733, 1.0]], ['2, k, 11', [0.4472564, 0.07183937, 1.0]], ['2, k, 12', [0.1702359, 0.09239952, 1.0]], ['2, k, 13', [0.1393302, -0.245138, 1.0]], ['2, k, 14', [0.1249064, -0.5632675, 1.0]], ['2, k, 15', [0.1021135, -0.6354882, 1.0]], ['2, k, 16', [0.3213651, 0.08064626, 1.0]], ['2, k, 17', [0.3716012, -0.265057, 1.0]], ['2, k, 18', [0.39908, -0.5842432, 1.0]], ['2, k, 19', [0.4047521, -0.6441077, 1.0]], ['2, k, 20', [0.2613516, 0.627314, 1.0]], ['2, k, 21', [-0.4778038, 0.5349389, 1.0]], ['2, k, 22', [-0.4111126, 0.5605395, 1.0]], ['2, k, 23', [0.4412824, -0.0109205, 1.0]], ['2, k, 24', [0.4006734, 0.06808978, 1.0]]]
[['2, k, 0', [0.2491374, 0.08505783, 1.0]], ['2, k, 1', [0.2569501, 0.3986146, 1.0]], ['2, k, 2', [0.2633324, 0.7009422, 1.0]], ['2, k, 3', [0.277251, 0.84036, 1.0]], ['2, k, 4', [0.08964113, 0.6234205, 1.0]], ['2, k, 5', [-0.1029175, 0.5103225, 1.0]], ['2, k, 6', [-0.3026088, 0.4821847, 1.0]], ['2, k, 7', [-0.3942262, 0.4593721, 1.0]], ['2, k, 8', [0.4300144, 0.566739, 1.0]], ['2, k, 9', [0.4812366, 0.3355486, 1.0]], ['2, k, 10', [0.4666322, 0.1178333, 1.0]], ['2, k, 11', [0.4478692, 0.07011507, 1.0]], ['2, k, 12', [0.1701013, 0.08941969, 1.0]], ['2, k, 13', [0.1393877, -0.2444873, 1.0]], ['2, k, 14', [0.1251441, -0.5640432, 1.0]], ['2, k, 15', [0.1025888, -0.6357719, 1.0]], ['2, k, 16', [0.3218389, 0.07755252, 1.0]], ['2, k, 17', [0.3705742, -0.2583032, 1.0]], ['2, k, 18', [0.3983218, -0.5832723, 1.0]], ['2, k, 19', [0.4049752, -0.6439925, 1.0]], ['2, k, 20', [0.2618825, 0.6268949, 1.0]], ['2, k, 21', [-0.4698621, 0.4179823, 1.0]], ['2, k, 22', [-0.4416977, 0.453074, 1.0]], ['2, k, 23', [0.4368177, -0.01546299, 1.0]], ['2, k, 24', [0.4030111, 0.07275686, 1.0]]]
[['2, k, 0', [0.2509379, 0.08222208, 1.0]], ['2, k, 1', [0.2574869, 0.3975539, 1.0]], ['2, k, 2', [0.2633328, 0.7009052, 1.0]], ['2, k, 3', [0.2781925, 0.8399699, 1.0]], ['2, k, 4', [0.09118493, 0.6175557, 1.0]], ['2, k, 5', [-0.09289517, 0.4770522, 1.0]], ['2, k, 6', [-0.3372178, 0.3695976, 1.0]], ['2, k, 7', [-0.3848414, 0.3535672, 1.0]], ['2, k, 8', [0.4302173, 0.5666405, 1.0]], ['2, k, 9', [0.4820017, 0.3348571, 1.0]], ['2, k, 10', [0.4676208, 0.1176801, 1.0]], ['2, k, 11', [0.4511891, 0.07292508, 1.0]], ['2, k, 12', [0.1713596, 0.08649475, 1.0]], ['2, k, 13', [0.1406871, -0.2465153, 1.0]], ['2, k, 14', [0.1247247, -0.5656183, 1.0]], ['2, k, 15', [0.1024601, -0.6357701, 1.0]], ['2, k, 16', [0.3242245, 0.07494148, 1.0]], ['2, k, 17', [0.3720965, -0.265939, 1.0]], ['2, k, 18', [0.3981891, -0.5841176, 1.0]], ['2, k, 19', [0.4049506, -0.6446968, 1.0]], ['2, k, 20', [0.2619501, 0.6267236, 1.0]], ['2, k, 21', [-0.4407872, 0.3154909, 1.0]], ['2, k, 22', [-0.3432685, 0.3561011, 1.0]], ['2, k, 23', [0.4391064, -0.009164847, 1.0]], ['2, k, 24', [0.4104292, 0.04511124, 1.0]]]
[['2, k, 0', [0.251809, 0.0801385, 1.0]], ['2, k, 1', [0.2579362, 0.3963183, 1.0]], ['2, k, 2', [0.2634108, 0.7006333, 1.0]], ['2, k, 3', [0.2783731, 0.8399839, 1.0]], ['2, k, 4', [0.09066674, 0.6109204, 1.0]], ['2, k, 5', [-0.08659653, 0.435507, 1.0]], ['2, k, 6', [-0.2604897, 0.3286282, 1.0]], ['2, k, 7', [-0.3214323, 0.2905341, 1.0]], ['2, k, 8', [0.4301839, 0.5664974, 1.0]], ['2, k, 9', [0.4826586, 0.3342232, 1.0]], ['2, k, 10', [0.4685268, 0.1168957, 1.0]], ['2, k, 11', [0.4517696, 0.0733283, 1.0]], ['2, k, 12', [0.1719625, 0.08400013, 1.0]], ['2, k, 13', [0.1406259, -0.2464918, 1.0]], ['2, k, 14', [0.1247546, -0.5651695, 1.0]], ['2, k, 15', [0.1032249, -0.6339798, 1.0]], ['2, k, 16', [0.3253391, 0.07331657, 1.0]], ['2, k, 17', [0.3725449, -0.2661793, 1.0]], ['2, k, 18', [0.3988545, -0.5827505, 1.0]], ['2, k, 19', [0.405655, -0.6444229, 1.0]], ['2, k, 20', [0.2621125, 0.6262431, 1.0]], ['2, k, 21', [-0.3804347, 0.2232774, 1.0]], ['2, k, 22', [-0.3649707, 0.2287701, 1.0]], ['2, k, 23', [0.4475529, -0.004133131, 1.0]], ['2, k, 24', [0.4132719, 0.06535535, 1.0]]]
[['2, k, 0', [0.2524904, 0.07770833, 1.0]], ['2, k, 1', [0.2578013, 0.3948922, 1.0]], ['2, k, 2', [0.2626357, 0.7001411, 1.0]], ['2, k, 3', [0.2783448, 0.8399476, 1.0]], ['2, k, 4', [0.08941824, 0.603179, 1.0]], ['2, k, 5', [-0.06839183, 0.3930926, 1.0]], ['2, k, 6', [-0.2289939, 0.2645636, 1.0]], ['2, k, 7', [-0.2786833, 0.2147145, 1.0]], ['2, k, 8', [0.4301932, 0.5665843, 1.0]], ['2, k, 9', [0.4835806, 0.3343857, 1.0]], ['2, k, 10', [0.4684893, 0.1173628, 1.0]], ['2, k, 11', [0.4499885, 0.06990241, 1.0]], ['2, k, 12', [0.1721601, 0.08149426, 1.0]], ['2, k, 13', [0.1405344, -0.2465675, 1.0]], ['2, k, 14', [0.1247711, -0.5657073, 1.0]], ['2, k, 15', [0.1031835, -0.6339889, 1.0]], ['2, k, 16', [0.3264179, 0.07125349, 1.0]], ['2, k, 17', [0.3728106, -0.2676443, 1.0]], ['2, k, 18', [0.398585, -0.5816061, 1.0]], ['2, k, 19', [0.405538, -0.6440958, 1.0]], ['2, k, 20', [0.2615403, 0.6255348, 1.0]], ['2, k, 21', [-0.3226055, 0.1602338, 1.0]], ['2, k, 22', [-0.2848615, 0.1867425, 1.0]], ['2, k, 23', [0.4445297, -0.02159003, 1.0]], ['2, k, 24', [0.4102929, 0.0613964, 1.0]]]
[['2, k, 0', [0.2529805, 0.0763446, 1.0]], ['2, k, 1', [0.2577827, 0.3942385, 1.0]], ['2, k, 2', [0.2622903, 0.7000647, 1.0]], ['2, k, 3', [0.2780826, 0.8399597, 1.0]], ['2, k, 4', [0.08905027, 0.5995983, 1.0]], ['2, k, 5', [-0.043297, 0.3744712, 1.0]], ['2, k, 6', [-0.1710065, 0.2110382, 1.0]], ['2, k, 7', [-0.2189105, 0.162923, 1.0]], ['2, k, 8', [0.4302757, 0.5667132, 1.0]], ['2, k, 9', [0.4839229, 0.3341551, 1.0]], ['2, k, 10', [0.4699177, 0.1180434, 1.0]], ['2, k, 11', [0.4526736, 0.07780736, 1.0]], ['2, k, 12', [0.1724606, 0.079949, 1.0]], ['2, k, 13', [0.1406812, -0.2465364, 1.0]], ['2, k, 14', [0.1248002, -0.5658569, 1.0]], ['2, k, 15', [0.1029681, -0.6322825, 1.0]], ['2, k, 16', [0.3271583, 0.06998537, 1.0]], ['2, k, 17', [0.3732099, -0.271081, 1.0]], ['2, k, 18', [0.3987346, -0.5827575, 1.0]], ['2, k, 19', [0.4042575, -0.6432938, 1.0]], ['2, k, 20', [0.2613092, 0.6253415, 1.0]], ['2, k, 21', [-0.2546992, 0.09941263, 1.0]], ['2, k, 22', [-0.2041273, 0.1773429, 1.0]], ['2, k, 23', [0.4475338, -0.002871706, 1.0]], ['2, k, 24', [0.4097688, 0.06041341, 1.0]]]
[['2, k, 0', [0.2531966, 0.07524998, 1.0]], ['2, k, 1', [0.2569267, 0.3930328, 1.0]], ['2, k, 2', [0.2589436, 0.6990343, 1.0]], ['2, k, 3', [0.2768441, 0.8400647, 1.0]], ['2, k, 4', [0.08750651, 0.5939492, 1.0]], ['2, k, 5', [-0.02259384, 0.3556894, 1.0]], ['2, k, 6', [-0.1233862, 0.1735548, 1.0]], ['2, k, 7', [-0.1635157, 0.1166403, 1.0]], ['2, k, 8', [0.4298338, 0.5668555, 1.0]], ['2, k, 9', [0.4841166, 0.3337909, 1.0]], ['2, k, 10', [0.4727831, 0.120568, 1.0]], ['2, k, 11', [0.4542642, 0.07506465, 1.0]], ['2, k, 12', [0.1724098, 0.07850877, 1.0]], ['2, k, 13', [0.1413254, -0.2462799, 1.0]], ['2, k, 14', [0.1249739, -0.5673543, 1.0]], ['2, k, 15', [0.1026387, -0.6328476, 1.0]], ['2, k, 16', [0.3275591, 0.06925516, 1.0]], ['2, k, 17', [0.3715049, -0.2591656, 1.0]], ['2, k, 18', [0.3988153, -0.58265, 1.0]], ['2, k, 19', [0.4040945, -0.6429024, 1.0]], ['2, k, 20', [0.2587929, 0.624138, 1.0]], ['2, k, 21', [-0.1845674, 0.05747466, 1.0]], ['2, k, 22', [-0.1431906, 0.1258966, 1.0]], ['2, k, 23', [0.4450206, -0.004703418, 1.0]], ['2, k, 24', [0.4135211, 0.07856317, 1.0]]]
[['2, k, 0', [0.2538804, 0.07416793, 1.0]], ['2, k, 1', [0.2565209, 0.392522, 1.0]], ['2, k, 2', [0.2566001, 0.6990814, 1.0]], ['2, k, 3', [0.2755423, 0.8399126, 1.0]], ['2, k, 4', [0.08468798, 0.5883586, 1.0]], ['2, k, 5', [0.009346576, 0.3467568, 1.0]], ['2, k, 6', [-0.07028206, 0.1531832, 1.0]], ['2, k, 7', [-0.09943692, 0.09796879, 1.0]], ['2, k, 8', [0.4283096, 0.5674338, 1.0]], ['2, k, 9', [0.4844268, 0.3329456, 1.0]], ['2, k, 10', [0.4734246, 0.121081, 1.0]], ['2, k, 11', [0.4563125, 0.0774181, 1.0]], ['2, k, 12', [0.173009, 0.07667279, 1.0]], ['2, k, 13', [0.1378818, -0.266859, 1.0]], ['2, k, 14', [0.1250366, -0.567806, 1.0]], ['2, k, 15', [0.1027044, -0.6335844, 1.0]], ['2, k, 16', [0.3284568, 0.06859578, 1.0]], ['2, k, 17', [0.3733964, -0.2693827, 1.0]], ['2, k, 18', [0.3984754, -0.5815174, 1.0]], ['2, k, 19', [0.4044896, -0.6422108, 1.0]], ['2, k, 20', [0.2571056, 0.6239158, 1.0]], ['2, k, 21', [-0.1178451, 0.01709293, 1.0]], ['2, k, 22', [-0.088168, 0.1052673, 1.0]], ['2, k, 23', [0.4484279, -0.00548603, 1.0]], ['2, k, 24', [0.4132949, 0.08189723, 1.0]]]
