[['2, k, 0', [0.1601629, -0.0209982, 1.0]], ['2, k, 1', [0.1684023, 0.3007653, 1.0]], ['2, k, 2', [0.1751505, 0.6112813, 1.0]], ['2, k, 3', [0.1700183, 0.7548503, 1.0]], ['2, k, 4', [-0.005302621, 0.49399, 1.0]], ['2, k, 5', [-0.04697164, 0.2273936, 1.0]], ['2, k, 6', [-0.08095998, -0.02893711, 1.0]], ['2, k, 7', [-0.09860194, -0.09360981, 1.0]], ['2, k, 8', [0.3517621, 0.4833738, 1.0]], ['2, k, 9', [0.3809185, 0.2244037, 1.0]], ['2, k, 10', [0.3888881, -0.0299846, 1.0]], ['2, k, 11', [0.3888943, -0.09590901, 1.0]], ['2, k, 12', [0.07881525, -0.01820347, 1.0]], ['2, k, 13', [0.07534157, -0.3313279, 1.0]], ['2, k, 14', [0.10123, -0.6478304, 1.0]], ['2, k, 15', [0.03627989, -0.716067, 1.0]], ['2, k, 16', [0.2364988, -0.02336608, 1.0]], ['2, k, 17', [0.2418406, -0.3488792, 1.0]], ['2, k, 18', [0.2326155, -0.6508284, 1.0]], ['2, k, 19', [0.2195436, -0.7254428, 1.0]], ['2, k, 20', [0.1736755, 0.5351782, 1.0]], ['2, k, 21', [-0.1197643, -0.1644629, 1.0]], ['2, k, 22', [-0.138172, -0.06038266, 1.0]], ['2, k, 23', [0.382479, -0.1631959, 1.0]], ['2, k, 24', [0.3526015, -0.1060647, 1.0]]]
[['2, k, 0', [0.1592301, -0.01876242, 1.0]], ['2, k, 1', [0.1667685, 0.3022053, 1.0]], ['2, k, 2', [0.1727209, 0.6125643, 1.0]], ['2, k, 3', [0.1696305, 0.7551635, 1.0]], ['2, k, 4', [-0.005547971, 0.4969381, 1.0]], ['2, k, 5', [-0.04505569, 0.2417534, 1.0]], ['2, k, 6', [-0.09993496, 0.02647968, 1.0]], ['2, k, 7', [-0.1313616, -0.0322236, 1.0]], ['2, k, 8', [0.3504515, 0.4844903, 1.0]], ['2, k, 9', [0.3792282, 0.2238939, 1.0]], ['2, k, 10', [0.3869765, -0.02821985, 1.0]], ['2, k, 11', [0.3892121, -0.09260949, 1.0]], ['2, k, 12', [0.0776896, -0.01509776, 1.0]], ['2, k, 13', [0.07123984, -0.328963, 1.0]], ['2, k, 14', [0.09910971, -0.6485577, 1.0]], ['2, k, 15', [0.05893247, -0.7268947, 1.0]], ['2, k, 16', [0.2357654, -0.02189318, 1.0]], ['2, k, 17', [0.2402324, -0.3489183, 1.0]], ['2, k, 18', [0.232114, -0.6522872, 1.0]], ['2, k, 19', [0.2158054, -0.72633, 1.0]], ['2, k, 20', [0.1714548, 0.5365037, 1.0]], ['2, k, 21', [-0.1570406, -0.09304466, 1.0]], ['2, k, 22', [-0.1043679, -0.0687243, 1.0]], ['2, k, 23', [0.378259, -0.1595637, 1.0]], ['2, k, 24', [0.3510509, -0.1161088, 1.0]]]
[['2, k, 0', [0.1592554, -0.0188644, 1.0]], ['2, k, 1', [0.1667777, 0.3021868, 1.0]], ['2, k, 2', [0.1727413, 0.6126252, 1.0]], ['2, k, 3', [0.1695752, 0.7552287, 1.0]], ['2, k, 4', [-0.005599621, 0.4967833, 1.0]], ['2, k, 5', [-0.04534879, 0.2372492, 1.0]], ['2, k, 6', [-0.09398142, 0.02656293, 1.0]], ['2, k, 7', [-0.1287191, -0.04664689, 1.0]], ['2, k, 8', [0.350407, 0.4844868, 1.0]], ['2, k, 9', [0.3792193, 0.2239169, 1.0]], ['2, k, 10', [0.3870752, -0.02826228, 1.0]], ['2, k, 11', [0.3886649, -0.09168805, 1.0]], ['2, k, 12', [0.07771587, -0.01520123, 1.0]], ['2, k, 13', [0.07149411, -0.3293431, 1.0]], ['2, k, 14', [0.09961886, -0.6486955, 1.0]], ['2, k, 15', [0.05929368, -0.7264104, 1.0]], ['2, k, 16', [0.2357905, -0.02198217, 1.0]], ['2, k, 17', [0.2404607, -0.3488467, 1.0]], ['2, k, 18', [0.2325608, -0.6521957, 1.0]], ['2, k, 19', [0.2200262, -0.7257494, 1.0]], ['2, k, 20', [0.1714702, 0.5365428, 1.0]], ['2, k, 21', [-0.1572131, -0.1112376, 1.0]], ['2, k, 22', [-0.09028145, -0.0574795, 1.0]], ['2, k, 23', [0.3768914, -0.1600021, 1.0]], ['2, k, 24', [0.3536806, -0.1167325, 1.0]]]
[['2, k, 0', [0.1594581, -0.01898519, 1.0]], ['2, k, 1', [0.1667797, 0.3021691, 1.0]], ['2, k, 2', [0.1726432, 0.6126415, 1.0]], ['2, k, 3', [0.1694116, 0.7551845, 1.0]], ['2, k, 4', [-0.005856376, 0.4963873, 1.0]], ['2, k, 5', [-0.0457303, 0.2339691, 1.0]], ['2, k, 6', [-0.09138139, 0.01474333, 1.0]], ['2, k, 7', [-0.1237965, -0.05936895, 1.0]], ['2, k, 8', [0.3503498, 0.4847128, 1.0]], ['2, k, 9', [0.379218, 0.2239057, 1.0]], ['2, k, 10', [0.3871699, -0.02818637, 1.0]], ['2, k, 11', [0.3884212, -0.09232803, 1.0]], ['2, k, 12', [0.07801478, -0.01554139, 1.0]], ['2, k, 13', [0.07153109, -0.3293938, 1.0]], ['2, k, 14', [0.09962796, -0.6487436, 1.0]], ['2, k, 15', [0.05610817, -0.7277946, 1.0]], ['2, k, 16', [0.2359354, -0.02196299, 1.0]], ['2, k, 17', [0.2404498, -0.3489203, 1.0]], ['2, k, 18', [0.2326906, -0.6523266, 1.0]], ['2, k, 19', [0.2205847, -0.7254398, 1.0]], ['2, k, 20', [0.1714047, 0.5365497, 1.0]], ['2, k, 21', [-0.1503329, -0.1242745, 1.0]], ['2, k, 22', [-0.08603986, -0.07277156, 1.0]], ['2, k, 23', [0.3818863, -0.1590942, 1.0]], ['2, k, 24', [0.3508738, -0.1095776, 1.0]]]
[['2, k, 0', [0.1595014, -0.01910969, 1.0]], ['2, k, 1', [0.1667908, 0.302159, 1.0]], ['2, k, 2', [0.1726519, 0.6126865, 1.0]], ['2, k, 3', [0.1693315, 0.7551697, 1.0]], ['2, k, 4', [-0.005985022, 0.4961508, 1.0]], ['2, k, 5', [-0.04664836, 0.232858, 1.0]], ['2, k, 6', [-0.08954644, 0.003767508, 1.0]], ['2, k, 7', [-0.1192423, -0.07003189, 1.0]], ['2, k, 8', [0.3502467, 0.4846729, 1.0]], ['2, k, 9', [0.379226, 0.2239224, 1.0]], ['2, k, 10', [0.387288, -0.02833258, 1.0]], ['2, k, 11', [0.3881731, -0.09216384, 1.0]], ['2, k, 12', [0.07809207, -0.0158619, 1.0]], ['2, k, 13', [0.07184579, -0.3294057, 1.0]], ['2, k, 14', [0.1001107, -0.647686, 1.0]], ['2, k, 15', [0.05677709, -0.7270172, 1.0]], ['2, k, 16', [0.2359497, -0.02197779, 1.0]], ['2, k, 17', [0.240617, -0.3491056, 1.0]], ['2, k, 18', [0.2326131, -0.6527401, 1.0]], ['2, k, 19', [0.2094117, -0.7300187, 1.0]], ['2, k, 20', [0.1714122, 0.5365782, 1.0]], ['2, k, 21', [-0.1454763, -0.1340729, 1.0]], ['2, k, 22', [-0.08041485, -0.08381438, 1.0]], ['2, k, 23', [0.3818397, -0.1592194, 1.0]], ['2, k, 24', [0.3501883, -0.1099619, 1.0]]]
[['2, k, 0', [0.159282, -0.01925119, 1.0]], ['2, k, 1', [0.1664632, 0.3020397, 1.0]], ['2, k, 2', [0.1722316, 0.6125735, 1.0]], ['2, k, 3', [0.1689583, 0.7553738, 1.0]], ['2, k, 4', [-0.006294978, 0.495875, 1.0]], ['2, k, 5', [-0.04767267, 0.2314367, 1.0]], ['2, k, 6', [-0.08571014, -0.009551946, 1.0]], ['2, k, 7', [-0.1124275, -0.07488982, 1.0]], ['2, k, 8', [0.3502521, 0.4846777, 1.0]], ['2, k, 9', [0.3792324, 0.2239115, 1.0]], ['2, k, 10', [0.3872926, -0.02815495, 1.0]], ['2, k, 11', [0.387462, -0.09227052, 1.0]], ['2, k, 12', [0.07793017, -0.01597746, 1.0]], ['2, k, 13', [0.07190965, -0.3294501, 1.0]], ['2, k, 14', [0.1003502, -0.6468878, 1.0]], ['2, k, 15', [0.05577069, -0.7262987, 1.0]], ['2, k, 16', [0.2356889, -0.02211436, 1.0]], ['2, k, 17', [0.2406926, -0.349164, 1.0]], ['2, k, 18', [0.2329012, -0.6526436, 1.0]], ['2, k, 19', [0.2090729, -0.7291805, 1.0]], ['2, k, 20', [0.1710125, 0.5364654, 1.0]], ['2, k, 21', [-0.1273331, -0.1457875, 1.0]], ['2, k, 22', [-0.08035674, -0.1116848, 1.0]], ['2, k, 23', [0.3788256, -0.1594625, 1.0]], ['2, k, 24', [0.3509682, -0.1270046, 1.0]]]
[['2, k, 0', [0.159238, -0.01942477, 1.0]], ['2, k, 1', [0.1664104, 0.3019851, 1.0]], ['2, k, 2', [0.1721644, 0.6125701, 1.0]], ['2, k, 3', [0.1687884, 0.7554162, 1.0]], ['2, k, 4', [-0.006356677, 0.4957113, 1.0]], ['2, k, 5', [-0.04824798, 0.2308395, 1.0]], ['2, k, 6', [-0.08448901, -0.01271982, 1.0]], ['2, k, 7', [-0.109536, -0.08169325, 1.0]], ['2, k, 8', [0.3500414, 0.484799, 1.0]], ['2, k, 9', [0.3792138, 0.2237639, 1.0]], ['2, k, 10', [0.3872561, -0.02780313, 1.0]], ['2, k, 11', [0.3860886, -0.0904431, 1.0]], ['2, k, 12', [0.07786328, -0.01645483, 1.0]], ['2, k, 13', [0.07271009, -0.3309051, 1.0]], ['2, k, 14', [0.1000732, -0.6466839, 1.0]], ['2, k, 15', [0.0478088, -0.7230852, 1.0]], ['2, k, 16', [0.2356499, -0.02216004, 1.0]], ['2, k, 17', [0.2407661, -0.3491749, 1.0]], ['2, k, 18', [0.2334196, -0.6524549, 1.0]], ['2, k, 19', [0.2068726, -0.7272, 1.0]], ['2, k, 20', [0.1709514, 0.5364507, 1.0]], ['2, k, 21', [-0.1272902, -0.151914, 1.0]], ['2, k, 22', [-0.06825883, -0.08793791, 1.0]], ['2, k, 23', [0.3784698, -0.1545776, 1.0]], ['2, k, 24', [0.3506388, -0.103927, 1.0]]]
[['2, k, 0', [0.1590526, -0.01960484, 1.0]], ['2, k, 1', [0.166292, 0.3018709, 1.0]], ['2, k, 2', [0.1721154, 0.6124995, 1.0]], ['2, k, 3', [0.1683723, 0.7554998, 1.0]], ['2, k, 4', [-0.006352328, 0.4955486, 1.0]], ['2, k, 5', [-0.04891879, 0.2299595, 1.0]], ['2, k, 6', [-0.08116758, -0.0250714, 1.0]], ['2, k, 7', [-0.1002276, -0.08676043, 1.0]], ['2, k, 8', [0.3499517, 0.4848795, 1.0]], ['2, k, 9', [0.3792692, 0.2238004, 1.0]], ['2, k, 10', [0.3871641, -0.02726213, 1.0]], ['2, k, 11', [0.3850869, -0.09104555, 1.0]], ['2, k, 12', [0.07762915, -0.0167389, 1.0]], ['2, k, 13', [0.07319357, -0.3320852, 1.0]], ['2, k, 14', [0.1001255, -0.6466578, 1.0]], ['2, k, 15', [0.0532767, -0.7242894, 1.0]], ['2, k, 16', [0.2355245, -0.02222673, 1.0]], ['2, k, 17', [0.2405047, -0.3496307, 1.0]], ['2, k, 18', [0.2333751, -0.6523221, 1.0]], ['2, k, 19', [0.2128113, -0.7275919, 1.0]], ['2, k, 20', [0.1708836, 0.5363708, 1.0]], ['2, k, 21', [-0.1229478, -0.1577261, 1.0]], ['2, k, 22', [-0.04876794, -0.08271256, 1.0]], ['2, k, 23', [0.3762724, -0.158429, 1.0]], ['2, k, 24', [0.3464248, -0.119012, 1.0]]]
[['2, k, 0', [0.1589515, -0.01973509, 1.0]], ['2, k, 1', [0.1662249, 0.3017612, 1.0]], ['2, k, 2', [0.1720894, 0.6124106, 1.0]], ['2, k, 3', [0.1681948, 0.755438, 1.0]], ['2, k, 4', [-0.00639212, 0.4955271, 1.0]], ['2, k, 5', [-0.04952881, 0.2310128, 1.0]], ['2, k, 6', [-0.08124448, -0.02597492, 1.0]], ['2, k, 7', [-0.1015774, -0.09008069, 1.0]], ['2, k, 8', [0.3497974, 0.4848821, 1.0]], ['2, k, 9', [0.3791538, 0.2234959, 1.0]], ['2, k, 10', [0.3870803, -0.02701851, 1.0]], ['2, k, 11', [0.386606, -0.09087787, 1.0]], ['2, k, 12', [0.07752076, -0.01698866, 1.0]], ['2, k, 13', [0.07342987, -0.3320818, 1.0]], ['2, k, 14', [0.1003253, -0.6465715, 1.0]], ['2, k, 15', [0.04157741, -0.7186733, 1.0]], ['2, k, 16', [0.2354403, -0.02224947, 1.0]], ['2, k, 17', [0.2405608, -0.349633, 1.0]], ['2, k, 18', [0.2329817, -0.6531562, 1.0]], ['2, k, 19', [0.2165547, -0.7266527, 1.0]], ['2, k, 20', [0.1708474, 0.5362778, 1.0]], ['2, k, 21', [-0.1267869, -0.1626734, 1.0]], ['2, k, 22', [-0.04722953, -0.07524142, 1.0]], ['2, k, 23', [0.3786128, -0.1588914, 1.0]], ['2, k, 24', [0.3499016, -0.09111945, 1.0]]]
[['2, k, 0', [0.1588886, -0.01984661, 1.0]], ['2, k, 1', [0.1662105, 0.3017656, 1.0]], ['2, k, 2', [0.1721084, 0.6125009, 1.0]], ['2, k, 3', [0.1679343, 0.7554229, 1.0]], ['2, k, 4', [-0.006712232, 0.4953428, 1.0]], ['2, k, 5', [-0.04942314, 0.2300655, 1.0]], ['2, k, 6', [-0.08138158, -0.02674821, 1.0]], ['2, k, 7', [-0.1004537, -0.08891253, 1.0]], ['2, k, 8', [0.3497169, 0.4849392, 1.0]], ['2, k, 9', [0.3791334, 0.2237948, 1.0]], ['2, k, 10', [0.3872306, -0.02786843, 1.0]], ['2, k, 11', [0.3868894, -0.0910444, 1.0]], ['2, k, 12', [0.0774654, -0.01723106, 1.0]], ['2, k, 13', [0.07341851, -0.3328057, 1.0]], ['2, k, 14', [0.1016009, -0.6495636, 1.0]], ['2, k, 15', [0.04649822, -0.725412, 1.0]], ['2, k, 16', [0.2353913, -0.02227293, 1.0]], ['2, k, 17', [0.2405408, -0.3497108, 1.0]], ['2, k, 18', [0.2330589, -0.6533496, 1.0]], ['2, k, 19', [0.2170232, -0.7266251, 1.0]], ['2, k, 20', [0.1708541, 0.5363371, 1.0]], ['2, k, 21', [-0.1243555, -0.1594464, 1.0]], ['2, k, 22', [-0.03887366, -0.06903675, 1.0]], ['2, k, 23', [0.3772343, -0.1605413, 1.0]], ['2, k, 24', [0.3514809, -0.1061002, 1.0]]]
[['2, k, 0', [0.158618, -0.0199744, 1.0]], ['2, k, 1', [0.1660346, 0.3016891, 1.0]], ['2, k, 2', [0.1719897, 0.6124464, 1.0]], ['2, k, 3', [0.1676172, 0.7552171, 1.0]], ['2, k, 4', [-0.006931575, 0.4952879, 1.0]], ['2, k, 5', [-0.04962617, 0.2305664, 1.0]], ['2, k, 6', [-0.0820291, -0.02696256, 1.0]], ['2, k, 7', [-0.1013942, -0.08799935, 1.0]], ['2, k, 8', [0.3496793, 0.4849379, 1.0]], ['2, k, 9', [0.3790583, 0.2234244, 1.0]], ['2, k, 10', [0.3873314, -0.0276668, 1.0]], ['2, k, 11', [0.3871455, -0.0908215, 1.0]], ['2, k, 12', [0.07720088, -0.01737756, 1.0]], ['2, k, 13', [0.07372682, -0.3325869, 1.0]], ['2, k, 14', [0.1017338, -0.6482322, 1.0]], ['2, k, 15', [0.0493388, -0.7252837, 1.0]], ['2, k, 16', [0.2351404, -0.02234127, 1.0]], ['2, k, 17', [0.2405792, -0.3496481, 1.0]], ['2, k, 18', [0.2332191, -0.6533158, 1.0]], ['2, k, 19', [0.2191512, -0.7259654, 1.0]], ['2, k, 20', [0.170728, 0.5362821, 1.0]], ['2, k, 21', [-0.1254603, -0.1595176, 1.0]], ['2, k, 22', [-0.03887308, -0.07173676, 1.0]], ['2, k, 23', [0.3813216, -0.1578391, 1.0]], ['2, k, 24', [0.3505295, -0.1001824, 1.0]]]
[['2, k, 0', [0.1585962, -0.02001681, 1.0]], ['2, k, 1', [0.1660112, 0.3016804, 1.0]], ['2, k, 2', [0.1719532, 0.6124644, 1.0]], ['2, k, 3', [0.1674017, 0.755224, 1.0]], ['2, k, 4', [-0.007332861, 0.4947062, 1.0]], ['2, k, 5', [-0.05010669, 0.2296465, 1.0]], ['2, k, 6', [-0.08231529, -0.02677181, 1.0]], ['2, k, 7', [-0.1041896, -0.08878454, 1.0]], ['2, k, 8', [0.3495601, 0.4849675, 1.0]], ['2, k, 9', [0.3791011, 0.2234885, 1.0]], ['2, k, 10', [0.3873546, -0.02766569, 1.0]], ['2, k, 11', [0.3869092, -0.0919107, 1.0]], ['2, k, 12', [0.07717266, -0.01753387, 1.0]], ['2, k, 13', [0.07433683, -0.3334776, 1.0]], ['2, k, 14', [0.1011158, -0.6491262, 1.0]], ['2, k, 15', [0.05155224, -0.7245543, 1.0]], ['2, k, 16', [0.2351066, -0.02233523, 1.0]], ['2, k, 17', [0.2404496, -0.3499846, 1.0]], ['2, k, 18', [0.2326917, -0.6539454, 1.0]], ['2, k, 19', [0.2198039, -0.7263218, 1.0]], ['2, k, 20', [0.1706957, 0.5362916, 1.0]], ['2, k, 21', [-0.12609, -0.1602333, 1.0]], ['2, k, 22', [-0.03940684, -0.06624717, 1.0]], ['2, k, 23', [0.3809946, -0.1595475, 1.0]], ['2, k, 24', [0.3498884, -0.1044841, 1.0]]]
[['2, k, 0', [0.1585108, -0.02005336, 1.0]], ['2, k, 1', [0.1659619, 0.3016315, 1.0]], ['2, k, 2', [0.1719429, 0.6124141, 1.0]], ['2, k, 3', [0.1672284, 0.7551689, 1.0]], ['2, k, 4', [-0.007453647, 0.4944301, 1.0]], ['2, k, 5', [-0.05041671, 0.2282156, 1.0]], ['2, k, 6', [-0.08267517, -0.02725709, 1.0]], ['2, k, 7', [-0.1050952, -0.08928329, 1.0]], ['2, k, 8', [0.3495955, 0.4850156, 1.0]], ['2, k, 9', [0.379029, 0.2236157, 1.0]], ['2, k, 10', [0.387548, -0.02738391, 1.0]], ['2, k, 11', [0.3881915, -0.09164292, 1.0]], ['2, k, 12', [0.07711757, -0.01761456, 1.0]], ['2, k, 13', [0.07435644, -0.3334837, 1.0]], ['2, k, 14', [0.1011151, -0.6491238, 1.0]], ['2, k, 15', [0.05144743, -0.7247086, 1.0]], ['2, k, 16', [0.2349961, -0.02231108, 1.0]], ['2, k, 17', [0.2404603, -0.3499939, 1.0]], ['2, k, 18', [0.2322611, -0.6533039, 1.0]], ['2, k, 19', [0.2207026, -0.7262686, 1.0]], ['2, k, 20', [0.1706766, 0.5362428, 1.0]], ['2, k, 21', [-0.1282076, -0.1640414, 1.0]], ['2, k, 22', [-0.04177752, -0.06874959, 1.0]], ['2, k, 23', [0.3771242, -0.1594545, 1.0]], ['2, k, 24', [0.3535064, -0.0991282, 1.0]]]
[['2, k, 0', [0.1584318, -0.02027012, 1.0]], ['2, k, 1', [0.1660322, 0.3016128, 1.0]], ['2, k, 2', [0.1722836, 0.6125457, 1.0]], ['2, k, 3', [0.1672544, 0.7554147, 1.0]], ['2, k, 4', [-0.007424504, 0.4943669, 1.0]], ['2, k, 5', [-0.05002617, 0.2276625, 1.0]], ['2, k, 6', [-0.08423885, -0.02649123, 1.0]], ['2, k, 7', [-0.1028299, -0.08088243, 1.0]], ['2, k, 8', [0.34962, 0.485022, 1.0]], ['2, k, 9', [0.3792055, 0.2238907, 1.0]], ['2, k, 10', [0.3876505, -0.02728718, 1.0]], ['2, k, 11', [0.3891909, -0.09043247, 1.0]], ['2, k, 12', [0.07705438, -0.01794736, 1.0]], ['2, k, 13', [0.07514159, -0.3340796, 1.0]], ['2, k, 14', [0.1008266, -0.6484473, 1.0]], ['2, k, 15', [0.04699002, -0.7252214, 1.0]], ['2, k, 16', [0.2349053, -0.02233334, 1.0]], ['2, k, 17', [0.2405254, -0.3499602, 1.0]], ['2, k, 18', [0.2316944, -0.6542615, 1.0]], ['2, k, 19', [0.2154961, -0.7288421, 1.0]], ['2, k, 20', [0.1709257, 0.5363442, 1.0]], ['2, k, 21', [-0.1185611, -0.1599212, 1.0]], ['2, k, 22', [-0.04255484, -0.06058773, 1.0]], ['2, k, 23', [0.387975, -0.157696, 1.0]], ['2, k, 24', [0.3512724, -0.1049446, 1.0]]]
[['2, k, 0', [0.158362, -0.02027847, 1.0]], ['2, k, 1', [0.165988, 0.3016308, 1.0]], ['2, k, 2', [0.1722828, 0.6125948, 1.0]], ['2, k, 3', [0.1672633, 0.7554092, 1.0]], ['2, k, 4', [-0.007408078, 0.4943514, 1.0]], ['2, k, 5', [-0.04976934, 0.2277113, 1.0]], ['2, k, 6', [-0.08469885, -0.0251407, 1.0]], ['2, k, 7', [-0.1042957, -0.07994177, 1.0]], ['2, k, 8', [0.3497451, 0.4848979, 1.0]], ['2, k, 9', [0.379215, 0.2238911, 1.0]], ['2, k, 10', [0.3877012, -0.02703206, 1.0]], ['2, k, 11', [0.3883795, -0.0919806, 1.0]], ['2, k, 12', [0.07696782, -0.01793719, 1.0]], ['2, k, 13', [0.0749995, -0.3339733, 1.0]], ['2, k, 14', [0.101424, -0.6471738, 1.0]], ['2, k, 15', [0.04808477, -0.7242957, 1.0]], ['2, k, 16', [0.234823, -0.02233944, 1.0]], ['2, k, 17', [0.2406215, -0.3497772, 1.0]], ['2, k, 18', [0.2326046, -0.6541967, 1.0]], ['2, k, 19', [0.2064426, -0.7296069, 1.0]], ['2, k, 20', [0.1709128, 0.5363856, 1.0]], ['2, k, 21', [-0.1223962, -0.1530025, 1.0]], ['2, k, 22', [-0.04362829, -0.0612346, 1.0]], ['2, k, 23', [0.3804848, -0.1584837, 1.0]], ['2, k, 24', [0.3514819, -0.1059625, 1.0]]]
[['2, k, 0', [0.1585077, -0.02035402, 1.0]], ['2, k, 1', [0.1661536, 0.301636, 1.0]], ['2, k, 2', [0.1725781, 0.612708, 1.0]], ['2, k, 3', [0.167585, 0.7552255, 1.0]], ['2, k, 4', [-0.00732712, 0.4944071, 1.0]], ['2, k, 5', [-0.04954696, 0.2283684, 1.0]], ['2, k, 6', [-0.08349594, -0.02125459, 1.0]], ['2, k, 7', [-0.1029456, -0.07358184, 1.0]], ['2, k, 8', [0.3498346, 0.4847044, 1.0]], ['2, k, 9', [0.3791817, 0.2238927, 1.0]], ['2, k, 10', [0.3876107, -0.026908, 1.0]], ['2, k, 11', [0.3872673, -0.09179067, 1.0]], ['2, k, 12', [0.07720651, -0.0180725, 1.0]], ['2, k, 13', [0.07481998, -0.3338034, 1.0]], ['2, k, 14', [0.1004669, -0.6472846, 1.0]], ['2, k, 15', [0.05470936, -0.7240633, 1.0]], ['2, k, 16', [0.2349145, -0.02236541, 1.0]], ['2, k, 17', [0.2409874, -0.3493724, 1.0]], ['2, k, 18', [0.2333362, -0.6538324, 1.0]], ['2, k, 19', [0.2151451, -0.7272033, 1.0]], ['2, k, 20', [0.1711642, 0.5364647, 1.0]], ['2, k, 21', [-0.1162155, -0.1492339, 1.0]], ['2, k, 22', [-0.04397546, -0.05015005, 1.0]], ['2, k, 23', [0.3759834, -0.1590102, 1.0]], ['2, k, 24', [0.3511239, -0.1050661, 1.0]]]
[['2, k, 0', [0.1587186, -0.02048139, 1.0]], ['2, k, 1', [0.1669351, 0.3016666, 1.0]], ['2, k, 2', [0.1744225, 0.613143, 1.0]], ['2, k, 3', [0.1678514, 0.7549989, 1.0]], ['2, k, 4', [-0.006949847, 0.4944009, 1.0]], ['2, k, 5', [-0.04927976, 0.2281974, 1.0]], ['2, k, 6', [-0.08409323, -0.01019613, 1.0]], ['2, k, 7', [-0.1105617, -0.06256397, 1.0]], ['2, k, 8', [0.3499396, 0.4846612, 1.0]], ['2, k, 9', [0.3792415, 0.2237887, 1.0]], ['2, k, 10', [0.3875881, -0.02686885, 1.0]], ['2, k, 11', [0.3872073, -0.09121113, 1.0]], ['2, k, 12', [0.07740529, -0.0181564, 1.0]], ['2, k, 13', [0.07523804, -0.3325735, 1.0]], ['2, k, 14', [0.1006628, -0.6475312, 1.0]], ['2, k, 15', [0.05460109, -0.7241157, 1.0]], ['2, k, 16', [0.2351157, -0.02250149, 1.0]], ['2, k, 17', [0.2410535, -0.3493657, 1.0]], ['2, k, 18', [0.2334133, -0.6535803, 1.0]], ['2, k, 19', [0.2181615, -0.726808, 1.0]], ['2, k, 20', [0.1727006, 0.5367766, 1.0]], ['2, k, 21', [-0.1258413, -0.1326298, 1.0]], ['2, k, 22', [-0.07010332, -0.07074155, 1.0]], ['2, k, 23', [0.3720456, -0.1581396, 1.0]], ['2, k, 24', [0.3509933, -0.1044935, 1.0]]]
[['2, k, 0', [0.1589306, -0.02061118, 1.0]], ['2, k, 1', [0.1670004, 0.301585, 1.0]], ['2, k, 2', [0.1744086, 0.6130304, 1.0]], ['2, k, 3', [0.1681416, 0.7550292, 1.0]], ['2, k, 4', [-0.006630176, 0.4943747, 1.0]], ['2, k, 5', [-0.0477929, 0.2275572, 1.0]], ['2, k, 6', [-0.08548649, -0.002527645, 1.0]], ['2, k, 7', [-0.1121868, -0.05240424, 1.0]], ['2, k, 8', [0.3500333, 0.4846999, 1.0]], ['2, k, 9', [0.3793031, 0.2238603, 1.0]], ['2, k, 10', [0.3876542, -0.02696168, 1.0]], ['2, k, 11', [0.3872568, -0.09160314, 1.0]], ['2, k, 12', [0.07757587, -0.01823604, 1.0]], ['2, k, 13', [0.07561697, -0.3336998, 1.0]], ['2, k, 14', [0.1006374, -0.6479394, 1.0]], ['2, k, 15', [0.009996489, -0.7135367, 1.0]], ['2, k, 16', [0.2353449, -0.02264809, 1.0]], ['2, k, 17', [0.2409744, -0.3494781, 1.0]], ['2, k, 18', [0.23255, -0.6533955, 1.0]], ['2, k, 19', [0.2175067, -0.7259748, 1.0]], ['2, k, 20', [0.1727094, 0.5366878, 1.0]], ['2, k, 21', [-0.1258334, -0.1165217, 1.0]], ['2, k, 22', [-0.0700319, -0.05430857, 1.0]], ['2, k, 23', [0.3793041, -0.1586116, 1.0]], ['2, k, 24', [0.3501489, -0.1045785, 1.0]]]
[['2, k, 0', [0.1589117, -0.02061043, 1.0]], ['2, k, 1', [0.1670436, 0.3015877, 1.0]], ['2, k, 2', [0.1745724, 0.613027, 1.0]], ['2, k, 3', [0.1683012, 0.7549789, 1.0]], ['2, k, 4', [-0.006096684, 0.4942918, 1.0]], ['2, k, 5', [-0.04694442, 0.2269096, 1.0]], ['2, k, 6', [-0.08875035, 0.01213095, 1.0]], ['2, k, 7', [-0.1229867, -0.04033537, 1.0]], ['2, k, 8', [0.3500767, 0.484706, 1.0]], ['2, k, 9', [0.3793845, 0.2247646, 1.0]], ['2, k, 10', [0.3876881, -0.02687258, 1.0]], ['2, k, 11', [0.3866722, -0.09258104, 1.0]], ['2, k, 12', [0.07755116, -0.01817372, 1.0]], ['2, k, 13', [0.07570028, -0.3332202, 1.0]], ['2, k, 14', [0.1003584, -0.6475505, 1.0]], ['2, k, 15', [0.01235001, -0.7130874, 1.0]], ['2, k, 16', [0.2353195, -0.02267971, 1.0]], ['2, k, 17', [0.2409497, -0.3495865, 1.0]], ['2, k, 18', [0.2327119, -0.6534514, 1.0]], ['2, k, 19', [0.2182558, -0.725712, 1.0]], ['2, k, 20', [0.1728388, 0.5366879, 1.0]], ['2, k, 21', [-0.1456717, -0.1015909, 1.0]], ['2, k, 22', [-0.08309904, -0.04868813, 1.0]], ['2, k, 23', [0.3767081, -0.1596188, 1.0]], ['2, k, 24', [0.3513207, -0.1042839, 1.0]]]
