[['2, k, 0', [-0.00331559, -0.366067, 1.0]], ['2, k, 1', [-0.00327727, -0.0456826, 1.0]], ['2, k, 2', [-0.00321902, 0.266419, 1.0]], ['2, k, 3', [0.0132106, 0.400922, 1.0]], ['2, k, 4', [-0.155912, 0.136408, 1.0]], ['2, k, 5', [-0.227978, -0.0531163, 1.0]], ['2, k, 6', [-0.291878, -0.210636, 1.0]], ['2, k, 7', [-0.289843, -0.271148, 1.0]], ['2, k, 8', [0.165424, 0.136165, 1.0]], ['2, k, 9', [0.239022, -0.0273181, 1.0]], ['2, k, 10', [0.282038, -0.210093, 1.0]], ['2, k, 11', [0.261199, -0.26706, 1.0]], ['2, k, 12', [-0.0765867, -0.360433, 1.0]], ['2, k, 13', [-0.114133, -0.690648, 1.0]], ['2, k, 14', [-0.119359, -1.03502, 1.0]], ['2, k, 15', [-0.134033, -1.08887, 1.0]], ['2, k, 16', [0.0700567, -0.360548, 1.0]], ['2, k, 17', [0.104932, -0.692169, 1.0]], ['2, k, 18', [0.118991, -1.03802, 1.0]], ['2, k, 19', [0.131836, -1.08789, 1.0]], ['2, k, 20', [-0.00323704, 0.189581, 1.0]], ['2, k, 21', [-0.273335, -0.30914, 1.0]], ['2, k, 22', [-0.229188, -0.28612, 1.0]], ['2, k, 23', [0.262478, -0.300414, 1.0]], ['2, k, 24', [0.298734, -0.265246, 1.0]]]
[['2, k, 0', [0.000493679, -0.311117, 1.0]], ['2, k, 1', [0.00359894, -0.00898556, 1.0]], ['2, k, 2', [0.00656855, 0.285147, 1.0]], ['2, k, 3', [0.0155909, 0.41255, 1.0]], ['2, k, 4', [-0.157305, 0.199343, 1.0]], ['2, k, 5', [-0.279369, 0.354356, 1.0]], ['2, k, 6', [-0.304592, 0.518662, 1.0]], ['2, k, 7', [-0.305466, 0.560728, 1.0]], ['2, k, 8', [0.170956, 0.194207, 1.0]], ['2, k, 9', [0.279747, 0.331143, 1.0]], ['2, k, 10', [0.295398, 0.50678, 1.0]], ['2, k, 11', [0.278177, 0.558298, 1.0]], ['2, k, 12', [-0.0728543, -0.304692, 1.0]], ['2, k, 13', [-0.111379, -0.681089, 1.0]], ['2, k, 14', [-0.116209, -1.03516, 1.0]], ['2, k, 15', [-0.130511, -1.08663, 1.0]], ['2, k, 16', [0.0738557, -0.307954, 1.0]], ['2, k, 17', [0.106322, -0.682125, 1.0]], ['2, k, 18', [0.116221, -1.01849, 1.0]], ['2, k, 19', [0.125129, -1.07835, 1.0]], ['2, k, 20', [0.00584455, 0.212748, 1.0]], ['2, k, 21', [-0.288666, 0.594749, 1.0]], ['2, k, 22', [-0.359635, 0.570567, 1.0]], ['2, k, 23', [0.24717, 0.595076, 1.0]], ['2, k, 24', [0.208884, 0.567207, 1.0]]]
[['2, k, 0', [0.000601769, -0.312914, 1.0]], ['2, k, 1', [0.00364804, -0.00927378, 1.0]], ['2, k, 2', [0.00676409, 0.284947, 1.0]], ['2, k, 3', [0.0152137, 0.412352, 1.0]], ['2, k, 4', [-0.157119, 0.198969, 1.0]], ['2, k, 5', [-0.28206, 0.337705, 1.0]], ['2, k, 6', [-0.304638, 0.49119, 1.0]], ['2, k, 7', [-0.305464, 0.524698, 1.0]], ['2, k, 8', [0.170902, 0.194825, 1.0]], ['2, k, 9', [0.279359, 0.314878, 1.0]], ['2, k, 10', [0.291149, 0.474133, 1.0]], ['2, k, 11', [0.279595, 0.522643, 1.0]], ['2, k, 12', [-0.0728143, -0.307007, 1.0]], ['2, k, 13', [-0.11094, -0.684518, 1.0]], ['2, k, 14', [-0.116147, -1.03505, 1.0]], ['2, k, 15', [-0.130482, -1.08636, 1.0]], ['2, k, 16', [0.0740184, -0.309235, 1.0]], ['2, k, 17', [0.106415, -0.681935, 1.0]], ['2, k, 18', [0.116104, -1.01867, 1.0]], ['2, k, 19', [0.125244, -1.07781, 1.0]], ['2, k, 20', [0.00597711, 0.212494, 1.0]], ['2, k, 21', [-0.286189, 0.557551, 1.0]], ['2, k, 22', [-0.36358, 0.53601, 1.0]], ['2, k, 23', [0.252668, 0.561103, 1.0]], ['2, k, 24', [0.208426, 0.532664, 1.0]]]
[['2, k, 0', [-0.00111084, -0.31609, 1.0]], ['2, k, 1', [0.00252328, -0.011553, 1.0]], ['2, k, 2', [0.00631662, 0.284327, 1.0]], ['2, k, 3', [0.014851, 0.411288, 1.0]], ['2, k, 4', [-0.156632, 0.197304, 1.0]], ['2, k, 5', [-0.283319, 0.320939, 1.0]], ['2, k, 6', [-0.304419, 0.43859, 1.0]], ['2, k, 7', [-0.305756, 0.489026, 1.0]], ['2, k, 8', [0.170672, 0.193247, 1.0]], ['2, k, 9', [0.281107, 0.296662, 1.0]], ['2, k, 10', [0.292026, 0.435866, 1.0]], ['2, k, 11', [0.281254, 0.484863, 1.0]], ['2, k, 12', [-0.0746467, -0.310263, 1.0]], ['2, k, 13', [-0.111034, -0.684739, 1.0]], ['2, k, 14', [-0.116174, -1.03516, 1.0]], ['2, k, 15', [-0.130851, -1.08624, 1.0]], ['2, k, 16', [0.0724731, -0.312225, 1.0]], ['2, k, 17', [0.10646, -0.68211, 1.0]], ['2, k, 18', [0.115855, -1.0193, 1.0]], ['2, k, 19', [0.125205, -1.08161, 1.0]], ['2, k, 20', [0.00538005, 0.211493, 1.0]], ['2, k, 21', [-0.295255, 0.520237, 1.0]], ['2, k, 22', [-0.366394, 0.50007, 1.0]], ['2, k, 23', [0.255672, 0.520368, 1.0]], ['2, k, 24', [0.210838, 0.49555, 1.0]]]
[['2, k, 0', [-0.000681574, -0.317524, 1.0]], ['2, k, 1', [0.00251234, -0.0118889, 1.0]], ['2, k, 2', [0.00565072, 0.285517, 1.0]], ['2, k, 3', [0.0150511, 0.411361, 1.0]], ['2, k, 4', [-0.156766, 0.195367, 1.0]], ['2, k, 5', [-0.281649, 0.297901, 1.0]], ['2, k, 6', [-0.303067, 0.407527, 1.0]], ['2, k, 7', [-0.302585, 0.452449, 1.0]], ['2, k, 8', [0.170753, 0.191375, 1.0]], ['2, k, 9', [0.28459, 0.279751, 1.0]], ['2, k, 10', [0.295543, 0.402202, 1.0]], ['2, k, 11', [0.281605, 0.448054, 1.0]], ['2, k, 12', [-0.0741759, -0.311979, 1.0]], ['2, k, 13', [-0.111477, -0.687864, 1.0]], ['2, k, 14', [-0.116148, -1.0351, 1.0]], ['2, k, 15', [-0.13066, -1.08629, 1.0]], ['2, k, 16', [0.0728416, -0.313357, 1.0]], ['2, k, 17', [0.106476, -0.681688, 1.0]], ['2, k, 18', [0.11525, -1.01758, 1.0]], ['2, k, 19', [0.12505, -1.0721, 1.0]], ['2, k, 20', [0.00490731, 0.212247, 1.0]], ['2, k, 21', [-0.295852, 0.482126, 1.0]], ['2, k, 22', [-0.359491, 0.462544, 1.0]], ['2, k, 23', [0.259189, 0.48125, 1.0]], ['2, k, 24', [0.218458, 0.456791, 1.0]]]
[['2, k, 0', [-0.000612323, -0.320387, 1.0]], ['2, k, 1', [0.00150915, -0.0123802, 1.0]], ['2, k, 2', [0.00307447, 0.28703, 1.0]], ['2, k, 3', [0.0151682, 0.411332, 1.0]], ['2, k, 4', [-0.157727, 0.18688, 1.0]], ['2, k, 5', [-0.282282, 0.276463, 1.0]], ['2, k, 6', [-0.303691, 0.372527, 1.0]], ['2, k, 7', [-0.303527, 0.412652, 1.0]], ['2, k, 8', [0.170141, 0.17821, 1.0]], ['2, k, 9', [0.279543, 0.258985, 1.0]], ['2, k, 10', [0.301553, 0.343573, 1.0]], ['2, k, 11', [0.281603, 0.408373, 1.0]], ['2, k, 12', [-0.0739949, -0.315032, 1.0]], ['2, k, 13', [-0.111438, -0.688468, 1.0]], ['2, k, 14', [-0.116156, -1.03505, 1.0]], ['2, k, 15', [-0.130964, -1.08783, 1.0]], ['2, k, 16', [0.0728115, -0.315935, 1.0]], ['2, k, 17', [0.106901, -0.681818, 1.0]], ['2, k, 18', [0.114488, -1.01741, 1.0]], ['2, k, 19', [0.121375, -1.0759, 1.0]], ['2, k, 20', [0.00284781, 0.213166, 1.0]], ['2, k, 21', [-0.297257, 0.442418, 1.0]], ['2, k, 22', [-0.354999, 0.42422, 1.0]], ['2, k, 23', [0.267263, 0.439432, 1.0]], ['2, k, 24', [0.219174, 0.414976, 1.0]]]
[['2, k, 0', [-0.000133267, -0.328541, 1.0]], ['2, k, 1', [0.00100188, -0.0164821, 1.0]], ['2, k, 2', [0.00218375, 0.285827, 1.0]], ['2, k, 3', [0.0150209, 0.400467, 1.0]], ['2, k, 4', [-0.152921, 0.176928, 1.0]], ['2, k, 5', [-0.281246, 0.256709, 1.0]], ['2, k, 6', [-0.301572, 0.343359, 1.0]], ['2, k, 7', [-0.301409, 0.376604, 1.0]], ['2, k, 8', [0.169096, 0.172186, 1.0]], ['2, k, 9', [0.280275, 0.237581, 1.0]], ['2, k, 10', [0.298401, 0.322749, 1.0]], ['2, k, 11', [0.282819, 0.367218, 1.0]], ['2, k, 12', [-0.0735074, -0.323451, 1.0]], ['2, k, 13', [-0.111813, -0.688976, 1.0]], ['2, k, 14', [-0.116055, -1.03499, 1.0]], ['2, k, 15', [-0.130846, -1.08772, 1.0]], ['2, k, 16', [0.0732583, -0.323566, 1.0]], ['2, k, 17', [0.107027, -0.681213, 1.0]], ['2, k, 18', [0.114407, -1.01518, 1.0]], ['2, k, 19', [0.121451, -1.07325, 1.0]], ['2, k, 20', [0.00198357, 0.211434, 1.0]], ['2, k, 21', [-0.299319, 0.401679, 1.0]], ['2, k, 22', [-0.356767, 0.382599, 1.0]], ['2, k, 23', [0.283471, 0.39969, 1.0]], ['2, k, 24', [0.21591, 0.374522, 1.0]]]
[['2, k, 0', [-0.000170862, -0.329617, 1.0]], ['2, k, 1', [0.000733351, -0.0176622, 1.0]], ['2, k, 2', [0.00168688, 0.285044, 1.0]], ['2, k, 3', [0.0148539, 0.400274, 1.0]], ['2, k, 4', [-0.151694, 0.17528, 1.0]], ['2, k, 5', [-0.27725, 0.231106, 1.0]], ['2, k, 6', [-0.302161, 0.308944, 1.0]], ['2, k, 7', [-0.303033, 0.337084, 1.0]], ['2, k, 8', [0.16881, 0.173551, 1.0]], ['2, k, 9', [0.282611, 0.221032, 1.0]], ['2, k, 10', [0.296761, 0.277231, 1.0]], ['2, k, 11', [0.28103, 0.32523, 1.0]], ['2, k, 12', [-0.0734094, -0.324721, 1.0]], ['2, k, 13', [-0.111866, -0.689053, 1.0]], ['2, k, 14', [-0.116099, -1.03495, 1.0]], ['2, k, 15', [-0.130688, -1.08813, 1.0]], ['2, k, 16', [0.0730835, -0.324441, 1.0]], ['2, k, 17', [0.107443, -0.681143, 1.0]], ['2, k, 18', [0.114552, -1.01378, 1.0]], ['2, k, 19', [0.122241, -1.06984, 1.0]], ['2, k, 20', [0.00151656, 0.210543, 1.0]], ['2, k, 21', [-0.353205, 0.350187, 1.0]], ['2, k, 22', [-0.355872, 0.33588, 1.0]], ['2, k, 23', [0.276203, 0.35907, 1.0]], ['2, k, 24', [0.213373, 0.333122, 1.0]]]
[['2, k, 0', [0.000344796, -0.330687, 1.0]], ['2, k, 1', [0.000822844, -0.0190208, 1.0]], ['2, k, 2', [0.001348, 0.283677, 1.0]], ['2, k, 3', [0.0136662, 0.406662, 1.0]], ['2, k, 4', [-0.150881, 0.172995, 1.0]], ['2, k, 5', [-0.275672, 0.202359, 1.0]], ['2, k, 6', [-0.309562, 0.262831, 1.0]], ['2, k, 7', [-0.303421, 0.295674, 1.0]], ['2, k, 8', [0.16841, 0.174081, 1.0]], ['2, k, 9', [0.295116, 0.185108, 1.0]], ['2, k, 10', [0.292557, 0.245603, 1.0]], ['2, k, 11', [0.277863, 0.282131, 1.0]], ['2, k, 12', [-0.0727731, -0.326054, 1.0]], ['2, k, 13', [-0.112014, -0.689062, 1.0]], ['2, k, 14', [-0.116073, -1.03493, 1.0]], ['2, k, 15', [-0.130459, -1.08819, 1.0]], ['2, k, 16', [0.0734757, -0.325252, 1.0]], ['2, k, 17', [0.107411, -0.680945, 1.0]], ['2, k, 18', [0.11459, -1.01294, 1.0]], ['2, k, 19', [0.123951, -1.06758, 1.0]], ['2, k, 20', [0.00126767, 0.209175, 1.0]], ['2, k, 21', [-0.351802, 0.307067, 1.0]], ['2, k, 22', [-0.346823, 0.27619, 1.0]], ['2, k, 23', [0.256993, 0.308894, 1.0]], ['2, k, 24', [0.205024, 0.287636, 1.0]]]
[['2, k, 0', [0.000683862, -0.333857, 1.0]], ['2, k, 1', [0.00196366, -0.024656, 1.0]], ['2, k, 2', [0.00351728, 0.275304, 1.0]], ['2, k, 3', [0.0126625, 0.4211, 1.0]], ['2, k, 4', [-0.149948, 0.171917, 1.0]], ['2, k, 5', [-0.274762, 0.190785, 1.0]], ['2, k, 6', [-0.313442, 0.20171, 1.0]], ['2, k, 7', [-0.300904, 0.254044, 1.0]], ['2, k, 8', [0.163072, 0.160653, 1.0]], ['2, k, 9', [0.288159, 0.174579, 1.0]], ['2, k, 10', [0.281583, 0.215794, 1.0]], ['2, k, 11', [0.279444, 0.237989, 1.0]], ['2, k, 12', [-0.0724333, -0.32871, 1.0]], ['2, k, 13', [-0.11205, -0.690139, 1.0]], ['2, k, 14', [-0.115992, -1.03458, 1.0]], ['2, k, 15', [-0.130371, -1.0878, 1.0]], ['2, k, 16', [0.0737915, -0.32886, 1.0]], ['2, k, 17', [0.107516, -0.683537, 1.0]], ['2, k, 18', [0.11453, -1.01219, 1.0]], ['2, k, 19', [0.12437, -1.06651, 1.0]], ['2, k, 20', [0.00313527, 0.201544, 1.0]], ['2, k, 21', [-0.339927, 0.264856, 1.0]], ['2, k, 22', [-0.376385, 0.255189, 1.0]], ['2, k, 23', [0.259962, 0.272317, 1.0]], ['2, k, 24', [0.210154, 0.240643, 1.0]]]
[['2, k, 0', [0.00160455, -0.342261, 1.0]], ['2, k, 1', [0.00303008, -0.0249147, 1.0]], ['2, k, 2', [0.0083963, 0.282417, 1.0]], ['2, k, 3', [0.013548, 0.41836, 1.0]], ['2, k, 4', [-0.147293, 0.163266, 1.0]], ['2, k, 5', [-0.266514, 0.16427, 1.0]], ['2, k, 6', [-0.30989, 0.170617, 1.0]], ['2, k, 7', [-0.30333, 0.209684, 1.0]], ['2, k, 8', [0.164217, 0.155901, 1.0]], ['2, k, 9', [0.285239, 0.143691, 1.0]], ['2, k, 10', [0.266413, 0.188212, 1.0]], ['2, k, 11', [0.269066, 0.203892, 1.0]], ['2, k, 12', [-0.0718459, -0.337076, 1.0]], ['2, k, 13', [-0.111883, -0.691104, 1.0]], ['2, k, 14', [-0.116026, -1.03463, 1.0]], ['2, k, 15', [-0.130258, -1.08786, 1.0]], ['2, k, 16', [0.0750078, -0.337043, 1.0]], ['2, k, 17', [0.10759, -0.686329, 1.0]], ['2, k, 18', [0.116629, -1.01579, 1.0]], ['2, k, 19', [0.126767, -1.06942, 1.0]], ['2, k, 20', [0.00656544, 0.205542, 1.0]], ['2, k, 21', [-0.361301, 0.216664, 1.0]], ['2, k, 22', [-0.36313, 0.203662, 1.0]], ['2, k, 23', [0.260603, 0.214238, 1.0]], ['2, k, 24', [0.196447, 0.201103, 1.0]]]
[['2, k, 0', [0.00099685, -0.378224, 1.0]], ['2, k, 1', [0.00226726, -0.0333008, 1.0]], ['2, k, 2', [0.0067602, 0.283751, 1.0]], ['2, k, 3', [0.0152444, 0.407874, 1.0]], ['2, k, 4', [-0.131816, 0.125892, 1.0]], ['2, k, 5', [-0.262174, 0.138988, 1.0]], ['2, k, 6', [-0.306159, 0.125068, 1.0]], ['2, k, 7', [-0.303582, 0.167116, 1.0]], ['2, k, 8', [0.155231, 0.114029, 1.0]], ['2, k, 9', [0.287021, 0.128949, 1.0]], ['2, k, 10', [0.289399, 0.120542, 1.0]], ['2, k, 11', [0.273296, 0.153548, 1.0]], ['2, k, 12', [-0.0747405, -0.370455, 1.0]], ['2, k, 13', [-0.111999, -0.710556, 1.0]], ['2, k, 14', [-0.116205, -1.03431, 1.0]], ['2, k, 15', [-0.130494, -1.08842, 1.0]], ['2, k, 16', [0.0768323, -0.374766, 1.0]], ['2, k, 17', [0.107694, -0.725133, 1.0]], ['2, k, 18', [0.115936, -1.01933, 1.0]], ['2, k, 19', [0.129915, -1.08103, 1.0]], ['2, k, 20', [0.00551529, 0.205684, 1.0]], ['2, k, 21', [-0.314956, 0.178599, 1.0]], ['2, k, 22', [-0.371529, 0.164586, 1.0]], ['2, k, 23', [0.262968, 0.162535, 1.0]], ['2, k, 24', [0.205183, 0.154861, 1.0]]]
[['2, k, 0', [0.000537837, -0.378048, 1.0]], ['2, k, 1', [0.00177624, -0.0353742, 1.0]], ['2, k, 2', [0.006467, 0.283529, 1.0]], ['2, k, 3', [0.0156692, 0.407721, 1.0]], ['2, k, 4', [-0.136009, 0.144504, 1.0]], ['2, k, 5', [-0.256889, 0.100772, 1.0]], ['2, k, 6', [-0.313851, 0.0741915, 1.0]], ['2, k, 7', [-0.303219, 0.122107, 1.0]], ['2, k, 8', [0.154618, 0.114397, 1.0]], ['2, k, 9', [0.304649, 0.130655, 1.0]], ['2, k, 10', [0.286688, 0.0986774, 1.0]], ['2, k, 11', [0.269697, 0.111563, 1.0]], ['2, k, 12', [-0.0752233, -0.370201, 1.0]], ['2, k, 13', [-0.111995, -0.710627, 1.0]], ['2, k, 14', [-0.116094, -1.03581, 1.0]], ['2, k, 15', [-0.130528, -1.08865, 1.0]], ['2, k, 16', [0.0763327, -0.37463, 1.0]], ['2, k, 17', [0.110666, -0.672285, 1.0]], ['2, k, 18', [0.115065, -1.01389, 1.0]], ['2, k, 19', [0.129675, -1.07113, 1.0]], ['2, k, 20', [0.00517417, 0.205179, 1.0]], ['2, k, 21', [-0.301182, 0.126814, 1.0]], ['2, k, 22', [-0.371973, 0.117943, 1.0]], ['2, k, 23', [0.263464, 0.112021, 1.0]], ['2, k, 24', [0.202897, 0.112389, 1.0]]]
[['2, k, 0', [-0.000631593, -0.363612, 1.0]], ['2, k, 1', [0.00142522, -0.0348375, 1.0]], ['2, k, 2', [0.00496147, 0.282699, 1.0]], ['2, k, 3', [0.0166408, 0.408262, 1.0]], ['2, k, 4', [-0.137411, 0.155935, 1.0]], ['2, k, 5', [-0.274445, 0.127252, 1.0]], ['2, k, 6', [-0.291143, 0.0737698, 1.0]], ['2, k, 7', [-0.301652, 0.078613, 1.0]], ['2, k, 8', [0.154808, 0.129614, 1.0]], ['2, k, 9', [0.300889, 0.123968, 1.0]], ['2, k, 10', [0.265025, 0.0663425, 1.0]], ['2, k, 11', [0.26596, 0.0675828, 1.0]], ['2, k, 12', [-0.0746653, -0.356461, 1.0]], ['2, k, 13', [-0.112366, -0.70912, 1.0]], ['2, k, 14', [-0.115983, -1.03457, 1.0]], ['2, k, 15', [-0.130266, -1.08816, 1.0]], ['2, k, 16', [0.0733263, -0.359342, 1.0]], ['2, k, 17', [0.111994, -0.68768, 1.0]], ['2, k, 18', [0.114899, -1.01344, 1.0]], ['2, k, 19', [0.129718, -1.07192, 1.0]], ['2, k, 20', [0.00407569, 0.204802, 1.0]], ['2, k, 21', [-0.314129, 0.0777489, 1.0]], ['2, k, 22', [-0.366371, 0.0727098, 1.0]], ['2, k, 23', [0.259386, 0.065867, 1.0]], ['2, k, 24', [0.186121, 0.0662891, 1.0]]]
[['2, k, 0', [0.000442863, -0.358934, 1.0]], ['2, k, 1', [0.00165365, -0.0345166, 1.0]], ['2, k, 2', [0.0048646, 0.281615, 1.0]], ['2, k, 3', [0.0172154, 0.408729, 1.0]], ['2, k, 4', [-0.13732, 0.15692, 1.0]], ['2, k, 5', [-0.257999, 0.0827657, 1.0]], ['2, k, 6', [-0.284339, 0.0417497, 1.0]], ['2, k, 7', [-0.29843, 0.035191, 1.0]], ['2, k, 8', [0.15559, 0.137158, 1.0]], ['2, k, 9', [0.272091, 0.0623903, 1.0]], ['2, k, 10', [0.254374, 0.0246272, 1.0]], ['2, k, 11', [0.263666, 0.025547, 1.0]], ['2, k, 12', [-0.0731942, -0.352194, 1.0]], ['2, k, 13', [-0.112601, -0.708459, 1.0]], ['2, k, 14', [-0.116049, -1.03455, 1.0]], ['2, k, 15', [-0.130325, -1.08825, 1.0]], ['2, k, 16', [0.0739756, -0.354509, 1.0]], ['2, k, 17', [0.111916, -0.689232, 1.0]], ['2, k, 18', [0.114849, -1.01255, 1.0]], ['2, k, 19', [0.127927, -1.06777, 1.0]], ['2, k, 20', [0.00410015, 0.204188, 1.0]], ['2, k, 21', [-0.306566, 0.0303929, 1.0]], ['2, k, 22', [-0.350597, 0.0312294, 1.0]], ['2, k, 23', [0.262861, 0.0231203, 1.0]], ['2, k, 24', [0.186521, 0.022545, 1.0]]]
[['2, k, 0', [0.000798818, -0.354506, 1.0]], ['2, k, 1', [0.00167149, -0.0327826, 1.0]], ['2, k, 2', [0.00449694, 0.282137, 1.0]], ['2, k, 3', [0.018384, 0.408802, 1.0]], ['2, k, 4', [-0.137338, 0.156838, 1.0]], ['2, k, 5', [-0.254089, 0.0674714, 1.0]], ['2, k, 6', [-0.294, 0.0127788, 1.0]], ['2, k, 7', [-0.300604, -0.00632633, 1.0]], ['2, k, 8', [0.15643, 0.139307, 1.0]], ['2, k, 9', [0.279028, 0.0479898, 1.0]], ['2, k, 10', [0.250377, 0.0122984, 1.0]], ['2, k, 11', [0.259847, -0.0164519, 1.0]], ['2, k, 12', [-0.0727807, -0.348454, 1.0]], ['2, k, 13', [-0.112817, -0.707197, 1.0]], ['2, k, 14', [-0.115856, -1.03436, 1.0]], ['2, k, 15', [-0.130217, -1.08755, 1.0]], ['2, k, 16', [0.0742843, -0.349583, 1.0]], ['2, k, 17', [0.110573, -0.665358, 1.0]], ['2, k, 18', [0.115187, -1.01269, 1.0]], ['2, k, 19', [0.12759, -1.06792, 1.0]], ['2, k, 20', [0.00381445, 0.204841, 1.0]], ['2, k, 21', [-0.347096, 0.000609811, 1.0]], ['2, k, 22', [-0.356572, -0.00997253, 1.0]], ['2, k, 23', [0.256366, -0.0245152, 1.0]], ['2, k, 24', [0.176856, -0.0208059, 1.0]]]
[['2, k, 0', [0.00108699, -0.354187, 1.0]], ['2, k, 1', [0.00188677, -0.0327961, 1.0]], ['2, k, 2', [0.00469723, 0.281646, 1.0]], ['2, k, 3', [0.0189325, 0.408334, 1.0]], ['2, k, 4', [-0.137926, 0.155634, 1.0]], ['2, k, 5', [-0.260374, 0.043023, 1.0]], ['2, k, 6', [-0.321307, -0.0196921, 1.0]], ['2, k, 7', [-0.295906, -0.0464389, 1.0]], ['2, k, 8', [0.156528, 0.139461, 1.0]], ['2, k, 9', [0.261859, 0.0333223, 1.0]], ['2, k, 10', [0.264416, -0.0342425, 1.0]], ['2, k, 11', [0.261236, -0.0567095, 1.0]], ['2, k, 12', [-0.0725497, -0.348223, 1.0]], ['2, k, 13', [-0.113705, -0.701104, 1.0]], ['2, k, 14', [-0.115836, -1.03436, 1.0]], ['2, k, 15', [-0.130098, -1.08725, 1.0]], ['2, k, 16', [0.0746341, -0.349204, 1.0]], ['2, k, 17', [0.110694, -0.671836, 1.0]], ['2, k, 18', [0.115174, -1.01271, 1.0]], ['2, k, 19', [0.126501, -1.06906, 1.0]], ['2, k, 20', [0.00401709, 0.204494, 1.0]], ['2, k, 21', [-0.254269, -0.0566152, 1.0]], ['2, k, 22', [-0.342588, -0.0437369, 1.0]], ['2, k, 23', [0.274397, -0.0823208, 1.0]], ['2, k, 24', [0.194138, -0.0608074, 1.0]]]
[['2, k, 0', [0.00135501, -0.354265, 1.0]], ['2, k, 1', [0.00203979, -0.0330159, 1.0]], ['2, k, 2', [0.00454, 0.280898, 1.0]], ['2, k, 3', [0.0191369, 0.407693, 1.0]], ['2, k, 4', [-0.138316, 0.154287, 1.0]], ['2, k, 5', [-0.263027, 0.0287483, 1.0]], ['2, k, 6', [-0.278894, -0.0653662, 1.0]], ['2, k, 7', [-0.293714, -0.0841402, 1.0]], ['2, k, 8', [0.156666, 0.13938, 1.0]], ['2, k, 9', [0.264408, 0.0169084, 1.0]], ['2, k, 10', [0.299021, -0.0810637, 1.0]], ['2, k, 11', [0.262735, -0.0944797, 1.0]], ['2, k, 12', [-0.0723885, -0.348377, 1.0]], ['2, k, 13', [-0.113408, -0.701437, 1.0]], ['2, k, 14', [-0.116009, -1.03439, 1.0]], ['2, k, 15', [-0.13061, -1.08892, 1.0]], ['2, k, 16', [0.0750423, -0.349216, 1.0]], ['2, k, 17', [0.1104, -0.682769, 1.0]], ['2, k, 18', [0.115189, -1.01295, 1.0]], ['2, k, 19', [0.127529, -1.06978, 1.0]], ['2, k, 20', [0.0039625, 0.203897, 1.0]], ['2, k, 21', [-0.277179, -0.0929754, 1.0]], ['2, k, 22', [-0.339121, -0.0803116, 1.0]], ['2, k, 23', [0.277425, -0.117753, 1.0]], ['2, k, 24', [0.202459, -0.0975216, 1.0]]]
[['2, k, 0', [0.0014662, -0.354396, 1.0]], ['2, k, 1', [0.00243606, -0.0332066, 1.0]], ['2, k, 2', [0.0050799, 0.280494, 1.0]], ['2, k, 3', [0.0197281, 0.407669, 1.0]], ['2, k, 4', [-0.13891, 0.15355, 1.0]], ['2, k, 5', [-0.266208, 0.0127962, 1.0]], ['2, k, 6', [-0.306006, -0.127804, 1.0]], ['2, k, 7', [-0.295466, -0.120851, 1.0]], ['2, k, 8', [0.158061, 0.138956, 1.0]], ['2, k, 9', [0.265136, 0.00449118, 1.0]], ['2, k, 10', [0.300738, -0.117497, 1.0]], ['2, k, 11', [0.261615, -0.129413, 1.0]], ['2, k, 12', [-0.0721711, -0.348572, 1.0]], ['2, k, 13', [-0.113676, -0.701114, 1.0]], ['2, k, 14', [-0.116048, -1.03433, 1.0]], ['2, k, 15', [-0.130806, -1.08906, 1.0]], ['2, k, 16', [0.0750805, -0.349306, 1.0]], ['2, k, 17', [0.110185, -0.683245, 1.0]], ['2, k, 18', [0.116359, -1.01147, 1.0]], ['2, k, 19', [0.127533, -1.06916, 1.0]], ['2, k, 20', [0.00444642, 0.203528, 1.0]], ['2, k, 21', [-0.271488, -0.13032, 1.0]], ['2, k, 22', [-0.34163, -0.120619, 1.0]], ['2, k, 23', [0.253575, -0.143456, 1.0]], ['2, k, 24', [0.198531, -0.134564, 1.0]]]
[['2, k, 0', [0.00142648, -0.354575, 1.0]], ['2, k, 1', [0.00241839, -0.0335633, 1.0]], ['2, k, 2', [0.00484929, 0.279636, 1.0]], ['2, k, 3', [0.0201275, 0.407207, 1.0]], ['2, k, 4', [-0.139633, 0.152148, 1.0]], ['2, k, 5', [-0.2684, -0.00189942, 1.0]], ['2, k, 6', [-0.3057, -0.144241, 1.0]], ['2, k, 7', [-0.293579, -0.154557, 1.0]], ['2, k, 8', [0.160392, 0.137975, 1.0]], ['2, k, 9', [0.268677, -0.00958899, 1.0]], ['2, k, 10', [0.295593, -0.149605, 1.0]], ['2, k, 11', [0.263877, -0.163808, 1.0]], ['2, k, 12', [-0.0721197, -0.348704, 1.0]], ['2, k, 13', [-0.113352, -0.699951, 1.0]], ['2, k, 14', [-0.116036, -1.03439, 1.0]], ['2, k, 15', [-0.130625, -1.08891, 1.0]], ['2, k, 16', [0.0748947, -0.349601, 1.0]], ['2, k, 17', [0.109237, -0.687656, 1.0]], ['2, k, 18', [0.118273, -1.01536, 1.0]], ['2, k, 19', [0.129087, -1.0728, 1.0]], ['2, k, 20', [0.00428322, 0.202785, 1.0]], ['2, k, 21', [-0.257531, -0.166301, 1.0]], ['2, k, 22', [-0.340764, -0.149781, 1.0]], ['2, k, 23', [0.253686, -0.181893, 1.0]], ['2, k, 24', [0.197416, -0.170045, 1.0]]]
