[['2, k, 0', [0.1823536, -0.274565, 1.0]], ['2, k, 1', [0.1774866, 0.03040702, 1.0]], ['2, k, 2', [0.1722596, 0.3257268, 1.0]], ['2, k, 3', [0.1564995, 0.4797005, 1.0]], ['2, k, 4', [-0.01601763, 0.2057822, 1.0]], ['2, k, 5', [-0.03803911, -0.1008553, 1.0]], ['2, k, 6', [0.03222327, -0.007126055, 1.0]], ['2, k, 7', [0.1039045, 0.02066664, 1.0]], ['2, k, 8', [0.3441484, 0.2280758, 1.0]], ['2, k, 9', [0.4022529, 0.005362918, 1.0]], ['2, k, 10', [0.1971265, -0.01607233, 1.0]], ['2, k, 11', [0.1064571, 0.01771015, 1.0]], ['2, k, 12', [0.08048734, -0.27552, 1.0]], ['2, k, 13', [-0.03367239, -0.3298871, 1.0]], ['2, k, 14', [0.09073398, -0.6998438, 1.0]], ['2, k, 15', [0.06170551, -0.7529682, 1.0]], ['2, k, 16', [0.2780109, -0.2634265, 1.0]], ['2, k, 17', [0.3538921, -0.3030712, 1.0]], ['2, k, 18', [0.3148574, -0.6813561, 1.0]], ['2, k, 19', [0.3326183, -0.7509335, 1.0]], ['2, k, 20', [0.1736887, 0.2531729, 1.0]], ['2, k, 21', [0.1000893, -0.0007474872, 1.0]], ['2, k, 22', [0.1182184, 0.06244567, 1.0]], ['2, k, 23', [0.09292731, -0.006947404, 1.0]], ['2, k, 24', [0.0725875, -0.003357031, 1.0]]]
[['2, k, 0', [0.1920796, -0.2851759, 1.0]], ['2, k, 1', [0.1949386, 0.0204957, 1.0]], ['2, k, 2', [0.1984324, 0.3149375, 1.0]], ['2, k, 3', [0.1828544, 0.4999663, 1.0]], ['2, k, 4', [0.02609689, 0.2047816, 1.0]], ['2, k, 5', [-0.03722956, 0.1904808, 1.0]], ['2, k, 6', [0.1001099, 0.3263127, 1.0]], ['2, k, 7', [0.1249105, 0.3328387, 1.0]], ['2, k, 8', [0.3618168, 0.2603722, 1.0]], ['2, k, 9', [0.3665805, 0.1505637, 1.0]], ['2, k, 10', [0.1905575, 0.2927656, 1.0]], ['2, k, 11', [0.1257008, 0.3340185, 1.0]], ['2, k, 12', [0.08810774, -0.2907581, 1.0]], ['2, k, 13', [-0.03426651, -0.3309902, 1.0]], ['2, k, 14', [0.08567018, -0.7032446, 1.0]], ['2, k, 15', [0.06337485, -0.7520857, 1.0]], ['2, k, 16', [0.2899655, -0.2721728, 1.0]], ['2, k, 17', [0.3578222, -0.3080968, 1.0]], ['2, k, 18', [0.3216287, -0.6871936, 1.0]], ['2, k, 19', [0.3331292, -0.753135, 1.0]], ['2, k, 20', [0.1978611, 0.2428807, 1.0]], ['2, k, 21', [0.1482553, 0.3802907, 1.0]], ['2, k, 22', [0.1126979, 0.4047101, 1.0]], ['2, k, 23', [0.1165083, 0.3777502, 1.0]], ['2, k, 24', [0.1456121, 0.3560725, 1.0]]]
[['2, k, 0', [0.1926619, -0.285336, 1.0]], ['2, k, 1', [0.193984, 0.01980043, 1.0]], ['2, k, 2', [0.1906199, 0.3122218, 1.0]], ['2, k, 3', [0.1801682, 0.5042462, 1.0]], ['2, k, 4', [0.02607069, 0.1949367, 1.0]], ['2, k, 5', [-0.06143984, 0.2082565, 1.0]], ['2, k, 6', [0.08651877, 0.3438563, 1.0]], ['2, k, 7', [0.1102768, 0.3644847, 1.0]], ['2, k, 8', [0.3792942, 0.2691167, 1.0]], ['2, k, 9', [0.3520645, 0.182579, 1.0]], ['2, k, 10', [0.1841362, 0.3218564, 1.0]], ['2, k, 11', [0.1322114, 0.3822969, 1.0]], ['2, k, 12', [0.09077513, -0.2915859, 1.0]], ['2, k, 13', [-0.03345666, -0.3300078, 1.0]], ['2, k, 14', [0.08569892, -0.7021835, 1.0]], ['2, k, 15', [0.06349146, -0.7519199, 1.0]], ['2, k, 16', [0.2898875, -0.2718751, 1.0]], ['2, k, 17', [0.3579926, -0.3081094, 1.0]], ['2, k, 18', [0.3222351, -0.6873468, 1.0]], ['2, k, 19', [0.332879, -0.753078, 1.0]], ['2, k, 20', [0.1923099, 0.2406856, 1.0]], ['2, k, 21', [0.1506077, 0.4046748, 1.0]], ['2, k, 22', [0.1081741, 0.408123, 1.0]], ['2, k, 23', [0.1235517, 0.4464291, 1.0]], ['2, k, 24', [0.1495029, 0.3946107, 1.0]]]
[['2, k, 0', [0.1987211, -0.2943858, 1.0]], ['2, k, 1', [0.191208, 0.01852371, 1.0]], ['2, k, 2', [0.1872468, 0.3141896, 1.0]], ['2, k, 3', [0.1891121, 0.4466008, 1.0]], ['2, k, 4', [0.0258072, 0.1946016, 1.0]], ['2, k, 5', [-0.05884491, 0.2241334, 1.0]], ['2, k, 6', [0.08704595, 0.3780265, 1.0]], ['2, k, 7', [0.1344659, 0.4567069, 1.0]], ['2, k, 8', [0.3817936, 0.2720196, 1.0]], ['2, k, 9', [0.349723, 0.1958463, 1.0]], ['2, k, 10', [0.1925094, 0.3541101, 1.0]], ['2, k, 11', [0.1339477, 0.4346534, 1.0]], ['2, k, 12', [0.09801035, -0.2982464, 1.0]], ['2, k, 13', [-0.03138585, -0.32922, 1.0]], ['2, k, 14', [0.08775464, -0.7009757, 1.0]], ['2, k, 15', [0.06356474, -0.7518311, 1.0]], ['2, k, 16', [0.2926252, -0.280415, 1.0]], ['2, k, 17', [0.3506764, -0.3040702, 1.0]], ['2, k, 18', [0.3161767, -0.6830213, 1.0]], ['2, k, 19', [0.3319862, -0.7493099, 1.0]], ['2, k, 20', [0.1894354, 0.2418644, 1.0]], ['2, k, 21', [0.149186, 0.5251518, 1.0]], ['2, k, 22', [0.1062904, 0.4778992, 1.0]], ['2, k, 23', [0.1289237, 0.5076606, 1.0]], ['2, k, 24', [0.152536, 0.4488601, 1.0]]]
[['2, k, 0', [0.2011225, -0.2861681, 1.0]], ['2, k, 1', [0.1889536, 0.02911199, 1.0]], ['2, k, 2', [0.1729825, 0.3368314, 1.0]], ['2, k, 3', [0.189226, 0.4573136, 1.0]], ['2, k, 4', [0.005371521, 0.1907856, 1.0]], ['2, k, 5', [-0.05906214, 0.2478704, 1.0]], ['2, k, 6', [0.08218642, 0.4206705, 1.0]], ['2, k, 7', [0.1383396, 0.5034416, 1.0]], ['2, k, 8', [0.3786862, 0.2946844, 1.0]], ['2, k, 9', [0.3473615, 0.2181981, 1.0]], ['2, k, 10', [0.1938195, 0.3976138, 1.0]], ['2, k, 11', [0.1398382, 0.4740821, 1.0]], ['2, k, 12', [0.1001711, -0.2924351, 1.0]], ['2, k, 13', [-0.03135188, -0.3291936, 1.0]], ['2, k, 14', [0.08730677, -0.7012662, 1.0]], ['2, k, 15', [0.06353293, -0.7518367, 1.0]], ['2, k, 16', [0.2951597, -0.2695935, 1.0]], ['2, k, 17', [0.3506505, -0.3040962, 1.0]], ['2, k, 18', [0.3170389, -0.6830705, 1.0]], ['2, k, 19', [0.3319655, -0.7491578, 1.0]], ['2, k, 20', [0.1785564, 0.26027, 1.0]], ['2, k, 21', [0.1536509, 0.5717664, 1.0]], ['2, k, 22', [0.1140503, 0.5225074, 1.0]], ['2, k, 23', [0.1295373, 0.5478747, 1.0]], ['2, k, 24', [0.1555614, 0.4928564, 1.0]]]
[['2, k, 0', [0.2012203, -0.2523318, 1.0]], ['2, k, 1', [0.1863271, 0.04410155, 1.0]], ['2, k, 2', [0.1711251, 0.3415173, 1.0]], ['2, k, 3', [0.1888523, 0.4597708, 1.0]], ['2, k, 4', [0.01244586, 0.2059229, 1.0]], ['2, k, 5', [-0.06412624, 0.2589333, 1.0]], ['2, k, 6', [0.08177794, 0.4321485, 1.0]], ['2, k, 7', [0.1415771, 0.5313502, 1.0]], ['2, k, 8', [0.3779984, 0.3003489, 1.0]], ['2, k, 9', [0.3560309, 0.2192763, 1.0]], ['2, k, 10', [0.2123552, 0.4186958, 1.0]], ['2, k, 11', [0.1482494, 0.4973617, 1.0]], ['2, k, 12', [0.1020241, -0.2585039, 1.0]], ['2, k, 13', [-0.03138607, -0.3291777, 1.0]], ['2, k, 14', [0.08979706, -0.7008709, 1.0]], ['2, k, 15', [0.06022339, -0.7508847, 1.0]], ['2, k, 16', [0.2934094, -0.2373365, 1.0]], ['2, k, 17', [0.3512757, -0.3048984, 1.0]], ['2, k, 18', [0.3175913, -0.6837896, 1.0]], ['2, k, 19', [0.3284754, -0.750587, 1.0]], ['2, k, 20', [0.1757441, 0.2677424, 1.0]], ['2, k, 21', [0.1577806, 0.6149898, 1.0]], ['2, k, 22', [0.1050771, 0.5314216, 1.0]], ['2, k, 23', [0.1319704, 0.5714967, 1.0]], ['2, k, 24', [0.1658028, 0.5345783, 1.0]]]
[['2, k, 0', [0.2005284, -0.2494454, 1.0]], ['2, k, 1', [0.1842073, 0.05556383, 1.0]], ['2, k, 2', [0.1679191, 0.354121, 1.0]], ['2, k, 3', [0.1869521, 0.4707811, 1.0]], ['2, k, 4', [0.01057723, 0.2179631, 1.0]], ['2, k, 5', [-0.06710528, 0.2751083, 1.0]], ['2, k, 6', [0.08828091, 0.4804757, 1.0]], ['2, k, 7', [0.1439636, 0.5602438, 1.0]], ['2, k, 8', [0.376127, 0.3137032, 1.0]], ['2, k, 9', [0.3510666, 0.2560886, 1.0]], ['2, k, 10', [0.2020954, 0.4492463, 1.0]], ['2, k, 11', [0.147058, 0.5299179, 1.0]], ['2, k, 12', [0.1012016, -0.2551999, 1.0]], ['2, k, 13', [-0.03131484, -0.3296445, 1.0]], ['2, k, 14', [0.09148894, -0.7006243, 1.0]], ['2, k, 15', [0.06144346, -0.750701, 1.0]], ['2, k, 16', [0.2927946, -0.2346597, 1.0]], ['2, k, 17', [0.3511806, -0.3047448, 1.0]], ['2, k, 18', [0.3167628, -0.6834543, 1.0]], ['2, k, 19', [0.3291128, -0.7504595, 1.0]], ['2, k, 20', [0.1723383, 0.2809843, 1.0]], ['2, k, 21', [0.1587285, 0.6450893, 1.0]], ['2, k, 22', [0.1095836, 0.5661455, 1.0]], ['2, k, 23', [0.1338067, 0.6073059, 1.0]], ['2, k, 24', [0.1744889, 0.5566343, 1.0]]]
[['2, k, 0', [0.2016108, -0.2452722, 1.0]], ['2, k, 1', [0.1843557, 0.0628995, 1.0]], ['2, k, 2', [0.1664866, 0.3630008, 1.0]], ['2, k, 3', [0.1852738, 0.4815871, 1.0]], ['2, k, 4', [0.01237027, 0.2173308, 1.0]], ['2, k, 5', [-0.07010785, 0.2922264, 1.0]], ['2, k, 6', [0.08972228, 0.492488, 1.0]], ['2, k, 7', [0.1478576, 0.5864061, 1.0]], ['2, k, 8', [0.3755004, 0.3193331, 1.0]], ['2, k, 9', [0.3537307, 0.2530665, 1.0]], ['2, k, 10', [0.2177802, 0.4570338, 1.0]], ['2, k, 11', [0.1576459, 0.5479717, 1.0]], ['2, k, 12', [0.1024263, -0.2520298, 1.0]], ['2, k, 13', [-0.03133845, -0.329704, 1.0]], ['2, k, 14', [0.09125606, -0.7008741, 1.0]], ['2, k, 15', [0.06331053, -0.7495987, 1.0]], ['2, k, 16', [0.2937023, -0.2296166, 1.0]], ['2, k, 17', [0.3506591, -0.304283, 1.0]], ['2, k, 18', [0.316573, -0.682895, 1.0]], ['2, k, 19', [0.329854, -0.7491395, 1.0]], ['2, k, 20', [0.1712439, 0.2893897, 1.0]], ['2, k, 21', [0.1641502, 0.6715533, 1.0]], ['2, k, 22', [0.107769, 0.5708163, 1.0]], ['2, k, 23', [0.1311248, 0.6205154, 1.0]], ['2, k, 24', [0.1686676, 0.6083805, 1.0]]]
[['2, k, 0', [0.2017042, -0.2389914, 1.0]], ['2, k, 1', [0.1847327, 0.07304469, 1.0]], ['2, k, 2', [0.1672537, 0.3761574, 1.0]], ['2, k, 3', [0.1806294, 0.4952195, 1.0]], ['2, k, 4', [0.01681045, 0.2161784, 1.0]], ['2, k, 5', [-0.07245636, 0.3016226, 1.0]], ['2, k, 6', [0.08452383, 0.5032721, 1.0]], ['2, k, 7', [0.1527981, 0.6183252, 1.0]], ['2, k, 8', [0.376585, 0.3315661, 1.0]], ['2, k, 9', [0.3577026, 0.2494309, 1.0]], ['2, k, 10', [0.2338919, 0.4612868, 1.0]], ['2, k, 11', [0.1538453, 0.5893222, 1.0]], ['2, k, 12', [0.1031149, -0.2466017, 1.0]], ['2, k, 13', [-0.03130401, -0.3302375, 1.0]], ['2, k, 14', [0.09109638, -0.7015333, 1.0]], ['2, k, 15', [0.06440508, -0.7497403, 1.0]], ['2, k, 16', [0.2932042, -0.2226217, 1.0]], ['2, k, 17', [0.350401, -0.3046724, 1.0]], ['2, k, 18', [0.3168914, -0.6832767, 1.0]], ['2, k, 19', [0.3299046, -0.7488657, 1.0]], ['2, k, 20', [0.1718215, 0.3017633, 1.0]], ['2, k, 21', [0.1694573, 0.7107963, 1.0]], ['2, k, 22', [0.1167817, 0.6123809, 1.0]], ['2, k, 23', [0.1488048, 0.6720279, 1.0]], ['2, k, 24', [0.175448, 0.6201993, 1.0]]]
[['2, k, 0', [0.2013047, -0.229768, 1.0]], ['2, k, 1', [0.1854498, 0.08347981, 1.0]], ['2, k, 2', [0.1691809, 0.3874383, 1.0]], ['2, k, 3', [0.1812644, 0.5052058, 1.0]], ['2, k, 4', [-0.003840873, 0.2309767, 1.0]], ['2, k, 5', [-0.0574366, 0.3473843, 1.0]], ['2, k, 6', [0.098368, 0.52654, 1.0]], ['2, k, 7', [0.1490726, 0.5979105, 1.0]], ['2, k, 8', [0.3786943, 0.3428524, 1.0]], ['2, k, 9', [0.3583984, 0.2511745, 1.0]], ['2, k, 10', [0.2394796, 0.4654718, 1.0]], ['2, k, 11', [0.1544964, 0.6217009, 1.0]], ['2, k, 12', [0.102309, -0.2377039, 1.0]], ['2, k, 13', [-0.03131832, -0.3301938, 1.0]], ['2, k, 14', [0.09206277, -0.7011226, 1.0]], ['2, k, 15', [0.05366147, -0.7487947, 1.0]], ['2, k, 16', [0.2932585, -0.2136829, 1.0]], ['2, k, 17', [0.3503101, -0.3047746, 1.0]], ['2, k, 18', [0.3169557, -0.6833913, 1.0]], ['2, k, 19', [0.3301369, -0.7488081, 1.0]], ['2, k, 20', [0.1733963, 0.3128388, 1.0]], ['2, k, 21', [0.1696865, 0.6825104, 1.0]], ['2, k, 22', [0.1059838, 0.5945538, 1.0]], ['2, k, 23', [0.159612, 0.7160785, 1.0]], ['2, k, 24', [0.1843584, 0.6305632, 1.0]]]
[['2, k, 0', [0.198566, -0.2200454, 1.0]], ['2, k, 1', [0.1859726, 0.09141178, 1.0]], ['2, k, 2', [0.1724882, 0.3947144, 1.0]], ['2, k, 3', [0.1755637, 0.5154877, 1.0]], ['2, k, 4', [0.0357233, 0.2792742, 1.0]], ['2, k, 5', [-0.06553045, 0.3599125, 1.0]], ['2, k, 6', [0.09821447, 0.5388897, 1.0]], ['2, k, 7', [0.1498623, 0.6110185, 1.0]], ['2, k, 8', [0.3820782, 0.3501224, 1.0]], ['2, k, 9', [0.3591056, 0.2518309, 1.0]], ['2, k, 10', [0.2528385, 0.4716163, 1.0]], ['2, k, 11', [0.1573137, 0.6344733, 1.0]], ['2, k, 12', [0.09831943, -0.2238516, 1.0]], ['2, k, 13', [-0.03115698, -0.3303507, 1.0]], ['2, k, 14', [0.09217622, -0.7013633, 1.0]], ['2, k, 15', [0.06120426, -0.7475845, 1.0]], ['2, k, 16', [0.2916533, -0.2077344, 1.0]], ['2, k, 17', [0.3502778, -0.3048938, 1.0]], ['2, k, 18', [0.3169338, -0.6835078, 1.0]], ['2, k, 19', [0.330372, -0.7487687, 1.0]], ['2, k, 20', [0.1759485, 0.3201751, 1.0]], ['2, k, 21', [0.1730134, 0.6964264, 1.0]], ['2, k, 22', [0.1069877, 0.6164454, 1.0]], ['2, k, 23', [0.1603538, 0.7218632, 1.0]], ['2, k, 24', [0.1900889, 0.6299378, 1.0]]]
[['2, k, 0', [0.1997804, -0.2171358, 1.0]], ['2, k, 1', [0.1874574, 0.0940546, 1.0]], ['2, k, 2', [0.1741559, 0.3964588, 1.0]], ['2, k, 3', [0.1747968, 0.5179138, 1.0]], ['2, k, 4', [0.03573523, 0.2810952, 1.0]], ['2, k, 5', [-0.06133077, 0.3802337, 1.0]], ['2, k, 6', [0.1049868, 0.5574102, 1.0]], ['2, k, 7', [0.1548408, 0.6269947, 1.0]], ['2, k, 8', [0.3837714, 0.3518646, 1.0]], ['2, k, 9', [0.3615405, 0.2552542, 1.0]], ['2, k, 10', [0.2592328, 0.4759576, 1.0]], ['2, k, 11', [0.1617855, 0.6441773, 1.0]], ['2, k, 12', [0.09946132, -0.2210499, 1.0]], ['2, k, 13', [-0.031113, -0.3304692, 1.0]], ['2, k, 14', [0.09191438, -0.7016231, 1.0]], ['2, k, 15', [0.0649537, -0.749584, 1.0]], ['2, k, 16', [0.2929457, -0.2051152, 1.0]], ['2, k, 17', [0.3501305, -0.3050472, 1.0]], ['2, k, 18', [0.3179634, -0.6835217, 1.0]], ['2, k, 19', [0.3303499, -0.7483912, 1.0]], ['2, k, 20', [0.1775942, 0.3221695, 1.0]], ['2, k, 21', [0.178459, 0.7235487, 1.0]], ['2, k, 22', [0.1095674, 0.6210438, 1.0]], ['2, k, 23', [0.1628117, 0.7341019, 1.0]], ['2, k, 24', [0.187449, 0.6669953, 1.0]]]
[['2, k, 0', [0.1996468, -0.2129976, 1.0]], ['2, k, 1', [0.1884837, 0.09930469, 1.0]], ['2, k, 2', [0.1766105, 0.4021817, 1.0]], ['2, k, 3', [0.1729379, 0.5233523, 1.0]], ['2, k, 4', [0.01784038, 0.2826923, 1.0]], ['2, k, 5', [-0.0629686, 0.3902105, 1.0]], ['2, k, 6', [0.1058453, 0.5663003, 1.0]], ['2, k, 7', [0.1591546, 0.6324551, 1.0]], ['2, k, 8', [0.3862455, 0.3575649, 1.0]], ['2, k, 9', [0.3626768, 0.2559153, 1.0]], ['2, k, 10', [0.2667253, 0.4780696, 1.0]], ['2, k, 11', [0.2072674, 0.5619608, 1.0]], ['2, k, 12', [0.09916811, -0.2174594, 1.0]], ['2, k, 13', [-0.03114899, -0.3306677, 1.0]], ['2, k, 14', [0.09147938, -0.7019809, 1.0]], ['2, k, 15', [0.06506631, -0.7505927, 1.0]], ['2, k, 16', [0.2930702, -0.2008425, 1.0]], ['2, k, 17', [0.3500669, -0.3048303, 1.0]], ['2, k, 18', [0.3176311, -0.6834253, 1.0]], ['2, k, 19', [0.3305353, -0.7486351, 1.0]], ['2, k, 20', [0.1796902, 0.3278353, 1.0]], ['2, k, 21', [0.1788092, 0.7276887, 1.0]], ['2, k, 22', [0.1110187, 0.6423263, 1.0]], ['2, k, 23', [0.147757, 0.6359573, 1.0]], ['2, k, 24', [0.1797021, 0.6290501, 1.0]]]
[['2, k, 0', [0.1985861, -0.2129573, 1.0]], ['2, k, 1', [0.1876629, 0.09828532, 1.0]], ['2, k, 2', [0.1758652, 0.3983891, 1.0]], ['2, k, 3', [0.1735508, 0.5250617, 1.0]], ['2, k, 4', [0.01791973, 0.282905, 1.0]], ['2, k, 5', [-0.0520778, 0.4117503, 1.0]], ['2, k, 6', [0.110166, 0.5935189, 1.0]], ['2, k, 7', [0.1629707, 0.6581214, 1.0]], ['2, k, 8', [0.3827652, 0.3467622, 1.0]], ['2, k, 9', [0.3701162, 0.2764775, 1.0]], ['2, k, 10', [0.2675334, 0.4923912, 1.0]], ['2, k, 11', [0.2121432, 0.5669982, 1.0]], ['2, k, 12', [0.09842592, -0.2170818, 1.0]], ['2, k, 13', [-0.03105087, -0.3306838, 1.0]], ['2, k, 14', [0.09194796, -0.7018588, 1.0]], ['2, k, 15', [0.06044123, -0.749603, 1.0]], ['2, k, 16', [0.2914629, -0.2014201, 1.0]], ['2, k, 17', [0.3500185, -0.3048482, 1.0]], ['2, k, 18', [0.317846, -0.6836072, 1.0]], ['2, k, 19', [0.3310991, -0.7483464, 1.0]], ['2, k, 20', [0.1789082, 0.3249673, 1.0]], ['2, k, 21', [0.1815716, 0.7559844, 1.0]], ['2, k, 22', [0.123068, 0.6640558, 1.0]], ['2, k, 23', [0.1487005, 0.6409301, 1.0]], ['2, k, 24', [0.1762383, 0.6408523, 1.0]]]
[['2, k, 0', [0.1941882, -0.2137014, 1.0]], ['2, k, 1', [0.1842613, 0.0924734, 1.0]], ['2, k, 2', [0.1740215, 0.3825032, 1.0]], ['2, k, 3', [0.1741671, 0.512695, 1.0]], ['2, k, 4', [0.01019332, 0.286846, 1.0]], ['2, k, 5', [-0.06573934, 0.4151886, 1.0]], ['2, k, 6', [0.104448, 0.5895149, 1.0]], ['2, k, 7', [0.1647371, 0.6553228, 1.0]], ['2, k, 8', [0.3791825, 0.3333824, 1.0]], ['2, k, 9', [0.3732353, 0.318184, 1.0]], ['2, k, 10', [0.2563819, 0.5210531, 1.0]], ['2, k, 11', [0.2176758, 0.5669324, 1.0]], ['2, k, 12', [0.09554572, -0.2167385, 1.0]], ['2, k, 13', [-0.03087793, -0.3305652, 1.0]], ['2, k, 14', [0.09311824, -0.7017949, 1.0]], ['2, k, 15', [0.0584341, -0.7494211, 1.0]], ['2, k, 16', [0.2854577, -0.203731, 1.0]], ['2, k, 17', [0.3499863, -0.3048858, 1.0]], ['2, k, 18', [0.3186858, -0.6837563, 1.0]], ['2, k, 19', [0.3312222, -0.748535, 1.0]], ['2, k, 20', [0.1765028, 0.3119942, 1.0]], ['2, k, 21', [0.1829145, 0.7586625, 1.0]], ['2, k, 22', [0.1322288, 0.6847785, 1.0]], ['2, k, 23', [0.1513697, 0.6387417, 1.0]], ['2, k, 24', [0.1820844, 0.6301222, 1.0]]]
[['2, k, 0', [0.1921318, -0.2141616, 1.0]], ['2, k, 1', [0.1827761, 0.08970974, 1.0]], ['2, k, 2', [0.1734357, 0.3785068, 1.0]], ['2, k, 3', [0.1744107, 0.5155603, 1.0]], ['2, k, 4', [0.007774271, 0.2877531, 1.0]], ['2, k, 5', [-0.05942234, 0.4315294, 1.0]], ['2, k, 6', [0.1140324, 0.6023451, 1.0]], ['2, k, 7', [0.1678197, 0.6651106, 1.0]], ['2, k, 8', [0.3781836, 0.3308943, 1.0]], ['2, k, 9', [0.379181, 0.3209087, 1.0]], ['2, k, 10', [0.2614343, 0.5222792, 1.0]], ['2, k, 11', [0.2228477, 0.5685192, 1.0]], ['2, k, 12', [0.09389274, -0.2165133, 1.0]], ['2, k, 13', [-0.03088747, -0.3305631, 1.0]], ['2, k, 14', [0.09304866, -0.70171, 1.0]], ['2, k, 15', [0.05762004, -0.7496954, 1.0]], ['2, k, 16', [0.2828776, -0.2049959, 1.0]], ['2, k, 17', [0.349922, -0.3048937, 1.0]], ['2, k, 18', [0.3185475, -0.683734, 1.0]], ['2, k, 19', [0.3311442, -0.7483163, 1.0]], ['2, k, 20', [0.175708, 0.3080313, 1.0]], ['2, k, 21', [0.1879541, 0.7725911, 1.0]], ['2, k, 22', [0.1202113, 0.6598822, 1.0]], ['2, k, 23', [0.1548986, 0.6480282, 1.0]], ['2, k, 24', [0.1837867, 0.6394851, 1.0]]]
[['2, k, 0', [0.1908684, -0.2136174, 1.0]], ['2, k, 1', [0.182304, 0.08925355, 1.0]], ['2, k, 2', [0.1732921, 0.3776407, 1.0]], ['2, k, 3', [0.1748207, 0.5238584, 1.0]], ['2, k, 4', [-0.01135793, 0.2936557, 1.0]], ['2, k, 5', [-0.074458, 0.432309, 1.0]], ['2, k, 6', [0.1030081, 0.5929202, 1.0]], ['2, k, 7', [0.1667737, 0.6515309, 1.0]], ['2, k, 8', [0.3777947, 0.3303308, 1.0]], ['2, k, 9', [0.3841315, 0.32355, 1.0]], ['2, k, 10', [0.2641231, 0.5218152, 1.0]], ['2, k, 11', [0.2259372, 0.5701288, 1.0]], ['2, k, 12', [0.09288002, -0.2156447, 1.0]], ['2, k, 13', [-0.03085589, -0.3306015, 1.0]], ['2, k, 14', [0.09162187, -0.7018483, 1.0]], ['2, k, 15', [0.06269866, -0.7492126, 1.0]], ['2, k, 16', [0.2814749, -0.20467, 1.0]], ['2, k, 17', [0.3497981, -0.3049873, 1.0]], ['2, k, 18', [0.3183452, -0.6838087, 1.0]], ['2, k, 19', [0.329734, -0.7485293, 1.0]], ['2, k, 20', [0.175498, 0.3072178, 1.0]], ['2, k, 21', [0.1877022, 0.754766, 1.0]], ['2, k, 22', [0.115016, 0.662415, 1.0]], ['2, k, 23', [0.156419, 0.6498373, 1.0]], ['2, k, 24', [0.1826124, 0.6431586, 1.0]]]
[['2, k, 0', [0.1912679, -0.2137164, 1.0]], ['2, k, 1', [0.1826343, 0.08846007, 1.0]], ['2, k, 2', [0.1734135, 0.3769323, 1.0]], ['2, k, 3', [0.1751112, 0.5269635, 1.0]], ['2, k, 4', [-0.009009835, 0.2933488, 1.0]], ['2, k, 5', [-0.07840356, 0.4329419, 1.0]], ['2, k, 6', [0.1024144, 0.5913165, 1.0]], ['2, k, 7', [0.158479, 0.6502746, 1.0]], ['2, k, 8', [0.3775734, 0.32988, 1.0]], ['2, k, 9', [0.3892135, 0.3273527, 1.0]], ['2, k, 10', [0.2662473, 0.5219074, 1.0]], ['2, k, 11', [0.2004581, 0.6135844, 1.0]], ['2, k, 12', [0.09340755, -0.2156212, 1.0]], ['2, k, 13', [-0.03082173, -0.3305364, 1.0]], ['2, k, 14', [0.09045355, -0.7020488, 1.0]], ['2, k, 15', [0.0610522, -0.7495036, 1.0]], ['2, k, 16', [0.2818277, -0.2048419, 1.0]], ['2, k, 17', [0.3497852, -0.3049999, 1.0]], ['2, k, 18', [0.3185646, -0.6842253, 1.0]], ['2, k, 19', [0.3296402, -0.7491706, 1.0]], ['2, k, 20', [0.1756985, 0.3064206, 1.0]], ['2, k, 21', [0.1896718, 0.7441278, 1.0]], ['2, k, 22', [0.135213, 0.6920803, 1.0]], ['2, k, 23', [0.1528993, 0.6857754, 1.0]], ['2, k, 24', [0.1870026, 0.6897666, 1.0]]]
[['2, k, 0', [0.1904182, -0.2136563, 1.0]], ['2, k, 1', [0.1823988, 0.08803271, 1.0]], ['2, k, 2', [0.1735097, 0.3762535, 1.0]], ['2, k, 3', [0.1744764, 0.5373632, 1.0]], ['2, k, 4', [-0.02420438, 0.289878, 1.0]], ['2, k, 5', [-0.07887087, 0.4384752, 1.0]], ['2, k, 6', [0.1046616, 0.5923437, 1.0]], ['2, k, 7', [0.1582354, 0.6520343, 1.0]], ['2, k, 8', [0.3786096, 0.3227421, 1.0]], ['2, k, 9', [0.3842388, 0.3747928, 1.0]], ['2, k, 10', [0.2479225, 0.5383068, 1.0]], ['2, k, 11', [0.1882464, 0.6207224, 1.0]], ['2, k, 12', [0.09280071, -0.2152973, 1.0]], ['2, k, 13', [-0.03086015, -0.3306189, 1.0]], ['2, k, 14', [0.09033608, -0.7021118, 1.0]], ['2, k, 15', [0.06228106, -0.749788, 1.0]], ['2, k, 16', [0.280752, -0.2049536, 1.0]], ['2, k, 17', [0.3496764, -0.3053092, 1.0]], ['2, k, 18', [0.3177527, -0.6842343, 1.0]], ['2, k, 19', [0.3289609, -0.7487929, 1.0]], ['2, k, 20', [0.1757199, 0.3057871, 1.0]], ['2, k, 21', [0.1891168, 0.7416443, 1.0]], ['2, k, 22', [0.1196481, 0.6706263, 1.0]], ['2, k, 23', [0.1443714, 0.6887607, 1.0]], ['2, k, 24', [0.2097243, 0.6165981, 1.0]]]
