[['2, k, 0', [-0.08982854, 0.004843218, 1.0]], ['2, k, 1', [-0.08017814, 0.3042098, 1.0]], ['2, k, 2', [-0.06792085, 0.5954736, 1.0]], ['2, k, 3', [-0.04860203, 0.7318147, 1.0]], ['2, k, 4', [-0.2109796, 0.477441, 1.0]], ['2, k, 5', [-0.2871135, 0.2442079, 1.0]], ['2, k, 6', [-0.2908534, 0.04451662, 1.0]], ['2, k, 7', [-0.2831603, 0.01259761, 1.0]], ['2, k, 8', [0.0888902, 0.4710382, 1.0]], ['2, k, 9', [0.1116273, 0.2258604, 1.0]], ['2, k, 10', [0.1138805, 0.02830364, 1.0]], ['2, k, 11', [0.1059923, -0.03337128, 1.0]], ['2, k, 12', [-0.1567731, 0.005303406, 1.0]], ['2, k, 13', [-0.1813155, -0.2644421, 1.0]], ['2, k, 14', [-0.2152329, -0.5823847, 1.0]], ['2, k, 15', [-0.2175364, -0.6535321, 1.0]], ['2, k, 16', [-0.02049774, 0.00421311, 1.0]], ['2, k, 17', [-0.04477007, -0.2803557, 1.0]], ['2, k, 18', [-0.06073805, -0.5805676, 1.0]], ['2, k, 19', [-0.05039443, -0.6507446, 1.0]], ['2, k, 20', [-0.07122569, 0.5238282, 1.0]], ['2, k, 21', [-0.2892598, -0.02627783, 1.0]], ['2, k, 22', [-0.2494452, 0.02941683, 1.0]], ['2, k, 23', [0.09988788, -0.09977569, 1.0]], ['2, k, 24', [0.07386038, -0.03706864, 1.0]]]
[['2, k, 0', [-0.08764023, -0.01024685, 1.0]], ['2, k, 1', [-0.07394928, 0.2811395, 1.0]], ['2, k, 2', [-0.06034336, 0.5641161, 1.0]], ['2, k, 3', [-0.03537477, 0.702586, 1.0]], ['2, k, 4', [-0.206792, 0.4574452, 1.0]], ['2, k, 5', [-0.283626, 0.2224745, 1.0]], ['2, k, 6', [-0.3154635, 0.02733056, 1.0]], ['2, k, 7', [-0.3113868, -0.01017944, 1.0]], ['2, k, 8', [0.09915121, 0.4407683, 1.0]], ['2, k, 9', [0.1182727, 0.1881059, 1.0]], ['2, k, 10', [0.1172734, -0.01136349, 1.0]], ['2, k, 11', [0.1056473, -0.06021034, 1.0]], ['2, k, 12', [-0.1545438, -0.002207514, 1.0]], ['2, k, 13', [-0.2283927, -0.305216, 1.0]], ['2, k, 14', [-0.2821085, -0.6027876, 1.0]], ['2, k, 15', [-0.3136351, -0.6715591, 1.0]], ['2, k, 16', [-0.01842545, -0.01799728, 1.0]], ['2, k, 17', [-0.04434249, -0.2903953, 1.0]], ['2, k, 18', [-0.06661135, -0.5863761, 1.0]], ['2, k, 19', [-0.0501117, -0.6546488, 1.0]], ['2, k, 20', [-0.06377233, 0.4945488, 1.0]], ['2, k, 21', [-0.3249421, -0.058867, 1.0]], ['2, k, 22', [-0.276349, -0.01387305, 1.0]], ['2, k, 23', [0.09944665, -0.1223978, 1.0]], ['2, k, 24', [0.07356582, -0.06249613, 1.0]]]
[['2, k, 0', [-0.08447731, -0.008479613, 1.0]], ['2, k, 1', [-0.07184964, 0.2832554, 1.0]], ['2, k, 2', [-0.05903082, 0.5664955, 1.0]], ['2, k, 3', [-0.0339416, 0.7046432, 1.0]], ['2, k, 4', [-0.2048478, 0.4594772, 1.0]], ['2, k, 5', [-0.2824474, 0.2230569, 1.0]], ['2, k, 6', [-0.31004, 0.026654, 1.0]], ['2, k, 7', [-0.3049601, -0.01029611, 1.0]], ['2, k, 8', [0.1014519, 0.4438149, 1.0]], ['2, k, 9', [0.1201443, 0.1899295, 1.0]], ['2, k, 10', [0.1194399, -0.009794996, 1.0]], ['2, k, 11', [0.1055855, -0.06242403, 1.0]], ['2, k, 12', [-0.1515991, -0.000817655, 1.0]], ['2, k, 13', [-0.222207, -0.2976938, 1.0]], ['2, k, 14', [-0.2741792, -0.5941716, 1.0]], ['2, k, 15', [-0.2893066, -0.6660156, 1.0]], ['2, k, 16', [-0.01515917, -0.01592204, 1.0]], ['2, k, 17', [-0.04548275, -0.2886415, 1.0]], ['2, k, 18', [-0.06465767, -0.5859944, 1.0]], ['2, k, 19', [-0.04968739, -0.6543654, 1.0]], ['2, k, 20', [-0.06228369, 0.4968646, 1.0]], ['2, k, 21', [-0.3200484, -0.05974333, 1.0]], ['2, k, 22', [-0.2706645, -0.0249397, 1.0]], ['2, k, 23', [0.09802286, -0.1016177, 1.0]], ['2, k, 24', [0.07691365, -0.07020628, 1.0]]]
[['2, k, 0', [-0.07928268, -0.003232145, 1.0]], ['2, k, 1', [-0.067832, 0.2885911, 1.0]], ['2, k, 2', [-0.05605445, 0.5718455, 1.0]], ['2, k, 3', [-0.03468792, 0.7095428, 1.0]], ['2, k, 4', [-0.2052146, 0.4642567, 1.0]], ['2, k, 5', [-0.2796147, 0.2265837, 1.0]], ['2, k, 6', [-0.300383, 0.02901648, 1.0]], ['2, k, 7', [-0.2945703, -0.005806773, 1.0]], ['2, k, 8', [0.1031508, 0.4473612, 1.0]], ['2, k, 9', [0.1228736, 0.2012482, 1.0]], ['2, k, 10', [0.1221422, 0.001637037, 1.0]], ['2, k, 11', [0.1042805, -0.05447001, 1.0]], ['2, k, 12', [-0.1462633, 0.004239206, 1.0]], ['2, k, 13', [-0.196329, -0.2890916, 1.0]], ['2, k, 14', [-0.2358394, -0.5890425, 1.0]], ['2, k, 15', [-0.2475586, -0.6513672, 1.0]], ['2, k, 16', [-0.01027098, -0.01065926, 1.0]], ['2, k, 17', [-0.04249323, -0.2783996, 1.0]], ['2, k, 18', [-0.06298859, -0.5841199, 1.0]], ['2, k, 19', [-0.04970619, -0.6543581, 1.0]], ['2, k, 20', [-0.05906047, 0.5022141, 1.0]], ['2, k, 21', [-0.2930723, -0.04572167, 1.0]], ['2, k, 22', [-0.2572306, -0.001003653, 1.0]], ['2, k, 23', [0.0992147, -0.09252625, 1.0]], ['2, k, 24', [0.07635508, -0.04430398, 1.0]]]
[['2, k, 0', [-0.07879476, -0.002022736, 1.0]], ['2, k, 1', [-0.06687678, 0.2903183, 1.0]], ['2, k, 2', [-0.05482064, 0.5740619, 1.0]], ['2, k, 3', [-0.03595063, 0.711231, 1.0]], ['2, k, 4', [-0.2055341, 0.4654724, 1.0]], ['2, k, 5', [-0.2786014, 0.2301635, 1.0]], ['2, k, 6', [-0.2976238, 0.03238021, 1.0]], ['2, k, 7', [-0.2918267, -0.004341836, 1.0]], ['2, k, 8', [0.1035483, 0.4490563, 1.0]], ['2, k, 9', [0.1238429, 0.2064066, 1.0]], ['2, k, 10', [0.1216612, 0.006956455, 1.0]], ['2, k, 11', [0.103376, -0.04875831, 1.0]], ['2, k, 12', [-0.146041, 0.004974842, 1.0]], ['2, k, 13', [-0.1954878, -0.2896644, 1.0]], ['2, k, 14', [-0.2332664, -0.5862789, 1.0]], ['2, k, 15', [-0.2420213, -0.6516836, 1.0]], ['2, k, 16', [-0.009523646, -0.008974675, 1.0]], ['2, k, 17', [-0.04211549, -0.2766083, 1.0]], ['2, k, 18', [-0.06218228, -0.582839, 1.0]], ['2, k, 19', [-0.04841167, -0.6546942, 1.0]], ['2, k, 20', [-0.05788622, 0.504301, 1.0]], ['2, k, 21', [-0.2894401, -0.04364559, 1.0]], ['2, k, 22', [-0.2552084, -0.005157802, 1.0]], ['2, k, 23', [0.09323052, -0.1190894, 1.0]], ['2, k, 24', [0.07340244, -0.05966564, 1.0]]]
[['2, k, 0', [-0.0795633, -0.001414915, 1.0]], ['2, k, 1', [-0.06724365, 0.2911771, 1.0]], ['2, k, 2', [-0.0549249, 0.5750058, 1.0]], ['2, k, 3', [-0.03722702, 0.7127578, 1.0]], ['2, k, 4', [-0.2062265, 0.4661162, 1.0]], ['2, k, 5', [-0.2785504, 0.231985, 1.0]], ['2, k, 6', [-0.2963886, 0.03320179, 1.0]], ['2, k, 7', [-0.2900793, -0.002497582, 1.0]], ['2, k, 8', [0.1033573, 0.4500837, 1.0]], ['2, k, 9', [0.1243189, 0.2088027, 1.0]], ['2, k, 10', [0.1218428, 0.009326975, 1.0]], ['2, k, 11', [0.1044827, -0.04658114, 1.0]], ['2, k, 12', [-0.1469194, 0.00542035, 1.0]], ['2, k, 13', [-0.1966187, -0.2915146, 1.0]], ['2, k, 14', [-0.2277333, -0.5810086, 1.0]], ['2, k, 15', [-0.2386099, -0.6485913, 1.0]], ['2, k, 16', [-0.01017486, -0.008248529, 1.0]], ['2, k, 17', [-0.04165718, -0.2781464, 1.0]], ['2, k, 18', [-0.06155439, -0.5821206, 1.0]], ['2, k, 19', [-0.04779947, -0.6550528, 1.0]], ['2, k, 20', [-0.05803723, 0.5052492, 1.0]], ['2, k, 21', [-0.2980246, -0.04348573, 1.0]], ['2, k, 22', [-0.2554759, 0.00524886, 1.0]], ['2, k, 23', [0.1007742, -0.08456528, 1.0]], ['2, k, 24', [0.07538425, -0.04595888, 1.0]]]
[['2, k, 0', [-0.0811715, -0.001277996, 1.0]], ['2, k, 1', [-0.06943643, 0.2919644, 1.0]], ['2, k, 2', [-0.05744498, 0.5763021, 1.0]], ['2, k, 3', [-0.04547104, 0.7149596, 1.0]], ['2, k, 4', [-0.211899, 0.4667032, 1.0]], ['2, k, 5', [-0.2803388, 0.2324852, 1.0]], ['2, k, 6', [-0.2951179, 0.03344484, 1.0]], ['2, k, 7', [-0.2897453, -0.003059458, 1.0]], ['2, k, 8', [0.1006319, 0.4537399, 1.0]], ['2, k, 9', [0.1243224, 0.2111459, 1.0]], ['2, k, 10', [0.1198227, 0.01139903, 1.0]], ['2, k, 11', [0.1028548, -0.04198278, 1.0]], ['2, k, 12', [-0.148783, 0.003743163, 1.0]], ['2, k, 13', [-0.1935001, -0.295401, 1.0]], ['2, k, 14', [-0.2203017, -0.5848323, 1.0]], ['2, k, 15', [-0.2346457, -0.6452948, 1.0]], ['2, k, 16', [-0.01154372, -0.006647273, 1.0]], ['2, k, 17', [-0.04199531, -0.2803674, 1.0]], ['2, k, 18', [-0.0610357, -0.5818661, 1.0]], ['2, k, 19', [-0.04615945, -0.6546555, 1.0]], ['2, k, 20', [-0.06038927, 0.5063851, 1.0]], ['2, k, 21', [-0.2967872, -0.0402756, 1.0]], ['2, k, 22', [-0.2551068, 0.007662134, 1.0]], ['2, k, 23', [0.09062049, -0.079853, 1.0]], ['2, k, 24', [0.06951797, -0.06202726, 1.0]]]
[['2, k, 0', [-0.08172227, -0.001161754, 1.0]], ['2, k, 1', [-0.07059868, 0.2927579, 1.0]], ['2, k, 2', [-0.05920375, 0.5778383, 1.0]], ['2, k, 3', [-0.04917116, 0.7165638, 1.0]], ['2, k, 4', [-0.2132366, 0.4668726, 1.0]], ['2, k, 5', [-0.2817943, 0.2313018, 1.0]], ['2, k, 6', [-0.2946616, 0.03206161, 1.0]], ['2, k, 7', [-0.2887114, -0.003668816, 1.0]], ['2, k, 8', [0.0987502, 0.4563704, 1.0]], ['2, k, 9', [0.1242766, 0.2130591, 1.0]], ['2, k, 10', [0.1188738, 0.0132592, 1.0]], ['2, k, 11', [0.100314, -0.0422474, 1.0]], ['2, k, 12', [-0.1494807, 0.003200329, 1.0]], ['2, k, 13', [-0.1933024, -0.2950388, 1.0]], ['2, k, 14', [-0.220044, -0.584218, 1.0]], ['2, k, 15', [-0.2345436, -0.6441884, 1.0]], ['2, k, 16', [-0.01192521, -0.005793741, 1.0]], ['2, k, 17', [-0.0423211, -0.2796323, 1.0]], ['2, k, 18', [-0.06095922, -0.5809249, 1.0]], ['2, k, 19', [-0.04604905, -0.6546936, 1.0]], ['2, k, 20', [-0.06196669, 0.5076988, 1.0]], ['2, k, 21', [-0.2981358, -0.04364204, 1.0]], ['2, k, 22', [-0.2560774, 0.0004023248, 1.0]], ['2, k, 23', [0.08769961, -0.08014457, 1.0]], ['2, k, 24', [0.06947254, -0.04104111, 1.0]]]
[['2, k, 0', [-0.0827536, -0.0007692736, 1.0]], ['2, k, 1', [-0.07207569, 0.2935667, 1.0]], ['2, k, 2', [-0.06107865, 0.5791631, 1.0]], ['2, k, 3', [-0.05187401, 0.7178305, 1.0]], ['2, k, 4', [-0.2152911, 0.4673824, 1.0]], ['2, k, 5', [-0.2825985, 0.2317961, 1.0]], ['2, k, 6', [-0.2936974, 0.03215183, 1.0]], ['2, k, 7', [-0.2883637, -0.005459879, 1.0]], ['2, k, 8', [0.09619133, 0.4580785, 1.0]], ['2, k, 9', [0.123731, 0.2151877, 1.0]], ['2, k, 10', [0.1180925, 0.01526801, 1.0]], ['2, k, 11', [0.1009983, -0.04155707, 1.0]], ['2, k, 12', [-0.150695, 0.003221742, 1.0]], ['2, k, 13', [-0.1931496, -0.2955028, 1.0]], ['2, k, 14', [-0.2196394, -0.584694, 1.0]], ['2, k, 15', [-0.2319056, -0.648332, 1.0]], ['2, k, 16', [-0.0127701, -0.005091881, 1.0]], ['2, k, 17', [-0.04240384, -0.2789703, 1.0]], ['2, k, 18', [-0.06060698, -0.5796275, 1.0]], ['2, k, 19', [-0.0495065, -0.6539459, 1.0]], ['2, k, 20', [-0.06377573, 0.5089107, 1.0]], ['2, k, 21', [-0.2954773, -0.05936101, 1.0]], ['2, k, 22', [-0.2510969, 0.002293987, 1.0]], ['2, k, 23', [0.09274307, -0.07898567, 1.0]], ['2, k, 24', [0.07408946, -0.0353402, 1.0]]]
[['2, k, 0', [-0.08313932, -0.0006170236, 1.0]], ['2, k, 1', [-0.07316761, 0.2940157, 1.0]], ['2, k, 2', [-0.06303984, 0.5800787, 1.0]], ['2, k, 3', [-0.05422002, 0.7183985, 1.0]], ['2, k, 4', [-0.2162707, 0.4674633, 1.0]], ['2, k, 5', [-0.2834946, 0.2335231, 1.0]], ['2, k, 6', [-0.29331, 0.03378053, 1.0]], ['2, k, 7', [-0.2874898, -0.004417123, 1.0]], ['2, k, 8', [0.09562171, 0.4593396, 1.0]], ['2, k, 9', [0.1236183, 0.2156076, 1.0]], ['2, k, 10', [0.1183108, 0.01561372, 1.0]], ['2, k, 11', [0.1028566, -0.04491822, 1.0]], ['2, k, 12', [-0.151111, 0.002903465, 1.0]], ['2, k, 13', [-0.1923892, -0.2966589, 1.0]], ['2, k, 14', [-0.2197082, -0.584467, 1.0]], ['2, k, 15', [-0.2301823, -0.6482139, 1.0]], ['2, k, 16', [-0.01312224, -0.004438484, 1.0]], ['2, k, 17', [-0.04224121, -0.2779208, 1.0]], ['2, k, 18', [-0.05991854, -0.5783684, 1.0]], ['2, k, 19', [-0.04925298, -0.6530896, 1.0]], ['2, k, 20', [-0.06552929, 0.5097104, 1.0]], ['2, k, 21', [-0.2992993, -0.05184953, 1.0]], ['2, k, 22', [-0.2527137, -0.005515926, 1.0]], ['2, k, 23', [0.0961125, -0.1071559, 1.0]], ['2, k, 24', [0.06669751, -0.07025882, 1.0]]]
[['2, k, 0', [-0.08327394, -0.0005889695, 1.0]], ['2, k, 1', [-0.0734957, 0.2942179, 1.0]], ['2, k, 2', [-0.0636081, 0.5805442, 1.0]], ['2, k, 3', [-0.05594076, 0.7196319, 1.0]], ['2, k, 4', [-0.2170573, 0.4672691, 1.0]], ['2, k, 5', [-0.2834812, 0.2335852, 1.0]], ['2, k, 6', [-0.2930217, 0.03386434, 1.0]], ['2, k, 7', [-0.2848672, -0.005263224, 1.0]], ['2, k, 8', [0.0952693, 0.4599964, 1.0]], ['2, k, 9', [0.1238416, 0.2183163, 1.0]], ['2, k, 10', [0.117948, 0.01831175, 1.0]], ['2, k, 11', [0.1033248, -0.04020158, 1.0]], ['2, k, 12', [-0.151224, 0.002825851, 1.0]], ['2, k, 13', [-0.1917205, -0.2967191, 1.0]], ['2, k, 14', [-0.2194722, -0.5840998, 1.0]], ['2, k, 15', [-0.2301005, -0.6482009, 1.0]], ['2, k, 16', [-0.01326768, -0.004276125, 1.0]], ['2, k, 17', [-0.04231571, -0.2784128, 1.0]], ['2, k, 18', [-0.0594318, -0.5779339, 1.0]], ['2, k, 19', [-0.05308302, -0.6526006, 1.0]], ['2, k, 20', [-0.06604293, 0.5101089, 1.0]], ['2, k, 21', [-0.2945462, -0.06052274, 1.0]], ['2, k, 22', [-0.2508572, -0.001700154, 1.0]], ['2, k, 23', [0.09695033, -0.1000912, 1.0]], ['2, k, 24', [0.07018151, -0.0454451, 1.0]]]
[['2, k, 0', [-0.08348406, -0.0006398946, 1.0]], ['2, k, 1', [-0.07377809, 0.2944053, 1.0]], ['2, k, 2', [-0.06395163, 0.5809426, 1.0]], ['2, k, 3', [-0.0570762, 0.7201675, 1.0]], ['2, k, 4', [-0.2175077, 0.4671452, 1.0]], ['2, k, 5', [-0.283365, 0.233313, 1.0]], ['2, k, 6', [-0.2921606, 0.03355852, 1.0]], ['2, k, 7', [-0.2837199, -0.005803923, 1.0]], ['2, k, 8', [0.0950451, 0.4605293, 1.0]], ['2, k, 9', [0.1241094, 0.2183895, 1.0]], ['2, k, 10', [0.1184246, 0.01838452, 1.0]], ['2, k, 11', [0.1031747, -0.04089777, 1.0]], ['2, k, 12', [-0.1514694, 0.002596072, 1.0]], ['2, k, 13', [-0.1902743, -0.2960708, 1.0]], ['2, k, 14', [-0.2189562, -0.5844412, 1.0]], ['2, k, 15', [-0.2306261, -0.6488686, 1.0]], ['2, k, 16', [-0.01342524, -0.004163315, 1.0]], ['2, k, 17', [-0.0417502, -0.2776009, 1.0]], ['2, k, 18', [-0.05934783, -0.5777962, 1.0]], ['2, k, 19', [-0.05814485, -0.6528317, 1.0]], ['2, k, 20', [-0.06637251, 0.5104547, 1.0]], ['2, k, 21', [-0.2966379, -0.05811814, 1.0]], ['2, k, 22', [-0.2507788, -0.0006092478, 1.0]], ['2, k, 23', [0.08690388, -0.1065145, 1.0]], ['2, k, 24', [0.07069117, -0.04667947, 1.0]]]
[['2, k, 0', [-0.08334756, -0.0007077778, 1.0]], ['2, k, 1', [-0.07369254, 0.2943002, 1.0]], ['2, k, 2', [-0.06393895, 0.5808581, 1.0]], ['2, k, 3', [-0.05730642, 0.7201872, 1.0]], ['2, k, 4', [-0.2186121, 0.4669955, 1.0]], ['2, k, 5', [-0.2829553, 0.2332626, 1.0]], ['2, k, 6', [-0.2915254, 0.03363095, 1.0]], ['2, k, 7', [-0.2819189, -0.005214776, 1.0]], ['2, k, 8', [0.09509885, 0.4608438, 1.0]], ['2, k, 9', [0.1243977, 0.2186684, 1.0]], ['2, k, 10', [0.1204749, 0.01860787, 1.0]], ['2, k, 11', [0.1065814, -0.04001897, 1.0]], ['2, k, 12', [-0.1513026, 0.002473081, 1.0]], ['2, k, 13', [-0.1882053, -0.2978511, 1.0]], ['2, k, 14', [-0.2190655, -0.5844462, 1.0]], ['2, k, 15', [-0.2303059, -0.6489252, 1.0]], ['2, k, 16', [-0.01332324, -0.004151221, 1.0]], ['2, k, 17', [-0.04084511, -0.2790717, 1.0]], ['2, k, 18', [-0.05903303, -0.577134, 1.0]], ['2, k, 19', [-0.05807272, -0.6527362, 1.0]], ['2, k, 20', [-0.06634864, 0.5103644, 1.0]], ['2, k, 21', [-0.2922821, -0.05968548, 1.0]], ['2, k, 22', [-0.2505456, 0.0003888239, 1.0]], ['2, k, 23', [0.1010832, -0.1065493, 1.0]], ['2, k, 24', [0.07041246, -0.06292896, 1.0]]]
[['2, k, 0', [-0.0827741, -0.000831244, 1.0]], ['2, k, 1', [-0.07309511, 0.2941958, 1.0]], ['2, k, 2', [-0.06335398, 0.580802, 1.0]], ['2, k, 3', [-0.05734178, 0.7201318, 1.0]], ['2, k, 4', [-0.2179974, 0.4668107, 1.0]], ['2, k, 5', [-0.2823132, 0.2337801, 1.0]], ['2, k, 6', [-0.2890201, 0.03415804, 1.0]], ['2, k, 7', [-0.2784536, -0.005639143, 1.0]], ['2, k, 8', [0.09527376, 0.4610582, 1.0]], ['2, k, 9', [0.1252, 0.2191572, 1.0]], ['2, k, 10', [0.121082, 0.01912176, 1.0]], ['2, k, 11', [0.1094422, -0.04199932, 1.0]], ['2, k, 12', [-0.1506249, 0.0022206, 1.0]], ['2, k, 13', [-0.1873126, -0.298073, 1.0]], ['2, k, 14', [-0.2189845, -0.584326, 1.0]], ['2, k, 15', [-0.2284645, -0.6498252, 1.0]], ['2, k, 16', [-0.01286669, -0.004135148, 1.0]], ['2, k, 17', [-0.03980553, -0.2777365, 1.0]], ['2, k, 18', [-0.05882291, -0.5767863, 1.0]], ['2, k, 19', [-0.05643617, -0.6525441, 1.0]], ['2, k, 20', [-0.06577665, 0.5103017, 1.0]], ['2, k, 21', [-0.2842184, -0.06067718, 1.0]], ['2, k, 22', [-0.2464007, 0.002896784, 1.0]], ['2, k, 23', [0.09881924, -0.1061489, 1.0]], ['2, k, 24', [0.07332462, -0.04283702, 1.0]]]
[['2, k, 0', [-0.080705, -0.0005972092, 1.0]], ['2, k, 1', [-0.07183757, 0.2943594, 1.0]], ['2, k, 2', [-0.06276054, 0.5809243, 1.0]], ['2, k, 3', [-0.05693504, 0.7204047, 1.0]], ['2, k, 4', [-0.2170349, 0.4666287, 1.0]], ['2, k, 5', [-0.2812378, 0.2338714, 1.0]], ['2, k, 6', [-0.2869616, 0.03376111, 1.0]], ['2, k, 7', [-0.2764882, -0.008230082, 1.0]], ['2, k, 8', [0.09640835, 0.4616879, 1.0]], ['2, k, 9', [0.1263601, 0.2195605, 1.0]], ['2, k, 10', [0.1239901, 0.01949347, 1.0]], ['2, k, 11', [0.1110152, -0.04294263, 1.0]], ['2, k, 12', [-0.1486041, 0.00236012, 1.0]], ['2, k, 13', [-0.1862383, -0.2976594, 1.0]], ['2, k, 14', [-0.2179978, -0.5838856, 1.0]], ['2, k, 15', [-0.229012, -0.6490182, 1.0]], ['2, k, 16', [-0.0108043, -0.003750371, 1.0]], ['2, k, 17', [-0.0382766, -0.2759771, 1.0]], ['2, k, 18', [-0.05843257, -0.5768133, 1.0]], ['2, k, 19', [-0.054456, -0.6516854, 1.0]], ['2, k, 20', [-0.06504118, 0.5104392, 1.0]], ['2, k, 21', [-0.2855914, -0.06010603, 1.0]], ['2, k, 22', [-0.2459975, -0.005020982, 1.0]], ['2, k, 23', [0.1024943, -0.1011185, 1.0]], ['2, k, 24', [0.07591309, -0.0449578, 1.0]]]
[['2, k, 0', [-0.07276858, -0.001197694, 1.0]], ['2, k, 1', [-0.06524363, 0.2940244, 1.0]], ['2, k, 2', [-0.0573221, 0.5808477, 1.0]], ['2, k, 3', [-0.05259664, 0.7193359, 1.0]], ['2, k, 4', [-0.2098441, 0.4666355, 1.0]], ['2, k, 5', [-0.2730888, 0.2321641, 1.0]], ['2, k, 6', [-0.2769385, 0.03023469, 1.0]], ['2, k, 7', [-0.2659022, -0.009405003, 1.0]], ['2, k, 8', [0.1020788, 0.4613378, 1.0]], ['2, k, 9', [0.1320817, 0.2186245, 1.0]], ['2, k, 10', [0.1291577, 0.01863503, 1.0]], ['2, k, 11', [0.1192393, -0.03995692, 1.0]], ['2, k, 12', [-0.1405955, 0.001995808, 1.0]], ['2, k, 13', [-0.179816, -0.3029104, 1.0]], ['2, k, 14', [-0.2180994, -0.5846621, 1.0]], ['2, k, 15', [-0.2308904, -0.6526273, 1.0]], ['2, k, 16', [-0.003080305, -0.004459151, 1.0]], ['2, k, 17', [-0.03436521, -0.2733856, 1.0]], ['2, k, 18', [-0.05746562, -0.5779496, 1.0]], ['2, k, 19', [-0.05367178, -0.6518765, 1.0]], ['2, k, 20', [-0.05933982, 0.5103155, 1.0]], ['2, k, 21', [-0.2680102, -0.06704927, 1.0]], ['2, k, 22', [-0.2314128, 0.005731588, 1.0]], ['2, k, 23', [0.1193816, -0.09906478, 1.0]], ['2, k, 24', [0.08513559, -0.05533047, 1.0]]]
[['2, k, 0', [-0.06951109, -0.001472135, 1.0]], ['2, k, 1', [-0.06156799, 0.2935872, 1.0]], ['2, k, 2', [-0.05296536, 0.5802405, 1.0]], ['2, k, 3', [-0.05048422, 0.7187679, 1.0]], ['2, k, 4', [-0.2061696, 0.4663569, 1.0]], ['2, k, 5', [-0.2699698, 0.2313327, 1.0]], ['2, k, 6', [-0.274466, 0.02883236, 1.0]], ['2, k, 7', [-0.2643971, -0.01123812, 1.0]], ['2, k, 8', [0.1047467, 0.4608532, 1.0]], ['2, k, 9', [0.1344934, 0.2180793, 1.0]], ['2, k, 10', [0.1312995, 0.01805674, 1.0]], ['2, k, 11', [0.1228933, -0.04460004, 1.0]], ['2, k, 12', [-0.1374138, 0.001920459, 1.0]], ['2, k, 13', [-0.1776094, -0.3020633, 1.0]], ['2, k, 14', [-0.2202159, -0.5859188, 1.0]], ['2, k, 15', [-0.2302017, -0.6537019, 1.0]], ['2, k, 16', [0.0001855452, -0.004902091, 1.0]], ['2, k, 17', [-0.03229463, -0.2725185, 1.0]], ['2, k, 18', [-0.05755868, -0.5780031, 1.0]], ['2, k, 19', [-0.0531741, -0.6514919, 1.0]], ['2, k, 20', [-0.05517439, 0.5097558, 1.0]], ['2, k, 21', [-0.2646189, -0.07358795, 1.0]], ['2, k, 22', [-0.2275919, -0.03594017, 1.0]], ['2, k, 23', [0.1198641, -0.1085466, 1.0]], ['2, k, 24', [0.08616984, -0.04886546, 1.0]]]
[['2, k, 0', [-0.06708347, -0.001519987, 1.0]], ['2, k, 1', [-0.05911315, 0.2931066, 1.0]], ['2, k, 2', [-0.05040108, 0.5793393, 1.0]], ['2, k, 3', [-0.04716187, 0.7180788, 1.0]], ['2, k, 4', [-0.2029991, 0.4664172, 1.0]], ['2, k, 5', [-0.2684937, 0.2312383, 1.0]], ['2, k, 6', [-0.2719588, 0.02737439, 1.0]], ['2, k, 7', [-0.263766, -0.01145179, 1.0]], ['2, k, 8', [0.1074179, 0.4601758, 1.0]], ['2, k, 9', [0.1358652, 0.2178552, 1.0]], ['2, k, 10', [0.1331788, 0.01788502, 1.0]], ['2, k, 11', [0.1239859, -0.0420123, 1.0]], ['2, k, 12', [-0.1349211, 0.002172133, 1.0]], ['2, k, 13', [-0.175763, -0.2983797, 1.0]], ['2, k, 14', [-0.2212599, -0.5871137, 1.0]], ['2, k, 15', [-0.2425032, -0.6560988, 1.0]], ['2, k, 16', [0.002528125, -0.005205167, 1.0]], ['2, k, 17', [-0.03101378, -0.2718422, 1.0]], ['2, k, 18', [-0.05719947, -0.5771291, 1.0]], ['2, k, 19', [-0.05246247, -0.6511987, 1.0]], ['2, k, 20', [-0.05264546, 0.5089657, 1.0]], ['2, k, 21', [-0.2638614, -0.07446457, 1.0]], ['2, k, 22', [-0.2278102, -0.02162817, 1.0]], ['2, k, 23', [0.1221506, -0.1078509, 1.0]], ['2, k, 24', [0.08985192, -0.04716815, 1.0]]]
