[['2, k, 0', [-0.1693806, 0.0627045, 1.0]], ['2, k, 1', [-0.1744055, 0.3360615, 1.0]], ['2, k, 2', [-0.1779027, 0.6020299, 1.0]], ['2, k, 3', [-0.1605729, 0.7361863, 1.0]], ['2, k, 4', [-0.3233424, 0.4775173, 1.0]], ['2, k, 5', [-0.3772949, 0.2482764, 1.0]], ['2, k, 6', [-0.379802, 0.06259124, 1.0]], ['2, k, 7', [-0.3790559, 0.0162892, 1.0]], ['2, k, 8', [-0.008777532, 0.4806752, 1.0]], ['2, k, 9', [0.03261429, 0.24074, 1.0]], ['2, k, 10', [0.04258983, 0.05893129, 1.0]], ['2, k, 11', [0.02881363, 0.00101891, 1.0]], ['2, k, 12', [-0.2297417, 0.06204612, 1.0]], ['2, k, 13', [-0.2265017, -0.2516297, 1.0]], ['2, k, 14', [-0.2154921, -0.554631, 1.0]], ['2, k, 15', [-0.2084797, -0.6266006, 1.0]], ['2, k, 16', [-0.1049998, 0.06178008, 1.0]], ['2, k, 17', [-0.1188827, -0.2533045, 1.0]], ['2, k, 18', [-0.1077544, -0.5280512, 1.0]], ['2, k, 19', [-0.0905266, -0.5750736, 1.0]], ['2, k, 20', [-0.1772152, 0.5365578, 1.0]], ['2, k, 21', [-0.380531, -0.05639137, 1.0]], ['2, k, 22', [-0.4083714, 0.01659314, 1.0]], ['2, k, 23', [0.02539474, -0.06383805, 1.0]], ['2, k, 24', [-0.001582417, 0.004877097, 1.0]]]
[['2, k, 0', [-0.1617073, 0.07171662, 1.0]], ['2, k, 1', [-0.169232, 0.3454127, 1.0]], ['2, k, 2', [-0.1758616, 0.6109717, 1.0]], ['2, k, 3', [-0.1717696, 0.740906, 1.0]], ['2, k, 4', [-0.3215668, 0.4941262, 1.0]], ['2, k, 5', [-0.4441714, 0.3067493, 1.0]], ['2, k, 6', [-0.4986092, 0.1201631, 1.0]], ['2, k, 7', [-0.5204704, 0.04681075, 1.0]], ['2, k, 8', [-0.007933666, 0.4912654, 1.0]], ['2, k, 9', [0.03650513, 0.2529738, 1.0]], ['2, k, 10', [0.04088386, 0.06472336, 1.0]], ['2, k, 11', [0.02720273, 0.01878193, 1.0]], ['2, k, 12', [-0.2219256, 0.07012569, 1.0]], ['2, k, 13', [-0.2211676, -0.2467201, 1.0]], ['2, k, 14', [-0.2194314, -0.5693794, 1.0]], ['2, k, 15', [-0.2068166, -0.6380651, 1.0]], ['2, k, 16', [-0.09727344, 0.07081968, 1.0]], ['2, k, 17', [-0.1150062, -0.246685, 1.0]], ['2, k, 18', [-0.1108264, -0.5685714, 1.0]], ['2, k, 19', [-0.1194605, -0.638937, 1.0]], ['2, k, 20', [-0.1743586, 0.5457108, 1.0]], ['2, k, 21', [-0.5231782, -0.01070394, 1.0]], ['2, k, 22', [-0.5213227, 0.06250763, 1.0]], ['2, k, 23', [0.02571455, -0.02020016, 1.0]], ['2, k, 24', [-0.003325117, 0.03419492, 1.0]]]
[['2, k, 0', [-0.1613598, 0.07110332, 1.0]], ['2, k, 1', [-0.1691939, 0.3448821, 1.0]], ['2, k, 2', [-0.176143, 0.6103199, 1.0]], ['2, k, 3', [-0.1726842, 0.7406621, 1.0]], ['2, k, 4', [-0.3242396, 0.4922821, 1.0]], ['2, k, 5', [-0.4258849, 0.2887568, 1.0]], ['2, k, 6', [-0.4733453, 0.1084846, 1.0]], ['2, k, 7', [-0.4795521, 0.03333551, 1.0]], ['2, k, 8', [-0.008539946, 0.4910597, 1.0]], ['2, k, 9', [0.03584648, 0.2512872, 1.0]], ['2, k, 10', [0.04006482, 0.06426349, 1.0]], ['2, k, 11', [0.02389421, 0.01976502, 1.0]], ['2, k, 12', [-0.2216742, 0.06964582, 1.0]], ['2, k, 13', [-0.2247617, -0.2471925, 1.0]], ['2, k, 14', [-0.2181624, -0.5648749, 1.0]], ['2, k, 15', [-0.2087134, -0.6342814, 1.0]], ['2, k, 16', [-0.0969175, 0.07022666, 1.0]], ['2, k, 17', [-0.1155283, -0.2470498, 1.0]], ['2, k, 18', [-0.1115665, -0.5685092, 1.0]], ['2, k, 19', [-0.1158448, -0.6391937, 1.0]], ['2, k, 20', [-0.1745366, 0.5450886, 1.0]], ['2, k, 21', [-0.4778007, -0.02696039, 1.0]], ['2, k, 22', [-0.4794133, 0.02874788, 1.0]], ['2, k, 23', [0.01965362, -0.0194854, 1.0]], ['2, k, 24', [-0.006250212, 0.02795132, 1.0]]]
[['2, k, 0', [-0.1617825, 0.07072643, 1.0]], ['2, k, 1', [-0.1699831, 0.3444691, 1.0]], ['2, k, 2', [-0.1777087, 0.6100312, 1.0]], ['2, k, 3', [-0.1747438, 0.7407244, 1.0]], ['2, k, 4', [-0.3284937, 0.4885833, 1.0]], ['2, k, 5', [-0.4152622, 0.2752506, 1.0]], ['2, k, 6', [-0.4473028, 0.09141483, 1.0]], ['2, k, 7', [-0.4458843, 0.01697548, 1.0]], ['2, k, 8', [-0.008933276, 0.4910475, 1.0]], ['2, k, 9', [0.03547462, 0.2514576, 1.0]], ['2, k, 10', [0.03941423, 0.0650799, 1.0]], ['2, k, 11', [0.02321569, 0.0191467, 1.0]], ['2, k, 12', [-0.2222951, 0.06932507, 1.0]], ['2, k, 13', [-0.2212423, -0.2475362, 1.0]], ['2, k, 14', [-0.2191238, -0.5610819, 1.0]], ['2, k, 15', [-0.2085092, -0.6318754, 1.0]], ['2, k, 16', [-0.09728219, 0.06984018, 1.0]], ['2, k, 17', [-0.1157999, -0.2473266, 1.0]], ['2, k, 18', [-0.1136621, -0.5698465, 1.0]], ['2, k, 19', [-0.1153355, -0.6399592, 1.0]], ['2, k, 20', [-0.1758813, 0.5447317, 1.0]], ['2, k, 21', [-0.4374379, -0.04953943, 1.0]], ['2, k, 22', [-0.4601946, -0.006222749, 1.0]], ['2, k, 23', [0.0178478, -0.01970004, 1.0]], ['2, k, 24', [-0.007469564, 0.03078419, 1.0]]]
[['2, k, 0', [-0.1623474, 0.07007177, 1.0]], ['2, k, 1', [-0.1703691, 0.3434757, 1.0]], ['2, k, 2', [-0.1777584, 0.6087632, 1.0]], ['2, k, 3', [-0.1774904, 0.7399892, 1.0]], ['2, k, 4', [-0.3304967, 0.485682, 1.0]], ['2, k, 5', [-0.3925634, 0.2527754, 1.0]], ['2, k, 6', [-0.4241942, 0.06886905, 1.0]], ['2, k, 7', [-0.4166173, 0.002567183, 1.0]], ['2, k, 8', [-0.009715137, 0.4912224, 1.0]], ['2, k, 9', [0.03487688, 0.2511846, 1.0]], ['2, k, 10', [0.03878029, 0.06541292, 1.0]], ['2, k, 11', [0.02439718, 0.01847433, 1.0]], ['2, k, 12', [-0.2229799, 0.06875426, 1.0]], ['2, k, 13', [-0.2210991, -0.2481844, 1.0]], ['2, k, 14', [-0.2188288, -0.5614841, 1.0]], ['2, k, 15', [-0.2094925, -0.6326901, 1.0]], ['2, k, 16', [-0.09778618, 0.06916723, 1.0]], ['2, k, 17', [-0.1160123, -0.2478595, 1.0]], ['2, k, 18', [-0.1146467, -0.5707852, 1.0]], ['2, k, 19', [-0.1154204, -0.6411811, 1.0]], ['2, k, 20', [-0.1760379, 0.5435168, 1.0]], ['2, k, 21', [-0.4109289, -0.0657001, 1.0]], ['2, k, 22', [-0.4365066, 0.007293526, 1.0]], ['2, k, 23', [0.02001692, -0.02130414, 1.0]], ['2, k, 24', [-0.006494017, 0.002179302, 1.0]]]
[['2, k, 0', [-0.163553, 0.0698633, 1.0]], ['2, k, 1', [-0.1717444, 0.3429782, 1.0]], ['2, k, 2', [-0.1795627, 0.6080014, 1.0]], ['2, k, 3', [-0.1791607, 0.7399238, 1.0]], ['2, k, 4', [-0.3296604, 0.4871365, 1.0]], ['2, k, 5', [-0.3871437, 0.2473283, 1.0]], ['2, k, 6', [-0.3829769, 0.05426735, 1.0]], ['2, k, 7', [-0.3770919, 0.01243941, 1.0]], ['2, k, 8', [-0.01016725, 0.4913649, 1.0]], ['2, k, 9', [0.03416122, 0.2511171, 1.0]], ['2, k, 10', [0.03896794, 0.0663055, 1.0]], ['2, k, 11', [0.02271728, 0.02056948, 1.0]], ['2, k, 12', [-0.2244457, 0.06875506, 1.0]], ['2, k, 13', [-0.2194512, -0.2483626, 1.0]], ['2, k, 14', [-0.2172475, -0.5715299, 1.0]], ['2, k, 15', [-0.2069246, -0.6397718, 1.0]], ['2, k, 16', [-0.09911216, 0.0688361, 1.0]], ['2, k, 17', [-0.1154063, -0.2473738, 1.0]], ['2, k, 18', [-0.1114285, -0.5224404, 1.0]], ['2, k, 19', [-0.1066609, -0.5695183, 1.0]], ['2, k, 20', [-0.1777366, 0.5428151, 1.0]], ['2, k, 21', [-0.3857969, -0.05828774, 1.0]], ['2, k, 22', [-0.4044026, 0.01660409, 1.0]], ['2, k, 23', [0.01260987, -0.01924334, 1.0]], ['2, k, 24', [-0.00806736, 0.03187749, 1.0]]]
[['2, k, 0', [-0.1660016, 0.06857635, 1.0]], ['2, k, 1', [-0.1753239, 0.3414259, 1.0]], ['2, k, 2', [-0.1840649, 0.6068487, 1.0]], ['2, k, 3', [-0.1831411, 0.7389942, 1.0]], ['2, k, 4', [-0.3285314, 0.4885761, 1.0]], ['2, k, 5', [-0.3703847, 0.2450715, 1.0]], ['2, k, 6', [-0.3640284, 0.05777499, 1.0]], ['2, k, 7', [-0.3660854, 0.0415425, 1.0]], ['2, k, 8', [-0.01443476, 0.4911617, 1.0]], ['2, k, 9', [0.03219466, 0.2498354, 1.0]], ['2, k, 10', [0.03753576, 0.06477245, 1.0]], ['2, k, 11', [0.02361794, 0.02309766, 1.0]], ['2, k, 12', [-0.2271682, 0.06763405, 1.0]], ['2, k, 13', [-0.2243329, -0.2492129, 1.0]], ['2, k, 14', [-0.2162988, -0.5630201, 1.0]], ['2, k, 15', [-0.2093123, -0.6329553, 1.0]], ['2, k, 16', [-0.1012999, 0.06761742, 1.0]], ['2, k, 17', [-0.1186782, -0.2478471, 1.0]], ['2, k, 18', [-0.1115191, -0.5647057, 1.0]], ['2, k, 19', [-0.1176674, -0.633938, 1.0]], ['2, k, 20', [-0.1820298, 0.5415168, 1.0]], ['2, k, 21', [-0.3557525, -0.02715508, 1.0]], ['2, k, 22', [-0.3744171, 0.006467598, 1.0]], ['2, k, 23', [0.03515111, -0.04144684, 1.0]], ['2, k, 24', [-0.006714046, 0.0179781, 1.0]]]
[['2, k, 0', [-0.1666318, 0.06852703, 1.0]], ['2, k, 1', [-0.1758802, 0.3412374, 1.0]], ['2, k, 2', [-0.1845696, 0.6065005, 1.0]], ['2, k, 3', [-0.1829145, 0.7387564, 1.0]], ['2, k, 4', [-0.3281671, 0.488973, 1.0]], ['2, k, 5', [-0.3702729, 0.2455414, 1.0]], ['2, k, 6', [-0.364583, 0.05817913, 1.0]], ['2, k, 7', [-0.3661371, 0.03130694, 1.0]], ['2, k, 8', [-0.01443645, 0.4911636, 1.0]], ['2, k, 9', [0.03178711, 0.2505305, 1.0]], ['2, k, 10', [0.03739125, 0.0653884, 1.0]], ['2, k, 11', [0.02287914, 0.02617946, 1.0]], ['2, k, 12', [-0.2277128, 0.06771763, 1.0]], ['2, k, 13', [-0.2231309, -0.2494416, 1.0]], ['2, k, 14', [-0.2154039, -0.5241512, 1.0]], ['2, k, 15', [-0.2106205, -0.5714153, 1.0]], ['2, k, 16', [-0.1019651, 0.0674605, 1.0]], ['2, k, 17', [-0.1190483, -0.2480381, 1.0]], ['2, k, 18', [-0.1136788, -0.5668662, 1.0]], ['2, k, 19', [-0.1159446, -0.6364731, 1.0]], ['2, k, 20', [-0.1825514, 0.5412137, 1.0]], ['2, k, 21', [-0.3515489, -0.03288628, 1.0]], ['2, k, 22', [-0.3731241, -0.002963625, 1.0]], ['2, k, 23', [0.02013071, -0.01226368, 1.0]], ['2, k, 24', [-0.007878785, 0.003452772, 1.0]]]
[['2, k, 0', [-0.1670441, 0.06832934, 1.0]], ['2, k, 1', [-0.1761382, 0.3409182, 1.0]], ['2, k, 2', [-0.1845694, 0.6060892, 1.0]], ['2, k, 3', [-0.1822309, 0.7385836, 1.0]], ['2, k, 4', [-0.3294442, 0.4876056, 1.0]], ['2, k, 5', [-0.3707908, 0.2447948, 1.0]], ['2, k, 6', [-0.3642073, 0.05758751, 1.0]], ['2, k, 7', [-0.3658931, 0.02856107, 1.0]], ['2, k, 8', [-0.01444234, 0.4908929, 1.0]], ['2, k, 9', [0.03120922, 0.250092, 1.0]], ['2, k, 10', [0.03730533, 0.06498185, 1.0]], ['2, k, 11', [0.02282015, 0.0310018, 1.0]], ['2, k, 12', [-0.2281507, 0.06748968, 1.0]], ['2, k, 13', [-0.2217175, -0.2494628, 1.0]], ['2, k, 14', [-0.2154477, -0.5669339, 1.0]], ['2, k, 15', [-0.2093412, -0.6369562, 1.0]], ['2, k, 16', [-0.1023047, 0.06733241, 1.0]], ['2, k, 17', [-0.119224, -0.248057, 1.0]], ['2, k, 18', [-0.112443, -0.5648845, 1.0]], ['2, k, 19', [-0.1156117, -0.6347553, 1.0]], ['2, k, 20', [-0.1826217, 0.5408252, 1.0]], ['2, k, 21', [-0.3511381, -0.04105981, 1.0]], ['2, k, 22', [-0.3895603, 0.04387375, 1.0]], ['2, k, 23', [0.01806389, -0.004926404, 1.0]], ['2, k, 24', [-0.006284782, 0.03884096, 1.0]]]
[['2, k, 0', [-0.1671802, 0.0682377, 1.0]], ['2, k, 1', [-0.1763166, 0.3407859, 1.0]], ['2, k, 2', [-0.1847598, 0.6059486, 1.0]], ['2, k, 3', [-0.180769, 0.7375615, 1.0]], ['2, k, 4', [-0.3287376, 0.4882422, 1.0]], ['2, k, 5', [-0.3708803, 0.245648, 1.0]], ['2, k, 6', [-0.3622725, 0.05911677, 1.0]], ['2, k, 7', [-0.3584849, 0.004672273, 1.0]], ['2, k, 8', [-0.01423889, 0.4908142, 1.0]], ['2, k, 9', [0.03083627, 0.2499621, 1.0]], ['2, k, 10', [0.03728541, 0.06474265, 1.0]], ['2, k, 11', [0.02308629, 0.02831424, 1.0]], ['2, k, 12', [-0.2282716, 0.06744123, 1.0]], ['2, k, 13', [-0.2211523, -0.2494228, 1.0]], ['2, k, 14', [-0.2147647, -0.5659739, 1.0]], ['2, k, 15', [-0.2096611, -0.6363339, 1.0]], ['2, k, 16', [-0.1024525, 0.06720125, 1.0]], ['2, k, 17', [-0.1192721, -0.2481853, 1.0]], ['2, k, 18', [-0.1113863, -0.5632302, 1.0]], ['2, k, 19', [-0.115524, -0.6328546, 1.0]], ['2, k, 20', [-0.1828106, 0.5406845, 1.0]], ['2, k, 21', [-0.3428226, -0.03583095, 1.0]], ['2, k, 22', [-0.3592714, -0.0361864, 1.0]], ['2, k, 23', [0.02730955, -0.03102055, 1.0]], ['2, k, 24', [-0.006195112, 0.02818543, 1.0]]]
[['2, k, 0', [-0.1673637, 0.06813017, 1.0]], ['2, k, 1', [-0.1766081, 0.3406252, 1.0]], ['2, k, 2', [-0.1850963, 0.6058026, 1.0]], ['2, k, 3', [-0.1772032, 0.7369229, 1.0]], ['2, k, 4', [-0.3291312, 0.4868049, 1.0]], ['2, k, 5', [-0.3714551, 0.2450722, 1.0]], ['2, k, 6', [-0.3622339, 0.05873507, 1.0]], ['2, k, 7', [-0.3553776, 0.003799665, 1.0]], ['2, k, 8', [-0.01406811, 0.4907742, 1.0]], ['2, k, 9', [0.03039084, 0.2498131, 1.0]], ['2, k, 10', [0.036835, 0.0646057, 1.0]], ['2, k, 11', [0.02345024, 0.02588193, 1.0]], ['2, k, 12', [-0.2285552, 0.0673368, 1.0]], ['2, k, 13', [-0.2215639, -0.2495201, 1.0]], ['2, k, 14', [-0.2155803, -0.5606322, 1.0]], ['2, k, 15', [-0.2100502, -0.631195, 1.0]], ['2, k, 16', [-0.1025509, 0.06712185, 1.0]], ['2, k, 17', [-0.1192751, -0.2484643, 1.0]], ['2, k, 18', [-0.1102485, -0.5633648, 1.0]], ['2, k, 19', [-0.1183493, -0.6319717, 1.0]], ['2, k, 20', [-0.1831383, 0.5405313, 1.0]], ['2, k, 21', [-0.3403079, -0.0360859, 1.0]], ['2, k, 22', [-0.3574389, -0.03564708, 1.0]], ['2, k, 23', [0.02222042, -0.04129237, 1.0]], ['2, k, 24', [-0.007103647, 0.007224956, 1.0]]]
[['2, k, 0', [-0.1673139, 0.06807638, 1.0]], ['2, k, 1', [-0.1764292, 0.3405392, 1.0]], ['2, k, 2', [-0.1847288, 0.6057516, 1.0]], ['2, k, 3', [-0.169995, 0.7303677, 1.0]], ['2, k, 4', [-0.327607, 0.4878785, 1.0]], ['2, k, 5', [-0.3715147, 0.2463875, 1.0]], ['2, k, 6', [-0.368479, 0.0596303, 1.0]], ['2, k, 7', [-0.366343, 0.02404482, 1.0]], ['2, k, 8', [-0.01371054, 0.4900179, 1.0]], ['2, k, 9', [0.02935526, 0.2485257, 1.0]], ['2, k, 10', [0.03635436, 0.06331936, 1.0]], ['2, k, 11', [0.02036855, 0.03293088, 1.0]], ['2, k, 12', [-0.2285308, 0.06724313, 1.0]], ['2, k, 13', [-0.2213384, -0.249471, 1.0]], ['2, k, 14', [-0.2157454, -0.5602791, 1.0]], ['2, k, 15', [-0.213345, -0.6317495, 1.0]], ['2, k, 16', [-0.102472, 0.06708607, 1.0]], ['2, k, 17', [-0.1181263, -0.2487714, 1.0]], ['2, k, 18', [-0.1112081, -0.5622149, 1.0]], ['2, k, 19', [-0.1180216, -0.6314952, 1.0]], ['2, k, 20', [-0.1828199, 0.5404676, 1.0]], ['2, k, 21', [-0.3609598, -0.05032608, 1.0]], ['2, k, 22', [-0.384265, -0.005457747, 1.0]], ['2, k, 23', [0.02001336, -0.004379312, 1.0]], ['2, k, 24', [-0.006608009, 0.03783843, 1.0]]]
[['2, k, 0', [-0.1671526, 0.06759243, 1.0]], ['2, k, 1', [-0.1760639, 0.3402629, 1.0]], ['2, k, 2', [-0.1840097, 0.605887, 1.0]], ['2, k, 3', [-0.1643103, 0.7260667, 1.0]], ['2, k, 4', [-0.3269883, 0.4867526, 1.0]], ['2, k, 5', [-0.3724553, 0.2465132, 1.0]], ['2, k, 6', [-0.3754611, 0.05940137, 1.0]], ['2, k, 7', [-0.3786194, 0.02935997, 1.0]], ['2, k, 8', [-0.01344567, 0.4891835, 1.0]], ['2, k, 9', [0.02871636, 0.2486251, 1.0]], ['2, k, 10', [0.03587422, 0.06359727, 1.0]], ['2, k, 11', [0.02031408, 0.02346219, 1.0]], ['2, k, 12', [-0.2282801, 0.06668238, 1.0]], ['2, k, 13', [-0.2208608, -0.2497386, 1.0]], ['2, k, 14', [-0.215865, -0.5600024, 1.0]], ['2, k, 15', [-0.2134686, -0.6315261, 1.0]], ['2, k, 16', [-0.1023579, 0.06669355, 1.0]], ['2, k, 17', [-0.1185992, -0.249129, 1.0]], ['2, k, 18', [-0.1126364, -0.5623837, 1.0]], ['2, k, 19', [-0.1181687, -0.632102, 1.0]], ['2, k, 20', [-0.1821992, 0.5404758, 1.0]], ['2, k, 21', [-0.3777425, -0.04086818, 1.0]], ['2, k, 22', [-0.3662667, 0.005072759, 1.0]], ['2, k, 23', [0.02727362, -0.02714305, 1.0]], ['2, k, 24', [-0.006807801, 0.02849619, 1.0]]]
[['2, k, 0', [-0.1668083, 0.06727887, 1.0]], ['2, k, 1', [-0.1750413, 0.3398902, 1.0]], ['2, k, 2', [-0.1820373, 0.6055686, 1.0]], ['2, k, 3', [-0.1616086, 0.7234718, 1.0]], ['2, k, 4', [-0.3257766, 0.4875201, 1.0]], ['2, k, 5', [-0.3830621, 0.2499844, 1.0]], ['2, k, 6', [-0.4321969, 0.06986901, 1.0]], ['2, k, 7', [-0.4294503, 0.008299852, 1.0]], ['2, k, 8', [-0.01449864, 0.4889741, 1.0]], ['2, k, 9', [0.02723471, 0.2475414, 1.0]], ['2, k, 10', [0.03568505, 0.06251489, 1.0]], ['2, k, 11', [0.02091892, 0.02439449, 1.0]], ['2, k, 12', [-0.2278209, 0.06632414, 1.0]], ['2, k, 13', [-0.2221116, -0.2496772, 1.0]], ['2, k, 14', [-0.2158349, -0.5613102, 1.0]], ['2, k, 15', [-0.2123438, -0.6335328, 1.0]], ['2, k, 16', [-0.1020004, 0.06636445, 1.0]], ['2, k, 17', [-0.1173768, -0.249461, 1.0]], ['2, k, 18', [-0.1123505, -0.5626885, 1.0]], ['2, k, 19', [-0.1187165, -0.6324946, 1.0]], ['2, k, 20', [-0.1804785, 0.5401394, 1.0]], ['2, k, 21', [-0.4182662, -0.04870339, 1.0]], ['2, k, 22', [-0.4119724, -0.008714654, 1.0]], ['2, k, 23', [0.02926191, -0.03297313, 1.0]], ['2, k, 24', [-0.007112251, -0.01547934, 1.0]]]
[['2, k, 0', [-0.1656761, 0.06659318, 1.0]], ['2, k, 1', [-0.1725028, 0.3394682, 1.0]], ['2, k, 2', [-0.1776787, 0.605689, 1.0]], ['2, k, 3', [-0.1603552, 0.7221733, 1.0]], ['2, k, 4', [-0.3191984, 0.4871929, 1.0]], ['2, k, 5', [-0.4308137, 0.299718, 1.0]], ['2, k, 6', [-0.4990632, 0.09629535, 1.0]], ['2, k, 7', [-0.515184, 0.025898, 1.0]], ['2, k, 8', [-0.01209443, 0.4875401, 1.0]], ['2, k, 9', [0.0273123, 0.2475749, 1.0]], ['2, k, 10', [0.03561473, 0.06253798, 1.0]], ['2, k, 11', [0.02015658, 0.02522472, 1.0]], ['2, k, 12', [-0.2265172, 0.06561075, 1.0]], ['2, k, 13', [-0.2220833, -0.2499153, 1.0]], ['2, k, 14', [-0.215716, -0.5615001, 1.0]], ['2, k, 15', [-0.2062368, -0.6334823, 1.0]], ['2, k, 16', [-0.1007921, 0.06562392, 1.0]], ['2, k, 17', [-0.1174355, -0.2500824, 1.0]], ['2, k, 18', [-0.1110396, -0.5612807, 1.0]], ['2, k, 19', [-0.1189034, -0.6309717, 1.0]], ['2, k, 20', [-0.1765964, 0.5401059, 1.0]], ['2, k, 21', [-0.5159812, -0.03228758, 1.0]], ['2, k, 22', [-0.4933654, 0.01920472, 1.0]], ['2, k, 23', [0.02731449, -0.03101687, 1.0]], ['2, k, 24', [-0.005311962, 0.01396775, 1.0]]]
[['2, k, 0', [-0.1645, 0.06587632, 1.0]], ['2, k, 1', [-0.1715795, 0.3391692, 1.0]], ['2, k, 2', [-0.1771429, 0.6056629, 1.0]], ['2, k, 3', [-0.1582076, 0.7212348, 1.0]], ['2, k, 4', [-0.3169341, 0.487273, 1.0]], ['2, k, 5', [-0.4391071, 0.3031654, 1.0]], ['2, k, 6', [-0.552451, 0.1030619, 1.0]], ['2, k, 7', [-0.5725462, 0.05386919, 1.0]], ['2, k, 8', [-0.01122643, 0.4868788, 1.0]], ['2, k, 9', [0.02782609, 0.2472478, 1.0]], ['2, k, 10', [0.04011893, 0.06292457, 1.0]], ['2, k, 11', [0.02190246, 0.0327073, 1.0]], ['2, k, 12', [-0.2252185, 0.06499805, 1.0]], ['2, k, 13', [-0.2211407, -0.2498626, 1.0]], ['2, k, 14', [-0.2169214, -0.5609499, 1.0]], ['2, k, 15', [-0.2067739, -0.6319649, 1.0]], ['2, k, 16', [-0.0996547, 0.06482165, 1.0]], ['2, k, 17', [-0.1182842, -0.2507592, 1.0]], ['2, k, 18', [-0.1096962, -0.5671426, 1.0]], ['2, k, 19', [-0.1200556, -0.6351809, 1.0]], ['2, k, 20', [-0.1759602, 0.5400287, 1.0]], ['2, k, 21', [-0.5794821, -0.003345071, 1.0]], ['2, k, 22', [-0.5513714, 0.03412028, 1.0]], ['2, k, 23', [0.02218306, -0.0258887, 1.0]], ['2, k, 24', [-0.006466362, 0.032718, 1.0]]]
[['2, k, 0', [-0.1632282, 0.06550339, 1.0]], ['2, k, 1', [-0.1698412, 0.3390155, 1.0]], ['2, k, 2', [-0.1751995, 0.6057283, 1.0]], ['2, k, 3', [-0.1543463, 0.7196128, 1.0]], ['2, k, 4', [-0.3166905, 0.4869938, 1.0]], ['2, k, 5', [-0.4667141, 0.3161515, 1.0]], ['2, k, 6', [-0.6016698, 0.1362735, 1.0]], ['2, k, 7', [-0.6300626, 0.09520578, 1.0]], ['2, k, 8', [-0.01063954, 0.4862033, 1.0]], ['2, k, 9', [0.02795493, 0.2479691, 1.0]], ['2, k, 10', [0.03854145, 0.06325342, 1.0]], ['2, k, 11', [0.02178555, 0.02590722, 1.0]], ['2, k, 12', [-0.2241273, 0.0645794, 1.0]], ['2, k, 13', [-0.2209024, -0.2500662, 1.0]], ['2, k, 14', [-0.2161082, -0.5609777, 1.0]], ['2, k, 15', [-0.2070373, -0.6331409, 1.0]], ['2, k, 16', [-0.09837534, 0.06460057, 1.0]], ['2, k, 17', [-0.1186565, -0.2507527, 1.0]], ['2, k, 18', [-0.1123537, -0.5634043, 1.0]], ['2, k, 19', [-0.1193715, -0.6333442, 1.0]], ['2, k, 20', [-0.1740406, 0.5400456, 1.0]], ['2, k, 21', [-0.6441894, 0.04091007, 1.0]], ['2, k, 22', [-0.6074038, 0.06605247, 1.0]], ['2, k, 23', [0.02732186, -0.03294906, 1.0]], ['2, k, 24', [-0.005522035, 0.02797123, 1.0]]]
[['2, k, 0', [-0.1618579, 0.06514787, 1.0]], ['2, k, 1', [-0.1684797, 0.3391032, 1.0]], ['2, k, 2', [-0.1739279, 0.6061802, 1.0]], ['2, k, 3', [-0.1508124, 0.7188457, 1.0]], ['2, k, 4', [-0.3123135, 0.4869998, 1.0]], ['2, k, 5', [-0.4850258, 0.3392652, 1.0]], ['2, k, 6', [-0.6336452, 0.2021958, 1.0]], ['2, k, 7', [-0.6837097, 0.1521398, 1.0]], ['2, k, 8', [-0.008949521, 0.4857396, 1.0]], ['2, k, 9', [0.02826762, 0.2480958, 1.0]], ['2, k, 10', [0.03759754, 0.0631571, 1.0]], ['2, k, 11', [0.02171579, 0.02213298, 1.0]], ['2, k, 12', [-0.2226128, 0.06418709, 1.0]], ['2, k, 13', [-0.2201118, -0.2501466, 1.0]], ['2, k, 14', [-0.2166434, -0.562772, 1.0]], ['2, k, 15', [-0.206336, -0.6342157, 1.0]], ['2, k, 16', [-0.09725866, 0.06435108, 1.0]], ['2, k, 17', [-0.1185049, -0.2508214, 1.0]], ['2, k, 18', [-0.1094828, -0.5635797, 1.0]], ['2, k, 19', [-0.1199544, -0.6325886, 1.0]], ['2, k, 20', [-0.1727408, 0.5404137, 1.0]], ['2, k, 21', [-0.7109319, 0.1011209, 1.0]], ['2, k, 22', [-0.6663288, 0.1149875, 1.0]], ['2, k, 23', [0.0299387, -0.04902885, 1.0]], ['2, k, 24', [-0.007092572, 0.007208703, 1.0]]]
