[['2, k, 0', [-0.183937, -0.374088, 1.0]], ['2, k, 1', [-0.1743, -0.0822064, 1.0]], ['2, k, 2', [-0.163848, 0.203246, 1.0]], ['2, k, 3', [-0.153861, 0.334976, 1.0]], ['2, k, 4', [-0.334197, 0.0841108, 1.0]], ['2, k, 5', [-0.455729, -0.0618577, 1.0]], ['2, k, 6', [-0.394893, -0.262394, 1.0]], ['2, k, 7', [-0.365555, -0.31236, 1.0]], ['2, k, 8', [0.0318262, 0.0898805, 1.0]], ['2, k, 9', [0.135156, -0.0346864, 1.0]], ['2, k, 10', [-0.0868877, -0.0160067, 1.0]], ['2, k, 11', [-0.160707, -0.00983224, 1.0]], ['2, k, 12', [-0.264767, -0.370229, 1.0]], ['2, k, 13', [-0.236004, -0.687143, 1.0]], ['2, k, 14', [-0.253779, -1.01709, 1.0]], ['2, k, 15', [-0.234985, -1.0957, 1.0]], ['2, k, 16', [-0.0980162, -0.367599, 1.0]], ['2, k, 17', [-0.0792569, -0.698157, 1.0]], ['2, k, 18', [-0.0895794, -1.03195, 1.0]], ['2, k, 19', [-0.0704956, -1.09375, 1.0]], ['2, k, 20', [-0.166609, 0.132822, 1.0]], ['2, k, 21', [-0.362249, -0.32637, 1.0]], ['2, k, 22', [-0.455044, -0.290892, 1.0]], ['2, k, 23', [-0.160056, -0.0097924, 1.0]], ['2, k, 24', [-0.159207, -0.00974043, 1.0]]]
[['2, k, 0', [-0.194514, -0.388689, 1.0]], ['2, k, 1', [-0.155381, -0.100653, 1.0]], ['2, k, 2', [-0.114918, 0.186105, 1.0]], ['2, k, 3', [-0.0456633, 0.310827, 1.0]], ['2, k, 4', [-0.259883, 0.0423843, 1.0]], ['2, k, 5', [-0.440942, -0.0271697, 1.0]], ['2, k, 6', [-0.214416, -0.120005, 1.0]], ['2, k, 7', [-0.162661, -0.137796, 1.0]], ['2, k, 8', [0.0602347, 0.0429328, 1.0]], ['2, k, 9', [0.125835, -0.0790636, 1.0]], ['2, k, 10', [-0.0466436, -0.11578, 1.0]], ['2, k, 11', [-0.130127, -0.0963244, 1.0]], ['2, k, 12', [-0.268014, -0.374784, 1.0]], ['2, k, 13', [-0.291301, -0.700089, 1.0]], ['2, k, 14', [-0.265074, -1.01867, 1.0]], ['2, k, 15', [-0.240405, -1.08513, 1.0]], ['2, k, 16', [-0.115587, -0.391569, 1.0]], ['2, k, 17', [-0.0959851, -0.697185, 1.0]], ['2, k, 18', [-0.0909758, -1.02294, 1.0]], ['2, k, 19', [-0.0779634, -1.09157, 1.0]], ['2, k, 20', [-0.125132, 0.114872, 1.0]], ['2, k, 21', [-0.121638, -0.147506, 1.0]], ['2, k, 22', [-0.176371, -0.179332, 1.0]], ['2, k, 23', [-0.189654, -0.0803275, 1.0]], ['2, k, 24', [-0.156791, -0.136118, 1.0]]]
[['2, k, 0', [-0.192317, -0.386679, 1.0]], ['2, k, 1', [-0.154095, -0.0971634, 1.0]], ['2, k, 2', [-0.114481, 0.191607, 1.0]], ['2, k, 3', [-0.045002, 0.313525, 1.0]], ['2, k, 4', [-0.258203, 0.0583962, 1.0]], ['2, k, 5', [-0.440759, -0.0265427, 1.0]], ['2, k, 6', [-0.214284, -0.119496, 1.0]], ['2, k, 7', [-0.162255, -0.137625, 1.0]], ['2, k, 8', [0.0615429, 0.0475487, 1.0]], ['2, k, 9', [0.126012, -0.0793557, 1.0]], ['2, k, 10', [-0.0466734, -0.115984, 1.0]], ['2, k, 11', [-0.130161, -0.0963298, 1.0]], ['2, k, 12', [-0.266179, -0.373071, 1.0]], ['2, k, 13', [-0.283448, -0.687468, 1.0]], ['2, k, 14', [-0.264056, -1.01792, 1.0]], ['2, k, 15', [-0.240773, -1.0852, 1.0]], ['2, k, 16', [-0.113168, -0.389476, 1.0]], ['2, k, 17', [-0.0953346, -0.696738, 1.0]], ['2, k, 18', [-0.0912711, -1.02295, 1.0]], ['2, k, 19', [-0.0822347, -1.09077, 1.0]], ['2, k, 20', [-0.124398, 0.1199, 1.0]], ['2, k, 21', [-0.122748, -0.148604, 1.0]], ['2, k, 22', [-0.174584, -0.180509, 1.0]], ['2, k, 23', [-0.190153, -0.0797567, 1.0]], ['2, k, 24', [-0.144643, -0.137949, 1.0]]]
[['2, k, 0', [-0.189895, -0.387182, 1.0]], ['2, k, 1', [-0.153299, -0.0956848, 1.0]], ['2, k, 2', [-0.11462, 0.195751, 1.0]], ['2, k, 3', [-0.0471243, 0.318875, 1.0]], ['2, k, 4', [-0.258404, 0.0573942, 1.0]], ['2, k, 5', [-0.440231, -0.0259059, 1.0]], ['2, k, 6', [-0.213976, -0.119423, 1.0]], ['2, k, 7', [-0.161233, -0.138105, 1.0]], ['2, k, 8', [0.0618837, 0.0477893, 1.0]], ['2, k, 9', [0.126191, -0.0796797, 1.0]], ['2, k, 10', [-0.0466716, -0.116235, 1.0]], ['2, k, 11', [-0.127713, -0.0978012, 1.0]], ['2, k, 12', [-0.263555, -0.373668, 1.0]], ['2, k, 13', [-0.284956, -0.680694, 1.0]], ['2, k, 14', [-0.263409, -1.01882, 1.0]], ['2, k, 15', [-0.250126, -1.08425, 1.0]], ['2, k, 16', [-0.11105, -0.389915, 1.0]], ['2, k, 17', [-0.0921619, -0.712308, 1.0]], ['2, k, 18', [-0.0917672, -1.0206, 1.0]], ['2, k, 19', [-0.0985368, -1.08855, 1.0]], ['2, k, 20', [-0.124173, 0.123338, 1.0]], ['2, k, 21', [-0.123032, -0.151299, 1.0]], ['2, k, 22', [-0.174197, -0.180168, 1.0]], ['2, k, 23', [-0.189206, -0.0825452, 1.0]], ['2, k, 24', [-0.143422, -0.138065, 1.0]]]
[['2, k, 0', [-0.184784, -0.38465, 1.0]], ['2, k, 1', [-0.151289, -0.0916698, 1.0]], ['2, k, 2', [-0.115265, 0.200903, 1.0]], ['2, k, 3', [-0.0470778, 0.321203, 1.0]], ['2, k, 4', [-0.25779, 0.0637327, 1.0]], ['2, k, 5', [-0.439944, -0.0252776, 1.0]], ['2, k, 6', [-0.213831, -0.119119, 1.0]], ['2, k, 7', [-0.14959, -0.144969, 1.0]], ['2, k, 8', [0.0628601, 0.0509308, 1.0]], ['2, k, 9', [0.126101, -0.0803242, 1.0]], ['2, k, 10', [-0.0451618, -0.179719, 1.0]], ['2, k, 11', [-0.0993216, -0.216088, 1.0]], ['2, k, 12', [-0.259602, -0.371742, 1.0]], ['2, k, 13', [-0.281669, -0.689241, 1.0]], ['2, k, 14', [-0.263342, -1.0191, 1.0]], ['2, k, 15', [-0.241832, -1.08702, 1.0]], ['2, k, 16', [-0.104815, -0.386831, 1.0]], ['2, k, 17', [-0.087922, -0.690645, 1.0]], ['2, k, 18', [-0.0919489, -1.02171, 1.0]], ['2, k, 19', [-0.0906241, -1.08907, 1.0]], ['2, k, 20', [-0.124099, 0.128292, 1.0]], ['2, k, 21', [-0.0804772, -0.162363, 1.0]], ['2, k, 22', [-0.182438, -0.210014, 1.0]], ['2, k, 23', [-0.158947, -0.239606, 1.0]], ['2, k, 24', [-0.0733182, -0.27756, 1.0]]]
[['2, k, 0', [-0.182334, -0.385054, 1.0]], ['2, k, 1', [-0.150274, -0.0917768, 1.0]], ['2, k, 2', [-0.115389, 0.200073, 1.0]], ['2, k, 3', [-0.0474043, 0.323968, 1.0]], ['2, k, 4', [-0.258077, 0.062311, 1.0]], ['2, k, 5', [-0.439185, -0.0244246, 1.0]], ['2, k, 6', [-0.213445, -0.119104, 1.0]], ['2, k, 7', [-0.16058, -0.137827, 1.0]], ['2, k, 8', [0.0631387, 0.0511681, 1.0]], ['2, k, 9', [0.0850808, -0.122516, 1.0]], ['2, k, 10', [-0.0871342, -0.208854, 1.0]], ['2, k, 11', [-0.125175, -0.201781, 1.0]], ['2, k, 12', [-0.256895, -0.372635, 1.0]], ['2, k, 13', [-0.282308, -0.684392, 1.0]], ['2, k, 14', [-0.262709, -1.01999, 1.0]], ['2, k, 15', [-0.23584, -1.08845, 1.0]], ['2, k, 16', [-0.102687, -0.386831, 1.0]], ['2, k, 17', [-0.0885616, -0.689062, 1.0]], ['2, k, 18', [-0.0912952, -1.02151, 1.0]], ['2, k, 19', [-0.0888055, -1.0894, 1.0]], ['2, k, 20', [-0.124031, 0.127808, 1.0]], ['2, k, 21', [-0.124139, -0.154164, 1.0]], ['2, k, 22', [-0.17194, -0.177907, 1.0]], ['2, k, 23', [-0.166889, -0.196974, 1.0]], ['2, k, 24', [-0.152231, -0.239242, 1.0]]]
[['2, k, 0', [-0.181533, -0.38461, 1.0]], ['2, k, 1', [-0.149664, -0.0899401, 1.0]], ['2, k, 2', [-0.115295, 0.204443, 1.0]], ['2, k, 3', [-0.0486068, 0.326014, 1.0]], ['2, k, 4', [-0.257881, 0.0625954, 1.0]], ['2, k, 5', [-0.437972, -0.0240193, 1.0]], ['2, k, 6', [-0.214937, -0.125057, 1.0]], ['2, k, 7', [-0.146511, -0.153312, 1.0]], ['2, k, 8', [0.0634692, 0.0513871, 1.0]], ['2, k, 9', [0.0469706, -0.148276, 1.0]], ['2, k, 10', [-0.123257, -0.227556, 1.0]], ['2, k, 11', [-0.161275, -0.257177, 1.0]], ['2, k, 12', [-0.256043, -0.371883, 1.0]], ['2, k, 13', [-0.281883, -0.684813, 1.0]], ['2, k, 14', [-0.261504, -1.02, 1.0]], ['2, k, 15', [-0.236288, -1.08873, 1.0]], ['2, k, 16', [-0.102007, -0.386632, 1.0]], ['2, k, 17', [-0.0877094, -0.68929, 1.0]], ['2, k, 18', [-0.0912808, -1.02153, 1.0]], ['2, k, 19', [-0.088634, -1.08855, 1.0]], ['2, k, 20', [-0.123756, 0.131513, 1.0]], ['2, k, 21', [-0.077349, -0.174097, 1.0]], ['2, k, 22', [-0.178526, -0.218332, 1.0]], ['2, k, 23', [-0.191982, -0.262065, 1.0]], ['2, k, 24', [-0.139574, -0.31163, 1.0]]]
[['2, k, 0', [-0.180547, -0.385002, 1.0]], ['2, k, 1', [-0.149138, -0.0886816, 1.0]], ['2, k, 2', [-0.115114, 0.207559, 1.0]], ['2, k, 3', [-0.0489326, 0.328906, 1.0]], ['2, k, 4', [-0.254335, 0.0703247, 1.0]], ['2, k, 5', [-0.436332, -0.0234567, 1.0]], ['2, k, 6', [-0.219692, -0.137701, 1.0]], ['2, k, 7', [-0.162034, -0.159331, 1.0]], ['2, k, 8', [0.0637715, 0.0516086, 1.0]], ['2, k, 9', [0.0472336, -0.14895, 1.0]], ['2, k, 10', [-0.123262, -0.227791, 1.0]], ['2, k, 11', [-0.155868, -0.241662, 1.0]], ['2, k, 12', [-0.25528, -0.371823, 1.0]], ['2, k, 13', [-0.280772, -0.688234, 1.0]], ['2, k, 14', [-0.261183, -1.02016, 1.0]], ['2, k, 15', [-0.235629, -1.0892, 1.0]], ['2, k, 16', [-0.100827, -0.38764, 1.0]], ['2, k, 17', [-0.0939999, -0.680338, 1.0]], ['2, k, 18', [-0.0910132, -1.02207, 1.0]], ['2, k, 19', [-0.0893611, -1.08791, 1.0]], ['2, k, 20', [-0.123468, 0.134171, 1.0]], ['2, k, 21', [-0.131504, -0.174175, 1.0]], ['2, k, 22', [-0.169767, -0.20749, 1.0]], ['2, k, 23', [-0.184496, -0.261084, 1.0]], ['2, k, 24', [-0.137288, -0.278739, 1.0]]]
[['2, k, 0', [-0.177416, -0.385097, 1.0]], ['2, k, 1', [-0.147705, -0.0871158, 1.0]], ['2, k, 2', [-0.115171, 0.210146, 1.0]], ['2, k, 3', [-0.0502759, 0.330691, 1.0]], ['2, k, 4', [-0.252101, 0.073773, 1.0]], ['2, k, 5', [-0.432006, -0.0241722, 1.0]], ['2, k, 6', [-0.196573, -0.0799512, 1.0]], ['2, k, 7', [-0.138718, -0.0919702, 1.0]], ['2, k, 8', [0.0640434, 0.0519776, 1.0]], ['2, k, 9', [0.0485528, -0.151344, 1.0]], ['2, k, 10', [-0.122339, -0.227636, 1.0]], ['2, k, 11', [-0.15754, -0.257932, 1.0]], ['2, k, 12', [-0.252681, -0.371825, 1.0]], ['2, k, 13', [-0.280602, -0.688606, 1.0]], ['2, k, 14', [-0.26058, -1.01974, 1.0]], ['2, k, 15', [-0.236123, -1.08712, 1.0]], ['2, k, 16', [-0.0972375, -0.387811, 1.0]], ['2, k, 17', [-0.091975, -0.679666, 1.0]], ['2, k, 18', [-0.0902706, -1.02169, 1.0]], ['2, k, 19', [-0.0851216, -1.08761, 1.0]], ['2, k, 20', [-0.123094, 0.136572, 1.0]], ['2, k, 21', [-0.0937285, -0.0929028, 1.0]], ['2, k, 22', [-0.152485, -0.156411, 1.0]], ['2, k, 23', [-0.184356, -0.293076, 1.0]], ['2, k, 24', [-0.123494, -0.307259, 1.0]]]
[['2, k, 0', [-0.174207, -0.385202, 1.0]], ['2, k, 1', [-0.146271, -0.0857725, 1.0]], ['2, k, 2', [-0.115048, 0.211783, 1.0]], ['2, k, 3', [-0.0498352, 0.33167, 1.0]], ['2, k, 4', [-0.251979, 0.0734655, 1.0]], ['2, k, 5', [-0.426827, -0.0248521, 1.0]], ['2, k, 6', [-0.218504, -0.153237, 1.0]], ['2, k, 7', [-0.152496, -0.183613, 1.0]], ['2, k, 8', [0.0668226, 0.0555268, 1.0]], ['2, k, 9', [0.049384, -0.151403, 1.0]], ['2, k, 10', [-0.121353, -0.227149, 1.0]], ['2, k, 11', [-0.147937, -0.241766, 1.0]], ['2, k, 12', [-0.248552, -0.372305, 1.0]], ['2, k, 13', [-0.281801, -0.677228, 1.0]], ['2, k, 14', [-0.259447, -1.01792, 1.0]], ['2, k, 15', [-0.237128, -1.08829, 1.0]], ['2, k, 16', [-0.0949137, -0.38763, 1.0]], ['2, k, 17', [-0.0922296, -0.679892, 1.0]], ['2, k, 18', [-0.0902537, -1.01889, 1.0]], ['2, k, 19', [-0.0822943, -1.08745, 1.0]], ['2, k, 20', [-0.1227, 0.138131, 1.0]], ['2, k, 21', [-0.11485, -0.230681, 1.0]], ['2, k, 22', [-0.1702, -0.229916, 1.0]], ['2, k, 23', [-0.176027, -0.265924, 1.0]], ['2, k, 24', [-0.12959, -0.278853, 1.0]]]
[['2, k, 0', [-0.172415, -0.385588, 1.0]], ['2, k, 1', [-0.145619, -0.0849368, 1.0]], ['2, k, 2', [-0.1154, 0.213806, 1.0]], ['2, k, 3', [-0.0511711, 0.333362, 1.0]], ['2, k, 4', [-0.251871, 0.0731748, 1.0]], ['2, k, 5', [-0.421659, -0.0260658, 1.0]], ['2, k, 6', [-0.197613, -0.124483, 1.0]], ['2, k, 7', [-0.140119, -0.146201, 1.0]], ['2, k, 8', [0.0667848, 0.0555647, 1.0]], ['2, k, 9', [0.0558693, -0.147472, 1.0]], ['2, k, 10', [-0.114762, -0.222823, 1.0]], ['2, k, 11', [-0.153044, -0.252839, 1.0]], ['2, k, 12', [-0.247032, -0.372723, 1.0]], ['2, k, 13', [-0.269504, -0.713876, 1.0]], ['2, k, 14', [-0.258567, -1.01572, 1.0]], ['2, k, 15', [-0.237, -1.08895, 1.0]], ['2, k, 16', [-0.0930166, -0.38792, 1.0]], ['2, k, 17', [-0.0913635, -0.681643, 1.0]], ['2, k, 18', [-0.0902391, -1.02195, 1.0]], ['2, k, 19', [-0.0803309, -1.08932, 1.0]], ['2, k, 20', [-0.122733, 0.139832, 1.0]], ['2, k, 21', [-0.106871, -0.157257, 1.0]], ['2, k, 22', [-0.158614, -0.220234, 1.0]], ['2, k, 23', [-0.183512, -0.297268, 1.0]], ['2, k, 24', [-0.11526, -0.310411, 1.0]]]
[['2, k, 0', [-0.170778, -0.385533, 1.0]], ['2, k, 1', [-0.144761, -0.0837806, 1.0]], ['2, k, 2', [-0.11538, 0.215643, 1.0]], ['2, k, 3', [-0.0521655, 0.334998, 1.0]], ['2, k, 4', [-0.251754, 0.0729497, 1.0]], ['2, k, 5', [-0.418603, -0.0264146, 1.0]], ['2, k, 6', [-0.181484, -0.0823912, 1.0]], ['2, k, 7', [-0.126238, -0.098433, 1.0]], ['2, k, 8', [0.0667494, 0.0557621, 1.0]], ['2, k, 9', [0.0593011, -0.145239, 1.0]], ['2, k, 10', [-0.111148, -0.220068, 1.0]], ['2, k, 11', [-0.150261, -0.251629, 1.0]], ['2, k, 12', [-0.245526, -0.372775, 1.0]], ['2, k, 13', [-0.272948, -0.705488, 1.0]], ['2, k, 14', [-0.258041, -1.01565, 1.0]], ['2, k, 15', [-0.236986, -1.08917, 1.0]], ['2, k, 16', [-0.0913642, -0.387743, 1.0]], ['2, k, 17', [-0.0904651, -0.683249, 1.0]], ['2, k, 18', [-0.0901103, -1.02196, 1.0]], ['2, k, 19', [-0.0817507, -1.08924, 1.0]], ['2, k, 20', [-0.122522, 0.141501, 1.0]], ['2, k, 21', [-0.0833758, -0.100344, 1.0]], ['2, k, 22', [-0.14565, -0.165235, 1.0]], ['2, k, 23', [-0.179135, -0.287939, 1.0]], ['2, k, 24', [-0.11121, -0.301897, 1.0]]]
[['2, k, 0', [-0.167576, -0.384357, 1.0]], ['2, k, 1', [-0.143344, -0.0821465, 1.0]], ['2, k, 2', [-0.115428, 0.21714, 1.0]], ['2, k, 3', [-0.0514829, 0.336348, 1.0]], ['2, k, 4', [-0.246698, 0.07782, 1.0]], ['2, k, 5', [-0.412968, -0.0300828, 1.0]], ['2, k, 6', [-0.17529, -0.0838688, 1.0]], ['2, k, 7', [-0.119519, -0.0983156, 1.0]], ['2, k, 8', [0.071724, 0.0655291, 1.0]], ['2, k, 9', [0.059183, -0.146528, 1.0]], ['2, k, 10', [-0.111182, -0.22092, 1.0]], ['2, k, 11', [-0.14982, -0.251259, 1.0]], ['2, k, 12', [-0.241818, -0.371836, 1.0]], ['2, k, 13', [-0.272642, -0.685514, 1.0]], ['2, k, 14', [-0.258262, -1.01558, 1.0]], ['2, k, 15', [-0.253177, -1.08955, 1.0]], ['2, k, 16', [-0.0887356, -0.38637, 1.0]], ['2, k, 17', [-0.0902682, -0.683957, 1.0]], ['2, k, 18', [-0.0901029, -1.02167, 1.0]], ['2, k, 19', [-0.081397, -1.08938, 1.0]], ['2, k, 20', [-0.122273, 0.143004, 1.0]], ['2, k, 21', [-0.0754049, -0.0966402, 1.0]], ['2, k, 22', [-0.136224, -0.164757, 1.0]], ['2, k, 23', [-0.184506, -0.294436, 1.0]], ['2, k, 24', [-0.110355, -0.304413, 1.0]]]
[['2, k, 0', [-0.16191, -0.383971, 1.0]], ['2, k, 1', [-0.140982, -0.0809258, 1.0]], ['2, k, 2', [-0.115429, 0.218, 1.0]], ['2, k, 3', [-0.0513542, 0.337716, 1.0]], ['2, k, 4', [-0.244318, 0.079731, 1.0]], ['2, k, 5', [-0.411813, -0.0292673, 1.0]], ['2, k, 6', [-0.174084, -0.0839979, 1.0]], ['2, k, 7', [-0.119059, -0.0986344, 1.0]], ['2, k, 8', [0.0707518, 0.0641162, 1.0]], ['2, k, 9', [0.0593964, -0.147568, 1.0]], ['2, k, 10', [-0.110931, -0.221525, 1.0]], ['2, k, 11', [-0.150898, -0.251359, 1.0]], ['2, k, 12', [-0.23792, -0.371895, 1.0]], ['2, k, 13', [-0.272253, -0.690252, 1.0]], ['2, k, 14', [-0.257739, -1.01543, 1.0]], ['2, k, 15', [-0.250036, -1.08914, 1.0]], ['2, k, 16', [-0.0810985, -0.385334, 1.0]], ['2, k, 17', [-0.0834912, -0.659042, 1.0]], ['2, k, 18', [-0.0903466, -1.03663, 1.0]], ['2, k, 19', [-0.0820524, -1.09075, 1.0]], ['2, k, 20', [-0.121883, 0.143958, 1.0]], ['2, k, 21', [-0.0762151, -0.101609, 1.0]], ['2, k, 22', [-0.136916, -0.1644, 1.0]], ['2, k, 23', [-0.181745, -0.292202, 1.0]], ['2, k, 24', [-0.113735, -0.305009, 1.0]]]
[['2, k, 0', [-0.161655, -0.384826, 1.0]], ['2, k, 1', [-0.140684, -0.0807572, 1.0]], ['2, k, 2', [-0.115245, 0.218732, 1.0]], ['2, k, 3', [-0.0525661, 0.33898, 1.0]], ['2, k, 4', [-0.245163, 0.0776676, 1.0]], ['2, k, 5', [-0.410852, -0.0294777, 1.0]], ['2, k, 6', [-0.172961, -0.0840613, 1.0]], ['2, k, 7', [-0.117737, -0.0975968, 1.0]], ['2, k, 8', [0.0699784, 0.063454, 1.0]], ['2, k, 9', [0.0719192, -0.132615, 1.0]], ['2, k, 10', [-0.0980935, -0.206081, 1.0]], ['2, k, 11', [-0.141289, -0.23361, 1.0]], ['2, k, 12', [-0.237577, -0.373036, 1.0]], ['2, k, 13', [-0.274944, -0.680756, 1.0]], ['2, k, 14', [-0.253102, -0.997604, 1.0]], ['2, k, 15', [-0.2485, -1.08315, 1.0]], ['2, k, 16', [-0.0809962, -0.385913, 1.0]], ['2, k, 17', [-0.0854718, -0.662256, 1.0]], ['2, k, 18', [-0.0895442, -1.01419, 1.0]], ['2, k, 19', [-0.0822604, -1.08893, 1.0]], ['2, k, 20', [-0.121663, 0.144504, 1.0]], ['2, k, 21', [-0.0745386, -0.0993071, 1.0]], ['2, k, 22', [-0.135458, -0.163535, 1.0]], ['2, k, 23', [-0.173736, -0.28206, 1.0]], ['2, k, 24', [-0.093806, -0.287287, 1.0]]]
[['2, k, 0', [-0.160867, -0.3849, 1.0]], ['2, k, 1', [-0.140187, -0.0804207, 1.0]], ['2, k, 2', [-0.115168, 0.219241, 1.0]], ['2, k, 3', [-0.0533051, 0.340136, 1.0]], ['2, k, 4', [-0.243719, 0.0786385, 1.0]], ['2, k, 5', [-0.411043, -0.0292861, 1.0]], ['2, k, 6', [-0.173037, -0.084027, 1.0]], ['2, k, 7', [-0.117725, -0.0982262, 1.0]], ['2, k, 8', [0.0691155, 0.0631453, 1.0]], ['2, k, 9', [0.0720843, -0.132433, 1.0]], ['2, k, 10', [-0.0979139, -0.205844, 1.0]], ['2, k, 11', [-0.141579, -0.233436, 1.0]], ['2, k, 12', [-0.236778, -0.373147, 1.0]], ['2, k, 13', [-0.270348, -0.683293, 1.0]], ['2, k, 14', [-0.252297, -0.999644, 1.0]], ['2, k, 15', [-0.245174, -1.08572, 1.0]], ['2, k, 16', [-0.0803211, -0.385945, 1.0]], ['2, k, 17', [-0.0804262, -0.669199, 1.0]], ['2, k, 18', [-0.0894543, -1.01419, 1.0]], ['2, k, 19', [-0.0820482, -1.08739, 1.0]], ['2, k, 20', [-0.12149, 0.144956, 1.0]], ['2, k, 21', [-0.0760373, -0.103747, 1.0]], ['2, k, 22', [-0.139379, -0.163847, 1.0]], ['2, k, 23', [-0.171899, -0.282967, 1.0]], ['2, k, 24', [-0.0954786, -0.285103, 1.0]]]
[['2, k, 0', [-0.159451, -0.385407, 1.0]], ['2, k, 1', [-0.139471, -0.080312, 1.0]], ['2, k, 2', [-0.115077, 0.21941, 1.0]], ['2, k, 3', [-0.0540728, 0.34181, 1.0]], ['2, k, 4', [-0.242999, 0.0791344, 1.0]], ['2, k, 5', [-0.404999, -0.0364567, 1.0]], ['2, k, 6', [-0.165886, -0.0854048, 1.0]], ['2, k, 7', [-0.110813, -0.099101, 1.0]], ['2, k, 8', [0.0687723, 0.0631061, 1.0]], ['2, k, 9', [0.0721367, -0.132411, 1.0]], ['2, k, 10', [-0.0978513, -0.205796, 1.0]], ['2, k, 11', [-0.142183, -0.232774, 1.0]], ['2, k, 12', [-0.234969, -0.373883, 1.0]], ['2, k, 13', [-0.2663, -0.68082, 1.0]], ['2, k, 14', [-0.255024, -1.00909, 1.0]], ['2, k, 15', [-0.243672, -1.08906, 1.0]], ['2, k, 16', [-0.0793503, -0.386241, 1.0]], ['2, k, 17', [-0.0868178, -0.718886, 1.0]], ['2, k, 18', [-0.0898441, -1.0141, 1.0]], ['2, k, 19', [-0.082387, -1.08743, 1.0]], ['2, k, 20', [-0.121319, 0.145109, 1.0]], ['2, k, 21', [-0.0682347, -0.102771, 1.0]], ['2, k, 22', [-0.132841, -0.162847, 1.0]], ['2, k, 23', [-0.174471, -0.289965, 1.0]], ['2, k, 24', [-0.102439, -0.292513, 1.0]]]
[['2, k, 0', [-0.158822, -0.385423, 1.0]], ['2, k, 1', [-0.138916, -0.0803168, 1.0]], ['2, k, 2', [-0.11501, 0.219315, 1.0]], ['2, k, 3', [-0.0553171, 0.343246, 1.0]], ['2, k, 4', [-0.24261, 0.0794984, 1.0]], ['2, k, 5', [-0.405644, -0.0359001, 1.0]], ['2, k, 6', [-0.166434, -0.0847762, 1.0]], ['2, k, 7', [-0.111302, -0.0977933, 1.0]], ['2, k, 8', [0.068653, 0.0649498, 1.0]], ['2, k, 9', [0.0744837, -0.131719, 1.0]], ['2, k, 10', [-0.0954727, -0.204954, 1.0]], ['2, k, 11', [-0.142071, -0.232167, 1.0]], ['2, k, 12', [-0.234085, -0.373924, 1.0]], ['2, k, 13', [-0.266341, -0.662707, 1.0]], ['2, k, 14', [-0.255017, -1.01548, 1.0]], ['2, k, 15', [-0.241125, -1.09101, 1.0]], ['2, k, 16', [-0.0789918, -0.386226, 1.0]], ['2, k, 17', [-0.0784379, -0.694574, 1.0]], ['2, k, 18', [-0.0893487, -1.01194, 1.0]], ['2, k, 19', [-0.0844888, -1.08753, 1.0]], ['2, k, 20', [-0.121229, 0.145071, 1.0]], ['2, k, 21', [-0.0684839, -0.099307, 1.0]], ['2, k, 22', [-0.127751, -0.163035, 1.0]], ['2, k, 23', [-0.170214, -0.288735, 1.0]], ['2, k, 24', [-0.0961359, -0.290725, 1.0]]]
[['2, k, 0', [-0.157592, -0.385474, 1.0]], ['2, k, 1', [-0.138414, -0.0802439, 1.0]], ['2, k, 2', [-0.115196, 0.21937, 1.0]], ['2, k, 3', [-0.0574253, 0.34412, 1.0]], ['2, k, 4', [-0.242634, 0.0796356, 1.0]], ['2, k, 5', [-0.400733, -0.0449113, 1.0]], ['2, k, 6', [-0.160562, -0.0858805, 1.0]], ['2, k, 7', [-0.104583, -0.0967079, 1.0]], ['2, k, 8', [0.0687218, 0.0672189, 1.0]], ['2, k, 9', [0.0747341, -0.131994, 1.0]], ['2, k, 10', [-0.0951793, -0.205135, 1.0]], ['2, k, 11', [-0.141241, -0.231814, 1.0]], ['2, k, 12', [-0.232865, -0.374178, 1.0]], ['2, k, 13', [-0.257551, -0.675568, 1.0]], ['2, k, 14', [-0.254976, -1.01541, 1.0]], ['2, k, 15', [-0.249337, -1.08972, 1.0]], ['2, k, 16', [-0.0778325, -0.386082, 1.0]], ['2, k, 17', [-0.0783283, -0.694582, 1.0]], ['2, k, 18', [-0.0821016, -1.02251, 1.0]], ['2, k, 19', [-0.0841079, -1.08737, 1.0]], ['2, k, 20', [-0.121105, 0.145192, 1.0]], ['2, k, 21', [-0.0591467, -0.0924549, 1.0]], ['2, k, 22', [-0.12208, -0.162806, 1.0]], ['2, k, 23', [-0.162946, -0.285892, 1.0]], ['2, k, 24', [-0.0954307, -0.290542, 1.0]]]
