[['2, k, 0', [-0.2013592, -0.2006397, 1.0]], ['2, k, 1', [-0.1994007, 0.07769581, 1.0]], ['2, k, 2', [-0.195455, 0.3508494, 1.0]], ['2, k, 3', [-0.2003494, 0.4782551, 1.0]], ['2, k, 4', [-0.330503, 0.2362742, 1.0]], ['2, k, 5', [-0.3351667, 0.05593601, 1.0]], ['2, k, 6', [-0.2170541, -0.07271353, 1.0]], ['2, k, 7', [-0.1914159, -0.1606365, 1.0]], ['2, k, 8', [-0.05445311, 0.2474414, 1.0]], ['2, k, 9', [-0.03926115, 0.04178934, 1.0]], ['2, k, 10', [-0.112058, -0.1451998, 1.0]], ['2, k, 11', [-0.1513725, -0.161528, 1.0]], ['2, k, 12', [-0.2825469, -0.1983401, 1.0]], ['2, k, 13', [-0.2884947, -0.2913491, 1.0]], ['2, k, 14', [-0.2828443, -0.6517431, 1.0]], ['2, k, 15', [-0.2710727, -0.6808627, 1.0]], ['2, k, 16', [-0.1144893, -0.1975744, 1.0]], ['2, k, 17', [-0.02191664, -0.2769687, 1.0]], ['2, k, 18', [-0.02588069, -0.6385068, 1.0]], ['2, k, 19', [0.001349168, -0.7115541, 1.0]], ['2, k, 20', [-0.1965323, 0.2838396, 1.0]], ['2, k, 21', [-0.1620502, -0.1847119, 1.0]], ['2, k, 22', [-0.2042349, -0.1649, 1.0]], ['2, k, 23', [-0.1956104, -0.1948975, 1.0]], ['2, k, 24', [-0.1599767, -0.1921362, 1.0]]]
[['2, k, 0', [-0.1558055, -0.2425096, 1.0]], ['2, k, 1', [-0.1897828, 0.03289923, 1.0]], ['2, k, 2', [-0.2261381, 0.3001374, 1.0]], ['2, k, 3', [-0.2568094, 0.4299946, 1.0]], ['2, k, 4', [-0.3469494, 0.1814835, 1.0]], ['2, k, 5', [-0.3228361, 0.00218223, 1.0]], ['2, k, 6', [-0.241006, -0.134016, 1.0]], ['2, k, 7', [-0.2214249, -0.1668492, 1.0]], ['2, k, 8', [-0.07865833, 0.218005, 1.0]], ['2, k, 9', [-0.05100211, 0.03865158, 1.0]], ['2, k, 10', [0.02923172, -0.1442103, 1.0]], ['2, k, 11', [0.02569465, -0.1618404, 1.0]], ['2, k, 12', [-0.2331506, -0.2527412, 1.0]], ['2, k, 13', [-0.315687, -0.2601958, 1.0]], ['2, k, 14', [-0.2928806, -0.6216108, 1.0]], ['2, k, 15', [-0.2879553, -0.650603, 1.0]], ['2, k, 16', [-0.07344576, -0.2249959, 1.0]], ['2, k, 17', [0.1427228, -0.2347158, 1.0]], ['2, k, 18', [0.1873692, -0.5984836, 1.0]], ['2, k, 19', [0.1850645, -0.6280647, 1.0]], ['2, k, 20', [-0.2172291, 0.2343767, 1.0]], ['2, k, 21', [-0.2140473, -0.226541, 1.0]], ['2, k, 22', [-0.1768751, -0.1621629, 1.0]], ['2, k, 23', [0.03046018, -0.1884224, 1.0]], ['2, k, 24', [-0.002667811, -0.1651859, 1.0]]]
[['2, k, 0', [-0.1560454, -0.2428812, 1.0]], ['2, k, 1', [-0.189619, 0.03267961, 1.0]], ['2, k, 2', [-0.2241945, 0.3000599, 1.0]], ['2, k, 3', [-0.2546039, 0.4301711, 1.0]], ['2, k, 4', [-0.3418697, 0.1833595, 1.0]], ['2, k, 5', [-0.3224308, 0.004254846, 1.0]], ['2, k, 6', [-0.2403414, -0.1332625, 1.0]], ['2, k, 7', [-0.2198646, -0.1703456, 1.0]], ['2, k, 8', [-0.07774871, 0.2176325, 1.0]], ['2, k, 9', [-0.04893954, 0.03840829, 1.0]], ['2, k, 10', [0.02713682, -0.1529985, 1.0]], ['2, k, 11', [0.01237294, -0.1613343, 1.0]], ['2, k, 12', [-0.2333065, -0.2528059, 1.0]], ['2, k, 13', [-0.3087724, -0.2625923, 1.0]], ['2, k, 14', [-0.2918562, -0.6242309, 1.0]], ['2, k, 15', [-0.2871107, -0.6531847, 1.0]], ['2, k, 16', [-0.07382345, -0.2260191, 1.0]], ['2, k, 17', [0.1376983, -0.2285182, 1.0]], ['2, k, 18', [0.1468552, -0.5959401, 1.0]], ['2, k, 19', [0.1449667, -0.6254706, 1.0]], ['2, k, 20', [-0.2159782, 0.2342312, 1.0]], ['2, k, 21', [-0.2136878, -0.2305665, 1.0]], ['2, k, 22', [-0.176865, -0.1682118, 1.0]], ['2, k, 23', [0.01544192, -0.1751677, 1.0]], ['2, k, 24', [-0.002659186, -0.1668644, 1.0]]]
[['2, k, 0', [-0.1561883, -0.2434461, 1.0]], ['2, k, 1', [-0.188975, 0.03252012, 1.0]], ['2, k, 2', [-0.2215899, 0.3003922, 1.0]], ['2, k, 3', [-0.2501066, 0.4306336, 1.0]], ['2, k, 4', [-0.3398962, 0.1826551, 1.0]], ['2, k, 5', [-0.2931905, 0.01122928, 1.0]], ['2, k, 6', [-0.2393875, -0.1445894, 1.0]], ['2, k, 7', [-0.2218597, -0.1841225, 1.0]], ['2, k, 8', [-0.07675424, 0.2175953, 1.0]], ['2, k, 9', [-0.04229062, 0.0392524, 1.0]], ['2, k, 10', [0.03247973, -0.1428715, 1.0]], ['2, k, 11', [0.01942462, -0.1414015, 1.0]], ['2, k, 12', [-0.2334435, -0.2529798, 1.0]], ['2, k, 13', [-0.3028344, -0.2629139, 1.0]], ['2, k, 14', [-0.2911853, -0.6249111, 1.0]], ['2, k, 15', [-0.2860126, -0.6538765, 1.0]], ['2, k, 16', [-0.07402828, -0.22711, 1.0]], ['2, k, 17', [0.1273597, -0.2249697, 1.0]], ['2, k, 18', [0.1230966, -0.592528, 1.0]], ['2, k, 19', [0.1219925, -0.6220915, 1.0]], ['2, k, 20', [-0.2140113, 0.2344033, 1.0]], ['2, k, 21', [-0.2207528, -0.2518007, 1.0]], ['2, k, 22', [-0.1863409, -0.1899327, 1.0]], ['2, k, 23', [0.02158783, -0.1427947, 1.0]], ['2, k, 24', [0.01094594, -0.1439335, 1.0]]]
[['2, k, 0', [-0.1563629, -0.2437693, 1.0]], ['2, k, 1', [-0.1882801, 0.03204473, 1.0]], ['2, k, 2', [-0.2182914, 0.2995784, 1.0]], ['2, k, 3', [-0.2448138, 0.4314364, 1.0]], ['2, k, 4', [-0.3362921, 0.1844959, 1.0]], ['2, k, 5', [-0.2963485, 0.01103035, 1.0]], ['2, k, 6', [-0.2412602, -0.1483281, 1.0]], ['2, k, 7', [-0.2165178, -0.1824845, 1.0]], ['2, k, 8', [-0.07546738, 0.2176302, 1.0]], ['2, k, 9', [-0.04206105, 0.03672362, 1.0]], ['2, k, 10', [0.03313173, -0.1456102, 1.0]], ['2, k, 11', [0.05813159, -0.2063382, 1.0]], ['2, k, 12', [-0.2334642, -0.2529737, 1.0]], ['2, k, 13', [-0.2980435, -0.2662468, 1.0]], ['2, k, 14', [-0.2903675, -0.6282331, 1.0]], ['2, k, 15', [-0.2853574, -0.6571578, 1.0]], ['2, k, 16', [-0.07454026, -0.2281527, 1.0]], ['2, k, 17', [0.1110479, -0.2226067, 1.0]], ['2, k, 18', [0.07611685, -0.5876259, 1.0]], ['2, k, 19', [0.07556747, -0.6172363, 1.0]], ['2, k, 20', [-0.211465, 0.2336778, 1.0]], ['2, k, 21', [-0.2117635, -0.2544027, 1.0]], ['2, k, 22', [-0.1820185, -0.1811092, 1.0]], ['2, k, 23', [0.06012924, -0.2074599, 1.0]], ['2, k, 24', [0.04927096, -0.2082435, 1.0]]]
[['2, k, 0', [-0.156912, -0.2439571, 1.0]], ['2, k, 1', [-0.1878789, 0.03201427, 1.0]], ['2, k, 2', [-0.2150345, 0.3000693, 1.0]], ['2, k, 3', [-0.239995, 0.4323505, 1.0]], ['2, k, 4', [-0.3347065, 0.1839957, 1.0]], ['2, k, 5', [-0.2891978, 0.01149027, 1.0]], ['2, k, 6', [-0.2310494, -0.1475663, 1.0]], ['2, k, 7', [-0.206681, -0.1824173, 1.0]], ['2, k, 8', [-0.07367107, 0.2175808, 1.0]], ['2, k, 9', [-0.04203155, 0.02842637, 1.0]], ['2, k, 10', [0.03353941, -0.1401458, 1.0]], ['2, k, 11', [0.05866414, -0.1962971, 1.0]], ['2, k, 12', [-0.2339071, -0.2528781, 1.0]], ['2, k, 13', [-0.2928805, -0.2707319, 1.0]], ['2, k, 14', [-0.2887228, -0.6324345, 1.0]], ['2, k, 15', [-0.2835369, -0.6612996, 1.0]], ['2, k, 16', [-0.07524227, -0.2286512, 1.0]], ['2, k, 17', [0.09697814, -0.2216972, 1.0]], ['2, k, 18', [0.06105816, -0.5861256, 1.0]], ['2, k, 19', [0.06093891, -0.6157252, 1.0]], ['2, k, 20', [-0.2090393, 0.2339869, 1.0]], ['2, k, 21', [-0.2062593, -0.2524619, 1.0]], ['2, k, 22', [-0.1729045, -0.1842601, 1.0]], ['2, k, 23', [0.06065965, -0.1974624, 1.0]], ['2, k, 24', [0.04979857, -0.1983033, 1.0]]]
[['2, k, 0', [-0.1585186, -0.244163, 1.0]], ['2, k, 1', [-0.1874861, 0.03188477, 1.0]], ['2, k, 2', [-0.2104345, 0.2997454, 1.0]], ['2, k, 3', [-0.2323189, 0.4330964, 1.0]], ['2, k, 4', [-0.3315983, 0.1857213, 1.0]], ['2, k, 5', [-0.2907216, 0.01188402, 1.0]], ['2, k, 6', [-0.2257396, -0.142578, 1.0]], ['2, k, 7', [-0.2034686, -0.1786926, 1.0]], ['2, k, 8', [-0.0717217, 0.2175262, 1.0]], ['2, k, 9', [-0.04193719, 0.02512688, 1.0]], ['2, k, 10', [0.0349974, -0.135084, 1.0]], ['2, k, 11', [0.04297285, -0.1159157, 1.0]], ['2, k, 12', [-0.2360505, -0.252057, 1.0]], ['2, k, 13', [-0.2893623, -0.2723611, 1.0]], ['2, k, 14', [-0.2873922, -0.6342252, 1.0]], ['2, k, 15', [-0.2822377, -0.6630464, 1.0]], ['2, k, 16', [-0.07682757, -0.229699, 1.0]], ['2, k, 17', [0.08317843, -0.2224469, 1.0]], ['2, k, 18', [0.03132381, -0.5845331, 1.0]], ['2, k, 19', [0.03164338, -0.6141167, 1.0]], ['2, k, 20', [-0.2056752, 0.2337117, 1.0]], ['2, k, 21', [-0.2032729, -0.2467024, 1.0]], ['2, k, 22', [-0.1671623, -0.1763811, 1.0]], ['2, k, 23', [0.04579519, -0.1153555, 1.0]], ['2, k, 24', [0.04253908, -0.1147456, 1.0]]]
[['2, k, 0', [-0.1592882, -0.2442266, 1.0]], ['2, k, 1', [-0.1860976, 0.03194628, 1.0]], ['2, k, 2', [-0.2041991, 0.3004562, 1.0]], ['2, k, 3', [-0.2261361, 0.4344174, 1.0]], ['2, k, 4', [-0.3283392, 0.1875486, 1.0]], ['2, k, 5', [-0.2894703, 0.01393661, 1.0]], ['2, k, 6', [-0.2200865, -0.1370633, 1.0]], ['2, k, 7', [-0.200149, -0.1748834, 1.0]], ['2, k, 8', [-0.06948046, 0.2177244, 1.0]], ['2, k, 9', [-0.04076528, 0.02028541, 1.0]], ['2, k, 10', [0.0380986, -0.1387335, 1.0]], ['2, k, 11', [0.02763877, -0.1346175, 1.0]], ['2, k, 12', [-0.2371184, -0.251388, 1.0]], ['2, k, 13', [-0.2855242, -0.2759315, 1.0]], ['2, k, 14', [-0.2867768, -0.6376749, 1.0]], ['2, k, 15', [-0.2816528, -0.6664351, 1.0]], ['2, k, 16', [-0.07764572, -0.2304693, 1.0]], ['2, k, 17', [0.06798013, -0.2226442, 1.0]], ['2, k, 18', [0.01910257, -0.5845488, 1.0]], ['2, k, 19', [0.01959182, -0.6141121, 1.0]], ['2, k, 20', [-0.2005467, 0.2342525, 1.0]], ['2, k, 21', [-0.200683, -0.2427083, 1.0]], ['2, k, 22', [-0.1619047, -0.1683223, 1.0]], ['2, k, 23', [0.07456256, -0.1367978, 1.0]], ['2, k, 24', [0.003315972, -0.143486, 1.0]]]
[['2, k, 0', [-0.1597264, -0.2440224, 1.0]], ['2, k, 1', [-0.1842815, 0.03252335, 1.0]], ['2, k, 2', [-0.1994588, 0.3017163, 1.0]], ['2, k, 3', [-0.2201385, 0.4367897, 1.0]], ['2, k, 4', [-0.32627, 0.1888655, 1.0]], ['2, k, 5', [-0.2899055, 0.01485315, 1.0]], ['2, k, 6', [-0.2204339, -0.1362228, 1.0]], ['2, k, 7', [-0.2008653, -0.1713042, 1.0]], ['2, k, 8', [-0.05819455, 0.2175555, 1.0]], ['2, k, 9', [-0.04828597, -0.0135266, 1.0]], ['2, k, 10', [0.04726649, -0.162338, 1.0]], ['2, k, 11', [0.06444737, -0.144793, 1.0]], ['2, k, 12', [-0.2380265, -0.2502476, 1.0]], ['2, k, 13', [-0.2834661, -0.2764139, 1.0]], ['2, k, 14', [-0.2863188, -0.6381854, 1.0]], ['2, k, 15', [-0.279074, -0.6668977, 1.0]], ['2, k, 16', [-0.07789739, -0.2307261, 1.0]], ['2, k, 17', [0.05680484, -0.2249839, 1.0]], ['2, k, 18', [-0.004908504, -0.5829884, 1.0]], ['2, k, 19', [-0.001926881, -0.6125625, 1.0]], ['2, k, 20', [-0.1963223, 0.2353885, 1.0]], ['2, k, 21', [-0.1995913, -0.2420808, 1.0]], ['2, k, 22', [-0.161043, -0.1666484, 1.0]], ['2, k, 23', [0.06840263, -0.1481861, 1.0]], ['2, k, 24', [0.03974408, -0.1535493, 1.0]]]
[['2, k, 0', [-0.1615041, -0.2439378, 1.0]], ['2, k, 1', [-0.1833384, 0.03264702, 1.0]], ['2, k, 2', [-0.1948901, 0.3021015, 1.0]], ['2, k, 3', [-0.2137061, 0.4371589, 1.0]], ['2, k, 4', [-0.3244786, 0.1894432, 1.0]], ['2, k, 5', [-0.289667, 0.01488206, 1.0]], ['2, k, 6', [-0.2199363, -0.1359503, 1.0]], ['2, k, 7', [-0.2010392, -0.1728731, 1.0]], ['2, k, 8', [-0.05342637, 0.2168749, 1.0]], ['2, k, 9', [-0.01537491, 0.00995576, 1.0]], ['2, k, 10', [0.03252313, -0.1501577, 1.0]], ['2, k, 11', [0.04949097, -0.1352747, 1.0]], ['2, k, 12', [-0.2401888, -0.2490268, 1.0]], ['2, k, 13', [-0.2814661, -0.2779257, 1.0]], ['2, k, 14', [-0.2861103, -0.639596, 1.0]], ['2, k, 15', [-0.2785206, -0.6682744, 1.0]], ['2, k, 16', [-0.07937486, -0.2315738, 1.0]], ['2, k, 17', [0.04191302, -0.2313188, 1.0]], ['2, k, 18', [-0.01167921, -0.5894727, 1.0]], ['2, k, 19', [-0.008245759, -0.6189389, 1.0]], ['2, k, 20', [-0.1926861, 0.2357205, 1.0]], ['2, k, 21', [-0.198928, -0.2425471, 1.0]], ['2, k, 22', [-0.1652533, -0.1733338, 1.0]], ['2, k, 23', [0.04577097, -0.1334566, 1.0]], ['2, k, 24', [0.02495597, -0.1441681, 1.0]]]
[['2, k, 0', [-0.1621936, -0.2442425, 1.0]], ['2, k, 1', [-0.1814127, 0.03251867, 1.0]], ['2, k, 2', [-0.1896183, 0.3023904, 1.0]], ['2, k, 3', [-0.2078578, 0.4371676, 1.0]], ['2, k, 4', [-0.3211068, 0.188537, 1.0]], ['2, k, 5', [-0.2876082, 0.01359859, 1.0]], ['2, k, 6', [-0.2175479, -0.1369112, 1.0]], ['2, k, 7', [-0.1986004, -0.1724882, 1.0]], ['2, k, 8', [-0.0497377, 0.2165673, 1.0]], ['2, k, 9', [-0.01689243, 0.03803879, 1.0]], ['2, k, 10', [0.02739795, -0.126618, 1.0]], ['2, k, 11', [0.0318989, -0.133423, 1.0]], ['2, k, 12', [-0.2409703, -0.2489118, 1.0]], ['2, k, 13', [-0.2803933, -0.2791375, 1.0]], ['2, k, 14', [-0.2859401, -0.6407146, 1.0]], ['2, k, 15', [-0.2779238, -0.6693709, 1.0]], ['2, k, 16', [-0.07991417, -0.2324491, 1.0]], ['2, k, 17', [0.03238155, -0.2382597, 1.0]], ['2, k, 18', [-0.01772904, -0.5964153, 1.0]], ['2, k, 19', [-0.01377377, -0.6257681, 1.0]], ['2, k, 20', [-0.1881315, 0.2358855, 1.0]], ['2, k, 21', [-0.1980572, -0.2385392, 1.0]], ['2, k, 22', [-0.1585915, -0.1765537, 1.0]], ['2, k, 23', [0.07446986, -0.1762355, 1.0]], ['2, k, 24', [0.02739005, -0.1337347, 1.0]]]
[['2, k, 0', [-0.1628485, -0.2441269, 1.0]], ['2, k, 1', [-0.1799071, 0.03281418, 1.0]], ['2, k, 2', [-0.1860835, 0.3028837, 1.0]], ['2, k, 3', [-0.2015705, 0.4375788, 1.0]], ['2, k, 4', [-0.3185042, 0.1891855, 1.0]], ['2, k, 5', [-0.2880461, 0.01358828, 1.0]], ['2, k, 6', [-0.217675, -0.1356755, 1.0]], ['2, k, 7', [-0.1989421, -0.1729807, 1.0]], ['2, k, 8', [-0.04764575, 0.2168775, 1.0]], ['2, k, 9', [0.005401739, -0.01098921, 1.0]], ['2, k, 10', [0.03601596, -0.1440941, 1.0]], ['2, k, 11', [0.0447421, -0.1550839, 1.0]], ['2, k, 12', [-0.2418972, -0.248115, 1.0]], ['2, k, 13', [-0.2800551, -0.2794897, 1.0]], ['2, k, 14', [-0.2858448, -0.6410225, 1.0]], ['2, k, 15', [-0.2774492, -0.669678, 1.0]], ['2, k, 16', [-0.08038942, -0.2327872, 1.0]], ['2, k, 17', [0.02179174, -0.2519337, 1.0]], ['2, k, 18', [-0.021356, -0.610125, 1.0]], ['2, k, 19', [-0.0169652, -0.6392882, 1.0]], ['2, k, 20', [-0.1850032, 0.2363553, 1.0]], ['2, k, 21', [-0.1967522, -0.236574, 1.0]], ['2, k, 22', [-0.156926, -0.1730437, 1.0]], ['2, k, 23', [0.04829719, -0.1709969, 1.0]], ['2, k, 24', [0.01770994, -0.1323383, 1.0]]]
[['2, k, 0', [-0.1634262, -0.2442889, 1.0]], ['2, k, 1', [-0.1788232, 0.03279116, 1.0]], ['2, k, 2', [-0.1839299, 0.3030107, 1.0]], ['2, k, 3', [-0.195501, 0.4379257, 1.0]], ['2, k, 4', [-0.3166497, 0.1898803, 1.0]], ['2, k, 5', [-0.2929118, 0.01224477, 1.0]], ['2, k, 6', [-0.2162252, -0.134052, 1.0]], ['2, k, 7', [-0.196338, -0.1699791, 1.0]], ['2, k, 8', [-0.04905924, 0.2172499, 1.0]], ['2, k, 9', [0.003561638, -0.02364995, 1.0]], ['2, k, 10', [0.04366908, -0.1687096, 1.0]], ['2, k, 11', [0.03620368, -0.1736674, 1.0]], ['2, k, 12', [-0.2425991, -0.2479456, 1.0]], ['2, k, 13', [-0.2799811, -0.2798507, 1.0]], ['2, k, 14', [-0.2854507, -0.6412228, 1.0]], ['2, k, 15', [-0.2775154, -0.6698833, 1.0]], ['2, k, 16', [-0.08080059, -0.2333359, 1.0]], ['2, k, 17', [0.01769687, -0.2570921, 1.0]], ['2, k, 18', [-0.02276674, -0.6152517, 1.0]], ['2, k, 19', [-0.01880785, -0.6443495, 1.0]], ['2, k, 20', [-0.1830469, 0.2364456, 1.0]], ['2, k, 21', [-0.1499446, -0.2326081, 1.0]], ['2, k, 22', [-0.1585131, -0.1535049, 1.0]], ['2, k, 23', [0.03838062, -0.1893653, 1.0]], ['2, k, 24', [-0.002586697, -0.1551312, 1.0]]]
[['2, k, 0', [-0.1640499, -0.2441348, 1.0]], ['2, k, 1', [-0.1777582, 0.03324029, 1.0]], ['2, k, 2', [-0.1815956, 0.3038928, 1.0]], ['2, k, 3', [-0.1915511, 0.437824, 1.0]], ['2, k, 4', [-0.3135807, 0.1907118, 1.0]], ['2, k, 5', [-0.2913793, 0.01283121, 1.0]], ['2, k, 6', [-0.2163997, -0.1342494, 1.0]], ['2, k, 7', [-0.1972752, -0.1703288, 1.0]], ['2, k, 8', [-0.04535937, 0.2170059, 1.0]], ['2, k, 9', [0.004637036, 0.04469257, 1.0]], ['2, k, 10', [-0.06870107, -0.1328551, 1.0]], ['2, k, 11', [-0.08103427, -0.1862062, 1.0]], ['2, k, 12', [-0.2434908, -0.2471611, 1.0]], ['2, k, 13', [-0.2797507, -0.280457, 1.0]], ['2, k, 14', [-0.2846774, -0.6417384, 1.0]], ['2, k, 15', [-0.2762163, -0.6703855, 1.0]], ['2, k, 16', [-0.08119329, -0.233588, 1.0]], ['2, k, 17', [0.01339996, -0.2600688, 1.0]], ['2, k, 18', [-0.02787964, -0.6163265, 1.0]], ['2, k, 19', [-0.02330637, -0.6454262, 1.0]], ['2, k, 20', [-0.1809931, 0.2372292, 1.0]], ['2, k, 21', [-0.1724516, -0.2347872, 1.0]], ['2, k, 22', [-0.1521864, -0.1798422, 1.0]], ['2, k, 23', [-0.09236037, -0.2198045, 1.0]], ['2, k, 24', [-0.1212546, -0.1906986, 1.0]]]
[['2, k, 0', [-0.1645541, -0.2441477, 1.0]], ['2, k, 1', [-0.1767547, 0.03337792, 1.0]], ['2, k, 2', [-0.1793704, 0.3041793, 1.0]], ['2, k, 3', [-0.187045, 0.4373119, 1.0]], ['2, k, 4', [-0.3135452, 0.1909037, 1.0]], ['2, k, 5', [-0.2896392, 0.01350479, 1.0]], ['2, k, 6', [-0.2157193, -0.1313414, 1.0]], ['2, k, 7', [-0.1996906, -0.1678416, 1.0]], ['2, k, 8', [-0.046588, 0.2168097, 1.0]], ['2, k, 9', [0.006616974, -0.01505265, 1.0]], ['2, k, 10', [-0.05831232, -0.07772402, 1.0]], ['2, k, 11', [-0.06149394, -0.1426107, 1.0]], ['2, k, 12', [-0.2441057, -0.2468663, 1.0]], ['2, k, 13', [-0.2798489, -0.2809835, 1.0]], ['2, k, 14', [-0.284101, -0.6421369, 1.0]], ['2, k, 15', [-0.276235, -0.6707945, 1.0]], ['2, k, 16', [-0.08153574, -0.2339061, 1.0]], ['2, k, 17', [0.01022145, -0.2610265, 1.0]], ['2, k, 18', [-0.03107252, -0.6161039, 1.0]], ['2, k, 19', [-0.02703752, -0.6452355, 1.0]], ['2, k, 20', [-0.1790486, 0.2374836, 1.0]], ['2, k, 21', [-0.1995533, -0.2251246, 1.0]], ['2, k, 22', [-0.1584082, -0.1713623, 1.0]], ['2, k, 23', [-0.07887951, -0.1653675, 1.0]], ['2, k, 24', [-0.1229914, -0.117471, 1.0]]]
[['2, k, 0', [-0.165142, -0.2443494, 1.0]], ['2, k, 1', [-0.1755647, 0.03318185, 1.0]], ['2, k, 2', [-0.1764127, 0.3038346, 1.0]], ['2, k, 3', [-0.1835728, 0.4365415, 1.0]], ['2, k, 4', [-0.3107853, 0.1919135, 1.0]], ['2, k, 5', [-0.2825203, 0.01628654, 1.0]], ['2, k, 6', [-0.2144567, -0.1334329, 1.0]], ['2, k, 7', [-0.2002811, -0.1698836, 1.0]], ['2, k, 8', [-0.04689249, 0.2166173, 1.0]], ['2, k, 9', [-0.01600507, 0.03675002, 1.0]], ['2, k, 10', [-0.06513473, -0.0903196, 1.0]], ['2, k, 11', [-0.07151862, -0.1438036, 1.0]], ['2, k, 12', [-0.2447121, -0.2467264, 1.0]], ['2, k, 13', [-0.2797536, -0.2813111, 1.0]], ['2, k, 14', [-0.2833067, -0.6421553, 1.0]], ['2, k, 15', [-0.2755181, -0.670818, 1.0]], ['2, k, 16', [-0.0820433, -0.2346163, 1.0]], ['2, k, 17', [0.007210378, -0.2673949, 1.0]], ['2, k, 18', [-0.03262698, -0.622091, 1.0]], ['2, k, 19', [-0.02863235, -0.6511463, 1.0]], ['2, k, 20', [-0.1765374, 0.2371795, 1.0]], ['2, k, 21', [-0.2011112, -0.2318779, 1.0]], ['2, k, 22', [-0.1586605, -0.1715071, 1.0]], ['2, k, 23', [-0.0842874, -0.1695219, 1.0]], ['2, k, 24', [-0.09393055, -0.1298171, 1.0]]]
[['2, k, 0', [-0.1658169, -0.244184, 1.0]], ['2, k, 1', [-0.1746412, 0.03357941, 1.0]], ['2, k, 2', [-0.1741545, 0.3046312, 1.0]], ['2, k, 3', [-0.1806582, 0.4364222, 1.0]], ['2, k, 4', [-0.3079638, 0.193909, 1.0]], ['2, k, 5', [-0.2763647, 0.0126598, 1.0]], ['2, k, 6', [-0.2126424, -0.1374015, 1.0]], ['2, k, 7', [-0.1974799, -0.1717695, 1.0]], ['2, k, 8', [-0.04551974, 0.2162082, 1.0]], ['2, k, 9', [-0.008374444, 0.03205545, 1.0]], ['2, k, 10', [-0.06585764, -0.1249322, 1.0]], ['2, k, 11', [-0.06610788, -0.1750348, 1.0]], ['2, k, 12', [-0.2457574, -0.2457586, 1.0]], ['2, k, 13', [-0.2797727, -0.2814072, 1.0]], ['2, k, 14', [-0.2831605, -0.6422427, 1.0]], ['2, k, 15', [-0.275048, -0.6709082, 1.0]], ['2, k, 16', [-0.08247092, -0.2349587, 1.0]], ['2, k, 17', [0.006545058, -0.2665884, 1.0]], ['2, k, 18', [-0.03458989, -0.6198589, 1.0]], ['2, k, 19', [-0.03024044, -0.6489666, 1.0]], ['2, k, 20', [-0.1746016, 0.2378802, 1.0]], ['2, k, 21', [-0.2018838, -0.2364609, 1.0]], ['2, k, 22', [-0.1606477, -0.1813017, 1.0]], ['2, k, 23', [-0.0455792, -0.2035243, 1.0]], ['2, k, 24', [-0.09453089, -0.1749625, 1.0]]]
[['2, k, 0', [-0.1697283, -0.2445696, 1.0]], ['2, k, 1', [-0.173132, 0.03320377, 1.0]], ['2, k, 2', [-0.1702724, 0.3039818, 1.0]], ['2, k, 3', [-0.1756993, 0.4361404, 1.0]], ['2, k, 4', [-0.3047204, 0.1950772, 1.0]], ['2, k, 5', [-0.2819321, 0.01740234, 1.0]], ['2, k, 6', [-0.1988039, -0.162403, 1.0]], ['2, k, 7', [-0.1969662, -0.2062279, 1.0]], ['2, k, 8', [-0.0338113, 0.2124119, 1.0]], ['2, k, 9', [0.008051427, 0.02408607, 1.0]], ['2, k, 10', [-0.03178848, -0.1322394, 1.0]], ['2, k, 11', [-0.05015335, -0.1622106, 1.0]], ['2, k, 12', [-0.2491812, -0.2442646, 1.0]], ['2, k, 13', [-0.2801377, -0.2815941, 1.0]], ['2, k, 14', [-0.2831184, -0.6424524, 1.0]], ['2, k, 15', [-0.2739283, -0.6711038, 1.0]], ['2, k, 16', [-0.08638436, -0.2378122, 1.0]], ['2, k, 17', [0.009303393, -0.2693698, 1.0]], ['2, k, 18', [-0.03157006, -0.6229104, 1.0]], ['2, k, 19', [-0.02618745, -0.651966, 1.0]], ['2, k, 20', [-0.1713167, 0.2372998, 1.0]], ['2, k, 21', [-0.1952787, -0.247658, 1.0]], ['2, k, 22', [-0.1454848, -0.2312274, 1.0]], ['2, k, 23', [-0.07311107, -0.2331996, 1.0]], ['2, k, 24', [0.006466079, -0.1221098, 1.0]]]
