[['2, k, 0', [-0.153132, -0.245294, 1.0]], ['2, k, 1', [-0.171021, 0.0800496, 1.0]], ['2, k, 2', [-0.187336, 0.396476, 1.0]], ['2, k, 3', [-0.205563, 0.536866, 1.0]], ['2, k, 4', [-0.367508, 0.284313, 1.0]], ['2, k, 5', [-0.396239, 0.00272391, 1.0]], ['2, k, 6', [-0.437801, -0.24798, 1.0]], ['2, k, 7', [-0.426731, -0.304356, 1.0]], ['2, k, 8', [-0.013398, 0.29649, 1.0]], ['2, k, 9', [0.0790129, 0.0310939, 1.0]], ['2, k, 10', [0.142679, -0.219136, 1.0]], ['2, k, 11', [0.141443, -0.283056, 1.0]], ['2, k, 12', [-0.23162, -0.244323, 1.0]], ['2, k, 13', [-0.291042, -0.644769, 1.0]], ['2, k, 14', [-0.321308, -1.01711, 1.0]], ['2, k, 15', [-0.346191, -1.08594, 1.0]], ['2, k, 16', [-0.0700378, -0.238931, 1.0]], ['2, k, 17', [0.0348967, -0.654889, 1.0]], ['2, k, 18', [0.0990314, -1.01741, 1.0]], ['2, k, 19', [0.109802, -1.08008, 1.0]], ['2, k, 20', [-0.183517, 0.318697, 1.0]], ['2, k, 21', [-0.420969, -0.372234, 1.0]], ['2, k, 22', [-0.401791, -0.30249, 1.0]], ['2, k, 23', [0.137603, -0.356744, 1.0]], ['2, k, 24', [0.113127, -0.284619, 1.0]]]
[['2, k, 0', [-0.128959, -0.593379, 1.0]], ['2, k, 1', [-0.12386, -0.372413, 1.0]], ['2, k, 2', [-0.118717, -0.159957, 1.0]], ['2, k, 3', [-0.120163, -0.0138877, 1.0]], ['2, k, 4', [-0.274536, -0.206072, 1.0]], ['2, k, 5', [-0.425643, -0.371044, 1.0]], ['2, k, 6', [-0.323974, -0.357412, 1.0]], ['2, k, 7', [-0.329242, -0.350202, 1.0]], ['2, k, 8', [0.0378621, -0.20374, 1.0]], ['2, k, 9', [0.111287, -0.392356, 1.0]], ['2, k, 10', [-0.0147359, -0.328797, 1.0]], ['2, k, 11', [-0.0305664, -0.34712, 1.0]], ['2, k, 12', [-0.205249, -0.587784, 1.0]], ['2, k, 13', [-0.360756, -0.712099, 1.0]], ['2, k, 14', [-0.326166, -1.04168, 1.0]], ['2, k, 15', [-0.353928, -1.10095, 1.0]], ['2, k, 16', [-0.04917, -0.582924, 1.0]], ['2, k, 17', [0.126595, -0.740651, 1.0]], ['2, k, 18', [0.107507, -1.03024, 1.0]], ['2, k, 19', [0.118522, -1.09461, 1.0]], ['2, k, 20', [-0.121765, -0.213077, 1.0]], ['2, k, 21', [-0.316355, -0.357661, 1.0]], ['2, k, 22', [-0.290065, -0.341934, 1.0]], ['2, k, 23', [-0.0589635, -0.359907, 1.0]], ['2, k, 24', [-0.0591204, -0.313935, 1.0]]]
[['2, k, 0', [-0.139334, -0.56602, 1.0]], ['2, k, 1', [-0.132889, -0.334377, 1.0]], ['2, k, 2', [-0.125493, -0.102175, 1.0]], ['2, k, 3', [-0.120981, 0.0345134, 1.0]], ['2, k, 4', [-0.274108, -0.164719, 1.0]], ['2, k, 5', [-0.433452, -0.326874, 1.0]], ['2, k, 6', [-0.324479, -0.313838, 1.0]], ['2, k, 7', [-0.332722, -0.304792, 1.0]], ['2, k, 8', [0.0336802, -0.170569, 1.0]], ['2, k, 9', [0.115617, -0.357719, 1.0]], ['2, k, 10', [-0.0107532, -0.303265, 1.0]], ['2, k, 11', [-0.0300519, -0.302798, 1.0]], ['2, k, 12', [-0.216659, -0.554865, 1.0]], ['2, k, 13', [-0.357307, -0.719578, 1.0]], ['2, k, 14', [-0.326336, -1.04255, 1.0]], ['2, k, 15', [-0.355606, -1.1006, 1.0]], ['2, k, 16', [-0.058415, -0.560885, 1.0]], ['2, k, 17', [0.134796, -0.706009, 1.0]], ['2, k, 18', [0.108464, -1.02997, 1.0]], ['2, k, 19', [0.118258, -1.09434, 1.0]], ['2, k, 20', [-0.127769, -0.15863, 1.0]], ['2, k, 21', [-0.32743, -0.317149, 1.0]], ['2, k, 22', [-0.293536, -0.297507, 1.0]], ['2, k, 23', [-0.0578648, -0.31056, 1.0]], ['2, k, 24', [-0.0602528, -0.270661, 1.0]]]
[['2, k, 0', [-0.141685, -0.514156, 1.0]], ['2, k, 1', [-0.134768, -0.282229, 1.0]], ['2, k, 2', [-0.127009, -0.0551307, 1.0]], ['2, k, 3', [-0.123219, 0.086397, 1.0]], ['2, k, 4', [-0.275001, -0.123212, 1.0]], ['2, k, 5', [-0.43383, -0.288471, 1.0]], ['2, k, 6', [-0.31823, -0.261194, 1.0]], ['2, k, 7', [-0.336604, -0.258643, 1.0]], ['2, k, 8', [0.0285336, -0.106129, 1.0]], ['2, k, 9', [0.117806, -0.295778, 1.0]], ['2, k, 10', [0.0358471, -0.288641, 1.0]], ['2, k, 11', [-0.0306151, -0.256536, 1.0]], ['2, k, 12', [-0.217679, -0.511076, 1.0]], ['2, k, 13', [-0.352107, -0.71126, 1.0]], ['2, k, 14', [-0.326639, -1.04263, 1.0]], ['2, k, 15', [-0.355755, -1.10057, 1.0]], ['2, k, 16', [-0.0617331, -0.505871, 1.0]], ['2, k, 17', [0.123863, -0.69625, 1.0]], ['2, k, 18', [0.110035, -1.02764, 1.0]], ['2, k, 19', [0.117705, -1.09247, 1.0]], ['2, k, 20', [-0.129071, -0.112443, 1.0]], ['2, k, 21', [-0.35174, -0.267894, 1.0]], ['2, k, 22', [-0.296191, -0.243571, 1.0]], ['2, k, 23', [-0.0620675, -0.262124, 1.0]], ['2, k, 24', [-0.06397, -0.225575, 1.0]]]
[['2, k, 0', [-0.108818, -0.48305, 1.0]], ['2, k, 1', [-0.119228, -0.24305, 1.0]], ['2, k, 2', [-0.126584, -0.00144201, 1.0]], ['2, k, 3', [-0.123201, 0.137213, 1.0]], ['2, k, 4', [-0.274436, -0.083666, 1.0]], ['2, k, 5', [-0.437967, -0.240023, 1.0]], ['2, k, 6', [-0.317219, -0.22162, 1.0]], ['2, k, 7', [-0.341593, -0.210729, 1.0]], ['2, k, 8', [0.029788, -0.0606507, 1.0]], ['2, k, 9', [0.152057, -0.237199, 1.0]], ['2, k, 10', [0.0448638, -0.271907, 1.0]], ['2, k, 11', [-0.0283547, -0.208565, 1.0]], ['2, k, 12', [-0.184208, -0.477181, 1.0]], ['2, k, 13', [-0.36409, -0.6553, 1.0]], ['2, k, 14', [-0.379433, -1.06227, 1.0]], ['2, k, 15', [-0.352934, -1.09476, 1.0]], ['2, k, 16', [-0.0303895, -0.475518, 1.0]], ['2, k, 17', [0.150717, -0.626579, 1.0]], ['2, k, 18', [0.160209, -1.04025, 1.0]], ['2, k, 19', [0.119643, -1.08327, 1.0]], ['2, k, 20', [-0.124672, -0.0606428, 1.0]], ['2, k, 21', [-0.330906, -0.20467, 1.0]], ['2, k, 22', [-0.297764, -0.200622, 1.0]], ['2, k, 23', [-0.0627907, -0.206865, 1.0]], ['2, k, 24', [-0.0434295, -0.176212, 1.0]]]
[['2, k, 0', [-0.101276, -0.455477, 1.0]], ['2, k, 1', [-0.112466, -0.198184, 1.0]], ['2, k, 2', [-0.124149, 0.0514465, 1.0]], ['2, k, 3', [-0.124418, 0.192611, 1.0]], ['2, k, 4', [-0.277067, -0.0349386, 1.0]], ['2, k, 5', [-0.451662, -0.181274, 1.0]], ['2, k, 6', [-0.31928, -0.164175, 1.0]], ['2, k, 7', [-0.343581, -0.160266, 1.0]], ['2, k, 8', [0.0286244, -0.0179682, 1.0]], ['2, k, 9', [0.126626, -0.236232, 1.0]], ['2, k, 10', [0.0104337, -0.178969, 1.0]], ['2, k, 11', [-0.029664, -0.158915, 1.0]], ['2, k, 12', [-0.176645, -0.450627, 1.0]], ['2, k, 13', [-0.358958, -0.655662, 1.0]], ['2, k, 14', [-0.374776, -1.06184, 1.0]], ['2, k, 15', [-0.350096, -1.0969, 1.0]], ['2, k, 16', [-0.0230032, -0.447344, 1.0]], ['2, k, 17', [0.152184, -0.632917, 1.0]], ['2, k, 18', [0.162411, -1.04789, 1.0]], ['2, k, 19', [0.121006, -1.08297, 1.0]], ['2, k, 20', [-0.121327, -0.00972045, 1.0]], ['2, k, 21', [-0.336308, -0.152143, 1.0]], ['2, k, 22', [-0.297827, -0.147117, 1.0]], ['2, k, 23', [-0.0599865, -0.16042, 1.0]], ['2, k, 24', [-0.0605513, -0.128961, 1.0]]]
[['2, k, 0', [-0.101642, -0.404829, 1.0]], ['2, k, 1', [-0.110848, -0.151369, 1.0]], ['2, k, 2', [-0.119024, 0.100529, 1.0]], ['2, k, 3', [-0.125468, 0.248492, 1.0]], ['2, k, 4', [-0.279654, 0.0192137, 1.0]], ['2, k, 5', [-0.439301, -0.160095, 1.0]], ['2, k, 6', [-0.331637, -0.138994, 1.0]], ['2, k, 7', [-0.347992, -0.112765, 1.0]], ['2, k, 8', [0.0270392, 0.0386275, 1.0]], ['2, k, 9', [0.10869, -0.164012, 1.0]], ['2, k, 10', [-0.010732, -0.120267, 1.0]], ['2, k, 11', [-0.028592, -0.11137, 1.0]], ['2, k, 12', [-0.176718, -0.399289, 1.0]], ['2, k, 13', [-0.349028, -0.648733, 1.0]], ['2, k, 14', [-0.365504, -1.05645, 1.0]], ['2, k, 15', [-0.360643, -1.11575, 1.0]], ['2, k, 16', [-0.02368, -0.398977, 1.0]], ['2, k, 17', [0.145759, -0.631667, 1.0]], ['2, k, 18', [0.156793, -1.048, 1.0]], ['2, k, 19', [0.121781, -1.08233, 1.0]], ['2, k, 20', [-0.117221, 0.0376676, 1.0]], ['2, k, 21', [-0.339244, -0.0958006, 1.0]], ['2, k, 22', [-0.303444, -0.0986343, 1.0]], ['2, k, 23', [-0.059845, -0.109543, 1.0]], ['2, k, 24', [-0.0419818, -0.0805982, 1.0]]]
[['2, k, 0', [-0.0907884, -0.379883, 1.0]], ['2, k, 1', [-0.106431, -0.110668, 1.0]], ['2, k, 2', [-0.120962, 0.153256, 1.0]], ['2, k, 3', [-0.126318, 0.296413, 1.0]], ['2, k, 4', [-0.280104, 0.059139, 1.0]], ['2, k, 5', [-0.449382, -0.100721, 1.0]], ['2, k, 6', [-0.331536, -0.0726046, 1.0]], ['2, k, 7', [-0.353187, -0.0658723, 1.0]], ['2, k, 8', [0.0313057, 0.0771635, 1.0]], ['2, k, 9', [0.0893354, -0.0728804, 1.0]], ['2, k, 10', [-0.00418997, -0.0701877, 1.0]], ['2, k, 11', [-0.026304, -0.0657952, 1.0]], ['2, k, 12', [-0.165822, -0.375923, 1.0]], ['2, k, 13', [-0.3597, -0.654586, 1.0]], ['2, k, 14', [-0.378145, -1.06517, 1.0]], ['2, k, 15', [-0.339716, -1.10919, 1.0]], ['2, k, 16', [-0.0131082, -0.37292, 1.0]], ['2, k, 17', [0.156725, -0.660678, 1.0]], ['2, k, 18', [0.169375, -1.07845, 1.0]], ['2, k, 19', [0.12124, -1.08155, 1.0]], ['2, k, 20', [-0.117516, 0.088146, 1.0]], ['2, k, 21', [-0.348233, -0.0571101, 1.0]], ['2, k, 22', [-0.308269, -0.0527437, 1.0]], ['2, k, 23', [-0.052837, -0.0703631, 1.0]], ['2, k, 24', [-0.0559511, -0.0365158, 1.0]]]
[['2, k, 0', [-0.0941541, -0.339945, 1.0]], ['2, k, 1', [-0.110067, -0.0608882, 1.0]], ['2, k, 2', [-0.124538, 0.208818, 1.0]], ['2, k, 3', [-0.127374, 0.355915, 1.0]], ['2, k, 4', [-0.280175, 0.110381, 1.0]], ['2, k, 5', [-0.425526, -0.0825031, 1.0]], ['2, k, 6', [-0.341454, -0.0505873, 1.0]], ['2, k, 7', [-0.355253, -0.0211632, 1.0]], ['2, k, 8', [0.0311881, 0.133511, 1.0]], ['2, k, 9', [0.149168, -0.0563389, 1.0]], ['2, k, 10', [0.0425018, -0.0639462, 1.0]], ['2, k, 11', [-0.0229311, -0.0232875, 1.0]], ['2, k, 12', [-0.169457, -0.340037, 1.0]], ['2, k, 13', [-0.309978, -0.666592, 1.0]], ['2, k, 14', [-0.327263, -1.02917, 1.0]], ['2, k, 15', [-0.350714, -1.09265, 1.0]], ['2, k, 16', [-0.0161712, -0.328552, 1.0]], ['2, k, 17', [0.10377, -0.65656, 1.0]], ['2, k, 18', [0.109878, -1.01345, 1.0]], ['2, k, 19', [0.121782, -1.08128, 1.0]], ['2, k, 20', [-0.121134, 0.142604, 1.0]], ['2, k, 21', [-0.346881, -0.00519054, 1.0]], ['2, k, 22', [-0.311307, -0.00497576, 1.0]], ['2, k, 23', [-0.0549758, -0.0221531, 1.0]], ['2, k, 24', [-0.0297085, 0.00689433, 1.0]]]
[['2, k, 0', [-0.100056, -0.331032, 1.0]], ['2, k, 1', [-0.114019, -0.0417517, 1.0]], ['2, k, 2', [-0.124711, 0.249132, 1.0]], ['2, k, 3', [-0.127099, 0.400449, 1.0]], ['2, k, 4', [-0.282928, 0.14645, 1.0]], ['2, k, 5', [-0.41334, -0.0513178, 1.0]], ['2, k, 6', [-0.344091, 0.00440241, 1.0]], ['2, k, 7', [-0.358217, 0.0233205, 1.0]], ['2, k, 8', [0.0362212, 0.173328, 1.0]], ['2, k, 9', [0.11304, -0.0305784, 1.0]], ['2, k, 10', [-0.00429324, 0.00469669, 1.0]], ['2, k, 11', [-0.0216462, 0.0173733, 1.0]], ['2, k, 12', [-0.176576, -0.328984, 1.0]], ['2, k, 13', [-0.346729, -0.633265, 1.0]], ['2, k, 14', [-0.375895, -1.04849, 1.0]], ['2, k, 15', [-0.372606, -1.10362, 1.0]], ['2, k, 16', [-0.0213767, -0.32153, 1.0]], ['2, k, 17', [0.141876, -0.61714, 1.0]], ['2, k, 18', [0.160768, -1.03931, 1.0]], ['2, k, 19', [0.121553, -1.08015, 1.0]], ['2, k, 20', [-0.122529, 0.176432, 1.0]], ['2, k, 21', [-0.34755, 0.0382459, 1.0]], ['2, k, 22', [-0.314141, 0.0419964, 1.0]], ['2, k, 23', [-0.0563389, 0.0204281, 1.0]], ['2, k, 24', [-0.0618146, 0.051092, 1.0]]]
[['2, k, 0', [-0.0980287, -0.290248, 1.0]], ['2, k, 1', [-0.110532, 0.0111301, 1.0]], ['2, k, 2', [-0.122158, 0.301507, 1.0]], ['2, k, 3', [-0.127276, 0.451565, 1.0]], ['2, k, 4', [-0.287444, 0.198509, 1.0]], ['2, k, 5', [-0.39558, -0.0253041, 1.0]], ['2, k, 6', [-0.36694, 0.0256875, 1.0]], ['2, k, 7', [-0.360621, 0.0606371, 1.0]], ['2, k, 8', [0.045407, 0.214143, 1.0]], ['2, k, 9', [0.10273, 0.0207901, 1.0]], ['2, k, 10', [0.0246665, 0.0192002, 1.0]], ['2, k, 11', [-0.019847, 0.0562983, 1.0]], ['2, k, 12', [-0.172871, -0.292975, 1.0]], ['2, k, 13', [-0.33102, -0.613609, 1.0]], ['2, k, 14', [-0.36073, -1.02818, 1.0]], ['2, k, 15', [-0.359115, -1.08282, 1.0]], ['2, k, 16', [-0.0205517, -0.280418, 1.0]], ['2, k, 17', [0.123278, -0.599355, 1.0]], ['2, k, 18', [0.142204, -1.02141, 1.0]], ['2, k, 19', [0.137081, -1.07578, 1.0]], ['2, k, 20', [-0.119436, 0.230035, 1.0]], ['2, k, 21', [-0.352254, 0.0785948, 1.0]], ['2, k, 22', [-0.315759, 0.0803592, 1.0]], ['2, k, 23', [-0.0468944, 0.0561275, 1.0]], ['2, k, 24', [-0.0610788, 0.0860906, 1.0]]]
[['2, k, 0', [-0.0875791, -0.263956, 1.0]], ['2, k, 1', [-0.106271, 0.0373259, 1.0]], ['2, k, 2', [-0.12338, 0.33567, 1.0]], ['2, k, 3', [-0.127551, 0.489763, 1.0]], ['2, k, 4', [-0.28931, 0.226763, 1.0]], ['2, k, 5', [-0.397882, -0.000566977, 1.0]], ['2, k, 6', [-0.380707, 0.0416244, 1.0]], ['2, k, 7', [-0.361289, 0.0941423, 1.0]], ['2, k, 8', [0.0478284, 0.243583, 1.0]], ['2, k, 9', [0.0973511, 0.0175307, 1.0]], ['2, k, 10', [-0.00136452, 0.0733301, 1.0]], ['2, k, 11', [-0.015842, 0.0893111, 1.0]], ['2, k, 12', [-0.161106, -0.2639, 1.0]], ['2, k, 13', [-0.316071, -0.59239, 1.0]], ['2, k, 14', [-0.348184, -1.00948, 1.0]], ['2, k, 15', [-0.346843, -1.06364, 1.0]], ['2, k, 16', [-0.0110622, -0.255455, 1.0]], ['2, k, 17', [0.110309, -0.592673, 1.0]], ['2, k, 18', [0.131755, -1.01552, 1.0]], ['2, k, 19', [0.126684, -1.06927, 1.0]], ['2, k, 20', [-0.11917, 0.261961, 1.0]], ['2, k, 21', [-0.349275, 0.111196, 1.0]], ['2, k, 22', [-0.317102, 0.115818, 1.0]], ['2, k, 23', [-0.0456919, 0.0906132, 1.0]], ['2, k, 24', [-0.0623886, 0.125428, 1.0]]]
[['2, k, 0', [-0.100448, -0.238358, 1.0]], ['2, k, 1', [-0.112232, 0.0702682, 1.0]], ['2, k, 2', [-0.122327, 0.372661, 1.0]], ['2, k, 3', [-0.127183, 0.522325, 1.0]], ['2, k, 4', [-0.292192, 0.263757, 1.0]], ['2, k, 5', [-0.403742, 0.0434095, 1.0]], ['2, k, 6', [-0.371232, 0.0765416, 1.0]], ['2, k, 7', [-0.362882, 0.121486, 1.0]], ['2, k, 8', [0.0490327, 0.284412, 1.0]], ['2, k, 9', [0.114805, 0.0438635, 1.0]], ['2, k, 10', [0.0125522, 0.093229, 1.0]], ['2, k, 11', [-0.0122097, 0.117967, 1.0]], ['2, k, 12', [-0.17459, -0.233967, 1.0]], ['2, k, 13', [-0.29819, -0.578317, 1.0]], ['2, k, 14', [-0.334498, -0.998159, 1.0]], ['2, k, 15', [-0.349219, -1.09109, 1.0]], ['2, k, 16', [-0.0232215, -0.235233, 1.0]], ['2, k, 17', [0.0989744, -0.579738, 1.0]], ['2, k, 18', [0.125178, -1.00498, 1.0]], ['2, k, 19', [0.120778, -1.05786, 1.0]], ['2, k, 20', [-0.120025, 0.298184, 1.0]], ['2, k, 21', [-0.350838, 0.135681, 1.0]], ['2, k, 22', [-0.318176, 0.13798, 1.0]], ['2, k, 23', [-0.0410795, 0.119686, 1.0]], ['2, k, 24', [-0.0570821, 0.15286, 1.0]]]
[['2, k, 0', [-0.0909255, -0.223286, 1.0]], ['2, k, 1', [-0.108877, 0.0885544, 1.0]], ['2, k, 2', [-0.122846, 0.393759, 1.0]], ['2, k, 3', [-0.126577, 0.542372, 1.0]], ['2, k, 4', [-0.294282, 0.281955, 1.0]], ['2, k, 5', [-0.402763, 0.0594373, 1.0]], ['2, k, 6', [-0.371043, 0.112097, 1.0]], ['2, k, 7', [-0.364334, 0.144055, 1.0]], ['2, k, 8', [0.0501396, 0.299702, 1.0]], ['2, k, 9', [0.114741, 0.0719404, 1.0]], ['2, k, 10', [0.00865104, 0.122509, 1.0]], ['2, k, 11', [-0.00813998, 0.142137, 1.0]], ['2, k, 12', [-0.166695, -0.223265, 1.0]], ['2, k, 13', [-0.287366, -0.562389, 1.0]], ['2, k, 14', [-0.326774, -0.984535, 1.0]], ['2, k, 15', [-0.346281, -1.07615, 1.0]], ['2, k, 16', [-0.0124153, -0.216621, 1.0]], ['2, k, 17', [0.0861519, -0.566794, 1.0]], ['2, k, 18', [0.116036, -0.993464, 1.0]], ['2, k, 19', [0.110827, -1.04355, 1.0]], ['2, k, 20', [-0.11967, 0.317231, 1.0]], ['2, k, 21', [-0.352367, 0.158678, 1.0]], ['2, k, 22', [-0.317894, 0.168789, 1.0]], ['2, k, 23', [-0.0384755, 0.143161, 1.0]], ['2, k, 24', [-0.0539904, 0.178333, 1.0]]]
[['2, k, 0', [-0.0992678, -0.209539, 1.0]], ['2, k, 1', [-0.11107, 0.10513, 1.0]], ['2, k, 2', [-0.122225, 0.411879, 1.0]], ['2, k, 3', [-0.125907, 0.561484, 1.0]], ['2, k, 4', [-0.295437, 0.3074, 1.0]], ['2, k, 5', [-0.412834, 0.0904838, 1.0]], ['2, k, 6', [-0.36619, 0.123335, 1.0]], ['2, k, 7', [-0.365077, 0.160114, 1.0]], ['2, k, 8', [0.0512969, 0.308988, 1.0]], ['2, k, 9', [0.11674, 0.0792893, 1.0]], ['2, k, 10', [0.0103648, 0.15507, 1.0]], ['2, k, 11', [-0.00253775, 0.159444, 1.0]], ['2, k, 12', [-0.177712, -0.208555, 1.0]], ['2, k, 13', [-0.271442, -0.635936, 1.0]], ['2, k, 14', [-0.325462, -1.01391, 1.0]], ['2, k, 15', [-0.349592, -1.0908, 1.0]], ['2, k, 16', [-0.018024, -0.20408, 1.0]], ['2, k, 17', [0.0673815, -0.628646, 1.0]], ['2, k, 18', [0.109214, -1.00313, 1.0]], ['2, k, 19', [0.119653, -1.07625, 1.0]], ['2, k, 20', [-0.119615, 0.335435, 1.0]], ['2, k, 21', [-0.355626, 0.17269, 1.0]], ['2, k, 22', [-0.316573, 0.186574, 1.0]], ['2, k, 23', [-0.0343057, 0.163215, 1.0]], ['2, k, 24', [-0.0455371, 0.195566, 1.0]]]
[['2, k, 0', [-0.103696, -0.209511, 1.0]], ['2, k, 1', [-0.112378, 0.107239, 1.0]], ['2, k, 2', [-0.12109, 0.418752, 1.0]], ['2, k, 3', [-0.125201, 0.568685, 1.0]], ['2, k, 4', [-0.295426, 0.310561, 1.0]], ['2, k, 5', [-0.410176, 0.0841766, 1.0]], ['2, k, 6', [-0.378077, 0.125426, 1.0]], ['2, k, 7', [-0.367349, 0.170679, 1.0]], ['2, k, 8', [0.051382, 0.308965, 1.0]], ['2, k, 9', [0.110961, 0.102184, 1.0]], ['2, k, 10', [0.0279198, 0.152679, 1.0]], ['2, k, 11', [0.00314824, 0.17268, 1.0]], ['2, k, 12', [-0.181455, -0.207924, 1.0]], ['2, k, 13', [-0.270119, -0.638419, 1.0]], ['2, k, 14', [-0.324381, -1.01675, 1.0]], ['2, k, 15', [-0.34923, -1.09014, 1.0]], ['2, k, 16', [-0.0229839, -0.204786, 1.0]], ['2, k, 17', [0.0640627, -0.626488, 1.0]], ['2, k, 18', [0.109636, -1.00346, 1.0]], ['2, k, 19', [0.118713, -1.07638, 1.0]], ['2, k, 20', [-0.119366, 0.341069, 1.0]], ['2, k, 21', [-0.354104, 0.188426, 1.0]], ['2, k, 22', [-0.320911, 0.188743, 1.0]], ['2, k, 23', [-0.0259993, 0.175731, 1.0]], ['2, k, 24', [-0.0407999, 0.209983, 1.0]]]
[['2, k, 0', [-0.105619, -0.211383, 1.0]], ['2, k, 1', [-0.112775, 0.107922, 1.0]], ['2, k, 2', [-0.120687, 0.423987, 1.0]], ['2, k, 3', [-0.124751, 0.57533, 1.0]], ['2, k, 4', [-0.297001, 0.313688, 1.0]], ['2, k, 5', [-0.408612, 0.086841, 1.0]], ['2, k, 6', [-0.383551, 0.126023, 1.0]], ['2, k, 7', [-0.369968, 0.176592, 1.0]], ['2, k, 8', [0.0520221, 0.309219, 1.0]], ['2, k, 9', [0.111558, 0.100862, 1.0]], ['2, k, 10', [0.0846755, 0.127085, 1.0]], ['2, k, 11', [0.0099573, 0.179978, 1.0]], ['2, k, 12', [-0.182456, -0.208864, 1.0]], ['2, k, 13', [-0.264963, -0.641076, 1.0]], ['2, k, 14', [-0.32414, -1.01973, 1.0]], ['2, k, 15', [-0.349135, -1.09008, 1.0]], ['2, k, 16', [-0.0259337, -0.207758, 1.0]], ['2, k, 17', [0.061156, -0.624714, 1.0]], ['2, k, 18', [0.108947, -1.00712, 1.0]], ['2, k, 19', [0.118592, -1.07658, 1.0]], ['2, k, 20', [-0.119281, 0.345135, 1.0]], ['2, k, 21', [-0.358864, 0.188728, 1.0]], ['2, k, 22', [-0.323515, 0.197765, 1.0]], ['2, k, 23', [-0.022675, 0.183258, 1.0]], ['2, k, 24', [-0.0339971, 0.219242, 1.0]]]
[['2, k, 0', [-0.106543, -0.217849, 1.0]], ['2, k, 1', [-0.112988, 0.10788, 1.0]], ['2, k, 2', [-0.120837, 0.425928, 1.0]], ['2, k, 3', [-0.123772, 0.577879, 1.0]], ['2, k, 4', [-0.298212, 0.312299, 1.0]], ['2, k, 5', [-0.406723, 0.0890414, 1.0]], ['2, k, 6', [-0.383478, 0.127197, 1.0]], ['2, k, 7', [-0.372833, 0.171287, 1.0]], ['2, k, 8', [0.0525198, 0.308871, 1.0]], ['2, k, 9', [0.121291, 0.0870164, 1.0]], ['2, k, 10', [0.0372058, 0.160416, 1.0]], ['2, k, 11', [0.015297, 0.181542, 1.0]], ['2, k, 12', [-0.184377, -0.215518, 1.0]], ['2, k, 13', [-0.263567, -0.640873, 1.0]], ['2, k, 14', [-0.325013, -1.02094, 1.0]], ['2, k, 15', [-0.34927, -1.09006, 1.0]], ['2, k, 16', [-0.0256415, -0.213655, 1.0]], ['2, k, 17', [0.0593191, -0.623995, 1.0]], ['2, k, 18', [0.108542, -1.00831, 1.0]], ['2, k, 19', [0.117498, -1.07651, 1.0]], ['2, k, 20', [-0.119389, 0.346533, 1.0]], ['2, k, 21', [-0.361461, 0.185734, 1.0]], ['2, k, 22', [-0.327504, 0.192173, 1.0]], ['2, k, 23', [-0.0141458, 0.187002, 1.0]], ['2, k, 24', [-0.029889, 0.220064, 1.0]]]
[['2, k, 0', [-0.108622, -0.225189, 1.0]], ['2, k, 1', [-0.113437, 0.106504, 1.0]], ['2, k, 2', [-0.12031, 0.425867, 1.0]], ['2, k, 3', [-0.122994, 0.578582, 1.0]], ['2, k, 4', [-0.299881, 0.307993, 1.0]], ['2, k, 5', [-0.406589, 0.0786982, 1.0]], ['2, k, 6', [-0.38466, 0.12465, 1.0]], ['2, k, 7', [-0.375755, 0.157344, 1.0]], ['2, k, 8', [0.0537779, 0.307174, 1.0]], ['2, k, 9', [0.12792, 0.090885, 1.0]], ['2, k, 10', [0.0476979, 0.149243, 1.0]], ['2, k, 11', [0.0211403, 0.171804, 1.0]], ['2, k, 12', [-0.186237, -0.222478, 1.0]], ['2, k, 13', [-0.264212, -0.64097, 1.0]], ['2, k, 14', [-0.325809, -1.02309, 1.0]], ['2, k, 15', [-0.3494, -1.08988, 1.0]], ['2, k, 16', [-0.0277692, -0.221045, 1.0]], ['2, k, 17', [0.0591448, -0.623188, 1.0]], ['2, k, 18', [0.108366, -1.00797, 1.0]], ['2, k, 19', [0.117267, -1.07671, 1.0]], ['2, k, 20', [-0.119127, 0.346408, 1.0]], ['2, k, 21', [-0.361719, 0.169169, 1.0]], ['2, k, 22', [-0.329581, 0.179118, 1.0]], ['2, k, 23', [-0.00637582, 0.180834, 1.0]], ['2, k, 24', [-0.0232366, 0.214705, 1.0]]]
