[['2, k, 0', [0.107943, -0.797073, 1.0]], ['2, k, 1', [0.114531, -0.49586, 1.0]], ['2, k, 2', [0.120206, -0.198544, 1.0]], ['2, k, 3', [0.14038, -0.0417527, 1.0]], ['2, k, 4', [-0.0488718, -0.284137, 1.0]], ['2, k, 5', [-0.165824, -0.532105, 1.0]], ['2, k, 6', [-0.254931, -0.778796, 1.0]], ['2, k, 7', [-0.257776, -0.826253, 1.0]], ['2, k, 8', [0.289317, -0.296033, 1.0]], ['2, k, 9', [0.380226, -0.540938, 1.0]], ['2, k, 10', [0.477112, -0.78254, 1.0]], ['2, k, 11', [0.500213, -0.840922, 1.0]], ['2, k, 12', [0.0297053, -0.786179, 1.0]], ['2, k, 13', [0.0087937, -1.22885, 1.0]], ['2, k, 14', [-0.0171258, -1.61697, 1.0]], ['2, k, 15', [-0.0333616, -1.69597, 1.0]], ['2, k, 16', [0.18368, -0.789697, 1.0]], ['2, k, 17', [0.201905, -1.20302, 1.0]], ['2, k, 18', [0.219613, -1.63259, 1.0]], ['2, k, 19', [0.195698, -1.68915, 1.0]], ['2, k, 20', [0.118942, -0.272395, 1.0]], ['2, k, 21', [-0.284124, -0.870826, 1.0]], ['2, k, 22', [-0.175521, -0.845999, 1.0]], ['2, k, 23', [0.576035, -0.865534, 1.0]], ['2, k, 24', [0.457065, -0.867863, 1.0]]]
[['2, k, 0', [0.106115, -0.748293, 1.0]], ['2, k, 1', [0.122279, -0.456183, 1.0]], ['2, k, 2', [0.13824, -0.16784, 1.0]], ['2, k, 3', [0.144901, -0.0295702, 1.0]], ['2, k, 4', [-0.0240309, -0.194324, 1.0]], ['2, k, 5', [-0.153383, 0.0130865, 1.0]], ['2, k, 6', [-0.236434, 0.289584, 1.0]], ['2, k, 7', [-0.253482, 0.352915, 1.0]], ['2, k, 8', [0.291077, -0.2193, 1.0]], ['2, k, 9', [0.425017, 0.063446, 1.0]], ['2, k, 10', [0.512595, 0.298629, 1.0]], ['2, k, 11', [0.520113, 0.358969, 1.0]], ['2, k, 12', [0.0304179, -0.737533, 1.0]], ['2, k, 13', [0.0154776, -1.10619, 1.0]], ['2, k, 14', [-0.0156272, -1.57412, 1.0]], ['2, k, 15', [-0.0239926, -1.60829, 1.0]], ['2, k, 16', [0.179327, -0.741699, 1.0]], ['2, k, 17', [0.200893, -1.19991, 1.0]], ['2, k, 18', [0.221433, -1.63678, 1.0]], ['2, k, 19', [0.197616, -1.69287, 1.0]], ['2, k, 20', [0.134323, -0.239469, 1.0]], ['2, k, 21', [-0.279599, 0.415407, 1.0]], ['2, k, 22', [-0.170417, 0.389402, 1.0]], ['2, k, 23', [0.546306, 0.410849, 1.0]], ['2, k, 24', [0.456049, 0.379168, 1.0]]]
[['2, k, 0', [0.105526, -0.746932, 1.0]], ['2, k, 1', [0.122863, -0.455333, 1.0]], ['2, k, 2', [0.140417, -0.167776, 1.0]], ['2, k, 3', [0.145087, -0.0292056, 1.0]], ['2, k, 4', [-0.0235227, -0.193519, 1.0]], ['2, k, 5', [-0.153871, 0.015626, 1.0]], ['2, k, 6', [-0.241503, 0.315193, 1.0]], ['2, k, 7', [-0.250352, 0.369086, 1.0]], ['2, k, 8', [0.290805, -0.217892, 1.0]], ['2, k, 9', [0.424756, 0.0655368, 1.0]], ['2, k, 10', [0.511417, 0.300841, 1.0]], ['2, k, 11', [0.517704, 0.360779, 1.0]], ['2, k, 12', [0.0298086, -0.735794, 1.0]], ['2, k, 13', [0.0164178, -1.10449, 1.0]], ['2, k, 14', [-0.0152631, -1.5723, 1.0]], ['2, k, 15', [-0.0235388, -1.60649, 1.0]], ['2, k, 16', [0.178785, -0.74071, 1.0]], ['2, k, 17', [0.199917, -1.10934, 1.0]], ['2, k, 18', [0.219362, -1.57738, 1.0]], ['2, k, 19', [0.216017, -1.61261, 1.0]], ['2, k, 20', [0.136055, -0.239155, 1.0]], ['2, k, 21', [-0.266333, 0.422672, 1.0]], ['2, k, 22', [-0.178075, 0.391244, 1.0]], ['2, k, 23', [0.544778, 0.415898, 1.0]], ['2, k, 24', [0.457179, 0.384346, 1.0]]]
[['2, k, 0', [0.10548, -0.746644, 1.0]], ['2, k, 1', [0.122705, -0.455145, 1.0]], ['2, k, 2', [0.139951, -0.167793, 1.0]], ['2, k, 3', [0.145084, -0.029089, 1.0]], ['2, k, 4', [-0.0234223, -0.193364, 1.0]], ['2, k, 5', [-0.154445, 0.0166566, 1.0]], ['2, k, 6', [-0.237233, 0.317713, 1.0]], ['2, k, 7', [-0.245963, 0.369245, 1.0]], ['2, k, 8', [0.290875, -0.217856, 1.0]], ['2, k, 9', [0.424473, 0.0667318, 1.0]], ['2, k, 10', [0.511574, 0.304284, 1.0]], ['2, k, 11', [0.522036, 0.361519, 1.0]], ['2, k, 12', [0.0298108, -0.735581, 1.0]], ['2, k, 13', [0.0170931, -1.10425, 1.0]], ['2, k, 14', [-0.0150986, -1.57209, 1.0]], ['2, k, 15', [-0.0235784, -1.60617, 1.0]], ['2, k, 16', [0.178678, -0.740354, 1.0]], ['2, k, 17', [0.199992, -1.10893, 1.0]], ['2, k, 18', [0.219605, -1.57698, 1.0]], ['2, k, 19', [0.216129, -1.61219, 1.0]], ['2, k, 20', [0.13569, -0.239119, 1.0]], ['2, k, 21', [-0.264885, 0.425835, 1.0]], ['2, k, 22', [-0.16189, 0.394115, 1.0]], ['2, k, 23', [0.548528, 0.414675, 1.0]], ['2, k, 24', [0.458806, 0.387067, 1.0]]]
[['2, k, 0', [0.105347, -0.746451, 1.0]], ['2, k, 1', [0.122809, -0.454737, 1.0]], ['2, k, 2', [0.140219, -0.167126, 1.0]], ['2, k, 3', [0.144982, -0.0288118, 1.0]], ['2, k, 4', [-0.0234622, -0.193301, 1.0]], ['2, k, 5', [-0.154633, 0.0182487, 1.0]], ['2, k, 6', [-0.233338, 0.320989, 1.0]], ['2, k, 7', [-0.245928, 0.371352, 1.0]], ['2, k, 8', [0.290875, -0.217849, 1.0]], ['2, k, 9', [0.42644, 0.0660957, 1.0]], ['2, k, 10', [0.510684, 0.305568, 1.0]], ['2, k, 11', [0.523242, 0.364064, 1.0]], ['2, k, 12', [0.0296697, -0.735406, 1.0]], ['2, k, 13', [0.0212896, -1.10392, 1.0]], ['2, k, 14', [-0.0144761, -1.57181, 1.0]], ['2, k, 15', [-0.0233883, -1.60549, 1.0]], ['2, k, 16', [0.178566, -0.740154, 1.0]], ['2, k, 17', [0.198897, -1.10873, 1.0]], ['2, k, 18', [0.219812, -1.57674, 1.0]], ['2, k, 19', [0.216558, -1.61194, 1.0]], ['2, k, 20', [0.135924, -0.238528, 1.0]], ['2, k, 21', [-0.264692, 0.426705, 1.0]], ['2, k, 22', [-0.163253, 0.394656, 1.0]], ['2, k, 23', [0.547575, 0.419874, 1.0]], ['2, k, 24', [0.4532, 0.389219, 1.0]]]
[['2, k, 0', [0.10527, -0.746045, 1.0]], ['2, k, 1', [0.122686, -0.454654, 1.0]], ['2, k, 2', [0.139945, -0.167356, 1.0]], ['2, k, 3', [0.144812, -0.0283651, 1.0]], ['2, k, 4', [-0.0235091, -0.193306, 1.0]], ['2, k, 5', [-0.177824, 0.0815969, 1.0]], ['2, k, 6', [-0.233058, 0.329974, 1.0]], ['2, k, 7', [-0.25108, 0.38081, 1.0]], ['2, k, 8', [0.291257, -0.216606, 1.0]], ['2, k, 9', [0.427816, 0.0671421, 1.0]], ['2, k, 10', [0.512871, 0.308107, 1.0]], ['2, k, 11', [0.523365, 0.364939, 1.0]], ['2, k, 12', [0.0296542, -0.735132, 1.0]], ['2, k, 13', [0.0189362, -1.1035, 1.0]], ['2, k, 14', [-0.0150979, -1.57152, 1.0]], ['2, k, 15', [-0.0235281, -1.60527, 1.0]], ['2, k, 16', [0.178416, -0.739611, 1.0]], ['2, k, 17', [0.198131, -1.10815, 1.0]], ['2, k, 18', [0.219867, -1.57632, 1.0]], ['2, k, 19', [0.216961, -1.61129, 1.0]], ['2, k, 20', [0.1357, -0.238681, 1.0]], ['2, k, 21', [-0.270266, 0.431251, 1.0]], ['2, k, 22', [-0.173658, 0.396812, 1.0]], ['2, k, 23', [0.547005, 0.420051, 1.0]], ['2, k, 24', [0.461599, 0.390059, 1.0]]]
[['2, k, 0', [0.105131, -0.745654, 1.0]], ['2, k, 1', [0.122258, -0.454464, 1.0]], ['2, k, 2', [0.139007, -0.167449, 1.0]], ['2, k, 3', [0.145033, -0.028429, 1.0]], ['2, k, 4', [-0.0233928, -0.192597, 1.0]], ['2, k, 5', [-0.174723, 0.0729626, 1.0]], ['2, k, 6', [-0.232637, 0.331096, 1.0]], ['2, k, 7', [-0.251715, 0.377593, 1.0]], ['2, k, 8', [0.29131, -0.216854, 1.0]], ['2, k, 9', [0.429409, 0.0662579, 1.0]], ['2, k, 10', [0.50699, 0.283141, 1.0]], ['2, k, 11', [0.525082, 0.356927, 1.0]], ['2, k, 12', [0.0295385, -0.734698, 1.0]], ['2, k, 13', [0.0196522, -1.10292, 1.0]], ['2, k, 14', [-0.0148242, -1.57099, 1.0]], ['2, k, 15', [-0.0233277, -1.60463, 1.0]], ['2, k, 16', [0.178275, -0.739283, 1.0]], ['2, k, 17', [0.197106, -1.10783, 1.0]], ['2, k, 18', [0.219563, -1.57601, 1.0]], ['2, k, 19', [0.216729, -1.61092, 1.0]], ['2, k, 20', [0.134919, -0.238697, 1.0]], ['2, k, 21', [-0.270357, 0.4311, 1.0]], ['2, k, 22', [-0.172344, 0.396754, 1.0]], ['2, k, 23', [0.56093, 0.416259, 1.0]], ['2, k, 24', [0.456807, 0.386137, 1.0]]]
[['2, k, 0', [0.104733, -0.74553, 1.0]], ['2, k, 1', [0.122244, -0.45409, 1.0]], ['2, k, 2', [0.139306, -0.166804, 1.0]], ['2, k, 3', [0.144648, -0.0280802, 1.0]], ['2, k, 4', [-0.0233664, -0.192531, 1.0]], ['2, k, 5', [-0.171472, 0.0663525, 1.0]], ['2, k, 6', [-0.235605, 0.294886, 1.0]], ['2, k, 7', [-0.250457, 0.364924, 1.0]], ['2, k, 8', [0.2914, -0.2175, 1.0]], ['2, k, 9', [0.421561, 0.00392821, 1.0]], ['2, k, 10', [0.511139, 0.29422, 1.0]], ['2, k, 11', [0.524713, 0.355478, 1.0]], ['2, k, 12', [0.0290686, -0.734533, 1.0]], ['2, k, 13', [0.0186612, -1.10276, 1.0]], ['2, k, 14', [-0.0152784, -1.5706, 1.0]], ['2, k, 15', [-0.0236536, -1.60456, 1.0]], ['2, k, 16', [0.17796, -0.739201, 1.0]], ['2, k, 17', [0.196705, -1.10757, 1.0]], ['2, k, 18', [0.218737, -1.57618, 1.0]], ['2, k, 19', [0.215908, -1.61062, 1.0]], ['2, k, 20', [0.135144, -0.238125, 1.0]], ['2, k, 21', [-0.273634, 0.429477, 1.0]], ['2, k, 22', [-0.175003, 0.392256, 1.0]], ['2, k, 23', [0.556322, 0.41581, 1.0]], ['2, k, 24', [0.458797, 0.385158, 1.0]]]
[['2, k, 0', [0.104711, -0.744479, 1.0]], ['2, k, 1', [0.122558, -0.453586, 1.0]], ['2, k, 2', [0.139974, -0.166659, 1.0]], ['2, k, 3', [0.14501, -0.0279394, 1.0]], ['2, k, 4', [-0.0232068, -0.191609, 1.0]], ['2, k, 5', [-0.178839, 0.0814287, 1.0]], ['2, k, 6', [-0.235626, 0.305296, 1.0]], ['2, k, 7', [-0.249412, 0.368012, 1.0]], ['2, k, 8', [0.29118, -0.213733, 1.0]], ['2, k, 9', [0.421463, 0.0038534, 1.0]], ['2, k, 10', [0.512544, 0.278197, 1.0]], ['2, k, 11', [0.524644, 0.351731, 1.0]], ['2, k, 12', [0.0292021, -0.733554, 1.0]], ['2, k, 13', [0.018438, -1.10176, 1.0]], ['2, k, 14', [-0.014321, -1.56987, 1.0]], ['2, k, 15', [-0.0224325, -1.60366, 1.0]], ['2, k, 16', [0.177773, -0.73809, 1.0]], ['2, k, 17', [0.19631, -1.10646, 1.0]], ['2, k, 18', [0.218487, -1.5751, 1.0]], ['2, k, 19', [0.215765, -1.6095, 1.0]], ['2, k, 20', [0.135712, -0.237888, 1.0]], ['2, k, 21', [-0.270316, 0.430205, 1.0]], ['2, k, 22', [-0.1844, 0.392981, 1.0]], ['2, k, 23', [0.550089, 0.416247, 1.0]], ['2, k, 24', [0.46244, 0.381238, 1.0]]]
[['2, k, 0', [0.104582, -0.743867, 1.0]], ['2, k, 1', [0.122831, -0.453228, 1.0]], ['2, k, 2', [0.140689, -0.166521, 1.0]], ['2, k, 3', [0.145148, -0.0287306, 1.0]], ['2, k, 4', [-0.0232102, -0.191695, 1.0]], ['2, k, 5', [-0.178701, 0.0815303, 1.0]], ['2, k, 6', [-0.238658, 0.309183, 1.0]], ['2, k, 7', [-0.248437, 0.372923, 1.0]], ['2, k, 8', [0.291012, -0.21256, 1.0]], ['2, k, 9', [0.42221, 0.00393535, 1.0]], ['2, k, 10', [0.514236, 0.29264, 1.0]], ['2, k, 11', [0.526294, 0.357357, 1.0]], ['2, k, 12', [0.0290749, -0.732778, 1.0]], ['2, k, 13', [0.0186095, -1.10092, 1.0]], ['2, k, 14', [-0.0143723, -1.569, 1.0]], ['2, k, 15', [-0.0224525, -1.60282, 1.0]], ['2, k, 16', [0.177645, -0.737594, 1.0]], ['2, k, 17', [0.19504, -1.10595, 1.0]], ['2, k, 18', [0.218018, -1.57467, 1.0]], ['2, k, 19', [0.188488, -1.65646, 1.0]], ['2, k, 20', [0.136306, -0.23769, 1.0]], ['2, k, 21', [-0.266645, 0.430659, 1.0]], ['2, k, 22', [-0.205393, 0.337867, 1.0]], ['2, k, 23', [0.553068, 0.41647, 1.0]], ['2, k, 24', [0.457315, 0.382456, 1.0]]]
[['2, k, 0', [0.104775, -0.744051, 1.0]], ['2, k, 1', [0.123181, -0.45333, 1.0]], ['2, k, 2', [0.141109, -0.166547, 1.0]], ['2, k, 3', [0.145377, -0.0286772, 1.0]], ['2, k, 4', [-0.0227959, -0.191659, 1.0]], ['2, k, 5', [-0.178846, 0.0823142, 1.0]], ['2, k, 6', [-0.23636, 0.316922, 1.0]], ['2, k, 7', [-0.250292, 0.375555, 1.0]], ['2, k, 8', [0.291394, -0.213418, 1.0]], ['2, k, 9', [0.422386, 0.00406907, 1.0]], ['2, k, 10', [0.513603, 0.277295, 1.0]], ['2, k, 11', [0.528815, 0.354421, 1.0]], ['2, k, 12', [0.0291496, -0.732883, 1.0]], ['2, k, 13', [0.0181186, -1.10102, 1.0]], ['2, k, 14', [-0.0144662, -1.56905, 1.0]], ['2, k, 15', [-0.0224015, -1.60297, 1.0]], ['2, k, 16', [0.177986, -0.737879, 1.0]], ['2, k, 17', [0.194915, -1.1062, 1.0]], ['2, k, 18', [0.218388, -1.57476, 1.0]], ['2, k, 19', [0.194027, -1.65754, 1.0]], ['2, k, 20', [0.136722, -0.237737, 1.0]], ['2, k, 21', [-0.267553, 0.428259, 1.0]], ['2, k, 22', [-0.185279, 0.393725, 1.0]], ['2, k, 23', [0.55132, 0.412487, 1.0]], ['2, k, 24', [0.457341, 0.383202, 1.0]]]
[['2, k, 0', [0.104765, -0.744048, 1.0]], ['2, k, 1', [0.123544, -0.453373, 1.0]], ['2, k, 2', [0.141972, -0.166695, 1.0]], ['2, k, 3', [0.145638, -0.0289025, 1.0]], ['2, k, 4', [-0.0225137, -0.19196, 1.0]], ['2, k, 5', [-0.178119, 0.082366, 1.0]], ['2, k, 6', [-0.235983, 0.32509, 1.0]], ['2, k, 7', [-0.250907, 0.375906, 1.0]], ['2, k, 8', [0.291565, -0.214305, 1.0]], ['2, k, 9', [0.422197, 0.00163707, 1.0]], ['2, k, 10', [0.520064, 0.294597, 1.0]], ['2, k, 11', [0.529389, 0.36004, 1.0]], ['2, k, 12', [0.029129, -0.732926, 1.0]], ['2, k, 13', [0.014276, -1.10086, 1.0]], ['2, k, 14', [-0.0154001, -1.56907, 1.0]], ['2, k, 15', [-0.0227926, -1.60307, 1.0]], ['2, k, 16', [0.177983, -0.737845, 1.0]], ['2, k, 17', [0.194578, -1.10617, 1.0]], ['2, k, 18', [0.218406, -1.5747, 1.0]], ['2, k, 19', [0.198936, -1.65788, 1.0]], ['2, k, 20', [0.137456, -0.237858, 1.0]], ['2, k, 21', [-0.260915, 0.429128, 1.0]], ['2, k, 22', [-0.170327, 0.390941, 1.0]], ['2, k, 23', [0.546344, 0.413579, 1.0]], ['2, k, 24', [0.457003, 0.383179, 1.0]]]
[['2, k, 0', [0.104679, -0.744161, 1.0]], ['2, k, 1', [0.123662, -0.453362, 1.0]], ['2, k, 2', [0.142306, -0.166537, 1.0]], ['2, k, 3', [0.145973, -0.0288607, 1.0]], ['2, k, 4', [-0.0222624, -0.191865, 1.0]], ['2, k, 5', [-0.178308, 0.082151, 1.0]], ['2, k, 6', [-0.236696, 0.312246, 1.0]], ['2, k, 7', [-0.247941, 0.367614, 1.0]], ['2, k, 8', [0.291817, -0.215371, 1.0]], ['2, k, 9', [0.425233, 0.00276735, 1.0]], ['2, k, 10', [0.520546, 0.299581, 1.0]], ['2, k, 11', [0.527861, 0.357758, 1.0]], ['2, k, 12', [0.0290672, -0.73299, 1.0]], ['2, k, 13', [0.0147038, -1.10096, 1.0]], ['2, k, 14', [-0.0155953, -1.56869, 1.0]], ['2, k, 15', [-0.0230873, -1.60316, 1.0]], ['2, k, 16', [0.177872, -0.738012, 1.0]], ['2, k, 17', [0.19427, -1.10635, 1.0]], ['2, k, 18', [0.218793, -1.57462, 1.0]], ['2, k, 19', [0.199866, -1.65779, 1.0]], ['2, k, 20', [0.137737, -0.237742, 1.0]], ['2, k, 21', [-0.270183, 0.424736, 1.0]], ['2, k, 22', [-0.17553, 0.392189, 1.0]], ['2, k, 23', [0.54978, 0.416101, 1.0]], ['2, k, 24', [0.454567, 0.380162, 1.0]]]
[['2, k, 0', [0.104645, -0.74446, 1.0]], ['2, k, 1', [0.123655, -0.453401, 1.0]], ['2, k, 2', [0.142268, -0.166383, 1.0]], ['2, k, 3', [0.14651, -0.0290927, 1.0]], ['2, k, 4', [-0.0220011, -0.192147, 1.0]], ['2, k, 5', [-0.17088, 0.0593015, 1.0]], ['2, k, 6', [-0.236329, 0.31268, 1.0]], ['2, k, 7', [-0.247835, 0.365646, 1.0]], ['2, k, 8', [0.2918, -0.217537, 1.0]], ['2, k, 9', [0.42586, 0.00174667, 1.0]], ['2, k, 10', [0.51268, 0.254372, 1.0]], ['2, k, 11', [0.529195, 0.346358, 1.0]], ['2, k, 12', [0.029069, -0.733211, 1.0]], ['2, k, 13', [0.0132463, -1.101, 1.0]], ['2, k, 14', [-0.0158791, -1.56895, 1.0]], ['2, k, 15', [-0.0231325, -1.60329, 1.0]], ['2, k, 16', [0.177804, -0.73838, 1.0]], ['2, k, 17', [0.194424, -1.10666, 1.0]], ['2, k, 18', [0.218374, -1.57486, 1.0]], ['2, k, 19', [0.199167, -1.658, 1.0]], ['2, k, 20', [0.137712, -0.237637, 1.0]], ['2, k, 21', [-0.269876, 0.424288, 1.0]], ['2, k, 22', [-0.174787, 0.388084, 1.0]], ['2, k, 23', [0.548229, 0.40614, 1.0]], ['2, k, 24', [0.458176, 0.374369, 1.0]]]
[['2, k, 0', [0.104603, -0.744887, 1.0]], ['2, k, 1', [0.123646, -0.45377, 1.0]], ['2, k, 2', [0.142245, -0.166704, 1.0]], ['2, k, 3', [0.147034, -0.0299492, 1.0]], ['2, k, 4', [-0.0221815, -0.193579, 1.0]], ['2, k, 5', [-0.150664, 0.00842856, 1.0]], ['2, k, 6', [-0.234484, 0.299439, 1.0]], ['2, k, 7', [-0.247682, 0.356165, 1.0]], ['2, k, 8', [0.291974, -0.217951, 1.0]], ['2, k, 9', [0.429254, 0.00146834, 1.0]], ['2, k, 10', [0.519167, 0.300804, 1.0]], ['2, k, 11', [0.529878, 0.354925, 1.0]], ['2, k, 12', [0.0290213, -0.733778, 1.0]], ['2, k, 13', [0.0174101, -1.10173, 1.0]], ['2, k, 14', [-0.0145124, -1.56955, 1.0]], ['2, k, 15', [-0.0219724, -1.60378, 1.0]], ['2, k, 16', [0.177766, -0.738691, 1.0]], ['2, k, 17', [0.193421, -1.10696, 1.0]], ['2, k, 18', [0.21838, -1.57507, 1.0]], ['2, k, 19', [0.199082, -1.65807, 1.0]], ['2, k, 20', [0.137697, -0.237972, 1.0]], ['2, k, 21', [-0.261984, 0.419428, 1.0]], ['2, k, 22', [-0.17211, 0.38575, 1.0]], ['2, k, 23', [0.549465, 0.403807, 1.0]], ['2, k, 24', [0.456295, 0.37378, 1.0]]]
[['2, k, 0', [0.104545, -0.744776, 1.0]], ['2, k, 1', [0.123748, -0.453715, 1.0]], ['2, k, 2', [0.142641, -0.166687, 1.0]], ['2, k, 3', [0.147082, -0.030152, 1.0]], ['2, k, 4', [-0.0210935, -0.194392, 1.0]], ['2, k, 5', [-0.164504, 0.0484271, 1.0]], ['2, k, 6', [-0.237371, 0.295583, 1.0]], ['2, k, 7', [-0.249734, 0.354845, 1.0]], ['2, k, 8', [0.292965, -0.216301, 1.0]], ['2, k, 9', [0.428996, 0.00065188, 1.0]], ['2, k, 10', [0.514178, 0.254383, 1.0]], ['2, k, 11', [0.529364, 0.343127, 1.0]], ['2, k, 12', [0.0290028, -0.733634, 1.0]], ['2, k, 13', [0.0116538, -1.10138, 1.0]], ['2, k, 14', [-0.0152245, -1.56969, 1.0]], ['2, k, 15', [-0.0216771, -1.60384, 1.0]], ['2, k, 16', [0.177673, -0.738611, 1.0]], ['2, k, 17', [0.193276, -1.10689, 1.0]], ['2, k, 18', [0.218464, -1.57499, 1.0]], ['2, k, 19', [0.198337, -1.65787, 1.0]], ['2, k, 20', [0.138, -0.23794, 1.0]], ['2, k, 21', [-0.264718, 0.415311, 1.0]], ['2, k, 22', [-0.171307, 0.37992, 1.0]], ['2, k, 23', [0.554536, 0.39993, 1.0]], ['2, k, 24', [0.454587, 0.369633, 1.0]]]
[['2, k, 0', [0.104724, -0.745339, 1.0]], ['2, k, 1', [0.123499, -0.454067, 1.0]], ['2, k, 2', [0.141636, -0.167044, 1.0]], ['2, k, 3', [0.14706, -0.0300332, 1.0]], ['2, k, 4', [-0.0209928, -0.194491, 1.0]], ['2, k, 5', [-0.156963, 0.0118748, 1.0]], ['2, k, 6', [-0.238109, 0.287679, 1.0]], ['2, k, 7', [-0.249802, 0.349255, 1.0]], ['2, k, 8', [0.293039, -0.216853, 1.0]], ['2, k, 9', [0.429598, 0.000491976, 1.0]], ['2, k, 10', [0.512637, 0.251669, 1.0]], ['2, k, 11', [0.528349, 0.337952, 1.0]], ['2, k, 12', [0.0291233, -0.734063, 1.0]], ['2, k, 13', [0.00734619, -1.10161, 1.0]], ['2, k, 14', [-0.0164926, -1.57003, 1.0]], ['2, k, 15', [-0.0225888, -1.60429, 1.0]], ['2, k, 16', [0.177909, -0.739301, 1.0]], ['2, k, 17', [0.193158, -1.10756, 1.0]], ['2, k, 18', [0.218011, -1.57558, 1.0]], ['2, k, 19', [0.201463, -1.65941, 1.0]], ['2, k, 20', [0.137261, -0.23829, 1.0]], ['2, k, 21', [-0.276012, 0.406688, 1.0]], ['2, k, 22', [-0.179135, 0.376255, 1.0]], ['2, k, 23', [0.550834, 0.397252, 1.0]], ['2, k, 24', [0.458016, 0.362633, 1.0]]]
[['2, k, 0', [0.104678, -0.745393, 1.0]], ['2, k, 1', [0.123605, -0.454244, 1.0]], ['2, k, 2', [0.142277, -0.167681, 1.0]], ['2, k, 3', [0.147478, -0.0308576, 1.0]], ['2, k, 4', [-0.0210086, -0.194869, 1.0]], ['2, k, 5', [-0.156845, 0.0112876, 1.0]], ['2, k, 6', [-0.238348, 0.27846, 1.0]], ['2, k, 7', [-0.252504, 0.340442, 1.0]], ['2, k, 8', [0.293111, -0.217651, 1.0]], ['2, k, 9', [0.43143, 2.48095e-05, 1.0]], ['2, k, 10', [0.51133, 0.254015, 1.0]], ['2, k, 11', [0.527978, 0.321344, 1.0]], ['2, k, 12', [0.0290581, -0.734091, 1.0]], ['2, k, 13', [0.0130841, -1.10202, 1.0]], ['2, k, 14', [-0.0152248, -1.57012, 1.0]], ['2, k, 15', [-0.0219897, -1.60445, 1.0]], ['2, k, 16', [0.177876, -0.739377, 1.0]], ['2, k, 17', [0.19311, -1.10769, 1.0]], ['2, k, 18', [0.21788, -1.57555, 1.0]], ['2, k, 19', [0.216354, -1.6107, 1.0]], ['2, k, 20', [0.137723, -0.238791, 1.0]], ['2, k, 21', [-0.272147, 0.39906, 1.0]], ['2, k, 22', [-0.178676, 0.368742, 1.0]], ['2, k, 23', [0.553733, 0.38911, 1.0]], ['2, k, 24', [0.468119, 0.355197, 1.0]]]
[['2, k, 0', [0.104985, -0.745556, 1.0]], ['2, k, 1', [0.123811, -0.454386, 1.0]], ['2, k, 2', [0.142447, -0.167883, 1.0]], ['2, k, 3', [0.14768, -0.0311798, 1.0]], ['2, k, 4', [-0.0210809, -0.195296, 1.0]], ['2, k, 5', [-0.157047, 0.0104156, 1.0]], ['2, k, 6', [-0.238495, 0.267739, 1.0]], ['2, k, 7', [-0.252761, 0.334723, 1.0]], ['2, k, 8', [0.2932, -0.218313, 1.0]], ['2, k, 9', [0.431675, -0.00225112, 1.0]], ['2, k, 10', [0.508391, 0.248766, 1.0]], ['2, k, 11', [0.522995, 0.323642, 1.0]], ['2, k, 12', [0.0294351, -0.73432, 1.0]], ['2, k, 13', [0.0136524, -1.10224, 1.0]], ['2, k, 14', [-0.0152671, -1.57013, 1.0]], ['2, k, 15', [-0.0221652, -1.60468, 1.0]], ['2, k, 16', [0.178122, -0.739489, 1.0]], ['2, k, 17', [0.193566, -1.10781, 1.0]], ['2, k, 18', [0.217822, -1.57565, 1.0]], ['2, k, 19', [0.21622, -1.6109, 1.0]], ['2, k, 20', [0.137921, -0.238985, 1.0]], ['2, k, 21', [-0.275531, 0.389609, 1.0]], ['2, k, 22', [-0.17384, 0.364483, 1.0]], ['2, k, 23', [0.547832, 0.379467, 1.0]], ['2, k, 24', [0.44609, 0.348152, 1.0]]]
[['2, k, 0', [0.105199, -0.745622, 1.0]], ['2, k, 1', [0.123647, -0.454374, 1.0]], ['2, k, 2', [0.140682, -0.167443, 1.0]], ['2, k, 3', [0.148212, -0.0316544, 1.0]], ['2, k, 4', [-0.0209868, -0.195607, 1.0]], ['2, k, 5', [-0.156824, 0.00566866, 1.0]], ['2, k, 6', [-0.238975, 0.258338, 1.0]], ['2, k, 7', [-0.254751, 0.32719, 1.0]], ['2, k, 8', [0.29392, -0.217703, 1.0]], ['2, k, 9', [0.429652, -0.00601083, 1.0]], ['2, k, 10', [0.507309, 0.245424, 1.0]], ['2, k, 11', [0.522252, 0.31118, 1.0]], ['2, k, 12', [0.0296597, -0.734345, 1.0]], ['2, k, 13', [0.0146551, -1.10259, 1.0]], ['2, k, 14', [-0.0150229, -1.56989, 1.0]], ['2, k, 15', [-0.022114, -1.60515, 1.0]], ['2, k, 16', [0.178324, -0.739595, 1.0]], ['2, k, 17', [0.193028, -1.10803, 1.0]], ['2, k, 18', [0.216708, -1.57567, 1.0]], ['2, k, 19', [0.215081, -1.61131, 1.0]], ['2, k, 20', [0.136694, -0.238699, 1.0]], ['2, k, 21', [-0.274516, 0.378716, 1.0]], ['2, k, 22', [-0.181413, 0.355193, 1.0]], ['2, k, 23', [0.543266, 0.366502, 1.0]], ['2, k, 24', [0.447969, 0.339763, 1.0]]]
