[['2, k, 0', [0.0643497, -0.387159, 1.0]], ['2, k, 1', [0.0216188, -0.0732545, 1.0]], ['2, k, 2', [-0.0200005, 0.231829, 1.0]], ['2, k, 3', [-0.0129717, 0.39882, 1.0]], ['2, k, 4', [-0.196772, 0.187742, 1.0]], ['2, k, 5', [-0.292481, 0.431509, 1.0]], ['2, k, 6', [-0.318043, 0.664085, 1.0]], ['2, k, 7', [-0.327705, 0.708981, 1.0]], ['2, k, 8', [0.205459, 0.233305, 1.0]], ['2, k, 9', [0.270132, 0.510913, 1.0]], ['2, k, 10', [0.274581, 0.745768, 1.0]], ['2, k, 11', [0.277908, 0.749722, 1.0]], ['2, k, 12', [-0.0287104, -0.390907, 1.0]], ['2, k, 13', [-0.0946361, -0.624136, 1.0]], ['2, k, 14', [-0.107372, -1.05911, 1.0]], ['2, k, 15', [-0.107886, -1.11349, 1.0]], ['2, k, 16', [0.155199, -0.3701, 1.0]], ['2, k, 17', [0.171693, -0.62069, 1.0]], ['2, k, 18', [0.176387, -1.0286, 1.0]], ['2, k, 19', [0.171777, -1.08322, 1.0]], ['2, k, 20', [-0.00975567, 0.156844, 1.0]], ['2, k, 21', [-0.328528, 0.751648, 1.0]], ['2, k, 22', [-0.375387, 0.691649, 1.0]], ['2, k, 23', [0.274958, 0.792623, 1.0]], ['2, k, 24', [0.317143, 0.744898, 1.0]]]
[['2, k, 0', [0.00609515, -0.266128, 1.0]], ['2, k, 1', [-0.0437014, -0.000882294, 1.0]], ['2, k, 2', [-0.0873812, 0.264989, 1.0]], ['2, k, 3', [-0.128882, 0.402205, 1.0]], ['2, k, 4', [-0.288962, 0.148673, 1.0]], ['2, k, 5', [-0.509876, 0.214068, 1.0]], ['2, k, 6', [-0.678989, 0.368544, 1.0]], ['2, k, 7', [-0.721317, 0.436722, 1.0]], ['2, k, 8', [0.0526552, 0.308685, 1.0]], ['2, k, 9', [-0.115246, 0.557421, 1.0]], ['2, k, 10', [-0.258605, 0.735085, 1.0]], ['2, k, 11', [-0.284787, 0.757742, 1.0]], ['2, k, 12', [-0.0745285, -0.275957, 1.0]], ['2, k, 13', [-0.0883726, -0.690934, 1.0]], ['2, k, 14', [-0.102346, -1.09077, 1.0]], ['2, k, 15', [-0.121537, -1.14694, 1.0]], ['2, k, 16', [0.0860857, -0.248356, 1.0]], ['2, k, 17', [0.164902, -0.67569, 1.0]], ['2, k, 18', [0.177442, -1.05925, 1.0]], ['2, k, 19', [0.173749, -1.14301, 1.0]], ['2, k, 20', [-0.0767321, 0.199562, 1.0]], ['2, k, 21', [-0.760277, 0.480573, 1.0]], ['2, k, 22', [-0.662675, 0.481243, 1.0]], ['2, k, 23', [-0.318168, 0.787923, 1.0]], ['2, k, 24', [-0.331452, 0.725446, 1.0]]]
[['2, k, 0', [0.0057651, -0.266046, 1.0]], ['2, k, 1', [-0.0435942, 0.000845987, 1.0]], ['2, k, 2', [-0.0872675, 0.26676, 1.0]], ['2, k, 3', [-0.129123, 0.402939, 1.0]], ['2, k, 4', [-0.289335, 0.148683, 1.0]], ['2, k, 5', [-0.510222, 0.214163, 1.0]], ['2, k, 6', [-0.679259, 0.368686, 1.0]], ['2, k, 7', [-0.72062, 0.437989, 1.0]], ['2, k, 8', [0.0531433, 0.308651, 1.0]], ['2, k, 9', [-0.114864, 0.557044, 1.0]], ['2, k, 10', [-0.2582, 0.734728, 1.0]], ['2, k, 11', [-0.284757, 0.75741, 1.0]], ['2, k, 12', [-0.0749557, -0.275631, 1.0]], ['2, k, 13', [-0.0895727, -0.689672, 1.0]], ['2, k, 14', [-0.102464, -1.09055, 1.0]], ['2, k, 15', [-0.121509, -1.14678, 1.0]], ['2, k, 16', [0.0858364, -0.2484, 1.0]], ['2, k, 17', [0.164357, -0.675803, 1.0]], ['2, k, 18', [0.177452, -1.05924, 1.0]], ['2, k, 19', [0.173297, -1.14277, 1.0]], ['2, k, 20', [-0.0766103, 0.201332, 1.0]], ['2, k, 21', [-0.754018, 0.481866, 1.0]], ['2, k, 22', [-0.657896, 0.481148, 1.0]], ['2, k, 23', [-0.312334, 0.792749, 1.0]], ['2, k, 24', [-0.335845, 0.72609, 1.0]]]
[['2, k, 0', [0.00522179, -0.266022, 1.0]], ['2, k, 1', [-0.0436709, 0.00204435, 1.0]], ['2, k, 2', [-0.0872428, 0.268239, 1.0]], ['2, k, 3', [-0.128809, 0.403236, 1.0]], ['2, k, 4', [-0.289792, 0.148819, 1.0]], ['2, k, 5', [-0.510562, 0.214817, 1.0]], ['2, k, 6', [-0.679937, 0.368988, 1.0]], ['2, k, 7', [-0.720829, 0.438645, 1.0]], ['2, k, 8', [0.0535301, 0.308271, 1.0]], ['2, k, 9', [-0.115488, 0.556291, 1.0]], ['2, k, 10', [-0.258306, 0.734217, 1.0]], ['2, k, 11', [-0.28512, 0.757526, 1.0]], ['2, k, 12', [-0.0754752, -0.275398, 1.0]], ['2, k, 13', [-0.0898865, -0.689665, 1.0]], ['2, k, 14', [-0.102923, -1.09046, 1.0]], ['2, k, 15', [-0.121854, -1.14675, 1.0]], ['2, k, 16', [0.0853177, -0.248559, 1.0]], ['2, k, 17', [0.163698, -0.675433, 1.0]], ['2, k, 18', [0.177423, -1.05927, 1.0]], ['2, k, 19', [0.173237, -1.14276, 1.0]], ['2, k, 20', [-0.076606, 0.202742, 1.0]], ['2, k, 21', [-0.758591, 0.481181, 1.0]], ['2, k, 22', [-0.657559, 0.483838, 1.0]], ['2, k, 23', [-0.310238, 0.793262, 1.0]], ['2, k, 24', [-0.332686, 0.725564, 1.0]]]
[['2, k, 0', [0.00518183, -0.266022, 1.0]], ['2, k, 1', [-0.0432477, 0.00471115, 1.0]], ['2, k, 2', [-0.0867762, 0.274145, 1.0]], ['2, k, 3', [-0.129596, 0.400443, 1.0]], ['2, k, 4', [-0.289433, 0.148239, 1.0]], ['2, k, 5', [-0.509787, 0.215771, 1.0]], ['2, k, 6', [-0.680184, 0.368854, 1.0]], ['2, k, 7', [-0.720973, 0.437405, 1.0]], ['2, k, 8', [0.0537843, 0.308361, 1.0]], ['2, k, 9', [-0.116292, 0.55585, 1.0]], ['2, k, 10', [-0.258321, 0.734287, 1.0]], ['2, k, 11', [-0.284701, 0.757205, 1.0]], ['2, k, 12', [-0.0754808, -0.275365, 1.0]], ['2, k, 13', [-0.0900246, -0.689662, 1.0]], ['2, k, 14', [-0.103013, -1.09053, 1.0]], ['2, k, 15', [-0.12222, -1.14676, 1.0]], ['2, k, 16', [0.0852064, -0.248609, 1.0]], ['2, k, 17', [0.16319, -0.675086, 1.0]], ['2, k, 18', [0.177441, -1.05934, 1.0]], ['2, k, 19', [0.173348, -1.14275, 1.0]], ['2, k, 20', [-0.076128, 0.207736, 1.0]], ['2, k, 21', [-0.760002, 0.477763, 1.0]], ['2, k, 22', [-0.65653, 0.485116, 1.0]], ['2, k, 23', [-0.317121, 0.787442, 1.0]], ['2, k, 24', [-0.333292, 0.725948, 1.0]]]
[['2, k, 0', [0.00489137, -0.265926, 1.0]], ['2, k, 1', [-0.0434529, 0.0070549, 1.0]], ['2, k, 2', [-0.0871856, 0.277995, 1.0]], ['2, k, 3', [-0.130365, 0.399469, 1.0]], ['2, k, 4', [-0.289888, 0.148489, 1.0]], ['2, k, 5', [-0.510391, 0.215589, 1.0]], ['2, k, 6', [-0.680585, 0.368894, 1.0]], ['2, k, 7', [-0.721259, 0.439531, 1.0]], ['2, k, 8', [0.0539659, 0.308399, 1.0]], ['2, k, 9', [-0.116534, 0.555614, 1.0]], ['2, k, 10', [-0.25823, 0.734277, 1.0]], ['2, k, 11', [-0.285176, 0.756551, 1.0]], ['2, k, 12', [-0.0757894, -0.275128, 1.0]], ['2, k, 13', [-0.0901898, -0.689659, 1.0]], ['2, k, 14', [-0.103094, -1.09054, 1.0]], ['2, k, 15', [-0.121821, -1.14691, 1.0]], ['2, k, 16', [0.0849583, -0.248602, 1.0]], ['2, k, 17', [0.162692, -0.674698, 1.0]], ['2, k, 18', [0.177422, -1.05929, 1.0]], ['2, k, 19', [0.173449, -1.14262, 1.0]], ['2, k, 20', [-0.0764809, 0.211253, 1.0]], ['2, k, 21', [-0.754947, 0.478761, 1.0]], ['2, k, 22', [-0.656831, 0.484068, 1.0]], ['2, k, 23', [-0.309483, 0.792528, 1.0]], ['2, k, 24', [-0.333057, 0.724428, 1.0]]]
[['2, k, 0', [0.00478597, -0.265895, 1.0]], ['2, k, 1', [-0.0434418, 0.00852754, 1.0]], ['2, k, 2', [-0.0873206, 0.280298, 1.0]], ['2, k, 3', [-0.131237, 0.398928, 1.0]], ['2, k, 4', [-0.289559, 0.147982, 1.0]], ['2, k, 5', [-0.509982, 0.215411, 1.0]], ['2, k, 6', [-0.680487, 0.368389, 1.0]], ['2, k, 7', [-0.723178, 0.437066, 1.0]], ['2, k, 8', [0.0540536, 0.308387, 1.0]], ['2, k, 9', [-0.116667, 0.555486, 1.0]], ['2, k, 10', [-0.258428, 0.734072, 1.0]], ['2, k, 11', [-0.285352, 0.756826, 1.0]], ['2, k, 12', [-0.0758389, -0.275011, 1.0]], ['2, k, 13', [-0.0903717, -0.689521, 1.0]], ['2, k, 14', [-0.103106, -1.09057, 1.0]], ['2, k, 15', [-0.121975, -1.14691, 1.0]], ['2, k, 16', [0.0847641, -0.248657, 1.0]], ['2, k, 17', [0.162385, -0.674441, 1.0]], ['2, k, 18', [0.177386, -1.05925, 1.0]], ['2, k, 19', [0.173542, -1.14258, 1.0]], ['2, k, 20', [-0.0765731, 0.213374, 1.0]], ['2, k, 21', [-0.758993, 0.479601, 1.0]], ['2, k, 22', [-0.66039, 0.483584, 1.0]], ['2, k, 23', [-0.31075, 0.789392, 1.0]], ['2, k, 24', [-0.339572, 0.7234, 1.0]]]
[['2, k, 0', [0.00468816, -0.265939, 1.0]], ['2, k, 1', [-0.0434617, 0.00940077, 1.0]], ['2, k, 2', [-0.0874828, 0.281875, 1.0]], ['2, k, 3', [-0.132547, 0.399873, 1.0]], ['2, k, 4', [-0.289244, 0.147294, 1.0]], ['2, k, 5', [-0.509562, 0.215122, 1.0]], ['2, k, 6', [-0.680407, 0.367739, 1.0]], ['2, k, 7', [-0.724842, 0.435258, 1.0]], ['2, k, 8', [0.0541422, 0.308381, 1.0]], ['2, k, 9', [-0.115277, 0.5553, 1.0]], ['2, k, 10', [-0.258093, 0.733301, 1.0]], ['2, k, 11', [-0.285805, 0.755468, 1.0]], ['2, k, 12', [-0.0758762, -0.275008, 1.0]], ['2, k, 13', [-0.0906795, -0.689567, 1.0]], ['2, k, 14', [-0.103361, -1.09067, 1.0]], ['2, k, 15', [-0.121764, -1.14709, 1.0]], ['2, k, 16', [0.0846231, -0.248766, 1.0]], ['2, k, 17', [0.162175, -0.674794, 1.0]], ['2, k, 18', [0.177366, -1.05936, 1.0]], ['2, k, 19', [0.174053, -1.14278, 1.0]], ['2, k, 20', [-0.0766945, 0.214786, 1.0]], ['2, k, 21', [-0.761517, 0.475371, 1.0]], ['2, k, 22', [-0.666701, 0.479639, 1.0]], ['2, k, 23', [-0.313772, 0.788546, 1.0]], ['2, k, 24', [-0.334931, 0.723729, 1.0]]]
[['2, k, 0', [0.00421954, -0.265793, 1.0]], ['2, k, 1', [-0.0442048, 0.010483, 1.0]], ['2, k, 2', [-0.0888343, 0.283206, 1.0]], ['2, k, 3', [-0.133294, 0.40097, 1.0]], ['2, k, 4', [-0.289925, 0.147771, 1.0]], ['2, k, 5', [-0.510394, 0.215135, 1.0]], ['2, k, 6', [-0.680857, 0.368127, 1.0]], ['2, k, 7', [-0.723675, 0.434575, 1.0]], ['2, k, 8', [0.0542579, 0.308331, 1.0]], ['2, k, 9', [-0.114661, 0.555017, 1.0]], ['2, k, 10', [-0.258257, 0.732484, 1.0]], ['2, k, 11', [-0.286548, 0.754673, 1.0]], ['2, k, 12', [-0.0763571, -0.27464, 1.0]], ['2, k, 13', [-0.0908295, -0.689514, 1.0]], ['2, k, 14', [-0.103266, -1.09047, 1.0]], ['2, k, 15', [-0.121734, -1.14687, 1.0]], ['2, k, 16', [0.0841786, -0.248779, 1.0]], ['2, k, 17', [0.161936, -0.674687, 1.0]], ['2, k, 18', [0.17735, -1.05933, 1.0]], ['2, k, 19', [0.173886, -1.1424, 1.0]], ['2, k, 20', [-0.0778841, 0.216071, 1.0]], ['2, k, 21', [-0.764261, 0.474988, 1.0]], ['2, k, 22', [-0.664539, 0.478277, 1.0]], ['2, k, 23', [-0.31872, 0.787444, 1.0]], ['2, k, 24', [-0.333106, 0.721542, 1.0]]]
[['2, k, 0', [0.00376565, -0.265626, 1.0]], ['2, k, 1', [-0.0442826, 0.0112478, 1.0]], ['2, k, 2', [-0.0886659, 0.284085, 1.0]], ['2, k, 3', [-0.132869, 0.401505, 1.0]], ['2, k, 4', [-0.290422, 0.148188, 1.0]], ['2, k, 5', [-0.511011, 0.215198, 1.0]], ['2, k, 6', [-0.6814, 0.368244, 1.0]], ['2, k, 7', [-0.724208, 0.432999, 1.0]], ['2, k, 8', [0.0543371, 0.308318, 1.0]], ['2, k, 9', [-0.115767, 0.554423, 1.0]], ['2, k, 10', [-0.258539, 0.732389, 1.0]], ['2, k, 11', [-0.286128, 0.754318, 1.0]], ['2, k, 12', [-0.0768848, -0.274328, 1.0]], ['2, k, 13', [-0.0923536, -0.686849, 1.0]], ['2, k, 14', [-0.103359, -1.09053, 1.0]], ['2, k, 15', [-0.121732, -1.14695, 1.0]], ['2, k, 16', [0.0838745, -0.248728, 1.0]], ['2, k, 17', [0.161517, -0.674456, 1.0]], ['2, k, 18', [0.177385, -1.05913, 1.0]], ['2, k, 19', [0.173771, -1.14194, 1.0]], ['2, k, 20', [-0.0777862, 0.216927, 1.0]], ['2, k, 21', [-0.762305, 0.47277, 1.0]], ['2, k, 22', [-0.668447, 0.47408, 1.0]], ['2, k, 23', [-0.321267, 0.786206, 1.0]], ['2, k, 24', [-0.335119, 0.720879, 1.0]]]
[['2, k, 0', [0.00353542, -0.265556, 1.0]], ['2, k, 1', [-0.0442798, 0.0116164, 1.0]], ['2, k, 2', [-0.0885551, 0.284419, 1.0]], ['2, k, 3', [-0.132903, 0.401534, 1.0]], ['2, k, 4', [-0.290958, 0.148574, 1.0]], ['2, k, 5', [-0.51156, 0.215633, 1.0]], ['2, k, 6', [-0.682326, 0.368243, 1.0]], ['2, k, 7', [-0.723594, 0.434767, 1.0]], ['2, k, 8', [0.0545482, 0.308256, 1.0]], ['2, k, 9', [-0.115128, 0.553905, 1.0]], ['2, k, 10', [-0.258239, 0.731682, 1.0]], ['2, k, 11', [-0.286411, 0.753857, 1.0]], ['2, k, 12', [-0.077045, -0.274172, 1.0]], ['2, k, 13', [-0.0923617, -0.686867, 1.0]], ['2, k, 14', [-0.103428, -1.09053, 1.0]], ['2, k, 15', [-0.121726, -1.14697, 1.0]], ['2, k, 16', [0.0835775, -0.248753, 1.0]], ['2, k, 17', [0.161208, -0.67466, 1.0]], ['2, k, 18', [0.177312, -1.05923, 1.0]], ['2, k, 19', [0.173937, -1.14199, 1.0]], ['2, k, 20', [-0.077705, 0.217273, 1.0]], ['2, k, 21', [-0.76253, 0.477303, 1.0]], ['2, k, 22', [-0.661939, 0.480487, 1.0]], ['2, k, 23', [-0.326003, 0.786793, 1.0]], ['2, k, 24', [-0.331421, 0.719105, 1.0]]]
[['2, k, 0', [0.00339021, -0.26556, 1.0]], ['2, k, 1', [-0.0442839, 0.0119294, 1.0]], ['2, k, 2', [-0.0884927, 0.284828, 1.0]], ['2, k, 3', [-0.133287, 0.40164, 1.0]], ['2, k, 4', [-0.291136, 0.148725, 1.0]], ['2, k, 5', [-0.512046, 0.214855, 1.0]], ['2, k, 6', [-0.682244, 0.3681, 1.0]], ['2, k, 7', [-0.723138, 0.432202, 1.0]], ['2, k, 8', [0.0547113, 0.308227, 1.0]], ['2, k, 9', [-0.116168, 0.552892, 1.0]], ['2, k, 10', [-0.258482, 0.731122, 1.0]], ['2, k, 11', [-0.28681, 0.752438, 1.0]], ['2, k, 12', [-0.0771528, -0.27416, 1.0]], ['2, k, 13', [-0.0930801, -0.685542, 1.0]], ['2, k, 14', [-0.103748, -1.09054, 1.0]], ['2, k, 15', [-0.121754, -1.14706, 1.0]], ['2, k, 16', [0.0834254, -0.248771, 1.0]], ['2, k, 17', [0.161023, -0.674768, 1.0]], ['2, k, 18', [0.177264, -1.0592, 1.0]], ['2, k, 19', [0.174013, -1.14201, 1.0]], ['2, k, 20', [-0.0776615, 0.217665, 1.0]], ['2, k, 21', [-0.759627, 0.476217, 1.0]], ['2, k, 22', [-0.663045, 0.476545, 1.0]], ['2, k, 23', [-0.315775, 0.789213, 1.0]], ['2, k, 24', [-0.335005, 0.721309, 1.0]]]
[['2, k, 0', [0.00315504, -0.265544, 1.0]], ['2, k, 1', [-0.0442649, 0.0122363, 1.0]], ['2, k, 2', [-0.0882649, 0.285219, 1.0]], ['2, k, 3', [-0.133682, 0.401786, 1.0]], ['2, k, 4', [-0.291469, 0.14905, 1.0]], ['2, k, 5', [-0.512433, 0.21501, 1.0]], ['2, k, 6', [-0.682469, 0.368356, 1.0]], ['2, k, 7', [-0.7239, 0.433482, 1.0]], ['2, k, 8', [0.0548342, 0.308216, 1.0]], ['2, k, 9', [-0.115106, 0.552439, 1.0]], ['2, k, 10', [-0.258354, 0.730036, 1.0]], ['2, k, 11', [-0.28556, 0.751181, 1.0]], ['2, k, 12', [-0.0773956, -0.274094, 1.0]], ['2, k, 13', [-0.0934139, -0.685078, 1.0]], ['2, k, 14', [-0.103721, -1.09052, 1.0]], ['2, k, 15', [-0.121899, -1.147, 1.0]], ['2, k, 16', [0.0832473, -0.248791, 1.0]], ['2, k, 17', [0.160695, -0.674209, 1.0]], ['2, k, 18', [0.177287, -1.05917, 1.0]], ['2, k, 19', [0.173837, -1.1417, 1.0]], ['2, k, 20', [-0.0774954, 0.218041, 1.0]], ['2, k, 21', [-0.755449, 0.476135, 1.0]], ['2, k, 22', [-0.66123, 0.478474, 1.0]], ['2, k, 23', [-0.315922, 0.780164, 1.0]], ['2, k, 24', [-0.336132, 0.719635, 1.0]]]
[['2, k, 0', [0.0029023, -0.26546, 1.0]], ['2, k, 1', [-0.0443273, 0.0125975, 1.0]], ['2, k, 2', [-0.088253, 0.28558, 1.0]], ['2, k, 3', [-0.1341, 0.401956, 1.0]], ['2, k, 4', [-0.291673, 0.149274, 1.0]], ['2, k, 5', [-0.512731, 0.214955, 1.0]], ['2, k, 6', [-0.682424, 0.368625, 1.0]], ['2, k, 7', [-0.721951, 0.435345, 1.0]], ['2, k, 8', [0.0549636, 0.308162, 1.0]], ['2, k, 9', [-0.115474, 0.551874, 1.0]], ['2, k, 10', [-0.258204, 0.729691, 1.0]], ['2, k, 11', [-0.28506, 0.751127, 1.0]], ['2, k, 12', [-0.0775882, -0.273952, 1.0]], ['2, k, 13', [-0.0934743, -0.685289, 1.0]], ['2, k, 14', [-0.103815, -1.09047, 1.0]], ['2, k, 15', [-0.121879, -1.14697, 1.0]], ['2, k, 16', [0.0829631, -0.248771, 1.0]], ['2, k, 17', [0.16046, -0.674217, 1.0]], ['2, k, 18', [0.177249, -1.05918, 1.0]], ['2, k, 19', [0.173927, -1.14169, 1.0]], ['2, k, 20', [-0.0775018, 0.218406, 1.0]], ['2, k, 21', [-0.757624, 0.478358, 1.0]], ['2, k, 22', [-0.655456, 0.481991, 1.0]], ['2, k, 23', [-0.31453, 0.783468, 1.0]], ['2, k, 24', [-0.336297, 0.718081, 1.0]]]
[['2, k, 0', [0.00263893, -0.265458, 1.0]], ['2, k, 1', [-0.0443419, 0.0130132, 1.0]], ['2, k, 2', [-0.0880278, 0.286448, 1.0]], ['2, k, 3', [-0.134552, 0.402599, 1.0]], ['2, k, 4', [-0.291872, 0.149386, 1.0]], ['2, k, 5', [-0.513014, 0.214822, 1.0]], ['2, k, 6', [-0.682555, 0.368694, 1.0]], ['2, k, 7', [-0.722452, 0.435371, 1.0]], ['2, k, 8', [0.0550541, 0.308166, 1.0]], ['2, k, 9', [-0.115731, 0.551484, 1.0]], ['2, k, 10', [-0.257508, 0.729795, 1.0]], ['2, k, 11', [-0.284294, 0.750419, 1.0]], ['2, k, 12', [-0.0777824, -0.273929, 1.0]], ['2, k, 13', [-0.0934744, -0.685595, 1.0]], ['2, k, 14', [-0.103933, -1.09037, 1.0]], ['2, k, 15', [-0.122211, -1.14682, 1.0]], ['2, k, 16', [0.082685, -0.248788, 1.0]], ['2, k, 17', [0.160057, -0.674039, 1.0]], ['2, k, 18', [0.17687, -1.05896, 1.0]], ['2, k, 19', [0.145187, -1.09536, 1.0]], ['2, k, 20', [-0.0773522, 0.219153, 1.0]], ['2, k, 21', [-0.755191, 0.47886, 1.0]], ['2, k, 22', [-0.656031, 0.483195, 1.0]], ['2, k, 23', [-0.317428, 0.778856, 1.0]], ['2, k, 24', [-0.335003, 0.718353, 1.0]]]
[['2, k, 0', [0.00223843, -0.265417, 1.0]], ['2, k, 1', [-0.0443897, 0.013325, 1.0]], ['2, k, 2', [-0.0878541, 0.286861, 1.0]], ['2, k, 3', [-0.134791, 0.402859, 1.0]], ['2, k, 4', [-0.291877, 0.149475, 1.0]], ['2, k, 5', [-0.512887, 0.215329, 1.0]], ['2, k, 6', [-0.682754, 0.368884, 1.0]], ['2, k, 7', [-0.722072, 0.436755, 1.0]], ['2, k, 8', [0.0552766, 0.30812, 1.0]], ['2, k, 9', [-0.114023, 0.551335, 1.0]], ['2, k, 10', [-0.25647, 0.729252, 1.0]], ['2, k, 11', [-0.28252, 0.750303, 1.0]], ['2, k, 12', [-0.0782588, -0.273847, 1.0]], ['2, k, 13', [-0.0943758, -0.684932, 1.0]], ['2, k, 14', [-0.103598, -1.08982, 1.0]], ['2, k, 15', [-0.122003, -1.14624, 1.0]], ['2, k, 16', [0.0823913, -0.248774, 1.0]], ['2, k, 17', [0.159764, -0.674099, 1.0]], ['2, k, 18', [0.176892, -1.05881, 1.0]], ['2, k, 19', [0.145236, -1.09521, 1.0]], ['2, k, 20', [-0.0772401, 0.219544, 1.0]], ['2, k, 21', [-0.758611, 0.482714, 1.0]], ['2, k, 22', [-0.657141, 0.480252, 1.0]], ['2, k, 23', [-0.315825, 0.780221, 1.0]], ['2, k, 24', [-0.333278, 0.717977, 1.0]]]
[['2, k, 0', [0.00202433, -0.265228, 1.0]], ['2, k, 1', [-0.0443208, 0.0140019, 1.0]], ['2, k, 2', [-0.0875181, 0.287693, 1.0]], ['2, k, 3', [-0.134137, 0.403325, 1.0]], ['2, k, 4', [-0.29198, 0.149399, 1.0]], ['2, k, 5', [-0.512428, 0.217052, 1.0]], ['2, k, 6', [-0.682915, 0.369887, 1.0]], ['2, k, 7', [-0.719909, 0.43977, 1.0]], ['2, k, 8', [0.0556226, 0.307987, 1.0]], ['2, k, 9', [-0.113156, 0.551104, 1.0]], ['2, k, 10', [-0.254659, 0.729557, 1.0]], ['2, k, 11', [-0.280504, 0.750745, 1.0]], ['2, k, 12', [-0.078496, -0.273528, 1.0]], ['2, k, 13', [-0.0949263, -0.684485, 1.0]], ['2, k, 14', [-0.103756, -1.08995, 1.0]], ['2, k, 15', [-0.122152, -1.14637, 1.0]], ['2, k, 16', [0.0822083, -0.248668, 1.0]], ['2, k, 17', [0.159353, -0.673977, 1.0]], ['2, k, 18', [0.176896, -1.05884, 1.0]], ['2, k, 19', [0.145305, -1.09525, 1.0]], ['2, k, 20', [-0.0769719, 0.220348, 1.0]], ['2, k, 21', [-0.754378, 0.489014, 1.0]], ['2, k, 22', [-0.651206, 0.486357, 1.0]], ['2, k, 23', [-0.305079, 0.785253, 1.0]], ['2, k, 24', [-0.331369, 0.713429, 1.0]]]
[['2, k, 0', [0.00182361, -0.265352, 1.0]], ['2, k, 1', [-0.0443239, 0.014198, 1.0]], ['2, k, 2', [-0.0873616, 0.288308, 1.0]], ['2, k, 3', [-0.133267, 0.403505, 1.0]], ['2, k, 4', [-0.291397, 0.148538, 1.0]], ['2, k, 5', [-0.511335, 0.217815, 1.0]], ['2, k, 6', [-0.682357, 0.37008, 1.0]], ['2, k, 7', [-0.720511, 0.441687, 1.0]], ['2, k, 8', [0.0559559, 0.307977, 1.0]], ['2, k, 9', [-0.104157, 0.551868, 1.0]], ['2, k, 10', [-0.249468, 0.727371, 1.0]], ['2, k, 11', [-0.275234, 0.75074, 1.0]], ['2, k, 12', [-0.0788297, -0.273707, 1.0]], ['2, k, 13', [-0.0956664, -0.684121, 1.0]], ['2, k, 14', [-0.104451, -1.09004, 1.0]], ['2, k, 15', [-0.132439, -1.12622, 1.0]], ['2, k, 16', [0.0821026, -0.248762, 1.0]], ['2, k, 17', [0.158908, -0.674103, 1.0]], ['2, k, 18', [0.17673, -1.05865, 1.0]], ['2, k, 19', [0.172424, -1.14265, 1.0]], ['2, k, 20', [-0.0768638, 0.220846, 1.0]], ['2, k, 21', [-0.749028, 0.488547, 1.0]], ['2, k, 22', [-0.656376, 0.485813, 1.0]], ['2, k, 23', [-0.309346, 0.783092, 1.0]], ['2, k, 24', [-0.334527, 0.718121, 1.0]]]
[['2, k, 0', [0.00169662, -0.265137, 1.0]], ['2, k, 1', [-0.044193, 0.0148369, 1.0]], ['2, k, 2', [-0.0870374, 0.288978, 1.0]], ['2, k, 3', [-0.132423, 0.403848, 1.0]], ['2, k, 4', [-0.290905, 0.147393, 1.0]], ['2, k, 5', [-0.509852, 0.219606, 1.0]], ['2, k, 6', [-0.680511, 0.372235, 1.0]], ['2, k, 7', [-0.71634, 0.448271, 1.0]], ['2, k, 8', [0.0565064, 0.308187, 1.0]], ['2, k, 9', [-0.0989318, 0.549748, 1.0]], ['2, k, 10', [-0.243792, 0.72526, 1.0]], ['2, k, 11', [-0.268054, 0.750465, 1.0]], ['2, k, 12', [-0.0789421, -0.273589, 1.0]], ['2, k, 13', [-0.0963135, -0.683762, 1.0]], ['2, k, 14', [-0.104751, -1.08993, 1.0]], ['2, k, 15', [-0.132618, -1.12612, 1.0]], ['2, k, 16', [0.0819972, -0.248417, 1.0]], ['2, k, 17', [0.158515, -0.674309, 1.0]], ['2, k, 18', [0.176641, -1.05867, 1.0]], ['2, k, 19', [0.172651, -1.14279, 1.0]], ['2, k, 20', [-0.0765834, 0.221521, 1.0]], ['2, k, 21', [-0.745578, 0.491569, 1.0]], ['2, k, 22', [-0.654116, 0.492622, 1.0]], ['2, k, 23', [-0.304134, 0.781176, 1.0]], ['2, k, 24', [-0.324116, 0.71202, 1.0]]]
