[['2, k, 0', [-0.0668755, -0.700843, 1.0]], ['2, k, 1', [-0.0777169, -0.41336, 1.0]], ['2, k, 2', [-0.0878781, -0.130412, 1.0]], ['2, k, 3', [-0.0933417, 0.0176909, 1.0]], ['2, k, 4', [-0.258454, -0.234403, 1.0]], ['2, k, 5', [-0.413042, -0.403643, 1.0]], ['2, k, 6', [-0.308349, -0.590591, 1.0]], ['2, k, 7', [-0.284892, -0.605144, 1.0]], ['2, k, 8', [0.0906118, -0.228586, 1.0]], ['2, k, 9', [0.270416, -0.366162, 1.0]], ['2, k, 10', [0.16437, -0.547983, 1.0]], ['2, k, 11', [0.111221, -0.565254, 1.0]], ['2, k, 12', [-0.145509, -0.692695, 1.0]], ['2, k, 13', [-0.216167, -1.00075, 1.0]], ['2, k, 14', [-0.281569, -1.36635, 1.0]], ['2, k, 15', [-0.275635, -1.43066, 1.0]], ['2, k, 16', [0.0135703, -0.690142, 1.0]], ['2, k, 17', [0.0974106, -0.989875, 1.0]], ['2, k, 18', [0.178954, -1.3684, 1.0]], ['2, k, 19', [0.187246, -1.40402, 1.0]], ['2, k, 20', [-0.0854492, -0.200571, 1.0]], ['2, k, 21', [-0.259869, -0.708531, 1.0]], ['2, k, 22', [-0.247039, -0.599693, 1.0]], ['2, k, 23', [0.0964388, -0.650887, 1.0]], ['2, k, 24', [0.0750959, -0.54828, 1.0]]]
[['2, k, 0', [0.115946, -0.717244, 1.0]], ['2, k, 1', [0.0518106, -0.430097, 1.0]], ['2, k, 2', [-0.00243405, -0.148926, 1.0]], ['2, k, 3', [-0.0188771, -0.00647654, 1.0]], ['2, k, 4', [-0.132823, -0.274027, 1.0]], ['2, k, 5', [-0.222999, -0.498844, 1.0]], ['2, k, 6', [-0.089746, -0.659123, 1.0]], ['2, k, 7', [-0.0430245, -0.667499, 1.0]], ['2, k, 8', [0.175563, -0.21034, 1.0]], ['2, k, 9', [0.389727, -0.287207, 1.0]], ['2, k, 10', [0.382105, -0.494553, 1.0]], ['2, k, 11', [0.35037, -0.491771, 1.0]], ['2, k, 12', [0.0366891, -0.723091, 1.0]], ['2, k, 13', [-0.01431, -1.01596, 1.0]], ['2, k, 14', [-0.152618, -1.33993, 1.0]], ['2, k, 15', [-0.133285, -1.36856, 1.0]], ['2, k, 16', [0.191551, -0.691956, 1.0]], ['2, k, 17', [0.239763, -0.966475, 1.0]], ['2, k, 18', [0.226819, -1.35852, 1.0]], ['2, k, 19', [0.241698, -1.38702, 1.0]], ['2, k, 20', [0.0114332, -0.219067, 1.0]], ['2, k, 21', [-0.00469564, -0.693386, 1.0]], ['2, k, 22', [-0.0369423, -0.647984, 1.0]], ['2, k, 23', [0.315369, -0.54954, 1.0]], ['2, k, 24', [0.300021, -0.497576, 1.0]]]
[['2, k, 0', [0.117283, -0.719416, 1.0]], ['2, k, 1', [0.0546903, -0.430946, 1.0]], ['2, k, 2', [0.00256148, -0.148532, 1.0]], ['2, k, 3', [-0.0124502, -0.00639991, 1.0]], ['2, k, 4', [-0.115643, -0.273264, 1.0]], ['2, k, 5', [-0.222079, -0.496692, 1.0]], ['2, k, 6', [-0.0869838, -0.656929, 1.0]], ['2, k, 7', [-0.0392333, -0.665855, 1.0]], ['2, k, 8', [0.175146, -0.210797, 1.0]], ['2, k, 9', [0.38666, -0.297927, 1.0]], ['2, k, 10', [0.371271, -0.503933, 1.0]], ['2, k, 11', [0.319664, -0.528071, 1.0]], ['2, k, 12', [0.0387622, -0.724759, 1.0]], ['2, k, 13', [-0.0154731, -1.01798, 1.0]], ['2, k, 14', [-0.153275, -1.34033, 1.0]], ['2, k, 15', [-0.121359, -1.36907, 1.0]], ['2, k, 16', [0.191661, -0.694617, 1.0]], ['2, k, 17', [0.239525, -0.974708, 1.0]], ['2, k, 18', [0.227293, -1.35523, 1.0]], ['2, k, 19', [0.254744, -1.38387, 1.0]], ['2, k, 20', [0.0158874, -0.218992, 1.0]], ['2, k, 21', [0.00156311, -0.693991, 1.0]], ['2, k, 22', [-0.0342976, -0.6449, 1.0]], ['2, k, 23', [0.291879, -0.576401, 1.0]], ['2, k, 24', [0.296811, -0.503935, 1.0]]]
[['2, k, 0', [0.11803, -0.720428, 1.0]], ['2, k, 1', [0.0583158, -0.431853, 1.0]], ['2, k, 2', [0.0098, -0.149282, 1.0]], ['2, k, 3', [-0.00101147, -0.00642751, 1.0]], ['2, k, 4', [-0.115833, -0.273352, 1.0]], ['2, k, 5', [-0.216835, -0.493243, 1.0]], ['2, k, 6', [-0.0840362, -0.656897, 1.0]], ['2, k, 7', [-0.0359282, -0.668897, 1.0]], ['2, k, 8', [0.178113, -0.211254, 1.0]], ['2, k, 9', [0.380297, -0.305604, 1.0]], ['2, k, 10', [0.355015, -0.510877, 1.0]], ['2, k, 11', [0.305292, -0.543887, 1.0]], ['2, k, 12', [0.0398768, -0.725659, 1.0]], ['2, k, 13', [-0.0165999, -1.00997, 1.0]], ['2, k, 14', [-0.155346, -1.34162, 1.0]], ['2, k, 15', [-0.123392, -1.37183, 1.0]], ['2, k, 16', [0.192171, -0.695701, 1.0]], ['2, k, 17', [0.236873, -0.980683, 1.0]], ['2, k, 18', [0.226539, -1.35328, 1.0]], ['2, k, 19', [0.254017, -1.38342, 1.0]], ['2, k, 20', [0.0221621, -0.219683, 1.0]], ['2, k, 21', [0.000292409, -0.692598, 1.0]], ['2, k, 22', [-0.0299895, -0.648391, 1.0]], ['2, k, 23', [0.295602, -0.633274, 1.0]], ['2, k, 24', [0.278304, -0.540401, 1.0]]]
[['2, k, 0', [0.117197, -0.720752, 1.0]], ['2, k, 1', [0.0613858, -0.432747, 1.0]], ['2, k, 2', [0.0166135, -0.150984, 1.0]], ['2, k, 3', [0.0108469, -0.0113256, 1.0]], ['2, k, 4', [-0.111448, -0.274095, 1.0]], ['2, k, 5', [-0.213956, -0.49326, 1.0]], ['2, k, 6', [-0.0793628, -0.655618, 1.0]], ['2, k, 7', [-0.0322745, -0.667607, 1.0]], ['2, k, 8', [0.181812, -0.21243, 1.0]], ['2, k, 9', [0.373306, -0.319059, 1.0]], ['2, k, 10', [0.341314, -0.521608, 1.0]], ['2, k, 11', [0.288316, -0.56371, 1.0]], ['2, k, 12', [0.0402067, -0.725536, 1.0]], ['2, k, 13', [-0.0205844, -1.00493, 1.0]], ['2, k, 14', [-0.16145, -1.34172, 1.0]], ['2, k, 15', [-0.126992, -1.37315, 1.0]], ['2, k, 16', [0.190015, -0.696836, 1.0]], ['2, k, 17', [0.232253, -0.98621, 1.0]], ['2, k, 18', [0.226648, -1.35319, 1.0]], ['2, k, 19', [0.256561, -1.38454, 1.0]], ['2, k, 20', [0.027978, -0.22109, 1.0]], ['2, k, 21', [0.00129566, -0.696381, 1.0]], ['2, k, 22', [-0.0211327, -0.647955, 1.0]], ['2, k, 23', [0.278402, -0.647616, 1.0]], ['2, k, 24', [0.262998, -0.557589, 1.0]]]
[['2, k, 0', [0.110709, -0.721726, 1.0]], ['2, k, 1', [0.0625066, -0.433741, 1.0]], ['2, k, 2', [0.0234175, -0.153576, 1.0]], ['2, k, 3', [0.0237813, -0.0152921, 1.0]], ['2, k, 4', [-0.104962, -0.274041, 1.0]], ['2, k, 5', [-0.21372, -0.485459, 1.0]], ['2, k, 6', [-0.0743833, -0.64238, 1.0]], ['2, k, 7', [-0.0168173, -0.666916, 1.0]], ['2, k, 8', [0.184874, -0.213693, 1.0]], ['2, k, 9', [0.362595, -0.327681, 1.0]], ['2, k, 10', [0.322037, -0.527595, 1.0]], ['2, k, 11', [0.265232, -0.589128, 1.0]], ['2, k, 12', [0.0362664, -0.725031, 1.0]], ['2, k, 13', [-0.0311504, -1.00266, 1.0]], ['2, k, 14', [-0.170901, -1.34223, 1.0]], ['2, k, 15', [-0.1331, -1.37538, 1.0]], ['2, k, 16', [0.181536, -0.699751, 1.0]], ['2, k, 17', [0.223509, -0.991017, 1.0]], ['2, k, 18', [0.224855, -1.35649, 1.0]], ['2, k, 19', [0.258028, -1.38954, 1.0]], ['2, k, 20', [0.0329362, -0.223252, 1.0]], ['2, k, 21', [0.0206605, -0.755427, 1.0]], ['2, k, 22', [0.0296161, -0.640022, 1.0]], ['2, k, 23', [0.256275, -0.661326, 1.0]], ['2, k, 24', [0.241907, -0.559676, 1.0]]]
[['2, k, 0', [0.100308, -0.724795, 1.0]], ['2, k, 1', [0.063727, -0.436092, 1.0]], ['2, k, 2', [0.03584, -0.158434, 1.0]], ['2, k, 3', [0.0398117, -0.0183804, 1.0]], ['2, k, 4', [-0.0857425, -0.276861, 1.0]], ['2, k, 5', [-0.213407, -0.482296, 1.0]], ['2, k, 6', [-0.0768838, -0.638625, 1.0]], ['2, k, 7', [-0.0192132, -0.671214, 1.0]], ['2, k, 8', [0.187185, -0.214756, 1.0]], ['2, k, 9', [0.350587, -0.330327, 1.0]], ['2, k, 10', [0.299931, -0.530913, 1.0]], ['2, k, 11', [0.256787, -0.560372, 1.0]], ['2, k, 12', [0.0290384, -0.725099, 1.0]], ['2, k, 13', [-0.0487129, -1.00334, 1.0]], ['2, k, 14', [-0.176499, -1.34277, 1.0]], ['2, k, 15', [-0.129433, -1.37776, 1.0]], ['2, k, 16', [0.168212, -0.706331, 1.0]], ['2, k, 17', [0.214027, -0.994169, 1.0]], ['2, k, 18', [0.223497, -1.35754, 1.0]], ['2, k, 19', [0.265889, -1.39243, 1.0]], ['2, k, 20', [0.0418829, -0.227616, 1.0]], ['2, k, 21', [0.00427246, -0.743179, 1.0]], ['2, k, 22', [0.0284826, -0.635813, 1.0]], ['2, k, 23', [0.246152, -0.649683, 1.0]], ['2, k, 24', [0.23041, -0.548106, 1.0]]]
[['2, k, 0', [0.0900971, -0.726846, 1.0]], ['2, k, 1', [0.0642887, -0.438238, 1.0]], ['2, k, 2', [0.0435242, -0.161956, 1.0]], ['2, k, 3', [0.0580807, -0.022139, 1.0]], ['2, k, 4', [-0.0734513, -0.280263, 1.0]], ['2, k, 5', [-0.207901, -0.476394, 1.0]], ['2, k, 6', [-0.0792129, -0.63415, 1.0]], ['2, k, 7', [-0.0230752, -0.674325, 1.0]], ['2, k, 8', [0.2134, -0.225021, 1.0]], ['2, k, 9', [0.332479, -0.342849, 1.0]], ['2, k, 10', [0.281712, -0.53854, 1.0]], ['2, k, 11', [0.237883, -0.571457, 1.0]], ['2, k, 12', [0.0206185, -0.724373, 1.0]], ['2, k, 13', [-0.063165, -1.00465, 1.0]], ['2, k, 14', [-0.187289, -1.34935, 1.0]], ['2, k, 15', [-0.138926, -1.38648, 1.0]], ['2, k, 16', [0.156795, -0.710931, 1.0]], ['2, k, 17', [0.202016, -1.00058, 1.0]], ['2, k, 18', [0.223407, -1.35735, 1.0]], ['2, k, 19', [0.266977, -1.39443, 1.0]], ['2, k, 20', [0.0477994, -0.230951, 1.0]], ['2, k, 21', [-0.00584379, -0.753139, 1.0]], ['2, k, 22', [0.0183147, -0.632242, 1.0]], ['2, k, 23', [0.228608, -0.659891, 1.0]], ['2, k, 24', [0.213824, -0.55165, 1.0]]]
[['2, k, 0', [0.0801585, -0.728315, 1.0]], ['2, k, 1', [0.0649902, -0.440978, 1.0]], ['2, k, 2', [0.0550328, -0.167483, 1.0]], ['2, k, 3', [0.0746486, -0.0256239, 1.0]], ['2, k, 4', [-0.0686042, -0.282554, 1.0]], ['2, k, 5', [-0.203444, -0.474597, 1.0]], ['2, k, 6', [-0.081643, -0.633117, 1.0]], ['2, k, 7', [-0.0295813, -0.676276, 1.0]], ['2, k, 8', [0.215827, -0.226889, 1.0]], ['2, k, 9', [0.313996, -0.363684, 1.0]], ['2, k, 10', [0.267123, -0.558636, 1.0]], ['2, k, 11', [0.215149, -0.617755, 1.0]], ['2, k, 12', [0.0120521, -0.724053, 1.0]], ['2, k, 13', [-0.071082, -1.0101, 1.0]], ['2, k, 14', [-0.188321, -1.34897, 1.0]], ['2, k, 15', [-0.138586, -1.38842, 1.0]], ['2, k, 16', [0.145885, -0.713959, 1.0]], ['2, k, 17', [0.190602, -1.00861, 1.0]], ['2, k, 18', [0.220997, -1.36426, 1.0]], ['2, k, 19', [0.26596, -1.40361, 1.0]], ['2, k, 20', [0.0562163, -0.235766, 1.0]], ['2, k, 21', [-0.00891458, -0.750766, 1.0]], ['2, k, 22', [0.0155558, -0.631074, 1.0]], ['2, k, 23', [0.21022, -0.684266, 1.0]], ['2, k, 24', [0.206948, -0.574677, 1.0]]]
[['2, k, 0', [0.0694506, -0.730512, 1.0]], ['2, k, 1', [0.0661621, -0.443967, 1.0]], ['2, k, 2', [0.0681853, -0.172375, 1.0]], ['2, k, 3', [0.0949381, -0.0327762, 1.0]], ['2, k, 4', [-0.0514985, -0.288516, 1.0]], ['2, k, 5', [-0.200059, -0.469859, 1.0]], ['2, k, 6', [-0.0855716, -0.630847, 1.0]], ['2, k, 7', [-0.0406951, -0.662715, 1.0]], ['2, k, 8', [0.220484, -0.233221, 1.0]], ['2, k, 9', [0.2755, -0.420873, 1.0]], ['2, k, 10', [0.24747, -0.607635, 1.0]], ['2, k, 11', [0.193562, -0.652924, 1.0]], ['2, k, 12', [0.0047715, -0.724141, 1.0]], ['2, k, 13', [-0.0965392, -1.01261, 1.0]], ['2, k, 14', [-0.193071, -1.35078, 1.0]], ['2, k, 15', [-0.138916, -1.39211, 1.0]], ['2, k, 16', [0.13152, -0.718633, 1.0]], ['2, k, 17', [0.179506, -1.01385, 1.0]], ['2, k, 18', [0.218861, -1.36528, 1.0]], ['2, k, 19', [0.268216, -1.40652, 1.0]], ['2, k, 20', [0.0661848, -0.240286, 1.0]], ['2, k, 21', [-0.0290771, -0.747967, 1.0]], ['2, k, 22', [0.002029, -0.630891, 1.0]], ['2, k, 23', [0.195398, -0.723947, 1.0]], ['2, k, 24', [0.175484, -0.636123, 1.0]]]
[['2, k, 0', [0.0581199, -0.735607, 1.0]], ['2, k, 1', [0.0676577, -0.448618, 1.0]], ['2, k, 2', [0.081206, -0.177424, 1.0]], ['2, k, 3', [0.107311, -0.0408498, 1.0]], ['2, k, 4', [-0.0171579, -0.299505, 1.0]], ['2, k, 5', [-0.196896, -0.466287, 1.0]], ['2, k, 6', [-0.090017, -0.628947, 1.0]], ['2, k, 7', [-0.0518775, -0.661471, 1.0]], ['2, k, 8', [0.231866, -0.259866, 1.0]], ['2, k, 9', [0.276705, -0.423154, 1.0]], ['2, k, 10', [0.243876, -0.606463, 1.0]], ['2, k, 11', [0.181533, -0.6433, 1.0]], ['2, k, 12', [-0.00410838, -0.725856, 1.0]], ['2, k, 13', [-0.107406, -1.0062, 1.0]], ['2, k, 14', [-0.200042, -1.35662, 1.0]], ['2, k, 15', [-0.140963, -1.39984, 1.0]], ['2, k, 16', [0.118329, -0.727066, 1.0]], ['2, k, 17', [0.171624, -1.02131, 1.0]], ['2, k, 18', [0.215123, -1.36533, 1.0]], ['2, k, 19', [0.269368, -1.40851, 1.0]], ['2, k, 20', [0.0762847, -0.245294, 1.0]], ['2, k, 21', [-0.0375363, -0.743803, 1.0]], ['2, k, 22', [-0.00413362, -0.629624, 1.0]], ['2, k, 23', [0.177238, -0.68285, 1.0]], ['2, k, 24', [0.173861, -0.611947, 1.0]]]
[['2, k, 0', [0.0459636, -0.738335, 1.0]], ['2, k, 1', [0.0686331, -0.452873, 1.0]], ['2, k, 2', [0.095542, -0.18398, 1.0]], ['2, k, 3', [0.137687, -0.0553222, 1.0]], ['2, k, 4', [-0.0136729, -0.3001, 1.0]], ['2, k, 5', [-0.194491, -0.460639, 1.0]], ['2, k, 6', [-0.104457, -0.628857, 1.0]], ['2, k, 7', [-0.0668513, -0.677359, 1.0]], ['2, k, 8', [0.234812, -0.260873, 1.0]], ['2, k, 9', [0.279007, -0.417699, 1.0]], ['2, k, 10', [0.242882, -0.60203, 1.0]], ['2, k, 11', [0.170713, -0.632344, 1.0]], ['2, k, 12', [-0.0144374, -0.727029, 1.0]], ['2, k, 13', [-0.121561, -0.996742, 1.0]], ['2, k, 14', [-0.205333, -1.35662, 1.0]], ['2, k, 15', [-0.146801, -1.40252, 1.0]], ['2, k, 16', [0.104902, -0.730945, 1.0]], ['2, k, 17', [0.162956, -1.02683, 1.0]], ['2, k, 18', [0.21186, -1.36563, 1.0]], ['2, k, 19', [0.265537, -1.41148, 1.0]], ['2, k, 20', [0.0870401, -0.251245, 1.0]], ['2, k, 21', [-0.0541191, -0.747302, 1.0]], ['2, k, 22', [-0.0195202, -0.632598, 1.0]], ['2, k, 23', [0.16397, -0.661616, 1.0]], ['2, k, 24', [0.168396, -0.602725, 1.0]]]
[['2, k, 0', [0.0319273, -0.741529, 1.0]], ['2, k, 1', [0.0697004, -0.458575, 1.0]], ['2, k, 2', [0.110684, -0.192498, 1.0]], ['2, k, 3', [0.149083, -0.0608662, 1.0]], ['2, k, 4', [-0.00188342, -0.305391, 1.0]], ['2, k, 5', [-0.194743, -0.448667, 1.0]], ['2, k, 6', [-0.130466, -0.624266, 1.0]], ['2, k, 7', [-0.0959545, -0.639854, 1.0]], ['2, k, 8', [0.239835, -0.270251, 1.0]], ['2, k, 9', [0.280218, -0.418889, 1.0]], ['2, k, 10', [0.242746, -0.603483, 1.0]], ['2, k, 11', [0.1644, -0.630247, 1.0]], ['2, k, 12', [-0.0273057, -0.727535, 1.0]], ['2, k, 13', [-0.133108, -0.993785, 1.0]], ['2, k, 14', [-0.209053, -1.35801, 1.0]], ['2, k, 15', [-0.151456, -1.40658, 1.0]], ['2, k, 16', [0.0897665, -0.736702, 1.0]], ['2, k, 17', [0.156193, -1.0306, 1.0]], ['2, k, 18', [0.220068, -1.42911, 1.0]], ['2, k, 19', [0.272702, -1.47712, 1.0]], ['2, k, 20', [0.098663, -0.258963, 1.0]], ['2, k, 21', [-0.0751372, -0.656791, 1.0]], ['2, k, 22', [-0.0443145, -0.631846, 1.0]], ['2, k, 23', [0.161348, -0.661178, 1.0]], ['2, k, 24', [0.163245, -0.605114, 1.0]]]
[['2, k, 0', [0.0251135, -0.744343, 1.0]], ['2, k, 1', [0.0713783, -0.46435, 1.0]], ['2, k, 2', [0.121253, -0.198677, 1.0]], ['2, k, 3', [0.174422, -0.0758523, 1.0]], ['2, k, 4', [-0.00135724, -0.305493, 1.0]], ['2, k, 5', [-0.187681, -0.417228, 1.0]], ['2, k, 6', [-0.153065, -0.601964, 1.0]], ['2, k, 7', [-0.123645, -0.645599, 1.0]], ['2, k, 8', [0.244429, -0.278695, 1.0]], ['2, k, 9', [0.283792, -0.423847, 1.0]], ['2, k, 10', [0.244517, -0.608965, 1.0]], ['2, k, 11', [0.161078, -0.616898, 1.0]], ['2, k, 12', [-0.0350496, -0.728966, 1.0]], ['2, k, 13', [-0.145688, -0.99556, 1.0]], ['2, k, 14', [-0.214311, -1.35687, 1.0]], ['2, k, 15', [-0.158654, -1.40717, 1.0]], ['2, k, 16', [0.0838968, -0.740523, 1.0]], ['2, k, 17', [0.144279, -1.03557, 1.0]], ['2, k, 18', [0.216292, -1.43288, 1.0]], ['2, k, 19', [0.266971, -1.48256, 1.0]], ['2, k, 20', [0.107598, -0.265099, 1.0]], ['2, k, 21', [-0.119836, -0.725212, 1.0]], ['2, k, 22', [-0.0835914, -0.606143, 1.0]], ['2, k, 23', [0.160898, -0.622832, 1.0]], ['2, k, 24', [0.159951, -0.59188, 1.0]]]
[['2, k, 0', [0.0173648, -0.74728, 1.0]], ['2, k, 1', [0.073026, -0.47025, 1.0]], ['2, k, 2', [0.133655, -0.206892, 1.0]], ['2, k, 3', [0.186289, -0.0849324, 1.0]], ['2, k, 4', [-8.13692e-06, -0.3065, 1.0]], ['2, k, 5', [-0.189465, -0.410407, 1.0]], ['2, k, 6', [-0.180488, -0.588122, 1.0]], ['2, k, 7', [-0.146067, -0.63512, 1.0]], ['2, k, 8', [0.248662, -0.286909, 1.0]], ['2, k, 9', [0.288132, -0.431006, 1.0]], ['2, k, 10', [0.247501, -0.616502, 1.0]], ['2, k, 11', [0.234357, -0.678949, 1.0]], ['2, k, 12', [-0.042855, -0.731641, 1.0]], ['2, k, 13', [-0.157251, -0.996612, 1.0]], ['2, k, 14', [-0.217918, -1.35621, 1.0]], ['2, k, 15', [-0.163957, -1.40817, 1.0]], ['2, k, 16', [0.076908, -0.743528, 1.0]], ['2, k, 17', [0.136142, -1.03713, 1.0]], ['2, k, 18', [0.210608, -1.43563, 1.0]], ['2, k, 19', [0.25962, -1.48693, 1.0]], ['2, k, 20', [0.117367, -0.272615, 1.0]], ['2, k, 21', [-0.140538, -0.715269, 1.0]], ['2, k, 22', [-0.102462, -0.593717, 1.0]], ['2, k, 23', [0.233913, -0.684687, 1.0]], ['2, k, 24', [0.232625, -0.653483, 1.0]]]
[['2, k, 0', [-0.00488003, -0.77394, 1.0]], ['2, k, 1', [0.0725335, -0.498986, 1.0]], ['2, k, 2', [0.146883, -0.231324, 1.0]], ['2, k, 3', [0.200997, -0.0993656, 1.0]], ['2, k, 4', [0.0217476, -0.331007, 1.0]], ['2, k, 5', [-0.194201, -0.397025, 1.0]], ['2, k, 6', [-0.225554, -0.559883, 1.0]], ['2, k, 7', [-0.184641, -0.593729, 1.0]], ['2, k, 8', [0.259962, -0.348693, 1.0]], ['2, k, 9', [0.299999, -0.491716, 1.0]], ['2, k, 10', [0.257329, -0.677487, 1.0]], ['2, k, 11', [0.243521, -0.740104, 1.0]], ['2, k, 12', [-0.0667218, -0.752934, 1.0]], ['2, k, 13', [-0.174123, -1.00223, 1.0]], ['2, k, 14', [-0.222652, -1.35959, 1.0]], ['2, k, 15', [-0.174003, -1.41409, 1.0]], ['2, k, 16', [0.0560658, -0.776424, 1.0]], ['2, k, 17', [0.125192, -1.0432, 1.0]], ['2, k, 18', [0.216258, -1.46263, 1.0]], ['2, k, 19', [0.259855, -1.51625, 1.0]], ['2, k, 20', [0.128108, -0.297453, 1.0]], ['2, k, 21', [-0.166722, -0.668171, 1.0]], ['2, k, 22', [-0.154643, -0.549739, 1.0]], ['2, k, 23', [0.24305, -0.745638, 1.0]], ['2, k, 24', [0.241729, -0.714171, 1.0]]]
[['2, k, 0', [-0.0193372, -0.77764, 1.0]], ['2, k, 1', [0.068603, -0.506288, 1.0]], ['2, k, 2', [0.151016, -0.243579, 1.0]], ['2, k, 3', [0.219074, -0.117482, 1.0]], ['2, k, 4', [0.0227699, -0.332196, 1.0]], ['2, k, 5', [-0.203561, -0.382931, 1.0]], ['2, k, 6', [-0.215313, -0.567355, 1.0]], ['2, k, 7', [-0.181186, -0.622587, 1.0]], ['2, k, 8', [0.260211, -0.350692, 1.0]], ['2, k, 9', [0.300246, -0.493698, 1.0]], ['2, k, 10', [0.257571, -0.679482, 1.0]], ['2, k, 11', [0.243761, -0.742107, 1.0]], ['2, k, 12', [-0.0804715, -0.753823, 1.0]], ['2, k, 13', [-0.18999, -1.01057, 1.0]], ['2, k, 14', [-0.225817, -1.36011, 1.0]], ['2, k, 15', [-0.17786, -1.41573, 1.0]], ['2, k, 16', [0.04195, -0.782209, 1.0]], ['2, k, 17', [0.11531, -1.04841, 1.0]], ['2, k, 18', [0.216936, -1.46486, 1.0]], ['2, k, 19', [0.259801, -1.51959, 1.0]], ['2, k, 20', [0.130085, -0.308236, 1.0]], ['2, k, 21', [-0.19149, -0.695583, 1.0]], ['2, k, 22', [-0.133312, -0.584639, 1.0]], ['2, k, 23', [0.24329, -0.747634, 1.0]], ['2, k, 24', [0.241777, -0.714576, 1.0]]]
[['2, k, 0', [-0.0589036, -0.779277, 1.0]], ['2, k, 1', [0.0585242, -0.510285, 1.0]], ['2, k, 2', [0.151846, -0.245411, 1.0]], ['2, k, 3', [0.226665, -0.130233, 1.0]], ['2, k, 4', [0.0235058, -0.334645, 1.0]], ['2, k, 5', [-0.216697, -0.362721, 1.0]], ['2, k, 6', [-0.217909, -0.561294, 1.0]], ['2, k, 7', [-0.190314, -0.619275, 1.0]], ['2, k, 8', [0.260683, -0.355735, 1.0]], ['2, k, 9', [0.300716, -0.498701, 1.0]], ['2, k, 10', [0.25804, -0.684465, 1.0]], ['2, k, 11', [0.24423, -0.747088, 1.0]], ['2, k, 12', [-0.121031, -0.746575, 1.0]], ['2, k, 13', [-0.199545, -1.01547, 1.0]], ['2, k, 14', [-0.231752, -1.35699, 1.0]], ['2, k, 15', [-0.184863, -1.414, 1.0]], ['2, k, 16', [0.00299606, -0.791885, 1.0]], ['2, k, 17', [0.103157, -1.05132, 1.0]], ['2, k, 18', [0.217847, -1.46236, 1.0]], ['2, k, 19', [0.259563, -1.51847, 1.0]], ['2, k, 20', [0.129761, -0.310129, 1.0]], ['2, k, 21', [-0.175904, -0.686872, 1.0]], ['2, k, 22', [-0.13987, -0.568827, 1.0]], ['2, k, 23', [0.243758, -0.7526, 1.0]], ['2, k, 24', [0.242232, -0.719112, 1.0]]]
[['2, k, 0', [-0.0706514, -0.781239, 1.0]], ['2, k, 1', [0.0490542, -0.51929, 1.0]], ['2, k, 2', [0.157047, -0.263765, 1.0]], ['2, k, 3', [0.231867, -0.146777, 1.0]], ['2, k, 4', [0.0237792, -0.335754, 1.0]], ['2, k, 5', [-0.222752, -0.351728, 1.0]], ['2, k, 6', [-0.284346, -0.506753, 1.0]], ['2, k, 7', [-0.249276, -0.551573, 1.0]], ['2, k, 8', [0.260678, -0.388723, 1.0]], ['2, k, 9', [0.292298, -0.519775, 1.0]], ['2, k, 10', [0.120347, -0.423756, 1.0]], ['2, k, 11', [0.0697399, -0.393482, 1.0]], ['2, k, 12', [-0.134343, -0.747329, 1.0]], ['2, k, 13', [-0.212713, -1.01885, 1.0]], ['2, k, 14', [-0.235049, -1.35824, 1.0]], ['2, k, 15', [-0.191714, -1.41602, 1.0]], ['2, k, 16', [-0.00604258, -0.794786, 1.0]], ['2, k, 17', [0.0947859, -1.05171, 1.0]], ['2, k, 18', [0.218881, -1.46212, 1.0]], ['2, k, 19', [0.256995, -1.51899, 1.0]], ['2, k, 20', [0.13019, -0.325705, 1.0]], ['2, k, 21', [-0.254848, -0.629737, 1.0]], ['2, k, 22', [-0.21622, -0.511881, 1.0]], ['2, k, 23', [0.0100594, -0.353025, 1.0]], ['2, k, 24', [0.120027, -0.330197, 1.0]]]
[['2, k, 0', [-0.0782513, -0.77963, 1.0]], ['2, k, 1', [0.0437649, -0.522547, 1.0]], ['2, k, 2', [0.156349, -0.27065, 1.0]], ['2, k, 3', [0.23348, -0.155619, 1.0]], ['2, k, 4', [0.0229262, -0.337082, 1.0]], ['2, k, 5', [-0.226195, -0.329261, 1.0]], ['2, k, 6', [-0.311359, -0.484035, 1.0]], ['2, k, 7', [-0.26657, -0.538796, 1.0]], ['2, k, 8', [0.260024, -0.387549, 1.0]], ['2, k, 9', [0.285018, -0.525716, 1.0]], ['2, k, 10', [0.116464, -0.421526, 1.0]], ['2, k, 11', [0.0682474, -0.38521, 1.0]], ['2, k, 12', [-0.140285, -0.745854, 1.0]], ['2, k, 13', [-0.221235, -1.01717, 1.0]], ['2, k, 14', [-0.238778, -1.36089, 1.0]], ['2, k, 15', [-0.195817, -1.41912, 1.0]], ['2, k, 16', [-0.0146139, -0.793262, 1.0]], ['2, k, 17', [0.0866026, -1.05482, 1.0]], ['2, k, 18', [0.21733, -1.45851, 1.0]], ['2, k, 19', [0.255048, -1.51589, 1.0]], ['2, k, 20', [0.128368, -0.332325, 1.0]], ['2, k, 21', [-0.279031, -0.604181, 1.0]], ['2, k, 22', [-0.234041, -0.499334, 1.0]], ['2, k, 23', [0.0135891, -0.341969, 1.0]], ['2, k, 24', [0.119175, -0.322667, 1.0]]]
