[['2, k, 0', [0.0790107, -0.896668, 1.0]], ['2, k, 1', [0.0850192, -0.584811, 1.0]], ['2, k, 2', [0.0906542, -0.277091, 1.0]], ['2, k, 3', [0.103099, -0.129063, 1.0]], ['2, k, 4', [-0.0877393, -0.37748, 1.0]], ['2, k, 5', [-0.171186, -0.631066, 1.0]], ['2, k, 6', [-0.193585, -0.896715, 1.0]], ['2, k, 7', [-0.198115, -0.953323, 1.0]], ['2, k, 8', [0.267592, -0.388986, 1.0]], ['2, k, 9', [0.337919, -0.651639, 1.0]], ['2, k, 10', [0.383845, -0.907104, 1.0]], ['2, k, 11', [0.373643, -0.961612, 1.0]], ['2, k, 12', [-0.00307344, -0.883674, 1.0]], ['2, k, 13', [-0.0241289, -1.2728, 1.0]], ['2, k, 14', [-0.0182713, -1.63183, 1.0]], ['2, k, 15', [-0.0370915, -1.70523, 1.0]], ['2, k, 16', [0.159254, -0.88976, 1.0]], ['2, k, 17', [0.153828, -1.35517, 1.0]], ['2, k, 18', [0.131117, -1.65991, 1.0]], ['2, k, 19', [0.142619, -1.71037, 1.0]], ['2, k, 20', [0.089313, -0.353552, 1.0]], ['2, k, 21', [-0.191232, -1.01054, 1.0]], ['2, k, 22', [-0.245124, -0.95074, 1.0]], ['2, k, 23', [0.38002, -1.01968, 1.0]], ['2, k, 24', [0.416642, -0.953701, 1.0]]]
[['2, k, 0', [0.0811988, -0.82285, 1.0]], ['2, k, 1', [0.0841964, -0.535858, 1.0]], ['2, k, 2', [0.0813039, -0.252816, 1.0]], ['2, k, 3', [0.0697849, -0.110023, 1.0]], ['2, k, 4', [-0.0815206, -0.307574, 1.0]], ['2, k, 5', [-0.224085, -0.0490351, 1.0]], ['2, k, 6', [-0.240273, 0.214613, 1.0]], ['2, k, 7', [-0.245611, 0.276106, 1.0]], ['2, k, 8', [0.22519, -0.263198, 1.0]], ['2, k, 9', [0.3198, -0.00964559, 1.0]], ['2, k, 10', [0.330352, 0.303182, 1.0]], ['2, k, 11', [0.342012, 0.343421, 1.0]], ['2, k, 12', [0.00160103, -0.81531, 1.0]], ['2, k, 13', [-0.0160203, -1.34349, 1.0]], ['2, k, 14', [-0.0162623, -1.65619, 1.0]], ['2, k, 15', [-0.0413077, -1.70727, 1.0]], ['2, k, 16', [0.157765, -0.813053, 1.0]], ['2, k, 17', [0.155792, -1.34102, 1.0]], ['2, k, 18', [0.133299, -1.65794, 1.0]], ['2, k, 19', [0.123709, -1.69853, 1.0]], ['2, k, 20', [0.0811994, -0.32302, 1.0]], ['2, k, 21', [-0.23882, 0.341216, 1.0]], ['2, k, 22', [-0.301291, 0.292183, 1.0]], ['2, k, 23', [0.340603, 0.394094, 1.0]], ['2, k, 24', [0.278339, 0.35323, 1.0]]]
[['2, k, 0', [0.0790214, -0.823599, 1.0]], ['2, k, 1', [0.0839452, -0.536011, 1.0]], ['2, k, 2', [0.0837905, -0.252834, 1.0]], ['2, k, 3', [0.0726268, -0.109893, 1.0]], ['2, k, 4', [-0.0789081, -0.301368, 1.0]], ['2, k, 5', [-0.2129, -0.042712, 1.0]], ['2, k, 6', [-0.224818, 0.214326, 1.0]], ['2, k, 7', [-0.226023, 0.28885, 1.0]], ['2, k, 8', [0.231794, -0.273833, 1.0]], ['2, k, 9', [0.328907, -0.0134177, 1.0]], ['2, k, 10', [0.358937, 0.229532, 1.0]], ['2, k, 11', [0.359554, 0.314514, 1.0]], ['2, k, 12', [-0.00089032, -0.814644, 1.0]], ['2, k, 13', [-0.0160644, -1.3431, 1.0]], ['2, k, 14', [-0.0164567, -1.65507, 1.0]], ['2, k, 15', [0.00905609, -1.71387, 1.0]], ['2, k, 16', [0.155835, -0.815093, 1.0]], ['2, k, 17', [0.15464, -1.34327, 1.0]], ['2, k, 18', [0.133073, -1.65951, 1.0]], ['2, k, 19', [0.142765, -1.70531, 1.0]], ['2, k, 20', [0.0827125, -0.323163, 1.0]], ['2, k, 21', [-0.212151, 0.348421, 1.0]], ['2, k, 22', [-0.28501, 0.307522, 1.0]], ['2, k, 23', [0.352059, 0.385576, 1.0]], ['2, k, 24', [0.281165, 0.334251, 1.0]]]
[['2, k, 0', [0.0779385, -0.823532, 1.0]], ['2, k, 1', [0.0837137, -0.53604, 1.0]], ['2, k, 2', [0.0846556, -0.252917, 1.0]], ['2, k, 3', [0.0770506, -0.10999, 1.0]], ['2, k, 4', [-0.0777912, -0.301113, 1.0]], ['2, k, 5', [-0.208296, -0.041584, 1.0]], ['2, k, 6', [-0.216888, 0.218349, 1.0]], ['2, k, 7', [-0.215555, 0.303991, 1.0]], ['2, k, 8', [0.231745, -0.273775, 1.0]], ['2, k, 9', [0.336742, -0.0152349, 1.0]], ['2, k, 10', [0.366573, 0.235341, 1.0]], ['2, k, 11', [0.375294, 0.318006, 1.0]], ['2, k, 12', [-0.00280037, -0.814888, 1.0]], ['2, k, 13', [-0.0189511, -1.34348, 1.0]], ['2, k, 14', [-0.0159643, -1.65522, 1.0]], ['2, k, 15', [-0.0304375, -1.70678, 1.0]], ['2, k, 16', [0.155452, -0.814697, 1.0]], ['2, k, 17', [0.152403, -1.34297, 1.0]], ['2, k, 18', [0.131963, -1.65972, 1.0]], ['2, k, 19', [0.139735, -1.70475, 1.0]], ['2, k, 20', [0.0833334, -0.323238, 1.0]], ['2, k, 21', [-0.198257, 0.357666, 1.0]], ['2, k, 22', [-0.270948, 0.318266, 1.0]], ['2, k, 23', [0.376407, 0.377408, 1.0]], ['2, k, 24', [0.302578, 0.339078, 1.0]]]
[['2, k, 0', [0.0774707, -0.825703, 1.0]], ['2, k, 1', [0.0837344, -0.536503, 1.0]], ['2, k, 2', [0.0861833, -0.252472, 1.0]], ['2, k, 3', [0.0821318, -0.1114, 1.0]], ['2, k, 4', [-0.0759289, -0.301062, 1.0]], ['2, k, 5', [-0.203352, -0.0430598, 1.0]], ['2, k, 6', [-0.197439, 0.23032, 1.0]], ['2, k, 7', [-0.196314, 0.303274, 1.0]], ['2, k, 8', [0.232028, -0.273588, 1.0]], ['2, k, 9', [0.344575, -0.0212423, 1.0]], ['2, k, 10', [0.369859, 0.23584, 1.0]], ['2, k, 11', [0.38146, 0.310556, 1.0]], ['2, k, 12', [-0.00286048, -0.8149, 1.0]], ['2, k, 13', [-0.019075, -1.3435, 1.0]], ['2, k, 14', [-0.0159151, -1.65518, 1.0]], ['2, k, 15', [-0.0376296, -1.70906, 1.0]], ['2, k, 16', [0.154962, -0.821685, 1.0]], ['2, k, 17', [0.152373, -1.3499, 1.0]], ['2, k, 18', [0.132854, -1.65846, 1.0]], ['2, k, 19', [0.139399, -1.70609, 1.0]], ['2, k, 20', [0.0845919, -0.323167, 1.0]], ['2, k, 21', [-0.183547, 0.357167, 1.0]], ['2, k, 22', [-0.256892, 0.320625, 1.0]], ['2, k, 23', [0.396546, 0.368309, 1.0]], ['2, k, 24', [0.308792, 0.339957, 1.0]]]
[['2, k, 0', [0.076927, -0.826273, 1.0]], ['2, k, 1', [0.0836561, -0.536631, 1.0]], ['2, k, 2', [0.0867152, -0.252323, 1.0]], ['2, k, 3', [0.0867198, -0.11081, 1.0]], ['2, k, 4', [-0.0745799, -0.300662, 1.0]], ['2, k, 5', [-0.191375, -0.0374691, 1.0]], ['2, k, 6', [-0.193816, 0.229518, 1.0]], ['2, k, 7', [-0.185794, 0.305283, 1.0]], ['2, k, 8', [0.232543, -0.273737, 1.0]], ['2, k, 9', [0.351896, -0.0227605, 1.0]], ['2, k, 10', [0.383273, 0.241951, 1.0]], ['2, k, 11', [0.396437, 0.314286, 1.0]], ['2, k, 12', [-0.00328406, -0.815113, 1.0]], ['2, k, 13', [-0.0104395, -1.32694, 1.0]], ['2, k, 14', [-0.0161602, -1.65594, 1.0]], ['2, k, 15', [-0.0399397, -1.70904, 1.0]], ['2, k, 16', [0.154675, -0.82191, 1.0]], ['2, k, 17', [0.152147, -1.35007, 1.0]], ['2, k, 18', [0.132448, -1.65847, 1.0]], ['2, k, 19', [0.144261, -1.70878, 1.0]], ['2, k, 20', [0.0850224, -0.323114, 1.0]], ['2, k, 21', [-0.173799, 0.364737, 1.0]], ['2, k, 22', [-0.24922, 0.325213, 1.0]], ['2, k, 23', [0.410032, 0.370691, 1.0]], ['2, k, 24', [0.322526, 0.338168, 1.0]]]
[['2, k, 0', [0.076875, -0.826302, 1.0]], ['2, k, 1', [0.0837067, -0.53659, 1.0]], ['2, k, 2', [0.0878719, -0.251606, 1.0]], ['2, k, 3', [0.0886116, -0.110976, 1.0]], ['2, k, 4', [-0.0728113, -0.300196, 1.0]], ['2, k, 5', [-0.181735, -0.0360295, 1.0]], ['2, k, 6', [-0.186898, 0.233746, 1.0]], ['2, k, 7', [-0.177657, 0.305302, 1.0]], ['2, k, 8', [0.232579, -0.273886, 1.0]], ['2, k, 9', [0.358086, -0.0258699, 1.0]], ['2, k, 10', [0.39716, 0.220351, 1.0]], ['2, k, 11', [0.408308, 0.303902, 1.0]], ['2, k, 12', [-0.00359744, -0.815063, 1.0]], ['2, k, 13', [-0.0151888, -1.34064, 1.0]], ['2, k, 14', [-0.0163986, -1.65583, 1.0]], ['2, k, 15', [-0.0403261, -1.70862, 1.0]], ['2, k, 16', [0.154725, -0.821856, 1.0]], ['2, k, 17', [0.151645, -1.35002, 1.0]], ['2, k, 18', [0.132524, -1.65898, 1.0]], ['2, k, 19', [0.141504, -1.70784, 1.0]], ['2, k, 20', [0.0860283, -0.322558, 1.0]], ['2, k, 21', [-0.168216, 0.364591, 1.0]], ['2, k, 22', [-0.24452, 0.324352, 1.0]], ['2, k, 23', [0.422122, 0.360469, 1.0]], ['2, k, 24', [0.338545, 0.330324, 1.0]]]
[['2, k, 0', [0.0763222, -0.826274, 1.0]], ['2, k, 1', [0.0836141, -0.536503, 1.0]], ['2, k, 2', [0.0883111, -0.251133, 1.0]], ['2, k, 3', [0.0929007, -0.109275, 1.0]], ['2, k, 4', [-0.0671333, -0.28961, 1.0]], ['2, k, 5', [-0.178036, -0.0340196, 1.0]], ['2, k, 6', [-0.181258, 0.233012, 1.0]], ['2, k, 7', [-0.175975, 0.308155, 1.0]], ['2, k, 8', [0.232774, -0.274097, 1.0]], ['2, k, 9', [0.359504, -0.025535, 1.0]], ['2, k, 10', [0.400673, 0.21918, 1.0]], ['2, k, 11', [0.415542, 0.298879, 1.0]], ['2, k, 12', [-0.00399393, -0.814844, 1.0]], ['2, k, 13', [-0.0164072, -1.34314, 1.0]], ['2, k, 14', [-0.0155241, -1.65577, 1.0]], ['2, k, 15', [-0.0419106, -1.70815, 1.0]], ['2, k, 16', [0.154094, -0.821662, 1.0]], ['2, k, 17', [0.150639, -1.34979, 1.0]], ['2, k, 18', [0.132816, -1.66077, 1.0]], ['2, k, 19', [0.149249, -1.70994, 1.0]], ['2, k, 20', [0.0863681, -0.322183, 1.0]], ['2, k, 21', [-0.160328, 0.366034, 1.0]], ['2, k, 22', [-0.233052, 0.334564, 1.0]], ['2, k, 23', [0.432833, 0.359613, 1.0]], ['2, k, 24', [0.338796, 0.330571, 1.0]]]
[['2, k, 0', [0.075545, -0.826349, 1.0]], ['2, k, 1', [0.0836882, -0.536399, 1.0]], ['2, k, 2', [0.0906767, -0.250331, 1.0]], ['2, k, 3', [0.0961225, -0.107758, 1.0]], ['2, k, 4', [-0.0671615, -0.289828, 1.0]], ['2, k, 5', [-0.175146, -0.0310098, 1.0]], ['2, k, 6', [-0.176359, 0.234433, 1.0]], ['2, k, 7', [-0.165859, 0.311684, 1.0]], ['2, k, 8', [0.233839, -0.274075, 1.0]], ['2, k, 9', [0.364672, -0.0261308, 1.0]], ['2, k, 10', [0.403301, 0.218488, 1.0]], ['2, k, 11', [0.418944, 0.299634, 1.0]], ['2, k, 12', [-0.00478475, -0.814765, 1.0]], ['2, k, 13', [-0.0151296, -1.32411, 1.0]], ['2, k, 14', [-0.0148549, -1.65551, 1.0]], ['2, k, 15', [0.008461, -1.69727, 1.0]], ['2, k, 16', [0.153336, -0.821473, 1.0]], ['2, k, 17', [0.150157, -1.3494, 1.0]], ['2, k, 18', [0.131897, -1.66167, 1.0]], ['2, k, 19', [0.150793, -1.71465, 1.0]], ['2, k, 20', [0.0881956, -0.321558, 1.0]], ['2, k, 21', [-0.151018, 0.366777, 1.0]], ['2, k, 22', [-0.230314, 0.329297, 1.0]], ['2, k, 23', [0.431994, 0.356282, 1.0]], ['2, k, 24', [0.344037, 0.330465, 1.0]]]
[['2, k, 0', [0.0751165, -0.827554, 1.0]], ['2, k, 1', [0.0839306, -0.536813, 1.0]], ['2, k, 2', [0.09196, -0.250439, 1.0]], ['2, k, 3', [0.0982635, -0.10857, 1.0]], ['2, k, 4', [-0.0629021, -0.291566, 1.0]], ['2, k, 5', [-0.172331, -0.0305191, 1.0]], ['2, k, 6', [-0.173141, 0.232667, 1.0]], ['2, k, 7', [-0.162619, 0.312085, 1.0]], ['2, k, 8', [0.249074, -0.286628, 1.0]], ['2, k, 9', [0.370757, -0.0311099, 1.0]], ['2, k, 10', [0.404846, 0.217656, 1.0]], ['2, k, 11', [0.419979, 0.298412, 1.0]], ['2, k, 12', [-0.00530214, -0.815272, 1.0]], ['2, k, 13', [-0.0149488, -1.32191, 1.0]], ['2, k, 14', [-0.014108, -1.65644, 1.0]], ['2, k, 15', [-0.0447693, -1.71289, 1.0]], ['2, k, 16', [0.153269, -0.822817, 1.0]], ['2, k, 17', [0.150087, -1.35058, 1.0]], ['2, k, 18', [0.131999, -1.66091, 1.0]], ['2, k, 19', [0.147972, -1.71441, 1.0]], ['2, k, 20', [0.0893179, -0.32177, 1.0]], ['2, k, 21', [-0.150095, 0.366765, 1.0]], ['2, k, 22', [-0.224725, 0.329012, 1.0]], ['2, k, 23', [0.441845, 0.350772, 1.0]], ['2, k, 24', [0.346768, 0.324466, 1.0]]]
[['2, k, 0', [0.0748018, -0.827534, 1.0]], ['2, k, 1', [0.0839773, -0.536804, 1.0]], ['2, k, 2', [0.0929062, -0.250313, 1.0]], ['2, k, 3', [0.100773, -0.109681, 1.0]], ['2, k, 4', [-0.0611961, -0.28904, 1.0]], ['2, k, 5', [-0.171193, -0.030154, 1.0]], ['2, k, 6', [-0.167855, 0.231542, 1.0]], ['2, k, 7', [-0.159501, 0.313199, 1.0]], ['2, k, 8', [0.246316, -0.282729, 1.0]], ['2, k, 9', [0.373704, -0.0323681, 1.0]], ['2, k, 10', [0.408734, 0.206335, 1.0]], ['2, k, 11', [0.42776, 0.289454, 1.0]], ['2, k, 12', [-0.00573905, -0.815001, 1.0]], ['2, k, 13', [-0.017495, -1.34481, 1.0]], ['2, k, 14', [-0.0147301, -1.65634, 1.0]], ['2, k, 15', [-0.0429753, -1.7118, 1.0]], ['2, k, 16', [0.152983, -0.822816, 1.0]], ['2, k, 17', [0.149826, -1.35044, 1.0]], ['2, k, 18', [0.131147, -1.6614, 1.0]], ['2, k, 19', [0.145896, -1.71251, 1.0]], ['2, k, 20', [0.0900961, -0.321655, 1.0]], ['2, k, 21', [-0.144567, 0.36706, 1.0]], ['2, k, 22', [-0.221022, 0.337632, 1.0]], ['2, k, 23', [0.449304, 0.350828, 1.0]], ['2, k, 24', [0.355455, 0.316985, 1.0]]]
[['2, k, 0', [0.0745467, -0.82658, 1.0]], ['2, k, 1', [0.0842991, -0.536321, 1.0]], ['2, k, 2', [0.0940094, -0.250092, 1.0]], ['2, k, 3', [0.104187, -0.108223, 1.0]], ['2, k, 4', [-0.0576591, -0.285169, 1.0]], ['2, k, 5', [-0.168966, -0.0306829, 1.0]], ['2, k, 6', [-0.166788, 0.231128, 1.0]], ['2, k, 7', [-0.156917, 0.311223, 1.0]], ['2, k, 8', [0.244452, -0.281454, 1.0]], ['2, k, 9', [0.376559, -0.0322603, 1.0]], ['2, k, 10', [0.410301, 0.203565, 1.0]], ['2, k, 11', [0.427232, 0.284659, 1.0]], ['2, k, 12', [-0.00576441, -0.814854, 1.0]], ['2, k, 13', [-0.0142891, -1.3193, 1.0]], ['2, k, 14', [-0.014515, -1.65636, 1.0]], ['2, k, 15', [-0.0429718, -1.71178, 1.0]], ['2, k, 16', [0.152332, -0.81952, 1.0]], ['2, k, 17', [0.149968, -1.34716, 1.0]], ['2, k, 18', [0.131219, -1.66183, 1.0]], ['2, k, 19', [0.144482, -1.71204, 1.0]], ['2, k, 20', [0.0911285, -0.321311, 1.0]], ['2, k, 21', [-0.144419, 0.366744, 1.0]], ['2, k, 22', [-0.216557, 0.332967, 1.0]], ['2, k, 23', [0.4479, 0.3476, 1.0]], ['2, k, 24', [0.355132, 0.316698, 1.0]]]
[['2, k, 0', [0.0745538, -0.826735, 1.0]], ['2, k, 1', [0.0850672, -0.536762, 1.0]], ['2, k, 2', [0.0964143, -0.250881, 1.0]], ['2, k, 3', [0.107038, -0.107912, 1.0]], ['2, k, 4', [-0.0586944, -0.28812, 1.0]], ['2, k, 5', [-0.167906, -0.0323774, 1.0]], ['2, k, 6', [-0.166088, 0.230768, 1.0]], ['2, k, 7', [-0.158672, 0.313942, 1.0]], ['2, k, 8', [0.243636, -0.28001, 1.0]], ['2, k, 9', [0.379037, -0.0338593, 1.0]], ['2, k, 10', [0.41545, 0.21281, 1.0]], ['2, k, 11', [0.432211, 0.2813, 1.0]], ['2, k, 12', [-0.00572276, -0.814876, 1.0]], ['2, k, 13', [-0.0158787, -1.31768, 1.0]], ['2, k, 14', [-0.0139642, -1.65577, 1.0]], ['2, k, 15', [-0.0406785, -1.70985, 1.0]], ['2, k, 16', [0.15235, -0.819967, 1.0]], ['2, k, 17', [0.150221, -1.34755, 1.0]], ['2, k, 18', [0.131764, -1.65969, 1.0]], ['2, k, 19', [0.143817, -1.71156, 1.0]], ['2, k, 20', [0.0932421, -0.322024, 1.0]], ['2, k, 21', [-0.144249, 0.366366, 1.0]], ['2, k, 22', [-0.218592, 0.329062, 1.0]], ['2, k, 23', [0.447657, 0.347008, 1.0]], ['2, k, 24', [0.347384, 0.318208, 1.0]]]
[['2, k, 0', [0.0745504, -0.826701, 1.0]], ['2, k, 1', [0.0856792, -0.536801, 1.0]], ['2, k, 2', [0.0982291, -0.251197, 1.0]], ['2, k, 3', [0.108145, -0.107992, 1.0]], ['2, k, 4', [-0.0577445, -0.288061, 1.0]], ['2, k, 5', [-0.167395, -0.0333573, 1.0]], ['2, k, 6', [-0.164063, 0.231189, 1.0]], ['2, k, 7', [-0.155291, 0.311641, 1.0]], ['2, k, 8', [0.243673, -0.279201, 1.0]], ['2, k, 9', [0.38154, -0.0335272, 1.0]], ['2, k, 10', [0.418575, 0.200808, 1.0]], ['2, k, 11', [0.433611, 0.281289, 1.0]], ['2, k, 12', [-0.00586286, -0.814683, 1.0]], ['2, k, 13', [-0.0161028, -1.3175, 1.0]], ['2, k, 14', [-0.0154542, -1.65573, 1.0]], ['2, k, 15', [-0.0407478, -1.70997, 1.0]], ['2, k, 16', [0.152479, -0.819952, 1.0]], ['2, k, 17', [0.150932, -1.34753, 1.0]], ['2, k, 18', [0.131009, -1.66291, 1.0]], ['2, k, 19', [0.14377, -1.71154, 1.0]], ['2, k, 20', [0.0948435, -0.322245, 1.0]], ['2, k, 21', [-0.137598, 0.365104, 1.0]], ['2, k, 22', [-0.218306, 0.328629, 1.0]], ['2, k, 23', [0.440825, 0.344062, 1.0]], ['2, k, 24', [0.393404, 0.306083, 1.0]]]
[['2, k, 0', [0.0745899, -0.826709, 1.0]], ['2, k, 1', [0.0860642, -0.536991, 1.0]], ['2, k, 2', [0.0988951, -0.25163, 1.0]], ['2, k, 3', [0.109413, -0.10798, 1.0]], ['2, k, 4', [-0.0553363, -0.29007, 1.0]], ['2, k, 5', [-0.166745, -0.0336705, 1.0]], ['2, k, 6', [-0.161959, 0.223577, 1.0]], ['2, k, 7', [-0.158006, 0.305717, 1.0]], ['2, k, 8', [0.250604, -0.284576, 1.0]], ['2, k, 9', [0.383864, -0.0366594, 1.0]], ['2, k, 10', [0.420848, 0.244316, 1.0]], ['2, k, 11', [0.429073, 0.298353, 1.0]], ['2, k, 12', [-0.00585897, -0.814738, 1.0]], ['2, k, 13', [-0.0148231, -1.34272, 1.0]], ['2, k, 14', [-0.0165799, -1.65612, 1.0]], ['2, k, 15', [-0.0380432, -1.7095, 1.0]], ['2, k, 16', [0.152707, -0.819831, 1.0]], ['2, k, 17', [0.150958, -1.34741, 1.0]], ['2, k, 18', [0.130809, -1.66285, 1.0]], ['2, k, 19', [0.144214, -1.7113, 1.0]], ['2, k, 20', [0.0954975, -0.322611, 1.0]], ['2, k, 21', [-0.156213, 0.356375, 1.0]], ['2, k, 22', [-0.216914, 0.321351, 1.0]], ['2, k, 23', [0.439343, 0.345932, 1.0]], ['2, k, 24', [0.361772, 0.321872, 1.0]]]
[['2, k, 0', [0.0745108, -0.827012, 1.0]], ['2, k, 1', [0.0865129, -0.537396, 1.0]], ['2, k, 2', [0.100011, -0.252094, 1.0]], ['2, k, 3', [0.1104, -0.108167, 1.0]], ['2, k, 4', [-0.057217, -0.293325, 1.0]], ['2, k, 5', [-0.166557, -0.0335345, 1.0]], ['2, k, 6', [-0.162733, 0.223682, 1.0]], ['2, k, 7', [-0.160272, 0.303557, 1.0]], ['2, k, 8', [0.25096, -0.28419, 1.0]], ['2, k, 9', [0.384734, -0.0390829, 1.0]], ['2, k, 10', [0.421519, 0.236051, 1.0]], ['2, k, 11', [0.428408, 0.286192, 1.0]], ['2, k, 12', [-0.0059505, -0.81481, 1.0]], ['2, k, 13', [-0.0134609, -1.31155, 1.0]], ['2, k, 14', [-0.0168132, -1.65641, 1.0]], ['2, k, 15', [-0.0317289, -1.70826, 1.0]], ['2, k, 16', [0.152769, -0.820516, 1.0]], ['2, k, 17', [0.150788, -1.34805, 1.0]], ['2, k, 18', [0.130827, -1.66292, 1.0]], ['2, k, 19', [0.144288, -1.71173, 1.0]], ['2, k, 20', [0.0964861, -0.323069, 1.0]], ['2, k, 21', [-0.147261, 0.355341, 1.0]], ['2, k, 22', [-0.22842, 0.321661, 1.0]], ['2, k, 23', [0.437585, 0.339734, 1.0]], ['2, k, 24', [0.355522, 0.313378, 1.0]]]
[['2, k, 0', [0.0746518, -0.82717, 1.0]], ['2, k, 1', [0.0867144, -0.537478, 1.0]], ['2, k, 2', [0.100101, -0.252079, 1.0]], ['2, k, 3', [0.111622, -0.108782, 1.0]], ['2, k, 4', [-0.0566746, -0.293604, 1.0]], ['2, k, 5', [-0.166873, -0.0341677, 1.0]], ['2, k, 6', [-0.162496, 0.223692, 1.0]], ['2, k, 7', [-0.158513, 0.299319, 1.0]], ['2, k, 8', [0.251283, -0.284005, 1.0]], ['2, k, 9', [0.386889, -0.040046, 1.0]], ['2, k, 10', [0.42449, 0.225726, 1.0]], ['2, k, 11', [0.431242, 0.276116, 1.0]], ['2, k, 12', [-0.00584331, -0.814812, 1.0]], ['2, k, 13', [-0.0252483, -1.34348, 1.0]], ['2, k, 14', [-0.0166211, -1.65977, 1.0]], ['2, k, 15', [-0.0320978, -1.70841, 1.0]], ['2, k, 16', [0.153004, -0.820847, 1.0]], ['2, k, 17', [0.150855, -1.34846, 1.0]], ['2, k, 18', [0.131277, -1.66197, 1.0]], ['2, k, 19', [0.140859, -1.711, 1.0]], ['2, k, 20', [0.0966208, -0.323071, 1.0]], ['2, k, 21', [-0.146839, 0.352865, 1.0]], ['2, k, 22', [-0.221476, 0.318697, 1.0]], ['2, k, 23', [0.44033, 0.33485, 1.0]], ['2, k, 24', [0.357218, 0.311278, 1.0]]]
[['2, k, 0', [0.0758328, -0.830093, 1.0]], ['2, k, 1', [0.087407, -0.538921, 1.0]], ['2, k, 2', [0.100195, -0.252528, 1.0]], ['2, k, 3', [0.112116, -0.109545, 1.0]], ['2, k, 4', [-0.0560899, -0.293582, 1.0]], ['2, k, 5', [-0.16758, -0.0355956, 1.0]], ['2, k, 6', [-0.162584, 0.221012, 1.0]], ['2, k, 7', [-0.161106, 0.297545, 1.0]], ['2, k, 8', [0.251429, -0.283902, 1.0]], ['2, k, 9', [0.390103, -0.042798, 1.0]], ['2, k, 10', [0.424151, 0.217662, 1.0]], ['2, k, 11', [0.429488, 0.269859, 1.0]], ['2, k, 12', [-0.00538765, -0.815179, 1.0]], ['2, k, 13', [-0.0118786, -1.31425, 1.0]], ['2, k, 14', [-0.0160943, -1.65963, 1.0]], ['2, k, 15', [-0.0333672, -1.70872, 1.0]], ['2, k, 16', [0.155276, -0.828549, 1.0]], ['2, k, 17', [0.150879, -1.35625, 1.0]], ['2, k, 18', [0.131646, -1.66301, 1.0]], ['2, k, 19', [0.14329, -1.71076, 1.0]], ['2, k, 20', [0.0968681, -0.323697, 1.0]], ['2, k, 21', [-0.14762, 0.344358, 1.0]], ['2, k, 22', [-0.227552, 0.31106, 1.0]], ['2, k, 23', [0.428963, 0.330379, 1.0]], ['2, k, 24', [0.364369, 0.290207, 1.0]]]
[['2, k, 0', [0.0756789, -0.833045, 1.0]], ['2, k, 1', [0.087576, -0.539978, 1.0]], ['2, k, 2', [0.100279, -0.252538, 1.0]], ['2, k, 3', [0.112159, -0.109663, 1.0]], ['2, k, 4', [-0.0546515, -0.294881, 1.0]], ['2, k, 5', [-0.169351, -0.0366757, 1.0]], ['2, k, 6', [-0.164283, 0.217661, 1.0]], ['2, k, 7', [-0.159844, 0.286134, 1.0]], ['2, k, 8', [0.25163, -0.283773, 1.0]], ['2, k, 9', [0.391507, -0.0464261, 1.0]], ['2, k, 10', [0.423724, 0.210974, 1.0]], ['2, k, 11', [0.429364, 0.258596, 1.0]], ['2, k, 12', [-0.00532695, -0.815691, 1.0]], ['2, k, 13', [-0.0116769, -1.31336, 1.0]], ['2, k, 14', [-0.0163418, -1.65725, 1.0]], ['2, k, 15', [-0.0426896, -1.71025, 1.0]], ['2, k, 16', [0.154747, -0.834297, 1.0]], ['2, k, 17', [0.150862, -1.36203, 1.0]], ['2, k, 18', [0.13166, -1.66277, 1.0]], ['2, k, 19', [0.144992, -1.71141, 1.0]], ['2, k, 20', [0.0969936, -0.323895, 1.0]], ['2, k, 21', [-0.152821, 0.334329, 1.0]], ['2, k, 22', [-0.2281, 0.306457, 1.0]], ['2, k, 23', [0.420708, 0.322123, 1.0]], ['2, k, 24', [0.382436, 0.27346, 1.0]]]
[['2, k, 0', [0.075351, -0.835697, 1.0]], ['2, k, 1', [0.0877417, -0.54107, 1.0]], ['2, k, 2', [0.100544, -0.252514, 1.0]], ['2, k, 3', [0.112699, -0.11112, 1.0]], ['2, k, 4', [-0.0538476, -0.296495, 1.0]], ['2, k, 5', [-0.170351, -0.0373295, 1.0]], ['2, k, 6', [-0.163344, 0.216384, 1.0]], ['2, k, 7', [-0.162545, 0.286265, 1.0]], ['2, k, 8', [0.251778, -0.283766, 1.0]], ['2, k, 9', [0.392403, -0.0486858, 1.0]], ['2, k, 10', [0.423338, 0.210493, 1.0]], ['2, k, 11', [0.430601, 0.266372, 1.0]], ['2, k, 12', [-0.00545564, -0.81672, 1.0]], ['2, k, 13', [-0.0117011, -1.31321, 1.0]], ['2, k, 14', [-0.0168666, -1.65943, 1.0]], ['2, k, 15', [-0.0411291, -1.70823, 1.0]], ['2, k, 16', [0.15429, -0.837564, 1.0]], ['2, k, 17', [0.149305, -1.36373, 1.0]], ['2, k, 18', [0.13182, -1.66273, 1.0]], ['2, k, 19', [0.142031, -1.70989, 1.0]], ['2, k, 20', [0.0972568, -0.324116, 1.0]], ['2, k, 21', [-0.148504, 0.332519, 1.0]], ['2, k, 22', [-0.23151, 0.30573, 1.0]], ['2, k, 23', [0.431652, 0.318805, 1.0]], ['2, k, 24', [0.377355, 0.289356, 1.0]]]
