[['2, k, 0', [-0.299466, -0.298552, 1.0]], ['2, k, 1', [-0.311361, -0.00519477, 1.0]], ['2, k, 2', [-0.321208, 0.281213, 1.0]], ['2, k, 3', [-0.300058, 0.394161, 1.0]], ['2, k, 4', [-0.464169, 0.210895, 1.0]], ['2, k, 5', [-0.599904, 0.416022, 1.0]], ['2, k, 6', [-0.615841, 0.614363, 1.0]], ['2, k, 7', [-0.606696, 0.695077, 1.0]], ['2, k, 8', [-0.144587, 0.186503, 1.0]], ['2, k, 9', [-0.0428345, 0.373896, 1.0]], ['2, k, 10', [-0.0496477, 0.580364, 1.0]], ['2, k, 11', [-0.073495, 0.674333, 1.0]], ['2, k, 12', [-0.368175, -0.288814, 1.0]], ['2, k, 13', [-0.390348, -0.549916, 1.0]], ['2, k, 14', [-0.444937, -1.02279, 1.0]], ['2, k, 15', [-0.442139, -1.09082, 1.0]], ['2, k, 16', [-0.222551, -0.300147, 1.0]], ['2, k, 17', [-0.170917, -0.624343, 1.0]], ['2, k, 18', [-0.145425, -1.01513, 1.0]], ['2, k, 19', [-0.130005, -1.08789, 1.0]], ['2, k, 20', [-0.319096, 0.210618, 1.0]], ['2, k, 21', [-0.597831, 0.751662, 1.0]], ['2, k, 22', [-0.651291, 0.691785, 1.0]], ['2, k, 23', [-0.102651, 0.730343, 1.0]], ['2, k, 24', [-0.139085, 0.70754, 1.0]]]
[['2, k, 0', [-0.296276, -0.246298, 1.0]], ['2, k, 1', [-0.306012, -0.00150404, 1.0]], ['2, k, 2', [-0.314207, 0.237162, 1.0]], ['2, k, 3', [-0.320787, 0.373816, 1.0]], ['2, k, 4', [-0.472273, 0.265183, 1.0]], ['2, k, 5', [-0.552979, 0.485841, 1.0]], ['2, k, 6', [-0.584871, 0.697184, 1.0]], ['2, k, 7', [-0.584383, 0.758481, 1.0]], ['2, k, 8', [-0.166398, 0.229442, 1.0]], ['2, k, 9', [-0.0861803, 0.445567, 1.0]], ['2, k, 10', [-0.0511084, 0.647974, 1.0]], ['2, k, 11', [-0.043803, 0.742005, 1.0]], ['2, k, 12', [-0.362268, -0.245899, 1.0]], ['2, k, 13', [-0.38899, -0.650981, 1.0]], ['2, k, 14', [-0.432145, -1.0202, 1.0]], ['2, k, 15', [-0.447877, -1.09663, 1.0]], ['2, k, 16', [-0.222572, -0.239919, 1.0]], ['2, k, 17', [-0.171279, -0.666393, 1.0]], ['2, k, 18', [-0.138122, -1.02599, 1.0]], ['2, k, 19', [-0.137003, -1.08158, 1.0]], ['2, k, 20', [-0.312453, 0.178317, 1.0]], ['2, k, 21', [-0.580061, 0.801066, 1.0]], ['2, k, 22', [-0.502928, 0.765422, 1.0]], ['2, k, 23', [-0.0369431, 0.790378, 1.0]], ['2, k, 24', [-0.109438, 0.759394, 1.0]]]
[['2, k, 0', [-0.29629, -0.246323, 1.0]], ['2, k, 1', [-0.306417, -0.00169921, 1.0]], ['2, k, 2', [-0.315446, 0.236736, 1.0]], ['2, k, 3', [-0.321822, 0.373405, 1.0]], ['2, k, 4', [-0.476895, 0.259589, 1.0]], ['2, k, 5', [-0.554596, 0.48073, 1.0]], ['2, k, 6', [-0.587549, 0.694095, 1.0]], ['2, k, 7', [-0.58842, 0.75693, 1.0]], ['2, k, 8', [-0.168314, 0.22913, 1.0]], ['2, k, 9', [-0.0871609, 0.446288, 1.0]], ['2, k, 10', [-0.0525008, 0.647652, 1.0]], ['2, k, 11', [-0.0470387, 0.743064, 1.0]], ['2, k, 12', [-0.362261, -0.245948, 1.0]], ['2, k, 13', [-0.388697, -0.656978, 1.0]], ['2, k, 14', [-0.431878, -1.01992, 1.0]], ['2, k, 15', [-0.447759, -1.0967, 1.0]], ['2, k, 16', [-0.222606, -0.239942, 1.0]], ['2, k, 17', [-0.171168, -0.666488, 1.0]], ['2, k, 18', [-0.137791, -1.02453, 1.0]], ['2, k, 19', [-0.137027, -1.0822, 1.0]], ['2, k, 20', [-0.313453, 0.177953, 1.0]], ['2, k, 21', [-0.581995, 0.796884, 1.0]], ['2, k, 22', [-0.505134, 0.765222, 1.0]], ['2, k, 23', [-0.0433435, 0.792994, 1.0]], ['2, k, 24', [-0.108784, 0.759876, 1.0]]]
[['2, k, 0', [-0.2961, -0.243938, 1.0]], ['2, k, 1', [-0.305531, -0.000880095, 1.0]], ['2, k, 2', [-0.312905, 0.236724, 1.0]], ['2, k, 3', [-0.322112, 0.373706, 1.0]], ['2, k, 4', [-0.476468, 0.259393, 1.0]], ['2, k, 5', [-0.556355, 0.479204, 1.0]], ['2, k, 6', [-0.594088, 0.685028, 1.0]], ['2, k, 7', [-0.594275, 0.752483, 1.0]], ['2, k, 8', [-0.164211, 0.229382, 1.0]], ['2, k, 9', [-0.0884709, 0.44638, 1.0]], ['2, k, 10', [-0.0492688, 0.663768, 1.0]], ['2, k, 11', [-0.0529076, 0.750513, 1.0]], ['2, k, 12', [-0.361594, -0.243772, 1.0]], ['2, k, 13', [-0.388532, -0.652023, 1.0]], ['2, k, 14', [-0.431877, -1.01983, 1.0]], ['2, k, 15', [-0.447727, -1.09665, 1.0]], ['2, k, 16', [-0.222881, -0.237332, 1.0]], ['2, k, 17', [-0.171116, -0.66646, 1.0]], ['2, k, 18', [-0.137656, -1.02472, 1.0]], ['2, k, 19', [-0.137036, -1.08324, 1.0]], ['2, k, 20', [-0.3115, 0.178205, 1.0]], ['2, k, 21', [-0.587146, 0.795468, 1.0]], ['2, k, 22', [-0.510558, 0.764296, 1.0]], ['2, k, 23', [-0.0462766, 0.796638, 1.0]], ['2, k, 24', [-0.11303, 0.764649, 1.0]]]
[['2, k, 0', [-0.295722, -0.243919, 1.0]], ['2, k, 1', [-0.305569, -0.000885356, 1.0]], ['2, k, 2', [-0.313561, 0.236649, 1.0]], ['2, k, 3', [-0.32363, 0.373624, 1.0]], ['2, k, 4', [-0.476663, 0.259228, 1.0]], ['2, k, 5', [-0.560921, 0.481363, 1.0]], ['2, k, 6', [-0.59835, 0.680948, 1.0]], ['2, k, 7', [-0.599809, 0.749667, 1.0]], ['2, k, 8', [-0.162395, 0.230425, 1.0]], ['2, k, 9', [-0.0912679, 0.446375, 1.0]], ['2, k, 10', [-0.0835093, 0.696879, 1.0]], ['2, k, 11', [-0.0655209, 0.753302, 1.0]], ['2, k, 12', [-0.36116, -0.243834, 1.0]], ['2, k, 13', [-0.388384, -0.651505, 1.0]], ['2, k, 14', [-0.432034, -1.01979, 1.0]], ['2, k, 15', [-0.447992, -1.09644, 1.0]], ['2, k, 16', [-0.222485, -0.237234, 1.0]], ['2, k, 17', [-0.169931, -0.652087, 1.0]], ['2, k, 18', [-0.137673, -1.02467, 1.0]], ['2, k, 19', [-0.137106, -1.08189, 1.0]], ['2, k, 20', [-0.311893, 0.178152, 1.0]], ['2, k, 21', [-0.591815, 0.788567, 1.0]], ['2, k, 22', [-0.511114, 0.760728, 1.0]], ['2, k, 23', [-0.0484264, 0.795739, 1.0]], ['2, k, 24', [-0.13094, 0.772075, 1.0]]]
[['2, k, 0', [-0.294739, -0.242639, 1.0]], ['2, k, 1', [-0.305595, -0.000747579, 1.0]], ['2, k, 2', [-0.314368, 0.236381, 1.0]], ['2, k, 3', [-0.328041, 0.373491, 1.0]], ['2, k, 4', [-0.476636, 0.259134, 1.0]], ['2, k, 5', [-0.563372, 0.478982, 1.0]], ['2, k, 6', [-0.624679, 0.655941, 1.0]], ['2, k, 7', [-0.616638, 0.739233, 1.0]], ['2, k, 8', [-0.163634, 0.231139, 1.0]], ['2, k, 9', [-0.097561, 0.470943, 1.0]], ['2, k, 10', [-0.0813523, 0.719501, 1.0]], ['2, k, 11', [-0.0744094, 0.769234, 1.0]], ['2, k, 12', [-0.359872, -0.242829, 1.0]], ['2, k, 13', [-0.388191, -0.65936, 1.0]], ['2, k, 14', [-0.432448, -1.02335, 1.0]], ['2, k, 15', [-0.448823, -1.09864, 1.0]], ['2, k, 16', [-0.221765, -0.235592, 1.0]], ['2, k, 17', [-0.169748, -0.654622, 1.0]], ['2, k, 18', [-0.137941, -1.02445, 1.0]], ['2, k, 19', [-0.136966, -1.08146, 1.0]], ['2, k, 20', [-0.31235, 0.178057, 1.0]], ['2, k, 21', [-0.608367, 0.783647, 1.0]], ['2, k, 22', [-0.535889, 0.753423, 1.0]], ['2, k, 23', [-0.0871751, 0.809251, 1.0]], ['2, k, 24', [-0.139825, 0.772471, 1.0]]]
[['2, k, 0', [-0.294633, -0.243361, 1.0]], ['2, k, 1', [-0.309384, -0.00160403, 1.0]], ['2, k, 2', [-0.330187, 0.235715, 1.0]], ['2, k, 3', [-0.334587, 0.372989, 1.0]], ['2, k, 4', [-0.488821, 0.256, 1.0]], ['2, k, 5', [-0.571465, 0.475718, 1.0]], ['2, k, 6', [-0.619525, 0.667584, 1.0]], ['2, k, 7', [-0.623717, 0.740716, 1.0]], ['2, k, 8', [-0.175219, 0.232808, 1.0]], ['2, k, 9', [-0.105125, 0.479456, 1.0]], ['2, k, 10', [-0.0815472, 0.719497, 1.0]], ['2, k, 11', [-0.0861668, 0.772089, 1.0]], ['2, k, 12', [-0.359534, -0.2441, 1.0]], ['2, k, 13', [-0.388063, -0.660726, 1.0]], ['2, k, 14', [-0.432708, -1.02388, 1.0]], ['2, k, 15', [-0.448665, -1.09899, 1.0]], ['2, k, 16', [-0.221801, -0.236142, 1.0]], ['2, k, 17', [-0.169408, -0.659184, 1.0]], ['2, k, 18', [-0.137952, -1.02454, 1.0]], ['2, k, 19', [-0.136554, -1.08177, 1.0]], ['2, k, 20', [-0.324546, 0.177168, 1.0]], ['2, k, 21', [-0.613864, 0.779997, 1.0]], ['2, k, 22', [-0.5308, 0.753522, 1.0]], ['2, k, 23', [-0.083977, 0.810766, 1.0]], ['2, k, 24', [-0.149219, 0.779645, 1.0]]]
[['2, k, 0', [-0.294156, -0.242344, 1.0]], ['2, k, 1', [-0.31219, -0.00114403, 1.0]], ['2, k, 2', [-0.337285, 0.234312, 1.0]], ['2, k, 3', [-0.33825, 0.371129, 1.0]], ['2, k, 4', [-0.491932, 0.253301, 1.0]], ['2, k, 5', [-0.578424, 0.473708, 1.0]], ['2, k, 6', [-0.637633, 0.651184, 1.0]], ['2, k, 7', [-0.637944, 0.73306, 1.0]], ['2, k, 8', [-0.179768, 0.235208, 1.0]], ['2, k, 9', [-0.111774, 0.482513, 1.0]], ['2, k, 10', [-0.0920179, 0.728832, 1.0]], ['2, k, 11', [-0.101404, 0.77663, 1.0]], ['2, k, 12', [-0.358837, -0.243592, 1.0]], ['2, k, 13', [-0.387093, -0.652937, 1.0]], ['2, k, 14', [-0.433269, -1.02081, 1.0]], ['2, k, 15', [-0.447604, -1.09594, 1.0]], ['2, k, 16', [-0.221675, -0.234178, 1.0]], ['2, k, 17', [-0.16879, -0.652996, 1.0]], ['2, k, 18', [-0.137971, -1.02443, 1.0]], ['2, k, 19', [-0.136673, -1.08141, 1.0]], ['2, k, 20', [-0.330894, 0.176366, 1.0]], ['2, k, 21', [-0.629251, 0.777062, 1.0]], ['2, k, 22', [-0.549001, 0.748422, 1.0]], ['2, k, 23', [-0.110718, 0.814792, 1.0]], ['2, k, 24', [-0.168632, 0.779739, 1.0]]]
[['2, k, 0', [-0.293843, -0.242787, 1.0]], ['2, k, 1', [-0.313977, -0.00148221, 1.0]], ['2, k, 2', [-0.3402, 0.234341, 1.0]], ['2, k, 3', [-0.347624, 0.372082, 1.0]], ['2, k, 4', [-0.491449, 0.253519, 1.0]], ['2, k, 5', [-0.587289, 0.469264, 1.0]], ['2, k, 6', [-0.643844, 0.647481, 1.0]], ['2, k, 7', [-0.649172, 0.72895, 1.0]], ['2, k, 8', [-0.179357, 0.235251, 1.0]], ['2, k, 9', [-0.117977, 0.484224, 1.0]], ['2, k, 10', [-0.109734, 0.734214, 1.0]], ['2, k, 11', [-0.115734, 0.782783, 1.0]], ['2, k, 12', [-0.358642, -0.244098, 1.0]], ['2, k, 13', [-0.38562, -0.654882, 1.0]], ['2, k, 14', [-0.432957, -1.02043, 1.0]], ['2, k, 15', [-0.446885, -1.09461, 1.0]], ['2, k, 16', [-0.221073, -0.234676, 1.0]], ['2, k, 17', [-0.168086, -0.656431, 1.0]], ['2, k, 18', [-0.138073, -1.02543, 1.0]], ['2, k, 19', [-0.135741, -1.08428, 1.0]], ['2, k, 20', [-0.333726, 0.176256, 1.0]], ['2, k, 21', [-0.646832, 0.770223, 1.0]], ['2, k, 22', [-0.559973, 0.744273, 1.0]], ['2, k, 23', [-0.122784, 0.822592, 1.0]], ['2, k, 24', [-0.185752, 0.783823, 1.0]]]
[['2, k, 0', [-0.294147, -0.238183, 1.0]], ['2, k, 1', [-0.315551, 0.00018615, 1.0]], ['2, k, 2', [-0.340998, 0.234407, 1.0]], ['2, k, 3', [-0.35306, 0.372135, 1.0]], ['2, k, 4', [-0.500689, 0.255598, 1.0]], ['2, k, 5', [-0.594214, 0.46695, 1.0]], ['2, k, 6', [-0.657671, 0.643097, 1.0]], ['2, k, 7', [-0.661517, 0.722259, 1.0]], ['2, k, 8', [-0.186246, 0.236911, 1.0]], ['2, k, 9', [-0.131216, 0.487382, 1.0]], ['2, k, 10', [-0.123512, 0.738443, 1.0]], ['2, k, 11', [-0.133476, 0.787186, 1.0]], ['2, k, 12', [-0.357998, -0.240499, 1.0]], ['2, k, 13', [-0.384349, -0.660672, 1.0]], ['2, k, 14', [-0.432812, -1.0232, 1.0]], ['2, k, 15', [-0.447229, -1.09662, 1.0]], ['2, k, 16', [-0.222814, -0.228116, 1.0]], ['2, k, 17', [-0.166907, -0.650104, 1.0]], ['2, k, 18', [-0.138097, -1.02522, 1.0]], ['2, k, 19', [-0.135864, -1.08325, 1.0]], ['2, k, 20', [-0.334698, 0.176601, 1.0]], ['2, k, 21', [-0.653568, 0.76204, 1.0]], ['2, k, 22', [-0.567592, 0.739762, 1.0]], ['2, k, 23', [-0.144937, 0.823896, 1.0]], ['2, k, 24', [-0.200763, 0.7874, 1.0]]]
[['2, k, 0', [-0.293541, -0.235836, 1.0]], ['2, k, 1', [-0.31494, 0.00128732, 1.0]], ['2, k, 2', [-0.338545, 0.234775, 1.0]], ['2, k, 3', [-0.360384, 0.373007, 1.0]], ['2, k, 4', [-0.500823, 0.255462, 1.0]], ['2, k, 5', [-0.60453, 0.46169, 1.0]], ['2, k, 6', [-0.666284, 0.638422, 1.0]], ['2, k, 7', [-0.672233, 0.716708, 1.0]], ['2, k, 8', [-0.184183, 0.23783, 1.0]], ['2, k, 9', [-0.13766, 0.490046, 1.0]], ['2, k, 10', [-0.135831, 0.741934, 1.0]], ['2, k, 11', [-0.148312, 0.789678, 1.0]], ['2, k, 12', [-0.356868, -0.238486, 1.0]], ['2, k, 13', [-0.38456, -0.661533, 1.0]], ['2, k, 14', [-0.432763, -1.02373, 1.0]], ['2, k, 15', [-0.447316, -1.09728, 1.0]], ['2, k, 16', [-0.222712, -0.225717, 1.0]], ['2, k, 17', [-0.166264, -0.646917, 1.0]], ['2, k, 18', [-0.137884, -1.02515, 1.0]], ['2, k, 19', [-0.135986, -1.08319, 1.0]], ['2, k, 20', [-0.333014, 0.177166, 1.0]], ['2, k, 21', [-0.658951, 0.757212, 1.0]], ['2, k, 22', [-0.573984, 0.73578, 1.0]], ['2, k, 23', [-0.148976, 0.830998, 1.0]], ['2, k, 24', [-0.213096, 0.787889, 1.0]]]
[['2, k, 0', [-0.294237, -0.233757, 1.0]], ['2, k, 1', [-0.32067, 0.00347157, 1.0]], ['2, k, 2', [-0.350993, 0.235095, 1.0]], ['2, k, 3', [-0.365199, 0.373794, 1.0]], ['2, k, 4', [-0.518492, 0.25564, 1.0]], ['2, k, 5', [-0.613857, 0.443776, 1.0]], ['2, k, 6', [-0.681378, 0.632949, 1.0]], ['2, k, 7', [-0.689067, 0.710054, 1.0]], ['2, k, 8', [-0.193132, 0.248513, 1.0]], ['2, k, 9', [-0.149122, 0.501099, 1.0]], ['2, k, 10', [-0.14591, 0.74814, 1.0]], ['2, k, 11', [-0.164329, 0.79396, 1.0]], ['2, k, 12', [-0.356855, -0.237172, 1.0]], ['2, k, 13', [-0.384966, -0.652348, 1.0]], ['2, k, 14', [-0.432977, -1.02284, 1.0]], ['2, k, 15', [-0.446508, -1.09542, 1.0]], ['2, k, 16', [-0.22434, -0.22293, 1.0]], ['2, k, 17', [-0.166094, -0.642532, 1.0]], ['2, k, 18', [-0.138002, -1.0245, 1.0]], ['2, k, 19', [-0.13597, -1.08329, 1.0]], ['2, k, 20', [-0.343488, 0.178118, 1.0]], ['2, k, 21', [-0.681331, 0.748548, 1.0]], ['2, k, 22', [-0.59087, 0.729487, 1.0]], ['2, k, 23', [-0.170953, 0.830125, 1.0]], ['2, k, 24', [-0.227655, 0.791439, 1.0]]]
[['2, k, 0', [-0.294373, -0.229238, 1.0]], ['2, k, 1', [-0.32313, 0.00507539, 1.0]], ['2, k, 2', [-0.3547, 0.23471, 1.0]], ['2, k, 3', [-0.372009, 0.374241, 1.0]], ['2, k, 4', [-0.523558, 0.255676, 1.0]], ['2, k, 5', [-0.635928, 0.459242, 1.0]], ['2, k, 6', [-0.698151, 0.635811, 1.0]], ['2, k, 7', [-0.706779, 0.698401, 1.0]], ['2, k, 8', [-0.198386, 0.253286, 1.0]], ['2, k, 9', [-0.17017, 0.50794, 1.0]], ['2, k, 10', [-0.158588, 0.750826, 1.0]], ['2, k, 11', [-0.174341, 0.799176, 1.0]], ['2, k, 12', [-0.356511, -0.233359, 1.0]], ['2, k, 13', [-0.385028, -0.65253, 1.0]], ['2, k, 14', [-0.433043, -1.02264, 1.0]], ['2, k, 15', [-0.446586, -1.09547, 1.0]], ['2, k, 16', [-0.224784, -0.21856, 1.0]], ['2, k, 17', [-0.165495, -0.641568, 1.0]], ['2, k, 18', [-0.138617, -1.0231, 1.0]], ['2, k, 19', [-0.136245, -1.08197, 1.0]], ['2, k, 20', [-0.346892, 0.178237, 1.0]], ['2, k, 21', [-0.724941, 0.738448, 1.0]], ['2, k, 22', [-0.637482, 0.722605, 1.0]], ['2, k, 23', [-0.162918, 0.835899, 1.0]], ['2, k, 24', [-0.233902, 0.794572, 1.0]]]
[['2, k, 0', [-0.293908, -0.229477, 1.0]], ['2, k, 1', [-0.32292, 0.00505113, 1.0]], ['2, k, 2', [-0.353823, 0.234782, 1.0]], ['2, k, 3', [-0.375208, 0.374071, 1.0]], ['2, k, 4', [-0.516873, 0.253863, 1.0]], ['2, k, 5', [-0.637505, 0.458388, 1.0]], ['2, k, 6', [-0.709163, 0.631266, 1.0]], ['2, k, 7', [-0.718657, 0.692711, 1.0]], ['2, k, 8', [-0.200564, 0.254536, 1.0]], ['2, k, 9', [-0.175096, 0.509558, 1.0]], ['2, k, 10', [-0.171198, 0.753425, 1.0]], ['2, k, 11', [-0.187946, 0.802124, 1.0]], ['2, k, 12', [-0.356183, -0.233532, 1.0]], ['2, k, 13', [-0.385177, -0.650446, 1.0]], ['2, k, 14', [-0.433192, -1.02142, 1.0]], ['2, k, 15', [-0.446101, -1.09316, 1.0]], ['2, k, 16', [-0.22378, -0.2191, 1.0]], ['2, k, 17', [-0.165512, -0.641465, 1.0]], ['2, k, 18', [-0.13858, -1.02308, 1.0]], ['2, k, 19', [-0.135796, -1.08236, 1.0]], ['2, k, 20', [-0.346308, 0.178258, 1.0]], ['2, k, 21', [-0.735923, 0.733978, 1.0]], ['2, k, 22', [-0.644251, 0.717811, 1.0]], ['2, k, 23', [-0.16086, 0.835653, 1.0]], ['2, k, 24', [-0.235877, 0.80283, 1.0]]]
[['2, k, 0', [-0.292816, -0.228351, 1.0]], ['2, k, 1', [-0.323798, 0.00530179, 1.0]], ['2, k, 2', [-0.357894, 0.233991, 1.0]], ['2, k, 3', [-0.378666, 0.372549, 1.0]], ['2, k, 4', [-0.516857, 0.253833, 1.0]], ['2, k, 5', [-0.641479, 0.433907, 1.0]], ['2, k, 6', [-0.709656, 0.61916, 1.0]], ['2, k, 7', [-0.729782, 0.685101, 1.0]], ['2, k, 8', [-0.203909, 0.256388, 1.0]], ['2, k, 9', [-0.182571, 0.511896, 1.0]], ['2, k, 10', [-0.187163, 0.749926, 1.0]], ['2, k, 11', [-0.212924, 0.79973, 1.0]], ['2, k, 12', [-0.355288, -0.233183, 1.0]], ['2, k, 13', [-0.385273, -0.650624, 1.0]], ['2, k, 14', [-0.432876, -1.02073, 1.0]], ['2, k, 15', [-0.446015, -1.09319, 1.0]], ['2, k, 16', [-0.222529, -0.216719, 1.0]], ['2, k, 17', [-0.16519, -0.640926, 1.0]], ['2, k, 18', [-0.138501, -1.02288, 1.0]], ['2, k, 19', [-0.135834, -1.08225, 1.0]], ['2, k, 20', [-0.349403, 0.177832, 1.0]], ['2, k, 21', [-0.751493, 0.723854, 1.0]], ['2, k, 22', [-0.653734, 0.713819, 1.0]], ['2, k, 23', [-0.243749, 0.846919, 1.0]], ['2, k, 24', [-0.284708, 0.789971, 1.0]]]
[['2, k, 0', [-0.292463, -0.227815, 1.0]], ['2, k, 1', [-0.323665, 0.00546635, 1.0]], ['2, k, 2', [-0.357106, 0.233944, 1.0]], ['2, k, 3', [-0.38767, 0.37133, 1.0]], ['2, k, 4', [-0.519194, 0.248411, 1.0]], ['2, k, 5', [-0.654985, 0.43667, 1.0]], ['2, k, 6', [-0.722208, 0.612462, 1.0]], ['2, k, 7', [-0.74191, 0.676814, 1.0]], ['2, k, 8', [-0.206812, 0.258389, 1.0]], ['2, k, 9', [-0.19823, 0.514972, 1.0]], ['2, k, 10', [-0.214308, 0.754753, 1.0]], ['2, k, 11', [-0.22698, 0.804735, 1.0]], ['2, k, 12', [-0.355004, -0.233381, 1.0]], ['2, k, 13', [-0.386109, -0.64788, 1.0]], ['2, k, 14', [-0.432958, -1.02043, 1.0]], ['2, k, 15', [-0.445791, -1.09257, 1.0]], ['2, k, 16', [-0.222143, -0.21454, 1.0]], ['2, k, 17', [-0.165195, -0.640927, 1.0]], ['2, k, 18', [-0.138502, -1.02287, 1.0]], ['2, k, 19', [-0.136102, -1.08223, 1.0]], ['2, k, 20', [-0.348943, 0.177831, 1.0]], ['2, k, 21', [-0.762302, 0.715311, 1.0]], ['2, k, 22', [-0.662132, 0.706302, 1.0]], ['2, k, 23', [-0.23473, 0.851384, 1.0]], ['2, k, 24', [-0.287871, 0.792538, 1.0]]]
[['2, k, 0', [-0.291783, -0.22686, 1.0]], ['2, k, 1', [-0.323562, 0.00565337, 1.0]], ['2, k, 2', [-0.35686, 0.233833, 1.0]], ['2, k, 3', [-0.393901, 0.370224, 1.0]], ['2, k, 4', [-0.52119, 0.246207, 1.0]], ['2, k, 5', [-0.661785, 0.429606, 1.0]], ['2, k, 6', [-0.736169, 0.611886, 1.0]], ['2, k, 7', [-0.758865, 0.672019, 1.0]], ['2, k, 8', [-0.211854, 0.261945, 1.0]], ['2, k, 9', [-0.210804, 0.518488, 1.0]], ['2, k, 10', [-0.226745, 0.755277, 1.0]], ['2, k, 11', [-0.244458, 0.807631, 1.0]], ['2, k, 12', [-0.354505, -0.233433, 1.0]], ['2, k, 13', [-0.385766, -0.650901, 1.0]], ['2, k, 14', [-0.433091, -1.01994, 1.0]], ['2, k, 15', [-0.445263, -1.09074, 1.0]], ['2, k, 16', [-0.221392, -0.212307, 1.0]], ['2, k, 17', [-0.164981, -0.640826, 1.0]], ['2, k, 18', [-0.138562, -1.02228, 1.0]], ['2, k, 19', [-0.136038, -1.0819, 1.0]], ['2, k, 20', [-0.348798, 0.177787, 1.0]], ['2, k, 21', [-0.779481, 0.71272, 1.0]], ['2, k, 22', [-0.679529, 0.699597, 1.0]], ['2, k, 23', [-0.257203, 0.851913, 1.0]], ['2, k, 24', [-0.165143, 0.829443, 1.0]]]
[['2, k, 0', [-0.292255, -0.226681, 1.0]], ['2, k, 1', [-0.32365, 0.00573276, 1.0]], ['2, k, 2', [-0.356149, 0.233697, 1.0]], ['2, k, 3', [-0.397697, 0.369102, 1.0]], ['2, k, 4', [-0.521773, 0.246134, 1.0]], ['2, k, 5', [-0.672658, 0.423861, 1.0]], ['2, k, 6', [-0.765174, 0.586039, 1.0]], ['2, k, 7', [-0.77899, 0.658338, 1.0]], ['2, k, 8', [-0.213826, 0.262079, 1.0]], ['2, k, 9', [-0.21311, 0.518641, 1.0]], ['2, k, 10', [-0.24499, 0.760461, 1.0]], ['2, k, 11', [-0.260855, 0.810691, 1.0]], ['2, k, 12', [-0.354744, -0.233771, 1.0]], ['2, k, 13', [-0.386025, -0.650805, 1.0]], ['2, k, 14', [-0.433632, -1.01998, 1.0]], ['2, k, 15', [-0.445105, -1.09053, 1.0]], ['2, k, 16', [-0.221987, -0.211901, 1.0]], ['2, k, 17', [-0.165124, -0.640438, 1.0]], ['2, k, 18', [-0.138126, -1.02085, 1.0]], ['2, k, 19', [-0.135976, -1.082, 1.0]], ['2, k, 20', [-0.348374, 0.177693, 1.0]], ['2, k, 21', [-0.791873, 0.701778, 1.0]], ['2, k, 22', [-0.716692, 0.683332, 1.0]], ['2, k, 23', [-0.276593, 0.854019, 1.0]], ['2, k, 24', [-0.186193, 0.83533, 1.0]]]
[['2, k, 0', [-0.292141, -0.225842, 1.0]], ['2, k, 1', [-0.323647, 0.00612481, 1.0]], ['2, k, 2', [-0.355846, 0.23367, 1.0]], ['2, k, 3', [-0.404036, 0.367469, 1.0]], ['2, k, 4', [-0.523408, 0.244689, 1.0]], ['2, k, 5', [-0.677913, 0.421981, 1.0]], ['2, k, 6', [-0.773808, 0.581908, 1.0]], ['2, k, 7', [-0.791499, 0.650062, 1.0]], ['2, k, 8', [-0.21844, 0.265072, 1.0]], ['2, k, 9', [-0.219925, 0.521665, 1.0]], ['2, k, 10', [-0.261778, 0.764073, 1.0]], ['2, k, 11', [-0.284874, 0.811494, 1.0]], ['2, k, 12', [-0.354627, -0.233789, 1.0]], ['2, k, 13', [-0.386411, -0.650563, 1.0]], ['2, k, 14', [-0.434317, -1.02057, 1.0]], ['2, k, 15', [-0.445127, -1.09064, 1.0]], ['2, k, 16', [-0.221979, -0.209892, 1.0]], ['2, k, 17', [-0.165233, -0.640307, 1.0]], ['2, k, 18', [-0.138224, -1.0209, 1.0]], ['2, k, 19', [-0.136035, -1.08132, 1.0]], ['2, k, 20', [-0.348155, 0.177728, 1.0]], ['2, k, 21', [-0.812127, 0.693208, 1.0]], ['2, k, 22', [-0.72512, 0.675532, 1.0]], ['2, k, 23', [-0.303758, 0.851725, 1.0]], ['2, k, 24', [-0.215864, 0.83799, 1.0]]]
