[['2, k, 0', [-0.2014018, -0.4349373, 1.0]], ['2, k, 1', [-0.2125513, -0.1963638, 1.0]], ['2, k, 2', [-0.2222777, 0.03765809, 1.0]], ['2, k, 3', [-0.2378142, 0.1785526, 1.0]], ['2, k, 4', [-0.3776778, -0.07510085, 1.0]], ['2, k, 5', [-0.4566357, -0.3067976, 1.0]], ['2, k, 6', [-0.3246002, -0.3332638, 1.0]], ['2, k, 7', [-0.2842867, -0.3326686, 1.0]], ['2, k, 8', [-0.04654311, -0.07178679, 1.0]], ['2, k, 9', [0.03064494, -0.2904558, 1.0]], ['2, k, 10', [0.004737478, -0.4251016, 1.0]], ['2, k, 11', [-0.04300771, -0.4378829, 1.0]], ['2, k, 12', [-0.2702874, -0.4290907, 1.0]], ['2, k, 13', [-0.2745472, -0.5407612, 1.0]], ['2, k, 14', [-0.2089961, -0.9033634, 1.0]], ['2, k, 15', [-0.200462, -0.9605237, 1.0]], ['2, k, 16', [-0.1276125, -0.4301364, 1.0]], ['2, k, 17', [-0.04548995, -0.5074073, 1.0]], ['2, k, 18', [-0.01496044, -0.9073502, 1.0]], ['2, k, 19', [-0.006843268, -0.941753, 1.0]], ['2, k, 20', [-0.2200484, -0.02028695, 1.0]], ['2, k, 21', [-0.278253, -0.3331988, 1.0]], ['2, k, 22', [-0.2576772, -0.3668887, 1.0]], ['2, k, 23', [-0.06759201, -0.4680094, 1.0]], ['2, k, 24', [-0.0008863471, -0.4685242, 1.0]]]
[['2, k, 0', [-0.2044784, -0.4350368, 1.0]], ['2, k, 1', [-0.2112799, -0.1978929, 1.0]], ['2, k, 2', [-0.2173035, 0.03499179, 1.0]], ['2, k, 3', [-0.2295347, 0.1771978, 1.0]], ['2, k, 4', [-0.3756484, -0.07095394, 1.0]], ['2, k, 5', [-0.4213395, -0.2652483, 1.0]], ['2, k, 6', [-0.3526597, -0.3158816, 1.0]], ['2, k, 7', [-0.3205857, -0.3090109, 1.0]], ['2, k, 8', [-0.04307139, -0.07409398, 1.0]], ['2, k, 9', [0.03165808, -0.2949053, 1.0]], ['2, k, 10', [-0.00580605, -0.4311495, 1.0]], ['2, k, 11', [-0.04251324, -0.4371864, 1.0]], ['2, k, 12', [-0.2736327, -0.4270563, 1.0]], ['2, k, 13', [-0.2735367, -0.5447482, 1.0]], ['2, k, 14', [-0.2096868, -0.9069043, 1.0]], ['2, k, 15', [-0.2003304, -0.9615853, 1.0]], ['2, k, 16', [-0.1303851, -0.4318675, 1.0]], ['2, k, 17', [-0.04710596, -0.5111472, 1.0]], ['2, k, 18', [-0.01456219, -0.9079193, 1.0]], ['2, k, 19', [-0.006049977, -0.9422911, 1.0]], ['2, k, 20', [-0.2160116, -0.02260055, 1.0]], ['2, k, 21', [-0.3093229, -0.3117191, 1.0]], ['2, k, 22', [-0.2856408, -0.3044851, 1.0]], ['2, k, 23', [-0.06364554, -0.4688529, 1.0]], ['2, k, 24', [-0.07911772, -0.4046751, 1.0]]]
[['2, k, 0', [-0.2044173, -0.4351209, 1.0]], ['2, k, 1', [-0.2112031, -0.1979652, 1.0]], ['2, k, 2', [-0.2172018, 0.03490345, 1.0]], ['2, k, 3', [-0.2296046, 0.1768205, 1.0]], ['2, k, 4', [-0.3757296, -0.07141519, 1.0]], ['2, k, 5', [-0.4211113, -0.2657885, 1.0]], ['2, k, 6', [-0.3644589, -0.3232774, 1.0]], ['2, k, 7', [-0.3209412, -0.3124703, 1.0]], ['2, k, 8', [-0.04306141, -0.07410267, 1.0]], ['2, k, 9', [0.03157329, -0.2950214, 1.0]], ['2, k, 10', [-0.004751429, -0.4318167, 1.0]], ['2, k, 11', [-0.04152698, -0.4366858, 1.0]], ['2, k, 12', [-0.2735561, -0.4272597, 1.0]], ['2, k, 13', [-0.2735539, -0.5447664, 1.0]], ['2, k, 14', [-0.2097191, -0.9071173, 1.0]], ['2, k, 15', [-0.199822, -0.9611593, 1.0]], ['2, k, 16', [-0.1303219, -0.4318905, 1.0]], ['2, k, 17', [-0.0471768, -0.5113238, 1.0]], ['2, k, 18', [-0.01496251, -0.9100633, 1.0]], ['2, k, 19', [-0.02500594, -0.9871069, 1.0]], ['2, k, 20', [-0.2159102, -0.02269141, 1.0]], ['2, k, 21', [-0.3105997, -0.3106193, 1.0]], ['2, k, 22', [-0.2870097, -0.3064593, 1.0]], ['2, k, 23', [-0.06213196, -0.4686606, 1.0]], ['2, k, 24', [-0.07748778, -0.4037362, 1.0]]]
[['2, k, 0', [-0.2044725, -0.4351582, 1.0]], ['2, k, 1', [-0.2112297, -0.1980116, 1.0]], ['2, k, 2', [-0.2171997, 0.03480499, 1.0]], ['2, k, 3', [-0.2295751, 0.1766571, 1.0]], ['2, k, 4', [-0.3758958, -0.07169145, 1.0]], ['2, k, 5', [-0.4209378, -0.2657304, 1.0]], ['2, k, 6', [-0.349593, -0.3205382, 1.0]], ['2, k, 7', [-0.3223435, -0.3140139, 1.0]], ['2, k, 8', [-0.04293548, -0.07418551, 1.0]], ['2, k, 9', [0.01144293, -0.2806837, 1.0]], ['2, k, 10', [0.005632476, -0.4052143, 1.0]], ['2, k, 11', [-0.04084492, -0.4345908, 1.0]], ['2, k, 12', [-0.2736167, -0.4273555, 1.0]], ['2, k, 13', [-0.2735457, -0.5449342, 1.0]], ['2, k, 14', [-0.2094683, -0.9073883, 1.0]], ['2, k, 15', [-0.1987737, -0.9606661, 1.0]], ['2, k, 16', [-0.1303874, -0.4319106, 1.0]], ['2, k, 17', [-0.04718213, -0.5113279, 1.0]], ['2, k, 18', [-0.01472388, -0.9083315, 1.0]], ['2, k, 19', [-0.02638257, -0.9857453, 1.0]], ['2, k, 20', [-0.2159156, -0.02277775, 1.0]], ['2, k, 21', [-0.3117369, -0.3166974, 1.0]], ['2, k, 22', [-0.2872893, -0.3065485, 1.0]], ['2, k, 23', [-0.05327833, -0.4696649, 1.0]], ['2, k, 24', [-0.07638219, -0.4035936, 1.0]]]
[['2, k, 0', [-0.2044356, -0.4352095, 1.0]], ['2, k, 1', [-0.2110571, -0.198102, 1.0]], ['2, k, 2', [-0.2167694, 0.03461784, 1.0]], ['2, k, 3', [-0.2294752, 0.1764833, 1.0]], ['2, k, 4', [-0.3758672, -0.0717293, 1.0]], ['2, k, 5', [-0.4576143, -0.2960027, 1.0]], ['2, k, 6', [-0.3612896, -0.3235499, 1.0]], ['2, k, 7', [-0.3234307, -0.3167391, 1.0]], ['2, k, 8', [-0.04304034, -0.0741734, 1.0]], ['2, k, 9', [0.03102094, -0.2920845, 1.0]], ['2, k, 10', [-0.002086957, -0.4355735, 1.0]], ['2, k, 11', [-0.04203216, -0.4366797, 1.0]], ['2, k, 12', [-0.2735545, -0.4274946, 1.0]], ['2, k, 13', [-0.2735863, -0.54472, 1.0]], ['2, k, 14', [-0.2095242, -0.9071707, 1.0]], ['2, k, 15', [-0.1986434, -0.9602013, 1.0]], ['2, k, 16', [-0.1303661, -0.431926, 1.0]], ['2, k, 17', [-0.0471976, -0.5113654, 1.0]], ['2, k, 18', [-0.01481861, -0.9073587, 1.0]], ['2, k, 19', [-0.006357955, -0.941742, 1.0]], ['2, k, 20', [-0.2155514, -0.02294457, 1.0]], ['2, k, 21', [-0.3087268, -0.3134397, 1.0]], ['2, k, 22', [-0.2899499, -0.3198346, 1.0]], ['2, k, 23', [-0.06587029, -0.4677097, 1.0]], ['2, k, 24', [-0.0777946, -0.4036031, 1.0]]]
[['2, k, 0', [-0.2044295, -0.4352248, 1.0]], ['2, k, 1', [-0.210947, -0.1982055, 1.0]], ['2, k, 2', [-0.2164084, 0.03430174, 1.0]], ['2, k, 3', [-0.2293898, 0.1760927, 1.0]], ['2, k, 4', [-0.3757779, -0.07184783, 1.0]], ['2, k, 5', [-0.4548928, -0.2907652, 1.0]], ['2, k, 6', [-0.3633313, -0.3242873, 1.0]], ['2, k, 7', [-0.3251842, -0.3193785, 1.0]], ['2, k, 8', [-0.04305303, -0.07438249, 1.0]], ['2, k, 9', [0.03049257, -0.2926427, 1.0]], ['2, k, 10', [-0.02199843, -0.4193528, 1.0]], ['2, k, 11', [-0.04614363, -0.4338153, 1.0]], ['2, k, 12', [-0.2735365, -0.4275331, 1.0]], ['2, k, 13', [-0.2736263, -0.5452459, 1.0]], ['2, k, 14', [-0.2096177, -0.9073951, 1.0]], ['2, k, 15', [-0.197856, -0.9589057, 1.0]], ['2, k, 16', [-0.1303645, -0.4319393, 1.0]], ['2, k, 17', [-0.04725415, -0.5112563, 1.0]], ['2, k, 18', [-0.01487642, -0.9071548, 1.0]], ['2, k, 19', [-0.006387092, -0.941548, 1.0]], ['2, k, 20', [-0.2152587, -0.02320482, 1.0]], ['2, k, 21', [-0.3082615, -0.3150235, 1.0]], ['2, k, 22', [-0.2814395, -0.3223208, 1.0]], ['2, k, 23', [-0.06369088, -0.4675583, 1.0]], ['2, k, 24', [-0.082304, -0.4060894, 1.0]]]
[['2, k, 0', [-0.2044461, -0.4352992, 1.0]], ['2, k, 1', [-0.2111259, -0.1985645, 1.0]], ['2, k, 2', [-0.2169218, 0.03341672, 1.0]], ['2, k, 3', [-0.229186, 0.1754963, 1.0]], ['2, k, 4', [-0.3757361, -0.07211877, 1.0]], ['2, k, 5', [-0.4544246, -0.2897494, 1.0]], ['2, k, 6', [-0.3717222, -0.3242447, 1.0]], ['2, k, 7', [-0.3236757, -0.3213233, 1.0]], ['2, k, 8', [-0.0429818, -0.07434914, 1.0]], ['2, k, 9', [0.03484666, -0.298102, 1.0]], ['2, k, 10', [-0.001928319, -0.4328491, 1.0]], ['2, k, 11', [-0.04249358, -0.4358606, 1.0]], ['2, k, 12', [-0.2735662, -0.4276555, 1.0]], ['2, k, 13', [-0.2736247, -0.5452451, 1.0]], ['2, k, 14', [-0.2095958, -0.9074527, 1.0]], ['2, k, 15', [-0.1975691, -0.9589131, 1.0]], ['2, k, 16', [-0.130372, -0.431995, 1.0]], ['2, k, 17', [-0.04726566, -0.5112628, 1.0]], ['2, k, 18', [-0.01535684, -0.9098027, 1.0]], ['2, k, 19', [-0.02512263, -0.9869936, 1.0]], ['2, k, 20', [-0.2156698, -0.02394954, 1.0]], ['2, k, 21', [-0.3093406, -0.3180637, 1.0]], ['2, k, 22', [-0.2892001, -0.3355597, 1.0]], ['2, k, 23', [-0.06638788, -0.4683804, 1.0]], ['2, k, 24', [-0.07748853, -0.4031304, 1.0]]]
[['2, k, 0', [-0.2044623, -0.4353642, 1.0]], ['2, k, 1', [-0.2111005, -0.1987247, 1.0]], ['2, k, 2', [-0.2168191, 0.0331419, 1.0]], ['2, k, 3', [-0.2291634, 0.1750498, 1.0]], ['2, k, 4', [-0.3754708, -0.0723263, 1.0]], ['2, k, 5', [-0.4480834, -0.2913623, 1.0]], ['2, k, 6', [-0.3543411, -0.323383, 1.0]], ['2, k, 7', [-0.3241716, -0.3258302, 1.0]], ['2, k, 8', [-0.04292142, -0.07436275, 1.0]], ['2, k, 9', [0.0349088, -0.2980468, 1.0]], ['2, k, 10', [-0.002414615, -0.4301201, 1.0]], ['2, k, 11', [-0.04217622, -0.4370608, 1.0]], ['2, k, 12', [-0.2735774, -0.4277259, 1.0]], ['2, k, 13', [-0.2736833, -0.5452389, 1.0]], ['2, k, 14', [-0.2095694, -0.907169, 1.0]], ['2, k, 15', [-0.1975563, -0.9587345, 1.0]], ['2, k, 16', [-0.1303926, -0.4320706, 1.0]], ['2, k, 17', [-0.04729068, -0.5112175, 1.0]], ['2, k, 18', [-0.01534525, -0.9080529, 1.0]], ['2, k, 19', [-0.006818446, -0.9424145, 1.0]], ['2, k, 20', [-0.2155854, -0.02420302, 1.0]], ['2, k, 21', [-0.3103417, -0.3283073, 1.0]], ['2, k, 22', [-0.2901763, -0.3199353, 1.0]], ['2, k, 23', [-0.06435799, -0.4684815, 1.0]], ['2, k, 24', [-0.07826442, -0.4042872, 1.0]]]
[['2, k, 0', [-0.2044552, -0.435369, 1.0]], ['2, k, 1', [-0.2110016, -0.1988084, 1.0]], ['2, k, 2', [-0.2165158, 0.03288673, 1.0]], ['2, k, 3', [-0.2287836, 0.1747699, 1.0]], ['2, k, 4', [-0.3754344, -0.07238175, 1.0]], ['2, k, 5', [-0.4499775, -0.2879689, 1.0]], ['2, k, 6', [-0.3584546, -0.3267831, 1.0]], ['2, k, 7', [-0.3244184, -0.329662, 1.0]], ['2, k, 8', [-0.04224754, -0.07417173, 1.0]], ['2, k, 9', [0.02014225, -0.3003733, 1.0]], ['2, k, 10', [-0.0001214639, -0.4390374, 1.0]], ['2, k, 11', [-0.04005472, -0.4376582, 1.0]], ['2, k, 12', [-0.273543, -0.4277471, 1.0]], ['2, k, 13', [-0.2737601, -0.5447056, 1.0]], ['2, k, 14', [-0.209569, -0.9071702, 1.0]], ['2, k, 15', [-0.1984186, -0.9600787, 1.0]], ['2, k, 16', [-0.1303974, -0.4320774, 1.0]], ['2, k, 17', [-0.04734319, -0.5112867, 1.0]], ['2, k, 18', [-0.01531272, -0.9071527, 1.0]], ['2, k, 19', [-0.006655673, -0.9415243, 1.0]], ['2, k, 20', [-0.2153372, -0.02441472, 1.0]], ['2, k, 21', [-0.3140837, -0.3301951, 1.0]], ['2, k, 22', [-0.2909396, -0.331616, 1.0]], ['2, k, 23', [-0.06034004, -0.4692547, 1.0]], ['2, k, 24', [-0.07239429, -0.4017767, 1.0]]]
[['2, k, 0', [-0.2044657, -0.4354388, 1.0]], ['2, k, 1', [-0.2109678, -0.1991033, 1.0]], ['2, k, 2', [-0.2164319, 0.03229582, 1.0]], ['2, k, 3', [-0.2281643, 0.1732191, 1.0]], ['2, k, 4', [-0.3755036, -0.07245573, 1.0]], ['2, k, 5', [-0.414782, -0.2692748, 1.0]], ['2, k, 6', [-0.3579451, -0.3260431, 1.0]], ['2, k, 7', [-0.3257748, -0.3348676, 1.0]], ['2, k, 8', [-0.0421984, -0.07419325, 1.0]], ['2, k, 9', [0.02401973, -0.29739, 1.0]], ['2, k, 10', [-0.0003529843, -0.4415565, 1.0]], ['2, k, 11', [-0.04047797, -0.4376821, 1.0]], ['2, k, 12', [-0.2735603, -0.4278865, 1.0]], ['2, k, 13', [-0.2737148, -0.5447376, 1.0]], ['2, k, 14', [-0.2094923, -0.9074298, 1.0]], ['2, k, 15', [-0.1979378, -0.9586011, 1.0]], ['2, k, 16', [-0.1304011, -0.4321137, 1.0]], ['2, k, 17', [-0.04732834, -0.5113145, 1.0]], ['2, k, 18', [-0.01544579, -0.9093502, 1.0]], ['2, k, 19', [-0.006796078, -0.943707, 1.0]], ['2, k, 20', [-0.2152636, -0.02493168, 1.0]], ['2, k, 21', [-0.3130708, -0.3365078, 1.0]], ['2, k, 22', [-0.2902852, -0.3313782, 1.0]], ['2, k, 23', [-0.06045163, -0.4676764, 1.0]], ['2, k, 24', [-0.0759161, -0.402739, 1.0]]]
[['2, k, 0', [-0.2044106, -0.4354269, 1.0]], ['2, k, 1', [-0.2110093, -0.1992265, 1.0]], ['2, k, 2', [-0.2168189, 0.03175124, 1.0]], ['2, k, 3', [-0.227988, 0.1721769, 1.0]], ['2, k, 4', [-0.3755012, -0.07250868, 1.0]], ['2, k, 5', [-0.4436418, -0.2802893, 1.0]], ['2, k, 6', [-0.3535909, -0.3344923, 1.0]], ['2, k, 7', [-0.3249924, -0.3386451, 1.0]], ['2, k, 8', [-0.04167628, -0.07428373, 1.0]], ['2, k, 9', [0.02727258, -0.2980723, 1.0]], ['2, k, 10', [0.0005364399, -0.441427, 1.0]], ['2, k, 11', [-0.04137005, -0.4381742, 1.0]], ['2, k, 12', [-0.2734711, -0.4278843, 1.0]], ['2, k, 13', [-0.2737802, -0.5443543, 1.0]], ['2, k, 14', [-0.2096021, -0.9073994, 1.0]], ['2, k, 15', [-0.1981632, -0.9589862, 1.0]], ['2, k, 16', [-0.1303601, -0.4321001, 1.0]], ['2, k, 17', [-0.0473652, -0.5113239, 1.0]], ['2, k, 18', [-0.01578511, -0.9111196, 1.0]], ['2, k, 19', [-0.0240978, -0.9878123, 1.0]], ['2, k, 20', [-0.2155331, -0.02535139, 1.0]], ['2, k, 21', [-0.3109361, -0.3430802, 1.0]], ['2, k, 22', [-0.2926385, -0.3245727, 1.0]], ['2, k, 23', [-0.06332935, -0.4692604, 1.0]], ['2, k, 24', [-0.07245422, -0.4012247, 1.0]]]
[['2, k, 0', [-0.2044045, -0.435452, 1.0]], ['2, k, 1', [-0.2109867, -0.1994093, 1.0]], ['2, k, 2', [-0.2167591, 0.0313813, 1.0]], ['2, k, 3', [-0.2278441, 0.1716148, 1.0]], ['2, k, 4', [-0.3755684, -0.07270445, 1.0]], ['2, k, 5', [-0.4434734, -0.28044, 1.0]], ['2, k, 6', [-0.3534815, -0.3380783, 1.0]], ['2, k, 7', [-0.3258049, -0.3433104, 1.0]], ['2, k, 8', [-0.04138223, -0.07444881, 1.0]], ['2, k, 9', [0.02907974, -0.2980346, 1.0]], ['2, k, 10', [-0.0006157951, -0.4392059, 1.0]], ['2, k, 11', [-0.04198295, -0.436693, 1.0]], ['2, k, 12', [-0.2734321, -0.4279554, 1.0]], ['2, k, 13', [-0.2738158, -0.5439643, 1.0]], ['2, k, 14', [-0.2097323, -0.9064593, 1.0]], ['2, k, 15', [-0.1992767, -0.9598058, 1.0]], ['2, k, 16', [-0.130374, -0.4321031, 1.0]], ['2, k, 17', [-0.04738885, -0.5113665, 1.0]], ['2, k, 18', [-0.01597722, -0.9096772, 1.0]], ['2, k, 19', [-0.02505011, -0.9867536, 1.0]], ['2, k, 20', [-0.2154834, -0.02568099, 1.0]], ['2, k, 21', [-0.3107941, -0.3515922, 1.0]], ['2, k, 22', [-0.289177, -0.3504891, 1.0]], ['2, k, 23', [-0.06266413, -0.4687434, 1.0]], ['2, k, 24', [-0.07979145, -0.4055855, 1.0]]]
[['2, k, 0', [-0.2043302, -0.4354708, 1.0]], ['2, k, 1', [-0.211019, -0.1998639, 1.0]], ['2, k, 2', [-0.217136, 0.03003483, 1.0]], ['2, k, 3', [-0.2279256, 0.170664, 1.0]], ['2, k, 4', [-0.376006, -0.07301911, 1.0]], ['2, k, 5', [-0.4433002, -0.2889535, 1.0]], ['2, k, 6', [-0.3516584, -0.3409016, 1.0]], ['2, k, 7', [-0.3248343, -0.3480364, 1.0]], ['2, k, 8', [-0.04137298, -0.07444032, 1.0]], ['2, k, 9', [0.0303161, -0.2969159, 1.0]], ['2, k, 10', [-0.0005055949, -0.4375053, 1.0]], ['2, k, 11', [-0.04147086, -0.437177, 1.0]], ['2, k, 12', [-0.2733406, -0.4280427, 1.0]], ['2, k, 13', [-0.2738172, -0.5439735, 1.0]], ['2, k, 14', [-0.2098813, -0.9056642, 1.0]], ['2, k, 15', [-0.1992302, -0.9599243, 1.0]], ['2, k, 16', [-0.1302935, -0.432067, 1.0]], ['2, k, 17', [-0.04737469, -0.5114042, 1.0]], ['2, k, 18', [-0.01634973, -0.9077597, 1.0]], ['2, k, 19', [-0.007511177, -0.9421333, 1.0]], ['2, k, 20', [-0.2157527, -0.02678121, 1.0]], ['2, k, 21', [-0.3110805, -0.3524581, 1.0]], ['2, k, 22', [-0.2914571, -0.3434224, 1.0]], ['2, k, 23', [-0.06152384, -0.4686261, 1.0]], ['2, k, 24', [-0.07541397, -0.4032082, 1.0]]]
[['2, k, 0', [-0.2042476, -0.4354572, 1.0]], ['2, k, 1', [-0.2110372, -0.2000039, 1.0]], ['2, k, 2', [-0.2173215, 0.02966597, 1.0]], ['2, k, 3', [-0.2277264, 0.1698516, 1.0]], ['2, k, 4', [-0.3760889, -0.07325089, 1.0]], ['2, k, 5', [-0.4436464, -0.2923674, 1.0]], ['2, k, 6', [-0.3512614, -0.3421126, 1.0]], ['2, k, 7', [-0.3265194, -0.3528194, 1.0]], ['2, k, 8', [-0.04149326, -0.07433707, 1.0]], ['2, k, 9', [0.01422298, -0.2816799, 1.0]], ['2, k, 10', [0.001822817, -0.4250754, 1.0]], ['2, k, 11', [-0.03953198, -0.4368955, 1.0]], ['2, k, 12', [-0.2732622, -0.4280716, 1.0]], ['2, k, 13', [-0.2738056, -0.5437223, 1.0]], ['2, k, 14', [-0.2098672, -0.9055635, 1.0]], ['2, k, 15', [-0.1998341, -0.9607269, 1.0]], ['2, k, 16', [-0.1302018, -0.4320065, 1.0]], ['2, k, 17', [-0.04730485, -0.5115718, 1.0]], ['2, k, 18', [-0.01622823, -0.9073426, 1.0]], ['2, k, 19', [-0.0074154, -0.9417306, 1.0]], ['2, k, 20', [-0.2158897, -0.02709495, 1.0]], ['2, k, 21', [-0.3104645, -0.3585129, 1.0]], ['2, k, 22', [-0.305885, -0.3201851, 1.0]], ['2, k, 23', [-0.05362972, -0.4699557, 1.0]], ['2, k, 24', [-0.07471342, -0.4026128, 1.0]]]
[['2, k, 0', [-0.2040847, -0.4354509, 1.0]], ['2, k, 1', [-0.2111723, -0.2002827, 1.0]], ['2, k, 2', [-0.2179723, 0.0290179, 1.0]], ['2, k, 3', [-0.2277985, 0.1696955, 1.0]], ['2, k, 4', [-0.3764726, -0.07353517, 1.0]], ['2, k, 5', [-0.4421061, -0.2939315, 1.0]], ['2, k, 6', [-0.3494472, -0.3412198, 1.0]], ['2, k, 7', [-0.3250633, -0.355335, 1.0]], ['2, k, 8', [-0.04146109, -0.07432797, 1.0]], ['2, k, 9', [0.0141606, -0.2816712, 1.0]], ['2, k, 10', [0.003890304, -0.4126197, 1.0]], ['2, k, 11', [-0.04111587, -0.4351003, 1.0]], ['2, k, 12', [-0.2730668, -0.4281464, 1.0]], ['2, k, 13', [-0.2737238, -0.5433019, 1.0]], ['2, k, 14', [-0.209897, -0.9055517, 1.0]], ['2, k, 15', [-0.1991692, -0.9592599, 1.0]], ['2, k, 16', [-0.1300743, -0.4319443, 1.0]], ['2, k, 17', [-0.04735202, -0.511575, 1.0]], ['2, k, 18', [-0.0162435, -0.9066396, 1.0]], ['2, k, 19', [-0.007412694, -0.9410186, 1.0]], ['2, k, 20', [-0.2163923, -0.02765302, 1.0]], ['2, k, 21', [-0.3159884, -0.3627912, 1.0]], ['2, k, 22', [-0.2933348, -0.3469187, 1.0]], ['2, k, 23', [-0.0576595, -0.4674432, 1.0]], ['2, k, 24', [-0.07648271, -0.4036192, 1.0]]]
[['2, k, 0', [-0.2039785, -0.4354594, 1.0]], ['2, k, 1', [-0.2111004, -0.2004742, 1.0]], ['2, k, 2', [-0.217892, 0.02865286, 1.0]], ['2, k, 3', [-0.2279273, 0.1688047, 1.0]], ['2, k, 4', [-0.3765568, -0.07387958, 1.0]], ['2, k, 5', [-0.4419128, -0.2937025, 1.0]], ['2, k, 6', [-0.3504462, -0.3471549, 1.0]], ['2, k, 7', [-0.3271664, -0.3589647, 1.0]], ['2, k, 8', [-0.04127944, -0.07437683, 1.0]], ['2, k, 9', [0.01088793, -0.2748756, 1.0]], ['2, k, 10', [0.004111488, -0.4068798, 1.0]], ['2, k, 11', [-0.04049731, -0.434588, 1.0]], ['2, k, 12', [-0.2729475, -0.4282191, 1.0]], ['2, k, 13', [-0.273752, -0.5431016, 1.0]], ['2, k, 14', [-0.2099147, -0.9053501, 1.0]], ['2, k, 15', [-0.1988292, -0.9584321, 1.0]], ['2, k, 16', [-0.1299815, -0.4319085, 1.0]], ['2, k, 17', [-0.04738252, -0.5115287, 1.0]], ['2, k, 18', [-0.01356695, -0.8960255, 1.0]], ['2, k, 19', [-0.004751258, -0.9305485, 1.0]], ['2, k, 20', [-0.2163177, -0.02797977, 1.0]], ['2, k, 21', [-0.3132724, -0.3640901, 1.0]], ['2, k, 22', [-0.2744625, -0.3553953, 1.0]], ['2, k, 23', [-0.0518815, -0.4692295, 1.0]], ['2, k, 24', [-0.07686146, -0.4040686, 1.0]]]
[['2, k, 0', [-0.203989, -0.4355199, 1.0]], ['2, k, 1', [-0.2111026, -0.2007049, 1.0]], ['2, k, 2', [-0.2178185, 0.02838132, 1.0]], ['2, k, 3', [-0.2276448, 0.1684833, 1.0]], ['2, k, 4', [-0.3765429, -0.07393586, 1.0]], ['2, k, 5', [-0.4425531, -0.2940379, 1.0]], ['2, k, 6', [-0.3561895, -0.3602243, 1.0]], ['2, k, 7', [-0.3284658, -0.3631691, 1.0]], ['2, k, 8', [-0.04123957, -0.07436498, 1.0]], ['2, k, 9', [0.01103153, -0.2770076, 1.0]], ['2, k, 10', [0.005180015, -0.4156991, 1.0]], ['2, k, 11', [-0.03956628, -0.4361621, 1.0]], ['2, k, 12', [-0.2729487, -0.4283588, 1.0]], ['2, k, 13', [-0.2736747, -0.5432487, 1.0]], ['2, k, 14', [-0.209774, -0.9053023, 1.0]], ['2, k, 15', [-0.1986133, -0.9576918, 1.0]], ['2, k, 16', [-0.1300043, -0.4319015, 1.0]], ['2, k, 17', [-0.04740516, -0.5115141, 1.0]], ['2, k, 18', [-0.01659472, -0.9050394, 1.0]], ['2, k, 19', [-0.02675567, -0.979598, 1.0]], ['2, k, 20', [-0.216268, -0.02825316, 1.0]], ['2, k, 21', [-0.3138048, -0.3708758, 1.0]], ['2, k, 22', [-0.2951851, -0.3711208, 1.0]], ['2, k, 23', [-0.05211919, -0.4701916, 1.0]], ['2, k, 24', [-0.07650995, -0.4035324, 1.0]]]
[['2, k, 0', [-0.2039742, -0.4354889, 1.0]], ['2, k, 1', [-0.2111122, -0.2009128, 1.0]], ['2, k, 2', [-0.2178041, 0.02798318, 1.0]], ['2, k, 3', [-0.2274994, 0.1677683, 1.0]], ['2, k, 4', [-0.3768741, -0.07404802, 1.0]], ['2, k, 5', [-0.4416676, -0.2951307, 1.0]], ['2, k, 6', [-0.3581853, -0.3639373, 1.0]], ['2, k, 7', [-0.3287778, -0.3665148, 1.0]], ['2, k, 8', [-0.0410605, -0.07438775, 1.0]], ['2, k, 9', [0.02941705, -0.2972594, 1.0]], ['2, k, 10', [-0.0009275765, -0.431744, 1.0]], ['2, k, 11', [-0.04287781, -0.4359846, 1.0]], ['2, k, 12', [-0.2728905, -0.4283614, 1.0]], ['2, k, 13', [-0.2736745, -0.5431848, 1.0]], ['2, k, 14', [-0.2094619, -0.9056391, 1.0]], ['2, k, 15', [-0.1990605, -0.9593067, 1.0]], ['2, k, 16', [-0.1300371, -0.4318475, 1.0]], ['2, k, 17', [-0.04736736, -0.5116324, 1.0]], ['2, k, 18', [-0.01624789, -0.9045905, 1.0]], ['2, k, 19', [-0.02924793, -0.9809732, 1.0]], ['2, k, 20', [-0.2162642, -0.02860601, 1.0]], ['2, k, 21', [-0.3132868, -0.3709955, 1.0]], ['2, k, 22', [-0.2966937, -0.3696495, 1.0]], ['2, k, 23', [-0.05963077, -0.4676509, 1.0]], ['2, k, 24', [-0.07771416, -0.4046927, 1.0]]]
