[['2, k, 0', [-0.161757, -0.282117, 1.0]], ['2, k, 1', [-0.161882, 0.0734864, 1.0]], ['2, k, 2', [-0.160772, 0.417656, 1.0]], ['2, k, 3', [-0.163208, 0.59452, 1.0]], ['2, k, 4', [-0.363797, 0.296353, 1.0]], ['2, k, 5', [-0.408172, 0.0413327, 1.0]], ['2, k, 6', [-0.402329, -0.237964, 1.0]], ['2, k, 7', [-0.386117, -0.314629, 1.0]], ['2, k, 8', [0.0238631, 0.282217, 1.0]], ['2, k, 9', [0.0793269, 0.0421482, 1.0]], ['2, k, 10', [0.0823787, -0.253682, 1.0]], ['2, k, 11', [0.0610787, -0.321473, 1.0]], ['2, k, 12', [-0.24762, -0.273895, 1.0]], ['2, k, 13', [-0.283826, -0.685372, 1.0]], ['2, k, 14', [-0.293304, -1.07314, 1.0]], ['2, k, 15', [-0.297363, -1.11816, 1.0]], ['2, k, 16', [-0.0702365, -0.280522, 1.0]], ['2, k, 17', [-0.0251929, -0.707896, 1.0]], ['2, k, 18', [0.00481997, -1.0684, 1.0]], ['2, k, 19', [0.0348816, -1.11426, 1.0]], ['2, k, 20', [-0.161256, 0.333286, 1.0]], ['2, k, 21', [-0.381739, -0.416382, 1.0]], ['2, k, 22', [-0.431543, -0.31577, 1.0]], ['2, k, 23', [0.049339, -0.418259, 1.0]], ['2, k, 24', [0.00980543, -0.31573, 1.0]]]
[['2, k, 0', [-0.123455, -0.498904, 1.0]], ['2, k, 1', [-0.146863, -0.309752, 1.0]], ['2, k, 2', [-0.152922, -0.129722, 1.0]], ['2, k, 3', [-0.185867, -0.0361131, 1.0]], ['2, k, 4', [-0.362966, -0.192487, 1.0]], ['2, k, 5', [-0.428694, -0.401743, 1.0]], ['2, k, 6', [-0.438938, -0.634238, 1.0]], ['2, k, 7', [-0.438976, -0.692976, 1.0]], ['2, k, 8', [0.00614018, -0.155724, 1.0]], ['2, k, 9', [0.11624, -0.389146, 1.0]], ['2, k, 10', [0.137511, -0.621843, 1.0]], ['2, k, 11', [0.116273, -0.690748, 1.0]], ['2, k, 12', [-0.219796, -0.500367, 1.0]], ['2, k, 13', [-0.281839, -0.757731, 1.0]], ['2, k, 14', [-0.288172, -1.08557, 1.0]], ['2, k, 15', [-0.317785, -1.1269, 1.0]], ['2, k, 16', [-0.0234681, -0.48233, 1.0]], ['2, k, 17', [-0.00434334, -0.774118, 1.0]], ['2, k, 18', [0.05361, -1.09323, 1.0]], ['2, k, 19', [0.0870452, -1.1416, 1.0]], ['2, k, 20', [-0.153599, -0.174027, 1.0]], ['2, k, 21', [-0.426232, -0.770468, 1.0]], ['2, k, 22', [-0.481672, -0.671899, 1.0]], ['2, k, 23', [0.114824, -0.784963, 1.0]], ['2, k, 24', [0.045965, -0.699641, 1.0]]]
[['2, k, 0', [-0.12403, -0.512232, 1.0]], ['2, k, 1', [-0.140293, -0.326351, 1.0]], ['2, k, 2', [-0.149324, -0.140813, 1.0]], ['2, k, 3', [-0.185612, -0.0595922, 1.0]], ['2, k, 4', [-0.363231, -0.218183, 1.0]], ['2, k, 5', [-0.427068, -0.463049, 1.0]], ['2, k, 6', [-0.441504, -0.694426, 1.0]], ['2, k, 7', [-0.430251, -0.739553, 1.0]], ['2, k, 8', [0.00714836, -0.173023, 1.0]], ['2, k, 9', [0.120097, -0.401105, 1.0]], ['2, k, 10', [0.135408, -0.646641, 1.0]], ['2, k, 11', [0.11776, -0.71277, 1.0]], ['2, k, 12', [-0.220629, -0.51355, 1.0]], ['2, k, 13', [-0.282657, -0.758095, 1.0]], ['2, k, 14', [-0.286505, -1.09083, 1.0]], ['2, k, 15', [-0.318374, -1.127, 1.0]], ['2, k, 16', [-0.0237047, -0.495366, 1.0]], ['2, k, 17', [-0.00509715, -0.774934, 1.0]], ['2, k, 18', [0.0535985, -1.09468, 1.0]], ['2, k, 19', [0.088198, -1.13805, 1.0]], ['2, k, 20', [-0.14814, -0.187197, 1.0]], ['2, k, 21', [-0.403142, -0.794989, 1.0]], ['2, k, 22', [-0.427006, -0.779146, 1.0]], ['2, k, 23', [0.113668, -0.806969, 1.0]], ['2, k, 24', [0.0449183, -0.711534, 1.0]]]
[['2, k, 0', [-0.127464, -0.519215, 1.0]], ['2, k, 1', [-0.139403, -0.339089, 1.0]], ['2, k, 2', [-0.145724, -0.165431, 1.0]], ['2, k, 3', [-0.185339, -0.0844031, 1.0]], ['2, k, 4', [-0.365236, -0.23387, 1.0]], ['2, k, 5', [-0.427616, -0.479221, 1.0]], ['2, k, 6', [-0.440947, -0.710703, 1.0]], ['2, k, 7', [-0.423685, -0.754167, 1.0]], ['2, k, 8', [0.00784345, -0.196626, 1.0]], ['2, k, 9', [0.126553, -0.419786, 1.0]], ['2, k, 10', [0.134326, -0.658333, 1.0]], ['2, k, 11', [0.118054, -0.730835, 1.0]], ['2, k, 12', [-0.224065, -0.519966, 1.0]], ['2, k, 13', [-0.283028, -0.756987, 1.0]], ['2, k, 14', [-0.285235, -1.09227, 1.0]], ['2, k, 15', [-0.320646, -1.12964, 1.0]], ['2, k, 16', [-0.0269951, -0.502771, 1.0]], ['2, k, 17', [-0.0115002, -0.754654, 1.0]], ['2, k, 18', [0.0527489, -1.09801, 1.0]], ['2, k, 19', [0.0934421, -1.1418, 1.0]], ['2, k, 20', [-0.144835, -0.208238, 1.0]], ['2, k, 21', [-0.418845, -0.813133, 1.0]], ['2, k, 22', [-0.431321, -0.798216, 1.0]], ['2, k, 23', [0.114862, -0.823265, 1.0]], ['2, k, 24', [0.0467012, -0.709686, 1.0]]]
[['2, k, 0', [-0.130854, -0.528815, 1.0]], ['2, k, 1', [-0.13911, -0.354024, 1.0]], ['2, k, 2', [-0.143796, -0.182369, 1.0]], ['2, k, 3', [-0.183337, -0.102664, 1.0]], ['2, k, 4', [-0.364943, -0.257732, 1.0]], ['2, k, 5', [-0.429309, -0.496509, 1.0]], ['2, k, 6', [-0.441718, -0.728006, 1.0]], ['2, k, 7', [-0.421926, -0.768621, 1.0]], ['2, k, 8', [0.00878738, -0.223281, 1.0]], ['2, k, 9', [0.126091, -0.421426, 1.0]], ['2, k, 10', [0.132753, -0.674419, 1.0]], ['2, k, 11', [0.111623, -0.745131, 1.0]], ['2, k, 12', [-0.228192, -0.529341, 1.0]], ['2, k, 13', [-0.284492, -0.755787, 1.0]], ['2, k, 14', [-0.282369, -1.09076, 1.0]], ['2, k, 15', [-0.320609, -1.12899, 1.0]], ['2, k, 16', [-0.0295507, -0.512368, 1.0]], ['2, k, 17', [-0.0130897, -0.756618, 1.0]], ['2, k, 18', [0.0491058, -1.0992, 1.0]], ['2, k, 19', [0.0943734, -1.13991, 1.0]], ['2, k, 20', [-0.143055, -0.225148, 1.0]], ['2, k, 21', [-0.428442, -0.836027, 1.0]], ['2, k, 22', [-0.482586, -0.735366, 1.0]], ['2, k, 23', [0.110818, -0.836195, 1.0]], ['2, k, 24', [0.040432, -0.746364, 1.0]]]
[['2, k, 0', [-0.131906, -0.538029, 1.0]], ['2, k, 1', [-0.139436, -0.370349, 1.0]], ['2, k, 2', [-0.144515, -0.205381, 1.0]], ['2, k, 3', [-0.182058, -0.119788, 1.0]], ['2, k, 4', [-0.365227, -0.269277, 1.0]], ['2, k, 5', [-0.432159, -0.525256, 1.0]], ['2, k, 6', [-0.443749, -0.756925, 1.0]], ['2, k, 7', [-0.427625, -0.791759, 1.0]], ['2, k, 8', [0.00966172, -0.238741, 1.0]], ['2, k, 9', [0.126056, -0.424259, 1.0]], ['2, k, 10', [0.13282, -0.683272, 1.0]], ['2, k, 11', [0.10895, -0.774117, 1.0]], ['2, k, 12', [-0.229659, -0.537518, 1.0]], ['2, k, 13', [-0.291308, -0.754737, 1.0]], ['2, k, 14', [-0.282141, -1.09315, 1.0]], ['2, k, 15', [-0.322939, -1.13086, 1.0]], ['2, k, 16', [-0.0301394, -0.522471, 1.0]], ['2, k, 17', [-0.0127745, -0.777175, 1.0]], ['2, k, 18', [0.0482878, -1.09957, 1.0]], ['2, k, 19', [0.0933814, -1.13815, 1.0]], ['2, k, 20', [-0.143549, -0.246432, 1.0]], ['2, k, 21', [-0.424821, -0.852188, 1.0]], ['2, k, 22', [-0.486109, -0.765634, 1.0]], ['2, k, 23', [0.105001, -0.872703, 1.0]], ['2, k, 24', [0.0465984, -0.7835, 1.0]]]
[['2, k, 0', [-0.1327, -0.549262, 1.0]], ['2, k, 1', [-0.140859, -0.385311, 1.0]], ['2, k, 2', [-0.147251, -0.222383, 1.0]], ['2, k, 3', [-0.181326, -0.132741, 1.0]], ['2, k, 4', [-0.365698, -0.279402, 1.0]], ['2, k, 5', [-0.433827, -0.533011, 1.0]], ['2, k, 6', [-0.441063, -0.76488, 1.0]], ['2, k, 7', [-0.432391, -0.803122, 1.0]], ['2, k, 8', [0.00867265, -0.253213, 1.0]], ['2, k, 9', [0.125071, -0.427097, 1.0]], ['2, k, 10', [0.13192, -0.691981, 1.0]], ['2, k, 11', [0.108585, -0.786087, 1.0]], ['2, k, 12', [-0.230941, -0.548469, 1.0]], ['2, k, 13', [-0.299163, -0.76103, 1.0]], ['2, k, 14', [-0.281456, -1.0938, 1.0]], ['2, k, 15', [-0.323999, -1.13194, 1.0]], ['2, k, 16', [-0.0304319, -0.533602, 1.0]], ['2, k, 17', [-0.0197322, -0.766949, 1.0]], ['2, k, 18', [0.0479767, -1.09945, 1.0]], ['2, k, 19', [0.0945648, -1.13962, 1.0]], ['2, k, 20', [-0.145923, -0.263076, 1.0]], ['2, k, 21', [-0.427916, -0.873504, 1.0]], ['2, k, 22', [-0.483576, -0.770281, 1.0]], ['2, k, 23', [0.105265, -0.878788, 1.0]], ['2, k, 24', [0.0464942, -0.791676, 1.0]]]
[['2, k, 0', [-0.133326, -0.555742, 1.0]], ['2, k, 1', [-0.141313, -0.392558, 1.0]], ['2, k, 2', [-0.14775, -0.23071, 1.0]], ['2, k, 3', [-0.1807, -0.139892, 1.0]], ['2, k, 4', [-0.368114, -0.302066, 1.0]], ['2, k, 5', [-0.435179, -0.555552, 1.0]], ['2, k, 6', [-0.440848, -0.787037, 1.0]], ['2, k, 7', [-0.43339, -0.822088, 1.0]], ['2, k, 8', [0.0100354, -0.271131, 1.0]], ['2, k, 9', [0.125421, -0.432207, 1.0]], ['2, k, 10', [0.130764, -0.701462, 1.0]], ['2, k, 11', [0.110171, -0.800592, 1.0]], ['2, k, 12', [-0.232101, -0.555695, 1.0]], ['2, k, 13', [-0.303127, -0.763002, 1.0]], ['2, k, 14', [-0.282782, -1.09532, 1.0]], ['2, k, 15', [-0.325842, -1.13332, 1.0]], ['2, k, 16', [-0.0305526, -0.539287, 1.0]], ['2, k, 17', [-0.0207312, -0.765534, 1.0]], ['2, k, 18', [0.048062, -1.09705, 1.0]], ['2, k, 19', [0.0959428, -1.14283, 1.0]], ['2, k, 20', [-0.146403, -0.271099, 1.0]], ['2, k, 21', [-0.427944, -0.886578, 1.0]], ['2, k, 22', [-0.484016, -0.796027, 1.0]], ['2, k, 23', [0.106864, -0.8898, 1.0]], ['2, k, 24', [0.0448883, -0.798086, 1.0]]]
[['2, k, 0', [-0.13338, -0.566642, 1.0]], ['2, k, 1', [-0.153565, -0.40484, 1.0]], ['2, k, 2', [-0.183552, -0.245942, 1.0]], ['2, k, 3', [-0.180134, -0.153186, 1.0]], ['2, k, 4', [-0.369214, -0.303329, 1.0]], ['2, k, 5', [-0.434321, -0.558379, 1.0]], ['2, k, 6', [-0.440928, -0.789944, 1.0]], ['2, k, 7', [-0.433244, -0.828258, 1.0]], ['2, k, 8', [0.0105285, -0.283975, 1.0]], ['2, k, 9', [0.124113, -0.436656, 1.0]], ['2, k, 10', [0.124117, -0.749934, 1.0]], ['2, k, 11', [0.10463, -0.821255, 1.0]], ['2, k, 12', [-0.23302, -0.563308, 1.0]], ['2, k, 13', [-0.304027, -0.762623, 1.0]], ['2, k, 14', [-0.284898, -1.09704, 1.0]], ['2, k, 15', [-0.327548, -1.13554, 1.0]], ['2, k, 16', [-0.029569, -0.554474, 1.0]], ['2, k, 17', [-0.0222844, -0.763939, 1.0]], ['2, k, 18', [0.0483977, -1.09682, 1.0]], ['2, k, 19', [0.0953884, -1.14209, 1.0]], ['2, k, 20', [-0.175008, -0.285696, 1.0]], ['2, k, 21', [-0.428924, -0.889659, 1.0]], ['2, k, 22', [-0.472436, -0.798566, 1.0]], ['2, k, 23', [0.100114, -0.917037, 1.0]], ['2, k, 24', [0.0431083, -0.81783, 1.0]]]
[['2, k, 0', [-0.158708, -0.702141, 1.0]], ['2, k, 1', [-0.154441, -0.484676, 1.0]], ['2, k, 2', [-0.156113, -0.262999, 1.0]], ['2, k, 3', [-0.179913, -0.167378, 1.0]], ['2, k, 4', [-0.359459, -0.33154, 1.0]], ['2, k, 5', [-0.436398, -0.588935, 1.0]], ['2, k, 6', [-0.441378, -0.820382, 1.0]], ['2, k, 7', [-0.438146, -0.848829, 1.0]], ['2, k, 8', [0.00999949, -0.290399, 1.0]], ['2, k, 9', [0.117, -0.510456, 1.0]], ['2, k, 10', [0.124283, -0.759098, 1.0]], ['2, k, 11', [0.104531, -0.830857, 1.0]], ['2, k, 12', [-0.249223, -0.69484, 1.0]], ['2, k, 13', [-0.319984, -0.781842, 1.0]], ['2, k, 14', [-0.285046, -1.09725, 1.0]], ['2, k, 15', [-0.328239, -1.13564, 1.0]], ['2, k, 16', [-0.0634342, -0.688517, 1.0]], ['2, k, 17', [-0.01554, -0.780577, 1.0]], ['2, k, 18', [0.0488747, -1.09511, 1.0]], ['2, k, 19', [0.0961465, -1.1448, 1.0]], ['2, k, 20', [-0.15451, -0.315891, 1.0]], ['2, k, 21', [-0.425811, -0.90956, 1.0]], ['2, k, 22', [-0.479672, -0.818699, 1.0]], ['2, k, 23', [0.0977942, -0.92564, 1.0]], ['2, k, 24', [0.0408009, -0.822762, 1.0]]]
[['2, k, 0', [-0.158349, -0.705184, 1.0]], ['2, k, 1', [-0.153135, -0.48486, 1.0]], ['2, k, 2', [-0.149092, -0.261414, 1.0]], ['2, k, 3', [-0.179979, -0.173497, 1.0]], ['2, k, 4', [-0.367143, -0.342568, 1.0]], ['2, k, 5', [-0.441035, -0.602293, 1.0]], ['2, k, 6', [-0.428021, -0.832348, 1.0]], ['2, k, 7', [-0.44122, -0.852593, 1.0]], ['2, k, 8', [0.0089198, -0.301128, 1.0]], ['2, k, 9', [0.119051, -0.513988, 1.0]], ['2, k, 10', [0.124007, -0.759172, 1.0]], ['2, k, 11', [0.104549, -0.835004, 1.0]], ['2, k, 12', [-0.249238, -0.698203, 1.0]], ['2, k, 13', [-0.324488, -0.773452, 1.0]], ['2, k, 14', [-0.281956, -1.08507, 1.0]], ['2, k, 15', [-0.324735, -1.1329, 1.0]], ['2, k, 16', [-0.062737, -0.691217, 1.0]], ['2, k, 17', [-0.0173611, -0.778931, 1.0]], ['2, k, 18', [0.0492864, -1.09409, 1.0]], ['2, k, 19', [0.0903506, -1.14958, 1.0]], ['2, k, 20', [-0.150372, -0.315776, 1.0]], ['2, k, 21', [-0.42747, -0.90308, 1.0]], ['2, k, 22', [-0.453056, -0.850458, 1.0]], ['2, k, 23', [0.097402, -0.927883, 1.0]], ['2, k, 24', [0.0405143, -0.825313, 1.0]]]
[['2, k, 0', [-0.160283, -0.707072, 1.0]], ['2, k, 1', [-0.153126, -0.485093, 1.0]], ['2, k, 2', [-0.147034, -0.261234, 1.0]], ['2, k, 3', [-0.180648, -0.176395, 1.0]], ['2, k, 4', [-0.369103, -0.344094, 1.0]], ['2, k, 5', [-0.441829, -0.605223, 1.0]], ['2, k, 6', [-0.427655, -0.834887, 1.0]], ['2, k, 7', [-0.443359, -0.853786, 1.0]], ['2, k, 8', [0.0073476, -0.305873, 1.0]], ['2, k, 9', [0.120047, -0.52, 1.0]], ['2, k, 10', [0.121534, -0.758191, 1.0]], ['2, k, 11', [0.0995298, -0.835511, 1.0]], ['2, k, 12', [-0.251719, -0.700007, 1.0]], ['2, k, 13', [-0.324748, -0.769126, 1.0]], ['2, k, 14', [-0.282549, -1.08508, 1.0]], ['2, k, 15', [-0.323538, -1.13333, 1.0]], ['2, k, 16', [-0.0641387, -0.69313, 1.0]], ['2, k, 17', [-0.0186689, -0.777469, 1.0]], ['2, k, 18', [0.0453295, -1.09849, 1.0]], ['2, k, 19', [0.0879678, -1.13846, 1.0]], ['2, k, 20', [-0.148947, -0.31601, 1.0]], ['2, k, 21', [-0.42786, -0.90257, 1.0]], ['2, k, 22', [-0.481552, -0.818651, 1.0]], ['2, k, 23', [0.0953574, -0.930552, 1.0]], ['2, k, 24', [0.0348686, -0.812694, 1.0]]]
[['2, k, 0', [-0.160198, -0.705966, 1.0]], ['2, k, 1', [-0.152583, -0.483696, 1.0]], ['2, k, 2', [-0.145599, -0.260249, 1.0]], ['2, k, 3', [-0.181061, -0.176759, 1.0]], ['2, k, 4', [-0.373871, -0.329848, 1.0]], ['2, k, 5', [-0.439765, -0.596129, 1.0]], ['2, k, 6', [-0.430165, -0.826929, 1.0]], ['2, k, 7', [-0.430987, -0.850038, 1.0]], ['2, k, 8', [0.00682482, -0.306417, 1.0]], ['2, k, 9', [0.119854, -0.522346, 1.0]], ['2, k, 10', [0.120028, -0.757976, 1.0]], ['2, k, 11', [0.097041, -0.83304, 1.0]], ['2, k, 12', [-0.25187, -0.698249, 1.0]], ['2, k, 13', [-0.32495, -0.76772, 1.0]], ['2, k, 14', [-0.283689, -1.0867, 1.0]], ['2, k, 15', [-0.323441, -1.13519, 1.0]], ['2, k, 16', [-0.0638384, -0.692587, 1.0]], ['2, k, 17', [-0.0206351, -0.774667, 1.0]], ['2, k, 18', [0.0447695, -1.09723, 1.0]], ['2, k, 19', [0.0865801, -1.13766, 1.0]], ['2, k, 20', [-0.147731, -0.315212, 1.0]], ['2, k, 21', [-0.379949, -0.908136, 1.0]], ['2, k, 22', [-0.421613, -0.88775, 1.0]], ['2, k, 23', [0.0871706, -0.930969, 1.0]], ['2, k, 24', [0.0355295, -0.81826, 1.0]]]
[['2, k, 0', [-0.1625, -0.705463, 1.0]], ['2, k, 1', [-0.153654, -0.480792, 1.0]], ['2, k, 2', [-0.14418, -0.2539, 1.0]], ['2, k, 3', [-0.181918, -0.172926, 1.0]], ['2, k, 4', [-0.373766, -0.327591, 1.0]], ['2, k, 5', [-0.439419, -0.587775, 1.0]], ['2, k, 6', [-0.430596, -0.817468, 1.0]], ['2, k, 7', [-0.424868, -0.844532, 1.0]], ['2, k, 8', [0.00540664, -0.304693, 1.0]], ['2, k, 9', [0.118551, -0.524965, 1.0]], ['2, k, 10', [0.116771, -0.756403, 1.0]], ['2, k, 11', [0.0939417, -0.829128, 1.0]], ['2, k, 12', [-0.254843, -0.696862, 1.0]], ['2, k, 13', [-0.324031, -0.76564, 1.0]], ['2, k, 14', [-0.281766, -1.0847, 1.0]], ['2, k, 15', [-0.32236, -1.13371, 1.0]], ['2, k, 16', [-0.0655258, -0.692777, 1.0]], ['2, k, 17', [-0.022075, -0.773104, 1.0]], ['2, k, 18', [0.0452854, -1.09753, 1.0]], ['2, k, 19', [0.0851395, -1.1377, 1.0]], ['2, k, 20', [-0.147039, -0.31037, 1.0]], ['2, k, 21', [-0.330494, -0.892059, 1.0]], ['2, k, 22', [-0.421279, -0.878437, 1.0]], ['2, k, 23', [0.0819647, -0.925297, 1.0]], ['2, k, 24', [0.0349745, -0.823769, 1.0]]]
[['2, k, 0', [-0.16585, -0.699884, 1.0]], ['2, k, 1', [-0.155297, -0.472462, 1.0]], ['2, k, 2', [-0.143156, -0.243414, 1.0]], ['2, k, 3', [-0.182215, -0.16371, 1.0]], ['2, k, 4', [-0.374794, -0.318543, 1.0]], ['2, k, 5', [-0.442751, -0.575663, 1.0]], ['2, k, 6', [-0.434351, -0.804274, 1.0]], ['2, k, 7', [-0.420615, -0.831208, 1.0]], ['2, k, 8', [0.00402464, -0.296132, 1.0]], ['2, k, 9', [0.117936, -0.524867, 1.0]], ['2, k, 10', [0.113165, -0.759187, 1.0]], ['2, k, 11', [0.088602, -0.8181, 1.0]], ['2, k, 12', [-0.257508, -0.691034, 1.0]], ['2, k, 13', [-0.324359, -0.763225, 1.0]], ['2, k, 14', [-0.281867, -1.08478, 1.0]], ['2, k, 15', [-0.322028, -1.13244, 1.0]], ['2, k, 16', [-0.0693453, -0.687767, 1.0]], ['2, k, 17', [-0.0235587, -0.766861, 1.0]], ['2, k, 18', [0.0445479, -1.09944, 1.0]], ['2, k, 19', [0.0856461, -1.14214, 1.0]], ['2, k, 20', [-0.146634, -0.30058, 1.0]], ['2, k, 21', [-0.331707, -0.892627, 1.0]], ['2, k, 22', [-0.421342, -0.861467, 1.0]], ['2, k, 23', [0.0806017, -0.905207, 1.0]], ['2, k, 24', [0.0314002, -0.808866, 1.0]]]
[['2, k, 0', [-0.168478, -0.692424, 1.0]], ['2, k, 1', [-0.157145, -0.457531, 1.0]], ['2, k, 2', [-0.143592, -0.220911, 1.0]], ['2, k, 3', [-0.183741, -0.144319, 1.0]], ['2, k, 4', [-0.37484, -0.305407, 1.0]], ['2, k, 5', [-0.440158, -0.535199, 1.0]], ['2, k, 6', [-0.435682, -0.765417, 1.0]], ['2, k, 7', [-0.426515, -0.798901, 1.0]], ['2, k, 8', [0.00266979, -0.281622, 1.0]], ['2, k, 9', [0.117197, -0.497638, 1.0]], ['2, k, 10', [0.105289, -0.772082, 1.0]], ['2, k, 11', [0.0811705, -0.817437, 1.0]], ['2, k, 12', [-0.259549, -0.684284, 1.0]], ['2, k, 13', [-0.324566, -0.760135, 1.0]], ['2, k, 14', [-0.281768, -1.08538, 1.0]], ['2, k, 15', [-0.323558, -1.13403, 1.0]], ['2, k, 16', [-0.0725195, -0.679709, 1.0]], ['2, k, 17', [-0.0241435, -0.763049, 1.0]], ['2, k, 18', [0.0446214, -1.09908, 1.0]], ['2, k, 19', [0.0832099, -1.13999, 1.0]], ['2, k, 20', [-0.147336, -0.280038, 1.0]], ['2, k, 21', [-0.407914, -0.856471, 1.0]], ['2, k, 22', [-0.443036, -0.818794, 1.0]], ['2, k, 23', [0.0785445, -0.891949, 1.0]], ['2, k, 24', [0.0278837, -0.809934, 1.0]]]
[['2, k, 0', [-0.170906, -0.673372, 1.0]], ['2, k, 1', [-0.159085, -0.438354, 1.0]], ['2, k, 2', [-0.145653, -0.204027, 1.0]], ['2, k, 3', [-0.186175, -0.120636, 1.0]], ['2, k, 4', [-0.374699, -0.280928, 1.0]], ['2, k, 5', [-0.438704, -0.526667, 1.0]], ['2, k, 6', [-0.438621, -0.756888, 1.0]], ['2, k, 7', [-0.426972, -0.753006, 1.0]], ['2, k, 8', [0.00326513, -0.25841, 1.0]], ['2, k, 9', [0.115948, -0.487777, 1.0]], ['2, k, 10', [0.10297, -0.721594, 1.0]], ['2, k, 11', [0.0803723, -0.778053, 1.0]], ['2, k, 12', [-0.261229, -0.666573, 1.0]], ['2, k, 13', [-0.326501, -0.7578, 1.0]], ['2, k, 14', [-0.281703, -1.08422, 1.0]], ['2, k, 15', [-0.325065, -1.13318, 1.0]], ['2, k, 16', [-0.0755703, -0.659846, 1.0]], ['2, k, 17', [-0.0245628, -0.760924, 1.0]], ['2, k, 18', [0.0412222, -1.09432, 1.0]], ['2, k, 19', [0.0842333, -1.14209, 1.0]], ['2, k, 20', [-0.149282, -0.262436, 1.0]], ['2, k, 21', [-0.422997, -0.834707, 1.0]], ['2, k, 22', [-0.366393, -0.761779, 1.0]], ['2, k, 23', [0.0799625, -0.859631, 1.0]], ['2, k, 24', [0.0261824, -0.781166, 1.0]]]
[['2, k, 0', [-0.174717, -0.651841, 1.0]], ['2, k, 1', [-0.160755, -0.41493, 1.0]], ['2, k, 2', [-0.145394, -0.178522, 1.0]], ['2, k, 3', [-0.185073, -0.0965217, 1.0]], ['2, k, 4', [-0.375486, -0.248602, 1.0]], ['2, k, 5', [-0.435516, -0.495116, 1.0]], ['2, k, 6', [-0.439938, -0.726289, 1.0]], ['2, k, 7', [-0.424761, -0.732777, 1.0]], ['2, k, 8', [0.00140236, -0.224235, 1.0]], ['2, k, 9', [0.114303, -0.47214, 1.0]], ['2, k, 10', [0.102652, -0.721322, 1.0]], ['2, k, 11', [0.0742933, -0.768013, 1.0]], ['2, k, 12', [-0.264522, -0.64609, 1.0]], ['2, k, 13', [-0.328981, -0.754182, 1.0]], ['2, k, 14', [-0.282392, -1.08418, 1.0]], ['2, k, 15', [-0.32507, -1.13343, 1.0]], ['2, k, 16', [-0.0797223, -0.638016, 1.0]], ['2, k, 17', [-0.0185842, -0.757915, 1.0]], ['2, k, 18', [0.0369441, -1.09012, 1.0]], ['2, k, 19', [0.0828527, -1.13813, 1.0]], ['2, k, 20', [-0.149476, -0.237428, 1.0]], ['2, k, 21', [-0.424044, -0.816505, 1.0]], ['2, k, 22', [-0.357402, -0.71929, 1.0]], ['2, k, 23', [0.0364468, -0.857942, 1.0]], ['2, k, 24', [0.0197538, -0.748098, 1.0]]]
[['2, k, 0', [-0.175864, -0.632638, 1.0]], ['2, k, 1', [-0.162543, -0.387568, 1.0]], ['2, k, 2', [-0.148174, -0.143098, 1.0]], ['2, k, 3', [-0.187503, -0.0646943, 1.0]], ['2, k, 4', [-0.374891, -0.218929, 1.0]], ['2, k, 5', [-0.434384, -0.480868, 1.0]], ['2, k, 6', [-0.439897, -0.712137, 1.0]], ['2, k, 7', [-0.424924, -0.745934, 1.0]], ['2, k, 8', [-0.00121453, -0.201085, 1.0]], ['2, k, 9', [0.111356, -0.390552, 1.0]], ['2, k, 10', [0.102944, -0.705881, 1.0]], ['2, k, 11', [0.0691867, -0.75137, 1.0]], ['2, k, 12', [-0.265767, -0.625335, 1.0]], ['2, k, 13', [-0.330093, -0.748797, 1.0]], ['2, k, 14', [-0.283669, -1.08157, 1.0]], ['2, k, 15', [-0.323425, -1.13138, 1.0]], ['2, k, 16', [-0.080697, -0.620898, 1.0]], ['2, k, 17', [-0.0123167, -0.756644, 1.0]], ['2, k, 18', [0.0351332, -1.08665, 1.0]], ['2, k, 19', [0.0819928, -1.13594, 1.0]], ['2, k, 20', [-0.151965, -0.20397, 1.0]], ['2, k, 21', [-0.420242, -0.797448, 1.0]], ['2, k, 22', [-0.367276, -0.735226, 1.0]], ['2, k, 23', [0.037463, -0.858704, 1.0]], ['2, k, 24', [0.0214379, -0.753647, 1.0]]]
