[['2, k, 0', [-0.1474698, -0.1940887, 1.0]], ['2, k, 1', [-0.1472979, 0.0402042, 1.0]], ['2, k, 2', [-0.1437708, 0.2689928, 1.0]], ['2, k, 3', [-0.1336436, 0.3863606, 1.0]], ['2, k, 4', [-0.295368, 0.1720237, 1.0]], ['2, k, 5', [-0.3299856, -0.02868002, 1.0]], ['2, k, 6', [-0.2726876, -0.212548, 1.0]], ['2, k, 7', [-0.2365775, -0.2085918, 1.0]], ['2, k, 8', [0.008284761, 0.164589, 1.0]], ['2, k, 9', [0.05727338, -0.06989154, 1.0]], ['2, k, 10', [0.1253977, -0.2845456, 1.0]], ['2, k, 11', [0.1362061, -0.3662733, 1.0]], ['2, k, 12', [-0.212697, -0.1922131, 1.0]], ['2, k, 13', [-0.1821973, -0.2936188, 1.0]], ['2, k, 14', [-0.2147941, -0.6612876, 1.0]], ['2, k, 15', [-0.2009647, -0.7368912, 1.0]], ['2, k, 16', [-0.07859068, -0.1915013, 1.0]], ['2, k, 17', [-0.003192836, -0.2973214, 1.0]], ['2, k, 18', [-0.003459439, -0.6616675, 1.0]], ['2, k, 19', [0.01518801, -0.7416079, 1.0]], ['2, k, 20', [-0.1447666, 0.2126098, 1.0]], ['2, k, 21', [-0.1889393, -0.2361745, 1.0]], ['2, k, 22', [-0.2737534, -0.2332037, 1.0]], ['2, k, 23', [0.1506925, -0.4268985, 1.0]], ['2, k, 24', [0.1078266, -0.364407, 1.0]]]
[['2, k, 0', [-0.1674234, -0.1761491, 1.0]], ['2, k, 1', [-0.1571859, 0.0532354, 1.0]], ['2, k, 2', [-0.1471684, 0.2797345, 1.0]], ['2, k, 3', [-0.1354011, 0.401364, 1.0]], ['2, k, 4', [-0.2846265, 0.1885348, 1.0]], ['2, k, 5', [-0.3350847, -0.00817753, 1.0]], ['2, k, 6', [-0.2881935, -0.1677353, 1.0]], ['2, k, 7', [-0.2504694, -0.1702307, 1.0]], ['2, k, 8', [-0.01060477, 0.2339651, 1.0]], ['2, k, 9', [0.04858453, 0.4455218, 1.0]], ['2, k, 10', [0.08175583, 0.6746164, 1.0]], ['2, k, 11', [0.1011364, 0.7627618, 1.0]], ['2, k, 12', [-0.2316498, -0.1755634, 1.0]], ['2, k, 13', [-0.1824383, -0.2904378, 1.0]], ['2, k, 14', [-0.2166075, -0.6634464, 1.0]], ['2, k, 15', [-0.1961478, -0.7339613, 1.0]], ['2, k, 16', [-0.09929069, -0.1723389, 1.0]], ['2, k, 17', [-0.008828321, -0.2984684, 1.0]], ['2, k, 18', [-0.00283448, -0.6622073, 1.0]], ['2, k, 19', [0.01328673, -0.7085904, 1.0]], ['2, k, 20', [-0.1501933, 0.2237927, 1.0]], ['2, k, 21', [-0.2066807, -0.2100816, 1.0]], ['2, k, 22', [-0.2802527, -0.1964185, 1.0]], ['2, k, 23', [0.1215754, 0.8195136, 1.0]], ['2, k, 24', [0.06704485, 0.7973857, 1.0]]]
[['2, k, 0', [-0.1640162, -0.1758472, 1.0]], ['2, k, 1', [-0.1553795, 0.05384343, 1.0]], ['2, k, 2', [-0.1463193, 0.2801214, 1.0]], ['2, k, 3', [-0.1348862, 0.4013618, 1.0]], ['2, k, 4', [-0.2838899, 0.189012, 1.0]], ['2, k, 5', [-0.3351977, -0.007704854, 1.0]], ['2, k, 6', [-0.2882972, -0.1677834, 1.0]], ['2, k, 7', [-0.2526498, -0.1702007, 1.0]], ['2, k, 8', [-0.01081397, 0.2340228, 1.0]], ['2, k, 9', [0.04761004, 0.4469284, 1.0]], ['2, k, 10', [0.08094764, 0.6758743, 1.0]], ['2, k, 11', [0.09892517, 0.762871, 1.0]], ['2, k, 12', [-0.2282866, -0.1757257, 1.0]], ['2, k, 13', [-0.1822253, -0.2904688, 1.0]], ['2, k, 14', [-0.2165979, -0.6631361, 1.0]], ['2, k, 15', [-0.1967309, -0.7341815, 1.0]], ['2, k, 16', [-0.09582884, -0.1716145, 1.0]], ['2, k, 17', [-0.008670119, -0.2986106, 1.0]], ['2, k, 18', [-0.003309835, -0.6611634, 1.0]], ['2, k, 19', [0.01308548, -0.7075496, 1.0]], ['2, k, 20', [-0.1490191, 0.2242608, 1.0]], ['2, k, 21', [-0.2033307, -0.2093061, 1.0]], ['2, k, 22', [-0.2864701, -0.1923291, 1.0]], ['2, k, 23', [0.1186276, 0.8205885, 1.0]], ['2, k, 24', [0.06531374, 0.7994712, 1.0]]]
[['2, k, 0', [-0.1638993, -0.1758039, 1.0]], ['2, k, 1', [-0.1549158, 0.05413457, 1.0]], ['2, k, 2', [-0.1453414, 0.2805521, 1.0]], ['2, k, 3', [-0.134836, 0.4013406, 1.0]], ['2, k, 4', [-0.2828447, 0.1910804, 1.0]], ['2, k, 5', [-0.3351442, -0.007342211, 1.0]], ['2, k, 6', [-0.2882966, -0.1678632, 1.0]], ['2, k, 7', [-0.2497393, -0.1709095, 1.0]], ['2, k, 8', [-0.01083995, 0.2340639, 1.0]], ['2, k, 9', [0.0467977, 0.4473478, 1.0]], ['2, k, 10', [0.08003297, 0.6761595, 1.0]], ['2, k, 11', [0.09505826, 0.7628751, 1.0]], ['2, k, 12', [-0.2282425, -0.1757076, 1.0]], ['2, k, 13', [-0.1821506, -0.2904625, 1.0]], ['2, k, 14', [-0.2167549, -0.6630002, 1.0]], ['2, k, 15', [-0.1964733, -0.7335812, 1.0]], ['2, k, 16', [-0.09560163, -0.1715502, 1.0]], ['2, k, 17', [-0.008282846, -0.2977788, 1.0]], ['2, k, 18', [-0.002807946, -0.6609311, 1.0]], ['2, k, 19', [0.0136011, -0.7073252, 1.0]], ['2, k, 20', [-0.1481053, 0.2246734, 1.0]], ['2, k, 21', [-0.2014243, -0.2099479, 1.0]], ['2, k, 22', [-0.2755925, -0.196262, 1.0]], ['2, k, 23', [0.1146985, 0.819778, 1.0]], ['2, k, 24', [0.05846138, 0.7992465, 1.0]]]
[['2, k, 0', [-0.1642717, -0.1752464, 1.0]], ['2, k, 1', [-0.1551089, 0.05462089, 1.0]], ['2, k, 2', [-0.1453933, 0.2807475, 1.0]], ['2, k, 3', [-0.1354106, 0.4019088, 1.0]], ['2, k, 4', [-0.2828455, 0.191017, 1.0]], ['2, k, 5', [-0.335211, -0.007387478, 1.0]], ['2, k, 6', [-0.2883285, -0.1678483, 1.0]], ['2, k, 7', [-0.2512619, -0.1719708, 1.0]], ['2, k, 8', [-0.01056102, 0.2362452, 1.0]], ['2, k, 9', [0.06336532, 0.4592845, 1.0]], ['2, k, 10', [0.0891335, 0.6882865, 1.0]], ['2, k, 11', [0.0966381, 0.7746828, 1.0]], ['2, k, 12', [-0.2284217, -0.1754104, 1.0]], ['2, k, 13', [-0.1820616, -0.2903441, 1.0]], ['2, k, 14', [-0.2166313, -0.6629987, 1.0]], ['2, k, 15', [-0.196784, -0.7341332, 1.0]], ['2, k, 16', [-0.09622733, -0.1707128, 1.0]], ['2, k, 17', [-0.00829076, -0.297615, 1.0]], ['2, k, 18', [-0.002306033, -0.6604912, 1.0]], ['2, k, 19', [0.0144374, -0.7069138, 1.0]], ['2, k, 20', [-0.1481622, 0.224923, 1.0]], ['2, k, 21', [-0.2065359, -0.2083897, 1.0]], ['2, k, 22', [-0.2961696, -0.1865474, 1.0]], ['2, k, 23', [0.1051448, 0.8327191, 1.0]], ['2, k, 24', [0.06160439, 0.804068, 1.0]]]
[['2, k, 0', [-0.162825, -0.1754022, 1.0]], ['2, k, 1', [-0.1543953, 0.05475574, 1.0]], ['2, k, 2', [-0.1451536, 0.280874, 1.0]], ['2, k, 3', [-0.1343213, 0.3987885, 1.0]], ['2, k, 4', [-0.2825619, 0.1907988, 1.0]], ['2, k, 5', [-0.3354031, -0.00684314, 1.0]], ['2, k, 6', [-0.2898788, -0.1623952, 1.0]], ['2, k, 7', [-0.2505042, -0.1660345, 1.0]], ['2, k, 8', [-0.01057261, 0.2362117, 1.0]], ['2, k, 9', [0.06291956, 0.4594046, 1.0]], ['2, k, 10', [0.08860448, 0.6879852, 1.0]], ['2, k, 11', [0.09713886, 0.7716539, 1.0]], ['2, k, 12', [-0.2270805, -0.1757277, 1.0]], ['2, k, 13', [-0.1819962, -0.2903261, 1.0]], ['2, k, 14', [-0.2167021, -0.6629364, 1.0]], ['2, k, 15', [-0.1968411, -0.7341308, 1.0]], ['2, k, 16', [-0.09468489, -0.1707295, 1.0]], ['2, k, 17', [-0.008181709, -0.2967415, 1.0]], ['2, k, 18', [-0.002148153, -0.6598772, 1.0]], ['2, k, 19', [0.016927, -0.7389566, 1.0]], ['2, k, 20', [-0.1477921, 0.2250643, 1.0]], ['2, k, 21', [-0.2003873, -0.2033202, 1.0]], ['2, k, 22', [-0.2902801, -0.1847292, 1.0]], ['2, k, 23', [0.1054357, 0.8288819, 1.0]], ['2, k, 24', [0.06503598, 0.7829628, 1.0]]]
[['2, k, 0', [-0.1651028, -0.1747897, 1.0]], ['2, k, 1', [-0.1547006, 0.05510538, 1.0]], ['2, k, 2', [-0.1447334, 0.2811668, 1.0]], ['2, k, 3', [-0.134368, 0.3993098, 1.0]], ['2, k, 4', [-0.2824761, 0.19078, 1.0]], ['2, k, 5', [-0.3353864, -0.006880527, 1.0]], ['2, k, 6', [-0.2851689, -0.1764586, 1.0]], ['2, k, 7', [-0.2478881, -0.1768901, 1.0]], ['2, k, 8', [-0.01077802, 0.2368118, 1.0]], ['2, k, 9', [0.06299718, 0.4598268, 1.0]], ['2, k, 10', [0.09088805, 0.6846718, 1.0]], ['2, k, 11', [0.09920064, 0.7687737, 1.0]], ['2, k, 12', [-0.2291392, -0.1749453, 1.0]], ['2, k, 13', [-0.1819768, -0.2902965, 1.0]], ['2, k, 14', [-0.2171135, -0.6629373, 1.0]], ['2, k, 15', [-0.1976693, -0.7336316, 1.0]], ['2, k, 16', [-0.09714824, -0.1703558, 1.0]], ['2, k, 17', [-0.007984875, -0.2965462, 1.0]], ['2, k, 18', [-0.002506117, -0.6598905, 1.0]], ['2, k, 19', [0.0145211, -0.7063857, 1.0]], ['2, k, 20', [-0.1475699, 0.2253229, 1.0]], ['2, k, 21', [-0.1945614, -0.2135857, 1.0]], ['2, k, 22', [-0.2878425, -0.1940672, 1.0]], ['2, k, 23', [0.1133112, 0.8249706, 1.0]], ['2, k, 24', [0.06759135, 0.785526, 1.0]]]
[['2, k, 0', [-0.1663909, -0.1736346, 1.0]], ['2, k, 1', [-0.1550469, 0.05562337, 1.0]], ['2, k, 2', [-0.1446592, 0.281251, 1.0]], ['2, k, 3', [-0.135136, 0.4003716, 1.0]], ['2, k, 4', [-0.2824802, 0.190808, 1.0]], ['2, k, 5', [-0.3354137, -0.006731068, 1.0]], ['2, k, 6', [-0.2860773, -0.1730414, 1.0]], ['2, k, 7', [-0.2497717, -0.174919, 1.0]], ['2, k, 8', [-0.01019526, 0.2457797, 1.0]], ['2, k, 9', [0.06402392, 0.4625449, 1.0]], ['2, k, 10', [0.09131669, 0.6851537, 1.0]], ['2, k, 11', [0.1023893, 0.7646587, 1.0]], ['2, k, 12', [-0.229996, -0.1739357, 1.0]], ['2, k, 13', [-0.1820112, -0.2904817, 1.0]], ['2, k, 14', [-0.2171009, -0.6629761, 1.0]], ['2, k, 15', [-0.1978422, -0.7336227, 1.0]], ['2, k, 16', [-0.0989189, -0.169102, 1.0]], ['2, k, 17', [-0.007830515, -0.2968791, 1.0]], ['2, k, 18', [-0.002786262, -0.6597316, 1.0]], ['2, k, 19', [0.01594326, -0.7062331, 1.0]], ['2, k, 20', [-0.1475359, 0.2254562, 1.0]], ['2, k, 21', [-0.1987915, -0.2110188, 1.0]], ['2, k, 22', [-0.2883619, -0.1906229, 1.0]], ['2, k, 23', [0.1151769, 0.8203, 1.0]], ['2, k, 24', [0.0675711, 0.7812358, 1.0]]]
[['2, k, 0', [-0.1666927, -0.1735748, 1.0]], ['2, k, 1', [-0.1554436, 0.05567553, 1.0]], ['2, k, 2', [-0.1449805, 0.2811673, 1.0]], ['2, k, 3', [-0.1372977, 0.403326, 1.0]], ['2, k, 4', [-0.2825214, 0.1908121, 1.0]], ['2, k, 5', [-0.3353094, -0.006352724, 1.0]], ['2, k, 6', [-0.287992, -0.1636096, 1.0]], ['2, k, 7', [-0.2492274, -0.1663763, 1.0]], ['2, k, 8', [-0.01040733, 0.2435545, 1.0]], ['2, k, 9', [0.07516976, 0.4450332, 1.0]], ['2, k, 10', [0.1094235, 0.636109, 1.0]], ['2, k, 11', [0.1267872, 0.7193026, 1.0]], ['2, k, 12', [-0.2302573, -0.1737878, 1.0]], ['2, k, 13', [-0.1819957, -0.290385, 1.0]], ['2, k, 14', [-0.216938, -0.6632506, 1.0]], ['2, k, 15', [-0.1964614, -0.7336255, 1.0]], ['2, k, 16', [-0.09927275, -0.1691523, 1.0]], ['2, k, 17', [-0.008038889, -0.2972916, 1.0]], ['2, k, 18', [-0.002908645, -0.6598355, 1.0]], ['2, k, 19', [0.0155497, -0.7063252, 1.0]], ['2, k, 20', [-0.1478387, 0.2254157, 1.0]], ['2, k, 21', [-0.2038469, -0.2082176, 1.0]], ['2, k, 22', [-0.2937684, -0.183406, 1.0]], ['2, k, 23', [0.140664, 0.7723373, 1.0]], ['2, k, 24', [0.09244028, 0.7377871, 1.0]]]
[['2, k, 0', [-0.1681777, -0.1737092, 1.0]], ['2, k, 1', [-0.1574521, 0.0556532, 1.0]], ['2, k, 2', [-0.1471151, 0.2809973, 1.0]], ['2, k, 3', [-0.1375591, 0.4031945, 1.0]], ['2, k, 4', [-0.2825514, 0.1906912, 1.0]], ['2, k, 5', [-0.3352999, -0.006350373, 1.0]], ['2, k, 6', [-0.2876923, -0.1639464, 1.0]], ['2, k, 7', [-0.251259, -0.1668594, 1.0]], ['2, k, 8', [-0.01111599, 0.2420736, 1.0]], ['2, k, 9', [0.07864842, 0.4434299, 1.0]], ['2, k, 10', [0.1226709, 0.6412505, 1.0]], ['2, k, 11', [0.145466, 0.7576955, 1.0]], ['2, k, 12', [-0.2316666, -0.1737133, 1.0]], ['2, k, 13', [-0.1819855, -0.2903881, 1.0]], ['2, k, 14', [-0.2167229, -0.6634231, 1.0]], ['2, k, 15', [-0.197029, -0.7339446, 1.0]], ['2, k, 16', [-0.1007926, -0.1695193, 1.0]], ['2, k, 17', [-0.008055166, -0.2978967, 1.0]], ['2, k, 18', [-0.002958514, -0.6614728, 1.0]], ['2, k, 19', [0.01529999, -0.707969, 1.0]], ['2, k, 20', [-0.1498752, 0.2253066, 1.0]], ['2, k, 21', [-0.2085839, -0.2041765, 1.0]], ['2, k, 22', [-0.2909192, -0.1859998, 1.0]], ['2, k, 23', [0.1558201, 0.8131573, 1.0]], ['2, k, 24', [0.09898059, 0.7371415, 1.0]]]
[['2, k, 0', [-0.1687828, -0.1738727, 1.0]], ['2, k, 1', [-0.1589301, 0.05526168, 1.0]], ['2, k, 2', [-0.1495477, 0.2800537, 1.0]], ['2, k, 3', [-0.1391314, 0.4050773, 1.0]], ['2, k, 4', [-0.2826677, 0.1906131, 1.0]], ['2, k, 5', [-0.3352742, -0.006489267, 1.0]], ['2, k, 6', [-0.287157, -0.1648558, 1.0]], ['2, k, 7', [-0.2494613, -0.1673407, 1.0]], ['2, k, 8', [-0.01166743, 0.2409913, 1.0]], ['2, k, 9', [0.08266513, 0.4341868, 1.0]], ['2, k, 10', [0.131208, 0.623664, 1.0]], ['2, k, 11', [0.1581386, 0.7320574, 1.0]], ['2, k, 12', [-0.2321764, -0.1737596, 1.0]], ['2, k, 13', [-0.1820226, -0.2903931, 1.0]], ['2, k, 14', [-0.2165343, -0.6637371, 1.0]], ['2, k, 15', [-0.1984159, -0.731018, 1.0]], ['2, k, 16', [-0.1014875, -0.1698276, 1.0]], ['2, k, 17', [-0.008019767, -0.2979544, 1.0]], ['2, k, 18', [-0.002757713, -0.6616418, 1.0]], ['2, k, 19', [0.01541062, -0.7081379, 1.0]], ['2, k, 20', [-0.1520102, 0.2245442, 1.0]], ['2, k, 21', [-0.2000938, -0.2075033, 1.0]], ['2, k, 22', [-0.289692, -0.1847652, 1.0]], ['2, k, 23', [0.1680723, 0.7818211, 1.0]], ['2, k, 24', [0.1112894, 0.7120933, 1.0]]]
[['2, k, 0', [-0.1669176, -0.1741868, 1.0]], ['2, k, 1', [-0.1593395, 0.05497539, 1.0]], ['2, k, 2', [-0.1543475, 0.2786011, 1.0]], ['2, k, 3', [-0.1394569, 0.4055385, 1.0]], ['2, k, 4', [-0.282854, 0.1905855, 1.0]], ['2, k, 5', [-0.3335457, -0.01013371, 1.0]], ['2, k, 6', [-0.2870496, -0.1651193, 1.0]], ['2, k, 7', [-0.2494528, -0.1675288, 1.0]], ['2, k, 8', [-0.0113503, 0.240339, 1.0]], ['2, k, 9', [0.08621024, 0.4219315, 1.0]], ['2, k, 10', [0.1433219, 0.6068612, 1.0]], ['2, k, 11', [0.1702588, 0.7007091, 1.0]], ['2, k, 12', [-0.2297114, -0.174424, 1.0]], ['2, k, 13', [-0.1820519, -0.2904071, 1.0]], ['2, k, 14', [-0.2163118, -0.6639567, 1.0]], ['2, k, 15', [-0.199321, -0.7315902, 1.0]], ['2, k, 16', [-0.100064, -0.1699057, 1.0]], ['2, k, 17', [-0.008123153, -0.2982664, 1.0]], ['2, k, 18', [-0.002746495, -0.6616231, 1.0]], ['2, k, 19', [0.01517887, -0.707987, 1.0]], ['2, k, 20', [-0.1552072, 0.223488, 1.0]], ['2, k, 21', [-0.2042192, -0.2073712, 1.0]], ['2, k, 22', [-0.2902162, -0.1855134, 1.0]], ['2, k, 23', [0.1868816, 0.7497529, 1.0]], ['2, k, 24', [0.1207853, 0.6825301, 1.0]]]
[['2, k, 0', [-0.1570676, -0.1742689, 1.0]], ['2, k, 1', [-0.1586594, 0.05489768, 1.0]], ['2, k, 2', [-0.1564392, 0.2785013, 1.0]], ['2, k, 3', [-0.1402903, 0.40604, 1.0]], ['2, k, 4', [-0.2833628, 0.190419, 1.0]], ['2, k, 5', [-0.333499, -0.01066139, 1.0]], ['2, k, 6', [-0.2884072, -0.1620123, 1.0]], ['2, k, 7', [-0.2498015, -0.1666528, 1.0]], ['2, k, 8', [-0.01143756, 0.2390614, 1.0]], ['2, k, 9', [0.09091507, 0.4067154, 1.0]], ['2, k, 10', [0.1607263, 0.5753555, 1.0]], ['2, k, 11', [0.1867194, 0.6641349, 1.0]], ['2, k, 12', [-0.2206379, -0.1756685, 1.0]], ['2, k, 13', [-0.1826151, -0.2899476, 1.0]], ['2, k, 14', [-0.2165483, -0.6626776, 1.0]], ['2, k, 15', [-0.2074223, -0.7430573, 1.0]], ['2, k, 16', [-0.08954848, -0.1686904, 1.0]], ['2, k, 17', [-0.008137402, -0.2983246, 1.0]], ['2, k, 18', [-0.002423722, -0.6617808, 1.0]], ['2, k, 19', [0.01522308, -0.708113, 1.0]], ['2, k, 20', [-0.1563433, 0.2233927, 1.0]], ['2, k, 21', [-0.2038139, -0.2053574, 1.0]], ['2, k, 22', [-0.292054, -0.1836869, 1.0]], ['2, k, 23', [0.2011225, 0.7169029, 1.0]], ['2, k, 24', [0.1407634, 0.6510405, 1.0]]]
[['2, k, 0', [-0.1559016, -0.1747102, 1.0]], ['2, k, 1', [-0.1580968, 0.05484363, 1.0]], ['2, k, 2', [-0.1564437, 0.2785973, 1.0]], ['2, k, 3', [-0.1406464, 0.4064226, 1.0]], ['2, k, 4', [-0.2837321, 0.1898124, 1.0]], ['2, k, 5', [-0.3331642, -0.01275244, 1.0]], ['2, k, 6', [-0.2882894, -0.1621714, 1.0]], ['2, k, 7', [-0.2496227, -0.1651742, 1.0]], ['2, k, 8', [-0.01140706, 0.2376587, 1.0]], ['2, k, 9', [0.09565559, 0.3871567, 1.0]], ['2, k, 10', [0.1691099, 0.5430955, 1.0]], ['2, k, 11', [0.2034904, 0.6200865, 1.0]], ['2, k, 12', [-0.2196462, -0.1762344, 1.0]], ['2, k, 13', [-0.1825843, -0.2898548, 1.0]], ['2, k, 14', [-0.2166778, -0.6630951, 1.0]], ['2, k, 15', [-0.2059147, -0.7415412, 1.0]], ['2, k, 16', [-0.08825435, -0.1689915, 1.0]], ['2, k, 17', [-0.00815565, -0.298329, 1.0]], ['2, k, 18', [-0.001780033, -0.6629918, 1.0]], ['2, k, 19', [0.01574818, -0.7093163, 1.0]], ['2, k, 20', [-0.1563282, 0.2234428, 1.0]], ['2, k, 21', [-0.2034901, -0.2062203, 1.0]], ['2, k, 22', [-0.2723362, -0.1926962, 1.0]], ['2, k, 23', [0.2151059, 0.6673503, 1.0]], ['2, k, 24', [0.1554357, 0.6047053, 1.0]]]
[['2, k, 0', [-0.1599599, -0.1752417, 1.0]], ['2, k, 1', [-0.158294, 0.05499943, 1.0]], ['2, k, 2', [-0.1554817, 0.2798332, 1.0]], ['2, k, 3', [-0.1407947, 0.4059984, 1.0]], ['2, k, 4', [-0.2842742, 0.1895797, 1.0]], ['2, k, 5', [-0.3325309, -0.01400805, 1.0]], ['2, k, 6', [-0.2886025, -0.1614898, 1.0]], ['2, k, 7', [-0.2525154, -0.1654678, 1.0]], ['2, k, 8', [-0.01159187, 0.2342714, 1.0]], ['2, k, 9', [0.1073207, 0.3312023, 1.0]], ['2, k, 10', [0.202096, 0.4487514, 1.0]], ['2, k, 11', [0.2335108, 0.5027189, 1.0]], ['2, k, 12', [-0.2244773, -0.1759455, 1.0]], ['2, k, 13', [-0.1827036, -0.289564, 1.0]], ['2, k, 14', [-0.2168538, -0.6627045, 1.0]], ['2, k, 15', [-0.2043199, -0.7386295, 1.0]], ['2, k, 16', [-0.09196494, -0.1703636, 1.0]], ['2, k, 17', [-0.008108706, -0.2981084, 1.0]], ['2, k, 18', [-0.001838042, -0.6629201, 1.0]], ['2, k, 19', [0.01558874, -0.7092118, 1.0]], ['2, k, 20', [-0.155972, 0.2241958, 1.0]], ['2, k, 21', [-0.2103415, -0.2043549, 1.0]], ['2, k, 22', [-0.2787379, -0.1922325, 1.0]], ['2, k, 23', [0.2562677, 0.5443259, 1.0]], ['2, k, 24', [0.1836073, 0.4912977, 1.0]]]
[['2, k, 0', [-0.1591419, -0.1759133, 1.0]], ['2, k, 1', [-0.1583283, 0.05494046, 1.0]], ['2, k, 2', [-0.1566424, 0.2800354, 1.0]], ['2, k, 3', [-0.1409153, 0.4057605, 1.0]], ['2, k, 4', [-0.2868082, 0.18621, 1.0]], ['2, k, 5', [-0.3309197, -0.01881374, 1.0]], ['2, k, 6', [-0.2874479, -0.1651752, 1.0]], ['2, k, 7', [-0.2480856, -0.1683514, 1.0]], ['2, k, 8', [-0.01196256, 0.2317939, 1.0]], ['2, k, 9', [0.1048269, 0.270226, 1.0]], ['2, k, 10', [0.1824282, 0.3705441, 1.0]], ['2, k, 11', [0.2462146, 0.4291989, 1.0]], ['2, k, 12', [-0.2237468, -0.176782, 1.0]], ['2, k, 13', [-0.1827201, -0.2895784, 1.0]], ['2, k, 14', [-0.2169314, -0.6624674, 1.0]], ['2, k, 15', [-0.200934, -0.7350637, 1.0]], ['2, k, 16', [-0.09097954, -0.1708793, 1.0]], ['2, k, 17', [-0.008614428, -0.2978922, 1.0]], ['2, k, 18', [-0.001708161, -0.6628965, 1.0]], ['2, k, 19', [0.01453317, -0.7091382, 1.0]], ['2, k, 20', [-0.1567612, 0.2242898, 1.0]], ['2, k, 21', [-0.2039543, -0.207973, 1.0]], ['2, k, 22', [-0.2941885, -0.183694, 1.0]], ['2, k, 23', [0.274282, 0.4608823, 1.0]], ['2, k, 24', [0.1978192, 0.4186666, 1.0]]]
[['2, k, 0', [-0.1590505, -0.1767303, 1.0]], ['2, k, 1', [-0.1584192, 0.05462061, 1.0]], ['2, k, 2', [-0.1568749, 0.2799315, 1.0]], ['2, k, 3', [-0.1406695, 0.4048001, 1.0]], ['2, k, 4', [-0.2892331, 0.1841374, 1.0]], ['2, k, 5', [-0.3306897, -0.01925784, 1.0]], ['2, k, 6', [-0.2873153, -0.1655812, 1.0]], ['2, k, 7', [-0.2477071, -0.1689361, 1.0]], ['2, k, 8', [-0.01249378, 0.2300112, 1.0]], ['2, k, 9', [0.1189835, 0.2557122, 1.0]], ['2, k, 10', [0.211285, 0.3259826, 1.0]], ['2, k, 11', [0.2563336, 0.3522602, 1.0]], ['2, k, 12', [-0.223748, -0.1777144, 1.0]], ['2, k, 13', [-0.1827904, -0.289781, 1.0]], ['2, k, 14', [-0.2168357, -0.6625435, 1.0]], ['2, k, 15', [-0.2006908, -0.7353281, 1.0]], ['2, k, 16', [-0.09077507, -0.1715743, 1.0]], ['2, k, 17', [-0.008636007, -0.2977203, 1.0]], ['2, k, 18', [-0.001957908, -0.6630177, 1.0]], ['2, k, 19', [0.01319331, -0.7092382, 1.0]], ['2, k, 20', [-0.1569916, 0.224151, 1.0]], ['2, k, 21', [-0.2040382, -0.2070935, 1.0]], ['2, k, 22', [-0.2888448, -0.1866297, 1.0]], ['2, k, 23', [0.2986787, 0.3681131, 1.0]], ['2, k, 24', [0.2157486, 0.3421538, 1.0]]]
[['2, k, 0', [-0.1630472, -0.1773703, 1.0]], ['2, k, 1', [-0.1609413, 0.05454798, 1.0]], ['2, k, 2', [-0.1584774, 0.2803835, 1.0]], ['2, k, 3', [-0.140695, 0.4045779, 1.0]], ['2, k, 4', [-0.2894263, 0.1842154, 1.0]], ['2, k, 5', [-0.3307023, -0.01922338, 1.0]], ['2, k, 6', [-0.2869756, -0.1653939, 1.0]], ['2, k, 7', [-0.2484443, -0.1673719, 1.0]], ['2, k, 8', [-0.01336119, 0.2275977, 1.0]], ['2, k, 9', [0.1125606, 0.2027451, 1.0]], ['2, k, 10', [0.2056041, 0.2469427, 1.0]], ['2, k, 11', [0.2615928, 0.2669551, 1.0]], ['2, k, 12', [-0.2279333, -0.1777781, 1.0]], ['2, k, 13', [-0.1825068, -0.2900214, 1.0]], ['2, k, 14', [-0.2169099, -0.6623994, 1.0]], ['2, k, 15', [-0.200713, -0.7355413, 1.0]], ['2, k, 16', [-0.09447941, -0.1727534, 1.0]], ['2, k, 17', [-0.008554942, -0.2980597, 1.0]], ['2, k, 18', [-0.00230119, -0.6630139, 1.0]], ['2, k, 19', [0.01251597, -0.7092836, 1.0]], ['2, k, 20', [-0.1589243, 0.2245359, 1.0]], ['2, k, 21', [-0.1982245, -0.2076424, 1.0]], ['2, k, 22', [-0.2857996, -0.1867389, 1.0]], ['2, k, 23', [0.3051533, 0.2752301, 1.0]], ['2, k, 24', [0.2208863, 0.2609636, 1.0]]]
