[['2, k, 0', [-0.287844, -0.357157, 1.0]], ['2, k, 1', [-0.304569, -0.0412222, 1.0]], ['2, k, 2', [-0.319061, 0.26701, 1.0]], ['2, k, 3', [-0.319285, 0.412612, 1.0]], ['2, k, 4', [-0.459466, 0.166057, 1.0]], ['2, k, 5', [-0.534798, 0.0926649, 1.0]], ['2, k, 6', [-0.307682, 0.0504417, 1.0]], ['2, k, 7', [-0.223408, 0.0148919, 1.0]], ['2, k, 8', [-0.171231, 0.168234, 1.0]], ['2, k, 9', [-0.0783729, 0.0765417, 1.0]], ['2, k, 10', [-0.294057, 0.0335807, 1.0]], ['2, k, 11', [-0.35956, 0.00901481, 1.0]], ['2, k, 12', [-0.349407, -0.352484, 1.0]], ['2, k, 13', [-0.411194, -0.638221, 1.0]], ['2, k, 14', [-0.432218, -0.99598, 1.0]], ['2, k, 15', [-0.442383, -1.08984, 1.0]], ['2, k, 16', [-0.218013, -0.351586, 1.0]], ['2, k, 17', [-0.167857, -0.607569, 1.0]], ['2, k, 18', [-0.155911, -1.0094, 1.0]], ['2, k, 19', [-0.126465, -1.07813, 1.0]], ['2, k, 20', [-0.315814, 0.191056, 1.0]], ['2, k, 21', [-0.156245, 0.0171581, 1.0]], ['2, k, 22', [-0.201976, 0.0220775, 1.0]], ['2, k, 23', [-0.415331, 0.00540877, 1.0]], ['2, k, 24', [-0.304379, 0.0110531, 1.0]]]
[['2, k, 0', [-0.313215, -0.352788, 1.0]], ['2, k, 1', [-0.362402, -0.0386378, 1.0]], ['2, k, 2', [-0.405635, 0.265786, 1.0]], ['2, k, 3', [-0.416282, 0.401854, 1.0]], ['2, k, 4', [-0.492302, 0.155043, 1.0]], ['2, k, 5', [-0.40216, 0.103343, 1.0]], ['2, k, 6', [-0.260674, 0.118695, 1.0]], ['2, k, 7', [-0.217515, 0.130832, 1.0]], ['2, k, 8', [-0.221817, 0.190928, 1.0]], ['2, k, 9', [0.0162602, 0.157832, 1.0]], ['2, k, 10', [0.188604, 0.193908, 1.0]], ['2, k, 11', [0.187125, 0.207489, 1.0]], ['2, k, 12', [-0.367933, -0.352722, 1.0]], ['2, k, 13', [-0.438796, -0.714738, 1.0]], ['2, k, 14', [-0.488876, -1.0477, 1.0]], ['2, k, 15', [-0.493687, -1.10301, 1.0]], ['2, k, 16', [-0.25342, -0.342502, 1.0]], ['2, k, 17', [-0.204539, -0.702677, 1.0]], ['2, k, 18', [-0.183464, -1.04073, 1.0]], ['2, k, 19', [-0.163899, -1.08615, 1.0]], ['2, k, 20', [-0.396119, 0.191018, 1.0]], ['2, k, 21', [-0.204274, 0.129507, 1.0]], ['2, k, 22', [-0.25002, 0.118764, 1.0]], ['2, k, 23', [0.217033, 0.212045, 1.0]], ['2, k, 24', [0.11765, 0.187922, 1.0]]]
[['2, k, 0', [-0.314172, -0.35218, 1.0]], ['2, k, 1', [-0.361918, -0.0389367, 1.0]], ['2, k, 2', [-0.403292, 0.264355, 1.0]], ['2, k, 3', [-0.413906, 0.400378, 1.0]], ['2, k, 4', [-0.493584, 0.155024, 1.0]], ['2, k, 5', [-0.430271, 0.102204, 1.0]], ['2, k, 6', [-0.285427, 0.11804, 1.0]], ['2, k, 7', [-0.242685, 0.129168, 1.0]], ['2, k, 8', [-0.220844, 0.190428, 1.0]], ['2, k, 9', [-0.0339371, 0.156004, 1.0]], ['2, k, 10', [0.115244, 0.177655, 1.0]], ['2, k, 11', [0.180739, 0.202945, 1.0]], ['2, k, 12', [-0.369443, -0.351627, 1.0]], ['2, k, 13', [-0.440153, -0.714117, 1.0]], ['2, k, 14', [-0.488832, -1.04637, 1.0]], ['2, k, 15', [-0.493702, -1.10296, 1.0]], ['2, k, 16', [-0.253661, -0.342188, 1.0]], ['2, k, 17', [-0.205034, -0.704804, 1.0]], ['2, k, 18', [-0.183683, -1.04213, 1.0]], ['2, k, 19', [-0.163147, -1.08842, 1.0]], ['2, k, 20', [-0.394117, 0.189842, 1.0]], ['2, k, 21', [-0.226146, 0.125551, 1.0]], ['2, k, 22', [-0.281881, 0.117969, 1.0]], ['2, k, 23', [0.209505, 0.204709, 1.0]], ['2, k, 24', [0.113866, 0.184993, 1.0]]]
[['2, k, 0', [-0.318018, -0.350708, 1.0]], ['2, k, 1', [-0.362069, -0.0388476, 1.0]], ['2, k, 2', [-0.401699, 0.264026, 1.0]], ['2, k, 3', [-0.400146, 0.397234, 1.0]], ['2, k, 4', [-0.493666, 0.165182, 1.0]], ['2, k, 5', [-0.465563, 0.107057, 1.0]], ['2, k, 6', [-0.314029, 0.114904, 1.0]], ['2, k, 7', [-0.265835, 0.128294, 1.0]], ['2, k, 8', [-0.220322, 0.186923, 1.0]], ['2, k, 9', [-0.0291462, 0.152554, 1.0]], ['2, k, 10', [0.113251, 0.174862, 1.0]], ['2, k, 11', [0.168345, 0.195296, 1.0]], ['2, k, 12', [-0.37342, -0.349472, 1.0]], ['2, k, 13', [-0.446641, -0.718155, 1.0]], ['2, k, 14', [-0.49012, -1.0436, 1.0]], ['2, k, 15', [-0.493808, -1.10281, 1.0]], ['2, k, 16', [-0.255786, -0.34164, 1.0]], ['2, k, 17', [-0.205589, -0.707033, 1.0]], ['2, k, 18', [-0.184058, -1.04373, 1.0]], ['2, k, 19', [-0.162625, -1.08972, 1.0]], ['2, k, 20', [-0.392999, 0.189614, 1.0]], ['2, k, 21', [-0.25143, 0.123035, 1.0]], ['2, k, 22', [-0.306099, 0.116433, 1.0]], ['2, k, 23', [0.195131, 0.20072, 1.0]], ['2, k, 24', [0.103999, 0.178877, 1.0]]]
[['2, k, 0', [-0.320778, -0.349587, 1.0]], ['2, k, 1', [-0.362166, -0.0387566, 1.0]], ['2, k, 2', [-0.399812, 0.263571, 1.0]], ['2, k, 3', [-0.394857, 0.39618, 1.0]], ['2, k, 4', [-0.494087, 0.1693, 1.0]], ['2, k, 5', [-0.4672, 0.105053, 1.0]], ['2, k, 6', [-0.320453, 0.0821476, 1.0]], ['2, k, 7', [-0.29261, 0.127798, 1.0]], ['2, k, 8', [-0.219435, 0.180398, 1.0]], ['2, k, 9', [-0.0320189, 0.150802, 1.0]], ['2, k, 10', [0.107036, 0.170801, 1.0]], ['2, k, 11', [0.158962, 0.190578, 1.0]], ['2, k, 12', [-0.376116, -0.347992, 1.0]], ['2, k, 13', [-0.449226, -0.719921, 1.0]], ['2, k, 14', [-0.490275, -1.04242, 1.0]], ['2, k, 15', [-0.494078, -1.10287, 1.0]], ['2, k, 16', [-0.257764, -0.341042, 1.0]], ['2, k, 17', [-0.205541, -0.707546, 1.0]], ['2, k, 18', [-0.184588, -1.04184, 1.0]], ['2, k, 19', [-0.164236, -1.08606, 1.0]], ['2, k, 20', [-0.39164, 0.189299, 1.0]], ['2, k, 21', [-0.283319, 0.123653, 1.0]], ['2, k, 22', [-0.334966, 0.115639, 1.0]], ['2, k, 23', [0.188494, 0.191783, 1.0]], ['2, k, 24', [0.0949638, 0.17622, 1.0]]]
[['2, k, 0', [-0.322144, -0.348682, 1.0]], ['2, k, 1', [-0.361807, -0.0385963, 1.0]], ['2, k, 2', [-0.396608, 0.262767, 1.0]], ['2, k, 3', [-0.391506, 0.396061, 1.0]], ['2, k, 4', [-0.495406, 0.17436, 1.0]], ['2, k, 5', [-0.474767, 0.101971, 1.0]], ['2, k, 6', [-0.350113, 0.119504, 1.0]], ['2, k, 7', [-0.318065, 0.127861, 1.0]], ['2, k, 8', [-0.218806, 0.180733, 1.0]], ['2, k, 9', [-0.036171, 0.143675, 1.0]], ['2, k, 10', [0.140605, 0.182322, 1.0]], ['2, k, 11', [0.146817, 0.186505, 1.0]], ['2, k, 12', [-0.377623, -0.346755, 1.0]], ['2, k, 13', [-0.450195, -0.718011, 1.0]], ['2, k, 14', [-0.491202, -1.04052, 1.0]], ['2, k, 15', [-0.49458, -1.10294, 1.0]], ['2, k, 16', [-0.258653, -0.340512, 1.0]], ['2, k, 17', [-0.205911, -0.708161, 1.0]], ['2, k, 18', [-0.184348, -1.04351, 1.0]], ['2, k, 19', [-0.164038, -1.08721, 1.0]], ['2, k, 20', [-0.389081, 0.188733, 1.0]], ['2, k, 21', [-0.305599, 0.122501, 1.0]], ['2, k, 22', [-0.36064, 0.117663, 1.0]], ['2, k, 23', [0.174579, 0.185419, 1.0]], ['2, k, 24', [0.0815866, 0.17053, 1.0]]]
[['2, k, 0', [-0.324084, -0.348231, 1.0]], ['2, k, 1', [-0.361746, -0.0386302, 1.0]], ['2, k, 2', [-0.394586, 0.262348, 1.0]], ['2, k, 3', [-0.389496, 0.395763, 1.0]], ['2, k, 4', [-0.496039, 0.19347, 1.0]], ['2, k, 5', [-0.487357, 0.107145, 1.0]], ['2, k, 6', [-0.321742, 0.124551, 1.0]], ['2, k, 7', [-0.322441, 0.128406, 1.0]], ['2, k, 8', [-0.221035, 0.170811, 1.0]], ['2, k, 9', [-0.00493088, 0.140683, 1.0]], ['2, k, 10', [0.111443, 0.16735, 1.0]], ['2, k, 11', [0.124406, 0.181118, 1.0]], ['2, k, 12', [-0.380627, -0.345737, 1.0]], ['2, k, 13', [-0.450888, -0.697028, 1.0]], ['2, k, 14', [-0.491416, -1.03968, 1.0]], ['2, k, 15', [-0.494884, -1.10316, 1.0]], ['2, k, 16', [-0.259924, -0.340422, 1.0]], ['2, k, 17', [-0.206399, -0.707823, 1.0]], ['2, k, 18', [-0.184443, -1.04372, 1.0]], ['2, k, 19', [-0.164379, -1.08626, 1.0]], ['2, k, 20', [-0.387526, 0.188382, 1.0]], ['2, k, 21', [-0.332821, 0.11987, 1.0]], ['2, k, 22', [-0.374731, 0.131657, 1.0]], ['2, k, 23', [0.140861, 0.181383, 1.0]], ['2, k, 24', [0.0493718, 0.1671, 1.0]]]
[['2, k, 0', [-0.327048, -0.348365, 1.0]], ['2, k, 1', [-0.361766, -0.038869, 1.0]], ['2, k, 2', [-0.392435, 0.261668, 1.0]], ['2, k, 3', [-0.388439, 0.395487, 1.0]], ['2, k, 4', [-0.495937, 0.1935, 1.0]], ['2, k, 5', [-0.498299, 0.0987366, 1.0]], ['2, k, 6', [-0.399109, 0.107675, 1.0]], ['2, k, 7', [-0.36513, 0.128284, 1.0]], ['2, k, 8', [-0.221727, 0.160246, 1.0]], ['2, k, 9', [-0.0415736, 0.137219, 1.0]], ['2, k, 10', [0.0693865, 0.158452, 1.0]], ['2, k, 11', [0.109634, 0.175684, 1.0]], ['2, k, 12', [-0.384086, -0.345588, 1.0]], ['2, k, 13', [-0.454356, -0.703138, 1.0]], ['2, k, 14', [-0.491275, -1.03819, 1.0]], ['2, k, 15', [-0.49478, -1.10305, 1.0]], ['2, k, 16', [-0.262354, -0.340918, 1.0]], ['2, k, 17', [-0.207685, -0.708548, 1.0]], ['2, k, 18', [-0.184644, -1.0434, 1.0]], ['2, k, 19', [-0.164405, -1.08625, 1.0]], ['2, k, 20', [-0.386003, 0.18779, 1.0]], ['2, k, 21', [-0.355688, 0.122814, 1.0]], ['2, k, 22', [-0.410184, 0.119015, 1.0]], ['2, k, 23', [0.13496, 0.176581, 1.0]], ['2, k, 24', [0.0367814, 0.162051, 1.0]]]
[['2, k, 0', [-0.329899, -0.349738, 1.0]], ['2, k, 1', [-0.361904, -0.0396312, 1.0]], ['2, k, 2', [-0.390759, 0.260915, 1.0]], ['2, k, 3', [-0.387903, 0.395719, 1.0]], ['2, k, 4', [-0.466282, 0.167887, 1.0]], ['2, k, 5', [-0.466375, -0.00537903, 1.0]], ['2, k, 6', [-0.417127, 0.0741046, 1.0]], ['2, k, 7', [-0.388723, 0.129011, 1.0]], ['2, k, 8', [-0.217972, 0.156884, 1.0]], ['2, k, 9', [-0.0424337, 0.136197, 1.0]], ['2, k, 10', [0.0679664, 0.15682, 1.0]], ['2, k, 11', [0.102598, 0.173465, 1.0]], ['2, k, 12', [-0.388293, -0.347077, 1.0]], ['2, k, 13', [-0.454481, -0.7031, 1.0]], ['2, k, 14', [-0.491418, -1.03818, 1.0]], ['2, k, 15', [-0.495297, -1.10361, 1.0]], ['2, k, 16', [-0.264492, -0.342713, 1.0]], ['2, k, 17', [-0.209307, -0.70753, 1.0]], ['2, k, 18', [-0.185355, -1.04082, 1.0]], ['2, k, 19', [-0.165776, -1.08364, 1.0]], ['2, k, 20', [-0.384748, 0.186994, 1.0]], ['2, k, 21', [-0.394, 0.130401, 1.0]], ['2, k, 22', [-0.447239, 0.117725, 1.0]], ['2, k, 23', [0.122853, 0.171502, 1.0]], ['2, k, 24', [0.0306785, 0.158958, 1.0]]]
[['2, k, 0', [-0.331529, -0.350598, 1.0]], ['2, k, 1', [-0.361964, -0.0400785, 1.0]], ['2, k, 2', [-0.389613, 0.260681, 1.0]], ['2, k, 3', [-0.386398, 0.395824, 1.0]], ['2, k, 4', [-0.476705, 0.158341, 1.0]], ['2, k, 5', [-0.474532, -0.0131392, 1.0]], ['2, k, 6', [-0.411577, 0.0853983, 1.0]], ['2, k, 7', [-0.408688, 0.130143, 1.0]], ['2, k, 8', [-0.218037, 0.156537, 1.0]], ['2, k, 9', [-0.0466265, 0.132091, 1.0]], ['2, k, 10', [0.0587901, 0.153045, 1.0]], ['2, k, 11', [0.0903629, 0.170724, 1.0]], ['2, k, 12', [-0.390036, -0.348007, 1.0]], ['2, k, 13', [-0.456689, -0.710509, 1.0]], ['2, k, 14', [-0.491651, -1.03778, 1.0]], ['2, k, 15', [-0.495533, -1.10386, 1.0]], ['2, k, 16', [-0.265884, -0.343647, 1.0]], ['2, k, 17', [-0.210464, -0.70958, 1.0]], ['2, k, 18', [-0.186093, -1.03879, 1.0]], ['2, k, 19', [-0.166258, -1.08236, 1.0]], ['2, k, 20', [-0.383868, 0.186666, 1.0]], ['2, k, 21', [-0.417061, 0.132815, 1.0]], ['2, k, 22', [-0.461838, 0.119119, 1.0]], ['2, k, 23', [0.100771, 0.163287, 1.0]], ['2, k, 24', [0.0197375, 0.156679, 1.0]]]
[['2, k, 0', [-0.332951, -0.351498, 1.0]], ['2, k, 1', [-0.361939, -0.0404349, 1.0]], ['2, k, 2', [-0.388282, 0.260485, 1.0]], ['2, k, 3', [-0.385233, 0.396092, 1.0]], ['2, k, 4', [-0.479043, 0.149681, 1.0]], ['2, k, 5', [-0.479967, -0.0196089, 1.0]], ['2, k, 6', [-0.420986, 0.0832884, 1.0]], ['2, k, 7', [-0.427546, 0.129809, 1.0]], ['2, k, 8', [-0.218436, 0.156305, 1.0]], ['2, k, 9', [-0.0586967, 0.127463, 1.0]], ['2, k, 10', [0.0478221, 0.150641, 1.0]], ['2, k, 11', [0.0725724, 0.166637, 1.0]], ['2, k, 12', [-0.391523, -0.349101, 1.0]], ['2, k, 13', [-0.460779, -0.716897, 1.0]], ['2, k, 14', [-0.49201, -1.03725, 1.0]], ['2, k, 15', [-0.495624, -1.10369, 1.0]], ['2, k, 16', [-0.267055, -0.344437, 1.0]], ['2, k, 17', [-0.211103, -0.710329, 1.0]], ['2, k, 18', [-0.186052, -1.03811, 1.0]], ['2, k, 19', [-0.166235, -1.08246, 1.0]], ['2, k, 20', [-0.382871, 0.186375, 1.0]], ['2, k, 21', [-0.44366, 0.134045, 1.0]], ['2, k, 22', [-0.452072, 0.15506, 1.0]], ['2, k, 23', [0.0859228, 0.162508, 1.0]], ['2, k, 24', [0.0115292, 0.154264, 1.0]]]
[['2, k, 0', [-0.33595, -0.352362, 1.0]], ['2, k, 1', [-0.362039, -0.0408156, 1.0]], ['2, k, 2', [-0.386327, 0.259986, 1.0]], ['2, k, 3', [-0.384845, 0.396211, 1.0]], ['2, k, 4', [-0.480159, 0.14767, 1.0]], ['2, k, 5', [-0.486147, -0.021376, 1.0]], ['2, k, 6', [-0.435855, 0.079889, 1.0]], ['2, k, 7', [-0.444892, 0.128988, 1.0]], ['2, k, 8', [-0.218764, 0.155718, 1.0]], ['2, k, 9', [-0.0662006, 0.126297, 1.0]], ['2, k, 10', [-0.0225559, 0.150243, 1.0]], ['2, k, 11', [0.0450492, 0.161854, 1.0]], ['2, k, 12', [-0.394735, -0.349946, 1.0]], ['2, k, 13', [-0.462121, -0.718725, 1.0]], ['2, k, 14', [-0.492452, -1.03808, 1.0]], ['2, k, 15', [-0.495756, -1.10391, 1.0]], ['2, k, 16', [-0.269844, -0.345345, 1.0]], ['2, k, 17', [-0.2119, -0.710798, 1.0]], ['2, k, 18', [-0.186141, -1.03748, 1.0]], ['2, k, 19', [-0.16628, -1.0824, 1.0]], ['2, k, 20', [-0.381572, 0.185881, 1.0]], ['2, k, 21', [-0.458022, 0.134557, 1.0]], ['2, k, 22', [-0.495099, 0.142608, 1.0]], ['2, k, 23', [0.0809765, 0.159839, 1.0]], ['2, k, 24', [-0.0273168, 0.150563, 1.0]]]
[['2, k, 0', [-0.337631, -0.352523, 1.0]], ['2, k, 1', [-0.362083, -0.0409278, 1.0]], ['2, k, 2', [-0.385107, 0.259869, 1.0]], ['2, k, 3', [-0.384095, 0.396238, 1.0]], ['2, k, 4', [-0.482659, 0.145474, 1.0]], ['2, k, 5', [-0.492988, -0.023424, 1.0]], ['2, k, 6', [-0.447818, 0.0815165, 1.0]], ['2, k, 7', [-0.461617, 0.128101, 1.0]], ['2, k, 8', [-0.218953, 0.155264, 1.0]], ['2, k, 9', [-0.07243, 0.125983, 1.0]], ['2, k, 10', [0.0260033, 0.144472, 1.0]], ['2, k, 11', [0.0463671, 0.160337, 1.0]], ['2, k, 12', [-0.396381, -0.350107, 1.0]], ['2, k, 13', [-0.462772, -0.718517, 1.0]], ['2, k, 14', [-0.492426, -1.03803, 1.0]], ['2, k, 15', [-0.495528, -1.10338, 1.0]], ['2, k, 16', [-0.271425, -0.345402, 1.0]], ['2, k, 17', [-0.212753, -0.711764, 1.0]], ['2, k, 18', [-0.185846, -1.03769, 1.0]], ['2, k, 19', [-0.165096, -1.08523, 1.0]], ['2, k, 20', [-0.38071, 0.185727, 1.0]], ['2, k, 21', [-0.475092, 0.133045, 1.0]], ['2, k, 22', [-0.516964, 0.128823, 1.0]], ['2, k, 23', [0.0646528, 0.15725, 1.0]], ['2, k, 24', [-0.0130604, 0.149248, 1.0]]]
[['2, k, 0', [-0.339605, -0.352641, 1.0]], ['2, k, 1', [-0.362209, -0.0411453, 1.0]], ['2, k, 2', [-0.383849, 0.259517, 1.0]], ['2, k, 3', [-0.383415, 0.396108, 1.0]], ['2, k, 4', [-0.484272, 0.144717, 1.0]], ['2, k, 5', [-0.49786, -0.0243636, 1.0]], ['2, k, 6', [-0.428717, 0.0807678, 1.0]], ['2, k, 7', [-0.468396, 0.125049, 1.0]], ['2, k, 8', [-0.219084, 0.155, 1.0]], ['2, k, 9', [-0.0764539, 0.123472, 1.0]], ['2, k, 10', [-0.0369587, 0.145394, 1.0]], ['2, k, 11', [0.0241353, 0.156425, 1.0]], ['2, k, 12', [-0.39846, -0.350184, 1.0]], ['2, k, 13', [-0.464424, -0.719222, 1.0]], ['2, k, 14', [-0.491988, -1.03702, 1.0]], ['2, k, 15', [-0.49544, -1.10288, 1.0]], ['2, k, 16', [-0.27313, -0.345473, 1.0]], ['2, k, 17', [-0.214067, -0.711328, 1.0]], ['2, k, 18', [-0.185979, -1.03752, 1.0]], ['2, k, 19', [-0.165686, -1.08411, 1.0]], ['2, k, 20', [-0.379834, 0.185402, 1.0]], ['2, k, 21', [-0.487827, 0.133115, 1.0]], ['2, k, 22', [-0.506343, 0.134202, 1.0]], ['2, k, 23', [0.0670916, 0.150929, 1.0]], ['2, k, 24', [0.0135921, 0.126957, 1.0]]]
[['2, k, 0', [-0.343399, -0.351966, 1.0]], ['2, k, 1', [-0.362371, -0.041317, 1.0]], ['2, k, 2', [-0.381674, 0.258596, 1.0]], ['2, k, 3', [-0.38266, 0.396037, 1.0]], ['2, k, 4', [-0.485417, 0.149056, 1.0]], ['2, k, 5', [-0.502399, -0.0215752, 1.0]], ['2, k, 6', [-0.470767, 0.0823154, 1.0]], ['2, k, 7', [-0.493641, 0.125815, 1.0]], ['2, k, 8', [-0.21933, 0.154589, 1.0]], ['2, k, 9', [-0.0800802, 0.120683, 1.0]], ['2, k, 10', [-0.04604, 0.143829, 1.0]], ['2, k, 11', [0.0074772, 0.152912, 1.0]], ['2, k, 12', [-0.401691, -0.349276, 1.0]], ['2, k, 13', [-0.467462, -0.714209, 1.0]], ['2, k, 14', [-0.491952, -1.03703, 1.0]], ['2, k, 15', [-0.4958, -1.10312, 1.0]], ['2, k, 16', [-0.276987, -0.344952, 1.0]], ['2, k, 17', [-0.214707, -0.710929, 1.0]], ['2, k, 18', [-0.186068, -1.03665, 1.0]], ['2, k, 19', [-0.165621, -1.084, 1.0]], ['2, k, 20', [-0.37845, 0.184739, 1.0]], ['2, k, 21', [-0.509238, 0.13345, 1.0]], ['2, k, 22', [-0.54894, 0.139832, 1.0]], ['2, k, 23', [0.0382878, 0.151348, 1.0]], ['2, k, 24', [-0.0592918, 0.141879, 1.0]]]
[['2, k, 0', [-0.34654, -0.352123, 1.0]], ['2, k, 1', [-0.36263, -0.0416026, 1.0]], ['2, k, 2', [-0.379976, 0.258029, 1.0]], ['2, k, 3', [-0.382497, 0.396186, 1.0]], ['2, k, 4', [-0.48617, 0.149203, 1.0]], ['2, k, 5', [-0.507522, -0.021702, 1.0]], ['2, k, 6', [-0.456395, 0.0818067, 1.0]], ['2, k, 7', [-0.495973, 0.124819, 1.0]], ['2, k, 8', [-0.219604, 0.150893, 1.0]], ['2, k, 9', [-0.0828266, 0.116994, 1.0]], ['2, k, 10', [-0.0287032, 0.133062, 1.0]], ['2, k, 11', [0.0025433, 0.150297, 1.0]], ['2, k, 12', [-0.405024, -0.349208, 1.0]], ['2, k, 13', [-0.469309, -0.712347, 1.0]], ['2, k, 14', [-0.491944, -1.03715, 1.0]], ['2, k, 15', [-0.496081, -1.10356, 1.0]], ['2, k, 16', [-0.279926, -0.345296, 1.0]], ['2, k, 17', [-0.215455, -0.709389, 1.0]], ['2, k, 18', [-0.186117, -1.03652, 1.0]], ['2, k, 19', [-0.166271, -1.08314, 1.0]], ['2, k, 20', [-0.377329, 0.18425, 1.0]], ['2, k, 21', [-0.521591, 0.130619, 1.0]], ['2, k, 22', [-0.550741, 0.126541, 1.0]], ['2, k, 23', [0.0500902, 0.146278, 1.0]], ['2, k, 24', [-0.055647, 0.139101, 1.0]]]
[['2, k, 0', [-0.349726, -0.352057, 1.0]], ['2, k, 1', [-0.363057, -0.041959, 1.0]], ['2, k, 2', [-0.37863, 0.257348, 1.0]], ['2, k, 3', [-0.382234, 0.396146, 1.0]], ['2, k, 4', [-0.487316, 0.149013, 1.0]], ['2, k, 5', [-0.511746, -0.0223629, 1.0]], ['2, k, 6', [-0.448672, 0.0809603, 1.0]], ['2, k, 7', [-0.496236, 0.120812, 1.0]], ['2, k, 8', [-0.219803, 0.149557, 1.0]], ['2, k, 9', [-0.0890945, 0.114629, 1.0]], ['2, k, 10', [-0.086619, 0.135096, 1.0]], ['2, k, 11', [-0.0251441, 0.14556, 1.0]], ['2, k, 12', [-0.408255, -0.348968, 1.0]], ['2, k, 13', [-0.470811, -0.710085, 1.0]], ['2, k, 14', [-0.491936, -1.03713, 1.0]], ['2, k, 15', [-0.495983, -1.10351, 1.0]], ['2, k, 16', [-0.28276, -0.345338, 1.0]], ['2, k, 17', [-0.21641, -0.707195, 1.0]], ['2, k, 18', [-0.186279, -1.0359, 1.0]], ['2, k, 19', [-0.166565, -1.08282, 1.0]], ['2, k, 20', [-0.376457, 0.183696, 1.0]], ['2, k, 21', [-0.533415, 0.1206, 1.0]], ['2, k, 22', [-0.554385, 0.11745, 1.0]], ['2, k, 23', [0.00929129, 0.141064, 1.0]], ['2, k, 24', [-0.0317176, 0.11853, 1.0]]]
[['2, k, 0', [-0.351656, -0.352208, 1.0]], ['2, k, 1', [-0.363397, -0.042415, 1.0]], ['2, k, 2', [-0.376956, 0.256605, 1.0]], ['2, k, 3', [-0.382074, 0.396028, 1.0]], ['2, k, 4', [-0.488188, 0.149295, 1.0]], ['2, k, 5', [-0.529601, -0.0223266, 1.0]], ['2, k, 6', [-0.478015, 0.0798228, 1.0]], ['2, k, 7', [-0.555848, 0.124015, 1.0]], ['2, k, 8', [-0.220296, 0.149443, 1.0]], ['2, k, 9', [-0.0981949, 0.119327, 1.0]], ['2, k, 10', [-0.0879446, 0.137903, 1.0]], ['2, k, 11', [-0.0334462, 0.143361, 1.0]], ['2, k, 12', [-0.410385, -0.349098, 1.0]], ['2, k, 13', [-0.471135, -0.71484, 1.0]], ['2, k, 14', [-0.492024, -1.0367, 1.0]], ['2, k, 15', [-0.496098, -1.10366, 1.0]], ['2, k, 16', [-0.284529, -0.345491, 1.0]], ['2, k, 17', [-0.216272, -0.707408, 1.0]], ['2, k, 18', [-0.186326, -1.03586, 1.0]], ['2, k, 19', [-0.165947, -1.08363, 1.0]], ['2, k, 20', [-0.375243, 0.18302, 1.0]], ['2, k, 21', [-0.581272, 0.130712, 1.0]], ['2, k, 22', [-0.612392, 0.125744, 1.0]], ['2, k, 23', [0.00713266, 0.139159, 1.0]], ['2, k, 24', [-0.0954133, 0.132038, 1.0]]]
[['2, k, 0', [-0.353198, -0.352342, 1.0]], ['2, k, 1', [-0.363582, -0.0426664, 1.0]], ['2, k, 2', [-0.375591, 0.256358, 1.0]], ['2, k, 3', [-0.381816, 0.396017, 1.0]], ['2, k, 4', [-0.490317, 0.149778, 1.0]], ['2, k, 5', [-0.532255, -0.0221371, 1.0]], ['2, k, 6', [-0.480516, 0.0793195, 1.0]], ['2, k, 7', [-0.560225, 0.120081, 1.0]], ['2, k, 8', [-0.221605, 0.148861, 1.0]], ['2, k, 9', [-0.101104, 0.114078, 1.0]], ['2, k, 10', [-0.0978466, 0.133961, 1.0]], ['2, k, 11', [-0.045849, 0.139577, 1.0]], ['2, k, 12', [-0.411788, -0.34908, 1.0]], ['2, k, 13', [-0.472042, -0.71312, 1.0]], ['2, k, 14', [-0.492114, -1.03608, 1.0]], ['2, k, 15', [-0.496085, -1.10363, 1.0]], ['2, k, 16', [-0.28595, -0.345799, 1.0]], ['2, k, 17', [-0.216538, -0.70726, 1.0]], ['2, k, 18', [-0.186226, -1.03608, 1.0]], ['2, k, 19', [-0.166269, -1.08465, 1.0]], ['2, k, 20', [-0.37422, 0.182744, 1.0]], ['2, k, 21', [-0.586527, 0.128609, 1.0]], ['2, k, 22', [-0.615479, 0.1143, 1.0]], ['2, k, 23', [0.0118251, 0.135942, 1.0]], ['2, k, 24', [-0.0600627, 0.112377, 1.0]]]
