[['2, k, 0', [19.61738, 86.83888, 1.0]], ['2, k, 1', [20.083060542680872, 116.69448838659991, 1.0]], ['2, k, 2', [20.371539393680607, 139.2652220732915, 1.0]], ['2, k, 3', [20.43656973401442, 145.68515528878305, 1.0]], ['2, k, 4', [38.101606832890695, 136.01563695878028, 1.0]], ['2, k, 5', [61.2703231059413, 136.34926135423115, 1.0]], ['2, k, 6', [68.8331439411655, 157.6087581081423, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [1.6626735471204945, 136.367975478685, 1.0]], ['2, k, 9', [-23.33559418621074, 133.93506459993074, 1.0]], ['2, k, 10', [-29.25613178436031, 156.17234322262544, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [27.44611269739176, 86.67794599414087, 1.0]], ['2, k, 13', [28.890469660023662, 45.1803331676827, 1.0]], ['2, k, 14', [30.247705923882727, 10.849429615967225, 1.0]], ['2, k, 15', [29.41092999620586, 7.779252675023944, 1.0]], ['2, k, 16', [11.273951145577264, 86.78955340216038, 1.0]], ['2, k, 17', [13.324001256821504, 46.48845292667281, 1.0]], ['2, k, 18', [15.224203721473135, 10.782454336294649, 1.0]], ['2, k, 19', [14.559311298410691, 7.71126650828072, 1.0]], ['2, k, 20', [20.371539393680607, 139.2652220732915, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.014156, 87.718736, 1.0]], ['2, k, 1', [12.072305716250638, 116.83721686831387, 1.0]], ['2, k, 2', [12.131688958608024, 138.84513204775678, 1.0]], ['2, k, 3', [12.136586549178404, 145.10058227336344, 1.0]], ['2, k, 4', [29.478528569321483, 134.98078351958762, 1.0]], ['2, k, 5', [55.260234297293245, 130.64307871758308, 1.0]], ['2, k, 6', [63.590658389034786, 150.46960507191267, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.428819057062208, 135.4172751535261, 1.0]], ['2, k, 9', [-31.746122017739616, 132.17013604130096, 1.0]], ['2, k, 10', [-39.30080140338597, 153.63575581342917, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [19.781480569606785, 87.76767724070054, 1.0]], ['2, k, 13', [22.79222061468128, 46.084353292156194, 1.0]], ['2, k, 14', [27.46929511333174, 12.983801213532963, 1.0]], ['2, k, 15', [26.710767351664913, 8.219621263357151, 1.0]], ['2, k, 16', [3.9351970396532945, 87.45846155550679, 1.0]], ['2, k, 17', [8.47006854162549, 46.34216879179462, 1.0]], ['2, k, 18', [12.933086982740063, 11.605407564984816, 1.0]], ['2, k, 19', [12.242735284446148, 8.6333051808343, 1.0]], ['2, k, 20', [12.131688958608024, 138.84513204775678, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.076818, 87.695058, 1.0]], ['2, k, 1', [12.121608506443758, 116.82419844766127, 1.0]], ['2, k, 2', [12.167145724075546, 138.838232514711, 1.0]], ['2, k, 3', [12.16844264575154, 145.0954229432401, 1.0]], ['2, k, 4', [29.54191956405956, 134.95869394011464, 1.0]], ['2, k, 5', [55.295353909848714, 130.69086755153705, 1.0]], ['2, k, 6', [63.658512771572006, 150.57134611170835, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.407956512639059, 135.40465376263543, 1.0]], ['2, k, 9', [-31.730881444683085, 132.22501801403715, 1.0]], ['2, k, 10', [-39.23243476544786, 153.75712680053826, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [19.85113946193655, 87.72303485599903, 1.0]], ['2, k, 13', [22.714011540807697, 46.06635714010157, 1.0]], ['2, k, 14', [27.277858261235316, 13.276070634055316, 1.0]], ['2, k, 15', [26.496590481085057, 8.777547684833543, 1.0]], ['2, k, 16', [3.9958135189031427, 87.44436321777236, 1.0]], ['2, k, 17', [8.531329016152082, 46.3430062738487, 1.0]], ['2, k, 18', [12.928148843358876, 11.521110895939906, 1.0]], ['2, k, 19', [12.245978717867532, 8.546821206739498, 1.0]], ['2, k, 20', [12.167145724075546, 138.838232514711, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.148088, 87.667482, 1.0]], ['2, k, 1', [12.182170318432108, 116.80474502907055, 1.0]], ['2, k, 2', [12.215416066233406, 138.82218841293567, 1.0]], ['2, k, 3', [12.213688907929546, 145.08095864824338, 1.0]], ['2, k, 4', [29.613254935493636, 134.92864160644197, 1.0]], ['2, k, 5', [55.347911178834295, 130.70660518199588, 1.0]], ['2, k, 6', [63.74392570717988, 150.66485932368917, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.3567988233248975, 135.38561313522078, 1.0]], ['2, k, 9', [-31.689552912464546, 132.26652179028707, 1.0]], ['2, k, 10', [-39.156610336702045, 153.85313386525127, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [19.921238741858126, 87.67382268667615, 1.0]], ['2, k, 13', [22.641377040824903, 46.040045121484276, 1.0]], ['2, k, 14', [27.18245366080652, 12.9702820695111, 1.0]], ['2, k, 15', [26.368913055387182, 8.504626261094167, 1.0]], ['2, k, 16', [4.066532853966445, 87.42723236328143, 1.0]], ['2, k, 17', [8.592909353855298, 46.38605169115312, 1.0]], ['2, k, 18', [12.941636292978956, 11.511640403327426, 1.0]], ['2, k, 19', [12.258004879793061, 8.548403194833188, 1.0]], ['2, k, 20', [12.215416066233406, 138.82218841293567, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.209374, 87.646918, 1.0]], ['2, k, 1', [12.237869564910351, 116.79300285948267, 1.0]], ['2, k, 2', [12.263257846359839, 138.81598461476065, 1.0]], ['2, k, 3', [12.259978306351739, 145.07629268487412, 1.0]], ['2, k, 4', [29.678025259692685, 134.9118013233775, 1.0]], ['2, k, 5', [55.408103094153184, 130.72315184872775, 1.0]], ['2, k, 6', [63.8341027578059, 150.7751975340728, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.323972880908396, 135.37278598459514, 1.0]], ['2, k, 9', [-31.676538439628597, 132.29435408756282, 1.0]], ['2, k, 10', [-39.137236599093875, 153.91904628329962, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [19.97273553223064, 87.63843405291068, 1.0]], ['2, k, 13', [22.583850639905684, 46.01981936685758, 1.0]], ['2, k, 14', [27.13031067106654, 12.740101183029367, 1.0]], ['2, k, 15', [26.288413400938538, 8.061416005182643, 1.0]], ['2, k, 16', [4.1311638997839175, 87.41436693414212, 1.0]], ['2, k, 17', [8.642947969153791, 46.42104950056469, 1.0]], ['2, k, 18', [12.960133002927027, 11.486818636672432, 1.0]], ['2, k, 19', [12.347786215252572, 8.414140042290942, 1.0]], ['2, k, 20', [12.263257846359839, 138.81598461476065, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.251672000000001, 87.63302200000001, 1.0]], ['2, k, 1', [12.276948886578134, 116.78509063527859, 1.0]], ['2, k, 2', [12.296422868737764, 138.81399336285006, 1.0]], ['2, k, 3', [12.292031061794221, 145.07570942576126, 1.0]], ['2, k, 4', [29.709798795254752, 134.9026320398572, 1.0]], ['2, k, 5', [55.44167323169002, 130.7386447415971, 1.0]], ['2, k, 6', [63.88787556718576, 150.85773324517973, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.321945399445447, 135.35896585226615, 1.0]], ['2, k, 9', [-31.68550853590945, 132.30614653269777, 1.0]], ['2, k, 10', [-39.16648705859674, 153.95255241757675, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [20.007371115581407, 87.61580512137245, 1.0]], ['2, k, 13', [22.550380467965972, 46.00938584896971, 1.0]], ['2, k, 14', [27.013612312573997, 13.018570899257455, 1.0]], ['2, k, 15', [26.202634846758077, 8.488815549198563, 1.0]], ['2, k, 16', [4.179373055207806, 87.40503775702356, 1.0]], ['2, k, 17', [8.667923000808369, 46.4750771025589, 1.0]], ['2, k, 18', [12.975164240481924, 11.430720569221442, 1.0]], ['2, k, 19', [12.534629542047053, 8.103244919085443, 1.0]], ['2, k, 20', [12.296422868737764, 138.81399336285006, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.284538000000001, 87.616498, 1.0]], ['2, k, 1', [12.306036418458728, 116.77286687579904, 1.0]], ['2, k, 2', [12.31959669561009, 138.8064436424469, 1.0]], ['2, k, 3', [12.313913334725946, 145.06934797087618, 1.0]], ['2, k, 4', [29.71469916671537, 134.89079933604302, 1.0]], ['2, k, 5', [55.470772314537676, 130.740656211087, 1.0]], ['2, k, 6', [63.93496103564868, 150.92253418497697, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.325518668806076, 135.34095452730222, 1.0]], ['2, k, 9', [-31.703434102720184, 132.30118471954796, 1.0]], ['2, k, 10', [-39.20927858110289, 153.96121601095678, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [20.034035617259747, 87.59114465236448, 1.0]], ['2, k, 13', [22.543811658330064, 45.99054195896507, 1.0]], ['2, k, 14', [27.000977103553716, 12.703201344564803, 1.0]], ['2, k, 15', [26.253438898073895, 8.337354743319969, 1.0]], ['2, k, 16', [4.215101619966417, 87.39470306555609, 1.0]], ['2, k, 17', [8.676720539700941, 46.59379852451921, 1.0]], ['2, k, 18', [12.990019609809341, 11.412742160757688, 1.0]], ['2, k, 19', [12.531306216364545, 8.111138486291821, 1.0]], ['2, k, 20', [12.31959669561009, 138.8064436424469, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.311732000000001, 87.602994, 1.0]], ['2, k, 1', [12.329951353950852, 116.7631095546596, 1.0]], ['2, k, 2', [12.338765678702325, 138.80170619109705, 1.0]], ['2, k, 3', [12.332149772599283, 145.0655195212684, 1.0]], ['2, k, 4', [29.71221408569015, 134.88539469622532, 1.0]], ['2, k, 5', [55.50811636901457, 130.73683102896806, 1.0]], ['2, k, 6', [63.99758134200174, 150.98472633587093, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.331898566182444, 135.32841133327113, 1.0]], ['2, k, 9', [-31.71999123008677, 132.28442541964952, 1.0]], ['2, k, 10', [-39.242151054627364, 153.95347624145205, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [20.052984267996848, 87.57537281842447, 1.0]], ['2, k, 13', [22.57161420981958, 45.97317355751334, 1.0]], ['2, k, 14', [27.092907648580752, 12.129834707343846, 1.0]], ['2, k, 15', [26.452304182773766, 8.029738117660562, 1.0]], ['2, k, 16', [4.2439674312447355, 87.38584392051698, 1.0]], ['2, k, 17', [8.673057392588266, 46.69333304832078, 1.0]], ['2, k, 18', [12.999567624158882, 11.452566717069743, 1.0]], ['2, k, 19', [12.533885423601527, 8.150422337451703, 1.0]], ['2, k, 20', [12.338765678702325, 138.80170619109705, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.323558, 87.59339200000001, 1.0]], ['2, k, 1', [12.338577595618853, 116.76022147138535, 1.0]], ['2, k, 2', [12.342720383423387, 138.80599408722745, 1.0]], ['2, k, 3', [12.335222464289343, 145.07041903971628, 1.0]], ['2, k, 4', [29.703879481767103, 134.88836509337236, 1.0]], ['2, k, 5', [55.52256030956917, 130.74533662051914, 1.0]], ['2, k, 6', [64.02261572924355, 150.98071522175968, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.347033513906208, 135.3259008551639, 1.0]], ['2, k, 9', [-31.734760953891982, 132.28583170646215, 1.0]], ['2, k, 10', [-39.27134295956521, 153.9540835578832, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [20.06485842408803, 87.56508927736472, 1.0]], ['2, k, 13', [22.63274333605948, 45.95780548263788, 1.0]], ['2, k, 14', [27.151188567027077, 12.415227591073695, 1.0]], ['2, k, 15', [26.55996996844499, 8.461095015518366, 1.0]], ['2, k, 16', [4.257984810271887, 87.38196920204467, 1.0]], ['2, k, 17', [8.63699700031114, 46.75434207490426, 1.0]], ['2, k, 18', [13.011563532072312, 11.446492739519286, 1.0]], ['2, k, 19', [12.539192778582905, 8.144143484069227, 1.0]], ['2, k, 20', [12.342720383423387, 138.80599408722745, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.329477999999998, 87.583632, 1.0]], ['2, k, 1', [12.34149938338125, 116.7536059006147, 1.0]], ['2, k, 2', [12.341665437268752, 138.80312932548833, 1.0]], ['2, k, 3', [12.333445413069853, 145.06789125464329, 1.0]], ['2, k, 4', [29.68791453196709, 134.88279892660216, 1.0]], ['2, k, 5', [55.51968397367277, 130.7465589470318, 1.0]], ['2, k, 6', [64.0244787652154, 150.9314353066297, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.352257658759882, 135.3209156805316, 1.0]], ['2, k, 9', [-31.72644426970169, 132.28022797878376, 1.0]], ['2, k, 10', [-39.282811361818354, 153.94064929680695, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [20.080803853649858, 87.55473193584518, 1.0]], ['2, k, 13', [22.736709518463165, 45.95021517502632, 1.0]], ['2, k, 14', [27.33711953469666, 12.110753399198508, 1.0]], ['2, k, 15', [26.78745215588982, 8.03891012027831, 1.0]], ['2, k, 16', [4.2655780907571454, 87.37827533823005, 1.0]], ['2, k, 17', [8.581733659013057, 46.807019765715275, 1.0]], ['2, k, 18', [13.03166321131324, 11.458469636686871, 1.0]], ['2, k, 19', [12.550928080568935, 8.156409261777508, 1.0]], ['2, k, 20', [12.341665437268752, 138.80312932548833, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.335146, 87.577086, 1.0]], ['2, k, 1', [12.347743882628002, 116.7473044679309, 1.0]], ['2, k, 2', [12.347667308521292, 138.7967809639928, 1.0]], ['2, k, 3', [12.339833050418015, 145.06165461856952, 1.0]], ['2, k, 4', [29.686171403947426, 134.86980796379245, 1.0]], ['2, k, 5', [55.525774801521486, 130.74962145484346, 1.0]], ['2, k, 6', [64.05134042366889, 150.90141971283526, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.347160718839689, 135.31374321180462, 1.0]], ['2, k, 9', [-31.693799459763827, 132.2544706178391, 1.0]], ['2, k, 10', [-39.26782381678709, 153.8959131047443, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [20.09779745002224, 87.54797619452206, 1.0]], ['2, k, 13', [22.87981236007046, 45.96679967650474, 1.0]], ['2, k, 14', [27.609627299080778, 11.527584379515083, 1.0]], ['2, k, 15', [27.084201738100173, 7.4180857345175095, 1.0]], ['2, k, 16', [4.273097856375422, 87.3777165793011, 1.0]], ['2, k, 17', [8.52665002878458, 46.80340993023451, 1.0]], ['2, k, 18', [13.065022250704303, 11.500615495242101, 1.0]], ['2, k, 19', [12.574275835129795, 8.199581566721761, 1.0]], ['2, k, 20', [12.347667308521292, 138.7967809639928, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.333304, 87.576072, 1.0]], ['2, k, 1', [12.350075259109852, 116.74616687868291, 1.0]], ['2, k, 2', [12.351982822642208, 138.7942951153773, 1.0]], ['2, k, 3', [12.345080953979132, 145.0592306089021, 1.0]], ['2, k, 4', [29.694120930600548, 134.86014161270333, 1.0]], ['2, k, 5', [55.51415450983913, 130.75099832169522, 1.0]], ['2, k, 6', [64.06680386723635, 150.8463679033446, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.332412115355346, 135.31092125961734, 1.0]], ['2, k, 9', [-31.656717456268336, 132.23430317511662, 1.0]], ['2, k, 10', [-39.252706098790476, 153.85235027719133, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [20.10555361114074, 87.55071090710682, 1.0]], ['2, k, 13', [23.072072985846923, 46.034605426824264, 1.0]], ['2, k, 14', [27.898282044342157, 11.294682631716888, 1.0]], ['2, k, 15', [27.400393112432674, 7.164057365335138, 1.0]], ['2, k, 16', [4.27440291825342, 87.38014935530026, 1.0]], ['2, k, 17', [8.481559829076303, 46.75710357369931, 1.0]], ['2, k, 18', [13.104919789351506, 11.535526962483672, 1.0]], ['2, k, 19', [12.60625559632647, 8.23674846660208, 1.0]], ['2, k, 20', [12.351982822642208, 138.7942951153773, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.326458, 87.575602, 1.0]], ['2, k, 1', [12.34687226867922, 116.74278007111549, 1.0]], ['2, k, 2', [12.3501033968013, 138.78740516906174, 1.0]], ['2, k, 3', [12.343853588703185, 145.0525616159668, 1.0]], ['2, k, 4', [29.699876832063836, 134.84143909112876, 1.0]], ['2, k, 5', [55.471247663444224, 130.73248727551427, 1.0]], ['2, k, 6', [64.03546937858614, 150.73474998405348, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.3029880259865365, 135.3046362510029, 1.0]], ['2, k, 9', [-31.615171291434237, 132.21609232965903, 1.0]], ['2, k, 10', [-39.23828453058281, 153.8085146070156, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [20.10902590978221, 87.55413895737892, 1.0]], ['2, k, 13', [23.317353343413615, 46.16946010062731, 1.0]], ['2, k, 14', [28.259629705851868, 11.500009486745782, 1.0]], ['2, k, 15', [27.778591359981064, 7.453808023980515, 1.0]], ['2, k, 16', [4.273938955539732, 87.38541549746503, 1.0]], ['2, k, 17', [8.441801387024189, 46.741360033562074, 1.0]], ['2, k, 18', [13.157190565314355, 11.560830641492252, 1.0]], ['2, k, 19', [12.652334854176814, 8.260532163035574, 1.0]], ['2, k, 20', [12.3501033968013, 138.78740516906174, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.314612, 87.575196, 1.0]], ['2, k, 1', [12.33931252413156, 116.73739950838412, 1.0]], ['2, k, 2', [12.344342986978544, 138.7774454316363, 1.0]], ['2, k, 3', [12.338699048271708, 145.04299046080243, 1.0]], ['2, k, 4', [29.697551026847762, 134.81687805411144, 1.0]], ['2, k, 5', [55.41172597940489, 130.7054991877765, 1.0]], ['2, k, 6', [64.01289003969097, 150.6410972986932, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.290180712039781, 135.29036124099338, 1.0]], ['2, k, 9', [-31.581842873756294, 132.19004064055912, 1.0]], ['2, k, 10', [-39.24217548711756, 153.75560587736655, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [20.107120629948227, 87.56047442363112, 1.0]], ['2, k, 13', [23.583399501162944, 46.409776186198414, 1.0]], ['2, k, 14', [28.68776032026122, 11.328962701904828, 1.0]], ['2, k, 15', [28.23520676258728, 7.408493026742077, 1.0]], ['2, k, 16', [4.269787390905339, 87.38914545575727, 1.0]], ['2, k, 17', [8.408520247278986, 46.672119837023104, 1.0]], ['2, k, 18', [13.23126205567322, 11.54762141539468, 1.0]], ['2, k, 19', [12.727067589254329, 8.290692023963246, 1.0]], ['2, k, 20', [12.344342986978544, 138.7774454316363, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.293844000000002, 87.57490800000001, 1.0]], ['2, k, 1', [12.319643181060853, 116.73220067050475, 1.0]], ['2, k, 2', [12.325859479785517, 138.76854067931998, 1.0]], ['2, k, 3', [12.320604791136612, 145.0345444906393, 1.0]], ['2, k, 4', [29.686953885643774, 134.78888180501693, 1.0]], ['2, k, 5', [55.328203424714985, 130.671589548927, 1.0]], ['2, k, 6', [63.967356259910254, 150.51437438287226, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.289294659246517, 135.27769949474404, 1.0]], ['2, k, 9', [-31.58546532061048, 132.16749416033323, 1.0]], ['2, k, 10', [-39.27685367770881, 153.69485227493604, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [20.094982018721936, 87.57009219323864, 1.0]], ['2, k, 13', [23.83263450254089, 46.79464442018083, 1.0]], ['2, k, 14', [29.052215732487088, 12.048179717552657, 1.0]], ['2, k, 15', [28.64945718432363, 8.19861950416811, 1.0]], ['2, k, 16', [4.255208268516103, 87.3904611280857, 1.0]], ['2, k, 17', [8.368780021760351, 46.526635263127694, 1.0]], ['2, k, 18', [13.307088928318585, 11.544734525796308, 1.0]], ['2, k, 19', [12.812305719674114, 8.387599671269584, 1.0]], ['2, k, 20', [12.325859479785517, 138.76854067931998, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.266962, 87.57478599999999, 1.0]], ['2, k, 1', [12.291616568218702, 116.73061336688589, 1.0]], ['2, k, 2', [12.296837719364964, 138.76761979034757, 1.0]], ['2, k, 3', [12.291307337337972, 145.03396259952635, 1.0]], ['2, k, 4', [29.674083390638252, 134.76228852193887, 1.0]], ['2, k, 5', [55.2504448404585, 130.62466430681735, 1.0]], ['2, k, 6', [63.92842565460979, 150.35327567795855, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.29032151681035, 135.27407200794894, 1.0]], ['2, k, 9', [-31.619247393024203, 132.15036970170374, 1.0]], ['2, k, 10', [-39.34549183557169, 153.64010288346012, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [20.0800645772934, 87.57924726368219, 1.0]], ['2, k, 13', [23.985438154130968, 47.33900083884657, 1.0]], ['2, k, 14', [29.243475448013925, 13.176958388390062, 1.0]], ['2, k, 15', [28.91433654911127, 9.699143290709422, 1.0]], ['2, k, 16', [4.23482775238555, 87.3933936792188, 1.0]], ['2, k, 17', [8.322938039105711, 46.44665538861399, 1.0]], ['2, k, 18', [13.391514245320575, 11.59568464574852, 1.0]], ['2, k, 19', [12.89063991586266, 8.433804473298645, 1.0]], ['2, k, 20', [12.296837719364964, 138.76761979034757, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.23373, 87.574886, 1.0]], ['2, k, 1', [12.26435956047874, 116.72764728587774, 1.0]], ['2, k, 2', [12.26732221340562, 138.7636868312143, 1.0]], ['2, k, 3', [12.261079045165078, 145.02867150228496, 1.0]], ['2, k, 4', [29.65694419366828, 134.7322375131377, 1.0]], ['2, k, 5', [55.18499079821744, 130.55774566797106, 1.0]], ['2, k, 6', [63.90643738652179, 150.16820255099, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.329983038203821, 135.26089345477345, 1.0]], ['2, k, 9', [-31.668422200322347, 132.1226511860453, 1.0]], ['2, k, 10', [-39.43456258351323, 153.57207383592396, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [20.06583648123009, 87.58740554807699, 1.0]], ['2, k, 13', [23.12494274113159, 47.943168939940385, 1.0]], ['2, k, 14', [27.752144017299322, 14.149568435948169, 1.0]], ['2, k, 15', [27.18759383236608, 11.236608308239413, 1.0]], ['2, k, 16', [4.210341818259838, 87.39803515795334, 1.0]], ['2, k, 17', [8.288009715863737, 46.402344117003, 1.0]], ['2, k, 18', [13.493235246908124, 11.659637424480444, 1.0]], ['2, k, 19', [12.989179622462656, 8.50484518454471, 1.0]], ['2, k, 20', [12.26732221340562, 138.7636868312143, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.189114, 87.577002, 1.0]], ['2, k, 1', [12.312619923095696, 116.72422450609326, 1.0]], ['2, k, 2', [12.356002514411125, 138.75375032872077, 1.0]], ['2, k, 3', [12.352097662424395, 145.0143753414846, 1.0]], ['2, k, 4', [29.757920790497863, 134.7253829038743, 1.0]], ['2, k, 5', [55.28602178739417, 130.55076352765482, 1.0]], ['2, k, 6', [64.0439838412567, 150.07028313287435, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.242789146385505, 135.20409878401796, 1.0]], ['2, k, 9', [-31.59449095107465, 132.00783429302376, 1.0]], ['2, k, 10', [-39.4327354368393, 153.39551149456395, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [20.03959861368996, 87.57626542940186, 1.0]], ['2, k, 13', [17.439921507714764, 48.86899725420886, 1.0]], ['2, k, 14', [17.800650885780833, 15.681159968501944, 1.0]], ['2, k, 15', [15.74290448613885, 13.340881222618709, 1.0]], ['2, k, 16', [4.163541453532552, 87.42044545133317, 1.0]], ['2, k, 17', [8.306509684425247, 46.458204078718495, 1.0]], ['2, k, 18', [13.663299432545246, 11.769692957242086, 1.0]], ['2, k, 19', [13.159504960980168, 8.620603704259302, 1.0]], ['2, k, 20', [12.356002514411125, 138.75375032872077, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
