[['2, k, 0', [-0.161459, -0.718526, 1.0]], ['2, k, 1', [-0.158911, -0.432537, 1.0]], ['2, k, 2', [-0.15586, -0.150275, 1.0]], ['2, k, 3', [-0.159458, -0.0284285, 1.0]], ['2, k, 4', [-0.30281, -0.199106, 1.0]], ['2, k, 5', [-0.433423, -0.0596675, 1.0]], ['2, k, 6', [-0.533303, 0.074343, 1.0]], ['2, k, 7', [-0.564896, 0.1546, 1.0]], ['2, k, 8', [-0.0183121, -0.263991, 1.0]], ['2, k, 9', [-0.00116998, -0.384255, 1.0]], ['2, k, 10', [-0.119534, -0.308849, 1.0]], ['2, k, 11', [-0.152611, -0.307808, 1.0]], ['2, k, 12', [-0.224475, -0.696545, 1.0]], ['2, k, 13', [-0.432486, -0.496146, 1.0]], ['2, k, 14', [-0.322989, -0.806733, 1.0]], ['2, k, 15', [-0.316079, -0.827555, 1.0]], ['2, k, 16', [-0.095194, -0.726083, 1.0]], ['2, k, 17', [-0.119183, -0.442543, 1.0]], ['2, k, 18', [-0.129488, -0.727599, 1.0]], ['2, k, 19', [-0.142067, -0.758963, 1.0]], ['2, k, 20', [-0.156719, -0.220408, 1.0]], ['2, k, 21', [-0.603467, 0.209706, 1.0]], ['2, k, 22', [-0.544492, 0.203184, 1.0]], ['2, k, 23', [-0.192746, -0.302233, 1.0]], ['2, k, 24', [-0.182286, -0.338096, 1.0]]]
[['2, k, 0', [-0.123713, -0.528035, 1.0]], ['2, k, 1', [-0.0933272, -0.354899, 1.0]], ['2, k, 2', [-0.0586966, -0.184482, 1.0]], ['2, k, 3', [-0.00988349, -0.0550371, 1.0]], ['2, k, 4', [-0.197342, -0.190193, 1.0]], ['2, k, 5', [-0.299598, 0.0199099, 1.0]], ['2, k, 6', [-0.296305, 0.231388, 1.0]], ['2, k, 7', [-0.279688, 0.298255, 1.0]], ['2, k, 8', [0.117333, -0.250782, 1.0]], ['2, k, 9', [0.296736, -0.294444, 1.0]], ['2, k, 10', [0.282791, -0.0878439, 1.0]], ['2, k, 11', [0.2847, -0.0411288, 1.0]], ['2, k, 12', [-0.172409, -0.509638, 1.0]], ['2, k, 13', [-0.355504, -0.741147, 1.0]], ['2, k, 14', [-0.399894, -1.02102, 1.0]], ['2, k, 15', [-0.312987, -0.93847, 1.0]], ['2, k, 16', [-0.0729585, -0.538296, 1.0]], ['2, k, 17', [-0.0966545, -0.804994, 1.0]], ['2, k, 18', [-0.220089, -1.04117, 1.0]], ['2, k, 19', [-0.199949, -0.91971, 1.0]], ['2, k, 20', [-0.0676608, -0.22676, 1.0]], ['2, k, 21', [-0.284355, 0.344303, 1.0]], ['2, k, 22', [-0.230002, 0.293347, 1.0]], ['2, k, 23', [0.249502, 0.00568421, 1.0]], ['2, k, 24', [0.320334, -0.036681, 1.0]]]
[['2, k, 0', [-0.124513, -0.526701, 1.0]], ['2, k, 1', [-0.0915037, -0.354016, 1.0]], ['2, k, 2', [-0.0522133, -0.18369, 1.0]], ['2, k, 3', [-0.0027462, -0.0544519, 1.0]], ['2, k, 4', [-0.198898, -0.189245, 1.0]], ['2, k, 5', [-0.295232, 0.0235964, 1.0]], ['2, k, 6', [-0.284855, 0.232676, 1.0]], ['2, k, 7', [-0.263292, 0.301942, 1.0]], ['2, k, 8', [0.1183, -0.2522, 1.0]], ['2, k, 9', [0.29662, -0.303841, 1.0]], ['2, k, 10', [0.29173, -0.112444, 1.0]], ['2, k, 11', [0.291509, -0.0527737, 1.0]], ['2, k, 12', [-0.173367, -0.508274, 1.0]], ['2, k, 13', [-0.354471, -0.741354, 1.0]], ['2, k, 14', [-0.398674, -1.02112, 1.0]], ['2, k, 15', [-0.313547, -0.936519, 1.0]], ['2, k, 16', [-0.0736377, -0.536949, 1.0]], ['2, k, 17', [-0.0846601, -0.805574, 1.0]], ['2, k, 18', [-0.207001, -1.04129, 1.0]], ['2, k, 19', [-0.189856, -0.919318, 1.0]], ['2, k, 20', [-0.0624384, -0.225927, 1.0]], ['2, k, 21', [-0.264507, 0.350047, 1.0]], ['2, k, 22', [-0.20988, 0.297059, 1.0]], ['2, k, 23', [0.255613, -0.0043349, 1.0]], ['2, k, 24', [0.328936, -0.0519258, 1.0]]]
[['2, k, 0', [-0.1248, -0.525584, 1.0]], ['2, k, 1', [-0.0883624, -0.353391, 1.0]], ['2, k, 2', [-0.0440252, -0.18431, 1.0]], ['2, k, 3', [0.0068345, -0.0555185, 1.0]], ['2, k, 4', [-0.191077, -0.185382, 1.0]], ['2, k, 5', [-0.282326, 0.0296237, 1.0]], ['2, k, 6', [-0.269233, 0.238495, 1.0]], ['2, k, 7', [-0.245154, 0.308177, 1.0]], ['2, k, 8', [0.119095, -0.259026, 1.0]], ['2, k, 9', [0.291442, -0.321744, 1.0]], ['2, k, 10', [0.296052, -0.123957, 1.0]], ['2, k, 11', [0.299994, -0.068742, 1.0]], ['2, k, 12', [-0.173658, -0.506255, 1.0]], ['2, k, 13', [-0.351191, -0.741606, 1.0]], ['2, k, 14', [-0.401966, -1.02081, 1.0]], ['2, k, 15', [-0.316934, -0.935883, 1.0]], ['2, k, 16', [-0.0739379, -0.536361, 1.0]], ['2, k, 17', [-0.0790115, -0.805046, 1.0]], ['2, k, 18', [0.154275, -0.802, 1.0]], ['2, k, 19', [0.105204, -0.72678, 1.0]], ['2, k, 20', [-0.0554567, -0.226195, 1.0]], ['2, k, 21', [-0.245728, 0.356299, 1.0]], ['2, k, 22', [-0.204867, 0.301911, 1.0]], ['2, k, 23', [0.285365, -0.0211837, 1.0]], ['2, k, 24', [0.339536, -0.0704793, 1.0]]]
[['2, k, 0', [-0.123942, -0.522957, 1.0]], ['2, k, 1', [-0.0849522, -0.351144, 1.0]], ['2, k, 2', [-0.040227, -0.182356, 1.0]], ['2, k, 3', [0.0137012, -0.0548393, 1.0]], ['2, k, 4', [-0.195061, -0.185748, 1.0]], ['2, k, 5', [-0.27575, 0.0339031, 1.0]], ['2, k, 6', [-0.236018, 0.254842, 1.0]], ['2, k, 7', [-0.222826, 0.315335, 1.0]], ['2, k, 8', [0.122164, -0.266346, 1.0]], ['2, k, 9', [0.291836, -0.324819, 1.0]], ['2, k, 10', [0.304814, -0.131234, 1.0]], ['2, k, 11', [0.308716, -0.0765933, 1.0]], ['2, k, 12', [-0.172129, -0.502607, 1.0]], ['2, k, 13', [-0.345696, -0.740105, 1.0]], ['2, k, 14', [-0.404132, -1.01852, 1.0]], ['2, k, 15', [-0.315593, -0.936687, 1.0]], ['2, k, 16', [-0.0736002, -0.534679, 1.0]], ['2, k, 17', [0.0196921, -0.764391, 1.0]], ['2, k, 18', [0.222713, -0.818942, 1.0]], ['2, k, 19', [0.126099, -0.756195, 1.0]], ['2, k, 20', [-0.0516378, -0.224231, 1.0]], ['2, k, 21', [-0.230283, 0.364139, 1.0]], ['2, k, 22', [-0.17275, 0.307687, 1.0]], ['2, k, 23', [0.273593, -0.0239462, 1.0]], ['2, k, 24', [0.34299, -0.0770564, 1.0]]]
[['2, k, 0', [-0.12571, -0.52045, 1.0]], ['2, k, 1', [-0.081398, -0.342142, 1.0]], ['2, k, 2', [-0.0268735, -0.156614, 1.0]], ['2, k, 3', [0.0299426, -0.0318478, 1.0]], ['2, k, 4', [-0.184023, -0.184697, 1.0]], ['2, k, 5', [-0.268483, 0.0339079, 1.0]], ['2, k, 6', [-0.234598, 0.222741, 1.0]], ['2, k, 7', [-0.206994, 0.310451, 1.0]], ['2, k, 8', [0.145088, -0.289589, 1.0]], ['2, k, 9', [0.312792, -0.336922, 1.0]], ['2, k, 10', [0.307207, -0.139289, 1.0]], ['2, k, 11', [0.313759, -0.0892605, 1.0]], ['2, k, 12', [-0.172427, -0.49811, 1.0]], ['2, k, 13', [-0.340084, -0.73909, 1.0]], ['2, k, 14', [-0.403015, -1.0168, 1.0]], ['2, k, 15', [-0.31224, -0.937253, 1.0]], ['2, k, 16', [-0.0772917, -0.53342, 1.0]], ['2, k, 17', [0.030688, -0.755932, 1.0]], ['2, k, 18', [0.231015, -0.819312, 1.0]], ['2, k, 19', [0.128623, -0.764885, 1.0]], ['2, k, 20', [-0.0411289, -0.203618, 1.0]], ['2, k, 21', [-0.193844, 0.355578, 1.0]], ['2, k, 22', [-0.167279, 0.312116, 1.0]], ['2, k, 23', [0.269655, -0.0322888, 1.0]], ['2, k, 24', [0.346253, -0.090308, 1.0]]]
[['2, k, 0', [-0.125987, -0.518877, 1.0]], ['2, k, 1', [-0.0802591, -0.339474, 1.0]], ['2, k, 2', [-0.0268984, -0.155534, 1.0]], ['2, k, 3', [0.0333878, -0.032415, 1.0]], ['2, k, 4', [-0.175991, -0.187988, 1.0]], ['2, k, 5', [-0.251846, 0.0342219, 1.0]], ['2, k, 6', [-0.211833, 0.244257, 1.0]], ['2, k, 7', [-0.184124, 0.319162, 1.0]], ['2, k, 8', [0.141951, -0.287534, 1.0]], ['2, k, 9', [0.307509, -0.341951, 1.0]], ['2, k, 10', [0.312951, -0.150395, 1.0]], ['2, k, 11', [0.320991, -0.10229, 1.0]], ['2, k, 12', [-0.171814, -0.496254, 1.0]], ['2, k, 13', [-0.336322, -0.738759, 1.0]], ['2, k, 14', [-0.40309, -1.01545, 1.0]], ['2, k, 15', [-0.311261, -0.93767, 1.0]], ['2, k, 16', [-0.0785138, -0.532499, 1.0]], ['2, k, 17', [0.0371179, -0.754289, 1.0]], ['2, k, 18', [0.23546, -0.822194, 1.0]], ['2, k, 19', [0.137067, -0.760971, 1.0]], ['2, k, 20', [-0.040807, -0.201933, 1.0]], ['2, k, 21', [-0.175174, 0.366146, 1.0]], ['2, k, 22', [-0.143724, 0.31294, 1.0]], ['2, k, 23', [0.285562, -0.0506443, 1.0]], ['2, k, 24', [0.353751, -0.100228, 1.0]]]
[['2, k, 0', [-0.12152, -0.522908, 1.0]], ['2, k, 1', [-0.0776766, -0.339649, 1.0]], ['2, k, 2', [-0.0265399, -0.155257, 1.0]], ['2, k, 3', [0.0409791, -0.0357053, 1.0]], ['2, k, 4', [-0.159643, -0.201217, 1.0]], ['2, k, 5', [-0.234148, 0.0235737, 1.0]], ['2, k, 6', [-0.209009, 0.205657, 1.0]], ['2, k, 7', [-0.17869, 0.292454, 1.0]], ['2, k, 8', [0.119672, -0.275455, 1.0]], ['2, k, 9', [0.289071, -0.3421, 1.0]], ['2, k, 10', [0.314514, -0.156301, 1.0]], ['2, k, 11', [0.327549, -0.112012, 1.0]], ['2, k, 12', [-0.167436, -0.498344, 1.0]], ['2, k, 13', [-0.334669, -0.738454, 1.0]], ['2, k, 14', [-0.406104, -1.01382, 1.0]], ['2, k, 15', [-0.312687, -0.938308, 1.0]], ['2, k, 16', [-0.0737766, -0.539805, 1.0]], ['2, k, 17', [-0.371953, -0.576932, 1.0]], ['2, k, 18', [-0.0020035, -0.603758, 1.0]], ['2, k, 19', [0.0886257, -0.669901, 1.0]], ['2, k, 20', [-0.039959, -0.201605, 1.0]], ['2, k, 21', [-0.153695, 0.338939, 1.0]], ['2, k, 22', [-0.138622, 0.310479, 1.0]], ['2, k, 23', [0.288144, -0.0596874, 1.0]], ['2, k, 24', [0.356721, -0.109386, 1.0]]]
[['2, k, 0', [-0.117456, -0.518399, 1.0]], ['2, k, 1', [-0.0739289, -0.340486, 1.0]], ['2, k, 2', [-0.0245376, -0.161762, 1.0]], ['2, k, 3', [0.0418017, -0.0407222, 1.0]], ['2, k, 4', [-0.159929, -0.199686, 1.0]], ['2, k, 5', [-0.226183, 0.0278442, 1.0]], ['2, k, 6', [-0.181618, 0.254634, 1.0]], ['2, k, 7', [-0.14613, 0.321347, 1.0]], ['2, k, 8', [0.122457, -0.277858, 1.0]], ['2, k, 9', [0.289742, -0.361511, 1.0]], ['2, k, 10', [0.318433, -0.177118, 1.0]], ['2, k, 11', [0.332347, -0.128842, 1.0]], ['2, k, 12', [-0.160405, -0.490403, 1.0]], ['2, k, 13', [-0.32551, -0.728827, 1.0]], ['2, k, 14', [-0.401473, -1.00294, 1.0]], ['2, k, 15', [-0.305275, -0.932829, 1.0]], ['2, k, 16', [-0.072188, -0.537907, 1.0]], ['2, k, 17', [-0.37142, -0.575238, 1.0]], ['2, k, 18', [0.00134315, -0.598822, 1.0]], ['2, k, 19', [0.089362, -0.668467, 1.0]], ['2, k, 20', [-0.0374423, -0.206032, 1.0]], ['2, k, 21', [-0.134479, 0.366551, 1.0]], ['2, k, 22', [-0.102216, 0.307059, 1.0]], ['2, k, 23', [0.298114, -0.0773868, 1.0]], ['2, k, 24', [0.36551, -0.136138, 1.0]]]
[['2, k, 0', [-0.112455, -0.517372, 1.0]], ['2, k, 1', [-0.0697057, -0.340507, 1.0]], ['2, k, 2', [-0.0232866, -0.162848, 1.0]], ['2, k, 3', [0.0481674, -0.0445066, 1.0]], ['2, k, 4', [-0.159759, -0.199192, 1.0]], ['2, k, 5', [-0.214005, 0.0313171, 1.0]], ['2, k, 6', [-0.15986, 0.256585, 1.0]], ['2, k, 7', [-0.128579, 0.322823, 1.0]], ['2, k, 8', [0.142029, -0.298575, 1.0]], ['2, k, 9', [0.298592, -0.375299, 1.0]], ['2, k, 10', [0.320418, -0.185287, 1.0]], ['2, k, 11', [0.337103, -0.139447, 1.0]], ['2, k, 12', [-0.153409, -0.488539, 1.0]], ['2, k, 13', [-0.323212, -0.722186, 1.0]], ['2, k, 14', [-0.400475, -0.995904, 1.0]], ['2, k, 15', [-0.301812, -0.930145, 1.0]], ['2, k, 16', [-0.0690974, -0.537567, 1.0]], ['2, k, 17', [-0.36832, -0.5763, 1.0]], ['2, k, 18', [0.00443954, -0.59983, 1.0]], ['2, k, 19', [0.0922002, -0.669632, 1.0]], ['2, k, 20', [-0.0354593, -0.207029, 1.0]], ['2, k, 21', [-0.129123, 0.374505, 1.0]], ['2, k, 22', [-0.0870042, 0.316759, 1.0]], ['2, k, 23', [0.294679, -0.0765288, 1.0]], ['2, k, 24', [0.371469, -0.142353, 1.0]]]
[['2, k, 0', [-0.111049, -0.516618, 1.0]], ['2, k, 1', [-0.0686813, -0.338423, 1.0]], ['2, k, 2', [-0.0238115, -0.159548, 1.0]], ['2, k, 3', [0.0522095, -0.0439079, 1.0]], ['2, k, 4', [-0.159106, -0.198615, 1.0]], ['2, k, 5', [-0.206709, 0.033664, 1.0]], ['2, k, 6', [-0.149486, 0.254186, 1.0]], ['2, k, 7', [-0.112995, 0.32219, 1.0]], ['2, k, 8', [0.14357, -0.299602, 1.0]], ['2, k, 9', [0.295701, -0.384705, 1.0]], ['2, k, 10', [0.325008, -0.199334, 1.0]], ['2, k, 11', [0.342061, -0.153401, 1.0]], ['2, k, 12', [-0.151525, -0.487288, 1.0]], ['2, k, 13', [-0.321774, -0.720007, 1.0]], ['2, k, 14', [-0.410687, -0.989622, 1.0]], ['2, k, 15', [-0.307531, -0.932379, 1.0]], ['2, k, 16', [-0.0682283, -0.537246, 1.0]], ['2, k, 17', [-0.368227, -0.570846, 1.0]], ['2, k, 18', [0.00439262, -0.595158, 1.0]], ['2, k, 19', [0.0918138, -0.665332, 1.0]], ['2, k, 20', [-0.035392, -0.204196, 1.0]], ['2, k, 21', [-0.101648, 0.370746, 1.0]], ['2, k, 22', [-0.0755212, 0.314751, 1.0]], ['2, k, 23', [0.297865, -0.0872302, 1.0]], ['2, k, 24', [0.374916, -0.163681, 1.0]]]
[['2, k, 0', [-0.109338, -0.516002, 1.0]], ['2, k, 1', [-0.0681073, -0.336963, 1.0]], ['2, k, 2', [-0.0250568, -0.157034, 1.0]], ['2, k, 3', [0.0566091, -0.0450178, 1.0]], ['2, k, 4', [-0.158528, -0.197487, 1.0]], ['2, k, 5', [-0.190504, 0.037397, 1.0]], ['2, k, 6', [-0.133528, 0.258418, 1.0]], ['2, k, 7', [-0.0947432, 0.320909, 1.0]], ['2, k, 8', [0.145645, -0.303021, 1.0]], ['2, k, 9', [0.295455, -0.392098, 1.0]], ['2, k, 10', [0.326634, -0.206102, 1.0]], ['2, k, 11', [0.346932, -0.164132, 1.0]], ['2, k, 12', [-0.148996, -0.487084, 1.0]], ['2, k, 13', [-0.320987, -0.717934, 1.0]], ['2, k, 14', [-0.412876, -0.986523, 1.0]], ['2, k, 15', [-0.308509, -0.931842, 1.0]], ['2, k, 16', [-0.0669866, -0.536349, 1.0]], ['2, k, 17', [-0.367056, -0.569733, 1.0]], ['2, k, 18', [0.00544481, -0.59416, 1.0]], ['2, k, 19', [0.0923915, -0.664862, 1.0]], ['2, k, 20', [-0.0359678, -0.202069, 1.0]], ['2, k, 21', [-0.0927371, 0.377585, 1.0]], ['2, k, 22', [-0.0582422, 0.308467, 1.0]], ['2, k, 23', [0.301655, -0.096608, 1.0]], ['2, k, 24', [0.377696, -0.165493, 1.0]]]
[['2, k, 0', [-0.122054, -0.524553, 1.0]], ['2, k, 1', [-0.0683762, -0.338232, 1.0]], ['2, k, 2', [-0.0196292, -0.157524, 1.0]], ['2, k, 3', [0.0619113, -0.0451671, 1.0]], ['2, k, 4', [-0.15761, -0.197119, 1.0]], ['2, k, 5', [-0.182591, 0.038546, 1.0]], ['2, k, 6', [-0.113758, 0.254938, 1.0]], ['2, k, 7', [-0.0721544, 0.319245, 1.0]], ['2, k, 8', [0.145384, -0.303437, 1.0]], ['2, k, 9', [0.288072, -0.404838, 1.0]], ['2, k, 10', [0.330582, -0.224105, 1.0]], ['2, k, 11', [0.349925, -0.180609, 1.0]], ['2, k, 12', [-0.158539, -0.497976, 1.0]], ['2, k, 13', [-0.329061, -0.729348, 1.0]], ['2, k, 14', [-0.100017, -0.90996, 1.0]], ['2, k, 15', [-0.212607, -0.924019, 1.0]], ['2, k, 16', [-0.0861926, -0.543173, 1.0]], ['2, k, 17', [-0.38588, -0.571992, 1.0]], ['2, k, 18', [-0.0134561, -0.596269, 1.0]], ['2, k, 19', [0.0792228, -0.660453, 1.0]], ['2, k, 20', [-0.0328998, -0.20271, 1.0]], ['2, k, 21', [-0.0616437, 0.367983, 1.0]], ['2, k, 22', [-0.0296423, 0.309146, 1.0]], ['2, k, 23', [0.31718, -0.11503, 1.0]], ['2, k, 24', [0.38459, -0.195369, 1.0]]]
[['2, k, 0', [-0.124093, -0.526606, 1.0]], ['2, k, 1', [-0.0659679, -0.339352, 1.0]], ['2, k, 2', [-0.00239749, -0.156139, 1.0]], ['2, k, 3', [0.068456, -0.0431836, 1.0]], ['2, k, 4', [-0.132447, -0.210805, 1.0]], ['2, k, 5', [-0.172188, 0.0234274, 1.0]], ['2, k, 6', [-0.101852, 0.248037, 1.0]], ['2, k, 7', [-0.0578778, 0.31823, 1.0]], ['2, k, 8', [0.128968, -0.278583, 1.0]], ['2, k, 9', [0.242895, -0.428669, 1.0]], ['2, k, 10', [0.332424, -0.263758, 1.0]], ['2, k, 11', [0.354083, -0.208229, 1.0]], ['2, k, 12', [-0.159738, -0.499227, 1.0]], ['2, k, 13', [-0.331627, -0.728917, 1.0]], ['2, k, 14', [-0.11989, -0.92784, 1.0]], ['2, k, 15', [-0.233107, -0.937709, 1.0]], ['2, k, 16', [-0.0881557, -0.545923, 1.0]], ['2, k, 17', [-0.386841, -0.580541, 1.0]], ['2, k, 18', [-0.014911, -0.605116, 1.0]], ['2, k, 19', [0.0805015, -0.66528, 1.0]], ['2, k, 20', [-0.0198817, -0.202242, 1.0]], ['2, k, 21', [-0.0455537, 0.368255, 1.0]], ['2, k, 22', [-0.0218787, 0.312107, 1.0]], ['2, k, 23', [0.369204, -0.163839, 1.0]], ['2, k, 24', [0.390057, -0.210288, 1.0]]]
[['2, k, 0', [-0.125002, -0.527224, 1.0]], ['2, k, 1', [-0.0659741, -0.340179, 1.0]], ['2, k, 2', [-0.00262224, -0.156923, 1.0]], ['2, k, 3', [0.0775793, -0.052173, 1.0]], ['2, k, 4', [-0.131444, -0.210843, 1.0]], ['2, k, 5', [-0.16343, 0.0246249, 1.0]], ['2, k, 6', [-0.103142, 0.20113, 1.0]], ['2, k, 7', [-0.0670933, 0.275304, 1.0]], ['2, k, 8', [0.130488, -0.279789, 1.0]], ['2, k, 9', [0.256074, -0.438933, 1.0]], ['2, k, 10', [0.333935, -0.267698, 1.0]], ['2, k, 11', [0.356371, -0.21535, 1.0]], ['2, k, 12', [-0.161313, -0.499346, 1.0]], ['2, k, 13', [-0.331675, -0.730136, 1.0]], ['2, k, 14', [-0.107557, -0.916396, 1.0]], ['2, k, 15', [-0.219673, -0.93389, 1.0]], ['2, k, 16', [-0.0877881, -0.547314, 1.0]], ['2, k, 17', [-0.383807, -0.595195, 1.0]], ['2, k, 18', [-0.0118873, -0.619727, 1.0]], ['2, k, 19', [0.0878462, -0.673197, 1.0]], ['2, k, 20', [-0.0198368, -0.202819, 1.0]], ['2, k, 21', [-0.0262725, 0.322214, 1.0]], ['2, k, 22', [-0.0550269, 0.264641, 1.0]], ['2, k, 23', [0.36449, -0.169835, 1.0]], ['2, k, 24', [0.391381, -0.230171, 1.0]]]
[['2, k, 0', [-0.123994, -0.527384, 1.0]], ['2, k, 1', [-0.0631581, -0.34005, 1.0]], ['2, k, 2', [5.8279e-05, -0.155943, 1.0]], ['2, k, 3', [0.0824362, -0.0548225, 1.0]], ['2, k, 4', [-0.121002, -0.216469, 1.0]], ['2, k, 5', [-0.131137, 0.0208758, 1.0]], ['2, k, 6', [-0.0622053, 0.246306, 1.0]], ['2, k, 7', [-0.017772, 0.317404, 1.0]], ['2, k, 8', [0.127762, -0.27287, 1.0]], ['2, k, 9', [0.258848, -0.443409, 1.0]], ['2, k, 10', [0.335449, -0.267913, 1.0]], ['2, k, 11', [0.36309, -0.222578, 1.0]], ['2, k, 12', [-0.160999, -0.499418, 1.0]], ['2, k, 13', [-0.336507, -0.725756, 1.0]], ['2, k, 14', [-0.114588, -0.914692, 1.0]], ['2, k, 15', [-0.228252, -0.923021, 1.0]], ['2, k, 16', [-0.0853679, -0.547489, 1.0]], ['2, k, 17', [0.221903, -0.450463, 1.0]], ['2, k, 18', [0.591956, -0.475399, 1.0]], ['2, k, 19', [0.490792, -0.518185, 1.0]], ['2, k, 20', [-0.0164491, -0.201895, 1.0]], ['2, k, 21', [-0.0121035, 0.37154, 1.0]], ['2, k, 22', [0.0257441, 0.300906, 1.0]], ['2, k, 23', [0.349821, -0.166858, 1.0]], ['2, k, 24', [0.398659, -0.23903, 1.0]]]
[['2, k, 0', [-0.125762, -0.527752, 1.0]], ['2, k, 1', [-0.059301, -0.345172, 1.0]], ['2, k, 2', [0.0205212, -0.174583, 1.0]], ['2, k, 3', [0.0848623, -0.056475, 1.0]], ['2, k, 4', [-0.125318, -0.201062, 1.0]], ['2, k, 5', [-0.131021, 0.0361268, 1.0]], ['2, k, 6', [-0.0588172, 0.247604, 1.0]], ['2, k, 7', [-0.0054217, 0.312771, 1.0]], ['2, k, 8', [0.139122, -0.339227, 1.0]], ['2, k, 9', [0.26994, -0.452836, 1.0]], ['2, k, 10', [0.338724, -0.274941, 1.0]], ['2, k, 11', [0.364284, -0.231411, 1.0]], ['2, k, 12', [-0.163141, -0.497768, 1.0]], ['2, k, 13', [-0.333613, -0.726319, 1.0]], ['2, k, 14', [-0.109287, -0.912587, 1.0]], ['2, k, 15', [-0.223056, -0.920429, 1.0]], ['2, k, 16', [-0.0883503, -0.550352, 1.0]], ['2, k, 17', [0.234634, -0.43973, 1.0]], ['2, k, 18', [0.123516, -0.706414, 1.0]], ['2, k, 19', [0.123368, -0.683195, 1.0]], ['2, k, 20', [-0.000625283, -0.216488, 1.0]], ['2, k, 21', [0.0157877, 0.359521, 1.0]], ['2, k, 22', [0.0284669, 0.304093, 1.0]], ['2, k, 23', [0.345039, -0.170226, 1.0]], ['2, k, 24', [0.398382, -0.253055, 1.0]]]
[['2, k, 0', [-0.12568, -0.526831, 1.0]], ['2, k, 1', [-0.0601062, -0.344594, 1.0]], ['2, k, 2', [0.00532079, -0.167796, 1.0]], ['2, k, 3', [0.0851561, -0.0576443, 1.0]], ['2, k, 4', [-0.125372, -0.202073, 1.0]], ['2, k, 5', [-0.122981, 0.0356025, 1.0]], ['2, k, 6', [-0.0559221, 0.234264, 1.0]], ['2, k, 7', [0.0011224, 0.30514, 1.0]], ['2, k, 8', [0.142462, -0.317482, 1.0]], ['2, k, 9', [0.262108, -0.451363, 1.0]], ['2, k, 10', [0.340007, -0.289648, 1.0]], ['2, k, 11', [0.368836, -0.240794, 1.0]], ['2, k, 12', [-0.163152, -0.496131, 1.0]], ['2, k, 13', [-0.332623, -0.726416, 1.0]], ['2, k, 14', [-0.107398, -0.911715, 1.0]], ['2, k, 15', [-0.221426, -0.917308, 1.0]], ['2, k, 16', [-0.0876877, -0.548943, 1.0]], ['2, k, 17', [0.229279, -0.446733, 1.0]], ['2, k, 18', [0.113156, -0.711159, 1.0]], ['2, k, 19', [0.137095, -0.677813, 1.0]], ['2, k, 20', [-0.00939576, -0.212395, 1.0]], ['2, k, 21', [0.0266562, 0.354007, 1.0]], ['2, k, 22', [0.0302878, 0.303342, 1.0]], ['2, k, 23', [0.358376, -0.187632, 1.0]], ['2, k, 24', [0.400573, -0.256221, 1.0]]]
[['2, k, 0', [-0.100602, -0.539613, 1.0]], ['2, k, 1', [-0.0570238, -0.345781, 1.0]], ['2, k, 2', [-0.000483044, -0.16246, 1.0]], ['2, k, 3', [0.0893141, -0.0613305, 1.0]], ['2, k, 4', [-0.117489, -0.213442, 1.0]], ['2, k, 5', [-0.111683, 0.0243718, 1.0]], ['2, k, 6', [-0.0305323, 0.244696, 1.0]], ['2, k, 7', [0.0244091, 0.311053, 1.0]], ['2, k, 8', [0.14368, -0.318982, 1.0]], ['2, k, 9', [0.262505, -0.454603, 1.0]], ['2, k, 10', [0.343687, -0.293055, 1.0]], ['2, k, 11', [0.371277, -0.24893, 1.0]], ['2, k, 12', [-0.141919, -0.506614, 1.0]], ['2, k, 13', [-0.332743, -0.712745, 1.0]], ['2, k, 14', [-0.106979, -0.897471, 1.0]], ['2, k, 15', [-0.219908, -0.91096, 1.0]], ['2, k, 16', [-0.0558668, -0.56513, 1.0]], ['2, k, 17', [0.237161, -0.444665, 1.0]], ['2, k, 18', [0.120862, -0.709045, 1.0]], ['2, k, 19', [0.12961, -0.679058, 1.0]], ['2, k, 20', [-0.012716, -0.209199, 1.0]], ['2, k, 21', [0.0412659, 0.359896, 1.0]], ['2, k, 22', [0.0604676, 0.283259, 1.0]], ['2, k, 23', [0.366962, -0.19895, 1.0]], ['2, k, 24', [0.400344, -0.265747, 1.0]]]
