[['2, k, 0', [-0.139221, -0.319533, 1.0]], ['2, k, 1', [-0.138833, -0.0314112, 1.0]], ['2, k, 2', [-0.137716, 0.250211, 1.0]], ['2, k, 3', [-0.141059, 0.402771, 1.0]], ['2, k, 4', [-0.315587, 0.160534, 1.0]], ['2, k, 5', [-0.407966, -0.0829415, 1.0]], ['2, k, 6', [-0.448226, -0.285312, 1.0]], ['2, k, 7', [-0.43172, -0.307278, 1.0]], ['2, k, 8', [0.0339567, 0.14293, 1.0]], ['2, k, 9', [0.131923, -0.104697, 1.0]], ['2, k, 10', [0.201904, -0.308777, 1.0]], ['2, k, 11', [0.188176, -0.344582, 1.0]], ['2, k, 12', [-0.217001, -0.311248, 1.0]], ['2, k, 13', [-0.252831, -0.598255, 1.0]], ['2, k, 14', [-0.323316, -0.882301, 1.0]], ['2, k, 15', [-0.301722, -0.992449, 1.0]], ['2, k, 16', [-0.057749, -0.319401, 1.0]], ['2, k, 17', [-0.0247778, -0.609686, 1.0]], ['2, k, 18', [0.0129423, -0.909933, 1.0]], ['2, k, 19', [0.0186615, -1.02246, 1.0]], ['2, k, 20', [-0.138124, 0.180732, 1.0]], ['2, k, 21', [-0.396124, -0.344692, 1.0]], ['2, k, 22', [-0.474868, -0.312964, 1.0]], ['2, k, 23', [0.178402, -0.398132, 1.0]], ['2, k, 24', [0.0911955, -0.354102, 1.0]]]
[['2, k, 0', [-0.141282, -0.320285, 1.0]], ['2, k, 1', [-0.144557, -0.0337844, 1.0]], ['2, k, 2', [-0.147324, 0.245602, 1.0]], ['2, k, 3', [-0.148411, 0.393358, 1.0]], ['2, k, 4', [-0.319649, 0.154544, 1.0]], ['2, k, 5', [-0.426879, -0.0623517, 1.0]], ['2, k, 6', [-0.483728, -0.242326, 1.0]], ['2, k, 7', [-0.476006, -0.301509, 1.0]], ['2, k, 8', [0.0221405, 0.146481, 1.0]], ['2, k, 9', [0.0970675, -0.103508, 1.0]], ['2, k, 10', [0.148059, -0.298765, 1.0]], ['2, k, 11', [0.145169, -0.358846, 1.0]], ['2, k, 12', [-0.220089, -0.315504, 1.0]], ['2, k, 13', [-0.252511, -0.589193, 1.0]], ['2, k, 14', [-0.295168, -0.806686, 1.0]], ['2, k, 15', [-0.290105, -0.924577, 1.0]], ['2, k, 16', [-0.058925, -0.317317, 1.0]], ['2, k, 17', [-0.0271332, -0.596271, 1.0]], ['2, k, 18', [-0.0214415, -0.901006, 1.0]], ['2, k, 19', [0.0123646, -1.00718, 1.0]], ['2, k, 20', [-0.146757, 0.176643, 1.0]], ['2, k, 21', [-0.466709, -0.336313, 1.0]], ['2, k, 22', [-0.383753, -0.321064, 1.0]], ['2, k, 23', [0.146886, -0.40518, 1.0]], ['2, k, 24', [0.0560394, -0.364611, 1.0]]]
[['2, k, 0', [-0.141482, -0.320777, 1.0]], ['2, k, 1', [-0.144765, -0.0344071, 1.0]], ['2, k, 2', [-0.14743, 0.245078, 1.0]], ['2, k, 3', [-0.14851, 0.393093, 1.0]], ['2, k, 4', [-0.319923, 0.154379, 1.0]], ['2, k, 5', [-0.425407, -0.0671312, 1.0]], ['2, k, 6', [-0.483712, -0.249746, 1.0]], ['2, k, 7', [-0.475649, -0.307388, 1.0]], ['2, k, 8', [0.0226163, 0.144763, 1.0]], ['2, k, 9', [0.0980403, -0.110815, 1.0]], ['2, k, 10', [0.149234, -0.305596, 1.0]], ['2, k, 11', [0.146588, -0.364392, 1.0]], ['2, k, 12', [-0.220324, -0.315839, 1.0]], ['2, k, 13', [-0.252782, -0.593384, 1.0]], ['2, k, 14', [-0.296697, -0.809666, 1.0]], ['2, k, 15', [-0.292449, -0.927821, 1.0]], ['2, k, 16', [-0.0590413, -0.317868, 1.0]], ['2, k, 17', [-0.0273167, -0.597714, 1.0]], ['2, k, 18', [0.00438471, -0.906585, 1.0]], ['2, k, 19', [-0.00509341, -0.962374, 1.0]], ['2, k, 20', [-0.146896, 0.17609, 1.0]], ['2, k, 21', [-0.454065, -0.34314, 1.0]], ['2, k, 22', [-0.385672, -0.328875, 1.0]], ['2, k, 23', [0.146605, -0.413028, 1.0]], ['2, k, 24', [0.0605699, -0.371936, 1.0]]]
[['2, k, 0', [-0.141526, -0.321884, 1.0]], ['2, k, 1', [-0.144899, -0.0352865, 1.0]], ['2, k, 2', [-0.14758, 0.244586, 1.0]], ['2, k, 3', [-0.148525, 0.392956, 1.0]], ['2, k, 4', [-0.320012, 0.15432, 1.0]], ['2, k, 5', [-0.424606, -0.0695262, 1.0]], ['2, k, 6', [-0.48351, -0.254068, 1.0]], ['2, k, 7', [-0.473807, -0.318189, 1.0]], ['2, k, 8', [0.0230983, 0.143882, 1.0]], ['2, k, 9', [0.0983856, -0.115169, 1.0]], ['2, k, 10', [0.14959, -0.31062, 1.0]], ['2, k, 11', [0.147783, -0.368622, 1.0]], ['2, k, 12', [-0.220563, -0.317445, 1.0]], ['2, k, 13', [-0.253216, -0.594068, 1.0]], ['2, k, 14', [-0.296237, -0.810547, 1.0]], ['2, k, 15', [-0.28953, -0.928476, 1.0]], ['2, k, 16', [-0.0588846, -0.318453, 1.0]], ['2, k, 17', [-0.0275216, -0.598505, 1.0]], ['2, k, 18', [-0.000207666, -0.90106, 1.0]], ['2, k, 19', [0.0212659, -1.01476, 1.0]], ['2, k, 20', [-0.147047, 0.175511, 1.0]], ['2, k, 21', [-0.463298, -0.353816, 1.0]], ['2, k, 22', [-0.382738, -0.336659, 1.0]], ['2, k, 23', [0.147802, -0.415239, 1.0]], ['2, k, 24', [0.0640638, -0.376895, 1.0]]]
[['2, k, 0', [-0.141756, -0.322304, 1.0]], ['2, k, 1', [-0.145014, -0.0357064, 1.0]], ['2, k, 2', [-0.147534, 0.244249, 1.0]], ['2, k, 3', [-0.148615, 0.392747, 1.0]], ['2, k, 4', [-0.320101, 0.15425, 1.0]], ['2, k, 5', [-0.424076, -0.0714943, 1.0]], ['2, k, 6', [-0.481402, -0.25848, 1.0]], ['2, k, 7', [-0.472467, -0.319266, 1.0]], ['2, k, 8', [0.0234362, 0.143476, 1.0]], ['2, k, 9', [0.0985573, -0.116969, 1.0]], ['2, k, 10', [0.151206, -0.315914, 1.0]], ['2, k, 11', [0.147471, -0.373296, 1.0]], ['2, k, 12', [-0.220762, -0.317651, 1.0]], ['2, k, 13', [-0.253215, -0.594143, 1.0]], ['2, k, 14', [-0.296253, -0.810548, 1.0]], ['2, k, 15', [-0.289767, -0.926899, 1.0]], ['2, k, 16', [-0.0590989, -0.319045, 1.0]], ['2, k, 17', [-0.0276484, -0.599097, 1.0]], ['2, k, 18', [0.00846827, -0.919464, 1.0]], ['2, k, 19', [-0.0012841, -0.975111, 1.0]], ['2, k, 20', [-0.147043, 0.175154, 1.0]], ['2, k, 21', [-0.457594, -0.357305, 1.0]], ['2, k, 22', [-0.37963, -0.34047, 1.0]], ['2, k, 23', [0.149163, -0.419694, 1.0]], ['2, k, 24', [0.0627951, -0.380788, 1.0]]]
[['2, k, 0', [-0.142156, -0.323253, 1.0]], ['2, k, 1', [-0.145226, -0.0362425, 1.0]], ['2, k, 2', [-0.147594, 0.244066, 1.0]], ['2, k, 3', [-0.148623, 0.392671, 1.0]], ['2, k, 4', [-0.320158, 0.154259, 1.0]], ['2, k, 5', [-0.423305, -0.0747572, 1.0]], ['2, k, 6', [-0.480638, -0.263157, 1.0]], ['2, k, 7', [-0.472173, -0.323493, 1.0]], ['2, k, 8', [0.0239299, 0.142694, 1.0]], ['2, k, 9', [0.0983329, -0.122701, 1.0]], ['2, k, 10', [0.151087, -0.318661, 1.0]], ['2, k, 11', [0.147868, -0.374934, 1.0]], ['2, k, 12', [-0.221217, -0.318527, 1.0]], ['2, k, 13', [-0.25307, -0.593896, 1.0]], ['2, k, 14', [-0.296206, -0.810118, 1.0]], ['2, k, 15', [-0.289874, -0.92661, 1.0]], ['2, k, 16', [-0.0593987, -0.319915, 1.0]], ['2, k, 17', [-0.0279224, -0.600264, 1.0]], ['2, k, 18', [0.00737834, -0.920311, 1.0]], ['2, k, 19', [-0.00251851, -0.97593, 1.0]], ['2, k, 20', [-0.147135, 0.1749, 1.0]], ['2, k, 21', [-0.446729, -0.360985, 1.0]], ['2, k, 22', [-0.376529, -0.345813, 1.0]], ['2, k, 23', [0.143628, -0.427296, 1.0]], ['2, k, 24', [0.0625423, -0.384497, 1.0]]]
[['2, k, 0', [-0.142669, -0.323849, 1.0]], ['2, k, 1', [-0.145422, -0.0366364, 1.0]], ['2, k, 2', [-0.147555, 0.243882, 1.0]], ['2, k, 3', [-0.148749, 0.392568, 1.0]], ['2, k, 4', [-0.320233, 0.154186, 1.0]], ['2, k, 5', [-0.422298, -0.0782043, 1.0]], ['2, k, 6', [-0.479847, -0.266889, 1.0]], ['2, k, 7', [-0.468746, -0.326023, 1.0]], ['2, k, 8', [0.0242353, 0.14241, 1.0]], ['2, k, 9', [0.0988145, -0.124652, 1.0]], ['2, k, 10', [0.152501, -0.32118, 1.0]], ['2, k, 11', [0.149495, -0.376942, 1.0]], ['2, k, 12', [-0.221711, -0.318882, 1.0]], ['2, k, 13', [-0.25282, -0.59346, 1.0]], ['2, k, 14', [-0.295929, -0.809271, 1.0]], ['2, k, 15', [-0.302368, -0.866108, 1.0]], ['2, k, 16', [-0.0599058, -0.320676, 1.0]], ['2, k, 17', [-0.0280884, -0.600016, 1.0]], ['2, k, 18', [-0.0113052, -0.911673, 1.0]], ['2, k, 19', [0.0156166, -1.02259, 1.0]], ['2, k, 20', [-0.147143, 0.17467, 1.0]], ['2, k, 21', [-0.454944, -0.36578, 1.0]], ['2, k, 22', [-0.375381, -0.34842, 1.0]], ['2, k, 23', [0.148347, -0.427503, 1.0]], ['2, k, 24', [0.0619611, -0.386823, 1.0]]]
[['2, k, 0', [-0.142858, -0.32457, 1.0]], ['2, k, 1', [-0.145387, -0.03694, 1.0]], ['2, k, 2', [-0.147424, 0.243832, 1.0]], ['2, k, 3', [-0.148736, 0.392578, 1.0]], ['2, k, 4', [-0.320259, 0.154152, 1.0]], ['2, k, 5', [-0.421407, -0.0812483, 1.0]], ['2, k, 6', [-0.479612, -0.271147, 1.0]], ['2, k, 7', [-0.467801, -0.330015, 1.0]], ['2, k, 8', [0.0245058, 0.142252, 1.0]], ['2, k, 9', [0.0998119, -0.126715, 1.0]], ['2, k, 10', [0.154743, -0.323689, 1.0]], ['2, k, 11', [0.151799, -0.374692, 1.0]], ['2, k, 12', [-0.22199, -0.319469, 1.0]], ['2, k, 13', [-0.252772, -0.594376, 1.0]], ['2, k, 14', [-0.295959, -0.810226, 1.0]], ['2, k, 15', [-0.289494, -0.928134, 1.0]], ['2, k, 16', [-0.0600068, -0.321449, 1.0]], ['2, k, 17', [-0.0281358, -0.600785, 1.0]], ['2, k, 18', [-0.00933054, -0.914465, 1.0]], ['2, k, 19', [0.0192094, -1.02574, 1.0]], ['2, k, 20', [-0.147029, 0.174578, 1.0]], ['2, k, 21', [-0.456515, -0.373283, 1.0]], ['2, k, 22', [-0.378519, -0.352769, 1.0]], ['2, k, 23', [0.144069, -0.432804, 1.0]], ['2, k, 24', [0.0842972, -0.390262, 1.0]]]
[['2, k, 0', [-0.142774, -0.324904, 1.0]], ['2, k, 1', [-0.145264, -0.0371068, 1.0]], ['2, k, 2', [-0.147278, 0.24381, 1.0]], ['2, k, 3', [-0.148722, 0.392583, 1.0]], ['2, k, 4', [-0.320402, 0.154143, 1.0]], ['2, k, 5', [-0.42001, -0.0825753, 1.0]], ['2, k, 6', [-0.478331, -0.272682, 1.0]], ['2, k, 7', [-0.466113, -0.331957, 1.0]], ['2, k, 8', [0.0250819, 0.141868, 1.0]], ['2, k, 9', [0.0999493, -0.126442, 1.0]], ['2, k, 10', [0.155911, -0.323172, 1.0]], ['2, k, 11', [0.153176, -0.374739, 1.0]], ['2, k, 12', [-0.22191, -0.319806, 1.0]], ['2, k, 13', [-0.252405, -0.592826, 1.0]], ['2, k, 14', [-0.294864, -0.809006, 1.0]], ['2, k, 15', [-0.289278, -0.927054, 1.0]], ['2, k, 16', [-0.0599137, -0.32172, 1.0]], ['2, k, 17', [-0.0278742, -0.602047, 1.0]], ['2, k, 18', [-0.00784621, -0.916185, 1.0]], ['2, k, 19', [0.0195222, -1.02799, 1.0]], ['2, k, 20', [-0.146888, 0.174527, 1.0]], ['2, k, 21', [-0.455935, -0.374561, 1.0]], ['2, k, 22', [-0.372156, -0.354495, 1.0]], ['2, k, 23', [0.148002, -0.429622, 1.0]], ['2, k, 24', [0.0842638, -0.391347, 1.0]]]
[['2, k, 0', [-0.14292, -0.325308, 1.0]], ['2, k, 1', [-0.145284, -0.0372818, 1.0]], ['2, k, 2', [-0.147248, 0.243782, 1.0]], ['2, k, 3', [-0.148636, 0.392594, 1.0]], ['2, k, 4', [-0.320351, 0.154172, 1.0]], ['2, k, 5', [-0.419055, -0.0837571, 1.0]], ['2, k, 6', [-0.476824, -0.2748, 1.0]], ['2, k, 7', [-0.463928, -0.333075, 1.0]], ['2, k, 8', [0.0255694, 0.141368, 1.0]], ['2, k, 9', [0.100616, -0.126694, 1.0]], ['2, k, 10', [0.157563, -0.323072, 1.0]], ['2, k, 11', [0.155079, -0.374981, 1.0]], ['2, k, 12', [-0.222012, -0.320139, 1.0]], ['2, k, 13', [-0.252445, -0.592885, 1.0]], ['2, k, 14', [-0.293799, -0.809449, 1.0]], ['2, k, 15', [-0.28801, -0.927518, 1.0]], ['2, k, 16', [-0.0600922, -0.322153, 1.0]], ['2, k, 17', [-0.0279273, -0.602268, 1.0]], ['2, k, 18', [-0.00741384, -0.90056, 1.0]], ['2, k, 19', [0.0179915, -1.01328, 1.0]], ['2, k, 20', [-0.146865, 0.17448, 1.0]], ['2, k, 21', [-0.451096, -0.37536, 1.0]], ['2, k, 22', [-0.371541, -0.356396, 1.0]], ['2, k, 23', [0.14665, -0.43071, 1.0]], ['2, k, 24', [0.0860385, -0.390219, 1.0]]]
[['2, k, 0', [-0.143037, -0.325544, 1.0]], ['2, k, 1', [-0.145297, -0.0373744, 1.0]], ['2, k, 2', [-0.147179, 0.243803, 1.0]], ['2, k, 3', [-0.148502, 0.392678, 1.0]], ['2, k, 4', [-0.320413, 0.154252, 1.0]], ['2, k, 5', [-0.418303, -0.0843108, 1.0]], ['2, k, 6', [-0.475418, -0.275594, 1.0]], ['2, k, 7', [-0.463173, -0.333482, 1.0]], ['2, k, 8', [0.0261296, 0.141052, 1.0]], ['2, k, 9', [0.101191, -0.12701, 1.0]], ['2, k, 10', [0.158736, -0.323274, 1.0]], ['2, k, 11', [0.155584, -0.374364, 1.0]], ['2, k, 12', [-0.222105, -0.320294, 1.0]], ['2, k, 13', [-0.252528, -0.593708, 1.0]], ['2, k, 14', [-0.293894, -0.810523, 1.0]], ['2, k, 15', [-0.295338, -0.928677, 1.0]], ['2, k, 16', [-0.0602233, -0.322446, 1.0]], ['2, k, 17', [-0.0274972, -0.60389, 1.0]], ['2, k, 18', [-0.00814043, -0.900468, 1.0]], ['2, k, 19', [0.0123293, -1.01564, 1.0]], ['2, k, 20', [-0.146816, 0.174476, 1.0]], ['2, k, 21', [-0.440378, -0.373364, 1.0]], ['2, k, 22', [-0.371751, -0.355614, 1.0]], ['2, k, 23', [0.148781, -0.430514, 1.0]], ['2, k, 24', [0.0870289, -0.392029, 1.0]]]
[['2, k, 0', [-0.142984, -0.32582, 1.0]], ['2, k, 1', [-0.145262, -0.0374547, 1.0]], ['2, k, 2', [-0.147147, 0.243817, 1.0]], ['2, k, 3', [-0.148442, 0.392732, 1.0]], ['2, k, 4', [-0.320356, 0.154231, 1.0]], ['2, k, 5', [-0.417737, -0.0846334, 1.0]], ['2, k, 6', [-0.474694, -0.276288, 1.0]], ['2, k, 7', [-0.462931, -0.333042, 1.0]], ['2, k, 8', [0.027017, 0.140954, 1.0]], ['2, k, 9', [0.101957, -0.126624, 1.0]], ['2, k, 10', [0.159206, -0.323035, 1.0]], ['2, k, 11', [0.157325, -0.373464, 1.0]], ['2, k, 12', [-0.222042, -0.320478, 1.0]], ['2, k, 13', [-0.252565, -0.594437, 1.0]], ['2, k, 14', [-0.296392, -0.810328, 1.0]], ['2, k, 15', [-0.294985, -0.928545, 1.0]], ['2, k, 16', [-0.0601828, -0.322795, 1.0]], ['2, k, 17', [-0.0276279, -0.604039, 1.0]], ['2, k, 18', [-0.00955634, -0.914832, 1.0]], ['2, k, 19', [0.0214025, -1.02567, 1.0]], ['2, k, 20', [-0.146792, 0.174475, 1.0]], ['2, k, 21', [-0.444037, -0.372668, 1.0]], ['2, k, 22', [-0.371423, -0.355493, 1.0]], ['2, k, 23', [0.145691, -0.430259, 1.0]], ['2, k, 24', [0.0895617, -0.390087, 1.0]]]
[['2, k, 0', [-0.142877, -0.325881, 1.0]], ['2, k, 1', [-0.145237, -0.0374802, 1.0]], ['2, k, 2', [-0.147147, 0.243818, 1.0]], ['2, k, 3', [-0.148453, 0.392828, 1.0]], ['2, k, 4', [-0.32039, 0.154261, 1.0]], ['2, k, 5', [-0.417471, -0.0849252, 1.0]], ['2, k, 6', [-0.474159, -0.276793, 1.0]], ['2, k, 7', [-0.462569, -0.332408, 1.0]], ['2, k, 8', [0.0277927, 0.140844, 1.0]], ['2, k, 9', [0.102749, -0.12621, 1.0]], ['2, k, 10', [0.159515, -0.322738, 1.0]], ['2, k, 11', [0.159031, -0.370381, 1.0]], ['2, k, 12', [-0.221934, -0.320556, 1.0]], ['2, k, 13', [-0.252636, -0.594739, 1.0]], ['2, k, 14', [-0.296565, -0.810942, 1.0]], ['2, k, 15', [-0.289851, -0.928852, 1.0]], ['2, k, 16', [-0.0600783, -0.322826, 1.0]], ['2, k, 17', [-0.0277096, -0.604051, 1.0]], ['2, k, 18', [-0.00676261, -0.915771, 1.0]], ['2, k, 19', [-0.0165638, -0.971414, 1.0]], ['2, k, 20', [-0.146791, 0.174474, 1.0]], ['2, k, 21', [-0.447022, -0.375313, 1.0]], ['2, k, 22', [-0.37696, -0.353425, 1.0]], ['2, k, 23', [0.142319, -0.428394, 1.0]], ['2, k, 24', [0.0927032, -0.386798, 1.0]]]
[['2, k, 0', [-0.142752, -0.325904, 1.0]], ['2, k, 1', [-0.145099, -0.0374309, 1.0]], ['2, k, 2', [-0.146799, 0.244087, 1.0]], ['2, k, 3', [-0.148273, 0.393091, 1.0]], ['2, k, 4', [-0.320226, 0.154443, 1.0]], ['2, k, 5', [-0.417008, -0.0853856, 1.0]], ['2, k, 6', [-0.473616, -0.27725, 1.0]], ['2, k, 7', [-0.461824, -0.331454, 1.0]], ['2, k, 8', [0.0282349, 0.140712, 1.0]], ['2, k, 9', [0.103123, -0.125873, 1.0]], ['2, k, 10', [0.161326, -0.321583, 1.0]], ['2, k, 11', [0.159976, -0.365843, 1.0]], ['2, k, 12', [-0.221807, -0.320514, 1.0]], ['2, k, 13', [-0.252567, -0.594611, 1.0]], ['2, k, 14', [-0.296775, -0.810833, 1.0]], ['2, k, 15', [-0.290064, -0.928763, 1.0]], ['2, k, 16', [-0.0599527, -0.322883, 1.0]], ['2, k, 17', [-0.0275943, -0.604809, 1.0]], ['2, k, 18', [-0.00744928, -0.916367, 1.0]], ['2, k, 19', [0.0167153, -1.03086, 1.0]], ['2, k, 20', [-0.146524, 0.174656, 1.0]], ['2, k, 21', [-0.446215, -0.371053, 1.0]], ['2, k, 22', [-0.372426, -0.352724, 1.0]], ['2, k, 23', [0.141954, -0.427337, 1.0]], ['2, k, 24', [0.0958238, -0.381215, 1.0]]]
[['2, k, 0', [-0.142414, -0.326286, 1.0]], ['2, k, 1', [-0.144839, -0.0374761, 1.0]], ['2, k, 2', [-0.146365, 0.244343, 1.0]], ['2, k, 3', [-0.148048, 0.3934, 1.0]], ['2, k, 4', [-0.320049, 0.154871, 1.0]], ['2, k, 5', [-0.416216, -0.085403, 1.0]], ['2, k, 6', [-0.473179, -0.27683, 1.0]], ['2, k, 7', [-0.460614, -0.330365, 1.0]], ['2, k, 8', [0.0293068, 0.140539, 1.0]], ['2, k, 9', [0.103483, -0.125299, 1.0]], ['2, k, 10', [0.163314, -0.319447, 1.0]], ['2, k, 11', [0.159928, -0.364008, 1.0]], ['2, k, 12', [-0.221463, -0.32111, 1.0]], ['2, k, 13', [-0.252318, -0.59656, 1.0]], ['2, k, 14', [-0.297854, -0.812117, 1.0]], ['2, k, 15', [-0.290828, -0.930081, 1.0]], ['2, k, 16', [-0.0596438, -0.323082, 1.0]], ['2, k, 17', [-0.0273671, -0.605591, 1.0]], ['2, k, 18', [-0.00346507, -0.91896, 1.0]], ['2, k, 19', [-0.0134277, -0.974504, 1.0]], ['2, k, 20', [-0.146171, 0.174804, 1.0]], ['2, k, 21', [-0.446415, -0.370372, 1.0]], ['2, k, 22', [-0.364601, -0.351241, 1.0]], ['2, k, 23', [0.141983, -0.426883, 1.0]], ['2, k, 24', [0.0926708, -0.378501, 1.0]]]
[['2, k, 0', [-0.142327, -0.326389, 1.0]], ['2, k, 1', [-0.144761, -0.0374523, 1.0]], ['2, k, 2', [-0.146103, 0.244707, 1.0]], ['2, k, 3', [-0.147592, 0.394152, 1.0]], ['2, k, 4', [-0.319888, 0.155196, 1.0]], ['2, k, 5', [-0.415699, -0.0849619, 1.0]], ['2, k, 6', [-0.472305, -0.276179, 1.0]], ['2, k, 7', [-0.459087, -0.326106, 1.0]], ['2, k, 8', [0.0297254, 0.140389, 1.0]], ['2, k, 9', [0.104885, -0.121903, 1.0]], ['2, k, 10', [0.163075, -0.316184, 1.0]], ['2, k, 11', [0.159867, -0.357603, 1.0]], ['2, k, 12', [-0.221381, -0.321216, 1.0]], ['2, k, 13', [-0.252082, -0.596538, 1.0]], ['2, k, 14', [-0.298193, -0.811422, 1.0]], ['2, k, 15', [-0.291, -0.929399, 1.0]], ['2, k, 16', [-0.0595578, -0.323164, 1.0]], ['2, k, 17', [-0.0273743, -0.60563, 1.0]], ['2, k, 18', [-0.000834485, -0.919105, 1.0]], ['2, k, 19', [-0.0109872, -0.974634, 1.0]], ['2, k, 20', [-0.145964, 0.17504, 1.0]], ['2, k, 21', [-0.436932, -0.366499, 1.0]], ['2, k, 22', [-0.362444, -0.347412, 1.0]], ['2, k, 23', [0.145248, -0.417593, 1.0]], ['2, k, 24', [0.0926461, -0.379914, 1.0]]]
[['2, k, 0', [-0.142319, -0.326417, 1.0]], ['2, k, 1', [-0.144586, -0.0373142, 1.0]], ['2, k, 2', [-0.145347, 0.245593, 1.0]], ['2, k, 3', [-0.147097, 0.395041, 1.0]], ['2, k, 4', [-0.319667, 0.155461, 1.0]], ['2, k, 5', [-0.415017, -0.0834286, 1.0]], ['2, k, 6', [-0.472012, -0.274007, 1.0]], ['2, k, 7', [-0.460162, -0.321607, 1.0]], ['2, k, 8', [0.0301943, 0.140135, 1.0]], ['2, k, 9', [0.107704, -0.113251, 1.0]], ['2, k, 10', [0.164538, -0.310913, 1.0]], ['2, k, 11', [0.159565, -0.358928, 1.0]], ['2, k, 12', [-0.221391, -0.321242, 1.0]], ['2, k, 13', [-0.252269, -0.59765, 1.0]], ['2, k, 14', [-0.298245, -0.812626, 1.0]], ['2, k, 15', [-0.304847, -0.869221, 1.0]], ['2, k, 16', [-0.0595318, -0.323188, 1.0]], ['2, k, 17', [-0.0272695, -0.605305, 1.0]], ['2, k, 18', [-0.000648638, -0.9195, 1.0]], ['2, k, 19', [-0.0107396, -0.974959, 1.0]], ['2, k, 20', [-0.145377, 0.17569, 1.0]], ['2, k, 21', [-0.445166, -0.361765, 1.0]], ['2, k, 22', [-0.367202, -0.342285, 1.0]], ['2, k, 23', [0.155769, -0.409979, 1.0]], ['2, k, 24', [0.0697082, -0.368108, 1.0]]]
[['2, k, 0', [-0.142308, -0.326345, 1.0]], ['2, k, 1', [-0.144211, -0.0370211, 1.0]], ['2, k, 2', [-0.144001, 0.24653, 1.0]], ['2, k, 3', [-0.146188, 0.396637, 1.0]], ['2, k, 4', [-0.319242, 0.156422, 1.0]], ['2, k, 5', [-0.414796, -0.0822829, 1.0]], ['2, k, 6', [-0.471003, -0.271185, 1.0]], ['2, k, 7', [-0.460477, -0.314536, 1.0]], ['2, k, 8', [0.0306219, 0.140237, 1.0]], ['2, k, 9', [0.109082, -0.108003, 1.0]], ['2, k, 10', [0.166334, -0.304759, 1.0]], ['2, k, 11', [0.160791, -0.350234, 1.0]], ['2, k, 12', [-0.221408, -0.321309, 1.0]], ['2, k, 13', [-0.252013, -0.595803, 1.0]], ['2, k, 14', [-0.296794, -0.812105, 1.0]], ['2, k, 15', [-0.295997, -0.929761, 1.0]], ['2, k, 16', [-0.0594407, -0.322745, 1.0]], ['2, k, 17', [-0.0272837, -0.60578, 1.0]], ['2, k, 18', [0.00110099, -0.921434, 1.0]], ['2, k, 19', [0.0179307, -1.02351, 1.0]], ['2, k, 20', [-0.144304, 0.176459, 1.0]], ['2, k, 21', [-0.450085, -0.353386, 1.0]], ['2, k, 22', [-0.366087, -0.332308, 1.0]], ['2, k, 23', [0.16101, -0.396068, 1.0]], ['2, k, 24', [0.0743499, -0.359138, 1.0]]]
[['2, k, 0', [-0.142247, -0.326344, 1.0]], ['2, k, 1', [-0.143815, -0.0366344, 1.0]], ['2, k, 2', [-0.143276, 0.247654, 1.0]], ['2, k, 3', [-0.145154, 0.398997, 1.0]], ['2, k, 4', [-0.318605, 0.15728, 1.0]], ['2, k, 5', [-0.414711, -0.0790391, 1.0]], ['2, k, 6', [-0.470721, -0.26432, 1.0]], ['2, k, 7', [-0.462656, -0.302903, 1.0]], ['2, k, 8', [0.0309875, 0.140689, 1.0]], ['2, k, 9', [0.110187, -0.100627, 1.0]], ['2, k, 10', [0.167276, -0.288693, 1.0]], ['2, k, 11', [0.161103, -0.33725, 1.0]], ['2, k, 12', [-0.221351, -0.321285, 1.0]], ['2, k, 13', [-0.251972, -0.595802, 1.0]], ['2, k, 14', [-0.297227, -0.81174, 1.0]], ['2, k, 15', [-0.287092, -0.929294, 1.0]], ['2, k, 16', [-0.0593664, -0.32277, 1.0]], ['2, k, 17', [-0.0272667, -0.605805, 1.0]], ['2, k, 18', [-0.0121201, -0.906552, 1.0]], ['2, k, 19', [0.0149904, -1.01292, 1.0]], ['2, k, 20', [-0.143632, 0.177403, 1.0]], ['2, k, 21', [-0.447369, -0.338781, 1.0]], ['2, k, 22', [-0.363004, -0.320166, 1.0]], ['2, k, 23', [0.160469, -0.382952, 1.0]], ['2, k, 24', [0.0729455, -0.346376, 1.0]]]
