[['2, k, 0', [-0.201084, -0.09685765, 1.0]], ['2, k, 1', [-0.1946929, 0.2222494, 1.0]], ['2, k, 2', [-0.1869612, 0.5294228, 1.0]], ['2, k, 3', [-0.1813464, 0.6567944, 1.0]], ['2, k, 4', [-0.3488234, 0.3983348, 1.0]], ['2, k, 5', [-0.4274131, 0.1771371, 1.0]], ['2, k, 6', [-0.4728017, -0.05157176, 1.0]], ['2, k, 7', [-0.4856192, -0.1168158, 1.0]], ['2, k, 8', [-0.0197505, 0.383679, 1.0]], ['2, k, 9', [0.04326663, 0.1679501, 1.0]], ['2, k, 10', [0.02521004, -0.008522309, 1.0]], ['2, k, 11', [-0.004095446, -0.06811177, 1.0]], ['2, k, 12', [-0.2742132, -0.09073457, 1.0]], ['2, k, 13', [-0.2879902, -0.4165297, 1.0]], ['2, k, 14', [-0.2862221, -0.6929298, 1.0]], ['2, k, 15', [-0.3047692, -0.7485147, 1.0]], ['2, k, 16', [-0.1208886, -0.09978183, 1.0]], ['2, k, 17', [-0.1470569, -0.4250768, 1.0]], ['2, k, 18', [-0.113711, -0.6855507, 1.0]], ['2, k, 19', [-0.07068449, -0.7380476, 1.0]], ['2, k, 20', [-0.1891038, 0.4542649, 1.0]], ['2, k, 21', [-0.4883958, -0.1796111, 1.0]], ['2, k, 22', [-0.5124919, -0.093531, 1.0]], ['2, k, 23', [-0.01871276, -0.1463553, 1.0]], ['2, k, 24', [-0.05175304, -0.03739557, 1.0]]]
[['2, k, 0', [-0.2014553, -0.09704356, 1.0]], ['2, k, 1', [-0.1941279, 0.2220491, 1.0]], ['2, k, 2', [-0.1853849, 0.5292339, 1.0]], ['2, k, 3', [-0.1799247, 0.6571408, 1.0]], ['2, k, 4', [-0.3407712, 0.4025799, 1.0]], ['2, k, 5', [-0.4342939, 0.1854096, 1.0]], ['2, k, 6', [-0.4042108, 0.2685289, 1.0]], ['2, k, 7', [-0.4007607, 0.3262874, 1.0]], ['2, k, 8', [-0.01867576, 0.3832467, 1.0]], ['2, k, 9', [0.04310779, 0.1685517, 1.0]], ['2, k, 10', [0.02401317, -0.01113496, 1.0]], ['2, k, 11', [-0.004716799, -0.06748082, 1.0]], ['2, k, 12', [-0.2745608, -0.09067921, 1.0]], ['2, k, 13', [-0.2834212, -0.4134225, 1.0]], ['2, k, 14', [-0.2903793, -0.6919424, 1.0]], ['2, k, 15', [-0.3072686, -0.7487007, 1.0]], ['2, k, 16', [-0.1213082, -0.09996521, 1.0]], ['2, k, 17', [-0.1512019, -0.4247369, 1.0]], ['2, k, 18', [-0.1119008, -0.6846889, 1.0]], ['2, k, 19', [-0.06819089, -0.7389641, 1.0]], ['2, k, 20', [-0.1877769, 0.4540824, 1.0]], ['2, k, 21', [-0.3818522, 0.371819, 1.0]], ['2, k, 22', [-0.4433301, 0.3411045, 1.0]], ['2, k, 23', [-0.01901871, -0.1460871, 1.0]], ['2, k, 24', [-0.05221964, -0.04413092, 1.0]]]
[['2, k, 0', [-0.2014961, -0.09708777, 1.0]], ['2, k, 1', [-0.1942185, 0.222003, 1.0]], ['2, k, 2', [-0.185573, 0.5292042, 1.0]], ['2, k, 3', [-0.1799848, 0.6570184, 1.0]], ['2, k, 4', [-0.3372602, 0.4022984, 1.0]], ['2, k, 5', [-0.4356961, 0.1883103, 1.0]], ['2, k, 6', [-0.4014092, 0.2866605, 1.0]], ['2, k, 7', [-0.3967503, 0.349666, 1.0]], ['2, k, 8', [-0.01867262, 0.3832318, 1.0]], ['2, k, 9', [0.04309367, 0.1687359, 1.0]], ['2, k, 10', [0.02416204, -0.01076745, 1.0]], ['2, k, 11', [-0.004346381, -0.06682429, 1.0]], ['2, k, 12', [-0.2745806, -0.09068633, 1.0]], ['2, k, 13', [-0.2809359, -0.4168361, 1.0]], ['2, k, 14', [-0.2909595, -0.6926863, 1.0]], ['2, k, 15', [-0.3071609, -0.7489203, 1.0]], ['2, k, 16', [-0.1213709, -0.1000723, 1.0]], ['2, k, 17', [-0.1509162, -0.4247555, 1.0]], ['2, k, 18', [-0.1118962, -0.6846579, 1.0]], ['2, k, 19', [-0.0686224, -0.738876, 1.0]], ['2, k, 20', [-0.1879361, 0.4540467, 1.0]], ['2, k, 21', [-0.3742305, 0.3988828, 1.0]], ['2, k, 22', [-0.4369989, 0.3799393, 1.0]], ['2, k, 23', [-0.01866193, -0.146578, 1.0]], ['2, k, 24', [-0.05239549, -0.04919577, 1.0]]]
[['2, k, 0', [-0.2013887, -0.09710418, 1.0]], ['2, k, 1', [-0.1941155, 0.2219825, 1.0]], ['2, k, 2', [-0.1855252, 0.5291818, 1.0]], ['2, k, 3', [-0.1798139, 0.6569934, 1.0]], ['2, k, 4', [-0.3336369, 0.4011149, 1.0]], ['2, k, 5', [-0.4380299, 0.1896512, 1.0]], ['2, k, 6', [-0.400186, 0.3117661, 1.0]], ['2, k, 7', [-0.3916248, 0.370908, 1.0]], ['2, k, 8', [-0.01870215, 0.3832001, 1.0]], ['2, k, 9', [0.04308156, 0.1689287, 1.0]], ['2, k, 10', [0.02367, -0.01220286, 1.0]], ['2, k, 11', [-0.00516636, -0.06637424, 1.0]], ['2, k, 12', [-0.2745258, -0.09067775, 1.0]], ['2, k, 13', [-0.2829324, -0.4163659, 1.0]], ['2, k, 14', [-0.2908413, -0.6926141, 1.0]], ['2, k, 15', [-0.3068802, -0.7490823, 1.0]], ['2, k, 16', [-0.1211964, -0.1001386, 1.0]], ['2, k, 17', [-0.1505024, -0.424841, 1.0]], ['2, k, 18', [-0.1120038, -0.6843015, 1.0]], ['2, k, 19', [-0.06957924, -0.7386867, 1.0]], ['2, k, 20', [-0.1878716, 0.4540243, 1.0]], ['2, k, 21', [-0.3688345, 0.4250304, 1.0]], ['2, k, 22', [-0.4379301, 0.3843091, 1.0]], ['2, k, 23', [-0.01961942, -0.1440228, 1.0]], ['2, k, 24', [-0.05056601, -0.06343591, 1.0]]]
[['2, k, 0', [-0.2011597, -0.09708066, 1.0]], ['2, k, 1', [-0.1940395, 0.2220259, 1.0]], ['2, k, 2', [-0.1856537, 0.5292531, 1.0]], ['2, k, 3', [-0.17931, 0.6569164, 1.0]], ['2, k, 4', [-0.331009, 0.4000145, 1.0]], ['2, k, 5', [-0.4371765, 0.1966379, 1.0]], ['2, k, 6', [-0.3916609, 0.350866, 1.0]], ['2, k, 7', [-0.3853565, 0.3907411, 1.0]], ['2, k, 8', [-0.01844013, 0.3834688, 1.0]], ['2, k, 9', [0.04316699, 0.1687197, 1.0]], ['2, k, 10', [0.02373599, -0.01207082, 1.0]], ['2, k, 11', [-0.004177813, -0.06543922, 1.0]], ['2, k, 12', [-0.2743625, -0.09064092, 1.0]], ['2, k, 13', [-0.2820015, -0.4155655, 1.0]], ['2, k, 14', [-0.2902777, -0.6922092, 1.0]], ['2, k, 15', [-0.3069794, -0.7489135, 1.0]], ['2, k, 16', [-0.1208958, -0.100139, 1.0]], ['2, k, 17', [-0.1506144, -0.4248651, 1.0]], ['2, k, 18', [-0.1119388, -0.6841339, 1.0]], ['2, k, 19', [-0.06957929, -0.7387933, 1.0]], ['2, k, 20', [-0.1879404, 0.4540868, 1.0]], ['2, k, 21', [-0.3583947, 0.4463824, 1.0]], ['2, k, 22', [-0.4269889, 0.419282, 1.0]], ['2, k, 23', [-0.01515748, -0.1411734, 1.0]], ['2, k, 24', [-0.05195498, -0.04401293, 1.0]]]
[['2, k, 0', [-0.2009034, -0.0972218, 1.0]], ['2, k, 1', [-0.1939654, 0.2219769, 1.0]], ['2, k, 2', [-0.1857259, 0.5292646, 1.0]], ['2, k, 3', [-0.1788226, 0.6569769, 1.0]], ['2, k, 4', [-0.3288144, 0.3988037, 1.0]], ['2, k, 5', [-0.4388158, 0.2044757, 1.0]], ['2, k, 6', [-0.3884359, 0.3599393, 1.0]], ['2, k, 7', [-0.3787933, 0.4038796, 1.0]], ['2, k, 8', [-0.01846929, 0.3834143, 1.0]], ['2, k, 9', [0.04303407, 0.1689555, 1.0]], ['2, k, 10', [0.02408532, -0.0110117, 1.0]], ['2, k, 11', [-0.004143427, -0.06614625, 1.0]], ['2, k, 12', [-0.2742082, -0.09075712, 1.0]], ['2, k, 13', [-0.2810043, -0.4143866, 1.0]], ['2, k, 14', [-0.2904876, -0.6921575, 1.0]], ['2, k, 15', [-0.3071098, -0.7487566, 1.0]], ['2, k, 16', [-0.1205196, -0.1002936, 1.0]], ['2, k, 17', [-0.1501847, -0.4250275, 1.0]], ['2, k, 18', [-0.1121903, -0.6840115, 1.0]], ['2, k, 19', [-0.06966137, -0.7386756, 1.0]], ['2, k, 20', [-0.187973, 0.4540828, 1.0]], ['2, k, 21', [-0.3537168, 0.4619698, 1.0]], ['2, k, 22', [-0.4255167, 0.4117683, 1.0]], ['2, k, 23', [-0.01790661, -0.14549, 1.0]], ['2, k, 24', [-0.05209167, -0.04773025, 1.0]]]
[['2, k, 0', [-0.2008872, -0.09720328, 1.0]], ['2, k, 1', [-0.1940153, 0.2220189, 1.0]], ['2, k, 2', [-0.1859988, 0.5293586, 1.0]], ['2, k, 3', [-0.1788431, 0.6569757, 1.0]], ['2, k, 4', [-0.3261952, 0.3966753, 1.0]], ['2, k, 5', [-0.4442694, 0.2117728, 1.0]], ['2, k, 6', [-0.3814974, 0.3787793, 1.0]], ['2, k, 7', [-0.3725808, 0.4194914, 1.0]], ['2, k, 8', [-0.01847888, 0.3834129, 1.0]], ['2, k, 9', [0.04318131, 0.1693862, 1.0]], ['2, k, 10', [0.02434941, -0.01033074, 1.0]], ['2, k, 11', [-0.004153078, -0.06540084, 1.0]], ['2, k, 12', [-0.2741987, -0.09067254, 1.0]], ['2, k, 13', [-0.2835389, -0.4135558, 1.0]], ['2, k, 14', [-0.2904115, -0.6921692, 1.0]], ['2, k, 15', [-0.3069857, -0.748633, 1.0]], ['2, k, 16', [-0.1204614, -0.1002968, 1.0]], ['2, k, 17', [-0.1496343, -0.4249558, 1.0]], ['2, k, 18', [-0.1121609, -0.6839582, 1.0]], ['2, k, 19', [-0.07007108, -0.7383251, 1.0]], ['2, k, 20', [-0.1881735, 0.4541625, 1.0]], ['2, k, 21', [-0.3420459, 0.4785424, 1.0]], ['2, k, 22', [-0.4186707, 0.425704, 1.0]], ['2, k, 23', [-0.01597544, -0.1410511, 1.0]], ['2, k, 24', [-0.05182918, -0.04904253, 1.0]]]
[['2, k, 0', [-0.2006266, -0.09692154, 1.0]], ['2, k, 1', [-0.1940168, 0.2221901, 1.0]], ['2, k, 2', [-0.1862701, 0.5295829, 1.0]], ['2, k, 3', [-0.1787808, 0.656985, 1.0]], ['2, k, 4', [-0.3254876, 0.3959212, 1.0]], ['2, k, 5', [-0.4417172, 0.2381485, 1.0]], ['2, k, 6', [-0.3760959, 0.3885943, 1.0]], ['2, k, 7', [-0.3668643, 0.4283978, 1.0]], ['2, k, 8', [-0.01851763, 0.3834337, 1.0]], ['2, k, 9', [0.04298101, 0.1697592, 1.0]], ['2, k, 10', [0.02453824, -0.01006841, 1.0]], ['2, k, 11', [-0.004050116, -0.0662424, 1.0]], ['2, k, 12', [-0.273964, -0.09024584, 1.0]], ['2, k, 13', [-0.2810501, -0.413385, 1.0]], ['2, k, 14', [-0.2906899, -0.6923803, 1.0]], ['2, k, 15', [-0.3068346, -0.7486562, 1.0]], ['2, k, 16', [-0.1201012, -0.1000472, 1.0]], ['2, k, 17', [-0.149453, -0.4247335, 1.0]], ['2, k, 18', [-0.1122345, -0.6838828, 1.0]], ['2, k, 19', [-0.07004344, -0.7385935, 1.0]], ['2, k, 20', [-0.1883541, 0.4543664, 1.0]], ['2, k, 21', [-0.3338138, 0.4901929, 1.0]], ['2, k, 22', [-0.4142437, 0.4362107, 1.0]], ['2, k, 23', [-0.01603962, -0.1444701, 1.0]], ['2, k, 24', [-0.05185942, -0.05175465, 1.0]]]
[['2, k, 0', [-0.2003048, -0.09659854, 1.0]], ['2, k, 1', [-0.1938715, 0.2224634, 1.0]], ['2, k, 2', [-0.1862773, 0.529843, 1.0]], ['2, k, 3', [-0.1786444, 0.6571059, 1.0]], ['2, k, 4', [-0.3248044, 0.3955514, 1.0]], ['2, k, 5', [-0.4422319, 0.2398283, 1.0]], ['2, k, 6', [-0.3532735, 0.4180929, 1.0]], ['2, k, 7', [-0.3625919, 0.437432, 1.0]], ['2, k, 8', [-0.01854478, 0.3834456, 1.0]], ['2, k, 9', [0.04315045, 0.1702129, 1.0]], ['2, k, 10', [0.02481965, -0.009010569, 1.0]], ['2, k, 11', [-0.003868077, -0.06684852, 1.0]], ['2, k, 12', [-0.2737575, -0.08987536, 1.0]], ['2, k, 13', [-0.28079, -0.4127766, 1.0]], ['2, k, 14', [-0.290681, -0.6923499, 1.0]], ['2, k, 15', [-0.3065532, -0.748358, 1.0]], ['2, k, 16', [-0.1195803, -0.09971952, 1.0]], ['2, k, 17', [-0.1472946, -0.4244569, 1.0]], ['2, k, 18', [-0.1120867, -0.6841401, 1.0]], ['2, k, 19', [-0.07005603, -0.7386928, 1.0]], ['2, k, 20', [-0.1883242, 0.4546277, 1.0]], ['2, k, 21', [-0.3302047, 0.4937106, 1.0]], ['2, k, 22', [-0.4043688, 0.4595875, 1.0]], ['2, k, 23', [-0.01643407, -0.1464835, 1.0]], ['2, k, 24', [-0.05242954, -0.0442187, 1.0]]]
[['2, k, 0', [-0.1998524, -0.09607413, 1.0]], ['2, k, 1', [-0.1937609, 0.22278, 1.0]], ['2, k, 2', [-0.1863884, 0.5301282, 1.0]], ['2, k, 3', [-0.1783969, 0.6572015, 1.0]], ['2, k, 4', [-0.3234392, 0.3944399, 1.0]], ['2, k, 5', [-0.4426292, 0.2410548, 1.0]], ['2, k, 6', [-0.3507237, 0.4263826, 1.0]], ['2, k, 7', [-0.3586205, 0.4420425, 1.0]], ['2, k, 8', [-0.01858213, 0.3835144, 1.0]], ['2, k, 9', [0.04344434, 0.1706216, 1.0]], ['2, k, 10', [0.02477647, -0.00913456, 1.0]], ['2, k, 11', [-0.003364028, -0.06633686, 1.0]], ['2, k, 12', [-0.273433, -0.08924071, 1.0]], ['2, k, 13', [-0.2837878, -0.4112791, 1.0]], ['2, k, 14', [-0.2906723, -0.6923515, 1.0]], ['2, k, 15', [-0.3066082, -0.7483296, 1.0]], ['2, k, 16', [-0.1189702, -0.0992336, 1.0]], ['2, k, 17', [-0.1471334, -0.4240706, 1.0]], ['2, k, 18', [-0.112155, -0.684133, 1.0]], ['2, k, 19', [-0.07004121, -0.7386994, 1.0]], ['2, k, 20', [-0.1883757, 0.4549099, 1.0]], ['2, k, 21', [-0.322872, 0.4990773, 1.0]], ['2, k, 22', [-0.4062828, 0.4563542, 1.0]], ['2, k, 23', [-0.0154476, -0.1448374, 1.0]], ['2, k, 24', [-0.05215063, -0.04317922, 1.0]]]
[['2, k, 0', [-0.1998736, -0.09578357, 1.0]], ['2, k, 1', [-0.1938669, 0.2231604, 1.0]], ['2, k, 2', [-0.186648, 0.5305723, 1.0]], ['2, k, 3', [-0.178397, 0.6572455, 1.0]], ['2, k, 4', [-0.323156, 0.3943796, 1.0]], ['2, k, 5', [-0.443274, 0.2425725, 1.0]], ['2, k, 6', [-0.3510137, 0.4277439, 1.0]], ['2, k, 7', [-0.3587381, 0.4442052, 1.0]], ['2, k, 8', [-0.01863621, 0.383561, 1.0]], ['2, k, 9', [0.04309432, 0.1715744, 1.0]], ['2, k, 10', [0.02482846, -0.009520886, 1.0]], ['2, k, 11', [-0.003698628, -0.06638017, 1.0]], ['2, k, 12', [-0.2735277, -0.0887825, 1.0]], ['2, k, 13', [-0.2849779, -0.4110487, 1.0]], ['2, k, 14', [-0.2909861, -0.6923586, 1.0]], ['2, k, 15', [-0.3066111, -0.7485666, 1.0]], ['2, k, 16', [-0.1189654, -0.09896414, 1.0]], ['2, k, 17', [-0.1470047, -0.4239506, 1.0]], ['2, k, 18', [-0.1119774, -0.6842611, 1.0]], ['2, k, 19', [-0.07006573, -0.7386816, 1.0]], ['2, k, 20', [-0.1885978, 0.4553441, 1.0]], ['2, k, 21', [-0.3286392, 0.4988915, 1.0]], ['2, k, 22', [-0.4057762, 0.4582467, 1.0]], ['2, k, 23', [-0.01583054, -0.1434536, 1.0]], ['2, k, 24', [-0.05205388, -0.04917581, 1.0]]]
[['2, k, 0', [-0.1996837, -0.09568617, 1.0]], ['2, k, 1', [-0.1939234, 0.22331, 1.0]], ['2, k, 2', [-0.1871884, 0.5308559, 1.0]], ['2, k, 3', [-0.1782881, 0.6572731, 1.0]], ['2, k, 4', [-0.3224139, 0.3935723, 1.0]], ['2, k, 5', [-0.4438138, 0.2437151, 1.0]], ['2, k, 6', [-0.3608497, 0.4185946, 1.0]], ['2, k, 7', [-0.3598859, 0.4424279, 1.0]], ['2, k, 8', [-0.0187096, 0.3836206, 1.0]], ['2, k, 9', [0.04313117, 0.172661, 1.0]], ['2, k, 10', [0.02472961, -0.009871518, 1.0]], ['2, k, 11', [-0.003236869, -0.06574436, 1.0]], ['2, k, 12', [-0.2734338, -0.08872607, 1.0]], ['2, k, 13', [-0.2859763, -0.4105683, 1.0]], ['2, k, 14', [-0.2909827, -0.692242, 1.0]], ['2, k, 15', [-0.3063364, -0.7482849, 1.0]], ['2, k, 16', [-0.1185737, -0.09882008, 1.0]], ['2, k, 17', [-0.14729, -0.4239873, 1.0]], ['2, k, 18', [-0.1119815, -0.684273, 1.0]], ['2, k, 19', [-0.0697307, -0.739503, 1.0]], ['2, k, 20', [-0.1889848, 0.4555914, 1.0]], ['2, k, 21', [-0.3225001, 0.4989497, 1.0]], ['2, k, 22', [-0.4074085, 0.4568363, 1.0]], ['2, k, 23', [-0.01661713, -0.1451905, 1.0]], ['2, k, 24', [-0.05203078, -0.0592217, 1.0]]]
[['2, k, 0', [-0.1995999, -0.09557712, 1.0]], ['2, k, 1', [-0.1940402, 0.2235253, 1.0]], ['2, k, 2', [-0.1877516, 0.5312347, 1.0]], ['2, k, 3', [-0.178279, 0.65727, 1.0]], ['2, k, 4', [-0.3217618, 0.3928119, 1.0]], ['2, k, 5', [-0.4437297, 0.2447093, 1.0]], ['2, k, 6', [-0.3605258, 0.4191297, 1.0]], ['2, k, 7', [-0.3603836, 0.4414866, 1.0]], ['2, k, 8', [-0.01875182, 0.3836471, 1.0]], ['2, k, 9', [0.04324004, 0.1723629, 1.0]], ['2, k, 10', [0.02466469, -0.01004456, 1.0]], ['2, k, 11', [-0.003944205, -0.06657353, 1.0]], ['2, k, 12', [-0.2733779, -0.08856298, 1.0]], ['2, k, 13', [-0.2867379, -0.4100836, 1.0]], ['2, k, 14', [-0.2913935, -0.6923994, 1.0]], ['2, k, 15', [-0.3066288, -0.7487137, 1.0]], ['2, k, 16', [-0.1184308, -0.09873439, 1.0]], ['2, k, 17', [-0.1475421, -0.423956, 1.0]], ['2, k, 18', [-0.1127156, -0.6845489, 1.0]], ['2, k, 19', [-0.05993082, -0.7428203, 1.0]], ['2, k, 20', [-0.189421, 0.4559315, 1.0]], ['2, k, 21', [-0.3257792, 0.4986317, 1.0]], ['2, k, 22', [-0.4085222, 0.450775, 1.0]], ['2, k, 23', [-0.01633978, -0.1456025, 1.0]], ['2, k, 24', [-0.05104113, -0.08093776, 1.0]]]
[['2, k, 0', [-0.1995854, -0.09552537, 1.0]], ['2, k, 1', [-0.1940571, 0.2236318, 1.0]], ['2, k, 2', [-0.1878111, 0.5313721, 1.0]], ['2, k, 3', [-0.1781573, 0.6573316, 1.0]], ['2, k, 4', [-0.3213026, 0.3924141, 1.0]], ['2, k, 5', [-0.4486594, 0.2403931, 1.0]], ['2, k, 6', [-0.3616138, 0.4160061, 1.0]], ['2, k, 7', [-0.3612899, 0.4396679, 1.0]], ['2, k, 8', [-0.0187722, 0.3836485, 1.0]], ['2, k, 9', [0.04322901, 0.1725366, 1.0]], ['2, k, 10', [0.024878, -0.009670015, 1.0]], ['2, k, 11', [-0.003513104, -0.06645887, 1.0]], ['2, k, 12', [-0.2733838, -0.08846443, 1.0]], ['2, k, 13', [-0.2856055, -0.4097751, 1.0]], ['2, k, 14', [-0.2914732, -0.6924967, 1.0]], ['2, k, 15', [-0.3066127, -0.7487689, 1.0]], ['2, k, 16', [-0.1184166, -0.0987184, 1.0]], ['2, k, 17', [-0.1474793, -0.4239202, 1.0]], ['2, k, 18', [-0.1127956, -0.6845146, 1.0]], ['2, k, 19', [-0.06532755, -0.74016, 1.0]], ['2, k, 20', [-0.1894752, 0.4560656, 1.0]], ['2, k, 21', [-0.3262825, 0.4926347, 1.0]], ['2, k, 22', [-0.410093, 0.4516289, 1.0]], ['2, k, 23', [-0.01679157, -0.1462439, 1.0]], ['2, k, 24', [-0.05199787, -0.05934692, 1.0]]]
[['2, k, 0', [-0.1991738, -0.09560979, 1.0]], ['2, k, 1', [-0.1938575, 0.2235571, 1.0]], ['2, k, 2', [-0.1877385, 0.5312614, 1.0]], ['2, k, 3', [-0.1781419, 0.657228, 1.0]], ['2, k, 4', [-0.3213076, 0.3923066, 1.0]], ['2, k, 5', [-0.4469401, 0.2424016, 1.0]], ['2, k, 6', [-0.3757083, 0.3834836, 1.0]], ['2, k, 7', [-0.3636318, 0.4368974, 1.0]], ['2, k, 8', [-0.01880577, 0.3836203, 1.0]], ['2, k, 9', [0.04333565, 0.1724957, 1.0]], ['2, k, 10', [0.02527868, -0.009083226, 1.0]], ['2, k, 11', [-0.003990788, -0.0663582, 1.0]], ['2, k, 12', [-0.2730689, -0.08864979, 1.0]], ['2, k, 13', [-0.2866741, -0.4101878, 1.0]], ['2, k, 14', [-0.2915305, -0.6923397, 1.0]], ['2, k, 15', [-0.3066537, -0.7487452, 1.0]], ['2, k, 16', [-0.1179545, -0.09873459, 1.0]], ['2, k, 17', [-0.1465136, -0.4240581, 1.0]], ['2, k, 18', [-0.1117344, -0.6848236, 1.0]], ['2, k, 19', [-0.0661663, -0.7401801, 1.0]], ['2, k, 20', [-0.1893797, 0.455965, 1.0]], ['2, k, 21', [-0.3227907, 0.4903416, 1.0]], ['2, k, 22', [-0.4129135, 0.4444172, 1.0]], ['2, k, 23', [-0.01702029, -0.1455839, 1.0]], ['2, k, 24', [-0.05194974, -0.04398983, 1.0]]]
[['2, k, 0', [-0.198974, -0.09565415, 1.0]], ['2, k, 1', [-0.1938049, 0.223517, 1.0]], ['2, k, 2', [-0.1878121, 0.531188, 1.0]], ['2, k, 3', [-0.1780118, 0.6572143, 1.0]], ['2, k, 4', [-0.3212001, 0.3922297, 1.0]], ['2, k, 5', [-0.4457635, 0.2428472, 1.0]], ['2, k, 6', [-0.3778335, 0.37867, 1.0]], ['2, k, 7', [-0.3659186, 0.4306322, 1.0]], ['2, k, 8', [-0.01885732, 0.3836183, 1.0]], ['2, k, 9', [0.04329286, 0.1721555, 1.0]], ['2, k, 10', [0.02505235, -0.01021554, 1.0]], ['2, k, 11', [-0.004105138, -0.06528779, 1.0]], ['2, k, 12', [-0.2729471, -0.08871666, 1.0]], ['2, k, 13', [-0.2873494, -0.4100544, 1.0]], ['2, k, 14', [-0.2914973, -0.6923054, 1.0]], ['2, k, 15', [-0.3067984, -0.7486203, 1.0]], ['2, k, 16', [-0.1177086, -0.09877863, 1.0]], ['2, k, 17', [-0.146815, -0.4241486, 1.0]], ['2, k, 18', [-0.1113063, -0.6850917, 1.0]], ['2, k, 19', [-0.06705286, -0.7396373, 1.0]], ['2, k, 20', [-0.1894286, 0.4559003, 1.0]], ['2, k, 21', [-0.3342654, 0.4834782, 1.0]], ['2, k, 22', [-0.412925, 0.4405213, 1.0]], ['2, k, 23', [-0.01831916, -0.1412277, 1.0]], ['2, k, 24', [-0.05184433, -0.04675227, 1.0]]]
[['2, k, 0', [-0.1988941, -0.09588106, 1.0]], ['2, k, 1', [-0.193789, 0.2233454, 1.0]], ['2, k, 2', [-0.1878465, 0.5310395, 1.0]], ['2, k, 3', [-0.177936, 0.6571454, 1.0]], ['2, k, 4', [-0.3195651, 0.3913957, 1.0]], ['2, k, 5', [-0.4567227, 0.2117264, 1.0]], ['2, k, 6', [-0.3793726, 0.378247, 1.0]], ['2, k, 7', [-0.3707818, 0.4195406, 1.0]], ['2, k, 8', [-0.01889975, 0.3836107, 1.0]], ['2, k, 9', [0.04310766, 0.1730145, 1.0]], ['2, k, 10', [0.02511503, -0.009933384, 1.0]], ['2, k, 11', [-0.003570756, -0.0654869, 1.0]], ['2, k, 12', [-0.2728628, -0.08913202, 1.0]], ['2, k, 13', [-0.2877474, -0.4104096, 1.0]], ['2, k, 14', [-0.2916055, -0.6924262, 1.0]], ['2, k, 15', [-0.3066009, -0.748695, 1.0]], ['2, k, 16', [-0.1176574, -0.098899, 1.0]], ['2, k, 17', [-0.1470995, -0.4242858, 1.0]], ['2, k, 18', [-0.1113447, -0.685046, 1.0]], ['2, k, 19', [-0.06796306, -0.7391504, 1.0]], ['2, k, 20', [-0.1894557, 0.4557451, 1.0]], ['2, k, 21', [-0.3367516, 0.4703231, 1.0]], ['2, k, 22', [-0.4160076, 0.4317481, 1.0]], ['2, k, 23', [-0.01701131, -0.1435343, 1.0]], ['2, k, 24', [-0.0524756, -0.03835455, 1.0]]]
[['2, k, 0', [-0.1986454, -0.09604653, 1.0]], ['2, k, 1', [-0.1935617, 0.2231949, 1.0]], ['2, k, 2', [-0.1876281, 0.5308707, 1.0]], ['2, k, 3', [-0.1781675, 0.6571903, 1.0]], ['2, k, 4', [-0.3202587, 0.3921087, 1.0]], ['2, k, 5', [-0.4500232, 0.2132107, 1.0]], ['2, k, 6', [-0.3803811, 0.3765188, 1.0]], ['2, k, 7', [-0.3774237, 0.4063312, 1.0]], ['2, k, 8', [-0.01894403, 0.3835953, 1.0]], ['2, k, 9', [0.04313051, 0.1730539, 1.0]], ['2, k, 10', [0.02514728, -0.009811293, 1.0]], ['2, k, 11', [-0.003354006, -0.06640508, 1.0]], ['2, k, 12', [-0.2725823, -0.08943282, 1.0]], ['2, k, 13', [-0.2878699, -0.4104159, 1.0]], ['2, k, 14', [-0.2914149, -0.6915712, 1.0]], ['2, k, 15', [-0.3067847, -0.7483156, 1.0]], ['2, k, 16', [-0.1174704, -0.0989824, 1.0]], ['2, k, 17', [-0.1470589, -0.4243584, 1.0]], ['2, k, 18', [-0.1118877, -0.6846813, 1.0]], ['2, k, 19', [-0.06852789, -0.7387278, 1.0]], ['2, k, 20', [-0.1892404, 0.4555816, 1.0]], ['2, k, 21', [-0.3408259, 0.4553819, 1.0]], ['2, k, 22', [-0.4241875, 0.4212045, 1.0]], ['2, k, 23', [-0.01654298, -0.146144, 1.0]], ['2, k, 24', [-0.05218497, -0.0480195, 1.0]]]
