[['2, k, 0', [-0.0009470826, -0.110218, 1.0]], ['2, k, 1', [0.008299632, 0.1962023, 1.0]], ['2, k, 2', [0.01646993, 0.4909675, 1.0]], ['2, k, 3', [0.02531053, 0.619659, 1.0]], ['2, k, 4', [-0.1540076, 0.3824924, 1.0]], ['2, k, 5', [-0.2625157, 0.1546346, 1.0]], ['2, k, 6', [-0.3373914, -0.04214922, 1.0]], ['2, k, 7', [-0.3845508, -0.1266962, 1.0]], ['2, k, 8', [0.1705179, 0.3645908, 1.0]], ['2, k, 9', [0.2105937, 0.1137443, 1.0]], ['2, k, 10', [0.21309, -0.1059924, 1.0]], ['2, k, 11', [0.2075002, -0.1575392, 1.0]], ['2, k, 12', [-0.07309299, -0.1048921, 1.0]], ['2, k, 13', [-0.08317268, -0.407535, 1.0]], ['2, k, 14', [-0.07996567, -0.6830308, 1.0]], ['2, k, 15', [-0.05684875, -0.7146848, 1.0]], ['2, k, 16', [0.07108388, -0.1114847, 1.0]], ['2, k, 17', [0.06720517, -0.4128962, 1.0]], ['2, k, 18', [0.07086167, -0.6772636, 1.0]], ['2, k, 19', [0.08543198, -0.7452986, 1.0]], ['2, k, 20', [0.01453282, 0.4188676, 1.0]], ['2, k, 21', [-0.3988208, -0.1920492, 1.0]], ['2, k, 22', [-0.3809939, -0.1426372, 1.0]], ['2, k, 23', [0.2123279, -0.2048096, 1.0]], ['2, k, 24', [0.1632216, -0.150305, 1.0]]]
[['2, k, 0', [-0.001814818, -0.09748597, 1.0]], ['2, k, 1', [-0.01251691, 0.2061839, 1.0]], ['2, k, 2', [-0.0228204, 0.4981739, 1.0]], ['2, k, 3', [0.02848691, 0.6165219, 1.0]], ['2, k, 4', [-0.1579896, 0.3932822, 1.0]], ['2, k, 5', [-0.2841203, 0.182233, 1.0]], ['2, k, 6', [-0.3035984, -0.01348562, 1.0]], ['2, k, 7', [-0.3466501, -0.05667581, 1.0]], ['2, k, 8', [0.1491142, 0.3816479, 1.0]], ['2, k, 9', [0.240178, 0.1773235, 1.0]], ['2, k, 10', [0.3477933, -0.003632579, 1.0]], ['2, k, 11', [0.3727882, -0.04264041, 1.0]], ['2, k, 12', [-0.07082559, -0.09404508, 1.0]], ['2, k, 13', [-0.0872625, -0.3997774, 1.0]], ['2, k, 14', [-0.08142802, -0.6845699, 1.0]], ['2, k, 15', [-0.04667484, -0.7161827, 1.0]], ['2, k, 16', [0.06704362, -0.0973698, 1.0]], ['2, k, 17', [0.05794013, -0.3981933, 1.0]], ['2, k, 18', [0.0716334, -0.6777377, 1.0]], ['2, k, 19', [0.08557065, -0.7441598, 1.0]], ['2, k, 20', [-0.02031323, 0.4267835, 1.0]], ['2, k, 21', [-0.3761418, -0.09595715, 1.0]], ['2, k, 22', [-0.3743824, -0.1044419, 1.0]], ['2, k, 23', [0.3990023, -0.09962381, 1.0]], ['2, k, 24', [0.3374848, -0.05194428, 1.0]]]
[['2, k, 0', [-0.002100742, -0.09714263, 1.0]], ['2, k, 1', [-0.01317638, 0.2066513, 1.0]], ['2, k, 2', [-0.02395047, 0.4987375, 1.0]], ['2, k, 3', [0.02795376, 0.6167644, 1.0]], ['2, k, 4', [-0.1580137, 0.3931209, 1.0]], ['2, k, 5', [-0.2840082, 0.181858, 1.0]], ['2, k, 6', [-0.3069237, -0.0115629, 1.0]], ['2, k, 7', [-0.3185462, -0.01870129, 1.0]], ['2, k, 8', [0.149514, 0.3820564, 1.0]], ['2, k, 9', [0.2422158, 0.1784496, 1.0]], ['2, k, 10', [0.3561513, 0.001433185, 1.0]], ['2, k, 11', [0.3805338, -0.03738157, 1.0]], ['2, k, 12', [-0.07114428, -0.09375038, 1.0]], ['2, k, 13', [-0.08712295, -0.4003681, 1.0]], ['2, k, 14', [-0.08147313, -0.6845272, 1.0]], ['2, k, 15', [-0.04679442, -0.7161708, 1.0]], ['2, k, 16', [0.06682633, -0.09698435, 1.0]], ['2, k, 17', [0.0576862, -0.3978519, 1.0]], ['2, k, 18', [0.07095191, -0.6776347, 1.0]], ['2, k, 19', [0.08550885, -0.7440878, 1.0]], ['2, k, 20', [-0.02131806, 0.4273278, 1.0]], ['2, k, 21', [-0.3588744, -0.05180633, 1.0]], ['2, k, 22', [-0.3621068, -0.06660625, 1.0]], ['2, k, 23', [0.4040079, -0.09241897, 1.0]], ['2, k, 24', [0.3390794, -0.04109808, 1.0]]]
[['2, k, 0', [-0.002689163, -0.0969329, 1.0]], ['2, k, 1', [-0.01376048, 0.2068401, 1.0]], ['2, k, 2', [-0.02447572, 0.4989136, 1.0]], ['2, k, 3', [0.02658199, 0.617133, 1.0]], ['2, k, 4', [-0.1609237, 0.394918, 1.0]], ['2, k, 5', [-0.2839382, 0.1817426, 1.0]], ['2, k, 6', [-0.3058155, -0.01209296, 1.0]], ['2, k, 7', [-0.3454324, -0.05737936, 1.0]], ['2, k, 8', [0.150132, 0.38211, 1.0]], ['2, k, 9', [0.244505, 0.1794107, 1.0]], ['2, k, 10', [0.3636541, 0.005650209, 1.0]], ['2, k, 11', [0.3865108, -0.03034491, 1.0]], ['2, k, 12', [-0.07194974, -0.09347279, 1.0]], ['2, k, 13', [-0.08712842, -0.4000019, 1.0]], ['2, k, 14', [-0.08134715, -0.6844349, 1.0]], ['2, k, 15', [-0.1080306, -0.7546961, 1.0]], ['2, k, 16', [0.0663773, -0.09681507, 1.0]], ['2, k, 17', [0.05689065, -0.3965468, 1.0]], ['2, k, 18', [0.07067362, -0.6771406, 1.0]], ['2, k, 19', [0.08546914, -0.7440337, 1.0]], ['2, k, 20', [-0.02186331, 0.4275083, 1.0]], ['2, k, 21', [-0.376393, -0.09575913, 1.0]], ['2, k, 22', [-0.3740444, -0.1018635, 1.0]], ['2, k, 23', [0.4144972, -0.08449181, 1.0]], ['2, k, 24', [0.3508854, -0.04286152, 1.0]]]
[['2, k, 0', [-0.002822996, -0.09690525, 1.0]], ['2, k, 1', [-0.01409073, 0.2069628, 1.0]], ['2, k, 2', [-0.02505187, 0.4992252, 1.0]], ['2, k, 3', [0.0259033, 0.6172757, 1.0]], ['2, k, 4', [-0.1607421, 0.3947943, 1.0]], ['2, k, 5', [-0.2838861, 0.1817839, 1.0]], ['2, k, 6', [-0.303604, -0.01460054, 1.0]], ['2, k, 7', [-0.3474315, -0.05738017, 1.0]], ['2, k, 8', [0.1508254, 0.3825445, 1.0]], ['2, k, 9', [0.2486743, 0.1814262, 1.0]], ['2, k, 10', [0.3696744, 0.009433523, 1.0]], ['2, k, 11', [0.3937336, -0.02813333, 1.0]], ['2, k, 12', [-0.07219569, -0.09332667, 1.0]], ['2, k, 13', [-0.08681113, -0.4008382, 1.0]], ['2, k, 14', [-0.08136136, -0.6841355, 1.0]], ['2, k, 15', [-0.1080604, -0.7546747, 1.0]], ['2, k, 16', [0.06631398, -0.09685317, 1.0]], ['2, k, 17', [0.05658405, -0.3963405, 1.0]], ['2, k, 18', [0.0708126, -0.6773326, 1.0]], ['2, k, 19', [0.08563217, -0.7439466, 1.0]], ['2, k, 20', [-0.02237632, 0.4277661, 1.0]], ['2, k, 21', [-0.3781829, -0.09825083, 1.0]], ['2, k, 22', [-0.3739895, -0.1011745, 1.0]], ['2, k, 23', [0.4245418, -0.08518297, 1.0]], ['2, k, 24', [0.3521273, -0.03367735, 1.0]]]
[['2, k, 0', [-0.003674258, -0.09660775, 1.0]], ['2, k, 1', [-0.01480623, 0.2074148, 1.0]], ['2, k, 2', [-0.02556301, 0.49988, 1.0]], ['2, k, 3', [0.02487207, 0.6175575, 1.0]], ['2, k, 4', [-0.1617956, 0.3953331, 1.0]], ['2, k, 5', [-0.2839609, 0.1812151, 1.0]], ['2, k, 6', [-0.3011112, -0.01552827, 1.0]], ['2, k, 7', [-0.3246588, -0.02618887, 1.0]], ['2, k, 8', [0.151348, 0.3827296, 1.0]], ['2, k, 9', [0.2531179, 0.183545, 1.0]], ['2, k, 10', [0.3759679, 0.01308414, 1.0]], ['2, k, 11', [0.3987237, -0.02340068, 1.0]], ['2, k, 12', [-0.07307979, -0.0929186, 1.0]], ['2, k, 13', [-0.08688222, -0.4015244, 1.0]], ['2, k, 14', [-0.08082026, -0.6837522, 1.0]], ['2, k, 15', [-0.1084636, -0.7534852, 1.0]], ['2, k, 16', [0.0655871, -0.09669391, 1.0]], ['2, k, 17', [0.05702738, -0.3959724, 1.0]], ['2, k, 18', [0.07030893, -0.677146, 1.0]], ['2, k, 19', [0.08564082, -0.7439587, 1.0]], ['2, k, 20', [-0.02294627, 0.428369, 1.0]], ['2, k, 21', [-0.3688925, -0.07664447, 1.0]], ['2, k, 22', [-0.3655781, -0.08147736, 1.0]], ['2, k, 23', [0.424532, -0.07835024, 1.0]], ['2, k, 24', [0.3600988, -0.03020938, 1.0]]]
[['2, k, 0', [-0.003922741, -0.09627487, 1.0]], ['2, k, 1', [-0.01519852, 0.2077946, 1.0]], ['2, k, 2', [-0.02610294, 0.5002577, 1.0]], ['2, k, 3', [0.02322516, 0.6183538, 1.0]], ['2, k, 4', [-0.1628085, 0.3959985, 1.0]], ['2, k, 5', [-0.2835911, 0.1802938, 1.0]], ['2, k, 6', [-0.3004953, -0.01713287, 1.0]], ['2, k, 7', [-0.3454053, -0.05921287, 1.0]], ['2, k, 8', [0.1519499, 0.3837523, 1.0]], ['2, k, 9', [0.2554628, 0.1855136, 1.0]], ['2, k, 10', [0.3826749, 0.01872005, 1.0]], ['2, k, 11', [0.4042083, -0.01640237, 1.0]], ['2, k, 12', [-0.07339221, -0.09247693, 1.0]], ['2, k, 13', [-0.0868377, -0.402044, 1.0]], ['2, k, 14', [-0.08113018, -0.6831934, 1.0]], ['2, k, 15', [-0.1093507, -0.7536136, 1.0]], ['2, k, 16', [0.06542888, -0.09648656, 1.0]], ['2, k, 17', [0.0567919, -0.3959063, 1.0]], ['2, k, 18', [0.06994865, -0.677319, 1.0]], ['2, k, 19', [0.08564727, -0.743981, 1.0]], ['2, k, 20', [-0.02344972, 0.4287549, 1.0]], ['2, k, 21', [-0.3771957, -0.09894306, 1.0]], ['2, k, 22', [-0.3569, -0.05569745, 1.0]], ['2, k, 23', [0.4305481, -0.06562249, 1.0]], ['2, k, 24', [0.3600699, -0.01586424, 1.0]]]
[['2, k, 0', [-0.003878701, -0.09614874, 1.0]], ['2, k, 1', [-0.01533182, 0.2079128, 1.0]], ['2, k, 2', [-0.02676979, 0.5005665, 1.0]], ['2, k, 3', [0.02190815, 0.6189881, 1.0]], ['2, k, 4', [-0.1622825, 0.3956258, 1.0]], ['2, k, 5', [-0.2834653, 0.1795084, 1.0]], ['2, k, 6', [-0.3008046, -0.01800974, 1.0]], ['2, k, 7', [-0.3476123, -0.05904578, 1.0]], ['2, k, 8', [0.1523114, 0.3842586, 1.0]], ['2, k, 9', [0.2586497, 0.187557, 1.0]], ['2, k, 10', [0.3873724, 0.02220559, 1.0]], ['2, k, 11', [0.4088694, -0.01193325, 1.0]], ['2, k, 12', [-0.07329386, -0.09232491, 1.0]], ['2, k, 13', [-0.08710501, -0.4012598, 1.0]], ['2, k, 14', [-0.08131713, -0.6832762, 1.0]], ['2, k, 15', [-0.04757321, -0.7150998, 1.0]], ['2, k, 16', [0.06544104, -0.09638957, 1.0]], ['2, k, 17', [0.05748564, -0.3958997, 1.0]], ['2, k, 18', [0.06945973, -0.6773754, 1.0]], ['2, k, 19', [0.08580738, -0.7440207, 1.0]], ['2, k, 20', [-0.023946, 0.4290126, 1.0]], ['2, k, 21', [-0.379809, -0.101084, 1.0]], ['2, k, 22', [-0.3563332, -0.05105443, 1.0]], ['2, k, 23', [0.4380437, -0.06273489, 1.0]], ['2, k, 24', [0.366264, -0.01674614, 1.0]]]
[['2, k, 0', [-0.004906251, -0.09505458, 1.0]], ['2, k, 1', [-0.01604594, 0.2087007, 1.0]], ['2, k, 2', [-0.02714854, 0.5010734, 1.0]], ['2, k, 3', [0.02151317, 0.6193072, 1.0]], ['2, k, 4', [-0.1630672, 0.3960634, 1.0]], ['2, k, 5', [-0.2832939, 0.179114, 1.0]], ['2, k, 6', [-0.300993, -0.01833445, 1.0]], ['2, k, 7', [-0.347702, -0.06012123, 1.0]], ['2, k, 8', [0.1527046, 0.3849717, 1.0]], ['2, k, 9', [0.2626986, 0.1903593, 1.0]], ['2, k, 10', [0.3948122, 0.0294262, 1.0]], ['2, k, 11', [0.4181189, -0.002341103, 1.0]], ['2, k, 12', [-0.07447817, -0.0911365, 1.0]], ['2, k, 13', [-0.08729645, -0.400316, 1.0]], ['2, k, 14', [-0.08118369, -0.6831039, 1.0]], ['2, k, 15', [-0.04765394, -0.7149668, 1.0]], ['2, k, 16', [0.06460274, -0.09541925, 1.0]], ['2, k, 17', [0.05772142, -0.3946967, 1.0]], ['2, k, 18', [0.06922187, -0.6772484, 1.0]], ['2, k, 19', [0.08580983, -0.7440595, 1.0]], ['2, k, 20', [-0.02441071, 0.4295885, 1.0]], ['2, k, 21', [-0.3770711, -0.09891915, 1.0]], ['2, k, 22', [-0.3575373, -0.05537202, 1.0]], ['2, k, 23', [0.4456157, -0.04591614, 1.0]], ['2, k, 24', [0.3797181, -0.01171856, 1.0]]]
[['2, k, 0', [-0.004644876, -0.09452528, 1.0]], ['2, k, 1', [-0.01623727, 0.2091858, 1.0]], ['2, k, 2', [-0.02808486, 0.5016067, 1.0]], ['2, k, 3', [0.02067404, 0.6198847, 1.0]], ['2, k, 4', [-0.163976, 0.3968425, 1.0]], ['2, k, 5', [-0.2832582, 0.1788264, 1.0]], ['2, k, 6', [-0.3001426, -0.01873609, 1.0]], ['2, k, 7', [-0.3213218, -0.02584459, 1.0]], ['2, k, 8', [0.153002, 0.3863837, 1.0]], ['2, k, 9', [0.2657592, 0.193469, 1.0]], ['2, k, 10', [0.4004097, 0.03542843, 1.0]], ['2, k, 11', [0.4202754, 0.004278641, 1.0]], ['2, k, 12', [-0.0742437, -0.09080338, 1.0]], ['2, k, 13', [-0.08729706, -0.3999715, 1.0]], ['2, k, 14', [-0.08142662, -0.6829352, 1.0]], ['2, k, 15', [-0.1097795, -0.7557255, 1.0]], ['2, k, 16', [0.06490079, -0.09467512, 1.0]], ['2, k, 17', [0.05957405, -0.3930971, 1.0]], ['2, k, 18', [0.0685527, -0.6774424, 1.0]], ['2, k, 19', [0.0859261, -0.7440895, 1.0]], ['2, k, 20', [-0.02512498, 0.4301231, 1.0]], ['2, k, 21', [-0.3648031, -0.06707686, 1.0]], ['2, k, 22', [-0.3639028, -0.07717073, 1.0]], ['2, k, 23', [0.4489489, -0.04493379, 1.0]], ['2, k, 24', [0.3782543, -0.002772098, 1.0]]]
[['2, k, 0', [-0.004906024, -0.09426743, 1.0]], ['2, k, 1', [-0.01666293, 0.2094964, 1.0]], ['2, k, 2', [-0.02852808, 0.501864, 1.0]], ['2, k, 3', [0.01996545, 0.6203479, 1.0]], ['2, k, 4', [-0.1653989, 0.3974017, 1.0]], ['2, k, 5', [-0.2826882, 0.1778986, 1.0]], ['2, k, 6', [-0.3006931, -0.01939385, 1.0]], ['2, k, 7', [-0.3509627, -0.06185181, 1.0]], ['2, k, 8', [0.1530891, 0.3873267, 1.0]], ['2, k, 9', [0.2695737, 0.196612, 1.0]], ['2, k, 10', [0.4054047, 0.0403104, 1.0]], ['2, k, 11', [0.4257296, 0.009159245, 1.0]], ['2, k, 12', [-0.07449742, -0.09055682, 1.0]], ['2, k, 13', [-0.08707821, -0.4003149, 1.0]], ['2, k, 14', [-0.08139679, -0.6829529, 1.0]], ['2, k, 15', [-0.1112999, -0.7547743, 1.0]], ['2, k, 16', [0.06464323, -0.0944168, 1.0]], ['2, k, 17', [0.05891943, -0.3928283, 1.0]], ['2, k, 18', [0.06841899, -0.6772755, 1.0]], ['2, k, 19', [0.08609284, -0.744148, 1.0]], ['2, k, 20', [-0.02558175, 0.4303997, 1.0]], ['2, k, 21', [-0.3780398, -0.0995525, 1.0]], ['2, k, 22', [-0.3573804, -0.0531176, 1.0]], ['2, k, 23', [0.4541932, -0.03570399, 1.0]], ['2, k, 24', [0.3964144, -0.005792771, 1.0]]]
[['2, k, 0', [-0.005328234, -0.0939777, 1.0]], ['2, k, 1', [-0.01698788, 0.2096835, 1.0]], ['2, k, 2', [-0.02861072, 0.5018787, 1.0]], ['2, k, 3', [0.01888193, 0.6207367, 1.0]], ['2, k, 4', [-0.1659219, 0.3973846, 1.0]], ['2, k, 5', [-0.2823813, 0.1771348, 1.0]], ['2, k, 6', [-0.3001945, -0.01978448, 1.0]], ['2, k, 7', [-0.3502452, -0.06208906, 1.0]], ['2, k, 8', [0.1536261, 0.3885775, 1.0]], ['2, k, 9', [0.272672, 0.1994084, 1.0]], ['2, k, 10', [0.4105404, 0.04741027, 1.0]], ['2, k, 11', [0.4219233, 0.03111014, 1.0]], ['2, k, 12', [-0.0748787, -0.09030788, 1.0]], ['2, k, 13', [-0.08669645, -0.4005338, 1.0]], ['2, k, 14', [-0.08136104, -0.6827911, 1.0]], ['2, k, 15', [-0.1114722, -0.7547011, 1.0]], ['2, k, 16', [0.06420479, -0.09410504, 1.0]], ['2, k, 17', [0.05803334, -0.3921703, 1.0]], ['2, k, 18', [0.06819659, -0.6769724, 1.0]], ['2, k, 19', [0.08605701, -0.7440924, 1.0]], ['2, k, 20', [-0.02573709, 0.4304595, 1.0]], ['2, k, 21', [-0.378528, -0.1026621, 1.0]], ['2, k, 22', [-0.3565128, -0.05298863, 1.0]], ['2, k, 23', [0.4591503, -0.02146583, 1.0]], ['2, k, 24', [0.3827346, 0.02247418, 1.0]]]
[['2, k, 0', [-0.005484331, -0.09371638, 1.0]], ['2, k, 1', [-0.01733454, 0.210025, 1.0]], ['2, k, 2', [-0.02906538, 0.5022156, 1.0]], ['2, k, 3', [0.01691947, 0.6215003, 1.0]], ['2, k, 4', [-0.1666939, 0.3975575, 1.0]], ['2, k, 5', [-0.2822957, 0.1777326, 1.0]], ['2, k, 6', [-0.2993546, -0.01917115, 1.0]], ['2, k, 7', [-0.3442013, -0.0574913, 1.0]], ['2, k, 8', [0.1539623, 0.3896087, 1.0]], ['2, k, 9', [0.275087, 0.2018484, 1.0]], ['2, k, 10', [0.4181194, 0.05861501, 1.0]], ['2, k, 11', [0.4268932, 0.04317713, 1.0]], ['2, k, 12', [-0.07498071, -0.09020648, 1.0]], ['2, k, 13', [-0.08658614, -0.400279, 1.0]], ['2, k, 14', [-0.08137, -0.6827923, 1.0]], ['2, k, 15', [-0.04851462, -0.7147707, 1.0]], ['2, k, 16', [0.06402794, -0.09360953, 1.0]], ['2, k, 17', [0.05806577, -0.3921624, 1.0]], ['2, k, 18', [0.06883413, -0.6765937, 1.0]], ['2, k, 19', [0.08652804, -0.7440982, 1.0]], ['2, k, 20', [-0.02617505, 0.430801, 1.0]], ['2, k, 21', [-0.3765728, -0.09878299, 1.0]], ['2, k, 22', [-0.3574136, -0.05424868, 1.0]], ['2, k, 23', [0.4613155, -0.01270709, 1.0]], ['2, k, 24', [0.4017312, 0.01338354, 1.0]]]
[['2, k, 0', [-0.006050077, -0.09360531, 1.0]], ['2, k, 1', [-0.01787091, 0.2101588, 1.0]], ['2, k, 2', [-0.02944637, 0.5023538, 1.0]], ['2, k, 3', [0.01626103, 0.6217504, 1.0]], ['2, k, 4', [-0.167025, 0.3978755, 1.0]], ['2, k, 5', [-0.2822581, 0.1775968, 1.0]], ['2, k, 6', [-0.2992978, -0.01913864, 1.0]], ['2, k, 7', [-0.345877, -0.05855374, 1.0]], ['2, k, 8', [0.154405, 0.3896058, 1.0]], ['2, k, 9', [0.280243, 0.2050248, 1.0]], ['2, k, 10', [0.4266058, 0.06868946, 1.0]], ['2, k, 11', [0.4330961, 0.05522965, 1.0]], ['2, k, 12', [-0.07552225, -0.09004855, 1.0]], ['2, k, 13', [-0.08611965, -0.4010617, 1.0]], ['2, k, 14', [-0.08163908, -0.6832805, 1.0]], ['2, k, 15', [-0.04889106, -0.715272, 1.0]], ['2, k, 16', [0.0634255, -0.09359308, 1.0]], ['2, k, 17', [0.05846243, -0.3918584, 1.0]], ['2, k, 18', [0.06890519, -0.6765849, 1.0]], ['2, k, 19', [0.08653235, -0.7441441, 1.0]], ['2, k, 20', [-0.02660263, 0.4309377, 1.0]], ['2, k, 21', [-0.3779132, -0.09878851, 1.0]], ['2, k, 22', [-0.357921, -0.05309915, 1.0]], ['2, k, 23', [0.4667736, 0.003384145, 1.0]], ['2, k, 24', [0.4024914, 0.03365426, 1.0]]]
[['2, k, 0', [-0.006201316, -0.09349173, 1.0]], ['2, k, 1', [-0.01807887, 0.2102316, 1.0]], ['2, k, 2', [-0.02966261, 0.502363, 1.0]], ['2, k, 3', [0.01587932, 0.6218343, 1.0]], ['2, k, 4', [-0.1673962, 0.3978644, 1.0]], ['2, k, 5', [-0.2817888, 0.1763825, 1.0]], ['2, k, 6', [-0.2992397, -0.02006511, 1.0]], ['2, k, 7', [-0.3224164, -0.02635128, 1.0]], ['2, k, 8', [0.1547128, 0.3898195, 1.0]], ['2, k, 9', [0.2873422, 0.2101359, 1.0]], ['2, k, 10', [0.4348252, 0.0769897, 1.0]], ['2, k, 11', [0.4398587, 0.06720009, 1.0]], ['2, k, 12', [-0.07565092, -0.08998509, 1.0]], ['2, k, 13', [-0.08604144, -0.4001077, 1.0]], ['2, k, 14', [-0.08180751, -0.6832229, 1.0]], ['2, k, 15', [-0.04907634, -0.7152202, 1.0]], ['2, k, 16', [0.06328303, -0.09344511, 1.0]], ['2, k, 17', [0.0584232, -0.3912336, 1.0]], ['2, k, 18', [0.06899806, -0.6765977, 1.0]], ['2, k, 19', [0.08667476, -0.7442306, 1.0]], ['2, k, 20', [-0.02682124, 0.4309622, 1.0]], ['2, k, 21', [-0.3651489, -0.07251024, 1.0]], ['2, k, 22', [-0.3641683, -0.07392969, 1.0]], ['2, k, 23', [0.4776329, 0.01420122, 1.0]], ['2, k, 24', [0.4155834, 0.03987348, 1.0]]]
[['2, k, 0', [-0.006664325, -0.09312387, 1.0]], ['2, k, 1', [-0.01841221, 0.2104271, 1.0]], ['2, k, 2', [-0.0298431, 0.5024019, 1.0]], ['2, k, 3', [0.01505632, 0.6218326, 1.0]], ['2, k, 4', [-0.1680453, 0.3982315, 1.0]], ['2, k, 5', [-0.2812715, 0.1774106, 1.0]], ['2, k, 6', [-0.3010524, -0.01951815, 1.0]], ['2, k, 7', [-0.3212665, -0.02669729, 1.0]], ['2, k, 8', [0.1552643, 0.390238, 1.0]], ['2, k, 9', [0.2913908, 0.2131998, 1.0]], ['2, k, 10', [0.4440597, 0.08990923, 1.0]], ['2, k, 11', [0.4458818, 0.07943421, 1.0]], ['2, k, 12', [-0.07612783, -0.08956569, 1.0]], ['2, k, 13', [-0.08517154, -0.4016224, 1.0]], ['2, k, 14', [-0.08183593, -0.6830437, 1.0]], ['2, k, 15', [-0.1078399, -0.7566429, 1.0]], ['2, k, 16', [0.06289124, -0.09318168, 1.0]], ['2, k, 17', [0.0588479, -0.3897066, 1.0]], ['2, k, 18', [0.0697623, -0.6761766, 1.0]], ['2, k, 19', [0.08683897, -0.7443502, 1.0]], ['2, k, 20', [-0.02703997, 0.4310361, 1.0]], ['2, k, 21', [-0.3638588, -0.06697296, 1.0]], ['2, k, 22', [-0.3636596, -0.07689693, 1.0]], ['2, k, 23', [0.4822005, 0.0305919, 1.0]], ['2, k, 24', [0.4166709, 0.050177, 1.0]]]
[['2, k, 0', [-0.00700776, -0.09286951, 1.0]], ['2, k, 1', [-0.01870948, 0.2105696, 1.0]], ['2, k, 2', [-0.03006009, 0.5024448, 1.0]], ['2, k, 3', [0.01456047, 0.6221973, 1.0]], ['2, k, 4', [-0.1682543, 0.3982704, 1.0]], ['2, k, 5', [-0.2807395, 0.1761604, 1.0]], ['2, k, 6', [-0.30119, -0.0200014, 1.0]], ['2, k, 7', [-0.3262076, -0.03033457, 1.0]], ['2, k, 8', [0.1557564, 0.39063, 1.0]], ['2, k, 9', [0.295234, 0.2163761, 1.0]], ['2, k, 10', [0.4500212, 0.09956776, 1.0]], ['2, k, 11', [0.452992, 0.08971088, 1.0]], ['2, k, 12', [-0.07651501, -0.08925936, 1.0]], ['2, k, 13', [-0.08499575, -0.4018202, 1.0]], ['2, k, 14', [-0.08188346, -0.6831002, 1.0]], ['2, k, 15', [-0.04931533, -0.7151133, 1.0]], ['2, k, 16', [0.06262234, -0.09300592, 1.0]], ['2, k, 17', [0.05848098, -0.3896323, 1.0]], ['2, k, 18', [0.06974996, -0.6764837, 1.0]], ['2, k, 19', [0.0868701, -0.7445188, 1.0]], ['2, k, 20', [-0.02727894, 0.4311008, 1.0]], ['2, k, 21', [-0.3741728, -0.09244312, 1.0]], ['2, k, 22', [-0.3677904, -0.0862911, 1.0]], ['2, k, 23', [0.4938395, 0.04143867, 1.0]], ['2, k, 24', [0.4272204, 0.0629736, 1.0]]]
[['2, k, 0', [-0.007241915, -0.09268401, 1.0]], ['2, k, 1', [-0.01891724, 0.2106889, 1.0]], ['2, k, 2', [-0.03021428, 0.5024766, 1.0]], ['2, k, 3', [0.01266324, 0.6224182, 1.0]], ['2, k, 4', [-0.1688568, 0.3984499, 1.0]], ['2, k, 5', [-0.2803944, 0.1768116, 1.0]], ['2, k, 6', [-0.3068689, -0.01415532, 1.0]], ['2, k, 7', [-0.3542764, -0.05975262, 1.0]], ['2, k, 8', [0.1561288, 0.3915186, 1.0]], ['2, k, 9', [0.2984239, 0.2196677, 1.0]], ['2, k, 10', [0.4558623, 0.1096815, 1.0]], ['2, k, 11', [0.4582137, 0.09834778, 1.0]], ['2, k, 12', [-0.07680959, -0.08904721, 1.0]], ['2, k, 13', [-0.08504447, -0.4007447, 1.0]], ['2, k, 14', [-0.08214249, -0.6831565, 1.0]], ['2, k, 15', [-0.04984003, -0.7151964, 1.0]], ['2, k, 16', [0.06246229, -0.0928655, 1.0]], ['2, k, 17', [0.058711, -0.3897581, 1.0]], ['2, k, 18', [0.06980095, -0.6766514, 1.0]], ['2, k, 19', [0.08697988, -0.74474, 1.0]], ['2, k, 20', [-0.02745069, 0.4311567, 1.0]], ['2, k, 21', [-0.37801, -0.09683825, 1.0]], ['2, k, 22', [-0.3693101, -0.0853944, 1.0]], ['2, k, 23', [0.5017634, 0.0446947, 1.0]], ['2, k, 24', [0.4258712, 0.0771712, 1.0]]]
