[['2, k, 0', [-0.323784, -0.850936, 1.0]], ['2, k, 1', [-0.335768, -0.556746, 1.0]], ['2, k, 2', [-0.346074, -0.265962, 1.0]], ['2, k, 3', [-0.347245, -0.123099, 1.0]], ['2, k, 4', [-0.482853, -0.350963, 1.0]], ['2, k, 5', [-0.599124, -0.399416, 1.0]], ['2, k, 6', [-0.700268, -0.399865, 1.0]], ['2, k, 7', [-0.664135, -0.328065, 1.0]], ['2, k, 8', [-0.194855, -0.359905, 1.0]], ['2, k, 9', [-0.265068, -0.63389, 1.0]], ['2, k, 10', [-0.0130841, -0.436373, 1.0]], ['2, k, 11', [0.0826844, -0.315094, 1.0]], ['2, k, 12', [-0.38565, -0.839421, 1.0]], ['2, k, 13', [-0.466889, -1.12873, 1.0]], ['2, k, 14', [-0.487193, -1.61856, 1.0]], ['2, k, 15', [-0.401905, -1.55463, 1.0]], ['2, k, 16', [-0.254699, -0.843479, 1.0]], ['2, k, 17', [-0.100153, -1.10677, 1.0]], ['2, k, 18', [-0.0904712, -1.47027, 1.0]], ['2, k, 19', [-0.163412, -1.56621, 1.0]], ['2, k, 20', [-0.343792, -0.338269, 1.0]], ['2, k, 21', [-0.646931, -0.322484, 1.0]], ['2, k, 22', [-0.693187, -0.315923, 1.0]], ['2, k, 23', [0.129055, -0.302014, 1.0]], ['2, k, 24', [0.145245, -0.309619, 1.0]]]
[['2, k, 0', [-0.317941, -0.913642, 1.0]], ['2, k, 1', [-0.321693, -0.642255, 1.0]], ['2, k, 2', [-0.323787, -0.373339, 1.0]], ['2, k, 3', [-0.319066, -0.227294, 1.0]], ['2, k, 4', [-0.458462, -0.453942, 1.0]], ['2, k, 5', [-0.57098, -0.456796, 1.0]], ['2, k, 6', [-0.634781, -0.434341, 1.0]], ['2, k, 7', [-0.642033, -0.404448, 1.0]], ['2, k, 8', [-0.176289, -0.484419, 1.0]], ['2, k, 9', [-0.00865729, -0.473073, 1.0]], ['2, k, 10', [0.0731199, -0.404375, 1.0]], ['2, k, 11', [0.0944971, -0.381049, 1.0]], ['2, k, 12', [-0.382188, -0.904057, 1.0]], ['2, k, 13', [-0.430737, -1.14099, 1.0]], ['2, k, 14', [-0.457314, -1.52072, 1.0]], ['2, k, 15', [-0.422525, -1.56795, 1.0]], ['2, k, 16', [-0.247074, -0.904422, 1.0]], ['2, k, 17', [-0.166896, -1.14139, 1.0]], ['2, k, 18', [-0.153386, -1.42535, 1.0]], ['2, k, 19', [-0.140754, -1.47789, 1.0]], ['2, k, 20', [-0.323526, -0.440317, 1.0]], ['2, k, 21', [-0.635196, -0.397636, 1.0]], ['2, k, 22', [-0.569465, -0.398236, 1.0]], ['2, k, 23', [0.122707, -0.375653, 1.0]], ['2, k, 24', [0.0298872, -0.381885, 1.0]]]
[['2, k, 0', [-0.318972, -0.921034, 1.0]], ['2, k, 1', [-0.321873, -0.650796, 1.0]], ['2, k, 2', [-0.32312, -0.383109, 1.0]], ['2, k, 3', [-0.318699, -0.235663, 1.0]], ['2, k, 4', [-0.460551, -0.466356, 1.0]], ['2, k, 5', [-0.571522, -0.464365, 1.0]], ['2, k, 6', [-0.626868, -0.440437, 1.0]], ['2, k, 7', [-0.635004, -0.415218, 1.0]], ['2, k, 8', [-0.176284, -0.486395, 1.0]], ['2, k, 9', [-0.00452736, -0.48235, 1.0]], ['2, k, 10', [0.074, -0.416558, 1.0]], ['2, k, 11', [0.0934439, -0.39469, 1.0]], ['2, k, 12', [-0.383277, -0.911609, 1.0]], ['2, k, 13', [-0.430266, -1.14674, 1.0]], ['2, k, 14', [-0.456479, -1.52411, 1.0]], ['2, k, 15', [-0.423855, -1.57784, 1.0]], ['2, k, 16', [-0.248047, -0.911467, 1.0]], ['2, k, 17', [-0.167962, -1.14584, 1.0]], ['2, k, 18', [-0.168828, -1.42362, 1.0]], ['2, k, 19', [-0.157811, -1.4839, 1.0]], ['2, k, 20', [-0.323075, -0.449783, 1.0]], ['2, k, 21', [-0.63277, -0.407254, 1.0]], ['2, k, 22', [-0.599583, -0.430341, 1.0]], ['2, k, 23', [0.113955, -0.38724, 1.0]], ['2, k, 24', [0.0309548, -0.394283, 1.0]]]
[['2, k, 0', [-0.318685, -0.929874, 1.0]], ['2, k, 1', [-0.321305, -0.660562, 1.0]], ['2, k, 2', [-0.322401, -0.393525, 1.0]], ['2, k, 3', [-0.318761, -0.250948, 1.0]], ['2, k, 4', [-0.460612, -0.477097, 1.0]], ['2, k, 5', [-0.568329, -0.469971, 1.0]], ['2, k, 6', [-0.625232, -0.449055, 1.0]], ['2, k, 7', [-0.63346, -0.424861, 1.0]], ['2, k, 8', [-0.175252, -0.490117, 1.0]], ['2, k, 9', [0.00402164, -0.497132, 1.0]], ['2, k, 10', [0.0735096, -0.429175, 1.0]], ['2, k, 11', [0.0937652, -0.406154, 1.0]], ['2, k, 12', [-0.383361, -0.920681, 1.0]], ['2, k, 13', [-0.429784, -1.1537, 1.0]], ['2, k, 14', [-0.448997, -1.53081, 1.0]], ['2, k, 15', [-0.420948, -1.58055, 1.0]], ['2, k, 16', [-0.24742, -0.919896, 1.0]], ['2, k, 17', [-0.167994, -1.15252, 1.0]], ['2, k, 18', [-0.168327, -1.42787, 1.0]], ['2, k, 19', [-0.157389, -1.49061, 1.0]], ['2, k, 20', [-0.322382, -0.460066, 1.0]], ['2, k, 21', [-0.634536, -0.416039, 1.0]], ['2, k, 22', [-0.558262, -0.419609, 1.0]], ['2, k, 23', [0.116297, -0.39715, 1.0]], ['2, k, 24', [0.0308899, -0.40692, 1.0]]]
[['2, k, 0', [-0.319804, -0.938977, 1.0]], ['2, k, 1', [-0.32203, -0.671839, 1.0]], ['2, k, 2', [-0.322726, -0.407099, 1.0]], ['2, k, 3', [-0.317887, -0.259524, 1.0]], ['2, k, 4', [-0.459448, -0.486761, 1.0]], ['2, k, 5', [-0.569249, -0.476779, 1.0]], ['2, k, 6', [-0.625043, -0.459144, 1.0]], ['2, k, 7', [-0.637535, -0.435317, 1.0]], ['2, k, 8', [-0.174638, -0.497621, 1.0]], ['2, k, 9', [0.00605211, -0.509278, 1.0]], ['2, k, 10', [0.0743202, -0.440837, 1.0]], ['2, k, 11', [0.0914231, -0.417284, 1.0]], ['2, k, 12', [-0.384755, -0.929278, 1.0]], ['2, k, 13', [-0.429659, -1.1599, 1.0]], ['2, k, 14', [-0.461664, -1.48285, 1.0]], ['2, k, 15', [-0.409935, -1.56274, 1.0]], ['2, k, 16', [-0.248238, -0.929336, 1.0]], ['2, k, 17', [-0.167291, -1.15962, 1.0]], ['2, k, 18', [-0.166028, -1.43363, 1.0]], ['2, k, 19', [-0.154632, -1.49749, 1.0]], ['2, k, 20', [-0.322808, -0.473062, 1.0]], ['2, k, 21', [-0.62998, -0.429185, 1.0]], ['2, k, 22', [-0.56145, -0.428434, 1.0]], ['2, k, 23', [0.114099, -0.407361, 1.0]], ['2, k, 24', [0.0269375, -0.418269, 1.0]]]
[['2, k, 0', [-0.321524, -0.943949, 1.0]], ['2, k, 1', [-0.322533, -0.673077, 1.0]], ['2, k, 2', [-0.322753, -0.407087, 1.0]], ['2, k, 3', [-0.317583, -0.268728, 1.0]], ['2, k, 4', [-0.459562, -0.487492, 1.0]], ['2, k, 5', [-0.57207, -0.490026, 1.0]], ['2, k, 6', [-0.626593, -0.4688, 1.0]], ['2, k, 7', [-0.639204, -0.447198, 1.0]], ['2, k, 8', [-0.173621, -0.50302, 1.0]], ['2, k, 9', [0.00505885, -0.517536, 1.0]], ['2, k, 10', [0.0708067, -0.45097, 1.0]], ['2, k, 11', [0.0922658, -0.428321, 1.0]], ['2, k, 12', [-0.386011, -0.933412, 1.0]], ['2, k, 13', [-0.428918, -1.1627, 1.0]], ['2, k, 14', [-0.459098, -1.49775, 1.0]], ['2, k, 15', [-0.412971, -1.5613, 1.0]], ['2, k, 16', [-0.250452, -0.935108, 1.0]], ['2, k, 17', [-0.17063, -1.16348, 1.0]], ['2, k, 18', [-0.180968, -1.44533, 1.0]], ['2, k, 19', [-0.207928, -1.34456, 1.0]], ['2, k, 20', [-0.322879, -0.473134, 1.0]], ['2, k, 21', [-0.631046, -0.439742, 1.0]], ['2, k, 22', [-0.568986, -0.443369, 1.0]], ['2, k, 23', [0.113513, -0.425201, 1.0]], ['2, k, 24', [0.0233972, -0.428669, 1.0]]]
[['2, k, 0', [-0.32038, -0.953053, 1.0]], ['2, k, 1', [-0.321783, -0.68701, 1.0]], ['2, k, 2', [-0.322336, -0.423903, 1.0]], ['2, k, 3', [-0.316442, -0.279862, 1.0]], ['2, k, 4', [-0.455218, -0.500355, 1.0]], ['2, k, 5', [-0.586228, -0.526963, 1.0]], ['2, k, 6', [-0.631736, -0.481539, 1.0]], ['2, k, 7', [-0.640403, -0.45706, 1.0]], ['2, k, 8', [-0.171692, -0.507147, 1.0]], ['2, k, 9', [0.00729067, -0.52909, 1.0]], ['2, k, 10', [0.0141146, -0.449381, 1.0]], ['2, k, 11', [0.0693135, -0.442081, 1.0]], ['2, k, 12', [-0.384403, -0.943554, 1.0]], ['2, k, 13', [-0.428925, -1.16832, 1.0]], ['2, k, 14', [-0.460522, -1.50565, 1.0]], ['2, k, 15', [-0.413149, -1.55562, 1.0]], ['2, k, 16', [-0.249735, -0.943031, 1.0]], ['2, k, 17', [-0.171215, -1.1686, 1.0]], ['2, k, 18', [-0.177957, -1.44744, 1.0]], ['2, k, 19', [-0.206629, -1.34529, 1.0]], ['2, k, 20', [-0.322402, -0.489475, 1.0]], ['2, k, 21', [-0.642874, -0.454743, 1.0]], ['2, k, 22', [-0.574874, -0.455445, 1.0]], ['2, k, 23', [0.102077, -0.430868, 1.0]], ['2, k, 24', [-0.00388123, -0.436396, 1.0]]]
[['2, k, 0', [-0.320743, -0.962388, 1.0]], ['2, k, 1', [-0.322136, -0.697853, 1.0]], ['2, k, 2', [-0.322433, -0.435592, 1.0]], ['2, k, 3', [-0.315821, -0.28701, 1.0]], ['2, k, 4', [-0.454303, -0.508853, 1.0]], ['2, k, 5', [-0.565203, -0.48931, 1.0]], ['2, k, 6', [-0.637695, -0.502959, 1.0]], ['2, k, 7', [-0.641531, -0.470842, 1.0]], ['2, k, 8', [-0.171798, -0.511773, 1.0]], ['2, k, 9', [0.00684025, -0.539137, 1.0]], ['2, k, 10', [0.0918761, -0.465227, 1.0]], ['2, k, 11', [0.0962621, -0.45005, 1.0]], ['2, k, 12', [-0.384899, -0.952495, 1.0]], ['2, k, 13', [-0.429692, -1.17478, 1.0]], ['2, k, 14', [-0.453282, -1.54364, 1.0]], ['2, k, 15', [-0.400707, -1.57997, 1.0]], ['2, k, 16', [-0.24997, -0.952509, 1.0]], ['2, k, 17', [-0.171414, -1.17467, 1.0]], ['2, k, 18', [-0.175782, -1.45116, 1.0]], ['2, k, 19', [-0.206356, -1.34549, 1.0]], ['2, k, 20', [-0.322584, -0.500971, 1.0]], ['2, k, 21', [-0.631853, -0.463175, 1.0]], ['2, k, 22', [-0.567599, -0.463227, 1.0]], ['2, k, 23', [0.115122, -0.44027, 1.0]], ['2, k, 24', [0.0270765, -0.450414, 1.0]]]
[['2, k, 0', [-0.324309, -0.971405, 1.0]], ['2, k, 1', [-0.323084, -0.709247, 1.0]], ['2, k, 2', [-0.320052, -0.450098, 1.0]], ['2, k, 3', [-0.315542, -0.301271, 1.0]], ['2, k, 4', [-0.455349, -0.511499, 1.0]], ['2, k, 5', [-0.567348, -0.494966, 1.0]], ['2, k, 6', [-0.632053, -0.50794, 1.0]], ['2, k, 7', [-0.638607, -0.478914, 1.0]], ['2, k, 8', [-0.17397, -0.527347, 1.0]], ['2, k, 9', [0.00728657, -0.542749, 1.0]], ['2, k, 10', [0.0187878, -0.469762, 1.0]], ['2, k, 11', [0.0723908, -0.461576, 1.0]], ['2, k, 12', [-0.388219, -0.960569, 1.0]], ['2, k, 13', [-0.430492, -1.18104, 1.0]], ['2, k, 14', [-0.45258, -1.54708, 1.0]], ['2, k, 15', [-0.40074, -1.57755, 1.0]], ['2, k, 16', [-0.253729, -0.962345, 1.0]], ['2, k, 17', [-0.171836, -1.18131, 1.0]], ['2, k, 18', [-0.158373, -1.45848, 1.0]], ['2, k, 19', [-0.198181, -1.34331, 1.0]], ['2, k, 20', [-0.321126, -0.514628, 1.0]], ['2, k, 21', [-0.635829, -0.472453, 1.0]], ['2, k, 22', [-0.564823, -0.472423, 1.0]], ['2, k, 23', [0.108469, -0.458364, 1.0]], ['2, k, 24', [0.0858494, -0.468193, 1.0]]]
[['2, k, 0', [-0.33062, -0.987097, 1.0]], ['2, k, 1', [-0.324889, -0.721468, 1.0]], ['2, k, 2', [-0.319705, -0.460981, 1.0]], ['2, k, 3', [-0.315488, -0.311234, 1.0]], ['2, k, 4', [-0.45676, -0.516091, 1.0]], ['2, k, 5', [-0.569117, -0.509986, 1.0]], ['2, k, 6', [-0.605306, -0.517107, 1.0]], ['2, k, 7', [-0.63464, -0.48974, 1.0]], ['2, k, 8', [-0.173309, -0.529601, 1.0]], ['2, k, 9', [0.00743263, -0.553408, 1.0]], ['2, k, 10', [0.0177495, -0.473176, 1.0]], ['2, k, 11', [0.0751795, -0.470967, 1.0]], ['2, k, 12', [-0.393316, -0.975985, 1.0]], ['2, k, 13', [-0.429923, -1.17792, 1.0]], ['2, k, 14', [-0.453592, -1.54182, 1.0]], ['2, k, 15', [-0.407146, -1.5756, 1.0]], ['2, k, 16', [-0.261228, -0.978146, 1.0]], ['2, k, 17', [-0.176218, -1.17669, 1.0]], ['2, k, 18', [-0.178675, -1.43251, 1.0]], ['2, k, 19', [-0.197081, -1.53179, 1.0]], ['2, k, 20', [-0.321207, -0.525433, 1.0]], ['2, k, 21', [-0.646201, -0.486373, 1.0]], ['2, k, 22', [-0.5632, -0.483947, 1.0]], ['2, k, 23', [0.110001, -0.462129, 1.0]], ['2, k, 24', [0.00409627, -0.471035, 1.0]]]
[['2, k, 0', [-0.331931, -0.994841, 1.0]], ['2, k, 1', [-0.326303, -0.730356, 1.0]], ['2, k, 2', [-0.320299, -0.468046, 1.0]], ['2, k, 3', [-0.314948, -0.321449, 1.0]], ['2, k, 4', [-0.457485, -0.519574, 1.0]], ['2, k, 5', [-0.569199, -0.516797, 1.0]], ['2, k, 6', [-0.627881, -0.530959, 1.0]], ['2, k, 7', [-0.64019, -0.497663, 1.0]], ['2, k, 8', [-0.173677, -0.532681, 1.0]], ['2, k, 9', [0.00973441, -0.57282, 1.0]], ['2, k, 10', [0.0793068, -0.512304, 1.0]], ['2, k, 11', [0.0963315, -0.47849, 1.0]], ['2, k, 12', [-0.393777, -0.983553, 1.0]], ['2, k, 13', [-0.438041, -1.13197, 1.0]], ['2, k, 14', [-0.463761, -1.49783, 1.0]], ['2, k, 15', [-0.423427, -1.56393, 1.0]], ['2, k, 16', [-0.263373, -0.986015, 1.0]], ['2, k, 17', [-0.166526, -1.13409, 1.0]], ['2, k, 18', [-0.170922, -1.40304, 1.0]], ['2, k, 19', [-0.15992, -1.46819, 1.0]], ['2, k, 20', [-0.321995, -0.533139, 1.0]], ['2, k, 21', [-0.638405, -0.491153, 1.0]], ['2, k, 22', [-0.573256, -0.493967, 1.0]], ['2, k, 23', [0.108819, -0.473941, 1.0]], ['2, k, 24', [0.02963, -0.478491, 1.0]]]
[['2, k, 0', [-0.332214, -1.00068, 1.0]], ['2, k, 1', [-0.326562, -0.731171, 1.0]], ['2, k, 2', [-0.320467, -0.466915, 1.0]], ['2, k, 3', [-0.314937, -0.328829, 1.0]], ['2, k, 4', [-0.457997, -0.531164, 1.0]], ['2, k, 5', [-0.569901, -0.518858, 1.0]], ['2, k, 6', [-0.627981, -0.575321, 1.0]], ['2, k, 7', [-0.642615, -0.50807, 1.0]], ['2, k, 8', [-0.174018, -0.532119, 1.0]], ['2, k, 9', [0.0218716, -0.597411, 1.0]], ['2, k, 10', [0.0757937, -0.513556, 1.0]], ['2, k, 11', [0.0958213, -0.487188, 1.0]], ['2, k, 12', [-0.393932, -0.991063, 1.0]], ['2, k, 13', [-0.437911, -1.13059, 1.0]], ['2, k, 14', [-0.469322, -1.50524, 1.0]], ['2, k, 15', [-0.425426, -1.5648, 1.0]], ['2, k, 16', [-0.263734, -0.990277, 1.0]], ['2, k, 17', [-0.16631, -1.13342, 1.0]], ['2, k, 18', [-0.1659, -1.39983, 1.0]], ['2, k, 19', [-0.153976, -1.46664, 1.0]], ['2, k, 20', [-0.322128, -0.532684, 1.0]], ['2, k, 21', [-0.639536, -0.499563, 1.0]], ['2, k, 22', [-0.579762, -0.504455, 1.0]], ['2, k, 23', [0.120455, -0.476658, 1.0]], ['2, k, 24', [0.0268135, -0.48729, 1.0]]]
[['2, k, 0', [-0.331828, -1.00453, 1.0]], ['2, k, 1', [-0.326703, -0.732545, 1.0]], ['2, k, 2', [-0.320597, -0.466813, 1.0]], ['2, k, 3', [-0.314731, -0.336831, 1.0]], ['2, k, 4', [-0.458596, -0.536767, 1.0]], ['2, k, 5', [-0.569296, -0.526384, 1.0]], ['2, k, 6', [-0.62011, -0.56548, 1.0]], ['2, k, 7', [-0.638979, -0.516083, 1.0]], ['2, k, 8', [-0.174485, -0.532596, 1.0]], ['2, k, 9', [0.0105688, -0.591137, 1.0]], ['2, k, 10', [0.0731941, -0.518128, 1.0]], ['2, k, 11', [0.0935126, -0.494852, 1.0]], ['2, k, 12', [-0.393263, -0.994876, 1.0]], ['2, k, 13', [-0.438503, -1.1317, 1.0]], ['2, k, 14', [-0.463698, -1.49771, 1.0]], ['2, k, 15', [-0.425241, -1.56474, 1.0]], ['2, k, 16', [-0.263659, -0.993966, 1.0]], ['2, k, 17', [-0.1661, -1.13294, 1.0]], ['2, k, 18', [-0.162651, -1.39788, 1.0]], ['2, k, 19', [-0.149729, -1.46551, 1.0]], ['2, k, 20', [-0.322203, -0.532718, 1.0]], ['2, k, 21', [-0.643598, -0.511855, 1.0]], ['2, k, 22', [-0.573075, -0.511978, 1.0]], ['2, k, 23', [0.115374, -0.488621, 1.0]], ['2, k, 24', [0.0298229, -0.495765, 1.0]]]
[['2, k, 0', [-0.333268, -1.01224, 1.0]], ['2, k, 1', [-0.329755, -0.745186, 1.0]], ['2, k, 2', [-0.325025, -0.481043, 1.0]], ['2, k, 3', [-0.315222, -0.341026, 1.0]], ['2, k, 4', [-0.459829, -0.548514, 1.0]], ['2, k, 5', [-0.570842, -0.530686, 1.0]], ['2, k, 6', [-0.6253, -0.54397, 1.0]], ['2, k, 7', [-0.63988, -0.522451, 1.0]], ['2, k, 8', [-0.177319, -0.552452, 1.0]], ['2, k, 9', [-0.00852084, -0.58353, 1.0]], ['2, k, 10', [0.0729137, -0.520543, 1.0]], ['2, k, 11', [0.0916628, -0.501766, 1.0]], ['2, k, 12', [-0.394931, -1.00208, 1.0]], ['2, k, 13', [-0.437998, -1.13024, 1.0]], ['2, k, 14', [-0.465968, -1.50114, 1.0]], ['2, k, 15', [-0.424739, -1.56524, 1.0]], ['2, k, 16', [-0.264847, -1.00199, 1.0]], ['2, k, 17', [-0.165988, -1.13345, 1.0]], ['2, k, 18', [-0.161829, -1.39761, 1.0]], ['2, k, 19', [-0.192247, -1.49833, 1.0]], ['2, k, 20', [-0.326372, -0.546804, 1.0]], ['2, k, 21', [-0.642106, -0.517318, 1.0]], ['2, k, 22', [-0.571894, -0.516013, 1.0]], ['2, k, 23', [0.117344, -0.492766, 1.0]], ['2, k, 24', [0.0294043, -0.501832, 1.0]]]
[['2, k, 0', [-0.334097, -1.01652, 1.0]], ['2, k, 1', [-0.330869, -0.751477, 1.0]], ['2, k, 2', [-0.326399, -0.488937, 1.0]], ['2, k, 3', [-0.315564, -0.344275, 1.0]], ['2, k, 4', [-0.460834, -0.552963, 1.0]], ['2, k, 5', [-0.570989, -0.535556, 1.0]], ['2, k, 6', [-0.611728, -0.591235, 1.0]], ['2, k, 7', [-0.643277, -0.526823, 1.0]], ['2, k, 8', [-0.178429, -0.555673, 1.0]], ['2, k, 9', [0.014805, -0.582729, 1.0]], ['2, k, 10', [0.0753036, -0.527803, 1.0]], ['2, k, 11', [0.0981581, -0.504458, 1.0]], ['2, k, 12', [-0.395642, -1.00601, 1.0]], ['2, k, 13', [-0.437548, -1.13034, 1.0]], ['2, k, 14', [-0.462782, -1.50144, 1.0]], ['2, k, 15', [-0.421064, -1.56513, 1.0]], ['2, k, 16', [-0.265798, -1.00653, 1.0]], ['2, k, 17', [-0.16565, -1.13248, 1.0]], ['2, k, 18', [-0.198257, -1.37555, 1.0]], ['2, k, 19', [-0.202557, -1.47943, 1.0]], ['2, k, 20', [-0.327711, -0.554367, 1.0]], ['2, k, 21', [-0.646199, -0.519668, 1.0]], ['2, k, 22', [-0.581827, -0.51889, 1.0]], ['2, k, 23', [0.113957, -0.497721, 1.0]], ['2, k, 24', [0.0306539, -0.504602, 1.0]]]
[['2, k, 0', [-0.335034, -1.01889, 1.0]], ['2, k, 1', [-0.331488, -0.754038, 1.0]], ['2, k, 2', [-0.326789, -0.491812, 1.0]], ['2, k, 3', [-0.31549, -0.346074, 1.0]], ['2, k, 4', [-0.462316, -0.557126, 1.0]], ['2, k, 5', [-0.570435, -0.538785, 1.0]], ['2, k, 6', [-0.643328, -0.574417, 1.0]], ['2, k, 7', [-0.64614, -0.52751, 1.0]], ['2, k, 8', [-0.179665, -0.558481, 1.0]], ['2, k, 9', [0.000169898, -0.565867, 1.0]], ['2, k, 10', [0.074937, -0.527692, 1.0]], ['2, k, 11', [0.0940353, -0.506939, 1.0]], ['2, k, 12', [-0.396445, -1.00818, 1.0]], ['2, k, 13', [-0.437379, -1.13, 1.0]], ['2, k, 14', [-0.457735, -1.45726, 1.0]], ['2, k, 15', [-0.427927, -1.54651, 1.0]], ['2, k, 16', [-0.266876, -1.00909, 1.0]], ['2, k, 17', [-0.165722, -1.13154, 1.0]], ['2, k, 18', [-0.193999, -1.36739, 1.0]], ['2, k, 19', [-0.204668, -1.47266, 1.0]], ['2, k, 20', [-0.328165, -0.55714, 1.0]], ['2, k, 21', [-0.64838, -0.522844, 1.0]], ['2, k, 22', [-0.583035, -0.522461, 1.0]], ['2, k, 23', [0.11372, -0.505381, 1.0]], ['2, k, 24', [0.0268136, -0.507285, 1.0]]]
[['2, k, 0', [-0.335461, -1.01965, 1.0]], ['2, k, 1', [-0.331879, -0.754979, 1.0]], ['2, k, 2', [-0.327091, -0.492622, 1.0]], ['2, k, 3', [-0.315385, -0.347192, 1.0]], ['2, k, 4', [-0.462573, -0.558283, 1.0]], ['2, k, 5', [-0.569891, -0.540948, 1.0]], ['2, k, 6', [-0.638799, -0.530929, 1.0]], ['2, k, 7', [-0.645644, -0.527766, 1.0]], ['2, k, 8', [-0.179898, -0.559127, 1.0]], ['2, k, 9', [0.013342, -0.580102, 1.0]], ['2, k, 10', [0.0757846, -0.528391, 1.0]], ['2, k, 11', [0.0947692, -0.506427, 1.0]], ['2, k, 12', [-0.396881, -1.00895, 1.0]], ['2, k, 13', [-0.437165, -1.12962, 1.0]], ['2, k, 14', [-0.456149, -1.45612, 1.0]], ['2, k, 15', [-0.431325, -1.5494, 1.0]], ['2, k, 16', [-0.267281, -1.00982, 1.0]], ['2, k, 17', [-0.166055, -1.13132, 1.0]], ['2, k, 18', [-0.193225, -1.36674, 1.0]], ['2, k, 19', [-0.21053, -1.46929, 1.0]], ['2, k, 20', [-0.328497, -0.558012, 1.0]], ['2, k, 21', [-0.639839, -0.522995, 1.0]], ['2, k, 22', [-0.586197, -0.527201, 1.0]], ['2, k, 23', [0.115123, -0.499596, 1.0]], ['2, k, 24', [0.0268493, -0.506156, 1.0]]]
[['2, k, 0', [-0.335502, -1.01991, 1.0]], ['2, k, 1', [-0.331787, -0.755312, 1.0]], ['2, k, 2', [-0.326868, -0.492877, 1.0]], ['2, k, 3', [-0.315365, -0.347566, 1.0]], ['2, k, 4', [-0.462783, -0.558744, 1.0]], ['2, k, 5', [-0.570113, -0.541079, 1.0]], ['2, k, 6', [-0.634748, -0.537241, 1.0]], ['2, k, 7', [-0.644221, -0.523629, 1.0]], ['2, k, 8', [-0.179617, -0.559547, 1.0]], ['2, k, 9', [0.0126581, -0.567483, 1.0]], ['2, k, 10', [0.0776767, -0.531697, 1.0]], ['2, k, 11', [0.0956029, -0.502925, 1.0]], ['2, k, 12', [-0.396864, -1.00922, 1.0]], ['2, k, 13', [-0.437182, -1.13084, 1.0]], ['2, k, 14', [-0.446197, -1.3805, 1.0]], ['2, k, 15', [-0.433841, -1.48264, 1.0]], ['2, k, 16', [-0.26739, -1.01006, 1.0]], ['2, k, 17', [-0.166027, -1.13211, 1.0]], ['2, k, 18', [-0.163019, -1.39293, 1.0]], ['2, k, 19', [-0.197729, -1.49186, 1.0]], ['2, k, 20', [-0.328308, -0.558301, 1.0]], ['2, k, 21', [-0.646062, -0.52185, 1.0]], ['2, k, 22', [-0.585516, -0.522167, 1.0]], ['2, k, 23', [0.106159, -0.500081, 1.0]], ['2, k, 24', [0.0309602, -0.5046, 1.0]]]
[['2, k, 0', [-0.335065, -1.01839, 1.0]], ['2, k, 1', [-0.3314, -0.755007, 1.0]], ['2, k, 2', [-0.326534, -0.492925, 1.0]], ['2, k, 3', [-0.315383, -0.347561, 1.0]], ['2, k, 4', [-0.462605, -0.558528, 1.0]], ['2, k, 5', [-0.569342, -0.54069, 1.0]], ['2, k, 6', [-0.62206, -0.553424, 1.0]], ['2, k, 7', [-0.642812, -0.520263, 1.0]], ['2, k, 8', [-0.179695, -0.554318, 1.0]], ['2, k, 9', [-0.016911, -0.530783, 1.0]], ['2, k, 10', [0.0757978, -0.530394, 1.0]], ['2, k, 11', [0.096974, -0.500132, 1.0]], ['2, k, 12', [-0.396263, -1.00818, 1.0]], ['2, k, 13', [-0.437125, -1.1299, 1.0]], ['2, k, 14', [-0.446991, -1.38194, 1.0]], ['2, k, 15', [-0.43237, -1.48211, 1.0]], ['2, k, 16', [-0.26715, -1.00804, 1.0]], ['2, k, 17', [-0.167543, -1.13098, 1.0]], ['2, k, 18', [-0.162816, -1.39252, 1.0]], ['2, k, 19', [-0.149348, -1.46151, 1.0]], ['2, k, 20', [-0.328014, -0.558298, 1.0]], ['2, k, 21', [-0.646917, -0.51946, 1.0]], ['2, k, 22', [-0.582308, -0.51825, 1.0]], ['2, k, 23', [0.114282, -0.497151, 1.0]], ['2, k, 24', [0.0287042, -0.500985, 1.0]]]
