[['2, k, 0', [-0.19209, -0.274801, 1.0]], ['2, k, 1', [-0.151384, 0.0121166, 1.0]], ['2, k, 2', [-0.11077, 0.292472, 1.0]], ['2, k, 3', [-0.0866607, 0.426097, 1.0]], ['2, k, 4', [-0.259463, 0.248746, 1.0]], ['2, k, 5', [-0.3527, 0.436664, 1.0]], ['2, k, 6', [-0.353218, 0.602172, 1.0]], ['2, k, 7', [-0.31406, 0.667332, 1.0]], ['2, k, 8', [0.04263, 0.217388, 1.0]], ['2, k, 9', [0.209347, 0.297049, 1.0]], ['2, k, 10', [0.294718, 0.44278, 1.0]], ['2, k, 11', [0.310965, 0.506113, 1.0]], ['2, k, 12', [-0.258333, -0.264036, 1.0]], ['2, k, 13', [-0.268899, -0.575808, 1.0]], ['2, k, 14', [-0.269402, -0.739991, 1.0]], ['2, k, 15', [-0.280951, -0.856472, 1.0]], ['2, k, 16', [-0.120809, -0.278377, 1.0]], ['2, k, 17', [0.00886979, -0.563281, 1.0]], ['2, k, 18', [-0.0139094, -0.765146, 1.0]], ['2, k, 19', [-0.000736764, -0.881626, 1.0]], ['2, k, 20', [-0.120935, 0.223345, 1.0]], ['2, k, 21', [-0.296394, 0.69816, 1.0]], ['2, k, 22', [-0.356297, 0.681, 1.0]], ['2, k, 23', [0.32307, 0.563313, 1.0]], ['2, k, 24', [0.344912, 0.49888, 1.0]]]
[['2, k, 0', [-0.127656, -0.215598, 1.0]], ['2, k, 1', [-0.0993463, 0.047158, 1.0]], ['2, k, 2', [-0.0741942, 0.305231, 1.0]], ['2, k, 3', [0.00811862, 0.418777, 1.0]], ['2, k, 4', [-0.205618, 0.251851, 1.0]], ['2, k, 5', [-0.133947, 0.432882, 1.0]], ['2, k, 6', [0.033877, 0.567062, 1.0]], ['2, k, 7', [0.0665947, 0.585678, 1.0]], ['2, k, 8', [0.0914993, 0.190383, 1.0]], ['2, k, 9', [0.254748, 0.0675181, 1.0]], ['2, k, 10', [0.470487, 0.146742, 1.0]], ['2, k, 11', [0.520381, 0.182251, 1.0]], ['2, k, 12', [-0.195332, -0.200574, 1.0]], ['2, k, 13', [-0.248329, -0.534901, 1.0]], ['2, k, 14', [-0.281482, -0.792598, 1.0]], ['2, k, 15', [-0.258291, -0.844219, 1.0]], ['2, k, 16', [-0.0563187, -0.225188, 1.0]], ['2, k, 17', [-0.0305528, -0.55736, 1.0]], ['2, k, 18', [-0.000403342, -0.790996, 1.0]], ['2, k, 19', [0.01967, -0.84262, 1.0]], ['2, k, 20', [-0.0799667, 0.241677, 1.0]], ['2, k, 21', [0.115951, 0.585256, 1.0]], ['2, k, 22', [0.0362569, 0.626141, 1.0]], ['2, k, 23', [0.565856, 0.214829, 1.0]], ['2, k, 24', [0.500775, 0.234394, 1.0]]]
[['2, k, 0', [-0.127511, -0.214691, 1.0]], ['2, k, 1', [-0.0996104, 0.0495551, 1.0]], ['2, k, 2', [-0.0742569, 0.309006, 1.0]], ['2, k, 3', [0.0066798, 0.423303, 1.0]], ['2, k, 4', [-0.206353, 0.251495, 1.0]], ['2, k, 5', [-0.138235, 0.430903, 1.0]], ['2, k, 6', [0.0303922, 0.567784, 1.0]], ['2, k, 7', [0.0599729, 0.585321, 1.0]], ['2, k, 8', [0.0915308, 0.190907, 1.0]], ['2, k, 9', [0.254743, 0.0679163, 1.0]], ['2, k, 10', [0.471507, 0.15167, 1.0]], ['2, k, 11', [0.519003, 0.188745, 1.0]], ['2, k, 12', [-0.19536, -0.199557, 1.0]], ['2, k, 13', [-0.248236, -0.535015, 1.0]], ['2, k, 14', [-0.28039, -0.792194, 1.0]], ['2, k, 15', [-0.257402, -0.843824, 1.0]], ['2, k, 16', [-0.0561156, -0.224403, 1.0]], ['2, k, 17', [-0.0303501, -0.557224, 1.0]], ['2, k, 18', [-0.00209094, -0.790243, 1.0]], ['2, k, 19', [0.0178097, -0.841882, 1.0]], ['2, k, 20', [-0.0802215, 0.245019, 1.0]], ['2, k, 21', [0.117273, 0.572465, 1.0]], ['2, k, 22', [0.0382795, 0.623139, 1.0]], ['2, k, 23', [0.563169, 0.224583, 1.0]], ['2, k, 24', [0.497932, 0.240756, 1.0]]]
[['2, k, 0', [-0.127401, -0.214418, 1.0]], ['2, k, 1', [-0.0996579, 0.0500931, 1.0]], ['2, k, 2', [-0.0742027, 0.309705, 1.0]], ['2, k, 3', [0.00656808, 0.424625, 1.0]], ['2, k, 4', [-0.207535, 0.24977, 1.0]], ['2, k, 5', [-0.143366, 0.429203, 1.0]], ['2, k, 6', [0.0268353, 0.569519, 1.0]], ['2, k, 7', [0.0568553, 0.585549, 1.0]], ['2, k, 8', [0.0915295, 0.191259, 1.0]], ['2, k, 9', [0.255279, 0.0689989, 1.0]], ['2, k, 10', [0.47162, 0.15799, 1.0]], ['2, k, 11', [0.515793, 0.196266, 1.0]], ['2, k, 12', [-0.195425, -0.199374, 1.0]], ['2, k, 13', [-0.248065, -0.535001, 1.0]], ['2, k, 14', [-0.279826, -0.791942, 1.0]], ['2, k, 15', [-0.257316, -0.843584, 1.0]], ['2, k, 16', [-0.0557329, -0.224034, 1.0]], ['2, k, 17', [-0.030282, -0.557236, 1.0]], ['2, k, 18', [-0.00366608, -0.790807, 1.0]], ['2, k, 19', [0.0157801, -0.842454, 1.0]], ['2, k, 20', [-0.0802373, 0.245659, 1.0]], ['2, k, 21', [0.108569, 0.569903, 1.0]], ['2, k, 22', [0.02877, 0.621604, 1.0]], ['2, k, 23', [0.559167, 0.229269, 1.0]], ['2, k, 24', [0.497194, 0.243287, 1.0]]]
[['2, k, 0', [-0.127293, -0.213751, 1.0]], ['2, k, 1', [-0.0996562, 0.0506005, 1.0]], ['2, k, 2', [-0.0740822, 0.310022, 1.0]], ['2, k, 3', [0.00366336, 0.425291, 1.0]], ['2, k, 4', [-0.208641, 0.249187, 1.0]], ['2, k, 5', [-0.148801, 0.428022, 1.0]], ['2, k, 6', [-0.0200845, 0.559876, 1.0]], ['2, k, 7', [0.0304182, 0.588111, 1.0]], ['2, k, 8', [0.0914206, 0.19157, 1.0]], ['2, k, 9', [0.256512, 0.0712555, 1.0]], ['2, k, 10', [0.470397, 0.162566, 1.0]], ['2, k, 11', [0.513537, 0.208691, 1.0]], ['2, k, 12', [-0.19556, -0.198928, 1.0]], ['2, k, 13', [-0.247821, -0.534787, 1.0]], ['2, k, 14', [-0.280086, -0.791197, 1.0]], ['2, k, 15', [-0.257676, -0.842831, 1.0]], ['2, k, 16', [-0.0553294, -0.223136, 1.0]], ['2, k, 17', [-0.0302164, -0.55714, 1.0]], ['2, k, 18', [-0.000724783, -0.790465, 1.0]], ['2, k, 19', [0.0185843, -0.842095, 1.0]], ['2, k, 20', [-0.0801767, 0.24599, 1.0]], ['2, k, 21', [0.075489, 0.597529, 1.0]], ['2, k, 22', [-0.00027252, 0.622841, 1.0]], ['2, k, 23', [0.556986, 0.242065, 1.0]], ['2, k, 24', [0.48942, 0.258796, 1.0]]]
[['2, k, 0', [-0.126861, -0.21291, 1.0]], ['2, k, 1', [-0.098421, 0.0513873, 1.0]], ['2, k, 2', [-0.0698521, 0.310762, 1.0]], ['2, k, 3', [-0.000767437, 0.428499, 1.0]], ['2, k, 4', [-0.210304, 0.245072, 1.0]], ['2, k, 5', [-0.153693, 0.427414, 1.0]], ['2, k, 6', [-0.0223119, 0.558634, 1.0]], ['2, k, 7', [0.00658512, 0.587527, 1.0]], ['2, k, 8', [0.0917498, 0.192263, 1.0]], ['2, k, 9', [0.258166, 0.0738804, 1.0]], ['2, k, 10', [0.46871, 0.169394, 1.0]], ['2, k, 11', [0.510838, 0.220836, 1.0]], ['2, k, 12', [-0.19554, -0.198414, 1.0]], ['2, k, 13', [-0.247736, -0.534808, 1.0]], ['2, k, 14', [-0.283589, -0.78341, 1.0]], ['2, k, 15', [-0.285078, -0.894626, 1.0]], ['2, k, 16', [-0.0544116, -0.221931, 1.0]], ['2, k, 17', [-0.0303353, -0.556963, 1.0]], ['2, k, 18', [-0.00122057, -0.790572, 1.0]], ['2, k, 19', [0.0178963, -0.84216, 1.0]], ['2, k, 20', [-0.0770395, 0.246792, 1.0]], ['2, k, 21', [0.0649836, 0.599988, 1.0]], ['2, k, 22', [-0.0196654, 0.626552, 1.0]], ['2, k, 23', [0.552954, 0.257809, 1.0]], ['2, k, 24', [0.488883, 0.261667, 1.0]]]
[['2, k, 0', [-0.126759, -0.213098, 1.0]], ['2, k, 1', [-0.0984322, 0.0513503, 1.0]], ['2, k, 2', [-0.0699584, 0.310704, 1.0]], ['2, k, 3', [-0.00338943, 0.429296, 1.0]], ['2, k, 4', [-0.211425, 0.243161, 1.0]], ['2, k, 5', [-0.165285, 0.423544, 1.0]], ['2, k, 6', [-0.033112, 0.554911, 1.0]], ['2, k, 7', [-0.00643836, 0.588123, 1.0]], ['2, k, 8', [0.0917771, 0.192867, 1.0]], ['2, k, 9', [0.261649, 0.0803236, 1.0]], ['2, k, 10', [0.461264, 0.200619, 1.0]], ['2, k, 11', [0.508175, 0.241943, 1.0]], ['2, k, 12', [-0.195862, -0.199086, 1.0]], ['2, k, 13', [-0.247643, -0.532556, 1.0]], ['2, k, 14', [-0.282668, -0.786331, 1.0]], ['2, k, 15', [-0.284795, -0.897483, 1.0]], ['2, k, 16', [-0.0541124, -0.221973, 1.0]], ['2, k, 17', [-0.0301329, -0.556903, 1.0]], ['2, k, 18', [-0.0036195, -0.790011, 1.0]], ['2, k, 19', [0.0151828, -0.841611, 1.0]], ['2, k, 20', [-0.0771058, 0.246746, 1.0]], ['2, k, 21', [0.0483984, 0.603233, 1.0]], ['2, k, 22', [-0.0351494, 0.625257, 1.0]], ['2, k, 23', [0.544868, 0.276655, 1.0]], ['2, k, 24', [0.471336, 0.293985, 1.0]]]
[['2, k, 0', [-0.126434, -0.21356, 1.0]], ['2, k, 1', [-0.0983866, 0.0503565, 1.0]], ['2, k, 2', [-0.0703432, 0.307782, 1.0]], ['2, k, 3', [-0.00516935, 0.432705, 1.0]], ['2, k, 4', [-0.211567, 0.24165, 1.0]], ['2, k, 5', [-0.178205, 0.416405, 1.0]], ['2, k, 6', [-0.0513001, 0.551398, 1.0]], ['2, k, 7', [-0.0189871, 0.589689, 1.0]], ['2, k, 8', [0.0922437, 0.193449, 1.0]], ['2, k, 9', [0.271868, 0.0854657, 1.0]], ['2, k, 10', [0.459002, 0.205477, 1.0]], ['2, k, 11', [0.502068, 0.259329, 1.0]], ['2, k, 12', [-0.196287, -0.200185, 1.0]], ['2, k, 13', [-0.247451, -0.53242, 1.0]], ['2, k, 14', [-0.281, -0.802826, 1.0]], ['2, k, 15', [-0.25944, -0.85431, 1.0]], ['2, k, 16', [-0.0535187, -0.222063, 1.0]], ['2, k, 17', [-0.0300894, -0.554762, 1.0]], ['2, k, 18', [-0.00394965, -0.789925, 1.0]], ['2, k, 19', [0.0145469, -0.841506, 1.0]], ['2, k, 20', [-0.0773368, 0.244443, 1.0]], ['2, k, 21', [0.0322903, 0.606025, 1.0]], ['2, k, 22', [-0.0474058, 0.624248, 1.0]], ['2, k, 23', [0.5314, 0.304524, 1.0]], ['2, k, 24', [0.450766, 0.318037, 1.0]]]
[['2, k, 0', [-0.126472, -0.214357, 1.0]], ['2, k, 1', [-0.0986074, 0.0493326, 1.0]], ['2, k, 2', [-0.0708798, 0.306167, 1.0]], ['2, k, 3', [-0.00895039, 0.433545, 1.0]], ['2, k, 4', [-0.211826, 0.23781, 1.0]], ['2, k, 5', [-0.191117, 0.409875, 1.0]], ['2, k, 6', [-0.0813751, 0.552122, 1.0]], ['2, k, 7', [-0.034495, 0.591424, 1.0]], ['2, k, 8', [0.0928309, 0.193245, 1.0]], ['2, k, 9', [0.27377, 0.0887671, 1.0]], ['2, k, 10', [0.45815, 0.217, 1.0]], ['2, k, 11', [0.497651, 0.271544, 1.0]], ['2, k, 12', [-0.197054, -0.201545, 1.0]], ['2, k, 13', [-0.247426, -0.532405, 1.0]], ['2, k, 14', [-0.282185, -0.800019, 1.0]], ['2, k, 15', [-0.284273, -0.910909, 1.0]], ['2, k, 16', [-0.0531433, -0.222365, 1.0]], ['2, k, 17', [-0.0300822, -0.554561, 1.0]], ['2, k, 18', [-0.00078153, -0.789299, 1.0]], ['2, k, 19', [0.0177391, -0.840856, 1.0]], ['2, k, 20', [-0.0777861, 0.242966, 1.0]], ['2, k, 21', [0.019576, 0.604894, 1.0]], ['2, k, 22', [-0.0613548, 0.624456, 1.0]], ['2, k, 23', [0.528606, 0.316401, 1.0]], ['2, k, 24', [0.448932, 0.327831, 1.0]]]
[['2, k, 0', [-0.127501, -0.220874, 1.0]], ['2, k, 1', [-0.0993303, 0.0455994, 1.0]], ['2, k, 2', [-0.0713159, 0.304646, 1.0]], ['2, k, 3', [-0.0153366, 0.432017, 1.0]], ['2, k, 4', [-0.206692, 0.225381, 1.0]], ['2, k, 5', [-0.201462, 0.405139, 1.0]], ['2, k, 6', [-0.0920448, 0.546886, 1.0]], ['2, k, 7', [-0.0555574, 0.589045, 1.0]], ['2, k, 8', [0.0934004, 0.193347, 1.0]], ['2, k, 9', [0.276758, 0.0945938, 1.0]], ['2, k, 10', [0.456471, 0.232172, 1.0]], ['2, k, 11', [0.492474, 0.289216, 1.0]], ['2, k, 12', [-0.200001, -0.210005, 1.0]], ['2, k, 13', [-0.247426, -0.532702, 1.0]], ['2, k, 14', [-0.281672, -0.800165, 1.0]], ['2, k, 15', [-0.284686, -0.910826, 1.0]], ['2, k, 16', [-0.052566, -0.227339, 1.0]], ['2, k, 17', [-0.0296678, -0.552814, 1.0]], ['2, k, 18', [-0.00350863, -0.789237, 1.0]], ['2, k, 19', [0.0165562, -0.840722, 1.0]], ['2, k, 20', [-0.0782984, 0.240941, 1.0]], ['2, k, 21', [0.00196074, 0.607747, 1.0]], ['2, k, 22', [-0.0838016, 0.621223, 1.0]], ['2, k, 23', [0.520531, 0.336126, 1.0]], ['2, k, 24', [0.443493, 0.342831, 1.0]]]
[['2, k, 0', [-0.131475, -0.225972, 1.0]], ['2, k, 1', [-0.101504, 0.0372267, 1.0]], ['2, k, 2', [-0.0710928, 0.292434, 1.0]], ['2, k, 3', [-0.0225695, 0.42776, 1.0]], ['2, k, 4', [-0.194005, 0.21862, 1.0]], ['2, k, 5', [-0.213486, 0.401448, 1.0]], ['2, k, 6', [-0.104796, 0.544357, 1.0]], ['2, k, 7', [-0.0739447, 0.589108, 1.0]], ['2, k, 8', [0.101958, 0.190745, 1.0]], ['2, k, 9', [0.280964, 0.106381, 1.0]], ['2, k, 10', [0.454068, 0.252771, 1.0]], ['2, k, 11', [0.486765, 0.307978, 1.0]], ['2, k, 12', [-0.203103, -0.214742, 1.0]], ['2, k, 13', [-0.247397, -0.532718, 1.0]], ['2, k, 14', [-0.282648, -0.79816, 1.0]], ['2, k, 15', [-0.284708, -0.909202, 1.0]], ['2, k, 16', [-0.0570799, -0.232315, 1.0]], ['2, k, 17', [-0.0296604, -0.552784, 1.0]], ['2, k, 18', [0.000848122, -0.788884, 1.0]], ['2, k, 19', [0.0221015, -0.840308, 1.0]], ['2, k, 20', [-0.078761, 0.229614, 1.0]], ['2, k, 21', [-0.0220852, 0.608803, 1.0]], ['2, k, 22', [-0.103166, 0.622504, 1.0]], ['2, k, 23', [0.513913, 0.354478, 1.0]], ['2, k, 24', [0.44069, 0.355806, 1.0]]]
[['2, k, 0', [-0.130805, -0.230537, 1.0]], ['2, k, 1', [-0.10143, 0.0318094, 1.0]], ['2, k, 2', [-0.0718434, 0.28691, 1.0]], ['2, k, 3', [-0.0257371, 0.426053, 1.0]], ['2, k, 4', [-0.195801, 0.220162, 1.0]], ['2, k, 5', [-0.222772, 0.398512, 1.0]], ['2, k, 6', [-0.117593, 0.544804, 1.0]], ['2, k, 7', [-0.0973781, 0.586625, 1.0]], ['2, k, 8', [0.101394, 0.191443, 1.0]], ['2, k, 9', [0.283385, 0.112487, 1.0]], ['2, k, 10', [0.447361, 0.268274, 1.0]], ['2, k, 11', [0.479355, 0.326818, 1.0]], ['2, k, 12', [-0.200499, -0.221769, 1.0]], ['2, k, 13', [-0.247246, -0.533242, 1.0]], ['2, k, 14', [-0.280957, -0.792971, 1.0]], ['2, k, 15', [-0.257343, -0.844455, 1.0]], ['2, k, 16', [-0.0573732, -0.234939, 1.0]], ['2, k, 17', [-0.0297386, -0.55311, 1.0]], ['2, k, 18', [3.99498e-06, -0.788905, 1.0]], ['2, k, 19', [0.0205021, -0.840408, 1.0]], ['2, k, 20', [-0.0792804, 0.224076, 1.0]], ['2, k, 21', [-0.0563513, 0.618598, 1.0]], ['2, k, 22', [-0.124429, 0.620317, 1.0]], ['2, k, 23', [0.505741, 0.374519, 1.0]], ['2, k, 24', [0.443924, 0.368609, 1.0]]]
[['2, k, 0', [-0.131305, -0.233663, 1.0]], ['2, k, 1', [-0.101454, 0.0290862, 1.0]], ['2, k, 2', [-0.0716288, 0.284758, 1.0]], ['2, k, 3', [-0.0288608, 0.423296, 1.0]], ['2, k, 4', [-0.198742, 0.222303, 1.0]], ['2, k, 5', [-0.231729, 0.396709, 1.0]], ['2, k, 6', [-0.131885, 0.545542, 1.0]], ['2, k, 7', [-0.112878, 0.589108, 1.0]], ['2, k, 8', [0.101105, 0.192082, 1.0]], ['2, k, 9', [0.290914, 0.13669, 1.0]], ['2, k, 10', [0.438665, 0.284872, 1.0]], ['2, k, 11', [0.470331, 0.359101, 1.0]], ['2, k, 12', [-0.201069, -0.226884, 1.0]], ['2, k, 13', [-0.248189, -0.537566, 1.0]], ['2, k, 14', [-0.280163, -0.790901, 1.0]], ['2, k, 15', [-0.257802, -0.842517, 1.0]], ['2, k, 16', [-0.057771, -0.236184, 1.0]], ['2, k, 17', [-0.029909, -0.552861, 1.0]], ['2, k, 18', [-0.00205457, -0.78841, 1.0]], ['2, k, 19', [0.0172196, -0.840038, 1.0]], ['2, k, 20', [-0.0791074, 0.221783, 1.0]], ['2, k, 21', [-0.0649285, 0.617143, 1.0]], ['2, k, 22', [-0.144336, 0.619004, 1.0]], ['2, k, 23', [0.489027, 0.405598, 1.0]], ['2, k, 24', [0.413468, 0.40444, 1.0]]]
[['2, k, 0', [-0.131603, -0.236969, 1.0]], ['2, k, 1', [-0.101648, 0.0268331, 1.0]], ['2, k, 2', [-0.0717803, 0.283399, 1.0]], ['2, k, 3', [-0.0315119, 0.423005, 1.0]], ['2, k, 4', [-0.202623, 0.222598, 1.0]], ['2, k, 5', [-0.252877, 0.384859, 1.0]], ['2, k, 6', [-0.148151, 0.546459, 1.0]], ['2, k, 7', [-0.132099, 0.590309, 1.0]], ['2, k, 8', [0.10069, 0.19314, 1.0]], ['2, k, 9', [0.291492, 0.147003, 1.0]], ['2, k, 10', [0.433344, 0.314035, 1.0]], ['2, k, 11', [0.460249, 0.380026, 1.0]], ['2, k, 12', [-0.201297, -0.230994, 1.0]], ['2, k, 13', [-0.247991, -0.538512, 1.0]], ['2, k, 14', [-0.280524, -0.788921, 1.0]], ['2, k, 15', [-0.259552, -0.840684, 1.0]], ['2, k, 16', [-0.0581102, -0.237741, 1.0]], ['2, k, 17', [-0.029993, -0.552796, 1.0]], ['2, k, 18', [-0.00246282, -0.788179, 1.0]], ['2, k, 19', [0.0154223, -0.839941, 1.0]], ['2, k, 20', [-0.07926, 0.220251, 1.0]], ['2, k, 21', [-0.0856891, 0.617025, 1.0]], ['2, k, 22', [-0.166662, 0.620449, 1.0]], ['2, k, 23', [0.479484, 0.426514, 1.0]], ['2, k, 24', [0.40203, 0.422749, 1.0]]]
[['2, k, 0', [-0.134491, -0.240235, 1.0]], ['2, k, 1', [-0.103441, 0.0249786, 1.0]], ['2, k, 2', [-0.0727511, 0.282746, 1.0]], ['2, k, 3', [-0.0340439, 0.423124, 1.0]], ['2, k, 4', [-0.206341, 0.222425, 1.0]], ['2, k, 5', [-0.26245, 0.385219, 1.0]], ['2, k, 6', [-0.171104, 0.544056, 1.0]], ['2, k, 7', [-0.152307, 0.59125, 1.0]], ['2, k, 8', [0.102859, 0.193875, 1.0]], ['2, k, 9', [0.288828, 0.169636, 1.0]], ['2, k, 10', [0.423961, 0.334388, 1.0]], ['2, k, 11', [0.447487, 0.408309, 1.0]], ['2, k, 12', [-0.204811, -0.233153, 1.0]], ['2, k, 13', [-0.248069, -0.538868, 1.0]], ['2, k, 14', [-0.280355, -0.787671, 1.0]], ['2, k, 15', [-0.261415, -0.839544, 1.0]], ['2, k, 16', [-0.0605182, -0.242047, 1.0]], ['2, k, 17', [-0.0301065, -0.555236, 1.0]], ['2, k, 18', [2.75897e-05, -0.789589, 1.0]], ['2, k, 19', [0.0158542, -0.841432, 1.0]], ['2, k, 20', [-0.0803931, 0.219338, 1.0]], ['2, k, 21', [-0.0978219, 0.615878, 1.0]], ['2, k, 22', [-0.186311, 0.622054, 1.0]], ['2, k, 23', [0.463353, 0.45718, 1.0]], ['2, k, 24', [0.388678, 0.447333, 1.0]]]
[['2, k, 0', [-0.13664, -0.243118, 1.0]], ['2, k, 1', [-0.105058, 0.0235369, 1.0]], ['2, k, 2', [-0.0738565, 0.282482, 1.0]], ['2, k, 3', [-0.0381373, 0.422671, 1.0]], ['2, k, 4', [-0.208935, 0.223696, 1.0]], ['2, k, 5', [-0.276779, 0.378673, 1.0]], ['2, k, 6', [-0.192275, 0.542856, 1.0]], ['2, k, 7', [-0.173581, 0.593122, 1.0]], ['2, k, 8', [0.102015, 0.196237, 1.0]], ['2, k, 9', [0.287619, 0.185284, 1.0]], ['2, k, 10', [0.418392, 0.375109, 1.0]], ['2, k, 11', [0.434246, 0.43173, 1.0]], ['2, k, 12', [-0.207307, -0.235722, 1.0]], ['2, k, 13', [-0.248366, -0.542508, 1.0]], ['2, k, 14', [-0.280162, -0.787009, 1.0]], ['2, k, 15', [-0.262419, -0.83894, 1.0]], ['2, k, 16', [-0.0622747, -0.244869, 1.0]], ['2, k, 17', [-0.03048, -0.555025, 1.0]], ['2, k, 18', [-0.00139851, -0.789577, 1.0]], ['2, k, 19', [0.0132481, -0.841473, 1.0]], ['2, k, 20', [-0.0816024, 0.218816, 1.0]], ['2, k, 21', [-0.121902, 0.620333, 1.0]], ['2, k, 22', [-0.207663, 0.622855, 1.0]], ['2, k, 23', [0.449122, 0.478987, 1.0]], ['2, k, 24', [0.37406, 0.467688, 1.0]]]
[['2, k, 0', [-0.135484, -0.247484, 1.0]], ['2, k, 1', [-0.105392, 0.0234992, 1.0]], ['2, k, 2', [-0.0773902, 0.287313, 1.0]], ['2, k, 3', [-0.043379, 0.422348, 1.0]], ['2, k, 4', [-0.210526, 0.224749, 1.0]], ['2, k, 5', [-0.288967, 0.373715, 1.0]], ['2, k, 6', [-0.218172, 0.539549, 1.0]], ['2, k, 7', [-0.203273, 0.58792, 1.0]], ['2, k, 8', [0.0977846, 0.199312, 1.0]], ['2, k, 9', [0.285043, 0.202399, 1.0]], ['2, k, 10', [0.404419, 0.381387, 1.0]], ['2, k, 11', [0.417248, 0.460798, 1.0]], ['2, k, 12', [-0.205772, -0.240857, 1.0]], ['2, k, 13', [-0.248684, -0.543708, 1.0]], ['2, k, 14', [-0.280171, -0.786966, 1.0]], ['2, k, 15', [-0.284753, -0.89788, 1.0]], ['2, k, 16', [-0.0616131, -0.248048, 1.0]], ['2, k, 17', [-0.0306344, -0.558596, 1.0]], ['2, k, 18', [-0.00433354, -0.792566, 1.0]], ['2, k, 19', [0.00868811, -0.902989, 1.0]], ['2, k, 20', [-0.0838529, 0.221481, 1.0]], ['2, k, 21', [-0.150104, 0.6183, 1.0]], ['2, k, 22', [-0.23874, 0.617393, 1.0]], ['2, k, 23', [0.429484, 0.509979, 1.0]], ['2, k, 24', [0.359404, 0.49106, 1.0]]]
[['2, k, 0', [-0.134933, -0.250452, 1.0]], ['2, k, 1', [-0.106384, 0.0215375, 1.0]], ['2, k, 2', [-0.0791406, 0.286271, 1.0]], ['2, k, 3', [-0.0470673, 0.422601, 1.0]], ['2, k, 4', [-0.211423, 0.225358, 1.0]], ['2, k, 5', [-0.303091, 0.368617, 1.0]], ['2, k, 6', [-0.234745, 0.538811, 1.0]], ['2, k, 7', [-0.231427, 0.585068, 1.0]], ['2, k, 8', [0.0950025, 0.204435, 1.0]], ['2, k, 9', [0.271596, 0.265165, 1.0]], ['2, k, 10', [0.387826, 0.403261, 1.0]], ['2, k, 11', [0.39517, 0.491498, 1.0]], ['2, k, 12', [-0.205003, -0.243511, 1.0]], ['2, k, 13', [-0.24845, -0.544445, 1.0]], ['2, k, 14', [-0.279845, -0.787639, 1.0]], ['2, k, 15', [-0.264465, -0.839743, 1.0]], ['2, k, 16', [-0.0613916, -0.251123, 1.0]], ['2, k, 17', [-0.0308619, -0.559437, 1.0]], ['2, k, 18', [-0.00455295, -0.792195, 1.0]], ['2, k, 19', [0.0141353, -0.901841, 1.0]], ['2, k, 20', [-0.0854738, 0.220433, 1.0]], ['2, k, 21', [-0.18531, 0.622727, 1.0]], ['2, k, 22', [-0.268495, 0.610653, 1.0]], ['2, k, 23', [0.390535, 0.539661, 1.0]], ['2, k, 24', [0.34285, 0.516276, 1.0]]]
[['2, k, 0', [-0.134419, -0.25343, 1.0]], ['2, k, 1', [-0.107223, 0.0201266, 1.0]], ['2, k, 2', [-0.0809581, 0.28583, 1.0]], ['2, k, 3', [-0.0520406, 0.422466, 1.0]], ['2, k, 4', [-0.212521, 0.225957, 1.0]], ['2, k, 5', [-0.31366, 0.366519, 1.0]], ['2, k, 6', [-0.269822, 0.535092, 1.0]], ['2, k, 7', [-0.254535, 0.588422, 1.0]], ['2, k, 8', [0.0907778, 0.208776, 1.0]], ['2, k, 9', [0.268515, 0.272411, 1.0]], ['2, k, 10', [0.351897, 0.465511, 1.0]], ['2, k, 11', [0.371459, 0.514118, 1.0]], ['2, k, 12', [-0.204135, -0.24667, 1.0]], ['2, k, 13', [-0.249339, -0.553126, 1.0]], ['2, k, 14', [-0.279841, -0.78759, 1.0]], ['2, k, 15', [-0.265939, -0.83976, 1.0]], ['2, k, 16', [-0.0612541, -0.253835, 1.0]], ['2, k, 17', [-0.0303074, -0.567044, 1.0]], ['2, k, 18', [-0.00484995, -0.792278, 1.0]], ['2, k, 19', [0.00924076, -0.902638, 1.0]], ['2, k, 20', [-0.087064, 0.219876, 1.0]], ['2, k, 21', [-0.20301, 0.621656, 1.0]], ['2, k, 22', [-0.295434, 0.612527, 1.0]], ['2, k, 23', [0.375242, 0.560553, 1.0]], ['2, k, 24', [0.286977, 0.54163, 1.0]]]
