[['2, k, 0', [-0.185219, -0.82586, 1.0]], ['2, k, 1', [-0.183082, -0.521647, 1.0]], ['2, k, 2', [-0.180093, -0.221749, 1.0]], ['2, k, 3', [-0.192781, -0.0955005, 1.0]], ['2, k, 4', [-0.339497, -0.328296, 1.0]], ['2, k, 5', [-0.468494, -0.478384, 1.0]], ['2, k, 6', [-0.384534, -0.639576, 1.0]], ['2, k, 7', [-0.344993, -0.666288, 1.0]], ['2, k, 8', [-0.00280811, -0.323593, 1.0]], ['2, k, 9', [0.130523, -0.467954, 1.0]], ['2, k, 10', [0.0533286, -0.623966, 1.0]], ['2, k, 11', [0.00787563, -0.661807, 1.0]], ['2, k, 12', [-0.259521, -0.816337, 1.0]], ['2, k, 13', [-0.226998, -1.1531, 1.0]], ['2, k, 14', [-0.262252, -1.46881, 1.0]], ['2, k, 15', [-0.243705, -1.53001, 1.0]], ['2, k, 16', [-0.106188, -0.814384, 1.0]], ['2, k, 17', [-0.131112, -1.16301, 1.0]], ['2, k, 18', [-0.108464, -1.48652, 1.0]], ['2, k, 19', [-0.105158, -1.54562, 1.0]], ['2, k, 20', [-0.180994, -0.296211, 1.0]], ['2, k, 21', [-0.334861, -0.742197, 1.0]], ['2, k, 22', [-0.305784, -0.648605, 1.0]], ['2, k, 23', [-0.0168416, -0.718003, 1.0]], ['2, k, 24', [-0.012613, -0.635055, 1.0]]]
[['2, k, 0', [-0.159944, -0.836457, 1.0]], ['2, k, 1', [-0.143853, -0.532032, 1.0]], ['2, k, 2', [-0.132208, -0.232671, 1.0]], ['2, k, 3', [-0.114935, -0.112602, 1.0]], ['2, k, 4', [-0.296551, -0.321299, 1.0]], ['2, k, 5', [-0.428862, -0.47478, 1.0]], ['2, k, 6', [-0.38067, -0.64279, 1.0]], ['2, k, 7', [-0.358806, -0.639923, 1.0]], ['2, k, 8', [0.0421234, -0.337806, 1.0]], ['2, k, 9', [0.165644, -0.48845, 1.0]], ['2, k, 10', [0.0527415, -0.639133, 1.0]], ['2, k, 11', [0.0174867, -0.662554, 1.0]], ['2, k, 12', [-0.236583, -0.822148, 1.0]], ['2, k, 13', [-0.219685, -1.14961, 1.0]], ['2, k, 14', [-0.257214, -1.46178, 1.0]], ['2, k, 15', [-0.241649, -1.50799, 1.0]], ['2, k, 16', [-0.0796368, -0.829886, 1.0]], ['2, k, 17', [-0.119454, -1.15923, 1.0]], ['2, k, 18', [-0.104611, -1.47843, 1.0]], ['2, k, 19', [-0.104399, -1.51448, 1.0]], ['2, k, 20', [-0.135022, -0.307386, 1.0]], ['2, k, 21', [-0.341372, -0.666797, 1.0]], ['2, k, 22', [-0.319366, -0.630518, 1.0]], ['2, k, 23', [0.00184658, -0.726858, 1.0]], ['2, k, 24', [-0.00825521, -0.641567, 1.0]]]
[['2, k, 0', [-0.164542, -0.835229, 1.0]], ['2, k, 1', [-0.145761, -0.531229, 1.0]], ['2, k, 2', [-0.132132, -0.232194, 1.0]], ['2, k, 3', [-0.115087, -0.112437, 1.0]], ['2, k, 4', [-0.299602, -0.319831, 1.0]], ['2, k, 5', [-0.429498, -0.475727, 1.0]], ['2, k, 6', [-0.380659, -0.64362, 1.0]], ['2, k, 7', [-0.36341, -0.640667, 1.0]], ['2, k, 8', [0.04069, -0.338967, 1.0]], ['2, k, 9', [0.163691, -0.492449, 1.0]], ['2, k, 10', [0.0528961, -0.639312, 1.0]], ['2, k, 11', [0.0157902, -0.660443, 1.0]], ['2, k, 12', [-0.241036, -0.820873, 1.0]], ['2, k, 13', [-0.22228, -1.15161, 1.0]], ['2, k, 14', [-0.25862, -1.46217, 1.0]], ['2, k, 15', [-0.241072, -1.50945, 1.0]], ['2, k, 16', [-0.0840458, -0.828741, 1.0]], ['2, k, 17', [-0.122723, -1.15944, 1.0]], ['2, k, 18', [-0.104527, -1.47807, 1.0]], ['2, k, 19', [-0.104448, -1.51641, 1.0]], ['2, k, 20', [-0.135228, -0.306839, 1.0]], ['2, k, 21', [-0.34937, -0.716512, 1.0]], ['2, k, 22', [-0.324193, -0.636653, 1.0]], ['2, k, 23', [-0.00255672, -0.722125, 1.0]], ['2, k, 24', [-0.00796238, -0.641226, 1.0]]]
[['2, k, 0', [-0.167783, -0.835117, 1.0]], ['2, k, 1', [-0.148118, -0.531219, 1.0]], ['2, k, 2', [-0.132449, -0.232106, 1.0]], ['2, k, 3', [-0.115231, -0.11233, 1.0]], ['2, k, 4', [-0.302341, -0.318848, 1.0]], ['2, k, 5', [-0.430956, -0.476031, 1.0]], ['2, k, 6', [-0.380422, -0.643486, 1.0]], ['2, k, 7', [-0.366161, -0.640966, 1.0]], ['2, k, 8', [0.0375057, -0.340792, 1.0]], ['2, k, 9', [0.163113, -0.493825, 1.0]], ['2, k, 10', [0.0530446, -0.639019, 1.0]], ['2, k, 11', [0.015641, -0.657621, 1.0]], ['2, k, 12', [-0.243825, -0.820657, 1.0]], ['2, k, 13', [-0.225798, -1.15199, 1.0]], ['2, k, 14', [-0.260142, -1.4643, 1.0]], ['2, k, 15', [-0.242577, -1.51182, 1.0]], ['2, k, 16', [-0.0876208, -0.828733, 1.0]], ['2, k, 17', [-0.125056, -1.16033, 1.0]], ['2, k, 18', [-0.103081, -1.48047, 1.0]], ['2, k, 19', [-0.106411, -1.51651, 1.0]], ['2, k, 20', [-0.135981, -0.306695, 1.0]], ['2, k, 21', [-0.356597, -0.70855, 1.0]], ['2, k, 22', [-0.332557, -0.637666, 1.0]], ['2, k, 23', [-0.00519286, -0.729058, 1.0]], ['2, k, 24', [-0.010321, -0.641013, 1.0]]]
[['2, k, 0', [-0.173125, -0.834495, 1.0]], ['2, k, 1', [-0.151557, -0.530673, 1.0]], ['2, k, 2', [-0.133234, -0.231719, 1.0]], ['2, k, 3', [-0.115517, -0.112287, 1.0]], ['2, k, 4', [-0.303917, -0.318033, 1.0]], ['2, k, 5', [-0.432437, -0.476488, 1.0]], ['2, k, 6', [-0.379064, -0.643034, 1.0]], ['2, k, 7', [-0.363019, -0.664022, 1.0]], ['2, k, 8', [0.0343527, -0.34302, 1.0]], ['2, k, 9', [0.160699, -0.496531, 1.0]], ['2, k, 10', [0.0510246, -0.637595, 1.0]], ['2, k, 11', [0.013495, -0.656454, 1.0]], ['2, k, 12', [-0.249617, -0.81992, 1.0]], ['2, k, 13', [-0.237151, -1.14962, 1.0]], ['2, k, 14', [-0.263859, -1.46416, 1.0]], ['2, k, 15', [-0.241646, -1.51261, 1.0]], ['2, k, 16', [-0.09228, -0.82819, 1.0]], ['2, k, 17', [-0.133649, -1.15936, 1.0]], ['2, k, 18', [-0.103117, -1.48034, 1.0]], ['2, k, 19', [-0.120283, -1.51823, 1.0]], ['2, k, 20', [-0.137394, -0.306167, 1.0]], ['2, k, 21', [-0.360778, -0.741746, 1.0]], ['2, k, 22', [-0.339024, -0.656158, 1.0]], ['2, k, 23', [-0.0128353, -0.725688, 1.0]], ['2, k, 24', [-0.0103574, -0.637337, 1.0]]]
[['2, k, 0', [-0.184633, -0.833531, 1.0]], ['2, k, 1', [-0.159025, -0.531151, 1.0]], ['2, k, 2', [-0.135871, -0.23255, 1.0]], ['2, k, 3', [-0.116234, -0.112336, 1.0]], ['2, k, 4', [-0.307055, -0.318149, 1.0]], ['2, k, 5', [-0.433071, -0.478981, 1.0]], ['2, k, 6', [-0.386625, -0.647267, 1.0]], ['2, k, 7', [-0.366023, -0.673489, 1.0]], ['2, k, 8', [0.030986, -0.34439, 1.0]], ['2, k, 9', [0.158133, -0.49774, 1.0]], ['2, k, 10', [0.0495717, -0.637441, 1.0]], ['2, k, 11', [0.0117149, -0.653822, 1.0]], ['2, k, 12', [-0.259932, -0.818403, 1.0]], ['2, k, 13', [-0.238637, -1.15043, 1.0]], ['2, k, 14', [-0.265013, -1.46377, 1.0]], ['2, k, 15', [-0.245969, -1.51557, 1.0]], ['2, k, 16', [-0.105061, -0.827852, 1.0]], ['2, k, 17', [-0.13955, -1.16034, 1.0]], ['2, k, 18', [-0.103096, -1.48252, 1.0]], ['2, k, 19', [-0.120287, -1.5188, 1.0]], ['2, k, 20', [-0.141244, -0.306946, 1.0]], ['2, k, 21', [-0.367829, -0.749655, 1.0]], ['2, k, 22', [-0.350222, -0.666382, 1.0]], ['2, k, 23', [-0.0200829, -0.729695, 1.0]], ['2, k, 24', [-0.0174805, -0.636262, 1.0]]]
[['2, k, 0', [-0.18753, -0.833751, 1.0]], ['2, k, 1', [-0.16226, -0.531004, 1.0]], ['2, k, 2', [-0.138302, -0.232224, 1.0]], ['2, k, 3', [-0.117511, -0.112482, 1.0]], ['2, k, 4', [-0.308618, -0.317501, 1.0]], ['2, k, 5', [-0.434445, -0.482125, 1.0]], ['2, k, 6', [-0.38903, -0.650578, 1.0]], ['2, k, 7', [-0.371456, -0.671645, 1.0]], ['2, k, 8', [0.0273509, -0.346023, 1.0]], ['2, k, 9', [0.155728, -0.499303, 1.0]], ['2, k, 10', [0.0442763, -0.637724, 1.0]], ['2, k, 11', [0.00589649, -0.657595, 1.0]], ['2, k, 12', [-0.263083, -0.818423, 1.0]], ['2, k, 13', [-0.242923, -1.15118, 1.0]], ['2, k, 14', [-0.264512, -1.46424, 1.0]], ['2, k, 15', [-0.246426, -1.51518, 1.0]], ['2, k, 16', [-0.107377, -0.828182, 1.0]], ['2, k, 17', [-0.146109, -1.16139, 1.0]], ['2, k, 18', [-0.104746, -1.47926, 1.0]], ['2, k, 19', [-0.118704, -1.51831, 1.0]], ['2, k, 20', [-0.144079, -0.306587, 1.0]], ['2, k, 21', [-0.374939, -0.748945, 1.0]], ['2, k, 22', [-0.35372, -0.665999, 1.0]], ['2, k, 23', [-0.0244703, -0.724394, 1.0]], ['2, k, 24', [-0.0226205, -0.636472, 1.0]]]
[['2, k, 0', [-0.191242, -0.833983, 1.0]], ['2, k, 1', [-0.164691, -0.531553, 1.0]], ['2, k, 2', [-0.139296, -0.232831, 1.0]], ['2, k, 3', [-0.119237, -0.11272, 1.0]], ['2, k, 4', [-0.313558, -0.318818, 1.0]], ['2, k, 5', [-0.436458, -0.486309, 1.0]], ['2, k, 6', [-0.392501, -0.653696, 1.0]], ['2, k, 7', [-0.375063, -0.682516, 1.0]], ['2, k, 8', [0.0250468, -0.346786, 1.0]], ['2, k, 9', [0.153691, -0.50201, 1.0]], ['2, k, 10', [0.0443012, -0.637932, 1.0]], ['2, k, 11', [0.00649471, -0.65512, 1.0]], ['2, k, 12', [-0.26683, -0.818667, 1.0]], ['2, k, 13', [-0.245165, -1.15137, 1.0]], ['2, k, 14', [-0.265189, -1.46417, 1.0]], ['2, k, 15', [-0.272507, -1.48398, 1.0]], ['2, k, 16', [-0.110827, -0.828342, 1.0]], ['2, k, 17', [-0.149445, -1.16101, 1.0]], ['2, k, 18', [-0.104872, -1.47928, 1.0]], ['2, k, 19', [-0.116624, -1.51812, 1.0]], ['2, k, 20', [-0.145448, -0.307188, 1.0]], ['2, k, 21', [-0.376605, -0.752273, 1.0]], ['2, k, 22', [-0.353428, -0.694973, 1.0]], ['2, k, 23', [-0.0274528, -0.724078, 1.0]], ['2, k, 24', [-0.0248295, -0.636845, 1.0]]]
[['2, k, 0', [-0.194393, -0.834698, 1.0]], ['2, k, 1', [-0.166958, -0.531736, 1.0]], ['2, k, 2', [-0.14037, -0.232774, 1.0]], ['2, k, 3', [-0.121355, -0.113325, 1.0]], ['2, k, 4', [-0.317239, -0.318931, 1.0]], ['2, k, 5', [-0.439362, -0.487537, 1.0]], ['2, k, 6', [-0.395568, -0.654412, 1.0]], ['2, k, 7', [-0.379576, -0.678469, 1.0]], ['2, k, 8', [0.0215057, -0.349495, 1.0]], ['2, k, 9', [0.150639, -0.504708, 1.0]], ['2, k, 10', [0.0394524, -0.639405, 1.0]], ['2, k, 11', [-0.000739259, -0.658037, 1.0]], ['2, k, 12', [-0.269577, -0.819415, 1.0]], ['2, k, 13', [-0.246524, -1.15132, 1.0]], ['2, k, 14', [-0.26562, -1.46601, 1.0]], ['2, k, 15', [-0.227797, -1.5128, 1.0]], ['2, k, 16', [-0.114277, -0.828954, 1.0]], ['2, k, 17', [-0.152854, -1.16161, 1.0]], ['2, k, 18', [-0.106382, -1.48249, 1.0]], ['2, k, 19', [-0.139963, -1.52599, 1.0]], ['2, k, 20', [-0.146868, -0.307141, 1.0]], ['2, k, 21', [-0.379425, -0.750517, 1.0]], ['2, k, 22', [-0.357503, -0.659125, 1.0]], ['2, k, 23', [-0.0381409, -0.720479, 1.0]], ['2, k, 24', [-0.037981, -0.632625, 1.0]]]
[['2, k, 0', [-0.200589, -0.836106, 1.0]], ['2, k, 1', [-0.170043, -0.53268, 1.0]], ['2, k, 2', [-0.141177, -0.233259, 1.0]], ['2, k, 3', [-0.123117, -0.113977, 1.0]], ['2, k, 4', [-0.318995, -0.319509, 1.0]], ['2, k, 5', [-0.441369, -0.489147, 1.0]], ['2, k, 6', [-0.396742, -0.655502, 1.0]], ['2, k, 7', [-0.385931, -0.678075, 1.0]], ['2, k, 8', [0.0191957, -0.351346, 1.0]], ['2, k, 9', [0.148472, -0.506915, 1.0]], ['2, k, 10', [0.0369617, -0.640904, 1.0]], ['2, k, 11', [-0.00332934, -0.657608, 1.0]], ['2, k, 12', [-0.27483, -0.820722, 1.0]], ['2, k, 13', [-0.25621, -1.14806, 1.0]], ['2, k, 14', [-0.265672, -1.46616, 1.0]], ['2, k, 15', [-0.273321, -1.48675, 1.0]], ['2, k, 16', [-0.121303, -0.830392, 1.0]], ['2, k, 17', [-0.174785, -1.17009, 1.0]], ['2, k, 18', [-0.106615, -1.48258, 1.0]], ['2, k, 19', [-0.141344, -1.52437, 1.0]], ['2, k, 20', [-0.148143, -0.307722, 1.0]], ['2, k, 21', [-0.386277, -0.749453, 1.0]], ['2, k, 22', [-0.367573, -0.667411, 1.0]], ['2, k, 23', [-0.0415889, -0.72977, 1.0]], ['2, k, 24', [-0.041543, -0.633909, 1.0]]]
[['2, k, 0', [-0.205096, -0.836615, 1.0]], ['2, k, 1', [-0.172981, -0.533477, 1.0]], ['2, k, 2', [-0.142329, -0.233984, 1.0]], ['2, k, 3', [-0.12453, -0.114848, 1.0]], ['2, k, 4', [-0.320757, -0.320612, 1.0]], ['2, k, 5', [-0.443716, -0.489892, 1.0]], ['2, k, 6', [-0.408103, -0.658246, 1.0]], ['2, k, 7', [-0.391713, -0.673717, 1.0]], ['2, k, 8', [0.0159872, -0.353046, 1.0]], ['2, k, 9', [0.146081, -0.507982, 1.0]], ['2, k, 10', [0.0361067, -0.64339, 1.0]], ['2, k, 11', [-0.00511399, -0.657825, 1.0]], ['2, k, 12', [-0.279488, -0.821122, 1.0]], ['2, k, 13', [-0.258279, -1.14852, 1.0]], ['2, k, 14', [-0.266521, -1.46608, 1.0]], ['2, k, 15', [-0.27469, -1.48731, 1.0]], ['2, k, 16', [-0.125482, -0.830957, 1.0]], ['2, k, 17', [-0.186988, -1.16253, 1.0]], ['2, k, 18', [-0.106733, -1.48313, 1.0]], ['2, k, 19', [-0.157862, -1.525, 1.0]], ['2, k, 20', [-0.149731, -0.308485, 1.0]], ['2, k, 21', [-0.394801, -0.748038, 1.0]], ['2, k, 22', [-0.381414, -0.669192, 1.0]], ['2, k, 23', [-0.0417161, -0.713868, 1.0]], ['2, k, 24', [-0.0438772, -0.630418, 1.0]]]
[['2, k, 0', [-0.208568, -0.836956, 1.0]], ['2, k, 1', [-0.175879, -0.534189, 1.0]], ['2, k, 2', [-0.144245, -0.234978, 1.0]], ['2, k, 3', [-0.126359, -0.11605, 1.0]], ['2, k, 4', [-0.326016, -0.32142, 1.0]], ['2, k, 5', [-0.447226, -0.492135, 1.0]], ['2, k, 6', [-0.408091, -0.659166, 1.0]], ['2, k, 7', [-0.397433, -0.682634, 1.0]], ['2, k, 8', [0.0131081, -0.354319, 1.0]], ['2, k, 9', [0.141679, -0.509631, 1.0]], ['2, k, 10', [0.0346159, -0.647229, 1.0]], ['2, k, 11', [-0.00981401, -0.661754, 1.0]], ['2, k, 12', [-0.282582, -0.821465, 1.0]], ['2, k, 13', [-0.261872, -1.1484, 1.0]], ['2, k, 14', [-0.267562, -1.46788, 1.0]], ['2, k, 15', [-0.276487, -1.49014, 1.0]], ['2, k, 16', [-0.129239, -0.831258, 1.0]], ['2, k, 17', [-0.18575, -1.15804, 1.0]], ['2, k, 18', [-0.107877, -1.48067, 1.0]], ['2, k, 19', [-0.151926, -1.52147, 1.0]], ['2, k, 20', [-0.151921, -0.309396, 1.0]], ['2, k, 21', [-0.401037, -0.756802, 1.0]], ['2, k, 22', [-0.380904, -0.695289, 1.0]], ['2, k, 23', [-0.0488966, -0.730869, 1.0]], ['2, k, 24', [-0.0471784, -0.646171, 1.0]]]
[['2, k, 0', [-0.213714, -0.836747, 1.0]], ['2, k, 1', [-0.179462, -0.534521, 1.0]], ['2, k, 2', [-0.146045, -0.235661, 1.0]], ['2, k, 3', [-0.127688, -0.116997, 1.0]], ['2, k, 4', [-0.326391, -0.321655, 1.0]], ['2, k, 5', [-0.449409, -0.49508, 1.0]], ['2, k, 6', [-0.411773, -0.66156, 1.0]], ['2, k, 7', [-0.401623, -0.676779, 1.0]], ['2, k, 8', [0.0152421, -0.353937, 1.0]], ['2, k, 9', [0.139031, -0.511621, 1.0]], ['2, k, 10', [0.0312737, -0.648471, 1.0]], ['2, k, 11', [-0.0120372, -0.662522, 1.0]], ['2, k, 12', [-0.287537, -0.821244, 1.0]], ['2, k, 13', [-0.265982, -1.14864, 1.0]], ['2, k, 14', [-0.266032, -1.47294, 1.0]], ['2, k, 15', [-0.273529, -1.49709, 1.0]], ['2, k, 16', [-0.13443, -0.831039, 1.0]], ['2, k, 17', [-0.188845, -1.15893, 1.0]], ['2, k, 18', [-0.116875, -1.48661, 1.0]], ['2, k, 19', [-0.15148, -1.52101, 1.0]], ['2, k, 20', [-0.154196, -0.310016, 1.0]], ['2, k, 21', [-0.403152, -0.753857, 1.0]], ['2, k, 22', [-0.389488, -0.679727, 1.0]], ['2, k, 23', [-0.0558565, -0.741568, 1.0]], ['2, k, 24', [-0.0466966, -0.643783, 1.0]]]
[['2, k, 0', [-0.218168, -0.837518, 1.0]], ['2, k, 1', [-0.182372, -0.53571, 1.0]], ['2, k, 2', [-0.147462, -0.237012, 1.0]], ['2, k, 3', [-0.129844, -0.118556, 1.0]], ['2, k, 4', [-0.326926, -0.322048, 1.0]], ['2, k, 5', [-0.453404, -0.497666, 1.0]], ['2, k, 6', [-0.415144, -0.66334, 1.0]], ['2, k, 7', [-0.405836, -0.687188, 1.0]], ['2, k, 8', [0.00910731, -0.358015, 1.0]], ['2, k, 9', [0.136289, -0.515895, 1.0]], ['2, k, 10', [0.0271857, -0.651372, 1.0]], ['2, k, 11', [-0.0168567, -0.662624, 1.0]], ['2, k, 12', [-0.292524, -0.821711, 1.0]], ['2, k, 13', [-0.268146, -1.14959, 1.0]], ['2, k, 14', [-0.26506, -1.47273, 1.0]], ['2, k, 15', [-0.273183, -1.49765, 1.0]], ['2, k, 16', [-0.138263, -0.832037, 1.0]], ['2, k, 17', [-0.191483, -1.16023, 1.0]], ['2, k, 18', [-0.116416, -1.48279, 1.0]], ['2, k, 19', [-0.183581, -1.5084, 1.0]], ['2, k, 20', [-0.155982, -0.311342, 1.0]], ['2, k, 21', [-0.405752, -0.759178, 1.0]], ['2, k, 22', [-0.394476, -0.663762, 1.0]], ['2, k, 23', [-0.0557891, -0.726282, 1.0]], ['2, k, 24', [-0.055019, -0.643382, 1.0]]]
[['2, k, 0', [-0.221836, -0.839274, 1.0]], ['2, k, 1', [-0.184821, -0.536886, 1.0]], ['2, k, 2', [-0.148669, -0.237877, 1.0]], ['2, k, 3', [-0.132315, -0.120023, 1.0]], ['2, k, 4', [-0.330898, -0.326602, 1.0]], ['2, k, 5', [-0.456192, -0.498601, 1.0]], ['2, k, 6', [-0.41746, -0.663558, 1.0]], ['2, k, 7', [-0.408162, -0.687185, 1.0]], ['2, k, 8', [0.00365477, -0.362541, 1.0]], ['2, k, 9', [0.134309, -0.516148, 1.0]], ['2, k, 10', [0.0307218, -0.653877, 1.0]], ['2, k, 11', [-0.0171169, -0.666157, 1.0]], ['2, k, 12', [-0.295651, -0.823165, 1.0]], ['2, k, 13', [-0.27232, -1.14844, 1.0]], ['2, k, 14', [-0.265311, -1.47165, 1.0]], ['2, k, 15', [-0.2735, -1.49783, 1.0]], ['2, k, 16', [-0.142373, -0.834029, 1.0]], ['2, k, 17', [-0.198562, -1.16023, 1.0]], ['2, k, 18', [-0.116386, -1.48287, 1.0]], ['2, k, 19', [-0.177325, -1.51622, 1.0]], ['2, k, 20', [-0.157471, -0.312244, 1.0]], ['2, k, 21', [-0.413232, -0.75943, 1.0]], ['2, k, 22', [-0.394701, -0.68675, 1.0]], ['2, k, 23', [-0.062611, -0.736231, 1.0]], ['2, k, 24', [-0.0521141, -0.645099, 1.0]]]
[['2, k, 0', [-0.224562, -0.838864, 1.0]], ['2, k, 1', [-0.186847, -0.537244, 1.0]], ['2, k, 2', [-0.15035, -0.23892, 1.0]], ['2, k, 3', [-0.133586, -0.120553, 1.0]], ['2, k, 4', [-0.331167, -0.326463, 1.0]], ['2, k, 5', [-0.459416, -0.499287, 1.0]], ['2, k, 6', [-0.422356, -0.661755, 1.0]], ['2, k, 7', [-0.410351, -0.690873, 1.0]], ['2, k, 8', [0.00345537, -0.362852, 1.0]], ['2, k, 9', [0.131531, -0.51713, 1.0]], ['2, k, 10', [0.0226409, -0.651039, 1.0]], ['2, k, 11', [-0.0236731, -0.668346, 1.0]], ['2, k, 12', [-0.29855, -0.822516, 1.0]], ['2, k, 13', [-0.276812, -1.14651, 1.0]], ['2, k, 14', [-0.265155, -1.47148, 1.0]], ['2, k, 15', [-0.237778, -1.51591, 1.0]], ['2, k, 16', [-0.144787, -0.8338, 1.0]], ['2, k, 17', [-0.199469, -1.15818, 1.0]], ['2, k, 18', [-0.125342, -1.48313, 1.0]], ['2, k, 19', [-0.181111, -1.51879, 1.0]], ['2, k, 20', [-0.159107, -0.313025, 1.0]], ['2, k, 21', [-0.413998, -0.757503, 1.0]], ['2, k, 22', [-0.396903, -0.670799, 1.0]], ['2, k, 23', [-0.0666916, -0.73546, 1.0]], ['2, k, 24', [-0.0582441, -0.641691, 1.0]]]
[['2, k, 0', [-0.227157, -0.839167, 1.0]], ['2, k, 1', [-0.188753, -0.538238, 1.0]], ['2, k, 2', [-0.151757, -0.240637, 1.0]], ['2, k, 3', [-0.135505, -0.121814, 1.0]], ['2, k, 4', [-0.331546, -0.326778, 1.0]], ['2, k, 5', [-0.462008, -0.500368, 1.0]], ['2, k, 6', [-0.436429, -0.667019, 1.0]], ['2, k, 7', [-0.425964, -0.655437, 1.0]], ['2, k, 8', [0.00160587, -0.363567, 1.0]], ['2, k, 9', [0.130512, -0.517706, 1.0]], ['2, k, 10', [0.0297354, -0.657719, 1.0]], ['2, k, 11', [-0.0192031, -0.666402, 1.0]], ['2, k, 12', [-0.300891, -0.822555, 1.0]], ['2, k, 13', [-0.278681, -1.14593, 1.0]], ['2, k, 14', [-0.26573, -1.472, 1.0]], ['2, k, 15', [-0.186325, -1.4898, 1.0]], ['2, k, 16', [-0.147542, -0.834352, 1.0]], ['2, k, 17', [-0.200346, -1.1554, 1.0]], ['2, k, 18', [-0.127165, -1.48255, 1.0]], ['2, k, 19', [-0.182007, -1.51974, 1.0]], ['2, k, 20', [-0.160568, -0.314438, 1.0]], ['2, k, 21', [-0.415154, -0.727, 1.0]], ['2, k, 22', [-0.400206, -0.648935, 1.0]], ['2, k, 23', [-0.0627462, -0.737824, 1.0]], ['2, k, 24', [-0.0571479, -0.649105, 1.0]]]
[['2, k, 0', [-0.22996, -0.839721, 1.0]], ['2, k, 1', [-0.190296, -0.539275, 1.0]], ['2, k, 2', [-0.15219, -0.24182, 1.0]], ['2, k, 3', [-0.137457, -0.122945, 1.0]], ['2, k, 4', [-0.331836, -0.327161, 1.0]], ['2, k, 5', [-0.465097, -0.504669, 1.0]], ['2, k, 6', [-0.432698, -0.669293, 1.0]], ['2, k, 7', [-0.42559, -0.654599, 1.0]], ['2, k, 8', [0.000800484, -0.364593, 1.0]], ['2, k, 9', [0.129544, -0.518513, 1.0]], ['2, k, 10', [0.0206354, -0.65159, 1.0]], ['2, k, 11', [-0.0227381, -0.668302, 1.0]], ['2, k, 12', [-0.303632, -0.823126, 1.0]], ['2, k, 13', [-0.280703, -1.14678, 1.0]], ['2, k, 14', [-0.267975, -1.469, 1.0]], ['2, k, 15', [-0.215897, -1.50658, 1.0]], ['2, k, 16', [-0.150321, -0.834829, 1.0]], ['2, k, 17', [-0.2009, -1.15385, 1.0]], ['2, k, 18', [-0.121758, -1.4812, 1.0]], ['2, k, 19', [-0.141141, -1.52157, 1.0]], ['2, k, 20', [-0.161245, -0.315568, 1.0]], ['2, k, 21', [-0.412664, -0.726273, 1.0]], ['2, k, 22', [-0.399997, -0.645491, 1.0]], ['2, k, 23', [-0.0691464, -0.729676, 1.0]], ['2, k, 24', [-0.0623573, -0.639327, 1.0]]]
[['2, k, 0', [-0.231715, -0.839397, 1.0]], ['2, k, 1', [-0.191878, -0.539868, 1.0]], ['2, k, 2', [-0.153245, -0.243131, 1.0]], ['2, k, 3', [-0.139375, -0.123902, 1.0]], ['2, k, 4', [-0.332059, -0.327675, 1.0]], ['2, k, 5', [-0.467312, -0.504598, 1.0]], ['2, k, 6', [-0.43423, -0.667581, 1.0]], ['2, k, 7', [-0.427323, -0.658281, 1.0]], ['2, k, 8', [-0.00149094, -0.366159, 1.0]], ['2, k, 9', [0.127149, -0.521217, 1.0]], ['2, k, 10', [-0.0190833, -0.673211, 1.0]], ['2, k, 11', [-0.0720414, -0.706751, 1.0]], ['2, k, 12', [-0.30503, -0.822964, 1.0]], ['2, k, 13', [-0.281277, -1.14639, 1.0]], ['2, k, 14', [-0.268513, -1.4693, 1.0]], ['2, k, 15', [-0.275412, -1.49985, 1.0]], ['2, k, 16', [-0.152421, -0.8343, 1.0]], ['2, k, 17', [-0.201433, -1.15188, 1.0]], ['2, k, 18', [-0.121145, -1.48034, 1.0]], ['2, k, 19', [-0.146853, -1.51983, 1.0]], ['2, k, 20', [-0.162456, -0.316714, 1.0]], ['2, k, 21', [-0.415776, -0.728978, 1.0]], ['2, k, 22', [-0.404509, -0.650397, 1.0]], ['2, k, 23', [-0.0982897, -0.762377, 1.0]], ['2, k, 24', [-0.094893, -0.666052, 1.0]]]
