[['2, k, 0', [-0.111291, -0.277864, 1.0]], ['2, k, 1', [-0.10993, 0.0493148, 1.0]], ['2, k, 2', [-0.107867, 0.367249, 1.0]], ['2, k, 3', [-0.139451, 0.508266, 1.0]], ['2, k, 4', [-0.302565, 0.268557, 1.0]], ['2, k, 5', [-0.377914, -0.0203185, 1.0]], ['2, k, 6', [-0.43668, -0.257554, 1.0]], ['2, k, 7', [-0.434089, -0.2965, 1.0]], ['2, k, 8', [0.0638027, 0.261716, 1.0]], ['2, k, 9', [0.163124, 0.0114435, 1.0]], ['2, k, 10', [0.191248, -0.236901, 1.0]], ['2, k, 11', [0.183321, -0.305328, 1.0]], ['2, k, 12', [-0.193192, -0.271875, 1.0]], ['2, k, 13', [-0.261528, -0.698736, 1.0]], ['2, k, 14', [-0.332775, -1.05597, 1.0]], ['2, k, 15', [-0.352783, -1.1084, 1.0]], ['2, k, 16', [-0.0258815, -0.275173, 1.0]], ['2, k, 17', [0.0618061, -0.62192, 1.0]], ['2, k, 18', [0.115265, -1.02061, 1.0]], ['2, k, 19', [0.136108, -1.09375, 1.0]], ['2, k, 20', [-0.108504, 0.289122, 1.0]], ['2, k, 21', [-0.427959, -0.352187, 1.0]], ['2, k, 22', [-0.366166, -0.319951, 1.0]], ['2, k, 23', [0.183756, -0.36204, 1.0]], ['2, k, 24', [0.12066, -0.325125, 1.0]]]
[['2, k, 0', [-0.149381, -0.270902, 1.0]], ['2, k, 1', [-0.134192, 0.0904937, 1.0]], ['2, k, 2', [-0.116603, 0.439667, 1.0]], ['2, k, 3', [-0.176765, 0.58817, 1.0]], ['2, k, 4', [-0.243038, 0.379854, 1.0]], ['2, k, 5', [-0.393873, 0.249429, 1.0]], ['2, k, 6', [-0.607095, 0.222178, 1.0]], ['2, k, 7', [-0.64927, 0.217183, 1.0]], ['2, k, 8', [-0.0477601, 0.279801, 1.0]], ['2, k, 9', [-0.333301, 0.218129, 1.0]], ['2, k, 10', [-0.54811, 0.205783, 1.0]], ['2, k, 11', [-0.642759, 0.213229, 1.0]], ['2, k, 12', [-0.189698, -0.268495, 1.0]], ['2, k, 13', [-0.272586, -0.696749, 1.0]], ['2, k, 14', [-0.338638, -1.05139, 1.0]], ['2, k, 15', [-0.363684, -1.10672, 1.0]], ['2, k, 16', [-0.102471, -0.26503, 1.0]], ['2, k, 17', [0.0271815, -0.686331, 1.0]], ['2, k, 18', [0.117527, -1.05854, 1.0]], ['2, k, 19', [0.138046, -1.10203, 1.0]], ['2, k, 20', [-0.121205, 0.353984, 1.0]], ['2, k, 21', [-0.694198, 0.21738, 1.0]], ['2, k, 22', [-0.595388, 0.194245, 1.0]], ['2, k, 23', [-0.712515, 0.21627, 1.0]], ['2, k, 24', [-0.650022, 0.247667, 1.0]]]
[['2, k, 0', [-0.143055, -0.274549, 1.0]], ['2, k, 1', [-0.125289, 0.0853726, 1.0]], ['2, k, 2', [-0.106465, 0.434084, 1.0]], ['2, k, 3', [-0.173248, 0.579071, 1.0]], ['2, k, 4', [-0.23295, 0.374295, 1.0]], ['2, k, 5', [-0.383947, 0.244394, 1.0]], ['2, k, 6', [-0.534367, 0.304989, 1.0]], ['2, k, 7', [-0.653234, 0.356692, 1.0]], ['2, k, 8', [-0.02677, 0.276995, 1.0]], ['2, k, 9', [-0.298224, 0.210124, 1.0]], ['2, k, 10', [-0.509524, 0.187748, 1.0]], ['2, k, 11', [-0.597608, 0.196996, 1.0]], ['2, k, 12', [-0.183542, -0.270131, 1.0]], ['2, k, 13', [-0.272169, -0.693702, 1.0]], ['2, k, 14', [-0.338515, -1.05131, 1.0]], ['2, k, 15', [-0.363584, -1.1067, 1.0]], ['2, k, 16', [-0.0951898, -0.271543, 1.0]], ['2, k, 17', [0.0322906, -0.685777, 1.0]], ['2, k, 18', [0.117824, -1.05773, 1.0]], ['2, k, 19', [0.137791, -1.10192, 1.0]], ['2, k, 20', [-0.111279, 0.348471, 1.0]], ['2, k, 21', [-0.652951, 0.373994, 1.0]], ['2, k, 22', [-0.647753, 0.355999, 1.0]], ['2, k, 23', [-0.655859, 0.194036, 1.0]], ['2, k, 24', [-0.617077, 0.233293, 1.0]]]
[['2, k, 0', [-0.136402, -0.277855, 1.0]], ['2, k, 1', [-0.11554, 0.0800963, 1.0]], ['2, k, 2', [-0.093734, 0.426917, 1.0]], ['2, k, 3', [-0.167787, 0.565004, 1.0]], ['2, k, 4', [-0.217991, 0.368538, 1.0]], ['2, k, 5', [-0.444908, 0.325506, 1.0]], ['2, k, 6', [-0.65928, 0.311402, 1.0]], ['2, k, 7', [-0.711221, 0.332523, 1.0]], ['2, k, 8', [-0.00901141, 0.274535, 1.0]], ['2, k, 9', [-0.205451, 0.214219, 1.0]], ['2, k, 10', [-0.461637, 0.172588, 1.0]], ['2, k, 11', [-0.528965, 0.179894, 1.0]], ['2, k, 12', [-0.178839, -0.271491, 1.0]], ['2, k, 13', [-0.268207, -0.679197, 1.0]], ['2, k, 14', [-0.338152, -1.05085, 1.0]], ['2, k, 15', [-0.363671, -1.10665, 1.0]], ['2, k, 16', [-0.0882242, -0.276258, 1.0]], ['2, k, 17', [0.0369421, -0.68173, 1.0]], ['2, k, 18', [0.118051, -1.0573, 1.0]], ['2, k, 19', [0.137623, -1.10233, 1.0]], ['2, k, 20', [-0.0993172, 0.341803, 1.0]], ['2, k, 21', [-0.761444, 0.338183, 1.0]], ['2, k, 22', [-0.696695, 0.30331, 1.0]], ['2, k, 23', [-0.59798, 0.182783, 1.0]], ['2, k, 24', [-0.557878, 0.20081, 1.0]]]
[['2, k, 0', [-0.128629, -0.278431, 1.0]], ['2, k, 1', [-0.107271, 0.0743075, 1.0]], ['2, k, 2', [-0.084793, 0.412473, 1.0]], ['2, k, 3', [-0.156211, 0.544863, 1.0]], ['2, k, 4', [-0.226065, 0.362336, 1.0]], ['2, k, 5', [-0.473297, 0.302563, 1.0]], ['2, k, 6', [-0.732808, 0.321035, 1.0]], ['2, k, 7', [-0.759517, 0.314669, 1.0]], ['2, k, 8', [0.0140165, 0.278679, 1.0]], ['2, k, 9', [-0.142607, 0.217749, 1.0]], ['2, k, 10', [-0.357808, 0.169071, 1.0]], ['2, k, 11', [-0.454805, 0.166008, 1.0]], ['2, k, 12', [-0.177139, -0.271287, 1.0]], ['2, k, 13', [-0.265032, -0.674227, 1.0]], ['2, k, 14', [-0.338008, -1.05053, 1.0]], ['2, k, 15', [-0.363733, -1.10659, 1.0]], ['2, k, 16', [-0.0717743, -0.278034, 1.0]], ['2, k, 17', [0.0406641, -0.678217, 1.0]], ['2, k, 18', [0.118479, -1.0567, 1.0]], ['2, k, 19', [0.137388, -1.10242, 1.0]], ['2, k, 20', [-0.0904206, 0.329882, 1.0]], ['2, k, 21', [-0.788642, 0.309643, 1.0]], ['2, k, 22', [-0.739003, 0.285538, 1.0]], ['2, k, 23', [-0.515844, 0.164348, 1.0]], ['2, k, 24', [-0.499361, 0.198261, 1.0]]]
[['2, k, 0', [-0.123351, -0.270211, 1.0]], ['2, k, 1', [-0.103688, 0.0735866, 1.0]], ['2, k, 2', [-0.0805343, 0.402886, 1.0]], ['2, k, 3', [-0.144945, 0.532909, 1.0]], ['2, k, 4', [-0.259755, 0.3433, 1.0]], ['2, k, 5', [-0.467361, 0.280139, 1.0]], ['2, k, 6', [-0.665105, 0.287317, 1.0]], ['2, k, 7', [-0.742159, 0.285653, 1.0]], ['2, k, 8', [0.0401938, 0.284183, 1.0]], ['2, k, 9', [-0.145614, 0.195537, 1.0]], ['2, k, 10', [-0.310227, 0.152533, 1.0]], ['2, k, 11', [-0.378264, 0.154681, 1.0]], ['2, k, 12', [-0.176361, -0.260447, 1.0]], ['2, k, 13', [-0.262933, -0.672619, 1.0]], ['2, k, 14', [-0.337293, -1.05048, 1.0]], ['2, k, 15', [-0.363641, -1.10677, 1.0]], ['2, k, 16', [-0.0626224, -0.269228, 1.0]], ['2, k, 17', [0.0462035, -0.670993, 1.0]], ['2, k, 18', [0.120916, -1.05619, 1.0]], ['2, k, 19', [0.137527, -1.1029, 1.0]], ['2, k, 20', [-0.086285, 0.322876, 1.0]], ['2, k, 21', [-0.776596, 0.287183, 1.0]], ['2, k, 22', [-0.722533, 0.259594, 1.0]], ['2, k, 23', [-0.448664, 0.152876, 1.0]], ['2, k, 24', [-0.389275, 0.167369, 1.0]]]
[['2, k, 0', [-0.120376, -0.261607, 1.0]], ['2, k, 1', [-0.100179, 0.0740747, 1.0]], ['2, k, 2', [-0.0766055, 0.396143, 1.0]], ['2, k, 3', [-0.133316, 0.52266, 1.0]], ['2, k, 4', [-0.264925, 0.33444, 1.0]], ['2, k, 5', [-0.470878, 0.284808, 1.0]], ['2, k, 6', [-0.659368, 0.253926, 1.0]], ['2, k, 7', [-0.722883, 0.258893, 1.0]], ['2, k, 8', [0.044136, 0.282835, 1.0]], ['2, k, 9', [-0.0773424, 0.194258, 1.0]], ['2, k, 10', [-0.25356, 0.144485, 1.0]], ['2, k, 11', [-0.287595, 0.147326, 1.0]], ['2, k, 12', [-0.177273, -0.251381, 1.0]], ['2, k, 13', [-0.261982, -0.672545, 1.0]], ['2, k, 14', [-0.337084, -1.05039, 1.0]], ['2, k, 15', [-0.363679, -1.10672, 1.0]], ['2, k, 16', [-0.057703, -0.262146, 1.0]], ['2, k, 17', [0.0506012, -0.668554, 1.0]], ['2, k, 18', [0.121949, -1.05606, 1.0]], ['2, k, 19', [0.137842, -1.10337, 1.0]], ['2, k, 20', [-0.0824437, 0.317829, 1.0]], ['2, k, 21', [-0.753976, 0.261636, 1.0]], ['2, k, 22', [-0.63558, 0.238733, 1.0]], ['2, k, 23', [-0.334628, 0.143209, 1.0]], ['2, k, 24', [-0.259171, 0.147139, 1.0]]]
[['2, k, 0', [-0.117057, -0.258891, 1.0]], ['2, k, 1', [-0.0973374, 0.0732569, 1.0]], ['2, k, 2', [-0.0764935, 0.391913, 1.0]], ['2, k, 3', [-0.123579, 0.516486, 1.0]], ['2, k, 4', [-0.272813, 0.328915, 1.0]], ['2, k, 5', [-0.470858, 0.274049, 1.0]], ['2, k, 6', [-0.643992, 0.219767, 1.0]], ['2, k, 7', [-0.696085, 0.23772, 1.0]], ['2, k, 8', [0.049757, 0.294613, 1.0]], ['2, k, 9', [0.01262, 0.208402, 1.0]], ['2, k, 10', [-0.148191, 0.151093, 1.0]], ['2, k, 11', [-0.19666, 0.144262, 1.0]], ['2, k, 12', [-0.177437, -0.250612, 1.0]], ['2, k, 13', [-0.261569, -0.672934, 1.0]], ['2, k, 14', [-0.336884, -1.05031, 1.0]], ['2, k, 15', [-0.363732, -1.10675, 1.0]], ['2, k, 16', [-0.0457205, -0.256123, 1.0]], ['2, k, 17', [0.0533759, -0.667173, 1.0]], ['2, k, 18', [0.125483, -1.04811, 1.0]], ['2, k, 19', [0.137149, -1.10155, 1.0]], ['2, k, 20', [-0.0815863, 0.314146, 1.0]], ['2, k, 21', [-0.726653, 0.238901, 1.0]], ['2, k, 22', [-0.615484, 0.224738, 1.0]], ['2, k, 23', [-0.226493, 0.138672, 1.0]], ['2, k, 24', [-0.281397, 0.156449, 1.0]]]
[['2, k, 0', [-0.11326, -0.255748, 1.0]], ['2, k, 1', [-0.0975565, 0.0718739, 1.0]], ['2, k, 2', [-0.0831043, 0.385734, 1.0]], ['2, k, 3', [-0.116657, 0.513916, 1.0]], ['2, k, 4', [-0.268982, 0.326849, 1.0]], ['2, k, 5', [-0.446737, 0.259373, 1.0]], ['2, k, 6', [-0.588891, 0.21367, 1.0]], ['2, k, 7', [-0.641088, 0.212915, 1.0]], ['2, k, 8', [0.0523592, 0.334999, 1.0]], ['2, k, 9', [0.154069, 0.198051, 1.0]], ['2, k, 10', [0.0282059, 0.189244, 1.0]], ['2, k, 11', [-0.0930818, 0.144966, 1.0]], ['2, k, 12', [-0.177666, -0.249733, 1.0]], ['2, k, 13', [-0.261047, -0.675608, 1.0]], ['2, k, 14', [-0.336352, -1.05053, 1.0]], ['2, k, 15', [-0.363729, -1.10676, 1.0]], ['2, k, 16', [-0.036974, -0.251128, 1.0]], ['2, k, 17', [0.0599897, -0.668178, 1.0]], ['2, k, 18', [0.126362, -1.04579, 1.0]], ['2, k, 19', [0.137045, -1.10076, 1.0]], ['2, k, 20', [-0.0863558, 0.309138, 1.0]], ['2, k, 21', [-0.657977, 0.212172, 1.0]], ['2, k, 22', [-0.545218, 0.20099, 1.0]], ['2, k, 23', [-0.107762, 0.137442, 1.0]], ['2, k, 24', [-0.170008, 0.15307, 1.0]]]
[['2, k, 0', [-0.110541, -0.253655, 1.0]], ['2, k, 1', [-0.0986112, 0.0718013, 1.0]], ['2, k, 2', [-0.0878269, 0.384828, 1.0]], ['2, k, 3', [-0.112056, 0.514762, 1.0]], ['2, k, 4', [-0.269694, 0.315062, 1.0]], ['2, k, 5', [-0.43179, 0.256149, 1.0]], ['2, k, 6', [-0.534515, 0.205703, 1.0]], ['2, k, 7', [-0.566502, 0.191808, 1.0]], ['2, k, 8', [0.0515398, 0.335079, 1.0]], ['2, k, 9', [0.215916, 0.277931, 1.0]], ['2, k, 10', [0.0949735, 0.219008, 1.0]], ['2, k, 11', [0.0142116, 0.149373, 1.0]], ['2, k, 12', [-0.17849, -0.249183, 1.0]], ['2, k, 13', [-0.261027, -0.67644, 1.0]], ['2, k, 14', [-0.336288, -1.05115, 1.0]], ['2, k, 15', [-0.363913, -1.1068, 1.0]], ['2, k, 16', [-0.0301867, -0.246806, 1.0]], ['2, k, 17', [0.0611762, -0.663282, 1.0]], ['2, k, 18', [0.126362, -1.04411, 1.0]], ['2, k, 19', [0.137032, -1.09946, 1.0]], ['2, k, 20', [-0.0902102, 0.308289, 1.0]], ['2, k, 21', [-0.568101, 0.185089, 1.0]], ['2, k, 22', [-0.468735, 0.182706, 1.0]], ['2, k, 23', [0.0019538, 0.14206, 1.0]], ['2, k, 24', [-0.0827562, 0.153774, 1.0]]]
[['2, k, 0', [-0.109764, -0.253944, 1.0]], ['2, k, 1', [-0.0993006, 0.0713979, 1.0]], ['2, k, 2', [-0.0892187, 0.385002, 1.0]], ['2, k, 3', [-0.10431, 0.516026, 1.0]], ['2, k, 4', [-0.264158, 0.313345, 1.0]], ['2, k, 5', [-0.399324, 0.250028, 1.0]], ['2, k, 6', [-0.458513, 0.164589, 1.0]], ['2, k, 7', [-0.481564, 0.174661, 1.0]], ['2, k, 8', [0.0516996, 0.310577, 1.0]], ['2, k, 9', [0.188564, 0.302685, 1.0]], ['2, k, 10', [0.0936702, 0.214802, 1.0]], ['2, k, 11', [0.112258, 0.156658, 1.0]], ['2, k, 12', [-0.181006, -0.249451, 1.0]], ['2, k, 13', [-0.261854, -0.678823, 1.0]], ['2, k, 14', [-0.336307, -1.0514, 1.0]], ['2, k, 15', [-0.363834, -1.10695, 1.0]], ['2, k, 16', [-0.0276501, -0.249128, 1.0]], ['2, k, 17', [0.0618899, -0.659428, 1.0]], ['2, k, 18', [0.126795, -1.04255, 1.0]], ['2, k, 19', [0.137434, -1.09832, 1.0]], ['2, k, 20', [-0.0915491, 0.308267, 1.0]], ['2, k, 21', [-0.527703, 0.178504, 1.0]], ['2, k, 22', [-0.394127, 0.169004, 1.0]], ['2, k, 23', [0.122621, 0.143888, 1.0]], ['2, k, 24', [0.0227811, 0.15646, 1.0]]]
[['2, k, 0', [-0.109926, -0.252441, 1.0]], ['2, k, 1', [-0.101125, 0.0724759, 1.0]], ['2, k, 2', [-0.093559, 0.386414, 1.0]], ['2, k, 3', [-0.0965625, 0.518164, 1.0]], ['2, k, 4', [-0.259898, 0.311716, 1.0]], ['2, k, 5', [-0.355263, 0.242819, 1.0]], ['2, k, 6', [-0.35133, 0.170592, 1.0]], ['2, k, 7', [-0.393268, 0.162582, 1.0]], ['2, k, 8', [0.0588275, 0.320143, 1.0]], ['2, k, 9', [0.203557, 0.256719, 1.0]], ['2, k, 10', [0.212441, 0.218482, 1.0]], ['2, k, 11', [0.213585, 0.166197, 1.0]], ['2, k, 12', [-0.183761, -0.247, 1.0]], ['2, k, 13', [-0.261962, -0.678865, 1.0]], ['2, k, 14', [-0.336709, -1.05147, 1.0]], ['2, k, 15', [-0.363954, -1.10685, 1.0]], ['2, k, 16', [-0.0285628, -0.246392, 1.0]], ['2, k, 17', [0.0607397, -0.653863, 1.0]], ['2, k, 18', [0.126787, -1.04237, 1.0]], ['2, k, 19', [0.13837, -1.09806, 1.0]], ['2, k, 20', [-0.0952189, 0.309501, 1.0]], ['2, k, 21', [-0.422556, 0.159473, 1.0]], ['2, k, 22', [-0.305556, 0.159462, 1.0]], ['2, k, 23', [0.261955, 0.157991, 1.0]], ['2, k, 24', [0.141609, 0.159575, 1.0]]]
[['2, k, 0', [-0.110426, -0.251587, 1.0]], ['2, k, 1', [-0.102763, 0.0733587, 1.0]], ['2, k, 2', [-0.0966886, 0.387798, 1.0]], ['2, k, 3', [-0.0915808, 0.519159, 1.0]], ['2, k, 4', [-0.256182, 0.311192, 1.0]], ['2, k, 5', [-0.336142, 0.24452, 1.0]], ['2, k, 6', [-0.282148, 0.161553, 1.0]], ['2, k, 7', [-0.280774, 0.152097, 1.0]], ['2, k, 8', [0.0646475, 0.326432, 1.0]], ['2, k, 9', [0.210791, 0.258408, 1.0]], ['2, k, 10', [0.300735, 0.213377, 1.0]], ['2, k, 11', [0.304225, 0.181971, 1.0]], ['2, k, 12', [-0.186652, -0.245683, 1.0]], ['2, k, 13', [-0.263344, -0.681236, 1.0]], ['2, k, 14', [-0.336868, -1.0516, 1.0]], ['2, k, 15', [-0.36397, -1.10693, 1.0]], ['2, k, 16', [-0.0304388, -0.244544, 1.0]], ['2, k, 17', [0.0603939, -0.65437, 1.0]], ['2, k, 18', [0.126678, -1.04045, 1.0]], ['2, k, 19', [0.138444, -1.09791, 1.0]], ['2, k, 20', [-0.0980049, 0.310699, 1.0]], ['2, k, 21', [-0.278292, 0.147571, 1.0]], ['2, k, 22', [-0.195728, 0.155303, 1.0]], ['2, k, 23', [0.355759, 0.177042, 1.0]], ['2, k, 24', [0.223673, 0.172573, 1.0]]]
[['2, k, 0', [-0.110991, -0.250378, 1.0]], ['2, k, 1', [-0.103223, 0.073869, 1.0]], ['2, k, 2', [-0.0969486, 0.388043, 1.0]], ['2, k, 3', [-0.0858188, 0.521108, 1.0]], ['2, k, 4', [-0.225023, 0.332403, 1.0]], ['2, k, 5', [-0.267655, 0.244816, 1.0]], ['2, k, 6', [-0.177458, 0.172081, 1.0]], ['2, k, 7', [-0.175346, 0.148851, 1.0]], ['2, k, 8', [0.0674352, 0.333334, 1.0]], ['2, k, 9', [0.238652, 0.263506, 1.0]], ['2, k, 10', [0.356267, 0.250215, 1.0]], ['2, k, 11', [0.383264, 0.199937, 1.0]], ['2, k, 12', [-0.187115, -0.242241, 1.0]], ['2, k, 13', [-0.265109, -0.682693, 1.0]], ['2, k, 14', [-0.336909, -1.0517, 1.0]], ['2, k, 15', [-0.363996, -1.10705, 1.0]], ['2, k, 16', [-0.0322136, -0.243747, 1.0]], ['2, k, 17', [0.059712, -0.652265, 1.0]], ['2, k, 18', [0.126741, -1.03841, 1.0]], ['2, k, 19', [0.139261, -1.09713, 1.0]], ['2, k, 20', [-0.0983426, 0.310986, 1.0]], ['2, k, 21', [-0.162196, 0.145755, 1.0]], ['2, k, 22', [-0.0861517, 0.154025, 1.0]], ['2, k, 23', [0.42747, 0.198007, 1.0]], ['2, k, 24', [0.309414, 0.189433, 1.0]]]
[['2, k, 0', [-0.111269, -0.248746, 1.0]], ['2, k, 1', [-0.104045, 0.0756712, 1.0]], ['2, k, 2', [-0.0979725, 0.390267, 1.0]], ['2, k, 3', [-0.0813811, 0.521801, 1.0]], ['2, k, 4', [-0.220765, 0.331033, 1.0]], ['2, k, 5', [-0.240501, 0.233413, 1.0]], ['2, k, 6', [-0.168699, 0.171154, 1.0]], ['2, k, 7', [-0.0734988, 0.146437, 1.0]], ['2, k, 8', [0.0668791, 0.335379, 1.0]], ['2, k, 9', [0.259202, 0.277473, 1.0]], ['2, k, 10', [0.374547, 0.226104, 1.0]], ['2, k, 11', [0.440422, 0.219873, 1.0]], ['2, k, 12', [-0.183415, -0.240443, 1.0]], ['2, k, 13', [-0.266245, -0.68292, 1.0]], ['2, k, 14', [-0.337139, -1.05197, 1.0]], ['2, k, 15', [-0.364098, -1.10739, 1.0]], ['2, k, 16', [-0.0349719, -0.241661, 1.0]], ['2, k, 17', [0.0593353, -0.651764, 1.0]], ['2, k, 18', [0.126808, -1.03829, 1.0]], ['2, k, 19', [0.139431, -1.09733, 1.0]], ['2, k, 20', [-0.099381, 0.313084, 1.0]], ['2, k, 21', [-0.0431039, 0.14588, 1.0]], ['2, k, 22', [0.00584918, 0.154557, 1.0]], ['2, k, 23', [0.466835, 0.20685, 1.0]], ['2, k, 24', [0.353516, 0.20501, 1.0]]]
[['2, k, 0', [-0.111126, -0.248373, 1.0]], ['2, k, 1', [-0.104693, 0.0774225, 1.0]], ['2, k, 2', [-0.0993739, 0.394396, 1.0]], ['2, k, 3', [-0.0782596, 0.524688, 1.0]], ['2, k, 4', [-0.226037, 0.293786, 1.0]], ['2, k, 5', [-0.209712, 0.216437, 1.0]], ['2, k, 6', [-0.0796432, 0.163742, 1.0]], ['2, k, 7', [0.00560158, 0.148725, 1.0]], ['2, k, 8', [0.0695144, 0.344033, 1.0]], ['2, k, 9', [0.270347, 0.283746, 1.0]], ['2, k, 10', [0.427667, 0.24939, 1.0]], ['2, k, 11', [0.485504, 0.240551, 1.0]], ['2, k, 12', [-0.178825, -0.244041, 1.0]], ['2, k, 13', [-0.267722, -0.682954, 1.0]], ['2, k, 14', [-0.33721, -1.05198, 1.0]], ['2, k, 15', [-0.36417, -1.10755, 1.0]], ['2, k, 16', [-0.0374107, -0.24075, 1.0]], ['2, k, 17', [0.0588875, -0.650423, 1.0]], ['2, k, 18', [0.126424, -1.03605, 1.0]], ['2, k, 19', [0.139758, -1.09665, 1.0]], ['2, k, 20', [-0.100631, 0.316504, 1.0]], ['2, k, 21', [0.050071, 0.150992, 1.0]], ['2, k, 22', [0.0444266, 0.119594, 1.0]], ['2, k, 23', [0.50937, 0.228107, 1.0]], ['2, k, 24', [0.388449, 0.218593, 1.0]]]
[['2, k, 0', [-0.110132, -0.248575, 1.0]], ['2, k, 1', [-0.105055, 0.0794046, 1.0]], ['2, k, 2', [-0.101346, 0.39974, 1.0]], ['2, k, 3', [-0.0722757, 0.532594, 1.0]], ['2, k, 4', [-0.224232, 0.291898, 1.0]], ['2, k, 5', [-0.123906, 0.213352, 1.0]], ['2, k, 6', [0.0408549, 0.153144, 1.0]], ['2, k, 7', [0.126361, 0.151407, 1.0]], ['2, k, 8', [0.0640169, 0.34646, 1.0]], ['2, k, 9', [0.2726, 0.296678, 1.0]], ['2, k, 10', [0.469111, 0.269522, 1.0]], ['2, k, 11', [0.521215, 0.261938, 1.0]], ['2, k, 12', [-0.170619, -0.247847, 1.0]], ['2, k, 13', [-0.269088, -0.68161, 1.0]], ['2, k, 14', [-0.337411, -1.05192, 1.0]], ['2, k, 15', [-0.364358, -1.10754, 1.0]], ['2, k, 16', [-0.0403655, -0.240408, 1.0]], ['2, k, 17', [0.0585936, -0.650621, 1.0]], ['2, k, 18', [0.125599, -1.03478, 1.0]], ['2, k, 19', [0.139845, -1.09665, 1.0]], ['2, k, 20', [-0.102199, 0.320904, 1.0]], ['2, k, 21', [0.171843, 0.152997, 1.0]], ['2, k, 22', [0.20339, 0.169675, 1.0]], ['2, k, 23', [0.549416, 0.252245, 1.0]], ['2, k, 24', [0.462247, 0.246208, 1.0]]]
[['2, k, 0', [-0.106213, -0.250637, 1.0]], ['2, k, 1', [-0.103609, 0.0810187, 1.0]], ['2, k, 2', [-0.101033, 0.403884, 1.0]], ['2, k, 3', [-0.0681049, 0.537767, 1.0]], ['2, k, 4', [-0.215592, 0.282146, 1.0]], ['2, k, 5', [-0.100924, 0.217819, 1.0]], ['2, k, 6', [0.0607806, 0.173222, 1.0]], ['2, k, 7', [0.204652, 0.153949, 1.0]], ['2, k, 8', [0.0584904, 0.349872, 1.0]], ['2, k, 9', [0.271402, 0.301866, 1.0]], ['2, k, 10', [0.476482, 0.283792, 1.0]], ['2, k, 11', [0.529241, 0.285739, 1.0]], ['2, k, 12', [-0.162634, -0.2521, 1.0]], ['2, k, 13', [-0.270179, -0.682512, 1.0]], ['2, k, 14', [-0.337363, -1.05194, 1.0]], ['2, k, 15', [-0.364284, -1.1076, 1.0]], ['2, k, 16', [-0.0406642, -0.240609, 1.0]], ['2, k, 17', [0.0584954, -0.651159, 1.0]], ['2, k, 18', [0.125536, -1.03473, 1.0]], ['2, k, 19', [0.1401, -1.09713, 1.0]], ['2, k, 20', [-0.101673, 0.324443, 1.0]], ['2, k, 21', [0.267596, 0.152149, 1.0]], ['2, k, 22', [0.229278, 0.192801, 1.0]], ['2, k, 23', [0.559271, 0.277497, 1.0]], ['2, k, 24', [0.519988, 0.253226, 1.0]]]
[['2, k, 0', [-0.104479, -0.25249, 1.0]], ['2, k, 1', [-0.102573, 0.0822968, 1.0]], ['2, k, 2', [-0.100438, 0.408271, 1.0]], ['2, k, 3', [-0.0643459, 0.544435, 1.0]], ['2, k, 4', [-0.215127, 0.283212, 1.0]], ['2, k, 5', [0.000648222, 0.209914, 1.0]], ['2, k, 6', [0.168283, 0.165822, 1.0]], ['2, k, 7', [0.269392, 0.159099, 1.0]], ['2, k, 8', [0.0464139, 0.356545, 1.0]], ['2, k, 9', [0.267848, 0.303406, 1.0]], ['2, k, 10', [0.482864, 0.302174, 1.0]], ['2, k, 11', [0.508156, 0.303932, 1.0]], ['2, k, 12', [-0.159131, -0.254352, 1.0]], ['2, k, 13', [-0.270414, -0.683399, 1.0]], ['2, k, 14', [-0.33714, -1.05221, 1.0]], ['2, k, 15', [-0.364257, -1.10768, 1.0]], ['2, k, 16', [-0.041554, -0.241536, 1.0]], ['2, k, 17', [0.0585438, -0.651313, 1.0]], ['2, k, 18', [0.125159, -1.03454, 1.0]], ['2, k, 19', [0.140238, -1.09735, 1.0]], ['2, k, 20', [-0.101006, 0.328057, 1.0]], ['2, k, 21', [0.335328, 0.166933, 1.0]], ['2, k, 22', [0.280834, 0.185264, 1.0]], ['2, k, 23', [0.558398, 0.29731, 1.0]], ['2, k, 24', [0.541769, 0.277302, 1.0]]]
