[['2, k, 0', [0.0341117, -0.374492, 1.0]], ['2, k, 1', [0.0123335, -0.0688014, 1.0]], ['2, k, 2', [-0.00896193, 0.229575, 1.0]], ['2, k, 3', [-0.0236283, 0.380094, 1.0]], ['2, k, 4', [-0.155057, 0.135737, 1.0]], ['2, k, 5', [-0.258873, 0.0107838, 1.0]], ['2, k, 6', [-0.320923, -0.0209308, 1.0]], ['2, k, 7', [-0.324942, -0.019311, 1.0]], ['2, k, 8', [0.145081, 0.134985, 1.0]], ['2, k, 9', [0.273922, 0.0158663, 1.0]], ['2, k, 10', [0.365812, 0.0196013, 1.0]], ['2, k, 11', [0.357989, -0.00429315, 1.0]], ['2, k, 12', [-0.0348146, -0.369139, 1.0]], ['2, k, 13', [-0.0570803, -0.803969, 1.0]], ['2, k, 14', [-0.0595025, -1.14779, 1.0]], ['2, k, 15', [-0.0907593, -1.20996, 1.0]], ['2, k, 16', [0.102094, -0.369481, 1.0]], ['2, k, 17', [0.142601, -0.79797, 1.0]], ['2, k, 18', [0.142714, -1.16049, 1.0]], ['2, k, 19', [0.180786, -1.21094, 1.0]], ['2, k, 20', [-0.00370213, 0.155976, 1.0]], ['2, k, 21', [-0.33671, -0.0312927, 1.0]], ['2, k, 22', [-0.359127, -0.00846108, 1.0]], ['2, k, 23', [0.37258, -0.00843086, 1.0]], ['2, k, 24', [0.374587, 0.0122613, 1.0]]]
[['2, k, 0', [0.0578993, -0.368391, 1.0]], ['2, k, 1', [0.0397135, -0.0632008, 1.0]], ['2, k, 2', [0.0205481, 0.236471, 1.0]], ['2, k, 3', [0.0188509, 0.382351, 1.0]], ['2, k, 4', [-0.127554, 0.137951, 1.0]], ['2, k, 5', [-0.220349, 0.01879, 1.0]], ['2, k, 6', [-0.184312, -0.0444202, 1.0]], ['2, k, 7', [-0.240288, -0.0811537, 1.0]], ['2, k, 8', [0.187395, 0.140774, 1.0]], ['2, k, 9', [0.319387, 0.0410997, 1.0]], ['2, k, 10', [0.374421, 0.00628859, 1.0]], ['2, k, 11', [0.417852, -0.0184488, 1.0]], ['2, k, 12', [-0.0108978, -0.366297, 1.0]], ['2, k, 13', [-0.0388897, -0.796032, 1.0]], ['2, k, 14', [-0.0605801, -1.15497, 1.0]], ['2, k, 15', [-0.085597, -1.20409, 1.0]], ['2, k, 16', [0.125177, -0.360557, 1.0]], ['2, k, 17', [0.153896, -0.788028, 1.0]], ['2, k, 18', [0.150708, -1.15238, 1.0]], ['2, k, 19', [0.183483, -1.21836, 1.0]], ['2, k, 20', [0.0254618, 0.162474, 1.0]], ['2, k, 21', [-0.266197, -0.0904264, 1.0]], ['2, k, 22', [-0.164072, -0.0784942, 1.0]], ['2, k, 23', [0.445761, -0.0207386, 1.0]], ['2, k, 24', [0.347817, -0.032623, 1.0]]]
[['2, k, 0', [0.0578049, -0.368618, 1.0]], ['2, k, 1', [0.0392943, -0.0633948, 1.0]], ['2, k, 2', [0.0199525, 0.236096, 1.0]], ['2, k, 3', [0.0178641, 0.382614, 1.0]], ['2, k, 4', [-0.128997, 0.137366, 1.0]], ['2, k, 5', [-0.220411, 0.0163781, 1.0]], ['2, k, 6', [-0.184243, -0.0459533, 1.0]], ['2, k, 7', [-0.240792, -0.0888568, 1.0]], ['2, k, 8', [0.187363, 0.14065, 1.0]], ['2, k, 9', [0.319335, 0.0392833, 1.0]], ['2, k, 10', [0.374249, 0.00437135, 1.0]], ['2, k, 11', [0.418863, -0.0238782, 1.0]], ['2, k, 12', [-0.0108996, -0.366643, 1.0]], ['2, k, 13', [-0.038832, -0.796112, 1.0]], ['2, k, 14', [-0.0605111, -1.15535, 1.0]], ['2, k, 15', [-0.0837208, -1.20409, 1.0]], ['2, k, 16', [0.124968, -0.360633, 1.0]], ['2, k, 17', [0.153961, -0.788036, 1.0]], ['2, k, 18', [0.150559, -1.15372, 1.0]], ['2, k, 19', [0.184867, -1.21797, 1.0]], ['2, k, 20', [0.0249004, 0.162158, 1.0]], ['2, k, 21', [-0.260302, -0.101772, 1.0]], ['2, k, 22', [-0.16985, -0.0862962, 1.0]], ['2, k, 23', [0.449213, -0.0273127, 1.0]], ['2, k, 24', [0.34787, -0.0375208, 1.0]]]
[['2, k, 0', [0.0575299, -0.368694, 1.0]], ['2, k, 1', [0.0387239, -0.0633583, 1.0]], ['2, k, 2', [0.0192859, 0.236057, 1.0]], ['2, k, 3', [0.017043, 0.382686, 1.0]], ['2, k, 4', [-0.129651, 0.137013, 1.0]], ['2, k, 5', [-0.220393, 0.0132785, 1.0]], ['2, k, 6', [-0.166367, -0.0506818, 1.0]], ['2, k, 7', [-0.22368, -0.096596, 1.0]], ['2, k, 8', [0.187333, 0.140568, 1.0]], ['2, k, 9', [0.319047, 0.0371669, 1.0]], ['2, k, 10', [0.38652, -0.00294459, 1.0]], ['2, k, 11', [0.423681, -0.0295206, 1.0]], ['2, k, 12', [-0.0111288, -0.366799, 1.0]], ['2, k, 13', [-0.0388327, -0.795553, 1.0]], ['2, k, 14', [-0.0606838, -1.15409, 1.0]], ['2, k, 15', [-0.0844474, -1.2064, 1.0]], ['2, k, 16', [0.124657, -0.360628, 1.0]], ['2, k, 17', [0.154049, -0.787094, 1.0]], ['2, k, 18', [0.150412, -1.1516, 1.0]], ['2, k, 19', [0.18438, -1.21576, 1.0]], ['2, k, 20', [0.0242387, 0.162144, 1.0]], ['2, k, 21', [-0.249374, -0.108455, 1.0]], ['2, k, 22', [-0.148339, -0.0925205, 1.0]], ['2, k, 23', [0.449598, -0.0306593, 1.0]], ['2, k, 24', [0.354813, -0.0438954, 1.0]]]
[['2, k, 0', [0.057387, -0.369022, 1.0]], ['2, k, 1', [0.038573, -0.0635991, 1.0]], ['2, k, 2', [0.019237, 0.235773, 1.0]], ['2, k, 3', [0.0163017, 0.382752, 1.0]], ['2, k, 4', [-0.129814, 0.136869, 1.0]], ['2, k, 5', [-0.218679, 0.0109119, 1.0]], ['2, k, 6', [-0.235161, -0.0734858, 1.0]], ['2, k, 7', [-0.242053, -0.108611, 1.0]], ['2, k, 8', [0.187331, 0.140172, 1.0]], ['2, k, 9', [0.32287, 0.0320007, 1.0]], ['2, k, 10', [0.378649, -0.0142464, 1.0]], ['2, k, 11', [0.420887, -0.0367745, 1.0]], ['2, k, 12', [-0.0112282, -0.367024, 1.0]], ['2, k, 13', [-0.0389051, -0.795509, 1.0]], ['2, k, 14', [-0.0609992, -1.15385, 1.0]], ['2, k, 15', [-0.084604, -1.20726, 1.0]], ['2, k, 16', [0.124472, -0.361034, 1.0]], ['2, k, 17', [0.154057, -0.787055, 1.0]], ['2, k, 18', [0.150846, -1.14865, 1.0]], ['2, k, 19', [0.187442, -1.21158, 1.0]], ['2, k, 20', [0.0241568, 0.161877, 1.0]], ['2, k, 21', [-0.250783, -0.117347, 1.0]], ['2, k, 22', [-0.168502, -0.103101, 1.0]], ['2, k, 23', [0.45247, -0.04059, 1.0]], ['2, k, 24', [0.349153, -0.0516986, 1.0]]]
[['2, k, 0', [0.0570982, -0.369103, 1.0]], ['2, k, 1', [0.0380582, -0.0635809, 1.0]], ['2, k, 2', [0.0186491, 0.235744, 1.0]], ['2, k, 3', [0.0158087, 0.382698, 1.0]], ['2, k, 4', [-0.129694, 0.136479, 1.0]], ['2, k, 5', [-0.217828, 0.00669583, 1.0]], ['2, k, 6', [-0.233862, -0.076349, 1.0]], ['2, k, 7', [-0.239446, -0.116573, 1.0]], ['2, k, 8', [0.186761, 0.140261, 1.0]], ['2, k, 9', [0.322957, 0.02716, 1.0]], ['2, k, 10', [0.379294, -0.0160692, 1.0]], ['2, k, 11', [0.425545, -0.043661, 1.0]], ['2, k, 12', [-0.0115687, -0.367217, 1.0]], ['2, k, 13', [-0.0390105, -0.795599, 1.0]], ['2, k, 14', [-0.0606584, -1.15441, 1.0]], ['2, k, 15', [-0.0846605, -1.20745, 1.0]], ['2, k, 16', [0.124236, -0.361023, 1.0]], ['2, k, 17', [0.154043, -0.787069, 1.0]], ['2, k, 18', [0.150718, -1.14678, 1.0]], ['2, k, 19', [0.182702, -1.21221, 1.0]], ['2, k, 20', [0.0235689, 0.161865, 1.0]], ['2, k, 21', [-0.253175, -0.128128, 1.0]], ['2, k, 22', [-0.163984, -0.111365, 1.0]], ['2, k, 23', [0.450772, -0.0489139, 1.0]], ['2, k, 24', [0.357227, -0.0584441, 1.0]]]
[['2, k, 0', [0.0568758, -0.369345, 1.0]], ['2, k, 1', [0.0376427, -0.0636467, 1.0]], ['2, k, 2', [0.0181573, 0.235722, 1.0]], ['2, k, 3', [0.0151688, 0.382676, 1.0]], ['2, k, 4', [-0.130181, 0.136036, 1.0]], ['2, k, 5', [-0.216905, 0.00293904, 1.0]], ['2, k, 6', [-0.272113, -0.071399, 1.0]], ['2, k, 7', [-0.240432, -0.127138, 1.0]], ['2, k, 8', [0.186034, 0.140338, 1.0]], ['2, k, 9', [0.32237, 0.0237448, 1.0]], ['2, k, 10', [0.379287, -0.018188, 1.0]], ['2, k, 11', [0.424441, -0.0533346, 1.0]], ['2, k, 12', [-0.0118005, -0.367458, 1.0]], ['2, k, 13', [-0.0388069, -0.79476, 1.0]], ['2, k, 14', [-0.060408, -1.15418, 1.0]], ['2, k, 15', [-0.085181, -1.20431, 1.0]], ['2, k, 16', [0.124028, -0.361247, 1.0]], ['2, k, 17', [0.154092, -0.787715, 1.0]], ['2, k, 18', [0.150632, -1.15182, 1.0]], ['2, k, 19', [0.184241, -1.21651, 1.0]], ['2, k, 20', [0.023082, 0.161837, 1.0]], ['2, k, 21', [-0.234474, -0.138661, 1.0]], ['2, k, 22', [-0.167445, -0.121852, 1.0]], ['2, k, 23', [0.450839, -0.0559383, 1.0]], ['2, k, 24', [0.357483, -0.0686431, 1.0]]]
[['2, k, 0', [0.0566834, -0.36989, 1.0]], ['2, k, 1', [0.0370532, -0.0635733, 1.0]], ['2, k, 2', [0.0170774, 0.236328, 1.0]], ['2, k, 3', [0.0146501, 0.38255, 1.0]], ['2, k, 4', [-0.130773, 0.135326, 1.0]], ['2, k, 5', [-0.216642, -0.00215195, 1.0]], ['2, k, 6', [-0.230752, -0.0955157, 1.0]], ['2, k, 7', [-0.231959, -0.137668, 1.0]], ['2, k, 8', [0.186037, 0.14014, 1.0]], ['2, k, 9', [0.324351, 0.020462, 1.0]], ['2, k, 10', [0.382957, -0.023565, 1.0]], ['2, k, 11', [0.426545, -0.0626622, 1.0]], ['2, k, 12', [-0.0120735, -0.367971, 1.0]], ['2, k, 13', [-0.0389136, -0.794846, 1.0]], ['2, k, 14', [-0.0603787, -1.1541, 1.0]], ['2, k, 15', [-0.0853879, -1.20329, 1.0]], ['2, k, 16', [0.123915, -0.361797, 1.0]], ['2, k, 17', [0.154056, -0.787734, 1.0]], ['2, k, 18', [0.150549, -1.15294, 1.0]], ['2, k, 19', [0.184027, -1.21679, 1.0]], ['2, k, 20', [0.0221352, 0.162295, 1.0]], ['2, k, 21', [-0.237067, -0.147817, 1.0]], ['2, k, 22', [-0.153141, -0.131916, 1.0]], ['2, k, 23', [0.456533, -0.0664597, 1.0]], ['2, k, 24', [0.358373, -0.0764577, 1.0]]]
[['2, k, 0', [0.056589, -0.370241, 1.0]], ['2, k, 1', [0.0365751, -0.0634831, 1.0]], ['2, k, 2', [0.0163157, 0.236716, 1.0]], ['2, k, 3', [0.0141341, 0.382748, 1.0]], ['2, k, 4', [-0.131508, 0.13418, 1.0]], ['2, k, 5', [-0.216836, -0.00762663, 1.0]], ['2, k, 6', [-0.225349, -0.103042, 1.0]], ['2, k, 7', [-0.23219, -0.148951, 1.0]], ['2, k, 8', [0.185656, 0.140031, 1.0]], ['2, k, 9', [0.336949, 0.0155748, 1.0]], ['2, k, 10', [0.404804, -0.0416614, 1.0]], ['2, k, 11', [0.430059, -0.0730108, 1.0]], ['2, k, 12', [-0.0122398, -0.368378, 1.0]], ['2, k, 13', [-0.0388207, -0.794662, 1.0]], ['2, k, 14', [-0.0606588, -1.15526, 1.0]], ['2, k, 15', [-0.0847508, -1.20415, 1.0]], ['2, k, 16', [0.12389, -0.362074, 1.0]], ['2, k, 17', [0.154018, -0.786386, 1.0]], ['2, k, 18', [0.149054, -1.14737, 1.0]], ['2, k, 19', [0.186351, -1.21024, 1.0]], ['2, k, 20', [0.0214338, 0.162614, 1.0]], ['2, k, 21', [-0.236904, -0.159043, 1.0]], ['2, k, 22', [-0.154641, -0.143432, 1.0]], ['2, k, 23', [0.465866, -0.0759346, 1.0]], ['2, k, 24', [0.363088, -0.0872312, 1.0]]]
[['2, k, 0', [0.0566709, -0.370841, 1.0]], ['2, k, 1', [0.0362527, -0.0636242, 1.0]], ['2, k, 2', [0.0157809, 0.236809, 1.0]], ['2, k, 3', [0.0137331, 0.382932, 1.0]], ['2, k, 4', [-0.132235, 0.132654, 1.0]], ['2, k, 5', [-0.218814, -0.0144937, 1.0]], ['2, k, 6', [-0.229126, -0.110086, 1.0]], ['2, k, 7', [-0.232204, -0.161186, 1.0]], ['2, k, 8', [0.185681, 0.139781, 1.0]], ['2, k, 9', [0.331303, 0.00204279, 1.0]], ['2, k, 10', [0.39574, -0.0526806, 1.0]], ['2, k, 11', [0.430556, -0.0845532, 1.0]], ['2, k, 12', [-0.0122386, -0.369106, 1.0]], ['2, k, 13', [-0.0387028, -0.792523, 1.0]], ['2, k, 14', [-0.060212, -1.15394, 1.0]], ['2, k, 15', [-0.0847576, -1.20415, 1.0]], ['2, k, 16', [0.124031, -0.362533, 1.0]], ['2, k, 17', [0.153941, -0.78618, 1.0]], ['2, k, 18', [0.148398, -1.146, 1.0]], ['2, k, 19', [0.183258, -1.207, 1.0]], ['2, k, 20', [0.0209401, 0.162661, 1.0]], ['2, k, 21', [-0.232916, -0.171453, 1.0]], ['2, k, 22', [-0.154124, -0.155566, 1.0]], ['2, k, 23', [0.463111, -0.0869907, 1.0]], ['2, k, 24', [0.364444, -0.0992196, 1.0]]]
[['2, k, 0', [0.0568101, -0.371518, 1.0]], ['2, k, 1', [0.0362455, -0.0638723, 1.0]], ['2, k, 2', [0.0157028, 0.236857, 1.0]], ['2, k, 3', [0.0134986, 0.382916, 1.0]], ['2, k, 4', [-0.132773, 0.131748, 1.0]], ['2, k, 5', [-0.219471, -0.0204293, 1.0]], ['2, k, 6', [-0.228108, -0.119906, 1.0]], ['2, k, 7', [-0.235483, -0.174154, 1.0]], ['2, k, 8', [0.185791, 0.139647, 1.0]], ['2, k, 9', [0.331155, 0.00151778, 1.0]], ['2, k, 10', [0.394506, -0.0554165, 1.0]], ['2, k, 11', [0.431999, -0.0963835, 1.0]], ['2, k, 12', [-0.0120911, -0.369851, 1.0]], ['2, k, 13', [-0.0387516, -0.792012, 1.0]], ['2, k, 14', [-0.0608041, -1.15478, 1.0]], ['2, k, 15', [-0.0852425, -1.20468, 1.0]], ['2, k, 16', [0.124158, -0.363116, 1.0]], ['2, k, 17', [0.153915, -0.786716, 1.0]], ['2, k, 18', [0.14953, -1.14881, 1.0]], ['2, k, 19', [0.183292, -1.20723, 1.0]], ['2, k, 20', [0.0208688, 0.162645, 1.0]], ['2, k, 21', [-0.239402, -0.186063, 1.0]], ['2, k, 22', [-0.161774, -0.168008, 1.0]], ['2, k, 23', [0.46337, -0.100007, 1.0]], ['2, k, 24', [0.364793, -0.110269, 1.0]]]
[['2, k, 0', [0.0569141, -0.372626, 1.0]], ['2, k, 1', [0.0360119, -0.0641474, 1.0]], ['2, k, 2', [0.0152792, 0.237, 1.0]], ['2, k, 3', [0.0133362, 0.382795, 1.0]], ['2, k, 4', [-0.133116, 0.130436, 1.0]], ['2, k, 5', [-0.219655, -0.024317, 1.0]], ['2, k, 6', [-0.269631, -0.129141, 1.0]], ['2, k, 7', [-0.237548, -0.190582, 1.0]], ['2, k, 8', [0.185779, 0.139064, 1.0]], ['2, k, 9', [0.330865, -0.00168516, 1.0]], ['2, k, 10', [0.392629, -0.0630582, 1.0]], ['2, k, 11', [0.428483, -0.111731, 1.0]], ['2, k, 12', [-0.0120067, -0.370942, 1.0]], ['2, k, 13', [-0.0388936, -0.791626, 1.0]], ['2, k, 14', [-0.0609258, -1.15487, 1.0]], ['2, k, 15', [-0.085337, -1.20762, 1.0]], ['2, k, 16', [0.124279, -0.364197, 1.0]], ['2, k, 17', [0.153811, -0.786836, 1.0]], ['2, k, 18', [0.149541, -1.14873, 1.0]], ['2, k, 19', [0.188887, -1.20809, 1.0]], ['2, k, 20', [0.0204978, 0.162696, 1.0]], ['2, k, 21', [-0.228188, -0.201116, 1.0]], ['2, k, 22', [-0.166154, -0.182444, 1.0]], ['2, k, 23', [0.462171, -0.117255, 1.0]], ['2, k, 24', [0.360815, -0.1243, 1.0]]]
[['2, k, 0', [0.0572414, -0.373553, 1.0]], ['2, k, 1', [0.0359557, -0.0645965, 1.0]], ['2, k, 2', [0.0150838, 0.236872, 1.0]], ['2, k, 3', [0.0132132, 0.382646, 1.0]], ['2, k, 4', [-0.133335, 0.129762, 1.0]], ['2, k, 5', [-0.219828, -0.0291629, 1.0]], ['2, k, 6', [-0.27097, -0.133859, 1.0]], ['2, k, 7', [-0.239336, -0.207021, 1.0]], ['2, k, 8', [0.185665, 0.138876, 1.0]], ['2, k, 9', [0.330291, -0.00818164, 1.0]], ['2, k, 10', [0.392281, -0.076798, 1.0]], ['2, k, 11', [0.428797, -0.127662, 1.0]], ['2, k, 12', [-0.011488, -0.372011, 1.0]], ['2, k, 13', [-0.0389486, -0.792314, 1.0]], ['2, k, 14', [-0.0614316, -1.16132, 1.0]], ['2, k, 15', [-0.0854763, -1.20897, 1.0]], ['2, k, 16', [0.124434, -0.364963, 1.0]], ['2, k, 17', [0.154716, -0.781792, 1.0]], ['2, k, 18', [0.149206, -1.14558, 1.0]], ['2, k, 19', [0.183541, -1.21261, 1.0]], ['2, k, 20', [0.0203139, 0.162511, 1.0]], ['2, k, 21', [-0.227194, -0.216722, 1.0]], ['2, k, 22', [-0.167685, -0.198517, 1.0]], ['2, k, 23', [0.463054, -0.132661, 1.0]], ['2, k, 24', [0.356922, -0.14125, 1.0]]]
[['2, k, 0', [0.05727, -0.374167, 1.0]], ['2, k, 1', [0.035801, -0.0647471, 1.0]], ['2, k, 2', [0.0148443, 0.236994, 1.0]], ['2, k, 3', [0.013116, 0.382537, 1.0]], ['2, k, 4', [-0.133353, 0.129241, 1.0]], ['2, k, 5', [-0.220733, -0.0341864, 1.0]], ['2, k, 6', [-0.273534, -0.151064, 1.0]], ['2, k, 7', [-0.242676, -0.225713, 1.0]], ['2, k, 8', [0.185624, 0.138342, 1.0]], ['2, k, 9', [0.33371, -0.0177241, 1.0]], ['2, k, 10', [0.393711, -0.0897871, 1.0]], ['2, k, 11', [0.429788, -0.144117, 1.0]], ['2, k, 12', [-0.0113727, -0.372486, 1.0]], ['2, k, 13', [-0.0392171, -0.792436, 1.0]], ['2, k, 14', [-0.0618253, -1.16102, 1.0]], ['2, k, 15', [-0.0859779, -1.21107, 1.0]], ['2, k, 16', [0.124336, -0.365705, 1.0]], ['2, k, 17', [0.154514, -0.781707, 1.0]], ['2, k, 18', [0.148538, -1.14307, 1.0]], ['2, k, 19', [0.183266, -1.21242, 1.0]], ['2, k, 20', [0.0200914, 0.162579, 1.0]], ['2, k, 21', [-0.236927, -0.238695, 1.0]], ['2, k, 22', [-0.175339, -0.220782, 1.0]], ['2, k, 23', [0.461846, -0.150363, 1.0]], ['2, k, 24', [0.358587, -0.159121, 1.0]]]
[['2, k, 0', [0.0572463, -0.374514, 1.0]], ['2, k, 1', [0.0357791, -0.0650615, 1.0]], ['2, k, 2', [0.0148172, 0.236824, 1.0]], ['2, k, 3', [0.0130315, 0.382551, 1.0]], ['2, k, 4', [-0.133358, 0.129224, 1.0]], ['2, k, 5', [-0.221611, -0.0380277, 1.0]], ['2, k, 6', [-0.273251, -0.168298, 1.0]], ['2, k, 7', [-0.240745, -0.243617, 1.0]], ['2, k, 8', [0.185543, 0.138113, 1.0]], ['2, k, 9', [0.332403, -0.0219285, 1.0]], ['2, k, 10', [0.416177, -0.102318, 1.0]], ['2, k, 11', [0.433397, -0.160295, 1.0]], ['2, k, 12', [-0.0113115, -0.372821, 1.0]], ['2, k, 13', [-0.0392264, -0.792458, 1.0]], ['2, k, 14', [-0.0616146, -1.1604, 1.0]], ['2, k, 15', [-0.0860346, -1.21031, 1.0]], ['2, k, 16', [0.124228, -0.366042, 1.0]], ['2, k, 17', [0.154525, -0.782148, 1.0]], ['2, k, 18', [0.149134, -1.14336, 1.0]], ['2, k, 19', [0.183473, -1.21222, 1.0]], ['2, k, 20', [0.0200594, 0.16237, 1.0]], ['2, k, 21', [-0.236574, -0.255471, 1.0]], ['2, k, 22', [-0.171228, -0.23628, 1.0]], ['2, k, 23', [0.458559, -0.169918, 1.0]], ['2, k, 24', [0.370335, -0.175811, 1.0]]]
[['2, k, 0', [0.0579229, -0.374478, 1.0]], ['2, k, 1', [0.0358478, -0.0649487, 1.0]], ['2, k, 2', [0.0144299, 0.237055, 1.0]], ['2, k, 3', [0.0129947, 0.382567, 1.0]], ['2, k, 4', [-0.133746, 0.128718, 1.0]], ['2, k, 5', [-0.223148, -0.043688, 1.0]], ['2, k, 6', [-0.276062, -0.188412, 1.0]], ['2, k, 7', [-0.251896, -0.260308, 1.0]], ['2, k, 8', [0.185559, 0.137963, 1.0]], ['2, k, 9', [0.331554, -0.0238645, 1.0]], ['2, k, 10', [0.416719, -0.107089, 1.0]], ['2, k, 11', [0.43126, -0.17807, 1.0]], ['2, k, 12', [-0.0105521, -0.372815, 1.0]], ['2, k, 13', [-0.0391736, -0.792288, 1.0]], ['2, k, 14', [-0.0614281, -1.16046, 1.0]], ['2, k, 15', [-0.0865417, -1.21185, 1.0]], ['2, k, 16', [0.124806, -0.365971, 1.0]], ['2, k, 17', [0.154314, -0.782317, 1.0]], ['2, k, 18', [0.148951, -1.14336, 1.0]], ['2, k, 19', [0.184338, -1.21058, 1.0]], ['2, k, 20', [0.0197855, 0.162564, 1.0]], ['2, k, 21', [-0.239872, -0.278381, 1.0]], ['2, k, 22', [-0.182729, -0.256014, 1.0]], ['2, k, 23', [0.451149, -0.188793, 1.0]], ['2, k, 24', [0.36644, -0.193359, 1.0]]]
[['2, k, 0', [0.0588904, -0.375039, 1.0]], ['2, k, 1', [0.0362267, -0.0655594, 1.0]], ['2, k, 2', [0.0142094, 0.236574, 1.0]], ['2, k, 3', [0.0129988, 0.382251, 1.0]], ['2, k, 4', [-0.13436, 0.126962, 1.0]], ['2, k, 5', [-0.226434, -0.0586871, 1.0]], ['2, k, 6', [-0.276903, -0.231963, 1.0]], ['2, k, 7', [-0.258467, -0.312117, 1.0]], ['2, k, 8', [0.185991, 0.13795, 1.0]], ['2, k, 9', [0.32517, -0.0320879, 1.0]], ['2, k, 10', [0.418898, -0.154533, 1.0]], ['2, k, 11', [0.427204, -0.230984, 1.0]], ['2, k, 12', [-0.00979864, -0.373213, 1.0]], ['2, k, 13', [-0.0388022, -0.792198, 1.0]], ['2, k, 14', [-0.0610864, -1.15334, 1.0]], ['2, k, 15', [-0.0851461, -1.20821, 1.0]], ['2, k, 16', [0.126036, -0.366663, 1.0]], ['2, k, 17', [0.154329, -0.783391, 1.0]], ['2, k, 18', [0.148575, -1.14249, 1.0]], ['2, k, 19', [0.184554, -1.20938, 1.0]], ['2, k, 20', [0.0196925, 0.162035, 1.0]], ['2, k, 21', [-0.246089, -0.333392, 1.0]], ['2, k, 22', [-0.187063, -0.309594, 1.0]], ['2, k, 23', [0.45141, -0.243738, 1.0]], ['2, k, 24', [0.369138, -0.249424, 1.0]]]
[['2, k, 0', [0.0589253, -0.375396, 1.0]], ['2, k, 1', [0.0359615, -0.0655594, 1.0]], ['2, k, 2', [0.0136166, 0.236926, 1.0]], ['2, k, 3', [0.0130848, 0.382244, 1.0]], ['2, k, 4', [-0.134433, 0.126282, 1.0]], ['2, k, 5', [-0.225315, -0.0631849, 1.0]], ['2, k, 6', [-0.278146, -0.241405, 1.0]], ['2, k, 7', [-0.268739, -0.315146, 1.0]], ['2, k, 8', [0.185906, 0.137619, 1.0]], ['2, k, 9', [0.323808, -0.0338203, 1.0]], ['2, k, 10', [0.417086, -0.169006, 1.0]], ['2, k, 11', [0.426773, -0.245992, 1.0]], ['2, k, 12', [-0.00994657, -0.373492, 1.0]], ['2, k, 13', [-0.0386488, -0.792584, 1.0]], ['2, k, 14', [-0.0612823, -1.15396, 1.0]], ['2, k, 15', [-0.0853415, -1.20791, 1.0]], ['2, k, 16', [0.12626, -0.367079, 1.0]], ['2, k, 17', [0.154105, -0.784213, 1.0]], ['2, k, 18', [0.149026, -1.14628, 1.0]], ['2, k, 19', [0.183858, -1.21069, 1.0]], ['2, k, 20', [0.0191752, 0.162303, 1.0]], ['2, k, 21', [-0.252575, -0.348093, 1.0]], ['2, k, 22', [-0.213191, -0.331766, 1.0]], ['2, k, 23', [0.447163, -0.259941, 1.0]], ['2, k, 24', [0.369505, -0.264597, 1.0]]]
[['2, k, 0', [0.0583685, -0.375875, 1.0]], ['2, k, 1', [0.0360861, -0.0662775, 1.0]], ['2, k, 2', [0.0145264, 0.235935, 1.0]], ['2, k, 3', [0.0129391, 0.382071, 1.0]], ['2, k, 4', [-0.134485, 0.125718, 1.0]], ['2, k, 5', [-0.226918, -0.0751748, 1.0]], ['2, k, 6', [-0.274874, -0.239942, 1.0]], ['2, k, 7', [-0.271488, -0.313949, 1.0]], ['2, k, 8', [0.185624, 0.137191, 1.0]], ['2, k, 9', [0.321469, -0.0362877, 1.0]], ['2, k, 10', [0.409644, -0.181606, 1.0]], ['2, k, 11', [0.424225, -0.259781, 1.0]], ['2, k, 12', [-0.0106394, -0.373831, 1.0]], ['2, k, 13', [-0.0384458, -0.792849, 1.0]], ['2, k, 14', [-0.0618226, -1.15749, 1.0]], ['2, k, 15', [-0.0849355, -1.20678, 1.0]], ['2, k, 16', [0.12588, -0.367699, 1.0]], ['2, k, 17', [0.153774, -0.784509, 1.0]], ['2, k, 18', [0.15006, -1.1508, 1.0]], ['2, k, 19', [0.183459, -1.21107, 1.0]], ['2, k, 20', [0.0198686, 0.161386, 1.0]], ['2, k, 21', [-0.24678, -0.349988, 1.0]], ['2, k, 22', [-0.201683, -0.340161, 1.0]], ['2, k, 23', [0.443284, -0.278534, 1.0]], ['2, k, 24', [0.365758, -0.280629, 1.0]]]
