[['2, k, 0', [-0.151124, -0.746975, 1.0]], ['2, k, 1', [-0.151244, -0.46381, 1.0]], ['2, k, 2', [-0.150854, -0.184225, 1.0]], ['2, k, 3', [-0.145485, -0.0520872, 1.0]], ['2, k, 4', [-0.295108, -0.275533, 1.0]], ['2, k, 5', [-0.318173, -0.50187, 1.0]], ['2, k, 6', [-0.271097, -0.418892, 1.0]], ['2, k, 7', [-0.24675, -0.352241, 1.0]], ['2, k, 8', [0.0271621, -0.287912, 1.0]], ['2, k, 9', [0.131012, -0.385953, 1.0]], ['2, k, 10', [-0.0586858, -0.372979, 1.0]], ['2, k, 11', [-0.121794, -0.369091, 1.0]], ['2, k, 12', [-0.222866, -0.736836, 1.0]], ['2, k, 13', [-0.339822, -1.0122, 1.0]], ['2, k, 14', [-0.227978, -1.28199, 1.0]], ['2, k, 15', [-0.22902, -1.13999, 1.0]], ['2, k, 16', [-0.0763993, -0.742291, 1.0]], ['2, k, 17', [0.0662088, -0.966768, 1.0]], ['2, k, 18', [-0.0366225, -1.2411, 1.0]], ['2, k, 19', [-0.0592461, -1.28231, 1.0]], ['2, k, 20', [-0.151046, -0.253718, 1.0]], ['2, k, 21', [-0.231784, -0.349751, 1.0]], ['2, k, 22', [-0.275072, -0.350606, 1.0]], ['2, k, 23', [-0.121421, -0.367958, 1.0]], ['2, k, 24', [-0.120933, -0.36648, 1.0]]]
[['2, k, 0', [-0.141505, -0.931353, 1.0]], ['2, k, 1', [-0.143591, -0.672676, 1.0]], ['2, k, 2', [-0.144912, -0.41645, 1.0]], ['2, k, 3', [-0.157131, -0.286995, 1.0]], ['2, k, 4', [-0.313239, -0.520092, 1.0]], ['2, k, 5', [-0.44893, -0.647221, 1.0]], ['2, k, 6', [-0.509569, -0.703676, 1.0]], ['2, k, 7', [-0.507857, -0.699291, 1.0]], ['2, k, 8', [0.0387503, -0.514548, 1.0]], ['2, k, 9', [0.167109, -0.645944, 1.0]], ['2, k, 10', [0.15333, -0.726362, 1.0]], ['2, k, 11', [0.154228, -0.754128, 1.0]], ['2, k, 12', [-0.210892, -0.924207, 1.0]], ['2, k, 13', [-0.353886, -1.07477, 1.0]], ['2, k, 14', [-0.360866, -1.35357, 1.0]], ['2, k, 15', [-0.353174, -1.4121, 1.0]], ['2, k, 16', [-0.0695012, -0.921552, 1.0]], ['2, k, 17', [0.0697462, -1.12329, 1.0]], ['2, k, 18', [0.034139, -1.37694, 1.0]], ['2, k, 19', [0.0320893, -1.4475, 1.0]], ['2, k, 20', [-0.144671, -0.480318, 1.0]], ['2, k, 21', [-0.524432, -0.704164, 1.0]], ['2, k, 22', [-0.44159, -0.706719, 1.0]], ['2, k, 23', [0.152517, -0.763556, 1.0]], ['2, k, 24', [0.101286, -0.751277, 1.0]]]
[['2, k, 0', [-0.134163, -0.930549, 1.0]], ['2, k, 1', [-0.142078, -0.673551, 1.0]], ['2, k, 2', [-0.145304, -0.418906, 1.0]], ['2, k, 3', [-0.157088, -0.288561, 1.0]], ['2, k, 4', [-0.312967, -0.52111, 1.0]], ['2, k, 5', [-0.448853, -0.649191, 1.0]], ['2, k, 6', [-0.510265, -0.702306, 1.0]], ['2, k, 7', [-0.512013, -0.704878, 1.0]], ['2, k, 8', [0.0386086, -0.516318, 1.0]], ['2, k, 9', [0.167455, -0.647072, 1.0]], ['2, k, 10', [0.135763, -0.755531, 1.0]], ['2, k, 11', [0.149592, -0.75998, 1.0]], ['2, k, 12', [-0.205663, -0.92407, 1.0]], ['2, k, 13', [-0.35229, -1.07084, 1.0]], ['2, k, 14', [-0.35746, -1.35012, 1.0]], ['2, k, 15', [-0.3497, -1.40876, 1.0]], ['2, k, 16', [-0.0596749, -0.919923, 1.0]], ['2, k, 17', [0.0705157, -1.12219, 1.0]], ['2, k, 18', [0.0325638, -1.37732, 1.0]], ['2, k, 19', [0.0300792, -1.44705, 1.0]], ['2, k, 20', [-0.144515, -0.482071, 1.0]], ['2, k, 21', [-0.522792, -0.711423, 1.0]], ['2, k, 22', [-0.456902, -0.708869, 1.0]], ['2, k, 23', [0.159795, -0.769004, 1.0]], ['2, k, 24', [0.107058, -0.762864, 1.0]]]
[['2, k, 0', [-0.135111, -0.93191, 1.0]], ['2, k, 1', [-0.142015, -0.674764, 1.0]], ['2, k, 2', [-0.144941, -0.420435, 1.0]], ['2, k, 3', [-0.156948, -0.289556, 1.0]], ['2, k, 4', [-0.313069, -0.521691, 1.0]], ['2, k, 5', [-0.449021, -0.650879, 1.0]], ['2, k, 6', [-0.500118, -0.697187, 1.0]], ['2, k, 7', [-0.508098, -0.707554, 1.0]], ['2, k, 8', [0.0379723, -0.518333, 1.0]], ['2, k, 9', [0.167463, -0.648189, 1.0]], ['2, k, 10', [0.14768, -0.738893, 1.0]], ['2, k, 11', [0.150615, -0.762123, 1.0]], ['2, k, 12', [-0.206038, -0.924897, 1.0]], ['2, k, 13', [-0.351423, -1.07115, 1.0]], ['2, k, 14', [-0.359102, -1.34965, 1.0]], ['2, k, 15', [-0.352159, -1.40885, 1.0]], ['2, k, 16', [-0.0616413, -0.922131, 1.0]], ['2, k, 17', [0.0937033, -1.08068, 1.0]], ['2, k, 18', [0.0575604, -1.3501, 1.0]], ['2, k, 19', [0.0558551, -1.41323, 1.0]], ['2, k, 20', [-0.144254, -0.483623, 1.0]], ['2, k, 21', [-0.509707, -0.717877, 1.0]], ['2, k, 22', [-0.437252, -0.715611, 1.0]], ['2, k, 23', [0.156455, -0.770136, 1.0]], ['2, k, 24', [0.106196, -0.771256, 1.0]]]
[['2, k, 0', [-0.135004, -0.932465, 1.0]], ['2, k, 1', [-0.141825, -0.675462, 1.0]], ['2, k, 2', [-0.14509, -0.421648, 1.0]], ['2, k, 3', [-0.157148, -0.291366, 1.0]], ['2, k, 4', [-0.313472, -0.523673, 1.0]], ['2, k, 5', [-0.449033, -0.652078, 1.0]], ['2, k, 6', [-0.501154, -0.698262, 1.0]], ['2, k, 7', [-0.509255, -0.71077, 1.0]], ['2, k, 8', [0.0377443, -0.519143, 1.0]], ['2, k, 9', [0.167379, -0.649986, 1.0]], ['2, k, 10', [0.148916, -0.737662, 1.0]], ['2, k, 11', [0.151006, -0.759553, 1.0]], ['2, k, 12', [-0.205963, -0.925626, 1.0]], ['2, k, 13', [-0.347821, -1.07042, 1.0]], ['2, k, 14', [-0.359472, -1.34834, 1.0]], ['2, k, 15', [-0.353364, -1.40796, 1.0]], ['2, k, 16', [-0.0615265, -0.922489, 1.0]], ['2, k, 17', [0.0931265, -1.07984, 1.0]], ['2, k, 18', [0.0583061, -1.34769, 1.0]], ['2, k, 19', [0.0565546, -1.41182, 1.0]], ['2, k, 20', [-0.144304, -0.484686, 1.0]], ['2, k, 21', [-0.52392, -0.717516, 1.0]], ['2, k, 22', [-0.443018, -0.716688, 1.0]], ['2, k, 23', [0.1504, -0.771987, 1.0]], ['2, k, 24', [0.107809, -0.769301, 1.0]]]
[['2, k, 0', [-0.130672, -0.932726, 1.0]], ['2, k, 1', [-0.140315, -0.676317, 1.0]], ['2, k, 2', [-0.145126, -0.422815, 1.0]], ['2, k, 3', [-0.157218, -0.292942, 1.0]], ['2, k, 4', [-0.313563, -0.524765, 1.0]], ['2, k, 5', [-0.449322, -0.652689, 1.0]], ['2, k, 6', [-0.501292, -0.698539, 1.0]], ['2, k, 7', [-0.515449, -0.711261, 1.0]], ['2, k, 8', [0.0375429, -0.519501, 1.0]], ['2, k, 9', [0.175173, -0.653433, 1.0]], ['2, k, 10', [0.148349, -0.739806, 1.0]], ['2, k, 11', [0.128474, -0.763726, 1.0]], ['2, k, 12', [-0.201919, -0.926694, 1.0]], ['2, k, 13', [-0.346909, -1.06844, 1.0]], ['2, k, 14', [-0.35906, -1.34635, 1.0]], ['2, k, 15', [-0.353172, -1.4062, 1.0]], ['2, k, 16', [-0.0568806, -0.921815, 1.0]], ['2, k, 17', [0.0894705, -1.08139, 1.0]], ['2, k, 18', [0.0575431, -1.34879, 1.0]], ['2, k, 19', [0.0561771, -1.41344, 1.0]], ['2, k, 20', [-0.144016, -0.485692, 1.0]], ['2, k, 21', [-0.533285, -0.72021, 1.0]], ['2, k, 22', [-0.45133, -0.717142, 1.0]], ['2, k, 23', [0.0722796, -0.767139, 1.0]], ['2, k, 24', [0.0681466, -0.766875, 1.0]]]
[['2, k, 0', [-0.130192, -0.933325, 1.0]], ['2, k, 1', [-0.139804, -0.676981, 1.0]], ['2, k, 2', [-0.145212, -0.423337, 1.0]], ['2, k, 3', [-0.157208, -0.293407, 1.0]], ['2, k, 4', [-0.313632, -0.524894, 1.0]], ['2, k, 5', [-0.449783, -0.653579, 1.0]], ['2, k, 6', [-0.501779, -0.69889, 1.0]], ['2, k, 7', [-0.516155, -0.708713, 1.0]], ['2, k, 8', [0.0378362, -0.519721, 1.0]], ['2, k, 9', [0.173476, -0.652074, 1.0]], ['2, k, 10', [0.147845, -0.739421, 1.0]], ['2, k, 11', [0.138948, -0.761828, 1.0]], ['2, k, 12', [-0.200983, -0.927455, 1.0]], ['2, k, 13', [-0.346659, -1.06877, 1.0]], ['2, k, 14', [-0.359184, -1.34676, 1.0]], ['2, k, 15', [-0.353445, -1.40655, 1.0]], ['2, k, 16', [-0.0567296, -0.922303, 1.0]], ['2, k, 17', [0.0918055, -1.08, 1.0]], ['2, k, 18', [0.0593767, -1.34692, 1.0]], ['2, k, 19', [0.0577948, -1.41178, 1.0]], ['2, k, 20', [-0.143936, -0.486327, 1.0]], ['2, k, 21', [-0.534803, -0.71525, 1.0]], ['2, k, 22', [-0.465902, -0.713323, 1.0]], ['2, k, 23', [0.137895, -0.769417, 1.0]], ['2, k, 24', [0.0938769, -0.764015, 1.0]]]
[['2, k, 0', [-0.127408, -0.931801, 1.0]], ['2, k, 1', [-0.139572, -0.676886, 1.0]], ['2, k, 2', [-0.146642, -0.423678, 1.0]], ['2, k, 3', [-0.157232, -0.293689, 1.0]], ['2, k, 4', [-0.313658, -0.525046, 1.0]], ['2, k, 5', [-0.449935, -0.654132, 1.0]], ['2, k, 6', [-0.497999, -0.701802, 1.0]], ['2, k, 7', [-0.520779, -0.706915, 1.0]], ['2, k, 8', [0.0379832, -0.516314, 1.0]], ['2, k, 9', [0.172536, -0.651922, 1.0]], ['2, k, 10', [0.128485, -0.756916, 1.0]], ['2, k, 11', [0.132022, -0.759191, 1.0]], ['2, k, 12', [-0.198619, -0.926662, 1.0]], ['2, k, 13', [-0.344062, -1.06966, 1.0]], ['2, k, 14', [-0.358652, -1.34727, 1.0]], ['2, k, 15', [-0.352567, -1.40731, 1.0]], ['2, k, 16', [-0.0535522, -0.919895, 1.0]], ['2, k, 17', [0.078916, -1.11959, 1.0]], ['2, k, 18', [0.03186, -1.37177, 1.0]], ['2, k, 19', [0.0273967, -1.44219, 1.0]], ['2, k, 20', [-0.144576, -0.4865, 1.0]], ['2, k, 21', [-0.532909, -0.716037, 1.0]], ['2, k, 22', [-0.475627, -0.715071, 1.0]], ['2, k, 23', [0.141562, -0.767756, 1.0]], ['2, k, 24', [0.068294, -0.752217, 1.0]]]
[['2, k, 0', [-0.126454, -0.9317, 1.0]], ['2, k, 1', [-0.138289, -0.676757, 1.0]], ['2, k, 2', [-0.146132, -0.423536, 1.0]], ['2, k, 3', [-0.157288, -0.293728, 1.0]], ['2, k, 4', [-0.31358, -0.525956, 1.0]], ['2, k, 5', [-0.449998, -0.654498, 1.0]], ['2, k, 6', [-0.520189, -0.693262, 1.0]], ['2, k, 7', [-0.521546, -0.705815, 1.0]], ['2, k, 8', [0.0379929, -0.516505, 1.0]], ['2, k, 9', [0.176217, -0.652621, 1.0]], ['2, k, 10', [0.136998, -0.739745, 1.0]], ['2, k, 11', [0.125774, -0.757174, 1.0]], ['2, k, 12', [-0.197601, -0.926774, 1.0]], ['2, k, 13', [-0.337859, -1.07988, 1.0]], ['2, k, 14', [-0.35826, -1.35617, 1.0]], ['2, k, 15', [-0.353221, -1.41668, 1.0]], ['2, k, 16', [-0.052723, -0.919609, 1.0]], ['2, k, 17', [0.080695, -1.11887, 1.0]], ['2, k, 18', [0.0331351, -1.37216, 1.0]], ['2, k, 19', [0.0285978, -1.44203, 1.0]], ['2, k, 20', [-0.144014, -0.48641, 1.0]], ['2, k, 21', [-0.544918, -0.712418, 1.0]], ['2, k, 22', [-0.459584, -0.711352, 1.0]], ['2, k, 23', [0.0973784, -0.766085, 1.0]], ['2, k, 24', [0.0622692, -0.759758, 1.0]]]
[['2, k, 0', [-0.126305, -0.931864, 1.0]], ['2, k, 1', [-0.13823, -0.67669, 1.0]], ['2, k, 2', [-0.146417, -0.422975, 1.0]], ['2, k, 3', [-0.157437, -0.293569, 1.0]], ['2, k, 4', [-0.314018, -0.52623, 1.0]], ['2, k, 5', [-0.451017, -0.655127, 1.0]], ['2, k, 6', [-0.530425, -0.672002, 1.0]], ['2, k, 7', [-0.524326, -0.702365, 1.0]], ['2, k, 8', [0.0378514, -0.51665, 1.0]], ['2, k, 9', [0.175942, -0.652485, 1.0]], ['2, k, 10', [0.140428, -0.73435, 1.0]], ['2, k, 11', [0.129586, -0.751735, 1.0]], ['2, k, 12', [-0.197295, -0.927023, 1.0]], ['2, k, 13', [-0.371924, -1.02776, 1.0]], ['2, k, 14', [-0.389591, -1.31503, 1.0]], ['2, k, 15', [-0.383573, -1.36737, 1.0]], ['2, k, 16', [-0.052731, -0.919716, 1.0]], ['2, k, 17', [0.0848545, -1.09826, 1.0]], ['2, k, 18', [0.0519505, -1.3621, 1.0]], ['2, k, 19', [0.050578, -1.42831, 1.0]], ['2, k, 20', [-0.144184, -0.486071, 1.0]], ['2, k, 21', [-0.514157, -0.71296, 1.0]], ['2, k, 22', [-0.46278, -0.712139, 1.0]], ['2, k, 23', [0.115821, -0.764004, 1.0]], ['2, k, 24', [0.0702461, -0.758159, 1.0]]]
[['2, k, 0', [-0.120624, -0.930558, 1.0]], ['2, k, 1', [-0.136556, -0.675782, 1.0]], ['2, k, 2', [-0.146733, -0.422292, 1.0]], ['2, k, 3', [-0.15753, -0.293265, 1.0]], ['2, k, 4', [-0.314259, -0.526025, 1.0]], ['2, k, 5', [-0.452707, -0.654901, 1.0]], ['2, k, 6', [-0.520496, -0.682552, 1.0]], ['2, k, 7', [-0.526448, -0.699817, 1.0]], ['2, k, 8', [0.0377037, -0.516764, 1.0]], ['2, k, 9', [0.176136, -0.652517, 1.0]], ['2, k, 10', [0.139456, -0.734899, 1.0]], ['2, k, 11', [0.13146, -0.753607, 1.0]], ['2, k, 12', [-0.192399, -0.926643, 1.0]], ['2, k, 13', [-0.341981, -1.06574, 1.0]], ['2, k, 14', [-0.361474, -1.34439, 1.0]], ['2, k, 15', [-0.35654, -1.40362, 1.0]], ['2, k, 16', [-0.0463704, -0.917362, 1.0]], ['2, k, 17', [0.0837035, -1.09282, 1.0]], ['2, k, 18', [0.0546728, -1.35891, 1.0]], ['2, k, 19', [0.0539419, -1.42427, 1.0]], ['2, k, 20', [-0.144196, -0.485547, 1.0]], ['2, k, 21', [-0.525689, -0.712849, 1.0]], ['2, k, 22', [-0.472353, -0.704039, 1.0]], ['2, k, 23', [0.125048, -0.765179, 1.0]], ['2, k, 24', [0.0779475, -0.756596, 1.0]]]
[['2, k, 0', [-0.118027, -0.929561, 1.0]], ['2, k, 1', [-0.135472, -0.675046, 1.0]], ['2, k, 2', [-0.147063, -0.421611, 1.0]], ['2, k, 3', [-0.157624, -0.292968, 1.0]], ['2, k, 4', [-0.314662, -0.525895, 1.0]], ['2, k, 5', [-0.453326, -0.65329, 1.0]], ['2, k, 6', [-0.515602, -0.668601, 1.0]], ['2, k, 7', [-0.523168, -0.69565, 1.0]], ['2, k, 8', [0.0376195, -0.516351, 1.0]], ['2, k, 9', [0.176147, -0.652222, 1.0]], ['2, k, 10', [0.13911, -0.734836, 1.0]], ['2, k, 11', [0.12912, -0.754296, 1.0]], ['2, k, 12', [-0.190052, -0.926246, 1.0]], ['2, k, 13', [-0.342397, -1.06572, 1.0]], ['2, k, 14', [-0.361045, -1.34419, 1.0]], ['2, k, 15', [-0.356037, -1.40343, 1.0]], ['2, k, 16', [-0.0435289, -0.915719, 1.0]], ['2, k, 17', [0.086048, -1.08876, 1.0]], ['2, k, 18', [0.0564563, -1.35616, 1.0]], ['2, k, 19', [0.0556287, -1.42078, 1.0]], ['2, k, 20', [-0.144224, -0.484988, 1.0]], ['2, k, 21', [-0.545825, -0.702351, 1.0]], ['2, k, 22', [-0.467138, -0.705059, 1.0]], ['2, k, 23', [0.115289, -0.76082, 1.0]], ['2, k, 24', [0.0693742, -0.75091, 1.0]]]
[['2, k, 0', [-0.118527, -0.930272, 1.0]], ['2, k, 1', [-0.135412, -0.674917, 1.0]], ['2, k, 2', [-0.146982, -0.419805, 1.0]], ['2, k, 3', [-0.157832, -0.291385, 1.0]], ['2, k, 4', [-0.315492, -0.524867, 1.0]], ['2, k, 5', [-0.455381, -0.649403, 1.0]], ['2, k, 6', [-0.515562, -0.668436, 1.0]], ['2, k, 7', [-0.528466, -0.692383, 1.0]], ['2, k, 8', [0.0377673, -0.516054, 1.0]], ['2, k, 9', [0.175638, -0.651191, 1.0]], ['2, k, 10', [0.140287, -0.732802, 1.0]], ['2, k, 11', [0.132177, -0.751687, 1.0]], ['2, k, 12', [-0.190118, -0.926628, 1.0]], ['2, k, 13', [-0.34249, -1.06636, 1.0]], ['2, k, 14', [-0.361476, -1.34454, 1.0]], ['2, k, 15', [-0.356774, -1.40374, 1.0]], ['2, k, 16', [-0.0447908, -0.917025, 1.0]], ['2, k, 17', [0.0674132, -1.12264, 1.0]], ['2, k, 18', [0.0390725, -1.38088, 1.0]], ['2, k, 19', [0.0378704, -1.44953, 1.0]], ['2, k, 20', [-0.14414, -0.483767, 1.0]], ['2, k, 21', [-0.524027, -0.697894, 1.0]], ['2, k, 22', [-0.481335, -0.703648, 1.0]], ['2, k, 23', [0.114249, -0.762779, 1.0]], ['2, k, 24', [0.0718158, -0.749874, 1.0]]]
[['2, k, 0', [-0.125593, -0.928411, 1.0]], ['2, k, 1', [-0.137358, -0.672682, 1.0]], ['2, k, 2', [-0.147701, -0.416369, 1.0]], ['2, k, 3', [-0.159434, -0.286184, 1.0]], ['2, k, 4', [-0.315709, -0.521536, 1.0]], ['2, k, 5', [-0.455364, -0.648113, 1.0]], ['2, k, 6', [-0.515452, -0.668412, 1.0]], ['2, k, 7', [-0.521924, -0.688972, 1.0]], ['2, k, 8', [0.0382396, -0.514558, 1.0]], ['2, k, 9', [0.169841, -0.648166, 1.0]], ['2, k, 10', [0.124911, -0.742205, 1.0]], ['2, k, 11', [0.130285, -0.746359, 1.0]], ['2, k, 12', [-0.196291, -0.923491, 1.0]], ['2, k, 13', [-0.341125, -1.07031, 1.0]], ['2, k, 14', [-0.359846, -1.34729, 1.0]], ['2, k, 15', [-0.355495, -1.40688, 1.0]], ['2, k, 16', [-0.0529732, -0.916515, 1.0]], ['2, k, 17', [0.0691794, -1.12142, 1.0]], ['2, k, 18', [0.0398588, -1.37932, 1.0]], ['2, k, 19', [0.0380666, -1.44794, 1.0]], ['2, k, 20', [-0.1452, -0.480613, 1.0]], ['2, k, 21', [-0.547922, -0.699328, 1.0]], ['2, k, 22', [-0.469202, -0.693391, 1.0]], ['2, k, 23', [0.127561, -0.759375, 1.0]], ['2, k, 24', [0.0665939, -0.75005, 1.0]]]
[['2, k, 0', [-0.129757, -0.926068, 1.0]], ['2, k, 1', [-0.138602, -0.66951, 1.0]], ['2, k, 2', [-0.146799, -0.411256, 1.0]], ['2, k, 3', [-0.158859, -0.282114, 1.0]], ['2, k, 4', [-0.316239, -0.519095, 1.0]], ['2, k, 5', [-0.455775, -0.638242, 1.0]], ['2, k, 6', [-0.513352, -0.660862, 1.0]], ['2, k, 7', [-0.52413, -0.682223, 1.0]], ['2, k, 8', [0.037843, -0.509165, 1.0]], ['2, k, 9', [0.17025, -0.64854, 1.0]], ['2, k, 10', [0.138469, -0.730056, 1.0]], ['2, k, 11', [0.132111, -0.744725, 1.0]], ['2, k, 12', [-0.200254, -0.920379, 1.0]], ['2, k, 13', [-0.340674, -1.07164, 1.0]], ['2, k, 14', [-0.360038, -1.34839, 1.0]], ['2, k, 15', [-0.355596, -1.40778, 1.0]], ['2, k, 16', [-0.0571394, -0.914905, 1.0]], ['2, k, 17', [0.0903926, -1.06885, 1.0]], ['2, k, 18', [0.0595523, -1.33654, 1.0]], ['2, k, 19', [0.0580421, -1.40052, 1.0]], ['2, k, 20', [-0.144959, -0.476016, 1.0]], ['2, k, 21', [-0.534301, -0.689703, 1.0]], ['2, k, 22', [-0.474603, -0.687348, 1.0]], ['2, k, 23', [0.133479, -0.756041, 1.0]], ['2, k, 24', [0.0680546, -0.737285, 1.0]]]
[['2, k, 0', [-0.133376, -0.923803, 1.0]], ['2, k, 1', [-0.141084, -0.665422, 1.0]], ['2, k, 2', [-0.148651, -0.405216, 1.0]], ['2, k, 3', [-0.159265, -0.273661, 1.0]], ['2, k, 4', [-0.317048, -0.514481, 1.0]], ['2, k, 5', [-0.451467, -0.633713, 1.0]], ['2, k, 6', [-0.513911, -0.656304, 1.0]], ['2, k, 7', [-0.524785, -0.674957, 1.0]], ['2, k, 8', [0.0371626, -0.501177, 1.0]], ['2, k, 9', [0.165336, -0.643609, 1.0]], ['2, k, 10', [0.136597, -0.717233, 1.0]], ['2, k, 11', [0.137948, -0.733383, 1.0]], ['2, k, 12', [-0.202817, -0.918045, 1.0]], ['2, k, 13', [-0.373592, -1.02721, 1.0]], ['2, k, 14', [-0.394445, -1.31385, 1.0]], ['2, k, 15', [-0.389116, -1.36462, 1.0]], ['2, k, 16', [-0.0617961, -0.91277, 1.0]], ['2, k, 17', [0.0916069, -1.06879, 1.0]], ['2, k, 18', [0.0608658, -1.33666, 1.0]], ['2, k, 19', [0.0595706, -1.40028, 1.0]], ['2, k, 20', [-0.146955, -0.470419, 1.0]], ['2, k, 21', [-0.510227, -0.703332, 1.0]], ['2, k, 22', [-0.472445, -0.681215, 1.0]], ['2, k, 23', [0.121242, -0.742845, 1.0]], ['2, k, 24', [0.0804942, -0.725388, 1.0]]]
[['2, k, 0', [-0.136501, -0.920866, 1.0]], ['2, k, 1', [-0.142157, -0.660873, 1.0]], ['2, k, 2', [-0.147213, -0.399223, 1.0]], ['2, k, 3', [-0.159237, -0.266925, 1.0]], ['2, k, 4', [-0.318012, -0.505497, 1.0]], ['2, k, 5', [-0.495242, -0.617618, 1.0]], ['2, k, 6', [-0.508519, -0.663572, 1.0]], ['2, k, 7', [-0.520114, -0.665691, 1.0]], ['2, k, 8', [0.038493, -0.496491, 1.0]], ['2, k, 9', [0.165927, -0.639385, 1.0]], ['2, k, 10', [0.145443, -0.702206, 1.0]], ['2, k, 11', [0.135296, -0.724861, 1.0]], ['2, k, 12', [-0.205618, -0.914241, 1.0]], ['2, k, 13', [-0.3387, -1.0729, 1.0]], ['2, k, 14', [-0.355496, -1.34707, 1.0]], ['2, k, 15', [-0.351167, -1.4075, 1.0]], ['2, k, 16', [-0.0651166, -0.910598, 1.0]], ['2, k, 17', [0.0911262, -1.06813, 1.0]], ['2, k, 18', [0.0605458, -1.33617, 1.0]], ['2, k, 19', [0.0586268, -1.39953, 1.0]], ['2, k, 20', [-0.146197, -0.464719, 1.0]], ['2, k, 21', [-0.508409, -0.702354, 1.0]], ['2, k, 22', [-0.452496, -0.670716, 1.0]], ['2, k, 23', [0.131978, -0.735711, 1.0]], ['2, k, 24', [0.0713869, -0.721787, 1.0]]]
[['2, k, 0', [-0.138842, -0.914256, 1.0]], ['2, k, 1', [-0.143793, -0.650716, 1.0]], ['2, k, 2', [-0.147738, -0.386959, 1.0]], ['2, k, 3', [-0.158643, -0.258473, 1.0]], ['2, k, 4', [-0.318312, -0.498046, 1.0]], ['2, k, 5', [-0.452921, -0.606034, 1.0]], ['2, k, 6', [-0.525272, -0.635711, 1.0]], ['2, k, 7', [-0.519409, -0.653886, 1.0]], ['2, k, 8', [0.0384909, -0.490808, 1.0]], ['2, k, 9', [0.167868, -0.630895, 1.0]], ['2, k, 10', [0.141136, -0.701609, 1.0]], ['2, k, 11', [0.127968, -0.711991, 1.0]], ['2, k, 12', [-0.208611, -0.907095, 1.0]], ['2, k, 13', [-0.365881, -1.03245, 1.0]], ['2, k, 14', [-0.383689, -1.31792, 1.0]], ['2, k, 15', [-0.379127, -1.36957, 1.0]], ['2, k, 16', [-0.0667282, -0.904654, 1.0]], ['2, k, 17', [0.0898901, -1.06784, 1.0]], ['2, k, 18', [0.0593998, -1.33612, 1.0]], ['2, k, 19', [0.0570733, -1.39908, 1.0]], ['2, k, 20', [-0.146962, -0.452821, 1.0]], ['2, k, 21', [-0.564882, -0.661708, 1.0]], ['2, k, 22', [-0.461851, -0.659838, 1.0]], ['2, k, 23', [0.100099, -0.716804, 1.0]], ['2, k, 24', [0.0550312, -0.710517, 1.0]]]
[['2, k, 0', [-0.137032, -0.904692, 1.0]], ['2, k, 1', [-0.143608, -0.640396, 1.0]], ['2, k, 2', [-0.149436, -0.376514, 1.0]], ['2, k, 3', [-0.157267, -0.240332, 1.0]], ['2, k, 4', [-0.316513, -0.482682, 1.0]], ['2, k, 5', [-0.452467, -0.604538, 1.0]], ['2, k, 6', [-0.501112, -0.622415, 1.0]], ['2, k, 7', [-0.514246, -0.641919, 1.0]], ['2, k, 8', [0.0378112, -0.480798, 1.0]], ['2, k, 9', [0.172752, -0.612577, 1.0]], ['2, k, 10', [0.139751, -0.682582, 1.0]], ['2, k, 11', [0.131562, -0.695186, 1.0]], ['2, k, 12', [-0.20681, -0.898382, 1.0]], ['2, k, 13', [-0.334177, -1.08018, 1.0]], ['2, k, 14', [-0.353138, -1.35326, 1.0]], ['2, k, 15', [-0.350282, -1.41357, 1.0]], ['2, k, 16', [-0.0648539, -0.894366, 1.0]], ['2, k, 17', [0.0877618, -1.06646, 1.0]], ['2, k, 18', [0.0601899, -1.33635, 1.0]], ['2, k, 19', [0.057847, -1.39831, 1.0]], ['2, k, 20', [-0.148128, -0.442398, 1.0]], ['2, k, 21', [-0.540167, -0.661692, 1.0]], ['2, k, 22', [-0.455593, -0.645624, 1.0]], ['2, k, 23', [0.107258, -0.703309, 1.0]], ['2, k, 24', [0.0681144, -0.689097, 1.0]]]
[['2, k, 0', [-0.133881, -0.8932, 1.0]], ['2, k, 1', [-0.139901, -0.629073, 1.0]], ['2, k, 2', [-0.144712, -0.364567, 1.0]], ['2, k, 3', [-0.157852, -0.22928, 1.0]], ['2, k, 4', [-0.317974, -0.471193, 1.0]], ['2, k, 5', [-0.451825, -0.600191, 1.0]], ['2, k, 6', [-0.507696, -0.610229, 1.0]], ['2, k, 7', [-0.515907, -0.626523, 1.0]], ['2, k, 8', [0.0383419, -0.470746, 1.0]], ['2, k, 9', [0.1695, -0.593606, 1.0]], ['2, k, 10', [0.142509, -0.665347, 1.0]], ['2, k, 11', [0.140226, -0.678326, 1.0]], ['2, k, 12', [-0.203842, -0.888074, 1.0]], ['2, k, 13', [-0.333297, -1.07867, 1.0]], ['2, k, 14', [-0.336247, -1.35181, 1.0]], ['2, k, 15', [-0.330292, -1.412, 1.0]], ['2, k, 16', [-0.0614876, -0.88177, 1.0]], ['2, k, 17', [0.0863617, -1.06401, 1.0]], ['2, k, 18', [0.0604986, -1.33519, 1.0]], ['2, k, 19', [0.0587733, -1.39606, 1.0]], ['2, k, 20', [-0.143687, -0.430652, 1.0]], ['2, k, 21', [-0.540446, -0.638853, 1.0]], ['2, k, 22', [-0.470047, -0.631103, 1.0]], ['2, k, 23', [0.141174, -0.684961, 1.0]], ['2, k, 24', [0.0916249, -0.674072, 1.0]]]
