[['2, k, 0', [0.0521031, -0.406939, 1.0]], ['2, k, 1', [0.040366, -0.116361, 1.0]], ['2, k, 2', [0.028681, 0.169289, 1.0]], ['2, k, 3', [0.0333167, 0.291913, 1.0]], ['2, k, 4', [-0.0923246, 0.102748, 1.0]], ['2, k, 5', [-0.187573, 0.0770122, 1.0]], ['2, k, 6', [-0.241024, 0.067765, 1.0]], ['2, k, 7', [-0.274859, 0.0379773, 1.0]], ['2, k, 8', [0.153376, 0.100638, 1.0]], ['2, k, 9', [0.147189, -0.166932, 1.0]], ['2, k, 10', [0.221661, -0.069204, 1.0]], ['2, k, 11', [0.255221, -0.0908361, 1.0]], ['2, k, 12', [-0.00427451, -0.402151, 1.0]], ['2, k, 13', [-0.0722565, -0.795613, 1.0]], ['2, k, 14', [-0.0235569, -1.13196, 1.0]], ['2, k, 15', [-0.0492915, -1.20957, 1.0]], ['2, k, 16', [0.107376, -0.403103, 1.0]], ['2, k, 17', [0.1293, -0.752092, 1.0]], ['2, k, 18', [0.171916, -1.19589, 1.0]], ['2, k, 19', [0.177499, -1.23778, 1.0]], ['2, k, 20', [0.0316012, 0.0985619, 1.0]], ['2, k, 21', [-0.289321, -0.00408126, 1.0]], ['2, k, 22', [-0.312301, 0.0367613, 1.0]], ['2, k, 23', [0.254351, -0.0905265, 1.0]], ['2, k, 24', [0.253216, -0.0901226, 1.0]]]
[['2, k, 0', [0.0151827, -0.406749, 1.0]], ['2, k, 1', [0.0184743, -0.136589, 1.0]], ['2, k, 2', [0.0196513, 0.132506, 1.0]], ['2, k, 3', [0.0206272, 0.235923, 1.0]], ['2, k, 4', [-0.128233, 0.101314, 1.0]], ['2, k, 5', [-0.250087, 0.0334014, 1.0]], ['2, k, 6', [-0.0628334, -0.0843412, 1.0]], ['2, k, 7', [-0.000687271, -0.123552, 1.0]], ['2, k, 8', [0.160068, 0.0937613, 1.0]], ['2, k, 9', [0.267204, 0.0391514, 1.0]], ['2, k, 10', [0.122329, 0.00812817, 1.0]], ['2, k, 11', [0.0743454, -0.00216658, 1.0]], ['2, k, 12', [-0.0369609, -0.402096, 1.0]], ['2, k, 13', [-0.0805793, -0.768496, 1.0]], ['2, k, 14', [-0.0690019, -1.15126, 1.0]], ['2, k, 15', [-0.135099, -1.19892, 1.0]], ['2, k, 16', [0.0667839, -0.403172, 1.0]], ['2, k, 17', [0.125395, -0.787906, 1.0]], ['2, k, 18', [0.139858, -1.14953, 1.0]], ['2, k, 19', [0.159394, -1.22596, 1.0]], ['2, k, 20', [0.0192409, 0.0656773, 1.0]], ['2, k, 21', [-0.000728937, -0.132147, 1.0]], ['2, k, 22', [-0.0033824, -0.130951, 1.0]], ['2, k, 23', [0.0345071, -0.0623784, 1.0]], ['2, k, 24', [0.0342281, -0.0577468, 1.0]]]
[['2, k, 0', [0.0169918, -0.407398, 1.0]], ['2, k, 1', [0.0188399, -0.134934, 1.0]], ['2, k, 2', [0.018641, 0.139136, 1.0]], ['2, k, 3', [0.0181583, 0.238433, 1.0]], ['2, k, 4', [-0.128989, 0.100984, 1.0]], ['2, k, 5', [-0.248848, 0.0324287, 1.0]], ['2, k, 6', [-0.0616026, -0.0853069, 1.0]], ['2, k, 7', [0.000541331, -0.124517, 1.0]], ['2, k, 8', [0.159325, 0.0923164, 1.0]], ['2, k, 9', [0.262777, 0.0414131, 1.0]], ['2, k, 10', [0.117724, 0.00978054, 1.0]], ['2, k, 11', [0.0696753, -0.000714909, 1.0]], ['2, k, 12', [-0.0355383, -0.402699, 1.0]], ['2, k, 13', [-0.079498, -0.768537, 1.0]], ['2, k, 14', [-0.0687613, -1.1503, 1.0]], ['2, k, 15', [-0.118972, -1.1991, 1.0]], ['2, k, 16', [0.0691734, -0.40389, 1.0]], ['2, k, 17', [0.127493, -0.785037, 1.0]], ['2, k, 18', [0.1408, -1.14644, 1.0]], ['2, k, 19', [0.137458, -1.19101, 1.0]], ['2, k, 20', [0.0187812, 0.0708532, 1.0]], ['2, k, 21', [0.000496209, -0.133108, 1.0]], ['2, k, 22', [-0.00216174, -0.131907, 1.0]], ['2, k, 23', [0.0298494, -0.0609298, 1.0]], ['2, k, 24', [0.0295872, -0.0563039, 1.0]]]
[['2, k, 0', [0.01893, -0.40681, 1.0]], ['2, k, 1', [0.0201493, -0.132374, 1.0]], ['2, k, 2', [0.0194966, 0.142364, 1.0]], ['2, k, 3', [0.018491, 0.241917, 1.0]], ['2, k, 4', [-0.129906, 0.101299, 1.0]], ['2, k, 5', [-0.263264, 0.0253753, 1.0]], ['2, k, 6', [-0.0759783, -0.0923348, 1.0]], ['2, k, 7', [-0.0138354, -0.131544, 1.0]], ['2, k, 8', [0.159251, 0.0933025, 1.0]], ['2, k, 9', [0.257179, 0.0455877, 1.0]], ['2, k, 10', [0.11208, 0.0136754, 1.0]], ['2, k, 11', [0.0640097, 0.00309116, 1.0]], ['2, k, 12', [-0.0335889, -0.401647, 1.0]], ['2, k, 13', [-0.0782731, -0.769597, 1.0]], ['2, k, 14', [-0.0709795, -1.15189, 1.0]], ['2, k, 15', [-0.0621711, -1.21429, 1.0]], ['2, k, 16', [0.0713654, -0.403623, 1.0]], ['2, k, 17', [0.127545, -0.784943, 1.0]], ['2, k, 18', [0.141211, -1.14641, 1.0]], ['2, k, 19', [0.189428, -1.19618, 1.0]], ['2, k, 20', [0.0197688, 0.0741033, 1.0]], ['2, k, 21', [-0.0138402, -0.140117, 1.0]], ['2, k, 22', [-0.0164457, -0.138892, 1.0]], ['2, k, 23', [0.0241981, -0.0571331, 1.0]], ['2, k, 24', [0.0239559, -0.0525207, 1.0]]]
[['2, k, 0', [0.0211814, -0.406221, 1.0]], ['2, k, 1', [0.0200306, -0.130708, 1.0]], ['2, k, 2', [0.0166488, 0.145415, 1.0]], ['2, k, 3', [0.0195485, 0.253016, 1.0]], ['2, k, 4', [-0.130133, 0.101341, 1.0]], ['2, k, 5', [-0.263653, 0.0169672, 1.0]], ['2, k, 6', [-0.0763626, -0.100717, 1.0]], ['2, k, 7', [-0.0142192, -0.139926, 1.0]], ['2, k, 8', [0.15931, 0.0947604, 1.0]], ['2, k, 9', [0.25447, 0.0470785, 1.0]], ['2, k, 10', [0.109342, 0.0150509, 1.0]], ['2, k, 11', [0.0612589, 0.0044299, 1.0]], ['2, k, 12', [-0.0311649, -0.400537, 1.0]], ['2, k, 13', [-0.0774479, -0.770021, 1.0]], ['2, k, 14', [-0.0704877, -1.1514, 1.0]], ['2, k, 15', [-0.154175, -1.19238, 1.0]], ['2, k, 16', [0.0734738, -0.403493, 1.0]], ['2, k, 17', [0.128745, -0.784247, 1.0]], ['2, k, 18', [0.140319, -1.14809, 1.0]], ['2, k, 19', [0.151157, -1.22219, 1.0]], ['2, k, 20', [0.0177912, 0.0767835, 1.0]], ['2, k, 21', [-0.0142228, -0.148474, 1.0]], ['2, k, 22', [-0.0168268, -0.147217, 1.0]], ['2, k, 23', [0.0214544, -0.0557974, 1.0]], ['2, k, 24', [0.021222, -0.05119, 1.0]]]
[['2, k, 0', [0.0229064, -0.405918, 1.0]], ['2, k, 1', [0.0201268, -0.130599, 1.0]], ['2, k, 2', [0.016316, 0.145153, 1.0]], ['2, k, 3', [0.0199032, 0.256444, 1.0]], ['2, k, 4', [-0.130432, 0.101428, 1.0]], ['2, k, 5', [-0.265218, 0.017567, 1.0]], ['2, k, 6', [-0.0779232, -0.100118, 1.0]], ['2, k, 7', [-0.0157803, -0.139327, 1.0]], ['2, k, 8', [0.158923, 0.0946554, 1.0]], ['2, k, 9', [0.250045, 0.0504421, 1.0]], ['2, k, 10', [0.104905, 0.0183105, 1.0]], ['2, k, 11', [0.0568134, 0.00765833, 1.0]], ['2, k, 12', [-0.0293845, -0.400105, 1.0]], ['2, k, 13', [-0.0720459, -0.779227, 1.0]], ['2, k, 14', [-0.0743209, -1.15426, 1.0]], ['2, k, 15', [-0.0505022, -1.23114, 1.0]], ['2, k, 16', [0.0750401, -0.403337, 1.0]], ['2, k, 17', [0.129049, -0.784857, 1.0]], ['2, k, 18', [0.141226, -1.1472, 1.0]], ['2, k, 19', [0.143109, -1.22232, 1.0]], ['2, k, 20', [0.0176427, 0.0767011, 1.0]], ['2, k, 21', [-0.0157795, -0.147877, 1.0]], ['2, k, 22', [-0.0183777, -0.146621, 1.0]], ['2, k, 23', [0.0170202, -0.0525768, 1.0]], ['2, k, 24', [0.0168036, -0.047981, 1.0]]]
[['2, k, 0', [0.0250083, -0.404442, 1.0]], ['2, k, 1', [0.0195792, -0.127784, 1.0]], ['2, k, 2', [0.0118799, 0.149409, 1.0]], ['2, k, 3', [0.0209411, 0.263846, 1.0]], ['2, k, 4', [-0.130956, 0.101712, 1.0]], ['2, k, 5', [-0.264499, 0.00677452, 1.0]], ['2, k, 6', [-0.0771755, -0.110892, 1.0]], ['2, k, 7', [-0.0150236, -0.150107, 1.0]], ['2, k, 8', [0.158794, 0.0946528, 1.0]], ['2, k, 9', [0.259329, 0.066276, 1.0]], ['2, k, 10', [0.133731, 0.0334756, 1.0]], ['2, k, 11', [0.0921594, 0.0226173, 1.0]], ['2, k, 12', [-0.0270836, -0.398746, 1.0]], ['2, k, 13', [-0.0708102, -0.778059, 1.0]], ['2, k, 14', [-0.0733122, -1.15406, 1.0]], ['2, k, 15', [-0.0637377, -1.23401, 1.0]], ['2, k, 16', [0.0769122, -0.401758, 1.0]], ['2, k, 17', [0.129589, -0.784392, 1.0]], ['2, k, 18', [0.141895, -1.14769, 1.0]], ['2, k, 19', [0.168013, -1.22534, 1.0]], ['2, k, 20', [0.0142902, 0.0806152, 1.0]], ['2, k, 21', [-0.0150247, -0.158625, 1.0]], ['2, k, 22', [-0.0176254, -0.157327, 1.0]], ['2, k, 23', [0.052284, -0.0376508, 1.0]], ['2, k, 24', [0.0519458, -0.0331098, 1.0]]]
[['2, k, 0', [0.0289396, -0.400256, 1.0]], ['2, k, 1', [0.0195334, -0.123765, 1.0]], ['2, k, 2', [0.00911237, 0.152602, 1.0]], ['2, k, 3', [0.0220134, 0.26682, 1.0]], ['2, k, 4', [-0.131201, 0.102109, 1.0]], ['2, k, 5', [-0.240008, -0.0171465, 1.0]], ['2, k, 6', [-0.0527453, -0.134742, 1.0]], ['2, k, 7', [0.00941068, -0.173959, 1.0]], ['2, k, 8', [0.158327, 0.0957854, 1.0]], ['2, k, 9', [0.254685, 0.0692364, 1.0]], ['2, k, 10', [0.114793, 0.0367585, 1.0]], ['2, k, 11', [0.0684522, 0.0260106, 1.0]], ['2, k, 12', [-0.0221819, -0.394303, 1.0]], ['2, k, 13', [-0.0695871, -0.778728, 1.0]], ['2, k, 14', [-0.0718007, -1.15326, 1.0]], ['2, k, 15', [-0.0645135, -1.23377, 1.0]], ['2, k, 16', [0.0805257, -0.397114, 1.0]], ['2, k, 17', [0.130036, -0.784575, 1.0]], ['2, k, 18', [0.141881, -1.14773, 1.0]], ['2, k, 19', [0.140982, -1.19202, 1.0]], ['2, k, 20', [0.012113, 0.083992, 1.0]], ['2, k, 21', [0.00934028, -0.182406, 1.0]], ['2, k, 22', [0.00664946, -0.181016, 1.0]], ['2, k, 23', [0.0286337, -0.0342668, 1.0]], ['2, k, 24', [0.0283773, -0.0297371, 1.0]]]
[['2, k, 0', [0.0304004, -0.399464, 1.0]], ['2, k, 1', [0.0200749, -0.123721, 1.0]], ['2, k, 2', [0.00971764, 0.151182, 1.0]], ['2, k, 3', [0.0235281, 0.270128, 1.0]], ['2, k, 4', [-0.131312, 0.10216, 1.0]], ['2, k, 5', [-0.284518, 0.0118344, 1.0]], ['2, k, 6', [-0.0971038, -0.105865, 1.0]], ['2, k, 7', [-0.0349434, -0.145085, 1.0]], ['2, k, 8', [0.156481, 0.0929029, 1.0]], ['2, k, 9', [0.251505, 0.0732821, 1.0]], ['2, k, 10', [0.106271, 0.0408934, 1.0]], ['2, k, 11', [0.058146, 0.0301794, 1.0]], ['2, k, 12', [-0.0206043, -0.39331, 1.0]], ['2, k, 13', [-0.0681759, -0.781667, 1.0]], ['2, k, 14', [-0.0718714, -1.15335, 1.0]], ['2, k, 15', [-0.0682387, -1.23468, 1.0]], ['2, k, 16', [0.0816521, -0.396662, 1.0]], ['2, k, 17', [0.130835, -0.786183, 1.0]], ['2, k, 18', [0.142315, -1.14734, 1.0]], ['2, k, 19', [0.141374, -1.19166, 1.0]], ['2, k, 20', [0.0125897, 0.0831963, 1.0]], ['2, k, 21', [-0.034888, -0.153617, 1.0]], ['2, k, 22', [-0.0374154, -0.152338, 1.0]], ['2, k, 23', [0.0183523, -0.0301088, 1.0]], ['2, k, 24', [0.0181317, -0.0255933, 1.0]]]
[['2, k, 0', [0.0324515, -0.396661, 1.0]], ['2, k, 1', [0.021643, -0.117948, 1.0]], ['2, k, 2', [0.0103386, 0.158535, 1.0]], ['2, k, 3', [0.0237593, 0.271639, 1.0]], ['2, k, 4', [-0.131462, 0.102456, 1.0]], ['2, k, 5', [-0.281919, 0.0120236, 1.0]], ['2, k, 6', [-0.0944891, -0.105691, 1.0]], ['2, k, 7', [-0.0323213, -0.144915, 1.0]], ['2, k, 8', [0.154686, 0.0916172, 1.0]], ['2, k, 9', [0.248188, 0.0740754, 1.0]], ['2, k, 10', [0.109636, 0.0418825, 1.0]], ['2, k, 11', [0.063734, 0.0312347, 1.0]], ['2, k, 12', [-0.0187644, -0.391361, 1.0]], ['2, k, 13', [-0.0671286, -0.782698, 1.0]], ['2, k, 14', [-0.0730564, -1.15711, 1.0]], ['2, k, 15', [-0.0725676, -1.2013, 1.0]], ['2, k, 16', [0.0834872, -0.393393, 1.0]], ['2, k, 17', [0.132385, -0.780892, 1.0]], ['2, k, 18', [0.14522, -1.14361, 1.0]], ['2, k, 19', [0.143716, -1.18795, 1.0]], ['2, k, 20', [0.013349, 0.0900298, 1.0]], ['2, k, 21', [-0.0322732, -0.153447, 1.0]], ['2, k, 22', [-0.0355581, -0.152216, 1.0]], ['2, k, 23', [0.0239272, -0.0290555, 1.0]], ['2, k, 24', [0.0254652, -0.0259533, 1.0]]]
[['2, k, 0', [0.0347408, -0.396438, 1.0]], ['2, k, 1', [0.0220983, -0.118478, 1.0]], ['2, k, 2', [0.00973873, 0.15542, 1.0]], ['2, k, 3', [0.023645, 0.274684, 1.0]], ['2, k, 4', [-0.13092, 0.102544, 1.0]], ['2, k, 5', [-0.254765, -0.0125898, 1.0]], ['2, k, 6', [-0.0674067, -0.130229, 1.0]], ['2, k, 7', [-0.00523589, -0.169455, 1.0]], ['2, k, 8', [0.1546, 0.0914791, 1.0]], ['2, k, 9', [0.235991, 0.0869549, 1.0]], ['2, k, 10', [0.177706, 0.0652816, 1.0]], ['2, k, 11', [0.15854, 0.0581538, 1.0]], ['2, k, 12', [-0.0167647, -0.391032, 1.0]], ['2, k, 13', [-0.0667474, -0.782644, 1.0]], ['2, k, 14', [-0.0772537, -1.15073, 1.0]], ['2, k, 15', [-0.047506, -1.2276, 1.0]], ['2, k, 16', [0.0858821, -0.393391, 1.0]], ['2, k, 17', [0.133136, -0.780586, 1.0]], ['2, k, 18', [0.145928, -1.14368, 1.0]], ['2, k, 19', [0.145054, -1.18805, 1.0]], ['2, k, 20', [0.013135, 0.0878579, 1.0]], ['2, k, 21', [-0.00526453, -0.177913, 1.0]], ['2, k, 22', [-0.00790105, -0.176538, 1.0]], ['2, k, 23', [0.118509, -0.00219637, 1.0]], ['2, k, 24', [0.117947, 0.00222146, 1.0]]]
[['2, k, 0', [0.0360339, -0.396848, 1.0]], ['2, k, 1', [0.0223935, -0.118224, 1.0]], ['2, k, 2', [0.00949742, 0.156637, 1.0]], ['2, k, 3', [0.0268846, 0.280071, 1.0]], ['2, k, 4', [-0.129095, 0.101872, 1.0]], ['2, k, 5', [-0.279004, 0.0123802, 1.0]], ['2, k, 6', [-0.0915703, -0.10534, 1.0]], ['2, k, 7', [-0.0294, -0.144566, 1.0]], ['2, k, 8', [0.150136, 0.0897105, 1.0]], ['2, k, 9', [0.232222, 0.0855947, 1.0]], ['2, k, 10', [0.17298, 0.0638981, 1.0]], ['2, k, 11', [0.153492, 0.0567611, 1.0]], ['2, k, 12', [-0.0153623, -0.391779, 1.0]], ['2, k, 13', [-0.0640617, -0.785368, 1.0]], ['2, k, 14', [-0.0748807, -1.14848, 1.0]], ['2, k, 15', [-0.0693211, -1.19263, 1.0]], ['2, k, 16', [0.0869976, -0.393556, 1.0]], ['2, k, 17', [0.134912, -0.78205, 1.0]], ['2, k, 18', [0.151463, -1.14075, 1.0]], ['2, k, 19', [0.189065, -1.197, 1.0]], ['2, k, 20', [0.0130517, 0.088655, 1.0]], ['2, k, 21', [-0.0293597, -0.153096, 1.0]], ['2, k, 22', [-0.0319066, -0.151814, 1.0]], ['2, k, 23', [0.113473, -0.00358575, 1.0]], ['2, k, 24', [0.115332, 0.00150014, 1.0]]]
[['2, k, 0', [0.038844, -0.39651, 1.0]], ['2, k, 1', [0.0227933, -0.117022, 1.0]], ['2, k, 2', [0.00736296, 0.160399, 1.0]], ['2, k, 3', [0.0284153, 0.283351, 1.0]], ['2, k, 4', [-0.12895, 0.101644, 1.0]], ['2, k, 5', [-0.279961, 0.0130442, 1.0]], ['2, k, 6', [-0.0925241, -0.104678, 1.0]], ['2, k, 7', [-0.0303538, -0.143905, 1.0]], ['2, k, 8', [0.150373, 0.0900398, 1.0]], ['2, k, 9', [0.232572, 0.0860283, 1.0]], ['2, k, 10', [0.173068, 0.0643263, 1.0]], ['2, k, 11', [0.153492, 0.0571879, 1.0]], ['2, k, 12', [-0.0126075, -0.391371, 1.0]], ['2, k, 13', [-0.0611537, -0.788004, 1.0]], ['2, k, 14', [-0.0693513, -1.15889, 1.0]], ['2, k, 15', [-0.0628329, -1.23111, 1.0]], ['2, k, 16', [0.0898545, -0.393339, 1.0]], ['2, k, 17', [0.137067, -0.783937, 1.0]], ['2, k, 18', [0.151322, -1.14209, 1.0]], ['2, k, 19', [0.104212, -1.21243, 1.0]], ['2, k, 20', [0.0117581, 0.0915044, 1.0]], ['2, k, 21', [-0.0303108, -0.152437, 1.0]], ['2, k, 22', [-0.0328541, -0.151157, 1.0]], ['2, k, 23', [0.113474, -0.00315996, 1.0]], ['2, k, 24', [0.115384, 0.00172501, 1.0]]]
[['2, k, 0', [0.0421871, -0.396829, 1.0]], ['2, k, 1', [0.025609, -0.116325, 1.0]], ['2, k, 2', [0.00958964, 0.161392, 1.0]], ['2, k, 3', [0.0298596, 0.28388, 1.0]], ['2, k, 4', [-0.125282, 0.099194, 1.0]], ['2, k, 5', [-0.27515, -0.0012129, 1.0]], ['2, k, 6', [-0.0877196, -0.118892, 1.0]], ['2, k, 7', [-0.0255476, -0.158119, 1.0]], ['2, k, 8', [0.148436, 0.090168, 1.0]], ['2, k, 9', [0.230799, 0.0862663, 1.0]], ['2, k, 10', [0.170788, 0.0645228, 1.0]], ['2, k, 11', [0.151041, 0.0573709, 1.0]], ['2, k, 12', [-0.00854511, -0.391982, 1.0]], ['2, k, 13', [-0.0568861, -0.791638, 1.0]], ['2, k, 14', [-0.0770118, -1.16547, 1.0]], ['2, k, 15', [-0.0707732, -1.23274, 1.0]], ['2, k, 16', [0.0924279, -0.393456, 1.0]], ['2, k, 17', [0.138759, -0.782218, 1.0]], ['2, k, 18', [0.151377, -1.14226, 1.0]], ['2, k, 19', [0.157855, -1.1864, 1.0]], ['2, k, 20', [0.0139015, 0.0924279, 1.0]], ['2, k, 21', [-0.0255179, -0.166609, 1.0]], ['2, k, 22', [-0.0280787, -0.165274, 1.0]], ['2, k, 23', [0.111028, -0.00297747, 1.0]], ['2, k, 24', [0.112481, 0.00164128, 1.0]]]
[['2, k, 0', [0.0449281, -0.398218, 1.0]], ['2, k, 1', [0.0271982, -0.118485, 1.0]], ['2, k, 2', [0.0102992, 0.156927, 1.0]], ['2, k, 3', [0.0301478, 0.284085, 1.0]], ['2, k, 4', [-0.125327, 0.0988978, 1.0]], ['2, k, 5', [-0.282453, 0.00208991, 1.0]], ['2, k, 6', [-0.105321, -0.118411, 1.0]], ['2, k, 7', [-0.0993957, -0.174004, 1.0]], ['2, k, 8', [0.148685, 0.0902149, 1.0]], ['2, k, 9', [0.231199, 0.0863748, 1.0]], ['2, k, 10', [0.170981, 0.0646153, 1.0]], ['2, k, 11', [0.151166, 0.0574582, 1.0]], ['2, k, 12', [-0.00623866, -0.393169, 1.0]], ['2, k, 13', [-0.0542441, -0.793067, 1.0]], ['2, k, 14', [-0.0603086, -1.14872, 1.0]], ['2, k, 15', [-0.0525361, -1.1928, 1.0]], ['2, k, 16', [0.0954325, -0.39503, 1.0]], ['2, k, 17', [0.141715, -0.785689, 1.0]], ['2, k, 18', [0.146021, -1.15251, 1.0]], ['2, k, 19', [0.142358, -1.23036, 1.0]], ['2, k, 20', [0.0147645, 0.0887899, 1.0]], ['2, k, 21', [-0.0807268, -0.195128, 1.0]], ['2, k, 22', [-0.11519, -0.216386, 1.0]], ['2, k, 23', [0.111153, -0.00289038, 1.0]], ['2, k, 24', [0.112856, 0.00172746, 1.0]]]
[['2, k, 0', [0.0463591, -0.398109, 1.0]], ['2, k, 1', [0.0289049, -0.11781, 1.0]], ['2, k, 2', [0.0121825, 0.158235, 1.0]], ['2, k, 3', [0.0312422, 0.283974, 1.0]], ['2, k, 4', [-0.125142, 0.0989654, 1.0]], ['2, k, 5', [-0.284639, 0.00468383, 1.0]], ['2, k, 6', [-0.106378, -0.117771, 1.0]], ['2, k, 7', [-0.097962, -0.169931, 1.0]], ['2, k, 8', [0.148718, 0.0902541, 1.0]], ['2, k, 9', [0.231262, 0.0864452, 1.0]], ['2, k, 10', [0.170972, 0.064685, 1.0]], ['2, k, 11', [0.151132, 0.0575277, 1.0]], ['2, k, 12', [-0.00405858, -0.393122, 1.0]], ['2, k, 13', [-0.0542347, -0.793292, 1.0]], ['2, k, 14', [-0.0618168, -1.14845, 1.0]], ['2, k, 15', [-0.0545295, -1.19257, 1.0]], ['2, k, 16', [0.0973383, -0.394771, 1.0]], ['2, k, 17', [0.142659, -0.788114, 1.0]], ['2, k, 18', [0.145381, -1.15461, 1.0]], ['2, k, 19', [0.141202, -1.22843, 1.0]], ['2, k, 20', [0.0164963, 0.0898787, 1.0]], ['2, k, 21', [-0.074547, -0.190646, 1.0]], ['2, k, 22', [-0.113228, -0.209703, 1.0]], ['2, k, 23', [0.111119, -0.0028211, 1.0]], ['2, k, 24', [0.11292, 0.0017779, 1.0]]]
[['2, k, 0', [0.0480078, -0.397973, 1.0]], ['2, k, 1', [0.0305957, -0.117007, 1.0]], ['2, k, 2', [0.0138563, 0.159766, 1.0]], ['2, k, 3', [0.0326237, 0.285035, 1.0]], ['2, k, 4', [-0.123767, 0.0983365, 1.0]], ['2, k, 5', [-0.280379, 0.00096667, 1.0]], ['2, k, 6', [-0.101898, -0.122667, 1.0]], ['2, k, 7', [-0.0904026, -0.17088, 1.0]], ['2, k, 8', [0.148783, 0.0906762, 1.0]], ['2, k, 9', [0.231372, 0.0869133, 1.0]], ['2, k, 10', [0.170907, 0.0651421, 1.0]], ['2, k, 11', [0.15101, 0.0579816, 1.0]], ['2, k, 12', [-0.00244024, -0.393027, 1.0]], ['2, k, 13', [-0.0542069, -0.793274, 1.0]], ['2, k, 14', [-0.0644212, -1.15114, 1.0]], ['2, k, 15', [-0.120192, -1.1939, 1.0]], ['2, k, 16', [0.0985154, -0.394647, 1.0]], ['2, k, 17', [0.143128, -0.788148, 1.0]], ['2, k, 18', [0.142746, -1.1555, 1.0]], ['2, k, 19', [0.189326, -1.20729, 1.0]], ['2, k, 20', [0.0181117, 0.0911854, 1.0]], ['2, k, 21', [-0.0659549, -0.190442, 1.0]], ['2, k, 22', [-0.104236, -0.217438, 1.0]], ['2, k, 23', [0.110997, -0.00236825, 1.0]], ['2, k, 24', [0.112851, 0.00205012, 1.0]]]
[['2, k, 0', [0.0487253, -0.399644, 1.0]], ['2, k, 1', [0.0313494, -0.119582, 1.0]], ['2, k, 2', [0.0144921, 0.155871, 1.0]], ['2, k, 3', [0.0332505, 0.284979, 1.0]], ['2, k, 4', [-0.118983, 0.0960321, 1.0]], ['2, k, 5', [-0.279294, -0.000855596, 1.0]], ['2, k, 6', [-0.100992, -0.123972, 1.0]], ['2, k, 7', [-0.0902496, -0.169983, 1.0]], ['2, k, 8', [0.139519, 0.0859029, 1.0]], ['2, k, 9', [0.222557, 0.0824152, 1.0]], ['2, k, 10', [0.16142, 0.0606271, 1.0]], ['2, k, 11', [0.141289, 0.053456, 1.0]], ['2, k, 12', [-0.00214262, -0.39439, 1.0]], ['2, k, 13', [-0.0529378, -0.793143, 1.0]], ['2, k, 14', [-0.0659764, -1.14676, 1.0]], ['2, k, 15', [-0.0560147, -1.1908, 1.0]], ['2, k, 16', [0.0995444, -0.396718, 1.0]], ['2, k, 17', [0.143217, -0.788186, 1.0]], ['2, k, 18', [0.142829, -1.1534, 1.0]], ['2, k, 19', [0.150883, -1.19745, 1.0]], ['2, k, 20', [0.0187593, 0.0876626, 1.0]], ['2, k, 21', [-0.0702696, -0.199102, 1.0]], ['2, k, 22', [-0.102865, -0.219286, 1.0]], ['2, k, 23', [0.1013, -0.00688269, 1.0]], ['2, k, 24', [0.100797, -0.00244883, 1.0]]]
[['2, k, 0', [0.0498133, -0.400127, 1.0]], ['2, k, 1', [0.0319383, -0.120402, 1.0]], ['2, k, 2', [0.0146492, 0.15446, 1.0]], ['2, k, 3', [0.032878, 0.284446, 1.0]], ['2, k, 4', [-0.116708, 0.0937208, 1.0]], ['2, k, 5', [-0.276831, -0.00569035, 1.0]], ['2, k, 6', [-0.0907718, -0.118145, 1.0]], ['2, k, 7', [-0.0884948, -0.167249, 1.0]], ['2, k, 8', [0.140972, 0.0858498, 1.0]], ['2, k, 9', [0.223988, 0.0823743, 1.0]], ['2, k, 10', [0.16267, 0.0605666, 1.0]], ['2, k, 11', [0.14248, 0.053389, 1.0]], ['2, k, 12', [-0.00113167, -0.395123, 1.0]], ['2, k, 13', [-0.0511271, -0.7932, 1.0]], ['2, k, 14', [-0.0678343, -1.14587, 1.0]], ['2, k, 15', [-0.0570549, -1.18987, 1.0]], ['2, k, 16', [0.100817, -0.39706, 1.0]], ['2, k, 17', [0.143903, -0.787053, 1.0]], ['2, k, 18', [0.143141, -1.15119, 1.0]], ['2, k, 19', [0.151992, -1.19522, 1.0]], ['2, k, 20', [0.0190223, 0.0864346, 1.0]], ['2, k, 21', [-0.0761169, -0.186769, 1.0]], ['2, k, 22', [-0.0967574, -0.202068, 1.0]], ['2, k, 23', [0.102488, -0.00694956, 1.0]], ['2, k, 24', [0.102136, -0.00246343, 1.0]]]
