[['2, k, 0', [0.0216425, -0.02488332, 1.0]], ['2, k, 1', [0.02838735, 0.225996, 1.0]], ['2, k, 2', [0.03241352, 0.4648482, 1.0]], ['2, k, 3', [0.05014714, 0.6089049, 1.0]], ['2, k, 4', [-0.1599619, 0.4093519, 1.0]], ['2, k, 5', [-0.2505726, 0.1955013, 1.0]], ['2, k, 6', [-0.2513981, 0.04980948, 1.0]], ['2, k, 7', [-0.235847, -0.01520383, 1.0]], ['2, k, 8', [0.2207831, 0.3646625, 1.0]], ['2, k, 9', [0.2784498, 0.1617171, 1.0]], ['2, k, 10', [0.3027763, 0.01394336, 1.0]], ['2, k, 11', [0.2974904, -0.0009672932, 1.0]], ['2, k, 12', [-0.05735202, -0.02302107, 1.0]], ['2, k, 13', [-0.1010962, -0.2907062, 1.0]], ['2, k, 14', [-0.07620283, -0.6102429, 1.0]], ['2, k, 15', [-0.05824514, -0.6541497, 1.0]], ['2, k, 16', [0.1000675, -0.02614376, 1.0]], ['2, k, 17', [0.1637376, -0.2931755, 1.0]], ['2, k, 18', [0.1033822, -0.6069338, 1.0]], ['2, k, 19', [0.09655441, -0.6535575, 1.0]], ['2, k, 20', [0.03207259, 0.406761, 1.0]], ['2, k, 21', [-0.2178677, -0.09112397, 1.0]], ['2, k, 22', [-0.2633133, -0.03628603, 1.0]], ['2, k, 23', [0.298388, -0.04532286, 1.0]], ['2, k, 24', [0.250017, -0.04906684, 1.0]]]
[['2, k, 0', [0.02630761, 0.000909566, 1.0]], ['2, k, 1', [0.01474251, 0.2436763, 1.0]], ['2, k, 2', [0.003038867, 0.4781959, 1.0]], ['2, k, 3', [0.01316921, 0.6209103, 1.0]], ['2, k, 4', [-0.1910189, 0.4135697, 1.0]], ['2, k, 5', [-0.2711057, 0.2008127, 1.0]], ['2, k, 6', [-0.2436426, 0.03303405, 1.0]], ['2, k, 7', [-0.2084702, -0.03972567, 1.0]], ['2, k, 8', [0.2050999, 0.4032466, 1.0]], ['2, k, 9', [0.3942306, 0.4593401, 1.0]], ['2, k, 10', [0.4093117, 0.6380113, 1.0]], ['2, k, 11', [0.4117519, 0.6932434, 1.0]], ['2, k, 12', [-0.0494195, -0.001362179, 1.0]], ['2, k, 13', [-0.1000086, -0.2953919, 1.0]], ['2, k, 14', [-0.07236785, -0.6131135, 1.0]], ['2, k, 15', [-0.03878548, -0.6607261, 1.0]], ['2, k, 16', [0.1013621, 0.003452394, 1.0]], ['2, k, 17', [0.1580893, -0.2962776, 1.0]], ['2, k, 18', [0.105749, -0.6106219, 1.0]], ['2, k, 19', [0.09355897, -0.653882, 1.0]], ['2, k, 20', [0.00608802, 0.4206934, 1.0]], ['2, k, 21', [-0.2019776, -0.09261236, 1.0]], ['2, k, 22', [-0.2019823, -0.07004601, 1.0]], ['2, k, 23', [0.4170239, 0.7385901, 1.0]], ['2, k, 24', [0.3419815, 0.70192, 1.0]]]
[['2, k, 0', [0.02677758, 0.0009669083, 1.0]], ['2, k, 1', [0.01489762, 0.2436981, 1.0]], ['2, k, 2', [0.003096718, 0.4781678, 1.0]], ['2, k, 3', [0.01361041, 0.620788, 1.0]], ['2, k, 4', [-0.1910557, 0.4135617, 1.0]], ['2, k, 5', [-0.2711243, 0.2008632, 1.0]], ['2, k, 6', [-0.2443448, 0.03515826, 1.0]], ['2, k, 7', [-0.2138809, -0.03550093, 1.0]], ['2, k, 8', [0.205299, 0.402679, 1.0]], ['2, k, 9', [0.3960042, 0.4541, 1.0]], ['2, k, 10', [0.4113809, 0.6279775, 1.0]], ['2, k, 11', [0.4149266, 0.6831958, 1.0]], ['2, k, 12', [-0.04893325, -0.00128688, 1.0]], ['2, k, 13', [-0.0995905, -0.2967598, 1.0]], ['2, k, 14', [-0.07244867, -0.6131496, 1.0]], ['2, k, 15', [-0.04069872, -0.6608484, 1.0]], ['2, k, 16', [0.1018508, 0.003468235, 1.0]], ['2, k, 17', [0.1580853, -0.2962633, 1.0]], ['2, k, 18', [0.1058095, -0.6107182, 1.0]], ['2, k, 19', [0.09284796, -0.6541522, 1.0]], ['2, k, 20', [0.006152516, 0.4206805, 1.0]], ['2, k, 21', [-0.2242548, -0.08568063, 1.0]], ['2, k, 22', [-0.2301989, -0.08791801, 1.0]], ['2, k, 23', [0.4182208, 0.7284297, 1.0]], ['2, k, 24', [0.3452883, 0.691757, 1.0]]]
[['2, k, 0', [0.02697957, 0.0009262042, 1.0]], ['2, k, 1', [0.01495396, 0.2437048, 1.0]], ['2, k, 2', [0.003095548, 0.4781792, 1.0]], ['2, k, 3', [0.01430601, 0.6208385, 1.0]], ['2, k, 4', [-0.1910116, 0.4135787, 1.0]], ['2, k, 5', [-0.2711196, 0.2008397, 1.0]], ['2, k, 6', [-0.2442323, 0.03380854, 1.0]], ['2, k, 7', [-0.2066088, -0.0440862, 1.0]], ['2, k, 8', [0.2056596, 0.402208, 1.0]], ['2, k, 9', [0.3972987, 0.4489653, 1.0]], ['2, k, 10', [0.4132603, 0.6217505, 1.0]], ['2, k, 11', [0.4163772, 0.6735966, 1.0]], ['2, k, 12', [-0.04859109, -0.001323796, 1.0]], ['2, k, 13', [-0.09959061, -0.2967635, 1.0]], ['2, k, 14', [-0.07242874, -0.6132532, 1.0]], ['2, k, 15', [-0.04163887, -0.6612521, 1.0]], ['2, k, 16', [0.1019792, 0.003387124, 1.0]], ['2, k, 17', [0.158059, -0.2940299, 1.0]], ['2, k, 18', [0.1059415, -0.6085333, 1.0]], ['2, k, 19', [0.09254347, -0.6534125, 1.0]], ['2, k, 20', [0.006160201, 0.4206915, 1.0]], ['2, k, 21', [-0.2002738, -0.09577475, 1.0]], ['2, k, 22', [-0.2038431, -0.05351804, 1.0]], ['2, k, 23', [0.4240685, 0.7150009, 1.0]], ['2, k, 24', [0.3450914, 0.6826362, 1.0]]]
[['2, k, 0', [0.02676238, 0.0009631025, 1.0]], ['2, k, 1', [0.01492669, 0.2437117, 1.0]], ['2, k, 2', [0.003190992, 0.4781364, 1.0]], ['2, k, 3', [0.01502129, 0.6207257, 1.0]], ['2, k, 4', [-0.1910031, 0.4135877, 1.0]], ['2, k, 5', [-0.2711157, 0.200835, 1.0]], ['2, k, 6', [-0.2439675, 0.03374945, 1.0]], ['2, k, 7', [-0.2379659, 0.01581566, 1.0]], ['2, k, 8', [0.2059383, 0.4018563, 1.0]], ['2, k, 9', [0.3952962, 0.4329358, 1.0]], ['2, k, 10', [0.4163079, 0.6112704, 1.0]], ['2, k, 11', [0.418854, 0.6617441, 1.0]], ['2, k, 12', [-0.04873665, -0.001272203, 1.0]], ['2, k, 13', [-0.09972509, -0.2962494, 1.0]], ['2, k, 14', [-0.07231914, -0.6123003, 1.0]], ['2, k, 15', [-0.04343081, -0.6602592, 1.0]], ['2, k, 16', [0.1016277, 0.003382767, 1.0]], ['2, k, 17', [0.1579969, -0.2941188, 1.0]], ['2, k, 18', [0.1059336, -0.6086232, 1.0]], ['2, k, 19', [0.09308774, -0.653271, 1.0]], ['2, k, 20', [0.006201976, 0.4206696, 1.0]], ['2, k, 21', [-0.2244421, -0.03579191, 1.0]], ['2, k, 22', [-0.2076348, -0.03575869, 1.0]], ['2, k, 23', [0.425151, 0.702049, 1.0]], ['2, k, 24', [0.3496176, 0.6693898, 1.0]]]
[['2, k, 0', [0.02732695, 0.0008199359, 1.0]], ['2, k, 1', [0.01507699, 0.2436803, 1.0]], ['2, k, 2', [0.003214461, 0.4781162, 1.0]], ['2, k, 3', [0.01569595, 0.6206887, 1.0]], ['2, k, 4', [-0.1906504, 0.4135789, 1.0]], ['2, k, 5', [-0.271046, 0.2008839, 1.0]], ['2, k, 6', [-0.2438689, 0.03356377, 1.0]], ['2, k, 7', [-0.2008206, -0.05359973, 1.0]], ['2, k, 8', [0.2062851, 0.4011952, 1.0]], ['2, k, 9', [0.3960488, 0.4266564, 1.0]], ['2, k, 10', [0.4183381, 0.5980765, 1.0]], ['2, k, 11', [0.4203458, 0.6475592, 1.0]], ['2, k, 12', [-0.04807409, -0.001356902, 1.0]], ['2, k, 13', [-0.0997401, -0.2963994, 1.0]], ['2, k, 14', [-0.07221103, -0.6123579, 1.0]], ['2, k, 15', [-0.04238011, -0.6601862, 1.0]], ['2, k, 16', [0.1021572, 0.003148449, 1.0]], ['2, k, 17', [0.1580168, -0.2941726, 1.0]], ['2, k, 18', [0.1058356, -0.6087072, 1.0]], ['2, k, 19', [0.09270154, -0.6530638, 1.0]], ['2, k, 20', [0.006239609, 0.4206514, 1.0]], ['2, k, 21', [-0.192505, -0.1047814, 1.0]], ['2, k, 22', [-0.2023655, -0.08360554, 1.0]], ['2, k, 23', [0.4208274, 0.6861711, 1.0]], ['2, k, 24', [0.3495065, 0.6557442, 1.0]]]
[['2, k, 0', [0.02728929, 0.000784829, 1.0]], ['2, k, 1', [0.01521017, 0.2434217, 1.0]], ['2, k, 2', [0.003967852, 0.4770242, 1.0]], ['2, k, 3', [0.01630589, 0.6206287, 1.0]], ['2, k, 4', [-0.1906302, 0.4135672, 1.0]], ['2, k, 5', [-0.2707878, 0.2009837, 1.0]], ['2, k, 6', [-0.2441862, 0.0334578, 1.0]], ['2, k, 7', [-0.2002527, -0.05203062, 1.0]], ['2, k, 8', [0.2068152, 0.4006432, 1.0]], ['2, k, 9', [0.3963036, 0.4188028, 1.0]], ['2, k, 10', [0.4195385, 0.5850723, 1.0]], ['2, k, 11', [0.4210836, 0.6323197, 1.0]], ['2, k, 12', [-0.04806481, -0.001354498, 1.0]], ['2, k, 13', [-0.09983453, -0.296257, 1.0]], ['2, k, 14', [-0.07377074, -0.6124103, 1.0]], ['2, k, 15', [-0.04215389, -0.65961, 1.0]], ['2, k, 16', [0.1019526, 0.002991952, 1.0]], ['2, k, 17', [0.1581174, -0.2948307, 1.0]], ['2, k, 18', [0.1057609, -0.6093344, 1.0]], ['2, k, 19', [0.09299488, -0.6533589, 1.0]], ['2, k, 20', [0.006771094, 0.4198295, 1.0]], ['2, k, 21', [-0.1949919, -0.1088724, 1.0]], ['2, k, 22', [-0.2244626, -0.09609147, 1.0]], ['2, k, 23', [0.4318608, 0.6676741, 1.0]], ['2, k, 24', [0.3567367, 0.6365833, 1.0]]]
[['2, k, 0', [0.02728257, 0.0007649945, 1.0]], ['2, k, 1', [0.01543534, 0.2431506, 1.0]], ['2, k, 2', [0.004699926, 0.4762839, 1.0]], ['2, k, 3', [0.01703526, 0.6206018, 1.0]], ['2, k, 4', [-0.1906107, 0.4135973, 1.0]], ['2, k, 5', [-0.2708496, 0.2010238, 1.0]], ['2, k, 6', [-0.244344, 0.03349083, 1.0]], ['2, k, 7', [-0.2007846, -0.05407303, 1.0]], ['2, k, 8', [0.2071443, 0.4001496, 1.0]], ['2, k, 9', [0.3961544, 0.4126569, 1.0]], ['2, k, 10', [0.419678, 0.5727936, 1.0]], ['2, k, 11', [0.4218067, 0.6157297, 1.0]], ['2, k, 12', [-0.0480515, -0.001336965, 1.0]], ['2, k, 13', [-0.09992333, -0.2962555, 1.0]], ['2, k, 14', [-0.07359295, -0.6131099, 1.0]], ['2, k, 15', [-0.04228644, -0.6586722, 1.0]], ['2, k, 16', [0.1018641, 0.00281382, 1.0]], ['2, k, 17', [0.1582083, -0.2951037, 1.0]], ['2, k, 18', [0.105713, -0.6095414, 1.0]], ['2, k, 19', [0.09262379, -0.6532891, 1.0]], ['2, k, 20', [0.007351831, 0.4192145, 1.0]], ['2, k, 21', [-0.1924312, -0.1034714, 1.0]], ['2, k, 22', [-0.2331984, -0.09848551, 1.0]], ['2, k, 23', [0.4283015, 0.6502315, 1.0]], ['2, k, 24', [0.3508098, 0.6232738, 1.0]]]
[['2, k, 0', [0.02790403, 0.0004302427, 1.0]], ['2, k, 1', [0.01607985, 0.2426224, 1.0]], ['2, k, 2', [0.005215817, 0.4755908, 1.0]], ['2, k, 3', [0.01781271, 0.6205773, 1.0]], ['2, k, 4', [-0.1905749, 0.4135876, 1.0]], ['2, k, 5', [-0.2709056, 0.2010723, 1.0]], ['2, k, 6', [-0.244296, 0.03343891, 1.0]], ['2, k, 7', [-0.200111, -0.05071992, 1.0]], ['2, k, 8', [0.2074317, 0.3993316, 1.0]], ['2, k, 9', [0.395426, 0.4081798, 1.0]], ['2, k, 10', [0.4195657, 0.5592361, 1.0]], ['2, k, 11', [0.4220805, 0.5992988, 1.0]], ['2, k, 12', [-0.04725273, -0.001488031, 1.0]], ['2, k, 13', [-0.09987488, -0.2968163, 1.0]], ['2, k, 14', [-0.0739678, -0.613612, 1.0]], ['2, k, 15', [-0.04328124, -0.6590629, 1.0]], ['2, k, 16', [0.1024987, 0.002160523, 1.0]], ['2, k, 17', [0.1583888, -0.2962528, 1.0]], ['2, k, 18', [0.1055336, -0.6106256, 1.0]], ['2, k, 19', [0.09218596, -0.6538872, 1.0]], ['2, k, 20', [0.007906237, 0.4185534, 1.0]], ['2, k, 21', [-0.192774, -0.1038025, 1.0]], ['2, k, 22', [-0.1970616, -0.06257506, 1.0]], ['2, k, 23', [0.4274193, 0.6326653, 1.0]], ['2, k, 24', [0.3528411, 0.6085351, 1.0]]]
[['2, k, 0', [0.02790164, 0.0004119964, 1.0]], ['2, k, 1', [0.01612451, 0.2426736, 1.0]], ['2, k, 2', [0.005384383, 0.4760192, 1.0]], ['2, k, 3', [0.01863477, 0.6206192, 1.0]], ['2, k, 4', [-0.1898898, 0.4139788, 1.0]], ['2, k, 5', [-0.2709076, 0.2010557, 1.0]], ['2, k, 6', [-0.2443873, 0.03363123, 1.0]], ['2, k, 7', [-0.2001859, -0.05042701, 1.0]], ['2, k, 8', [0.2076138, 0.3987376, 1.0]], ['2, k, 9', [0.3947851, 0.3993322, 1.0]], ['2, k, 10', [0.4183062, 0.5393031, 1.0]], ['2, k, 11', [0.4210178, 0.5789155, 1.0]], ['2, k, 12', [-0.04722172, -0.001492311, 1.0]], ['2, k, 13', [-0.0998543, -0.2969116, 1.0]], ['2, k, 14', [-0.0736713, -0.6133322, 1.0]], ['2, k, 15', [-0.04298984, -0.659613, 1.0]], ['2, k, 16', [0.1024109, 0.002086901, 1.0]], ['2, k, 17', [0.1583741, -0.2962563, 1.0]], ['2, k, 18', [0.1054711, -0.6106436, 1.0]], ['2, k, 19', [0.092648, -0.6536383, 1.0]], ['2, k, 20', [0.008035177, 0.4188431, 1.0]], ['2, k, 21', [-0.1950168, -0.1050017, 1.0]], ['2, k, 22', [-0.2043711, -0.08669351, 1.0]], ['2, k, 23', [0.4330046, 0.6091156, 1.0]], ['2, k, 24', [0.3517234, 0.5862576, 1.0]]]
[['2, k, 0', [0.02805068, 0.0003891471, 1.0]], ['2, k, 1', [0.0163074, 0.2427254, 1.0]], ['2, k, 2', [0.005540988, 0.4762465, 1.0]], ['2, k, 3', [0.01919743, 0.620676, 1.0]], ['2, k, 4', [-0.189857, 0.4139656, 1.0]], ['2, k, 5', [-0.2707228, 0.2007195, 1.0]], ['2, k, 6', [-0.2445181, 0.03285426, 1.0]], ['2, k, 7', [-0.199611, -0.05214049, 1.0]], ['2, k, 8', [0.2076372, 0.397961, 1.0]], ['2, k, 9', [0.3950536, 0.3900964, 1.0]], ['2, k, 10', [0.4171517, 0.5211928, 1.0]], ['2, k, 11', [0.4206971, 0.5590783, 1.0]], ['2, k, 12', [-0.04702049, -0.001415465, 1.0]], ['2, k, 13', [-0.09992621, -0.2971086, 1.0]], ['2, k, 14', [-0.07323406, -0.6139446, 1.0]], ['2, k, 15', [-0.04317208, -0.659128, 1.0]], ['2, k, 16', [0.1025696, 0.001940233, 1.0]], ['2, k, 17', [0.1583522, -0.2965815, 1.0]], ['2, k, 18', [0.1053933, -0.6109272, 1.0]], ['2, k, 19', [0.09283706, -0.6537924, 1.0]], ['2, k, 20', [0.008208245, 0.4190134, 1.0]], ['2, k, 21', [-0.1940285, -0.1035578, 1.0]], ['2, k, 22', [-0.1950604, -0.06745149, 1.0]], ['2, k, 23', [0.4313575, 0.5844223, 1.0]], ['2, k, 24', [0.3530718, 0.5654317, 1.0]]]
[['2, k, 0', [0.02813585, 0.0004072354, 1.0]], ['2, k, 1', [0.01649572, 0.2427423, 1.0]], ['2, k, 2', [0.005834599, 0.4762357, 1.0]], ['2, k, 3', [0.01955328, 0.6206744, 1.0]], ['2, k, 4', [-0.1898852, 0.4139026, 1.0]], ['2, k, 5', [-0.2706799, 0.2007168, 1.0]], ['2, k, 6', [-0.2444127, 0.03237844, 1.0]], ['2, k, 7', [-0.2006762, -0.05115485, 1.0]], ['2, k, 8', [0.2076793, 0.3974803, 1.0]], ['2, k, 9', [0.3932829, 0.3827704, 1.0]], ['2, k, 10', [0.4139082, 0.5060131, 1.0]], ['2, k, 11', [0.4175659, 0.5368069, 1.0]], ['2, k, 12', [-0.04688586, -0.001381541, 1.0]], ['2, k, 13', [-0.0999633, -0.2973859, 1.0]], ['2, k, 14', [-0.07329623, -0.6136472, 1.0]], ['2, k, 15', [-0.04398185, -0.6600791, 1.0]], ['2, k, 16', [0.1026063, 0.001954837, 1.0]], ['2, k, 17', [0.158857, -0.29452, 1.0]], ['2, k, 18', [0.1055927, -0.6087293, 1.0]], ['2, k, 19', [0.0927972, -0.6527523, 1.0]], ['2, k, 20', [0.00847574, 0.4190132, 1.0]], ['2, k, 21', [-0.1938433, -0.103429, 1.0]], ['2, k, 22', [-0.2063009, -0.07114381, 1.0]], ['2, k, 23', [0.4283496, 0.5601268, 1.0]], ['2, k, 24', [0.3485127, 0.5451584, 1.0]]]
[['2, k, 0', [0.02816552, 0.0003753499, 1.0]], ['2, k, 1', [0.0167078, 0.2427679, 1.0]], ['2, k, 2', [0.006292606, 0.4763618, 1.0]], ['2, k, 3', [0.01994349, 0.6207191, 1.0]], ['2, k, 4', [-0.1898512, 0.4138706, 1.0]], ['2, k, 5', [-0.2706183, 0.2007516, 1.0]], ['2, k, 6', [-0.2442355, 0.03246401, 1.0]], ['2, k, 7', [-0.1998896, -0.05337846, 1.0]], ['2, k, 8', [0.207656, 0.3968381, 1.0]], ['2, k, 9', [0.3900826, 0.3754804, 1.0]], ['2, k, 10', [0.4116989, 0.4900926, 1.0]], ['2, k, 11', [0.4162733, 0.5151244, 1.0]], ['2, k, 12', [-0.04683445, -0.001338802, 1.0]], ['2, k, 13', [-0.09996373, -0.2971289, 1.0]], ['2, k, 14', [-0.0732815, -0.6133926, 1.0]], ['2, k, 15', [-0.04364211, -0.6598769, 1.0]], ['2, k, 16', [0.1025483, 0.001759022, 1.0]], ['2, k, 17', [0.1589892, -0.2953672, 1.0]], ['2, k, 18', [0.1048287, -0.60989, 1.0]], ['2, k, 19', [0.0929395, -0.6522975, 1.0]], ['2, k, 20', [0.008865374, 0.4191104, 1.0]], ['2, k, 21', [-0.1939004, -0.1034581, 1.0]], ['2, k, 22', [-0.2021396, -0.07349377, 1.0]], ['2, k, 23', [0.4250339, 0.5345241, 1.0]], ['2, k, 24', [0.3458254, 0.5217254, 1.0]]]
[['2, k, 0', [0.02816312, 0.0003763078, 1.0]], ['2, k, 1', [0.01682776, 0.2427759, 1.0]], ['2, k, 2', [0.006685048, 0.4763673, 1.0]], ['2, k, 3', [0.02033544, 0.620692, 1.0]], ['2, k, 4', [-0.1898466, 0.4138635, 1.0]], ['2, k, 5', [-0.2704189, 0.2005964, 1.0]], ['2, k, 6', [-0.2446104, 0.03210559, 1.0]], ['2, k, 7', [-0.2019098, -0.0519496, 1.0]], ['2, k, 8', [0.2076948, 0.3957995, 1.0]], ['2, k, 9', [0.3865706, 0.368722, 1.0]], ['2, k, 10', [0.407966, 0.4676002, 1.0]], ['2, k, 11', [0.413397, 0.4911427, 1.0]], ['2, k, 12', [-0.04683241, -0.001327764, 1.0]], ['2, k, 13', [-0.099949, -0.297243, 1.0]], ['2, k, 14', [-0.07350893, -0.6135208, 1.0]], ['2, k, 15', [-0.04343928, -0.6599385, 1.0]], ['2, k, 16', [0.1025271, 0.001754962, 1.0]], ['2, k, 17', [0.1590878, -0.2964042, 1.0]], ['2, k, 18', [0.1046258, -0.6110018, 1.0]], ['2, k, 19', [0.09375417, -0.6525426, 1.0]], ['2, k, 20', [0.009178355, 0.4191182, 1.0]], ['2, k, 21', [-0.1943758, -0.1041083, 1.0]], ['2, k, 22', [-0.2293264, -0.09595176, 1.0]], ['2, k, 23', [0.4205233, 0.5081588, 1.0]], ['2, k, 24', [0.3440098, 0.4952852, 1.0]]]
[['2, k, 0', [0.02813241, 0.0002531686, 1.0]], ['2, k, 1', [0.01688232, 0.2427056, 1.0]], ['2, k, 2', [0.006817609, 0.476322, 1.0]], ['2, k, 3', [0.02063851, 0.6207327, 1.0]], ['2, k, 4', [-0.1898386, 0.4138555, 1.0]], ['2, k, 5', [-0.2700569, 0.1998867, 1.0]], ['2, k, 6', [-0.2446058, 0.0318965, 1.0]], ['2, k, 7', [-0.242816, 0.01761118, 1.0]], ['2, k, 8', [0.207659, 0.3954463, 1.0]], ['2, k, 9', [0.3835715, 0.3595998, 1.0]], ['2, k, 10', [0.40405, 0.4440095, 1.0]], ['2, k, 11', [0.4103051, 0.465318, 1.0]], ['2, k, 12', [-0.04682784, -0.001348991, 1.0]], ['2, k, 13', [-0.0999485, -0.2972364, 1.0]], ['2, k, 14', [-0.0735276, -0.613522, 1.0]], ['2, k, 15', [-0.04339605, -0.659923, 1.0]], ['2, k, 16', [0.1023746, 0.001393829, 1.0]], ['2, k, 17', [0.1588467, -0.2947514, 1.0]], ['2, k, 18', [0.1049483, -0.609302, 1.0]], ['2, k, 19', [0.09405715, -0.6519734, 1.0]], ['2, k, 20', [0.009289512, 0.4190643, 1.0]], ['2, k, 21', [-0.226641, -0.03932095, 1.0]], ['2, k, 22', [-0.211508, -0.02996222, 1.0]], ['2, k, 23', [0.4162507, 0.4823761, 1.0]], ['2, k, 24', [0.3399955, 0.4674347, 1.0]]]
[['2, k, 0', [0.02832792, 9.332876e-05, 1.0]], ['2, k, 1', [0.01708245, 0.2426678, 1.0]], ['2, k, 2', [0.006957525, 0.4763769, 1.0]], ['2, k, 3', [0.02086887, 0.6206117, 1.0]], ['2, k, 4', [-0.1898611, 0.4138063, 1.0]], ['2, k, 5', [-0.2699431, 0.1996293, 1.0]], ['2, k, 6', [-0.2440495, 0.03170841, 1.0]], ['2, k, 7', [-0.2427184, 0.01842934, 1.0]], ['2, k, 8', [0.2075838, 0.3949682, 1.0]], ['2, k, 9', [0.3801139, 0.3484457, 1.0]], ['2, k, 10', [0.4006316, 0.4270763, 1.0]], ['2, k, 11', [0.407638, 0.4392614, 1.0]], ['2, k, 12', [-0.0464992, -0.001417326, 1.0]], ['2, k, 13', [-0.1000193, -0.2979594, 1.0]], ['2, k, 14', [-0.07356028, -0.6141326, 1.0]], ['2, k, 15', [-0.04317276, -0.6602895, 1.0]], ['2, k, 16', [0.1024434, 0.001077688, 1.0]], ['2, k, 17', [0.1587909, -0.2950289, 1.0]], ['2, k, 18', [0.1052508, -0.6094824, 1.0]], ['2, k, 19', [0.09277478, -0.6523026, 1.0]], ['2, k, 20', [0.009444835, 0.4190989, 1.0]], ['2, k, 21', [-0.2286991, -0.04028166, 1.0]], ['2, k, 22', [-0.2129288, -0.03058643, 1.0]], ['2, k, 23', [0.4175059, 0.4525448, 1.0]], ['2, k, 24', [0.3343497, 0.4379225, 1.0]]]
[['2, k, 0', [0.02887989, -5.354253e-05, 1.0]], ['2, k, 1', [0.01745689, 0.2426329, 1.0]], ['2, k, 2', [0.007118235, 0.4764248, 1.0]], ['2, k, 3', [0.02112886, 0.6204911, 1.0]], ['2, k, 4', [-0.1896038, 0.4135156, 1.0]], ['2, k, 5', [-0.2699185, 0.1995939, 1.0]], ['2, k, 6', [-0.2438928, 0.0314214, 1.0]], ['2, k, 7', [-0.2430985, 0.01716859, 1.0]], ['2, k, 8', [0.2064053, 0.3977165, 1.0]], ['2, k, 9', [0.3747271, 0.3400014, 1.0]], ['2, k, 10', [0.3969968, 0.3976816, 1.0]], ['2, k, 11', [0.4039881, 0.4128501, 1.0]], ['2, k, 12', [-0.04552493, -0.001805674, 1.0]], ['2, k, 13', [-0.1000277, -0.2977788, 1.0]], ['2, k, 14', [-0.07353068, -0.6139759, 1.0]], ['2, k, 15', [-0.04449026, -0.6602126, 1.0]], ['2, k, 16', [0.1026481, 0.001112906, 1.0]], ['2, k, 17', [0.1588627, -0.2955501, 1.0]], ['2, k, 18', [0.1051198, -0.6100461, 1.0]], ['2, k, 19', [0.09337719, -0.6516658, 1.0]], ['2, k, 20', [0.009654984, 0.4191283, 1.0]], ['2, k, 21', [-0.2275627, -0.03640472, 1.0]], ['2, k, 22', [-0.2085948, -0.03441776, 1.0]], ['2, k, 23', [0.4210397, 0.4235505, 1.0]], ['2, k, 24', [0.3318927, 0.4103841, 1.0]]]
[['2, k, 0', [0.02847886, -0.00046263, 1.0]], ['2, k, 1', [0.01745558, 0.2424589, 1.0]], ['2, k, 2', [0.007346504, 0.4763553, 1.0]], ['2, k, 3', [0.02121175, 0.6202379, 1.0]], ['2, k, 4', [-0.1896163, 0.4134742, 1.0]], ['2, k, 5', [-0.2699071, 0.1995925, 1.0]], ['2, k, 6', [-0.2437732, 0.0309549, 1.0]], ['2, k, 7', [-0.24452, 0.01649669, 1.0]], ['2, k, 8', [0.2064963, 0.3966986, 1.0]], ['2, k, 9', [0.3712845, 0.3316455, 1.0]], ['2, k, 10', [0.3968737, 0.374918, 1.0]], ['2, k, 11', [0.4006014, 0.3862675, 1.0]], ['2, k, 12', [-0.04564941, -0.001935866, 1.0]], ['2, k, 13', [-0.1000087, -0.2975028, 1.0]], ['2, k, 14', [-0.07318933, -0.6137747, 1.0]], ['2, k, 15', [-0.0452921, -0.6599601, 1.0]], ['2, k, 16', [0.1018225, 0.0004190492, 1.0]], ['2, k, 17', [0.1588695, -0.2955885, 1.0]], ['2, k, 18', [0.105145, -0.6100584, 1.0]], ['2, k, 19', [0.09304252, -0.6518822, 1.0]], ['2, k, 20', [0.009820528, 0.4190338, 1.0]], ['2, k, 21', [-0.228212, -0.04005106, 1.0]], ['2, k, 22', [-0.210379, -0.03188039, 1.0]], ['2, k, 23', [0.4199188, 0.3939965, 1.0]], ['2, k, 24', [0.3291875, 0.3803366, 1.0]]]
[['2, k, 0', [0.02864932, -0.0007294821, 1.0]], ['2, k, 1', [0.01760387, 0.2422504, 1.0]], ['2, k, 2', [0.007424109, 0.4762205, 1.0]], ['2, k, 3', [0.02141813, 0.619656, 1.0]], ['2, k, 4', [-0.1894243, 0.4126825, 1.0]], ['2, k, 5', [-0.2696068, 0.1991301, 1.0]], ['2, k, 6', [-0.2440511, 0.03070999, 1.0]], ['2, k, 7', [-0.2421667, 0.0163702, 1.0]], ['2, k, 8', [0.2068761, 0.3955582, 1.0]], ['2, k, 9', [0.3676277, 0.3237444, 1.0]], ['2, k, 10', [0.3940597, 0.3580277, 1.0]], ['2, k, 11', [0.3981326, 0.3598188, 1.0]], ['2, k, 12', [-0.04539309, -0.002237796, 1.0]], ['2, k, 13', [-0.1005755, -0.2992326, 1.0]], ['2, k, 14', [-0.07252573, -0.6154052, 1.0]], ['2, k, 15', [-0.04438674, -0.6605335, 1.0]], ['2, k, 16', [0.1019055, 0.0002464922, 1.0]], ['2, k, 17', [0.1588958, -0.2950864, 1.0]], ['2, k, 18', [0.1054474, -0.6098164, 1.0]], ['2, k, 19', [0.0937382, -0.6508026, 1.0]], ['2, k, 20', [0.009915175, 0.4188825, 1.0]], ['2, k, 21', [-0.2298434, -0.03735652, 1.0]], ['2, k, 22', [-0.2080541, -0.03481284, 1.0]], ['2, k, 23', [0.4169467, 0.3642329, 1.0]], ['2, k, 24', [0.3280423, 0.3505647, 1.0]]]
