[['2, k, 0', [0.1534387, -0.01775484, 1.0]], ['2, k, 1', [0.1472234, 0.3085755, 1.0]], ['2, k, 2', [0.1407519, 0.6237952, 1.0]], ['2, k, 3', [0.1430968, 0.7695581, 1.0]], ['2, k, 4', [-0.03523092, 0.496755, 1.0]], ['2, k, 5', [-0.07760227, 0.2453124, 1.0]], ['2, k, 6', [-0.08532278, 0.01672243, 1.0]], ['2, k, 7', [-0.09756719, -0.05389881, 1.0]], ['2, k, 8', [0.3117006, 0.4910524, 1.0]], ['2, k, 9', [0.3584162, 0.2366808, 1.0]], ['2, k, 10', [0.3762338, 0.03397045, 1.0]], ['2, k, 11', [0.361618, -0.01024591, 1.0]], ['2, k, 12', [0.07250971, -0.01914639, 1.0]], ['2, k, 13', [0.02069837, -0.3136125, 1.0]], ['2, k, 14', [-0.007674982, -0.6070407, 1.0]], ['2, k, 15', [-0.03067947, -0.674242, 1.0]], ['2, k, 16', [0.2298303, -0.01591535, 1.0]], ['2, k, 17', [0.2841435, -0.3147362, 1.0]], ['2, k, 18', [0.3128458, -0.6147591, 1.0]], ['2, k, 19', [0.3388732, -0.674047, 1.0]], ['2, k, 20', [0.1424784, 0.5465494, 1.0]], ['2, k, 21', [-0.112876, -0.1210969, 1.0]], ['2, k, 22', [-0.1304073, -0.041901, 1.0]], ['2, k, 23', [0.3598513, -0.08009145, 1.0]], ['2, k, 24', [0.3204209, -0.01136969, 1.0]]]
[['2, k, 0', [0.1458201, 0.002263775, 1.0]], ['2, k, 1', [0.1396116, 0.3236614, 1.0]], ['2, k, 2', [0.1327518, 0.633009, 1.0]], ['2, k, 3', [0.1426746, 0.767516, 1.0]], ['2, k, 4', [-0.007799021, 0.5245459, 1.0]], ['2, k, 5', [-0.08469188, 0.5032539, 1.0]], ['2, k, 6', [-0.0908882, 0.517183, 1.0]], ['2, k, 7', [-0.09865582, 0.5333242, 1.0]], ['2, k, 8', [0.3103143, 0.4881541, 1.0]], ['2, k, 9', [0.3605098, 0.2378207, 1.0]], ['2, k, 10', [0.3792771, 0.04866517, 1.0]], ['2, k, 11', [0.3654683, 0.01071351, 1.0]], ['2, k, 12', [0.06360954, 0.002639155, 1.0]], ['2, k, 13', [0.024898, -0.3039776, 1.0]], ['2, k, 14', [-0.007576257, -0.6109046, 1.0]], ['2, k, 15', [-0.03196069, -0.6754088, 1.0]], ['2, k, 16', [0.22376, 0.001654236, 1.0]], ['2, k, 17', [0.2852139, -0.3182509, 1.0]], ['2, k, 18', [0.3133095, -0.6168769, 1.0]], ['2, k, 19', [0.3412606, -0.6737554, 1.0]], ['2, k, 20', [0.1347263, 0.5570426, 1.0]], ['2, k, 21', [-0.1097449, 0.544833, 1.0]], ['2, k, 22', [-0.04911602, 0.5206251, 1.0]], ['2, k, 23', [0.3596948, -0.06390788, 1.0]], ['2, k, 24', [0.3254581, 0.003610301, 1.0]]]
[['2, k, 0', [0.1466739, -0.0002905208, 1.0]], ['2, k, 1', [0.1408557, 0.3200321, 1.0]], ['2, k, 2', [0.1344217, 0.628917, 1.0]], ['2, k, 3', [0.1434107, 0.7667946, 1.0]], ['2, k, 4', [-0.007807521, 0.5246962, 1.0]], ['2, k, 5', [-0.06693199, 0.4584306, 1.0]], ['2, k, 6', [-0.08995696, 0.508238, 1.0]], ['2, k, 7', [-0.09977441, 0.461954, 1.0]], ['2, k, 8', [0.3111982, 0.4881428, 1.0]], ['2, k, 9', [0.3603822, 0.2368403, 1.0]], ['2, k, 10', [0.3792393, 0.04785296, 1.0]], ['2, k, 11', [0.3634327, 0.01082541, 1.0]], ['2, k, 12', [0.065009, -0.0002025755, 1.0]], ['2, k, 13', [0.02409621, -0.3094316, 1.0]], ['2, k, 14', [-0.007542609, -0.6113932, 1.0]], ['2, k, 15', [-0.03181161, -0.6752505, 1.0]], ['2, k, 16', [0.2241234, -0.0005268554, 1.0]], ['2, k, 17', [0.2854904, -0.3195716, 1.0]], ['2, k, 18', [0.313255, -0.617018, 1.0]], ['2, k, 19', [0.3411616, -0.6737889, 1.0]], ['2, k, 20', [0.1362201, 0.5531243, 1.0]], ['2, k, 21', [-0.1055214, 0.4672501, 1.0]], ['2, k, 22', [-0.0634409, 0.458182, 1.0]], ['2, k, 23', [0.3612265, -0.05872193, 1.0]], ['2, k, 24', [0.3252964, 0.0111974, 1.0]]]
[['2, k, 0', [0.1464516, -0.001641924, 1.0]], ['2, k, 1', [0.1410191, 0.3185582, 1.0]], ['2, k, 2', [0.1350329, 0.6275811, 1.0]], ['2, k, 3', [0.1434075, 0.7661825, 1.0]], ['2, k, 4', [-0.008170166, 0.5266174, 1.0]], ['2, k, 5', [-0.06410388, 0.4568276, 1.0]], ['2, k, 6', [-0.08511677, 0.5006064, 1.0]], ['2, k, 7', [-0.09765805, 0.3947724, 1.0]], ['2, k, 8', [0.3115525, 0.4878142, 1.0]], ['2, k, 9', [0.3604358, 0.2364862, 1.0]], ['2, k, 10', [0.3787684, 0.0474861, 1.0]], ['2, k, 11', [0.3647042, 0.007452049, 1.0]], ['2, k, 12', [0.06503659, -0.001424692, 1.0]], ['2, k, 13', [0.02425183, -0.3128195, 1.0]], ['2, k, 14', [-0.007444791, -0.6111844, 1.0]], ['2, k, 15', [-0.03143284, -0.6749746, 1.0]], ['2, k, 16', [0.2236135, -0.001977998, 1.0]], ['2, k, 17', [0.2858728, -0.3205342, 1.0]], ['2, k, 18', [0.3132744, -0.617033, 1.0]], ['2, k, 19', [0.3412606, -0.6737383, 1.0]], ['2, k, 20', [0.1366969, 0.5517659, 1.0]], ['2, k, 21', [-0.1392957, 0.3738269, 1.0]], ['2, k, 22', [-0.08253817, 0.3929564, 1.0]], ['2, k, 23', [0.3697426, -0.07279099, 1.0]], ['2, k, 24', [0.3275605, -0.01833736, 1.0]]]
[['2, k, 0', [0.1466714, -0.002533364, 1.0]], ['2, k, 1', [0.141347, 0.3175119, 1.0]], ['2, k, 2', [0.1354733, 0.6265647, 1.0]], ['2, k, 3', [0.1435319, 0.7661445, 1.0]], ['2, k, 4', [-0.008493708, 0.528107, 1.0]], ['2, k, 5', [-0.05661294, 0.4560073, 1.0]], ['2, k, 6', [-0.08257011, 0.3727569, 1.0]], ['2, k, 7', [-0.09509076, 0.3305609, 1.0]], ['2, k, 8', [0.3117411, 0.4878185, 1.0]], ['2, k, 9', [0.3605856, 0.2359162, 1.0]], ['2, k, 10', [0.3774732, 0.04683904, 1.0]], ['2, k, 11', [0.3622123, 0.01318872, 1.0]], ['2, k, 12', [0.06547984, -0.002355098, 1.0]], ['2, k, 13', [0.02422315, -0.3145881, 1.0]], ['2, k, 14', [-0.007500029, -0.6111935, 1.0]], ['2, k, 15', [-0.03191426, -0.6752326, 1.0]], ['2, k, 16', [0.2236144, -0.002834647, 1.0]], ['2, k, 17', [0.2860521, -0.3221245, 1.0]], ['2, k, 18', [0.313141, -0.6169912, 1.0]], ['2, k, 19', [0.3412652, -0.6733728, 1.0]], ['2, k, 20', [0.1370973, 0.5507427, 1.0]], ['2, k, 21', [-0.1265948, 0.311418, 1.0]], ['2, k, 22', [-0.05721996, 0.3250791, 1.0]], ['2, k, 23', [0.3422427, -0.04324642, 1.0]], ['2, k, 24', [0.3203056, 0.03374828, 1.0]]]
[['2, k, 0', [0.1473552, -0.00414305, 1.0]], ['2, k, 1', [0.1418375, 0.3164112, 1.0]], ['2, k, 2', [0.1357942, 0.6259826, 1.0]], ['2, k, 3', [0.1438634, 0.7661797, 1.0]], ['2, k, 4', [-0.008280996, 0.5261229, 1.0]], ['2, k, 5', [-0.06050482, 0.4149109, 1.0]], ['2, k, 6', [-0.07723571, 0.3217846, 1.0]], ['2, k, 7', [-0.0942857, 0.2649872, 1.0]], ['2, k, 8', [0.3124349, 0.4874712, 1.0]], ['2, k, 9', [0.3607391, 0.2357685, 1.0]], ['2, k, 10', [0.3775561, 0.04673433, 1.0]], ['2, k, 11', [0.3629121, 0.009860299, 1.0]], ['2, k, 12', [0.06633799, -0.004166274, 1.0]], ['2, k, 13', [0.02417054, -0.3150038, 1.0]], ['2, k, 14', [-0.008234335, -0.6116564, 1.0]], ['2, k, 15', [-0.03299506, -0.6755751, 1.0]], ['2, k, 16', [0.2241577, -0.004321525, 1.0]], ['2, k, 17', [0.2864349, -0.3242423, 1.0]], ['2, k, 18', [0.3131057, -0.6170689, 1.0]], ['2, k, 19', [0.3412606, -0.6733949, 1.0]], ['2, k, 20', [0.1374487, 0.5500487, 1.0]], ['2, k, 21', [-0.1020495, 0.2365778, 1.0]], ['2, k, 22', [-0.049973, 0.2653088, 1.0]], ['2, k, 23', [0.3567734, -0.06447242, 1.0]], ['2, k, 24', [0.3225685, 0.004603097, 1.0]]]
[['2, k, 0', [0.148448, -0.005566959, 1.0]], ['2, k, 1', [0.1424819, 0.3151887, 1.0]], ['2, k, 2', [0.1360443, 0.6250699, 1.0]], ['2, k, 3', [0.1443088, 0.7667372, 1.0]], ['2, k, 4', [-0.01138865, 0.5208014, 1.0]], ['2, k, 5', [-0.07531182, 0.3842294, 1.0]], ['2, k, 6', [-0.07403512, 0.2907612, 1.0]], ['2, k, 7', [-0.08855635, 0.2072476, 1.0]], ['2, k, 8', [0.3130144, 0.4879069, 1.0]], ['2, k, 9', [0.3603774, 0.2355378, 1.0]], ['2, k, 10', [0.3776632, 0.04667088, 1.0]], ['2, k, 11', [0.3639243, 0.01092826, 1.0]], ['2, k, 12', [0.06753061, -0.005611783, 1.0]], ['2, k, 13', [0.02422198, -0.3149895, 1.0]], ['2, k, 14', [-0.007938908, -0.6102864, 1.0]], ['2, k, 15', [-0.03279937, -0.6755546, 1.0]], ['2, k, 16', [0.2251669, -0.005724524, 1.0]], ['2, k, 17', [0.2866753, -0.3241358, 1.0]], ['2, k, 18', [0.3130831, -0.6170892, 1.0]], ['2, k, 19', [0.3412319, -0.6735182, 1.0]], ['2, k, 20', [0.1377832, 0.549065, 1.0]], ['2, k, 21', [-0.1032919, 0.1718695, 1.0]], ['2, k, 22', [-0.04610247, 0.1998599, 1.0]], ['2, k, 23', [0.3645061, -0.05182846, 1.0]], ['2, k, 24', [0.3233258, 0.007026132, 1.0]]]
[['2, k, 0', [0.1492235, -0.007222078, 1.0]], ['2, k, 1', [0.1427163, 0.3145408, 1.0]], ['2, k, 2', [0.1360358, 0.6249537, 1.0]], ['2, k, 3', [0.1444101, 0.7667799, 1.0]], ['2, k, 4', [-0.01659586, 0.5124015, 1.0]], ['2, k, 5', [-0.06532295, 0.3521002, 1.0]], ['2, k, 6', [-0.07458258, 0.2053491, 1.0]], ['2, k, 7', [-0.08659974, 0.1600692, 1.0]], ['2, k, 8', [0.3134098, 0.4879815, 1.0]], ['2, k, 9', [0.3604686, 0.2355164, 1.0]], ['2, k, 10', [0.3775358, 0.0465848, 1.0]], ['2, k, 11', [0.362927, 0.01154225, 1.0]], ['2, k, 12', [0.06845748, -0.007654441, 1.0]], ['2, k, 13', [0.02436742, -0.3151547, 1.0]], ['2, k, 14', [-0.007602913, -0.6097329, 1.0]], ['2, k, 15', [-0.03302767, -0.6759812, 1.0]], ['2, k, 16', [0.2257396, -0.006904756, 1.0]], ['2, k, 17', [0.287185, -0.324821, 1.0]], ['2, k, 18', [0.3130582, -0.6169724, 1.0]], ['2, k, 19', [0.341186, -0.6735399, 1.0]], ['2, k, 20', [0.1378089, 0.5488697, 1.0]], ['2, k, 21', [-0.09099121, 0.1201639, 1.0]], ['2, k, 22', [-0.03366517, 0.1654768, 1.0]], ['2, k, 23', [0.358495, -0.05293143, 1.0]], ['2, k, 24', [0.3216798, 0.01217015, 1.0]]]
[['2, k, 0', [0.1497502, -0.008191703, 1.0]], ['2, k, 1', [0.1427572, 0.3137912, 1.0]], ['2, k, 2', [0.1356658, 0.6244067, 1.0]], ['2, k, 3', [0.1443994, 0.7668034, 1.0]], ['2, k, 4', [-0.0214667, 0.5062046, 1.0]], ['2, k, 5', [-0.05915238, 0.3387931, 1.0]], ['2, k, 6', [-0.07918867, 0.2014589, 1.0]], ['2, k, 7', [-0.08691768, 0.1248719, 1.0]], ['2, k, 8', [0.3134665, 0.4878817, 1.0]], ['2, k, 9', [0.3606449, 0.2351403, 1.0]], ['2, k, 10', [0.3776097, 0.04617749, 1.0]], ['2, k, 11', [0.3633796, 0.009652586, 1.0]], ['2, k, 12', [0.06917185, -0.008981515, 1.0]], ['2, k, 13', [0.02463335, -0.316089, 1.0]], ['2, k, 14', [-0.007820289, -0.609535, 1.0]], ['2, k, 15', [-0.0336078, -0.6763366, 1.0]], ['2, k, 16', [0.2261437, -0.007635577, 1.0]], ['2, k, 17', [0.2874121, -0.3248833, 1.0]], ['2, k, 18', [0.3131685, -0.6169624, 1.0]], ['2, k, 19', [0.3411525, -0.6735896, 1.0]], ['2, k, 20', [0.1375451, 0.5482867, 1.0]], ['2, k, 21', [-0.09538054, 0.0719641, 1.0]], ['2, k, 22', [-0.02965096, 0.1222995, 1.0]], ['2, k, 23', [0.3600438, -0.05806682, 1.0]], ['2, k, 24', [0.3213373, 0.0104076, 1.0]]]
[['2, k, 0', [0.1510409, -0.009440666, 1.0]], ['2, k, 1', [0.1429576, 0.313219, 1.0]], ['2, k, 2', [0.1353171, 0.6241422, 1.0]], ['2, k, 3', [0.1443426, 0.7670826, 1.0]], ['2, k, 4', [-0.02392147, 0.5024595, 1.0]], ['2, k, 5', [-0.06079622, 0.3281648, 1.0]], ['2, k, 6', [-0.07991102, 0.1826541, 1.0]], ['2, k, 7', [-0.08597618, 0.09484332, 1.0]], ['2, k, 8', [0.3137815, 0.4879105, 1.0]], ['2, k, 9', [0.3606943, 0.2353181, 1.0]], ['2, k, 10', [0.3779525, 0.0464763, 1.0]], ['2, k, 11', [0.3629219, 0.01160357, 1.0]], ['2, k, 12', [0.07084394, -0.01056858, 1.0]], ['2, k, 13', [0.02474045, -0.315991, 1.0]], ['2, k, 14', [-0.007271414, -0.6087868, 1.0]], ['2, k, 15', [-0.03376949, -0.6763889, 1.0]], ['2, k, 16', [0.2270185, -0.008467715, 1.0]], ['2, k, 17', [0.2885434, -0.3267093, 1.0]], ['2, k, 18', [0.3131645, -0.6170738, 1.0]], ['2, k, 19', [0.341137, -0.673596, 1.0]], ['2, k, 20', [0.1373474, 0.5479895, 1.0]], ['2, k, 21', [-0.09506495, 0.04058667, 1.0]], ['2, k, 22', [-0.02881154, 0.08827212, 1.0]], ['2, k, 23', [0.3497213, -0.03650407, 1.0]], ['2, k, 24', [0.321683, 0.0144975, 1.0]]]
[['2, k, 0', [0.1525423, -0.01059438, 1.0]], ['2, k, 1', [0.1435992, 0.3125522, 1.0]], ['2, k, 2', [0.13536, 0.6239927, 1.0]], ['2, k, 3', [0.1442728, 0.7670981, 1.0]], ['2, k, 4', [-0.02646993, 0.4980877, 1.0]], ['2, k, 5', [-0.06141748, 0.3178851, 1.0]], ['2, k, 6', [-0.0751593, 0.132547, 1.0]], ['2, k, 7', [-0.08296149, 0.0588586, 1.0]], ['2, k, 8', [0.3140463, 0.4879007, 1.0]], ['2, k, 9', [0.3608255, 0.23541, 1.0]], ['2, k, 10', [0.378454, 0.04668056, 1.0]], ['2, k, 11', [0.3641981, 0.01236958, 1.0]], ['2, k, 12', [0.07272486, -0.01235223, 1.0]], ['2, k, 13', [0.02512062, -0.3170103, 1.0]], ['2, k, 14', [-0.007225446, -0.6087015, 1.0]], ['2, k, 15', [-0.03366609, -0.6762828, 1.0]], ['2, k, 16', [0.2280953, -0.009036599, 1.0]], ['2, k, 17', [0.2888822, -0.3267823, 1.0]], ['2, k, 18', [0.3129003, -0.6170147, 1.0]], ['2, k, 19', [0.3410285, -0.6737291, 1.0]], ['2, k, 20', [0.1374789, 0.5477402, 1.0]], ['2, k, 21', [-0.08784769, 0.002059504, 1.0]], ['2, k, 22', [-0.02190294, 0.05658118, 1.0]], ['2, k, 23', [0.3546205, -0.03699414, 1.0]], ['2, k, 24', [0.3220113, 0.01433117, 1.0]]]
[['2, k, 0', [0.1541455, -0.01150921, 1.0]], ['2, k, 1', [0.1439331, 0.3119833, 1.0]], ['2, k, 2', [0.1348761, 0.6235847, 1.0]], ['2, k, 3', [0.1435975, 0.7671794, 1.0]], ['2, k, 4', [-0.02963578, 0.4944665, 1.0]], ['2, k, 5', [-0.06167351, 0.2840132, 1.0]], ['2, k, 6', [-0.07268813, 0.1147725, 1.0]], ['2, k, 7', [-0.08172046, 0.03151867, 1.0]], ['2, k, 8', [0.314146, 0.4879873, 1.0]], ['2, k, 9', [0.3608983, 0.2357263, 1.0]], ['2, k, 10', [0.3784855, 0.04692539, 1.0]], ['2, k, 11', [0.3664917, 0.009694519, 1.0]], ['2, k, 12', [0.07427661, -0.01355217, 1.0]], ['2, k, 13', [0.02540583, -0.3171152, 1.0]], ['2, k, 14', [-0.007056758, -0.6082267, 1.0]], ['2, k, 15', [-0.03367357, -0.6763239, 1.0]], ['2, k, 16', [0.2296053, -0.009547448, 1.0]], ['2, k, 17', [0.2890235, -0.3269713, 1.0]], ['2, k, 18', [0.3131258, -0.6172874, 1.0]], ['2, k, 19', [0.3408806, -0.6737347, 1.0]], ['2, k, 20', [0.1372337, 0.5473248, 1.0]], ['2, k, 21', [-0.08719461, -0.02987205, 1.0]], ['2, k, 22', [-0.02502714, 0.03537207, 1.0]], ['2, k, 23', [0.3573841, -0.06458361, 1.0]], ['2, k, 24', [0.3222566, 0.01430616, 1.0]]]
[['2, k, 0', [0.1567194, -0.01271571, 1.0]], ['2, k, 1', [0.1447805, 0.3111647, 1.0]], ['2, k, 2', [0.134488, 0.6231275, 1.0]], ['2, k, 3', [0.1432878, 0.7668933, 1.0]], ['2, k, 4', [-0.03080828, 0.4928715, 1.0]], ['2, k, 5', [-0.06058409, 0.2808859, 1.0]], ['2, k, 6', [-0.07051449, 0.09437747, 1.0]], ['2, k, 7', [-0.07697845, 0.008956468, 1.0]], ['2, k, 8', [0.3141413, 0.4879896, 1.0]], ['2, k, 9', [0.3608668, 0.2362867, 1.0]], ['2, k, 10', [0.3787829, 0.04759613, 1.0]], ['2, k, 11', [0.3672444, 0.008249627, 1.0]], ['2, k, 12', [0.07683518, -0.01531816, 1.0]], ['2, k, 13', [0.02564805, -0.3173752, 1.0]], ['2, k, 14', [-0.007094977, -0.608173, 1.0]], ['2, k, 15', [-0.03315001, -0.6761788, 1.0]], ['2, k, 16', [0.2320879, -0.01014363, 1.0]], ['2, k, 17', [0.2890993, -0.3277152, 1.0]], ['2, k, 18', [0.3129849, -0.6173415, 1.0]], ['2, k, 19', [0.3408167, -0.6736977, 1.0]], ['2, k, 20', [0.1371346, 0.5467934, 1.0]], ['2, k, 21', [-0.0800801, -0.05757743, 1.0]], ['2, k, 22', [-0.01147327, 0.009205191, 1.0]], ['2, k, 23', [0.3579477, -0.07157985, 1.0]], ['2, k, 24', [0.3238357, 0.007891773, 1.0]]]
[['2, k, 0', [0.1576452, -0.01302547, 1.0]], ['2, k, 1', [0.1451653, 0.3108737, 1.0]], ['2, k, 2', [0.1344249, 0.6230122, 1.0]], ['2, k, 3', [0.1427558, 0.7670153, 1.0]], ['2, k, 4', [-0.03151524, 0.4922124, 1.0]], ['2, k, 5', [-0.05600664, 0.2673739, 1.0]], ['2, k, 6', [-0.06798528, 0.07739324, 1.0]], ['2, k, 7', [-0.07450556, -0.005816545, 1.0]], ['2, k, 8', [0.314349, 0.4883236, 1.0]], ['2, k, 9', [0.3604971, 0.2357007, 1.0]], ['2, k, 10', [0.3789819, 0.04717629, 1.0]], ['2, k, 11', [0.366928, 0.01145847, 1.0]], ['2, k, 12', [0.07773784, -0.01578537, 1.0]], ['2, k, 13', [0.02578996, -0.3174308, 1.0]], ['2, k, 14', [-0.00643596, -0.6072279, 1.0]], ['2, k, 15', [-0.03297656, -0.6761482, 1.0]], ['2, k, 16', [0.2329766, -0.01023867, 1.0]], ['2, k, 17', [0.289153, -0.3277137, 1.0]], ['2, k, 18', [0.3130283, -0.6173551, 1.0]], ['2, k, 19', [0.3408805, -0.6737379, 1.0]], ['2, k, 20', [0.137143, 0.546643, 1.0]], ['2, k, 21', [-0.07376222, -0.06947405, 1.0]], ['2, k, 22', [-0.01478985, 0.001299281, 1.0]], ['2, k, 23', [0.3622964, -0.05889698, 1.0]], ['2, k, 24', [0.3228692, 0.01260746, 1.0]]]
[['2, k, 0', [0.1590453, -0.01345958, 1.0]], ['2, k, 1', [0.1455906, 0.3104737, 1.0]], ['2, k, 2', [0.1340908, 0.6226975, 1.0]], ['2, k, 3', [0.1424965, 0.766852, 1.0]], ['2, k, 4', [-0.03177496, 0.4919549, 1.0]], ['2, k, 5', [-0.05572322, 0.2624405, 1.0]], ['2, k, 6', [-0.06546227, 0.0642456, 1.0]], ['2, k, 7', [-0.07107794, -0.01931894, 1.0]], ['2, k, 8', [0.3143281, 0.4883123, 1.0]], ['2, k, 9', [0.3604478, 0.2356016, 1.0]], ['2, k, 10', [0.3804549, 0.04717764, 1.0]], ['2, k, 11', [0.3671352, 0.01240482, 1.0]], ['2, k, 12', [0.07910929, -0.01642149, 1.0]], ['2, k, 13', [0.02599197, -0.3175673, 1.0]], ['2, k, 14', [-0.006814093, -0.6074232, 1.0]], ['2, k, 15', [-0.03286618, -0.6761562, 1.0]], ['2, k, 16', [0.2343495, -0.0104181, 1.0]], ['2, k, 17', [0.2891222, -0.3276541, 1.0]], ['2, k, 18', [0.3130195, -0.6173632, 1.0]], ['2, k, 19', [0.3416615, -0.6744692, 1.0]], ['2, k, 20', [0.1370066, 0.5463195, 1.0]], ['2, k, 21', [-0.07448407, -0.0824725, 1.0]], ['2, k, 22', [-0.005260046, -0.01645588, 1.0]], ['2, k, 23', [0.3666857, -0.05312532, 1.0]], ['2, k, 24', [0.3242857, 0.002347049, 1.0]]]
[['2, k, 0', [0.1596067, -0.01394515, 1.0]], ['2, k, 1', [0.1456638, 0.3100985, 1.0]], ['2, k, 2', [0.1333155, 0.6224709, 1.0]], ['2, k, 3', [0.1416198, 0.7667, 1.0]], ['2, k, 4', [-0.03227394, 0.491528, 1.0]], ['2, k, 5', [-0.05605895, 0.2577242, 1.0]], ['2, k, 6', [-0.06472801, 0.05361868, 1.0]], ['2, k, 7', [-0.07024151, -0.02893831, 1.0]], ['2, k, 8', [0.3142121, 0.48829, 1.0]], ['2, k, 9', [0.360246, 0.2351399, 1.0]], ['2, k, 10', [0.3805347, 0.04682432, 1.0]], ['2, k, 11', [0.3671942, 0.01105874, 1.0]], ['2, k, 12', [0.0796081, -0.01705535, 1.0]], ['2, k, 13', [0.02628179, -0.3178197, 1.0]], ['2, k, 14', [-0.006737466, -0.6070485, 1.0]], ['2, k, 15', [-0.03317663, -0.6759967, 1.0]], ['2, k, 16', [0.2349223, -0.01071588, 1.0]], ['2, k, 17', [0.2892745, -0.3274075, 1.0]], ['2, k, 18', [0.3129213, -0.6172533, 1.0]], ['2, k, 19', [0.3418444, -0.6745721, 1.0]], ['2, k, 20', [0.1365043, 0.54603, 1.0]], ['2, k, 21', [-0.07217593, -0.09534109, 1.0]], ['2, k, 22', [-0.004721517, -0.02258089, 1.0]], ['2, k, 23', [0.3670178, -0.05258173, 1.0]], ['2, k, 24', [0.3240865, 0.006957726, 1.0]]]
[['2, k, 0', [0.1596716, -0.01422143, 1.0]], ['2, k, 1', [0.1452592, 0.3095699, 1.0]], ['2, k, 2', [0.1315089, 0.6218382, 1.0]], ['2, k, 3', [0.1403751, 0.7667938, 1.0]], ['2, k, 4', [-0.03331966, 0.4907029, 1.0]], ['2, k, 5', [-0.05698898, 0.2556947, 1.0]], ['2, k, 6', [-0.06662927, 0.0532652, 1.0]], ['2, k, 7', [-0.08358475, -0.01977446, 1.0]], ['2, k, 8', [0.3139893, 0.4883561, 1.0]], ['2, k, 9', [0.3598859, 0.2347812, 1.0]], ['2, k, 10', [0.3802859, 0.04646005, 1.0]], ['2, k, 11', [0.3646597, 0.01230005, 1.0]], ['2, k, 12', [0.07953658, -0.0173445, 1.0]], ['2, k, 13', [0.02688315, -0.3185846, 1.0]], ['2, k, 14', [-0.006969602, -0.6069801, 1.0]], ['2, k, 15', [-0.03307542, -0.6760813, 1.0]], ['2, k, 16', [0.2351482, -0.01091097, 1.0]], ['2, k, 17', [0.2891082, -0.3276492, 1.0]], ['2, k, 18', [0.3129977, -0.6172816, 1.0]], ['2, k, 19', [0.341684, -0.6745333, 1.0]], ['2, k, 20', [0.1351047, 0.545366, 1.0]], ['2, k, 21', [-0.08747253, -0.08458704, 1.0]], ['2, k, 22', [-0.01680014, -0.01104258, 1.0]], ['2, k, 23', [0.3548618, -0.06224627, 1.0]], ['2, k, 24', [0.3224829, 0.01880643, 1.0]]]
[['2, k, 0', [0.1596308, -0.01434214, 1.0]], ['2, k, 1', [0.1451703, 0.3093033, 1.0]], ['2, k, 2', [0.1312708, 0.6215025, 1.0]], ['2, k, 3', [0.1401937, 0.7668557, 1.0]], ['2, k, 4', [-0.03378332, 0.4904364, 1.0]], ['2, k, 5', [-0.0591592, 0.2579946, 1.0]], ['2, k, 6', [-0.07696892, 0.07912418, 1.0]], ['2, k, 7', [-0.09296604, -0.0002544777, 1.0]], ['2, k, 8', [0.3137403, 0.4883731, 1.0]], ['2, k, 9', [0.359853, 0.2347527, 1.0]], ['2, k, 10', [0.3802678, 0.04640302, 1.0]], ['2, k, 11', [0.3657424, 0.01000731, 1.0]], ['2, k, 12', [0.07948607, -0.01747428, 1.0]], ['2, k, 13', [0.02689011, -0.3185899, 1.0]], ['2, k, 14', [-0.007026604, -0.6069767, 1.0]], ['2, k, 15', [-0.03181411, -0.6755104, 1.0]], ['2, k, 16', [0.2351113, -0.01101678, 1.0]], ['2, k, 17', [0.2892527, -0.3274351, 1.0]], ['2, k, 18', [0.3129252, -0.617281, 1.0]], ['2, k, 19', [0.3413801, -0.6739885, 1.0]], ['2, k, 20', [0.1348955, 0.5450267, 1.0]], ['2, k, 21', [-0.09704815, -0.06006389, 1.0]], ['2, k, 22', [-0.03229659, 0.01096556, 1.0]], ['2, k, 23', [0.3605262, -0.06703378, 1.0]], ['2, k, 24', [0.3275919, -0.006785145, 1.0]]]
[['2, k, 0', [0.1590405, -0.01439561, 1.0]], ['2, k, 1', [0.144756, 0.3091953, 1.0]], ['2, k, 2', [0.1308539, 0.6214256, 1.0]], ['2, k, 3', [0.1396283, 0.7670705, 1.0]], ['2, k, 4', [-0.03426576, 0.4902186, 1.0]], ['2, k, 5', [-0.0612383, 0.2705058, 1.0]], ['2, k, 6', [-0.08620331, 0.1065568, 1.0]], ['2, k, 7', [-0.1011252, 0.0347924, 1.0]], ['2, k, 8', [0.3133255, 0.4882742, 1.0]], ['2, k, 9', [0.3600256, 0.2352091, 1.0]], ['2, k, 10', [0.380435, 0.04689586, 1.0]], ['2, k, 11', [0.365448, 0.01218735, 1.0]], ['2, k, 12', [0.07885139, -0.01751945, 1.0]], ['2, k, 13', [0.02688359, -0.3177114, 1.0]], ['2, k, 14', [-0.007271652, -0.6069303, 1.0]], ['2, k, 15', [-0.03168283, -0.6754732, 1.0]], ['2, k, 16', [0.2345628, -0.01105313, 1.0]], ['2, k, 17', [0.2892631, -0.3279314, 1.0]], ['2, k, 18', [0.3127401, -0.617208, 1.0]], ['2, k, 19', [0.3418497, -0.6744198, 1.0]], ['2, k, 20', [0.1344671, 0.5449312, 1.0]], ['2, k, 21', [-0.1075878, -0.02717398, 1.0]], ['2, k, 22', [-0.03928547, 0.03180803, 1.0]], ['2, k, 23', [0.3617263, -0.05536108, 1.0]], ['2, k, 24', [0.3249382, 0.007920983, 1.0]]]
