[['2, k, 0', [-0.3987996, 0.01954393, 1.0]], ['2, k, 1', [-0.4201595, 0.326582, 1.0]], ['2, k, 2', [-0.4393954, 0.6222332, 1.0]], ['2, k, 3', [-0.4553201, 0.7504457, 1.0]], ['2, k, 4', [-0.6169541, 0.5134902, 1.0]], ['2, k, 5', [-0.7024909, 0.3076212, 1.0]], ['2, k, 6', [-0.6392635, 0.1045204, 1.0]], ['2, k, 7', [-0.5952063, 0.05349055, 1.0]], ['2, k, 8', [-0.2687215, 0.5397591, 1.0]], ['2, k, 9', [-0.1860031, 0.3355862, 1.0]], ['2, k, 10', [-0.126318, 0.1451696, 1.0]], ['2, k, 11', [-0.122521, 0.09268687, 1.0]], ['2, k, 12', [-0.47371, 0.01934789, 1.0]], ['2, k, 13', [-0.464883, -0.346313, 1.0]], ['2, k, 14', [-0.4706342, -0.6543429, 1.0]], ['2, k, 15', [-0.4908313, -0.7266271, 1.0]], ['2, k, 16', [-0.3109899, 0.01890158, 1.0]], ['2, k, 17', [-0.2650513, -0.3871898, 1.0]], ['2, k, 18', [-0.1935053, -0.649354, 1.0]], ['2, k, 19', [-0.1660878, -0.7038057, 1.0]], ['2, k, 20', [-0.4349607, 0.5498719, 1.0]], ['2, k, 21', [-0.558827, -0.05146808, 1.0]], ['2, k, 22', [-0.5306033, 0.09319839, 1.0]], ['2, k, 23', [-0.113309, 0.02513843, 1.0]], ['2, k, 24', [-0.1667837, 0.09850339, 1.0]]]
[['2, k, 0', [-0.3883712, 0.04048211, 1.0]], ['2, k, 1', [-0.4041311, 0.3372146, 1.0]], ['2, k, 2', [-0.4159324, 0.6264664, 1.0]], ['2, k, 3', [-0.4204297, 0.7588204, 1.0]], ['2, k, 4', [-0.5876006, 0.5170335, 1.0]], ['2, k, 5', [-0.6806504, 0.3150391, 1.0]], ['2, k, 6', [-0.6398483, 0.1067072, 1.0]], ['2, k, 7', [-0.6098941, 0.08033779, 1.0]], ['2, k, 8', [-0.2534799, 0.5902392, 1.0]], ['2, k, 9', [-0.1353067, 0.7077358, 1.0]], ['2, k, 10', [-0.09588956, 0.8321895, 1.0]], ['2, k, 11', [-0.08798527, 0.8583084, 1.0]], ['2, k, 12', [-0.4656469, 0.04179006, 1.0]], ['2, k, 13', [-0.4646215, -0.3340254, 1.0]], ['2, k, 14', [-0.4713406, -0.6555363, 1.0]], ['2, k, 15', [-0.4906878, -0.7278387, 1.0]], ['2, k, 16', [-0.2986887, 0.03794715, 1.0]], ['2, k, 17', [-0.2755252, -0.3473444, 1.0]], ['2, k, 18', [-0.2034481, -0.6350572, 1.0]], ['2, k, 19', [-0.1657908, -0.7017704, 1.0]], ['2, k, 20', [-0.4134671, 0.5554363, 1.0]], ['2, k, 21', [-0.5820552, 0.02684737, 1.0]], ['2, k, 22', [-0.5632001, 0.06386802, 1.0]], ['2, k, 23', [-0.08227352, 0.8850458, 1.0]], ['2, k, 24', [-0.1305845, 0.8893857, 1.0]]]
[['2, k, 0', [-0.3884948, 0.03999152, 1.0]], ['2, k, 1', [-0.4041213, 0.3372306, 1.0]], ['2, k, 2', [-0.4158821, 0.6267523, 1.0]], ['2, k, 3', [-0.4212901, 0.7590719, 1.0]], ['2, k, 4', [-0.5879733, 0.5169689, 1.0]], ['2, k, 5', [-0.6807646, 0.3149072, 1.0]], ['2, k, 6', [-0.6400689, 0.1065563, 1.0]], ['2, k, 7', [-0.6094742, 0.08039268, 1.0]], ['2, k, 8', [-0.2540494, 0.5897008, 1.0]], ['2, k, 9', [-0.1323734, 0.6896878, 1.0]], ['2, k, 10', [-0.08631248, 0.8036884, 1.0]], ['2, k, 11', [-0.0808146, 0.8401669, 1.0]], ['2, k, 12', [-0.4658542, 0.04121345, 1.0]], ['2, k, 13', [-0.4633501, -0.3344697, 1.0]], ['2, k, 14', [-0.4710497, -0.6549399, 1.0]], ['2, k, 15', [-0.4908848, -0.7279704, 1.0]], ['2, k, 16', [-0.2987424, 0.03752314, 1.0]], ['2, k, 17', [-0.2797492, -0.3470891, 1.0]], ['2, k, 18', [-0.2024283, -0.6358482, 1.0]], ['2, k, 19', [-0.1659846, -0.7020198, 1.0]], ['2, k, 20', [-0.4134264, 0.5556709, 1.0]], ['2, k, 21', [-0.5811871, 0.02679528, 1.0]], ['2, k, 22', [-0.5938586, 0.114811, 1.0]], ['2, k, 23', [-0.08374698, 0.8707272, 1.0]], ['2, k, 24', [-0.1149427, 0.8371032, 1.0]]]
[['2, k, 0', [-0.3888043, 0.03888393, 1.0]], ['2, k, 1', [-0.4041993, 0.3371813, 1.0]], ['2, k, 2', [-0.4159727, 0.6272202, 1.0]], ['2, k, 3', [-0.4226383, 0.7589944, 1.0]], ['2, k, 4', [-0.5885021, 0.5169668, 1.0]], ['2, k, 5', [-0.6810269, 0.3155677, 1.0]], ['2, k, 6', [-0.6401534, 0.1072525, 1.0]], ['2, k, 7', [-0.6113448, 0.07995695, 1.0]], ['2, k, 8', [-0.2546956, 0.5885244, 1.0]], ['2, k, 9', [-0.127956, 0.667958, 1.0]], ['2, k, 10', [-0.07658774, 0.7728247, 1.0]], ['2, k, 11', [-0.07308246, 0.8099895, 1.0]], ['2, k, 12', [-0.4662494, 0.04016492, 1.0]], ['2, k, 13', [-0.4631765, -0.3348768, 1.0]], ['2, k, 14', [-0.4710252, -0.6551564, 1.0]], ['2, k, 15', [-0.4907579, -0.727759, 1.0]], ['2, k, 16', [-0.2989595, 0.03636815, 1.0]], ['2, k, 17', [-0.2832583, -0.3479832, 1.0]], ['2, k, 18', [-0.2017574, -0.6361646, 1.0]], ['2, k, 19', [-0.1660668, -0.7019629, 1.0]], ['2, k, 20', [-0.4135146, 0.5560174, 1.0]], ['2, k, 21', [-0.5828688, 0.02794641, 1.0]], ['2, k, 22', [-0.5938166, 0.1155465, 1.0]], ['2, k, 23', [-0.05550229, 0.8459007, 1.0]], ['2, k, 24', [-0.1165578, 0.8114308, 1.0]]]
[['2, k, 0', [-0.3891712, 0.03756788, 1.0]], ['2, k, 1', [-0.4051098, 0.3376685, 1.0]], ['2, k, 2', [-0.4183648, 0.6302478, 1.0]], ['2, k, 3', [-0.42376, 0.7589884, 1.0]], ['2, k, 4', [-0.5890626, 0.5178544, 1.0]], ['2, k, 5', [-0.6826112, 0.3163397, 1.0]], ['2, k, 6', [-0.6401592, 0.108353, 1.0]], ['2, k, 7', [-0.597703, 0.08160326, 1.0]], ['2, k, 8', [-0.2599096, 0.5820795, 1.0]], ['2, k, 9', [-0.1197726, 0.6362653, 1.0]], ['2, k, 10', [-0.07091126, 0.727536, 1.0]], ['2, k, 11', [-0.06636597, 0.7613177, 1.0]], ['2, k, 12', [-0.466817, 0.03888322, 1.0]], ['2, k, 13', [-0.4630918, -0.3355951, 1.0]], ['2, k, 14', [-0.4709274, -0.6550683, 1.0]], ['2, k, 15', [-0.4902175, -0.727452, 1.0]], ['2, k, 16', [-0.2991382, 0.03504497, 1.0]], ['2, k, 17', [-0.2807301, -0.3494776, 1.0]], ['2, k, 18', [-0.2006339, -0.6376479, 1.0]], ['2, k, 19', [-0.1660224, -0.7020677, 1.0]], ['2, k, 20', [-0.4154814, 0.5583596, 1.0]], ['2, k, 21', [-0.5729458, -0.01982684, 1.0]], ['2, k, 22', [-0.5421148, 0.1067654, 1.0]], ['2, k, 23', [-0.04757211, 0.8020942, 1.0]], ['2, k, 24', [-0.1130411, 0.7663513, 1.0]]]
[['2, k, 0', [-0.3892193, 0.03614841, 1.0]], ['2, k, 1', [-0.4060212, 0.3372935, 1.0]], ['2, k, 2', [-0.4207535, 0.6304084, 1.0]], ['2, k, 3', [-0.4248096, 0.7589743, 1.0]], ['2, k, 4', [-0.5903305, 0.5181253, 1.0]], ['2, k, 5', [-0.6831805, 0.3164822, 1.0]], ['2, k, 6', [-0.6396613, 0.1086677, 1.0]], ['2, k, 7', [-0.6043049, 0.07377295, 1.0]], ['2, k, 8', [-0.2600584, 0.5811933, 1.0]], ['2, k, 9', [-0.1188265, 0.6031286, 1.0]], ['2, k, 10', [-0.06734309, 0.6629182, 1.0]], ['2, k, 11', [-0.06241668, 0.693168, 1.0]], ['2, k, 12', [-0.4669417, 0.03725693, 1.0]], ['2, k, 13', [-0.4628009, -0.3356071, 1.0]], ['2, k, 14', [-0.4709116, -0.655001, 1.0]], ['2, k, 15', [-0.4906876, -0.7277127, 1.0]], ['2, k, 16', [-0.299122, 0.03385814, 1.0]], ['2, k, 17', [-0.2789332, -0.3514879, 1.0]], ['2, k, 18', [-0.199972, -0.6381391, 1.0]], ['2, k, 19', [-0.166048, -0.702105, 1.0]], ['2, k, 20', [-0.4174671, 0.5584233, 1.0]], ['2, k, 21', [-0.5731348, 0.0269629, 1.0]], ['2, k, 22', [-0.5521346, 0.05898421, 1.0]], ['2, k, 23', [-0.04699835, 0.7301693, 1.0]], ['2, k, 24', [-0.1104976, 0.7002001, 1.0]]]
[['2, k, 0', [-0.3896791, 0.03316468, 1.0]], ['2, k, 1', [-0.4072478, 0.3362767, 1.0]], ['2, k, 2', [-0.4225155, 0.6301811, 1.0]], ['2, k, 3', [-0.4257163, 0.7587229, 1.0]], ['2, k, 4', [-0.5918163, 0.5181792, 1.0]], ['2, k, 5', [-0.68364, 0.3161781, 1.0]], ['2, k, 6', [-0.625033, 0.1116982, 1.0]], ['2, k, 7', [-0.602721, 0.07458618, 1.0]], ['2, k, 8', [-0.26018, 0.5777526, 1.0]], ['2, k, 9', [-0.1253091, 0.5556592, 1.0]], ['2, k, 10', [-0.06779415, 0.5887509, 1.0]], ['2, k, 11', [-0.05983915, 0.6228569, 1.0]], ['2, k, 12', [-0.4670834, 0.03388821, 1.0]], ['2, k, 13', [-0.46065, -0.3389593, 1.0]], ['2, k, 14', [-0.4707045, -0.6549816, 1.0]], ['2, k, 15', [-0.4908723, -0.7276966, 1.0]], ['2, k, 16', [-0.2998329, 0.03130786, 1.0]], ['2, k, 17', [-0.2842821, -0.3579344, 1.0]], ['2, k, 18', [-0.1997367, -0.6377446, 1.0]], ['2, k, 19', [-0.1656159, -0.7015456, 1.0]], ['2, k, 20', [-0.4191123, 0.558066, 1.0]], ['2, k, 21', [-0.5711442, 0.02355996, 1.0]], ['2, k, 22', [-0.5765649, 0.1118888, 1.0]], ['2, k, 23', [-0.04218782, 0.6477014, 1.0]], ['2, k, 24', [-0.1104879, 0.6429646, 1.0]]]
[['2, k, 0', [-0.3890518, 0.03127199, 1.0]], ['2, k, 1', [-0.4074996, 0.3353565, 1.0]], ['2, k, 2', [-0.423434, 0.6296491, 1.0]], ['2, k, 3', [-0.4265955, 0.7585722, 1.0]], ['2, k, 4', [-0.5927705, 0.517903, 1.0]], ['2, k, 5', [-0.6841444, 0.3152544, 1.0]], ['2, k, 6', [-0.6238536, 0.1112471, 1.0]], ['2, k, 7', [-0.5848634, 0.06098927, 1.0]], ['2, k, 8', [-0.2601745, 0.5757706, 1.0]], ['2, k, 9', [-0.1209797, 0.5073146, 1.0]], ['2, k, 10', [-0.07014467, 0.5280524, 1.0]], ['2, k, 11', [-0.05821582, 0.5520048, 1.0]], ['2, k, 12', [-0.4662392, 0.03160644, 1.0]], ['2, k, 13', [-0.4601223, -0.3403299, 1.0]], ['2, k, 14', [-0.4707552, -0.6547188, 1.0]], ['2, k, 15', [-0.490943, -0.7279142, 1.0]], ['2, k, 16', [-0.2994253, 0.02985509, 1.0]], ['2, k, 17', [-0.2852136, -0.3600657, 1.0]], ['2, k, 18', [-0.2000243, -0.6372229, 1.0]], ['2, k, 19', [-0.1656022, -0.7015252, 1.0]], ['2, k, 20', [-0.4198714, 0.5574777, 1.0]], ['2, k, 21', [-0.5549614, -0.04272819, 1.0]], ['2, k, 22', [-0.5241841, 0.09703687, 1.0]], ['2, k, 23', [-0.07782392, 0.5519201, 1.0]], ['2, k, 24', [-0.102907, 0.536531, 1.0]]]
[['2, k, 0', [-0.389009, 0.02788514, 1.0]], ['2, k, 1', [-0.4083283, 0.3339377, 1.0]], ['2, k, 2', [-0.4247628, 0.6291532, 1.0]], ['2, k, 3', [-0.4274169, 0.7581804, 1.0]], ['2, k, 4', [-0.5940793, 0.5170803, 1.0]], ['2, k, 5', [-0.6845047, 0.3145949, 1.0]], ['2, k, 6', [-0.6239201, 0.1106737, 1.0]], ['2, k, 7', [-0.5850052, 0.06013634, 1.0]], ['2, k, 8', [-0.264802, 0.5635769, 1.0]], ['2, k, 9', [-0.1354255, 0.4988838, 1.0]], ['2, k, 10', [-0.07351717, 0.4710468, 1.0]], ['2, k, 11', [-0.0589226, 0.482705, 1.0]], ['2, k, 12', [-0.4659288, 0.02776293, 1.0]], ['2, k, 13', [-0.4591925, -0.3415008, 1.0]], ['2, k, 14', [-0.4706771, -0.6542071, 1.0]], ['2, k, 15', [-0.4900253, -0.7275484, 1.0]], ['2, k, 16', [-0.2996286, 0.02703725, 1.0]], ['2, k, 17', [-0.280939, -0.3632773, 1.0]], ['2, k, 18', [-0.2000173, -0.6371483, 1.0]], ['2, k, 19', [-0.1642348, -0.7025427, 1.0]], ['2, k, 20', [-0.4210734, 0.5568252, 1.0]], ['2, k, 21', [-0.5535027, -0.04544136, 1.0]], ['2, k, 22', [-0.5246798, 0.09505822, 1.0]], ['2, k, 23', [-0.040032, 0.4811203, 1.0]], ['2, k, 24', [-0.1034084, 0.5007378, 1.0]]]
[['2, k, 0', [-0.3893494, 0.02662813, 1.0]], ['2, k, 1', [-0.4089344, 0.3331533, 1.0]], ['2, k, 2', [-0.4255077, 0.628768, 1.0]], ['2, k, 3', [-0.4284198, 0.7580183, 1.0]], ['2, k, 4', [-0.5951237, 0.5168029, 1.0]], ['2, k, 5', [-0.6853263, 0.3135518, 1.0]], ['2, k, 6', [-0.6237653, 0.1099172, 1.0]], ['2, k, 7', [-0.5854722, 0.05916794, 1.0]], ['2, k, 8', [-0.2665486, 0.5588447, 1.0]], ['2, k, 9', [-0.1408331, 0.4714786, 1.0]], ['2, k, 10', [-0.08430944, 0.4308754, 1.0]], ['2, k, 11', [-0.06257965, 0.4180738, 1.0]], ['2, k, 12', [-0.4666063, 0.02626986, 1.0]], ['2, k, 13', [-0.4589938, -0.343553, 1.0]], ['2, k, 14', [-0.4707555, -0.654549, 1.0]], ['2, k, 15', [-0.4905404, -0.7281078, 1.0]], ['2, k, 16', [-0.2997375, 0.02603608, 1.0]], ['2, k, 17', [-0.2763485, -0.3668933, 1.0]], ['2, k, 18', [-0.1994103, -0.6388465, 1.0]], ['2, k, 19', [-0.1642449, -0.7029662, 1.0]], ['2, k, 20', [-0.4218001, 0.5563632, 1.0]], ['2, k, 21', [-0.5544472, -0.04411053, 1.0]], ['2, k, 22', [-0.5251396, 0.09534352, 1.0]], ['2, k, 23', [-0.04381233, 0.4067516, 1.0]], ['2, k, 24', [-0.1058153, 0.4430435, 1.0]]]
[['2, k, 0', [-0.3896666, 0.02540786, 1.0]], ['2, k, 1', [-0.4097996, 0.3325916, 1.0]], ['2, k, 2', [-0.4272568, 0.6286923, 1.0]], ['2, k, 3', [-0.42951, 0.7577378, 1.0]], ['2, k, 4', [-0.5967719, 0.5163223, 1.0]], ['2, k, 5', [-0.6880376, 0.3126374, 1.0]], ['2, k, 6', [-0.62427, 0.1096575, 1.0]], ['2, k, 7', [-0.5858147, 0.05964081, 1.0]], ['2, k, 8', [-0.266552, 0.5580598, 1.0]], ['2, k, 9', [-0.1419151, 0.4673926, 1.0]], ['2, k, 10', [-0.08694316, 0.3836565, 1.0]], ['2, k, 11', [-0.06898143, 0.3564839, 1.0]], ['2, k, 12', [-0.4667498, 0.02492914, 1.0]], ['2, k, 13', [-0.4602038, -0.345601, 1.0]], ['2, k, 14', [-0.4705937, -0.6547404, 1.0]], ['2, k, 15', [-0.4908459, -0.7283482, 1.0]], ['2, k, 16', [-0.3001861, 0.02498871, 1.0]], ['2, k, 17', [-0.2710824, -0.371972, 1.0]], ['2, k, 18', [-0.1995621, -0.6389068, 1.0]], ['2, k, 19', [-0.1643883, -0.7029294, 1.0]], ['2, k, 20', [-0.423277, 0.5561623, 1.0]], ['2, k, 21', [-0.5582165, -0.04397981, 1.0]], ['2, k, 22', [-0.5247319, 0.09367494, 1.0]], ['2, k, 23', [-0.05568615, 0.3444436, 1.0]], ['2, k, 24', [-0.1021992, 0.3694064, 1.0]]]
[['2, k, 0', [-0.3907272, 0.02450881, 1.0]], ['2, k, 1', [-0.4109201, 0.3318804, 1.0]], ['2, k, 2', [-0.42838, 0.6281745, 1.0]], ['2, k, 3', [-0.4300813, 0.7575693, 1.0]], ['2, k, 4', [-0.5981402, 0.5158524, 1.0]], ['2, k, 5', [-0.6892037, 0.3124935, 1.0]], ['2, k, 6', [-0.6248112, 0.109705, 1.0]], ['2, k, 7', [-0.5864562, 0.05847586, 1.0]], ['2, k, 8', [-0.2665319, 0.5576742, 1.0]], ['2, k, 9', [-0.1400979, 0.4622997, 1.0]], ['2, k, 10', [-0.06751627, 0.2933368, 1.0]], ['2, k, 11', [-0.07496924, 0.3016895, 1.0]], ['2, k, 12', [-0.4680001, 0.02411529, 1.0]], ['2, k, 13', [-0.4610688, -0.3472828, 1.0]], ['2, k, 14', [-0.47047, -0.6547406, 1.0]], ['2, k, 15', [-0.4911965, -0.7286742, 1.0]], ['2, k, 16', [-0.3010429, 0.0240619, 1.0]], ['2, k, 17', [-0.2817166, -0.3736173, 1.0]], ['2, k, 18', [-0.1980162, -0.6395057, 1.0]], ['2, k, 19', [-0.1640209, -0.7034991, 1.0]], ['2, k, 20', [-0.4244124, 0.5556098, 1.0]], ['2, k, 21', [-0.5560861, -0.04688751, 1.0]], ['2, k, 22', [-0.5252748, 0.09421764, 1.0]], ['2, k, 23', [-0.06264641, 0.2731218, 1.0]], ['2, k, 24', [-0.1124662, 0.3037096, 1.0]]]
[['2, k, 0', [-0.3913835, 0.02353931, 1.0]], ['2, k, 1', [-0.4115024, 0.3312123, 1.0]], ['2, k, 2', [-0.4289271, 0.6276968, 1.0]], ['2, k, 3', [-0.4310465, 0.7572201, 1.0]], ['2, k, 4', [-0.5991955, 0.5153893, 1.0]], ['2, k, 5', [-0.6906028, 0.3120369, 1.0]], ['2, k, 6', [-0.6252857, 0.1094844, 1.0]], ['2, k, 7', [-0.5875999, 0.05895864, 1.0]], ['2, k, 8', [-0.2659111, 0.5553707, 1.0]], ['2, k, 9', [-0.1475303, 0.4305106, 1.0]], ['2, k, 10', [-0.08466044, 0.2724082, 1.0]], ['2, k, 11', [-0.08393557, 0.2521869, 1.0]], ['2, k, 12', [-0.4688016, 0.02320767, 1.0]], ['2, k, 13', [-0.4618545, -0.3521652, 1.0]], ['2, k, 14', [-0.4705316, -0.654644, 1.0]], ['2, k, 15', [-0.4912812, -0.7286372, 1.0]], ['2, k, 16', [-0.3015414, 0.02307867, 1.0]], ['2, k, 17', [-0.280984, -0.372562, 1.0]], ['2, k, 18', [-0.1985869, -0.6411466, 1.0]], ['2, k, 19', [-0.1639177, -0.7038856, 1.0]], ['2, k, 20', [-0.4249651, 0.5551068, 1.0]], ['2, k, 21', [-0.5586054, -0.04657885, 1.0]], ['2, k, 22', [-0.5243039, 0.09369271, 1.0]], ['2, k, 23', [-0.06803869, 0.2134717, 1.0]], ['2, k, 24', [-0.1308878, 0.2501554, 1.0]]]
[['2, k, 0', [-0.3921748, 0.02267107, 1.0]], ['2, k, 1', [-0.411851, 0.330683, 1.0]], ['2, k, 2', [-0.4290224, 0.6273459, 1.0]], ['2, k, 3', [-0.4316133, 0.7571342, 1.0]], ['2, k, 4', [-0.6004932, 0.5151153, 1.0]], ['2, k, 5', [-0.6917926, 0.3090942, 1.0]], ['2, k, 6', [-0.6247432, 0.1071522, 1.0]], ['2, k, 7', [-0.5879343, 0.05656341, 1.0]], ['2, k, 8', [-0.2644022, 0.5534496, 1.0]], ['2, k, 9', [-0.1443673, 0.3997416, 1.0]], ['2, k, 10', [-0.09586614, 0.228548, 1.0]], ['2, k, 11', [-0.09656547, 0.2007835, 1.0]], ['2, k, 12', [-0.4693947, 0.02249132, 1.0]], ['2, k, 13', [-0.46211, -0.3524559, 1.0]], ['2, k, 14', [-0.4710211, -0.6545542, 1.0]], ['2, k, 15', [-0.4913379, -0.728585, 1.0]], ['2, k, 16', [-0.3025519, 0.02205186, 1.0]], ['2, k, 17', [-0.2842635, -0.3738777, 1.0]], ['2, k, 18', [-0.198341, -0.6399531, 1.0]], ['2, k, 19', [-0.1637856, -0.7041737, 1.0]], ['2, k, 20', [-0.4251125, 0.5547497, 1.0]], ['2, k, 21', [-0.560721, -0.05145454, 1.0]], ['2, k, 22', [-0.5251656, 0.0836724, 1.0]], ['2, k, 23', [-0.08261336, 0.1578138, 1.0]], ['2, k, 24', [-0.1407399, 0.1982439, 1.0]]]
[['2, k, 0', [-0.3932302, 0.0217169, 1.0]], ['2, k, 1', [-0.4126025, 0.3300512, 1.0]], ['2, k, 2', [-0.429481, 0.6270031, 1.0]], ['2, k, 3', [-0.4321253, 0.7568367, 1.0]], ['2, k, 4', [-0.6011364, 0.5149683, 1.0]], ['2, k, 5', [-0.6927781, 0.30941, 1.0]], ['2, k, 6', [-0.6271617, 0.1063348, 1.0]], ['2, k, 7', [-0.5917209, 0.05725094, 1.0]], ['2, k, 8', [-0.2611813, 0.5485197, 1.0]], ['2, k, 9', [-0.1436111, 0.3849197, 1.0]], ['2, k, 10', [-0.1111531, 0.2068062, 1.0]], ['2, k, 11', [-0.1097859, 0.1556962, 1.0]], ['2, k, 12', [-0.4706229, 0.02170945, 1.0]], ['2, k, 13', [-0.4621664, -0.352454, 1.0]], ['2, k, 14', [-0.4712351, -0.6534945, 1.0]], ['2, k, 15', [-0.4903212, -0.7279106, 1.0]], ['2, k, 16', [-0.3034554, 0.02090947, 1.0]], ['2, k, 17', [-0.2826082, -0.3740901, 1.0]], ['2, k, 18', [-0.1975756, -0.6417064, 1.0]], ['2, k, 19', [-0.1636097, -0.7043935, 1.0]], ['2, k, 20', [-0.4256468, 0.5543444, 1.0]], ['2, k, 21', [-0.5633645, -0.05288407, 1.0]], ['2, k, 22', [-0.5300784, 0.08999339, 1.0]], ['2, k, 23', [-0.09772405, 0.109655, 1.0]], ['2, k, 24', [-0.1568989, 0.1497366, 1.0]]]
[['2, k, 0', [-0.3938855, 0.02100752, 1.0]], ['2, k, 1', [-0.4131041, 0.3294965, 1.0]], ['2, k, 2', [-0.4299814, 0.6264178, 1.0]], ['2, k, 3', [-0.4325776, 0.7565611, 1.0]], ['2, k, 4', [-0.6015533, 0.5150142, 1.0]], ['2, k, 5', [-0.6938989, 0.3093118, 1.0]], ['2, k, 6', [-0.6287611, 0.105864, 1.0]], ['2, k, 7', [-0.591622, 0.0563077, 1.0]], ['2, k, 8', [-0.2595397, 0.5451967, 1.0]], ['2, k, 9', [-0.1733373, 0.3565878, 1.0]], ['2, k, 10', [-0.1187495, 0.208578, 1.0]], ['2, k, 11', [-0.1208304, 0.1212702, 1.0]], ['2, k, 12', [-0.471177, 0.02102478, 1.0]], ['2, k, 13', [-0.4622206, -0.3524694, 1.0]], ['2, k, 14', [-0.4711981, -0.6534666, 1.0]], ['2, k, 15', [-0.4899995, -0.727739, 1.0]], ['2, k, 16', [-0.3042136, 0.02016698, 1.0]], ['2, k, 17', [-0.2805778, -0.3740334, 1.0]], ['2, k, 18', [-0.1995844, -0.6429941, 1.0]], ['2, k, 19', [-0.1633982, -0.7045985, 1.0]], ['2, k, 20', [-0.4261402, 0.5537909, 1.0]], ['2, k, 21', [-0.5636595, -0.05098521, 1.0]], ['2, k, 22', [-0.5304473, 0.08774913, 1.0]], ['2, k, 23', [-0.110787, 0.07020142, 1.0]], ['2, k, 24', [-0.168162, 0.1168863, 1.0]]]
[['2, k, 0', [-0.3955909, 0.01981921, 1.0]], ['2, k, 1', [-0.4140432, 0.3286273, 1.0]], ['2, k, 2', [-0.4303238, 0.6258122, 1.0]], ['2, k, 3', [-0.4330987, 0.7560357, 1.0]], ['2, k, 4', [-0.6021008, 0.5148284, 1.0]], ['2, k, 5', [-0.6948338, 0.3103088, 1.0]], ['2, k, 6', [-0.6350953, 0.1061982, 1.0]], ['2, k, 7', [-0.5816457, 0.05212972, 1.0]], ['2, k, 8', [-0.258209, 0.5416064, 1.0]], ['2, k, 9', [-0.1579484, 0.3344434, 1.0]], ['2, k, 10', [-0.1263473, 0.1575742, 1.0]], ['2, k, 11', [-0.1283505, 0.09265376, 1.0]], ['2, k, 12', [-0.4729692, 0.02018292, 1.0]], ['2, k, 13', [-0.4623214, -0.3525162, 1.0]], ['2, k, 14', [-0.4712264, -0.6534471, 1.0]], ['2, k, 15', [-0.489614, -0.7273285, 1.0]], ['2, k, 16', [-0.3058544, 0.01857696, 1.0]], ['2, k, 17', [-0.2771434, -0.3762242, 1.0]], ['2, k, 18', [-0.2025216, -0.6366532, 1.0]], ['2, k, 19', [-0.1630798, -0.7045436, 1.0]], ['2, k, 20', [-0.4266312, 0.5531293, 1.0]], ['2, k, 21', [-0.5419054, -0.0504829, 1.0]], ['2, k, 22', [-0.5187304, 0.100677, 1.0]], ['2, k, 23', [-0.1218507, 0.03794263, 1.0]], ['2, k, 24', [-0.1740036, 0.09420022, 1.0]]]
[['2, k, 0', [-0.3963504, 0.01886046, 1.0]], ['2, k, 1', [-0.4143254, 0.3279175, 1.0]], ['2, k, 2', [-0.4302293, 0.6249366, 1.0]], ['2, k, 3', [-0.4335805, 0.7554899, 1.0]], ['2, k, 4', [-0.6027041, 0.5148915, 1.0]], ['2, k, 5', [-0.6951656, 0.309065, 1.0]], ['2, k, 6', [-0.6349156, 0.1051031, 1.0]], ['2, k, 7', [-0.5814918, 0.05148321, 1.0]], ['2, k, 8', [-0.2579929, 0.5396776, 1.0]], ['2, k, 9', [-0.1811358, 0.3309856, 1.0]], ['2, k, 10', [-0.1300321, 0.1498372, 1.0]], ['2, k, 11', [-0.1324436, 0.07241121, 1.0]], ['2, k, 12', [-0.4734094, 0.01927247, 1.0]], ['2, k, 13', [-0.4625246, -0.3524764, 1.0]], ['2, k, 14', [-0.4712191, -0.6534441, 1.0]], ['2, k, 15', [-0.4902095, -0.7276096, 1.0]], ['2, k, 16', [-0.3069332, 0.017546, 1.0]], ['2, k, 17', [-0.2743205, -0.3781061, 1.0]], ['2, k, 18', [-0.202242, -0.6394269, 1.0]], ['2, k, 19', [-0.162775, -0.7049378, 1.0]], ['2, k, 20', [-0.426669, 0.5523362, 1.0]], ['2, k, 21', [-0.5423618, -0.05052444, 1.0]], ['2, k, 22', [-0.5205723, 0.09991951, 1.0]], ['2, k, 23', [-0.1307072, 0.01373012, 1.0]], ['2, k, 24', [-0.1800361, 0.07336085, 1.0]]]
