[['2, k, 0', [-6.86242, 84.94186, 1.0]], ['2, k, 1', [-6.572927293935645, 113.72720786035362, 1.0]], ['2, k, 2', [-6.362162767804116, 135.4280403366697, 1.0]], ['2, k, 3', [-6.295768907700297, 141.5739732327568, 1.0]], ['2, k, 4', [9.808779011483338, 133.83904350743106, 1.0]], ['2, k, 5', [21.82165568341013, 114.64911571885219, 1.0]], ['2, k, 6', [43.628122649017754, 128.36255215919292, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-23.0098954396982, 133.8608749498652, 1.0]], ['2, k, 9', [-36.66208975238181, 114.96665606409425, 1.0]], ['2, k, 10', [-52.84202851744317, 129.78856245697457, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.5485993645771785, 84.89930491321773, 1.0]], ['2, k, 13', [-2.5722598092892857, 44.90319637374151, 1.0]], ['2, k, 14', [-2.355794911275434, 8.174143382137075, 1.0]], ['2, k, 15', [-4.733167496228353, 2.5567136915595547, 1.0]], ['2, k, 16', [-14.07555353255496, 84.89113526807787, 1.0]], ['2, k, 17', [-13.350267226393981, 47.44622776464131, 1.0]], ['2, k, 18', [-10.96339825152148, 9.048438636365816, 1.0]], ['2, k, 19', [-11.269875329184577, 6.173356127905867, 1.0]], ['2, k, 20', [-6.362162767804116, 135.4280403366697, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-2.91224, 86.57292199999999, 1.0]], ['2, k, 1', [-2.360669756192857, 114.73706576319178, 1.0]], ['2, k, 2', [-1.9164837773386854, 135.96223177044948, 1.0]], ['2, k, 3', [-1.7775191493775058, 141.9694202727156, 1.0]], ['2, k, 4', [13.174301067307615, 133.02857911004614, 1.0]], ['2, k, 5', [27.98387732278639, 115.21801430644254, 1.0]], ['2, k, 6', [44.38493458369455, 125.8022849548814, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-18.998125536312973, 134.27252037730133, 1.0]], ['2, k, 9', [-33.54470305312423, 115.80330741049744, 1.0]], ['2, k, 10', [-48.55091319786011, 131.58421245326866, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.826684135141296, 85.83701598541757, 1.0]], ['2, k, 13', [2.8796322821401525, 52.07485503661868, 1.0]], ['2, k, 14', [-0.8312004695787336, 12.754621605115325, 1.0]], ['2, k, 15', [-1.8345390731162017, 9.801672738606008, 1.0]], ['2, k, 16', [-10.387809988413784, 87.25612285264863, 1.0]], ['2, k, 17', [13.582091161141589, 81.00885596082462, 1.0]], ['2, k, 18', [-17.508381584981542, 57.821614266647835, 1.0]], ['2, k, 19', [-19.17154258853864, 51.923042206986175, 1.0]], ['2, k, 20', [-1.9164837773386854, 135.96223177044948, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-2.9730040000000004, 86.53704, 1.0]], ['2, k, 1', [-2.3878645501145637, 114.73285763613315, 1.0]], ['2, k, 2', [-1.9232931663960267, 135.97339818464656, 1.0]], ['2, k, 3', [-1.7788120420503826, 141.9904822716761, 1.0]], ['2, k, 4', [13.103873762201534, 133.06644106501003, 1.0]], ['2, k, 5', [27.925940539169886, 115.20080818230838, 1.0]], ['2, k, 6', [44.35699837869408, 125.7252575569615, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.044970725616707, 134.24237643991518, 1.0]], ['2, k, 9', [-33.672437198277464, 115.82230817258657, 1.0]], ['2, k, 10', [-49.19423202865611, 132.25481466204843, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.7497800926894005, 85.817696288085, 1.0]], ['2, k, 13', [2.9274010126459267, 51.99150014566758, 1.0]], ['2, k, 14', [-0.7371538104508892, 12.802835522702587, 1.0]], ['2, k, 15', [-1.7213971135078916, 9.856995323137586, 1.0]], ['2, k, 16', [-10.458657280000441, 87.19005160510368, 1.0]], ['2, k, 17', [11.136471137637493, 74.06736380995395, 1.0]], ['2, k, 18', [-19.883468004150615, 50.433620634262866, 1.0]], ['2, k, 19', [-21.61454387050203, 44.39385399136785, 1.0]], ['2, k, 20', [-1.9232931663960267, 135.97339818464656, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.061716, 86.454296, 1.0]], ['2, k, 1', [-2.441488153352428, 114.70873359163406, 1.0]], ['2, k, 2', [-1.9567827049217896, 135.97921637216268, 1.0]], ['2, k, 3', [-1.8066430917286265, 142.00831082852386, 1.0]], ['2, k, 4', [13.019881804392133, 133.10182946652426, 1.0]], ['2, k, 5', [27.823464869851065, 115.17102470714175, 1.0]], ['2, k, 6', [44.27580581877682, 125.65012654209659, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.155518839470158, 134.20565149319316, 1.0]], ['2, k, 9', [-33.8319676830297, 115.89294163144135, 1.0]], ['2, k, 10', [-49.681718810865036, 132.74647955043167, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.644136834162012, 85.77584696923925, 1.0]], ['2, k, 13', [2.9426373198628735, 51.7098758407089, 1.0]], ['2, k, 14', [-0.6562394713464026, 12.80890487599008, 1.0]], ['2, k, 15', [-1.621470396748022, 9.87035950901366, 1.0]], ['2, k, 16', [-10.573518711923004, 87.04536690098216, 1.0]], ['2, k, 17', [7.488607812603302, 67.59655921748475, 1.0]], ['2, k, 18', [-22.95155507355069, 43.31761943915212, 1.0]], ['2, k, 19', [-24.84781820102265, 37.07824470673423, 1.0]], ['2, k, 20', [-1.9567827049217896, 135.97921637216268, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.164804, 86.33579799999998, 1.0]], ['2, k, 1', [-2.505221956034616, 114.6705318289228, 1.0]], ['2, k, 2', [-1.9984663917553431, 135.97135256331404, 1.0]], ['2, k, 3', [-1.8422650935908373, 142.00730383684552, 1.0]], ['2, k, 4', [12.936068373186698, 133.12059801422575, 1.0]], ['2, k, 5', [27.719369541886365, 115.12411249879614, 1.0]], ['2, k, 6', [44.18530141159178, 125.5669495447966, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.24205557754627, 134.15349236092257, 1.0]], ['2, k, 9', [-33.94180152993391, 115.9804846947319, 1.0]], ['2, k, 10', [-49.783167632805174, 132.84530917886394, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.518365840281231, 85.71784414083703, 1.0]], ['2, k, 13', [2.9388527024553617, 51.32609527805405, 1.0]], ['2, k, 14', [-0.5801295663120909, 12.830216058545496, 1.0]], ['2, k, 15', [-1.5257416031912485, 9.899724606909972, 1.0]], ['2, k, 16', [-10.70747600984775, 86.84093327435897, 1.0]], ['2, k, 17', [2.659787337324394, 61.94259959808273, 1.0]], ['2, k, 18', [-27.09814130473662, 36.613199879795715, 1.0]], ['2, k, 19', [-29.273298866125742, 30.241637452643996, 1.0]], ['2, k, 20', [-1.9984663917553431, 135.97135256331404, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.2737760000000002, 86.2097, 1.0]], ['2, k, 1', [-2.5737040505669215, 114.62866666214147, 1.0]], ['2, k, 2', [-2.0445451406014263, 135.96289613877906, 1.0]], ['2, k, 3', [-1.88223894384437, 142.00584821899827, 1.0]], ['2, k, 4', [12.852613413889104, 133.13602779418744, 1.0]], ['2, k, 5', [27.60406217328683, 115.09030090041867, 1.0]], ['2, k, 6', [44.080100609828435, 125.49883913872861, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.357762501169475, 134.0992583677407, 1.0]], ['2, k, 9', [-34.081938211849156, 116.07860754556768, 1.0]], ['2, k, 10', [-49.592614587646736, 132.6234290928997, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.387704055095373, 85.65802340674797, 1.0]], ['2, k, 13', [2.937166059514513, 50.715837551751314, 1.0]], ['2, k, 14', [-0.4890287183683588, 12.73219309526749, 1.0]], ['2, k, 15', [-1.4143636828121786, 9.810371435696535, 1.0]], ['2, k, 16', [-10.852078587698617, 86.62120197589465, 1.0]], ['2, k, 17', [-2.6214370584739104, 57.48819797024359, 1.0]], ['2, k, 18', [-30.592706064799657, 31.25205281279088, 1.0]], ['2, k, 19', [-33.032346583458086, 24.84748766454792, 1.0]], ['2, k, 20', [-2.0445451406014263, 135.96289613877906, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.3895919999999995, 86.06800799999999, 1.0]], ['2, k, 1', [-2.6516221813394942, 114.56979876165043, 1.0]], ['2, k, 2', [-2.101511117923518, 135.94719448517858, 1.0]], ['2, k, 3', [-1.9336564007470116, 141.99940655034288, 1.0]], ['2, k, 4', [12.748541991031228, 133.14397206722663, 1.0]], ['2, k, 5', [27.459422013278587, 115.0515677722561, 1.0]], ['2, k, 6', [43.88335404363286, 125.38881810685544, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.47271891497823, 134.04118787436758, 1.0]], ['2, k, 9', [-34.22961747154059, 116.15485454656275, 1.0]], ['2, k, 10', [-49.46988341335604, 132.43392025821652, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.246351188094327, 85.58398122551684, 1.0]], ['2, k, 13', [2.921092390078098, 50.034610087401, 1.0]], ['2, k, 14', [-0.40537856740073375, 12.54882108006803, 1.0]], ['2, k, 15', [-1.3082834026271146, 9.635937337490592, 1.0]], ['2, k, 16', [-10.987216737013586, 86.39457053021208, 1.0]], ['2, k, 17', [-8.064344803744161, 54.49409173334656, 1.0]], ['2, k, 18', [-34.09289152199397, 26.778013100508744, 1.0]], ['2, k, 19', [-36.71716416248442, 20.554311976818845, 1.0]], ['2, k, 20', [-2.101511117923518, 135.94719448517858, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.511464, 85.92754799999999, 1.0]], ['2, k, 1', [-2.728850363555428, 114.49845149178256, 1.0]], ['2, k, 2', [-2.153698813868107, 135.92044114319177, 1.0]], ['2, k, 3', [-1.9796173904467886, 141.98064559123443, 1.0]], ['2, k, 4', [12.629656107194746, 133.14585809699204, 1.0]], ['2, k, 5', [27.314324373890983, 114.99308080205358, 1.0]], ['2, k, 6', [44.78590360851254, 125.95500274712174, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.608818663753905, 133.96408807582856, 1.0]], ['2, k, 9', [-34.36106253090741, 116.24725716284797, 1.0]], ['2, k, 10', [-49.18416107242341, 132.09315942545066, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.092835774991784, 85.51022026189698, 1.0]], ['2, k, 13', [2.9055632002949117, 49.401016210838954, 1.0]], ['2, k, 14', [-0.32448791555422796, 12.392252186795666, 1.0]], ['2, k, 15', [-1.2036932700926384, 9.488861615283138, 1.0]], ['2, k, 16', [-11.118218709728596, 86.17189984692308, 1.0]], ['2, k, 17', [-12.543508902194443, 52.574693131914245, 1.0]], ['2, k, 18', [-35.68950944919887, 22.98904538933721, 1.0]], ['2, k, 19', [-38.302463908552724, 16.749312519672777, 1.0]], ['2, k, 20', [-2.153698813868107, 135.92044114319177, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.61273, 85.830544, 1.0]], ['2, k, 1', [-2.788051581933003, 114.44835868709585, 1.0]], ['2, k, 2', [-2.186419012476548, 135.90361914948488, 1.0]], ['2, k, 3', [-2.0058365507317277, 141.96954188301254, 1.0]], ['2, k, 4', [12.52676977172744, 133.15655113420516, 1.0]], ['2, k, 5', [27.182863799717413, 114.9638742683871, 1.0]], ['2, k, 6', [44.66293109428308, 125.89392196317826, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.71029426726239, 133.89668612981794, 1.0]], ['2, k, 9', [-34.46887524397819, 116.30181636572195, 1.0]], ['2, k, 10', [-49.08479485836227, 131.9322503273196, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.958354887196789, 85.46194461358077, 1.0]], ['2, k, 13', [2.9061334911989603, 48.88870772939809, 1.0]], ['2, k, 14', [-0.22814687801227151, 12.277343726156808, 1.0]], ['2, k, 15', [-1.0833850280527546, 9.384066434785646, 1.0]], ['2, k, 16', [-11.209143716290633, 86.01774424432476, 1.0]], ['2, k, 17', [-13.21152292944915, 51.38347423786611, 1.0]], ['2, k, 18', [-31.74724695121748, 18.471889974139174, 1.0]], ['2, k, 19', [-33.56565708889821, 12.292099655225659, 1.0]], ['2, k, 20', [-2.186419012476548, 135.90361914948488, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.711844, 85.753068, 1.0]], ['2, k, 1', [-2.8549011582815638, 114.39001687210063, 1.0]], ['2, k, 2', [-2.231926733727561, 135.87398652993053, 1.0]], ['2, k, 3', [-2.0462834637916782, 141.94701960121236, 1.0]], ['2, k, 4', [12.525947159184014, 133.13491569666772, 1.0]], ['2, k, 5', [27.12199488449955, 114.96097358398966, 1.0]], ['2, k, 6', [44.612437492703165, 125.8529860332227, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.78535134447647, 133.83046821746373, 1.0]], ['2, k, 9', [-34.592036827713066, 116.29611507257255, 1.0]], ['2, k, 10', [-49.16924346829261, 131.87131301942154, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.8354183682224807, 85.41622857239331, 1.0]], ['2, k, 13', [2.9071151108327165, 48.451351773435405, 1.0]], ['2, k, 14', [-0.1394718905190122, 12.159045316183587, 1.0]], ['2, k, 15', [-0.9723589483730319, 9.274645432810264, 1.0]], ['2, k, 16', [-11.28137725623598, 85.91178388316156, 1.0]], ['2, k, 17', [-14.114835227110333, 50.286587924478425, 1.0]], ['2, k, 18', [-27.494626411514673, 15.480275985216252, 1.0]], ['2, k, 19', [-28.745124575264715, 9.429931813263057, 1.0]], ['2, k, 20', [-2.231926733727561, 135.87398652993053, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.819312, 85.66265000000001, 1.0]], ['2, k, 1', [-2.937138287673812, 114.32701824931002, 1.0]], ['2, k, 2', [-2.298239378024879, 135.8451832846666, 1.0]], ['2, k, 3', [-2.1093516581223466, 141.92734334713143, 1.0]], ['2, k, 4', [12.418579368889144, 133.12362985303184, 1.0]], ['2, k, 5', [26.975042021786848, 114.9341691199821, 1.0]], ['2, k, 6', [44.47502033569498, 125.79153086992751, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.851129302594252, 133.77731130694687, 1.0]], ['2, k, 9', [-34.70719555241667, 116.30425890792263, 1.0]], ['2, k, 10', [-49.30131750140987, 131.86565101497055, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.702810708478286, 85.35974474017796, 1.0]], ['2, k, 13', [2.8942785275884395, 48.192056028103096, 1.0]], ['2, k, 14', [-0.06384561554639312, 12.150408936278112, 1.0]], ['2, k, 15', [-0.8754271563880734, 9.274765054488435, 1.0]], ['2, k, 16', [-11.363077418952074, 85.78946524368641, 1.0]], ['2, k, 17', [-14.034705026369256, 49.37495481337657, 1.0]], ['2, k, 18', [-23.145216103995065, 13.395624441113803, 1.0]], ['2, k, 19', [-23.83284497724177, 7.767421360358009, 1.0]], ['2, k, 20', [-2.298239378024879, 135.8451832846666, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.9272180000000008, 85.57996399999999, 1.0]], ['2, k, 1', [-3.0238696480572975, 114.27844211282125, 1.0]], ['2, k, 2', [-2.3699525818993954, 135.83137935096613, 1.0]], ['2, k, 3', [-2.1777262826647332, 141.92369387349783, 1.0]], ['2, k, 4', [12.334121132835904, 133.12349266255018, 1.0]], ['2, k, 5', [26.839827380112496, 114.92842620415544, 1.0]], ['2, k, 6', [44.407030952947295, 125.79138370707827, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.895014588853318, 133.74066212518213, 1.0]], ['2, k, 9', [-34.819630414572416, 116.31527269405322, 1.0]], ['2, k, 10', [-49.39285089471027, 131.78982611059874, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.578221230982347, 85.30135500645662, 1.0]], ['2, k, 13', [2.8764141709288866, 47.937288850431806, 1.0]], ['2, k, 14', [-0.0061816738139715, 12.158708222561053, 1.0]], ['2, k, 15', [-0.7964809657457633, 9.291293048810566, 1.0]], ['2, k, 16', [-11.436213267280364, 85.68275422396087, 1.0]], ['2, k, 17', [-13.966289120642623, 48.55653549606691, 1.0]], ['2, k, 18', [-19.754991233945375, 12.195140378965021, 1.0]], ['2, k, 19', [-20.160442494113873, 6.649809776931201, 1.0]], ['2, k, 20', [-2.3699525818993954, 135.83137935096613, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.043508, 85.496566, 1.0]], ['2, k, 1', [-3.124135525360183, 114.22679463373859, 1.0]], ['2, k, 2', [-2.4591816344296737, 135.80926801306686, 1.0]], ['2, k, 3', [-2.264519438922381, 141.9107832433744, 1.0]], ['2, k, 4', [12.27100924354089, 133.11131535638705, 1.0]], ['2, k, 5', [26.69160206239826, 114.91882193366992, 1.0]], ['2, k, 6', [43.22758127190366, 125.09324283731253, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.92760549036816, 133.70029300550868, 1.0]], ['2, k, 9', [-34.94566329079957, 116.29106011875629, 1.0]], ['2, k, 10', [-49.72437747240986, 131.8940770172516, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.4546138273178117, 85.23690419538364, 1.0]], ['2, k, 13', [2.8457308564714054, 47.56482240558379, 1.0]], ['2, k, 14', [0.05127127173165302, 12.161805090326972, 1.0]], ['2, k, 15', [-0.7160922459417444, 9.301999176022239, 1.0]], ['2, k, 16', [-11.511630856950438, 85.5883321551807, 1.0]], ['2, k, 17', [-13.896170989250283, 47.964617796978544, 1.0]], ['2, k, 18', [-18.22183793785706, 11.736245693421395, 1.0]], ['2, k, 19', [-18.50483688977476, 6.070020452779911, 1.0]], ['2, k, 20', [-2.4591816344296737, 135.80926801306686, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.1671700000000005, 85.411282, 1.0]], ['2, k, 1', [-3.237579994339179, 114.17086718157654, 1.0]], ['2, k, 2', [-2.567097601845386, 135.78140735492585, 1.0]], ['2, k, 3', [-2.3722520523838386, 141.89283785714778, 1.0]], ['2, k, 4', [12.15189839346406, 133.0982584675939, 1.0]], ['2, k, 5', [26.48613836085147, 114.86704851180218, 1.0]], ['2, k, 6', [43.03607374859078, 124.99203961139835, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.954371569312023, 133.6766737574658, 1.0]], ['2, k, 9', [-35.0444967192323, 116.28891774162868, 1.0]], ['2, k, 10', [-50.16727459410074, 132.18526592309186, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.3289317578176867, 85.16694280333404, 1.0]], ['2, k, 13', [2.804639414783993, 47.24587061252693, 1.0]], ['2, k, 14', [0.08599378378819722, 12.161643461857615, 1.0]], ['2, k, 15', [-0.6572665114276514, 9.30863273123877, 1.0]], ['2, k, 16', [-11.607536258794818, 85.4958929882467, 1.0]], ['2, k, 17', [-13.856328970128853, 47.49845856175245, 1.0]], ['2, k, 18', [-17.246894508561375, 11.399671935405557, 1.0]], ['2, k, 19', [-17.428951491634237, 5.735555271420259, 1.0]], ['2, k, 20', [-2.567097601845386, 135.78140735492585, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.307592, 85.344146, 1.0]], ['2, k, 1', [-3.370947691219627, 114.13229640076983, 1.0]], ['2, k, 2', [-2.6961759610311304, 135.7680179433965, 1.0]], ['2, k, 3', [-2.5015011126141773, 141.88854806042355, 1.0]], ['2, k, 4', [12.026485889575541, 133.09376907981192, 1.0]], ['2, k, 5', [26.285634873516372, 114.83258349628468, 1.0]], ['2, k, 6', [42.82574585464732, 124.96122527109979, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.98858113208667, 133.66938207759912, 1.0]], ['2, k, 9', [-35.17967453884709, 116.26456468274272, 1.0]], ['2, k, 10', [-50.51271571632012, 132.2844260185265, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.1856714744672407, 85.11072186934538, 1.0]], ['2, k, 13', [2.737659148767194, 46.95170138591463, 1.0]], ['2, k, 14', [0.09188294995543878, 12.176449693355373, 1.0]], ['2, k, 15', [-0.6301270374955923, 9.329845153007057, 1.0]], ['2, k, 16', [-11.71810947026164, 85.4242360475606, 1.0]], ['2, k, 17', [-13.848433351959994, 47.22622517535957, 1.0]], ['2, k, 18', [-16.519652161200497, 11.164181958015533, 1.0]], ['2, k, 19', [-16.624128430462534, 5.46546960117008, 1.0]], ['2, k, 20', [-2.6961759610311304, 135.7680179433965, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.456514, 85.28675000000001, 1.0]], ['2, k, 1', [-3.517500571341367, 114.09187848622093, 1.0]], ['2, k, 2', [-2.8401604333201163, 135.7481503083985, 1.0]], ['2, k, 3', [-2.64612625019502, 141.8763991163468, 1.0]], ['2, k, 4', [11.979656841904207, 133.0751306490058, 1.0]], ['2, k, 5', [26.13434102726358, 114.79700470429549, 1.0]], ['2, k, 6', [42.66623831165609, 124.92406324832504, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-20.025279073142585, 133.66751059921893, 1.0]], ['2, k, 9', [-35.33849024011594, 116.21525871706886, 1.0]], ['2, k, 10', [-50.94692971892053, 132.36828791809737, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.036073659814196, 85.05883268400254, 1.0]], ['2, k, 13', [2.6497109832553556, 46.824695863023834, 1.0]], ['2, k, 14', [0.07662488136821732, 12.220615552350246, 1.0]], ['2, k, 15', [-0.6202248472288252, 9.38019349324826, 1.0]], ['2, k, 16', [-11.831011764983293, 85.37498114606817, 1.0]], ['2, k, 17', [-13.847352272865153, 47.147438907598826, 1.0]], ['2, k, 18', [-15.951835919781846, 11.1481426726792, 1.0]], ['2, k, 19', [-15.9889877723749, 5.292539714686283, 1.0]], ['2, k, 20', [-2.8401604333201163, 135.7481503083985, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.615107999999999, 85.24840400000001, 1.0]], ['2, k, 1', [-3.6778752586533168, 114.05121779326979, 1.0]], ['2, k, 2', [-3.000785441334849, 135.71625634863855, 1.0]], ['2, k, 3', [-2.808667899496721, 141.84892512402007, 1.0]], ['2, k, 4', [11.956697506385797, 133.0405257730117, 1.0]], ['2, k, 5', [25.974335789240012, 114.76560250517556, 1.0]], ['2, k, 6', [42.49550858483312, 124.90165809872848, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-20.088280154037882, 133.65668776861222, 1.0]], ['2, k, 9', [-35.50092206170175, 116.1607199873246, 1.0]], ['2, k, 10', [-51.38306201652417, 132.4479001080094, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.8697038069863154, 85.02718823456314, 1.0]], ['2, k, 13', [2.5403366000412606, 46.79859257478974, 1.0]], ['2, k, 14', [0.031296772672399165, 12.26720216493348, 1.0]], ['2, k, 15', [-0.6399657590140388, 9.432279486729014, 1.0]], ['2, k, 16', [-11.974505182179833, 85.33711851267714, 1.0]], ['2, k, 17', [-13.87763874080916, 47.213686433590574, 1.0]], ['2, k, 18', [-15.480392660020105, 11.01607351280611, 1.0]], ['2, k, 19', [-15.451581904875393, 5.217792522368235, 1.0]], ['2, k, 20', [-3.000785441334849, 135.71625634863855, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
