[['2, k, 0', [-15.87209, 87.06152, 1.0]], ['2, k, 1', [-13.512032128898682, 117.34625580504986, 1.0]], ['2, k, 2', [-11.675329661070123, 140.24704953273192, 1.0]], ['2, k, 3', [-11.136407148230518, 146.75281658328777, 1.0]], ['2, k, 4', [5.026013865725828, 134.2778517884199, 1.0]], ['2, k, 5', [17.53407527267953, 110.05696692681747, 1.0]], ['2, k, 6', [22.172302529461465, 86.21939904511929, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-31.205936762942088, 135.54879328278702, 1.0]], ['2, k, 9', [-34.79280041177527, 103.96040753136532, 1.0]], ['2, k, 10', [-34.769789531707964, 80.91015687991829, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-10.745933256434022, 87.1232967502892, 1.0]], ['2, k, 13', [-2.632592769475007, 47.632358539515664, 1.0]], ['2, k, 14', [2.374337827287879, 11.939012108225668, 1.0]], ['2, k, 15', [-4.438593304912739, 8.665858020162021, 1.0]], ['2, k, 16', [-20.602054789933852, 86.78670174824936, 1.0]], ['2, k, 17', [-13.416710004974977, 46.322768573698696, 1.0]], ['2, k, 18', [-3.646407774088452, 10.967317544802768, 1.0]], ['2, k, 19', [-5.505298510368329, 3.8291301670954434, 1.0]], ['2, k, 20', [-11.675329661070123, 140.24704953273192, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.989386000000001, 85.69308799999999, 1.0]], ['2, k, 1', [-13.425708164222812, 115.65657193203145, 1.0]], ['2, k, 2', [-13.706555518176053, 138.4980347492932, 1.0]], ['2, k, 3', [-13.779416640203241, 144.99358028304033, 1.0]], ['2, k, 4', [2.513245866255879, 134.36877389070972, 1.0]], ['2, k, 5', [13.024901544021874, 112.66858557092607, 1.0]], ['2, k, 6', [12.10477733813511, 89.39833889614724, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-31.41925467723081, 133.36635171843926, 1.0]], ['2, k, 9', [-38.8896443415634, 102.78505109009221, 1.0]], ['2, k, 10', [-39.42954616742314, 80.67047463215732, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.387052364539546, 86.43929025913816, 1.0]], ['2, k, 13', [-0.6428130208736196, 48.3913146296197, 1.0]], ['2, k, 14', [4.871808374053018, 12.37602010888584, 1.0]], ['2, k, 15', [-1.4535129891784502, 7.853925347203399, 1.0]], ['2, k, 16', [-17.2408115694275, 84.98307611589637, 1.0]], ['2, k, 17', [-11.404936063973869, 45.48912778020804, 1.0]], ['2, k, 18', [-0.9837757132978702, 11.613047426287636, 1.0]], ['2, k, 19', [-3.2998596409447014, 5.033970431171849, 1.0]], ['2, k, 20', [-13.706555518176053, 138.4980347492932, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.152256, 85.76114599999998, 1.0]], ['2, k, 1', [-13.435144727114762, 115.71412222869434, 1.0]], ['2, k, 2', [-13.60993422481593, 138.55505423487583, 1.0]], ['2, k, 3', [-13.656042114781105, 145.05559668954373, 1.0]], ['2, k, 4', [2.544661886085459, 134.4037370708597, 1.0]], ['2, k, 5', [13.615258185853346, 112.7174535626469, 1.0]], ['2, k, 6', [13.817718066532679, 89.50999476248603, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-31.362182508935618, 133.46107808785735, 1.0]], ['2, k, 9', [-38.84176191164695, 102.88403557575397, 1.0]], ['2, k, 10', [-39.4833339889971, 80.69629969201601, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.520592089566879, 86.44374010675082, 1.0]], ['2, k, 13', [-0.8253328808982552, 48.315685570711096, 1.0]], ['2, k, 14', [4.663541411590969, 12.461039718284319, 1.0]], ['2, k, 15', [-1.6139082064015389, 7.984829588776208, 1.0]], ['2, k, 16', [-17.528979301215365, 85.13432232005319, 1.0]], ['2, k, 17', [-11.638213336105029, 45.498172007917866, 1.0]], ['2, k, 18', [-1.2388367510084493, 11.671834164466738, 1.0]], ['2, k, 19', [-3.683335063956867, 5.247087007443263, 1.0]], ['2, k, 20', [-13.60993422481593, 138.55505423487583, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.449939999999998, 85.89278, 1.0]], ['2, k, 1', [-13.59363382637278, 115.78935913354013, 1.0]], ['2, k, 2', [-13.679523295803454, 138.60003159764508, 1.0]], ['2, k, 3', [-13.70390778887282, 145.09956278151148, 1.0]], ['2, k, 4', [2.4138247194267066, 134.4365396091859, 1.0]], ['2, k, 5', [14.127267937380545, 112.78574503359097, 1.0]], ['2, k, 6', [15.53396092809056, 89.54741332179381, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-31.432722030610336, 133.57134848762453, 1.0]], ['2, k, 9', [-38.930539389653674, 102.9987756171243, 1.0]], ['2, k, 10', [-39.70483458649177, 80.7367471618046, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.690078999083157, 86.49364232897487, 1.0]], ['2, k, 13', [-1.0467302142052244, 48.299736259279456, 1.0]], ['2, k, 14', [4.414008472793216, 12.593545933772461, 1.0]], ['2, k, 15', [-1.5249935377408521, 8.369703328431246, 1.0]], ['2, k, 16', [-17.99014983243526, 85.3564145407989, 1.0]], ['2, k, 17', [-12.020310096251833, 45.4932077512458, 1.0]], ['2, k, 18', [-1.6294754693813953, 11.65772012439961, 1.0]], ['2, k, 19', [-4.060298307145738, 5.240484109832608, 1.0]], ['2, k, 20', [-13.679523295803454, 138.60003159764508, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.850514, 86.044562, 1.0]], ['2, k, 1', [-13.874266734643742, 115.8838495249124, 1.0]], ['2, k, 2', [-13.88704300597567, 138.6526425926058, 1.0]], ['2, k, 3', [-13.893631546784757, 145.14871771405865, 1.0]], ['2, k, 4', [2.155639897733634, 134.48727112016323, 1.0]], ['2, k, 5', [14.602519603479138, 112.90723056770665, 1.0]], ['2, k, 6', [17.267904157062674, 89.68549385455695, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-31.62493117827361, 133.63995373344065, 1.0]], ['2, k, 9', [-39.13991386814381, 103.07517711108989, 1.0]], ['2, k, 10', [-40.04129967546797, 80.7561966568853, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.921668921881212, 86.57619092402071, 1.0]], ['2, k, 13', [-1.337062269788638, 48.32684418483241, 1.0]], ['2, k, 14', [4.114862810734422, 12.687527997078703, 1.0]], ['2, k, 15', [-1.7714418368295934, 8.475875337904352, 1.0]], ['2, k, 16', [-18.582301208736883, 85.56988567107216, 1.0]], ['2, k, 17', [-12.523633870843284, 45.478762874952125, 1.0]], ['2, k, 18', [-2.1130471290447588, 11.544579022031463, 1.0]], ['2, k, 19', [-4.51130394108172, 5.116518047098464, 1.0]], ['2, k, 20', [-13.88704300597567, 138.6526425926058, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.255621999999999, 86.209066, 1.0]], ['2, k, 1', [-14.171198431974869, 115.98389277729, 1.0]], ['2, k, 2', [-14.12320246094422, 138.70239585816623, 1.0]], ['2, k, 3', [-14.115394074683742, 145.1914470121924, 1.0]], ['2, k, 4', [1.9331323224582988, 134.53512820688925, 1.0]], ['2, k, 5', [15.165553154965375, 113.1048950802788, 1.0]], ['2, k, 6', [19.042474953695084, 90.00721595097376, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-31.84854645332468, 133.7363336199579, 1.0]], ['2, k, 9', [-39.35175575241304, 103.1703691632336, 1.0]], ['2, k, 10', [-40.35127429946538, 80.81480606528035, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-9.150249269293418, 86.68444864565144, 1.0]], ['2, k, 13', [-1.6220883227720009, 48.355038374066496, 1.0]], ['2, k, 14', [3.8895491834665954, 12.74683924672879, 1.0]], ['2, k, 15', [-2.13773330557012, 8.236285550777687, 1.0]], ['2, k, 16', [-19.18731239134747, 85.77954311609105, 1.0]], ['2, k, 17', [-13.040704634009625, 45.47755695515036, 1.0]], ['2, k, 18', [-2.5947783484514346, 11.399945624833926, 1.0]], ['2, k, 19', [-4.95105248560843, 4.957917783913237, 1.0]], ['2, k, 20', [-14.12320246094422, 138.70239585816623, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.604356, 86.33863799999999, 1.0]], ['2, k, 1', [-14.431052612008333, 116.07284310083813, 1.0]], ['2, k, 2', [-14.339958536535772, 138.747434299013, 1.0]], ['2, k, 3', [-14.323518926202055, 145.23063298121656, 1.0]], ['2, k, 4', [1.7358792720046612, 134.59677185586975, 1.0]], ['2, k, 5', [15.81294991302491, 113.33024722078201, 1.0]], ['2, k, 6', [20.93751514843826, 90.4646986087871, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-32.05300974534469, 133.8343432504395, 1.0]], ['2, k, 9', [-39.53691222676029, 103.25574703605812, 1.0]], ['2, k, 10', [-40.631961873386125, 80.87197647173477, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-9.338818270020898, 86.77312483148948, 1.0]], ['2, k, 13', [-1.8866827293741109, 48.404748065335255, 1.0]], ['2, k, 14', [3.6678166123642306, 12.658942433471928, 1.0]], ['2, k, 15', [-2.6876026389120913, 7.854284408575569, 1.0]], ['2, k, 16', [-19.667467431526873, 85.91982633494513, 1.0]], ['2, k, 17', [-13.435307419368065, 45.451525532705055, 1.0]], ['2, k, 18', [-2.9653083045969755, 11.2730019080686, 1.0]], ['2, k, 19', [-5.269855708511086, 4.855719181336711, 1.0]], ['2, k, 20', [-14.339958536535772, 138.747434299013, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.842032, 86.402874, 1.0]], ['2, k, 1', [-14.595303330005049, 116.14673665018435, 1.0]], ['2, k, 2', [-14.470389768794902, 138.80706167096687, 1.0]], ['2, k, 3', [-14.447864625884998, 145.2875992526652, 1.0]], ['2, k, 4', [1.6392272658907139, 134.682426808472, 1.0]], ['2, k, 5', [16.587929355042945, 113.66288575405392, 1.0]], ['2, k, 6', [22.992920247889842, 90.81416552467378, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-32.235994109596916, 133.8720498093163, 1.0]], ['2, k, 9', [-39.695495290990486, 103.34055353268914, 1.0]], ['2, k, 10', [-40.91883084441067, 80.9252657370961, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-9.461086156216155, 86.8417636620765, 1.0]], ['2, k, 13', [-2.113401132496376, 48.4651443229042, 1.0]], ['2, k, 14', [3.4536557271517916, 12.661614297110745, 1.0]], ['2, k, 15', [-2.584130796955966, 8.081433384341175, 1.0]], ['2, k, 16', [-19.9256709079982, 85.95251259469471, 1.0]], ['2, k, 17', [-13.621147496092032, 45.46107832824023, 1.0]], ['2, k, 18', [-3.1113349498470466, 11.125109612394866, 1.0]], ['2, k, 19', [-5.544511622987214, 4.248255007134096, 1.0]], ['2, k, 20', [-14.470389768794902, 138.80706167096687, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.927368000000001, 86.39622800000001, 1.0]], ['2, k, 1', [-14.619593829391569, 116.18806118602176, 1.0]], ['2, k, 2', [-14.473850203719985, 138.8574029330536, 1.0]], ['2, k, 3', [-14.44927832140978, 145.3385664126177, 1.0]], ['2, k, 4', [1.668607005638595, 134.76820846319788, 1.0]], ['2, k, 5', [17.511732999313015, 114.0426393514108, 1.0]], ['2, k, 6', [25.163178122343282, 91.32355991378954, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-32.42958258332402, 133.77837050016527, 1.0]], ['2, k, 9', [-39.80020003999382, 103.56859451519257, 1.0]], ['2, k, 10', [-41.151846151950814, 81.11608513037977, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-9.48256749081412, 86.87382832579678, 1.0]], ['2, k, 13', [-2.2572739654557115, 48.53120725171625, 1.0]], ['2, k, 14', [3.3359991317576414, 12.541193806641381, 1.0]], ['2, k, 15', [-2.9804962299959596, 7.7249691057100405, 1.0]], ['2, k, 16', [-20.029803464920754, 85.88019953710267, 1.0]], ['2, k, 17', [-13.66953066030331, 45.48122204266362, 1.0]], ['2, k, 18', [-3.1268074458620028, 11.005026223127963, 1.0]], ['2, k, 19', [-5.66350493590264, 3.593603908984252, 1.0]], ['2, k, 20', [-14.473850203719985, 138.8574029330536, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.888871999999997, 86.39408, 1.0]], ['2, k, 1', [-14.534492185066297, 116.22922809040625, 1.0]], ['2, k, 2', [-14.387115940256752, 138.91555894005992, 1.0]], ['2, k, 3', [-14.366374518394203, 145.39627563398815, 1.0]], ['2, k, 4', [1.766866395701559, 134.87453274200857, 1.0]], ['2, k, 5', [18.54647470519418, 114.45335952705021, 1.0]], ['2, k, 6', [27.32622481277903, 92.20419548011346, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-32.36704476904778, 133.76706852929206, 1.0]], ['2, k, 9', [-39.71445207551328, 103.59598032969257, 1.0]], ['2, k, 10', [-41.097666181711666, 81.13772238303788, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-9.392560231077987, 86.90685291812827, 1.0]], ['2, k, 13', [-2.3023596035630334, 48.62030568753173, 1.0]], ['2, k, 14', [3.306102909649952, 12.454505473563934, 1.0]], ['2, k, 15', [-3.0176481625496896, 7.606793847042943, 1.0]], ['2, k, 16', [-20.013114674182447, 85.83459691164006, 1.0]], ['2, k, 17', [-13.591242511708904, 45.52196825833292, 1.0]], ['2, k, 18', [-3.045303270968583, 11.001543122058713, 1.0]], ['2, k, 19', [-5.673134323183181, 3.066387996573982, 1.0]], ['2, k, 20', [-14.387115940256752, 138.91555894005992, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.822078, 86.397034, 1.0]], ['2, k, 1', [-14.43294727212512, 116.27310446750522, 1.0]], ['2, k, 2', [-14.293387701099801, 138.98220528556212, 1.0]], ['2, k, 3', [-14.27867632688716, 145.4639231258757, 1.0]], ['2, k, 4', [1.8619663220821643, 135.00032642228825, 1.0]], ['2, k, 5', [19.61024803139005, 114.88042577102821, 1.0]], ['2, k, 6', [29.44329631509643, 93.15725312101502, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-32.321601136607114, 133.75900825309134, 1.0]], ['2, k, 9', [-39.627071693952395, 103.59063347844955, 1.0]], ['2, k, 10', [-41.087614289212645, 81.11891257266646, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-9.257939035334637, 86.94947876151771, 1.0]], ['2, k, 13', [-2.3129311635258496, 48.71084871643262, 1.0]], ['2, k, 14', [3.3623047511337214, 12.35690067512661, 1.0]], ['2, k, 15', [-3.006854770502283, 7.189116737364826, 1.0]], ['2, k, 16', [-19.995611334084874, 85.79436264092446, 1.0]], ['2, k, 17', [-13.505225079265113, 45.55425816090899, 1.0]], ['2, k, 18', [-2.969995735641504, 11.035783567458644, 1.0]], ['2, k, 19', [-5.717646083516891, 2.5969535960473564, 1.0]], ['2, k, 20', [-14.293387701099801, 138.98220528556212, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.794267999999999, 86.496384, 1.0]], ['2, k, 1', [-14.384915179464546, 116.35734364530389, 1.0]], ['2, k, 2', [-14.263256534917515, 139.05583878011677, 1.0]], ['2, k, 3', [-14.25648310415531, 145.52895390442907, 1.0]], ['2, k, 4', [1.919129108768816, 135.14304937875383, 1.0]], ['2, k, 5', [20.492228997669592, 115.49644323715209, 1.0]], ['2, k, 6', [31.31969984484874, 94.31059348807929, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-32.408202751038296, 133.75350987360565, 1.0]], ['2, k, 9', [-39.664069927664315, 103.5820887678876, 1.0]], ['2, k, 10', [-41.255374682219625, 81.10895242642681, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-9.15166597895921, 87.07877133098212, 1.0]], ['2, k, 13', [-2.3261882233111146, 48.78338239176318, 1.0]], ['2, k, 14', [3.4283253041755373, 12.205539933000686, 1.0]], ['2, k, 15', [-2.9625089976668733, 6.715402363307788, 1.0]], ['2, k, 16', [-20.036063540203575, 85.84998018413386, 1.0]], ['2, k, 17', [-13.451958362385042, 45.622807866791234, 1.0]], ['2, k, 18', [-2.916782135388413, 11.072957178410363, 1.0]], ['2, k, 19', [-5.784027855739974, 2.1114565226588624, 1.0]], ['2, k, 20', [-14.263256534917515, 139.05583878011677, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.786591999999999, 86.627008, 1.0]], ['2, k, 1', [-14.369688090905866, 116.45467666320576, 1.0]], ['2, k, 2', [-14.27277226178288, 139.11975476483553, 1.0]], ['2, k, 3', [-14.27561964285106, 145.57738285080907, 1.0]], ['2, k, 4', [1.8913143353360322, 135.29170273645934, 1.0]], ['2, k, 5', [21.076287418286988, 116.30123198336642, 1.0]], ['2, k, 6', [32.75662633417733, 95.74849044634824, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-32.451660087261956, 133.78322829778926, 1.0]], ['2, k, 9', [-39.6636176675186, 103.5490921743082, 1.0]], ['2, k, 10', [-41.34936838016595, 81.0795235924368, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-9.0810207486052, 87.2302499179122, 1.0]], ['2, k, 13', [-2.383083370782775, 48.83673649302217, 1.0]], ['2, k, 14', [3.459227093176165, 12.02721812723464, 1.0]], ['2, k, 15', [-3.3065686585800655, 5.900786463356871, 1.0]], ['2, k, 16', [-20.092734999440207, 85.94471419811997, 1.0]], ['2, k, 17', [-13.401022792023848, 45.71370196414048, 1.0]], ['2, k, 18', [-2.8823974009129696, 11.174401900300111, 1.0]], ['2, k, 19', [-5.598861074931447, 2.6136239514852697, 1.0]], ['2, k, 20', [-14.27277226178288, 139.11975476483553, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.787982, 86.79536199999998, 1.0]], ['2, k, 1', [-14.374380301286756, 116.57256019599608, 1.0]], ['2, k, 2', [-14.305878759264598, 139.19347685776967, 1.0]], ['2, k, 3', [-14.319261958342928, 145.63201306125046, 1.0]], ['2, k, 4', [1.8193609159559774, 135.45852786985893, 1.0]], ['2, k, 5', [21.526263878469287, 117.1287740220356, 1.0]], ['2, k, 6', [33.95376067836354, 97.28345952312227, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-32.48704136229563, 133.8517024406496, 1.0]], ['2, k, 9', [-39.71269225079916, 103.297400967953, 1.0]], ['2, k, 10', [-41.489686318559855, 80.82859845996774, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.997430115967248, 87.4291977811471, 1.0]], ['2, k, 13', [-2.4377148839283187, 48.88884718080032, 1.0]], ['2, k, 14', [3.4733699306605494, 11.9656902954856, 1.0]], ['2, k, 15', [-3.3070631582236034, 5.4706590993335995, 1.0]], ['2, k, 16', [-20.162642137019354, 86.09404410658922, 1.0]], ['2, k, 17', [-13.357998304529769, 45.82233928055576, 1.0]], ['2, k, 18', [-2.8543289450588603, 11.278605417698714, 1.0]], ['2, k, 19', [-5.38351111958081, 3.230326115292719, 1.0]], ['2, k, 20', [-14.305878759264598, 139.19347685776967, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.789002, 86.96549399999999, 1.0]], ['2, k, 1', [-14.390050189587134, 116.68302749638067, 1.0]], ['2, k, 2', [-14.356225742440701, 139.2551703114721, 1.0]], ['2, k, 3', [-14.38173801343165, 145.6747102797182, 1.0]], ['2, k, 4', [1.7399122216431646, 135.6142139398982, 1.0]], ['2, k, 5', [21.766886138181007, 118.06387423061506, 1.0]], ['2, k, 6', [34.9225253282283, 98.83896433886792, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-32.609929597790256, 133.83773031067417, 1.0]], ['2, k, 9', [-39.78445311548818, 103.2559579363275, 1.0]], ['2, k, 10', [-41.63500428687788, 80.78192386669747, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.905119838718914, 87.63759213374561, 1.0]], ['2, k, 13', [-2.485959324984141, 48.91674430236341, 1.0]], ['2, k, 14', [3.4127755538808584, 12.341595125205984, 1.0]], ['2, k, 15', [-3.158634785023655, 5.705199074321886, 1.0]], ['2, k, 16', [-20.235330147279782, 86.24356891732063, 1.0]], ['2, k, 17', [-13.319581931398012, 45.944003181662914, 1.0]], ['2, k, 18', [-2.8296336273371256, 11.35930979773324, 1.0]], ['2, k, 19', [-5.219541117326082, 3.805957105883868, 1.0]], ['2, k, 20', [-14.356225742440701, 139.2551703114721, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.781264000000002, 87.21658599999999, 1.0]], ['2, k, 1', [-14.41605576643574, 116.80962552564476, 1.0]], ['2, k, 2', [-14.425843655401914, 139.30227798807286, 1.0]], ['2, k, 3', [-14.466326262880955, 145.69386576297575, 1.0]], ['2, k, 4', [1.6193022482278945, 135.76875455716677, 1.0]], ['2, k, 5', [21.729268290682008, 119.10052521431885, 1.0]], ['2, k, 6', [35.48015202258719, 100.4871075175825, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-32.76965443945957, 133.83899986253874, 1.0]], ['2, k, 9', [-39.892097827418254, 103.24342194093761, 1.0]], ['2, k, 10', [-41.79280886190812, 80.76811239586051, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.799592336709683, 87.91533060920251, 1.0]], ['2, k, 13', [-2.512653179188373, 48.958507695995536, 1.0]], ['2, k, 14', [3.3367949885313557, 12.514763746847805, 1.0]], ['2, k, 15', [-3.298989295621901, 5.876076784671572, 1.0]], ['2, k, 16', [-20.2999690510364, 86.46699116018253, 1.0]], ['2, k, 17', [-13.294006316568895, 46.15008820470287, 1.0]], ['2, k, 18', [-2.7888762327322283, 11.440652386130274, 1.0]], ['2, k, 19', [-5.030057136517451, 4.383625670540569, 1.0]], ['2, k, 20', [-14.425843655401914, 139.30227798807286, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.732220000000002, 87.44236000000001, 1.0]], ['2, k, 1', [-14.432366798992412, 116.92447546048562, 1.0]], ['2, k, 2', [-14.500366011856109, 139.3461559463832, 1.0]], ['2, k, 3', [-14.558678276762938, 145.7133452264738, 1.0]], ['2, k, 4', [1.464754172449343, 135.9325879096152, 1.0]], ['2, k, 5', [21.539021654937052, 120.18687068217473, 1.0]], ['2, k, 6', [35.90663903134845, 102.00002515322491, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-32.89856194955629, 133.78766367177266, 1.0]], ['2, k, 9', [-39.95298351320878, 103.26145021722871, 1.0]], ['2, k, 10', [-41.893621743887536, 80.78540049834584, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.624816525831328, 88.19498251892753, 1.0]], ['2, k, 13', [-2.4525629975776715, 49.0091174639735, 1.0]], ['2, k, 14', [3.4268975248984397, 12.596421730508872, 1.0]], ['2, k, 15', [-3.1847218847562315, 5.61923094132771, 1.0]], ['2, k, 16', [-20.35147622936328, 86.64867322578637, 1.0]], ['2, k, 17', [-13.300233722680499, 46.35335833953504, 1.0]], ['2, k, 18', [-2.781311596060686, 11.50342165553382, 1.0]], ['2, k, 19', [-4.877152492058576, 4.932220067498948, 1.0]], ['2, k, 20', [-14.500366011856109, 139.3461559463832, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
