[['2, k, 0', [-0.247569, -0.50755, 1.0]], ['2, k, 1', [-0.237282, -0.171786, 1.0]], ['2, k, 2', [-0.225438, 0.153229, 1.0]], ['2, k, 3', [-0.211531, 0.311525, 1.0]], ['2, k, 4', [-0.40639, 0.0648962, 1.0]], ['2, k, 5', [-0.458328, -0.232873, 1.0]], ['2, k, 6', [-0.45939, -0.50073, 1.0]], ['2, k, 7', [-0.455301, -0.536708, 1.0]], ['2, k, 8', [-0.043025, 0.0390397, 1.0]], ['2, k, 9', [-0.0148046, -0.254191, 1.0]], ['2, k, 10', [-0.0109878, -0.513101, 1.0]], ['2, k, 11', [-0.0157, -0.577357, 1.0]], ['2, k, 12', [-0.326936, -0.495474, 1.0]], ['2, k, 13', [-0.385637, -0.877862, 1.0]], ['2, k, 14', [-0.439055, -1.29057, 1.0]], ['2, k, 15', [-0.455137, -1.33656, 1.0]], ['2, k, 16', [-0.161954, -0.507121, 1.0]], ['2, k, 17', [-0.139289, -0.885239, 1.0]], ['2, k, 18', [-0.108193, -1.26937, 1.0]], ['2, k, 19', [-0.128662, -1.3623, 1.0]], ['2, k, 20', [-0.228554, 0.073484, 1.0]], ['2, k, 21', [-0.446215, -0.601893, 1.0]], ['2, k, 22', [-0.485037, -0.539315, 1.0]], ['2, k, 23', [-0.0140781, -0.63963, 1.0]], ['2, k, 24', [0.0198109, -0.588259, 1.0]]]
[['2, k, 0', [-0.267097, -0.908736, 1.0]], ['2, k, 1', [-0.233002, -0.631878, 1.0]], ['2, k, 2', [-0.197075, -0.354787, 1.0]], ['2, k, 3', [-0.181049, -0.203039, 1.0]], ['2, k, 4', [-0.352174, -0.374122, 1.0]], ['2, k, 5', [-0.547297, -0.452868, 1.0]], ['2, k, 6', [-0.497594, -0.656779, 1.0]], ['2, k, 7', [-0.453247, -0.683987, 1.0]], ['2, k, 8', [-0.0229592, -0.406302, 1.0]], ['2, k, 9', [0.172828, -0.526909, 1.0]], ['2, k, 10', [0.0471247, -0.698555, 1.0]], ['2, k, 11', [-0.0053948, -0.724863, 1.0]], ['2, k, 12', [-0.341489, -0.889496, 1.0]], ['2, k, 13', [-0.434264, -0.889684, 1.0]], ['2, k, 14', [-0.425976, -1.28111, 1.0]], ['2, k, 15', [-0.501669, -1.33875, 1.0]], ['2, k, 16', [-0.186204, -0.906136, 1.0]], ['2, k, 17', [-0.0165645, -0.918059, 1.0]], ['2, k, 18', [-0.053338, -1.33002, 1.0]], ['2, k, 19', [-0.0105266, -1.38026, 1.0]], ['2, k, 20', [-0.206327, -0.423955, 1.0]], ['2, k, 21', [-0.460687, -0.717441, 1.0]], ['2, k, 22', [-0.401592, -0.654364, 1.0]], ['2, k, 23', [-0.0370954, -0.762978, 1.0]], ['2, k, 24', [-0.0448362, -0.686357, 1.0]]]
[['2, k, 0', [-0.265133, -0.893946, 1.0]], ['2, k, 1', [-0.233475, -0.607979, 1.0]], ['2, k, 2', [-0.201956, -0.320401, 1.0]], ['2, k, 3', [-0.17768, -0.18163, 1.0]], ['2, k, 4', [-0.350182, -0.341187, 1.0]], ['2, k, 5', [-0.543763, -0.44885, 1.0]], ['2, k, 6', [-0.496687, -0.653435, 1.0]], ['2, k, 7', [-0.449231, -0.674088, 1.0]], ['2, k, 8', [-0.0172472, -0.350922, 1.0]], ['2, k, 9', [0.167261, -0.509826, 1.0]], ['2, k, 10', [0.0486741, -0.685939, 1.0]], ['2, k, 11', [-0.00932835, -0.710089, 1.0]], ['2, k, 12', [-0.337394, -0.876481, 1.0]], ['2, k, 13', [-0.437491, -0.888824, 1.0]], ['2, k, 14', [-0.421543, -1.27857, 1.0]], ['2, k, 15', [-0.49657, -1.33727, 1.0]], ['2, k, 16', [-0.186675, -0.889663, 1.0]], ['2, k, 17', [-0.0109022, -0.916713, 1.0]], ['2, k, 18', [-0.0450387, -1.33219, 1.0]], ['2, k, 19', [-0.0396878, -1.39623, 1.0]], ['2, k, 20', [-0.209862, -0.392319, 1.0]], ['2, k, 21', [-0.447728, -0.706976, 1.0]], ['2, k, 22', [-0.408045, -0.65158, 1.0]], ['2, k, 23', [-0.0272634, -0.757241, 1.0]], ['2, k, 24', [-0.0434822, -0.674372, 1.0]]]
[['2, k, 0', [-0.263026, -0.87739, 1.0]], ['2, k, 1', [-0.232768, -0.588971, 1.0]], ['2, k, 2', [-0.202131, -0.301887, 1.0]], ['2, k, 3', [-0.179662, -0.142454, 1.0]], ['2, k, 4', [-0.354123, -0.306498, 1.0]], ['2, k, 5', [-0.537801, -0.426477, 1.0]], ['2, k, 6', [-0.496068, -0.632418, 1.0]], ['2, k, 7', [-0.455944, -0.655211, 1.0]], ['2, k, 8', [-0.0180184, -0.338582, 1.0]], ['2, k, 9', [0.16884, -0.459923, 1.0]], ['2, k, 10', [0.0588412, -0.654852, 1.0]], ['2, k, 11', [-0.014111, -0.683551, 1.0]], ['2, k, 12', [-0.333572, -0.85976, 1.0]], ['2, k, 13', [-0.440214, -0.885507, 1.0]], ['2, k, 14', [-0.421156, -1.27745, 1.0]], ['2, k, 15', [-0.504815, -1.34388, 1.0]], ['2, k, 16', [-0.186219, -0.873843, 1.0]], ['2, k, 17', [-0.0048723, -0.911414, 1.0]], ['2, k, 18', [-0.0431342, -1.3262, 1.0]], ['2, k, 19', [-0.0408986, -1.38941, 1.0]], ['2, k, 20', [-0.209893, -0.373395, 1.0]], ['2, k, 21', [-0.521936, -0.684916, 1.0]], ['2, k, 22', [-0.424524, -0.674527, 1.0]], ['2, k, 23', [-0.039689, -0.716042, 1.0]], ['2, k, 24', [-0.0662827, -0.658924, 1.0]]]
[['2, k, 0', [-0.258924, -0.820073, 1.0]], ['2, k, 1', [-0.222748, -0.533629, 1.0]], ['2, k, 2', [-0.18601, -0.249677, 1.0]], ['2, k, 3', [-0.177865, -0.11477, 1.0]], ['2, k, 4', [-0.352741, -0.293059, 1.0]], ['2, k, 5', [-0.537212, -0.40331, 1.0]], ['2, k, 6', [-0.492453, -0.609118, 1.0]], ['2, k, 7', [-0.455395, -0.633853, 1.0]], ['2, k, 8', [-0.0160009, -0.290006, 1.0]], ['2, k, 9', [0.168276, -0.449158, 1.0]], ['2, k, 10', [0.0540498, -0.661099, 1.0]], ['2, k, 11', [-0.00910438, -0.677421, 1.0]], ['2, k, 12', [-0.330352, -0.805406, 1.0]], ['2, k, 13', [-0.435124, -0.885845, 1.0]], ['2, k, 14', [-0.416492, -1.2808, 1.0]], ['2, k, 15', [-0.5199, -1.33213, 1.0]], ['2, k, 16', [-0.181282, -0.81505, 1.0]], ['2, k, 17', [-0.0172551, -0.912246, 1.0]], ['2, k, 18', [-0.0698628, -1.324, 1.0]], ['2, k, 19', [-0.00537057, -1.38482, 1.0]], ['2, k, 20', [-0.195311, -0.320333, 1.0]], ['2, k, 21', [-0.468908, -0.671841, 1.0]], ['2, k, 22', [-0.40661, -0.624413, 1.0]], ['2, k, 23', [-0.0288457, -0.713985, 1.0]], ['2, k, 24', [-0.037356, -0.645611, 1.0]]]
[['2, k, 0', [-0.222613, -0.780453, 1.0]], ['2, k, 1', [-0.210892, -0.506925, 1.0]], ['2, k, 2', [-0.188787, -0.230394, 1.0]], ['2, k, 3', [-0.178035, -0.0865617, 1.0]], ['2, k, 4', [-0.347884, -0.265323, 1.0]], ['2, k, 5', [-0.536349, -0.380234, 1.0]], ['2, k, 6', [-0.495114, -0.590395, 1.0]], ['2, k, 7', [-0.452867, -0.611434, 1.0]], ['2, k, 8', [-0.0166031, -0.276483, 1.0]], ['2, k, 9', [0.163665, -0.413609, 1.0]], ['2, k, 10', [0.0608518, -0.606117, 1.0]], ['2, k, 11', [-0.00138034, -0.635313, 1.0]], ['2, k, 12', [-0.300611, -0.77374, 1.0]], ['2, k, 13', [-0.436571, -0.874658, 1.0]], ['2, k, 14', [-0.4156, -1.2786, 1.0]], ['2, k, 15', [-0.492432, -1.33887, 1.0]], ['2, k, 16', [-0.14187, -0.771156, 1.0]], ['2, k, 17', [-0.0241401, -0.910479, 1.0]], ['2, k, 18', [-0.0857247, -1.3247, 1.0]], ['2, k, 19', [0.00159668, -1.36487, 1.0]], ['2, k, 20', [-0.194981, -0.299955, 1.0]], ['2, k, 21', [-0.446507, -0.653117, 1.0]], ['2, k, 22', [-0.40734, -0.589273, 1.0]], ['2, k, 23', [-0.0386329, -0.67914, 1.0]], ['2, k, 24', [-0.0384979, -0.591791, 1.0]]]
[['2, k, 0', [-0.242347, -0.746568, 1.0]], ['2, k, 1', [-0.217024, -0.474388, 1.0]], ['2, k, 2', [-0.190467, -0.204185, 1.0]], ['2, k, 3', [-0.180549, -0.0566272, 1.0]], ['2, k, 4', [-0.349069, -0.236326, 1.0]], ['2, k, 5', [-0.527578, -0.326832, 1.0]], ['2, k, 6', [-0.503843, -0.535861, 1.0]], ['2, k, 7', [-0.460153, -0.574428, 1.0]], ['2, k, 8', [-0.0200736, -0.237184, 1.0]], ['2, k, 9', [0.166675, -0.391719, 1.0]], ['2, k, 10', [0.062003, -0.598056, 1.0]], ['2, k, 11', [-0.00463481, -0.62298, 1.0]], ['2, k, 12', [-0.322719, -0.729981, 1.0]], ['2, k, 13', [-0.433507, -0.862822, 1.0]], ['2, k, 14', [-0.433775, -1.29499, 1.0]], ['2, k, 15', [-0.518555, -1.34473, 1.0]], ['2, k, 16', [-0.157257, -0.743658, 1.0]], ['2, k, 17', [-0.0268532, -0.901622, 1.0]], ['2, k, 18', [-0.0883411, -1.32013, 1.0]], ['2, k, 19', [-0.0190797, -1.36551, 1.0]], ['2, k, 20', [-0.19734, -0.27115, 1.0]], ['2, k, 21', [-0.460524, -0.618909, 1.0]], ['2, k, 22', [-0.419817, -0.548125, 1.0]], ['2, k, 23', [-0.0342427, -0.670417, 1.0]], ['2, k, 24', [-0.036953, -0.587955, 1.0]]]
[['2, k, 0', [-0.236197, -0.729385, 1.0]], ['2, k, 1', [-0.21428, -0.443906, 1.0]], ['2, k, 2', [-0.194012, -0.156806, 1.0]], ['2, k, 3', [-0.176682, -0.00707313, 1.0]], ['2, k, 4', [-0.347224, -0.205526, 1.0]], ['2, k, 5', [-0.529417, -0.307542, 1.0]], ['2, k, 6', [-0.504402, -0.519912, 1.0]], ['2, k, 7', [-0.492399, -0.533288, 1.0]], ['2, k, 8', [-0.0195901, -0.218913, 1.0]], ['2, k, 9', [0.160097, -0.352373, 1.0]], ['2, k, 10', [0.0529241, -0.565928, 1.0]], ['2, k, 11', [-0.00756399, -0.596973, 1.0]], ['2, k, 12', [-0.316397, -0.718366, 1.0]], ['2, k, 13', [-0.438509, -0.84529, 1.0]], ['2, k, 14', [-0.438821, -1.28646, 1.0]], ['2, k, 15', [-0.495069, -1.34625, 1.0]], ['2, k, 16', [-0.15117, -0.721817, 1.0]], ['2, k, 17', [-0.0240903, -0.886908, 1.0]], ['2, k, 18', [-0.0609996, -1.32874, 1.0]], ['2, k, 19', [-0.0147176, -1.36541, 1.0]], ['2, k, 20', [-0.198966, -0.22879, 1.0]], ['2, k, 21', [-0.489149, -0.583511, 1.0]], ['2, k, 22', [-0.46832, -0.498964, 1.0]], ['2, k, 23', [-0.0387847, -0.645448, 1.0]], ['2, k, 24', [-0.0453163, -0.562739, 1.0]]]
[['2, k, 0', [-0.244752, -0.704828, 1.0]], ['2, k, 1', [-0.217872, -0.41855, 1.0]], ['2, k, 2', [-0.191419, -0.135629, 1.0]], ['2, k, 3', [-0.178317, 0.00596131, 1.0]], ['2, k, 4', [-0.35061, -0.168645, 1.0]], ['2, k, 5', [-0.534995, -0.29299, 1.0]], ['2, k, 6', [-0.504729, -0.505761, 1.0]], ['2, k, 7', [-0.455211, -0.537781, 1.0]], ['2, k, 8', [-0.02095, -0.183151, 1.0]], ['2, k, 9', [0.158072, -0.327079, 1.0]], ['2, k, 10', [0.049929, -0.518635, 1.0]], ['2, k, 11', [-0.00484449, -0.553594, 1.0]], ['2, k, 12', [-0.322368, -0.691171, 1.0]], ['2, k, 13', [-0.437754, -0.84549, 1.0]], ['2, k, 14', [-0.437501, -1.28759, 1.0]], ['2, k, 15', [-0.483837, -1.35061, 1.0]], ['2, k, 16', [-0.161196, -0.701246, 1.0]], ['2, k, 17', [-0.0209479, -0.88279, 1.0]], ['2, k, 18', [-0.0547411, -1.31719, 1.0]], ['2, k, 19', [-0.0096151, -1.37474, 1.0]], ['2, k, 20', [-0.19797, -0.205917, 1.0]], ['2, k, 21', [-0.448068, -0.6048, 1.0]], ['2, k, 22', [-0.409617, -0.541713, 1.0]], ['2, k, 23', [-0.0363397, -0.595418, 1.0]], ['2, k, 24', [-0.0503937, -0.52265, 1.0]]]
[['2, k, 0', [-0.24892, -0.680318, 1.0]], ['2, k, 1', [-0.22262, -0.387515, 1.0]], ['2, k, 2', [-0.195846, -0.096933, 1.0]], ['2, k, 3', [-0.18034, 0.0616592, 1.0]], ['2, k, 4', [-0.355629, -0.145218, 1.0]], ['2, k, 5', [-0.537008, -0.214729, 1.0]], ['2, k, 6', [-0.508631, -0.430797, 1.0]], ['2, k, 7', [-0.47456, -0.485395, 1.0]], ['2, k, 8', [-0.02084, -0.151596, 1.0]], ['2, k, 9', [0.157659, -0.30331, 1.0]], ['2, k, 10', [-0.00532285, -0.525762, 1.0]], ['2, k, 11', [-0.0593309, -0.57962, 1.0]], ['2, k, 12', [-0.324421, -0.667531, 1.0]], ['2, k, 13', [-0.438158, -0.83874, 1.0]], ['2, k, 14', [-0.426902, -1.24368, 1.0]], ['2, k, 15', [-0.495887, -1.32356, 1.0]], ['2, k, 16', [-0.167499, -0.676422, 1.0]], ['2, k, 17', [-0.014406, -0.861569, 1.0]], ['2, k, 18', [-0.0409364, -1.30707, 1.0]], ['2, k, 19', [-0.0346526, -1.36949, 1.0]], ['2, k, 20', [-0.202668, -0.169165, 1.0]], ['2, k, 21', [-0.445557, -0.564138, 1.0]], ['2, k, 22', [-0.437442, -0.449947, 1.0]], ['2, k, 23', [-0.083196, -0.614279, 1.0]], ['2, k, 24', [-0.0991182, -0.526026, 1.0]]]
[['2, k, 0', [-0.246951, -0.673215, 1.0]], ['2, k, 1', [-0.22218, -0.373166, 1.0]], ['2, k, 2', [-0.197827, -0.0729931, 1.0]], ['2, k, 3', [-0.178976, 0.0748521, 1.0]], ['2, k, 4', [-0.359276, -0.112166, 1.0]], ['2, k, 5', [-0.538103, -0.211364, 1.0]], ['2, k, 6', [-0.517961, -0.42681, 1.0]], ['2, k, 7', [-0.495278, -0.436786, 1.0]], ['2, k, 8', [-0.020507, -0.123594, 1.0]], ['2, k, 9', [0.157261, -0.277126, 1.0]], ['2, k, 10', [0.057733, -0.478294, 1.0]], ['2, k, 11', [-0.00114159, -0.506065, 1.0]], ['2, k, 12', [-0.319408, -0.660893, 1.0]], ['2, k, 13', [-0.442341, -0.829731, 1.0]], ['2, k, 14', [-0.462311, -1.279, 1.0]], ['2, k, 15', [-0.507921, -1.34623, 1.0]], ['2, k, 16', [-0.168294, -0.668353, 1.0]], ['2, k, 17', [-0.0113706, -0.85892, 1.0]], ['2, k, 18', [-0.0571651, -1.30203, 1.0]], ['2, k, 19', [-0.0231492, -1.33868, 1.0]], ['2, k, 20', [-0.203949, -0.147765, 1.0]], ['2, k, 21', [-0.472259, -0.501557, 1.0]], ['2, k, 22', [-0.442989, -0.420926, 1.0]], ['2, k, 23', [-0.0413053, -0.543123, 1.0]], ['2, k, 24', [-0.0365843, -0.467815, 1.0]]]
[['2, k, 0', [-0.245465, -0.624867, 1.0]], ['2, k, 1', [-0.218718, -0.326255, 1.0]], ['2, k, 2', [-0.191745, -0.0332154, 1.0]], ['2, k, 3', [-0.178861, 0.116576, 1.0]], ['2, k, 4', [-0.358633, -0.0852144, 1.0]], ['2, k, 5', [-0.552311, -0.197482, 1.0]], ['2, k, 6', [-0.504637, -0.418627, 1.0]], ['2, k, 7', [-0.468033, -0.453015, 1.0]], ['2, k, 8', [-0.0190719, -0.0939561, 1.0]], ['2, k, 9', [0.155705, -0.247307, 1.0]], ['2, k, 10', [0.0459232, -0.445452, 1.0]], ['2, k, 11', [-0.00846028, -0.474959, 1.0]], ['2, k, 12', [-0.313698, -0.614757, 1.0]], ['2, k, 13', [-0.444704, -0.817441, 1.0]], ['2, k, 14', [-0.465652, -1.27482, 1.0]], ['2, k, 15', [-0.45381, -1.33572, 1.0]], ['2, k, 16', [-0.171312, -0.62016, 1.0]], ['2, k, 17', [-0.0208055, -0.852194, 1.0]], ['2, k, 18', [-0.0526656, -1.29533, 1.0]], ['2, k, 19', [0.0345154, -1.36523, 1.0]], ['2, k, 20', [-0.198559, -0.10583, 1.0]], ['2, k, 21', [-0.446093, -0.541509, 1.0]], ['2, k, 22', [-0.420631, -0.456749, 1.0]], ['2, k, 23', [-0.0437299, -0.511775, 1.0]], ['2, k, 24', [-0.0498565, -0.439198, 1.0]]]
[['2, k, 0', [-0.245611, -0.60337, 1.0]], ['2, k, 1', [-0.2214, -0.30395, 1.0]], ['2, k, 2', [-0.196965, -0.00801475, 1.0]], ['2, k, 3', [-0.180813, 0.13478, 1.0]], ['2, k, 4', [-0.358157, -0.0635629, 1.0]], ['2, k, 5', [-0.553143, -0.181577, 1.0]], ['2, k, 6', [-0.504735, -0.400884, 1.0]], ['2, k, 7', [-0.4835, -0.403669, 1.0]], ['2, k, 8', [-0.0201526, -0.0697548, 1.0]], ['2, k, 9', [0.153369, -0.217951, 1.0]], ['2, k, 10', [0.0493638, -0.421095, 1.0]], ['2, k, 11', [-0.00382119, -0.44838, 1.0]], ['2, k, 12', [-0.318627, -0.590217, 1.0]], ['2, k, 13', [-0.440659, -0.813365, 1.0]], ['2, k, 14', [-0.462487, -1.27322, 1.0]], ['2, k, 15', [-0.50577, -1.34188, 1.0]], ['2, k, 16', [-0.16714, -0.600547, 1.0]], ['2, k, 17', [-0.0250335, -0.848001, 1.0]], ['2, k, 18', [-0.0775531, -1.29323, 1.0]], ['2, k, 19', [0.0221949, -1.35974, 1.0]], ['2, k, 20', [-0.203159, -0.0814264, 1.0]], ['2, k, 21', [-0.44453, -0.480146, 1.0]], ['2, k, 22', [-0.484695, -0.435098, 1.0]], ['2, k, 23', [-0.0314381, -0.510513, 1.0]], ['2, k, 24', [-0.0509205, -0.420971, 1.0]]]
[['2, k, 0', [-0.241346, -0.582351, 1.0]], ['2, k, 1', [-0.21992, -0.278272, 1.0]], ['2, k, 2', [-0.198326, 0.0224617, 1.0]], ['2, k, 3', [-0.181921, 0.174558, 1.0]], ['2, k, 4', [-0.359151, -0.0305768, 1.0]], ['2, k, 5', [-0.548934, -0.159253, 1.0]], ['2, k, 6', [-0.507424, -0.381692, 1.0]], ['2, k, 7', [-0.456444, -0.419647, 1.0]], ['2, k, 8', [-0.0210697, -0.0350491, 1.0]], ['2, k, 9', [0.152702, -0.198726, 1.0]], ['2, k, 10', [0.0480702, -0.401981, 1.0]], ['2, k, 11', [-0.005732, -0.424577, 1.0]], ['2, k, 12', [-0.316035, -0.571841, 1.0]], ['2, k, 13', [-0.437479, -0.80911, 1.0]], ['2, k, 14', [-0.461434, -1.27156, 1.0]], ['2, k, 15', [-0.505239, -1.33989, 1.0]], ['2, k, 16', [-0.160872, -0.578621, 1.0]], ['2, k, 17', [-0.0352485, -0.846839, 1.0]], ['2, k, 18', [-0.0689606, -1.30259, 1.0]], ['2, k, 19', [-0.000942357, -1.35363, 1.0]], ['2, k, 20', [-0.203811, -0.0521497, 1.0]], ['2, k, 21', [-0.443587, -0.499565, 1.0]], ['2, k, 22', [-0.406619, -0.409363, 1.0]], ['2, k, 23', [-0.047718, -0.4637, 1.0]], ['2, k, 24', [-0.0407828, -0.391557, 1.0]]]
[['2, k, 0', [-0.242271, -0.564573, 1.0]], ['2, k, 1', [-0.220157, -0.257102, 1.0]], ['2, k, 2', [-0.197395, 0.0466895, 1.0]], ['2, k, 3', [-0.18206, 0.195678, 1.0]], ['2, k, 4', [-0.361939, -0.00854838, 1.0]], ['2, k, 5', [-0.552871, -0.143122, 1.0]], ['2, k, 6', [-0.504549, -0.36658, 1.0]], ['2, k, 7', [-0.452469, -0.400134, 1.0]], ['2, k, 8', [-0.0213911, -0.00584523, 1.0]], ['2, k, 9', [0.148917, -0.158633, 1.0]], ['2, k, 10', [0.0605687, -0.370456, 1.0]], ['2, k, 11', [0.00332635, -0.398577, 1.0]], ['2, k, 12', [-0.314568, -0.553882, 1.0]], ['2, k, 13', [-0.441986, -0.790656, 1.0]], ['2, k, 14', [-0.471862, -1.25853, 1.0]], ['2, k, 15', [-0.457461, -1.31765, 1.0]], ['2, k, 16', [-0.163986, -0.561015, 1.0]], ['2, k, 17', [-0.040272, -0.843332, 1.0]], ['2, k, 18', [-0.0685681, -1.29719, 1.0]], ['2, k, 19', [0.00552328, -1.35382, 1.0]], ['2, k, 20', [-0.203228, -0.0286296, 1.0]], ['2, k, 21', [-0.442247, -0.484785, 1.0]], ['2, k, 22', [-0.40471, -0.390868, 1.0]], ['2, k, 23', [-0.0288102, -0.437405, 1.0]], ['2, k, 24', [-0.0313709, -0.366681, 1.0]]]
[['2, k, 0', [-0.239799, -0.548572, 1.0]], ['2, k, 1', [-0.217928, -0.234489, 1.0]], ['2, k, 2', [-0.195454, 0.0762708, 1.0]], ['2, k, 3', [-0.182606, 0.226848, 1.0]], ['2, k, 4', [-0.361687, 0.0248344, 1.0]], ['2, k, 5', [-0.553653, -0.107927, 1.0]], ['2, k, 6', [-0.504427, -0.332197, 1.0]], ['2, k, 7', [-0.45787, -0.371637, 1.0]], ['2, k, 8', [-0.0195556, 0.00522852, 1.0]], ['2, k, 9', [0.149106, -0.147659, 1.0]], ['2, k, 10', [-0.0184639, -0.385771, 1.0]], ['2, k, 11', [-0.0863666, -0.454164, 1.0]], ['2, k, 12', [-0.311302, -0.538684, 1.0]], ['2, k, 13', [-0.440073, -0.790792, 1.0]], ['2, k, 14', [-0.473508, -1.2592, 1.0]], ['2, k, 15', [-0.461397, -1.31749, 1.0]], ['2, k, 16', [-0.162407, -0.544917, 1.0]], ['2, k, 17', [-0.0600795, -0.850809, 1.0]], ['2, k, 18', [-0.0826884, -1.30803, 1.0]], ['2, k, 19', [0.0158327, -1.36541, 1.0]], ['2, k, 20', [-0.201204, -0.000788641, 1.0]], ['2, k, 21', [-0.434005, -0.454918, 1.0]], ['2, k, 22', [-0.413611, -0.358167, 1.0]], ['2, k, 23', [-0.121115, -0.52156, 1.0]], ['2, k, 24', [-0.127573, -0.394733, 1.0]]]
[['2, k, 0', [-0.238617, -0.532988, 1.0]], ['2, k, 1', [-0.218007, -0.216156, 1.0]], ['2, k, 2', [-0.196814, 0.0967933, 1.0]], ['2, k, 3', [-0.182752, 0.248034, 1.0]], ['2, k, 4', [-0.364155, 0.0405303, 1.0]], ['2, k, 5', [-0.554888, -0.102206, 1.0]], ['2, k, 6', [-0.500335, -0.326074, 1.0]], ['2, k, 7', [-0.451413, -0.360989, 1.0]], ['2, k, 8', [-0.0202978, 0.0345297, 1.0]], ['2, k, 9', [0.142925, -0.118055, 1.0]], ['2, k, 10', [-0.0187655, -0.373409, 1.0]], ['2, k, 11', [-0.084351, -0.441091, 1.0]], ['2, k, 12', [-0.308368, -0.524237, 1.0]], ['2, k, 13', [-0.423664, -0.819997, 1.0]], ['2, k, 14', [-0.460149, -1.28741, 1.0]], ['2, k, 15', [-0.498293, -1.34689, 1.0]], ['2, k, 16', [-0.163118, -0.528242, 1.0]], ['2, k, 17', [-0.0727792, -0.84627, 1.0]], ['2, k, 18', [-0.0891093, -1.30748, 1.0]], ['2, k, 19', [-0.0238978, -1.36198, 1.0]], ['2, k, 20', [-0.202239, 0.0192579, 1.0]], ['2, k, 21', [-0.428934, -0.450966, 1.0]], ['2, k, 22', [-0.40317, -0.337362, 1.0]], ['2, k, 23', [-0.116124, -0.517832, 1.0]], ['2, k, 24', [-0.133231, -0.397748, 1.0]]]
[['2, k, 0', [-0.237465, -0.52205, 1.0]], ['2, k, 1', [-0.219202, -0.201792, 1.0]], ['2, k, 2', [-0.200706, 0.114617, 1.0]], ['2, k, 3', [-0.182723, 0.259987, 1.0]], ['2, k, 4', [-0.366894, 0.0531477, 1.0]], ['2, k, 5', [-0.557816, -0.0898493, 1.0]], ['2, k, 6', [-0.498938, -0.313535, 1.0]], ['2, k, 7', [-0.446103, -0.352547, 1.0]], ['2, k, 8', [-0.020905, 0.0469005, 1.0]], ['2, k, 9', [0.142521, -0.104354, 1.0]], ['2, k, 10', [0.0603807, -0.319488, 1.0]], ['2, k, 11', [0.00306374, -0.343368, 1.0]], ['2, k, 12', [-0.305867, -0.513978, 1.0]], ['2, k, 13', [-0.417141, -0.816387, 1.0]], ['2, k, 14', [-0.460054, -1.28546, 1.0]], ['2, k, 15', [-0.500221, -1.3413, 1.0]], ['2, k, 16', [-0.163286, -0.517013, 1.0]], ['2, k, 17', [-0.0746571, -0.83833, 1.0]], ['2, k, 18', [-0.0866925, -1.3044, 1.0]], ['2, k, 19', [0.0157971, -1.36193, 1.0]], ['2, k, 20', [-0.20542, 0.0362162, 1.0]], ['2, k, 21', [-0.414964, -0.439596, 1.0]], ['2, k, 22', [-0.414416, -0.336306, 1.0]], ['2, k, 23', [-0.0325971, -0.38376, 1.0]], ['2, k, 24', [-0.0301148, -0.311837, 1.0]]]
[['2, k, 0', [-0.225847, -0.505426, 1.0]], ['2, k, 1', [-0.216735, -0.184663, 1.0]], ['2, k, 2', [-0.203009, 0.129417, 1.0]], ['2, k, 3', [-0.183647, 0.274484, 1.0]], ['2, k, 4', [-0.367286, 0.0687853, 1.0]], ['2, k, 5', [-0.559973, -0.0702827, 1.0]], ['2, k, 6', [-0.503396, -0.294528, 1.0]], ['2, k, 7', [-0.449931, -0.333484, 1.0]], ['2, k, 8', [-0.0229217, 0.0584608, 1.0]], ['2, k, 9', [0.146578, -0.0844566, 1.0]], ['2, k, 10', [0.0564019, -0.296785, 1.0]], ['2, k, 11', [0.00029644, -0.323965, 1.0]], ['2, k, 12', [-0.292737, -0.498869, 1.0]], ['2, k, 13', [-0.409139, -0.813039, 1.0]], ['2, k, 14', [-0.431697, -1.20026, 1.0]], ['2, k, 15', [-0.474037, -1.29012, 1.0]], ['2, k, 16', [-0.153237, -0.499177, 1.0]], ['2, k, 17', [-0.0902673, -0.829102, 1.0]], ['2, k, 18', [-0.0949285, -1.29929, 1.0]], ['2, k, 19', [0.00235117, -1.35459, 1.0]], ['2, k, 20', [-0.206752, 0.0506454, 1.0]], ['2, k, 21', [-0.414016, -0.425209, 1.0]], ['2, k, 22', [-0.403131, -0.302767, 1.0]], ['2, k, 23', [-0.0344212, -0.362846, 1.0]], ['2, k, 24', [-0.0363434, -0.294338, 1.0]]]
