[['2, k, 0', [-0.1559128, -0.2097286, 1.0]], ['2, k, 1', [-0.142151, 0.06985342, 1.0]], ['2, k, 2', [-0.1284147, 0.342408, 1.0]], ['2, k, 3', [-0.1267045, 0.4756113, 1.0]], ['2, k, 4', [-0.2827676, 0.2529089, 1.0]], ['2, k, 5', [-0.250118, 0.07212175, 1.0]], ['2, k, 6', [-0.1298836, -0.04534038, 1.0]], ['2, k, 7', [-0.06411854, -0.1018133, 1.0]], ['2, k, 8', [0.04148348, 0.2585137, 1.0]], ['2, k, 9', [0.03208191, 0.07839373, 1.0]], ['2, k, 10', [-0.01805812, -0.03218135, 1.0]], ['2, k, 11', [-0.06126095, -0.09447502, 1.0]], ['2, k, 12', [-0.2332942, -0.2031219, 1.0]], ['2, k, 13', [-0.2408458, -0.2615466, 1.0]], ['2, k, 14', [-0.2458451, -0.6761338, 1.0]], ['2, k, 15', [-0.2350237, -0.7344854, 1.0]], ['2, k, 16', [-0.07426658, -0.2097818, 1.0]], ['2, k, 17', [0.08131064, -0.2539304, 1.0]], ['2, k, 18', [0.03458483, -0.6424943, 1.0]], ['2, k, 19', [0.05496997, -0.7176702, 1.0]], ['2, k, 20', [-0.1319232, 0.275359, 1.0]], ['2, k, 21', [-0.05032555, -0.1602104, 1.0]], ['2, k, 22', [-0.07188608, -0.1580988, 1.0]], ['2, k, 23', [-0.05255129, -0.1526204, 1.0]], ['2, k, 24', [-0.08448034, -0.1222354, 1.0]]]
[['2, k, 0', [-0.1423722, -0.1305433, 1.0]], ['2, k, 1', [-0.1483813, 0.1347186, 1.0]], ['2, k, 2', [-0.1530771, 0.3831851, 1.0]], ['2, k, 3', [-0.160362, 0.4947719, 1.0]], ['2, k, 4', [-0.2866517, 0.3301733, 1.0]], ['2, k, 5', [-0.2531199, 0.5987095, 1.0]], ['2, k, 6', [-0.1646731, 0.8628172, 1.0]], ['2, k, 7', [-0.1481848, 0.917046, 1.0]], ['2, k, 8', [0.02132983, 0.3291162, 1.0]], ['2, k, 9', [-0.01319837, 0.6046561, 1.0]], ['2, k, 10', [-0.08808812, 0.8243515, 1.0]], ['2, k, 11', [-0.1361295, 0.9028697, 1.0]], ['2, k, 12', [-0.2134775, -0.1284441, 1.0]], ['2, k, 13', [-0.239781, -0.257505, 1.0]], ['2, k, 14', [-0.2433195, -0.6799056, 1.0]], ['2, k, 15', [-0.2353906, -0.7378564, 1.0]], ['2, k, 16', [-0.06810487, -0.1271808, 1.0]], ['2, k, 17', [0.07361732, -0.2495117, 1.0]], ['2, k, 18', [0.03384336, -0.6475583, 1.0]], ['2, k, 19', [0.05832912, -0.7248509, 1.0]], ['2, k, 20', [-0.1518099, 0.3221084, 1.0]], ['2, k, 21', [-0.1362863, 0.9892578, 1.0]], ['2, k, 22', [-0.1786839, 0.9184733, 1.0]], ['2, k, 23', [-0.1473022, 0.9673421, 1.0]], ['2, k, 24', [-0.1232082, 0.9615217, 1.0]]]
[['2, k, 0', [-0.1460425, -0.1288934, 1.0]], ['2, k, 1', [-0.1500444, 0.1345137, 1.0]], ['2, k, 2', [-0.1533825, 0.3834694, 1.0]], ['2, k, 3', [-0.1606731, 0.4950588, 1.0]], ['2, k, 4', [-0.2832499, 0.3398755, 1.0]], ['2, k, 5', [-0.2549261, 0.6195074, 1.0]], ['2, k, 6', [-0.1788539, 0.8528818, 1.0]], ['2, k, 7', [-0.1487246, 0.9219102, 1.0]], ['2, k, 8', [0.02101937, 0.3290389, 1.0]], ['2, k, 9', [-0.01138997, 0.6087574, 1.0]], ['2, k, 10', [-0.08561204, 0.8440484, 1.0]], ['2, k, 11', [-0.1319017, 0.9194796, 1.0]], ['2, k, 12', [-0.2166279, -0.1259845, 1.0]], ['2, k, 13', [-0.2400052, -0.2574213, 1.0]], ['2, k, 14', [-0.2437796, -0.6803596, 1.0]], ['2, k, 15', [-0.2352805, -0.7376862, 1.0]], ['2, k, 16', [-0.07187077, -0.1268562, 1.0]], ['2, k, 17', [0.07351189, -0.2494183, 1.0]], ['2, k, 18', [0.03378554, -0.6471266, 1.0]], ['2, k, 19', [0.05662857, -0.7240896, 1.0]], ['2, k, 20', [-0.1523879, 0.3223322, 1.0]], ['2, k, 21', [-0.1294411, 0.9916136, 1.0]], ['2, k, 22', [-0.172438, 0.9412519, 1.0]], ['2, k, 23', [-0.1429381, 0.9831438, 1.0]], ['2, k, 24', [-0.1128196, 0.9615865, 1.0]]]
[['2, k, 0', [-0.1439163, -0.1240567, 1.0]], ['2, k, 1', [-0.1500253, 0.1360761, 1.0]], ['2, k, 2', [-0.1556196, 0.3859159, 1.0]], ['2, k, 3', [-0.162949, 0.4975268, 1.0]], ['2, k, 4', [-0.2831323, 0.3461095, 1.0]], ['2, k, 5', [-0.2587256, 0.6262476, 1.0]], ['2, k, 6', [-0.1792938, 0.8556589, 1.0]], ['2, k, 7', [-0.1486676, 0.9263861, 1.0]], ['2, k, 8', [0.01517166, 0.3563783, 1.0]], ['2, k, 9', [-0.01411585, 0.6327401, 1.0]], ['2, k, 10', [-0.08676086, 0.8500575, 1.0]], ['2, k, 11', [-0.1322112, 0.9283774, 1.0]], ['2, k, 12', [-0.2138591, -0.122395, 1.0]], ['2, k, 13', [-0.2401119, -0.2573791, 1.0]], ['2, k, 14', [-0.243673, -0.6808587, 1.0]], ['2, k, 15', [-0.2352468, -0.7374813, 1.0]], ['2, k, 16', [-0.07043984, -0.1213303, 1.0]], ['2, k, 17', [0.07336834, -0.2492422, 1.0]], ['2, k, 18', [0.03507214, -0.6613702, 1.0]], ['2, k, 19', [0.05936141, -0.7345843, 1.0]], ['2, k, 20', [-0.1539906, 0.3245321, 1.0]], ['2, k, 21', [-0.1315989, 1.00098, 1.0]], ['2, k, 22', [-0.1945632, 0.9037343, 1.0]], ['2, k, 23', [-0.1387665, 1.000599, 1.0]], ['2, k, 24', [-0.1059936, 0.9575232, 1.0]]]
[['2, k, 0', [-0.1420162, -0.1204328, 1.0]], ['2, k, 1', [-0.1499974, 0.1363863, 1.0]], ['2, k, 2', [-0.1564691, 0.3854609, 1.0]], ['2, k, 3', [-0.1638155, 0.4970595, 1.0]], ['2, k, 4', [-0.2855936, 0.3596267, 1.0]], ['2, k, 5', [-0.2514516, 0.6410099, 1.0]], ['2, k, 6', [-0.1827649, 0.8564369, 1.0]], ['2, k, 7', [-0.14848, 0.9324884, 1.0]], ['2, k, 8', [0.01484952, 0.3580068, 1.0]], ['2, k, 9', [-0.003271015, 0.6388639, 1.0]], ['2, k, 10', [-0.09016794, 0.863652, 1.0]], ['2, k, 11', [-0.1346371, 0.9356782, 1.0]], ['2, k, 12', [-0.2110835, -0.1189878, 1.0]], ['2, k, 13', [-0.2402133, -0.2573833, 1.0]], ['2, k, 14', [-0.244158, -0.6797674, 1.0]], ['2, k, 15', [-0.2351105, -0.7376279, 1.0]], ['2, k, 16', [-0.06928811, -0.1179101, 1.0]], ['2, k, 17', [0.07324041, -0.2491597, 1.0]], ['2, k, 18', [0.03370817, -0.6600832, 1.0]], ['2, k, 19', [0.0600897, -0.7325085, 1.0]], ['2, k, 20', [-0.154576, 0.3243352, 1.0]], ['2, k, 21', [-0.126795, 1.007543, 1.0]], ['2, k, 22', [-0.1700075, 0.9484594, 1.0]], ['2, k, 23', [-0.1402971, 1.009414, 1.0]], ['2, k, 24', [-0.1142351, 0.9710932, 1.0]]]
[['2, k, 0', [-0.1430946, -0.1167153, 1.0]], ['2, k, 1', [-0.1521031, 0.1369516, 1.0]], ['2, k, 2', [-0.1597723, 0.383597, 1.0]], ['2, k, 3', [-0.1671845, 0.4951437, 1.0]], ['2, k, 4', [-0.2880567, 0.3621223, 1.0]], ['2, k, 5', [-0.2514128, 0.6434484, 1.0]], ['2, k, 6', [-0.1784249, 0.8719906, 1.0]], ['2, k, 7', [-0.1437964, 0.9446793, 1.0]], ['2, k, 8', [0.01322549, 0.3793844, 1.0]], ['2, k, 9', [0.002090449, 0.6410305, 1.0]], ['2, k, 10', [-0.09214754, 0.8668791, 1.0]], ['2, k, 11', [-0.1341292, 0.9374894, 1.0]], ['2, k, 12', [-0.2112683, -0.1165224, 1.0]], ['2, k, 13', [-0.240455, -0.2571332, 1.0]], ['2, k, 14', [-0.2443629, -0.6782966, 1.0]], ['2, k, 15', [-0.2349721, -0.7374764, 1.0]], ['2, k, 16', [-0.07134853, -0.1131346, 1.0]], ['2, k, 17', [0.07336354, -0.2492364, 1.0]], ['2, k, 18', [0.03262942, -0.6570429, 1.0]], ['2, k, 19', [0.05863667, -0.7292637, 1.0]], ['2, k, 20', [-0.1577149, 0.3230186, 1.0]], ['2, k, 21', [-0.1250446, 1.022846, 1.0]], ['2, k, 22', [-0.1867016, 0.928713, 1.0]], ['2, k, 23', [-0.1389112, 1.008675, 1.0]], ['2, k, 24', [-0.1048058, 0.952467, 1.0]]]
[['2, k, 0', [-0.1454271, -0.1145802, 1.0]], ['2, k, 1', [-0.1518263, 0.1367458, 1.0]], ['2, k, 2', [-0.1591069, 0.3830012, 1.0]], ['2, k, 3', [-0.1665066, 0.4945409, 1.0]], ['2, k, 4', [-0.2862517, 0.3616138, 1.0]], ['2, k, 5', [-0.2564672, 0.6439681, 1.0]], ['2, k, 6', [-0.1770427, 0.8738954, 1.0]], ['2, k, 7', [-0.1449895, 0.9477894, 1.0]], ['2, k, 8', [0.01232979, 0.3821186, 1.0]], ['2, k, 9', [0.002343319, 0.6387265, 1.0]], ['2, k, 10', [-0.09117688, 0.8709986, 1.0]], ['2, k, 11', [-0.1352626, 0.9410704, 1.0]], ['2, k, 12', [-0.2136814, -0.1145729, 1.0]], ['2, k, 13', [-0.2405394, -0.2571932, 1.0]], ['2, k, 14', [-0.2445703, -0.6779817, 1.0]], ['2, k, 15', [-0.2349223, -0.7370945, 1.0]], ['2, k, 16', [-0.07328308, -0.1113478, 1.0]], ['2, k, 17', [0.07335775, -0.2486737, 1.0]], ['2, k, 18', [0.03192246, -0.6533528, 1.0]], ['2, k, 19', [0.05751101, -0.7260296, 1.0]], ['2, k, 20', [-0.1574722, 0.3227731, 1.0]], ['2, k, 21', [-0.1236209, 1.029176, 1.0]], ['2, k, 22', [-0.1660506, 0.9658834, 1.0]], ['2, k, 23', [-0.1426075, 1.017239, 1.0]], ['2, k, 24', [-0.1212914, 1.001767, 1.0]]]
[['2, k, 0', [-0.1458591, -0.113483, 1.0]], ['2, k, 1', [-0.1553255, 0.1427049, 1.0]], ['2, k, 2', [-0.1651772, 0.39334, 1.0]], ['2, k, 3', [-0.1727016, 0.5050862, 1.0]], ['2, k, 4', [-0.2854626, 0.3618547, 1.0]], ['2, k, 5', [-0.2432543, 0.6378011, 1.0]], ['2, k, 6', [-0.1798653, 0.8839375, 1.0]], ['2, k, 7', [-0.1467525, 0.9518104, 1.0]], ['2, k, 8', [0.01271168, 0.3855295, 1.0]], ['2, k, 9', [-0.0100435, 0.6556497, 1.0]], ['2, k, 10', [-0.1003361, 0.8903441, 1.0]], ['2, k, 11', [-0.1377585, 0.9339208, 1.0]], ['2, k, 12', [-0.2147869, -0.1135773, 1.0]], ['2, k, 13', [-0.2405763, -0.2569175, 1.0]], ['2, k, 14', [-0.2443656, -0.6779793, 1.0]], ['2, k, 15', [-0.2348848, -0.738318, 1.0]], ['2, k, 16', [-0.07292251, -0.1101757, 1.0]], ['2, k, 17', [0.07327282, -0.2485109, 1.0]], ['2, k, 18', [0.03266425, -0.6522, 1.0]], ['2, k, 19', [0.05771516, -0.7253605, 1.0]], ['2, k, 20', [-0.1624945, 0.3311856, 1.0]], ['2, k, 21', [-0.1262541, 1.034607, 1.0]], ['2, k, 22', [-0.1889483, 0.9244207, 1.0]], ['2, k, 23', [-0.1426965, 1.015194, 1.0]], ['2, k, 24', [-0.1023655, 0.9335977, 1.0]]]
[['2, k, 0', [-0.1455512, -0.1236313, 1.0]], ['2, k, 1', [-0.1523159, 0.1353497, 1.0]], ['2, k, 2', [-0.1574852, 0.3850124, 1.0]], ['2, k, 3', [-0.1648578, 0.4966169, 1.0]], ['2, k, 4', [-0.2787766, 0.3230845, 1.0]], ['2, k, 5', [-0.255819, 0.6018394, 1.0]], ['2, k, 6', [-0.1999413, 0.8332531, 1.0]], ['2, k, 7', [-0.1711873, 0.9101024, 1.0]], ['2, k, 8', [0.01276547, 0.3867089, 1.0]], ['2, k, 9', [-0.009238688, 0.6561024, 1.0]], ['2, k, 10', [-0.1024245, 0.8899265, 1.0]], ['2, k, 11', [-0.1411998, 0.9277534, 1.0]], ['2, k, 12', [-0.2144531, -0.12618, 1.0]], ['2, k, 13', [-0.2406462, -0.2567479, 1.0]], ['2, k, 14', [-0.2441621, -0.6779331, 1.0]], ['2, k, 15', [-0.2349517, -0.7385081, 1.0]], ['2, k, 16', [-0.07266641, -0.1179309, 1.0]], ['2, k, 17', [0.07315759, -0.2483745, 1.0]], ['2, k, 18', [0.0334909, -0.6484166, 1.0]], ['2, k, 19', [0.05959909, -0.7190943, 1.0]], ['2, k, 20', [-0.1567996, 0.3239578, 1.0]], ['2, k, 21', [-0.1501425, 0.9878383, 1.0]], ['2, k, 22', [-0.1892858, 0.9218078, 1.0]], ['2, k, 23', [-0.1532872, 1.003008, 1.0]], ['2, k, 24', [-0.1183067, 0.9519811, 1.0]]]
[['2, k, 0', [-0.1489005, -0.1388969, 1.0]], ['2, k, 1', [-0.1469387, 0.1182491, 1.0]], ['2, k, 2', [-0.1403375, 0.3635507, 1.0]], ['2, k, 3', [-0.1473647, 0.4747603, 1.0]], ['2, k, 4', [-0.2800307, 0.3136624, 1.0]], ['2, k, 5', [-0.2733272, 0.5940548, 1.0]], ['2, k, 6', [-0.1995979, 0.834682, 1.0]], ['2, k, 7', [-0.1676099, 0.9079686, 1.0]], ['2, k, 8', [0.01350599, 0.3876718, 1.0]], ['2, k, 9', [-0.002825012, 0.6526672, 1.0]], ['2, k, 10', [-0.1056953, 0.8913768, 1.0]], ['2, k, 11', [-0.1438267, 0.9210547, 1.0]], ['2, k, 12', [-0.2171988, -0.1405725, 1.0]], ['2, k, 13', [-0.2406285, -0.2568805, 1.0]], ['2, k, 14', [-0.2442838, -0.6782669, 1.0]], ['2, k, 15', [-0.2350586, -0.7382746, 1.0]], ['2, k, 16', [-0.07656617, -0.1334611, 1.0]], ['2, k, 17', [0.07312182, -0.2483756, 1.0]], ['2, k, 18', [0.03397204, -0.648169, 1.0]], ['2, k, 19', [0.06028058, -0.7173328, 1.0]], ['2, k, 20', [-0.1427587, 0.3034689, 1.0]], ['2, k, 21', [-0.1423879, 0.9756499, 1.0]], ['2, k, 22', [-0.1923868, 0.9120818, 1.0]], ['2, k, 23', [-0.1541382, 0.9901585, 1.0]], ['2, k, 24', [-0.1058452, 0.9212034, 1.0]]]
[['2, k, 0', [-0.1500206, -0.1429819, 1.0]], ['2, k, 1', [-0.1448496, 0.1103636, 1.0]], ['2, k, 2', [-0.1357464, 0.3542719, 1.0]], ['2, k, 3', [-0.1426804, 0.4653006, 1.0]], ['2, k, 4', [-0.2803853, 0.3104305, 1.0]], ['2, k, 5', [-0.3013811, 0.5651513, 1.0]], ['2, k, 6', [-0.2090359, 0.8163351, 1.0]], ['2, k, 7', [-0.1598525, 0.9186828, 1.0]], ['2, k, 8', [0.01406876, 0.3884833, 1.0]], ['2, k, 9', [-0.0005712307, 0.6501071, 1.0]], ['2, k, 10', [-0.09682167, 0.8633822, 1.0]], ['2, k, 11', [-0.1395163, 0.9183398, 1.0]], ['2, k, 12', [-0.2177899, -0.1449159, 1.0]], ['2, k, 13', [-0.2406884, -0.2567381, 1.0]], ['2, k, 14', [-0.2443285, -0.6783193, 1.0]], ['2, k, 15', [-0.2350173, -0.7388535, 1.0]], ['2, k, 16', [-0.07816646, -0.1372629, 1.0]], ['2, k, 17', [0.07308434, -0.2483569, 1.0]], ['2, k, 18', [0.03397791, -0.6481583, 1.0]], ['2, k, 19', [0.06025174, -0.7170972, 1.0]], ['2, k, 20', [-0.1384713, 0.2942493, 1.0]], ['2, k, 21', [-0.1395531, 0.9866549, 1.0]], ['2, k, 22', [-0.1859506, 0.9336016, 1.0]], ['2, k, 23', [-0.1549495, 0.9856419, 1.0]], ['2, k, 24', [-0.1090123, 0.9292773, 1.0]]]
[['2, k, 0', [-0.1507699, -0.1451156, 1.0]], ['2, k, 1', [-0.1439303, 0.1073851, 1.0]], ['2, k, 2', [-0.1337233, 0.3512624, 1.0]], ['2, k, 3', [-0.1406159, 0.4622324, 1.0]], ['2, k, 4', [-0.2805378, 0.3104032, 1.0]], ['2, k, 5', [-0.3007801, 0.5657204, 1.0]], ['2, k, 6', [-0.2090885, 0.8161713, 1.0]], ['2, k, 7', [-0.17459, 0.8949807, 1.0]], ['2, k, 8', [0.01463265, 0.3891937, 1.0]], ['2, k, 9', [0.0009516338, 0.6422338, 1.0]], ['2, k, 10', [-0.09135722, 0.8463206, 1.0]], ['2, k, 11', [-0.1382974, 0.9110428, 1.0]], ['2, k, 12', [-0.2183344, -0.1466849, 1.0]], ['2, k, 13', [-0.2407249, -0.2567359, 1.0]], ['2, k, 14', [-0.2443237, -0.6782956, 1.0]], ['2, k, 15', [-0.2350786, -0.7381619, 1.0]], ['2, k, 16', [-0.07912167, -0.1397005, 1.0]], ['2, k, 17', [0.07297985, -0.2482695, 1.0]], ['2, k, 18', [0.03346793, -0.6475879, 1.0]], ['2, k, 19', [0.06001134, -0.7154987, 1.0]], ['2, k, 20', [-0.1366348, 0.2912225, 1.0]], ['2, k, 21', [-0.1448165, 0.9630521, 1.0]], ['2, k, 22', [-0.195472, 0.9126587, 1.0]], ['2, k, 23', [-0.1576321, 0.9818907, 1.0]], ['2, k, 24', [-0.1114388, 0.9227145, 1.0]]]
[['2, k, 0', [-0.1512267, -0.1465111, 1.0]], ['2, k, 1', [-0.1426091, 0.1048827, 1.0]], ['2, k, 2', [-0.1300461, 0.3477471, 1.0]], ['2, k, 3', [-0.1368656, 0.4586618, 1.0]], ['2, k, 4', [-0.2803564, 0.3103714, 1.0]], ['2, k, 5', [-0.3005983, 0.5645969, 1.0]], ['2, k, 6', [-0.2089369, 0.813629, 1.0]], ['2, k, 7', [-0.1746474, 0.8905416, 1.0]], ['2, k, 8', [0.01509352, 0.3893721, 1.0]], ['2, k, 9', [0.0007686121, 0.6433128, 1.0]], ['2, k, 10', [-0.08995853, 0.841906, 1.0]], ['2, k, 11', [-0.1337904, 0.9017189, 1.0]], ['2, k, 12', [-0.2186823, -0.1478852, 1.0]], ['2, k, 13', [-0.2408681, -0.2567078, 1.0]], ['2, k, 14', [-0.243994, -0.6811709, 1.0]], ['2, k, 15', [-0.2345427, -0.7403886, 1.0]], ['2, k, 16', [-0.07971143, -0.1413369, 1.0]], ['2, k, 17', [0.07295354, -0.2481013, 1.0]], ['2, k, 18', [0.03336095, -0.6474501, 1.0]], ['2, k, 19', [0.05970329, -0.7143962, 1.0]], ['2, k, 20', [-0.1335363, 0.287939, 1.0]], ['2, k, 21', [-0.1395698, 0.9533746, 1.0]], ['2, k, 22', [-0.1921457, 0.9092664, 1.0]], ['2, k, 23', [-0.1601361, 0.9732105, 1.0]], ['2, k, 24', [-0.1162438, 0.9283776, 1.0]]]
[['2, k, 0', [-0.1503288, -0.1492857, 1.0]], ['2, k, 1', [-0.143306, 0.1042751, 1.0]], ['2, k, 2', [-0.1363386, 0.3494922, 1.0]], ['2, k, 3', [-0.1432879, 0.4604308, 1.0]], ['2, k, 4', [-0.2805117, 0.3084578, 1.0]], ['2, k, 5', [-0.2324334, 0.5382904, 1.0]], ['2, k, 6', [-0.1973841, 0.7854087, 1.0]], ['2, k, 7', [-0.1904841, 0.8717902, 1.0]], ['2, k, 8', [0.01562093, 0.3735065, 1.0]], ['2, k, 9', [0.0002377044, 0.6465462, 1.0]], ['2, k, 10', [-0.09093005, 0.8340318, 1.0]], ['2, k, 11', [-0.1377761, 0.9006307, 1.0]], ['2, k, 12', [-0.2182972, -0.1503342, 1.0]], ['2, k, 13', [-0.2408913, -0.2567684, 1.0]], ['2, k, 14', [-0.2440593, -0.6811183, 1.0]], ['2, k, 15', [-0.2346073, -0.7402083, 1.0]], ['2, k, 16', [-0.07819425, -0.1444521, 1.0]], ['2, k, 17', [0.072921, -0.2480828, 1.0]], ['2, k, 18', [0.0333342, -0.6468375, 1.0]], ['2, k, 19', [0.05810948, -0.7168283, 1.0]], ['2, k, 20', [-0.1375887, 0.2886745, 1.0]], ['2, k, 21', [-0.1688852, 0.9410139, 1.0]], ['2, k, 22', [-0.1926934, 0.9155943, 1.0]], ['2, k, 23', [-0.1646034, 0.970089, 1.0]], ['2, k, 24', [-0.1132815, 0.918198, 1.0]]]
[['2, k, 0', [-0.1488895, -0.1518233, 1.0]], ['2, k, 1', [-0.1437299, 0.1038871, 1.0]], ['2, k, 2', [-0.1400777, 0.3510089, 1.0]], ['2, k, 3', [-0.1471038, 0.461971, 1.0]], ['2, k, 4', [-0.2803625, 0.3070023, 1.0]], ['2, k, 5', [-0.2324618, 0.5360952, 1.0]], ['2, k, 6', [-0.20209, 0.7714379, 1.0]], ['2, k, 7', [-0.2019575, 0.85623, 1.0]], ['2, k, 8', [0.01716269, 0.3599514, 1.0]], ['2, k, 9', [0.001041722, 0.6401095, 1.0]], ['2, k, 10', [-0.09367996, 0.8356398, 1.0]], ['2, k, 11', [-0.1369271, 0.8997207, 1.0]], ['2, k, 12', [-0.2174876, -0.1522908, 1.0]], ['2, k, 13', [-0.2409256, -0.256734, 1.0]], ['2, k, 14', [-0.2442161, -0.6805046, 1.0]], ['2, k, 15', [-0.2346427, -0.7396337, 1.0]], ['2, k, 16', [-0.07603194, -0.1475198, 1.0]], ['2, k, 17', [0.07285284, -0.248167, 1.0]], ['2, k, 18', [0.03338905, -0.6468928, 1.0]], ['2, k, 19', [0.05675542, -0.7184918, 1.0]], ['2, k, 20', [-0.1403654, 0.2895453, 1.0]], ['2, k, 21', [-0.1717223, 0.9229933, 1.0]], ['2, k, 22', [-0.1922169, 0.9070364, 1.0]], ['2, k, 23', [-0.157876, 0.9734967, 1.0]], ['2, k, 24', [-0.1204266, 0.9244539, 1.0]]]
[['2, k, 0', [-0.1474892, -0.1500307, 1.0]], ['2, k, 1', [-0.1449681, 0.1056216, 1.0]], ['2, k, 2', [-0.1465122, 0.3547872, 1.0]], ['2, k, 3', [-0.1536678, 0.4658055, 1.0]], ['2, k, 4', [-0.2805155, 0.307153, 1.0]], ['2, k, 5', [-0.2698247, 0.542161, 1.0]], ['2, k, 6', [-0.1941801, 0.7913437, 1.0]], ['2, k, 7', [-0.1778619, 0.8773654, 1.0]], ['2, k, 8', [0.02536466, 0.38973, 1.0]], ['2, k, 9', [0.0005516015, 0.6465165, 1.0]], ['2, k, 10', [-0.09296683, 0.8320538, 1.0]], ['2, k, 11', [-0.1363962, 0.8995712, 1.0]], ['2, k, 12', [-0.2156945, -0.1509591, 1.0]], ['2, k, 13', [-0.2410473, -0.2565428, 1.0]], ['2, k, 14', [-0.2447745, -0.6795403, 1.0]], ['2, k, 15', [-0.2346569, -0.7393868, 1.0]], ['2, k, 16', [-0.07493852, -0.1449248, 1.0]], ['2, k, 17', [0.07278901, -0.2484477, 1.0]], ['2, k, 18', [0.03347118, -0.6472145, 1.0]], ['2, k, 19', [0.05992885, -0.7226303, 1.0]], ['2, k, 20', [-0.1456367, 0.2931491, 1.0]], ['2, k, 21', [-0.1406115, 0.9419052, 1.0]], ['2, k, 22', [-0.1928089, 0.9071319, 1.0]], ['2, k, 23', [-0.1630091, 0.9717714, 1.0]], ['2, k, 24', [-0.109588, 0.9120965, 1.0]]]
[['2, k, 0', [-0.1474589, -0.1507066, 1.0]], ['2, k, 1', [-0.1433223, 0.102827, 1.0]], ['2, k, 2', [-0.1373403, 0.3458849, 1.0]], ['2, k, 3', [-0.144312, 0.4567515, 1.0]], ['2, k, 4', [-0.2801454, 0.3071181, 1.0]], ['2, k, 5', [-0.2939596, 0.5832997, 1.0]], ['2, k, 6', [-0.2057747, 0.8279307, 1.0]], ['2, k, 7', [-0.1695177, 0.8985935, 1.0]], ['2, k, 8', [0.02940498, 0.4022061, 1.0]], ['2, k, 9', [0.0004765367, 0.6418181, 1.0]], ['2, k, 10', [-0.09711248, 0.8338635, 1.0]], ['2, k, 11', [-0.1377639, 0.8986977, 1.0]], ['2, k, 12', [-0.2150547, -0.151936, 1.0]], ['2, k, 13', [-0.2413437, -0.256263, 1.0]], ['2, k, 14', [-0.2450801, -0.679176, 1.0]], ['2, k, 15', [-0.2346418, -0.7388823, 1.0]], ['2, k, 16', [-0.07539555, -0.1455339, 1.0]], ['2, k, 17', [0.07280133, -0.2484135, 1.0]], ['2, k, 18', [0.03312563, -0.6469077, 1.0]], ['2, k, 19', [0.05838377, -0.7214122, 1.0]], ['2, k, 20', [-0.1394104, 0.286453, 1.0]], ['2, k, 21', [-0.1411188, 0.9687752, 1.0]], ['2, k, 22', [-0.1738489, 0.9476081, 1.0]], ['2, k, 23', [-0.1599135, 0.9690347, 1.0]], ['2, k, 24', [-0.1109287, 0.9095259, 1.0]]]
[['2, k, 0', [-0.1473565, -0.15084, 1.0]], ['2, k, 1', [-0.1436588, 0.1027384, 1.0]], ['2, k, 2', [-0.1396218, 0.3467607, 1.0]], ['2, k, 3', [-0.1466404, 0.4576402, 1.0]], ['2, k, 4', [-0.2798911, 0.3070915, 1.0]], ['2, k, 5', [-0.2738549, 0.5328507, 1.0]], ['2, k, 6', [-0.1956894, 0.7865872, 1.0]], ['2, k, 7', [-0.1821809, 0.8754262, 1.0]], ['2, k, 8', [0.02718514, 0.4043545, 1.0]], ['2, k, 9', [-9.442501e-05, 0.6447165, 1.0]], ['2, k, 10', [-0.09818029, 0.8346325, 1.0]], ['2, k, 11', [-0.1398576, 0.9005341, 1.0]], ['2, k, 12', [-0.2145202, -0.1523741, 1.0]], ['2, k, 13', [-0.2413514, -0.2562509, 1.0]], ['2, k, 14', [-0.2449753, -0.6793773, 1.0]], ['2, k, 15', [-0.2346566, -0.7390381, 1.0]], ['2, k, 16', [-0.07543378, -0.1455524, 1.0]], ['2, k, 17', [0.07286548, -0.2484255, 1.0]], ['2, k, 18', [0.03293656, -0.6469449, 1.0]], ['2, k, 19', [0.05774669, -0.7211648, 1.0]], ['2, k, 20', [-0.1408195, 0.2868514, 1.0]], ['2, k, 21', [-0.1434616, 0.9295086, 1.0]], ['2, k, 22', [-0.2078123, 0.8878599, 1.0]], ['2, k, 23', [-0.1614852, 0.9723017, 1.0]], ['2, k, 24', [-0.09835844, 0.8898285, 1.0]]]
