[['2, k, 0', [-0.174337, -0.1331594, 1.0]], ['2, k, 1', [-0.1770155, 0.1164711, 1.0]], ['2, k, 2', [-0.178423, 0.3612234, 1.0]], ['2, k, 3', [-0.1740065, 0.4867251, 1.0]], ['2, k, 4', [-0.3202136, 0.2465383, 1.0]], ['2, k, 5', [-0.374383, 0.01820689, 1.0]], ['2, k, 6', [-0.3925223, -0.1679026, 1.0]], ['2, k, 7', [-0.3918973, -0.2023956, 1.0]], ['2, k, 8', [-0.02407467, 0.2539517, 1.0]], ['2, k, 9', [0.02665738, 0.03815334, 1.0]], ['2, k, 10', [0.00789444, -0.1261519, 1.0]], ['2, k, 11', [-0.003577508, -0.1780524, 1.0]], ['2, k, 12', [-0.2415221, -0.1324235, 1.0]], ['2, k, 13', [-0.2682141, -0.263228, 1.0]], ['2, k, 14', [-0.2529529, -0.6032158, 1.0]], ['2, k, 15', [-0.2487802, -0.6644794, 1.0]], ['2, k, 16', [-0.1034129, -0.1310779, 1.0]], ['2, k, 17', [0.02265749, -0.2510816, 1.0]], ['2, k, 18', [0.01457045, -0.6014728, 1.0]], ['2, k, 19', [0.02160711, -0.6643943, 1.0]], ['2, k, 20', [-0.1782136, 0.3007656, 1.0]], ['2, k, 21', [-0.411624, -0.270576, 1.0]], ['2, k, 22', [-0.3470142, -0.1878884, 1.0]], ['2, k, 23', [-0.01245068, -0.2324467, 1.0]], ['2, k, 24', [0.03595378, -0.1708726, 1.0]]]
[['2, k, 0', [-0.1928049, -0.1093299, 1.0]], ['2, k, 1', [-0.1891413, 0.1365061, 1.0]], ['2, k, 2', [-0.1857083, 0.3781452, 1.0]], ['2, k, 3', [-0.2120006, 0.4920458, 1.0]], ['2, k, 4', [-0.3137389, 0.3274378, 1.0]], ['2, k, 5', [-0.3700323, 0.5391533, 1.0]], ['2, k, 6', [-0.376666, 0.7849372, 1.0]], ['2, k, 7', [-0.3875597, 0.8611973, 1.0]], ['2, k, 8', [-0.04351585, 0.264587, 1.0]], ['2, k, 9', [0.02988601, 0.04108553, 1.0]], ['2, k, 10', [0.01720671, -0.1287809, 1.0]], ['2, k, 11', [0.002768111, -0.1484197, 1.0]], ['2, k, 12', [-0.2589521, -0.1023811, 1.0]], ['2, k, 13', [-0.2672525, -0.2644356, 1.0]], ['2, k, 14', [-0.2519923, -0.6031485, 1.0]], ['2, k, 15', [-0.246857, -0.6660261, 1.0]], ['2, k, 16', [-0.1225771, -0.1136548, 1.0]], ['2, k, 17', [0.02561371, -0.2533906, 1.0]], ['2, k, 18', [0.01443211, -0.6012505, 1.0]], ['2, k, 19', [0.02277763, -0.6659676, 1.0]], ['2, k, 20', [-0.1866549, 0.3184189, 1.0]], ['2, k, 21', [-0.3856477, 0.9237409, 1.0]], ['2, k, 22', [-0.4219334, 0.8650658, 1.0]], ['2, k, 23', [-0.01330445, -0.1969357, 1.0]], ['2, k, 24', [0.03106268, -0.1637849, 1.0]]]
[['2, k, 0', [-0.1920076, -0.1089193, 1.0]], ['2, k, 1', [-0.188865, 0.1369673, 1.0]], ['2, k, 2', [-0.1856622, 0.378454, 1.0]], ['2, k, 3', [-0.2099635, 0.4926265, 1.0]], ['2, k, 4', [-0.3149407, 0.3327595, 1.0]], ['2, k, 5', [-0.3761356, 0.5294392, 1.0]], ['2, k, 6', [-0.388118, 0.777059, 1.0]], ['2, k, 7', [-0.4025094, 0.8566204, 1.0]], ['2, k, 8', [-0.04353943, 0.2646728, 1.0]], ['2, k, 9', [0.03002694, 0.04002886, 1.0]], ['2, k, 10', [0.01763249, -0.1299818, 1.0]], ['2, k, 11', [0.004021479, -0.1534088, 1.0]], ['2, k, 12', [-0.2577997, -0.1020379, 1.0]], ['2, k, 13', [-0.2672349, -0.2643909, 1.0]], ['2, k, 14', [-0.2519872, -0.6031411, 1.0]], ['2, k, 15', [-0.2469461, -0.665979, 1.0]], ['2, k, 16', [-0.1221092, -0.1132119, 1.0]], ['2, k, 17', [0.02573249, -0.2533394, 1.0]], ['2, k, 18', [0.01492978, -0.6002508, 1.0]], ['2, k, 19', [0.02275095, -0.6633121, 1.0]], ['2, k, 20', [-0.1865657, 0.3187757, 1.0]], ['2, k, 21', [-0.4083854, 0.9191028, 1.0]], ['2, k, 22', [-0.4369627, 0.8531182, 1.0]], ['2, k, 23', [-0.007501233, -0.2010712, 1.0]], ['2, k, 24', [0.0473693, -0.1561176, 1.0]]]
[['2, k, 0', [-0.1917158, -0.1090787, 1.0]], ['2, k, 1', [-0.1888038, 0.1368273, 1.0]], ['2, k, 2', [-0.1857944, 0.3781419, 1.0]], ['2, k, 3', [-0.1914041, 0.4924167, 1.0]], ['2, k, 4', [-0.3148765, 0.3326473, 1.0]], ['2, k, 5', [-0.3866539, 0.517046, 1.0]], ['2, k, 6', [-0.4364952, 0.7608542, 1.0]], ['2, k, 7', [-0.4457095, 0.8443766, 1.0]], ['2, k, 8', [-0.0435266, 0.2645165, 1.0]], ['2, k, 9', [0.03008812, 0.04019688, 1.0]], ['2, k, 10', [0.01797439, -0.1298694, 1.0]], ['2, k, 11', [0.004506291, -0.149235, 1.0]], ['2, k, 12', [-0.2574193, -0.102233, 1.0]], ['2, k, 13', [-0.267332, -0.2638699, 1.0]], ['2, k, 14', [-0.2519939, -0.6032072, 1.0]], ['2, k, 15', [-0.2471002, -0.6662127, 1.0]], ['2, k, 16', [-0.1218761, -0.1133589, 1.0]], ['2, k, 17', [0.02587815, -0.2529164, 1.0]], ['2, k, 18', [0.01504322, -0.5999873, 1.0]], ['2, k, 19', [0.0227215, -0.6632321, 1.0]], ['2, k, 20', [-0.1866381, 0.3185263, 1.0]], ['2, k, 21', [-0.4455652, 0.9039859, 1.0]], ['2, k, 22', [-0.4841831, 0.8461779, 1.0]], ['2, k, 23', [-0.00741007, -0.195874, 1.0]], ['2, k, 24', [0.03725463, -0.1429286, 1.0]]]
[['2, k, 0', [-0.1916333, -0.1092204, 1.0]], ['2, k, 1', [-0.1882965, 0.1362858, 1.0]], ['2, k, 2', [-0.1842413, 0.3766493, 1.0]], ['2, k, 3', [-0.1863884, 0.494903, 1.0]], ['2, k, 4', [-0.314102, 0.331759, 1.0]], ['2, k, 5', [-0.3958019, 0.5118669, 1.0]], ['2, k, 6', [-0.4439888, 0.7593143, 1.0]], ['2, k, 7', [-0.4694095, 0.8323397, 1.0]], ['2, k, 8', [-0.04233992, 0.2631598, 1.0]], ['2, k, 9', [0.03028722, 0.03984277, 1.0]], ['2, k, 10', [0.01827347, -0.1304908, 1.0]], ['2, k, 11', [0.005115238, -0.1503011, 1.0]], ['2, k, 12', [-0.2573699, -0.1023135, 1.0]], ['2, k, 13', [-0.2673299, -0.2638608, 1.0]], ['2, k, 14', [-0.2522102, -0.6027758, 1.0]], ['2, k, 15', [-0.2481682, -0.665722, 1.0]], ['2, k, 16', [-0.1217415, -0.1136018, 1.0]], ['2, k, 17', [0.02594833, -0.2527109, 1.0]], ['2, k, 18', [0.01514595, -0.6001707, 1.0]], ['2, k, 19', [0.02264601, -0.6632535, 1.0]], ['2, k, 20', [-0.1854127, 0.3173323, 1.0]], ['2, k, 21', [-0.4741439, 0.893946, 1.0]], ['2, k, 22', [-0.5022472, 0.8261994, 1.0]], ['2, k, 23', [-0.009001184, -0.196152, 1.0]], ['2, k, 24', [0.04020055, -0.1574667, 1.0]]]
[['2, k, 0', [-0.1915798, -0.1093038, 1.0]], ['2, k, 1', [-0.1879368, 0.136054, 1.0]], ['2, k, 2', [-0.1832727, 0.3761304, 1.0]], ['2, k, 3', [-0.1843521, 0.4943011, 1.0]], ['2, k, 4', [-0.3130371, 0.330593, 1.0]], ['2, k, 5', [-0.3995751, 0.5082814, 1.0]], ['2, k, 6', [-0.4703842, 0.7489939, 1.0]], ['2, k, 7', [-0.4993404, 0.8219382, 1.0]], ['2, k, 8', [-0.04116472, 0.2628433, 1.0]], ['2, k, 9', [0.0303897, 0.03949567, 1.0]], ['2, k, 10', [0.01824377, -0.1308059, 1.0]], ['2, k, 11', [0.005675957, -0.1515996, 1.0]], ['2, k, 12', [-0.2573369, -0.1023593, 1.0]], ['2, k, 13', [-0.2674322, -0.2637456, 1.0]], ['2, k, 14', [-0.2523144, -0.6023606, 1.0]], ['2, k, 15', [-0.2484779, -0.6654354, 1.0]], ['2, k, 16', [-0.1216563, -0.1137459, 1.0]], ['2, k, 17', [0.02608046, -0.2526181, 1.0]], ['2, k, 18', [0.01532594, -0.5996671, 1.0]], ['2, k, 19', [0.02280392, -0.6629659, 1.0]], ['2, k, 20', [-0.1846174, 0.3168936, 1.0]], ['2, k, 21', [-0.5132039, 0.8860454, 1.0]], ['2, k, 22', [-0.5337934, 0.8021939, 1.0]], ['2, k, 23', [-0.009000137, -0.1954146, 1.0]], ['2, k, 24', [0.03967716, -0.1551723, 1.0]]]
[['2, k, 0', [-0.1911051, -0.1098377, 1.0]], ['2, k, 1', [-0.1870562, 0.1354913, 1.0]], ['2, k, 2', [-0.1819186, 0.3755371, 1.0]], ['2, k, 3', [-0.1815723, 0.4938966, 1.0]], ['2, k, 4', [-0.3129604, 0.3300874, 1.0]], ['2, k, 5', [-0.41041, 0.5017889, 1.0]], ['2, k, 6', [-0.4979152, 0.7340263, 1.0]], ['2, k, 7', [-0.5234456, 0.7933586, 1.0]], ['2, k, 8', [-0.03974206, 0.2614528, 1.0]], ['2, k, 9', [0.030432, 0.039319, 1.0]], ['2, k, 10', [0.01863885, -0.1310622, 1.0]], ['2, k, 11', [0.005508933, -0.1504216, 1.0]], ['2, k, 12', [-0.2566254, -0.1029165, 1.0]], ['2, k, 13', [-0.2674522, -0.2634918, 1.0]], ['2, k, 14', [-0.2523116, -0.6023286, 1.0]], ['2, k, 15', [-0.2484608, -0.6651308, 1.0]], ['2, k, 16', [-0.1213606, -0.1142849, 1.0]], ['2, k, 17', [0.02614397, -0.2527255, 1.0]], ['2, k, 18', [0.01523655, -0.5998406, 1.0]], ['2, k, 19', [0.02381404, -0.6634713, 1.0]], ['2, k, 20', [-0.1833777, 0.3163012, 1.0]], ['2, k, 21', [-0.5545457, 0.8515906, 1.0]], ['2, k, 22', [-0.5491129, 0.7674662, 1.0]], ['2, k, 23', [0.0008035168, -0.1941786, 1.0]], ['2, k, 24', [0.04750793, -0.1533581, 1.0]]]
[['2, k, 0', [-0.1910957, -0.1102539, 1.0]], ['2, k, 1', [-0.1867352, 0.1353307, 1.0]], ['2, k, 2', [-0.1810903, 0.3757339, 1.0]], ['2, k, 3', [-0.1805279, 0.4937973, 1.0]], ['2, k, 4', [-0.3125773, 0.3293926, 1.0]], ['2, k, 5', [-0.4208176, 0.4943904, 1.0]], ['2, k, 6', [-0.5139872, 0.7267192, 1.0]], ['2, k, 7', [-0.5532409, 0.7877201, 1.0]], ['2, k, 8', [-0.03884732, 0.260421, 1.0]], ['2, k, 9', [0.03064257, 0.0391587, 1.0]], ['2, k, 10', [0.02030235, -0.1262532, 1.0]], ['2, k, 11', [0.0046465, -0.1656144, 1.0]], ['2, k, 12', [-0.2566132, -0.1031534, 1.0]], ['2, k, 13', [-0.2674708, -0.2634645, 1.0]], ['2, k, 14', [-0.2524021, -0.6022162, 1.0]], ['2, k, 15', [-0.2485406, -0.6650581, 1.0]], ['2, k, 16', [-0.1213577, -0.1149489, 1.0]], ['2, k, 17', [0.02616082, -0.2527269, 1.0]], ['2, k, 18', [0.01534246, -0.5994141, 1.0]], ['2, k, 19', [0.02406788, -0.6631455, 1.0]], ['2, k, 20', [-0.182695, 0.3163826, 1.0]], ['2, k, 21', [-0.5742657, 0.8427073, 1.0]], ['2, k, 22', [-0.5816739, 0.7628232, 1.0]], ['2, k, 23', [-0.006582894, -0.2147182, 1.0]], ['2, k, 24', [0.04794681, -0.1684123, 1.0]]]
[['2, k, 0', [-0.1905891, -0.1101663, 1.0]], ['2, k, 1', [-0.1864846, 0.1354632, 1.0]], ['2, k, 2', [-0.1810711, 0.375905, 1.0]], ['2, k, 3', [-0.1770816, 0.4946337, 1.0]], ['2, k, 4', [-0.312904, 0.3298392, 1.0]], ['2, k, 5', [-0.4754139, 0.4805975, 1.0]], ['2, k, 6', [-0.6074409, 0.6458057, 1.0]], ['2, k, 7', [-0.6463933, 0.7173063, 1.0]], ['2, k, 8', [-0.03726421, 0.260278, 1.0]], ['2, k, 9', [0.03065363, 0.03910217, 1.0]], ['2, k, 10', [0.02032405, -0.1323157, 1.0]], ['2, k, 11', [0.00581161, -0.1485635, 1.0]], ['2, k, 12', [-0.2558261, -0.1029568, 1.0]], ['2, k, 13', [-0.2674902, -0.2634606, 1.0]], ['2, k, 14', [-0.2524787, -0.6021524, 1.0]], ['2, k, 15', [-0.2487979, -0.6642439, 1.0]], ['2, k, 16', [-0.1210627, -0.1149366, 1.0]], ['2, k, 17', [0.02607075, -0.2527305, 1.0]], ['2, k, 18', [0.01458645, -0.599923, 1.0]], ['2, k, 19', [0.02320595, -0.6632062, 1.0]], ['2, k, 20', [-0.1826143, 0.3165408, 1.0]], ['2, k, 21', [-0.6823723, 0.7689642, 1.0]], ['2, k, 22', [-0.6663759, 0.68334, 1.0]], ['2, k, 23', [-0.002701161, -0.1954278, 1.0]], ['2, k, 24', [0.04441558, -0.137178, 1.0]]]
[['2, k, 0', [-0.1906256, -0.1101925, 1.0]], ['2, k, 1', [-0.186505, 0.1354128, 1.0]], ['2, k, 2', [-0.181119, 0.3757757, 1.0]], ['2, k, 3', [-0.1749858, 0.4955353, 1.0]], ['2, k, 4', [-0.3131971, 0.3296362, 1.0]], ['2, k, 5', [-0.4985542, 0.4833665, 1.0]], ['2, k, 6', [-0.6227448, 0.6356093, 1.0]], ['2, k, 7', [-0.6755796, 0.6887833, 1.0]], ['2, k, 8', [-0.0346416, 0.2603584, 1.0]], ['2, k, 9', [0.03077375, 0.0387655, 1.0]], ['2, k, 10', [0.02017294, -0.1323654, 1.0]], ['2, k, 11', [0.006549454, -0.1478973, 1.0]], ['2, k, 12', [-0.2558427, -0.1029529, 1.0]], ['2, k, 13', [-0.267545, -0.2636229, 1.0]], ['2, k, 14', [-0.2527534, -0.6020829, 1.0]], ['2, k, 15', [-0.2489063, -0.6640682, 1.0]], ['2, k, 16', [-0.1211509, -0.1150615, 1.0]], ['2, k, 17', [0.02597809, -0.2527877, 1.0]], ['2, k, 18', [0.01459414, -0.599945, 1.0]], ['2, k, 19', [0.02437044, -0.6640047, 1.0]], ['2, k, 20', [-0.1826497, 0.3164394, 1.0]], ['2, k, 21', [-0.7015854, 0.7382785, 1.0]], ['2, k, 22', [-0.6981204, 0.6600732, 1.0]], ['2, k, 23', [-0.003476203, -0.1957899, 1.0]], ['2, k, 24', [0.04229843, -0.1471436, 1.0]]]
[['2, k, 0', [-0.1904192, -0.1109226, 1.0]], ['2, k, 1', [-0.1863911, 0.1351272, 1.0]], ['2, k, 2', [-0.1810978, 0.375721, 1.0]], ['2, k, 3', [-0.173702, 0.4950237, 1.0]], ['2, k, 4', [-0.3105629, 0.3174989, 1.0]], ['2, k, 5', [-0.5147693, 0.4731186, 1.0]], ['2, k, 6', [-0.653159, 0.6037524, 1.0]], ['2, k, 7', [-0.7025369, 0.6511341, 1.0]], ['2, k, 8', [-0.03302405, 0.2597558, 1.0]], ['2, k, 9', [0.03112201, 0.03839484, 1.0]], ['2, k, 10', [0.02039552, -0.131899, 1.0]], ['2, k, 11', [0.006124096, -0.1464043, 1.0]], ['2, k, 12', [-0.2557116, -0.1036237, 1.0]], ['2, k, 13', [-0.2675198, -0.2636707, 1.0]], ['2, k, 14', [-0.2526031, -0.6015182, 1.0]], ['2, k, 15', [-0.2484249, -0.6638538, 1.0]], ['2, k, 16', [-0.1208689, -0.1158422, 1.0]], ['2, k, 17', [0.02579915, -0.2527884, 1.0]], ['2, k, 18', [0.01456723, -0.5999321, 1.0]], ['2, k, 19', [0.02460703, -0.663915, 1.0]], ['2, k, 20', [-0.18261, 0.3163458, 1.0]], ['2, k, 21', [-0.748099, 0.6957625, 1.0]], ['2, k, 22', [-0.7139834, 0.6037263, 1.0]], ['2, k, 23', [-0.00871891, -0.1959487, 1.0]], ['2, k, 24', [0.03962122, -0.1556536, 1.0]]]
[['2, k, 0', [-0.190346, -0.1110882, 1.0]], ['2, k, 1', [-0.1862512, 0.1348061, 1.0]], ['2, k, 2', [-0.1809396, 0.3752068, 1.0]], ['2, k, 3', [-0.1725858, 0.4950151, 1.0]], ['2, k, 4', [-0.3107965, 0.3178783, 1.0]], ['2, k, 5', [-0.5194937, 0.437295, 1.0]], ['2, k, 6', [-0.6762787, 0.5619972, 1.0]], ['2, k, 7', [-0.725801, 0.6122077, 1.0]], ['2, k, 8', [-0.03229588, 0.2589836, 1.0]], ['2, k, 9', [0.03141702, 0.03833034, 1.0]], ['2, k, 10', [0.02122338, -0.1312766, 1.0]], ['2, k, 11', [0.002782037, -0.1494378, 1.0]], ['2, k, 12', [-0.2556294, -0.1037921, 1.0]], ['2, k, 13', [-0.2676138, -0.2636901, 1.0]], ['2, k, 14', [-0.2524914, -0.6014076, 1.0]], ['2, k, 15', [-0.2484632, -0.6639202, 1.0]], ['2, k, 16', [-0.1207877, -0.116044, 1.0]], ['2, k, 17', [0.02554059, -0.2522507, 1.0]], ['2, k, 18', [0.01459949, -0.60001, 1.0]], ['2, k, 19', [0.02441062, -0.6635366, 1.0]], ['2, k, 20', [-0.1824488, 0.3158823, 1.0]], ['2, k, 21', [-0.767754, 0.6529306, 1.0]], ['2, k, 22', [-0.7479517, 0.5901273, 1.0]], ['2, k, 23', [-0.01266723, -0.1946626, 1.0]], ['2, k, 24', [0.03011409, -0.1470581, 1.0]]]
[['2, k, 0', [-0.1898501, -0.1115649, 1.0]], ['2, k, 1', [-0.1858061, 0.13435, 1.0]], ['2, k, 2', [-0.1805479, 0.3747188, 1.0]], ['2, k, 3', [-0.1701694, 0.4957892, 1.0]], ['2, k, 4', [-0.3109914, 0.3175501, 1.0]], ['2, k, 5', [-0.5243067, 0.4185749, 1.0]], ['2, k, 6', [-0.6929708, 0.5358472, 1.0]], ['2, k, 7', [-0.7493567, 0.574334, 1.0]], ['2, k, 8', [-0.03078998, 0.2581412, 1.0]], ['2, k, 9', [0.03140226, 0.03817528, 1.0]], ['2, k, 10', [0.02154901, -0.1312041, 1.0]], ['2, k, 11', [0.007323136, -0.1473578, 1.0]], ['2, k, 12', [-0.2551192, -0.1042333, 1.0]], ['2, k, 13', [-0.267648, -0.2638147, 1.0]], ['2, k, 14', [-0.2523971, -0.6012113, 1.0]], ['2, k, 15', [-0.2485107, -0.6639274, 1.0]], ['2, k, 16', [-0.1202937, -0.1165792, 1.0]], ['2, k, 17', [0.02549328, -0.2522444, 1.0]], ['2, k, 18', [0.01448975, -0.600526, 1.0]], ['2, k, 19', [0.02614989, -0.6637506, 1.0]], ['2, k, 20', [-0.1820434, 0.3154091, 1.0]], ['2, k, 21', [-0.7948145, 0.6123828, 1.0]], ['2, k, 22', [-0.7601295, 0.5384089, 1.0]], ['2, k, 23', [-0.00260937, -0.1922564, 1.0]], ['2, k, 24', [0.03157241, -0.1560746, 1.0]]]
[['2, k, 0', [-0.1882109, -0.112456, 1.0]], ['2, k, 1', [-0.1851439, 0.13378, 1.0]], ['2, k, 2', [-0.180542, 0.3743095, 1.0]], ['2, k, 3', [-0.1684233, 0.4943421, 1.0]], ['2, k, 4', [-0.3111604, 0.3175125, 1.0]], ['2, k, 5', [-0.5298902, 0.3943527, 1.0]], ['2, k, 6', [-0.7004462, 0.4845081, 1.0]], ['2, k, 7', [-0.7672092, 0.5313877, 1.0]], ['2, k, 8', [-0.02972297, 0.2574176, 1.0]], ['2, k, 9', [0.03133901, 0.03729538, 1.0]], ['2, k, 10', [0.02224339, -0.1308457, 1.0]], ['2, k, 11', [0.008624282, -0.1482288, 1.0]], ['2, k, 12', [-0.2531667, -0.1052266, 1.0]], ['2, k, 13', [-0.2676501, -0.2638161, 1.0]], ['2, k, 14', [-0.2524337, -0.6012763, 1.0]], ['2, k, 15', [-0.2489729, -0.6636508, 1.0]], ['2, k, 16', [-0.1190096, -0.1173211, 1.0]], ['2, k, 17', [0.02560633, -0.251956, 1.0]], ['2, k, 18', [0.01459063, -0.6005409, 1.0]], ['2, k, 19', [0.02638438, -0.6640739, 1.0]], ['2, k, 20', [-0.1818826, 0.314977, 1.0]], ['2, k, 21', [-0.8099449, 0.5674159, 1.0]], ['2, k, 22', [-0.786338, 0.4991232, 1.0]], ['2, k, 23', [-0.002357, -0.1899483, 1.0]], ['2, k, 24', [0.04545541, -0.1602822, 1.0]]]
[['2, k, 0', [-0.1878909, -0.1128263, 1.0]], ['2, k, 1', [-0.1848195, 0.1333863, 1.0]], ['2, k, 2', [-0.180325, 0.3739608, 1.0]], ['2, k, 3', [-0.1675463, 0.494089, 1.0]], ['2, k, 4', [-0.3115883, 0.3167958, 1.0]], ['2, k, 5', [-0.5311933, 0.3687478, 1.0]], ['2, k, 6', [-0.718058, 0.4508144, 1.0]], ['2, k, 7', [-0.7865811, 0.4785528, 1.0]], ['2, k, 8', [-0.02861352, 0.2565884, 1.0]], ['2, k, 9', [0.03140979, 0.03710867, 1.0]], ['2, k, 10', [0.01595945, -0.1251685, 1.0]], ['2, k, 11', [0.0009409134, -0.1718151, 1.0]], ['2, k, 12', [-0.2528981, -0.1055714, 1.0]], ['2, k, 13', [-0.2676817, -0.2638143, 1.0]], ['2, k, 14', [-0.2522878, -0.6014963, 1.0]], ['2, k, 15', [-0.2484761, -0.6636294, 1.0]], ['2, k, 16', [-0.1186499, -0.1176993, 1.0]], ['2, k, 17', [0.02562645, -0.2518383, 1.0]], ['2, k, 18', [0.01472541, -0.6007563, 1.0]], ['2, k, 19', [0.02586746, -0.6638998, 1.0]], ['2, k, 20', [-0.1816329, 0.3146124, 1.0]], ['2, k, 21', [-0.8314494, 0.5136058, 1.0]], ['2, k, 22', [-0.8046458, 0.4511759, 1.0]], ['2, k, 23', [-0.007345062, -0.2213216, 1.0]], ['2, k, 24', [0.04089645, -0.1643046, 1.0]]]
[['2, k, 0', [-0.1878029, -0.1133082, 1.0]], ['2, k, 1', [-0.1845358, 0.1328771, 1.0]], ['2, k, 2', [-0.1798984, 0.3734492, 1.0]], ['2, k, 3', [-0.1649285, 0.4909167, 1.0]], ['2, k, 4', [-0.3113716, 0.3134566, 1.0]], ['2, k, 5', [-0.5323592, 0.3388032, 1.0]], ['2, k, 6', [-0.7417821, 0.4021266, 1.0]], ['2, k, 7', [-0.7938519, 0.4283895, 1.0]], ['2, k, 8', [-0.02732855, 0.2554962, 1.0]], ['2, k, 9', [0.03134704, 0.03695717, 1.0]], ['2, k, 10', [0.01752583, -0.1289124, 1.0]], ['2, k, 11', [0.00368421, -0.1568407, 1.0]], ['2, k, 12', [-0.2528974, -0.1060345, 1.0]], ['2, k, 13', [-0.2677442, -0.2641623, 1.0]], ['2, k, 14', [-0.2520159, -0.6016991, 1.0]], ['2, k, 15', [-0.2486907, -0.6643342, 1.0]], ['2, k, 16', [-0.1184822, -0.118182, 1.0]], ['2, k, 17', [0.02555089, -0.2518954, 1.0]], ['2, k, 18', [0.01490053, -0.6007149, 1.0]], ['2, k, 19', [0.02594857, -0.6641259, 1.0]], ['2, k, 20', [-0.1812365, 0.3140968, 1.0]], ['2, k, 21', [-0.8491891, 0.4535783, 1.0]], ['2, k, 22', [-0.8024712, 0.3930895, 1.0]], ['2, k, 23', [-0.009201056, -0.2044781, 1.0]], ['2, k, 24', [0.04085106, -0.1569251, 1.0]]]
[['2, k, 0', [-0.1869469, -0.114678, 1.0]], ['2, k, 1', [-0.1839021, 0.13227, 1.0]], ['2, k, 2', [-0.1795248, 0.3733307, 1.0]], ['2, k, 3', [-0.1628563, 0.4907676, 1.0]], ['2, k, 4', [-0.3102448, 0.3058195, 1.0]], ['2, k, 5', [-0.5329192, 0.3162352, 1.0]], ['2, k, 6', [-0.7451251, 0.3552631, 1.0]], ['2, k, 7', [-0.8078521, 0.3791838, 1.0]], ['2, k, 8', [-0.02527453, 0.2558075, 1.0]], ['2, k, 9', [0.03082315, 0.03543021, 1.0]], ['2, k, 10', [0.01690888, -0.1255194, 1.0]], ['2, k, 11', [0.003392523, -0.1695788, 1.0]], ['2, k, 12', [-0.2521365, -0.1076022, 1.0]], ['2, k, 13', [-0.2677252, -0.2643241, 1.0]], ['2, k, 14', [-0.2520658, -0.6019516, 1.0]], ['2, k, 15', [-0.2487449, -0.6641275, 1.0]], ['2, k, 16', [-0.1175761, -0.1193219, 1.0]], ['2, k, 17', [0.02555288, -0.2518941, 1.0]], ['2, k, 18', [0.01430125, -0.6020903, 1.0]], ['2, k, 19', [0.02453464, -0.6650602, 1.0]], ['2, k, 20', [-0.1808055, 0.3138825, 1.0]], ['2, k, 21', [-0.8635166, 0.4029653, 1.0]], ['2, k, 22', [-0.8201439, 0.3436579, 1.0]], ['2, k, 23', [-0.006782897, -0.2202556, 1.0]], ['2, k, 24', [0.03730384, -0.1717392, 1.0]]]
[['2, k, 0', [-0.1854822, -0.1156527, 1.0]], ['2, k, 1', [-0.1834583, 0.1318018, 1.0]], ['2, k, 2', [-0.1795645, 0.3731552, 1.0]], ['2, k, 3', [-0.1624088, 0.4896659, 1.0]], ['2, k, 4', [-0.3103659, 0.302875, 1.0]], ['2, k, 5', [-0.5379516, 0.2881927, 1.0]], ['2, k, 6', [-0.7589942, 0.3039912, 1.0]], ['2, k, 7', [-0.8153766, 0.3283764, 1.0]], ['2, k, 8', [-0.02578586, 0.2560858, 1.0]], ['2, k, 9', [0.0308387, 0.0354765, 1.0]], ['2, k, 10', [0.01761877, -0.1267548, 1.0]], ['2, k, 11', [0.004441531, -0.1747929, 1.0]], ['2, k, 12', [-0.2510345, -0.1089973, 1.0]], ['2, k, 13', [-0.2677601, -0.2644068, 1.0]], ['2, k, 14', [-0.2520681, -0.6020957, 1.0]], ['2, k, 15', [-0.2488063, -0.6640939, 1.0]], ['2, k, 16', [-0.1155952, -0.1199012, 1.0]], ['2, k, 17', [0.02551335, -0.2519465, 1.0]], ['2, k, 18', [0.01429429, -0.6015915, 1.0]], ['2, k, 19', [0.02209337, -0.6643956, 1.0]], ['2, k, 20', [-0.1807647, 0.3136723, 1.0]], ['2, k, 21', [-0.8776169, 0.3416243, 1.0]], ['2, k, 22', [-0.8273569, 0.2953649, 1.0]], ['2, k, 23', [-0.0008362806, -0.2212194, 1.0]], ['2, k, 24', [0.04250478, -0.1671536, 1.0]]]
