[['2, k, 0', [-0.152988, 0.2190561, 1.0]], ['2, k, 1', [-0.1472702, 0.4989168, 1.0]], ['2, k, 2', [-0.1442142, 0.7715973, 1.0]], ['2, k, 3', [-0.1385644, 0.9143327, 1.0]], ['2, k, 4', [-0.2975523, 0.6544583, 1.0]], ['2, k, 5', [-0.3681784, 0.4150611, 1.0]], ['2, k, 6', [-0.3589596, 0.1865668, 1.0]], ['2, k, 7', [-0.3428462, 0.1266145, 1.0]], ['2, k, 8', [0.02794511, 0.6352495, 1.0]], ['2, k, 9', [0.06796502, 0.3892254, 1.0]], ['2, k, 10', [0.04925401, 0.1185781, 1.0]], ['2, k, 11', [0.0314151, 0.04220482, 1.0]], ['2, k, 12', [-0.2164389, 0.2178424, 1.0]], ['2, k, 13', [-0.2624405, -0.2153808, 1.0]], ['2, k, 14', [-0.2487515, -0.5581027, 1.0]], ['2, k, 15', [-0.2360401, -0.6322948, 1.0]], ['2, k, 16', [-0.08577914, 0.2145284, 1.0]], ['2, k, 17', [-0.06929022, -0.2210905, 1.0]], ['2, k, 18', [-0.08471482, -0.5507338, 1.0]], ['2, k, 19', [-0.08595476, -0.6207148, 1.0]], ['2, k, 20', [-0.144828, 0.704546, 1.0]], ['2, k, 21', [-0.3368221, 0.04441084, 1.0]], ['2, k, 22', [-0.3680214, 0.08615493, 1.0]], ['2, k, 23', [0.02354058, -0.04006042, 1.0]], ['2, k, 24', [0.06872932, 0.0574622, 1.0]]]
[['2, k, 0', [-0.1640213, 0.2139041, 1.0]], ['2, k, 1', [-0.1603139, 0.4942137, 1.0]], ['2, k, 2', [-0.1563112, 0.7655221, 1.0]], ['2, k, 3', [-0.1512307, 0.9168888, 1.0]], ['2, k, 4', [-0.3158329, 0.6538315, 1.0]], ['2, k, 5', [-0.3777899, 0.4136046, 1.0]], ['2, k, 6', [-0.3706828, 0.1797864, 1.0]], ['2, k, 7', [-0.3614208, 0.09757243, 1.0]], ['2, k, 8', [0.01241915, 0.6290558, 1.0]], ['2, k, 9', [0.04792648, 0.3774612, 1.0]], ['2, k, 10', [0.06354554, 0.1513517, 1.0]], ['2, k, 11', [0.05471626, 0.07368343, 1.0]], ['2, k, 12', [-0.2276813, 0.2139478, 1.0]], ['2, k, 13', [-0.2587392, -0.2205024, 1.0]], ['2, k, 14', [-0.2466621, -0.5605351, 1.0]], ['2, k, 15', [-0.2369488, -0.6340276, 1.0]], ['2, k, 16', [-0.09634047, 0.2083498, 1.0]], ['2, k, 17', [-0.0670716, -0.2263805, 1.0]], ['2, k, 18', [-0.0852597, -0.550768, 1.0]], ['2, k, 19', [-0.08483385, -0.6225435, 1.0]], ['2, k, 20', [-0.1573871, 0.6989771, 1.0]], ['2, k, 21', [-0.3561377, 0.01881182, 1.0]], ['2, k, 22', [-0.3294629, 0.04607875, 1.0]], ['2, k, 23', [0.04694893, 0.004212336, 1.0]], ['2, k, 24', [0.0193647, 0.09565321, 1.0]]]
[['2, k, 0', [-0.1637976, 0.2137572, 1.0]], ['2, k, 1', [-0.1602818, 0.4939979, 1.0]], ['2, k, 2', [-0.1564254, 0.7652625, 1.0]], ['2, k, 3', [-0.1513178, 0.9168668, 1.0]], ['2, k, 4', [-0.3170255, 0.653506, 1.0]], ['2, k, 5', [-0.3793643, 0.4133527, 1.0]], ['2, k, 6', [-0.3676443, 0.1559034, 1.0]], ['2, k, 7', [-0.3561226, 0.076798, 1.0]], ['2, k, 8', [0.01189663, 0.630159, 1.0]], ['2, k, 9', [0.0666972, 0.4097026, 1.0]], ['2, k, 10', [0.0819717, 0.2001563, 1.0]], ['2, k, 11', [0.07471449, 0.1204659, 1.0]], ['2, k, 12', [-0.2274058, 0.2135756, 1.0]], ['2, k, 13', [-0.2589402, -0.2208914, 1.0]], ['2, k, 14', [-0.2467636, -0.5603842, 1.0]], ['2, k, 15', [-0.2368746, -0.6336718, 1.0]], ['2, k, 16', [-0.09610789, 0.2084774, 1.0]], ['2, k, 17', [-0.06783393, -0.2264384, 1.0]], ['2, k, 18', [-0.08529545, -0.5506858, 1.0]], ['2, k, 19', [-0.08425389, -0.6228636, 1.0]], ['2, k, 20', [-0.1574665, 0.6987271, 1.0]], ['2, k, 21', [-0.3383923, -0.0003601755, 1.0]], ['2, k, 22', [-0.3150602, 0.08110545, 1.0]], ['2, k, 23', [0.07657614, 0.04291941, 1.0]], ['2, k, 24', [0.03261872, 0.1285585, 1.0]]]
[['2, k, 0', [-0.1636681, 0.2138191, 1.0]], ['2, k, 1', [-0.1603208, 0.4940898, 1.0]], ['2, k, 2', [-0.1567419, 0.7654945, 1.0]], ['2, k, 3', [-0.1514163, 0.9169933, 1.0]], ['2, k, 4', [-0.317461, 0.6538018, 1.0]], ['2, k, 5', [-0.379411, 0.4129891, 1.0]], ['2, k, 6', [-0.368283, 0.1557882, 1.0]], ['2, k, 7', [-0.3542198, 0.07741605, 1.0]], ['2, k, 8', [0.01226086, 0.6313763, 1.0]], ['2, k, 9', [0.0818085, 0.4186772, 1.0]], ['2, k, 10', [0.09695333, 0.2559962, 1.0]], ['2, k, 11', [0.09455421, 0.1854442, 1.0]], ['2, k, 12', [-0.227317, 0.213522, 1.0]], ['2, k, 13', [-0.2579136, -0.2206757, 1.0]], ['2, k, 14', [-0.2467681, -0.5606515, 1.0]], ['2, k, 15', [-0.2353352, -0.6342641, 1.0]], ['2, k, 16', [-0.09589953, 0.2088284, 1.0]], ['2, k, 17', [-0.06987204, -0.2258822, 1.0]], ['2, k, 18', [-0.08565602, -0.5509678, 1.0]], ['2, k, 19', [-0.08378056, -0.623033, 1.0]], ['2, k, 20', [-0.1576993, 0.6989114, 1.0]], ['2, k, 21', [-0.3389384, 0.001765077, 1.0]], ['2, k, 22', [-0.3146976, 0.09558456, 1.0]], ['2, k, 23', [0.09399521, 0.1239516, 1.0]], ['2, k, 24', [0.05483719, 0.1901375, 1.0]]]
[['2, k, 0', [-0.1633747, 0.2138758, 1.0]], ['2, k, 1', [-0.1603772, 0.4942395, 1.0]], ['2, k, 2', [-0.1574524, 0.7659134, 1.0]], ['2, k, 3', [-0.1516915, 0.9171183, 1.0]], ['2, k, 4', [-0.3179717, 0.6537577, 1.0]], ['2, k, 5', [-0.3795619, 0.4138534, 1.0]], ['2, k, 6', [-0.3686422, 0.156208, 1.0]], ['2, k, 7', [-0.352277, 0.07845171, 1.0]], ['2, k, 8', [0.0126669, 0.6340004, 1.0]], ['2, k, 9', [0.09839372, 0.4388148, 1.0]], ['2, k, 10', [0.1301547, 0.3605278, 1.0]], ['2, k, 11', [0.1097622, 0.2846262, 1.0]], ['2, k, 12', [-0.2271675, 0.2134931, 1.0]], ['2, k, 13', [-0.2586421, -0.2206599, 1.0]], ['2, k, 14', [-0.2470893, -0.5603027, 1.0]], ['2, k, 15', [-0.2348164, -0.6331776, 1.0]], ['2, k, 16', [-0.0954546, 0.2090433, 1.0]], ['2, k, 17', [-0.06946602, -0.2258637, 1.0]], ['2, k, 18', [-0.08655597, -0.5532313, 1.0]], ['2, k, 19', [-0.08307704, -0.6231057, 1.0]], ['2, k, 20', [-0.1582224, 0.6992432, 1.0]], ['2, k, 21', [-0.3430985, 0.007884081, 1.0]], ['2, k, 22', [-0.3178244, 0.07570123, 1.0]], ['2, k, 23', [0.1028282, 0.2430822, 1.0]], ['2, k, 24', [0.07101768, 0.2914034, 1.0]]]
[['2, k, 0', [-0.1632526, 0.2143261, 1.0]], ['2, k, 1', [-0.1608352, 0.4945373, 1.0]], ['2, k, 2', [-0.1587802, 0.7659636, 1.0]], ['2, k, 3', [-0.1522968, 0.9172743, 1.0]], ['2, k, 4', [-0.3166473, 0.6547266, 1.0]], ['2, k, 5', [-0.3800416, 0.4138102, 1.0]], ['2, k, 6', [-0.3683754, 0.1573064, 1.0]], ['2, k, 7', [-0.3492246, 0.08439732, 1.0]], ['2, k, 8', [0.01118271, 0.6435853, 1.0]], ['2, k, 9', [0.1210879, 0.4710762, 1.0]], ['2, k, 10', [0.1373406, 0.4598339, 1.0]], ['2, k, 11', [0.1244626, 0.3891531, 1.0]], ['2, k, 12', [-0.2271546, 0.2137824, 1.0]], ['2, k, 13', [-0.2585919, -0.2203999, 1.0]], ['2, k, 14', [-0.2471832, -0.5598487, 1.0]], ['2, k, 15', [-0.2343895, -0.6309519, 1.0]], ['2, k, 16', [-0.09518733, 0.2096458, 1.0]], ['2, k, 17', [-0.06961307, -0.2255574, 1.0]], ['2, k, 18', [-0.08649934, -0.55334, 1.0]], ['2, k, 19', [-0.0830262, -0.6235011, 1.0]], ['2, k, 20', [-0.159317, 0.6993709, 1.0]], ['2, k, 21', [-0.3403217, 0.008564922, 1.0]], ['2, k, 22', [-0.306917, 0.08837187, 1.0]], ['2, k, 23', [0.1220025, 0.356321, 1.0]], ['2, k, 24', [0.08753525, 0.3730497, 1.0]]]
[['2, k, 0', [-0.1627183, 0.2152153, 1.0]], ['2, k, 1', [-0.1606482, 0.4949532, 1.0]], ['2, k, 2', [-0.1588352, 0.7658889, 1.0]], ['2, k, 3', [-0.1526419, 0.9170368, 1.0]], ['2, k, 4', [-0.3155308, 0.6556352, 1.0]], ['2, k, 5', [-0.3800886, 0.4146103, 1.0]], ['2, k, 6', [-0.3699668, 0.1687569, 1.0]], ['2, k, 7', [-0.3498018, 0.09012777, 1.0]], ['2, k, 8', [0.01033512, 0.6460468, 1.0]], ['2, k, 9', [0.1200186, 0.4944179, 1.0]], ['2, k, 10', [0.1143355, 0.5034897, 1.0]], ['2, k, 11', [0.1424294, 0.4521205, 1.0]], ['2, k, 12', [-0.2266871, 0.2143467, 1.0]], ['2, k, 13', [-0.2585501, -0.2200296, 1.0]], ['2, k, 14', [-0.2478271, -0.5602039, 1.0]], ['2, k, 15', [-0.2346579, -0.6298505, 1.0]], ['2, k, 16', [-0.0946269, 0.2108852, 1.0]], ['2, k, 17', [-0.06891896, -0.2244816, 1.0]], ['2, k, 18', [-0.08609521, -0.5525255, 1.0]], ['2, k, 19', [-0.08279979, -0.6239152, 1.0]], ['2, k, 20', [-0.159314, 0.6994477, 1.0]], ['2, k, 21', [-0.3355447, 0.008901493, 1.0]], ['2, k, 22', [-0.3071951, 0.08734677, 1.0]], ['2, k, 23', [0.1640052, 0.4196137, 1.0]], ['2, k, 24', [0.1138246, 0.4600365, 1.0]]]
[['2, k, 0', [-0.1625073, 0.2158616, 1.0]], ['2, k, 1', [-0.160978, 0.4954023, 1.0]], ['2, k, 2', [-0.1597848, 0.766053, 1.0]], ['2, k, 3', [-0.1528426, 0.916905, 1.0]], ['2, k, 4', [-0.3146767, 0.6561286, 1.0]], ['2, k, 5', [-0.3804064, 0.4148857, 1.0]], ['2, k, 6', [-0.3704291, 0.173372, 1.0]], ['2, k, 7', [-0.3501137, 0.09498342, 1.0]], ['2, k, 8', [0.01010243, 0.6462964, 1.0]], ['2, k, 9', [0.1508675, 0.5128471, 1.0]], ['2, k, 10', [0.1496915, 0.550494, 1.0]], ['2, k, 11', [0.1399025, 0.5584536, 1.0]], ['2, k, 12', [-0.2265665, 0.2147947, 1.0]], ['2, k, 13', [-0.2588255, -0.2198055, 1.0]], ['2, k, 14', [-0.2475842, -0.5602675, 1.0]], ['2, k, 15', [-0.2355798, -0.6306289, 1.0]], ['2, k, 16', [-0.09434013, 0.211724, 1.0]], ['2, k, 17', [-0.06743784, -0.2235158, 1.0]], ['2, k, 18', [-0.08563592, -0.5520989, 1.0]], ['2, k, 19', [-0.08276679, -0.6238958, 1.0]], ['2, k, 20', [-0.1601161, 0.6996852, 1.0]], ['2, k, 21', [-0.3415063, 0.01620204, 1.0]], ['2, k, 22', [-0.3056305, 0.1091355, 1.0]], ['2, k, 23', [0.178139, 0.536127, 1.0]], ['2, k, 24', [0.101706, 0.5695347, 1.0]]]
[['2, k, 0', [-0.162244, 0.2163938, 1.0]], ['2, k, 1', [-0.1610702, 0.4958758, 1.0]], ['2, k, 2', [-0.1603384, 0.7664874, 1.0]], ['2, k, 3', [-0.1528691, 0.917217, 1.0]], ['2, k, 4', [-0.3141817, 0.6563783, 1.0]], ['2, k, 5', [-0.3810003, 0.4054555, 1.0]], ['2, k, 6', [-0.3703727, 0.1753861, 1.0]], ['2, k, 7', [-0.3502994, 0.09585049, 1.0]], ['2, k, 8', [0.009927972, 0.6478029, 1.0]], ['2, k, 9', [0.1526915, 0.5875046, 1.0]], ['2, k, 10', [0.1411124, 0.639122, 1.0]], ['2, k, 11', [0.1425717, 0.6531268, 1.0]], ['2, k, 12', [-0.2264111, 0.2151451, 1.0]], ['2, k, 13', [-0.2591704, -0.2195031, 1.0]], ['2, k, 14', [-0.2473531, -0.5605696, 1.0]], ['2, k, 15', [-0.2372669, -0.6336238, 1.0]], ['2, k, 16', [-0.0939573, 0.2124623, 1.0]], ['2, k, 17', [-0.06999941, -0.2227676, 1.0]], ['2, k, 18', [-0.08557396, -0.5521196, 1.0]], ['2, k, 19', [-0.08283068, -0.6236489, 1.0]], ['2, k, 20', [-0.1605507, 0.7001314, 1.0]], ['2, k, 21', [-0.3413617, 0.01495383, 1.0]], ['2, k, 22', [-0.3067907, 0.115456, 1.0]], ['2, k, 23', [0.173096, 0.6514609, 1.0]], ['2, k, 24', [0.09528618, 0.6524079, 1.0]]]
[['2, k, 0', [-0.1617984, 0.2169039, 1.0]], ['2, k, 1', [-0.1611075, 0.4963636, 1.0]], ['2, k, 2', [-0.1608894, 0.7670483, 1.0]], ['2, k, 3', [-0.1528544, 0.9172392, 1.0]], ['2, k, 4', [-0.313882, 0.6566334, 1.0]], ['2, k, 5', [-0.3816245, 0.4117875, 1.0]], ['2, k, 6', [-0.3699428, 0.1770645, 1.0]], ['2, k, 7', [-0.350154, 0.09896362, 1.0]], ['2, k, 8', [0.009684332, 0.6498516, 1.0]], ['2, k, 9', [0.1515661, 0.6514376, 1.0]], ['2, k, 10', [0.1447834, 0.7126073, 1.0]], ['2, k, 11', [0.134998, 0.7451258, 1.0]], ['2, k, 12', [-0.2261516, 0.215301, 1.0]], ['2, k, 13', [-0.2583287, -0.2186774, 1.0]], ['2, k, 14', [-0.2473636, -0.5606437, 1.0]], ['2, k, 15', [-0.2378492, -0.6353829, 1.0]], ['2, k, 16', [-0.09323913, 0.2135076, 1.0]], ['2, k, 17', [-0.07096867, -0.2219912, 1.0]], ['2, k, 18', [-0.08556654, -0.5521066, 1.0]], ['2, k, 19', [-0.08307024, -0.6238028, 1.0]], ['2, k, 20', [-0.160972, 0.7006668, 1.0]], ['2, k, 21', [-0.3405864, 0.02144809, 1.0]], ['2, k, 22', [-0.3074907, 0.1061184, 1.0]], ['2, k, 23', [0.1645308, 0.7491116, 1.0]], ['2, k, 24', [0.08738402, 0.7483892, 1.0]]]
[['2, k, 0', [-0.1607155, 0.2184502, 1.0]], ['2, k, 1', [-0.1609648, 0.496846, 1.0]], ['2, k, 2', [-0.1610894, 0.7671041, 1.0]], ['2, k, 3', [-0.1530466, 0.9170543, 1.0]], ['2, k, 4', [-0.3135252, 0.6570299, 1.0]], ['2, k, 5', [-0.381196, 0.4152441, 1.0]], ['2, k, 6', [-0.3706294, 0.1795242, 1.0]], ['2, k, 7', [-0.3505588, 0.09910524, 1.0]], ['2, k, 8', [0.00914186, 0.6509196, 1.0]], ['2, k, 9', [0.1472091, 0.6875554, 1.0]], ['2, k, 10', [0.1381124, 0.7996536, 1.0]], ['2, k, 11', [0.1245192, 0.8363917, 1.0]], ['2, k, 12', [-0.2252539, 0.2167414, 1.0]], ['2, k, 13', [-0.2581697, -0.2173754, 1.0]], ['2, k, 14', [-0.2471143, -0.56059, 1.0]], ['2, k, 15', [-0.2381617, -0.6356637, 1.0]], ['2, k, 16', [-0.09204619, 0.2150423, 1.0]], ['2, k, 17', [-0.07171119, -0.2206593, 1.0]], ['2, k, 18', [-0.08510088, -0.5511284, 1.0]], ['2, k, 19', [-0.08316644, -0.6238649, 1.0]], ['2, k, 20', [-0.1611011, 0.7008024, 1.0]], ['2, k, 21', [-0.3406185, 0.02144902, 1.0]], ['2, k, 22', [-0.3084497, 0.1106742, 1.0]], ['2, k, 23', [0.1295871, 0.8586311, 1.0]], ['2, k, 24', [0.07454488, 0.8237941, 1.0]]]
[['2, k, 0', [-0.160429, 0.2185549, 1.0]], ['2, k, 1', [-0.1607433, 0.4975529, 1.0]], ['2, k, 2', [-0.1609842, 0.7690611, 1.0]], ['2, k, 3', [-0.153215, 0.9169077, 1.0]], ['2, k, 4', [-0.3131377, 0.6570567, 1.0]], ['2, k, 5', [-0.380736, 0.4162085, 1.0]], ['2, k, 6', [-0.3700372, 0.1801419, 1.0]], ['2, k, 7', [-0.3492337, 0.09931155, 1.0]], ['2, k, 8', [0.007060304, 0.6483085, 1.0]], ['2, k, 9', [0.1377752, 0.7259877, 1.0]], ['2, k, 10', [0.131074, 0.8593721, 1.0]], ['2, k, 11', [0.1103298, 0.9133039, 1.0]], ['2, k, 12', [-0.225061, 0.2168327, 1.0]], ['2, k, 13', [-0.2592254, -0.2180011, 1.0]], ['2, k, 14', [-0.2471799, -0.5604189, 1.0]], ['2, k, 15', [-0.2384227, -0.6364809, 1.0]], ['2, k, 16', [-0.09162731, 0.2151498, 1.0]], ['2, k, 17', [-0.07173888, -0.2206355, 1.0]], ['2, k, 18', [-0.08514298, -0.5527513, 1.0]], ['2, k, 19', [-0.08199918, -0.6258849, 1.0]], ['2, k, 20', [-0.1609653, 0.7023684, 1.0]], ['2, k, 21', [-0.3454191, 0.02347651, 1.0]], ['2, k, 22', [-0.3040018, 0.09673011, 1.0]], ['2, k, 23', [0.1075472, 0.9406207, 1.0]], ['2, k, 24', [0.0620646, 0.9044528, 1.0]]]
[['2, k, 0', [-0.1597181, 0.2203172, 1.0]], ['2, k, 1', [-0.1603567, 0.4993458, 1.0]], ['2, k, 2', [-0.1608117, 0.7705836, 1.0]], ['2, k, 3', [-0.1532063, 0.9171255, 1.0]], ['2, k, 4', [-0.3134116, 0.6567736, 1.0]], ['2, k, 5', [-0.3797804, 0.4194154, 1.0]], ['2, k, 6', [-0.3697176, 0.1803224, 1.0]], ['2, k, 7', [-0.3506909, 0.1014062, 1.0]], ['2, k, 8', [0.008467142, 0.6548852, 1.0]], ['2, k, 9', [0.1520522, 0.7583385, 1.0]], ['2, k, 10', [0.1121906, 0.9391373, 1.0]], ['2, k, 11', [0.09571332, 0.9872448, 1.0]], ['2, k, 12', [-0.2244879, 0.2185877, 1.0]], ['2, k, 13', [-0.2593007, -0.2162136, 1.0]], ['2, k, 14', [-0.2473488, -0.5603544, 1.0]], ['2, k, 15', [-0.2382693, -0.6364104, 1.0]], ['2, k, 16', [-0.09085811, 0.2167789, 1.0]], ['2, k, 17', [-0.0714452, -0.2192583, 1.0]], ['2, k, 18', [-0.08487857, -0.5526968, 1.0]], ['2, k, 19', [-0.08204433, -0.6255703, 1.0]], ['2, k, 20', [-0.1607568, 0.7039731, 1.0]], ['2, k, 21', [-0.3426415, 0.02252447, 1.0]], ['2, k, 22', [-0.3117453, 0.1235064, 1.0]], ['2, k, 23', [0.08505972, 1.022247, 1.0]], ['2, k, 24', [0.04193163, 0.9900789, 1.0]]]
[['2, k, 0', [-0.1582129, 0.2253855, 1.0]], ['2, k, 1', [-0.1596125, 0.5013334, 1.0]], ['2, k, 2', [-0.1603678, 0.7710199, 1.0]], ['2, k, 3', [-0.1532481, 0.9172335, 1.0]], ['2, k, 4', [-0.3139292, 0.6570473, 1.0]], ['2, k, 5', [-0.3786095, 0.4210133, 1.0]], ['2, k, 6', [-0.3701348, 0.1806182, 1.0]], ['2, k, 7', [-0.3516972, 0.1001632, 1.0]], ['2, k, 8', [0.01132882, 0.6691524, 1.0]], ['2, k, 9', [0.1513259, 0.7995644, 1.0]], ['2, k, 10', [0.1017825, 0.9968069, 1.0]], ['2, k, 11', [0.08330999, 1.049583, 1.0]], ['2, k, 12', [-0.2230561, 0.2227082, 1.0]], ['2, k, 13', [-0.2599228, -0.2120042, 1.0]], ['2, k, 14', [-0.2462466, -0.560385, 1.0]], ['2, k, 15', [-0.2379371, -0.6344149, 1.0]], ['2, k, 16', [-0.08939467, 0.222651, 1.0]], ['2, k, 17', [-0.07172727, -0.2140121, 1.0]], ['2, k, 18', [-0.08496457, -0.5528501, 1.0]], ['2, k, 19', [-0.08184544, -0.6250848, 1.0]], ['2, k, 20', [-0.160287, 0.7046781, 1.0]], ['2, k, 21', [-0.3431417, 0.02156141, 1.0]], ['2, k, 22', [-0.3091939, 0.1145994, 1.0]], ['2, k, 23', [0.07803475, 1.092962, 1.0]], ['2, k, 24', [0.03090913, 1.066988, 1.0]]]
[['2, k, 0', [-0.1565752, 0.2312236, 1.0]], ['2, k, 1', [-0.159054, 0.5041469, 1.0]], ['2, k, 2', [-0.1603719, 0.7715208, 1.0]], ['2, k, 3', [-0.1528007, 0.9170589, 1.0]], ['2, k, 4', [-0.3135562, 0.6550508, 1.0]], ['2, k, 5', [-0.3766432, 0.4237263, 1.0]], ['2, k, 6', [-0.3677445, 0.1819265, 1.0]], ['2, k, 7', [-0.3485308, 0.1000155, 1.0]], ['2, k, 8', [0.009625145, 0.6915066, 1.0]], ['2, k, 9', [0.09690632, 0.9107216, 1.0]], ['2, k, 10', [0.05166645, 1.127492, 1.0]], ['2, k, 11', [0.02889759, 1.201624, 1.0]], ['2, k, 12', [-0.2212799, 0.2278325, 1.0]], ['2, k, 13', [-0.2596625, -0.206589, 1.0]], ['2, k, 14', [-0.2459056, -0.5607278, 1.0]], ['2, k, 15', [-0.2379708, -0.6345747, 1.0]], ['2, k, 16', [-0.08798752, 0.2290186, 1.0]], ['2, k, 17', [-0.07178435, -0.2083787, 1.0]], ['2, k, 18', [-0.084839, -0.5516838, 1.0]], ['2, k, 19', [-0.08387798, -0.6242861, 1.0]], ['2, k, 20', [-0.1602094, 0.705598, 1.0]], ['2, k, 21', [-0.3416882, 0.02153043, 1.0]], ['2, k, 22', [-0.302956, 0.103446, 1.0]], ['2, k, 23', [0.01550536, 1.255329, 1.0]], ['2, k, 24', [-0.01704343, 1.177243, 1.0]]]
[['2, k, 0', [-0.1554573, 0.2334549, 1.0]], ['2, k, 1', [-0.1582606, 0.5054935, 1.0]], ['2, k, 2', [-0.1599656, 0.7717418, 1.0]], ['2, k, 3', [-0.1512513, 0.9176542, 1.0]], ['2, k, 4', [-0.313551, 0.6536061, 1.0]], ['2, k, 5', [-0.3766681, 0.4243003, 1.0]], ['2, k, 6', [-0.367861, 0.1817088, 1.0]], ['2, k, 7', [-0.3468186, 0.09630583, 1.0]], ['2, k, 8', [0.00969119, 0.6913368, 1.0]], ['2, k, 9', [0.09733099, 0.9149202, 1.0]], ['2, k, 10', [0.04614298, 1.135921, 1.0]], ['2, k, 11', [0.02005243, 1.219254, 1.0]], ['2, k, 12', [-0.2198397, 0.2302929, 1.0]], ['2, k, 13', [-0.259309, -0.2039733, 1.0]], ['2, k, 14', [-0.2465295, -0.5589969, 1.0]], ['2, k, 15', [-0.2363179, -0.6311409, 1.0]], ['2, k, 16', [-0.08715141, 0.2310005, 1.0]], ['2, k, 17', [-0.07071923, -0.206879, 1.0]], ['2, k, 18', [-0.08483145, -0.5516271, 1.0]], ['2, k, 19', [-0.08379957, -0.6242384, 1.0]], ['2, k, 20', [-0.1597214, 0.7060809, 1.0]], ['2, k, 21', [-0.33895, 0.02128482, 1.0]], ['2, k, 22', [-0.3050412, 0.1185633, 1.0]], ['2, k, 23', [0.001968849, 1.285327, 1.0]], ['2, k, 24', [-0.02300714, 1.192742, 1.0]]]
[['2, k, 0', [-0.1545911, 0.2363323, 1.0]], ['2, k, 1', [-0.1573084, 0.5071765, 1.0]], ['2, k, 2', [-0.1591223, 0.7721128, 1.0]], ['2, k, 3', [-0.1500586, 0.9181774, 1.0]], ['2, k, 4', [-0.3113706, 0.6550913, 1.0]], ['2, k, 5', [-0.3758666, 0.4277051, 1.0]], ['2, k, 6', [-0.3681913, 0.1815041, 1.0]], ['2, k, 7', [-0.3521992, 0.09050353, 1.0]], ['2, k, 8', [0.01003371, 0.6960648, 1.0]], ['2, k, 9', [0.09866949, 0.9228213, 1.0]], ['2, k, 10', [0.03973977, 1.151004, 1.0]], ['2, k, 11', [0.01306766, 1.24166, 1.0]], ['2, k, 12', [-0.2188403, 0.2330082, 1.0]], ['2, k, 13', [-0.2591126, -0.2010523, 1.0]], ['2, k, 14', [-0.246742, -0.5581163, 1.0]], ['2, k, 15', [-0.236139, -0.6301314, 1.0]], ['2, k, 16', [-0.08646604, 0.2339118, 1.0]], ['2, k, 17', [-0.06706519, -0.204896, 1.0]], ['2, k, 18', [-0.08478817, -0.5518172, 1.0]], ['2, k, 19', [-0.08398585, -0.6242951, 1.0]], ['2, k, 20', [-0.1588489, 0.7067686, 1.0]], ['2, k, 21', [-0.3407986, 0.01367639, 1.0]], ['2, k, 22', [-0.307808, 0.1131942, 1.0]], ['2, k, 23', [-0.005071197, 1.300974, 1.0]], ['2, k, 24', [-0.02531174, 1.205157, 1.0]]]
[['2, k, 0', [-0.151563, 0.2409189, 1.0]], ['2, k, 1', [-0.1557737, 0.509347, 1.0]], ['2, k, 2', [-0.1585472, 0.7723888, 1.0]], ['2, k, 3', [-0.1491237, 0.9185501, 1.0]], ['2, k, 4', [-0.3098288, 0.653968, 1.0]], ['2, k, 5', [-0.3750505, 0.4282666, 1.0]], ['2, k, 6', [-0.3679363, 0.1815602, 1.0]], ['2, k, 7', [-0.3527153, 0.09524385, 1.0]], ['2, k, 8', [0.009927682, 0.7105603, 1.0]], ['2, k, 9', [0.09709521, 0.9306262, 1.0]], ['2, k, 10', [0.03721184, 1.162346, 1.0]], ['2, k, 11', [0.009564352, 1.25229, 1.0]], ['2, k, 12', [-0.2158218, 0.2368408, 1.0]], ['2, k, 13', [-0.2585022, -0.1968717, 1.0]], ['2, k, 14', [-0.2468353, -0.558603, 1.0]], ['2, k, 15', [-0.2366076, -0.6315829, 1.0]], ['2, k, 16', [-0.08352079, 0.2391703, 1.0]], ['2, k, 17', [-0.06711555, -0.1999208, 1.0]], ['2, k, 18', [-0.08494312, -0.5514457, 1.0]], ['2, k, 19', [-0.08380857, -0.6239747, 1.0]], ['2, k, 20', [-0.1580901, 0.7074651, 1.0]], ['2, k, 21', [-0.3431822, 0.01862266, 1.0]], ['2, k, 22', [-0.3082376, 0.110264, 1.0]], ['2, k, 23', [-0.009725688, 1.314087, 1.0]], ['2, k, 24', [-0.03546178, 1.220739, 1.0]]]
