[['2, k, 0', [0.0710514, -0.24574, 1.0]], ['2, k, 1', [0.0606612, 0.0748442, 1.0]], ['2, k, 2', [0.0502018, 0.388667, 1.0]], ['2, k, 3', [0.0952725, 0.511121, 1.0]], ['2, k, 4', [-0.0984724, 0.296722, 1.0]], ['2, k, 5', [-0.323701, 0.189032, 1.0]], ['2, k, 6', [-0.252567, 0.436946, 1.0]], ['2, k, 7', [-0.245337, 0.487881, 1.0]], ['2, k, 8', [0.233813, 0.29444, 1.0]], ['2, k, 9', [0.461919, 0.185015, 1.0]], ['2, k, 10', [0.402341, 0.457955, 1.0]], ['2, k, 11', [0.388141, 0.518203, 1.0]], ['2, k, 12', [-0.00533307, -0.24243, 1.0]], ['2, k, 13', [-0.0419639, -0.686586, 1.0]], ['2, k, 14', [-0.0456472, -1.12021, 1.0]], ['2, k, 15', [-0.0584617, -1.19807, 1.0]], ['2, k, 16', [0.1458, -0.24342, 1.0]], ['2, k, 17', [0.134168, -0.699506, 1.0]], ['2, k, 18', [0.140272, -1.13896, 1.0]], ['2, k, 19', [0.134362, -1.19034, 1.0]], ['2, k, 20', [0.0528365, 0.311197, 1.0]], ['2, k, 21', [-0.238205, 0.546228, 1.0]], ['2, k, 22', [-0.281442, 0.507599, 1.0]], ['2, k, 23', [0.377353, 0.581506, 1.0]], ['2, k, 24', [0.415117, 0.533651, 1.0]]]
[['2, k, 0', [-0.0249827, -0.28174, 1.0]], ['2, k, 1', [0.0359109, 0.0260327, 1.0]], ['2, k, 2', [0.0915588, 0.329424, 1.0]], ['2, k, 3', [0.136084, 0.459696, 1.0]], ['2, k, 4', [-0.0765194, 0.268077, 1.0]], ['2, k, 5', [-0.295688, 0.239712, 1.0]], ['2, k, 6', [-0.154942, 0.0458297, 1.0]], ['2, k, 7', [-0.102272, -0.0191766, 1.0]], ['2, k, 8', [0.243874, 0.236062, 1.0]], ['2, k, 9', [0.350199, 0.0613211, 1.0]], ['2, k, 10', [0.127796, -0.0319823, 1.0]], ['2, k, 11', [0.0994631, -0.0652581, 1.0]], ['2, k, 12', [-0.0865194, -0.271868, 1.0]], ['2, k, 13', [-0.102682, -0.709886, 1.0]], ['2, k, 14', [-0.0463983, -1.12751, 1.0]], ['2, k, 15', [-0.0870826, -1.18855, 1.0]], ['2, k, 16', [0.0370428, -0.285462, 1.0]], ['2, k, 17', [0.084925, -0.735575, 1.0]], ['2, k, 18', [0.121666, -1.12087, 1.0]], ['2, k, 19', [0.106485, -1.1779, 1.0]], ['2, k, 20', [0.0780827, 0.255834, 1.0]], ['2, k, 21', [-0.0391572, -0.084468, 1.0]], ['2, k, 22', [-0.0583686, 0.0540844, 1.0]], ['2, k, 23', [0.0671752, -0.0706375, 1.0]], ['2, k, 24', [0.0963797, -0.00629587, 1.0]]]
[['2, k, 0', [-0.0281539, -0.280847, 1.0]], ['2, k, 1', [0.034372, 0.0247867, 1.0]], ['2, k, 2', [0.0915195, 0.32522, 1.0]], ['2, k, 3', [0.134843, 0.45693, 1.0]], ['2, k, 4', [-0.0756887, 0.26646, 1.0]], ['2, k, 5', [-0.296123, 0.241116, 1.0]], ['2, k, 6', [-0.16083, 0.0338906, 1.0]], ['2, k, 7', [-0.110244, -0.0379021, 1.0]], ['2, k, 8', [0.243462, 0.236566, 1.0]], ['2, k, 9', [0.34254, 0.063931, 1.0]], ['2, k, 10', [0.125195, -0.0348581, 1.0]], ['2, k, 11', [0.0724154, -0.0796488, 1.0]], ['2, k, 12', [-0.0896853, -0.269805, 1.0]], ['2, k, 13', [-0.101453, -0.713545, 1.0]], ['2, k, 14', [-0.0517499, -1.13871, 1.0]], ['2, k, 15', [-0.0933369, -1.19245, 1.0]], ['2, k, 16', [0.033945, -0.285823, 1.0]], ['2, k, 17', [0.0893009, -0.735217, 1.0]], ['2, k, 18', [0.108339, -1.12278, 1.0]], ['2, k, 19', [0.114765, -1.17743, 1.0]], ['2, k, 20', [0.0776032, 0.252562, 1.0]], ['2, k, 21', [-0.0424152, -0.106617, 1.0]], ['2, k, 22', [-0.0686174, 0.0268034, 1.0]], ['2, k, 23', [-0.0101168, -0.119544, 1.0]], ['2, k, 24', [0.0775223, -0.0190619, 1.0]]]
[['2, k, 0', [-0.018961, -0.28125, 1.0]], ['2, k, 1', [0.0349332, 0.0231275, 1.0]], ['2, k, 2', [0.0883695, 0.320632, 1.0]], ['2, k, 3', [0.133375, 0.454663, 1.0]], ['2, k, 4', [-0.0748191, 0.265899, 1.0]], ['2, k, 5', [-0.296941, 0.241217, 1.0]], ['2, k, 6', [-0.160032, 0.034425, 1.0]], ['2, k, 7', [-0.109014, -0.0393888, 1.0]], ['2, k, 8', [0.241197, 0.237549, 1.0]], ['2, k, 9', [0.341282, 0.0660851, 1.0]], ['2, k, 10', [0.124739, -0.0323179, 1.0]], ['2, k, 11', [0.0702246, -0.0765978, 1.0]], ['2, k, 12', [-0.0782976, -0.273333, 1.0]], ['2, k, 13', [-0.103573, -0.717442, 1.0]], ['2, k, 14', [-0.0524017, -1.14033, 1.0]], ['2, k, 15', [-0.113135, -1.19509, 1.0]], ['2, k, 16', [0.0410878, -0.284376, 1.0]], ['2, k, 17', [0.0906714, -0.733805, 1.0]], ['2, k, 18', [0.11521, -1.14166, 1.0]], ['2, k, 19', [0.114724, -1.18668, 1.0]], ['2, k, 20', [0.075763, 0.248718, 1.0]], ['2, k, 21', [-0.0428254, -0.104748, 1.0]], ['2, k, 22', [-0.0690815, 0.0285313, 1.0]], ['2, k, 23', [-0.0165102, -0.110588, 1.0]], ['2, k, 24', [0.0778318, -0.00884982, 1.0]]]
[['2, k, 0', [-0.0181635, -0.281971, 1.0]], ['2, k, 1', [0.0354203, 0.0213823, 1.0]], ['2, k, 2', [0.0884481, 0.319135, 1.0]], ['2, k, 3', [0.131244, 0.448815, 1.0]], ['2, k, 4', [-0.0742929, 0.263015, 1.0]], ['2, k, 5', [-0.297701, 0.241114, 1.0]], ['2, k, 6', [-0.159318, 0.0348697, 1.0]], ['2, k, 7', [-0.107671, -0.0391294, 1.0]], ['2, k, 8', [0.236858, 0.235001, 1.0]], ['2, k, 9', [0.341849, 0.0776278, 1.0]], ['2, k, 10', [0.129559, -0.0368114, 1.0]], ['2, k, 11', [0.0667346, -0.08985, 1.0]], ['2, k, 12', [-0.0789582, -0.273944, 1.0]], ['2, k, 13', [-0.102885, -0.719301, 1.0]], ['2, k, 14', [-0.0569409, -1.13281, 1.0]], ['2, k, 15', [-0.119203, -1.19109, 1.0]], ['2, k, 16', [0.0429957, -0.284576, 1.0]], ['2, k, 17', [0.0928226, -0.734237, 1.0]], ['2, k, 18', [0.120609, -1.12061, 1.0]], ['2, k, 19', [0.140577, -1.18142, 1.0]], ['2, k, 20', [0.0757762, 0.247153, 1.0]], ['2, k, 21', [-0.0426796, -0.107263, 1.0]], ['2, k, 22', [-0.0642984, 0.0275122, 1.0]], ['2, k, 23', [-0.0169738, -0.127699, 1.0]], ['2, k, 24', [0.0802896, -0.0189727, 1.0]]]
[['2, k, 0', [-0.0137566, -0.281648, 1.0]], ['2, k, 1', [0.0348754, 0.0195795, 1.0]], ['2, k, 2', [0.0814791, 0.311567, 1.0]], ['2, k, 3', [0.127104, 0.443076, 1.0]], ['2, k, 4', [-0.0706639, 0.254779, 1.0]], ['2, k, 5', [-0.290436, 0.244443, 1.0]], ['2, k, 6', [-0.15728, 0.0305356, 1.0]], ['2, k, 7', [-0.106296, -0.0435279, 1.0]], ['2, k, 8', [0.224969, 0.226557, 1.0]], ['2, k, 9', [0.356858, 0.109581, 1.0]], ['2, k, 10', [0.155081, -0.0335464, 1.0]], ['2, k, 11', [0.0944571, -0.0913267, 1.0]], ['2, k, 12', [-0.0754397, -0.274079, 1.0]], ['2, k, 13', [-0.103177, -0.720651, 1.0]], ['2, k, 14', [-0.0569187, -1.13174, 1.0]], ['2, k, 15', [-0.116041, -1.19117, 1.0]], ['2, k, 16', [0.0481639, -0.283401, 1.0]], ['2, k, 17', [0.0937106, -0.734224, 1.0]], ['2, k, 18', [0.118352, -1.12197, 1.0]], ['2, k, 19', [0.130597, -1.17484, 1.0]], ['2, k, 20', [0.0710423, 0.241001, 1.0]], ['2, k, 21', [-0.0418263, -0.113386, 1.0]], ['2, k, 22', [-0.0636375, 0.0156183, 1.0]], ['2, k, 23', [0.0212313, -0.149651, 1.0]], ['2, k, 24', [0.0982985, -0.0304059, 1.0]]]
[['2, k, 0', [-0.0121434, -0.278823, 1.0]], ['2, k, 1', [0.0348437, 0.0189773, 1.0]], ['2, k, 2', [0.0805139, 0.308758, 1.0]], ['2, k, 3', [0.12683, 0.439151, 1.0]], ['2, k, 4', [-0.0707515, 0.254281, 1.0]], ['2, k, 5', [-0.291768, 0.245623, 1.0]], ['2, k, 6', [-0.157809, 0.0317295, 1.0]], ['2, k, 7', [-0.104401, -0.0426443, 1.0]], ['2, k, 8', [0.225712, 0.227323, 1.0]], ['2, k, 9', [0.357248, 0.110155, 1.0]], ['2, k, 10', [0.154232, -0.0312405, 1.0]], ['2, k, 11', [0.0864608, -0.0925456, 1.0]], ['2, k, 12', [-0.0731746, -0.270884, 1.0]], ['2, k, 13', [-0.0993142, -0.719065, 1.0]], ['2, k, 14', [-0.0523008, -1.13297, 1.0]], ['2, k, 15', [-0.0660317, -1.19456, 1.0]], ['2, k, 16', [0.0491816, -0.280904, 1.0]], ['2, k, 17', [0.0963968, -0.731518, 1.0]], ['2, k, 18', [0.117945, -1.12144, 1.0]], ['2, k, 19', [0.0898365, -1.18434, 1.0]], ['2, k, 20', [0.0701078, 0.23852, 1.0]], ['2, k, 21', [-0.0427896, -0.114736, 1.0]], ['2, k, 22', [-0.0607367, 0.0159724, 1.0]], ['2, k, 23', [0.0116956, -0.144233, 1.0]], ['2, k, 24', [0.0971123, -0.0250958, 1.0]]]
[['2, k, 0', [-0.00768478, -0.277899, 1.0]], ['2, k, 1', [0.0353322, 0.0171987, 1.0]], ['2, k, 2', [0.0785519, 0.302729, 1.0]], ['2, k, 3', [0.124935, 0.434979, 1.0]], ['2, k, 4', [-0.0691451, 0.253289, 1.0]], ['2, k, 5', [-0.292708, 0.246049, 1.0]], ['2, k, 6', [-0.155114, 0.0414094, 1.0]], ['2, k, 7', [-0.0925503, -0.0136345, 1.0]], ['2, k, 8', [0.225808, 0.227474, 1.0]], ['2, k, 9', [0.358447, 0.112084, 1.0]], ['2, k, 10', [0.153983, -0.0276624, 1.0]], ['2, k, 11', [0.0912294, -0.0894088, 1.0]], ['2, k, 12', [-0.0686454, -0.269374, 1.0]], ['2, k, 13', [-0.097459, -0.718489, 1.0]], ['2, k, 14', [-0.0539978, -1.13242, 1.0]], ['2, k, 15', [-0.112366, -1.19531, 1.0]], ['2, k, 16', [0.0534379, -0.280533, 1.0]], ['2, k, 17', [0.0984019, -0.730866, 1.0]], ['2, k, 18', [0.120059, -1.12394, 1.0]], ['2, k, 19', [0.110116, -1.17805, 1.0]], ['2, k, 20', [0.0687129, 0.233435, 1.0]], ['2, k, 21', [-0.0346171, -0.0918398, 1.0]], ['2, k, 22', [-0.057093, 0.0435137, 1.0]], ['2, k, 23', [0.0103762, -0.135762, 1.0]], ['2, k, 24', [0.0989643, -0.0270446, 1.0]]]
[['2, k, 0', [-0.00666389, -0.277215, 1.0]], ['2, k, 1', [0.0362419, 0.014039, 1.0]], ['2, k, 2', [0.0790581, 0.298149, 1.0]], ['2, k, 3', [0.123137, 0.432333, 1.0]], ['2, k, 4', [-0.0692506, 0.250537, 1.0]], ['2, k, 5', [-0.293805, 0.245691, 1.0]], ['2, k, 6', [-0.154769, 0.0418418, 1.0]], ['2, k, 7', [-0.0859102, -0.0141461, 1.0]], ['2, k, 8', [0.226031, 0.227598, 1.0]], ['2, k, 9', [0.358678, 0.114542, 1.0]], ['2, k, 10', [0.15335, -0.025166, 1.0]], ['2, k, 11', [0.0899713, -0.0862304, 1.0]], ['2, k, 12', [-0.0680473, -0.268426, 1.0]], ['2, k, 13', [-0.0957507, -0.718502, 1.0]], ['2, k, 14', [-0.0517509, -1.13401, 1.0]], ['2, k, 15', [-0.109053, -1.19183, 1.0]], ['2, k, 16', [0.0549334, -0.280199, 1.0]], ['2, k, 17', [0.098587, -0.731148, 1.0]], ['2, k, 18', [0.120646, -1.12295, 1.0]], ['2, k, 19', [0.114606, -1.17602, 1.0]], ['2, k, 20', [0.0690269, 0.229103, 1.0]], ['2, k, 21', [-0.041693, -0.0911036, 1.0]], ['2, k, 22', [-0.0599486, 0.0459642, 1.0]], ['2, k, 23', [0.00867231, -0.135986, 1.0]], ['2, k, 24', [0.0947448, -0.0279456, 1.0]]]
[['2, k, 0', [-0.00341505, -0.277114, 1.0]], ['2, k, 1', [0.0365304, 0.0122962, 1.0]], ['2, k, 2', [0.0765689, 0.293549, 1.0]], ['2, k, 3', [0.120728, 0.427307, 1.0]], ['2, k, 4', [-0.0698132, 0.247908, 1.0]], ['2, k, 5', [-0.295839, 0.243305, 1.0]], ['2, k, 6', [-0.153668, 0.0423789, 1.0]], ['2, k, 7', [-0.0777171, -0.00403778, 1.0]], ['2, k, 8', [0.225961, 0.227648, 1.0]], ['2, k, 9', [0.358912, 0.116269, 1.0]], ['2, k, 10', [0.153025, -0.0232997, 1.0]], ['2, k, 11', [0.0946499, -0.0865143, 1.0]], ['2, k, 12', [-0.0639739, -0.267705, 1.0]], ['2, k, 13', [-0.093757, -0.718807, 1.0]], ['2, k, 14', [-0.0517626, -1.13401, 1.0]], ['2, k, 15', [-0.0389099, -1.1875, 1.0]], ['2, k, 16', [0.0573186, -0.28046, 1.0]], ['2, k, 17', [0.102632, -0.730555, 1.0]], ['2, k, 18', [0.121374, -1.12553, 1.0]], ['2, k, 19', [0.113961, -1.17777, 1.0]], ['2, k, 20', [0.0672987, 0.225086, 1.0]], ['2, k, 21', [-0.0336758, -0.0626866, 1.0]], ['2, k, 22', [-0.0542956, 0.0454337, 1.0]], ['2, k, 23', [0.0124896, -0.142755, 1.0]], ['2, k, 24', [0.101366, -0.0244556, 1.0]]]
[['2, k, 0', [0.000902866, -0.276974, 1.0]], ['2, k, 1', [0.036952, 0.0110593, 1.0]], ['2, k, 2', [0.0749267, 0.291835, 1.0]], ['2, k, 3', [0.117021, 0.420792, 1.0]], ['2, k, 4', [-0.0697311, 0.243543, 1.0]], ['2, k, 5', [-0.295644, 0.241921, 1.0]], ['2, k, 6', [-0.154163, 0.0389716, 1.0]], ['2, k, 7', [-0.0820716, -0.00476355, 1.0]], ['2, k, 8', [0.225441, 0.226688, 1.0]], ['2, k, 9', [0.357837, 0.116816, 1.0]], ['2, k, 10', [0.152135, -0.0224808, 1.0]], ['2, k, 11', [0.0938545, -0.0909615, 1.0]], ['2, k, 12', [-0.0608144, -0.267648, 1.0]], ['2, k, 13', [-0.0855673, -0.719756, 1.0]], ['2, k, 14', [-0.0510255, -1.13597, 1.0]], ['2, k, 15', [-0.0333289, -1.18998, 1.0]], ['2, k, 16', [0.0625735, -0.280331, 1.0]], ['2, k, 17', [0.106044, -0.731027, 1.0]], ['2, k, 18', [0.125417, -1.12241, 1.0]], ['2, k, 19', [0.117738, -1.17837, 1.0]], ['2, k, 20', [0.0662382, 0.223551, 1.0]], ['2, k, 21', [-0.0387081, -0.0612704, 1.0]], ['2, k, 22', [-0.0624055, 0.04838, 1.0]], ['2, k, 23', [0.00713693, -0.133811, 1.0]], ['2, k, 24', [0.0885874, -0.0324111, 1.0]]]
[['2, k, 0', [0.00750911, -0.279358, 1.0]], ['2, k, 1', [0.0395852, 0.00775415, 1.0]], ['2, k, 2', [0.074636, 0.288778, 1.0]], ['2, k, 3', [0.114186, 0.418023, 1.0]], ['2, k, 4', [-0.069934, 0.241322, 1.0]], ['2, k, 5', [-0.295652, 0.231783, 1.0]], ['2, k, 6', [-0.149316, 0.0346914, 1.0]], ['2, k, 7', [-0.0675028, -0.00496087, 1.0]], ['2, k, 8', [0.222169, 0.219919, 1.0]], ['2, k, 9', [0.355002, 0.117258, 1.0]], ['2, k, 10', [0.14924, -0.0232572, 1.0]], ['2, k, 11', [0.0957877, -0.0883282, 1.0]], ['2, k, 12', [-0.0552391, -0.271237, 1.0]], ['2, k, 13', [-0.0819405, -0.724, 1.0]], ['2, k, 14', [-0.0498014, -1.13958, 1.0]], ['2, k, 15', [-0.0971069, -1.19336, 1.0]], ['2, k, 16', [0.0702206, -0.281408, 1.0]], ['2, k, 17', [0.10825, -0.732924, 1.0]], ['2, k, 18', [0.125275, -1.14331, 1.0]], ['2, k, 19', [0.127486, -1.18433, 1.0]], ['2, k, 20', [0.0663316, 0.220482, 1.0]], ['2, k, 21', [-0.0309747, -0.0681939, 1.0]], ['2, k, 22', [-0.0480137, 0.0395269, 1.0]], ['2, k, 23', [0.00925141, -0.1327, 1.0]], ['2, k, 24', [0.089404, -0.0283395, 1.0]]]
[['2, k, 0', [0.00989757, -0.279257, 1.0]], ['2, k, 1', [0.0409906, 0.00603013, 1.0]], ['2, k, 2', [0.074277, 0.28489, 1.0]], ['2, k, 3', [0.11302, 0.414749, 1.0]], ['2, k, 4', [-0.0697486, 0.239435, 1.0]], ['2, k, 5', [-0.290292, 0.22127, 1.0]], ['2, k, 6', [-0.13991, 0.01752, 1.0]], ['2, k, 7', [-0.0757957, -0.0485125, 1.0]], ['2, k, 8', [0.222319, 0.220236, 1.0]], ['2, k, 9', [0.354615, 0.117652, 1.0]], ['2, k, 10', [0.148528, -0.0228169, 1.0]], ['2, k, 11', [0.0932779, -0.0884338, 1.0]], ['2, k, 12', [-0.0524471, -0.271519, 1.0]], ['2, k, 13', [-0.0787468, -0.724584, 1.0]], ['2, k, 14', [-0.0492164, -1.14083, 1.0]], ['2, k, 15', [-0.055016, -1.20152, 1.0]], ['2, k, 16', [0.0721465, -0.281049, 1.0]], ['2, k, 17', [0.109835, -0.732599, 1.0]], ['2, k, 18', [0.126142, -1.14574, 1.0]], ['2, k, 19', [0.126333, -1.18451, 1.0]], ['2, k, 20', [0.0663832, 0.216965, 1.0]], ['2, k, 21', [-0.0197174, -0.118739, 1.0]], ['2, k, 22', [-0.0503137, 0.00626712, 1.0]], ['2, k, 23', [0.00926548, -0.136812, 1.0]], ['2, k, 24', [0.0867766, -0.0300569, 1.0]]]
[['2, k, 0', [0.0133018, -0.278971, 1.0]], ['2, k, 1', [0.0425498, 0.00487346, 1.0]], ['2, k, 2', [0.0742828, 0.282658, 1.0]], ['2, k, 3', [0.109485, 0.413616, 1.0]], ['2, k, 4', [-0.06995, 0.239705, 1.0]], ['2, k, 5', [-0.310592, 0.229661, 1.0]], ['2, k, 6', [-0.150846, 0.0340897, 1.0]], ['2, k, 7', [-0.0780748, -0.0326856, 1.0]], ['2, k, 8', [0.222373, 0.220462, 1.0]], ['2, k, 9', [0.352977, 0.118771, 1.0]], ['2, k, 10', [0.147326, -0.0224884, 1.0]], ['2, k, 11', [0.0925732, -0.0870062, 1.0]], ['2, k, 12', [-0.0489759, -0.271522, 1.0]], ['2, k, 13', [-0.0758902, -0.724905, 1.0]], ['2, k, 14', [-0.0486258, -1.14141, 1.0]], ['2, k, 15', [-0.103699, -1.1875, 1.0]], ['2, k, 16', [0.0753423, -0.280523, 1.0]], ['2, k, 17', [0.116252, -0.736484, 1.0]], ['2, k, 18', [0.1298, -1.1477, 1.0]], ['2, k, 19', [0.128358, -1.1843, 1.0]], ['2, k, 20', [0.066694, 0.214927, 1.0]], ['2, k, 21', [-0.024458, -0.105555, 1.0]], ['2, k, 22', [-0.0604382, 0.024933, 1.0]], ['2, k, 23', [0.00967915, -0.136506, 1.0]], ['2, k, 24', [0.0911874, -0.027011, 1.0]]]
[['2, k, 0', [0.0203021, -0.27777, 1.0]], ['2, k, 1', [0.0441911, 0.00491627, 1.0]], ['2, k, 2', [0.0737179, 0.282462, 1.0]], ['2, k, 3', [0.107112, 0.413468, 1.0]], ['2, k, 4', [-0.070123, 0.236387, 1.0]], ['2, k, 5', [-0.289272, 0.214225, 1.0]], ['2, k, 6', [-0.135808, 0.0129101, 1.0]], ['2, k, 7', [-0.0681075, -0.0481435, 1.0]], ['2, k, 8', [0.222489, 0.220699, 1.0]], ['2, k, 9', [0.35197, 0.118849, 1.0]], ['2, k, 10', [0.147364, -0.0231426, 1.0]], ['2, k, 11', [0.0921169, -0.0884976, 1.0]], ['2, k, 12', [-0.0427445, -0.270433, 1.0]], ['2, k, 13', [-0.0715657, -0.724196, 1.0]], ['2, k, 14', [-0.0478238, -1.13243, 1.0]], ['2, k, 15', [-0.0382996, -1.18652, 1.0]], ['2, k, 16', [0.0829513, -0.27924, 1.0]], ['2, k, 17', [0.123869, -0.734871, 1.0]], ['2, k, 18', [0.133157, -1.1422, 1.0]], ['2, k, 19', [0.130224, -1.18545, 1.0]], ['2, k, 20', [0.0665991, 0.214763, 1.0]], ['2, k, 21', [-0.0117921, -0.11994, 1.0]], ['2, k, 22', [-0.0410663, 0.00854351, 1.0]], ['2, k, 23', [0.0103759, -0.136385, 1.0]], ['2, k, 24', [0.073258, -0.0292621, 1.0]]]
[['2, k, 0', [0.0283869, -0.277843, 1.0]], ['2, k, 1', [0.0486667, 0.0042383, 1.0]], ['2, k, 2', [0.0739769, 0.282086, 1.0]], ['2, k, 3', [0.104623, 0.413279, 1.0]], ['2, k, 4', [-0.0716775, 0.235152, 1.0]], ['2, k, 5', [-0.285354, 0.209269, 1.0]], ['2, k, 6', [-0.132266, 0.00821143, 1.0]], ['2, k, 7', [-0.0599461, -0.0477922, 1.0]], ['2, k, 8', [0.222628, 0.221056, 1.0]], ['2, k, 9', [0.351569, 0.119326, 1.0]], ['2, k, 10', [0.1474, -0.0239976, 1.0]], ['2, k, 11', [0.0941629, -0.086002, 1.0]], ['2, k, 12', [-0.035019, -0.271059, 1.0]], ['2, k, 13', [-0.0662042, -0.724911, 1.0]], ['2, k, 14', [-0.0417499, -1.12319, 1.0]], ['2, k, 15', [-0.0398277, -1.1867, 1.0]], ['2, k, 16', [0.0912357, -0.27874, 1.0]], ['2, k, 17', [0.128335, -0.729966, 1.0]], ['2, k, 18', [0.137936, -1.14332, 1.0]], ['2, k, 19', [0.129509, -1.18478, 1.0]], ['2, k, 20', [0.06736, 0.214152, 1.0]], ['2, k, 21', [-0.00937664, -0.118361, 1.0]], ['2, k, 22', [-0.0356007, 0.000772302, 1.0]], ['2, k, 23', [0.0117225, -0.129489, 1.0]], ['2, k, 24', [0.0870487, -0.0213763, 1.0]]]
[['2, k, 0', [0.0351395, -0.276887, 1.0]], ['2, k, 1', [0.0533256, 0.00660256, 1.0]], ['2, k, 2', [0.0760439, 0.286576, 1.0]], ['2, k, 3', [0.101354, 0.412947, 1.0]], ['2, k, 4', [-0.0717478, 0.235694, 1.0]], ['2, k, 5', [-0.284432, 0.206614, 1.0]], ['2, k, 6', [-0.130938, 0.0067917, 1.0]], ['2, k, 7', [-0.0552624, -0.0464068, 1.0]], ['2, k, 8', [0.223002, 0.221747, 1.0]], ['2, k, 9', [0.35024, 0.119664, 1.0]], ['2, k, 10', [0.146505, -0.0246576, 1.0]], ['2, k, 11', [0.0924301, -0.0861088, 1.0]], ['2, k, 12', [-0.0287981, -0.269839, 1.0]], ['2, k, 13', [-0.0600103, -0.723916, 1.0]], ['2, k, 14', [-0.0409606, -1.10225, 1.0]], ['2, k, 15', [-0.0333216, -1.18023, 1.0]], ['2, k, 16', [0.0983743, -0.2781, 1.0]], ['2, k, 17', [0.135741, -0.751245, 1.0]], ['2, k, 18', [0.138422, -1.14615, 1.0]], ['2, k, 19', [0.131414, -1.19901, 1.0]], ['2, k, 20', [0.0701222, 0.217509, 1.0]], ['2, k, 21', [-0.00287575, -0.11483, 1.0]], ['2, k, 22', [-0.0276798, 0.00280071, 1.0]], ['2, k, 23', [0.00993387, -0.135033, 1.0]], ['2, k, 24', [0.0758415, -0.0234962, 1.0]]]
[['2, k, 0', [0.0401135, -0.277234, 1.0]], ['2, k, 1', [0.0563595, 0.00559187, 1.0]], ['2, k, 2', [0.0764393, 0.28474, 1.0]], ['2, k, 3', [0.0988418, 0.413097, 1.0]], ['2, k, 4', [-0.0734328, 0.235002, 1.0]], ['2, k, 5', [-0.284359, 0.206652, 1.0]], ['2, k, 6', [-0.131365, 0.00594089, 1.0]], ['2, k, 7', [-0.0536545, -0.0467937, 1.0]], ['2, k, 8', [0.223022, 0.221933, 1.0]], ['2, k, 9', [0.349898, 0.120214, 1.0]], ['2, k, 10', [0.14717, -0.0254002, 1.0]], ['2, k, 11', [0.0920046, -0.0854068, 1.0]], ['2, k, 12', [-0.0241298, -0.270376, 1.0]], ['2, k, 13', [-0.055212, -0.724531, 1.0]], ['2, k, 14', [-0.0475451, -1.14445, 1.0]], ['2, k, 15', [-0.0326162, -1.18964, 1.0]], ['2, k, 16', [0.103545, -0.278237, 1.0]], ['2, k, 17', [0.139859, -0.750283, 1.0]], ['2, k, 18', [0.143662, -1.14655, 1.0]], ['2, k, 19', [0.137739, -1.18853, 1.0]], ['2, k, 20', [0.0711019, 0.215973, 1.0]], ['2, k, 21', [-0.0120164, -0.119033, 1.0]], ['2, k, 22', [-0.0332091, 0.000737999, 1.0]], ['2, k, 23', [0.00924217, -0.135654, 1.0]], ['2, k, 24', [0.0633241, -0.0309585, 1.0]]]
[['2, k, 0', [0.0511451, -0.274245, 1.0]], ['2, k, 1', [0.0595076, 0.00651799, 1.0]], ['2, k, 2', [0.0756072, 0.28463, 1.0]], ['2, k, 3', [0.0956493, 0.412778, 1.0]], ['2, k, 4', [-0.073608, 0.235, 1.0]], ['2, k, 5', [-0.286996, 0.197713, 1.0]], ['2, k, 6', [-0.128439, 0.00478291, 1.0]], ['2, k, 7', [-0.0496051, -0.0396838, 1.0]], ['2, k, 8', [0.222744, 0.222923, 1.0]], ['2, k, 9', [0.349601, 0.120249, 1.0]], ['2, k, 10', [0.147165, -0.025952, 1.0]], ['2, k, 11', [0.0940408, -0.086045, 1.0]], ['2, k, 12', [-0.0141871, -0.268535, 1.0]], ['2, k, 13', [-0.0481446, -0.722605, 1.0]], ['2, k, 14', [-0.046702, -1.14585, 1.0]], ['2, k, 15', [-0.031969, -1.19068, 1.0]], ['2, k, 16', [0.115571, -0.274006, 1.0]], ['2, k, 17', [0.145802, -0.73093, 1.0]], ['2, k, 18', [0.145334, -1.1459, 1.0]], ['2, k, 19', [0.138036, -1.18811, 1.0]], ['2, k, 20', [0.071211, 0.216018, 1.0]], ['2, k, 21', [-0.00372194, -0.108755, 1.0]], ['2, k, 22', [-0.0245246, 0.0028039, 1.0]], ['2, k, 23', [0.00713708, -0.134025, 1.0]], ['2, k, 24', [0.0746599, -0.0268545, 1.0]]]
