[['2, k, 0', [-0.152587, -0.462677, 1.0]], ['2, k, 1', [-0.160966, -0.166359, 1.0]], ['2, k, 2', [-0.168102, 0.123508, 1.0]], ['2, k, 3', [-0.185479, 0.25586, 1.0]], ['2, k, 4', [-0.33891, 0.00509255, 1.0]], ['2, k, 5', [-0.36889, -0.217766, 1.0]], ['2, k, 6', [-0.353481, -0.424645, 1.0]], ['2, k, 7', [-0.34608, -0.468195, 1.0]], ['2, k, 8', [-0.00504494, 0.0207577, 1.0]], ['2, k, 9', [0.0495385, -0.22108, 1.0]], ['2, k, 10', [0.0490517, -0.428386, 1.0]], ['2, k, 11', [0.0426189, -0.455624, 1.0]], ['2, k, 12', [-0.226477, -0.459357, 1.0]], ['2, k, 13', [-0.272965, -0.749783, 1.0]], ['2, k, 14', [-0.297416, -1.07693, 1.0]], ['2, k, 15', [-0.287598, -1.1543, 1.0]], ['2, k, 16', [-0.0741783, -0.452376, 1.0]], ['2, k, 17', [-0.0308329, -0.754908, 1.0]], ['2, k, 18', [0.00800461, -1.08294, 1.0]], ['2, k, 19', [0.0176392, -1.13867, 1.0]], ['2, k, 20', [-0.166527, 0.0519667, 1.0]], ['2, k, 21', [-0.336974, -0.520788, 1.0]], ['2, k, 22', [-0.314595, -0.463828, 1.0]], ['2, k, 23', [0.0493681, -0.51162, 1.0]], ['2, k, 24', [0.0174462, -0.455078, 1.0]]]
[['2, k, 0', [-0.108135, -0.465892, 1.0]], ['2, k, 1', [-0.131023, -0.193526, 1.0]], ['2, k, 2', [-0.155236, 0.0733243, 1.0]], ['2, k, 3', [-0.203365, 0.195023, 1.0]], ['2, k, 4', [-0.320437, -0.0528747, 1.0]], ['2, k, 5', [-0.313115, -0.284997, 1.0]], ['2, k, 6', [-0.320344, -0.485791, 1.0]], ['2, k, 7', [-0.325697, -0.520529, 1.0]], ['2, k, 8', [0.00051942, -0.0191015, 1.0]], ['2, k, 9', [0.0928987, -0.216824, 1.0]], ['2, k, 10', [0.132749, -0.421044, 1.0]], ['2, k, 11', [0.130845, -0.473825, 1.0]], ['2, k, 12', [-0.179828, -0.467042, 1.0]], ['2, k, 13', [-0.243717, -0.772553, 1.0]], ['2, k, 14', [-0.294816, -1.09173, 1.0]], ['2, k, 15', [-0.295663, -1.14273, 1.0]], ['2, k, 16', [-0.0337862, -0.451365, 1.0]], ['2, k, 17', [-0.0666066, -0.761102, 1.0]], ['2, k, 18', [0.0266207, -1.07039, 1.0]], ['2, k, 19', [0.0224471, -1.13025, 1.0]], ['2, k, 20', [-0.149449, 0.00721922, 1.0]], ['2, k, 21', [-0.326268, -0.574341, 1.0]], ['2, k, 22', [-0.286899, -0.515803, 1.0]], ['2, k, 23', [0.131386, -0.537388, 1.0]], ['2, k, 24', [0.1037, -0.484672, 1.0]]]
[['2, k, 0', [-0.112655, -0.465566, 1.0]], ['2, k, 1', [-0.132694, -0.193109, 1.0]], ['2, k, 2', [-0.155219, 0.0738337, 1.0]], ['2, k, 3', [-0.203181, 0.195465, 1.0]], ['2, k, 4', [-0.321165, -0.0521346, 1.0]], ['2, k, 5', [-0.314133, -0.28435, 1.0]], ['2, k, 6', [-0.32544, -0.483577, 1.0]], ['2, k, 7', [-0.324557, -0.502445, 1.0]], ['2, k, 8', [0.000382528, -0.0191858, 1.0]], ['2, k, 9', [0.091171, -0.217205, 1.0]], ['2, k, 10', [0.13019, -0.420803, 1.0]], ['2, k, 11', [0.126024, -0.474837, 1.0]], ['2, k, 12', [-0.184316, -0.466486, 1.0]], ['2, k, 13', [-0.245473, -0.76964, 1.0]], ['2, k, 14', [-0.296856, -1.09541, 1.0]], ['2, k, 15', [-0.296979, -1.14531, 1.0]], ['2, k, 16', [-0.0381231, -0.451306, 1.0]], ['2, k, 17', [0.0239712, -0.732775, 1.0]], ['2, k, 18', [0.0263239, -1.06895, 1.0]], ['2, k, 19', [0.02329, -1.12815, 1.0]], ['2, k, 20', [-0.149706, 0.00767279, 1.0]], ['2, k, 21', [-0.326267, -0.564772, 1.0]], ['2, k, 22', [-0.28533, -0.505421, 1.0]], ['2, k, 23', [0.128147, -0.533844, 1.0]], ['2, k, 24', [0.101766, -0.481153, 1.0]]]
[['2, k, 0', [-0.115557, -0.465233, 1.0]], ['2, k, 1', [-0.135128, -0.192915, 1.0]], ['2, k, 2', [-0.156391, 0.074055, 1.0]], ['2, k, 3', [-0.20287, 0.195982, 1.0]], ['2, k, 4', [-0.32151, -0.051856, 1.0]], ['2, k, 5', [-0.31605, -0.284104, 1.0]], ['2, k, 6', [-0.327025, -0.483898, 1.0]], ['2, k, 7', [-0.327517, -0.519114, 1.0]], ['2, k, 8', [0.000204435, -0.0192314, 1.0]], ['2, k, 9', [0.0893317, -0.217093, 1.0]], ['2, k, 10', [0.127239, -0.420362, 1.0]], ['2, k, 11', [0.123459, -0.472996, 1.0]], ['2, k, 12', [-0.187128, -0.466018, 1.0]], ['2, k, 13', [-0.249188, -0.763784, 1.0]], ['2, k, 14', [-0.296348, -1.09465, 1.0]], ['2, k, 15', [-0.296623, -1.14516, 1.0]], ['2, k, 16', [-0.0410744, -0.451135, 1.0]], ['2, k, 17', [0.0228355, -0.749146, 1.0]], ['2, k, 18', [0.025527, -1.07019, 1.0]], ['2, k, 19', [0.0234356, -1.12849, 1.0]], ['2, k, 20', [-0.151148, 0.00791649, 1.0]], ['2, k, 21', [-0.334275, -0.576446, 1.0]], ['2, k, 22', [-0.292408, -0.515783, 1.0]], ['2, k, 23', [0.12176, -0.530411, 1.0]], ['2, k, 24', [0.0958254, -0.473663, 1.0]]]
[['2, k, 0', [-0.118101, -0.464526, 1.0]], ['2, k, 1', [-0.136848, -0.19254, 1.0]], ['2, k, 2', [-0.15689, 0.0742343, 1.0]], ['2, k, 3', [-0.202637, 0.196535, 1.0]], ['2, k, 4', [-0.322404, -0.0506797, 1.0]], ['2, k, 5', [-0.320635, -0.280257, 1.0]], ['2, k, 6', [-0.328278, -0.490149, 1.0]], ['2, k, 7', [-0.334178, -0.518388, 1.0]], ['2, k, 8', [-0.000217502, -0.0189276, 1.0]], ['2, k, 9', [0.0877065, -0.217322, 1.0]], ['2, k, 10', [0.12435, -0.419125, 1.0]], ['2, k, 11', [0.12112, -0.471142, 1.0]], ['2, k, 12', [-0.189605, -0.46521, 1.0]], ['2, k, 13', [-0.249795, -0.763204, 1.0]], ['2, k, 14', [-0.29635, -1.09456, 1.0]], ['2, k, 15', [-0.298291, -1.15056, 1.0]], ['2, k, 16', [-0.0434839, -0.450573, 1.0]], ['2, k, 17', [0.0231998, -0.748369, 1.0]], ['2, k, 18', [0.0231985, -1.06915, 1.0]], ['2, k, 19', [0.0244051, -1.12459, 1.0]], ['2, k, 20', [-0.151901, 0.00815471, 1.0]], ['2, k, 21', [-0.339602, -0.574433, 1.0]], ['2, k, 22', [-0.298911, -0.505487, 1.0]], ['2, k, 23', [0.122062, -0.530527, 1.0]], ['2, k, 24', [0.0943808, -0.471135, 1.0]]]
[['2, k, 0', [-0.120326, -0.463761, 1.0]], ['2, k, 1', [-0.138387, -0.192169, 1.0]], ['2, k, 2', [-0.15737, 0.0743514, 1.0]], ['2, k, 3', [-0.202312, 0.197184, 1.0]], ['2, k, 4', [-0.323628, -0.0494869, 1.0]], ['2, k, 5', [-0.322466, -0.279273, 1.0]], ['2, k, 6', [-0.330508, -0.47972, 1.0]], ['2, k, 7', [-0.331847, -0.513224, 1.0]], ['2, k, 8', [-0.000746405, -0.0183584, 1.0]], ['2, k, 9', [0.0858946, -0.217207, 1.0]], ['2, k, 10', [0.120938, -0.419108, 1.0]], ['2, k, 11', [0.116745, -0.471925, 1.0]], ['2, k, 12', [-0.192311, -0.464067, 1.0]], ['2, k, 13', [-0.250583, -0.76239, 1.0]], ['2, k, 14', [-0.295873, -1.09321, 1.0]], ['2, k, 15', [-0.298183, -1.14997, 1.0]], ['2, k, 16', [-0.0451598, -0.450147, 1.0]], ['2, k, 17', [-0.0739318, -0.770381, 1.0]], ['2, k, 18', [0.0219303, -1.07019, 1.0]], ['2, k, 19', [0.0242164, -1.12699, 1.0]], ['2, k, 20', [-0.152624, 0.00834151, 1.0]], ['2, k, 21', [-0.333337, -0.568262, 1.0]], ['2, k, 22', [-0.294675, -0.524852, 1.0]], ['2, k, 23', [0.115801, -0.529648, 1.0]], ['2, k, 24', [0.0899478, -0.470872, 1.0]]]
[['2, k, 0', [-0.121604, -0.463433, 1.0]], ['2, k, 1', [-0.139013, -0.191729, 1.0]], ['2, k, 2', [-0.157272, 0.0752791, 1.0]], ['2, k, 3', [-0.201736, 0.198798, 1.0]], ['2, k, 4', [-0.324763, -0.0489091, 1.0]], ['2, k, 5', [-0.329243, -0.283466, 1.0]], ['2, k, 6', [-0.33428, -0.495626, 1.0]], ['2, k, 7', [-0.339311, -0.521387, 1.0]], ['2, k, 8', [-0.000962771, -0.0180505, 1.0]], ['2, k, 9', [0.0835566, -0.218053, 1.0]], ['2, k, 10', [0.117906, -0.420139, 1.0]], ['2, k, 11', [0.113998, -0.470831, 1.0]], ['2, k, 12', [-0.193851, -0.463616, 1.0]], ['2, k, 13', [-0.251513, -0.762102, 1.0]], ['2, k, 14', [-0.296523, -1.09315, 1.0]], ['2, k, 15', [-0.298513, -1.15002, 1.0]], ['2, k, 16', [-0.0461051, -0.44995, 1.0]], ['2, k, 17', [-0.0451747, -0.757818, 1.0]], ['2, k, 18', [0.0217716, -1.07039, 1.0]], ['2, k, 19', [0.023705, -1.12879, 1.0]], ['2, k, 20', [-0.152799, 0.00912224, 1.0]], ['2, k, 21', [-0.342085, -0.569867, 1.0]], ['2, k, 22', [-0.301668, -0.503333, 1.0]], ['2, k, 23', [0.11297, -0.530616, 1.0]], ['2, k, 24', [0.0862746, -0.482472, 1.0]]]
[['2, k, 0', [-0.124169, -0.463149, 1.0]], ['2, k, 1', [-0.140062, -0.191277, 1.0]], ['2, k, 2', [-0.157275, 0.0759699, 1.0]], ['2, k, 3', [-0.201567, 0.19941, 1.0]], ['2, k, 4', [-0.324875, -0.0488611, 1.0]], ['2, k, 5', [-0.359231, -0.239075, 1.0]], ['2, k, 6', [-0.336306, -0.486928, 1.0]], ['2, k, 7', [-0.335628, -0.516037, 1.0]], ['2, k, 8', [-0.00155195, -0.0170488, 1.0]], ['2, k, 9', [0.0815964, -0.218655, 1.0]], ['2, k, 10', [0.114733, -0.421093, 1.0]], ['2, k, 11', [0.111078, -0.468964, 1.0]], ['2, k, 12', [-0.196542, -0.46287, 1.0]], ['2, k, 13', [-0.253779, -0.760795, 1.0]], ['2, k, 14', [-0.295198, -1.08401, 1.0]], ['2, k, 15', [-0.29852, -1.15002, 1.0]], ['2, k, 16', [-0.0484654, -0.450109, 1.0]], ['2, k, 17', [-0.0720122, -0.766885, 1.0]], ['2, k, 18', [0.0201904, -1.07358, 1.0]], ['2, k, 19', [0.0228721, -1.13035, 1.0]], ['2, k, 20', [-0.15307, 0.00973603, 1.0]], ['2, k, 21', [-0.342304, -0.572419, 1.0]], ['2, k, 22', [-0.306995, -0.519672, 1.0]], ['2, k, 23', [0.114076, -0.522486, 1.0]], ['2, k, 24', [0.0845988, -0.470459, 1.0]]]
[['2, k, 0', [-0.125548, -0.462924, 1.0]], ['2, k, 1', [-0.140856, -0.19091, 1.0]], ['2, k, 2', [-0.157353, 0.0764682, 1.0]], ['2, k, 3', [-0.201286, 0.200607, 1.0]], ['2, k, 4', [-0.326727, -0.0474668, 1.0]], ['2, k, 5', [-0.360162, -0.233366, 1.0]], ['2, k, 6', [-0.339416, -0.452925, 1.0]], ['2, k, 7', [-0.33859, -0.495241, 1.0]], ['2, k, 8', [-0.00159983, -0.0170533, 1.0]], ['2, k, 9', [0.0801364, -0.218889, 1.0]], ['2, k, 10', [0.111672, -0.4201, 1.0]], ['2, k, 11', [0.107129, -0.467887, 1.0]], ['2, k, 12', [-0.198309, -0.462292, 1.0]], ['2, k, 13', [-0.25758, -0.756408, 1.0]], ['2, k, 14', [-0.295362, -1.07833, 1.0]], ['2, k, 15', [-0.297509, -1.14372, 1.0]], ['2, k, 16', [-0.0494546, -0.450172, 1.0]], ['2, k, 17', [-0.0132419, -0.758506, 1.0]], ['2, k, 18', [0.0183291, -1.07225, 1.0]], ['2, k, 19', [0.0241401, -1.13551, 1.0]], ['2, k, 20', [-0.153332, 0.010212, 1.0]], ['2, k, 21', [-0.341208, -0.560733, 1.0]], ['2, k, 22', [-0.29891, -0.486372, 1.0]], ['2, k, 23', [0.106502, -0.525322, 1.0]], ['2, k, 24', [0.0797346, -0.487045, 1.0]]]
[['2, k, 0', [-0.126635, -0.462426, 1.0]], ['2, k, 1', [-0.141533, -0.190471, 1.0]], ['2, k, 2', [-0.157515, 0.0769386, 1.0]], ['2, k, 3', [-0.201077, 0.201547, 1.0]], ['2, k, 4', [-0.326874, -0.0473846, 1.0]], ['2, k, 5', [-0.361391, -0.234992, 1.0]], ['2, k, 6', [-0.339989, -0.451009, 1.0]], ['2, k, 7', [-0.341572, -0.492819, 1.0]], ['2, k, 8', [-0.0025225, -0.0160048, 1.0]], ['2, k, 9', [0.0788419, -0.219339, 1.0]], ['2, k, 10', [0.109297, -0.419427, 1.0]], ['2, k, 11', [0.102686, -0.467581, 1.0]], ['2, k, 12', [-0.199351, -0.462027, 1.0]], ['2, k, 13', [-0.258367, -0.756468, 1.0]], ['2, k, 14', [-0.295715, -1.07718, 1.0]], ['2, k, 15', [-0.297445, -1.14433, 1.0]], ['2, k, 16', [-0.0504976, -0.449469, 1.0]], ['2, k, 17', [-0.0294692, -0.741533, 1.0]], ['2, k, 18', [0.0162546, -1.06244, 1.0]], ['2, k, 19', [0.0224654, -1.12502, 1.0]], ['2, k, 20', [-0.153638, 0.0106845, 1.0]], ['2, k, 21', [-0.342062, -0.559366, 1.0]], ['2, k, 22', [-0.300554, -0.488946, 1.0]], ['2, k, 23', [0.106765, -0.524899, 1.0]], ['2, k, 24', [0.0765116, -0.475879, 1.0]]]
[['2, k, 0', [-0.128746, -0.461515, 1.0]], ['2, k, 1', [-0.144325, -0.189401, 1.0]], ['2, k, 2', [-0.159963, 0.0779149, 1.0]], ['2, k, 3', [-0.200753, 0.203097, 1.0]], ['2, k, 4', [-0.327062, -0.047091, 1.0]], ['2, k, 5', [-0.341655, -0.281531, 1.0]], ['2, k, 6', [-0.341397, -0.479577, 1.0]], ['2, k, 7', [-0.343739, -0.492342, 1.0]], ['2, k, 8', [-0.0035181, -0.0147845, 1.0]], ['2, k, 9', [0.0763498, -0.219732, 1.0]], ['2, k, 10', [0.106452, -0.42, 1.0]], ['2, k, 11', [0.102222, -0.467304, 1.0]], ['2, k, 12', [-0.201369, -0.461423, 1.0]], ['2, k, 13', [-0.259992, -0.756631, 1.0]], ['2, k, 14', [-0.295766, -1.07679, 1.0]], ['2, k, 15', [-0.297043, -1.14455, 1.0]], ['2, k, 16', [-0.0525742, -0.448306, 1.0]], ['2, k, 17', [-0.0244623, -0.738111, 1.0]], ['2, k, 18', [0.0157045, -1.06206, 1.0]], ['2, k, 19', [0.0219985, -1.12396, 1.0]], ['2, k, 20', [-0.156221, 0.0117313, 1.0]], ['2, k, 21', [-0.354064, -0.560311, 1.0]], ['2, k, 22', [-0.303156, -0.500463, 1.0]], ['2, k, 23', [0.102776, -0.524178, 1.0]], ['2, k, 24', [0.0742814, -0.476827, 1.0]]]
[['2, k, 0', [-0.130929, -0.461089, 1.0]], ['2, k, 1', [-0.146572, -0.188629, 1.0]], ['2, k, 2', [-0.161891, 0.0790381, 1.0]], ['2, k, 3', [-0.20057, 0.204931, 1.0]], ['2, k, 4', [-0.327292, -0.0469665, 1.0]], ['2, k, 5', [-0.364689, -0.228674, 1.0]], ['2, k, 6', [-0.342345, -0.450006, 1.0]], ['2, k, 7', [-0.346988, -0.490703, 1.0]], ['2, k, 8', [-0.00464834, -0.0138145, 1.0]], ['2, k, 9', [0.073776, -0.219561, 1.0]], ['2, k, 10', [0.103659, -0.420189, 1.0]], ['2, k, 11', [0.0969304, -0.464952, 1.0]], ['2, k, 12', [-0.203712, -0.460911, 1.0]], ['2, k, 13', [-0.260862, -0.756665, 1.0]], ['2, k, 14', [-0.296037, -1.07505, 1.0]], ['2, k, 15', [-0.297198, -1.14396, 1.0]], ['2, k, 16', [-0.0544877, -0.448005, 1.0]], ['2, k, 17', [-0.0262163, -0.744577, 1.0]], ['2, k, 18', [0.0146155, -1.06288, 1.0]], ['2, k, 19', [0.0211279, -1.12529, 1.0]], ['2, k, 20', [-0.158236, 0.0127846, 1.0]], ['2, k, 21', [-0.354233, -0.563068, 1.0]], ['2, k, 22', [-0.303742, -0.486638, 1.0]], ['2, k, 23', [0.0958181, -0.523786, 1.0]], ['2, k, 24', [0.0684349, -0.462007, 1.0]]]
[['2, k, 0', [-0.134482, -0.459612, 1.0]], ['2, k, 1', [-0.149307, -0.187499, 1.0]], ['2, k, 2', [-0.16354, 0.0797826, 1.0]], ['2, k, 3', [-0.200248, 0.206725, 1.0]], ['2, k, 4', [-0.332781, -0.0394637, 1.0]], ['2, k, 5', [-0.366191, -0.230074, 1.0]], ['2, k, 6', [-0.343605, -0.448269, 1.0]], ['2, k, 7', [-0.349699, -0.491511, 1.0]], ['2, k, 8', [-0.00564116, -0.0130479, 1.0]], ['2, k, 9', [0.0720077, -0.219677, 1.0]], ['2, k, 10', [0.100439, -0.417, 1.0]], ['2, k, 11', [0.0938043, -0.465953, 1.0]], ['2, k, 12', [-0.20715, -0.459321, 1.0]], ['2, k, 13', [-0.2628, -0.758297, 1.0]], ['2, k, 14', [-0.297168, -1.075, 1.0]], ['2, k, 15', [-0.297218, -1.14319, 1.0]], ['2, k, 16', [-0.0580285, -0.446714, 1.0]], ['2, k, 17', [-0.0247914, -0.741477, 1.0]], ['2, k, 18', [0.0141138, -1.06229, 1.0]], ['2, k, 19', [0.0200527, -1.12248, 1.0]], ['2, k, 20', [-0.160156, 0.0136446, 1.0]], ['2, k, 21', [-0.352535, -0.560254, 1.0]], ['2, k, 22', [-0.307994, -0.484371, 1.0]], ['2, k, 23', [0.0983523, -0.527549, 1.0]], ['2, k, 24', [0.0682317, -0.467455, 1.0]]]
[['2, k, 0', [-0.137022, -0.459122, 1.0]], ['2, k, 1', [-0.14992, -0.187181, 1.0]], ['2, k, 2', [-0.163111, 0.0802628, 1.0]], ['2, k, 3', [-0.199998, 0.207609, 1.0]], ['2, k, 4', [-0.332534, -0.0398821, 1.0]], ['2, k, 5', [-0.367608, -0.22763, 1.0]], ['2, k, 6', [-0.347348, -0.444076, 1.0]], ['2, k, 7', [-0.352237, -0.490221, 1.0]], ['2, k, 8', [-0.00706083, -0.0126484, 1.0]], ['2, k, 9', [0.0694199, -0.221107, 1.0]], ['2, k, 10', [0.0963961, -0.416302, 1.0]], ['2, k, 11', [0.0891417, -0.465635, 1.0]], ['2, k, 12', [-0.209971, -0.458749, 1.0]], ['2, k, 13', [-0.264857, -0.756106, 1.0]], ['2, k, 14', [-0.298282, -1.07367, 1.0]], ['2, k, 15', [-0.297273, -1.14246, 1.0]], ['2, k, 16', [-0.0602074, -0.446333, 1.0]], ['2, k, 17', [-0.0248239, -0.73983, 1.0]], ['2, k, 18', [0.0140036, -1.06223, 1.0]], ['2, k, 19', [0.0197227, -1.12133, 1.0]], ['2, k, 20', [-0.160071, 0.0140608, 1.0]], ['2, k, 21', [-0.362366, -0.559301, 1.0]], ['2, k, 22', [-0.30916, -0.505637, 1.0]], ['2, k, 23', [0.0884389, -0.526589, 1.0]], ['2, k, 24', [0.0614038, -0.468409, 1.0]]]
[['2, k, 0', [-0.140285, -0.458657, 1.0]], ['2, k, 1', [-0.15282, -0.186442, 1.0]], ['2, k, 2', [-0.165025, 0.0810493, 1.0]], ['2, k, 3', [-0.199896, 0.20826, 1.0]], ['2, k, 4', [-0.332347, -0.0397995, 1.0]], ['2, k, 5', [-0.369002, -0.226029, 1.0]], ['2, k, 6', [-0.350491, -0.443128, 1.0]], ['2, k, 7', [-0.355802, -0.488933, 1.0]], ['2, k, 8', [-0.00784216, -0.0122622, 1.0]], ['2, k, 9', [0.0671134, -0.221015, 1.0]], ['2, k, 10', [0.0934044, -0.416739, 1.0]], ['2, k, 11', [0.0858842, -0.463724, 1.0]], ['2, k, 12', [-0.21334, -0.458062, 1.0]], ['2, k, 13', [-0.266617, -0.755589, 1.0]], ['2, k, 14', [-0.29893, -1.07276, 1.0]], ['2, k, 15', [-0.29724, -1.14205, 1.0]], ['2, k, 16', [-0.063279, -0.446104, 1.0]], ['2, k, 17', [-0.0249234, -0.742857, 1.0]], ['2, k, 18', [0.013943, -1.06312, 1.0]], ['2, k, 19', [0.0189968, -1.12598, 1.0]], ['2, k, 20', [-0.1622, 0.0148617, 1.0]], ['2, k, 21', [-0.36456, -0.555616, 1.0]], ['2, k, 22', [-0.313967, -0.486917, 1.0]], ['2, k, 23', [0.0880323, -0.527375, 1.0]], ['2, k, 24', [0.0595646, -0.469139, 1.0]]]
[['2, k, 0', [-0.142703, -0.458384, 1.0]], ['2, k, 1', [-0.153541, -0.186221, 1.0]], ['2, k, 2', [-0.164908, 0.0813063, 1.0]], ['2, k, 3', [-0.199751, 0.209472, 1.0]], ['2, k, 4', [-0.332302, -0.0399305, 1.0]], ['2, k, 5', [-0.371885, -0.224446, 1.0]], ['2, k, 6', [-0.35384, -0.441067, 1.0]], ['2, k, 7', [-0.360506, -0.490148, 1.0]], ['2, k, 8', [-0.00779282, -0.0125791, 1.0]], ['2, k, 9', [0.063264, -0.220065, 1.0]], ['2, k, 10', [0.0884932, -0.415819, 1.0]], ['2, k, 11', [0.0818791, -0.46459, 1.0]], ['2, k, 12', [-0.215652, -0.457307, 1.0]], ['2, k, 13', [-0.267771, -0.755003, 1.0]], ['2, k, 14', [-0.299245, -1.07242, 1.0]], ['2, k, 15', [-0.297514, -1.1414, 1.0]], ['2, k, 16', [-0.0658139, -0.446341, 1.0]], ['2, k, 17', [-0.0252992, -0.744122, 1.0]], ['2, k, 18', [0.0137681, -1.0651, 1.0]], ['2, k, 19', [0.0193733, -1.12753, 1.0]], ['2, k, 20', [-0.162285, 0.0150975, 1.0]], ['2, k, 21', [-0.370348, -0.557717, 1.0]], ['2, k, 22', [-0.320413, -0.487022, 1.0]], ['2, k, 23', [0.0848541, -0.527492, 1.0]], ['2, k, 24', [0.0554975, -0.464055, 1.0]]]
[['2, k, 0', [-0.146411, -0.457452, 1.0]], ['2, k, 1', [-0.158047, -0.184914, 1.0]], ['2, k, 2', [-0.169199, 0.082794, 1.0]], ['2, k, 3', [-0.199816, 0.210352, 1.0]], ['2, k, 4', [-0.336619, -0.0331625, 1.0]], ['2, k, 5', [-0.375916, -0.222694, 1.0]], ['2, k, 6', [-0.357212, -0.439438, 1.0]], ['2, k, 7', [-0.36293, -0.487087, 1.0]], ['2, k, 8', [-0.0102418, -0.0122327, 1.0]], ['2, k, 9', [0.0610425, -0.220748, 1.0]], ['2, k, 10', [0.0845369, -0.415687, 1.0]], ['2, k, 11', [0.0763488, -0.466611, 1.0]], ['2, k, 12', [-0.218776, -0.456039, 1.0]], ['2, k, 13', [-0.2703, -0.75656, 1.0]], ['2, k, 14', [-0.299724, -1.07256, 1.0]], ['2, k, 15', [-0.297243, -1.14163, 1.0]], ['2, k, 16', [-0.0700154, -0.445831, 1.0]], ['2, k, 17', [-0.0278221, -0.748281, 1.0]], ['2, k, 18', [0.0121615, -1.06804, 1.0]], ['2, k, 19', [0.0194336, -1.12829, 1.0]], ['2, k, 20', [-0.166628, 0.0165678, 1.0]], ['2, k, 21', [-0.371528, -0.553693, 1.0]], ['2, k, 22', [-0.32009, -0.488695, 1.0]], ['2, k, 23', [0.0750602, -0.527735, 1.0]], ['2, k, 24', [0.048635, -0.469816, 1.0]]]
[['2, k, 0', [-0.150883, -0.456739, 1.0]], ['2, k, 1', [-0.161679, -0.184202, 1.0]], ['2, k, 2', [-0.171685, 0.0834244, 1.0]], ['2, k, 3', [-0.199891, 0.211055, 1.0]], ['2, k, 4', [-0.338414, -0.0319344, 1.0]], ['2, k, 5', [-0.364275, -0.266715, 1.0]], ['2, k, 6', [-0.359714, -0.463265, 1.0]], ['2, k, 7', [-0.367753, -0.487551, 1.0]], ['2, k, 8', [-0.0129113, -0.0122208, 1.0]], ['2, k, 9', [0.0572299, -0.220141, 1.0]], ['2, k, 10', [0.080307, -0.416019, 1.0]], ['2, k, 11', [0.073645, -0.467024, 1.0]], ['2, k, 12', [-0.222864, -0.454961, 1.0]], ['2, k, 13', [-0.272817, -0.756854, 1.0]], ['2, k, 14', [-0.299955, -1.07224, 1.0]], ['2, k, 15', [-0.297177, -1.1413, 1.0]], ['2, k, 16', [-0.0747056, -0.445511, 1.0]], ['2, k, 17', [-0.02848, -0.74653, 1.0]], ['2, k, 18', [0.0101841, -1.06657, 1.0]], ['2, k, 19', [0.0186182, -1.12486, 1.0]], ['2, k, 20', [-0.169389, 0.0172378, 1.0]], ['2, k, 21', [-0.377603, -0.550683, 1.0]], ['2, k, 22', [-0.326751, -0.494354, 1.0]], ['2, k, 23', [0.0753452, -0.528059, 1.0]], ['2, k, 24', [0.0484925, -0.475089, 1.0]]]
[['2, k, 0', [-0.154521, -0.456034, 1.0]], ['2, k, 1', [-0.164346, -0.18368, 1.0]], ['2, k, 2', [-0.173335, 0.0837737, 1.0]], ['2, k, 3', [-0.200105, 0.21159, 1.0]], ['2, k, 4', [-0.339542, -0.0310263, 1.0]], ['2, k, 5', [-0.390844, -0.219021, 1.0]], ['2, k, 6', [-0.36442, -0.438678, 1.0]], ['2, k, 7', [-0.370326, -0.487856, 1.0]], ['2, k, 8', [-0.0147289, -0.0123467, 1.0]], ['2, k, 9', [0.0533115, -0.220336, 1.0]], ['2, k, 10', [0.0771474, -0.415663, 1.0]], ['2, k, 11', [0.0688832, -0.467069, 1.0]], ['2, k, 12', [-0.227012, -0.453896, 1.0]], ['2, k, 13', [-0.277994, -0.750716, 1.0]], ['2, k, 14', [-0.29956, -1.07067, 1.0]], ['2, k, 15', [-0.296837, -1.13957, 1.0]], ['2, k, 16', [-0.077757, -0.445128, 1.0]], ['2, k, 17', [-0.028652, -0.746177, 1.0]], ['2, k, 18', [0.00904555, -1.06792, 1.0]], ['2, k, 19', [0.01883, -1.12382, 1.0]], ['2, k, 20', [-0.171281, 0.0176376, 1.0]], ['2, k, 21', [-0.380762, -0.556579, 1.0]], ['2, k, 22', [-0.33125, -0.488676, 1.0]], ['2, k, 23', [0.0718291, -0.524715, 1.0]], ['2, k, 24', [0.0439012, -0.466874, 1.0]]]
