[['2, k, 0', [13.44292, 81.17391, 1.0]], ['2, k, 1', [9.748088778925082, 110.79368881905356, 1.0]], ['2, k, 2', [6.788075835502098, 133.39093412197627, 1.0]], ['2, k, 3', [5.920968972501529, 139.87102896265841, 1.0]], ['2, k, 4', [21.62903094688695, 128.94884556622318, 1.0]], ['2, k, 5', [23.24971352368979, 99.26311065668241, 1.0]], ['2, k, 6', [24.653236805269398, 77.96231416569304, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.289959693747721, 126.48789202829863, 1.0]], ['2, k, 9', [-15.94985314241164, 105.80351624077781, 1.0]], ['2, k, 10', [-20.782474693058994, 84.48918097084885, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [17.6959796669457, 81.09815766393459, 1.0]], ['2, k, 13', [12.5248681841131, 45.38076477256051, 1.0]], ['2, k, 14', [6.635730589013866, 10.61611372343338, 1.0]], ['2, k, 15', [13.496805664437087, 7.698482170708676, 1.0]], ['2, k, 16', [8.764659365038142, 81.69589831818602, 1.0]], ['2, k, 17', [1.367813114145422, 48.34223044113562, 1.0]], ['2, k, 18', [-4.217448476427054, 11.048096965977791, 1.0]], ['2, k, 19', [2.947263801240771, 7.874075994157634, 1.0]], ['2, k, 20', [6.788075835502098, 133.39093412197627, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [5.74391, 79.60258, 1.0]], ['2, k, 1', [13.638027582371866, 106.82845544230727, 1.0]], ['2, k, 2', [19.594398440033537, 127.6945026325618, 1.0]], ['2, k, 3', [21.227308565456063, 133.66722405175256, 1.0]], ['2, k, 4', [35.826403860899134, 124.64686434782388, 1.0]], ['2, k, 5', [35.88905040434514, 95.85380816824429, 1.0]], ['2, k, 6', [38.18996765506411, 76.67487484757321, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [6.123285319217196, 123.83249248720378, 1.0]], ['2, k, 9', [-4.456481251127279, 106.78544563237847, 1.0]], ['2, k, 10', [-11.967187988722095, 87.05162902697595, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [10.78416108154929, 78.48792364766435, 1.0]], ['2, k, 13', [5.918525241427875, 42.929934793802865, 1.0]], ['2, k, 14', [1.5768923244043274, 11.191989276047071, 1.0]], ['2, k, 15', [6.094125918464636, 4.228218665470188, 1.0]], ['2, k, 16', [0.8846771983780801, 81.18842055767357, 1.0]], ['2, k, 17', [-6.482164943946886, 49.40883041675413, 1.0]], ['2, k, 18', [-14.450481268648659, 12.318891517493839, 1.0]], ['2, k, 19', [-11.70812742833336, 5.578086565855208, 1.0]], ['2, k, 20', [19.594398440033537, 127.6945026325618, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [6.047991999999999, 79.90689599999999, 1.0]], ['2, k, 1', [13.449297103252768, 107.19017295911928, 1.0]], ['2, k, 2', [19.064373303499373, 128.1757948077812, 1.0]], ['2, k, 3', [20.589662169476274, 134.18248248453625, 1.0]], ['2, k, 4', [35.19763046492602, 125.32271513582828, 1.0]], ['2, k, 5', [35.213410550924294, 96.5904196208862, 1.0]], ['2, k, 6', [37.53870349094509, 77.32545947019287, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [5.7445732747822245, 124.24858812943668, 1.0]], ['2, k, 9', [-4.9683993945676015, 107.04832145987984, 1.0]], ['2, k, 10', [-12.438354187831827, 87.37284493046269, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [11.067809323280514, 78.77898811095642, 1.0]], ['2, k, 13', [6.194586275140006, 43.106203848599954, 1.0]], ['2, k, 14', [1.8058186099145628, 11.1816191597283, 1.0]], ['2, k, 15', [6.223472976435309, 4.578544491604952, 1.0]], ['2, k, 16', [1.2827509343809744, 81.4806256920286, 1.0]], ['2, k, 17', [-6.125675302764191, 49.29204348954524, 1.0]], ['2, k, 18', [-13.96840401453401, 12.133671507467703, 1.0]], ['2, k, 19', [-11.311864637997415, 5.227102649231273, 1.0]], ['2, k, 20', [19.064373303499373, 128.1757948077812, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [6.454608, 80.18816, 1.0]], ['2, k, 1', [13.375426912205672, 107.61363892234952, 1.0]], ['2, k, 2', [18.65060380818984, 128.79869554830103, 1.0]], ['2, k, 3', [20.071075916392623, 134.86492351160805, 1.0]], ['2, k, 4', [34.88439116787333, 126.04996234861424, 1.0]], ['2, k, 5', [34.89271348353777, 97.19959957819594, 1.0]], ['2, k, 6', [37.19642391430307, 77.84808764395433, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [5.395555551503648, 124.7575657343959, 1.0]], ['2, k, 9', [-5.48915218624621, 107.33943914640707, 1.0]], ['2, k, 10', [-12.912118486117699, 87.71551759480158, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [11.443467470555138, 78.98831658843513, 1.0]], ['2, k, 13', [6.554538371133055, 43.393977478208754, 1.0]], ['2, k, 14', [2.0620818758246617, 11.12797917298672, 1.0]], ['2, k, 15', [6.336984005452423, 4.930078733269651, 1.0]], ['2, k, 16', [1.7342171645223257, 81.81488911740563, 1.0]], ['2, k, 17', [-5.725024932207093, 49.215496424002176, 1.0]], ['2, k, 18', [-13.455283412947676, 12.019484721056266, 1.0]], ['2, k, 19', [-10.715160333665892, 5.089331656394898, 1.0]], ['2, k, 20', [18.65060380818984, 128.79869554830103, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [6.921692, 80.42798400000001, 1.0]], ['2, k, 1', [13.296171577351002, 107.97667081820123, 1.0]], ['2, k, 2', [18.197066874066213, 129.33392470359325, 1.0]], ['2, k, 3', [19.50238903877716, 135.45576167837035, 1.0]], ['2, k, 4', [34.410420090367786, 126.71407647305497, 1.0]], ['2, k, 5', [34.4040014760854, 97.75059057926603, 1.0]], ['2, k, 6', [36.68643257445244, 78.30936185567964, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [4.9069159188365905, 125.14452773542298, 1.0]], ['2, k, 9', [-6.195694516460231, 107.46334855026996, 1.0]], ['2, k, 10', [-13.568775318307566, 87.95533497574809, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [11.89267236428398, 79.20785810064275, 1.0]], ['2, k, 13', [6.928460933550777, 43.5380304175159, 1.0]], ['2, k, 14', [2.3424022589848796, 11.083961258205619, 1.0]], ['2, k, 15', [6.449233851154339, 5.313579601525779, 1.0]], ['2, k, 16', [2.2272167944800527, 82.03017146344078, 1.0]], ['2, k, 17', [-5.302254192943777, 49.0814388518051, 1.0]], ['2, k, 18', [-12.902195664962306, 11.944874405244896, 1.0]], ['2, k, 19', [-10.09333554216201, 4.9924931311763086, 1.0]], ['2, k, 20', [18.197066874066213, 129.33392470359325, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [7.401860000000001, 80.53059, 1.0]], ['2, k, 1', [13.231085229670715, 108.28547901576792, 1.0]], ['2, k, 2', [17.754572796151994, 129.88725841152248, 1.0]], ['2, k, 3', [18.94169053554302, 136.08234500847593, 1.0]], ['2, k, 4', [33.83242917377366, 127.38251278616856, 1.0]], ['2, k, 5', [33.810346674111166, 98.42238693659593, 1.0]], ['2, k, 6', [36.08311301742858, 78.89049486156058, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [4.5082849035963495, 125.55168491241632, 1.0]], ['2, k, 9', [-6.764610660860431, 107.68393688679498, 1.0]], ['2, k, 10', [-14.235518800729736, 87.86856038692021, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [12.401921045824208, 79.33612436019149, 1.0]], ['2, k, 13', [7.350489161274197, 43.70333535471197, 1.0]], ['2, k, 14', [2.645968465463282, 11.005963786610266, 1.0]], ['2, k, 15', [6.814625797443688, 5.245945635388756, 1.0]], ['2, k, 16', [2.733011752078636, 82.0411008632419, 1.0]], ['2, k, 17', [-4.848695632952112, 48.920696227147744, 1.0]], ['2, k, 18', [-12.329640866936774, 11.843052661529711, 1.0]], ['2, k, 19', [-9.438619898075746, 4.883009711345567, 1.0]], ['2, k, 20', [17.754572796151994, 129.88725841152248, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [8.026292000000002, 80.66159, 1.0]], ['2, k, 1', [13.279511487610119, 108.58875722056933, 1.0]], ['2, k, 2', [17.403682898282977, 130.38009253153174, 1.0]], ['2, k, 3', [18.465308218334712, 136.6269162500174, 1.0]], ['2, k, 4', [33.61935823292751, 128.04948746885756, 1.0]], ['2, k, 5', [33.58402519797166, 99.0214869935435, 1.0]], ['2, k, 6', [35.84771978633431, 79.38993742624874, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [4.147574689143651, 125.8753880864637, 1.0]], ['2, k, 9', [-7.341473380552117, 107.75222793201748, 1.0]], ['2, k, 10', [-14.843999636158541, 87.8083659439631, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [12.980246247817632, 79.48999407385605, 1.0]], ['2, k, 13', [7.797277279743779, 43.97262055968117, 1.0]], ['2, k, 14', [2.9336868293723173, 10.91511876139429, 1.0]], ['2, k, 15', [6.963775419796256, 5.520344886552206, 1.0]], ['2, k, 16', [3.366522868949261, 82.10167812584386, 1.0]], ['2, k, 17', [-4.323134456606695, 48.88889146466212, 1.0]], ['2, k, 18', [-11.737093820701787, 11.789472685141114, 1.0]], ['2, k, 19', [-8.62267460214788, 4.991878059915217, 1.0]], ['2, k, 20', [17.403682898282977, 130.38009253153174, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [8.67703, 80.78243, 1.0]], ['2, k, 1', [13.330636727412685, 108.87533770709001, 1.0]], ['2, k, 2', [17.03454702841358, 130.847561226195, 1.0]], ['2, k, 3', [17.964191460813385, 137.14372202167306, 1.0]], ['2, k, 4', [33.573452831199674, 128.6862740681293, 1.0]], ['2, k, 5', [33.51662982812331, 99.12179003395715, 1.0]], ['2, k, 6', [35.77303747167287, 79.38466484374798, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [3.7467670989428985, 126.16650269275907, 1.0]], ['2, k, 9', [-7.95946236429927, 107.81254677491154, 1.0]], ['2, k, 10', [-15.475966323120161, 87.77553159645198, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.528832871741791, 79.65166123509772, 1.0]], ['2, k, 13', [8.214854755900957, 44.14971415222093, 1.0]], ['2, k, 14', [3.18074173894279, 10.853913598731765, 1.0]], ['2, k, 15', [7.233980171070041, 5.610296124555081, 1.0]], ['2, k, 16', [4.045182174605795, 82.13027718537928, 1.0]], ['2, k, 17', [-3.7748392515162283, 48.89181540967185, 1.0]], ['2, k, 18', [-11.139798980335986, 11.788158896054938, 1.0]], ['2, k, 19', [-7.9111080036215515, 5.058484251766098, 1.0]], ['2, k, 20', [17.03454702841358, 130.847561226195, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [9.421043999999998, 80.89942599999999, 1.0]], ['2, k, 1', [13.453565025540271, 109.08455256931224, 1.0]], ['2, k, 2', [16.709839416769007, 131.14378182878477, 1.0]], ['2, k, 3', [17.499841910563884, 137.45216070488408, 1.0]], ['2, k, 4', [33.50667908254941, 129.1706566600735, 1.0]], ['2, k, 5', [33.43194322083958, 99.57231592326897, 1.0]], ['2, k, 6', [35.683177881580356, 79.71808195292387, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [3.42430550470508, 126.31068891230365, 1.0]], ['2, k, 9', [-8.433596269080416, 107.83901130326011, 1.0]], ['2, k, 10', [-15.910493390727694, 87.82888260498243, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [14.141608851078722, 79.84117834544624, 1.0]], ['2, k, 13', [8.62948369015453, 44.29245495346246, 1.0]], ['2, k, 14', [3.4135576636229166, 10.773626951848534, 1.0]], ['2, k, 15', [7.792735790328357, 5.300607946908577, 1.0]], ['2, k, 16', [4.841307472556352, 82.1349413149231, 1.0]], ['2, k, 17', [-3.129977163691783, 48.85739217401167, 1.0]], ['2, k, 18', [-10.470474419955849, 11.756032406252082, 1.0]], ['2, k, 19', [-7.149623332468855, 5.0710515776853375, 1.0]], ['2, k, 20', [16.709839416769007, 131.14378182878477, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [10.279974, 81.027764, 1.0]], ['2, k, 1', [13.69090095885009, 109.31226703906873, 1.0]], ['2, k, 2', [16.49849177780463, 131.46396647911834, 1.0]], ['2, k, 3', [17.149760841418374, 137.78490158271103, 1.0]], ['2, k, 4', [33.61730239432346, 129.65612230289287, 1.0]], ['2, k, 5', [33.52916657514086, 100.02865459266324, 1.0]], ['2, k, 6', [35.7726442502041, 80.05197442092991, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [3.2454615960183766, 126.48158383984381, 1.0]], ['2, k, 9', [-8.777037302813325, 107.85120670385781, 1.0]], ['2, k, 10', [-16.208215792813085, 87.82639193887104, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [14.837089256207822, 80.02963387346603, 1.0]], ['2, k, 13', [9.088891944242581, 44.33677023069731, 1.0]], ['2, k, 14', [3.687866843129089, 10.685379226853712, 1.0]], ['2, k, 15', [8.173397226720496, 5.266290332144466, 1.0]], ['2, k, 16', [5.71081179290455, 82.17639353625808, 1.0]], ['2, k, 17', [-2.441048417792298, 48.847067023670014, 1.0]], ['2, k, 18', [-9.799548870431348, 11.676365287677505, 1.0]], ['2, k, 19', [-6.5586628101707145, 4.878495984830369, 1.0]], ['2, k, 20', [16.49849177780463, 131.46396647911834, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [11.256756, 81.16755, 1.0]], ['2, k, 1', [14.03834359250834, 109.53665813143022, 1.0]], ['2, k, 2', [16.38497596109603, 131.72391820844257, 1.0]], ['2, k, 3', [16.897089301701527, 138.04469163905685, 1.0]], ['2, k, 4', [33.90570741551023, 130.1041072640055, 1.0]], ['2, k, 5', [33.80889767288216, 100.43291576299396, 1.0]], ['2, k, 6', [36.038027330541766, 80.327134562718, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [3.1347400340541434, 126.58378277052782, 1.0]], ['2, k, 9', [-9.069533107139605, 107.77296117359298, 1.0]], ['2, k, 10', [-16.247164657131016, 88.26629966804146, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [15.604953932873162, 80.21577277974973, 1.0]], ['2, k, 13', [9.503811030791393, 43.94736604125259, 1.0]], ['2, k, 14', [4.0041561957033736, 10.84156231600565, 1.0]], ['2, k, 15', [8.578497599004535, 5.500916037894895, 1.0]], ['2, k, 16', [6.629659797474862, 82.25606776043537, 1.0]], ['2, k, 17', [-1.7350569976312409, 48.85110483919836, 1.0]], ['2, k, 18', [-9.142554864607247, 11.609290486639054, 1.0]], ['2, k, 19', [-6.014267529285078, 4.6901987101300735, 1.0]], ['2, k, 20', [16.38497596109603, 131.72391820844257, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.036992000000001, 81.21993, 1.0]], ['2, k, 1', [14.197687852491343, 109.69306699125204, 1.0]], ['2, k, 2', [16.098843478506865, 131.9204301769532, 1.0]], ['2, k, 3', [16.478934313819593, 138.24656277395954, 1.0]], ['2, k, 4', [33.65109139729678, 130.432215250665, 1.0]], ['2, k, 5', [33.5630021441192, 100.75457285772126, 1.0]], ['2, k, 6', [35.77194448399337, 80.52841077799755, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [2.8801436393829594, 126.63127786994438, 1.0]], ['2, k, 9', [-9.454519272046108, 107.68390554593715, 1.0]], ['2, k, 10', [-16.471797044888152, 88.3718038281163, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [16.24871648646139, 80.34570388975108, 1.0]], ['2, k, 13', [9.85778566519268, 44.052495444756765, 1.0]], ['2, k, 14', [4.1272010187687895, 10.76059382366936, 1.0]], ['2, k, 15', [9.063349331901907, 5.183632289154467, 1.0]], ['2, k, 16', [7.349572548162546, 82.21072549224925, 1.0]], ['2, k, 17', [-1.21574025706109, 48.82881795193414, 1.0]], ['2, k, 18', [-8.687883583176145, 11.533606917428962, 1.0]], ['2, k, 19', [-5.5409882476853465, 4.596267419326347, 1.0]], ['2, k, 20', [16.098843478506865, 131.9204301769532, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.706641999999999, 81.244612, 1.0]], ['2, k, 1', [14.268788716609553, 109.83979924004433, 1.0]], ['2, k, 2', [15.741964343956258, 132.1146231681125, 1.0]], ['2, k, 3', [15.995864514056521, 138.4482911332751, 1.0]], ['2, k, 4', [33.285934290625946, 130.6765981387523, 1.0]], ['2, k, 5', [33.21305047484725, 101.00176184082731, 1.0]], ['2, k, 6', [35.36394912789529, 80.64996937069844, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [2.578369179773569, 126.67758128369195, 1.0]], ['2, k, 9', [-9.835132220028447, 107.63057953218937, 1.0]], ['2, k, 10', [-16.635847631498677, 88.62906733012964, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [16.831826841948835, 80.455867991962, 1.0]], ['2, k, 13', [10.059854781623145, 43.71087821580058, 1.0]], ['2, k, 14', [4.219538608869457, 10.99111539702038, 1.0]], ['2, k, 15', [9.561752748893142, 5.135900116979456, 1.0]], ['2, k, 16', [7.952078453647093, 82.12241680762006, 1.0]], ['2, k, 17', [-0.8407355041029767, 48.81470266183196, 1.0]], ['2, k, 18', [-8.419424266055742, 11.489754868067543, 1.0]], ['2, k, 19', [-5.26763370130813, 4.5199021681893505, 1.0]], ['2, k, 20', [15.741964343956258, 132.1146231681125, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [13.383004, 81.19521399999999, 1.0]], ['2, k, 1', [14.365393435964394, 109.96437271944149, 1.0]], ['2, k, 2', [15.423001268790367, 132.28684464099848, 1.0]], ['2, k, 3', [15.555031133086871, 138.63652493510574, 1.0]], ['2, k, 4', [32.90468101503475, 130.91632164152563, 1.0]], ['2, k, 5', [32.87040960300143, 101.24925206827156, 1.0]], ['2, k, 6', [34.953589235707895, 80.76503400300717, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [2.3012621037983347, 126.69332507866366, 1.0]], ['2, k, 9', [-10.09424198845286, 107.66322364189934, 1.0]], ['2, k, 10', [-16.708300932945225, 88.86288417629277, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [17.443620715580114, 80.47186197113774, 1.0]], ['2, k, 13', [10.277170074719358, 43.31341194968295, 1.0]], ['2, k, 14', [4.358980960141911, 11.258744246059806, 1.0]], ['2, k, 15', [9.804286622634098, 5.46604688575129, 1.0]], ['2, k, 16', [8.5783388608821, 81.96905320163123, 1.0]], ['2, k, 17', [-0.4358247748893991, 48.77930005204635, 1.0]], ['2, k, 18', [-8.115607890357964, 11.442497296009392, 1.0]], ['2, k, 19', [-4.960465510318903, 4.430111752595387, 1.0]], ['2, k, 20', [15.423001268790367, 132.28684464099848, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [13.923972000000001, 81.114938, 1.0]], ['2, k, 1', [14.368793369573226, 110.07099215782995, 1.0]], ['2, k, 2', [15.018691590159529, 132.45517361833095, 1.0]], ['2, k, 3', [15.029387459069726, 138.82760994905053, 1.0]], ['2, k, 4', [32.45387348314158, 131.13863668441178, 1.0]], ['2, k, 5', [32.45497924130114, 101.47514899344137, 1.0]], ['2, k, 6', [34.45935295939224, 80.862319332145, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [1.967184355868996, 126.6992539283554, 1.0]], ['2, k, 9', [-10.310054436093038, 107.83369806576917, 1.0]], ['2, k, 10', [-16.77025835020394, 89.22767383556429, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [17.957121312542608, 80.47761440648253, 1.0]], ['2, k, 13', [10.463847972133706, 42.99056010052387, 1.0]], ['2, k, 14', [4.479698168772862, 11.546461809601961, 1.0]], ['2, k, 15', [10.156098722092032, 5.69584700995503, 1.0]], ['2, k, 16', [9.15203658995275, 81.77222850708195, 1.0]], ['2, k, 17', [-0.010890781855623644, 48.7879376184972, 1.0]], ['2, k, 18', [-7.7938488683170695, 11.384493290877543, 1.0]], ['2, k, 19', [-4.6317340706679655, 4.317583569950666, 1.0]], ['2, k, 20', [15.018691590159529, 132.45517361833095, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [14.388989999999998, 81.01039, 1.0]], ['2, k, 1', [14.339185081172964, 110.15835606030127, 1.0]], ['2, k, 2', [14.623787892423625, 132.6052982425929, 1.0]], ['2, k, 3', [14.529120731320262, 138.9976914296785, 1.0]], ['2, k, 4', [32.02001307205627, 131.38045247678124, 1.0]], ['2, k, 5', [32.09909271152973, 101.72413302561014, 1.0]], ['2, k, 6', [33.994127174872595, 80.9811956124095, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [1.6209330356004301, 126.69058758170631, 1.0]], ['2, k, 9', [-10.512704502559128, 107.97990003796247, 1.0]], ['2, k, 10', [-16.849833236160034, 89.45139877297612, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [18.4160593867476, 80.49094002333548, 1.0]], ['2, k, 13', [10.748441737606036, 43.02907166115748, 1.0]], ['2, k, 14', [4.59257672632979, 11.613738709651333, 1.0]], ['2, k, 15', [10.634749595821116, 5.906725870873192, 1.0]], ['2, k, 16', [9.688485647363313, 81.5488419742833, 1.0]], ['2, k, 17', [0.40433308952707314, 48.80333421135288, 1.0]], ['2, k, 18', [-7.4680835698248735, 11.370634775335695, 1.0]], ['2, k, 19', [-4.043556922779601, 3.6796045285602696, 1.0]], ['2, k, 20', [14.623787892423625, 132.6052982425929, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [14.909206000000001, 80.88368, 1.0]], ['2, k, 1', [14.385726393134473, 110.23248979890676, 1.0]], ['2, k, 2', [14.31811116876468, 132.73333357410178, 1.0]], ['2, k, 3', [14.121522147427779, 139.14707854252822, 1.0]], ['2, k, 4', [31.677916597750233, 131.60286567496038, 1.0]], ['2, k, 5', [31.821364812138672, 101.9565329674541, 1.0]], ['2, k, 6', [33.601647936509075, 81.09526239929019, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [1.3393843774723528, 126.65908699954589, 1.0]], ['2, k, 9', [-10.65663423078447, 108.08062975497, 1.0]], ['2, k, 10', [-16.82755068977007, 89.75514027653955, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [18.929052604204507, 80.4927160694844, 1.0]], ['2, k, 13', [11.033584665892526, 42.941064247384524, 1.0]], ['2, k, 14', [4.747416207091623, 11.62711434596823, 1.0]], ['2, k, 15', [10.958675090968272, 6.242451793379826, 1.0]], ['2, k, 16', [10.28079946012078, 81.29758152285491, 1.0]], ['2, k, 17', [0.8842989958186092, 48.78600579528746, 1.0]], ['2, k, 18', [-7.065845153836839, 11.355154382079, 1.0]], ['2, k, 19', [-3.3823773022174852, 3.0129713391295176, 1.0]], ['2, k, 20', [14.31811116876468, 132.73333357410178, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
