[['2, k, 0', [-0.2727521, 0.04369504, 1.0]], ['2, k, 1', [-0.2792259, 0.3582135, 1.0]], ['2, k, 2', [-0.2848961, 0.660877, 1.0]], ['2, k, 3', [-0.2781826, 0.8111799, 1.0]], ['2, k, 4', [-0.4365796, 0.5348976, 1.0]], ['2, k, 5', [-0.493262, 0.3125759, 1.0]], ['2, k, 6', [-0.4444264, 0.1352115, 1.0]], ['2, k, 7', [-0.4171568, 0.09732684, 1.0]], ['2, k, 8', [-0.1108765, 0.5301773, 1.0]], ['2, k, 9', [-0.06342214, 0.2710129, 1.0]], ['2, k, 10', [-0.05038681, 0.0420371, 1.0]], ['2, k, 11', [-0.06575212, -0.01181067, 1.0]], ['2, k, 12', [-0.3442101, 0.04126853, 1.0]], ['2, k, 13', [-0.3812554, -0.290781, 1.0]], ['2, k, 14', [-0.4022169, -0.6532654, 1.0]], ['2, k, 15', [-0.3986373, -0.7205144, 1.0]], ['2, k, 16', [-0.1922283, 0.04455241, 1.0]], ['2, k, 17', [-0.1648296, -0.2948186, 1.0]], ['2, k, 18', [-0.1694717, -0.6353241, 1.0]], ['2, k, 19', [-0.1472176, -0.7237246, 1.0]], ['2, k, 20', [-0.2836417, 0.5868341, 1.0]], ['2, k, 21', [-0.3979792, 0.06236774, 1.0]], ['2, k, 22', [-0.4432315, 0.07850386, 1.0]], ['2, k, 23', [-0.06171748, -0.08479854, 1.0]], ['2, k, 24', [-0.1022861, -0.01635178, 1.0]]]
[['2, k, 0', [-0.2773823, 0.04476422, 1.0]], ['2, k, 1', [-0.2915762, 0.3566394, 1.0]], ['2, k, 2', [-0.3037276, 0.6567712, 1.0]], ['2, k, 3', [-0.3096373, 0.806099, 1.0]], ['2, k, 4', [-0.4563654, 0.5436061, 1.0]], ['2, k, 5', [-0.6379123, 0.33676, 1.0]], ['2, k, 6', [-0.5053998, 0.4427234, 1.0]], ['2, k, 7', [-0.4511825, 0.4698528, 1.0]], ['2, k, 8', [-0.1219011, 0.5302706, 1.0]], ['2, k, 9', [-0.06714032, 0.2763603, 1.0]], ['2, k, 10', [-0.05652083, 0.02752181, 1.0]], ['2, k, 11', [-0.07147111, -0.01113984, 1.0]], ['2, k, 12', [-0.3493677, 0.04234228, 1.0]], ['2, k, 13', [-0.3812062, -0.2929252, 1.0]], ['2, k, 14', [-0.4030098, -0.6509244, 1.0]], ['2, k, 15', [-0.3980247, -0.7198243, 1.0]], ['2, k, 16', [-0.1962117, 0.04571655, 1.0]], ['2, k, 17', [-0.1618425, -0.292918, 1.0]], ['2, k, 18', [-0.1696574, -0.6348017, 1.0]], ['2, k, 19', [-0.1499481, -0.7179724, 1.0]], ['2, k, 20', [-0.3010297, 0.5834009, 1.0]], ['2, k, 21', [-0.4121808, 0.4775966, 1.0]], ['2, k, 22', [-0.4454471, 0.4926083, 1.0]], ['2, k, 23', [-0.0666335, -0.07124964, 1.0]], ['2, k, 24', [-0.1077788, -0.006260835, 1.0]]]
[['2, k, 0', [-0.2771367, 0.04468936, 1.0]], ['2, k, 1', [-0.2914501, 0.3565859, 1.0]], ['2, k, 2', [-0.303679, 0.656741, 1.0]], ['2, k, 3', [-0.3096653, 0.8060542, 1.0]], ['2, k, 4', [-0.4564366, 0.5434318, 1.0]], ['2, k, 5', [-0.6373342, 0.3370948, 1.0]], ['2, k, 6', [-0.5026077, 0.4433158, 1.0]], ['2, k, 7', [-0.4485253, 0.4729307, 1.0]], ['2, k, 8', [-0.1221813, 0.5307487, 1.0]], ['2, k, 9', [-0.06686834, 0.2761791, 1.0]], ['2, k, 10', [-0.05402008, 0.04897108, 1.0]], ['2, k, 11', [-0.07072182, -0.002030704, 1.0]], ['2, k, 12', [-0.3491434, 0.0422041, 1.0]], ['2, k, 13', [-0.3810548, -0.2929165, 1.0]], ['2, k, 14', [-0.402948, -0.6508464, 1.0]], ['2, k, 15', [-0.3980295, -0.7198215, 1.0]], ['2, k, 16', [-0.1959466, 0.045718, 1.0]], ['2, k, 17', [-0.161726, -0.2930893, 1.0]], ['2, k, 18', [-0.1697868, -0.6357613, 1.0]], ['2, k, 19', [-0.1500399, -0.7192364, 1.0]], ['2, k, 20', [-0.3009662, 0.5833644, 1.0]], ['2, k, 21', [-0.4110141, 0.4803929, 1.0]], ['2, k, 22', [-0.4439715, 0.4737142, 1.0]], ['2, k, 23', [-0.06799965, -0.07314151, 1.0]], ['2, k, 24', [-0.1041866, -0.02188255, 1.0]]]
[['2, k, 0', [-0.2769453, 0.04446463, 1.0]], ['2, k, 1', [-0.2913962, 0.3564402, 1.0]], ['2, k, 2', [-0.3037095, 0.6566586, 1.0]], ['2, k, 3', [-0.3097621, 0.8059344, 1.0]], ['2, k, 4', [-0.4564847, 0.5430681, 1.0]], ['2, k, 5', [-0.6356665, 0.337332, 1.0]], ['2, k, 6', [-0.4984261, 0.4520467, 1.0]], ['2, k, 7', [-0.4473419, 0.4752847, 1.0]], ['2, k, 8', [-0.1221116, 0.5306122, 1.0]], ['2, k, 9', [-0.0665943, 0.2760804, 1.0]], ['2, k, 10', [-0.05395934, 0.04869878, 1.0]], ['2, k, 11', [-0.07025953, -0.001524338, 1.0]], ['2, k, 12', [-0.3489703, 0.0419695, 1.0]], ['2, k, 13', [-0.3808677, -0.2927381, 1.0]], ['2, k, 14', [-0.4028146, -0.6507267, 1.0]], ['2, k, 15', [-0.3971884, -0.7196813, 1.0]], ['2, k, 16', [-0.1957434, 0.04551469, 1.0]], ['2, k, 17', [-0.1615033, -0.292814, 1.0]], ['2, k, 18', [-0.1694834, -0.6354994, 1.0]], ['2, k, 19', [-0.1502274, -0.7193646, 1.0]], ['2, k, 20', [-0.3009811, 0.5832668, 1.0]], ['2, k, 21', [-0.4085489, 0.4833414, 1.0]], ['2, k, 22', [-0.4575856, 0.4702467, 1.0]], ['2, k, 23', [-0.0690849, -0.07365104, 1.0]], ['2, k, 24', [-0.1043292, -0.02352607, 1.0]]]
[['2, k, 0', [-0.2768489, 0.04430338, 1.0]], ['2, k, 1', [-0.2912878, 0.3563377, 1.0]], ['2, k, 2', [-0.3035834, 0.6566404, 1.0]], ['2, k, 3', [-0.3102145, 0.8056707, 1.0]], ['2, k, 4', [-0.4565201, 0.5430397, 1.0]], ['2, k, 5', [-0.6357681, 0.3373698, 1.0]], ['2, k, 6', [-0.4993587, 0.4534842, 1.0]], ['2, k, 7', [-0.4465696, 0.4780485, 1.0]], ['2, k, 8', [-0.1220675, 0.5301567, 1.0]], ['2, k, 9', [-0.06662754, 0.2759861, 1.0]], ['2, k, 10', [-0.05478851, 0.03459643, 1.0]], ['2, k, 11', [-0.0712123, -0.007780712, 1.0]], ['2, k, 12', [-0.348868, 0.0418318, 1.0]], ['2, k, 13', [-0.3808379, -0.2927115, 1.0]], ['2, k, 14', [-0.4028233, -0.6507304, 1.0]], ['2, k, 15', [-0.3971982, -0.7197179, 1.0]], ['2, k, 16', [-0.195658, 0.04533058, 1.0]], ['2, k, 17', [-0.1612009, -0.2925524, 1.0]], ['2, k, 18', [-0.1693457, -0.6355633, 1.0]], ['2, k, 19', [-0.1500968, -0.7195012, 1.0]], ['2, k, 20', [-0.3008598, 0.5832232, 1.0]], ['2, k, 21', [-0.4080842, 0.4858948, 1.0]], ['2, k, 22', [-0.4695124, 0.4723679, 1.0]], ['2, k, 23', [-0.06903792, -0.07253797, 1.0]], ['2, k, 24', [-0.1057827, 1.570071e-05, 1.0]]]
[['2, k, 0', [-0.2766525, 0.0441471, 1.0]], ['2, k, 1', [-0.2910778, 0.3562661, 1.0]], ['2, k, 2', [-0.3033478, 0.6566727, 1.0]], ['2, k, 3', [-0.3103901, 0.8056102, 1.0]], ['2, k, 4', [-0.456601, 0.5423892, 1.0]], ['2, k, 5', [-0.6358551, 0.3372269, 1.0]], ['2, k, 6', [-0.5021157, 0.4538933, 1.0]], ['2, k, 7', [-0.4473222, 0.4811034, 1.0]], ['2, k, 8', [-0.1220455, 0.5301101, 1.0]], ['2, k, 9', [-0.06656453, 0.2756248, 1.0]], ['2, k, 10', [-0.05533613, 0.03228572, 1.0]], ['2, k, 11', [-0.0711074, -0.008324399, 1.0]], ['2, k, 12', [-0.3486777, 0.04167099, 1.0]], ['2, k, 13', [-0.3806577, -0.2927859, 1.0]], ['2, k, 14', [-0.4028143, -0.6507314, 1.0]], ['2, k, 15', [-0.3972242, -0.7196674, 1.0]], ['2, k, 16', [-0.1954623, 0.0451836, 1.0]], ['2, k, 17', [-0.1610123, -0.2931872, 1.0]], ['2, k, 18', [-0.1693078, -0.6353879, 1.0]], ['2, k, 19', [-0.1488096, -0.7200882, 1.0]], ['2, k, 20', [-0.3006312, 0.583226, 1.0]], ['2, k, 21', [-0.4078098, 0.4892031, 1.0]], ['2, k, 22', [-0.4775203, 0.4919443, 1.0]], ['2, k, 23', [-0.06750073, -0.06941519, 1.0]], ['2, k, 24', [-0.1055971, -0.003730137, 1.0]]]
[['2, k, 0', [-0.276489, 0.04403967, 1.0]], ['2, k, 1', [-0.2910132, 0.3562348, 1.0]], ['2, k, 2', [-0.3033404, 0.6566834, 1.0]], ['2, k, 3', [-0.3105372, 0.8055313, 1.0]], ['2, k, 4', [-0.4567916, 0.5415557, 1.0]], ['2, k, 5', [-0.6383835, 0.3388377, 1.0]], ['2, k, 6', [-0.5021849, 0.4548022, 1.0]], ['2, k, 7', [-0.4470821, 0.4847794, 1.0]], ['2, k, 8', [-0.1220093, 0.5300982, 1.0]], ['2, k, 9', [-0.06635968, 0.2755301, 1.0]], ['2, k, 10', [-0.05202867, 0.04794483, 1.0]], ['2, k, 11', [-0.06960423, 0.0009155365, 1.0]], ['2, k, 12', [-0.3485221, 0.04152666, 1.0]], ['2, k, 13', [-0.3806104, -0.2927871, 1.0]], ['2, k, 14', [-0.402828, -0.6507853, 1.0]], ['2, k, 15', [-0.3973392, -0.7197704, 1.0]], ['2, k, 16', [-0.1952923, 0.04511268, 1.0]], ['2, k, 17', [-0.1609052, -0.2932134, 1.0]], ['2, k, 18', [-0.1694169, -0.6352294, 1.0]], ['2, k, 19', [-0.1505107, -0.7205158, 1.0]], ['2, k, 20', [-0.3006127, 0.583228, 1.0]], ['2, k, 21', [-0.4097238, 0.4939894, 1.0]], ['2, k, 22', [-0.4668831, 0.4735761, 1.0]], ['2, k, 23', [-0.06556727, -0.06729452, 1.0]], ['2, k, 24', [-0.1072448, 0.005410888, 1.0]]]
[['2, k, 0', [-0.2762489, 0.04366167, 1.0]], ['2, k, 1', [-0.2909215, 0.3559958, 1.0]], ['2, k, 2', [-0.303367, 0.6565422, 1.0]], ['2, k, 3', [-0.3108213, 0.80538, 1.0]], ['2, k, 4', [-0.4568866, 0.5400797, 1.0]], ['2, k, 5', [-0.6371905, 0.3377636, 1.0]], ['2, k, 6', [-0.5019809, 0.4564462, 1.0]], ['2, k, 7', [-0.446118, 0.4873092, 1.0]], ['2, k, 8', [-0.1219443, 0.5300225, 1.0]], ['2, k, 9', [-0.06626084, 0.2756653, 1.0]], ['2, k, 10', [-0.05204744, 0.04805943, 1.0]], ['2, k, 11', [-0.07001945, -0.001181348, 1.0]], ['2, k, 12', [-0.3483379, 0.04115703, 1.0]], ['2, k, 13', [-0.3803605, -0.2926769, 1.0]], ['2, k, 14', [-0.4027261, -0.6508173, 1.0]], ['2, k, 15', [-0.3969195, -0.7196756, 1.0]], ['2, k, 16', [-0.1950001, 0.04473775, 1.0]], ['2, k, 17', [-0.1607307, -0.2939108, 1.0]], ['2, k, 18', [-0.1692257, -0.6359723, 1.0]], ['2, k, 19', [-0.1497809, -0.7210974, 1.0]], ['2, k, 20', [-0.3006113, 0.5830641, 1.0]], ['2, k, 21', [-0.4070265, 0.495285, 1.0]], ['2, k, 22', [-0.4597579, 0.4781841, 1.0]], ['2, k, 23', [-0.06843147, -0.07315551, 1.0]], ['2, k, 24', [-0.1069639, -0.009335414, 1.0]]]
[['2, k, 0', [-0.2756514, 0.04275776, 1.0]], ['2, k, 1', [-0.2908535, 0.3556484, 1.0]], ['2, k, 2', [-0.3035895, 0.6564485, 1.0]], ['2, k, 3', [-0.3112995, 0.8050149, 1.0]], ['2, k, 4', [-0.4566004, 0.5314763, 1.0]], ['2, k, 5', [-0.6386572, 0.3380855, 1.0]], ['2, k, 6', [-0.5014775, 0.4572772, 1.0]], ['2, k, 7', [-0.4455998, 0.4887749, 1.0]], ['2, k, 8', [-0.1219327, 0.5300003, 1.0]], ['2, k, 9', [-0.06608245, 0.2756942, 1.0]], ['2, k, 10', [-0.05160118, 0.04810907, 1.0]], ['2, k, 11', [-0.06884575, 0.0002750759, 1.0]], ['2, k, 12', [-0.3477612, 0.04003397, 1.0]], ['2, k, 13', [-0.3802122, -0.29267, 1.0]], ['2, k, 14', [-0.4027183, -0.6508014, 1.0]], ['2, k, 15', [-0.3969665, -0.7195326, 1.0]], ['2, k, 16', [-0.1944045, 0.04405033, 1.0]], ['2, k, 17', [-0.1604058, -0.2933736, 1.0]], ['2, k, 18', [-0.1693176, -0.6355353, 1.0]], ['2, k, 19', [-0.1510376, -0.7205079, 1.0]], ['2, k, 20', [-0.3007593, 0.5829221, 1.0]], ['2, k, 21', [-0.4044972, 0.4971336, 1.0]], ['2, k, 22', [-0.4420226, 0.5116043, 1.0]], ['2, k, 23', [-0.06805721, -0.06837022, 1.0]], ['2, k, 24', [-0.1063505, 0.009294478, 1.0]]]
[['2, k, 0', [-0.2752386, 0.04225231, 1.0]], ['2, k, 1', [-0.290741, 0.3553034, 1.0]], ['2, k, 2', [-0.3037003, 0.6562414, 1.0]], ['2, k, 3', [-0.311715, 0.8047683, 1.0]], ['2, k, 4', [-0.456476, 0.5287367, 1.0]], ['2, k, 5', [-0.6392759, 0.3387447, 1.0]], ['2, k, 6', [-0.473144, 0.4715159, 1.0]], ['2, k, 7', [-0.4429223, 0.4908113, 1.0]], ['2, k, 8', [-0.1218998, 0.530012, 1.0]], ['2, k, 9', [-0.06574707, 0.2760847, 1.0]], ['2, k, 10', [-0.05362084, 0.03386894, 1.0]], ['2, k, 11', [-0.07073776, -0.008072332, 1.0]], ['2, k, 12', [-0.3474142, 0.03945255, 1.0]], ['2, k, 13', [-0.3801417, -0.2927301, 1.0]], ['2, k, 14', [-0.4027016, -0.65085, 1.0]], ['2, k, 15', [-0.3971179, -0.719571, 1.0]], ['2, k, 16', [-0.193939, 0.04363315, 1.0]], ['2, k, 17', [-0.1602093, -0.2941077, 1.0]], ['2, k, 18', [-0.1692663, -0.6354897, 1.0]], ['2, k, 19', [-0.1465845, -0.7195258, 1.0]], ['2, k, 20', [-0.3008221, 0.5826859, 1.0]], ['2, k, 21', [-0.4015878, 0.5003017, 1.0]], ['2, k, 22', [-0.4369279, 0.5144264, 1.0]], ['2, k, 23', [-0.06553483, -0.07219062, 1.0]], ['2, k, 24', [-0.1062209, -0.001163198, 1.0]]]
[['2, k, 0', [-0.2744614, 0.04091874, 1.0]], ['2, k, 1', [-0.2907154, 0.3546108, 1.0]], ['2, k, 2', [-0.3042032, 0.6558513, 1.0]], ['2, k, 3', [-0.3121284, 0.8043914, 1.0]], ['2, k, 4', [-0.4559576, 0.5136837, 1.0]], ['2, k, 5', [-0.6390046, 0.3372903, 1.0]], ['2, k, 6', [-0.4759716, 0.4709655, 1.0]], ['2, k, 7', [-0.4421303, 0.4928674, 1.0]], ['2, k, 8', [-0.1226472, 0.530019, 1.0]], ['2, k, 9', [-0.06571407, 0.2760401, 1.0]], ['2, k, 10', [-0.05344683, 0.03092283, 1.0]], ['2, k, 11', [-0.07104357, -0.008244694, 1.0]], ['2, k, 12', [-0.3466869, 0.03757399, 1.0]], ['2, k, 13', [-0.3802572, -0.2921778, 1.0]], ['2, k, 14', [-0.4026392, -0.6508476, 1.0]], ['2, k, 15', [-0.3971224, -0.7194648, 1.0]], ['2, k, 16', [-0.1931519, 0.04275203, 1.0]], ['2, k, 17', [-0.1601798, -0.2941415, 1.0]], ['2, k, 18', [-0.1692791, -0.635657, 1.0]], ['2, k, 19', [-0.1475873, -0.7197198, 1.0]], ['2, k, 20', [-0.3011786, 0.5822453, 1.0]], ['2, k, 21', [-0.3988862, 0.5040431, 1.0]], ['2, k, 22', [-0.4632619, 0.5010796, 1.0]], ['2, k, 23', [-0.07111229, -0.06886332, 1.0]], ['2, k, 24', [-0.1063743, -0.0007432556, 1.0]]]
[['2, k, 0', [-0.2743622, 0.04062095, 1.0]], ['2, k, 1', [-0.2907129, 0.3543749, 1.0]], ['2, k, 2', [-0.3043745, 0.6557151, 1.0]], ['2, k, 3', [-0.3123446, 0.8042504, 1.0]], ['2, k, 4', [-0.4559851, 0.5137829, 1.0]], ['2, k, 5', [-0.6343902, 0.3315279, 1.0]], ['2, k, 6', [-0.4747062, 0.4713369, 1.0]], ['2, k, 7', [-0.4383804, 0.4940008, 1.0]], ['2, k, 8', [-0.1225595, 0.5300292, 1.0]], ['2, k, 9', [-0.065656, 0.2759062, 1.0]], ['2, k, 10', [-0.05263736, 0.04339438, 1.0]], ['2, k, 11', [-0.07006933, -0.0007277437, 1.0]], ['2, k, 12', [-0.3466234, 0.03729544, 1.0]], ['2, k, 13', [-0.3802424, -0.2922142, 1.0]], ['2, k, 14', [-0.4026648, -0.6508452, 1.0]], ['2, k, 15', [-0.3968175, -0.7194454, 1.0]], ['2, k, 16', [-0.1930202, 0.04246636, 1.0]], ['2, k, 17', [-0.1600803, -0.2946817, 1.0]], ['2, k, 18', [-0.1692752, -0.6359285, 1.0]], ['2, k, 19', [-0.1483505, -0.7205557, 1.0]], ['2, k, 20', [-0.301301, 0.5820763, 1.0]], ['2, k, 21', [-0.394396, 0.5052131, 1.0]], ['2, k, 22', [-0.4429595, 0.507018, 1.0]], ['2, k, 23', [-0.07083464, -0.07241999, 1.0]], ['2, k, 24', [-0.104668, -0.01530081, 1.0]]]
[['2, k, 0', [-0.2738772, 0.03974838, 1.0]], ['2, k, 1', [-0.2905492, 0.3539475, 1.0]], ['2, k, 2', [-0.304443, 0.6556093, 1.0]], ['2, k, 3', [-0.3126249, 0.8040998, 1.0]], ['2, k, 4', [-0.4561839, 0.5087188, 1.0]], ['2, k, 5', [-0.6280513, 0.335908, 1.0]], ['2, k, 6', [-0.4730352, 0.4703425, 1.0]], ['2, k, 7', [-0.4388642, 0.4921722, 1.0]], ['2, k, 8', [-0.1226189, 0.5306835, 1.0]], ['2, k, 9', [-0.06566235, 0.2759116, 1.0]], ['2, k, 10', [-0.05188128, 0.0482501, 1.0]], ['2, k, 11', [-0.06981944, -0.001032848, 1.0]], ['2, k, 12', [-0.3461927, 0.03607293, 1.0]], ['2, k, 13', [-0.3801226, -0.2923512, 1.0]], ['2, k, 14', [-0.4027159, -0.6509019, 1.0]], ['2, k, 15', [-0.396872, -0.7193884, 1.0]], ['2, k, 16', [-0.1925141, 0.0419177, 1.0]], ['2, k, 17', [-0.15994, -0.2946531, 1.0]], ['2, k, 18', [-0.1691639, -0.6358049, 1.0]], ['2, k, 19', [-0.1511794, -0.7203405, 1.0]], ['2, k, 20', [-0.3013228, 0.5819041, 1.0]], ['2, k, 21', [-0.3925489, 0.5048059, 1.0]], ['2, k, 22', [-0.4442979, 0.498794, 1.0]], ['2, k, 23', [-0.06700438, -0.06839271, 1.0]], ['2, k, 24', [-0.1066988, 0.007759123, 1.0]]]
[['2, k, 0', [-0.273382, 0.03877256, 1.0]], ['2, k, 1', [-0.2903363, 0.3535162, 1.0]], ['2, k, 2', [-0.3044414, 0.6555624, 1.0]], ['2, k, 3', [-0.3129264, 0.8035187, 1.0]], ['2, k, 4', [-0.4556827, 0.5063984, 1.0]], ['2, k, 5', [-0.627726, 0.3373538, 1.0]], ['2, k, 6', [-0.4717293, 0.4692644, 1.0]], ['2, k, 7', [-0.4272892, 0.4948315, 1.0]], ['2, k, 8', [-0.1226971, 0.5305824, 1.0]], ['2, k, 9', [-0.06557151, 0.2756603, 1.0]], ['2, k, 10', [-0.05142611, 0.04802116, 1.0]], ['2, k, 11', [-0.07036746, -0.0008588297, 1.0]], ['2, k, 12', [-0.3456966, 0.03492276, 1.0]], ['2, k, 13', [-0.3800961, -0.2923686, 1.0]], ['2, k, 14', [-0.4027586, -0.6509824, 1.0]], ['2, k, 15', [-0.3966265, -0.7192689, 1.0]], ['2, k, 16', [-0.1920426, 0.04116416, 1.0]], ['2, k, 17', [-0.1599744, -0.2947459, 1.0]], ['2, k, 18', [-0.1689243, -0.6343797, 1.0]], ['2, k, 19', [-0.1620377, -0.6774206, 1.0]], ['2, k, 20', [-0.301284, 0.5817834, 1.0]], ['2, k, 21', [-0.3872965, 0.5048394, 1.0]], ['2, k, 22', [-0.4170465, 0.5204183, 1.0]], ['2, k, 23', [-0.07076972, -0.07235026, 1.0]], ['2, k, 24', [-0.1071623, -0.01722329, 1.0]]]
[['2, k, 0', [-0.2730272, 0.03834008, 1.0]], ['2, k, 1', [-0.2901463, 0.3531773, 1.0]], ['2, k, 2', [-0.3044252, 0.6554095, 1.0]], ['2, k, 3', [-0.3131257, 0.803417, 1.0]], ['2, k, 4', [-0.4556122, 0.5056845, 1.0]], ['2, k, 5', [-0.6267618, 0.3375673, 1.0]], ['2, k, 6', [-0.4710499, 0.4689275, 1.0]], ['2, k, 7', [-0.4239908, 0.4950711, 1.0]], ['2, k, 8', [-0.122877, 0.5307684, 1.0]], ['2, k, 9', [-0.06556962, 0.2757156, 1.0]], ['2, k, 10', [-0.05137214, 0.0480307, 1.0]], ['2, k, 11', [-0.06982423, -6.750635e-05, 1.0]], ['2, k, 12', [-0.3453451, 0.03432211, 1.0]], ['2, k, 13', [-0.3800183, -0.2923558, 1.0]], ['2, k, 14', [-0.4027526, -0.6509984, 1.0]], ['2, k, 15', [-0.3966504, -0.7192683, 1.0]], ['2, k, 16', [-0.1916905, 0.04089132, 1.0]], ['2, k, 17', [-0.1599196, -0.2947822, 1.0]], ['2, k, 18', [-0.1689055, -0.6348253, 1.0]], ['2, k, 19', [-0.1492574, -0.7203386, 1.0]], ['2, k, 20', [-0.3012342, 0.5815837, 1.0]], ['2, k, 21', [-0.3846963, 0.5062782, 1.0]], ['2, k, 22', [-0.3970203, 0.5238813, 1.0]], ['2, k, 23', [-0.06920373, -0.06865793, 1.0]], ['2, k, 24', [-0.1064287, 0.01061644, 1.0]]]
[['2, k, 0', [-0.2728472, 0.03815058, 1.0]], ['2, k, 1', [-0.2901446, 0.3530203, 1.0]], ['2, k, 2', [-0.3047044, 0.6552766, 1.0]], ['2, k, 3', [-0.3133213, 0.8034816, 1.0]], ['2, k, 4', [-0.454989, 0.504368, 1.0]], ['2, k, 5', [-0.5998666, 0.3295359, 1.0]], ['2, k, 6', [-0.4677691, 0.4769104, 1.0]], ['2, k, 7', [-0.4276252, 0.4931693, 1.0]], ['2, k, 8', [-0.1227033, 0.5310825, 1.0]], ['2, k, 9', [-0.06553741, 0.2757709, 1.0]], ['2, k, 10', [-0.05140047, 0.04807806, 1.0]], ['2, k, 11', [-0.06998473, 0.0007372461, 1.0]], ['2, k, 12', [-0.3451582, 0.03407308, 1.0]], ['2, k, 13', [-0.3800941, -0.292437, 1.0]], ['2, k, 14', [-0.40283, -0.6510335, 1.0]], ['2, k, 15', [-0.3967349, -0.7192399, 1.0]], ['2, k, 16', [-0.1915185, 0.04076711, 1.0]], ['2, k, 17', [-0.159881, -0.2947489, 1.0]], ['2, k, 18', [-0.1689223, -0.6348351, 1.0]], ['2, k, 19', [-0.1498057, -0.7202893, 1.0]], ['2, k, 20', [-0.3014212, 0.5814375, 1.0]], ['2, k, 21', [-0.386273, 0.507159, 1.0]], ['2, k, 22', [-0.4131657, 0.5268588, 1.0]], ['2, k, 23', [-0.06845738, -0.0731127, 1.0]], ['2, k, 24', [-0.1070291, -0.013063, 1.0]]]
[['2, k, 0', [-0.2725289, 0.03783559, 1.0]], ['2, k, 1', [-0.2900296, 0.3527608, 1.0]], ['2, k, 2', [-0.3048339, 0.6551415, 1.0]], ['2, k, 3', [-0.3133602, 0.8033928, 1.0]], ['2, k, 4', [-0.4548497, 0.5038063, 1.0]], ['2, k, 5', [-0.6215771, 0.3391933, 1.0]], ['2, k, 6', [-0.4725537, 0.466059, 1.0]], ['2, k, 7', [-0.4320953, 0.4891242, 1.0]], ['2, k, 8', [-0.1226304, 0.5315031, 1.0]], ['2, k, 9', [-0.06561446, 0.2754378, 1.0]], ['2, k, 10', [-0.05134594, 0.04767736, 1.0]], ['2, k, 11', [-0.0700634, -0.0001415194, 1.0]], ['2, k, 12', [-0.3448125, 0.03360391, 1.0]], ['2, k, 13', [-0.379912, -0.2921945, 1.0]], ['2, k, 14', [-0.4026093, -0.6509763, 1.0]], ['2, k, 15', [-0.3970838, -0.7192897, 1.0]], ['2, k, 16', [-0.1912392, 0.0405902, 1.0]], ['2, k, 17', [-0.1598291, -0.2945313, 1.0]], ['2, k, 18', [-0.1688359, -0.6344634, 1.0]], ['2, k, 19', [-0.1518926, -0.7202616, 1.0]], ['2, k, 20', [-0.3014901, 0.5812651, 1.0]], ['2, k, 21', [-0.3855866, 0.5021499, 1.0]], ['2, k, 22', [-0.4338672, 0.5006241, 1.0]], ['2, k, 23', [-0.06795736, -0.06827553, 1.0]], ['2, k, 24', [-0.1065324, 0.009974265, 1.0]]]
[['2, k, 0', [-0.2724394, 0.03785593, 1.0]], ['2, k, 1', [-0.2899998, 0.3527625, 1.0]], ['2, k, 2', [-0.3048783, 0.6551595, 1.0]], ['2, k, 3', [-0.313568, 0.8034254, 1.0]], ['2, k, 4', [-0.4548519, 0.5046352, 1.0]], ['2, k, 5', [-0.6215624, 0.3391665, 1.0]], ['2, k, 6', [-0.4747148, 0.4740157, 1.0]], ['2, k, 7', [-0.4351793, 0.4875546, 1.0]], ['2, k, 8', [-0.1223544, 0.5322567, 1.0]], ['2, k, 9', [-0.06561968, 0.2754327, 1.0]], ['2, k, 10', [-0.05344199, 0.03315598, 1.0]], ['2, k, 11', [-0.07064044, -0.007670639, 1.0]], ['2, k, 12', [-0.3447232, 0.0336278, 1.0]], ['2, k, 13', [-0.379715, -0.2922684, 1.0]], ['2, k, 14', [-0.4025911, -0.6509825, 1.0]], ['2, k, 15', [-0.3973515, -0.7193859, 1.0]], ['2, k, 16', [-0.191114, 0.04062608, 1.0]], ['2, k, 17', [-0.1595591, -0.2936553, 1.0]], ['2, k, 18', [-0.1689025, -0.6343915, 1.0]], ['2, k, 19', [-0.1527017, -0.720549, 1.0]], ['2, k, 20', [-0.3015105, 0.5812749, 1.0]], ['2, k, 21', [-0.3841248, 0.5034332, 1.0]], ['2, k, 22', [-0.4143093, 0.4776476, 1.0]], ['2, k, 23', [-0.06686335, -0.07291292, 1.0]], ['2, k, 24', [-0.1061818, -0.0004869737, 1.0]]]
