[['2, k, 0', [-0.2093505, -0.09220416, 1.0]], ['2, k, 1', [-0.1973065, 0.2240811, 1.0]], ['2, k, 2', [-0.1842664, 0.5285105, 1.0]], ['2, k, 3', [-0.1873415, 0.6563656, 1.0]], ['2, k, 4', [-0.3652593, 0.3992328, 1.0]], ['2, k, 5', [-0.4420269, 0.1789719, 1.0]], ['2, k, 6', [-0.4408831, -0.03093237, 1.0]], ['2, k, 7', [-0.4342161, -0.09224162, 1.0]], ['2, k, 8', [-0.01997924, 0.3926742, 1.0]], ['2, k, 9', [0.03092573, 0.1694765, 1.0]], ['2, k, 10', [0.002624045, -0.05148589, 1.0]], ['2, k, 11', [-0.006510928, -0.1170156, 1.0]], ['2, k, 12', [-0.2829084, -0.08608793, 1.0]], ['2, k, 13', [-0.2789263, -0.4148261, 1.0]], ['2, k, 14', [-0.2921038, -0.6865818, 1.0]], ['2, k, 15', [-0.3064817, -0.7475085, 1.0]], ['2, k, 16', [-0.1286132, -0.09505735, 1.0]], ['2, k, 17', [-0.1517158, -0.4223219, 1.0]], ['2, k, 18', [-0.1178421, -0.6839609, 1.0]], ['2, k, 19', [-0.06900503, -0.73918, 1.0]], ['2, k, 20', [-0.1877537, 0.4539677, 1.0]], ['2, k, 21', [-0.4229622, -0.1698042, 1.0]], ['2, k, 22', [-0.3866484, -0.08332951, 1.0]], ['2, k, 23', [-0.006972741, -0.1896974, 1.0]], ['2, k, 24', [-0.05086161, -0.090443, 1.0]]]
[['2, k, 0', [-0.1924594, -0.05380875, 1.0]], ['2, k, 1', [-0.2000338, 0.2486187, 1.0]], ['2, k, 2', [-0.2069994, 0.5359861, 1.0]], ['2, k, 3', [-0.2047438, 0.6623367, 1.0]], ['2, k, 4', [-0.3756173, 0.4031032, 1.0]], ['2, k, 5', [-0.4462696, 0.1789055, 1.0]], ['2, k, 6', [-0.4481206, -0.02456227, 1.0]], ['2, k, 7', [-0.4402032, -0.07940174, 1.0]], ['2, k, 8', [-0.04782735, 0.4562953, 1.0]], ['2, k, 9', [0.0838303, 0.4645505, 1.0]], ['2, k, 10', [0.03259537, 0.5437499, 1.0]], ['2, k, 11', [0.01224399, 0.5710264, 1.0]], ['2, k, 12', [-0.2675153, -0.0579026, 1.0]], ['2, k, 13', [-0.279415, -0.390437, 1.0]], ['2, k, 14', [-0.2926056, -0.6892809, 1.0]], ['2, k, 15', [-0.3067873, -0.7483839, 1.0]], ['2, k, 16', [-0.1106412, -0.04799799, 1.0]], ['2, k, 17', [-0.1355517, -0.3818114, 1.0]], ['2, k, 18', [-0.1195479, -0.6848144, 1.0]], ['2, k, 19', [-0.07234205, -0.7365564, 1.0]], ['2, k, 20', [-0.2054518, 0.466153, 1.0]], ['2, k, 21', [-0.4261895, -0.1583988, 1.0]], ['2, k, 22', [-0.3977847, -0.07681978, 1.0]], ['2, k, 23', [0.0009272784, 0.589798, 1.0]], ['2, k, 24', [-0.04688275, 0.54595, 1.0]]]
[['2, k, 0', [-0.1934222, -0.05613654, 1.0]], ['2, k, 1', [-0.2001314, 0.2477521, 1.0]], ['2, k, 2', [-0.2065782, 0.5362394, 1.0]], ['2, k, 3', [-0.2049059, 0.6623939, 1.0]], ['2, k, 4', [-0.3755749, 0.4030367, 1.0]], ['2, k, 5', [-0.4461429, 0.1787978, 1.0]], ['2, k, 6', [-0.4481147, -0.02476025, 1.0]], ['2, k, 7', [-0.4402019, -0.07938784, 1.0]], ['2, k, 8', [-0.04776442, 0.4572163, 1.0]], ['2, k, 9', [0.08703403, 0.4261467, 1.0]], ['2, k, 10', [0.007676692, 0.4867271, 1.0]], ['2, k, 11', [0.01974227, 0.5050999, 1.0]], ['2, k, 12', [-0.2682935, -0.06005111, 1.0]], ['2, k, 13', [-0.278936, -0.3929271, 1.0]], ['2, k, 14', [-0.2925867, -0.6893178, 1.0]], ['2, k, 15', [-0.3068168, -0.7482685, 1.0]], ['2, k, 16', [-0.1117662, -0.05045132, 1.0]], ['2, k, 17', [-0.1361081, -0.3841316, 1.0]], ['2, k, 18', [-0.1201495, -0.684562, 1.0]], ['2, k, 19', [-0.0723598, -0.7365695, 1.0]], ['2, k, 20', [-0.2051818, 0.4661386, 1.0]], ['2, k, 21', [-0.4251734, -0.1572256, 1.0]], ['2, k, 22', [-0.4021668, -0.04709584, 1.0]], ['2, k, 23', [0.01573917, 0.5122256, 1.0]], ['2, k, 24', [-0.04638342, 0.4890699, 1.0]]]
[['2, k, 0', [-0.1957273, -0.0600037, 1.0]], ['2, k, 1', [-0.2011186, 0.2461473, 1.0]], ['2, k, 2', [-0.2066221, 0.5362568, 1.0]], ['2, k, 3', [-0.2048433, 0.662544, 1.0]], ['2, k, 4', [-0.3761834, 0.4023924, 1.0]], ['2, k, 5', [-0.4469328, 0.1783518, 1.0]], ['2, k, 6', [-0.4483151, -0.02432249, 1.0]], ['2, k, 7', [-0.4395778, -0.07946335, 1.0]], ['2, k, 8', [-0.04784242, 0.4570272, 1.0]], ['2, k, 9', [0.0917123, 0.3794006, 1.0]], ['2, k, 10', [0.05460042, 0.4218264, 1.0]], ['2, k, 11', [0.02920097, 0.4389785, 1.0]], ['2, k, 12', [-0.2700194, -0.06336613, 1.0]], ['2, k, 13', [-0.2788188, -0.3964782, 1.0]], ['2, k, 14', [-0.2924746, -0.6893297, 1.0]], ['2, k, 15', [-0.3068466, -0.7483147, 1.0]], ['2, k, 16', [-0.1146675, -0.05482925, 1.0]], ['2, k, 17', [-0.1370598, -0.3882213, 1.0]], ['2, k, 18', [-0.1208973, -0.6845024, 1.0]], ['2, k, 19', [-0.07235248, -0.7366018, 1.0]], ['2, k, 20', [-0.2053437, 0.4659762, 1.0]], ['2, k, 21', [-0.4258037, -0.1530177, 1.0]], ['2, k, 22', [-0.396435, -0.08586705, 1.0]], ['2, k, 23', [0.02682847, 0.438162, 1.0]], ['2, k, 24', [-0.02690272, 0.4264144, 1.0]]]
[['2, k, 0', [-0.2000313, -0.06977655, 1.0]], ['2, k, 1', [-0.203095, 0.2415899, 1.0]], ['2, k, 2', [-0.2067527, 0.5359928, 1.0]], ['2, k, 3', [-0.2048236, 0.662501, 1.0]], ['2, k, 4', [-0.3766904, 0.4017233, 1.0]], ['2, k, 5', [-0.4472416, 0.1778457, 1.0]], ['2, k, 6', [-0.4484429, -0.02583995, 1.0]], ['2, k, 7', [-0.4409734, -0.08126019, 1.0]], ['2, k, 8', [-0.05881588, 0.4220872, 1.0]], ['2, k, 9', [0.08395375, 0.3515614, 1.0]], ['2, k, 10', [0.05722274, 0.3668079, 1.0]], ['2, k, 11', [0.03992803, 0.3735923, 1.0]], ['2, k, 12', [-0.2743243, -0.07192075, 1.0]], ['2, k, 13', [-0.2750533, -0.4053419, 1.0]], ['2, k, 14', [-0.2923329, -0.6893143, 1.0]], ['2, k, 15', [-0.306801, -0.7483864, 1.0]], ['2, k, 16', [-0.118809, -0.06548192, 1.0]], ['2, k, 17', [-0.1399155, -0.3979057, 1.0]], ['2, k, 18', [-0.1210825, -0.6843333, 1.0]], ['2, k, 19', [-0.07238885, -0.7365626, 1.0]], ['2, k, 20', [-0.2057905, 0.4649536, 1.0]], ['2, k, 21', [-0.4237024, -0.1638727, 1.0]], ['2, k, 22', [-0.3977282, -0.07642253, 1.0]], ['2, k, 23', [0.03535691, 0.3763805, 1.0]], ['2, k, 24', [-0.008150689, 0.3699506, 1.0]]]
[['2, k, 0', [-0.2007486, -0.07080597, 1.0]], ['2, k, 1', [-0.2033405, 0.2407538, 1.0]], ['2, k, 2', [-0.2065178, 0.5360067, 1.0]], ['2, k, 3', [-0.2048873, 0.6625364, 1.0]], ['2, k, 4', [-0.3768569, 0.4015336, 1.0]], ['2, k, 5', [-0.4473827, 0.1778533, 1.0]], ['2, k, 6', [-0.4484582, -0.02593972, 1.0]], ['2, k, 7', [-0.4420645, -0.08017325, 1.0]], ['2, k, 8', [-0.05538063, 0.4302593, 1.0]], ['2, k, 9', [0.07769878, 0.3603323, 1.0]], ['2, k, 10', [0.0655289, 0.3168108, 1.0]], ['2, k, 11', [0.05568462, 0.3143333, 1.0]], ['2, k, 12', [-0.2748534, -0.07242888, 1.0]], ['2, k, 13', [-0.2748834, -0.4060477, 1.0]], ['2, k, 14', [-0.2924204, -0.6895697, 1.0]], ['2, k, 15', [-0.3068193, -0.7484493, 1.0]], ['2, k, 16', [-0.1196924, -0.06705499, 1.0]], ['2, k, 17', [-0.1407373, -0.399486, 1.0]], ['2, k, 18', [-0.1208311, -0.6848232, 1.0]], ['2, k, 19', [-0.07241386, -0.7366267, 1.0]], ['2, k, 20', [-0.2056522, 0.464738, 1.0]], ['2, k, 21', [-0.4246548, -0.158335, 1.0]], ['2, k, 22', [-0.3967682, -0.07386582, 1.0]], ['2, k, 23', [0.04995131, 0.3058995, 1.0]], ['2, k, 24', [0.002957941, 0.3077379, 1.0]]]
[['2, k, 0', [-0.2013549, -0.07184025, 1.0]], ['2, k, 1', [-0.2033882, 0.2399209, 1.0]], ['2, k, 2', [-0.2060479, 0.5358742, 1.0]], ['2, k, 3', [-0.2049022, 0.662522, 1.0]], ['2, k, 4', [-0.3768432, 0.4015556, 1.0]], ['2, k, 5', [-0.4473842, 0.1780265, 1.0]], ['2, k, 6', [-0.4485122, -0.02611348, 1.0]], ['2, k, 7', [-0.4410994, -0.07930811, 1.0]], ['2, k, 8', [-0.05242594, 0.4310174, 1.0]], ['2, k, 9', [0.0833959, 0.3520762, 1.0]], ['2, k, 10', [0.08272791, 0.2188946, 1.0]], ['2, k, 11', [0.05412677, 0.1928748, 1.0]], ['2, k, 12', [-0.2752619, -0.07301557, 1.0]], ['2, k, 13', [-0.2751796, -0.4068023, 1.0]], ['2, k, 14', [-0.2926973, -0.6898432, 1.0]], ['2, k, 15', [-0.3066323, -0.7484205, 1.0]], ['2, k, 16', [-0.1204779, -0.06850958, 1.0]], ['2, k, 17', [-0.1415535, -0.4010867, 1.0]], ['2, k, 18', [-0.1211386, -0.6843101, 1.0]], ['2, k, 19', [-0.07237162, -0.7366924, 1.0]], ['2, k, 20', [-0.2053308, 0.4643933, 1.0]], ['2, k, 21', [-0.4298346, -0.1581112, 1.0]], ['2, k, 22', [-0.3949107, -0.06356415, 1.0]], ['2, k, 23', [0.05587789, 0.1620184, 1.0]], ['2, k, 24', [-0.002146034, 0.1805293, 1.0]]]
[['2, k, 0', [-0.2030561, -0.07424714, 1.0]], ['2, k, 1', [-0.2036224, 0.2383872, 1.0]], ['2, k, 2', [-0.2051591, 0.5354822, 1.0]], ['2, k, 3', [-0.2048788, 0.6625001, 1.0]], ['2, k, 4', [-0.3768316, 0.4016085, 1.0]], ['2, k, 5', [-0.4470986, 0.1780964, 1.0]], ['2, k, 6', [-0.4484613, -0.02627563, 1.0]], ['2, k, 7', [-0.4407029, -0.07772182, 1.0]], ['2, k, 8', [-0.04315512, 0.4162106, 1.0]], ['2, k, 9', [0.06457882, 0.290573, 1.0]], ['2, k, 10', [0.06882571, 0.199545, 1.0]], ['2, k, 11', [0.05604126, 0.14237, 1.0]], ['2, k, 12', [-0.2767683, -0.07430319, 1.0]], ['2, k, 13', [-0.2759576, -0.4083393, 1.0]], ['2, k, 14', [-0.2926909, -0.6898109, 1.0]], ['2, k, 15', [-0.3067149, -0.7482663, 1.0]], ['2, k, 16', [-0.1223086, -0.07215942, 1.0]], ['2, k, 17', [-0.1422194, -0.4046477, 1.0]], ['2, k, 18', [-0.1211849, -0.6843268, 1.0]], ['2, k, 19', [-0.07236276, -0.7366619, 1.0]], ['2, k, 20', [-0.2047401, 0.4636675, 1.0]], ['2, k, 21', [-0.4302441, -0.1491073, 1.0]], ['2, k, 22', [-0.3954034, -0.07517062, 1.0]], ['2, k, 23', [0.05876901, 0.102178, 1.0]], ['2, k, 24', [-0.001942728, 0.1313096, 1.0]]]
[['2, k, 0', [-0.2041885, -0.07560196, 1.0]], ['2, k, 1', [-0.2038042, 0.2374484, 1.0]], ['2, k, 2', [-0.2045364, 0.5352153, 1.0]], ['2, k, 3', [-0.204799, 0.662275, 1.0]], ['2, k, 4', [-0.3770231, 0.4020293, 1.0]], ['2, k, 5', [-0.4469297, 0.1784772, 1.0]], ['2, k, 6', [-0.4488583, -0.02491092, 1.0]], ['2, k, 7', [-0.440623, -0.07802032, 1.0]], ['2, k, 8', [-0.04128246, 0.4125884, 1.0]], ['2, k, 9', [0.07409555, 0.2680251, 1.0]], ['2, k, 10', [0.06882478, 0.1482951, 1.0]], ['2, k, 11', [0.05921501, 0.08903701, 1.0]], ['2, k, 12', [-0.2778662, -0.07489792, 1.0]], ['2, k, 13', [-0.2763787, -0.4092023, 1.0]], ['2, k, 14', [-0.2925878, -0.6897769, 1.0]], ['2, k, 15', [-0.3066388, -0.7483107, 1.0]], ['2, k, 16', [-0.1234905, -0.07433304, 1.0]], ['2, k, 17', [-0.1429131, -0.4066588, 1.0]], ['2, k, 18', [-0.122072, -0.6837113, 1.0]], ['2, k, 19', [-0.07239281, -0.7365999, 1.0]], ['2, k, 20', [-0.2043529, 0.463203, 1.0]], ['2, k, 21', [-0.4301922, -0.1483477, 1.0]], ['2, k, 22', [-0.3943436, -0.06948007, 1.0]], ['2, k, 23', [0.06476426, 0.04163735, 1.0]], ['2, k, 24', [0.03133404, 0.09448308, 1.0]]]
[['2, k, 0', [-0.2045237, -0.07683282, 1.0]], ['2, k, 1', [-0.2036105, 0.2366158, 1.0]], ['2, k, 2', [-0.2034393, 0.5349873, 1.0]], ['2, k, 3', [-0.204616, 0.6622517, 1.0]], ['2, k, 4', [-0.3769687, 0.4018888, 1.0]], ['2, k, 5', [-0.4469231, 0.178454, 1.0]], ['2, k, 6', [-0.4491195, -0.02372087, 1.0]], ['2, k, 7', [-0.4408785, -0.07794782, 1.0]], ['2, k, 8', [-0.03780533, 0.4093882, 1.0]], ['2, k, 9', [0.07525485, 0.2461269, 1.0]], ['2, k, 10', [0.06642006, 0.1058239, 1.0]], ['2, k, 11', [0.05829699, 0.04299309, 1.0]], ['2, k, 12', [-0.2781636, -0.07566118, 1.0]], ['2, k, 13', [-0.2765537, -0.4099843, 1.0]], ['2, k, 14', [-0.2925228, -0.6897292, 1.0]], ['2, k, 15', [-0.306702, -0.7483981, 1.0]], ['2, k, 16', [-0.1237953, -0.07587702, 1.0]], ['2, k, 17', [-0.1434131, -0.4080993, 1.0]], ['2, k, 18', [-0.1217392, -0.6835093, 1.0]], ['2, k, 19', [-0.07243375, -0.7364472, 1.0]], ['2, k, 20', [-0.203604, 0.4627393, 1.0]], ['2, k, 21', [-0.4326575, -0.1480745, 1.0]], ['2, k, 22', [-0.3955068, -0.08315457, 1.0]], ['2, k, 23', [0.06602573, -0.01064228, 1.0]], ['2, k, 24', [-0.0001181055, 0.04666502, 1.0]]]
[['2, k, 0', [-0.2050708, -0.07829055, 1.0]], ['2, k, 1', [-0.2036022, 0.2357388, 1.0]], ['2, k, 2', [-0.202865, 0.5347873, 1.0]], ['2, k, 3', [-0.2045439, 0.6621925, 1.0]], ['2, k, 4', [-0.3769802, 0.4019156, 1.0]], ['2, k, 5', [-0.4469197, 0.1785989, 1.0]], ['2, k, 6', [-0.4493546, -0.02327338, 1.0]], ['2, k, 7', [-0.4418328, -0.0772169, 1.0]], ['2, k, 8', [-0.03691703, 0.4071324, 1.0]], ['2, k, 9', [0.06066378, 0.227357, 1.0]], ['2, k, 10', [0.06098495, 0.07340538, 1.0]], ['2, k, 11', [0.05606567, 0.004154525, 1.0]], ['2, k, 12', [-0.2786458, -0.07648394, 1.0]], ['2, k, 13', [-0.2771054, -0.410714, 1.0]], ['2, k, 14', [-0.2923609, -0.6895251, 1.0]], ['2, k, 15', [-0.3066795, -0.7483439, 1.0]], ['2, k, 16', [-0.1243429, -0.07792465, 1.0]], ['2, k, 17', [-0.1439747, -0.4099741, 1.0]], ['2, k, 18', [-0.1216515, -0.6835129, 1.0]], ['2, k, 19', [-0.07258347, -0.736303, 1.0]], ['2, k, 20', [-0.2032076, 0.4623519, 1.0]], ['2, k, 21', [-0.425119, -0.1591603, 1.0]], ['2, k, 22', [-0.3913204, -0.05505769, 1.0]], ['2, k, 23', [0.06621784, -0.05721625, 1.0]], ['2, k, 24', [-0.00505374, 0.007140715, 1.0]]]
[['2, k, 0', [-0.2055042, -0.07905755, 1.0]], ['2, k, 1', [-0.2035831, 0.2351483, 1.0]], ['2, k, 2', [-0.2020735, 0.5345635, 1.0]], ['2, k, 3', [-0.2035708, 0.6620815, 1.0]], ['2, k, 4', [-0.3765025, 0.4024601, 1.0]], ['2, k, 5', [-0.4465739, 0.1793769, 1.0]], ['2, k, 6', [-0.4495536, -0.02275174, 1.0]], ['2, k, 7', [-0.4413069, -0.07688458, 1.0]], ['2, k, 8', [-0.03549122, 0.4050619, 1.0]], ['2, k, 9', [0.05481843, 0.2181104, 1.0]], ['2, k, 10', [0.05835761, 0.04421018, 1.0]], ['2, k, 11', [0.05293373, -0.0264552, 1.0]], ['2, k, 12', [-0.27888, -0.07663255, 1.0]], ['2, k, 13', [-0.2771835, -0.4108322, 1.0]], ['2, k, 14', [-0.2922411, -0.6894444, 1.0]], ['2, k, 15', [-0.3066994, -0.7484171, 1.0]], ['2, k, 16', [-0.1249585, -0.07961456, 1.0]], ['2, k, 17', [-0.14488, -0.4114387, 1.0]], ['2, k, 18', [-0.1218865, -0.6831862, 1.0]], ['2, k, 19', [-0.07256363, -0.7362653, 1.0]], ['2, k, 20', [-0.2026935, 0.4619592, 1.0]], ['2, k, 21', [-0.4260886, -0.1531368, 1.0]], ['2, k, 22', [-0.3920855, -0.07293218, 1.0]], ['2, k, 23', [0.05711801, -0.09155042, 1.0]], ['2, k, 24', [-0.004710617, -0.01833942, 1.0]]]
[['2, k, 0', [-0.2062878, -0.07973087, 1.0]], ['2, k, 1', [-0.2035677, 0.2348078, 1.0]], ['2, k, 2', [-0.2009209, 0.534507, 1.0]], ['2, k, 3', [-0.2030474, 0.6619838, 1.0]], ['2, k, 4', [-0.3762808, 0.4029507, 1.0]], ['2, k, 5', [-0.4463777, 0.1799881, 1.0]], ['2, k, 6', [-0.4497012, -0.02241554, 1.0]], ['2, k, 7', [-0.4415489, -0.07723179, 1.0]], ['2, k, 8', [-0.03426493, 0.403469, 1.0]], ['2, k, 9', [0.05144126, 0.2057439, 1.0]], ['2, k, 10', [0.05262737, 0.01778127, 1.0]], ['2, k, 11', [0.04720152, -0.05543839, 1.0]], ['2, k, 12', [-0.2794512, -0.07672578, 1.0]], ['2, k, 13', [-0.2796724, -0.4109809, 1.0]], ['2, k, 14', [-0.2918281, -0.68941, 1.0]], ['2, k, 15', [-0.3066465, -0.74857, 1.0]], ['2, k, 16', [-0.1259611, -0.08101086, 1.0]], ['2, k, 17', [-0.1460729, -0.4125439, 1.0]], ['2, k, 18', [-0.1216728, -0.6829924, 1.0]], ['2, k, 19', [-0.07263146, -0.7361609, 1.0]], ['2, k, 20', [-0.2019907, 0.4617246, 1.0]], ['2, k, 21', [-0.429596, -0.1532662, 1.0]], ['2, k, 22', [-0.3923486, -0.06968509, 1.0]], ['2, k, 23', [0.04773601, -0.1223562, 1.0]], ['2, k, 24', [-0.01670428, -0.05686625, 1.0]]]
[['2, k, 0', [-0.2065105, -0.08050579, 1.0]], ['2, k, 1', [-0.2035444, 0.2343129, 1.0]], ['2, k, 2', [-0.2006544, 0.5344456, 1.0]], ['2, k, 3', [-0.2015983, 0.6614279, 1.0]], ['2, k, 4', [-0.3757256, 0.4027998, 1.0]], ['2, k, 5', [-0.4461744, 0.1801547, 1.0]], ['2, k, 6', [-0.4500995, -0.02197965, 1.0]], ['2, k, 7', [-0.4439719, -0.07647289, 1.0]], ['2, k, 8', [-0.03307057, 0.4017199, 1.0]], ['2, k, 9', [0.04914059, 0.1942147, 1.0]], ['2, k, 10', [0.04832897, 0.0003100719, 1.0]], ['2, k, 11', [0.04106558, -0.07391119, 1.0]], ['2, k, 12', [-0.2796314, -0.07710531, 1.0]], ['2, k, 13', [-0.2808121, -0.4112903, 1.0]], ['2, k, 14', [-0.291819, -0.6894262, 1.0]], ['2, k, 15', [-0.3067085, -0.7484118, 1.0]], ['2, k, 16', [-0.1261622, -0.08199239, 1.0]], ['2, k, 17', [-0.146917, -0.4133348, 1.0]], ['2, k, 18', [-0.1213605, -0.6834757, 1.0]], ['2, k, 19', [-0.07260022, -0.7361945, 1.0]], ['2, k, 20', [-0.2017713, 0.4615462, 1.0]], ['2, k, 21', [-0.4295723, -0.1476011, 1.0]], ['2, k, 22', [-0.3999478, -0.06715876, 1.0]], ['2, k, 23', [0.04060727, -0.1404904, 1.0]], ['2, k, 24', [-0.01363471, -0.06142179, 1.0]]]
[['2, k, 0', [-0.2071799, -0.08146077, 1.0]], ['2, k, 1', [-0.2034754, 0.2337861, 1.0]], ['2, k, 2', [-0.1996238, 0.5343352, 1.0]], ['2, k, 3', [-0.2004371, 0.6611933, 1.0]], ['2, k, 4', [-0.375463, 0.4029604, 1.0]], ['2, k, 5', [-0.4462472, 0.1804392, 1.0]], ['2, k, 6', [-0.4501737, -0.02181241, 1.0]], ['2, k, 7', [-0.4440819, -0.07790036, 1.0]], ['2, k, 8', [-0.03150138, 0.3996201, 1.0]], ['2, k, 9', [0.04382012, 0.1748978, 1.0]], ['2, k, 10', [0.0439281, -0.01999941, 1.0]], ['2, k, 11', [0.03565357, -0.0933226, 1.0]], ['2, k, 12', [-0.2802149, -0.07764591, 1.0]], ['2, k, 13', [-0.2807841, -0.4116769, 1.0]], ['2, k, 14', [-0.2918763, -0.6895347, 1.0]], ['2, k, 15', [-0.3065462, -0.7484231, 1.0]], ['2, k, 16', [-0.1268317, -0.08318368, 1.0]], ['2, k, 17', [-0.1475444, -0.4142846, 1.0]], ['2, k, 18', [-0.1214735, -0.6833318, 1.0]], ['2, k, 19', [-0.07261637, -0.736088, 1.0]], ['2, k, 20', [-0.2010567, 0.4612526, 1.0]], ['2, k, 21', [-0.432192, -0.1573787, 1.0]], ['2, k, 22', [-0.392002, -0.09216867, 1.0]], ['2, k, 23', [0.03657415, -0.1638001, 1.0]], ['2, k, 24', [-0.02070182, -0.07804492, 1.0]]]
[['2, k, 0', [-0.2072344, -0.08183621, 1.0]], ['2, k, 1', [-0.20312, 0.233244, 1.0]], ['2, k, 2', [-0.1983938, 0.5339813, 1.0]], ['2, k, 3', [-0.1996652, 0.661222, 1.0]], ['2, k, 4', [-0.3746818, 0.4030226, 1.0]], ['2, k, 5', [-0.4460607, 0.1808589, 1.0]], ['2, k, 6', [-0.4498762, -0.02267024, 1.0]], ['2, k, 7', [-0.4448803, -0.07881507, 1.0]], ['2, k, 8', [-0.03142152, 0.3996879, 1.0]], ['2, k, 9', [0.04294595, 0.1733724, 1.0]], ['2, k, 10', [0.04002019, -0.02925381, 1.0]], ['2, k, 11', [0.02749499, -0.1039969, 1.0]], ['2, k, 12', [-0.280349, -0.07792719, 1.0]], ['2, k, 13', [-0.2803497, -0.4118052, 1.0]], ['2, k, 14', [-0.2918598, -0.689548, 1.0]], ['2, k, 15', [-0.3065889, -0.7483532, 1.0]], ['2, k, 16', [-0.1268221, -0.08355857, 1.0]], ['2, k, 17', [-0.147873, -0.4145748, 1.0]], ['2, k, 18', [-0.1213213, -0.6834052, 1.0]], ['2, k, 19', [-0.07258084, -0.7361279, 1.0]], ['2, k, 20', [-0.2000301, 0.4607634, 1.0]], ['2, k, 21', [-0.4298475, -0.1579662, 1.0]], ['2, k, 22', [-0.3963619, -0.06866555, 1.0]], ['2, k, 23', [0.02942159, -0.1767999, 1.0]], ['2, k, 24', [-0.02697471, -0.09188271, 1.0]]]
[['2, k, 0', [-0.2071396, -0.08239221, 1.0]], ['2, k, 1', [-0.2028086, 0.2328131, 1.0]], ['2, k, 2', [-0.1978031, 0.5338944, 1.0]], ['2, k, 3', [-0.1985579, 0.6607867, 1.0]], ['2, k, 4', [-0.3740975, 0.4032685, 1.0]], ['2, k, 5', [-0.4458917, 0.1811982, 1.0]], ['2, k, 6', [-0.4501143, -0.02290206, 1.0]], ['2, k, 7', [-0.4442671, -0.07906115, 1.0]], ['2, k, 8', [-0.0298588, 0.3984166, 1.0]], ['2, k, 9', [0.03906274, 0.1668942, 1.0]], ['2, k, 10', [0.03392086, -0.03503789, 1.0]], ['2, k, 11', [0.02117743, -0.1030388, 1.0]], ['2, k, 12', [-0.2803067, -0.07826862, 1.0]], ['2, k, 13', [-0.2801888, -0.4118651, 1.0]], ['2, k, 14', [-0.2918456, -0.6895486, 1.0]], ['2, k, 15', [-0.3064931, -0.7483681, 1.0]], ['2, k, 16', [-0.1266769, -0.08420925, 1.0]], ['2, k, 17', [-0.148041, -0.4149622, 1.0]], ['2, k, 18', [-0.1212938, -0.68341, 1.0]], ['2, k, 19', [-0.07252785, -0.7362233, 1.0]], ['2, k, 20', [-0.1994815, 0.4605566, 1.0]], ['2, k, 21', [-0.4308537, -0.1528852, 1.0]], ['2, k, 22', [-0.3951842, -0.0758957, 1.0]], ['2, k, 23', [0.006240477, -0.1801873, 1.0]], ['2, k, 24', [-0.01233697, -0.07509681, 1.0]]]
[['2, k, 0', [-0.207195, -0.08290606, 1.0]], ['2, k, 1', [-0.202568, 0.2324188, 1.0]], ['2, k, 2', [-0.197173, 0.5338135, 1.0]], ['2, k, 3', [-0.197556, 0.6606245, 1.0]], ['2, k, 4', [-0.3735726, 0.403218, 1.0]], ['2, k, 5', [-0.445645, 0.18134, 1.0]], ['2, k, 6', [-0.4500003, -0.02357858, 1.0]], ['2, k, 7', [-0.4442548, -0.07930065, 1.0]], ['2, k, 8', [-0.02810854, 0.397413, 1.0]], ['2, k, 9', [0.03407912, 0.1628684, 1.0]], ['2, k, 10', [0.02458664, -0.04468942, 1.0]], ['2, k, 11', [0.01366382, -0.1102452, 1.0]], ['2, k, 12', [-0.2804047, -0.07858929, 1.0]], ['2, k, 13', [-0.280131, -0.4119557, 1.0]], ['2, k, 14', [-0.2918903, -0.6895658, 1.0]], ['2, k, 15', [-0.3065212, -0.7481699, 1.0]], ['2, k, 16', [-0.1266763, -0.08481987, 1.0]], ['2, k, 17', [-0.1480315, -0.4153433, 1.0]], ['2, k, 18', [-0.1213505, -0.6835625, 1.0]], ['2, k, 19', [-0.07252835, -0.7362304, 1.0]], ['2, k, 20', [-0.198935, 0.4603621, 1.0]], ['2, k, 21', [-0.4283233, -0.1581624, 1.0]], ['2, k, 22', [-0.3954253, -0.08008797, 1.0]], ['2, k, 23', [0.0003325388, -0.1881342, 1.0]], ['2, k, 24', [-0.02412801, -0.08384231, 1.0]]]
