[['2, k, 0', [-0.1006379, -0.2279171, 1.0]], ['2, k, 1', [-0.1222782, 0.05746306, 1.0]], ['2, k, 2', [-0.146161, 0.3366606, 1.0]], ['2, k, 3', [-0.1509759, 0.4702771, 1.0]], ['2, k, 4', [-0.3147894, 0.2326911, 1.0]], ['2, k, 5', [-0.3633977, 0.01053731, 1.0]], ['2, k, 6', [-0.258804, -0.1451728, 1.0]], ['2, k, 7', [-0.2033557, -0.1574339, 1.0]], ['2, k, 8', [0.01970755, 0.249357, 1.0]], ['2, k, 9', [0.04408772, 0.03862714, 1.0]], ['2, k, 10', [-0.02151037, -0.1321153, 1.0]], ['2, k, 11', [-0.03803236, -0.2153581, 1.0]], ['2, k, 12', [-0.179994, -0.2309342, 1.0]], ['2, k, 13', [-0.2422174, -0.2558015, 1.0]], ['2, k, 14', [-0.2475336, -0.6802285, 1.0]], ['2, k, 15', [-0.2342398, -0.7362621, 1.0]], ['2, k, 16', [-0.01783297, -0.2170621, 1.0]], ['2, k, 17', [0.07906441, -0.2420485, 1.0]], ['2, k, 18', [0.03542815, -0.6428759, 1.0]], ['2, k, 19', [0.05632195, -0.7209656, 1.0]], ['2, k, 20', [-0.1400818, 0.2680072, 1.0]], ['2, k, 21', [-0.1575807, -0.2022412, 1.0]], ['2, k, 22', [-0.2470885, -0.1601335, 1.0]], ['2, k, 23', [-0.05878371, -0.2701089, 1.0]], ['2, k, 24', [-0.1081416, -0.2053026, 1.0]]]
[['2, k, 0', [-0.1039921, -0.2112109, 1.0]], ['2, k, 1', [-0.1444545, 0.07644612, 1.0]], ['2, k, 2', [-0.1831547, 0.3557081, 1.0]], ['2, k, 3', [-0.1973277, 0.4900403, 1.0]], ['2, k, 4', [-0.3392334, 0.2292055, 1.0]], ['2, k, 5', [-0.365261, 0.01256868, 1.0]], ['2, k, 6', [-0.2629318, -0.1287281, 1.0]], ['2, k, 7', [-0.2021295, -0.159852, 1.0]], ['2, k, 8', [-0.01714806, 0.2774832, 1.0]], ['2, k, 9', [0.04059627, 0.1044638, 1.0]], ['2, k, 10', [0.07559522, -0.05590961, 1.0]], ['2, k, 11', [0.08277439, -0.09457809, 1.0]], ['2, k, 12', [-0.182337, -0.2228632, 1.0]], ['2, k, 13', [-0.2388775, -0.2503673, 1.0]], ['2, k, 14', [-0.2456121, -0.6803012, 1.0]], ['2, k, 15', [-0.2339582, -0.7374238, 1.0]], ['2, k, 16', [-0.02272995, -0.1946508, 1.0]], ['2, k, 17', [0.08020905, -0.2574804, 1.0]], ['2, k, 18', [0.03404396, -0.6477867, 1.0]], ['2, k, 19', [0.05848281, -0.7218565, 1.0]], ['2, k, 20', [-0.1737539, 0.286954, 1.0]], ['2, k, 21', [-0.1591159, -0.2075252, 1.0]], ['2, k, 22', [-0.2453528, -0.1606978, 1.0]], ['2, k, 23', [0.1299233, -0.1540769, 1.0]], ['2, k, 24', [0.06328195, -0.05810141, 1.0]]]
[['2, k, 0', [-0.1057593, -0.2123346, 1.0]], ['2, k, 1', [-0.1446521, 0.07531738, 1.0]], ['2, k, 2', [-0.1816569, 0.3547598, 1.0]], ['2, k, 3', [-0.1958528, 0.4896235, 1.0]], ['2, k, 4', [-0.3387881, 0.2288266, 1.0]], ['2, k, 5', [-0.3642901, 0.01166308, 1.0]], ['2, k, 6', [-0.2631457, -0.1297473, 1.0]], ['2, k, 7', [-0.1924983, -0.1658197, 1.0]], ['2, k, 8', [-0.01646804, 0.2761953, 1.0]], ['2, k, 9', [0.03991702, 0.08951277, 1.0]], ['2, k, 10', [0.06965421, -0.05608121, 1.0]], ['2, k, 11', [0.07664508, -0.1339288, 1.0]], ['2, k, 12', [-0.1843177, -0.2236256, 1.0]], ['2, k, 13', [-0.2391178, -0.2506934, 1.0]], ['2, k, 14', [-0.2457777, -0.6797242, 1.0]], ['2, k, 15', [-0.2341069, -0.73655, 1.0]], ['2, k, 16', [-0.02407926, -0.1957738, 1.0]], ['2, k, 17', [0.08005375, -0.2471951, 1.0]], ['2, k, 18', [0.03883077, -0.6336147, 1.0]], ['2, k, 19', [0.02995557, -0.6822674, 1.0]], ['2, k, 20', [-0.1726914, 0.2859612, 1.0]], ['2, k, 21', [-0.147738, -0.2191904, 1.0]], ['2, k, 22', [-0.2370268, -0.162711, 1.0]], ['2, k, 23', [0.1104302, -0.1874629, 1.0]], ['2, k, 24', [0.1125092, -0.1616866, 1.0]]]
[['2, k, 0', [-0.1079726, -0.2133033, 1.0]], ['2, k, 1', [-0.1448772, 0.07468051, 1.0]], ['2, k, 2', [-0.1800773, 0.3541958, 1.0]], ['2, k, 3', [-0.1929929, 0.4884881, 1.0]], ['2, k, 4', [-0.338009, 0.2286308, 1.0]], ['2, k, 5', [-0.3639684, 0.01144739, 1.0]], ['2, k, 6', [-0.2638717, -0.1310641, 1.0]], ['2, k, 7', [-0.2104964, -0.1465584, 1.0]], ['2, k, 8', [-0.01579789, 0.2759284, 1.0]], ['2, k, 9', [0.03823636, 0.08471464, 1.0]], ['2, k, 10', [0.04975372, -0.1098252, 1.0]], ['2, k, 11', [0.06427962, -0.1519341, 1.0]], ['2, k, 12', [-0.1868273, -0.2243565, 1.0]], ['2, k, 13', [-0.2391982, -0.2514269, 1.0]], ['2, k, 14', [-0.2455556, -0.6802898, 1.0]], ['2, k, 15', [-0.234136, -0.7365072, 1.0]], ['2, k, 16', [-0.02593353, -0.1967643, 1.0]], ['2, k, 17', [0.07973628, -0.2447607, 1.0]], ['2, k, 18', [0.04075026, -0.6271016, 1.0]], ['2, k, 19', [0.03243051, -0.6758521, 1.0]], ['2, k, 20', [-0.1716699, 0.2853882, 1.0]], ['2, k, 21', [-0.1580459, -0.1887677, 1.0]], ['2, k, 22', [-0.2612065, -0.1508922, 1.0]], ['2, k, 23', [0.09295506, -0.2146625, 1.0]], ['2, k, 24', [0.101142, -0.1527648, 1.0]]]
[['2, k, 0', [-0.1097818, -0.2136396, 1.0]], ['2, k, 1', [-0.1454894, 0.07423446, 1.0]], ['2, k, 2', [-0.1796898, 0.3536971, 1.0]], ['2, k, 3', [-0.1919345, 0.488213, 1.0]], ['2, k, 4', [-0.3378684, 0.228802, 1.0]], ['2, k, 5', [-0.3637596, 0.01132079, 1.0]], ['2, k, 6', [-0.2637434, -0.1312029, 1.0]], ['2, k, 7', [-0.2101326, -0.1475423, 1.0]], ['2, k, 8', [-0.01521966, 0.2758391, 1.0]], ['2, k, 9', [0.03675662, 0.07567149, 1.0]], ['2, k, 10', [0.05009807, -0.109633, 1.0]], ['2, k, 11', [0.05816608, -0.1545503, 1.0]], ['2, k, 12', [-0.1886516, -0.2244875, 1.0]], ['2, k, 13', [-0.2391919, -0.2516122, 1.0]], ['2, k, 14', [-0.245527, -0.6798964, 1.0]], ['2, k, 15', [-0.2341683, -0.7362424, 1.0]], ['2, k, 16', [-0.02769707, -0.1971955, 1.0]], ['2, k, 17', [0.07995114, -0.2440659, 1.0]], ['2, k, 18', [0.03930998, -0.6315928, 1.0]], ['2, k, 19', [0.03126029, -0.6803067, 1.0]], ['2, k, 20', [-0.1715233, 0.2849068, 1.0]], ['2, k, 21', [-0.1596228, -0.1907128, 1.0]], ['2, k, 22', [-0.255234, -0.1540398, 1.0]], ['2, k, 23', [0.08411581, -0.2173762, 1.0]], ['2, k, 24', [0.1003314, -0.1716856, 1.0]]]
[['2, k, 0', [-0.1104086, -0.2139371, 1.0]], ['2, k, 1', [-0.1451932, 0.07391348, 1.0]], ['2, k, 2', [-0.1776624, 0.3533814, 1.0]], ['2, k, 3', [-0.1904381, 0.4886118, 1.0]], ['2, k, 4', [-0.3370153, 0.2285217, 1.0]], ['2, k, 5', [-0.3635118, 0.01131864, 1.0]], ['2, k, 6', [-0.2637892, -0.1318651, 1.0]], ['2, k, 7', [-0.1922743, -0.1669696, 1.0]], ['2, k, 8', [-0.01449132, 0.275562, 1.0]], ['2, k, 9', [0.03634549, 0.07278724, 1.0]], ['2, k, 10', [0.05275034, -0.1203371, 1.0]], ['2, k, 11', [0.05969133, -0.1674307, 1.0]], ['2, k, 12', [-0.1893684, -0.2246546, 1.0]], ['2, k, 13', [-0.2391998, -0.2520545, 1.0]], ['2, k, 14', [-0.2451554, -0.6811978, 1.0]], ['2, k, 15', [-0.2341607, -0.7368312, 1.0]], ['2, k, 16', [-0.02822586, -0.1975475, 1.0]], ['2, k, 17', [0.08027808, -0.2437088, 1.0]], ['2, k, 18', [0.03862157, -0.6333187, 1.0]], ['2, k, 19', [0.03118365, -0.6820349, 1.0]], ['2, k, 20', [-0.1700096, 0.2845775, 1.0]], ['2, k, 21', [-0.1511616, -0.2182132, 1.0]], ['2, k, 22', [-0.2376332, -0.1610292, 1.0]], ['2, k, 23', [0.07175149, -0.2026294, 1.0]], ['2, k, 24', [0.1064103, -0.1901436, 1.0]]]
[['2, k, 0', [-0.1111564, -0.2142168, 1.0]], ['2, k, 1', [-0.14498, 0.07370669, 1.0]], ['2, k, 2', [-0.176312, 0.3533681, 1.0]], ['2, k, 3', [-0.1899516, 0.4881186, 1.0]], ['2, k, 4', [-0.3368084, 0.2283371, 1.0]], ['2, k, 5', [-0.3632425, 0.01087672, 1.0]], ['2, k, 6', [-0.2637344, -0.1324422, 1.0]], ['2, k, 7', [-0.1930715, -0.1662894, 1.0]], ['2, k, 8', [-0.01322171, 0.2758476, 1.0]], ['2, k, 9', [0.03717486, 0.07131153, 1.0]], ['2, k, 10', [0.0544187, -0.08876304, 1.0]], ['2, k, 11', [0.05236721, -0.115484, 1.0]], ['2, k, 12', [-0.190081, -0.2247931, 1.0]], ['2, k, 13', [-0.2391728, -0.25223, 1.0]], ['2, k, 14', [-0.2450289, -0.6815506, 1.0]], ['2, k, 15', [-0.2341373, -0.7372258, 1.0]], ['2, k, 16', [-0.02898278, -0.1979197, 1.0]], ['2, k, 17', [0.08082826, -0.2430234, 1.0]], ['2, k, 18', [0.03833392, -0.6336187, 1.0]], ['2, k, 19', [0.0313587, -0.6823428, 1.0]], ['2, k, 20', [-0.1689392, 0.2845088, 1.0]], ['2, k, 21', [-0.1506006, -0.2177258, 1.0]], ['2, k, 22', [-0.2362853, -0.1640087, 1.0]], ['2, k, 23', [0.06630588, -0.1666796, 1.0]], ['2, k, 24', [0.09796984, -0.16554, 1.0]]]
[['2, k, 0', [-0.1122446, -0.2147633, 1.0]], ['2, k, 1', [-0.1446033, 0.07306037, 1.0]], ['2, k, 2', [-0.1740121, 0.3523552, 1.0]], ['2, k, 3', [-0.1885048, 0.4874282, 1.0]], ['2, k, 4', [-0.3352699, 0.2286242, 1.0]], ['2, k, 5', [-0.3622266, 0.01038528, 1.0]], ['2, k, 6', [-0.2635881, -0.1333649, 1.0]], ['2, k, 7', [-0.210205, -0.1437581, 1.0]], ['2, k, 8', [-0.01089837, 0.2754292, 1.0]], ['2, k, 9', [0.03753285, 0.07262834, 1.0]], ['2, k, 10', [0.05730507, -0.09535589, 1.0]], ['2, k, 11', [0.06045383, -0.136424, 1.0]], ['2, k, 12', [-0.1911587, -0.2250151, 1.0]], ['2, k, 13', [-0.2390333, -0.2523671, 1.0]], ['2, k, 14', [-0.244402, -0.6825889, 1.0]], ['2, k, 15', [-0.2342589, -0.7380238, 1.0]], ['2, k, 16', [-0.0301458, -0.1987916, 1.0]], ['2, k, 17', [0.08106656, -0.2399712, 1.0]], ['2, k, 18', [0.04425818, -0.6212388, 1.0]], ['2, k, 19', [0.03806156, -0.6701487, 1.0]], ['2, k, 20', [-0.16714, 0.2835735, 1.0]], ['2, k, 21', [-0.1530109, -0.1829183, 1.0]], ['2, k, 22', [-0.2542543, -0.1526914, 1.0]], ['2, k, 23', [0.07385561, -0.2054553, 1.0]], ['2, k, 24', [0.1019124, -0.1530045, 1.0]]]
[['2, k, 0', [-0.1124299, -0.2148739, 1.0]], ['2, k, 1', [-0.1445715, 0.07303633, 1.0]], ['2, k, 2', [-0.1736075, 0.352437, 1.0]], ['2, k, 3', [-0.1885188, 0.4873866, 1.0]], ['2, k, 4', [-0.3352899, 0.2285711, 1.0]], ['2, k, 5', [-0.3622046, 0.01037097, 1.0]], ['2, k, 6', [-0.2636027, -0.1334072, 1.0]], ['2, k, 7', [-0.2103996, -0.1437687, 1.0]], ['2, k, 8', [-0.01081826, 0.2751909, 1.0]], ['2, k, 9', [0.04073414, 0.0768922, 1.0]], ['2, k, 10', [0.07117952, -0.0609813, 1.0]], ['2, k, 11', [0.08469631, -0.1383701, 1.0]], ['2, k, 12', [-0.1913824, -0.2250815, 1.0]], ['2, k, 13', [-0.2390061, -0.2523769, 1.0]], ['2, k, 14', [-0.2451262, -0.6756256, 1.0]], ['2, k, 15', [-0.2349723, -0.7337734, 1.0]], ['2, k, 16', [-0.03029227, -0.1989272, 1.0]], ['2, k, 17', [0.08121017, -0.2389773, 1.0]], ['2, k, 18', [0.04389907, -0.6245642, 1.0]], ['2, k, 19', [0.03766497, -0.6733996, 1.0]], ['2, k, 20', [-0.1668473, 0.283605, 1.0]], ['2, k, 21', [-0.1525851, -0.1816144, 1.0]], ['2, k, 22', [-0.2424952, -0.1557337, 1.0]], ['2, k, 23', [0.124665, -0.1902442, 1.0]], ['2, k, 24', [0.1338839, -0.1682977, 1.0]]]
[['2, k, 0', [-0.1125782, -0.2149383, 1.0]], ['2, k, 1', [-0.1445956, 0.07302529, 1.0]], ['2, k, 2', [-0.173709, 0.3525786, 1.0]], ['2, k, 3', [-0.1885244, 0.4873935, 1.0]], ['2, k, 4', [-0.3353383, 0.2285632, 1.0]], ['2, k, 5', [-0.362195, 0.01006647, 1.0]], ['2, k, 6', [-0.2636133, -0.133462, 1.0]], ['2, k, 7', [-0.2105903, -0.1439857, 1.0]], ['2, k, 8', [-0.01099356, 0.2752156, 1.0]], ['2, k, 9', [0.04302422, 0.09925235, 1.0]], ['2, k, 10', [0.07868214, -0.03728117, 1.0]], ['2, k, 11', [0.09184779, -0.08615173, 1.0]], ['2, k, 12', [-0.1915635, -0.2251155, 1.0]], ['2, k, 13', [-0.2390179, -0.2523873, 1.0]], ['2, k, 14', [-0.2448942, -0.6755468, 1.0]], ['2, k, 15', [-0.2350414, -0.7337537, 1.0]], ['2, k, 16', [-0.030404, -0.198997, 1.0]], ['2, k, 17', [0.0823685, -0.2436321, 1.0]], ['2, k, 18', [0.03813669, -0.644416, 1.0]], ['2, k, 19', [0.06182999, -0.7206613, 1.0]], ['2, k, 20', [-0.166901, 0.2836861, 1.0]], ['2, k, 21', [-0.1548638, -0.1861435, 1.0]], ['2, k, 22', [-0.2531034, -0.1525839, 1.0]], ['2, k, 23', [0.135821, -0.1456146, 1.0]], ['2, k, 24', [0.03357292, -0.08360264, 1.0]]]
[['2, k, 0', [-0.1123824, -0.214993, 1.0]], ['2, k, 1', [-0.1446492, 0.07297298, 1.0]], ['2, k, 2', [-0.1748631, 0.352568, 1.0]], ['2, k, 3', [-0.188683, 0.4874605, 1.0]], ['2, k, 4', [-0.3354904, 0.2286345, 1.0]], ['2, k, 5', [-0.3622009, 0.0100723, 1.0]], ['2, k, 6', [-0.2637853, -0.1334583, 1.0]], ['2, k, 7', [-0.2098239, -0.146095, 1.0]], ['2, k, 8', [-0.0117791, 0.2756298, 1.0]], ['2, k, 9', [0.04464384, 0.1483655, 1.0]], ['2, k, 10', [0.08300458, 0.01889974, 1.0]], ['2, k, 11', [0.0984749, -0.03584885, 1.0]], ['2, k, 12', [-0.1911972, -0.2252653, 1.0]], ['2, k, 13', [-0.2391223, -0.252253, 1.0]], ['2, k, 14', [-0.2454746, -0.6742401, 1.0]], ['2, k, 15', [-0.235037, -0.7335512, 1.0]], ['2, k, 16', [-0.03020909, -0.1989979, 1.0]], ['2, k, 17', [0.08290913, -0.2486352, 1.0]], ['2, k, 18', [0.03673851, -0.6473219, 1.0]], ['2, k, 19', [0.06183799, -0.7201213, 1.0]], ['2, k, 20', [-0.16761, 0.2836592, 1.0]], ['2, k, 21', [-0.1538124, -0.1843777, 1.0]], ['2, k, 22', [-0.2489932, -0.1543393, 1.0]], ['2, k, 23', [0.1398221, -0.08624564, 1.0]], ['2, k, 24', [0.04547904, -0.03322395, 1.0]]]
[['2, k, 0', [-0.112132, -0.2150643, 1.0]], ['2, k, 1', [-0.1446182, 0.07287805, 1.0]], ['2, k, 2', [-0.1751964, 0.352613, 1.0]], ['2, k, 3', [-0.1898803, 0.486892, 1.0]], ['2, k, 4', [-0.3359445, 0.2287341, 1.0]], ['2, k, 5', [-0.3621572, 0.01037128, 1.0]], ['2, k, 6', [-0.2593061, -0.1291792, 1.0]], ['2, k, 7', [-0.2139004, -0.1421289, 1.0]], ['2, k, 8', [-0.01327383, 0.2766772, 1.0]], ['2, k, 9', [0.04408741, 0.1492782, 1.0]], ['2, k, 10', [0.08775678, 0.07479692, 1.0]], ['2, k, 11', [0.1039121, 0.02658088, 1.0]], ['2, k, 12', [-0.191026, -0.2253753, 1.0]], ['2, k, 13', [-0.2389789, -0.2521234, 1.0]], ['2, k, 14', [-0.2455975, -0.6714931, 1.0]], ['2, k, 15', [-0.2353758, -0.7328576, 1.0]], ['2, k, 16', [-0.02994714, -0.1988923, 1.0]], ['2, k, 17', [0.08223638, -0.2489807, 1.0]], ['2, k, 18', [0.03667071, -0.647215, 1.0]], ['2, k, 19', [0.06258316, -0.7187596, 1.0]], ['2, k, 20', [-0.1678385, 0.2836855, 1.0]], ['2, k, 21', [-0.1594414, -0.1835761, 1.0]], ['2, k, 22', [-0.2502601, -0.1530359, 1.0]], ['2, k, 23', [0.1538182, -0.01232547, 1.0]], ['2, k, 24', [0.04967328, 0.02535622, 1.0]]]
[['2, k, 0', [-0.1134409, -0.215203, 1.0]], ['2, k, 1', [-0.1459826, 0.07305428, 1.0]], ['2, k, 2', [-0.1767466, 0.3534357, 1.0]], ['2, k, 3', [-0.1905531, 0.4873662, 1.0]], ['2, k, 4', [-0.3369772, 0.2289052, 1.0]], ['2, k, 5', [-0.3621245, 0.01054559, 1.0]], ['2, k, 6', [-0.2618228, -0.1303809, 1.0]], ['2, k, 7', [-0.2018652, -0.1586847, 1.0]], ['2, k, 8', [-0.02076549, 0.2817217, 1.0]], ['2, k, 9', [0.03824987, 0.1980168, 1.0]], ['2, k, 10', [0.1145167, 0.1168626, 1.0]], ['2, k, 11', [0.1054037, 0.1010999, 1.0]], ['2, k, 12', [-0.1919211, -0.2255336, 1.0]], ['2, k, 13', [-0.2388893, -0.2519315, 1.0]], ['2, k, 14', [-0.2462409, -0.6731336, 1.0]], ['2, k, 15', [-0.235156, -0.7340999, 1.0]], ['2, k, 16', [-0.03173543, -0.1989548, 1.0]], ['2, k, 17', [0.08203793, -0.2492422, 1.0]], ['2, k, 18', [0.03622045, -0.6477678, 1.0]], ['2, k, 19', [0.06253025, -0.718323, 1.0]], ['2, k, 20', [-0.1693457, 0.2843393, 1.0]], ['2, k, 21', [-0.157386, -0.2070356, 1.0]], ['2, k, 22', [-0.2487671, -0.1587766, 1.0]], ['2, k, 23', [0.1478897, 0.07341564, 1.0]], ['2, k, 24', [0.06375998, 0.09372673, 1.0]]]
[['2, k, 0', [-0.1138271, -0.21486, 1.0]], ['2, k, 1', [-0.1470249, 0.073782, 1.0]], ['2, k, 2', [-0.1787575, 0.3546642, 1.0]], ['2, k, 3', [-0.1919658, 0.4873264, 1.0]], ['2, k, 4', [-0.3376527, 0.2287692, 1.0]], ['2, k, 5', [-0.3619703, 0.01114115, 1.0]], ['2, k, 6', [-0.2625619, -0.130164, 1.0]], ['2, k, 7', [-0.201031, -0.1595134, 1.0]], ['2, k, 8', [-0.02119599, 0.2820268, 1.0]], ['2, k, 9', [0.04474879, 0.2098816, 1.0]], ['2, k, 10', [0.0824955, 0.2378543, 1.0]], ['2, k, 11', [0.1156968, 0.1698488, 1.0]], ['2, k, 12', [-0.192086, -0.2254384, 1.0]], ['2, k, 13', [-0.2390096, -0.2518111, 1.0]], ['2, k, 14', [-0.2463048, -0.6732215, 1.0]], ['2, k, 15', [-0.2351325, -0.7341579, 1.0]], ['2, k, 16', [-0.03241831, -0.1981918, 1.0]], ['2, k, 17', [0.0819981, -0.2491731, 1.0]], ['2, k, 18', [0.0361642, -0.6474438, 1.0]], ['2, k, 19', [0.06212639, -0.7182392, 1.0]], ['2, k, 20', [-0.171088, 0.2854602, 1.0]], ['2, k, 21', [-0.1587279, -0.2094267, 1.0]], ['2, k, 22', [-0.241323, -0.1614047, 1.0]], ['2, k, 23', [0.1556538, 0.1550149, 1.0]], ['2, k, 24', [0.1166503, 0.1585394, 1.0]]]
[['2, k, 0', [-0.1131303, -0.2141103, 1.0]], ['2, k, 1', [-0.1470774, 0.07437711, 1.0]], ['2, k, 2', [-0.1797205, 0.3551481, 1.0]], ['2, k, 3', [-0.1946065, 0.4884069, 1.0]], ['2, k, 4', [-0.3384227, 0.2294115, 1.0]], ['2, k, 5', [-0.3619852, 0.01133031, 1.0]], ['2, k, 6', [-0.2593407, -0.1270554, 1.0]], ['2, k, 7', [-0.2044351, -0.1541114, 1.0]], ['2, k, 8', [-0.02161382, 0.2823021, 1.0]], ['2, k, 9', [0.04903194, 0.2526463, 1.0]], ['2, k, 10', [0.1072802, 0.2418319, 1.0]], ['2, k, 11', [0.1295846, 0.2442988, 1.0]], ['2, k, 12', [-0.1915945, -0.2250201, 1.0]], ['2, k, 13', [-0.2389502, -0.2517377, 1.0]], ['2, k, 14', [-0.2450761, -0.6801549, 1.0]], ['2, k, 15', [-0.2348593, -0.7370491, 1.0]], ['2, k, 16', [-0.03154396, -0.1971216, 1.0]], ['2, k, 17', [0.08185475, -0.2493057, 1.0]], ['2, k, 18', [0.03647416, -0.6468973, 1.0]], ['2, k, 19', [0.0606933, -0.7193544, 1.0]], ['2, k, 20', [-0.1717931, 0.2859873, 1.0]], ['2, k, 21', [-0.1574937, -0.1997579, 1.0]], ['2, k, 22', [-0.251113, -0.1574395, 1.0]], ['2, k, 23', [0.161959, 0.2438646, 1.0]], ['2, k, 24', [0.1643927, 0.2271175, 1.0]]]
[['2, k, 0', [-0.1136793, -0.2131339, 1.0]], ['2, k, 1', [-0.1488282, 0.0757784, 1.0]], ['2, k, 2', [-0.1831244, 0.3567229, 1.0]], ['2, k, 3', [-0.1972884, 0.4893013, 1.0]], ['2, k, 4', [-0.3401452, 0.2296004, 1.0]], ['2, k, 5', [-0.3630371, 0.01323211, 1.0]], ['2, k, 6', [-0.2601525, -0.1243329, 1.0]], ['2, k, 7', [-0.2057073, -0.1517862, 1.0]], ['2, k, 8', [-0.03893841, 0.2851899, 1.0]], ['2, k, 9', [0.04878073, 0.3182442, 1.0]], ['2, k, 10', [0.0923917, 0.3794416, 1.0]], ['2, k, 11', [0.1208273, 0.4065895, 1.0]], ['2, k, 12', [-0.1922121, -0.224369, 1.0]], ['2, k, 13', [-0.2388868, -0.2515345, 1.0]], ['2, k, 14', [-0.2454025, -0.6796268, 1.0]], ['2, k, 15', [-0.2347009, -0.7366574, 1.0]], ['2, k, 16', [-0.03200172, -0.1958389, 1.0]], ['2, k, 17', [0.08189928, -0.2491603, 1.0]], ['2, k, 18', [0.03642001, -0.6463574, 1.0]], ['2, k, 19', [0.06110477, -0.7305776, 1.0]], ['2, k, 20', [-0.1747584, 0.287558, 1.0]], ['2, k, 21', [-0.1574363, -0.1988147, 1.0]], ['2, k, 22', [-0.2513529, -0.1545806, 1.0]], ['2, k, 23', [0.1293379, 0.424763, 1.0]], ['2, k, 24', [0.1705195, 0.4050004, 1.0]]]
[['2, k, 0', [-0.1138977, -0.212758, 1.0]], ['2, k, 1', [-0.1496345, 0.07623572, 1.0]], ['2, k, 2', [-0.1844846, 0.3570481, 1.0]], ['2, k, 3', [-0.1994903, 0.490233, 1.0]], ['2, k, 4', [-0.3369582, 0.2327096, 1.0]], ['2, k, 5', [-0.3638085, 0.01534284, 1.0]], ['2, k, 6', [-0.2622866, -0.1301056, 1.0]], ['2, k, 7', [-0.2005209, -0.1615873, 1.0]], ['2, k, 8', [-0.03645046, 0.2841864, 1.0]], ['2, k, 9', [0.04316306, 0.3641438, 1.0]], ['2, k, 10', [0.08584389, 0.4539667, 1.0]], ['2, k, 11', [0.1064365, 0.4855878, 1.0]], ['2, k, 12', [-0.192566, -0.2238216, 1.0]], ['2, k, 13', [-0.2388964, -0.2513624, 1.0]], ['2, k, 14', [-0.245491, -0.6791823, 1.0]], ['2, k, 15', [-0.2347291, -0.7366768, 1.0]], ['2, k, 16', [-0.03210079, -0.1956255, 1.0]], ['2, k, 17', [0.08226176, -0.2497647, 1.0]], ['2, k, 18', [0.03634917, -0.6463659, 1.0]], ['2, k, 19', [0.05718842, -0.7275283, 1.0]], ['2, k, 20', [-0.1759947, 0.287932, 1.0]], ['2, k, 21', [-0.1621782, -0.2104645, 1.0]], ['2, k, 22', [-0.2368839, -0.1636024, 1.0]], ['2, k, 23', [0.1287007, 0.5147995, 1.0]], ['2, k, 24', [0.1605142, 0.4898483, 1.0]]]
[['2, k, 0', [-0.114111, -0.2120552, 1.0]], ['2, k, 1', [-0.1505879, 0.0767641, 1.0]], ['2, k, 2', [-0.1863924, 0.3572015, 1.0]], ['2, k, 3', [-0.2008287, 0.4899055, 1.0]], ['2, k, 4', [-0.3351648, 0.234462, 1.0]], ['2, k, 5', [-0.3639663, 0.01569839, 1.0]], ['2, k, 6', [-0.2620201, -0.1320291, 1.0]], ['2, k, 7', [-0.2001452, -0.1642702, 1.0]], ['2, k, 8', [-0.03455119, 0.2840323, 1.0]], ['2, k, 9', [0.04247267, 0.3856185, 1.0]], ['2, k, 10', [0.07208592, 0.5166829, 1.0]], ['2, k, 11', [0.09340892, 0.5606748, 1.0]], ['2, k, 12', [-0.1928542, -0.2229956, 1.0]], ['2, k, 13', [-0.2389456, -0.25107, 1.0]], ['2, k, 14', [-0.2451819, -0.681278, 1.0]], ['2, k, 15', [-0.2344987, -0.7381744, 1.0]], ['2, k, 16', [-0.03223604, -0.1950662, 1.0]], ['2, k, 17', [0.08190314, -0.2501944, 1.0]], ['2, k, 18', [0.0363518, -0.646394, 1.0]], ['2, k, 19', [0.05541014, -0.7271357, 1.0]], ['2, k, 20', [-0.1776527, 0.2882, 1.0]], ['2, k, 21', [-0.1605305, -0.2125623, 1.0]], ['2, k, 22', [-0.2334933, -0.1668889, 1.0]], ['2, k, 23', [0.105759, 0.6005867, 1.0]], ['2, k, 24', [0.1523647, 0.5628106, 1.0]]]
