[['2, k, 0', [-0.1634587, -0.1536517, 1.0]], ['2, k, 1', [-0.1678002, 0.1086802, 1.0]], ['2, k, 2', [-0.1706531, 0.3639585, 1.0]], ['2, k, 3', [-0.1660708, 0.5109838, 1.0]], ['2, k, 4', [-0.3370918, 0.2490278, 1.0]], ['2, k, 5', [-0.3794063, 0.03003807, 1.0]], ['2, k, 6', [-0.2669301, -0.07664929, 1.0]], ['2, k, 7', [-0.1948871, -0.1084228, 1.0]], ['2, k, 8', [0.01474416, 0.2554927, 1.0]], ['2, k, 9', [0.08276352, 0.02409253, 1.0]], ['2, k, 10', [0.0182804, -0.08794316, 1.0]], ['2, k, 11', [-0.06343502, -0.122476, 1.0]], ['2, k, 12', [-0.235117, -0.1517059, 1.0]], ['2, k, 13', [-0.2626676, -0.2063247, 1.0]], ['2, k, 14', [-0.2171842, -0.6166846, 1.0]], ['2, k, 15', [-0.2212451, -0.6898819, 1.0]], ['2, k, 16', [-0.08785813, -0.1518695, 1.0]], ['2, k, 17', [0.07639784, -0.2073572, 1.0]], ['2, k, 18', [0.009201794, -0.6156835, 1.0]], ['2, k, 19', [0.01409501, -0.6888094, 1.0]], ['2, k, 20', [-0.1701348, 0.3010927, 1.0]], ['2, k, 21', [-0.1343592, -0.1268815, 1.0]], ['2, k, 22', [-0.2024409, -0.1423868, 1.0]], ['2, k, 23', [-0.1219818, -0.1327267, 1.0]], ['2, k, 24', [0.00793063, -0.1666493, 1.0]]]
[['2, k, 0', [-0.1515196, -0.1575041, 1.0]], ['2, k, 1', [-0.1684875, 0.1041221, 1.0]], ['2, k, 2', [-0.1843017, 0.3590105, 1.0]], ['2, k, 3', [-0.1978675, 0.5058501, 1.0]], ['2, k, 4', [-0.3530401, 0.2295546, 1.0]], ['2, k, 5', [-0.3987694, 0.01738513, 1.0]], ['2, k, 6', [-0.3022825, -0.08343098, 1.0]], ['2, k, 7', [-0.251171, -0.1117919, 1.0]], ['2, k, 8', [0.00296534, 0.2535733, 1.0]], ['2, k, 9', [0.09478863, 0.04045152, 1.0]], ['2, k, 10', [0.01627449, -0.05672468, 1.0]], ['2, k, 11', [-0.03890232, -0.1055869, 1.0]], ['2, k, 12', [-0.2241843, -0.1603892, 1.0]], ['2, k, 13', [-0.3452752, -0.2062498, 1.0]], ['2, k, 14', [-0.2379903, -0.6132156, 1.0]], ['2, k, 15', [-0.2237245, -0.6502123, 1.0]], ['2, k, 16', [-0.07508558, -0.1508045, 1.0]], ['2, k, 17', [0.2581187, -0.2369784, 1.0]], ['2, k, 18', [0.5066106, -0.6384168, 1.0]], ['2, k, 19', [0.5109511, -0.6751686, 1.0]], ['2, k, 20', [-0.1804658, 0.2962699, 1.0]], ['2, k, 21', [-0.1833328, -0.1325364, 1.0]], ['2, k, 22', [-0.2880807, -0.1293865, 1.0]], ['2, k, 23', [-0.1080569, -0.1522158, 1.0]], ['2, k, 24', [0.02069812, -0.151297, 1.0]]]
[['2, k, 0', [-0.1523005, -0.1578572, 1.0]], ['2, k, 1', [-0.169192, 0.1037057, 1.0]], ['2, k, 2', [-0.1848365, 0.3586422, 1.0]], ['2, k, 3', [-0.1981319, 0.5059022, 1.0]], ['2, k, 4', [-0.3531646, 0.2291518, 1.0]], ['2, k, 5', [-0.3986674, 0.01732358, 1.0]], ['2, k, 6', [-0.299564, -0.08396082, 1.0]], ['2, k, 7', [-0.2439804, -0.1104481, 1.0]], ['2, k, 8', [0.002634249, 0.2534205, 1.0]], ['2, k, 9', [0.09472848, 0.04037321, 1.0]], ['2, k, 10', [0.01393348, -0.0586575, 1.0]], ['2, k, 11', [-0.03902304, -0.1065907, 1.0]], ['2, k, 12', [-0.2253686, -0.1607827, 1.0]], ['2, k, 13', [-0.3444851, -0.2052113, 1.0]], ['2, k, 14', [-0.2381733, -0.6134399, 1.0]], ['2, k, 15', [-0.2237977, -0.6504329, 1.0]], ['2, k, 16', [-0.07556911, -0.1511045, 1.0]], ['2, k, 17', [0.2564218, -0.2315373, 1.0]], ['2, k, 18', [0.490376, -0.6369763, 1.0]], ['2, k, 19', [0.4949822, -0.6736717, 1.0]], ['2, k, 20', [-0.1810635, 0.2958662, 1.0]], ['2, k, 21', [-0.1746745, -0.1345989, 1.0]], ['2, k, 22', [-0.2817832, -0.1319591, 1.0]], ['2, k, 23', [-0.1045329, -0.1451299, 1.0]], ['2, k, 24', [0.02637224, -0.1540507, 1.0]]]
[['2, k, 0', [-0.1533407, -0.1579897, 1.0]], ['2, k, 1', [-0.1693853, 0.1036942, 1.0]], ['2, k, 2', [-0.1847996, 0.35868, 1.0]], ['2, k, 3', [-0.199792, 0.5055797, 1.0]], ['2, k, 4', [-0.3533997, 0.2288287, 1.0]], ['2, k, 5', [-0.3979691, 0.01673655, 1.0]], ['2, k, 6', [-0.2958123, -0.08293565, 1.0]], ['2, k, 7', [-0.224464, -0.1112958, 1.0]], ['2, k, 8', [-2.086461e-06, 0.2575174, 1.0]], ['2, k, 9', [0.09482536, 0.04074029, 1.0]], ['2, k, 10', [0.03265415, -0.05494755, 1.0]], ['2, k, 11', [-0.01828144, -0.0983265, 1.0]], ['2, k, 12', [-0.2267638, -0.1610042, 1.0]], ['2, k, 13', [-0.3415259, -0.204002, 1.0]], ['2, k, 14', [-0.2361806, -0.6150759, 1.0]], ['2, k, 15', [-0.2245719, -0.689788, 1.0]], ['2, k, 16', [-0.07627066, -0.1511541, 1.0]], ['2, k, 17', [0.2453437, -0.1958027, 1.0]], ['2, k, 18', [0.3799983, -0.6372089, 1.0]], ['2, k, 19', [0.385156, -0.6736586, 1.0]], ['2, k, 20', [-0.1810688, 0.2958779, 1.0]], ['2, k, 21', [-0.1515508, -0.1243494, 1.0]], ['2, k, 22', [-0.2190827, -0.1602058, 1.0]], ['2, k, 23', [-0.08366145, -0.1276364, 1.0]], ['2, k, 24', [0.04633224, -0.1416549, 1.0]]]
[['2, k, 0', [-0.153955, -0.1584402, 1.0]], ['2, k, 1', [-0.169896, 0.103488, 1.0]], ['2, k, 2', [-0.1851088, 0.3586994, 1.0]], ['2, k, 3', [-0.2007065, 0.5057527, 1.0]], ['2, k, 4', [-0.3535352, 0.2278718, 1.0]], ['2, k, 5', [-0.3971415, 0.01615386, 1.0]], ['2, k, 6', [-0.294101, -0.08279661, 1.0]], ['2, k, 7', [-0.2430236, -0.1008622, 1.0]], ['2, k, 8', [0.0002965929, 0.2572149, 1.0]], ['2, k, 9', [0.09482138, 0.04091272, 1.0]], ['2, k, 10', [0.02586563, -0.05001157, 1.0]], ['2, k, 11', [-0.02393798, -0.0968832, 1.0]], ['2, k, 12', [-0.227546, -0.1614593, 1.0]], ['2, k, 13', [-0.3396127, -0.203023, 1.0]], ['2, k, 14', [-0.2361357, -0.6155121, 1.0]], ['2, k, 15', [-0.2246488, -0.6897721, 1.0]], ['2, k, 16', [-0.07670447, -0.1515687, 1.0]], ['2, k, 17', [0.2431187, -0.1919446, 1.0]], ['2, k, 18', [0.3260356, -0.6342469, 1.0]], ['2, k, 19', [0.3577076, -0.6782407, 1.0]], ['2, k, 20', [-0.18143, 0.2958465, 1.0]], ['2, k, 21', [-0.171583, -0.1216104, 1.0]], ['2, k, 22', [-0.2755909, -0.1222442, 1.0]], ['2, k, 23', [-0.09361823, -0.1173689, 1.0]], ['2, k, 24', [0.03454792, -0.145193, 1.0]]]
[['2, k, 0', [-0.1542996, -0.1587922, 1.0]], ['2, k, 1', [-0.1699334, 0.103448, 1.0]], ['2, k, 2', [-0.1850155, 0.3587888, 1.0]], ['2, k, 3', [-0.200733, 0.5057132, 1.0]], ['2, k, 4', [-0.3533103, 0.2270989, 1.0]], ['2, k, 5', [-0.396777, 0.01593806, 1.0]], ['2, k, 6', [-0.2918077, -0.08220002, 1.0]], ['2, k, 7', [-0.2249296, -0.1155206, 1.0]], ['2, k, 8', [0.00121556, 0.2562296, 1.0]], ['2, k, 9', [0.0957539, 0.0419727, 1.0]], ['2, k, 10', [0.03453312, -0.04861272, 1.0]], ['2, k, 11', [-0.01633015, -0.09399207, 1.0]], ['2, k, 12', [-0.2280604, -0.1617462, 1.0]], ['2, k, 13', [-0.3382906, -0.2028425, 1.0]], ['2, k, 14', [-0.2352888, -0.6164991, 1.0]], ['2, k, 15', [-0.2246096, -0.6894577, 1.0]], ['2, k, 16', [-0.07688856, -0.1519839, 1.0]], ['2, k, 17', [0.20847, -0.152704, 1.0]], ['2, k, 18', [0.2231767, -0.5941476, 1.0]], ['2, k, 19', [0.2472174, -0.6569933, 1.0]], ['2, k, 20', [-0.1814008, 0.2958729, 1.0]], ['2, k, 21', [-0.1522171, -0.1260784, 1.0]], ['2, k, 22', [-0.2545586, -0.1440681, 1.0]], ['2, k, 23', [-0.08317211, -0.1149777, 1.0]], ['2, k, 24', [0.04722424, -0.1397857, 1.0]]]
[['2, k, 0', [-0.1539468, -0.1581947, 1.0]], ['2, k, 1', [-0.1698033, 0.1037132, 1.0]], ['2, k, 2', [-0.184954, 0.3589436, 1.0]], ['2, k, 3', [-0.2008294, 0.5056963, 1.0]], ['2, k, 4', [-0.3531012, 0.2268916, 1.0]], ['2, k, 5', [-0.3969642, 0.01566133, 1.0]], ['2, k, 6', [-0.2918335, -0.08214974, 1.0]], ['2, k, 7', [-0.1894558, -0.1211201, 1.0]], ['2, k, 8', [0.001506778, 0.2556982, 1.0]], ['2, k, 9', [0.09557677, 0.04309356, 1.0]], ['2, k, 10', [0.02758815, -0.0447461, 1.0]], ['2, k, 11', [-0.02453922, -0.08788399, 1.0]], ['2, k, 12', [-0.2280584, -0.1612621, 1.0]], ['2, k, 13', [-0.3379689, -0.2029691, 1.0]], ['2, k, 14', [-0.2358695, -0.6162997, 1.0]], ['2, k, 15', [-0.2245894, -0.6891356, 1.0]], ['2, k, 16', [-0.07593753, -0.1511564, 1.0]], ['2, k, 17', [0.2027654, -0.1516896, 1.0]], ['2, k, 18', [0.1873791, -0.5945781, 1.0]], ['2, k, 19', [0.1974419, -0.6624299, 1.0]], ['2, k, 20', [-0.1813277, 0.2960452, 1.0]], ['2, k, 21', [-0.1399505, -0.1246508, 1.0]], ['2, k, 22', [-0.2274345, -0.1541839, 1.0]], ['2, k, 23', [-0.08934878, -0.1119186, 1.0]], ['2, k, 24', [0.03954616, -0.1319866, 1.0]]]
[['2, k, 0', [-0.1539122, -0.1578353, 1.0]], ['2, k, 1', [-0.1696125, 0.1038252, 1.0]], ['2, k, 2', [-0.1841682, 0.3589079, 1.0]], ['2, k, 3', [-0.2007873, 0.5057452, 1.0]], ['2, k, 4', [-0.3530466, 0.2265473, 1.0]], ['2, k, 5', [-0.3970552, 0.01558179, 1.0]], ['2, k, 6', [-0.2915227, -0.08199095, 1.0]], ['2, k, 7', [-0.1911702, -0.1211127, 1.0]], ['2, k, 8', [0.001768075, 0.2552398, 1.0]], ['2, k, 9', [0.09469009, 0.04564154, 1.0]], ['2, k, 10', [0.01784014, -0.04226837, 1.0]], ['2, k, 11', [-0.02679251, -0.0720581, 1.0]], ['2, k, 12', [-0.2282037, -0.1608875, 1.0]], ['2, k, 13', [-0.3368704, -0.2043828, 1.0]], ['2, k, 14', [-0.2365319, -0.6153939, 1.0]], ['2, k, 15', [-0.2245547, -0.6888697, 1.0]], ['2, k, 16', [-0.07571718, -0.1507753, 1.0]], ['2, k, 17', [0.1852466, -0.152173, 1.0]], ['2, k, 18', [0.1389016, -0.5941479, 1.0]], ['2, k, 19', [0.148679, -0.6707562, 1.0]], ['2, k, 20', [-0.180754, 0.2960676, 1.0]], ['2, k, 21', [-0.1409463, -0.1255689, 1.0]], ['2, k, 22', [-0.2228809, -0.1572983, 1.0]], ['2, k, 23', [-0.07502443, -0.1011823, 1.0]], ['2, k, 24', [0.002725198, -0.1083896, 1.0]]]
[['2, k, 0', [-0.1546744, -0.157782, 1.0]], ['2, k, 1', [-0.1699325, 0.1040486, 1.0]], ['2, k, 2', [-0.1842611, 0.3593174, 1.0]], ['2, k, 3', [-0.2006508, 0.5057063, 1.0]], ['2, k, 4', [-0.3523094, 0.2258439, 1.0]], ['2, k, 5', [-0.3971687, 0.01557954, 1.0]], ['2, k, 6', [-0.2914014, -0.0818269, 1.0]], ['2, k, 7', [-0.226436, -0.1139558, 1.0]], ['2, k, 8', [0.0007320291, 0.2579814, 1.0]], ['2, k, 9', [0.09369769, 0.04707105, 1.0]], ['2, k, 10', [0.01755299, -0.04152673, 1.0]], ['2, k, 11', [-0.03143485, -0.07207807, 1.0]], ['2, k, 12', [-0.2289474, -0.1608746, 1.0]], ['2, k, 13', [-0.33648, -0.2049959, 1.0]], ['2, k, 14', [-0.2351633, -0.6172592, 1.0]], ['2, k, 15', [-0.2253236, -0.6884142, 1.0]], ['2, k, 16', [-0.07651323, -0.1506936, 1.0]], ['2, k, 17', [0.1674192, -0.149791, 1.0]], ['2, k, 18', [0.1136441, -0.5896771, 1.0]], ['2, k, 19', [0.1106248, -0.6604371, 1.0]], ['2, k, 20', [-0.1808866, 0.2963997, 1.0]], ['2, k, 21', [-0.1563822, -0.1228354, 1.0]], ['2, k, 22', [-0.2470951, -0.1482636, 1.0]], ['2, k, 23', [-0.08368791, -0.1054773, 1.0]], ['2, k, 24', [0.0127602, -0.09935734, 1.0]]]
[['2, k, 0', [-0.1590142, -0.1578522, 1.0]], ['2, k, 1', [-0.1709586, 0.1043448, 1.0]], ['2, k, 2', [-0.1841985, 0.3597119, 1.0]], ['2, k, 3', [-0.200234, 0.5060847, 1.0]], ['2, k, 4', [-0.3521235, 0.2260792, 1.0]], ['2, k, 5', [-0.3972944, 0.01565612, 1.0]], ['2, k, 6', [-0.2915581, -0.08167695, 1.0]], ['2, k, 7', [-0.236788, -0.1150025, 1.0]], ['2, k, 8', [0.001397864, 0.2572814, 1.0]], ['2, k, 9', [0.09227853, 0.04808994, 1.0]], ['2, k, 10', [0.01705926, -0.0413619, 1.0]], ['2, k, 11', [-0.03305347, -0.07142725, 1.0]], ['2, k, 12', [-0.2330749, -0.1602165, 1.0]], ['2, k, 13', [-0.3362759, -0.2050338, 1.0]], ['2, k, 14', [-0.2332192, -0.621455, 1.0]], ['2, k, 15', [-0.2253106, -0.6883889, 1.0]], ['2, k, 16', [-0.08114558, -0.1516021, 1.0]], ['2, k, 17', [0.1458815, -0.1491943, 1.0]], ['2, k, 18', [0.06596411, -0.5757318, 1.0]], ['2, k, 19', [0.06851327, -0.6511041, 1.0]], ['2, k, 20', [-0.1809749, 0.2966865, 1.0]], ['2, k, 21', [-0.1691941, -0.1261426, 1.0]], ['2, k, 22', [-0.2551732, -0.1499623, 1.0]], ['2, k, 23', [-0.09169438, -0.09930899, 1.0]], ['2, k, 24', [0.01044695, -0.09545888, 1.0]]]
[['2, k, 0', [-0.1618326, -0.1580741, 1.0]], ['2, k, 1', [-0.1715061, 0.1044037, 1.0]], ['2, k, 2', [-0.183793, 0.3600327, 1.0]], ['2, k, 3', [-0.1996512, 0.5063661, 1.0]], ['2, k, 4', [-0.3516438, 0.2268584, 1.0]], ['2, k, 5', [-0.3975672, 0.01564675, 1.0]], ['2, k, 6', [-0.2911464, -0.08187794, 1.0]], ['2, k, 7', [-0.2373108, -0.1127901, 1.0]], ['2, k, 8', [0.001403545, 0.2572225, 1.0]], ['2, k, 9', [0.0909503, 0.04782792, 1.0]], ['2, k, 10', [0.01657931, -0.04067678, 1.0]], ['2, k, 11', [-0.03569761, -0.06955308, 1.0]], ['2, k, 12', [-0.235484, -0.1599946, 1.0]], ['2, k, 13', [-0.3360845, -0.2054527, 1.0]], ['2, k, 14', [-0.2314172, -0.6249775, 1.0]], ['2, k, 15', [-0.2252334, -0.6911302, 1.0]], ['2, k, 16', [-0.08447184, -0.1524151, 1.0]], ['2, k, 17', [0.128008, -0.154257, 1.0]], ['2, k, 18', [0.0412139, -0.5841147, 1.0]], ['2, k, 19', [0.04566672, -0.6477153, 1.0]], ['2, k, 20', [-0.1808938, 0.2968599, 1.0]], ['2, k, 21', [-0.1682244, -0.1235954, 1.0]], ['2, k, 22', [-0.2488935, -0.1505543, 1.0]], ['2, k, 23', [-0.08500678, -0.1018115, 1.0]], ['2, k, 24', [0.008794541, -0.08888264, 1.0]]]
[['2, k, 0', [-0.1630824, -0.1580544, 1.0]], ['2, k, 1', [-0.1718062, 0.1043553, 1.0]], ['2, k, 2', [-0.1834159, 0.3599368, 1.0]], ['2, k, 3', [-0.1990692, 0.5066712, 1.0]], ['2, k, 4', [-0.3513135, 0.2273358, 1.0]], ['2, k, 5', [-0.3983509, 0.01593829, 1.0]], ['2, k, 6', [-0.2909528, -0.08236826, 1.0]], ['2, k, 7', [-0.2374343, -0.1127582, 1.0]], ['2, k, 8', [0.001570334, 0.2571037, 1.0]], ['2, k, 9', [0.08917613, 0.04709962, 1.0]], ['2, k, 10', [0.01574185, -0.04051417, 1.0]], ['2, k, 11', [-0.04573753, -0.06951861, 1.0]], ['2, k, 12', [-0.2366247, -0.1597331, 1.0]], ['2, k, 13', [-0.3353157, -0.2080676, 1.0]], ['2, k, 14', [-0.2311451, -0.6249041, 1.0]], ['2, k, 15', [-0.2235858, -0.6903257, 1.0]], ['2, k, 16', [-0.08574905, -0.1526432, 1.0]], ['2, k, 17', [0.1126608, -0.1573431, 1.0]], ['2, k, 18', [0.01782329, -0.5882315, 1.0]], ['2, k, 19', [-0.005322432, -0.6640415, 1.0]], ['2, k, 20', [-0.1807785, 0.2968118, 1.0]], ['2, k, 21', [-0.1734969, -0.1214709, 1.0]], ['2, k, 22', [-0.2482842, -0.1517976, 1.0]], ['2, k, 23', [-0.09803022, -0.1066847, 1.0]], ['2, k, 24', [0.0246797, -0.08715671, 1.0]]]
[['2, k, 0', [-0.1644281, -0.1581728, 1.0]], ['2, k, 1', [-0.1728997, 0.1043971, 1.0]], ['2, k, 2', [-0.1837933, 0.3601734, 1.0]], ['2, k, 3', [-0.1987572, 0.5069984, 1.0]], ['2, k, 4', [-0.3513482, 0.227416, 1.0]], ['2, k, 5', [-0.3988146, 0.01587293, 1.0]], ['2, k, 6', [-0.2901403, -0.0830684, 1.0]], ['2, k, 7', [-0.2384039, -0.1152884, 1.0]], ['2, k, 8', [0.002023735, 0.2566123, 1.0]], ['2, k, 9', [0.08676672, 0.04361363, 1.0]], ['2, k, 10', [0.01376929, -0.04109403, 1.0]], ['2, k, 11', [-0.05355035, -0.06877589, 1.0]], ['2, k, 12', [-0.237909, -0.1596049, 1.0]], ['2, k, 13', [-0.3347463, -0.2101669, 1.0]], ['2, k, 14', [-0.2305431, -0.6263552, 1.0]], ['2, k, 15', [-0.2222763, -0.691398, 1.0]], ['2, k, 16', [-0.08712907, -0.1529986, 1.0]], ['2, k, 17', [0.103953, -0.1588386, 1.0]], ['2, k, 18', [0.002271851, -0.5911873, 1.0]], ['2, k, 19', [-0.02280214, -0.6663508, 1.0]], ['2, k, 20', [-0.1812777, 0.2970053, 1.0]], ['2, k, 21', [-0.1693487, -0.1238233, 1.0]], ['2, k, 22', [-0.2582207, -0.1501696, 1.0]], ['2, k, 23', [-0.1023418, -0.1057051, 1.0]], ['2, k, 24', [0.01511066, -0.08995417, 1.0]]]
[['2, k, 0', [-0.1668409, -0.1580267, 1.0]], ['2, k, 1', [-0.1739722, 0.1043601, 1.0]], ['2, k, 2', [-0.1838088, 0.3601556, 1.0]], ['2, k, 3', [-0.1981128, 0.5075552, 1.0]], ['2, k, 4', [-0.3513359, 0.2275241, 1.0]], ['2, k, 5', [-0.3995409, 0.01580164, 1.0]], ['2, k, 6', [-0.3068963, -0.08523886, 1.0]], ['2, k, 7', [-0.2587883, -0.1142519, 1.0]], ['2, k, 8', [0.002203288, 0.2565423, 1.0]], ['2, k, 9', [0.08517846, 0.0404772, 1.0]], ['2, k, 10', [0.01143817, -0.04339841, 1.0]], ['2, k, 11', [-0.05586469, -0.07166953, 1.0]], ['2, k, 12', [-0.2405382, -0.1590815, 1.0]], ['2, k, 13', [-0.3342917, -0.2129137, 1.0]], ['2, k, 14', [-0.2304644, -0.6252534, 1.0]], ['2, k, 15', [-0.2159277, -0.6621055, 1.0]], ['2, k, 16', [-0.08925782, -0.1531527, 1.0]], ['2, k, 17', [0.08561979, -0.1717309, 1.0]], ['2, k, 18', [-0.04540566, -0.6156365, 1.0]], ['2, k, 19', [-0.05732445, -0.6831011, 1.0]], ['2, k, 20', [-0.1813836, 0.2969811, 1.0]], ['2, k, 21', [-0.1909868, -0.1382085, 1.0]], ['2, k, 22', [-0.2951064, -0.1284583, 1.0]], ['2, k, 23', [-0.1055357, -0.1108143, 1.0]], ['2, k, 24', [0.01661536, -0.09537674, 1.0]]]
[['2, k, 0', [-0.1685228, -0.1574138, 1.0]], ['2, k, 1', [-0.1746151, 0.1043899, 1.0]], ['2, k, 2', [-0.1836859, 0.3599711, 1.0]], ['2, k, 3', [-0.1976401, 0.5077801, 1.0]], ['2, k, 4', [-0.3509634, 0.2278589, 1.0]], ['2, k, 5', [-0.4001004, 0.01598047, 1.0]], ['2, k, 6', [-0.3090219, -0.08598797, 1.0]], ['2, k, 7', [-0.2494475, -0.116751, 1.0]], ['2, k, 8', [0.002621107, 0.2566216, 1.0]], ['2, k, 9', [0.0849387, 0.03997946, 1.0]], ['2, k, 10', [0.01098727, -0.04774568, 1.0]], ['2, k, 11', [-0.05802094, -0.07696629, 1.0]], ['2, k, 12', [-0.2422878, -0.1582436, 1.0]], ['2, k, 13', [-0.3342128, -0.2130399, 1.0]], ['2, k, 14', [-0.2297885, -0.6245541, 1.0]], ['2, k, 15', [-0.2138302, -0.6912711, 1.0]], ['2, k, 16', [-0.09082118, -0.1527504, 1.0]], ['2, k, 17', [0.08061989, -0.1770447, 1.0]], ['2, k, 18', [-0.04560047, -0.614999, 1.0]], ['2, k, 19', [-0.06428954, -0.6798066, 1.0]], ['2, k, 20', [-0.181406, 0.2968605, 1.0]], ['2, k, 21', [-0.182138, -0.1322598, 1.0]], ['2, k, 22', [-0.2765341, -0.1424222, 1.0]], ['2, k, 23', [-0.1126446, -0.1209133, 1.0]], ['2, k, 24', [0.01760497, -0.1024801, 1.0]]]
[['2, k, 0', [-0.1716154, -0.1560977, 1.0]], ['2, k, 1', [-0.1757605, 0.105293, 1.0]], ['2, k, 2', [-0.1824784, 0.3606913, 1.0]], ['2, k, 3', [-0.1962104, 0.5095333, 1.0]], ['2, k, 4', [-0.35022, 0.229645, 1.0]], ['2, k, 5', [-0.4033632, 0.01743892, 1.0]], ['2, k, 6', [-0.3134783, -0.08563624, 1.0]], ['2, k, 7', [-0.2516685, -0.1153202, 1.0]], ['2, k, 8', [0.004115093, 0.2568775, 1.0]], ['2, k, 9', [0.08353201, 0.03713674, 1.0]], ['2, k, 10', [0.01035743, -0.05244742, 1.0]], ['2, k, 11', [-0.05020893, -0.0811652, 1.0]], ['2, k, 12', [-0.2453621, -0.1563707, 1.0]], ['2, k, 13', [-0.3339758, -0.2139647, 1.0]], ['2, k, 14', [-0.2299897, -0.6239798, 1.0]], ['2, k, 15', [-0.2132295, -0.6920233, 1.0]], ['2, k, 16', [-0.09381575, -0.1519886, 1.0]], ['2, k, 17', [0.0774624, -0.1831515, 1.0]], ['2, k, 18', [-0.02553828, -0.604504, 1.0]], ['2, k, 19', [-0.05902331, -0.6778244, 1.0]], ['2, k, 20', [-0.1809079, 0.2976104, 1.0]], ['2, k, 21', [-0.1815561, -0.1327965, 1.0]], ['2, k, 22', [-0.2800784, -0.1386029, 1.0]], ['2, k, 23', [-0.1069544, -0.1165844, 1.0]], ['2, k, 24', [-0.008803422, -0.1056001, 1.0]]]
[['2, k, 0', [-0.1726291, -0.1556214, 1.0]], ['2, k, 1', [-0.1764157, 0.1056321, 1.0]], ['2, k, 2', [-0.1824871, 0.3608354, 1.0]], ['2, k, 3', [-0.1952118, 0.5093011, 1.0]], ['2, k, 4', [-0.350178, 0.2299504, 1.0]], ['2, k, 5', [-0.4039995, 0.01723521, 1.0]], ['2, k, 6', [-0.2967334, -0.08497044, 1.0]], ['2, k, 7', [-0.2023593, -0.1236319, 1.0]], ['2, k, 8', [0.004490238, 0.2570437, 1.0]], ['2, k, 9', [0.08368158, 0.03655355, 1.0]], ['2, k, 10', [0.0125248, -0.05325691, 1.0]], ['2, k, 11', [-0.04641851, -0.08219855, 1.0]], ['2, k, 12', [-0.2464854, -0.1556992, 1.0]], ['2, k, 13', [-0.3338965, -0.2146762, 1.0]], ['2, k, 14', [-0.2300522, -0.6244265, 1.0]], ['2, k, 15', [-0.2165287, -0.69161, 1.0]], ['2, k, 16', [-0.09467454, -0.1516939, 1.0]], ['2, k, 17', [0.07999513, -0.1835858, 1.0]], ['2, k, 18', [-0.01804466, -0.6041492, 1.0]], ['2, k, 19', [-0.03674251, -0.6813158, 1.0]], ['2, k, 20', [-0.1810374, 0.2978053, 1.0]], ['2, k, 21', [-0.1546135, -0.1341302, 1.0]], ['2, k, 22', [-0.2368679, -0.153911, 1.0]], ['2, k, 23', [-0.09949394, -0.1159168, 1.0]], ['2, k, 24', [0.002198348, -0.1014789, 1.0]]]
[['2, k, 0', [-0.173043, -0.1556617, 1.0]], ['2, k, 1', [-0.1768091, 0.1055254, 1.0]], ['2, k, 2', [-0.1824842, 0.3606185, 1.0]], ['2, k, 3', [-0.1943636, 0.509212, 1.0]], ['2, k, 4', [-0.3501871, 0.229965, 1.0]], ['2, k, 5', [-0.4043421, 0.01710634, 1.0]], ['2, k, 6', [-0.295176, -0.08498015, 1.0]], ['2, k, 7', [-0.2406822, -0.1198801, 1.0]], ['2, k, 8', [0.004545515, 0.256902, 1.0]], ['2, k, 9', [0.0842934, 0.03662055, 1.0]], ['2, k, 10', [0.01132181, -0.0522103, 1.0]], ['2, k, 11', [-0.04563634, -0.08318277, 1.0]], ['2, k, 12', [-0.2468883, -0.1556978, 1.0]], ['2, k, 13', [-0.3345875, -0.2138009, 1.0]], ['2, k, 14', [-0.2314467, -0.624543, 1.0]], ['2, k, 15', [-0.2180664, -0.6916618, 1.0]], ['2, k, 16', [-0.09517734, -0.1518056, 1.0]], ['2, k, 17', [0.09111523, -0.182554, 1.0]], ['2, k, 18', [-0.008129254, -0.6087269, 1.0]], ['2, k, 19', [0.007242057, -0.6839025, 1.0]], ['2, k, 20', [-0.1811484, 0.29763, 1.0]], ['2, k, 21', [-0.1745722, -0.126213, 1.0]], ['2, k, 22', [-0.2582671, -0.1580569, 1.0]], ['2, k, 23', [-0.1019197, -0.1178554, 1.0]], ['2, k, 24', [-0.004418743, -0.1093416, 1.0]]]
