[['2, k, 0', [-0.03114864, -0.2106481, 1.0]], ['2, k, 1', [-0.02597688, 0.0477477, 1.0]], ['2, k, 2', [-0.02199502, 0.2997007, 1.0]], ['2, k, 3', [-0.01735315, 0.4410975, 1.0]], ['2, k, 4', [-0.199675, 0.1988604, 1.0]], ['2, k, 5', [-0.3233297, -0.004392646, 1.0]], ['2, k, 6', [-0.3289127, -0.09939995, 1.0]], ['2, k, 7', [-0.3498358, -0.06627467, 1.0]], ['2, k, 8', [0.1490307, 0.2106939, 1.0]], ['2, k, 9', [0.2137718, 0.01981021, 1.0]], ['2, k, 10', [0.1939804, -0.1589684, 1.0]], ['2, k, 11', [0.1844152, -0.2128671, 1.0]], ['2, k, 12', [-0.1085861, -0.2061583, 1.0]], ['2, k, 13', [-0.182819, -0.3719312, 1.0]], ['2, k, 14', [-0.2413889, -0.7217299, 1.0]], ['2, k, 15', [-0.2078797, -0.7533987, 1.0]], ['2, k, 16', [0.04695568, -0.2094016, 1.0]], ['2, k, 17', [0.08618459, -0.3830251, 1.0]], ['2, k, 18', [0.1063231, -0.7323185, 1.0]], ['2, k, 19', [0.08006836, -0.7628646, 1.0]], ['2, k, 20', [-0.02294542, 0.237581, 1.0]], ['2, k, 21', [-0.4004139, -0.08216725, 1.0]], ['2, k, 22', [-0.322826, -0.04177182, 1.0]], ['2, k, 23', [0.1691569, -0.2670285, 1.0]], ['2, k, 24', [0.187387, -0.2361253, 1.0]]]
[['2, k, 0', [-0.0454185, -0.1882283, 1.0]], ['2, k, 1', [-0.05023154, 0.06250893, 1.0]], ['2, k, 2', [-0.05597485, 0.3078261, 1.0]], ['2, k, 3', [-0.04858529, 0.4439006, 1.0]], ['2, k, 4', [-0.2176831, 0.2639891, 1.0]], ['2, k, 5', [-0.3052374, 0.5049532, 1.0]], ['2, k, 6', [-0.3749271, 0.6998953, 1.0]], ['2, k, 7', [-0.3825905, 0.7799135, 1.0]], ['2, k, 8', [0.1404601, 0.2219555, 1.0]], ['2, k, 9', [0.2058904, 0.04044807, 1.0]], ['2, k, 10', [0.2000027, -0.1107326, 1.0]], ['2, k, 11', [0.19765, -0.09264672, 1.0]], ['2, k, 12', [-0.1220013, -0.181921, 1.0]], ['2, k, 13', [-0.1889624, -0.3757617, 1.0]], ['2, k, 14', [-0.2365755, -0.7185883, 1.0]], ['2, k, 15', [-0.2064895, -0.7623436, 1.0]], ['2, k, 16', [0.03173796, -0.188327, 1.0]], ['2, k, 17', [0.08210639, -0.3833877, 1.0]], ['2, k, 18', [0.1043487, -0.7249491, 1.0]], ['2, k, 19', [0.06740414, -0.7632713, 1.0]], ['2, k, 20', [-0.05452131, 0.2472749, 1.0]], ['2, k, 21', [-0.38969, 0.8487997, 1.0]], ['2, k, 22', [-0.4083922, 0.7644665, 1.0]], ['2, k, 23', [0.2072467, -0.04741516, 1.0]], ['2, k, 24', [0.1779226, -0.04881276, 1.0]]]
[['2, k, 0', [-0.04561331, -0.1880305, 1.0]], ['2, k, 1', [-0.05128172, 0.06326551, 1.0]], ['2, k, 2', [-0.05796863, 0.3090933, 1.0]], ['2, k, 3', [-0.04902619, 0.4440008, 1.0]], ['2, k, 4', [-0.2170308, 0.2637417, 1.0]], ['2, k, 5', [-0.2801268, 0.4902836, 1.0]], ['2, k, 6', [-0.3527297, 0.7344477, 1.0]], ['2, k, 7', [-0.3669654, 0.7889805, 1.0]], ['2, k, 8', [0.1403351, 0.2220856, 1.0]], ['2, k, 9', [0.2052387, 0.04048127, 1.0]], ['2, k, 10', [0.1960141, -0.1543779, 1.0]], ['2, k, 11', [0.1831913, -0.2204031, 1.0]], ['2, k, 12', [-0.1220199, -0.1818064, 1.0]], ['2, k, 13', [-0.1890047, -0.376205, 1.0]], ['2, k, 14', [-0.2366605, -0.718702, 1.0]], ['2, k, 15', [-0.2064108, -0.762216, 1.0]], ['2, k, 16', [0.03138964, -0.188199, 1.0]], ['2, k, 17', [0.08203121, -0.383453, 1.0]], ['2, k, 18', [0.1040893, -0.7250394, 1.0]], ['2, k, 19', [0.06728721, -0.7634899, 1.0]], ['2, k, 20', [-0.05628648, 0.2484311, 1.0]], ['2, k, 21', [-0.377664, 0.8577798, 1.0]], ['2, k, 22', [-0.3834486, 0.8011211, 1.0]], ['2, k, 23', [0.1704204, -0.271228, 1.0]], ['2, k, 24', [0.1570019, -0.2613447, 1.0]]]
[['2, k, 0', [-0.0461799, -0.1878832, 1.0]], ['2, k, 1', [-0.05215982, 0.06378463, 1.0]], ['2, k, 2', [-0.05882819, 0.3098393, 1.0]], ['2, k, 3', [-0.05137675, 0.444429, 1.0]], ['2, k, 4', [-0.2166499, 0.2636937, 1.0]], ['2, k, 5', [-0.2799941, 0.4911469, 1.0]], ['2, k, 6', [-0.3506759, 0.7357497, 1.0]], ['2, k, 7', [-0.353001, 0.7955782, 1.0]], ['2, k, 8', [0.140183, 0.2222377, 1.0]], ['2, k, 9', [0.2048925, 0.04056654, 1.0]], ['2, k, 10', [0.1993648, -0.1217271, 1.0]], ['2, k, 11', [0.1898068, -0.188549, 1.0]], ['2, k, 12', [-0.1226988, -0.1818899, 1.0]], ['2, k, 13', [-0.189124, -0.3765469, 1.0]], ['2, k, 14', [-0.2372911, -0.7183867, 1.0]], ['2, k, 15', [-0.2065271, -0.7615815, 1.0]], ['2, k, 16', [0.03092045, -0.1879708, 1.0]], ['2, k, 17', [0.08181723, -0.3832339, 1.0]], ['2, k, 18', [0.1046775, -0.7249847, 1.0]], ['2, k, 19', [0.06732175, -0.7630285, 1.0]], ['2, k, 20', [-0.05717127, 0.2491358, 1.0]], ['2, k, 21', [-0.3587228, 0.8661715, 1.0]], ['2, k, 22', [-0.375278, 0.8375475, 1.0]], ['2, k, 23', [0.1921571, -0.2218981, 1.0]], ['2, k, 24', [0.188038, -0.248484, 1.0]]]
[['2, k, 0', [-0.04616324, -0.1878275, 1.0]], ['2, k, 1', [-0.05265868, 0.0642706, 1.0]], ['2, k, 2', [-0.06037165, 0.3110747, 1.0]], ['2, k, 3', [-0.0517726, 0.4447476, 1.0]], ['2, k, 4', [-0.2156132, 0.2629516, 1.0]], ['2, k, 5', [-0.2787307, 0.4923213, 1.0]], ['2, k, 6', [-0.3456124, 0.7376317, 1.0]], ['2, k, 7', [-0.3433913, 0.7953524, 1.0]], ['2, k, 8', [0.1400723, 0.2224006, 1.0]], ['2, k, 9', [0.2048837, 0.04095361, 1.0]], ['2, k, 10', [0.196237, -0.1421929, 1.0]], ['2, k, 11', [0.1895209, -0.1953157, 1.0]], ['2, k, 12', [-0.1227107, -0.181851, 1.0]], ['2, k, 13', [-0.1890608, -0.3769692, 1.0]], ['2, k, 14', [-0.2370623, -0.7184059, 1.0]], ['2, k, 15', [-0.2059536, -0.7614169, 1.0]], ['2, k, 16', [0.03101075, -0.1879346, 1.0]], ['2, k, 17', [0.08181367, -0.3832321, 1.0]], ['2, k, 18', [0.1049945, -0.7250461, 1.0]], ['2, k, 19', [0.07178336, -0.7640972, 1.0]], ['2, k, 20', [-0.05841941, 0.2501694, 1.0]], ['2, k, 21', [-0.3453327, 0.8636978, 1.0]], ['2, k, 22', [-0.3668982, 0.8355933, 1.0]], ['2, k, 23', [0.1658094, -0.2644389, 1.0]], ['2, k, 24', [0.1934455, -0.2054176, 1.0]]]
[['2, k, 0', [-0.04612986, -0.1878178, 1.0]], ['2, k, 1', [-0.05306213, 0.06460804, 1.0]], ['2, k, 2', [-0.06156076, 0.3119463, 1.0]], ['2, k, 3', [-0.05243539, 0.4450372, 1.0]], ['2, k, 4', [-0.215268, 0.2627918, 1.0]], ['2, k, 5', [-0.2802304, 0.5081248, 1.0]], ['2, k, 6', [-0.3395079, 0.7552302, 1.0]], ['2, k, 7', [-0.3315589, 0.8099393, 1.0]], ['2, k, 8', [0.1399433, 0.2227343, 1.0]], ['2, k, 9', [0.2036474, 0.04093154, 1.0]], ['2, k, 10', [0.1953891, -0.1477596, 1.0]], ['2, k, 11', [0.1866352, -0.2103184, 1.0]], ['2, k, 12', [-0.1225627, -0.1818649, 1.0]], ['2, k, 13', [-0.1891904, -0.3755369, 1.0]], ['2, k, 14', [-0.2374413, -0.7179928, 1.0]], ['2, k, 15', [-0.2059928, -0.7614101, 1.0]], ['2, k, 16', [0.03099068, -0.1879583, 1.0]], ['2, k, 17', [0.08192294, -0.3829215, 1.0]], ['2, k, 18', [0.1053265, -0.7249284, 1.0]], ['2, k, 19', [0.07160124, -0.763812, 1.0]], ['2, k, 20', [-0.05940055, 0.2509043, 1.0]], ['2, k, 21', [-0.3199891, 0.8790792, 1.0]], ['2, k, 22', [-0.3570568, 0.8218988, 1.0]], ['2, k, 23', [0.1649294, -0.2659075, 1.0]], ['2, k, 24', [0.191941, -0.2517144, 1.0]]]
[['2, k, 0', [-0.0468067, -0.1872545, 1.0]], ['2, k, 1', [-0.05426171, 0.06567143, 1.0]], ['2, k, 2', [-0.06270961, 0.3130797, 1.0]], ['2, k, 3', [-0.05566322, 0.4453337, 1.0]], ['2, k, 4', [-0.2149695, 0.2625573, 1.0]], ['2, k, 5', [-0.2766015, 0.5016866, 1.0]], ['2, k, 6', [-0.328621, 0.7503369, 1.0]], ['2, k, 7', [-0.3248762, 0.8047612, 1.0]], ['2, k, 8', [0.13982, 0.2229175, 1.0]], ['2, k, 9', [0.2024458, 0.04048631, 1.0]], ['2, k, 10', [0.1954477, -0.1516556, 1.0]], ['2, k, 11', [0.1854596, -0.2107177, 1.0]], ['2, k, 12', [-0.1235282, -0.1812186, 1.0]], ['2, k, 13', [-0.1892982, -0.3763459, 1.0]], ['2, k, 14', [-0.2244775, -0.7193794, 1.0]], ['2, k, 15', [-0.2055589, -0.7609766, 1.0]], ['2, k, 16', [0.03062167, -0.1876019, 1.0]], ['2, k, 17', [0.08190597, -0.3829273, 1.0]], ['2, k, 18', [0.1053987, -0.7250854, 1.0]], ['2, k, 19', [0.07092572, -0.7633588, 1.0]], ['2, k, 20', [-0.06059713, 0.252049, 1.0]], ['2, k, 21', [-0.3218575, 0.8723668, 1.0]], ['2, k, 22', [-0.3460032, 0.830003, 1.0]], ['2, k, 23', [0.1704804, -0.2674759, 1.0]], ['2, k, 24', [0.1582758, -0.2598867, 1.0]]]
[['2, k, 0', [-0.04652272, -0.1871327, 1.0]], ['2, k, 1', [-0.05431025, 0.06582695, 1.0]], ['2, k, 2', [-0.0630881, 0.3133417, 1.0]], ['2, k, 3', [-0.05635846, 0.4450642, 1.0]], ['2, k, 4', [-0.2146589, 0.2619481, 1.0]], ['2, k, 5', [-0.273596, 0.4994638, 1.0]], ['2, k, 6', [-0.3189776, 0.7492756, 1.0]], ['2, k, 7', [-0.3173896, 0.8071494, 1.0]], ['2, k, 8', [0.1398412, 0.2233561, 1.0]], ['2, k, 9', [0.2011916, 0.04050621, 1.0]], ['2, k, 10', [0.194552, -0.1511991, 1.0]], ['2, k, 11', [0.1849165, -0.2140149, 1.0]], ['2, k, 12', [-0.1223598, -0.181039, 1.0]], ['2, k, 13', [-0.18907, -0.3761648, 1.0]], ['2, k, 14', [-0.2324461, -0.7211539, 1.0]], ['2, k, 15', [-0.2055736, -0.7610132, 1.0]], ['2, k, 16', [0.03062329, -0.1875769, 1.0]], ['2, k, 17', [0.08190868, -0.3829282, 1.0]], ['2, k, 18', [0.1055658, -0.7248694, 1.0]], ['2, k, 19', [0.07071654, -0.7630954, 1.0]], ['2, k, 20', [-0.06087685, 0.2522872, 1.0]], ['2, k, 21', [-0.3123083, 0.8755424, 1.0]], ['2, k, 22', [-0.3430648, 0.8281577, 1.0]], ['2, k, 23', [0.1681842, -0.2679363, 1.0]], ['2, k, 24', [0.1580309, -0.2603124, 1.0]]]
[['2, k, 0', [-0.04651721, -0.187062, 1.0]], ['2, k, 1', [-0.05437303, 0.06589019, 1.0]], ['2, k, 2', [-0.06314471, 0.3133498, 1.0]], ['2, k, 3', [-0.06327683, 0.4465102, 1.0]], ['2, k, 4', [-0.2143732, 0.2619803, 1.0]], ['2, k, 5', [-0.2711945, 0.502726, 1.0]], ['2, k, 6', [-0.3139521, 0.7528939, 1.0]], ['2, k, 7', [-0.3123802, 0.8112684, 1.0]], ['2, k, 8', [0.1397453, 0.223988, 1.0]], ['2, k, 9', [0.2009294, 0.04099218, 1.0]], ['2, k, 10', [0.1946312, -0.1517664, 1.0]], ['2, k, 11', [0.1840221, -0.2099935, 1.0]], ['2, k, 12', [-0.1223933, -0.1809673, 1.0]], ['2, k, 13', [-0.1890732, -0.3759266, 1.0]], ['2, k, 14', [-0.2321281, -0.7204827, 1.0]], ['2, k, 15', [-0.2054402, -0.7609162, 1.0]], ['2, k, 16', [0.03066235, -0.1875338, 1.0]], ['2, k, 17', [0.08195586, -0.3823993, 1.0]], ['2, k, 18', [0.1056645, -0.7243091, 1.0]], ['2, k, 19', [0.07068603, -0.7631049, 1.0]], ['2, k, 20', [-0.06093905, 0.2523088, 1.0]], ['2, k, 21', [-0.3062982, 0.8780692, 1.0]], ['2, k, 22', [-0.3386558, 0.8248546, 1.0]], ['2, k, 23', [0.1679623, -0.2675884, 1.0]], ['2, k, 24', [0.1579533, -0.2603757, 1.0]]]
[['2, k, 0', [-0.04625802, -0.1870236, 1.0]], ['2, k, 1', [-0.05438697, 0.06599166, 1.0]], ['2, k, 2', [-0.06336081, 0.3135633, 1.0]], ['2, k, 3', [-0.06343477, 0.4466745, 1.0]], ['2, k, 4', [-0.2141741, 0.2617901, 1.0]], ['2, k, 5', [-0.2703072, 0.5022884, 1.0]], ['2, k, 6', [-0.3126349, 0.7523116, 1.0]], ['2, k, 7', [-0.3092867, 0.8122908, 1.0]], ['2, k, 8', [0.1396208, 0.2241653, 1.0]], ['2, k, 9', [0.2026051, 0.04174141, 1.0]], ['2, k, 10', [0.1945384, -0.1532386, 1.0]], ['2, k, 11', [0.1836833, -0.2131264, 1.0]], ['2, k, 12', [-0.1222525, -0.1809326, 1.0]], ['2, k, 13', [-0.1890616, -0.3758295, 1.0]], ['2, k, 14', [-0.2297354, -0.7212119, 1.0]], ['2, k, 15', [-0.2074513, -0.7584351, 1.0]], ['2, k, 16', [0.03106035, -0.1875605, 1.0]], ['2, k, 17', [0.08197145, -0.3821459, 1.0]], ['2, k, 18', [0.1055163, -0.7243866, 1.0]], ['2, k, 19', [0.06799677, -0.7677134, 1.0]], ['2, k, 20', [-0.06109633, 0.2524935, 1.0]], ['2, k, 21', [-0.3045226, 0.8783689, 1.0]], ['2, k, 22', [-0.3340681, 0.8319653, 1.0]], ['2, k, 23', [0.1695036, -0.2704535, 1.0]], ['2, k, 24', [0.1642181, -0.2647777, 1.0]]]
[['2, k, 0', [-0.04614369, -0.1868309, 1.0]], ['2, k, 1', [-0.05446424, 0.06616624, 1.0]], ['2, k, 2', [-0.06350865, 0.3136623, 1.0]], ['2, k, 3', [-0.06524218, 0.4468036, 1.0]], ['2, k, 4', [-0.21392, 0.2615987, 1.0]], ['2, k, 5', [-0.2655958, 0.5101296, 1.0]], ['2, k, 6', [-0.3089873, 0.7609572, 1.0]], ['2, k, 7', [-0.3074821, 0.8201414, 1.0]], ['2, k, 8', [0.1394583, 0.2243209, 1.0]], ['2, k, 9', [0.20183, 0.04161567, 1.0]], ['2, k, 10', [0.1943036, -0.1524607, 1.0]], ['2, k, 11', [0.184562, -0.2089916, 1.0]], ['2, k, 12', [-0.122194, -0.1808387, 1.0]], ['2, k, 13', [-0.1880936, -0.3751401, 1.0]], ['2, k, 14', [-0.2202184, -0.7195633, 1.0]], ['2, k, 15', [-0.2067576, -0.7613805, 1.0]], ['2, k, 16', [0.03122648, -0.1873211, 1.0]], ['2, k, 17', [0.08197877, -0.3821325, 1.0]], ['2, k, 18', [0.1045608, -0.724978, 1.0]], ['2, k, 19', [0.06786561, -0.7674943, 1.0]], ['2, k, 20', [-0.06123406, 0.2526125, 1.0]], ['2, k, 21', [-0.2992551, 0.8939627, 1.0]], ['2, k, 22', [-0.3335108, 0.8301132, 1.0]], ['2, k, 23', [0.1677473, -0.2672425, 1.0]], ['2, k, 24', [0.1723671, -0.2668905, 1.0]]]
[['2, k, 0', [-0.04646085, -0.1865336, 1.0]], ['2, k, 1', [-0.05477179, 0.06638104, 1.0]], ['2, k, 2', [-0.0636789, 0.3137256, 1.0]], ['2, k, 3', [-0.06523997, 0.4468684, 1.0]], ['2, k, 4', [-0.2138672, 0.261538, 1.0]], ['2, k, 5', [-0.2606016, 0.4841157, 1.0]], ['2, k, 6', [-0.3035752, 0.7340638, 1.0]], ['2, k, 7', [-0.3138815, 0.7952265, 1.0]], ['2, k, 8', [0.1393801, 0.2246509, 1.0]], ['2, k, 9', [0.2001878, 0.04130559, 1.0]], ['2, k, 10', [0.1951466, -0.1514724, 1.0]], ['2, k, 11', [0.1867075, -0.2081136, 1.0]], ['2, k, 12', [-0.122594, -0.1806737, 1.0]], ['2, k, 13', [-0.1881026, -0.3756719, 1.0]], ['2, k, 14', [-0.2219557, -0.7191167, 1.0]], ['2, k, 15', [-0.2060868, -0.7596321, 1.0]], ['2, k, 16', [0.03092442, -0.1869346, 1.0]], ['2, k, 17', [0.08184586, -0.3821146, 1.0]], ['2, k, 18', [0.1045015, -0.7250043, 1.0]], ['2, k, 19', [0.06798261, -0.7671912, 1.0]], ['2, k, 20', [-0.06144105, 0.2527098, 1.0]], ['2, k, 21', [-0.3243989, 0.8693383, 1.0]], ['2, k, 22', [-0.3475796, 0.7679266, 1.0]], ['2, k, 23', [0.1691338, -0.2660825, 1.0]], ['2, k, 24', [0.1735276, -0.2658253, 1.0]]]
[['2, k, 0', [-0.04642211, -0.1861897, 1.0]], ['2, k, 1', [-0.05495697, 0.06668932, 1.0]], ['2, k, 2', [-0.06395061, 0.3139131, 1.0]], ['2, k, 3', [-0.06516161, 0.446999, 1.0]], ['2, k, 4', [-0.2137451, 0.261473, 1.0]], ['2, k, 5', [-0.2703541, 0.5103417, 1.0]], ['2, k, 6', [-0.3130329, 0.7593437, 1.0]], ['2, k, 7', [-0.318048, 0.8144636, 1.0]], ['2, k, 8', [0.1393043, 0.2248955, 1.0]], ['2, k, 9', [0.2020396, 0.0422948, 1.0]], ['2, k, 10', [0.1990601, -0.07661842, 1.0]], ['2, k, 11', [0.2002327, -0.08942715, 1.0]], ['2, k, 12', [-0.1225517, -0.1804321, 1.0]], ['2, k, 13', [-0.1879035, -0.3754455, 1.0]], ['2, k, 14', [-0.2207581, -0.7196004, 1.0]], ['2, k, 15', [-0.2055661, -0.7598998, 1.0]], ['2, k, 16', [0.03095215, -0.1865927, 1.0]], ['2, k, 17', [0.08185348, -0.3821551, 1.0]], ['2, k, 18', [0.1042688, -0.7247764, 1.0]], ['2, k, 19', [0.06778574, -0.7668934, 1.0]], ['2, k, 20', [-0.06170175, 0.2529299, 1.0]], ['2, k, 21', [-0.3083552, 0.8905957, 1.0]], ['2, k, 22', [-0.3472179, 0.816311, 1.0]], ['2, k, 23', [0.2274137, -0.05230773, 1.0]], ['2, k, 24', [0.229159, -0.05550295, 1.0]]]
[['2, k, 0', [-0.04610431, -0.1858761, 1.0]], ['2, k, 1', [-0.0549742, 0.06684766, 1.0]], ['2, k, 2', [-0.06410036, 0.3139606, 1.0]], ['2, k, 3', [-0.06502511, 0.4470783, 1.0]], ['2, k, 4', [-0.2137028, 0.2615165, 1.0]], ['2, k, 5', [-0.2725298, 0.5100993, 1.0]], ['2, k, 6', [-0.3152379, 0.759388, 1.0]], ['2, k, 7', [-0.3264144, 0.8112785, 1.0]], ['2, k, 8', [0.1392772, 0.2249448, 1.0]], ['2, k, 9', [0.203798, 0.0429642, 1.0]], ['2, k, 10', [0.1952976, -0.1540122, 1.0]], ['2, k, 11', [0.1838967, -0.2129603, 1.0]], ['2, k, 12', [-0.1222053, -0.1801564, 1.0]], ['2, k, 13', [-0.1881942, -0.375832, 1.0]], ['2, k, 14', [-0.2163844, -0.71496, 1.0]], ['2, k, 15', [-0.2050947, -0.7595677, 1.0]], ['2, k, 16', [0.03120612, -0.1863292, 1.0]], ['2, k, 17', [0.0818432, -0.382158, 1.0]], ['2, k, 18', [0.1041608, -0.7246143, 1.0]], ['2, k, 19', [0.06829245, -0.7648096, 1.0]], ['2, k, 20', [-0.06182095, 0.2530009, 1.0]], ['2, k, 21', [-0.3177748, 0.8850294, 1.0]], ['2, k, 22', [-0.3541099, 0.8252388, 1.0]], ['2, k, 23', [0.1674102, -0.2667093, 1.0]], ['2, k, 24', [0.1799177, -0.2397281, 1.0]]]
[['2, k, 0', [-0.04596229, -0.1855188, 1.0]], ['2, k, 1', [-0.05505619, 0.06703807, 1.0]], ['2, k, 2', [-0.06433639, 0.3140141, 1.0]], ['2, k, 3', [-0.06438181, 0.4471774, 1.0]], ['2, k, 4', [-0.2136844, 0.2615099, 1.0]], ['2, k, 5', [-0.2744314, 0.5058785, 1.0]], ['2, k, 6', [-0.3266791, 0.7530177, 1.0]], ['2, k, 7', [-0.3414777, 0.8059012, 1.0]], ['2, k, 8', [0.1391531, 0.2250667, 1.0]], ['2, k, 9', [0.2005495, 0.04194694, 1.0]], ['2, k, 10', [0.1998, -0.1272317, 1.0]], ['2, k, 11', [0.1939048, -0.1663778, 1.0]], ['2, k, 12', [-0.1220916, -0.1798473, 1.0]], ['2, k, 13', [-0.1880464, -0.3756504, 1.0]], ['2, k, 14', [-0.2173057, -0.7148061, 1.0]], ['2, k, 15', [-0.2046016, -0.7587369, 1.0]], ['2, k, 16', [0.03136014, -0.1860024, 1.0]], ['2, k, 17', [0.08184553, -0.38159, 1.0]], ['2, k, 18', [0.1041842, -0.724567, 1.0]], ['2, k, 19', [0.06819514, -0.764693, 1.0]], ['2, k, 20', [-0.06201474, 0.2530901, 1.0]], ['2, k, 21', [-0.34148, 0.8817703, 1.0]], ['2, k, 22', [-0.3724191, 0.8070778, 1.0]], ['2, k, 23', [0.1914739, -0.1883422, 1.0]], ['2, k, 24', [0.2018493, -0.1540496, 1.0]]]
[['2, k, 0', [-0.04584348, -0.1856909, 1.0]], ['2, k, 1', [-0.05505975, 0.06701824, 1.0]], ['2, k, 2', [-0.06438021, 0.313993, 1.0]], ['2, k, 3', [-0.06329228, 0.4473155, 1.0]], ['2, k, 4', [-0.2136178, 0.2613872, 1.0]], ['2, k, 5', [-0.2766128, 0.5009574, 1.0]], ['2, k, 6', [-0.3411742, 0.7453259, 1.0]], ['2, k, 7', [-0.3570998, 0.7962499, 1.0]], ['2, k, 8', [0.1390529, 0.2250651, 1.0]], ['2, k, 9', [0.2004896, 0.04198144, 1.0]], ['2, k, 10', [0.2002011, -0.1070396, 1.0]], ['2, k, 11', [0.1956131, -0.09369317, 1.0]], ['2, k, 12', [-0.1220927, -0.1799566, 1.0]], ['2, k, 13', [-0.1878852, -0.3760219, 1.0]], ['2, k, 14', [-0.2212142, -0.7160912, 1.0]], ['2, k, 15', [-0.2051745, -0.7583219, 1.0]], ['2, k, 16', [0.03170338, -0.1863141, 1.0]], ['2, k, 17', [0.08163217, -0.3814822, 1.0]], ['2, k, 18', [0.1043042, -0.7249181, 1.0]], ['2, k, 19', [0.06821971, -0.7644378, 1.0]], ['2, k, 20', [-0.06204373, 0.2530724, 1.0]], ['2, k, 21', [-0.3533206, 0.874222, 1.0]], ['2, k, 22', [-0.3905531, 0.7878568, 1.0]], ['2, k, 23', [0.2348413, -0.05595417, 1.0]], ['2, k, 24', [0.1881443, -0.0488749, 1.0]]]
[['2, k, 0', [-0.04611908, -0.185501, 1.0]], ['2, k, 1', [-0.0552115, 0.06710617, 1.0]], ['2, k, 2', [-0.0644262, 0.3139915, 1.0]], ['2, k, 3', [-0.06129068, 0.4472599, 1.0]], ['2, k, 4', [-0.2136087, 0.2613662, 1.0]], ['2, k, 5', [-0.2868762, 0.5057082, 1.0]], ['2, k, 6', [-0.3623825, 0.7095016, 1.0]], ['2, k, 7', [-0.3776422, 0.7874857, 1.0]], ['2, k, 8', [0.1389712, 0.2247763, 1.0]], ['2, k, 9', [0.2057531, 0.04372318, 1.0]], ['2, k, 10', [0.1969307, -0.1471531, 1.0]], ['2, k, 11', [0.186756, -0.2093626, 1.0]], ['2, k, 12', [-0.1224048, -0.1797466, 1.0]], ['2, k, 13', [-0.1879265, -0.3769566, 1.0]], ['2, k, 14', [-0.2214002, -0.7157334, 1.0]], ['2, k, 15', [-0.2048828, -0.7583191, 1.0]], ['2, k, 16', [0.0314609, -0.1861675, 1.0]], ['2, k, 17', [0.08171459, -0.3815404, 1.0]], ['2, k, 18', [0.1040591, -0.7251009, 1.0]], ['2, k, 19', [0.06796382, -0.7644531, 1.0]], ['2, k, 20', [-0.06211114, 0.253088, 1.0]], ['2, k, 21', [-0.3816792, 0.8645331, 1.0]], ['2, k, 22', [-0.4089576, 0.7561823, 1.0]], ['2, k, 23', [0.1706699, -0.2677718, 1.0]], ['2, k, 24', [0.1856102, -0.2192078, 1.0]]]
[['2, k, 0', [-0.04634356, -0.1853269, 1.0]], ['2, k, 1', [-0.05490623, 0.0669068, 1.0]], ['2, k, 2', [-0.06183716, 0.3121287, 1.0]], ['2, k, 3', [-0.05882966, 0.4462028, 1.0]], ['2, k, 4', [-0.2136093, 0.2613732, 1.0]], ['2, k, 5', [-0.2931813, 0.5034113, 1.0]], ['2, k, 6', [-0.3680812, 0.7054608, 1.0]], ['2, k, 7', [-0.399888, 0.7700667, 1.0]], ['2, k, 8', [0.1388801, 0.2245311, 1.0]], ['2, k, 9', [0.2057021, 0.0435085, 1.0]], ['2, k, 10', [0.1967952, -0.1478343, 1.0]], ['2, k, 11', [0.1835767, -0.210349, 1.0]], ['2, k, 12', [-0.1226552, -0.1795274, 1.0]], ['2, k, 13', [-0.1879519, -0.3770496, 1.0]], ['2, k, 14', [-0.2285208, -0.7148849, 1.0]], ['2, k, 15', [-0.204882, -0.7583264, 1.0]], ['2, k, 16', [0.03125831, -0.1860524, 1.0]], ['2, k, 17', [0.08120748, -0.379334, 1.0]], ['2, k, 18', [0.1040224, -0.7250664, 1.0]], ['2, k, 19', [0.06805031, -0.7644168, 1.0]], ['2, k, 20', [-0.06033511, 0.2518198, 1.0]], ['2, k, 21', [-0.4067276, 0.8419345, 1.0]], ['2, k, 22', [-0.4316744, 0.7386099, 1.0]], ['2, k, 23', [0.1676058, -0.2670226, 1.0]], ['2, k, 24', [0.1720842, -0.2664506, 1.0]]]
