[['2, k, 0', [0.201313, -1.21396, 1.0]], ['2, k, 1', [0.188738, -0.927412, 1.0]], ['2, k, 2', [0.175615, -0.642304, 1.0]], ['2, k, 3', [0.170148, -0.522027, 1.0]], ['2, k, 4', [-0.00129771, -0.714543, 1.0]], ['2, k, 5', [-0.1402, -0.812072, 1.0]], ['2, k, 6', [-0.192167, -0.808414, 1.0]], ['2, k, 7', [-0.200847, -0.79978, 1.0]], ['2, k, 8', [0.35829, -0.72303, 1.0]], ['2, k, 9', [0.472919, -0.851057, 1.0]], ['2, k, 10', [0.470808, -0.881416, 1.0]], ['2, k, 11', [0.456453, -0.89654, 1.0]], ['2, k, 12', [0.117493, -1.19926, 1.0]], ['2, k, 13', [0.121205, -1.44827, 1.0]], ['2, k, 14', [0.11613, -1.8046, 1.0]], ['2, k, 15', [0.104098, -1.8376, 1.0]], ['2, k, 16', [0.280903, -1.20313, 1.0]], ['2, k, 17', [0.308122, -1.44137, 1.0]], ['2, k, 18', [0.336442, -1.79466, 1.0]], ['2, k, 19', [0.329624, -1.84683, 1.0]], ['2, k, 20', [0.179004, -0.71352, 1.0]], ['2, k, 21', [-0.196235, -0.809614, 1.0]], ['2, k, 22', [-0.16633, -0.797918, 1.0]], ['2, k, 23', [0.458518, -0.902634, 1.0]], ['2, k, 24', [0.493592, -0.881568, 1.0]]]
[['2, k, 0', [0.215576, -1.2941, 1.0]], ['2, k, 1', [0.21329, -1.01322, 1.0]], ['2, k, 2', [0.21024, -0.732553, 1.0]], ['2, k, 3', [0.214098, -0.586918, 1.0]], ['2, k, 4', [0.0377726, -0.805746, 1.0]], ['2, k, 5', [-0.0929597, -0.965962, 1.0]], ['2, k, 6', [-0.167712, -1.05735, 1.0]], ['2, k, 7', [-0.178962, -1.0814, 1.0]], ['2, k, 8', [0.381721, -0.830141, 1.0]], ['2, k, 9', [0.485221, -0.985989, 1.0]], ['2, k, 10', [0.522646, -1.08233, 1.0]], ['2, k, 11', [0.499654, -1.09671, 1.0]], ['2, k, 12', [0.134563, -1.28188, 1.0]], ['2, k, 13', [0.134991, -1.52078, 1.0]], ['2, k, 14', [0.0959711, -1.82719, 1.0]], ['2, k, 15', [0.0714041, -1.86858, 1.0]], ['2, k, 16', [0.292136, -1.27895, 1.0]], ['2, k, 17', [0.311859, -1.51695, 1.0]], ['2, k, 18', [0.275341, -1.79463, 1.0]], ['2, k, 19', [0.240301, -1.86457, 1.0]], ['2, k, 20', [0.211147, -0.802796, 1.0]], ['2, k, 21', [-0.16695, -1.09258, 1.0]], ['2, k, 22', [-0.112871, -1.07667, 1.0]], ['2, k, 23', [0.50945, -1.09889, 1.0]], ['2, k, 24', [0.440109, -1.09081, 1.0]]]
[['2, k, 0', [0.214317, -1.27553, 1.0]], ['2, k, 1', [0.212643, -0.993148, 1.0]], ['2, k, 2', [0.210214, -0.711635, 1.0]], ['2, k, 3', [0.213853, -0.564856, 1.0]], ['2, k, 4', [0.0381392, -0.793571, 1.0]], ['2, k, 5', [-0.103615, -0.938536, 1.0]], ['2, k, 6', [-0.172421, -1.00828, 1.0]], ['2, k, 7', [-0.181753, -1.03474, 1.0]], ['2, k, 8', [0.380799, -0.793035, 1.0]], ['2, k, 9', [0.487642, -0.954565, 1.0]], ['2, k, 10', [0.518604, -1.03229, 1.0]], ['2, k, 11', [0.495466, -1.05083, 1.0]], ['2, k, 12', [0.135373, -1.26386, 1.0]], ['2, k, 13', [0.135498, -1.50372, 1.0]], ['2, k, 14', [0.0991928, -1.81211, 1.0]], ['2, k, 15', [0.0797741, -1.84996, 1.0]], ['2, k, 16', [0.288714, -1.26017, 1.0]], ['2, k, 17', [0.313897, -1.49848, 1.0]], ['2, k, 18', [0.294903, -1.79069, 1.0]], ['2, k, 19', [0.272216, -1.85726, 1.0]], ['2, k, 20', [0.210969, -0.782018, 1.0]], ['2, k, 21', [-0.171686, -1.04053, 1.0]], ['2, k, 22', [-0.156894, -1.07359, 1.0]], ['2, k, 23', [0.502828, -1.05467, 1.0]], ['2, k, 24', [0.437977, -1.04757, 1.0]]]
[['2, k, 0', [0.214361, -1.25552, 1.0]], ['2, k, 1', [0.213083, -0.97366, 1.0]], ['2, k, 2', [0.211017, -0.691967, 1.0]], ['2, k, 3', [0.213904, -0.544046, 1.0]], ['2, k, 4', [0.0382276, -0.774705, 1.0]], ['2, k, 5', [-0.113702, -0.906725, 1.0]], ['2, k, 6', [-0.17039, -0.96839, 1.0]], ['2, k, 7', [-0.185562, -0.984143, 1.0]], ['2, k, 8', [0.380232, -0.785895, 1.0]], ['2, k, 9', [0.491023, -0.920543, 1.0]], ['2, k, 10', [0.516964, -0.9966, 1.0]], ['2, k, 11', [0.492987, -1.00341, 1.0]], ['2, k, 12', [0.135397, -1.24387, 1.0]], ['2, k, 13', [0.139111, -1.48519, 1.0]], ['2, k, 14', [0.102895, -1.79448, 1.0]], ['2, k, 15', [0.0837413, -1.8282, 1.0]], ['2, k, 16', [0.288787, -1.24074, 1.0]], ['2, k, 17', [0.315355, -1.48066, 1.0]], ['2, k, 18', [0.302299, -1.78556, 1.0]], ['2, k, 19', [0.281294, -1.83714, 1.0]], ['2, k, 20', [0.211683, -0.762449, 1.0]], ['2, k, 21', [-0.1794, -0.991296, 1.0]], ['2, k, 22', [-0.11307, -0.984357, 1.0]], ['2, k, 23', [0.496676, -1.00535, 1.0]], ['2, k, 24', [0.431105, -0.99736, 1.0]]]
[['2, k, 0', [0.214987, -1.23996, 1.0]], ['2, k, 1', [0.213724, -0.956341, 1.0]], ['2, k, 2', [0.211615, -0.673664, 1.0]], ['2, k, 3', [0.211417, -0.526072, 1.0]], ['2, k, 4', [0.0384244, -0.760116, 1.0]], ['2, k, 5', [-0.111265, -0.875468, 1.0]], ['2, k, 6', [-0.180025, -0.914625, 1.0]], ['2, k, 7', [-0.190084, -0.931022, 1.0]], ['2, k, 8', [0.377396, -0.769294, 1.0]], ['2, k, 9', [0.492586, -0.896056, 1.0]], ['2, k, 10', [0.515202, -0.943799, 1.0]], ['2, k, 11', [0.491356, -0.955341, 1.0]], ['2, k, 12', [0.136578, -1.22867, 1.0]], ['2, k, 13', [0.142785, -1.47052, 1.0]], ['2, k, 14', [0.104025, -1.77961, 1.0]], ['2, k, 15', [0.0849147, -1.81254, 1.0]], ['2, k, 16', [0.288855, -1.22499, 1.0]], ['2, k, 17', [0.314099, -1.46535, 1.0]], ['2, k, 18', [0.307779, -1.77158, 1.0]], ['2, k, 19', [0.29173, -1.82204, 1.0]], ['2, k, 20', [0.212298, -0.744307, 1.0]], ['2, k, 21', [-0.186168, -0.93693, 1.0]], ['2, k, 22', [-0.128306, -0.933344, 1.0]], ['2, k, 23', [0.495181, -0.957146, 1.0]], ['2, k, 24', [0.433562, -0.947213, 1.0]]]
[['2, k, 0', [0.215992, -1.22454, 1.0]], ['2, k, 1', [0.214909, -0.939574, 1.0]], ['2, k, 2', [0.21297, -0.655936, 1.0]], ['2, k, 3', [0.210401, -0.510098, 1.0]], ['2, k, 4', [0.0381463, -0.74557, 1.0]], ['2, k, 5', [-0.107065, -0.842149, 1.0]], ['2, k, 6', [-0.172538, -0.876021, 1.0]], ['2, k, 7', [-0.194805, -0.875977, 1.0]], ['2, k, 8', [0.376734, -0.755721, 1.0]], ['2, k, 9', [0.506699, -0.871733, 1.0]], ['2, k, 10', [0.521669, -0.893978, 1.0]], ['2, k, 11', [0.48561, -0.904662, 1.0]], ['2, k, 12', [0.138363, -1.2132, 1.0]], ['2, k, 13', [0.141671, -1.45989, 1.0]], ['2, k, 14', [0.118839, -1.76654, 1.0]], ['2, k, 15', [0.104215, -1.80605, 1.0]], ['2, k, 16', [0.289066, -1.20996, 1.0]], ['2, k, 17', [0.314824, -1.45029, 1.0]], ['2, k, 18', [0.334031, -1.75219, 1.0]], ['2, k, 19', [0.328396, -1.81114, 1.0]], ['2, k, 20', [0.213612, -0.726794, 1.0]], ['2, k, 21', [-0.180842, -0.882068, 1.0]], ['2, k, 22', [-0.143848, -0.870486, 1.0]], ['2, k, 23', [0.49883, -0.907417, 1.0]], ['2, k, 24', [0.4285, -0.900645, 1.0]]]
[['2, k, 0', [0.216274, -1.20929, 1.0]], ['2, k, 1', [0.214179, -0.925844, 1.0]], ['2, k, 2', [0.211022, -0.642101, 1.0]], ['2, k, 3', [0.210404, -0.496702, 1.0]], ['2, k, 4', [0.0371842, -0.728446, 1.0]], ['2, k, 5', [-0.12362, -0.823124, 1.0]], ['2, k, 6', [-0.164019, -0.825221, 1.0]], ['2, k, 7', [-0.184696, -0.819239, 1.0]], ['2, k, 8', [0.376067, -0.738951, 1.0]], ['2, k, 9', [0.50222, -0.838072, 1.0]], ['2, k, 10', [0.515267, -0.850411, 1.0]], ['2, k, 11', [0.483559, -0.853571, 1.0]], ['2, k, 12', [0.138098, -1.19974, 1.0]], ['2, k, 13', [0.143775, -1.44412, 1.0]], ['2, k, 14', [0.118835, -1.75324, 1.0]], ['2, k, 15', [0.103444, -1.79196, 1.0]], ['2, k, 16', [0.289939, -1.19314, 1.0]], ['2, k, 17', [0.317563, -1.43737, 1.0]], ['2, k, 18', [0.33327, -1.74063, 1.0]], ['2, k, 19', [0.326571, -1.79331, 1.0]], ['2, k, 20', [0.212005, -0.713066, 1.0]], ['2, k, 21', [-0.177021, -0.824546, 1.0]], ['2, k, 22', [-0.107861, -0.824472, 1.0]], ['2, k, 23', [0.481103, -0.857193, 1.0]], ['2, k, 24', [0.44036, -0.846952, 1.0]]]
[['2, k, 0', [0.218099, -1.19049, 1.0]], ['2, k, 1', [0.213373, -0.907683, 1.0]], ['2, k, 2', [0.207549, -0.624432, 1.0]], ['2, k, 3', [0.210966, -0.483686, 1.0]], ['2, k, 4', [0.0394577, -0.711824, 1.0]], ['2, k, 5', [-0.0906068, -0.779663, 1.0]], ['2, k, 6', [-0.158097, -0.774023, 1.0]], ['2, k, 7', [-0.190157, -0.76301, 1.0]], ['2, k, 8', [0.374544, -0.721226, 1.0]], ['2, k, 9', [0.493584, -0.800778, 1.0]], ['2, k, 10', [0.503608, -0.797837, 1.0]], ['2, k, 11', [0.479049, -0.802343, 1.0]], ['2, k, 12', [0.139649, -1.1806, 1.0]], ['2, k, 13', [0.142741, -1.44279, 1.0]], ['2, k, 14', [0.123186, -1.73621, 1.0]], ['2, k, 15', [0.109557, -1.77627, 1.0]], ['2, k, 16', [0.291936, -1.17509, 1.0]], ['2, k, 17', [0.317892, -1.43526, 1.0]], ['2, k, 18', [0.333217, -1.72562, 1.0]], ['2, k, 19', [0.327537, -1.77547, 1.0]], ['2, k, 20', [0.20921, -0.695248, 1.0]], ['2, k, 21', [-0.199402, -0.764716, 1.0]], ['2, k, 22', [-0.115644, -0.76816, 1.0]], ['2, k, 23', [0.481381, -0.802854, 1.0]], ['2, k, 24', [0.41854, -0.797314, 1.0]]]
[['2, k, 0', [0.218659, -1.17217, 1.0]], ['2, k, 1', [0.21464, -0.894253, 1.0]], ['2, k, 2', [0.209725, -0.614874, 1.0]], ['2, k, 3', [0.210005, -0.472802, 1.0]], ['2, k, 4', [0.0402493, -0.694163, 1.0]], ['2, k, 5', [-0.0855731, -0.747608, 1.0]], ['2, k, 6', [-0.14969, -0.728814, 1.0]], ['2, k, 7', [-0.189694, -0.708206, 1.0]], ['2, k, 8', [0.37415, -0.704063, 1.0]], ['2, k, 9', [0.488998, -0.781943, 1.0]], ['2, k, 10', [0.499479, -0.781051, 1.0]], ['2, k, 11', [0.476121, -0.751315, 1.0]], ['2, k, 12', [0.140969, -1.16199, 1.0]], ['2, k, 13', [0.14184, -1.4425, 1.0]], ['2, k, 14', [0.126123, -1.71916, 1.0]], ['2, k, 15', [0.113337, -1.75791, 1.0]], ['2, k, 16', [0.291717, -1.1573, 1.0]], ['2, k, 17', [0.318195, -1.43303, 1.0]], ['2, k, 18', [0.336245, -1.70771, 1.0]], ['2, k, 19', [0.332012, -1.76034, 1.0]], ['2, k, 20', [0.211104, -0.684827, 1.0]], ['2, k, 21', [-0.20017, -0.707825, 1.0]], ['2, k, 22', [-0.111287, -0.718699, 1.0]], ['2, k, 23', [0.484291, -0.749014, 1.0]], ['2, k, 24', [0.412882, -0.745445, 1.0]]]
[['2, k, 0', [0.216675, -1.16329, 1.0]], ['2, k, 1', [0.213536, -0.887502, 1.0]], ['2, k, 2', [0.209336, -0.610853, 1.0]], ['2, k, 3', [0.210228, -0.461952, 1.0]], ['2, k, 4', [0.0443444, -0.674078, 1.0]], ['2, k, 5', [-0.103994, -0.703571, 1.0]], ['2, k, 6', [-0.169237, -0.696423, 1.0]], ['2, k, 7', [-0.202017, -0.649398, 1.0]], ['2, k, 8', [0.373663, -0.693852, 1.0]], ['2, k, 9', [0.490099, -0.73614, 1.0]], ['2, k, 10', [0.488246, -0.739752, 1.0]], ['2, k, 11', [0.471584, -0.701564, 1.0]], ['2, k, 12', [0.139964, -1.15383, 1.0]], ['2, k, 13', [0.141077, -1.44064, 1.0]], ['2, k, 14', [0.126776, -1.71165, 1.0]], ['2, k, 15', [0.113357, -1.74961, 1.0]], ['2, k, 16', [0.288686, -1.14785, 1.0]], ['2, k, 17', [0.318448, -1.42892, 1.0]], ['2, k, 18', [0.335239, -1.69876, 1.0]], ['2, k, 19', [0.329717, -1.75114, 1.0]], ['2, k, 20', [0.210556, -0.680148, 1.0]], ['2, k, 21', [-0.19055, -0.654503, 1.0]], ['2, k, 22', [-0.132773, -0.65795, 1.0]], ['2, k, 23', [0.483587, -0.702077, 1.0]], ['2, k, 24', [0.409691, -0.699439, 1.0]]]
[['2, k, 0', [0.216087, -1.15861, 1.0]], ['2, k, 1', [0.21264, -0.883086, 1.0]], ['2, k, 2', [0.207698, -0.605776, 1.0]], ['2, k, 3', [0.208173, -0.457011, 1.0]], ['2, k, 4', [0.0452568, -0.670801, 1.0]], ['2, k, 5', [-0.102362, -0.709208, 1.0]], ['2, k, 6', [-0.183476, -0.688995, 1.0]], ['2, k, 7', [-0.205184, -0.595961, 1.0]], ['2, k, 8', [0.372518, -0.688991, 1.0]], ['2, k, 9', [0.494284, -0.699405, 1.0]], ['2, k, 10', [0.477901, -0.716109, 1.0]], ['2, k, 11', [0.465925, -0.654569, 1.0]], ['2, k, 12', [0.139372, -1.14953, 1.0]], ['2, k, 13', [0.137053, -1.44321, 1.0]], ['2, k, 14', [0.125741, -1.7074, 1.0]], ['2, k, 15', [0.113119, -1.74736, 1.0]], ['2, k, 16', [0.288137, -1.1429, 1.0]], ['2, k, 17', [0.317607, -1.42373, 1.0]], ['2, k, 18', [0.335934, -1.69406, 1.0]], ['2, k, 19', [0.331243, -1.74732, 1.0]], ['2, k, 20', [0.209139, -0.67516, 1.0]], ['2, k, 21', [-0.197794, -0.59772, 1.0]], ['2, k, 22', [-0.139615, -0.605154, 1.0]], ['2, k, 23', [0.475314, -0.654376, 1.0]], ['2, k, 24', [0.394942, -0.649547, 1.0]]]
[['2, k, 0', [0.215607, -1.15887, 1.0]], ['2, k, 1', [0.212327, -0.881988, 1.0]], ['2, k, 2', [0.207467, -0.601761, 1.0]], ['2, k, 3', [0.20725, -0.454577, 1.0]], ['2, k, 4', [0.0485087, -0.680892, 1.0]], ['2, k, 5', [-0.107512, -0.706996, 1.0]], ['2, k, 6', [-0.180973, -0.598227, 1.0]], ['2, k, 7', [-0.201178, -0.549629, 1.0]], ['2, k, 8', [0.372047, -0.689018, 1.0]], ['2, k, 9', [0.47171, -0.735741, 1.0]], ['2, k, 10', [0.495382, -0.695871, 1.0]], ['2, k, 11', [0.466603, -0.609125, 1.0]], ['2, k, 12', [0.138961, -1.14964, 1.0]], ['2, k, 13', [0.141346, -1.48486, 1.0]], ['2, k, 14', [0.11683, -1.70933, 1.0]], ['2, k, 15', [0.104661, -1.7467, 1.0]], ['2, k, 16', [0.287602, -1.14332, 1.0]], ['2, k, 17', [0.317253, -1.42316, 1.0]], ['2, k, 18', [0.336069, -1.69397, 1.0]], ['2, k, 19', [0.331366, -1.74908, 1.0]], ['2, k, 20', [0.208816, -0.671916, 1.0]], ['2, k, 21', [-0.189256, -0.544194, 1.0]], ['2, k, 22', [-0.127301, -0.560814, 1.0]], ['2, k, 23', [0.445922, -0.608298, 1.0]], ['2, k, 24', [0.411197, -0.603167, 1.0]]]
[['2, k, 0', [0.213961, -1.15925, 1.0]], ['2, k, 1', [0.211744, -0.87855, 1.0]], ['2, k, 2', [0.209415, -0.590553, 1.0]], ['2, k, 3', [0.206183, -0.454193, 1.0]], ['2, k, 4', [0.0475289, -0.682618, 1.0]], ['2, k, 5', [-0.117899, -0.677693, 1.0]], ['2, k, 6', [-0.200564, -0.585696, 1.0]], ['2, k, 7', [-0.207031, -0.505186, 1.0]], ['2, k, 8', [0.371918, -0.689349, 1.0]], ['2, k, 9', [0.493269, -0.728301, 1.0]], ['2, k, 10', [0.498215, -0.678483, 1.0]], ['2, k, 11', [0.465353, -0.568323, 1.0]], ['2, k, 12', [0.137706, -1.1497, 1.0]], ['2, k, 13', [0.13588, -1.45235, 1.0]], ['2, k, 14', [0.122271, -1.70695, 1.0]], ['2, k, 15', [0.10853, -1.74875, 1.0]], ['2, k, 16', [0.285552, -1.1441, 1.0]], ['2, k, 17', [0.317007, -1.42331, 1.0]], ['2, k, 18', [0.336197, -1.69299, 1.0]], ['2, k, 19', [0.332185, -1.75272, 1.0]], ['2, k, 20', [0.20988, -0.662823, 1.0]], ['2, k, 21', [-0.185811, -0.501321, 1.0]], ['2, k, 22', [-0.137434, -0.511263, 1.0]], ['2, k, 23', [0.47253, -0.55467, 1.0]], ['2, k, 24', [0.412293, -0.561845, 1.0]]]
[['2, k, 0', [0.21405, -1.15964, 1.0]], ['2, k, 1', [0.211855, -0.878047, 1.0]], ['2, k, 2', [0.209442, -0.590524, 1.0]], ['2, k, 3', [0.205968, -0.452479, 1.0]], ['2, k, 4', [0.0463492, -0.684266, 1.0]], ['2, k, 5', [-0.121618, -0.651152, 1.0]], ['2, k, 6', [-0.199489, -0.561756, 1.0]], ['2, k, 7', [-0.206908, -0.467292, 1.0]], ['2, k, 8', [0.371332, -0.688845, 1.0]], ['2, k, 9', [0.493681, -0.713183, 1.0]], ['2, k, 10', [0.475372, -0.597964, 1.0]], ['2, k, 11', [0.4622, -0.532211, 1.0]], ['2, k, 12', [0.137511, -1.14982, 1.0]], ['2, k, 13', [0.136069, -1.45198, 1.0]], ['2, k, 14', [0.122506, -1.70627, 1.0]], ['2, k, 15', [0.109441, -1.75025, 1.0]], ['2, k, 16', [0.285801, -1.14456, 1.0]], ['2, k, 17', [0.315831, -1.42282, 1.0]], ['2, k, 18', [0.335324, -1.66648, 1.0]], ['2, k, 19', [0.333513, -1.72886, 1.0]], ['2, k, 20', [0.209944, -0.662702, 1.0]], ['2, k, 21', [-0.189646, -0.459983, 1.0]], ['2, k, 22', [-0.131314, -0.472401, 1.0]], ['2, k, 23', [0.467383, -0.521905, 1.0]], ['2, k, 24', [0.406651, -0.519339, 1.0]]]
[['2, k, 0', [0.212733, -1.14561, 1.0]], ['2, k, 1', [0.21092, -0.874388, 1.0]], ['2, k, 2', [0.208669, -0.591548, 1.0]], ['2, k, 3', [0.205234, -0.441345, 1.0]], ['2, k, 4', [0.0410716, -0.664974, 1.0]], ['2, k, 5', [-0.125901, -0.628131, 1.0]], ['2, k, 6', [-0.219099, -0.501564, 1.0]], ['2, k, 7', [-0.208454, -0.435006, 1.0]], ['2, k, 8', [0.369384, -0.682685, 1.0]], ['2, k, 9', [0.495326, -0.673466, 1.0]], ['2, k, 10', [0.480899, -0.579692, 1.0]], ['2, k, 11', [0.460673, -0.500253, 1.0]], ['2, k, 12', [0.135979, -1.13694, 1.0]], ['2, k, 13', [0.137052, -1.4452, 1.0]], ['2, k, 14', [0.123312, -1.67004, 1.0]], ['2, k, 15', [0.108553, -1.71946, 1.0]], ['2, k, 16', [0.284881, -1.12986, 1.0]], ['2, k, 17', [0.314545, -1.41696, 1.0]], ['2, k, 18', [0.335563, -1.66818, 1.0]], ['2, k, 19', [0.334348, -1.73386, 1.0]], ['2, k, 20', [0.209582, -0.662803, 1.0]], ['2, k, 21', [-0.197548, -0.421855, 1.0]], ['2, k, 22', [-0.1389, -0.440387, 1.0]], ['2, k, 23', [0.465056, -0.485527, 1.0]], ['2, k, 24', [0.401406, -0.481667, 1.0]]]
[['2, k, 0', [0.213367, -1.12937, 1.0]], ['2, k, 1', [0.210834, -0.868213, 1.0]], ['2, k, 2', [0.208256, -0.592928, 1.0]], ['2, k, 3', [0.203835, -0.432658, 1.0]], ['2, k, 4', [0.0417532, -0.657695, 1.0]], ['2, k, 5', [-0.126799, -0.615087, 1.0]], ['2, k, 6', [-0.188998, -0.461618, 1.0]], ['2, k, 7', [-0.209602, -0.41131, 1.0]], ['2, k, 8', [0.370269, -0.661497, 1.0]], ['2, k, 9', [0.49872, -0.643014, 1.0]], ['2, k, 10', [0.477635, -0.53815, 1.0]], ['2, k, 11', [0.463618, -0.474086, 1.0]], ['2, k, 12', [0.135581, -1.11921, 1.0]], ['2, k, 13', [0.140631, -1.43465, 1.0]], ['2, k, 14', [0.120568, -1.67088, 1.0]], ['2, k, 15', [0.103844, -1.72418, 1.0]], ['2, k, 16', [0.286468, -1.11508, 1.0]], ['2, k, 17', [0.313008, -1.40271, 1.0]], ['2, k, 18', [0.335698, -1.66753, 1.0]], ['2, k, 19', [0.335783, -1.7342, 1.0]], ['2, k, 20', [0.209342, -0.662759, 1.0]], ['2, k, 21', [-0.19969, -0.391643, 1.0]], ['2, k, 22', [-0.138877, -0.412996, 1.0]], ['2, k, 23', [0.46858, -0.457696, 1.0]], ['2, k, 24', [0.423581, -0.441845, 1.0]]]
[['2, k, 0', [0.216153, -1.12427, 1.0]], ['2, k, 1', [0.212266, -0.861648, 1.0]], ['2, k, 2', [0.20805, -0.591431, 1.0]], ['2, k, 3', [0.203673, -0.430769, 1.0]], ['2, k, 4', [0.0397877, -0.654996, 1.0]], ['2, k, 5', [-0.12766, -0.588409, 1.0]], ['2, k, 6', [-0.196666, -0.45357, 1.0]], ['2, k, 7', [-0.211394, -0.387432, 1.0]], ['2, k, 8', [0.368747, -0.658796, 1.0]], ['2, k, 9', [0.495909, -0.62442, 1.0]], ['2, k, 10', [0.477016, -0.523758, 1.0]], ['2, k, 11', [0.462366, -0.450338, 1.0]], ['2, k, 12', [0.13818, -1.11513, 1.0]], ['2, k, 13', [0.142474, -1.42936, 1.0]], ['2, k, 14', [0.121363, -1.67082, 1.0]], ['2, k, 15', [0.10483, -1.72562, 1.0]], ['2, k, 16', [0.289387, -1.10901, 1.0]], ['2, k, 17', [0.31253, -1.40161, 1.0]], ['2, k, 18', [0.336107, -1.6678, 1.0]], ['2, k, 19', [0.337624, -1.73765, 1.0]], ['2, k, 20', [0.209375, -0.659982, 1.0]], ['2, k, 21', [-0.198616, -0.369194, 1.0]], ['2, k, 22', [-0.13915, -0.387328, 1.0]], ['2, k, 23', [0.467547, -0.431366, 1.0]], ['2, k, 24', [0.422017, -0.416449, 1.0]]]
[['2, k, 0', [0.21582, -1.12315, 1.0]], ['2, k, 1', [0.211476, -0.85828, 1.0]], ['2, k, 2', [0.206784, -0.588935, 1.0]], ['2, k, 3', [0.203621, -0.430761, 1.0]], ['2, k, 4', [0.0397274, -0.65439, 1.0]], ['2, k, 5', [-0.127919, -0.584289, 1.0]], ['2, k, 6', [-0.196635, -0.448473, 1.0]], ['2, k, 7', [-0.211599, -0.369682, 1.0]], ['2, k, 8', [0.368278, -0.658003, 1.0]], ['2, k, 9', [0.49498, -0.625495, 1.0]], ['2, k, 10', [0.479364, -0.500184, 1.0]], ['2, k, 11', [0.459979, -0.428682, 1.0]], ['2, k, 12', [0.137909, -1.11421, 1.0]], ['2, k, 13', [0.142631, -1.4284, 1.0]], ['2, k, 14', [0.122011, -1.67099, 1.0]], ['2, k, 15', [0.105852, -1.72737, 1.0]], ['2, k, 16', [0.289, -1.1077, 1.0]], ['2, k, 17', [0.313174, -1.40084, 1.0]], ['2, k, 18', [0.335142, -1.66776, 1.0]], ['2, k, 19', [0.336395, -1.73889, 1.0]], ['2, k, 20', [0.208151, -0.656772, 1.0]], ['2, k, 21', [-0.197318, -0.340208, 1.0]], ['2, k, 22', [-0.141458, -0.367647, 1.0]], ['2, k, 23', [0.469725, -0.410911, 1.0]], ['2, k, 24', [0.402365, -0.406692, 1.0]]]
[['2, k, 0', [0.215397, -1.12196, 1.0]], ['2, k, 1', [0.210096, -0.855505, 1.0]], ['2, k, 2', [0.204489, -0.586655, 1.0]], ['2, k, 3', [0.203527, -0.431515, 1.0]], ['2, k, 4', [0.0392076, -0.652879, 1.0]], ['2, k, 5', [-0.127879, -0.577261, 1.0]], ['2, k, 6', [-0.198067, -0.445143, 1.0]], ['2, k, 7', [-0.210904, -0.357255, 1.0]], ['2, k, 8', [0.367006, -0.657998, 1.0]], ['2, k, 9', [0.491094, -0.621548, 1.0]], ['2, k, 10', [0.479442, -0.491335, 1.0]], ['2, k, 11', [0.461589, -0.413055, 1.0]], ['2, k, 12', [0.137422, -1.11257, 1.0]], ['2, k, 13', [0.141914, -1.42843, 1.0]], ['2, k, 14', [0.122209, -1.67082, 1.0]], ['2, k, 15', [0.106277, -1.72757, 1.0]], ['2, k, 16', [0.288666, -1.10694, 1.0]], ['2, k, 17', [0.313401, -1.40061, 1.0]], ['2, k, 18', [0.334608, -1.66567, 1.0]], ['2, k, 19', [0.335562, -1.73768, 1.0]], ['2, k, 20', [0.20603, -0.654153, 1.0]], ['2, k, 21', [-0.195034, -0.324744, 1.0]], ['2, k, 22', [-0.140693, -0.353308, 1.0]], ['2, k, 23', [0.473282, -0.388862, 1.0]], ['2, k, 24', [0.421975, -0.375904, 1.0]]]
[['2, k, 0', [0.215511, -1.12042, 1.0]], ['2, k, 1', [0.209185, -0.853642, 1.0]], ['2, k, 2', [0.201742, -0.585088, 1.0]], ['2, k, 3', [0.202951, -0.432959, 1.0]], ['2, k, 4', [0.0375949, -0.650168, 1.0]], ['2, k, 5', [-0.129371, -0.573822, 1.0]], ['2, k, 6', [-0.198528, -0.441745, 1.0]], ['2, k, 7', [-0.21261, -0.346163, 1.0]], ['2, k, 8', [0.365914, -0.656374, 1.0]], ['2, k, 9', [0.490866, -0.620788, 1.0]], ['2, k, 10', [0.481347, -0.484806, 1.0]], ['2, k, 11', [0.463188, -0.400018, 1.0]], ['2, k, 12', [0.137532, -1.11093, 1.0]], ['2, k, 13', [0.1429, -1.42699, 1.0]], ['2, k, 14', [0.121369, -1.67113, 1.0]], ['2, k, 15', [0.104461, -1.72892, 1.0]], ['2, k, 16', [0.288787, -1.10561, 1.0]], ['2, k, 17', [0.313822, -1.40111, 1.0]], ['2, k, 18', [0.335068, -1.66837, 1.0]], ['2, k, 19', [0.336034, -1.74198, 1.0]], ['2, k, 20', [0.203849, -0.652385, 1.0]], ['2, k, 21', [-0.194655, -0.315608, 1.0]], ['2, k, 22', [-0.142096, -0.344389, 1.0]], ['2, k, 23', [0.467682, -0.380272, 1.0]], ['2, k, 24', [0.42668, -0.361541, 1.0]]]
