[['2, k, 0', [0.00900057, -0.402371, 1.0]], ['2, k, 1', [-0.00164854, -0.0981441, 1.0]], ['2, k, 2', [-0.0119714, 0.197827, 1.0]], ['2, k, 3', [-0.00942161, 0.351869, 1.0]], ['2, k, 4', [-0.198124, 0.0964304, 1.0]], ['2, k, 5', [-0.274186, -0.201169, 1.0]], ['2, k, 6', [-0.308424, -0.459485, 1.0]], ['2, k, 7', [-0.303178, -0.458016, 1.0]], ['2, k, 8', [0.183526, 0.0906974, 1.0]], ['2, k, 9', [0.282243, -0.205471, 1.0]], ['2, k, 10', [0.300878, -0.462639, 1.0]], ['2, k, 11', [0.292751, -0.449308, 1.0]], ['2, k, 12', [-0.078381, -0.394263, 1.0]], ['2, k, 13', [-0.0941484, -0.746711, 1.0]], ['2, k, 14', [-0.0960186, -1.10372, 1.0]], ['2, k, 15', [-0.130492, -1.171, 1.0]], ['2, k, 16', [0.0960836, -0.396921, 1.0]], ['2, k, 17', [0.165398, -0.759235, 1.0]], ['2, k, 18', [0.167426, -1.10083, 1.0]], ['2, k, 19', [0.187587, -1.16184, 1.0]], ['2, k, 20', [-0.00943845, 0.125019, 1.0]], ['2, k, 21', [-0.303812, -0.527354, 1.0]], ['2, k, 22', [-0.340671, -0.470226, 1.0]], ['2, k, 23', [0.289445, -0.51771, 1.0]], ['2, k, 24', [0.341177, -0.467531, 1.0]]]
[['2, k, 0', [-0.0241793, -0.389903, 1.0]], ['2, k, 1', [-0.0748359, -0.0515068, 1.0]], ['2, k, 2', [-0.121266, 0.275458, 1.0]], ['2, k, 3', [-0.153859, 0.42036, 1.0]], ['2, k, 4', [-0.298346, 0.223898, 1.0]], ['2, k, 5', [-0.371475, 0.236063, 1.0]], ['2, k, 6', [-0.565476, 0.236626, 1.0]], ['2, k, 7', [-0.637445, 0.238896, 1.0]], ['2, k, 8', [-0.0627323, 0.115636, 1.0]], ['2, k, 9', [-0.327467, 0.0839661, 1.0]], ['2, k, 10', [-0.536643, 0.0977296, 1.0]], ['2, k, 11', [-0.627568, 0.10597, 1.0]], ['2, k, 12', [-0.0720007, -0.386885, 1.0]], ['2, k, 13', [-0.0576752, -0.78552, 1.0]], ['2, k, 14', [-0.0921493, -1.09325, 1.0]], ['2, k, 15', [-0.130183, -1.16495, 1.0]], ['2, k, 16', [0.0242912, -0.37984, 1.0]], ['2, k, 17', [0.0546413, -0.772146, 1.0]], ['2, k, 18', [0.165683, -1.10986, 1.0]], ['2, k, 19', [0.18019, -1.17837, 1.0]], ['2, k, 20', [-0.110036, 0.195154, 1.0]], ['2, k, 21', [-0.705818, 0.272639, 1.0]], ['2, k, 22', [-0.683495, 0.216299, 1.0]], ['2, k, 23', [-0.714492, 0.111335, 1.0]], ['2, k, 24', [-0.656753, 0.144208, 1.0]]]
[['2, k, 0', [-0.0238239, -0.389882, 1.0]], ['2, k, 1', [-0.0735706, -0.0517871, 1.0]], ['2, k, 2', [-0.118678, 0.275028, 1.0]], ['2, k, 3', [-0.151225, 0.419794, 1.0]], ['2, k, 4', [-0.295772, 0.223468, 1.0]], ['2, k, 5', [-0.427593, 0.232444, 1.0]], ['2, k, 6', [-0.61293, 0.237376, 1.0]], ['2, k, 7', [-0.672226, 0.234594, 1.0]], ['2, k, 8', [-0.0581697, 0.114762, 1.0]], ['2, k, 9', [-0.322033, 0.0846118, 1.0]], ['2, k, 10', [-0.545989, 0.0960954, 1.0]], ['2, k, 11', [-0.626407, 0.105548, 1.0]], ['2, k, 12', [-0.0719602, -0.386758, 1.0]], ['2, k, 13', [-0.0590282, -0.785994, 1.0]], ['2, k, 14', [-0.0928766, -1.09361, 1.0]], ['2, k, 15', [-0.130245, -1.16493, 1.0]], ['2, k, 16', [0.0249614, -0.379899, 1.0]], ['2, k, 17', [0.0559733, -0.769674, 1.0]], ['2, k, 18', [0.165729, -1.10999, 1.0]], ['2, k, 19', [0.179589, -1.1788, 1.0]], ['2, k, 20', [-0.107766, 0.194743, 1.0]], ['2, k, 21', [-0.744575, 0.267133, 1.0]], ['2, k, 22', [-0.700967, 0.207154, 1.0]], ['2, k, 23', [-0.702484, 0.106982, 1.0]], ['2, k, 24', [-0.62325, 0.0776279, 1.0]]]
[['2, k, 0', [-0.0221585, -0.388897, 1.0]], ['2, k, 1', [-0.07042, -0.0518118, 1.0]], ['2, k, 2', [-0.112296, 0.274438, 1.0]], ['2, k, 3', [-0.150466, 0.417859, 1.0]], ['2, k, 4', [-0.289836, 0.225373, 1.0]], ['2, k, 5', [-0.481955, 0.231791, 1.0]], ['2, k, 6', [-0.662329, 0.237564, 1.0]], ['2, k, 7', [-0.713191, 0.23268, 1.0]], ['2, k, 8', [-0.0518969, 0.114173, 1.0]], ['2, k, 9', [-0.312619, 0.0795745, 1.0]], ['2, k, 10', [-0.577058, 0.0974149, 1.0]], ['2, k, 11', [-0.621435, 0.103358, 1.0]], ['2, k, 12', [-0.0674812, -0.384955, 1.0]], ['2, k, 13', [-0.0602794, -0.787436, 1.0]], ['2, k, 14', [-0.0927871, -1.09516, 1.0]], ['2, k, 15', [-0.130358, -1.16528, 1.0]], ['2, k, 16', [0.0249197, -0.379519, 1.0]], ['2, k, 17', [0.0576739, -0.768053, 1.0]], ['2, k, 18', [0.165845, -1.10997, 1.0]], ['2, k, 19', [0.179665, -1.17866, 1.0]], ['2, k, 20', [-0.102329, 0.194319, 1.0]], ['2, k, 21', [-0.766905, 0.24237, 1.0]], ['2, k, 22', [-0.703831, 0.203094, 1.0]], ['2, k, 23', [-0.687194, 0.1027, 1.0]], ['2, k, 24', [-0.628021, 0.123349, 1.0]]]
[['2, k, 0', [-0.0202585, -0.388351, 1.0]], ['2, k, 1', [-0.0670135, -0.0520949, 1.0]], ['2, k, 2', [-0.108316, 0.273443, 1.0]], ['2, k, 3', [-0.147878, 0.416329, 1.0]], ['2, k, 4', [-0.277422, 0.22456, 1.0]], ['2, k, 5', [-0.472286, 0.229985, 1.0]], ['2, k, 6', [-0.669978, 0.217285, 1.0]], ['2, k, 7', [-0.714314, 0.22605, 1.0]], ['2, k, 8', [-0.0425325, 0.115151, 1.0]], ['2, k, 9', [-0.301102, 0.079444, 1.0]], ['2, k, 10', [-0.564361, 0.0966188, 1.0]], ['2, k, 11', [-0.605997, 0.101212, 1.0]], ['2, k, 12', [-0.0640134, -0.384044, 1.0]], ['2, k, 13', [-0.0688951, -0.786719, 1.0]], ['2, k, 14', [-0.0918911, -1.09528, 1.0]], ['2, k, 15', [-0.129795, -1.16372, 1.0]], ['2, k, 16', [0.0254317, -0.379348, 1.0]], ['2, k, 17', [0.0629974, -0.762793, 1.0]], ['2, k, 18', [0.165643, -1.11027, 1.0]], ['2, k, 19', [0.179842, -1.17841, 1.0]], ['2, k, 20', [-0.0983605, 0.193487, 1.0]], ['2, k, 21', [-0.78266, 0.229789, 1.0]], ['2, k, 22', [-0.727054, 0.197065, 1.0]], ['2, k, 23', [-0.666734, 0.101079, 1.0]], ['2, k, 24', [-0.617354, 0.140306, 1.0]]]
[['2, k, 0', [-0.016145, -0.38827, 1.0]], ['2, k, 1', [-0.061889, -0.0525869, 1.0]], ['2, k, 2', [-0.103246, 0.272788, 1.0]], ['2, k, 3', [-0.146041, 0.414704, 1.0]], ['2, k, 4', [-0.26886, 0.223161, 1.0]], ['2, k, 5', [-0.463762, 0.227968, 1.0]], ['2, k, 6', [-0.662051, 0.21659, 1.0]], ['2, k, 7', [-0.715934, 0.22224, 1.0]], ['2, k, 8', [-0.0346605, 0.115042, 1.0]], ['2, k, 9', [-0.289677, 0.0797262, 1.0]], ['2, k, 10', [-0.501447, 0.0858422, 1.0]], ['2, k, 11', [-0.572732, 0.0979257, 1.0]], ['2, k, 12', [-0.0594945, -0.383817, 1.0]], ['2, k, 13', [-0.0761035, -0.783821, 1.0]], ['2, k, 14', [-0.0909915, -1.09291, 1.0]], ['2, k, 15', [-0.127648, -1.15952, 1.0]], ['2, k, 16', [0.0282913, -0.379478, 1.0]], ['2, k, 17', [0.0678792, -0.757078, 1.0]], ['2, k, 18', [0.165573, -1.11001, 1.0]], ['2, k, 19', [0.179789, -1.17798, 1.0]], ['2, k, 20', [-0.0932366, 0.192855, 1.0]], ['2, k, 21', [-0.791763, 0.233733, 1.0]], ['2, k, 22', [-0.732471, 0.192718, 1.0]], ['2, k, 23', [-0.64228, 0.0968083, 1.0]], ['2, k, 24', [-0.576194, 0.0678673, 1.0]]]
[['2, k, 0', [-0.0112718, -0.387974, 1.0]], ['2, k, 1', [-0.056801, -0.0530451, 1.0]], ['2, k, 2', [-0.0990542, 0.271957, 1.0]], ['2, k, 3', [-0.141457, 0.413756, 1.0]], ['2, k, 4', [-0.258064, 0.222397, 1.0]], ['2, k, 5', [-0.476749, 0.217921, 1.0]], ['2, k, 6', [-0.669029, 0.240765, 1.0]], ['2, k, 7', [-0.718529, 0.218576, 1.0]], ['2, k, 8', [-0.0212351, 0.115178, 1.0]], ['2, k, 9', [-0.271845, 0.0811807, 1.0]], ['2, k, 10', [-0.496217, 0.0859609, 1.0]], ['2, k, 11', [-0.556081, 0.0948222, 1.0]], ['2, k, 12', [-0.0556194, -0.383519, 1.0]], ['2, k, 13', [-0.0791749, -0.777307, 1.0]], ['2, k, 14', [-0.0919527, -1.09307, 1.0]], ['2, k, 15', [-0.127725, -1.15937, 1.0]], ['2, k, 16', [0.0337881, -0.379303, 1.0]], ['2, k, 17', [0.0708381, -0.754613, 1.0]], ['2, k, 18', [0.16525, -1.11007, 1.0]], ['2, k, 19', [0.180198, -1.17771, 1.0]], ['2, k, 20', [-0.0887995, 0.192097, 1.0]], ['2, k, 21', [-0.791318, 0.225974, 1.0]], ['2, k, 22', [-0.721541, 0.189097, 1.0]], ['2, k, 23', [-0.618579, 0.0878854, 1.0]], ['2, k, 24', [-0.578224, 0.0605328, 1.0]]]
[['2, k, 0', [-0.00967154, -0.38756, 1.0]], ['2, k, 1', [-0.0535229, -0.0532041, 1.0]], ['2, k, 2', [-0.093897, 0.271067, 1.0]], ['2, k, 3', [-0.13709, 0.41234, 1.0]], ['2, k, 4', [-0.252786, 0.222095, 1.0]], ['2, k, 5', [-0.470135, 0.216868, 1.0]], ['2, k, 6', [-0.669297, 0.207368, 1.0]], ['2, k, 7', [-0.723377, 0.212415, 1.0]], ['2, k, 8', [-0.0145209, 0.116138, 1.0]], ['2, k, 9', [-0.258618, 0.0813379, 1.0]], ['2, k, 10', [-0.443255, 0.0852603, 1.0]], ['2, k, 11', [-0.531691, 0.091263, 1.0]], ['2, k, 12', [-0.0532774, -0.382575, 1.0]], ['2, k, 13', [-0.0810038, -0.774267, 1.0]], ['2, k, 14', [-0.0927414, -1.09352, 1.0]], ['2, k, 15', [-0.127454, -1.15924, 1.0]], ['2, k, 16', [0.0361936, -0.378947, 1.0]], ['2, k, 17', [0.0710842, -0.753201, 1.0]], ['2, k, 18', [0.165049, -1.11021, 1.0]], ['2, k, 19', [0.179844, -1.17753, 1.0]], ['2, k, 20', [-0.0841259, 0.191408, 1.0]], ['2, k, 21', [-0.789299, 0.198347, 1.0]], ['2, k, 22', [-0.721818, 0.180909, 1.0]], ['2, k, 23', [-0.595559, 0.0854954, 1.0]], ['2, k, 24', [-0.534993, 0.0597723, 1.0]]]
[['2, k, 0', [-0.0084843, -0.387402, 1.0]], ['2, k, 1', [-0.0507692, -0.0536072, 1.0]], ['2, k, 2', [-0.0900415, 0.270044, 1.0]], ['2, k, 3', [-0.131729, 0.411539, 1.0]], ['2, k, 4', [-0.248178, 0.222255, 1.0]], ['2, k, 5', [-0.464442, 0.216669, 1.0]], ['2, k, 6', [-0.663246, 0.202862, 1.0]], ['2, k, 7', [-0.721927, 0.206272, 1.0]], ['2, k, 8', [-0.00427817, 0.118111, 1.0]], ['2, k, 9', [-0.241853, 0.082199, 1.0]], ['2, k, 10', [-0.441057, 0.0836653, 1.0]], ['2, k, 11', [-0.512394, 0.086877, 1.0]], ['2, k, 12', [-0.0531409, -0.382543, 1.0]], ['2, k, 13', [-0.0839964, -0.76518, 1.0]], ['2, k, 14', [-0.0920091, -1.09192, 1.0]], ['2, k, 15', [-0.127226, -1.15744, 1.0]], ['2, k, 16', [0.0389206, -0.378754, 1.0]], ['2, k, 17', [0.0748654, -0.750106, 1.0]], ['2, k, 18', [0.165092, -1.10992, 1.0]], ['2, k, 19', [0.180211, -1.17727, 1.0]], ['2, k, 20', [-0.0805084, 0.190535, 1.0]], ['2, k, 21', [-0.790852, 0.189475, 1.0]], ['2, k, 22', [-0.752556, 0.170409, 1.0]], ['2, k, 23', [-0.569462, 0.0823654, 1.0]], ['2, k, 24', [-0.536341, 0.0492617, 1.0]]]
[['2, k, 0', [-0.00403697, -0.385374, 1.0]], ['2, k, 1', [-0.0465477, -0.0536013, 1.0]], ['2, k, 2', [-0.0861644, 0.268417, 1.0]], ['2, k, 3', [-0.123975, 0.410722, 1.0]], ['2, k, 4', [-0.246846, 0.222998, 1.0]], ['2, k, 5', [-0.456193, 0.213659, 1.0]], ['2, k, 6', [-0.716312, 0.206581, 1.0]], ['2, k, 7', [-0.748523, 0.201429, 1.0]], ['2, k, 8', [0.00313906, 0.118813, 1.0]], ['2, k, 9', [-0.223824, 0.0803675, 1.0]], ['2, k, 10', [-0.397634, 0.0799724, 1.0]], ['2, k, 11', [-0.489313, 0.0825266, 1.0]], ['2, k, 12', [-0.0508516, -0.381007, 1.0]], ['2, k, 13', [-0.0859222, -0.762425, 1.0]], ['2, k, 14', [-0.0914691, -1.09265, 1.0]], ['2, k, 15', [-0.127208, -1.15707, 1.0]], ['2, k, 16', [0.0449228, -0.376583, 1.0]], ['2, k, 17', [0.0764504, -0.747006, 1.0]], ['2, k, 18', [0.165206, -1.10964, 1.0]], ['2, k, 19', [0.18015, -1.17708, 1.0]], ['2, k, 20', [-0.0765625, 0.189313, 1.0]], ['2, k, 21', [-0.792905, 0.183615, 1.0]], ['2, k, 22', [-0.747066, 0.189798, 1.0]], ['2, k, 23', [-0.545656, 0.0790125, 1.0]], ['2, k, 24', [-0.510548, 0.0454183, 1.0]]]
[['2, k, 0', [-0.00352783, -0.384451, 1.0]], ['2, k, 1', [-0.044508, -0.0535633, 1.0]], ['2, k, 2', [-0.0813715, 0.266852, 1.0]], ['2, k, 3', [-0.118966, 0.409033, 1.0]], ['2, k, 4', [-0.24371, 0.2224, 1.0]], ['2, k, 5', [-0.454208, 0.207351, 1.0]], ['2, k, 6', [-0.664137, 0.194406, 1.0]], ['2, k, 7', [-0.728139, 0.195166, 1.0]], ['2, k, 8', [0.0161244, 0.119925, 1.0]], ['2, k, 9', [-0.195638, 0.0578238, 1.0]], ['2, k, 10', [-0.395245, 0.077034, 1.0]], ['2, k, 11', [-0.467885, 0.0765956, 1.0]], ['2, k, 12', [-0.0511716, -0.379402, 1.0]], ['2, k, 13', [-0.0882041, -0.759067, 1.0]], ['2, k, 14', [-0.0916376, -1.09286, 1.0]], ['2, k, 15', [-0.127392, -1.15753, 1.0]], ['2, k, 16', [0.0470103, -0.375341, 1.0]], ['2, k, 17', [0.0782215, -0.745016, 1.0]], ['2, k, 18', [0.165683, -1.10802, 1.0]], ['2, k, 19', [0.179827, -1.17548, 1.0]], ['2, k, 20', [-0.0725587, 0.188243, 1.0]], ['2, k, 21', [-0.783868, 0.181262, 1.0]], ['2, k, 22', [-0.738181, 0.202521, 1.0]], ['2, k, 23', [-0.520931, 0.0698726, 1.0]], ['2, k, 24', [-0.520965, 0.0376551, 1.0]]]
[['2, k, 0', [-0.00268946, -0.383206, 1.0]], ['2, k, 1', [-0.0421338, -0.0534583, 1.0]], ['2, k, 2', [-0.0771203, 0.265388, 1.0]], ['2, k, 3', [-0.114515, 0.407645, 1.0]], ['2, k, 4', [-0.242682, 0.221976, 1.0]], ['2, k, 5', [-0.440478, 0.195053, 1.0]], ['2, k, 6', [-0.658723, 0.192066, 1.0]], ['2, k, 7', [-0.731184, 0.18776, 1.0]], ['2, k, 8', [0.0240201, 0.120823, 1.0]], ['2, k, 9', [-0.14395, 0.0696891, 1.0]], ['2, k, 10', [-0.377326, 0.0714951, 1.0]], ['2, k, 11', [-0.423677, 0.0766413, 1.0]], ['2, k, 12', [-0.0509573, -0.376944, 1.0]], ['2, k, 13', [-0.0919644, -0.753654, 1.0]], ['2, k, 14', [-0.0924576, -1.09243, 1.0]], ['2, k, 15', [-0.127093, -1.15762, 1.0]], ['2, k, 16', [0.0491256, -0.373601, 1.0]], ['2, k, 17', [0.081381, -0.7452, 1.0]], ['2, k, 18', [0.165622, -1.10778, 1.0]], ['2, k, 19', [0.180422, -1.17529, 1.0]], ['2, k, 20', [-0.0687526, 0.187204, 1.0]], ['2, k, 21', [-0.788788, 0.175775, 1.0]], ['2, k, 22', [-0.75055, 0.151283, 1.0]], ['2, k, 23', [-0.48321, 0.0662912, 1.0]], ['2, k, 24', [-0.4849, 0.0968708, 1.0]]]
[['2, k, 0', [-0.00198361, -0.381994, 1.0]], ['2, k, 1', [-0.0402457, -0.053477, 1.0]], ['2, k, 2', [-0.0738584, 0.263871, 1.0]], ['2, k, 3', [-0.108403, 0.40664, 1.0]], ['2, k, 4', [-0.240722, 0.221845, 1.0]], ['2, k, 5', [-0.483129, 0.187346, 1.0]], ['2, k, 6', [-0.677673, 0.182742, 1.0]], ['2, k, 7', [-0.724509, 0.18182, 1.0]], ['2, k, 8', [0.0358426, 0.121856, 1.0]], ['2, k, 9', [-0.139226, 0.0680639, 1.0]], ['2, k, 10', [-0.358978, 0.0684719, 1.0]], ['2, k, 11', [-0.398548, 0.0735935, 1.0]], ['2, k, 12', [-0.051495, -0.375599, 1.0]], ['2, k, 13', [-0.0937839, -0.750643, 1.0]], ['2, k, 14', [-0.0928795, -1.09216, 1.0]], ['2, k, 15', [-0.12687, -1.15776, 1.0]], ['2, k, 16', [0.0505834, -0.372859, 1.0]], ['2, k, 17', [0.0845651, -0.745082, 1.0]], ['2, k, 18', [0.1657, -1.10744, 1.0]], ['2, k, 19', [0.180307, -1.17546, 1.0]], ['2, k, 20', [-0.0658095, 0.186085, 1.0]], ['2, k, 21', [-0.785277, 0.172596, 1.0]], ['2, k, 22', [-0.670826, 0.152698, 1.0]], ['2, k, 23', [-0.450462, 0.0632575, 1.0]], ['2, k, 24', [-0.435186, 0.0672936, 1.0]]]
[['2, k, 0', [-0.00143299, -0.380135, 1.0]], ['2, k, 1', [-0.0380742, -0.0534918, 1.0]], ['2, k, 2', [-0.0690689, 0.26159, 1.0]], ['2, k, 3', [-0.102062, 0.404579, 1.0]], ['2, k, 4', [-0.244419, 0.219998, 1.0]], ['2, k, 5', [-0.471348, 0.184016, 1.0]], ['2, k, 6', [-0.656673, 0.176421, 1.0]], ['2, k, 7', [-0.726269, 0.17311, 1.0]], ['2, k, 8', [0.0426658, 0.124679, 1.0]], ['2, k, 9', [-0.126102, 0.0677738, 1.0]], ['2, k, 10', [-0.329223, 0.0750981, 1.0]], ['2, k, 11', [-0.369576, 0.0711085, 1.0]], ['2, k, 12', [-0.0529991, -0.372745, 1.0]], ['2, k, 13', [-0.0960587, -0.74998, 1.0]], ['2, k, 14', [-0.0935591, -1.09223, 1.0]], ['2, k, 15', [-0.126853, -1.15812, 1.0]], ['2, k, 16', [0.0519734, -0.371591, 1.0]], ['2, k, 17', [0.0879469, -0.744733, 1.0]], ['2, k, 18', [0.165528, -1.10736, 1.0]], ['2, k, 19', [0.179521, -1.17527, 1.0]], ['2, k, 20', [-0.0617209, 0.184453, 1.0]], ['2, k, 21', [-0.771732, 0.15963, 1.0]], ['2, k, 22', [-0.651436, 0.145299, 1.0]], ['2, k, 23', [-0.41881, 0.0586804, 1.0]], ['2, k, 24', [-0.401324, 0.0388637, 1.0]]]
[['2, k, 0', [0.00452186, -0.377112, 1.0]], ['2, k, 1', [-0.0316174, -0.0532769, 1.0]], ['2, k, 2', [-0.0638671, 0.260319, 1.0]], ['2, k, 3', [-0.098385, 0.403001, 1.0]], ['2, k, 4', [-0.241743, 0.218173, 1.0]], ['2, k, 5', [-0.489624, 0.159351, 1.0]], ['2, k, 6', [-0.629822, 0.160983, 1.0]], ['2, k, 7', [-0.704406, 0.166593, 1.0]], ['2, k, 8', [0.0612303, 0.126075, 1.0]], ['2, k, 9', [-0.108007, 0.0621664, 1.0]], ['2, k, 10', [-0.27911, 0.0720083, 1.0]], ['2, k, 11', [-0.337266, 0.0691178, 1.0]], ['2, k, 12', [-0.05134, -0.371703, 1.0]], ['2, k, 13', [-0.0976491, -0.748975, 1.0]], ['2, k, 14', [-0.093661, -1.09267, 1.0]], ['2, k, 15', [-0.127008, -1.1585, 1.0]], ['2, k, 16', [0.0630992, -0.367502, 1.0]], ['2, k, 17', [0.0972933, -0.743232, 1.0]], ['2, k, 18', [0.16573, -1.10749, 1.0]], ['2, k, 19', [0.17927, -1.17509, 1.0]], ['2, k, 20', [-0.0561399, 0.183413, 1.0]], ['2, k, 21', [-0.757712, 0.15785, 1.0]], ['2, k, 22', [-0.63193, 0.138235, 1.0]], ['2, k, 23', [-0.393005, 0.0598361, 1.0]], ['2, k, 24', [-0.371998, 0.0381452, 1.0]]]
[['2, k, 0', [-0.0017554, -0.367566, 1.0]], ['2, k, 1', [-0.0332712, -0.0507746, 1.0]], ['2, k, 2', [-0.0640677, 0.260428, 1.0]], ['2, k, 3', [-0.0928824, 0.404331, 1.0]], ['2, k, 4', [-0.237092, 0.216214, 1.0]], ['2, k, 5', [-0.474717, 0.172433, 1.0]], ['2, k, 6', [-0.651927, 0.160389, 1.0]], ['2, k, 7', [-0.696354, 0.159388, 1.0]], ['2, k, 8', [0.0664115, 0.127429, 1.0]], ['2, k, 9', [-0.094998, 0.0573035, 1.0]], ['2, k, 10', [-0.25239, 0.0719711, 1.0]], ['2, k, 11', [-0.30108, 0.0687739, 1.0]], ['2, k, 12', [-0.0639844, -0.355641, 1.0]], ['2, k, 13', [-0.0997881, -0.746471, 1.0]], ['2, k, 14', [-0.0937852, -1.09303, 1.0]], ['2, k, 15', [-0.126972, -1.15885, 1.0]], ['2, k, 16', [0.0596833, -0.36308, 1.0]], ['2, k, 17', [0.10049, -0.74311, 1.0]], ['2, k, 18', [0.165939, -1.10738, 1.0]], ['2, k, 19', [0.179127, -1.17467, 1.0]], ['2, k, 20', [-0.0565362, 0.183787, 1.0]], ['2, k, 21', [-0.742879, 0.149218, 1.0]], ['2, k, 22', [-0.623984, 0.136311, 1.0]], ['2, k, 23', [-0.353858, 0.0475362, 1.0]], ['2, k, 24', [-0.351152, 0.0392453, 1.0]]]
[['2, k, 0', [-0.0001284, -0.368711, 1.0]], ['2, k, 1', [-0.0296921, -0.0521167, 1.0]], ['2, k, 2', [-0.0568843, 0.257569, 1.0]], ['2, k, 3', [-0.088011, 0.40049, 1.0]], ['2, k, 4', [-0.237263, 0.216058, 1.0]], ['2, k, 5', [-0.470095, 0.165219, 1.0]], ['2, k, 6', [-0.637185, 0.146699, 1.0]], ['2, k, 7', [-0.682353, 0.151209, 1.0]], ['2, k, 8', [0.0715363, 0.128428, 1.0]], ['2, k, 9', [-0.0678859, 0.0540498, 1.0]], ['2, k, 10', [-0.229798, 0.0696175, 1.0]], ['2, k, 11', [-0.268096, 0.0686623, 1.0]], ['2, k, 12', [-0.0612231, -0.360989, 1.0]], ['2, k, 13', [-0.102492, -0.740272, 1.0]], ['2, k, 14', [-0.0937454, -1.09327, 1.0]], ['2, k, 15', [-0.126814, -1.15901, 1.0]], ['2, k, 16', [0.0616557, -0.363432, 1.0]], ['2, k, 17', [0.141197, -0.75317, 1.0]], ['2, k, 18', [0.165993, -1.10725, 1.0]], ['2, k, 19', [0.179151, -1.17448, 1.0]], ['2, k, 20', [-0.0503705, 0.181411, 1.0]], ['2, k, 21', [-0.720626, 0.140253, 1.0]], ['2, k, 22', [-0.596831, 0.126362, 1.0]], ['2, k, 23', [-0.315752, 0.047689, 1.0]], ['2, k, 24', [-0.344692, 0.073997, 1.0]]]
[['2, k, 0', [-0.00474999, -0.371026, 1.0]], ['2, k, 1', [-0.0320199, -0.0523554, 1.0]], ['2, k, 2', [-0.057957, 0.257814, 1.0]], ['2, k, 3', [-0.0832201, 0.401642, 1.0]], ['2, k, 4', [-0.236877, 0.215495, 1.0]], ['2, k, 5', [-0.432099, 0.132684, 1.0]], ['2, k, 6', [-0.616457, 0.137907, 1.0]], ['2, k, 7', [-0.668561, 0.143673, 1.0]], ['2, k, 8', [0.0745019, 0.129916, 1.0]], ['2, k, 9', [-0.0475331, 0.0532573, 1.0]], ['2, k, 10', [-0.158131, 0.0880337, 1.0]], ['2, k, 11', [-0.225661, 0.0708871, 1.0]], ['2, k, 12', [-0.0667127, -0.362736, 1.0]], ['2, k, 13', [-0.104112, -0.737436, 1.0]], ['2, k, 14', [-0.0948772, -1.09505, 1.0]], ['2, k, 15', [-0.127025, -1.15986, 1.0]], ['2, k, 16', [0.058288, -0.366719, 1.0]], ['2, k, 17', [0.142222, -0.753352, 1.0]], ['2, k, 18', [0.165785, -1.10702, 1.0]], ['2, k, 19', [0.179419, -1.17431, 1.0]], ['2, k, 20', [-0.0516209, 0.181592, 1.0]], ['2, k, 21', [-0.708836, 0.136153, 1.0]], ['2, k, 22', [-0.583126, 0.123704, 1.0]], ['2, k, 23', [-0.277121, 0.0571397, 1.0]], ['2, k, 24', [-0.301386, 0.0707067, 1.0]]]
[['2, k, 0', [-0.00678513, -0.369826, 1.0]], ['2, k, 1', [-0.0332455, -0.0518515, 1.0]], ['2, k, 2', [-0.0583899, 0.25782, 1.0]], ['2, k, 3', [-0.0794967, 0.402245, 1.0]], ['2, k, 4', [-0.23494, 0.211202, 1.0]], ['2, k, 5', [-0.428928, 0.126309, 1.0]], ['2, k, 6', [-0.603765, 0.131126, 1.0]], ['2, k, 7', [-0.652483, 0.137548, 1.0]], ['2, k, 8', [0.0786359, 0.131564, 1.0]], ['2, k, 9', [-0.00404164, 0.0570669, 1.0]], ['2, k, 10', [-0.130446, 0.085022, 1.0]], ['2, k, 11', [-0.190278, 0.0712665, 1.0]], ['2, k, 12', [-0.0706463, -0.361262, 1.0]], ['2, k, 13', [-0.105178, -0.737182, 1.0]], ['2, k, 14', [-0.0951915, -1.09486, 1.0]], ['2, k, 15', [-0.126928, -1.1603, 1.0]], ['2, k, 16', [0.0574999, -0.365908, 1.0]], ['2, k, 17', [0.129653, -0.749217, 1.0]], ['2, k, 18', [0.166348, -1.1054, 1.0]], ['2, k, 19', [0.177334, -1.17281, 1.0]], ['2, k, 20', [-0.052227, 0.181673, 1.0]], ['2, k, 21', [-0.68804, 0.130244, 1.0]], ['2, k, 22', [-0.565533, 0.120518, 1.0]], ['2, k, 23', [-0.233983, 0.0677082, 1.0]], ['2, k, 24', [-0.268982, 0.0731636, 1.0]]]
