[['2, k, 0', [0.1507281, -0.01742952, 1.0]], ['2, k, 1', [0.1613626, 0.3012244, 1.0]], ['2, k, 2', [0.1702029, 0.6091473, 1.0]], ['2, k, 3', [0.1542993, 0.7501143, 1.0]], ['2, k, 4', [-0.01609253, 0.5014635, 1.0]], ['2, k, 5', [-0.06081209, 0.2422692, 1.0]], ['2, k, 6', [-0.08034819, -0.02580828, 1.0]], ['2, k, 7', [-0.08827493, -0.09400944, 1.0]], ['2, k, 8', [0.3432022, 0.4867593, 1.0]], ['2, k, 9', [0.3752362, 0.2239557, 1.0]], ['2, k, 10', [0.4021517, -0.02589035, 1.0]], ['2, k, 11', [0.4091682, -0.1017812, 1.0]], ['2, k, 12', [0.06984746, -0.01490609, 1.0]], ['2, k, 13', [0.07643185, -0.3367338, 1.0]], ['2, k, 14', [0.1007372, -0.6469007, 1.0]], ['2, k, 15', [0.05910229, -0.7197974, 1.0]], ['2, k, 16', [0.2268786, -0.01941, 1.0]], ['2, k, 17', [0.2334263, -0.3521648, 1.0]], ['2, k, 18', [0.2260868, -0.6526603, 1.0]], ['2, k, 19', [0.2249897, -0.7227893, 1.0]], ['2, k, 20', [0.1682497, 0.5336583, 1.0]], ['2, k, 21', [-0.1044472, -0.1662009, 1.0]], ['2, k, 22', [-0.1369675, -0.09560992, 1.0]], ['2, k, 23', [0.4215039, -0.1817324, 1.0]], ['2, k, 24', [0.3516537, -0.06982311, 1.0]]]
[['2, k, 0', [0.1547258, -0.01326511, 1.0]], ['2, k, 1', [0.167373, 0.3037307, 1.0]], ['2, k, 2', [0.1798115, 0.6103395, 1.0]], ['2, k, 3', [0.1835992, 0.7486312, 1.0]], ['2, k, 4', [-0.003389256, 0.4993441, 1.0]], ['2, k, 5', [-0.05118933, 0.2400502, 1.0]], ['2, k, 6', [-0.08280112, -0.02156563, 1.0]], ['2, k, 7', [-0.09253266, -0.08792507, 1.0]], ['2, k, 8', [0.3312408, 0.4796561, 1.0]], ['2, k, 9', [0.3771328, 0.2646023, 1.0]], ['2, k, 10', [0.341535, 0.4894781, 1.0]], ['2, k, 11', [0.3380453, 0.5412301, 1.0]], ['2, k, 12', [0.07395751, -0.01057322, 1.0]], ['2, k, 13', [0.07188497, -0.3219505, 1.0]], ['2, k, 14', [0.1006063, -0.64618, 1.0]], ['2, k, 15', [0.05789052, -0.7222764, 1.0]], ['2, k, 16', [0.231139, -0.01568011, 1.0]], ['2, k, 17', [0.2375275, -0.3379059, 1.0]], ['2, k, 18', [0.2304754, -0.6528184, 1.0]], ['2, k, 19', [0.2195431, -0.7233346, 1.0]], ['2, k, 20', [0.1768669, 0.5352687, 1.0]], ['2, k, 21', [-0.1114952, -0.1568619, 1.0]], ['2, k, 22', [-0.1359849, -0.06442642, 1.0]], ['2, k, 23', [0.3199518, 0.6161028, 1.0]], ['2, k, 24', [0.3996153, 0.5324311, 1.0]]]
[['2, k, 0', [0.1548695, -0.01332229, 1.0]], ['2, k, 1', [0.1675551, 0.3037071, 1.0]], ['2, k, 2', [0.1799243, 0.6103249, 1.0]], ['2, k, 3', [0.1847786, 0.7483242, 1.0]], ['2, k, 4', [-0.002571464, 0.4996102, 1.0]], ['2, k, 5', [-0.05117026, 0.2400781, 1.0]], ['2, k, 6', [-0.08283445, -0.02146126, 1.0]], ['2, k, 7', [-0.09392101, -0.08757893, 1.0]], ['2, k, 8', [0.3297882, 0.4811259, 1.0]], ['2, k, 9', [0.3772508, 0.2663796, 1.0]], ['2, k, 10', [0.341597, 0.4793574, 1.0]], ['2, k, 11', [0.3390934, 0.5397803, 1.0]], ['2, k, 12', [0.07398415, -0.01059994, 1.0]], ['2, k, 13', [0.07207182, -0.322104, 1.0]], ['2, k, 14', [0.1005266, -0.6461465, 1.0]], ['2, k, 15', [0.0596122, -0.7224265, 1.0]], ['2, k, 16', [0.2314228, -0.0157512, 1.0]], ['2, k, 17', [0.2377174, -0.3373458, 1.0]], ['2, k, 18', [0.2300242, -0.6527541, 1.0]], ['2, k, 19', [0.2210989, -0.7224702, 1.0]], ['2, k, 20', [0.1769989, 0.5352496, 1.0]], ['2, k, 21', [-0.1162914, -0.1572684, 1.0]], ['2, k, 22', [-0.1353635, -0.06161596, 1.0]], ['2, k, 23', [0.3202152, 0.6140898, 1.0]], ['2, k, 24', [0.4037396, 0.536373, 1.0]]]
[['2, k, 0', [0.1550555, -0.01343797, 1.0]], ['2, k, 1', [0.1679486, 0.3034355, 1.0]], ['2, k, 2', [0.1804346, 0.6098071, 1.0]], ['2, k, 3', [0.1862818, 0.7477238, 1.0]], ['2, k, 4', [-0.002142055, 0.500174, 1.0]], ['2, k, 5', [-0.05148904, 0.2413034, 1.0]], ['2, k, 6', [-0.08286267, -0.02155893, 1.0]], ['2, k, 7', [-0.09390185, -0.0877151, 1.0]], ['2, k, 8', [0.3293185, 0.4813693, 1.0]], ['2, k, 9', [0.3775719, 0.266805, 1.0]], ['2, k, 10', [0.3413987, 0.4732767, 1.0]], ['2, k, 11', [0.3390637, 0.5394435, 1.0]], ['2, k, 12', [0.07409821, -0.01071541, 1.0]], ['2, k, 13', [0.07225314, -0.3221768, 1.0]], ['2, k, 14', [0.100447, -0.646063, 1.0]], ['2, k, 15', [0.05469568, -0.7237502, 1.0]], ['2, k, 16', [0.231636, -0.01584464, 1.0]], ['2, k, 17', [0.2375775, -0.3369853, 1.0]], ['2, k, 18', [0.2296158, -0.6525483, 1.0]], ['2, k, 19', [0.2216587, -0.7223826, 1.0]], ['2, k, 20', [0.1774907, 0.5347905, 1.0]], ['2, k, 21', [-0.1124635, -0.1583399, 1.0]], ['2, k, 22', [-0.1366265, -0.06362926, 1.0]], ['2, k, 23', [0.3253496, 0.6116585, 1.0]], ['2, k, 24', [0.4046582, 0.5384755, 1.0]]]
[['2, k, 0', [0.1551138, -0.01353249, 1.0]], ['2, k, 1', [0.1682473, 0.3032059, 1.0]], ['2, k, 2', [0.1809979, 0.6093684, 1.0]], ['2, k, 3', [0.1879895, 0.7472049, 1.0]], ['2, k, 4', [-0.001704885, 0.5007724, 1.0]], ['2, k, 5', [-0.05123139, 0.242096, 1.0]], ['2, k, 6', [-0.08283442, -0.02082399, 1.0]], ['2, k, 7', [-0.09280507, -0.08622447, 1.0]], ['2, k, 8', [0.3565254, 0.4637698, 1.0]], ['2, k, 9', [0.3749935, 0.2466532, 1.0]], ['2, k, 10', [0.3408877, 0.4708214, 1.0]], ['2, k, 11', [0.3397576, 0.5351512, 1.0]], ['2, k, 12', [0.07408794, -0.01070059, 1.0]], ['2, k, 13', [0.07255726, -0.3238412, 1.0]], ['2, k, 14', [0.1006337, -0.6459339, 1.0]], ['2, k, 15', [0.05508733, -0.7235089, 1.0]], ['2, k, 16', [0.2319, -0.0163292, 1.0]], ['2, k, 17', [0.237534, -0.3369618, 1.0]], ['2, k, 18', [0.2294345, -0.6527429, 1.0]], ['2, k, 19', [0.2214485, -0.7229889, 1.0]], ['2, k, 20', [0.1779905, 0.5344019, 1.0]], ['2, k, 21', [-0.1094669, -0.151933, 1.0]], ['2, k, 22', [-0.1353025, -0.06296829, 1.0]], ['2, k, 23', [0.3267396, 0.605157, 1.0]], ['2, k, 24', [0.4048273, 0.5318797, 1.0]]]
[['2, k, 0', [0.1552083, -0.01392098, 1.0]], ['2, k, 1', [0.1683351, 0.3029915, 1.0]], ['2, k, 2', [0.1810245, 0.6092638, 1.0]], ['2, k, 3', [0.1894804, 0.7467053, 1.0]], ['2, k, 4', [-0.001615533, 0.5009164, 1.0]], ['2, k, 5', [-0.05097, 0.2412047, 1.0]], ['2, k, 6', [-0.08282649, -0.02082689, 1.0]], ['2, k, 7', [-0.09253, -0.0876741, 1.0]], ['2, k, 8', [0.3566171, 0.4636067, 1.0]], ['2, k, 9', [0.3745625, 0.2467349, 1.0]], ['2, k, 10', [0.3370396, 0.4648833, 1.0]], ['2, k, 11', [0.3398948, 0.51215, 1.0]], ['2, k, 12', [0.07406326, -0.01087099, 1.0]], ['2, k, 13', [0.07273891, -0.323876, 1.0]], ['2, k, 14', [0.1006826, -0.6458417, 1.0]], ['2, k, 15', [0.05020745, -0.7225125, 1.0]], ['2, k, 16', [0.2321205, -0.01693865, 1.0]], ['2, k, 17', [0.2375075, -0.3369699, 1.0]], ['2, k, 18', [0.2293535, -0.6533042, 1.0]], ['2, k, 19', [0.2230808, -0.7234005, 1.0]], ['2, k, 20', [0.1780322, 0.5342699, 1.0]], ['2, k, 21', [-0.110883, -0.1557745, 1.0]], ['2, k, 22', [-0.135929, -0.06458688, 1.0]], ['2, k, 23', [0.3240127, 0.5774422, 1.0]], ['2, k, 24', [0.4013031, 0.5073586, 1.0]]]
[['2, k, 0', [0.155273, -0.01452239, 1.0]], ['2, k, 1', [0.1684643, 0.3027005, 1.0]], ['2, k, 2', [0.1810926, 0.6091612, 1.0]], ['2, k, 3', [0.1900555, 0.7467556, 1.0]], ['2, k, 4', [-0.001514548, 0.5010297, 1.0]], ['2, k, 5', [-0.05081013, 0.2412815, 1.0]], ['2, k, 6', [-0.08281673, -0.02081971, 1.0]], ['2, k, 7', [-0.0931274, -0.08829235, 1.0]], ['2, k, 8', [0.356976, 0.4633744, 1.0]], ['2, k, 9', [0.3732365, 0.2471722, 1.0]], ['2, k, 10', [0.3375487, 0.4591626, 1.0]], ['2, k, 11', [0.3403765, 0.5026067, 1.0]], ['2, k, 12', [0.07399232, -0.01115433, 1.0]], ['2, k, 13', [0.07290745, -0.3259469, 1.0]], ['2, k, 14', [0.1005843, -0.6461955, 1.0]], ['2, k, 15', [0.04817664, -0.721617, 1.0]], ['2, k, 16', [0.2322523, -0.01783862, 1.0]], ['2, k, 17', [0.2374436, -0.337054, 1.0]], ['2, k, 18', [0.22957, -0.6531913, 1.0]], ['2, k, 19', [0.2238102, -0.723592, 1.0]], ['2, k, 20', [0.1781173, 0.5341254, 1.0]], ['2, k, 21', [-0.1104847, -0.1578678, 1.0]], ['2, k, 22', [-0.1361351, -0.06414993, 1.0]], ['2, k, 23', [0.3287978, 0.5662161, 1.0]], ['2, k, 24', [0.4007932, 0.4947881, 1.0]]]
[['2, k, 0', [0.1547995, -0.01628884, 1.0]], ['2, k, 1', [0.1681502, 0.3020971, 1.0]], ['2, k, 2', [0.1807696, 0.6091029, 1.0]], ['2, k, 3', [0.1905046, 0.7467005, 1.0]], ['2, k, 4', [-0.001534637, 0.5011126, 1.0]], ['2, k, 5', [-0.05067253, 0.2410051, 1.0]], ['2, k, 6', [-0.08276847, -0.02064561, 1.0]], ['2, k, 7', [-0.09204774, -0.08795654, 1.0]], ['2, k, 8', [0.3590285, 0.456657, 1.0]], ['2, k, 9', [0.3724901, 0.2405225, 1.0]], ['2, k, 10', [0.3397753, 0.4480199, 1.0]], ['2, k, 11', [0.3410425, 0.4774125, 1.0]], ['2, k, 12', [0.07344614, -0.0123125, 1.0]], ['2, k, 13', [0.0727946, -0.3258283, 1.0]], ['2, k, 14', [0.1006593, -0.6462834, 1.0]], ['2, k, 15', [0.05209249, -0.7222796, 1.0]], ['2, k, 16', [0.2318019, -0.02016586, 1.0]], ['2, k, 17', [0.2369962, -0.3386237, 1.0]], ['2, k, 18', [0.2294329, -0.6532027, 1.0]], ['2, k, 19', [0.2244476, -0.7240156, 1.0]], ['2, k, 20', [0.1778141, 0.5339594, 1.0]], ['2, k, 21', [-0.1049326, -0.1570773, 1.0]], ['2, k, 22', [-0.1326218, -0.06168801, 1.0]], ['2, k, 23', [0.3323044, 0.5374686, 1.0]], ['2, k, 24', [0.3582506, 0.4727115, 1.0]]]
[['2, k, 0', [0.1551687, -0.01738835, 1.0]], ['2, k, 1', [0.1681746, 0.3015431, 1.0]], ['2, k, 2', [0.180582, 0.6088722, 1.0]], ['2, k, 3', [0.1908113, 0.7466604, 1.0]], ['2, k, 4', [-0.001526055, 0.5010706, 1.0]], ['2, k, 5', [-0.05070445, 0.2409791, 1.0]], ['2, k, 6', [-0.08265345, -0.02076687, 1.0]], ['2, k, 7', [-0.09298262, -0.08819018, 1.0]], ['2, k, 8', [0.3434425, 0.4664091, 1.0]], ['2, k, 9', [0.3748126, 0.251115, 1.0]], ['2, k, 10', [0.3392551, 0.4259, 1.0]], ['2, k, 11', [0.3402647, 0.4533268, 1.0]], ['2, k, 12', [0.07374167, -0.01382065, 1.0]], ['2, k, 13', [0.07364777, -0.3271386, 1.0]], ['2, k, 14', [0.1007223, -0.6462215, 1.0]], ['2, k, 15', [0.05324942, -0.7228166, 1.0]], ['2, k, 16', [0.2321274, -0.02080748, 1.0]], ['2, k, 17', [0.2370331, -0.3396339, 1.0]], ['2, k, 18', [0.2302015, -0.6530932, 1.0]], ['2, k, 19', [0.2242142, -0.7239883, 1.0]], ['2, k, 20', [0.1776755, 0.5336743, 1.0]], ['2, k, 21', [-0.1103399, -0.1577571, 1.0]], ['2, k, 22', [-0.1349449, -0.06435819, 1.0]], ['2, k, 23', [0.3309433, 0.5125192, 1.0]], ['2, k, 24', [0.3951383, 0.4506244, 1.0]]]
[['2, k, 0', [0.1558464, -0.01837973, 1.0]], ['2, k, 1', [0.1682305, 0.301054, 1.0]], ['2, k, 2', [0.1801316, 0.608768, 1.0]], ['2, k, 3', [0.1910525, 0.7468683, 1.0]], ['2, k, 4', [-0.001605204, 0.5009441, 1.0]], ['2, k, 5', [-0.0508423, 0.2401593, 1.0]], ['2, k, 6', [-0.08280158, -0.02097477, 1.0]], ['2, k, 7', [-0.09264238, -0.08639804, 1.0]], ['2, k, 8', [0.3313281, 0.4745068, 1.0]], ['2, k, 9', [0.3731342, 0.2601905, 1.0]], ['2, k, 10', [0.3362773, 0.4234334, 1.0]], ['2, k, 11', [0.3396257, 0.426046, 1.0]], ['2, k, 12', [0.07442994, -0.01545037, 1.0]], ['2, k, 13', [0.07374436, -0.327843, 1.0]], ['2, k, 14', [0.101005, -0.6461937, 1.0]], ['2, k, 15', [0.0544083, -0.7235132, 1.0]], ['2, k, 16', [0.2327189, -0.02120362, 1.0]], ['2, k, 17', [0.2372555, -0.3411909, 1.0]], ['2, k, 18', [0.2298029, -0.6531568, 1.0]], ['2, k, 19', [0.2211443, -0.724718, 1.0]], ['2, k, 20', [0.1773568, 0.5334782, 1.0]], ['2, k, 21', [-0.1046457, -0.1535175, 1.0]], ['2, k, 22', [-0.1361328, -0.06357539, 1.0]], ['2, k, 23', [0.3271334, 0.4787743, 1.0]], ['2, k, 24', [0.3935273, 0.4302588, 1.0]]]
[['2, k, 0', [0.1559058, -0.01850364, 1.0]], ['2, k, 1', [0.1681551, 0.3008906, 1.0]], ['2, k, 2', [0.179719, 0.6085591, 1.0]], ['2, k, 3', [0.191093, 0.7468278, 1.0]], ['2, k, 4', [-0.001674885, 0.5008209, 1.0]], ['2, k, 5', [-0.05102522, 0.2366713, 1.0]], ['2, k, 6', [-0.08280413, -0.02099315, 1.0]], ['2, k, 7', [-0.09117606, -0.08744244, 1.0]], ['2, k, 8', [0.3287886, 0.4794181, 1.0]], ['2, k, 9', [0.3721306, 0.2653911, 1.0]], ['2, k, 10', [0.3370823, 0.3640537, 1.0]], ['2, k, 11', [0.3374064, 0.3965424, 1.0]], ['2, k, 12', [0.07451647, -0.01568388, 1.0]], ['2, k, 13', [0.07374249, -0.329042, 1.0]], ['2, k, 14', [0.1006933, -0.6475466, 1.0]], ['2, k, 15', [0.05658962, -0.7251829, 1.0]], ['2, k, 16', [0.2327373, -0.02122935, 1.0]], ['2, k, 17', [0.237216, -0.3424048, 1.0]], ['2, k, 18', [0.2298264, -0.6523464, 1.0]], ['2, k, 19', [0.2170034, -0.724871, 1.0]], ['2, k, 20', [0.1770559, 0.533274, 1.0]], ['2, k, 21', [-0.1040773, -0.1533976, 1.0]], ['2, k, 22', [-0.135562, -0.064014, 1.0]], ['2, k, 23', [0.3345084, 0.4407841, 1.0]], ['2, k, 24', [0.3870851, 0.4008933, 1.0]]]
[['2, k, 0', [0.1562068, -0.01878858, 1.0]], ['2, k, 1', [0.1680213, 0.3006957, 1.0]], ['2, k, 2', [0.1788091, 0.6084216, 1.0]], ['2, k, 3', [0.1910996, 0.7469381, 1.0]], ['2, k, 4', [-0.00175045, 0.5006357, 1.0]], ['2, k, 5', [-0.05080749, 0.2356613, 1.0]], ['2, k, 6', [-0.08266414, -0.02100484, 1.0]], ['2, k, 7', [-0.09226283, -0.08680266, 1.0]], ['2, k, 8', [0.3293524, 0.4812798, 1.0]], ['2, k, 9', [0.3720887, 0.2668063, 1.0]], ['2, k, 10', [0.3344674, 0.342806, 1.0]], ['2, k, 11', [0.336277, 0.365472, 1.0]], ['2, k, 12', [0.07481161, -0.01629176, 1.0]], ['2, k, 13', [0.07404733, -0.3297171, 1.0]], ['2, k, 14', [0.1008898, -0.6473966, 1.0]], ['2, k, 15', [0.03118896, -0.7148438, 1.0]], ['2, k, 16', [0.2330065, -0.02124576, 1.0]], ['2, k, 17', [0.2377087, -0.3433118, 1.0]], ['2, k, 18', [0.2295447, -0.6527035, 1.0]], ['2, k, 19', [0.2191437, -0.7256982, 1.0]], ['2, k, 20', [0.1764112, 0.5331044, 1.0]], ['2, k, 21', [-0.1071456, -0.1522271, 1.0]], ['2, k, 22', [-0.1358058, -0.06424319, 1.0]], ['2, k, 23', [0.3381912, 0.3993255, 1.0]], ['2, k, 24', [0.3850098, 0.3791054, 1.0]]]
[['2, k, 0', [0.1563672, -0.01872625, 1.0]], ['2, k, 1', [0.1677444, 0.3007235, 1.0]], ['2, k, 2', [0.1772147, 0.6085384, 1.0]], ['2, k, 3', [0.1906432, 0.7471665, 1.0]], ['2, k, 4', [-0.002158131, 0.5003966, 1.0]], ['2, k, 5', [-0.05073373, 0.2355443, 1.0]], ['2, k, 6', [-0.08244496, -0.02083129, 1.0]], ['2, k, 7', [-0.09217132, -0.08691892, 1.0]], ['2, k, 8', [0.3364318, 0.4846059, 1.0]], ['2, k, 9', [0.3827229, 0.2703187, 1.0]], ['2, k, 10', [0.3214678, 0.246337, 1.0]], ['2, k, 11', [0.3314108, 0.2760165, 1.0]], ['2, k, 12', [0.07493503, -0.01624753, 1.0]], ['2, k, 13', [0.07419818, -0.3296296, 1.0]], ['2, k, 14', [0.1009713, -0.6474298, 1.0]], ['2, k, 15', [0.06534239, -0.7258882, 1.0]], ['2, k, 16', [0.2331786, -0.02111579, 1.0]], ['2, k, 17', [0.2378542, -0.3437673, 1.0]], ['2, k, 18', [0.2310608, -0.6517846, 1.0]], ['2, k, 19', [0.2215585, -0.7244154, 1.0]], ['2, k, 20', [0.1752314, 0.5331817, 1.0]], ['2, k, 21', [-0.1066728, -0.1529047, 1.0]], ['2, k, 22', [-0.1352597, -0.06543726, 1.0]], ['2, k, 23', [0.3344763, 0.287122, 1.0]], ['2, k, 24', [0.3830659, 0.2998669, 1.0]]]
[['2, k, 0', [0.156496, -0.0187108, 1.0]], ['2, k, 1', [0.1677548, 0.3007585, 1.0]], ['2, k, 2', [0.177193, 0.6086227, 1.0]], ['2, k, 3', [0.1900472, 0.747669, 1.0]], ['2, k, 4', [-0.002153344, 0.5003843, 1.0]], ['2, k, 5', [-0.0505447, 0.2351537, 1.0]], ['2, k, 6', [-0.0822312, -0.02098145, 1.0]], ['2, k, 7', [-0.09064239, -0.08758349, 1.0]], ['2, k, 8', [0.3389541, 0.484926, 1.0]], ['2, k, 9', [0.3455174, 0.1999692, 1.0]], ['2, k, 10', [0.3405533, 0.2430384, 1.0]], ['2, k, 11', [0.3358216, 0.246234, 1.0]], ['2, k, 12', [0.0750595, -0.01625195, 1.0]], ['2, k, 13', [0.07427757, -0.3290177, 1.0]], ['2, k, 14', [0.1008737, -0.6470314, 1.0]], ['2, k, 15', [0.05145008, -0.7242916, 1.0]], ['2, k, 16', [0.2332855, -0.02104603, 1.0]], ['2, k, 17', [0.2379968, -0.344068, 1.0]], ['2, k, 18', [0.2305844, -0.6511836, 1.0]], ['2, k, 19', [0.2218932, -0.7242999, 1.0]], ['2, k, 20', [0.1752131, 0.533241, 1.0]], ['2, k, 21', [-0.1046927, -0.1548981, 1.0]], ['2, k, 22', [-0.1337379, -0.06378773, 1.0]], ['2, k, 23', [0.3394437, 0.2513427, 1.0]], ['2, k, 24', [0.3848238, 0.2667519, 1.0]]]
[['2, k, 0', [0.1560992, -0.01888768, 1.0]], ['2, k, 1', [0.1672833, 0.3005568, 1.0]], ['2, k, 2', [0.1767047, 0.6084689, 1.0]], ['2, k, 3', [0.1885542, 0.7481706, 1.0]], ['2, k, 4', [-0.002586239, 0.4999078, 1.0]], ['2, k, 5', [-0.04978204, 0.2328031, 1.0]], ['2, k, 6', [-0.08187646, -0.02124517, 1.0]], ['2, k, 7', [-0.09028196, -0.08777539, 1.0]], ['2, k, 8', [0.339194, 0.4842612, 1.0]], ['2, k, 9', [0.3410692, 0.2543941, 1.0]], ['2, k, 10', [0.3490478, 0.2047379, 1.0]], ['2, k, 11', [0.3474081, 0.190804, 1.0]], ['2, k, 12', [0.07464182, -0.01636532, 1.0]], ['2, k, 13', [0.07456693, -0.329189, 1.0]], ['2, k, 14', [0.101023, -0.646742, 1.0]], ['2, k, 15', [0.05261392, -0.7243562, 1.0]], ['2, k, 16', [0.2328996, -0.02121441, 1.0]], ['2, k, 17', [0.2379517, -0.3443334, 1.0]], ['2, k, 18', [0.2307669, -0.6509826, 1.0]], ['2, k, 19', [0.2232666, -0.7239175, 1.0]], ['2, k, 20', [0.1747117, 0.5330718, 1.0]], ['2, k, 21', [-0.1052617, -0.1567374, 1.0]], ['2, k, 22', [-0.1328668, -0.06582008, 1.0]], ['2, k, 23', [0.3302012, 0.1837881, 1.0]], ['2, k, 24', [0.3849022, 0.2086263, 1.0]]]
[['2, k, 0', [0.1561895, -0.01880169, 1.0]], ['2, k, 1', [0.1672394, 0.3005881, 1.0]], ['2, k, 2', [0.1764137, 0.6085622, 1.0]], ['2, k, 3', [0.1872162, 0.7488809, 1.0]], ['2, k, 4', [-0.002785036, 0.4996314, 1.0]], ['2, k, 5', [-0.04970261, 0.2327582, 1.0]], ['2, k, 6', [-0.0811016, -0.02142215, 1.0]], ['2, k, 7', [-0.0910335, -0.08679082, 1.0]], ['2, k, 8', [0.342317, 0.4844448, 1.0]], ['2, k, 9', [0.354467, 0.2486716, 1.0]], ['2, k, 10', [0.3530025, 0.126261, 1.0]], ['2, k, 11', [0.3478456, 0.1188165, 1.0]], ['2, k, 12', [0.07474659, -0.01628503, 1.0]], ['2, k, 13', [0.07483236, -0.3308842, 1.0]], ['2, k, 14', [0.1009605, -0.6470491, 1.0]], ['2, k, 15', [0.05340732, -0.7244965, 1.0]], ['2, k, 16', [0.2329607, -0.02109934, 1.0]], ['2, k, 17', [0.2378835, -0.3452779, 1.0]], ['2, k, 18', [0.2304779, -0.6510893, 1.0]], ['2, k, 19', [0.2154303, -0.7243902, 1.0]], ['2, k, 20', [0.1744947, 0.533144, 1.0]], ['2, k, 21', [-0.109216, -0.1561298, 1.0]], ['2, k, 22', [-0.1351261, -0.0646155, 1.0]], ['2, k, 23', [0.3439073, 0.09209829, 1.0]], ['2, k, 24', [0.3802767, 0.1424652, 1.0]]]
[['2, k, 0', [0.1562747, -0.01870129, 1.0]], ['2, k, 1', [0.1672436, 0.3006484, 1.0]], ['2, k, 2', [0.176343, 0.6086915, 1.0]], ['2, k, 3', [0.1862051, 0.7490431, 1.0]], ['2, k, 4', [-0.00280626, 0.4996371, 1.0]], ['2, k, 5', [-0.04969191, 0.232729, 1.0]], ['2, k, 6', [-0.08097038, -0.0214215, 1.0]], ['2, k, 7', [-0.09043292, -0.08678333, 1.0]], ['2, k, 8', [0.343391, 0.4844921, 1.0]], ['2, k, 9', [0.371003, 0.2660448, 1.0]], ['2, k, 10', [0.3476388, 0.1061149, 1.0]], ['2, k, 11', [0.348042, 0.09324794, 1.0]], ['2, k, 12', [0.07485548, -0.01617062, 1.0]], ['2, k, 13', [0.07545477, -0.3314672, 1.0]], ['2, k, 14', [0.1009092, -0.6472878, 1.0]], ['2, k, 15', [0.05868754, -0.724025, 1.0]], ['2, k, 16', [0.2330293, -0.02097408, 1.0]], ['2, k, 17', [0.2379072, -0.3457752, 1.0]], ['2, k, 18', [0.2309747, -0.6510614, 1.0]], ['2, k, 19', [0.2165412, -0.724075, 1.0]], ['2, k, 20', [0.1744388, 0.5332523, 1.0]], ['2, k, 21', [-0.1049358, -0.1521974, 1.0]], ['2, k, 22', [-0.133269, -0.06436367, 1.0]], ['2, k, 23', [0.3296952, 0.05440018, 1.0]], ['2, k, 24', [0.3858885, 0.1097316, 1.0]]]
[['2, k, 0', [0.1564261, -0.0187012, 1.0]], ['2, k, 1', [0.1672377, 0.3006529, 1.0]], ['2, k, 2', [0.1761074, 0.6087729, 1.0]], ['2, k, 3', [0.1851102, 0.7494672, 1.0]], ['2, k, 4', [-0.002915238, 0.4994965, 1.0]], ['2, k, 5', [-0.04950877, 0.2324962, 1.0]], ['2, k, 6', [-0.08071335, -0.02120972, 1.0]], ['2, k, 7', [-0.08994915, -0.08731236, 1.0]], ['2, k, 8', [0.3442607, 0.4847312, 1.0]], ['2, k, 9', [0.3712356, 0.266208, 1.0]], ['2, k, 10', [0.3499275, 0.1033439, 1.0]], ['2, k, 11', [0.3527193, 0.07097693, 1.0]], ['2, k, 12', [0.07504421, -0.01621097, 1.0]], ['2, k, 13', [0.0755027, -0.3311255, 1.0]], ['2, k, 14', [0.1013391, -0.6481584, 1.0]], ['2, k, 15', [0.05673571, -0.7247199, 1.0]], ['2, k, 16', [0.2331344, -0.02092487, 1.0]], ['2, k, 17', [0.2379853, -0.3458463, 1.0]], ['2, k, 18', [0.2310954, -0.6510791, 1.0]], ['2, k, 19', [0.2178588, -0.7242798, 1.0]], ['2, k, 20', [0.174275, 0.5333053, 1.0]], ['2, k, 21', [-0.110761, -0.1566895, 1.0]], ['2, k, 22', [-0.1315276, -0.06123197, 1.0]], ['2, k, 23', [0.342149, 0.02971839, 1.0]], ['2, k, 24', [0.3890658, 0.09325821, 1.0]]]
[['2, k, 0', [0.1559807, -0.0185362, 1.0]], ['2, k, 1', [0.1669682, 0.300758, 1.0]], ['2, k, 2', [0.1759807, 0.6088745, 1.0]], ['2, k, 3', [0.184231, 0.7496462, 1.0]], ['2, k, 4', [-0.002987602, 0.4997132, 1.0]], ['2, k, 5', [-0.04939803, 0.2322264, 1.0]], ['2, k, 6', [-0.08064713, -0.02133381, 1.0]], ['2, k, 7', [-0.0913664, -0.08844407, 1.0]], ['2, k, 8', [0.3450039, 0.4847046, 1.0]], ['2, k, 9', [0.3714351, 0.2661583, 1.0]], ['2, k, 10', [0.3502029, 0.09415408, 1.0]], ['2, k, 11', [0.3566335, 0.04872407, 1.0]], ['2, k, 12', [0.07463958, -0.01591093, 1.0]], ['2, k, 13', [0.07522208, -0.3311986, 1.0]], ['2, k, 14', [0.1013365, -0.6480566, 1.0]], ['2, k, 15', [0.05805812, -0.7245548, 1.0]], ['2, k, 16', [0.2325823, -0.020853, 1.0]], ['2, k, 17', [0.2381013, -0.3459347, 1.0]], ['2, k, 18', [0.2305935, -0.6507213, 1.0]], ['2, k, 19', [0.2146818, -0.7240629, 1.0]], ['2, k, 20', [0.1741012, 0.5334055, 1.0]], ['2, k, 21', [-0.1099358, -0.1570432, 1.0]], ['2, k, 22', [-0.1342014, -0.06490619, 1.0]], ['2, k, 23', [0.3417428, 0.00309177, 1.0]], ['2, k, 24', [0.3939617, 0.0752288, 1.0]]]
