[['2, k, 0', [0.0320035, -0.394373, 1.0]], ['2, k, 1', [0.00882675, -0.0807108, 1.0]], ['2, k, 2', [-0.0137987, 0.225279, 1.0]], ['2, k, 3', [-0.0227805, 0.377396, 1.0]], ['2, k, 4', [-0.181828, 0.116979, 1.0]], ['2, k, 5', [-0.279068, -0.146839, 1.0]], ['2, k, 6', [-0.350736, -0.36232, 1.0]], ['2, k, 7', [-0.352842, -0.434008, 1.0]], ['2, k, 8', [0.159902, 0.121049, 1.0]], ['2, k, 9', [0.281325, -0.124875, 1.0]], ['2, k, 10', [0.344132, -0.34068, 1.0]], ['2, k, 11', [0.346126, -0.400661, 1.0]], ['2, k, 12', [-0.0464373, -0.389626, 1.0]], ['2, k, 13', [-0.0585995, -0.798891, 1.0]], ['2, k, 14', [-0.0700248, -1.15105, 1.0]], ['2, k, 15', [-0.078064, -1.19434, 1.0]], ['2, k, 16', [0.109539, -0.387831, 1.0]], ['2, k, 17', [0.141552, -0.798359, 1.0]], ['2, k, 18', [0.145354, -1.14899, 1.0]], ['2, k, 19', [0.177002, -1.21289, 1.0]], ['2, k, 20', [-0.00821698, 0.149829, 1.0]], ['2, k, 21', [-0.36922, -0.482962, 1.0]], ['2, k, 22', [-0.278531, -0.454014, 1.0]], ['2, k, 23', [0.346689, -0.4502, 1.0]], ['2, k, 24', [0.389932, -0.391626, 1.0]]]
[['2, k, 0', [0.0265873, -0.38608, 1.0]], ['2, k, 1', [0.00696355, -0.0710178, 1.0]], ['2, k, 2', [-0.012538, 0.238709, 1.0]], ['2, k, 3', [-0.020093, 0.390468, 1.0]], ['2, k, 4', [-0.17559, 0.133824, 1.0]], ['2, k, 5', [-0.268348, -0.101115, 1.0]], ['2, k, 6', [-0.338119, -0.309311, 1.0]], ['2, k, 7', [-0.343056, -0.386248, 1.0]], ['2, k, 8', [0.154231, 0.141255, 1.0]], ['2, k, 9', [0.276973, -0.085131, 1.0]], ['2, k, 10', [0.353752, -0.299283, 1.0]], ['2, k, 11', [0.360465, -0.364958, 1.0]], ['2, k, 12', [-0.0512884, -0.385133, 1.0]], ['2, k, 13', [-0.0597206, -0.792815, 1.0]], ['2, k, 14', [-0.06716, -1.1538, 1.0]], ['2, k, 15', [-0.0861291, -1.20953, 1.0]], ['2, k, 16', [0.103711, -0.376261, 1.0]], ['2, k, 17', [0.136566, -0.783783, 1.0]], ['2, k, 18', [0.145245, -1.14679, 1.0]], ['2, k, 19', [0.173125, -1.20629, 1.0]], ['2, k, 20', [-0.00775978, 0.162359, 1.0]], ['2, k, 21', [-0.351953, -0.425504, 1.0]], ['2, k, 22', [-0.268135, -0.402217, 1.0]], ['2, k, 23', [0.379317, -0.400423, 1.0]], ['2, k, 24', [0.276425, -0.386241, 1.0]]]
[['2, k, 0', [0.0267826, -0.387013, 1.0]], ['2, k, 1', [0.00727252, -0.071572, 1.0]], ['2, k, 2', [-0.0119959, 0.238182, 1.0]], ['2, k, 3', [-0.0196978, 0.389775, 1.0]], ['2, k, 4', [-0.176001, 0.133064, 1.0]], ['2, k, 5', [-0.266765, -0.108143, 1.0]], ['2, k, 6', [-0.338078, -0.321494, 1.0]], ['2, k, 7', [-0.340977, -0.396968, 1.0]], ['2, k, 8', [0.155274, 0.139705, 1.0]], ['2, k, 9', [0.278929, -0.0907098, 1.0]], ['2, k, 10', [0.356197, -0.309456, 1.0]], ['2, k, 11', [0.361771, -0.374093, 1.0]], ['2, k, 12', [-0.0512051, -0.386247, 1.0]], ['2, k, 13', [-0.0598118, -0.792648, 1.0]], ['2, k, 14', [-0.0671618, -1.15365, 1.0]], ['2, k, 15', [-0.0884741, -1.20904, 1.0]], ['2, k, 16', [0.103997, -0.376947, 1.0]], ['2, k, 17', [0.136651, -0.784017, 1.0]], ['2, k, 18', [0.145274, -1.14693, 1.0]], ['2, k, 19', [0.183049, -1.201, 1.0]], ['2, k, 20', [-0.00727198, 0.161815, 1.0]], ['2, k, 21', [-0.349907, -0.439088, 1.0]], ['2, k, 22', [-0.263659, -0.41431, 1.0]], ['2, k, 23', [0.380683, -0.412583, 1.0]], ['2, k, 24', [0.282056, -0.398904, 1.0]]]
[['2, k, 0', [0.0270673, -0.387893, 1.0]], ['2, k, 1', [0.00767087, -0.0722743, 1.0]], ['2, k, 2', [-0.0114188, 0.237332, 1.0]], ['2, k, 3', [-0.0195561, 0.388789, 1.0]], ['2, k, 4', [-0.176091, 0.132792, 1.0]], ['2, k, 5', [-0.267004, -0.115213, 1.0]], ['2, k, 6', [-0.336293, -0.328156, 1.0]], ['2, k, 7', [-0.340343, -0.407452, 1.0]], ['2, k, 8', [0.156038, 0.138896, 1.0]], ['2, k, 9', [0.281163, -0.0949718, 1.0]], ['2, k, 10', [0.356861, -0.31985, 1.0]], ['2, k, 11', [0.364015, -0.381831, 1.0]], ['2, k, 12', [-0.050989, -0.387039, 1.0]], ['2, k, 13', [-0.0597177, -0.793037, 1.0]], ['2, k, 14', [-0.0669017, -1.1541, 1.0]], ['2, k, 15', [-0.0874847, -1.20837, 1.0]], ['2, k, 16', [0.10434, -0.37783, 1.0]], ['2, k, 17', [0.137183, -0.784617, 1.0]], ['2, k, 18', [0.145768, -1.14632, 1.0]], ['2, k, 19', [0.183539, -1.20522, 1.0]], ['2, k, 20', [-0.0067333, 0.160998, 1.0]], ['2, k, 21', [-0.345055, -0.451529, 1.0]], ['2, k, 22', [-0.267245, -0.426187, 1.0]], ['2, k, 23', [0.381184, -0.421746, 1.0]], ['2, k, 24', [0.28599, -0.405639, 1.0]]]
[['2, k, 0', [0.0280422, -0.389056, 1.0]], ['2, k, 1', [0.00804767, -0.0728355, 1.0]], ['2, k, 2', [-0.0115928, 0.236986, 1.0]], ['2, k, 3', [-0.0195525, 0.388712, 1.0]], ['2, k, 4', [-0.175988, 0.132242, 1.0]], ['2, k, 5', [-0.2648, -0.119554, 1.0]], ['2, k, 6', [-0.334053, -0.335861, 1.0]], ['2, k, 7', [-0.335519, -0.415569, 1.0]], ['2, k, 8', [0.15663, 0.138231, 1.0]], ['2, k, 9', [0.282455, -0.0994394, 1.0]], ['2, k, 10', [0.357623, -0.325515, 1.0]], ['2, k, 11', [0.364497, -0.388994, 1.0]], ['2, k, 12', [-0.0502832, -0.388205, 1.0]], ['2, k, 13', [-0.0595534, -0.789195, 1.0]], ['2, k, 14', [-0.0648501, -1.14971, 1.0]], ['2, k, 15', [-0.0869478, -1.20767, 1.0]], ['2, k, 16', [0.105593, -0.378901, 1.0]], ['2, k, 17', [0.137339, -0.785271, 1.0]], ['2, k, 18', [0.145764, -1.14654, 1.0]], ['2, k, 19', [0.183105, -1.20909, 1.0]], ['2, k, 20', [-0.00676255, 0.160599, 1.0]], ['2, k, 21', [-0.338705, -0.461109, 1.0]], ['2, k, 22', [-0.256047, -0.433839, 1.0]], ['2, k, 23', [0.384262, -0.428985, 1.0]], ['2, k, 24', [0.285782, -0.41301, 1.0]]]
[['2, k, 0', [0.0280185, -0.38988, 1.0]], ['2, k, 1', [0.00795964, -0.0733027, 1.0]], ['2, k, 2', [-0.0117177, 0.236661, 1.0]], ['2, k, 3', [-0.019572, 0.388398, 1.0]], ['2, k, 4', [-0.17597, 0.131495, 1.0]], ['2, k, 5', [-0.263673, -0.122653, 1.0]], ['2, k, 6', [-0.330769, -0.341632, 1.0]], ['2, k, 7', [-0.329147, -0.42302, 1.0]], ['2, k, 8', [0.157678, 0.137258, 1.0]], ['2, k, 9', [0.282842, -0.102676, 1.0]], ['2, k, 10', [0.358308, -0.330877, 1.0]], ['2, k, 11', [0.366605, -0.393548, 1.0]], ['2, k, 12', [-0.0502609, -0.388649, 1.0]], ['2, k, 13', [-0.0594868, -0.788806, 1.0]], ['2, k, 14', [-0.0648678, -1.15107, 1.0]], ['2, k, 15', [-0.0859942, -1.20728, 1.0]], ['2, k, 16', [0.105499, -0.380146, 1.0]], ['2, k, 17', [0.137357, -0.786567, 1.0]], ['2, k, 18', [0.145541, -1.14664, 1.0]], ['2, k, 19', [0.182765, -1.21153, 1.0]], ['2, k, 20', [-0.00687661, 0.160239, 1.0]], ['2, k, 21', [-0.329343, -0.470265, 1.0]], ['2, k, 22', [-0.23876, -0.437244, 1.0]], ['2, k, 23', [0.382508, -0.434252, 1.0]], ['2, k, 24', [0.283179, -0.41597, 1.0]]]
[['2, k, 0', [0.0282604, -0.390622, 1.0]], ['2, k, 1', [0.00840659, -0.0739808, 1.0]], ['2, k, 2', [-0.0110024, 0.235883, 1.0]], ['2, k, 3', [-0.0196242, 0.388025, 1.0]], ['2, k, 4', [-0.17617, 0.130473, 1.0]], ['2, k, 5', [-0.263251, -0.127098, 1.0]], ['2, k, 6', [-0.328654, -0.347214, 1.0]], ['2, k, 7', [-0.327938, -0.427753, 1.0]], ['2, k, 8', [0.158276, 0.136238, 1.0]], ['2, k, 9', [0.282998, -0.105093, 1.0]], ['2, k, 10', [0.359492, -0.333733, 1.0]], ['2, k, 11', [0.366804, -0.397414, 1.0]], ['2, k, 12', [-0.0499926, -0.389268, 1.0]], ['2, k, 13', [-0.0591821, -0.790352, 1.0]], ['2, k, 14', [-0.065351, -1.15263, 1.0]], ['2, k, 15', [-0.0850919, -1.20696, 1.0]], ['2, k, 16', [0.105702, -0.380936, 1.0]], ['2, k, 17', [0.137522, -0.78702, 1.0]], ['2, k, 18', [0.145636, -1.14643, 1.0]], ['2, k, 19', [0.181778, -1.21062, 1.0]], ['2, k, 20', [-0.00622812, 0.159483, 1.0]], ['2, k, 21', [-0.328046, -0.474487, 1.0]], ['2, k, 22', [-0.240125, -0.446227, 1.0]], ['2, k, 23', [0.384831, -0.4391, 1.0]], ['2, k, 24', [0.282234, -0.423591, 1.0]]]
[['2, k, 0', [0.0280357, -0.391071, 1.0]], ['2, k, 1', [0.00843082, -0.0745037, 1.0]], ['2, k, 2', [-0.0106335, 0.23512, 1.0]], ['2, k, 3', [-0.01959, 0.387678, 1.0]], ['2, k, 4', [-0.176162, 0.129676, 1.0]], ['2, k, 5', [-0.263442, -0.131321, 1.0]], ['2, k, 6', [-0.327916, -0.354402, 1.0]], ['2, k, 7', [-0.328326, -0.433157, 1.0]], ['2, k, 8', [0.158687, 0.135605, 1.0]], ['2, k, 9', [0.283571, -0.10778, 1.0]], ['2, k, 10', [0.360504, -0.33607, 1.0]], ['2, k, 11', [0.366966, -0.3995, 1.0]], ['2, k, 12', [-0.0501364, -0.389509, 1.0]], ['2, k, 13', [-0.0589558, -0.790842, 1.0]], ['2, k, 14', [-0.0664994, -1.15859, 1.0]], ['2, k, 15', [-0.0847381, -1.21106, 1.0]], ['2, k, 16', [0.105401, -0.381604, 1.0]], ['2, k, 17', [0.137641, -0.787103, 1.0]], ['2, k, 18', [0.144474, -1.1417, 1.0]], ['2, k, 19', [0.182863, -1.21104, 1.0]], ['2, k, 20', [-0.00595009, 0.158784, 1.0]], ['2, k, 21', [-0.331787, -0.482651, 1.0]], ['2, k, 22', [-0.240965, -0.4502, 1.0]], ['2, k, 23', [0.382761, -0.443017, 1.0]], ['2, k, 24', [0.28364, -0.425712, 1.0]]]
[['2, k, 0', [0.0281681, -0.391415, 1.0]], ['2, k, 1', [0.00857425, -0.0747368, 1.0]], ['2, k, 2', [-0.0105012, 0.23494, 1.0]], ['2, k, 3', [-0.0197265, 0.387396, 1.0]], ['2, k, 4', [-0.176156, 0.128838, 1.0]], ['2, k, 5', [-0.263465, -0.134003, 1.0]], ['2, k, 6', [-0.327415, -0.355836, 1.0]], ['2, k, 7', [-0.3272, -0.436411, 1.0]], ['2, k, 8', [0.159079, 0.135129, 1.0]], ['2, k, 9', [0.284344, -0.110212, 1.0]], ['2, k, 10', [0.361303, -0.338866, 1.0]], ['2, k, 11', [0.367536, -0.401618, 1.0]], ['2, k, 12', [-0.0499104, -0.389761, 1.0]], ['2, k, 13', [-0.058467, -0.790621, 1.0]], ['2, k, 14', [-0.0670046, -1.15374, 1.0]], ['2, k, 15', [-0.0841883, -1.20606, 1.0]], ['2, k, 16', [0.105442, -0.382007, 1.0]], ['2, k, 17', [0.137876, -0.786752, 1.0]], ['2, k, 18', [0.144528, -1.14147, 1.0]], ['2, k, 19', [0.181619, -1.20474, 1.0]], ['2, k, 20', [-0.00581105, 0.158588, 1.0]], ['2, k, 21', [-0.334071, -0.48443, 1.0]], ['2, k, 22', [-0.243188, -0.454804, 1.0]], ['2, k, 23', [0.384159, -0.444262, 1.0]], ['2, k, 24', [0.284598, -0.427136, 1.0]]]
[['2, k, 0', [0.0286137, -0.391735, 1.0]], ['2, k, 1', [0.00891481, -0.0750723, 1.0]], ['2, k, 2', [-0.0103469, 0.234466, 1.0]], ['2, k, 3', [-0.0200115, 0.387107, 1.0]], ['2, k, 4', [-0.176276, 0.128438, 1.0]], ['2, k, 5', [-0.26363, -0.136147, 1.0]], ['2, k, 6', [-0.326733, -0.356942, 1.0]], ['2, k, 7', [-0.328971, -0.438184, 1.0]], ['2, k, 8', [0.159569, 0.134592, 1.0]], ['2, k, 9', [0.2851, -0.112208, 1.0]], ['2, k, 10', [0.361328, -0.340206, 1.0]], ['2, k, 11', [0.365723, -0.402109, 1.0]], ['2, k, 12', [-0.0493478, -0.39013, 1.0]], ['2, k, 13', [-0.0585923, -0.792141, 1.0]], ['2, k, 14', [-0.0669467, -1.15624, 1.0]], ['2, k, 15', [-0.0848206, -1.20946, 1.0]], ['2, k, 16', [0.105761, -0.382242, 1.0]], ['2, k, 17', [0.137883, -0.786816, 1.0]], ['2, k, 18', [0.144709, -1.14261, 1.0]], ['2, k, 19', [0.184388, -1.20934, 1.0]], ['2, k, 20', [-0.00560238, 0.15815, 1.0]], ['2, k, 21', [-0.335551, -0.485252, 1.0]], ['2, k, 22', [-0.249482, -0.455991, 1.0]], ['2, k, 23', [0.385217, -0.444173, 1.0]], ['2, k, 24', [0.279492, -0.427567, 1.0]]]
[['2, k, 0', [0.0290246, -0.39196, 1.0]], ['2, k, 1', [0.00910391, -0.0751865, 1.0]], ['2, k, 2', [-0.0103195, 0.234384, 1.0]], ['2, k, 3', [-0.0201982, 0.387137, 1.0]], ['2, k, 4', [-0.176366, 0.127617, 1.0]], ['2, k, 5', [-0.263947, -0.138574, 1.0]], ['2, k, 6', [-0.326701, -0.357191, 1.0]], ['2, k, 7', [-0.329206, -0.438652, 1.0]], ['2, k, 8', [0.159903, 0.13438, 1.0]], ['2, k, 9', [0.284865, -0.112788, 1.0]], ['2, k, 10', [0.361296, -0.341008, 1.0]], ['2, k, 11', [0.364941, -0.403274, 1.0]], ['2, k, 12', [-0.0488823, -0.390312, 1.0]], ['2, k, 13', [-0.0584897, -0.79199, 1.0]], ['2, k, 14', [-0.0661332, -1.1554, 1.0]], ['2, k, 15', [-0.0838468, -1.20827, 1.0]], ['2, k, 16', [0.106101, -0.382488, 1.0]], ['2, k, 17', [0.137963, -0.787074, 1.0]], ['2, k, 18', [0.144491, -1.14925, 1.0]], ['2, k, 19', [0.183783, -1.2093, 1.0]], ['2, k, 20', [-0.00554019, 0.15806, 1.0]], ['2, k, 21', [-0.336081, -0.487123, 1.0]], ['2, k, 22', [-0.250215, -0.455683, 1.0]], ['2, k, 23', [0.385486, -0.445004, 1.0]], ['2, k, 24', [0.279956, -0.429906, 1.0]]]
[['2, k, 0', [0.0291602, -0.3922, 1.0]], ['2, k, 1', [0.00920736, -0.0753998, 1.0]], ['2, k, 2', [-0.0102537, 0.234157, 1.0]], ['2, k, 3', [-0.0203401, 0.387046, 1.0]], ['2, k, 4', [-0.176526, 0.126827, 1.0]], ['2, k, 5', [-0.263957, -0.139145, 1.0]], ['2, k, 6', [-0.327261, -0.356777, 1.0]], ['2, k, 7', [-0.3306, -0.437095, 1.0]], ['2, k, 8', [0.160102, 0.134111, 1.0]], ['2, k, 9', [0.285052, -0.114237, 1.0]], ['2, k, 10', [0.360571, -0.342287, 1.0]], ['2, k, 11', [0.363438, -0.403213, 1.0]], ['2, k, 12', [-0.0487306, -0.39052, 1.0]], ['2, k, 13', [-0.0583063, -0.793127, 1.0]], ['2, k, 14', [-0.0656154, -1.15619, 1.0]], ['2, k, 15', [-0.0839875, -1.20934, 1.0]], ['2, k, 16', [0.106202, -0.382743, 1.0]], ['2, k, 17', [0.138569, -0.786327, 1.0]], ['2, k, 18', [0.144051, -1.14885, 1.0]], ['2, k, 19', [0.185598, -1.21357, 1.0]], ['2, k, 20', [-0.00546389, 0.157836, 1.0]], ['2, k, 21', [-0.336906, -0.484426, 1.0]], ['2, k, 22', [-0.25028, -0.456525, 1.0]], ['2, k, 23', [0.385026, -0.445705, 1.0]], ['2, k, 24', [0.279034, -0.431146, 1.0]]]
[['2, k, 0', [0.0293433, -0.392519, 1.0]], ['2, k, 1', [0.00927796, -0.0755679, 1.0]], ['2, k, 2', [-0.0102471, 0.234065, 1.0]], ['2, k, 3', [-0.0203895, 0.387039, 1.0]], ['2, k, 4', [-0.176547, 0.12628, 1.0]], ['2, k, 5', [-0.26502, -0.139597, 1.0]], ['2, k, 6', [-0.328308, -0.357979, 1.0]], ['2, k, 7', [-0.330989, -0.436166, 1.0]], ['2, k, 8', [0.160359, 0.133735, 1.0]], ['2, k, 9', [0.285136, -0.114894, 1.0]], ['2, k, 10', [0.360324, -0.342418, 1.0]], ['2, k, 11', [0.363758, -0.402202, 1.0]], ['2, k, 12', [-0.0485275, -0.390815, 1.0]], ['2, k, 13', [-0.0582858, -0.793121, 1.0]], ['2, k, 14', [-0.0645133, -1.15954, 1.0]], ['2, k, 15', [-0.083636, -1.21061, 1.0]], ['2, k, 16', [0.106349, -0.383055, 1.0]], ['2, k, 17', [0.138764, -0.786839, 1.0]], ['2, k, 18', [0.143939, -1.15084, 1.0]], ['2, k, 19', [0.184194, -1.21253, 1.0]], ['2, k, 20', [-0.00544555, 0.157728, 1.0]], ['2, k, 21', [-0.3405, -0.481545, 1.0]], ['2, k, 22', [-0.245139, -0.453343, 1.0]], ['2, k, 23', [0.38393, -0.445645, 1.0]], ['2, k, 24', [0.280138, -0.428155, 1.0]]]
[['2, k, 0', [0.0297163, -0.392839, 1.0]], ['2, k, 1', [0.00937615, -0.0757018, 1.0]], ['2, k, 2', [-0.0102644, 0.23402, 1.0]], ['2, k, 3', [-0.0205164, 0.387009, 1.0]], ['2, k, 4', [-0.176577, 0.125816, 1.0]], ['2, k, 5', [-0.266194, -0.14003, 1.0]], ['2, k, 6', [-0.328343, -0.358054, 1.0]], ['2, k, 7', [-0.330462, -0.434866, 1.0]], ['2, k, 8', [0.160439, 0.133665, 1.0]], ['2, k, 9', [0.285111, -0.114887, 1.0]], ['2, k, 10', [0.360332, -0.342099, 1.0]], ['2, k, 11', [0.363042, -0.400954, 1.0]], ['2, k, 12', [-0.0480955, -0.391182, 1.0]], ['2, k, 13', [-0.0582021, -0.792741, 1.0]], ['2, k, 14', [-0.0646962, -1.15973, 1.0]], ['2, k, 15', [-0.0841191, -1.21121, 1.0]], ['2, k, 16', [0.106651, -0.3833, 1.0]], ['2, k, 17', [0.138755, -0.787508, 1.0]], ['2, k, 18', [0.143947, -1.14991, 1.0]], ['2, k, 19', [0.186542, -1.21102, 1.0]], ['2, k, 20', [-0.00544856, 0.157666, 1.0]], ['2, k, 21', [-0.338235, -0.480775, 1.0]], ['2, k, 22', [-0.244735, -0.450707, 1.0]], ['2, k, 23', [0.381441, -0.445101, 1.0]], ['2, k, 24', [0.280025, -0.427889, 1.0]]]
[['2, k, 0', [0.0299116, -0.393016, 1.0]], ['2, k, 1', [0.00941707, -0.0757821, 1.0]], ['2, k, 2', [-0.0102882, 0.233961, 1.0]], ['2, k, 3', [-0.0205994, 0.386987, 1.0]], ['2, k, 4', [-0.177298, 0.124965, 1.0]], ['2, k, 5', [-0.266708, -0.139897, 1.0]], ['2, k, 6', [-0.329485, -0.35693, 1.0]], ['2, k, 7', [-0.331526, -0.434722, 1.0]], ['2, k, 8', [0.160582, 0.13339, 1.0]], ['2, k, 9', [0.285314, -0.115173, 1.0]], ['2, k, 10', [0.360146, -0.341143, 1.0]], ['2, k, 11', [0.362047, -0.399418, 1.0]], ['2, k, 12', [-0.0478352, -0.391386, 1.0]], ['2, k, 13', [-0.0581801, -0.792368, 1.0]], ['2, k, 14', [-0.0650254, -1.15909, 1.0]], ['2, k, 15', [-0.0844095, -1.20932, 1.0]], ['2, k, 16', [0.106781, -0.383436, 1.0]], ['2, k, 17', [0.13901, -0.78783, 1.0]], ['2, k, 18', [0.144249, -1.14922, 1.0]], ['2, k, 19', [0.186195, -1.21124, 1.0]], ['2, k, 20', [-0.00545683, 0.157617, 1.0]], ['2, k, 21', [-0.341919, -0.48035, 1.0]], ['2, k, 22', [-0.243445, -0.448544, 1.0]], ['2, k, 23', [0.380288, -0.441775, 1.0]], ['2, k, 24', [0.277984, -0.426533, 1.0]]]
[['2, k, 0', [0.0299089, -0.393068, 1.0]], ['2, k, 1', [0.00941726, -0.0758242, 1.0]], ['2, k, 2', [-0.0102973, 0.233909, 1.0]], ['2, k, 3', [-0.0207002, 0.387001, 1.0]], ['2, k, 4', [-0.177325, 0.12458, 1.0]], ['2, k, 5', [-0.267412, -0.139348, 1.0]], ['2, k, 6', [-0.331307, -0.357057, 1.0]], ['2, k, 7', [-0.336262, -0.428921, 1.0]], ['2, k, 8', [0.160864, 0.133339, 1.0]], ['2, k, 9', [0.285506, -0.114959, 1.0]], ['2, k, 10', [0.359615, -0.340321, 1.0]], ['2, k, 11', [0.361978, -0.395802, 1.0]], ['2, k, 12', [-0.047829, -0.391396, 1.0]], ['2, k, 13', [-0.0581231, -0.791354, 1.0]], ['2, k, 14', [-0.0636143, -1.15583, 1.0]], ['2, k, 15', [-0.0838442, -1.20167, 1.0]], ['2, k, 16', [0.106772, -0.383522, 1.0]], ['2, k, 17', [0.139053, -0.787763, 1.0]], ['2, k, 18', [0.144571, -1.14912, 1.0]], ['2, k, 19', [0.186554, -1.21177, 1.0]], ['2, k, 20', [-0.00546153, 0.157578, 1.0]], ['2, k, 21', [-0.34485, -0.475079, 1.0]], ['2, k, 22', [-0.255645, -0.447154, 1.0]], ['2, k, 23', [0.379803, -0.439726, 1.0]], ['2, k, 24', [0.278083, -0.418848, 1.0]]]
[['2, k, 0', [0.0301692, -0.393209, 1.0]], ['2, k, 1', [0.00954287, -0.0759951, 1.0]], ['2, k, 2', [-0.0101932, 0.233524, 1.0]], ['2, k, 3', [-0.0209344, 0.386849, 1.0]], ['2, k, 4', [-0.177294, 0.124547, 1.0]], ['2, k, 5', [-0.267664, -0.13823, 1.0]], ['2, k, 6', [-0.334629, -0.354172, 1.0]], ['2, k, 7', [-0.340794, -0.424562, 1.0]], ['2, k, 8', [0.160889, 0.133303, 1.0]], ['2, k, 9', [0.28574, -0.114203, 1.0]], ['2, k, 10', [0.358577, -0.336178, 1.0]], ['2, k, 11', [0.360651, -0.389539, 1.0]], ['2, k, 12', [-0.0476037, -0.391521, 1.0]], ['2, k, 13', [-0.0579779, -0.791107, 1.0]], ['2, k, 14', [-0.0635193, -1.15564, 1.0]], ['2, k, 15', [-0.0835184, -1.20102, 1.0]], ['2, k, 16', [0.107058, -0.383662, 1.0]], ['2, k, 17', [0.139149, -0.787853, 1.0]], ['2, k, 18', [0.144483, -1.15078, 1.0]], ['2, k, 19', [0.186385, -1.2117, 1.0]], ['2, k, 20', [-0.00535719, 0.157283, 1.0]], ['2, k, 21', [-0.352203, -0.469653, 1.0]], ['2, k, 22', [-0.261308, -0.440662, 1.0]], ['2, k, 23', [0.380002, -0.430958, 1.0]], ['2, k, 24', [0.282255, -0.414624, 1.0]]]
[['2, k, 0', [0.0302108, -0.393302, 1.0]], ['2, k, 1', [0.00957585, -0.0760496, 1.0]], ['2, k, 2', [-0.0101577, 0.233448, 1.0]], ['2, k, 3', [-0.0212873, 0.38675, 1.0]], ['2, k, 4', [-0.17718, 0.124605, 1.0]], ['2, k, 5', [-0.268754, -0.135901, 1.0]], ['2, k, 6', [-0.338608, -0.346455, 1.0]], ['2, k, 7', [-0.343246, -0.414387, 1.0]], ['2, k, 8', [0.160859, 0.133242, 1.0]], ['2, k, 9', [0.286651, -0.113935, 1.0]], ['2, k, 10', [0.358681, -0.329327, 1.0]], ['2, k, 11', [0.35972, -0.38321, 1.0]], ['2, k, 12', [-0.0475623, -0.391649, 1.0]], ['2, k, 13', [-0.0578817, -0.791286, 1.0]], ['2, k, 14', [-0.0640287, -1.15332, 1.0]], ['2, k, 15', [-0.083491, -1.20153, 1.0]], ['2, k, 16', [0.107106, -0.383725, 1.0]], ['2, k, 17', [0.139155, -0.789124, 1.0]], ['2, k, 18', [0.144336, -1.15092, 1.0]], ['2, k, 19', [0.185025, -1.21318, 1.0]], ['2, k, 20', [-0.00532205, 0.157213, 1.0]], ['2, k, 21', [-0.356051, -0.461095, 1.0]], ['2, k, 22', [-0.265976, -0.434445, 1.0]], ['2, k, 23', [0.375759, -0.422756, 1.0]], ['2, k, 24', [0.277179, -0.406515, 1.0]]]
[['2, k, 0', [0.0301993, -0.393327, 1.0]], ['2, k, 1', [0.0095688, -0.0760892, 1.0]], ['2, k, 2', [-0.0102424, 0.233182, 1.0]], ['2, k, 3', [-0.0217422, 0.387174, 1.0]], ['2, k, 4', [-0.176984, 0.124817, 1.0]], ['2, k, 5', [-0.269648, -0.130872, 1.0]], ['2, k, 6', [-0.340956, -0.335811, 1.0]], ['2, k, 7', [-0.346035, -0.402943, 1.0]], ['2, k, 8', [0.160852, 0.133177, 1.0]], ['2, k, 9', [0.287798, -0.108498, 1.0]], ['2, k, 10', [0.358133, -0.318207, 1.0]], ['2, k, 11', [0.358345, -0.372611, 1.0]], ['2, k, 12', [-0.0476063, -0.391719, 1.0]], ['2, k, 13', [-0.0576655, -0.791373, 1.0]], ['2, k, 14', [-0.0635745, -1.15073, 1.0]], ['2, k, 15', [-0.0833953, -1.19474, 1.0]], ['2, k, 16', [0.107148, -0.383674, 1.0]], ['2, k, 17', [0.139686, -0.78654, 1.0]], ['2, k, 18', [0.144415, -1.15098, 1.0]], ['2, k, 19', [0.186498, -1.21311, 1.0]], ['2, k, 20', [-0.00537561, 0.157013, 1.0]], ['2, k, 21', [-0.351842, -0.447982, 1.0]], ['2, k, 22', [-0.267929, -0.421029, 1.0]], ['2, k, 23', [0.375148, -0.40829, 1.0]], ['2, k, 24', [0.277248, -0.39566, 1.0]]]
[['2, k, 0', [0.0302382, -0.393332, 1.0]], ['2, k, 1', [0.00969973, -0.0761494, 1.0]], ['2, k, 2', [-0.0100255, 0.233036, 1.0]], ['2, k, 3', [-0.0220234, 0.387037, 1.0]], ['2, k, 4', [-0.173473, 0.125777, 1.0]], ['2, k, 5', [-0.270548, -0.123224, 1.0]], ['2, k, 6', [-0.345469, -0.322423, 1.0]], ['2, k, 7', [-0.348392, -0.390304, 1.0]], ['2, k, 8', [0.160782, 0.133231, 1.0]], ['2, k, 9', [0.289001, -0.101182, 1.0]], ['2, k, 10', [0.356519, -0.300729, 1.0]], ['2, k, 11', [0.359399, -0.356247, 1.0]], ['2, k, 12', [-0.0475924, -0.391778, 1.0]], ['2, k, 13', [-0.0575619, -0.791377, 1.0]], ['2, k, 14', [-0.0655734, -1.15244, 1.0]], ['2, k, 15', [-0.0836917, -1.19588, 1.0]], ['2, k, 16', [0.107224, -0.383622, 1.0]], ['2, k, 17', [0.139451, -0.786832, 1.0]], ['2, k, 18', [0.14403, -1.15019, 1.0]], ['2, k, 19', [0.185847, -1.21054, 1.0]], ['2, k, 20', [-0.00517413, 0.156876, 1.0]], ['2, k, 21', [-0.347825, -0.432059, 1.0]], ['2, k, 22', [-0.265796, -0.40691, 1.0]], ['2, k, 23', [0.378212, -0.390312, 1.0]], ['2, k, 24', [0.277287, -0.378921, 1.0]]]
