[['2, k, 0', [-0.2060247, -0.1126299, 1.0]], ['2, k, 1', [-0.2112387, 0.196314, 1.0]], ['2, k, 2', [-0.2154632, 0.4937787, 1.0]], ['2, k, 3', [-0.2349379, 0.6212134, 1.0]], ['2, k, 4', [-0.3837932, 0.3711833, 1.0]], ['2, k, 5', [-0.4084539, 0.1055189, 1.0]], ['2, k, 6', [-0.4079059, -0.1050849, 1.0]], ['2, k, 7', [-0.4287401, -0.1476467, 1.0]], ['2, k, 8', [-0.0616991, 0.3784129, 1.0]], ['2, k, 9', [0.00105606, 0.1192739, 1.0]], ['2, k, 10', [0.01867651, -0.09157708, 1.0]], ['2, k, 11', [-0.0027915, -0.1282042, 1.0]], ['2, k, 12', [-0.278668, -0.1116843, 1.0]], ['2, k, 13', [-0.2770512, -0.4667405, 1.0]], ['2, k, 14', [-0.2222371, -0.779551, 1.0]], ['2, k, 15', [-0.2598407, -0.7045928, 1.0]], ['2, k, 16', [-0.126169, -0.1096314, 1.0]], ['2, k, 17', [-0.06664059, -0.4895334, 1.0]], ['2, k, 18', [-0.1474236, -0.7738816, 1.0]], ['2, k, 19', [-0.0384065, -0.741281, 1.0]], ['2, k, 20', [-0.2146334, 0.4210272, 1.0]], ['2, k, 21', [-0.4359891, -0.2209352, 1.0]], ['2, k, 22', [-0.4692384, -0.144831, 1.0]], ['2, k, 23', [0.005270764, -0.1959276, 1.0]], ['2, k, 24', [-0.04093796, -0.1398831, 1.0]]]
[['2, k, 0', [-0.2052481, -0.09625153, 1.0]], ['2, k, 1', [-0.2124963, 0.2060785, 1.0]], ['2, k, 2', [-0.2181572, 0.4978531, 1.0]], ['2, k, 3', [-0.2180816, 0.6284227, 1.0]], ['2, k, 4', [-0.3632059, 0.407647, 1.0]], ['2, k, 5', [-0.4455871, 0.2383609, 1.0]], ['2, k, 6', [-0.394138, 0.5097104, 1.0]], ['2, k, 7', [-0.4095912, 0.5568256, 1.0]], ['2, k, 8', [-0.05793399, 0.3798487, 1.0]], ['2, k, 9', [0.0006188288, 0.1242727, 1.0]], ['2, k, 10', [0.023729, -0.08644699, 1.0]], ['2, k, 11', [-0.001054213, -0.1286713, 1.0]], ['2, k, 12', [-0.277447, -0.09278583, 1.0]], ['2, k, 13', [-0.2770243, -0.4396195, 1.0]], ['2, k, 14', [-0.228167, -0.7531806, 1.0]], ['2, k, 15', [-0.2796842, -0.6934983, 1.0]], ['2, k, 16', [-0.1256739, -0.09627056, 1.0]], ['2, k, 17', [-0.07456823, -0.4742847, 1.0]], ['2, k, 18', [0.03763109, -0.7595124, 1.0]], ['2, k, 19', [0.008155039, -0.7011138, 1.0]], ['2, k, 20', [-0.2168528, 0.4263409, 1.0]], ['2, k, 21', [-0.3976588, 0.6216972, 1.0]], ['2, k, 22', [-0.3719158, 0.5345252, 1.0]], ['2, k, 23', [0.00676767, -0.1965395, 1.0]], ['2, k, 24', [-0.03976165, -0.1330771, 1.0]]]
[['2, k, 0', [-0.2049811, -0.09710512, 1.0]], ['2, k, 1', [-0.2124987, 0.2058847, 1.0]], ['2, k, 2', [-0.2182665, 0.4978149, 1.0]], ['2, k, 3', [-0.2183748, 0.6282273, 1.0]], ['2, k, 4', [-0.3619752, 0.4044566, 1.0]], ['2, k, 5', [-0.446873, 0.2375063, 1.0]], ['2, k, 6', [-0.4021737, 0.5149068, 1.0]], ['2, k, 7', [-0.4153101, 0.5577147, 1.0]], ['2, k, 8', [-0.05779926, 0.3809046, 1.0]], ['2, k, 9', [0.0006976277, 0.1240307, 1.0]], ['2, k, 10', [0.0232904, -0.08672984, 1.0]], ['2, k, 11', [-0.0007176385, -0.1288473, 1.0]], ['2, k, 12', [-0.2773189, -0.09372856, 1.0]], ['2, k, 13', [-0.2770629, -0.4396782, 1.0]], ['2, k, 14', [-0.2279682, -0.7531865, 1.0]], ['2, k, 15', [-0.2805791, -0.694818, 1.0]], ['2, k, 16', [-0.1252819, -0.09703255, 1.0]], ['2, k, 17', [-0.0745466, -0.4743538, 1.0]], ['2, k, 18', [0.04111845, -0.757109, 1.0]], ['2, k, 19', [0.005538657, -0.7058101, 1.0]], ['2, k, 20', [-0.2169347, 0.4262848, 1.0]], ['2, k, 21', [-0.4147397, 0.6355551, 1.0]], ['2, k, 22', [-0.3773707, 0.5711409, 1.0]], ['2, k, 23', [0.007745254, -0.1962637, 1.0]], ['2, k, 24', [-0.04071151, -0.132705, 1.0]]]
[['2, k, 0', [-0.2043622, -0.0983419, 1.0]], ['2, k, 1', [-0.2122884, 0.2055156, 1.0]], ['2, k, 2', [-0.2182373, 0.4977784, 1.0]], ['2, k, 3', [-0.2184739, 0.6281664, 1.0]], ['2, k, 4', [-0.3609504, 0.4012638, 1.0]], ['2, k, 5', [-0.4468026, 0.235718, 1.0]], ['2, k, 6', [-0.4073534, 0.5149633, 1.0]], ['2, k, 7', [-0.4186361, 0.557789, 1.0]], ['2, k, 8', [-0.05782609, 0.3809859, 1.0]], ['2, k, 9', [0.0007712207, 0.123918, 1.0]], ['2, k, 10', [0.02343149, -0.08681894, 1.0]], ['2, k, 11', [-0.001419619, -0.1283381, 1.0]], ['2, k, 12', [-0.276902, -0.09522045, 1.0]], ['2, k, 13', [-0.2770535, -0.4404567, 1.0]], ['2, k, 14', [-0.2280479, -0.7539753, 1.0]], ['2, k, 15', [-0.2800184, -0.6948264, 1.0]], ['2, k, 16', [-0.1244869, -0.09802973, 1.0]], ['2, k, 17', [-0.07454839, -0.4743601, 1.0]], ['2, k, 18', [0.03468136, -0.7617732, 1.0]], ['2, k, 19', [0.01164342, -0.6965154, 1.0]], ['2, k, 20', [-0.2168909, 0.4262138, 1.0]], ['2, k, 21', [-0.4152792, 0.6241491, 1.0]], ['2, k, 22', [-0.4674196, 0.5303535, 1.0]], ['2, k, 23', [0.005022892, -0.1958997, 1.0]], ['2, k, 24', [-0.03983819, -0.1321505, 1.0]]]
[['2, k, 0', [-0.2039728, -0.09903748, 1.0]], ['2, k, 1', [-0.2122784, 0.2053206, 1.0]], ['2, k, 2', [-0.2184476, 0.4977352, 1.0]], ['2, k, 3', [-0.2186839, 0.6280745, 1.0]], ['2, k, 4', [-0.3605378, 0.3999291, 1.0]], ['2, k, 5', [-0.4456344, 0.2352362, 1.0]], ['2, k, 6', [-0.4167206, 0.4594802, 1.0]], ['2, k, 7', [-0.421263, 0.5319638, 1.0]], ['2, k, 8', [-0.05802711, 0.3806743, 1.0]], ['2, k, 9', [0.0007355104, 0.1240208, 1.0]], ['2, k, 10', [0.02341689, -0.08671349, 1.0]], ['2, k, 11', [-0.0005551135, -0.1287547, 1.0]], ['2, k, 12', [-0.2766413, -0.0961074, 1.0]], ['2, k, 13', [-0.2770375, -0.4405944, 1.0]], ['2, k, 14', [-0.2283893, -0.7543288, 1.0]], ['2, k, 15', [-0.2799941, -0.6943304, 1.0]], ['2, k, 16', [-0.1239687, -0.09856534, 1.0]], ['2, k, 17', [-0.0744018, -0.4745888, 1.0]], ['2, k, 18', [0.03236988, -0.7633315, 1.0]], ['2, k, 19', [0.01416319, -0.6925223, 1.0]], ['2, k, 20', [-0.217029, 0.4261463, 1.0]], ['2, k, 21', [-0.4162233, 0.6136727, 1.0]], ['2, k, 22', [-0.4726849, 0.5358965, 1.0]], ['2, k, 23', [0.005537694, -0.1966085, 1.0]], ['2, k, 24', [-0.04058205, -0.1232163, 1.0]]]
[['2, k, 0', [-0.2035237, -0.09964976, 1.0]], ['2, k, 1', [-0.2121973, 0.2052004, 1.0]], ['2, k, 2', [-0.2185197, 0.497804, 1.0]], ['2, k, 3', [-0.2187097, 0.6280226, 1.0]], ['2, k, 4', [-0.3603351, 0.3991131, 1.0]], ['2, k, 5', [-0.4434878, 0.2353553, 1.0]], ['2, k, 6', [-0.4167399, 0.4564584, 1.0]], ['2, k, 7', [-0.4227192, 0.521533, 1.0]], ['2, k, 8', [-0.05792202, 0.3807464, 1.0]], ['2, k, 9', [0.0007598627, 0.1240311, 1.0]], ['2, k, 10', [0.02343611, -0.08671631, 1.0]], ['2, k, 11', [-0.001169034, -0.1286765, 1.0]], ['2, k, 12', [-0.2762094, -0.09683128, 1.0]], ['2, k, 13', [-0.2770204, -0.4407581, 1.0]], ['2, k, 14', [-0.2282955, -0.7544702, 1.0]], ['2, k, 15', [-0.2797326, -0.694263, 1.0]], ['2, k, 16', [-0.1235169, -0.09905094, 1.0]], ['2, k, 17', [-0.07416165, -0.4752403, 1.0]], ['2, k, 18', [0.03167406, -0.764319, 1.0]], ['2, k, 19', [0.01565253, -0.692739, 1.0]], ['2, k, 20', [-0.2170613, 0.4261652, 1.0]], ['2, k, 21', [-0.4149219, 0.5971314, 1.0]], ['2, k, 22', [-0.4731388, 0.5246439, 1.0]], ['2, k, 23', [0.006754891, -0.1963729, 1.0]], ['2, k, 24', [-0.03999314, -0.1270683, 1.0]]]
[['2, k, 0', [-0.203105, -0.1005104, 1.0]], ['2, k, 1', [-0.2119938, 0.2049082, 1.0]], ['2, k, 2', [-0.2184801, 0.4979192, 1.0]], ['2, k, 3', [-0.2189962, 0.6280451, 1.0]], ['2, k, 4', [-0.3602192, 0.3980729, 1.0]], ['2, k, 5', [-0.4416568, 0.2348943, 1.0]], ['2, k, 6', [-0.4172441, 0.4542769, 1.0]], ['2, k, 7', [-0.4246312, 0.5107454, 1.0]], ['2, k, 8', [-0.05792718, 0.3806727, 1.0]], ['2, k, 9', [0.0006266736, 0.1238277, 1.0]], ['2, k, 10', [0.02326844, -0.08689772, 1.0]], ['2, k, 11', [-0.001529858, -0.1292295, 1.0]], ['2, k, 12', [-0.2758273, -0.09789079, 1.0]], ['2, k, 13', [-0.2770875, -0.4417441, 1.0]], ['2, k, 14', [-0.2280864, -0.7554086, 1.0]], ['2, k, 15', [-0.2789563, -0.6944343, 1.0]], ['2, k, 16', [-0.1230906, -0.09968801, 1.0]], ['2, k, 17', [-0.07391804, -0.4760351, 1.0]], ['2, k, 18', [0.05370106, -0.7525504, 1.0]], ['2, k, 19', [0.0004453249, -0.715259, 1.0]], ['2, k, 20', [-0.2169997, 0.4261827, 1.0]], ['2, k, 21', [-0.4200726, 0.5854867, 1.0]], ['2, k, 22', [-0.4748775, 0.5100291, 1.0]], ['2, k, 23', [0.006689444, -0.1962186, 1.0]], ['2, k, 24', [-0.04009248, -0.1340353, 1.0]]]
[['2, k, 0', [-0.2029836, -0.1015874, 1.0]], ['2, k, 1', [-0.2118615, 0.2045746, 1.0]], ['2, k, 2', [-0.2183599, 0.4980396, 1.0]], ['2, k, 3', [-0.2190754, 0.6281126, 1.0]], ['2, k, 4', [-0.3603356, 0.3963273, 1.0]], ['2, k, 5', [-0.4388872, 0.2330499, 1.0]], ['2, k, 6', [-0.417151, 0.4486277, 1.0]], ['2, k, 7', [-0.4256001, 0.4969267, 1.0]], ['2, k, 8', [-0.05750366, 0.3803214, 1.0]], ['2, k, 9', [0.0007088448, 0.1232467, 1.0]], ['2, k, 10', [0.02304226, -0.08744238, 1.0]], ['2, k, 11', [-0.002794667, -0.1292383, 1.0]], ['2, k, 12', [-0.2756985, -0.09893633, 1.0]], ['2, k, 13', [-0.2777601, -0.4502203, 1.0]], ['2, k, 14', [-0.226328, -0.7631505, 1.0]], ['2, k, 15', [-0.273231, -0.696994, 1.0]], ['2, k, 16', [-0.1229882, -0.1007178, 1.0]], ['2, k, 17', [-0.07028967, -0.4838314, 1.0]], ['2, k, 18', [0.05595449, -0.7602701, 1.0]], ['2, k, 19', [0.00603801, -0.714095, 1.0]], ['2, k, 20', [-0.2168991, 0.4261935, 1.0]], ['2, k, 21', [-0.4198328, 0.5655891, 1.0]], ['2, k, 22', [-0.4781052, 0.5006658, 1.0]], ['2, k, 23', [0.005550204, -0.1965776, 1.0]], ['2, k, 24', [-0.0407753, -0.1254416, 1.0]]]
[['2, k, 0', [-0.2026222, -0.1026058, 1.0]], ['2, k, 1', [-0.2116207, 0.2041173, 1.0]], ['2, k, 2', [-0.2182552, 0.4979925, 1.0]], ['2, k, 3', [-0.219299, 0.6280869, 1.0]], ['2, k, 4', [-0.3602497, 0.3954935, 1.0]], ['2, k, 5', [-0.4373799, 0.2337634, 1.0]], ['2, k, 6', [-0.4199521, 0.4380297, 1.0]], ['2, k, 7', [-0.4268312, 0.4725156, 1.0]], ['2, k, 8', [-0.05758059, 0.3800688, 1.0]], ['2, k, 9', [0.0006399925, 0.1231522, 1.0]], ['2, k, 10', [0.02263645, -0.087573, 1.0]], ['2, k, 11', [-0.001880302, -0.129992, 1.0]], ['2, k, 12', [-0.2752942, -0.1002111, 1.0]], ['2, k, 13', [-0.2775919, -0.454933, 1.0]], ['2, k, 14', [-0.2256283, -0.7675939, 1.0]], ['2, k, 15', [-0.270353, -0.6990433, 1.0]], ['2, k, 16', [-0.122687, -0.1014576, 1.0]], ['2, k, 17', [-0.0702908, -0.4837732, 1.0]], ['2, k, 18', [0.03716638, -0.7722231, 1.0]], ['2, k, 19', [0.01486633, -0.6974149, 1.0]], ['2, k, 20', [-0.2167846, 0.4260825, 1.0]], ['2, k, 21', [-0.4154919, 0.5329822, 1.0]], ['2, k, 22', [-0.4794917, 0.4714907, 1.0]], ['2, k, 23', [0.006753306, -0.1963687, 1.0]], ['2, k, 24', [-0.04134611, -0.1191041, 1.0]]]
[['2, k, 0', [-0.2021956, -0.1037019, 1.0]], ['2, k, 1', [-0.2112952, 0.2035358, 1.0]], ['2, k, 2', [-0.2180709, 0.4978998, 1.0]], ['2, k, 3', [-0.2195397, 0.6278619, 1.0]], ['2, k, 4', [-0.3602917, 0.3948368, 1.0]], ['2, k, 5', [-0.4336667, 0.234715, 1.0]], ['2, k, 6', [-0.4196088, 0.4268293, 1.0]], ['2, k, 7', [-0.4250795, 0.4437234, 1.0]], ['2, k, 8', [-0.05708219, 0.379637, 1.0]], ['2, k, 9', [0.0007035651, 0.1227306, 1.0]], ['2, k, 10', [0.02219983, -0.0880369, 1.0]], ['2, k, 11', [-0.001852931, -0.1295607, 1.0]], ['2, k, 12', [-0.2747785, -0.1015059, 1.0]], ['2, k, 13', [-0.2775124, -0.4570422, 1.0]], ['2, k, 14', [-0.2252925, -0.7696193, 1.0]], ['2, k, 15', [-0.2690388, -0.6999673, 1.0]], ['2, k, 16', [-0.122363, -0.1023076, 1.0]], ['2, k, 17', [-0.07029238, -0.4837694, 1.0]], ['2, k, 18', [0.03500428, -0.7728761, 1.0]], ['2, k, 19', [0.016028, -0.6975086, 1.0]], ['2, k, 20', [-0.2165854, 0.4258932, 1.0]], ['2, k, 21', [-0.4174138, 0.4963209, 1.0]], ['2, k, 22', [-0.4801145, 0.4517066, 1.0]], ['2, k, 23', [0.006269879, -0.1964113, 1.0]], ['2, k, 24', [-0.0408539, -0.1253314, 1.0]]]
[['2, k, 0', [-0.2018762, -0.104247, 1.0]], ['2, k, 1', [-0.2111377, 0.203177, 1.0]], ['2, k, 2', [-0.218077, 0.4977851, 1.0]], ['2, k, 3', [-0.2195501, 0.6277655, 1.0]], ['2, k, 4', [-0.3604626, 0.393928, 1.0]], ['2, k, 5', [-0.4283738, 0.236526, 1.0]], ['2, k, 6', [-0.4113002, 0.4077757, 1.0]], ['2, k, 7', [-0.4243699, 0.4063595, 1.0]], ['2, k, 8', [-0.05712429, 0.3795786, 1.0]], ['2, k, 9', [0.000779578, 0.1226233, 1.0]], ['2, k, 10', [0.02161971, -0.08820239, 1.0]], ['2, k, 11', [-0.002781343, -0.1299621, 1.0]], ['2, k, 12', [-0.2744711, -0.1020906, 1.0]], ['2, k, 13', [-0.2772353, -0.4574647, 1.0]], ['2, k, 14', [-0.22527, -0.7700167, 1.0]], ['2, k, 15', [-0.2688416, -0.7002265, 1.0]], ['2, k, 16', [-0.1220466, -0.1027831, 1.0]], ['2, k, 17', [-0.06948891, -0.4857307, 1.0]], ['2, k, 18', [0.04076885, -0.7700858, 1.0]], ['2, k, 19', [0.01356407, -0.7055355, 1.0]], ['2, k, 20', [-0.2165628, 0.4257322, 1.0]], ['2, k, 21', [-0.4240885, 0.4543642, 1.0]], ['2, k, 22', [-0.4795553, 0.4061773, 1.0]], ['2, k, 23', [0.00538425, -0.1963089, 1.0]], ['2, k, 24', [-0.04052182, -0.1264453, 1.0]]]
[['2, k, 0', [-0.2014725, -0.104807, 1.0]], ['2, k, 1', [-0.2108413, 0.202873, 1.0]], ['2, k, 2', [-0.2179438, 0.4977497, 1.0]], ['2, k, 3', [-0.2195432, 0.6277632, 1.0]], ['2, k, 4', [-0.3607512, 0.3932108, 1.0]], ['2, k, 5', [-0.4241201, 0.2303741, 1.0]], ['2, k, 6', [-0.4252612, 0.377735, 1.0]], ['2, k, 7', [-0.4249459, 0.3867189, 1.0]], ['2, k, 8', [-0.05670895, 0.3793614, 1.0]], ['2, k, 9', [0.0009003696, 0.1224028, 1.0]], ['2, k, 10', [0.02130638, -0.0884599, 1.0]], ['2, k, 11', [-0.00288288, -0.1302805, 1.0]], ['2, k, 12', [-0.273922, -0.1029515, 1.0]], ['2, k, 13', [-0.2763732, -0.4622981, 1.0]], ['2, k, 14', [-0.2247057, -0.7744495, 1.0]], ['2, k, 15', [-0.2662163, -0.7028873, 1.0]], ['2, k, 16', [-0.1217726, -0.1030947, 1.0]], ['2, k, 17', [-0.06869485, -0.4872647, 1.0]], ['2, k, 18', [0.0357681, -0.7754009, 1.0]], ['2, k, 19', [0.01755213, -0.7016419, 1.0]], ['2, k, 20', [-0.2164074, 0.4256528, 1.0]], ['2, k, 21', [-0.4260536, 0.4029813, 1.0]], ['2, k, 22', [-0.4623776, 0.3784569, 1.0]], ['2, k, 23', [0.004413592, -0.1965192, 1.0]], ['2, k, 24', [-0.04107258, -0.1232428, 1.0]]]
[['2, k, 0', [-0.2013853, -0.1052515, 1.0]], ['2, k, 1', [-0.210521, 0.2025525, 1.0]], ['2, k, 2', [-0.2174, 0.4976596, 1.0]], ['2, k, 3', [-0.2195319, 0.6277629, 1.0]], ['2, k, 4', [-0.3611267, 0.39253, 1.0]], ['2, k, 5', [-0.4185964, 0.2192981, 1.0]], ['2, k, 6', [-0.4268792, 0.3283305, 1.0]], ['2, k, 7', [-0.4258607, 0.3352395, 1.0]], ['2, k, 8', [-0.05627663, 0.3790525, 1.0]], ['2, k, 9', [0.0008781042, 0.1217724, 1.0]], ['2, k, 10', [0.02140129, -0.08906831, 1.0]], ['2, k, 11', [-0.002390165, -0.130921, 1.0]], ['2, k, 12', [-0.2738038, -0.10345, 1.0]], ['2, k, 13', [-0.2763863, -0.4632555, 1.0]], ['2, k, 14', [-0.2239438, -0.7749056, 1.0]], ['2, k, 15', [-0.2656837, -0.7039586, 1.0]], ['2, k, 16', [-0.1217219, -0.1034585, 1.0]], ['2, k, 17', [-0.06876199, -0.4870526, 1.0]], ['2, k, 18', [0.03446496, -0.7760513, 1.0]], ['2, k, 19', [0.018528, -0.7006623, 1.0]], ['2, k, 20', [-0.2159413, 0.4255034, 1.0]], ['2, k, 21', [-0.4308826, 0.3384835, 1.0]], ['2, k, 22', [-0.4469149, 0.3272756, 1.0]], ['2, k, 23', [0.006749426, -0.1964857, 1.0]], ['2, k, 24', [-0.04089906, -0.1237623, 1.0]]]
[['2, k, 0', [-0.2015221, -0.105603, 1.0]], ['2, k, 1', [-0.2103899, 0.2024119, 1.0]], ['2, k, 2', [-0.2168393, 0.4977389, 1.0]], ['2, k, 3', [-0.2195242, 0.6277207, 1.0]], ['2, k, 4', [-0.3615617, 0.3914914, 1.0]], ['2, k, 5', [-0.4125649, 0.1687709, 1.0]], ['2, k, 6', [-0.4340692, 0.247509, 1.0]], ['2, k, 7', [-0.4290312, 0.2657983, 1.0]], ['2, k, 8', [-0.05575131, 0.3795891, 1.0]], ['2, k, 9', [0.0008068208, 0.1216192, 1.0]], ['2, k, 10', [0.02113242, -0.08925018, 1.0]], ['2, k, 11', [-0.002455231, -0.1303149, 1.0]], ['2, k, 12', [-0.273906, -0.1037472, 1.0]], ['2, k, 13', [-0.2766961, -0.4640896, 1.0]], ['2, k, 14', [-0.2236293, -0.7756384, 1.0]], ['2, k, 15', [-0.2651518, -0.7043582, 1.0]], ['2, k, 16', [-0.1218921, -0.1038307, 1.0]], ['2, k, 17', [-0.0687793, -0.4870137, 1.0]], ['2, k, 18', [0.03323478, -0.7768686, 1.0]], ['2, k, 19', [0.0196444, -0.6997386, 1.0]], ['2, k, 20', [-0.215535, 0.4255004, 1.0]], ['2, k, 21', [-0.4249532, 0.2693576, 1.0]], ['2, k, 22', [-0.4737338, 0.2848348, 1.0]], ['2, k, 23', [0.006761591, -0.1967023, 1.0]], ['2, k, 24', [-0.04076996, -0.1257727, 1.0]]]
[['2, k, 0', [-0.201499, -0.1057326, 1.0]], ['2, k, 1', [-0.2101121, 0.2022126, 1.0]], ['2, k, 2', [-0.2162347, 0.4975896, 1.0]], ['2, k, 3', [-0.2195266, 0.6276473, 1.0]], ['2, k, 4', [-0.3619682, 0.3911471, 1.0]], ['2, k, 5', [-0.4092367, 0.1653237, 1.0]], ['2, k, 6', [-0.4181764, 0.1809216, 1.0]], ['2, k, 7', [-0.4274379, 0.1959603, 1.0]], ['2, k, 8', [-0.05554108, 0.380027, 1.0]], ['2, k, 9', [0.0007984615, 0.1211465, 1.0]], ['2, k, 10', [0.02115828, -0.08971581, 1.0]], ['2, k, 11', [-0.002044691, -0.1302378, 1.0]], ['2, k, 12', [-0.2738675, -0.1038987, 1.0]], ['2, k, 13', [-0.2766766, -0.4640679, 1.0]], ['2, k, 14', [-0.2235026, -0.7755508, 1.0]], ['2, k, 15', [-0.2649964, -0.7041721, 1.0]], ['2, k, 16', [-0.1218862, -0.1039282, 1.0]], ['2, k, 17', [-0.06878228, -0.4870053, 1.0]], ['2, k, 18', [0.03281643, -0.7771401, 1.0]], ['2, k, 19', [0.02038201, -0.6994982, 1.0]], ['2, k, 20', [-0.2150198, 0.4253341, 1.0]], ['2, k, 21', [-0.4222993, 0.2031714, 1.0]], ['2, k, 22', [-0.4698415, 0.2270819, 1.0]], ['2, k, 23', [0.005541978, -0.1965772, 1.0]], ['2, k, 24', [-0.04098815, -0.1208751, 1.0]]]
[['2, k, 0', [-0.2014368, -0.1059804, 1.0]], ['2, k, 1', [-0.2097793, 0.2020298, 1.0]], ['2, k, 2', [-0.2155368, 0.4975967, 1.0]], ['2, k, 3', [-0.2194893, 0.6275889, 1.0]], ['2, k, 4', [-0.3623477, 0.390308, 1.0]], ['2, k, 5', [-0.4026081, 0.1546771, 1.0]], ['2, k, 6', [-0.4147991, 0.1600123, 1.0]], ['2, k, 7', [-0.4266875, 0.1543358, 1.0]], ['2, k, 8', [-0.05541075, 0.3799503, 1.0]], ['2, k, 9', [0.0008107154, 0.1209247, 1.0]], ['2, k, 10', [0.02115508, -0.0899197, 1.0]], ['2, k, 11', [-0.002854711, -0.1303446, 1.0]], ['2, k, 12', [-0.2737808, -0.1042162, 1.0]], ['2, k, 13', [-0.2767664, -0.4644307, 1.0]], ['2, k, 14', [-0.223101, -0.7757065, 1.0]], ['2, k, 15', [-0.2648634, -0.7047919, 1.0]], ['2, k, 16', [-0.1218495, -0.1040966, 1.0]], ['2, k, 17', [-0.06879188, -0.4870627, 1.0]], ['2, k, 18', [0.04005571, -0.7721533, 1.0]], ['2, k, 19', [0.01534199, -0.7053083, 1.0]], ['2, k, 20', [-0.2144286, 0.4252837, 1.0]], ['2, k, 21', [-0.4314869, 0.1479651, 1.0]], ['2, k, 22', [-0.4718768, 0.1756563, 1.0]], ['2, k, 23', [0.004498212, -0.1965709, 1.0]], ['2, k, 24', [-0.040718, -0.1260916, 1.0]]]
[['2, k, 0', [-0.2012002, -0.1065636, 1.0]], ['2, k, 1', [-0.2093828, 0.2016369, 1.0]], ['2, k, 2', [-0.2150735, 0.4974497, 1.0]], ['2, k, 3', [-0.2194162, 0.627517, 1.0]], ['2, k, 4', [-0.3645776, 0.3821651, 1.0]], ['2, k, 5', [-0.3883822, 0.1418448, 1.0]], ['2, k, 6', [-0.408403, 0.1271161, 1.0]], ['2, k, 7', [-0.4209613, 0.108045, 1.0]], ['2, k, 8', [-0.05519853, 0.3799005, 1.0]], ['2, k, 9', [0.0007512391, 0.1207404, 1.0]], ['2, k, 10', [0.02106069, -0.09009887, 1.0]], ['2, k, 11', [-0.00231519, -0.1300682, 1.0]], ['2, k, 12', [-0.273569, -0.104974, 1.0]], ['2, k, 13', [-0.2767348, -0.4649894, 1.0]], ['2, k, 14', [-0.2230758, -0.7762426, 1.0]], ['2, k, 15', [-0.2644714, -0.704973, 1.0]], ['2, k, 16', [-0.1216113, -0.1045056, 1.0]], ['2, k, 17', [-0.06886487, -0.4869483, 1.0]], ['2, k, 18', [0.05149822, -0.7659965, 1.0]], ['2, k, 19', [0.009764362, -0.7131174, 1.0]], ['2, k, 20', [-0.2139866, 0.4250838, 1.0]], ['2, k, 21', [-0.4224899, 0.0892443, 1.0]], ['2, k, 22', [-0.461591, 0.119468, 1.0]], ['2, k, 23', [0.005540152, -0.1968144, 1.0]], ['2, k, 24', [-0.04102915, -0.1225918, 1.0]]]
[['2, k, 0', [-0.2012682, -0.106684, 1.0]], ['2, k, 1', [-0.2093069, 0.2015647, 1.0]], ['2, k, 2', [-0.2147719, 0.4974467, 1.0]], ['2, k, 3', [-0.2193375, 0.6275593, 1.0]], ['2, k, 4', [-0.3644921, 0.382695, 1.0]], ['2, k, 5', [-0.3978251, 0.1570956, 1.0]], ['2, k, 6', [-0.4120295, 0.06779538, 1.0]], ['2, k, 7', [-0.4166518, 0.05360091, 1.0]], ['2, k, 8', [-0.05507893, 0.3799258, 1.0]], ['2, k, 9', [0.0008090003, 0.1207568, 1.0]], ['2, k, 10', [0.02108607, -0.09008461, 1.0]], ['2, k, 11', [-0.002504463, -0.1305849, 1.0]], ['2, k, 12', [-0.2736169, -0.1049985, 1.0]], ['2, k, 13', [-0.2766912, -0.4649564, 1.0]], ['2, k, 14', [-0.2233786, -0.7763239, 1.0]], ['2, k, 15', [-0.2644147, -0.7047449, 1.0]], ['2, k, 16', [-0.1217062, -0.1047831, 1.0]], ['2, k, 17', [-0.06900675, -0.4867373, 1.0]], ['2, k, 18', [0.03722615, -0.7741143, 1.0]], ['2, k, 19', [0.01750164, -0.7027829, 1.0]], ['2, k, 20', [-0.2137554, 0.4250551, 1.0]], ['2, k, 21', [-0.4098779, 0.01631648, 1.0]], ['2, k, 22', [-0.4562123, 0.06532938, 1.0]], ['2, k, 23', [0.005541751, -0.1966202, 1.0]], ['2, k, 24', [-0.04132663, -0.1230715, 1.0]]]
