[['2, k, 0', [-0.2092362, -0.1079547, 1.0]], ['2, k, 1', [-0.2155548, 0.199783, 1.0]], ['2, k, 2', [-0.2199573, 0.4957892, 1.0]], ['2, k, 3', [-0.2256742, 0.6249147, 1.0]], ['2, k, 4', [-0.3788814, 0.3653932, 1.0]], ['2, k, 5', [-0.4698508, 0.1322313, 1.0]], ['2, k, 6', [-0.5488269, -0.02918586, 1.0]], ['2, k, 7', [-0.5540612, -0.02335573, 1.0]], ['2, k, 8', [-0.06102774, 0.3858597, 1.0]], ['2, k, 9', [0.003045949, 0.1752727, 1.0]], ['2, k, 10', [-0.03429735, -0.01171269, 1.0]], ['2, k, 11', [-0.08461205, -0.06205693, 1.0]], ['2, k, 12', [-0.2827783, -0.1073568, 1.0]], ['2, k, 13', [-0.2802875, -0.4385045, 1.0]], ['2, k, 14', [-0.2315603, -0.7503058, 1.0]], ['2, k, 15', [-0.288123, -0.7000869, 1.0]], ['2, k, 16', [-0.1280622, -0.1048753, 1.0]], ['2, k, 17', [-0.07459041, -0.4822873, 1.0]], ['2, k, 18', [0.04878711, -0.7542548, 1.0]], ['2, k, 19', [0.009116407, -0.7132974, 1.0]], ['2, k, 20', [-0.2191437, 0.4234069, 1.0]], ['2, k, 21', [-0.5547616, -0.09523851, 1.0]], ['2, k, 22', [-0.5723963, -0.07356767, 1.0]], ['2, k, 23', [-0.09088893, -0.1205039, 1.0]], ['2, k, 24', [-0.03125031, -0.07472967, 1.0]]]
[['2, k, 0', [-0.2130572, -0.09872513, 1.0]], ['2, k, 1', [-0.2171038, 0.2077938, 1.0]], ['2, k, 2', [-0.2200283, 0.5027088, 1.0]], ['2, k, 3', [-0.2323209, 0.6316807, 1.0]], ['2, k, 4', [-0.3778329, 0.3713655, 1.0]], ['2, k, 5', [-0.4692509, 0.1385556, 1.0]], ['2, k, 6', [-0.546994, -0.02764314, 1.0]], ['2, k, 7', [-0.5529483, -0.02314002, 1.0]], ['2, k, 8', [-0.06293065, 0.3890066, 1.0]], ['2, k, 9', [0.02677392, 0.1916825, 1.0]], ['2, k, 10', [-0.1568765, 0.2023697, 1.0]], ['2, k, 11', [-0.215921, 0.2148588, 1.0]], ['2, k, 12', [-0.2866408, -0.0985268, 1.0]], ['2, k, 13', [-0.2763382, -0.4527748, 1.0]], ['2, k, 14', [-0.2302296, -0.7648878, 1.0]], ['2, k, 15', [-0.2775915, -0.7038049, 1.0]], ['2, k, 16', [-0.1322663, -0.09583667, 1.0]], ['2, k, 17', [-0.07977357, -0.4704585, 1.0]], ['2, k, 18', [0.05035319, -0.7414471, 1.0]], ['2, k, 19', [-0.005167063, -0.7247477, 1.0]], ['2, k, 20', [-0.2195501, 0.4305957, 1.0]], ['2, k, 21', [-0.5546581, -0.09494565, 1.0]], ['2, k, 22', [-0.5783256, -0.07508053, 1.0]], ['2, k, 23', [-0.2701589, 0.2070202, 1.0]], ['2, k, 24', [-0.2175286, 0.1344443, 1.0]]]
[['2, k, 0', [-0.2129931, -0.09899586, 1.0]], ['2, k, 1', [-0.2171375, 0.2075207, 1.0]], ['2, k, 2', [-0.2201284, 0.5024167, 1.0]], ['2, k, 3', [-0.2320207, 0.6314904, 1.0]], ['2, k, 4', [-0.3782432, 0.3720905, 1.0]], ['2, k, 5', [-0.4693117, 0.1384282, 1.0]], ['2, k, 6', [-0.5469766, -0.02760689, 1.0]], ['2, k, 7', [-0.5521422, -0.02362414, 1.0]], ['2, k, 8', [-0.06286016, 0.3889682, 1.0]], ['2, k, 9', [0.02663334, 0.1913428, 1.0]], ['2, k, 10', [-0.1558108, 0.2009204, 1.0]], ['2, k, 11', [-0.2143656, 0.2110467, 1.0]], ['2, k, 12', [-0.2865547, -0.09878425, 1.0]], ['2, k, 13', [-0.2764061, -0.4543004, 1.0]], ['2, k, 14', [-0.2300363, -0.766419, 1.0]], ['2, k, 15', [-0.2767069, -0.7041435, 1.0]], ['2, k, 16', [-0.1321197, -0.09630585, 1.0]], ['2, k, 17', [-0.07982947, -0.4704925, 1.0]], ['2, k, 18', [0.05009098, -0.7417331, 1.0]], ['2, k, 19', [-0.005291518, -0.7237015, 1.0]], ['2, k, 20', [-0.2196336, 0.4303108, 1.0]], ['2, k, 21', [-0.5580273, -0.09786379, 1.0]], ['2, k, 22', [-0.5811493, -0.07853999, 1.0]], ['2, k, 23', [-0.2698943, 0.2106006, 1.0]], ['2, k, 24', [-0.2180377, 0.130356, 1.0]]]
[['2, k, 0', [-0.2130283, -0.09938864, 1.0]], ['2, k, 1', [-0.217216, 0.2072516, 1.0]], ['2, k, 2', [-0.2202048, 0.5022448, 1.0]], ['2, k, 3', [-0.2314529, 0.6312805, 1.0]], ['2, k, 4', [-0.3779712, 0.3711603, 1.0]], ['2, k, 5', [-0.4693683, 0.1384685, 1.0]], ['2, k, 6', [-0.5469591, -0.02760526, 1.0]], ['2, k, 7', [-0.5535161, -0.02307212, 1.0]], ['2, k, 8', [-0.06287235, 0.3889169, 1.0]], ['2, k, 9', [0.02710559, 0.191396, 1.0]], ['2, k, 10', [-0.154676, 0.1961535, 1.0]], ['2, k, 11', [-0.2131583, 0.2060599, 1.0]], ['2, k, 12', [-0.2866102, -0.09929413, 1.0]], ['2, k, 13', [-0.2764888, -0.4552142, 1.0]], ['2, k, 14', [-0.229822, -0.7674025, 1.0]], ['2, k, 15', [-0.276159, -0.7045658, 1.0]], ['2, k, 16', [-0.1321165, -0.09665941, 1.0]], ['2, k, 17', [-0.07986715, -0.4705429, 1.0]], ['2, k, 18', [0.04096027, -0.7497063, 1.0]], ['2, k, 19', [-0.004578136, -0.7090306, 1.0]], ['2, k, 20', [-0.219712, 0.4301171, 1.0]], ['2, k, 21', [-0.5594242, -0.1031002, 1.0]], ['2, k, 22', [-0.5773554, -0.06112723, 1.0]], ['2, k, 23', [-0.2685371, 0.1992977, 1.0]], ['2, k, 24', [-0.213948, 0.1249251, 1.0]]]
[['2, k, 0', [-0.2129325, -0.09949526, 1.0]], ['2, k, 1', [-0.2171836, 0.2071006, 1.0]], ['2, k, 2', [-0.2202164, 0.5020168, 1.0]], ['2, k, 3', [-0.2308097, 0.6310241, 1.0]], ['2, k, 4', [-0.3777708, 0.3706879, 1.0]], ['2, k, 5', [-0.4695, 0.1385821, 1.0]], ['2, k, 6', [-0.5475151, -0.02724973, 1.0]], ['2, k, 7', [-0.554618, -0.0238962, 1.0]], ['2, k, 8', [-0.0631854, 0.3901665, 1.0]], ['2, k, 9', [0.02555966, 0.1920719, 1.0]], ['2, k, 10', [-0.1537659, 0.1926239, 1.0]], ['2, k, 11', [-0.2131329, 0.2022399, 1.0]], ['2, k, 12', [-0.2864296, -0.09947303, 1.0]], ['2, k, 13', [-0.2773088, -0.4515703, 1.0]], ['2, k, 14', [-0.2298801, -0.7637216, 1.0]], ['2, k, 15', [-0.2782452, -0.7039244, 1.0]], ['2, k, 16', [-0.1318789, -0.09682726, 1.0]], ['2, k, 17', [-0.07998469, -0.4708033, 1.0]], ['2, k, 18', [0.04806868, -0.7445639, 1.0]], ['2, k, 19', [-0.00674225, -0.7218908, 1.0]], ['2, k, 20', [-0.219712, 0.4299102, 1.0]], ['2, k, 21', [-0.5584072, -0.09687854, 1.0]], ['2, k, 22', [-0.5757512, -0.07536031, 1.0]], ['2, k, 23', [-0.2697406, 0.2035112, 1.0]], ['2, k, 24', [-0.2149085, 0.1217484, 1.0]]]
[['2, k, 0', [-0.2127031, -0.09981444, 1.0]], ['2, k, 1', [-0.2171731, 0.2067695, 1.0]], ['2, k, 2', [-0.2203977, 0.5015985, 1.0]], ['2, k, 3', [-0.2303286, 0.6304726, 1.0]], ['2, k, 4', [-0.3778017, 0.3703206, 1.0]], ['2, k, 5', [-0.469552, 0.1385264, 1.0]], ['2, k, 6', [-0.547601, -0.02716606, 1.0]], ['2, k, 7', [-0.5548414, -0.02321899, 1.0]], ['2, k, 8', [-0.06016805, 0.3927308, 1.0]], ['2, k, 9', [0.02294296, 0.1922137, 1.0]], ['2, k, 10', [-0.1560327, 0.1897974, 1.0]], ['2, k, 11', [-0.2141833, 0.1968211, 1.0]], ['2, k, 12', [-0.2860981, -0.09979359, 1.0]], ['2, k, 13', [-0.2773307, -0.4508626, 1.0]], ['2, k, 14', [-0.2300158, -0.7632092, 1.0]], ['2, k, 15', [-0.2788069, -0.7037409, 1.0]], ['2, k, 16', [-0.1315454, -0.09732136, 1.0]], ['2, k, 17', [-0.07987216, -0.4714409, 1.0]], ['2, k, 18', [0.04916177, -0.7446607, 1.0]], ['2, k, 19', [-0.006620117, -0.7219418, 1.0]], ['2, k, 20', [-0.2198404, 0.4295188, 1.0]], ['2, k, 21', [-0.5602903, -0.09748516, 1.0]], ['2, k, 22', [-0.509053, -0.03217921, 1.0]], ['2, k, 23', [-0.2715446, 0.1970829, 1.0]], ['2, k, 24', [-0.2104842, 0.1163389, 1.0]]]
[['2, k, 0', [-0.2125178, -0.1001597, 1.0]], ['2, k, 1', [-0.2169952, 0.2064188, 1.0]], ['2, k, 2', [-0.2201902, 0.5012566, 1.0]], ['2, k, 3', [-0.2298426, 0.6298695, 1.0]], ['2, k, 4', [-0.3776994, 0.370275, 1.0]], ['2, k, 5', [-0.4699632, 0.1380307, 1.0]], ['2, k, 6', [-0.5477819, -0.02742435, 1.0]], ['2, k, 7', [-0.552754, -0.02130613, 1.0]], ['2, k, 8', [-0.0603619, 0.3923773, 1.0]], ['2, k, 9', [0.02260585, 0.1917846, 1.0]], ['2, k, 10', [-0.1559484, 0.1858837, 1.0]], ['2, k, 11', [-0.2135056, 0.1917526, 1.0]], ['2, k, 12', [-0.2859111, -0.1001249, 1.0]], ['2, k, 13', [-0.2775389, -0.4514316, 1.0]], ['2, k, 14', [-0.2298606, -0.7636433, 1.0]], ['2, k, 15', [-0.2777509, -0.7033014, 1.0]], ['2, k, 16', [-0.1313419, -0.09763718, 1.0]], ['2, k, 17', [-0.0798032, -0.4717532, 1.0]], ['2, k, 18', [0.04041857, -0.7516681, 1.0]], ['2, k, 19', [-0.004821502, -0.7066238, 1.0]], ['2, k, 20', [-0.2196431, 0.4291747, 1.0]], ['2, k, 21', [-0.5558476, -0.09692155, 1.0]], ['2, k, 22', [-0.579249, -0.07329628, 1.0]], ['2, k, 23', [-0.2703234, 0.1943404, 1.0]], ['2, k, 24', [-0.2120433, 0.1115678, 1.0]]]
[['2, k, 0', [-0.2125059, -0.1003716, 1.0]], ['2, k, 1', [-0.2170767, 0.2060427, 1.0]], ['2, k, 2', [-0.2203712, 0.5007063, 1.0]], ['2, k, 3', [-0.2293166, 0.6293445, 1.0]], ['2, k, 4', [-0.3783452, 0.3711309, 1.0]], ['2, k, 5', [-0.4701252, 0.1379751, 1.0]], ['2, k, 6', [-0.5478518, -0.02720955, 1.0]], ['2, k, 7', [-0.5533132, -0.02352203, 1.0]], ['2, k, 8', [-0.06077108, 0.3920378, 1.0]], ['2, k, 9', [0.02201165, 0.1914547, 1.0]], ['2, k, 10', [-0.1558688, 0.1824843, 1.0]], ['2, k, 11', [-0.211882, 0.1841659, 1.0]], ['2, k, 12', [-0.2858847, -0.100253, 1.0]], ['2, k, 13', [-0.2777897, -0.4525253, 1.0]], ['2, k, 14', [-0.229641, -0.7644826, 1.0]], ['2, k, 15', [-0.2771206, -0.7036396, 1.0]], ['2, k, 16', [-0.1313602, -0.0980079, 1.0]], ['2, k, 17', [-0.07980914, -0.4720558, 1.0]], ['2, k, 18', [0.03968325, -0.7528648, 1.0]], ['2, k, 19', [-0.004485577, -0.7040738, 1.0]], ['2, k, 20', [-0.219799, 0.4286684, 1.0]], ['2, k, 21', [-0.558778, -0.09711902, 1.0]], ['2, k, 22', [-0.5778719, -0.07459353, 1.0]], ['2, k, 23', [-0.2680524, 0.1870239, 1.0]], ['2, k, 24', [-0.2071028, 0.1075886, 1.0]]]
[['2, k, 0', [-0.2125137, -0.1007564, 1.0]], ['2, k, 1', [-0.2170968, 0.205803, 1.0]], ['2, k, 2', [-0.2203776, 0.5005956, 1.0]], ['2, k, 3', [-0.22834, 0.628979, 1.0]], ['2, k, 4', [-0.3782294, 0.3707862, 1.0]], ['2, k, 5', [-0.4704553, 0.1379343, 1.0]], ['2, k, 6', [-0.5477039, -0.02740615, 1.0]], ['2, k, 7', [-0.551991, -0.02386827, 1.0]], ['2, k, 8', [-0.06108736, 0.390918, 1.0]], ['2, k, 9', [0.02089499, 0.1901882, 1.0]], ['2, k, 10', [-0.155881, 0.1800985, 1.0]], ['2, k, 11', [-0.2104746, 0.179709, 1.0]], ['2, k, 12', [-0.2859206, -0.1005991, 1.0]], ['2, k, 13', [-0.277282, -0.4544112, 1.0]], ['2, k, 14', [-0.2296387, -0.7664109, 1.0]], ['2, k, 15', [-0.2760653, -0.7040702, 1.0]], ['2, k, 16', [-0.1313541, -0.09857333, 1.0]], ['2, k, 17', [-0.0797439, -0.4721841, 1.0]], ['2, k, 18', [0.03888831, -0.7535596, 1.0]], ['2, k, 19', [-0.002025589, -0.7022814, 1.0]], ['2, k, 20', [-0.2198093, 0.4285296, 1.0]], ['2, k, 21', [-0.5558712, -0.09609139, 1.0]], ['2, k, 22', [-0.5738918, -0.07731209, 1.0]], ['2, k, 23', [-0.2669325, 0.1854762, 1.0]], ['2, k, 24', [-0.2061308, 0.1032693, 1.0]]]
[['2, k, 0', [-0.2123135, -0.1009895, 1.0]], ['2, k, 1', [-0.2169941, 0.2054408, 1.0]], ['2, k, 2', [-0.2203654, 0.5000541, 1.0]], ['2, k, 3', [-0.2276468, 0.6286996, 1.0]], ['2, k, 4', [-0.378192, 0.3706768, 1.0]], ['2, k, 5', [-0.4703552, 0.1380784, 1.0]], ['2, k, 6', [-0.5474083, -0.0274024, 1.0]], ['2, k, 7', [-0.5505565, -0.02303876, 1.0]], ['2, k, 8', [-0.06125869, 0.3907375, 1.0]], ['2, k, 9', [0.01994271, 0.1898355, 1.0]], ['2, k, 10', [-0.1566126, 0.1732049, 1.0]], ['2, k, 11', [-0.2098997, 0.1688076, 1.0]], ['2, k, 12', [-0.2856732, -0.1008266, 1.0]], ['2, k, 13', [-0.2773334, -0.4537866, 1.0]], ['2, k, 14', [-0.22971, -0.7659343, 1.0]], ['2, k, 15', [-0.2757549, -0.7032163, 1.0]], ['2, k, 16', [-0.131081, -0.0988344, 1.0]], ['2, k, 17', [-0.07975044, -0.4722412, 1.0]], ['2, k, 18', [0.04164633, -0.7517462, 1.0]], ['2, k, 19', [-0.003572747, -0.7072648, 1.0]], ['2, k, 20', [-0.219773, 0.428037, 1.0]], ['2, k, 21', [-0.5548093, -0.09587415, 1.0]], ['2, k, 22', [-0.5031558, -0.03474665, 1.0]], ['2, k, 23', [-0.2665084, 0.1692182, 1.0]], ['2, k, 24', [-0.1998035, 0.09205943, 1.0]]]
[['2, k, 0', [-0.2121934, -0.1011112, 1.0]], ['2, k, 1', [-0.2169447, 0.2052558, 1.0]], ['2, k, 2', [-0.2203674, 0.4997444, 1.0]], ['2, k, 3', [-0.2269059, 0.6282235, 1.0]], ['2, k, 4', [-0.3779218, 0.370346, 1.0]], ['2, k, 5', [-0.4704477, 0.1380639, 1.0]], ['2, k, 6', [-0.5466829, -0.02822143, 1.0]], ['2, k, 7', [-0.5501893, -0.02153384, 1.0]], ['2, k, 8', [-0.06067087, 0.3931391, 1.0]], ['2, k, 9', [0.01823633, 0.1912184, 1.0]], ['2, k, 10', [-0.1568026, 0.168915, 1.0]], ['2, k, 11', [-0.2100742, 0.164517, 1.0]], ['2, k, 12', [-0.2855513, -0.1008884, 1.0]], ['2, k, 13', [-0.2774214, -0.452929, 1.0]], ['2, k, 14', [-0.2296796, -0.7650979, 1.0]], ['2, k, 15', [-0.2760376, -0.7027113, 1.0]], ['2, k, 16', [-0.1308791, -0.09903098, 1.0]], ['2, k, 17', [-0.07978021, -0.4723811, 1.0]], ['2, k, 18', [0.04043243, -0.7530173, 1.0]], ['2, k, 19', [-0.00203291, -0.7030962, 1.0]], ['2, k, 20', [-0.2197608, 0.4277633, 1.0]], ['2, k, 21', [-0.5555449, -0.09501381, 1.0]], ['2, k, 22', [-0.5347836, -0.05762595, 1.0]], ['2, k, 23', [-0.267535, 0.1687046, 1.0]], ['2, k, 24', [-0.1996464, 0.08816027, 1.0]]]
[['2, k, 0', [-0.212043, -0.1010879, 1.0]], ['2, k, 1', [-0.21692, 0.2051851, 1.0]], ['2, k, 2', [-0.2204354, 0.4994679, 1.0]], ['2, k, 3', [-0.2263826, 0.627964, 1.0]], ['2, k, 4', [-0.3777578, 0.3703462, 1.0]], ['2, k, 5', [-0.470436, 0.138242, 1.0]], ['2, k, 6', [-0.5464094, -0.0280933, 1.0]], ['2, k, 7', [-0.5500149, -0.02406357, 1.0]], ['2, k, 8', [-0.06048321, 0.3943033, 1.0]], ['2, k, 9', [0.01729833, 0.191917, 1.0]], ['2, k, 10', [-0.1571894, 0.1664852, 1.0]], ['2, k, 11', [-0.2114179, 0.159152, 1.0]], ['2, k, 12', [-0.2853934, -0.1008576, 1.0]], ['2, k, 13', [-0.2774506, -0.4525088, 1.0]], ['2, k, 14', [-0.2299245, -0.7647664, 1.0]], ['2, k, 15', [-0.2764127, -0.7025514, 1.0]], ['2, k, 16', [-0.1306179, -0.09883959, 1.0]], ['2, k, 17', [-0.07969671, -0.4728605, 1.0]], ['2, k, 18', [0.03985101, -0.7541834, 1.0]], ['2, k, 19', [-0.0005817786, -0.7009506, 1.0]], ['2, k, 20', [-0.219796, 0.4275535, 1.0]], ['2, k, 21', [-0.5570432, -0.1040239, 1.0]], ['2, k, 22', [-0.5754178, -0.007976945, 1.0]], ['2, k, 23', [-0.2693945, 0.1612078, 1.0]], ['2, k, 24', [-0.1973047, 0.08210659, 1.0]]]
[['2, k, 0', [-0.2117978, -0.1011802, 1.0]], ['2, k, 1', [-0.2167149, 0.2048776, 1.0]], ['2, k, 2', [-0.220204, 0.4988624, 1.0]], ['2, k, 3', [-0.2258859, 0.6277708, 1.0]], ['2, k, 4', [-0.3776633, 0.3701806, 1.0]], ['2, k, 5', [-0.4706083, 0.1384293, 1.0]], ['2, k, 6', [-0.5459511, -0.02809268, 1.0]], ['2, k, 7', [-0.5500829, -0.02361571, 1.0]], ['2, k, 8', [-0.06012645, 0.3942138, 1.0]], ['2, k, 9', [0.01695942, 0.1915527, 1.0]], ['2, k, 10', [-0.1572908, 0.1653732, 1.0]], ['2, k, 11', [-0.2114248, 0.1591072, 1.0]], ['2, k, 12', [-0.2852348, -0.1008847, 1.0]], ['2, k, 13', [-0.2776839, -0.4536617, 1.0]], ['2, k, 14', [-0.2295477, -0.7656887, 1.0]], ['2, k, 15', [-0.2756853, -0.7031035, 1.0]], ['2, k, 16', [-0.1303494, -0.09889941, 1.0]], ['2, k, 17', [-0.07972637, -0.4728746, 1.0]], ['2, k, 18', [0.04276214, -0.7512164, 1.0]], ['2, k, 19', [-0.0004234575, -0.7112646, 1.0]], ['2, k, 20', [-0.219575, 0.4270297, 1.0]], ['2, k, 21', [-0.5546991, -0.09433336, 1.0]], ['2, k, 22', [-0.5727897, -0.07216668, 1.0]], ['2, k, 23', [-0.2699164, 0.1572408, 1.0]], ['2, k, 24', [-0.1944212, 0.0825343, 1.0]]]
[['2, k, 0', [-0.2116592, -0.1012364, 1.0]], ['2, k, 1', [-0.2166626, 0.2046584, 1.0]], ['2, k, 2', [-0.2202634, 0.4983332, 1.0]], ['2, k, 3', [-0.2254265, 0.6275421, 1.0]], ['2, k, 4', [-0.3774995, 0.3714912, 1.0]], ['2, k, 5', [-0.4707507, 0.1380244, 1.0]], ['2, k, 6', [-0.5459702, -0.02820722, 1.0]], ['2, k, 7', [-0.549618, -0.02339487, 1.0]], ['2, k, 8', [-0.06013089, 0.3943704, 1.0]], ['2, k, 9', [0.01663282, 0.1916439, 1.0]], ['2, k, 10', [-0.1569521, 0.1627875, 1.0]], ['2, k, 11', [-0.2106988, 0.1540886, 1.0]], ['2, k, 12', [-0.285088, -0.1009313, 1.0]], ['2, k, 13', [-0.2779648, -0.4521232, 1.0]], ['2, k, 14', [-0.2295897, -0.7642483, 1.0]], ['2, k, 15', [-0.2767737, -0.7025384, 1.0]], ['2, k, 16', [-0.1302275, -0.09890205, 1.0]], ['2, k, 17', [-0.0797466, -0.4728567, 1.0]], ['2, k, 18', [0.03491529, -0.7546917, 1.0]], ['2, k, 19', [0.01326878, -0.7022787, 1.0]], ['2, k, 20', [-0.2195998, 0.426586, 1.0]], ['2, k, 21', [-0.5527481, -0.09774694, 1.0]], ['2, k, 22', [-0.578617, -0.07656917, 1.0]], ['2, k, 23', [-0.2692543, 0.1561805, 1.0]], ['2, k, 24', [-0.1946654, 0.0775652, 1.0]]]
[['2, k, 0', [-0.2112875, -0.101426, 1.0]], ['2, k, 1', [-0.2164711, 0.2043299, 1.0]], ['2, k, 2', [-0.2202043, 0.4978879, 1.0]], ['2, k, 3', [-0.2249622, 0.6273998, 1.0]], ['2, k, 4', [-0.3773874, 0.3709659, 1.0]], ['2, k, 5', [-0.4707906, 0.1373189, 1.0]], ['2, k, 6', [-0.5460286, -0.02837235, 1.0]], ['2, k, 7', [-0.5500965, -0.02360455, 1.0]], ['2, k, 8', [-0.05977172, 0.3946334, 1.0]], ['2, k, 9', [0.01609832, 0.1915916, 1.0]], ['2, k, 10', [-0.1568177, 0.1614627, 1.0]], ['2, k, 11', [-0.2108951, 0.1546468, 1.0]], ['2, k, 12', [-0.2846694, -0.1010222, 1.0]], ['2, k, 13', [-0.2779454, -0.4517451, 1.0]], ['2, k, 14', [-0.2296713, -0.7638974, 1.0]], ['2, k, 15', [-0.2770251, -0.7024916, 1.0]], ['2, k, 16', [-0.1298026, -0.09917428, 1.0]], ['2, k, 17', [-0.07978277, -0.4729418, 1.0]], ['2, k, 18', [0.03275795, -0.7561352, 1.0]], ['2, k, 19', [0.01538749, -0.6986056, 1.0]], ['2, k, 20', [-0.2195095, 0.4261664, 1.0]], ['2, k, 21', [-0.5507143, -0.09587768, 1.0]], ['2, k, 22', [-0.526827, -0.04174027, 1.0]], ['2, k, 23', [-0.2695207, 0.1569932, 1.0]], ['2, k, 24', [-0.1964266, 0.07797098, 1.0]]]
[['2, k, 0', [-0.2111268, -0.1015072, 1.0]], ['2, k, 1', [-0.2164536, 0.2041814, 1.0]], ['2, k, 2', [-0.2203158, 0.4976517, 1.0]], ['2, k, 3', [-0.2243375, 0.627223, 1.0]], ['2, k, 4', [-0.377284, 0.3707524, 1.0]], ['2, k, 5', [-0.470764, 0.1367522, 1.0]], ['2, k, 6', [-0.5459609, -0.02851709, 1.0]], ['2, k, 7', [-0.5501487, -0.02185285, 1.0]], ['2, k, 8', [-0.05936892, 0.3947425, 1.0]], ['2, k, 9', [0.01482488, 0.1910561, 1.0]], ['2, k, 10', [-0.1574553, 0.1597719, 1.0]], ['2, k, 11', [-0.2132031, 0.1546899, 1.0]], ['2, k, 12', [-0.2845173, -0.1010924, 1.0]], ['2, k, 13', [-0.2773506, -0.4561979, 1.0]], ['2, k, 14', [-0.2287251, -0.7681381, 1.0]], ['2, k, 15', [-0.2743073, -0.704245, 1.0]], ['2, k, 16', [-0.1296507, -0.09919648, 1.0]], ['2, k, 17', [-0.07971801, -0.4732038, 1.0]], ['2, k, 18', [0.03694073, -0.7518001, 1.0]], ['2, k, 19', [0.01174238, -0.7118748, 1.0]], ['2, k, 20', [-0.2195852, 0.4259525, 1.0]], ['2, k, 21', [-0.5506369, -0.09371988, 1.0]], ['2, k, 22', [-0.5350462, -0.04578774, 1.0]], ['2, k, 23', [-0.2723995, 0.1576052, 1.0]], ['2, k, 24', [-0.1982795, 0.07761902, 1.0]]]
[['2, k, 0', [-0.2108557, -0.1016755, 1.0]], ['2, k, 1', [-0.2162795, 0.2039469, 1.0]], ['2, k, 2', [-0.2202142, 0.4974169, 1.0]], ['2, k, 3', [-0.2239231, 0.6269358, 1.0]], ['2, k, 4', [-0.3775841, 0.3715829, 1.0]], ['2, k, 5', [-0.4709692, 0.1369092, 1.0]], ['2, k, 6', [-0.5457809, -0.02861321, 1.0]], ['2, k, 7', [-0.5497742, -0.0238606, 1.0]], ['2, k, 8', [-0.06015277, 0.3926573, 1.0]], ['2, k, 9', [0.01524186, 0.1896999, 1.0]], ['2, k, 10', [-0.1573222, 0.1586083, 1.0]], ['2, k, 11', [-0.2121028, 0.1498855, 1.0]], ['2, k, 12', [-0.284263, -0.1012367, 1.0]], ['2, k, 13', [-0.2774042, -0.4552545, 1.0]], ['2, k, 14', [-0.2288095, -0.7674677, 1.0]], ['2, k, 15', [-0.2746371, -0.7033767, 1.0]], ['2, k, 16', [-0.1293745, -0.09932727, 1.0]], ['2, k, 17', [-0.07964993, -0.4734792, 1.0]], ['2, k, 18', [0.03735922, -0.7534879, 1.0]], ['2, k, 19', [0.01138533, -0.7084612, 1.0]], ['2, k, 20', [-0.219469, 0.4257123, 1.0]], ['2, k, 21', [-0.558313, -0.09783819, 1.0]], ['2, k, 22', [-0.5507042, -0.09389339, 1.0]], ['2, k, 23', [-0.2710772, 0.152474, 1.0]], ['2, k, 24', [-0.1960192, 0.07205069, 1.0]]]
[['2, k, 0', [-0.2107651, -0.1017786, 1.0]], ['2, k, 1', [-0.2163165, 0.2037673, 1.0]], ['2, k, 2', [-0.2204382, 0.4971381, 1.0]], ['2, k, 3', [-0.2234648, 0.6266934, 1.0]], ['2, k, 4', [-0.3775589, 0.3713017, 1.0]], ['2, k, 5', [-0.4709898, 0.1368704, 1.0]], ['2, k, 6', [-0.5457069, -0.02870432, 1.0]], ['2, k, 7', [-0.5502538, -0.02422109, 1.0]], ['2, k, 8', [-0.06063223, 0.3918267, 1.0]], ['2, k, 9', [0.01400032, 0.1886707, 1.0]], ['2, k, 10', [-0.1580193, 0.1555058, 1.0]], ['2, k, 11', [-0.2122483, 0.1447596, 1.0]], ['2, k, 12', [-0.2841878, -0.1013291, 1.0]], ['2, k, 13', [-0.2776541, -0.4527086, 1.0]], ['2, k, 14', [-0.2288297, -0.7650184, 1.0]], ['2, k, 15', [-0.2753437, -0.7019215, 1.0]], ['2, k, 16', [-0.1292885, -0.0993982, 1.0]], ['2, k, 17', [-0.07946876, -0.4741448, 1.0]], ['2, k, 18', [0.04322645, -0.7510022, 1.0]], ['2, k, 19', [0.003233206, -0.7152487, 1.0]], ['2, k, 20', [-0.2196402, 0.4254558, 1.0]], ['2, k, 21', [-0.5567014, -0.1017172, 1.0]], ['2, k, 22', [-0.5337516, -0.04817033, 1.0]], ['2, k, 23', [-0.2716874, 0.1477512, 1.0]], ['2, k, 24', [-0.1943766, 0.06629658, 1.0]]]
