[['2, k, 0', [-0.121073, -0.381929, 1.0]], ['2, k, 1', [-0.113166, -0.119211, 1.0]], ['2, k, 2', [-0.104811, 0.13875, 1.0]], ['2, k, 3', [-0.0906701, 0.249739, 1.0]], ['2, k, 4', [-0.263399, 0.123484, 1.0]], ['2, k, 5', [-0.394267, -0.00530631, 1.0]], ['2, k, 6', [-0.431922, -0.0676958, 1.0]], ['2, k, 7', [-0.412763, -0.107523, 1.0]], ['2, k, 8', [0.0689633, 0.0896274, 1.0]], ['2, k, 9', [0.189608, -0.0320961, 1.0]], ['2, k, 10', [0.171101, -0.131155, 1.0]], ['2, k, 11', [0.144077, -0.161091, 1.0]], ['2, k, 12', [-0.195185, -0.369552, 1.0]], ['2, k, 13', [-0.249338, -0.730036, 1.0]], ['2, k, 14', [-0.258188, -1.04855, 1.0]], ['2, k, 15', [-0.240112, -1.10059, 1.0]], ['2, k, 16', [-0.0439943, -0.384948, 1.0]], ['2, k, 17', [-0.0118424, -0.671609, 1.0]], ['2, k, 18', [-0.0476657, -1.03069, 1.0]], ['2, k, 19', [-0.0116653, -1.08496, 1.0]], ['2, k, 20', [-0.106984, 0.074963, 1.0]], ['2, k, 21', [-0.395516, -0.135405, 1.0]], ['2, k, 22', [-0.366356, -0.105911, 1.0]], ['2, k, 23', [0.113508, -0.183534, 1.0]], ['2, k, 24', [0.190653, -0.177787, 1.0]]]
[['2, k, 0', [-0.110949, -0.351654, 1.0]], ['2, k, 1', [-0.100265, -0.0685929, 1.0]], ['2, k, 2', [-0.0965492, 0.209947, 1.0]], ['2, k, 3', [-0.078598, 0.331086, 1.0]], ['2, k, 4', [-0.2393, 0.176567, 1.0]], ['2, k, 5', [-0.395339, 0.172269, 1.0]], ['2, k, 6', [-0.411845, 0.281679, 1.0]], ['2, k, 7', [-0.404003, 0.332168, 1.0]], ['2, k, 8', [0.0507598, 0.147275, 1.0]], ['2, k, 9', [0.191368, 0.143222, 1.0]], ['2, k, 10', [0.172362, 0.245268, 1.0]], ['2, k, 11', [0.155029, 0.30354, 1.0]], ['2, k, 12', [-0.176506, -0.344545, 1.0]], ['2, k, 13', [-0.23248, -0.707766, 1.0]], ['2, k, 14', [-0.256223, -1.04259, 1.0]], ['2, k, 15', [-0.234608, -1.0922, 1.0]], ['2, k, 16', [-0.0425705, -0.349624, 1.0]], ['2, k, 17', [-0.00611763, -0.677814, 1.0]], ['2, k, 18', [-0.0485231, -1.02509, 1.0]], ['2, k, 19', [-0.018923, -1.07505, 1.0]], ['2, k, 20', [-0.0967538, 0.140741, 1.0]], ['2, k, 21', [-0.392929, 0.353498, 1.0]], ['2, k, 22', [-0.34249, 0.319927, 1.0]], ['2, k, 23', [0.12971, 0.328576, 1.0]], ['2, k, 24', [0.215806, 0.303601, 1.0]]]
[['2, k, 0', [-0.110933, -0.351536, 1.0]], ['2, k, 1', [-0.101441, -0.0684582, 1.0]], ['2, k, 2', [-0.0979235, 0.2097, 1.0]], ['2, k, 3', [-0.0787847, 0.330187, 1.0]], ['2, k, 4', [-0.240393, 0.175055, 1.0]], ['2, k, 5', [-0.395843, 0.173015, 1.0]], ['2, k, 6', [-0.411676, 0.281832, 1.0]], ['2, k, 7', [-0.403652, 0.332007, 1.0]], ['2, k, 8', [0.0508887, 0.147496, 1.0]], ['2, k, 9', [0.191249, 0.145058, 1.0]], ['2, k, 10', [0.173212, 0.245472, 1.0]], ['2, k, 11', [0.154691, 0.304494, 1.0]], ['2, k, 12', [-0.176496, -0.344494, 1.0]], ['2, k, 13', [-0.23271, -0.707647, 1.0]], ['2, k, 14', [-0.256204, -1.04282, 1.0]], ['2, k, 15', [-0.234011, -1.09192, 1.0]], ['2, k, 16', [-0.0425506, -0.349452, 1.0]], ['2, k, 17', [-0.00608793, -0.678071, 1.0]], ['2, k, 18', [-0.0486204, -1.02583, 1.0]], ['2, k, 19', [-0.0102014, -1.08237, 1.0]], ['2, k, 20', [-0.0983364, 0.140655, 1.0]], ['2, k, 21', [-0.391188, 0.353143, 1.0]], ['2, k, 22', [-0.3359, 0.326899, 1.0]], ['2, k, 23', [0.134878, 0.327491, 1.0]], ['2, k, 24', [0.214978, 0.307039, 1.0]]]
[['2, k, 0', [-0.110897, -0.351495, 1.0]], ['2, k, 1', [-0.102841, -0.0681665, 1.0]], ['2, k, 2', [-0.100397, 0.210075, 1.0]], ['2, k, 3', [-0.078868, 0.329782, 1.0]], ['2, k, 4', [-0.239268, 0.174058, 1.0]], ['2, k, 5', [-0.396548, 0.173698, 1.0]], ['2, k, 6', [-0.411481, 0.281814, 1.0]], ['2, k, 7', [-0.401675, 0.330408, 1.0]], ['2, k, 8', [0.0508973, 0.147387, 1.0]], ['2, k, 9', [0.191261, 0.145054, 1.0]], ['2, k, 10', [0.174483, 0.245389, 1.0]], ['2, k, 11', [0.1549, 0.304651, 1.0]], ['2, k, 12', [-0.17644, -0.344474, 1.0]], ['2, k, 13', [-0.23267, -0.713206, 1.0]], ['2, k, 14', [-0.255411, -1.04385, 1.0]], ['2, k, 15', [-0.236293, -1.09416, 1.0]], ['2, k, 16', [-0.0425467, -0.349372, 1.0]], ['2, k, 17', [-0.0061004, -0.67805, 1.0]], ['2, k, 18', [-0.0471456, -1.02318, 1.0]], ['2, k, 19', [-0.0235033, -1.07267, 1.0]], ['2, k, 20', [-0.100757, 0.141105, 1.0]], ['2, k, 21', [-0.392003, 0.351224, 1.0]], ['2, k, 22', [-0.33591, 0.327639, 1.0]], ['2, k, 23', [0.132416, 0.327905, 1.0]], ['2, k, 24', [0.214372, 0.304545, 1.0]]]
[['2, k, 0', [-0.110946, -0.351391, 1.0]], ['2, k, 1', [-0.102081, -0.0689167, 1.0]], ['2, k, 2', [-0.0932375, 0.204825, 1.0]], ['2, k, 3', [-0.078872, 0.329933, 1.0]], ['2, k, 4', [-0.240387, 0.173005, 1.0]], ['2, k, 5', [-0.396059, 0.173656, 1.0]], ['2, k, 6', [-0.411311, 0.281371, 1.0]], ['2, k, 7', [-0.402113, 0.327603, 1.0]], ['2, k, 8', [0.0508837, 0.147276, 1.0]], ['2, k, 9', [0.191346, 0.145019, 1.0]], ['2, k, 10', [0.175873, 0.2442, 1.0]], ['2, k, 11', [0.157939, 0.302003, 1.0]], ['2, k, 12', [-0.176498, -0.344389, 1.0]], ['2, k, 13', [-0.232599, -0.713262, 1.0]], ['2, k, 14', [-0.25586, -1.04554, 1.0]], ['2, k, 15', [-0.236772, -1.09586, 1.0]], ['2, k, 16', [-0.0425754, -0.349278, 1.0]], ['2, k, 17', [-0.00606839, -0.678267, 1.0]], ['2, k, 18', [-0.0470558, -1.02317, 1.0]], ['2, k, 19', [-0.0267277, -1.07345, 1.0]], ['2, k, 20', [-0.096031, 0.137526, 1.0]], ['2, k, 21', [-0.391038, 0.346604, 1.0]], ['2, k, 22', [-0.339802, 0.318801, 1.0]], ['2, k, 23', [0.137315, 0.326968, 1.0]], ['2, k, 24', [0.220689, 0.302416, 1.0]]]
[['2, k, 0', [-0.111028, -0.351241, 1.0]], ['2, k, 1', [-0.10115, -0.0716547, 1.0]], ['2, k, 2', [-0.0889487, 0.194699, 1.0]], ['2, k, 3', [-0.0784436, 0.329484, 1.0]], ['2, k, 4', [-0.240817, 0.171366, 1.0]], ['2, k, 5', [-0.39601, 0.172518, 1.0]], ['2, k, 6', [-0.410441, 0.279985, 1.0]], ['2, k, 7', [-0.401266, 0.322608, 1.0]], ['2, k, 8', [0.0509106, 0.147904, 1.0]], ['2, k, 9', [0.188907, 0.144847, 1.0]], ['2, k, 10', [0.175868, 0.24387, 1.0]], ['2, k, 11', [0.155034, 0.300102, 1.0]], ['2, k, 12', [-0.176616, -0.344274, 1.0]], ['2, k, 13', [-0.232633, -0.709841, 1.0]], ['2, k, 14', [-0.256063, -1.04557, 1.0]], ['2, k, 15', [-0.234875, -1.0907, 1.0]], ['2, k, 16', [-0.0426425, -0.349121, 1.0]], ['2, k, 17', [-0.00609769, -0.678331, 1.0]], ['2, k, 18', [-0.0490958, -1.02003, 1.0]], ['2, k, 19', [-0.0318114, -1.06641, 1.0]], ['2, k, 20', [-0.0925119, 0.129358, 1.0]], ['2, k, 21', [-0.387869, 0.343111, 1.0]], ['2, k, 22', [-0.334649, 0.317265, 1.0]], ['2, k, 23', [0.132097, 0.323385, 1.0]], ['2, k, 24', [0.213236, 0.300588, 1.0]]]
[['2, k, 0', [-0.111142, -0.350206, 1.0]], ['2, k, 1', [-0.108471, -0.0698967, 1.0]], ['2, k, 2', [-0.119682, 0.202456, 1.0]], ['2, k, 3', [-0.0785747, 0.329212, 1.0]], ['2, k, 4', [-0.239567, 0.1748, 1.0]], ['2, k, 5', [-0.395839, 0.171131, 1.0]], ['2, k, 6', [-0.408902, 0.278059, 1.0]], ['2, k, 7', [-0.401202, 0.316003, 1.0]], ['2, k, 8', [0.0493051, 0.150369, 1.0]], ['2, k, 9', [0.189768, 0.144745, 1.0]], ['2, k, 10', [0.174675, 0.248146, 1.0]], ['2, k, 11', [0.155824, 0.29439, 1.0]], ['2, k, 12', [-0.176637, -0.343196, 1.0]], ['2, k, 13', [-0.232683, -0.709282, 1.0]], ['2, k, 14', [-0.257237, -1.04436, 1.0]], ['2, k, 15', [-0.235688, -1.09134, 1.0]], ['2, k, 16', [-0.0428716, -0.348095, 1.0]], ['2, k, 17', [-0.00616652, -0.678431, 1.0]], ['2, k, 18', [-0.0476132, -1.02186, 1.0]], ['2, k, 19', [-0.0244963, -1.07243, 1.0]], ['2, k, 20', [-0.115263, 0.134836, 1.0]], ['2, k, 21', [-0.38492, 0.334454, 1.0]], ['2, k, 22', [-0.327781, 0.311455, 1.0]], ['2, k, 23', [0.132024, 0.317417, 1.0]], ['2, k, 24', [0.221381, 0.293501, 1.0]]]
[['2, k, 0', [-0.111289, -0.350027, 1.0]], ['2, k, 1', [-0.111493, -0.0690954, 1.0]], ['2, k, 2', [-0.121235, 0.203705, 1.0]], ['2, k, 3', [-0.0787395, 0.328988, 1.0]], ['2, k, 4', [-0.239258, 0.175562, 1.0]], ['2, k, 5', [-0.395897, 0.168996, 1.0]], ['2, k, 6', [-0.409364, 0.270788, 1.0]], ['2, k, 7', [-0.398745, 0.30597, 1.0]], ['2, k, 8', [0.0487883, 0.150375, 1.0]], ['2, k, 9', [0.188094, 0.143563, 1.0]], ['2, k, 10', [0.175489, 0.245871, 1.0]], ['2, k, 11', [0.156236, 0.285351, 1.0]], ['2, k, 12', [-0.176813, -0.342877, 1.0]], ['2, k, 13', [-0.232437, -0.708631, 1.0]], ['2, k, 14', [-0.256198, -1.04378, 1.0]], ['2, k, 15', [-0.235316, -1.09147, 1.0]], ['2, k, 16', [-0.042971, -0.348039, 1.0]], ['2, k, 17', [-0.00624474, -0.678449, 1.0]], ['2, k, 18', [-0.0453193, -1.0286, 1.0]], ['2, k, 19', [-0.01839, -1.07582, 1.0]], ['2, k, 20', [-0.117824, 0.136251, 1.0]], ['2, k, 21', [-0.383514, 0.323227, 1.0]], ['2, k, 22', [-0.33318, 0.301487, 1.0]], ['2, k, 23', [0.136181, 0.308821, 1.0]], ['2, k, 24', [0.220118, 0.285105, 1.0]]]
[['2, k, 0', [-0.111127, -0.350209, 1.0]], ['2, k, 1', [-0.111019, -0.0699629, 1.0]], ['2, k, 2', [-0.11643, 0.201268, 1.0]], ['2, k, 3', [-0.0789256, 0.328992, 1.0]], ['2, k, 4', [-0.241605, 0.17037, 1.0]], ['2, k, 5', [-0.395305, 0.163643, 1.0]], ['2, k, 6', [-0.417186, 0.251063, 1.0]], ['2, k, 7', [-0.399568, 0.295623, 1.0]], ['2, k, 8', [0.0488789, 0.149764, 1.0]], ['2, k, 9', [0.18847, 0.139151, 1.0]], ['2, k, 10', [0.175933, 0.242362, 1.0]], ['2, k, 11', [0.159491, 0.276888, 1.0]], ['2, k, 12', [-0.176728, -0.343215, 1.0]], ['2, k, 13', [-0.232521, -0.708608, 1.0]], ['2, k, 14', [-0.256304, -1.04331, 1.0]], ['2, k, 15', [-0.235345, -1.09101, 1.0]], ['2, k, 16', [-0.042732, -0.348154, 1.0]], ['2, k, 17', [-0.00647666, -0.677889, 1.0]], ['2, k, 18', [-0.0466307, -1.02503, 1.0]], ['2, k, 19', [-0.0216174, -1.0744, 1.0]], ['2, k, 20', [-0.115064, 0.134444, 1.0]], ['2, k, 21', [-0.384672, 0.313179, 1.0]], ['2, k, 22', [-0.336832, 0.290664, 1.0]], ['2, k, 23', [0.139358, 0.296532, 1.0]], ['2, k, 24', [0.225564, 0.277228, 1.0]]]
[['2, k, 0', [-0.111116, -0.350276, 1.0]], ['2, k, 1', [-0.108066, -0.0733156, 1.0]], ['2, k, 2', [-0.100765, 0.190559, 1.0]], ['2, k, 3', [-0.0793059, 0.329605, 1.0]], ['2, k, 4', [-0.242767, 0.168385, 1.0]], ['2, k, 5', [-0.390798, 0.153799, 1.0]], ['2, k, 6', [-0.414276, 0.245243, 1.0]], ['2, k, 7', [-0.400401, 0.28272, 1.0]], ['2, k, 8', [0.0485267, 0.149347, 1.0]], ['2, k, 9', [0.200959, 0.112251, 1.0]], ['2, k, 10', [0.174936, 0.233488, 1.0]], ['2, k, 11', [0.156267, 0.265511, 1.0]], ['2, k, 12', [-0.176744, -0.34339, 1.0]], ['2, k, 13', [-0.23256, -0.70847, 1.0]], ['2, k, 14', [-0.25681, -1.04403, 1.0]], ['2, k, 15', [-0.237027, -1.09057, 1.0]], ['2, k, 16', [-0.0427035, -0.348204, 1.0]], ['2, k, 17', [-0.00648195, -0.677797, 1.0]], ['2, k, 18', [-0.0472016, -1.02422, 1.0]], ['2, k, 19', [-0.0218237, -1.07437, 1.0]], ['2, k, 20', [-0.103593, 0.125869, 1.0]], ['2, k, 21', [-0.388949, 0.299347, 1.0]], ['2, k, 22', [-0.337731, 0.275911, 1.0]], ['2, k, 23', [0.12763, 0.288896, 1.0]], ['2, k, 24', [0.217296, 0.264917, 1.0]]]
[['2, k, 0', [-0.111476, -0.35083, 1.0]], ['2, k, 1', [-0.108467, -0.0740519, 1.0]], ['2, k, 2', [-0.101799, 0.190714, 1.0]], ['2, k, 3', [-0.0792012, 0.328917, 1.0]], ['2, k, 4', [-0.242075, 0.168989, 1.0]], ['2, k, 5', [-0.406031, 0.133408, 1.0]], ['2, k, 6', [-0.412505, 0.236914, 1.0]], ['2, k, 7', [-0.400783, 0.26768, 1.0]], ['2, k, 8', [0.0490065, 0.146469, 1.0]], ['2, k, 9', [0.181866, 0.114125, 1.0]], ['2, k, 10', [0.174264, 0.217347, 1.0]], ['2, k, 11', [0.157102, 0.250213, 1.0]], ['2, k, 12', [-0.177101, -0.343794, 1.0]], ['2, k, 13', [-0.232631, -0.708581, 1.0]], ['2, k, 14', [-0.256354, -1.04356, 1.0]], ['2, k, 15', [-0.236673, -1.0905, 1.0]], ['2, k, 16', [-0.0430844, -0.349005, 1.0]], ['2, k, 17', [-0.00652145, -0.678298, 1.0]], ['2, k, 18', [-0.0474361, -1.02814, 1.0]], ['2, k, 19', [-0.0232807, -1.07838, 1.0]], ['2, k, 20', [-0.104166, 0.125737, 1.0]], ['2, k, 21', [-0.385126, 0.285506, 1.0]], ['2, k, 22', [-0.337182, 0.258601, 1.0]], ['2, k, 23', [0.136614, 0.271454, 1.0]], ['2, k, 24', [0.218958, 0.251692, 1.0]]]
[['2, k, 0', [-0.111462, -0.350903, 1.0]], ['2, k, 1', [-0.108602, -0.0745256, 1.0]], ['2, k, 2', [-0.10265, 0.19055, 1.0]], ['2, k, 3', [-0.079732, 0.33037, 1.0]], ['2, k, 4', [-0.240222, 0.167824, 1.0]], ['2, k, 5', [-0.390086, 0.120984, 1.0]], ['2, k, 6', [-0.41165, 0.217581, 1.0]], ['2, k, 7', [-0.403525, 0.248895, 1.0]], ['2, k, 8', [0.0491793, 0.145913, 1.0]], ['2, k, 9', [0.183143, 0.111791, 1.0]], ['2, k, 10', [0.169034, 0.20516, 1.0]], ['2, k, 11', [0.149253, 0.233621, 1.0]], ['2, k, 12', [-0.17709, -0.343884, 1.0]], ['2, k, 13', [-0.232514, -0.709084, 1.0]], ['2, k, 14', [-0.256094, -1.04166, 1.0]], ['2, k, 15', [-0.235451, -1.09034, 1.0]], ['2, k, 16', [-0.0430663, -0.349071, 1.0]], ['2, k, 17', [-0.00672536, -0.679304, 1.0]], ['2, k, 18', [-0.047339, -1.02709, 1.0]], ['2, k, 19', [-0.030698, -1.07719, 1.0]], ['2, k, 20', [-0.104652, 0.125457, 1.0]], ['2, k, 21', [-0.391826, 0.265113, 1.0]], ['2, k, 22', [-0.337233, 0.241981, 1.0]], ['2, k, 23', [0.124351, 0.252351, 1.0]], ['2, k, 24', [0.205641, 0.233154, 1.0]]]
[['2, k, 0', [-0.111448, -0.351076, 1.0]], ['2, k, 1', [-0.108451, -0.0755009, 1.0]], ['2, k, 2', [-0.102801, 0.189695, 1.0]], ['2, k, 3', [-0.0797926, 0.331801, 1.0]], ['2, k, 4', [-0.238178, 0.164438, 1.0]], ['2, k, 5', [-0.397238, 0.108825, 1.0]], ['2, k, 6', [-0.411521, 0.200176, 1.0]], ['2, k, 7', [-0.403384, 0.228496, 1.0]], ['2, k, 8', [0.0506481, 0.146434, 1.0]], ['2, k, 9', [0.206028, 0.0821569, 1.0]], ['2, k, 10', [0.167133, 0.187808, 1.0]], ['2, k, 11', [0.145583, 0.215095, 1.0]], ['2, k, 12', [-0.177108, -0.344106, 1.0]], ['2, k, 13', [-0.233118, -0.710922, 1.0]], ['2, k, 14', [-0.2567, -1.04224, 1.0]], ['2, k, 15', [-0.236048, -1.08985, 1.0]], ['2, k, 16', [-0.0429864, -0.34936, 1.0]], ['2, k, 17', [-0.00692113, -0.680401, 1.0]], ['2, k, 18', [-0.048032, -1.0242, 1.0]], ['2, k, 19', [-0.0307859, -1.07862, 1.0]], ['2, k, 20', [-0.104635, 0.124484, 1.0]], ['2, k, 21', [-0.391135, 0.244426, 1.0]], ['2, k, 22', [-0.336952, 0.224124, 1.0]], ['2, k, 23', [0.106953, 0.23176, 1.0]], ['2, k, 24', [0.194461, 0.218662, 1.0]]]
[['2, k, 0', [-0.11141, -0.360709, 1.0]], ['2, k, 1', [-0.10798, -0.0810521, 1.0]], ['2, k, 2', [-0.102665, 0.188214, 1.0]], ['2, k, 3', [-0.0802786, 0.33169, 1.0]], ['2, k, 4', [-0.234927, 0.140594, 1.0]], ['2, k, 5', [-0.404862, 0.103253, 1.0]], ['2, k, 6', [-0.411574, 0.185879, 1.0]], ['2, k, 7', [-0.403292, 0.206889, 1.0]], ['2, k, 8', [0.0528198, 0.138535, 1.0]], ['2, k, 9', [0.207919, 0.0730478, 1.0]], ['2, k, 10', [0.164007, 0.163676, 1.0]], ['2, k, 11', [0.142135, 0.191323, 1.0]], ['2, k, 12', [-0.177459, -0.353167, 1.0]], ['2, k, 13', [-0.233153, -0.710887, 1.0]], ['2, k, 14', [-0.256658, -1.0418, 1.0]], ['2, k, 15', [-0.236413, -1.09338, 1.0]], ['2, k, 16', [-0.0425113, -0.359791, 1.0]], ['2, k, 17', [-0.00688569, -0.684827, 1.0]], ['2, k, 18', [-0.0483632, -1.02441, 1.0]], ['2, k, 19', [-0.0308546, -1.0779, 1.0]], ['2, k, 20', [-0.104363, 0.122228, 1.0]], ['2, k, 21', [-0.390445, 0.218313, 1.0]], ['2, k, 22', [-0.336663, 0.202386, 1.0]], ['2, k, 23', [0.0948992, 0.20544, 1.0]], ['2, k, 24', [0.18846, 0.197651, 1.0]]]
[['2, k, 0', [-0.111415, -0.376685, 1.0]], ['2, k, 1', [-0.10982, -0.091782, 1.0]], ['2, k, 2', [-0.106874, 0.182131, 1.0]], ['2, k, 3', [-0.0805507, 0.330887, 1.0]], ['2, k, 4', [-0.230869, 0.130064, 1.0]], ['2, k, 5', [-0.417028, 0.0649809, 1.0]], ['2, k, 6', [-0.413056, 0.150603, 1.0]], ['2, k, 7', [-0.407207, 0.181809, 1.0]], ['2, k, 8', [0.0496344, 0.113182, 1.0]], ['2, k, 9', [0.207352, 0.0542811, 1.0]], ['2, k, 10', [0.168921, 0.139984, 1.0]], ['2, k, 11', [0.142401, 0.16538, 1.0]], ['2, k, 12', [-0.177762, -0.367871, 1.0]], ['2, k, 13', [-0.233461, -0.71179, 1.0]], ['2, k, 14', [-0.256566, -1.04181, 1.0]], ['2, k, 15', [-0.234667, -1.08961, 1.0]], ['2, k, 16', [-0.0422397, -0.376017, 1.0]], ['2, k, 17', [-0.00639253, -0.690421, 1.0]], ['2, k, 18', [-0.0484901, -1.02714, 1.0]], ['2, k, 19', [-0.0298061, -1.07473, 1.0]], ['2, k, 20', [-0.10773, 0.115043, 1.0]], ['2, k, 21', [-0.393261, 0.193806, 1.0]], ['2, k, 22', [-0.341297, 0.172344, 1.0]], ['2, k, 23', [0.0999233, 0.176975, 1.0]], ['2, k, 24', [0.199053, 0.162172, 1.0]]]
[['2, k, 0', [-0.11221, -0.378826, 1.0]], ['2, k, 1', [-0.110825, -0.0921846, 1.0]], ['2, k, 2', [-0.109769, 0.18496, 1.0]], ['2, k, 3', [-0.0807824, 0.326944, 1.0]], ['2, k, 4', [-0.235414, 0.132291, 1.0]], ['2, k, 5', [-0.390349, 0.072649, 1.0]], ['2, k, 6', [-0.417031, 0.127876, 1.0]], ['2, k, 7', [-0.407801, 0.155529, 1.0]], ['2, k, 8', [0.0495885, 0.114205, 1.0]], ['2, k, 9', [0.174219, 0.0481916, 1.0]], ['2, k, 10', [0.162829, 0.120391, 1.0]], ['2, k, 11', [0.141101, 0.135078, 1.0]], ['2, k, 12', [-0.178485, -0.370654, 1.0]], ['2, k, 13', [-0.233078, -0.718672, 1.0]], ['2, k, 14', [-0.256721, -1.04175, 1.0]], ['2, k, 15', [-0.234444, -1.08894, 1.0]], ['2, k, 16', [-0.0431355, -0.377691, 1.0]], ['2, k, 17', [-0.00619081, -0.691448, 1.0]], ['2, k, 18', [-0.0480782, -1.02667, 1.0]], ['2, k, 19', [-0.0296021, -1.07441, 1.0]], ['2, k, 20', [-0.109808, 0.116442, 1.0]], ['2, k, 21', [-0.397347, 0.165808, 1.0]], ['2, k, 22', [-0.346106, 0.14161, 1.0]], ['2, k, 23', [0.104673, 0.147181, 1.0]], ['2, k, 24', [0.195576, 0.132092, 1.0]]]
[['2, k, 0', [-0.112648, -0.380608, 1.0]], ['2, k, 1', [-0.11232, -0.0914801, 1.0]], ['2, k, 2', [-0.116112, 0.194811, 1.0]], ['2, k, 3', [-0.080841, 0.320944, 1.0]], ['2, k, 4', [-0.237086, 0.133082, 1.0]], ['2, k, 5', [-0.396853, 0.0546395, 1.0]], ['2, k, 6', [-0.402725, 0.104963, 1.0]], ['2, k, 7', [-0.405016, 0.127222, 1.0]], ['2, k, 8', [0.0483662, 0.114086, 1.0]], ['2, k, 9', [0.173406, 0.0356117, 1.0]], ['2, k, 10', [0.115001, 0.0949754, 1.0]], ['2, k, 11', [0.131323, 0.103523, 1.0]], ['2, k, 12', [-0.178848, -0.37253, 1.0]], ['2, k, 13', [-0.233315, -0.725875, 1.0]], ['2, k, 14', [-0.25613, -1.04315, 1.0]], ['2, k, 15', [-0.234731, -1.08947, 1.0]], ['2, k, 16', [-0.0437284, -0.379587, 1.0]], ['2, k, 17', [-0.00573106, -0.692221, 1.0]], ['2, k, 18', [-0.0475376, -1.02609, 1.0]], ['2, k, 19', [-0.0284184, -1.07407, 1.0]], ['2, k, 20', [-0.114768, 0.123065, 1.0]], ['2, k, 21', [-0.391538, 0.134745, 1.0]], ['2, k, 22', [-0.327312, 0.1167, 1.0]], ['2, k, 23', [0.102504, 0.110389, 1.0]], ['2, k, 24', [0.175686, 0.111347, 1.0]]]
[['2, k, 0', [-0.113084, -0.380444, 1.0]], ['2, k, 1', [-0.112262, -0.0914627, 1.0]], ['2, k, 2', [-0.113112, 0.193976, 1.0]], ['2, k, 3', [-0.0808062, 0.316859, 1.0]], ['2, k, 4', [-0.240993, 0.139567, 1.0]], ['2, k, 5', [-0.384589, 0.0447279, 1.0]], ['2, k, 6', [-0.40325, 0.0750295, 1.0]], ['2, k, 7', [-0.405296, 0.0972295, 1.0]], ['2, k, 8', [0.0484082, 0.114894, 1.0]], ['2, k, 9', [0.176302, 0.0112324, 1.0]], ['2, k, 10', [0.13565, 0.0508447, 1.0]], ['2, k, 11', [0.131216, 0.0689289, 1.0]], ['2, k, 12', [-0.179, -0.372364, 1.0]], ['2, k, 13', [-0.233237, -0.725954, 1.0]], ['2, k, 14', [-0.256359, -1.04287, 1.0]], ['2, k, 15', [-0.234902, -1.08832, 1.0]], ['2, k, 16', [-0.0445847, -0.379368, 1.0]], ['2, k, 17', [-0.00536992, -0.693656, 1.0]], ['2, k, 18', [-0.0478307, -1.02801, 1.0]], ['2, k, 19', [-0.0269207, -1.07742, 1.0]], ['2, k, 20', [-0.113147, 0.122814, 1.0]], ['2, k, 21', [-0.39136, 0.0999201, 1.0]], ['2, k, 22', [-0.326753, 0.0893233, 1.0]], ['2, k, 23', [0.0769466, 0.0745653, 1.0]], ['2, k, 24', [0.166175, 0.0897195, 1.0]]]
[['2, k, 0', [-0.113523, -0.379261, 1.0]], ['2, k, 1', [-0.111796, -0.0928162, 1.0]], ['2, k, 2', [-0.107374, 0.180192, 1.0]], ['2, k, 3', [-0.0801813, 0.310277, 1.0]], ['2, k, 4', [-0.242509, 0.144328, 1.0]], ['2, k, 5', [-0.373355, 0.0449577, 1.0]], ['2, k, 6', [-0.435604, 0.0140902, 1.0]], ['2, k, 7', [-0.411615, 0.0632462, 1.0]], ['2, k, 8', [0.0492343, 0.116039, 1.0]], ['2, k, 9', [0.174224, -4.74143e-05, 1.0]], ['2, k, 10', [0.105857, 0.0257803, 1.0]], ['2, k, 11', [0.127065, 0.0334663, 1.0]], ['2, k, 12', [-0.179113, -0.371411, 1.0]], ['2, k, 13', [-0.233254, -0.725793, 1.0]], ['2, k, 14', [-0.256373, -1.04319, 1.0]], ['2, k, 15', [-0.234569, -1.08892, 1.0]], ['2, k, 16', [-0.0453843, -0.377851, 1.0]], ['2, k, 17', [-0.00496218, -0.69351, 1.0]], ['2, k, 18', [-0.0477093, -1.02813, 1.0]], ['2, k, 19', [-0.0256822, -1.07781, 1.0]], ['2, k, 20', [-0.109252, 0.113744, 1.0]], ['2, k, 21', [-0.400548, 0.0681877, 1.0]], ['2, k, 22', [-0.352105, 0.0442577, 1.0]], ['2, k, 23', [0.0727715, 0.0379044, 1.0]], ['2, k, 24', [0.171687, 0.04139, 1.0]]]
