[['2, k, 0', [-0.1777173, -0.1340688, 1.0]], ['2, k, 1', [-0.1765359, 0.1136596, 1.0]], ['2, k, 2', [-0.1749024, 0.355791, 1.0]], ['2, k, 3', [-0.1767007, 0.4864761, 1.0]], ['2, k, 4', [-0.321398, 0.2474707, 1.0]], ['2, k, 5', [-0.3863392, 0.01240235, 1.0]], ['2, k, 6', [-0.3759965, -0.1787159, 1.0]], ['2, k, 7', [-0.370891, -0.2038523, 1.0]], ['2, k, 8', [-0.02650147, 0.2508167, 1.0]], ['2, k, 9', [0.03787357, -0.01002361, 1.0]], ['2, k, 10', [0.08131265, -0.1993467, 1.0]], ['2, k, 11', [0.08946463, -0.2394611, 1.0]], ['2, k, 12', [-0.2447285, -0.1330504, 1.0]], ['2, k, 13', [-0.2668662, -0.269419, 1.0]], ['2, k, 14', [-0.2524258, -0.604427, 1.0]], ['2, k, 15', [-0.2480166, -0.6636724, 1.0]], ['2, k, 16', [-0.1068401, -0.1322345, 1.0]], ['2, k, 17', [0.01848437, -0.2663359, 1.0]], ['2, k, 18', [0.01248093, -0.6032802, 1.0]], ['2, k, 19', [0.02398022, -0.6637233, 1.0]], ['2, k, 20', [-0.175416, 0.2960209, 1.0]], ['2, k, 21', [-0.3628424, -0.2688841, 1.0]], ['2, k, 22', [-0.341314, -0.1944809, 1.0]], ['2, k, 23', [0.1010402, -0.306027, 1.0]], ['2, k, 24', [0.1151065, -0.254141, 1.0]]]
[['2, k, 0', [-0.1738489, -0.1206501, 1.0]], ['2, k, 1', [-0.1818554, 0.1264001, 1.0]], ['2, k, 2', [-0.1899148, 0.3671469, 1.0]], ['2, k, 3', [-0.1755524, 0.4898264, 1.0]], ['2, k, 4', [-0.3252274, 0.2559807, 1.0]], ['2, k, 5', [-0.3911153, 0.04452161, 1.0]], ['2, k, 6', [-0.3443333, -0.1261319, 1.0]], ['2, k, 7', [-0.3184803, -0.1625549, 1.0]], ['2, k, 8', [-0.03663566, 0.2721042, 1.0]], ['2, k, 9', [0.05819863, 0.04891284, 1.0]], ['2, k, 10', [0.122722, -0.09678279, 1.0]], ['2, k, 11', [0.1375981, -0.1420534, 1.0]], ['2, k, 12', [-0.2403141, -0.1226092, 1.0]], ['2, k, 13', [-0.2718088, -0.2590696, 1.0]], ['2, k, 14', [-0.2545832, -0.6019421, 1.0]], ['2, k, 15', [-0.2483881, -0.6635162, 1.0]], ['2, k, 16', [-0.1038084, -0.1164858, 1.0]], ['2, k, 17', [0.02136016, -0.2643506, 1.0]], ['2, k, 18', [0.01349628, -0.6002223, 1.0]], ['2, k, 19', [0.02481554, -0.6664975, 1.0]], ['2, k, 20', [-0.1879717, 0.3078541, 1.0]], ['2, k, 21', [-0.2944875, -0.1998915, 1.0]], ['2, k, 22', [-0.2784011, -0.168356, 1.0]], ['2, k, 23', [0.1598116, -0.1862906, 1.0]], ['2, k, 24', [0.1100849, -0.1466561, 1.0]]]
[['2, k, 0', [-0.1740503, -0.1214188, 1.0]], ['2, k, 1', [-0.1815922, 0.1259893, 1.0]], ['2, k, 2', [-0.1886923, 0.3669528, 1.0]], ['2, k, 3', [-0.1757613, 0.4899217, 1.0]], ['2, k, 4', [-0.3253861, 0.2559758, 1.0]], ['2, k, 5', [-0.39205, 0.04473225, 1.0]], ['2, k, 6', [-0.3444075, -0.1263777, 1.0]], ['2, k, 7', [-0.3176948, -0.1637909, 1.0]], ['2, k, 8', [-0.03380587, 0.2667582, 1.0]], ['2, k, 9', [0.05860011, 0.04022353, 1.0]], ['2, k, 10', [0.1124995, -0.1308376, 1.0]], ['2, k, 11', [0.1309383, -0.166011, 1.0]], ['2, k, 12', [-0.2405125, -0.1230555, 1.0]], ['2, k, 13', [-0.2718326, -0.2593094, 1.0]], ['2, k, 14', [-0.2546264, -0.6018029, 1.0]], ['2, k, 15', [-0.2484794, -0.6634875, 1.0]], ['2, k, 16', [-0.1040034, -0.117742, 1.0]], ['2, k, 17', [0.0205363, -0.2654825, 1.0]], ['2, k, 18', [0.01348677, -0.6002011, 1.0]], ['2, k, 19', [0.02494577, -0.6658211, 1.0]], ['2, k, 20', [-0.1870998, 0.3075702, 1.0]], ['2, k, 21', [-0.2969014, -0.2056156, 1.0]], ['2, k, 22', [-0.2824248, -0.1523013, 1.0]], ['2, k, 23', [0.1592903, -0.2223869, 1.0]], ['2, k, 24', [0.08965776, -0.1667883, 1.0]]]
[['2, k, 0', [-0.1745156, -0.122472, 1.0]], ['2, k, 1', [-0.1818935, 0.1251283, 1.0]], ['2, k, 2', [-0.1887922, 0.3664686, 1.0]], ['2, k, 3', [-0.1761103, 0.4898874, 1.0]], ['2, k, 4', [-0.3261992, 0.2551356, 1.0]], ['2, k, 5', [-0.3923694, 0.04423257, 1.0]], ['2, k, 6', [-0.3442979, -0.1264984, 1.0]], ['2, k, 7', [-0.3167959, -0.1658133, 1.0]], ['2, k, 8', [-0.03244936, 0.2622288, 1.0]], ['2, k, 9', [0.05941814, 0.02831635, 1.0]], ['2, k, 10', [0.1157722, -0.1407357, 1.0]], ['2, k, 11', [0.1307432, -0.1983456, 1.0]], ['2, k, 12', [-0.2408822, -0.123673, 1.0]], ['2, k, 13', [-0.2716832, -0.2596872, 1.0]], ['2, k, 14', [-0.2545793, -0.6017007, 1.0]], ['2, k, 15', [-0.2485349, -0.6634522, 1.0]], ['2, k, 16', [-0.1045042, -0.1191703, 1.0]], ['2, k, 17', [0.02061963, -0.2639611, 1.0]], ['2, k, 18', [0.01330116, -0.5989155, 1.0]], ['2, k, 19', [0.02425032, -0.6643599, 1.0]], ['2, k, 20', [-0.1872402, 0.3069845, 1.0]], ['2, k, 21', [-0.2999421, -0.2068414, 1.0]], ['2, k, 22', [-0.2831219, -0.1662555, 1.0]], ['2, k, 23', [0.1510488, -0.2522351, 1.0]], ['2, k, 24', [0.08588887, -0.1897191, 1.0]]]
[['2, k, 0', [-0.1745859, -0.1231232, 1.0]], ['2, k, 1', [-0.1817109, 0.1246285, 1.0]], ['2, k, 2', [-0.1882565, 0.3661255, 1.0]], ['2, k, 3', [-0.176148, 0.4898791, 1.0]], ['2, k, 4', [-0.3262357, 0.2548256, 1.0]], ['2, k, 5', [-0.3923622, 0.04425044, 1.0]], ['2, k, 6', [-0.3439315, -0.1268518, 1.0]], ['2, k, 7', [-0.315094, -0.1647643, 1.0]], ['2, k, 8', [-0.02979186, 0.2567807, 1.0]], ['2, k, 9', [0.04995621, 0.002381714, 1.0]], ['2, k, 10', [0.108158, -0.1790414, 1.0]], ['2, k, 11', [0.1152916, -0.2323433, 1.0]], ['2, k, 12', [-0.2409309, -0.1240945, 1.0]], ['2, k, 13', [-0.2716577, -0.2596907, 1.0]], ['2, k, 14', [-0.2545655, -0.6016057, 1.0]], ['2, k, 15', [-0.248511, -0.663442, 1.0]], ['2, k, 16', [-0.1045746, -0.1200194, 1.0]], ['2, k, 17', [0.02062563, -0.2639659, 1.0]], ['2, k, 18', [0.01326004, -0.5998394, 1.0]], ['2, k, 19', [0.0275021, -0.6658709, 1.0]], ['2, k, 20', [-0.1868045, 0.3065926, 1.0]], ['2, k, 21', [-0.299388, -0.2079292, 1.0]], ['2, k, 22', [-0.2810505, -0.1622542, 1.0]], ['2, k, 23', [0.1412519, -0.2972024, 1.0]], ['2, k, 24', [0.08386704, -0.237622, 1.0]]]
[['2, k, 0', [-0.1749342, -0.123952, 1.0]], ['2, k, 1', [-0.1819044, 0.1238659, 1.0]], ['2, k, 2', [-0.1882769, 0.3655598, 1.0]], ['2, k, 3', [-0.1763231, 0.489795, 1.0]], ['2, k, 4', [-0.3266754, 0.2548588, 1.0]], ['2, k, 5', [-0.3923445, 0.04341375, 1.0]], ['2, k, 6', [-0.3437636, -0.1270297, 1.0]], ['2, k, 7', [-0.3193745, -0.1626621, 1.0]], ['2, k, 8', [-0.02972784, 0.2556473, 1.0]], ['2, k, 9', [0.04955622, 0.001402931, 1.0]], ['2, k, 10', [0.1045381, -0.193424, 1.0]], ['2, k, 11', [0.1064809, -0.236762, 1.0]], ['2, k, 12', [-0.2411561, -0.1245126, 1.0]], ['2, k, 13', [-0.2715527, -0.2597486, 1.0]], ['2, k, 14', [-0.2545424, -0.6017089, 1.0]], ['2, k, 15', [-0.2482961, -0.6635553, 1.0]], ['2, k, 16', [-0.1050034, -0.1212048, 1.0]], ['2, k, 17', [0.02051067, -0.2642646, 1.0]], ['2, k, 18', [0.0130212, -0.6019617, 1.0]], ['2, k, 19', [0.02374418, -0.6676027, 1.0]], ['2, k, 20', [-0.1868608, 0.3059683, 1.0]], ['2, k, 21', [-0.3000144, -0.2003912, 1.0]], ['2, k, 22', [-0.2791346, -0.1626468, 1.0]], ['2, k, 23', [0.123431, -0.3062577, 1.0]], ['2, k, 24', [0.0858736, -0.2493884, 1.0]]]
[['2, k, 0', [-0.1748892, -0.123965, 1.0]], ['2, k, 1', [-0.1818764, 0.1236766, 1.0]], ['2, k, 2', [-0.1882799, 0.3650416, 1.0]], ['2, k, 3', [-0.1760321, 0.4886768, 1.0]], ['2, k, 4', [-0.3266286, 0.2547988, 1.0]], ['2, k, 5', [-0.3926214, 0.04312557, 1.0]], ['2, k, 6', [-0.3437524, -0.1271243, 1.0]], ['2, k, 7', [-0.3178751, -0.1670767, 1.0]], ['2, k, 8', [-0.03133729, 0.2621699, 1.0]], ['2, k, 9', [0.0468828, 0.001322286, 1.0]], ['2, k, 10', [0.09978595, -0.1977642, 1.0]], ['2, k, 11', [0.1030747, -0.2392068, 1.0]], ['2, k, 12', [-0.2410856, -0.1245678, 1.0]], ['2, k, 13', [-0.2715091, -0.2597788, 1.0]], ['2, k, 14', [-0.2544026, -0.6016393, 1.0]], ['2, k, 15', [-0.2480197, -0.662018, 1.0]], ['2, k, 16', [-0.1049664, -0.1211792, 1.0]], ['2, k, 17', [0.0206024, -0.2642626, 1.0]], ['2, k, 18', [0.01302833, -0.6021181, 1.0]], ['2, k, 19', [0.0231258, -0.6668928, 1.0]], ['2, k, 20', [-0.1868497, 0.3055362, 1.0]], ['2, k, 21', [-0.2997867, -0.2072565, 1.0]], ['2, k, 22', [-0.280211, -0.1593786, 1.0]], ['2, k, 23', [0.1161958, -0.3088308, 1.0]], ['2, k, 24', [0.08734265, -0.2559764, 1.0]]]
[['2, k, 0', [-0.1748932, -0.1242347, 1.0]], ['2, k, 1', [-0.1819412, 0.1232531, 1.0]], ['2, k, 2', [-0.1883848, 0.3645975, 1.0]], ['2, k, 3', [-0.1759599, 0.488914, 1.0]], ['2, k, 4', [-0.3266097, 0.2546004, 1.0]], ['2, k, 5', [-0.3925602, 0.0427952, 1.0]], ['2, k, 6', [-0.3437805, -0.1272741, 1.0]], ['2, k, 7', [-0.3187813, -0.1643113, 1.0]], ['2, k, 8', [-0.03045866, 0.2605598, 1.0]], ['2, k, 9', [0.04489711, -0.0009703655, 1.0]], ['2, k, 10', [0.09525976, -0.1982648, 1.0]], ['2, k, 11', [0.09844299, -0.239559, 1.0]], ['2, k, 12', [-0.2411069, -0.1247597, 1.0]], ['2, k, 13', [-0.2714601, -0.2598462, 1.0]], ['2, k, 14', [-0.2538832, -0.6021503, 1.0]], ['2, k, 15', [-0.2481413, -0.6626579, 1.0]], ['2, k, 16', [-0.1049431, -0.1214934, 1.0]], ['2, k, 17', [0.02059085, -0.2646314, 1.0]], ['2, k, 18', [0.01313199, -0.6020995, 1.0]], ['2, k, 19', [0.0233593, -0.6664527, 1.0]], ['2, k, 20', [-0.1869434, 0.3050834, 1.0]], ['2, k, 21', [-0.2956745, -0.2029011, 1.0]], ['2, k, 22', [-0.2822377, -0.1583968, 1.0]], ['2, k, 23', [0.1143662, -0.305464, 1.0]], ['2, k, 24', [0.1001415, -0.2951522, 1.0]]]
[['2, k, 0', [-0.1749445, -0.1244894, 1.0]], ['2, k, 1', [-0.1819733, 0.1230692, 1.0]], ['2, k, 2', [-0.1883875, 0.36452, 1.0]], ['2, k, 3', [-0.1760396, 0.4893659, 1.0]], ['2, k, 4', [-0.3264149, 0.2544435, 1.0]], ['2, k, 5', [-0.3926066, 0.04276594, 1.0]], ['2, k, 6', [-0.3437972, -0.1272703, 1.0]], ['2, k, 7', [-0.3170078, -0.1654421, 1.0]], ['2, k, 8', [-0.02900477, 0.2585393, 1.0]], ['2, k, 9', [0.04068274, -0.003691065, 1.0]], ['2, k, 10', [0.09008714, -0.1974635, 1.0]], ['2, k, 11', [0.09235065, -0.2394034, 1.0]], ['2, k, 12', [-0.2411898, -0.1249341, 1.0]], ['2, k, 13', [-0.2713438, -0.2600206, 1.0]], ['2, k, 14', [-0.2538731, -0.6019899, 1.0]], ['2, k, 15', [-0.2481568, -0.6622975, 1.0]], ['2, k, 16', [-0.1049562, -0.1218245, 1.0]], ['2, k, 17', [0.0203453, -0.2649809, 1.0]], ['2, k, 18', [0.0130699, -0.6034045, 1.0]], ['2, k, 19', [0.0242608, -0.6670712, 1.0]], ['2, k, 20', [-0.1869513, 0.3049793, 1.0]], ['2, k, 21', [-0.2981534, -0.2061981, 1.0]], ['2, k, 22', [-0.28289, -0.1599213, 1.0]], ['2, k, 23', [0.1068506, -0.3067613, 1.0]], ['2, k, 24', [0.0720043, -0.2380555, 1.0]]]
[['2, k, 0', [-0.1760761, -0.125692, 1.0]], ['2, k, 1', [-0.182099, 0.1224131, 1.0]], ['2, k, 2', [-0.187168, 0.3645835, 1.0]], ['2, k, 3', [-0.176271, 0.4896332, 1.0]], ['2, k, 4', [-0.3250633, 0.253475, 1.0]], ['2, k, 5', [-0.3910328, 0.04126589, 1.0]], ['2, k, 6', [-0.3438779, -0.1275023, 1.0]], ['2, k, 7', [-0.3149561, -0.1665301, 1.0]], ['2, k, 8', [-0.02809875, 0.2566628, 1.0]], ['2, k, 9', [0.03664364, -0.005203618, 1.0]], ['2, k, 10', [0.07986946, -0.1945126, 1.0]], ['2, k, 11', [0.09859565, -0.2543584, 1.0]], ['2, k, 12', [-0.2424494, -0.1255497, 1.0]], ['2, k, 13', [-0.2709278, -0.2604164, 1.0]], ['2, k, 14', [-0.2536134, -0.6031484, 1.0]], ['2, k, 15', [-0.2490799, -0.6646283, 1.0]], ['2, k, 16', [-0.1058932, -0.1235526, 1.0]], ['2, k, 17', [0.01997848, -0.2654026, 1.0]], ['2, k, 18', [0.01367221, -0.6036594, 1.0]], ['2, k, 19', [0.02706618, -0.6657767, 1.0]], ['2, k, 20', [-0.186141, 0.3047885, 1.0]], ['2, k, 21', [-0.300632, -0.2062069, 1.0]], ['2, k, 22', [-0.2767004, -0.1696736, 1.0]], ['2, k, 23', [0.1100408, -0.3177478, 1.0]], ['2, k, 24', [0.0898258, -0.2698769, 1.0]]]
[['2, k, 0', [-0.1759801, -0.1259013, 1.0]], ['2, k, 1', [-0.1819278, 0.1222906, 1.0]], ['2, k, 2', [-0.1868834, 0.3647561, 1.0]], ['2, k, 3', [-0.1767815, 0.489962, 1.0]], ['2, k, 4', [-0.3251598, 0.2533589, 1.0]], ['2, k, 5', [-0.3908156, 0.03979668, 1.0]], ['2, k, 6', [-0.3440692, -0.1268656, 1.0]], ['2, k, 7', [-0.3144512, -0.1684475, 1.0]], ['2, k, 8', [-0.02775996, 0.2554567, 1.0]], ['2, k, 9', [0.03795062, -0.007833087, 1.0]], ['2, k, 10', [0.08448222, -0.1976876, 1.0]], ['2, k, 11', [0.09665973, -0.2458459, 1.0]], ['2, k, 12', [-0.2424154, -0.1256781, 1.0]], ['2, k, 13', [-0.2709365, -0.2604097, 1.0]], ['2, k, 14', [-0.2534602, -0.6028097, 1.0]], ['2, k, 15', [-0.2492665, -0.6641883, 1.0]], ['2, k, 16', [-0.1057196, -0.1237996, 1.0]], ['2, k, 17', [0.01989811, -0.2653145, 1.0]], ['2, k, 18', [0.01336999, -0.6056262, 1.0]], ['2, k, 19', [0.02711368, -0.6659573, 1.0]], ['2, k, 20', [-0.1858708, 0.3048672, 1.0]], ['2, k, 21', [-0.2953512, -0.206716, 1.0]], ['2, k, 22', [-0.2800756, -0.1627319, 1.0]], ['2, k, 23', [0.1119204, -0.3153213, 1.0]], ['2, k, 24', [0.07793935, -0.2421982, 1.0]]]
[['2, k, 0', [-0.1753948, -0.1264175, 1.0]], ['2, k, 1', [-0.181812, 0.1220842, 1.0]], ['2, k, 2', [-0.1870951, 0.3647262, 1.0]], ['2, k, 3', [-0.1770072, 0.4897271, 1.0]], ['2, k, 4', [-0.3252187, 0.2530811, 1.0]], ['2, k, 5', [-0.3907031, 0.03967173, 1.0]], ['2, k, 6', [-0.3439511, -0.1270752, 1.0]], ['2, k, 7', [-0.3169356, -0.1665122, 1.0]], ['2, k, 8', [-0.02759182, 0.2551039, 1.0]], ['2, k, 9', [0.04006542, -0.00795056, 1.0]], ['2, k, 10', [0.0898406, -0.1973235, 1.0]], ['2, k, 11', [0.1000829, -0.2471216, 1.0]], ['2, k, 12', [-0.241962, -0.1261196, 1.0]], ['2, k, 13', [-0.2708972, -0.2603025, 1.0]], ['2, k, 14', [-0.2534372, -0.6028529, 1.0]], ['2, k, 15', [-0.2495989, -0.6643907, 1.0]], ['2, k, 16', [-0.1050081, -0.1243136, 1.0]], ['2, k, 17', [0.02039502, -0.265759, 1.0]], ['2, k, 18', [0.01379517, -0.6051097, 1.0]], ['2, k, 19', [0.02710358, -0.6658807, 1.0]], ['2, k, 20', [-0.1859814, 0.3047973, 1.0]], ['2, k, 21', [-0.2939267, -0.2063447, 1.0]], ['2, k, 22', [-0.2841299, -0.1556485, 1.0]], ['2, k, 23', [0.1112646, -0.3151354, 1.0]], ['2, k, 24', [0.07682548, -0.2435462, 1.0]]]
[['2, k, 0', [-0.1752038, -0.1266567, 1.0]], ['2, k, 1', [-0.1817654, 0.1219987, 1.0]], ['2, k, 2', [-0.1871313, 0.3647248, 1.0]], ['2, k, 3', [-0.1773652, 0.4897107, 1.0]], ['2, k, 4', [-0.325202, 0.2529574, 1.0]], ['2, k, 5', [-0.3906713, 0.03942065, 1.0]], ['2, k, 6', [-0.3439563, -0.1271065, 1.0]], ['2, k, 7', [-0.3153871, -0.1673672, 1.0]], ['2, k, 8', [-0.02745778, 0.25437, 1.0]], ['2, k, 9', [0.04387711, 0.003033425, 1.0]], ['2, k, 10', [0.09537663, -0.1964242, 1.0]], ['2, k, 11', [0.1028388, -0.2397597, 1.0]], ['2, k, 12', [-0.241784, -0.1263386, 1.0]], ['2, k, 13', [-0.270718, -0.2605617, 1.0]], ['2, k, 14', [-0.2530766, -0.6030781, 1.0]], ['2, k, 15', [-0.2484531, -0.6648064, 1.0]], ['2, k, 16', [-0.1048159, -0.1245252, 1.0]], ['2, k, 17', [0.02035499, -0.2661694, 1.0]], ['2, k, 18', [0.01187419, -0.6094103, 1.0]], ['2, k, 19', [0.0254101, -0.6661806, 1.0]], ['2, k, 20', [-0.185995, 0.3047798, 1.0]], ['2, k, 21', [-0.2929372, -0.2054518, 1.0]], ['2, k, 22', [-0.2782086, -0.1603987, 1.0]], ['2, k, 23', [0.1196905, -0.3034544, 1.0]], ['2, k, 24', [0.08176237, -0.2506866, 1.0]]]
[['2, k, 0', [-0.1747922, -0.1270375, 1.0]], ['2, k, 1', [-0.1816979, 0.1218392, 1.0]], ['2, k, 2', [-0.18726, 0.3646789, 1.0]], ['2, k, 3', [-0.177888, 0.4906787, 1.0]], ['2, k, 4', [-0.3254727, 0.2527123, 1.0]], ['2, k, 5', [-0.3906752, 0.03946705, 1.0]], ['2, k, 6', [-0.343939, -0.1271615, 1.0]], ['2, k, 7', [-0.3169934, -0.1677337, 1.0]], ['2, k, 8', [-0.0275254, 0.2541411, 1.0]], ['2, k, 9', [0.04793252, 0.006615825, 1.0]], ['2, k, 10', [0.1013324, -0.1651548, 1.0]], ['2, k, 11', [0.1061147, -0.2185255, 1.0]], ['2, k, 12', [-0.2414429, -0.1266799, 1.0]], ['2, k, 13', [-0.2707045, -0.2605794, 1.0]], ['2, k, 14', [-0.2529844, -0.6028314, 1.0]], ['2, k, 15', [-0.248629, -0.6645337, 1.0]], ['2, k, 16', [-0.1043387, -0.1248932, 1.0]], ['2, k, 17', [0.02039619, -0.2661704, 1.0]], ['2, k, 18', [0.01282274, -0.6075133, 1.0]], ['2, k, 19', [0.02509876, -0.6658556, 1.0]], ['2, k, 20', [-0.1860662, 0.3047175, 1.0]], ['2, k, 21', [-0.292022, -0.2088747, 1.0]], ['2, k, 22', [-0.2850168, -0.1499341, 1.0]], ['2, k, 23', [0.1354095, -0.286231, 1.0]], ['2, k, 24', [0.07955585, -0.2371244, 1.0]]]
[['2, k, 0', [-0.174757, -0.1271245, 1.0]], ['2, k, 1', [-0.1816895, 0.1217744, 1.0]], ['2, k, 2', [-0.1873317, 0.3646611, 1.0]], ['2, k, 3', [-0.1779402, 0.4904671, 1.0]], ['2, k, 4', [-0.325445, 0.2527167, 1.0]], ['2, k, 5', [-0.3907044, 0.03945629, 1.0]], ['2, k, 6', [-0.343929, -0.1273063, 1.0]], ['2, k, 7', [-0.313262, -0.1717945, 1.0]], ['2, k, 8', [-0.02764375, 0.2544413, 1.0]], ['2, k, 9', [0.05444295, 0.02266989, 1.0]], ['2, k, 10', [0.1076464, -0.150993, 1.0]], ['2, k, 11', [0.1217504, -0.2002262, 1.0]], ['2, k, 12', [-0.2413916, -0.1268036, 1.0]], ['2, k, 13', [-0.2707566, -0.2606424, 1.0]], ['2, k, 14', [-0.252338, -0.6038442, 1.0]], ['2, k, 15', [-0.2482641, -0.6645356, 1.0]], ['2, k, 16', [-0.1043122, -0.1249434, 1.0]], ['2, k, 17', [0.02050037, -0.2641302, 1.0]], ['2, k, 18', [0.01309395, -0.6067647, 1.0]], ['2, k, 19', [0.02777721, -0.6667252, 1.0]], ['2, k, 20', [-0.1861085, 0.3046826, 1.0]], ['2, k, 21', [-0.2881584, -0.212542, 1.0]], ['2, k, 22', [-0.2785479, -0.1655477, 1.0]], ['2, k, 23', [0.1513673, -0.2612659, 1.0]], ['2, k, 24', [0.0877809, -0.2103035, 1.0]]]
[['2, k, 0', [-0.1748487, -0.1270248, 1.0]], ['2, k, 1', [-0.1817667, 0.1219135, 1.0]], ['2, k, 2', [-0.1874462, 0.3649652, 1.0]], ['2, k, 3', [-0.1786059, 0.491544, 1.0]], ['2, k, 4', [-0.3260624, 0.2530064, 1.0]], ['2, k, 5', [-0.3908464, 0.0393558, 1.0]], ['2, k, 6', [-0.3439126, -0.1273033, 1.0]], ['2, k, 7', [-0.3151032, -0.1715225, 1.0]], ['2, k, 8', [-0.02750199, 0.2547757, 1.0]], ['2, k, 9', [0.05921011, 0.02805632, 1.0]], ['2, k, 10', [0.1168457, -0.1234344, 1.0]], ['2, k, 11', [0.1335124, -0.160566, 1.0]], ['2, k, 12', [-0.2414355, -0.1267397, 1.0]], ['2, k, 13', [-0.2708002, -0.2605514, 1.0]], ['2, k, 14', [-0.2525053, -0.6031073, 1.0]], ['2, k, 15', [-0.2482909, -0.6643705, 1.0]], ['2, k, 16', [-0.1044648, -0.1247752, 1.0]], ['2, k, 17', [0.01976697, -0.2648468, 1.0]], ['2, k, 18', [0.01320538, -0.6063623, 1.0]], ['2, k, 19', [0.026938, -0.6663557, 1.0]], ['2, k, 20', [-0.1862072, 0.3049372, 1.0]], ['2, k, 21', [-0.2904057, -0.210433, 1.0]], ['2, k, 22', [-0.278073, -0.1607304, 1.0]], ['2, k, 23', [0.1628102, -0.2158574, 1.0]], ['2, k, 24', [0.0982772, -0.1684411, 1.0]]]
[['2, k, 0', [-0.1748629, -0.1270416, 1.0]], ['2, k, 1', [-0.1818161, 0.1218493, 1.0]], ['2, k, 2', [-0.1876031, 0.364836, 1.0]], ['2, k, 3', [-0.1786157, 0.4915532, 1.0]], ['2, k, 4', [-0.3260311, 0.252944, 1.0]], ['2, k, 5', [-0.3908624, 0.03980136, 1.0]], ['2, k, 6', [-0.3447773, -0.1283726, 1.0]], ['2, k, 7', [-0.313221, -0.1684289, 1.0]], ['2, k, 8', [-0.02917028, 0.2574447, 1.0]], ['2, k, 9', [0.06499074, 0.05213203, 1.0]], ['2, k, 10', [0.1307833, -0.07539196, 1.0]], ['2, k, 11', [0.1429891, -0.1134708, 1.0]], ['2, k, 12', [-0.2414683, -0.1267895, 1.0]], ['2, k, 13', [-0.2708085, -0.2605569, 1.0]], ['2, k, 14', [-0.2521811, -0.6032596, 1.0]], ['2, k, 15', [-0.2480555, -0.6646494, 1.0]], ['2, k, 16', [-0.1044719, -0.1247706, 1.0]], ['2, k, 17', [0.01986801, -0.2652561, 1.0]], ['2, k, 18', [0.01312689, -0.6052037, 1.0]], ['2, k, 19', [0.02720947, -0.665161, 1.0]], ['2, k, 20', [-0.1863258, 0.3048305, 1.0]], ['2, k, 21', [-0.2999387, -0.207176, 1.0]], ['2, k, 22', [-0.2781925, -0.1611787, 1.0]], ['2, k, 23', [0.1754484, -0.1677132, 1.0]], ['2, k, 24', [0.1111827, -0.1252843, 1.0]]]
[['2, k, 0', [-0.1750685, -0.1268931, 1.0]], ['2, k, 1', [-0.182091, 0.1220128, 1.0]], ['2, k, 2', [-0.1880651, 0.3650869, 1.0]], ['2, k, 3', [-0.1786633, 0.4907287, 1.0]], ['2, k, 4', [-0.3260441, 0.252908, 1.0]], ['2, k, 5', [-0.3908651, 0.03978763, 1.0]], ['2, k, 6', [-0.3453156, -0.124877, 1.0]], ['2, k, 7', [-0.3168234, -0.1679618, 1.0]], ['2, k, 8', [-0.02991198, 0.2607898, 1.0]], ['2, k, 9', [0.06036189, 0.1011186, 1.0]], ['2, k, 10', [0.1311672, -0.0115202, 1.0]], ['2, k, 11', [0.1555794, -0.06875588, 1.0]], ['2, k, 12', [-0.2416996, -0.126707, 1.0]], ['2, k, 13', [-0.2708193, -0.2605947, 1.0]], ['2, k, 14', [-0.2523517, -0.6026508, 1.0]], ['2, k, 15', [-0.248072, -0.6646123, 1.0]], ['2, k, 16', [-0.1046748, -0.1244881, 1.0]], ['2, k, 17', [0.01984467, -0.2653051, 1.0]], ['2, k, 18', [0.01324434, -0.6049923, 1.0]], ['2, k, 19', [0.02718442, -0.6651265, 1.0]], ['2, k, 20', [-0.1867339, 0.3050633, 1.0]], ['2, k, 21', [-0.2994787, -0.2092997, 1.0]], ['2, k, 22', [-0.2795275, -0.1620916, 1.0]], ['2, k, 23', [0.1989313, -0.122166, 1.0]], ['2, k, 24', [0.122871, -0.07767904, 1.0]]]
