[['2, k, 0', [9.41872, 86.60564, 1.0]], ['2, k, 1', [9.862278947397746, 116.1021451334244, 1.0]], ['2, k, 2', [10.182240495251683, 138.35214065310163, 1.0]], ['2, k, 3', [10.266671537768321, 144.66525251962352, 1.0]], ['2, k, 4', [27.89999384781314, 135.22517052348567, 1.0]], ['2, k, 5', [54.91091162806009, 130.8456669814613, 1.0]], ['2, k, 6', [65.64071320000491, 150.83612801694062, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-8.198410700994703, 135.29295981194247, 1.0]], ['2, k, 9', [-31.40882309028041, 134.1574021776435, 1.0]], ['2, k, 10', [-39.25223215246941, 154.74321365300955, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [17.41724768820943, 86.36925324558928, 1.0]], ['2, k, 13', [21.701258736304823, 44.813326280614746, 1.0]], ['2, k, 14', [23.778251068661593, 11.105039732899314, 1.0]], ['2, k, 15', [23.313096901017527, 8.462837604328607, 1.0]], ['2, k, 16', [1.163295346638126, 86.61860553121222, 1.0]], ['2, k, 17', [-1.0954509461265034, 46.08412831810198, 1.0]], ['2, k, 18', [-3.283068499223041, 9.8759202278181, 1.0]], ['2, k, 19', [-3.3563319637927957, 7.255096204429398, 1.0]], ['2, k, 20', [10.182240495251683, 138.35214065310163, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [5.879912, 38.524876, 1.0]], ['2, k, 1', [6.5162692884627695, 64.11823667528996, 1.0]], ['2, k, 2', [7.146415254327957, 83.46454278711883, 1.0]], ['2, k, 3', [7.335380427031964, 88.94092296544862, 1.0]], ['2, k, 4', [25.93461589264115, 85.53648034049755, 1.0]], ['2, k, 5', [48.16690383365615, 77.03531879447223, 1.0]], ['2, k, 6', [46.36807910991686, 101.8971865260369, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-8.115443136835596, 83.07760144828401, 1.0]], ['2, k, 9', [-26.076658393130053, 77.10545764811968, 1.0]], ['2, k, 10', [-21.69522862881293, 101.06161737941122, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.956811610626545, 38.03780981345209, 1.0]], ['2, k, 13', [11.626316472050725, 73.50689834195896, 1.0]], ['2, k, 14', [12.622703233490705, 37.33715037030152, 1.0]], ['2, k, 15', [12.584215561301358, 32.29580921349258, 1.0]], ['2, k, 16', [-2.186582692186094, 38.9736858331144, 1.0]], ['2, k, 17', [11.51799718883322, 73.18956182896608, 1.0]], ['2, k, 18', [5.419271182854341, 36.93866243239772, 1.0]], ['2, k, 19', [6.7034480809784345, 34.197148514923775, 1.0]], ['2, k, 20', [7.146415254327957, 83.46454278711883, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [5.813981999999999, 38.723152, 1.0]], ['2, k, 1', [6.071575236760779, 64.66320759471783, 1.0]], ['2, k, 2', [6.398963572477236, 84.21796930705267, 1.0]], ['2, k, 3', [6.497869471862705, 89.76443605523615, 1.0]], ['2, k, 4', [24.268931745611, 86.2504049362549, 1.0]], ['2, k, 5', [46.87699590847137, 77.41779799382017, 1.0]], ['2, k, 6', [45.09325566661626, 102.79142035734034, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.433295938984326, 83.93996311197152, 1.0]], ['2, k, 9', [-27.700674898044237, 78.21487387731912, 1.0]], ['2, k, 10', [-22.606318246926286, 102.04578531246554, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.854407839159688, 38.544289802029276, 1.0]], ['2, k, 13', [12.040715689575762, 74.50323689190812, 1.0]], ['2, k, 14', [11.406163016922044, 38.30372434519287, 1.0]], ['2, k, 15', [11.726524943856088, 32.82958070626795, 1.0]], ['2, k, 16', [-2.303419878326011, 39.010486801978956, 1.0]], ['2, k, 17', [11.035847087383127, 73.56476742174138, 1.0]], ['2, k, 18', [6.591656380990228, 36.99450502171592, 1.0]], ['2, k, 19', [6.902704652405413, 33.64860813005331, 1.0]], ['2, k, 20', [6.398963572477236, 84.21796930705267, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [5.768794, 38.891406, 1.0]], ['2, k, 1', [5.816674398025542, 65.12196586888268, 1.0]], ['2, k, 2', [5.990451550908112, 84.91040525460733, 1.0]], ['2, k, 3', [6.039811419260509, 90.54007765814227, 1.0]], ['2, k, 4', [22.958820749268327, 86.92174941334953, 1.0]], ['2, k, 5', [45.7628292459913, 77.96753057019704, 1.0]], ['2, k, 6', [43.828659595838026, 102.9999672859582, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-10.393911373399142, 84.6825227987829, 1.0]], ['2, k, 9', [-28.921603751261035, 79.06606244885451, 1.0]], ['2, k, 10', [-23.37929883632063, 102.67105846088077, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.773015221361158, 39.005617941744354, 1.0]], ['2, k, 13', [12.52874537925648, 75.45906073163442, 1.0]], ['2, k, 14', [10.202229996029693, 39.40203126009917, 1.0]], ['2, k, 15', [10.77518424264715, 33.540746254083835, 1.0]], ['2, k, 16', [-2.3774260803370755, 39.033496633853446, 1.0]], ['2, k, 17', [10.605614459995186, 73.88033493856088, 1.0]], ['2, k, 18', [8.150644085457944, 37.17346953386729, 1.0]], ['2, k, 19', [7.497827666574494, 33.33400019404121, 1.0]], ['2, k, 20', [5.990451550908112, 84.91040525460733, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [5.768544, 39.055478, 1.0]], ['2, k, 1', [5.700557134876967, 65.57831309626312, 1.0]], ['2, k, 2', [5.806821546167806, 85.63469030914054, 1.0]], ['2, k, 3', [5.832731557451207, 91.35388999207137, 1.0]], ['2, k, 4', [22.333906044924053, 87.7017218735662, 1.0]], ['2, k, 5', [45.086167562332164, 78.74731356838538, 1.0]], ['2, k, 6', [43.08369310085295, 103.37352628409, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-10.96381019762955, 85.47901194344566, 1.0]], ['2, k, 9', [-29.700709702056322, 79.9289868751356, 1.0]], ['2, k, 10', [-24.013184536768264, 102.87945931982426, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.731591534610594, 39.38003823986318, 1.0]], ['2, k, 13', [13.147245160957274, 76.28492079999458, 1.0]], ['2, k, 14', [8.957968530183024, 40.54752915164446, 1.0]], ['2, k, 15', [9.675939113265558, 34.5240779267597, 1.0]], ['2, k, 16', [-2.370270229358333, 39.10050251947334, 1.0]], ['2, k, 17', [10.26256602188201, 74.2636728881663, 1.0]], ['2, k, 18', [10.170380158904855, 37.56239299257383, 1.0]], ['2, k, 19', [8.537533512505082, 33.15127777287345, 1.0]], ['2, k, 20', [5.806821546167806, 85.63469030914054, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [5.792918, 39.214482000000004, 1.0]], ['2, k, 1', [5.625653954801739, 66.06969860779282, 1.0]], ['2, k, 2', [5.654947896064234, 86.46655265744945, 1.0]], ['2, k, 3', [5.651168558009984, 92.29403181700043, 1.0]], ['2, k, 4', [21.945365387836006, 88.60664906327511, 1.0]], ['2, k, 5', [44.823307383863146, 79.56279013895754, 1.0]], ['2, k, 6', [42.94938611548397, 104.60562426199792, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-11.2890777371734, 86.38763272916987, 1.0]], ['2, k, 9', [-30.102858928581956, 80.76194638870811, 1.0]], ['2, k, 10', [-24.504065156987547, 103.18913428998039, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.708929134909742, 39.71271276261058, 1.0]], ['2, k, 13', [13.767954817652623, 76.94411029144591, 1.0]], ['2, k, 14', [7.87314273876577, 41.578664136829104, 1.0]], ['2, k, 15', [8.597731828249518, 35.55024863826979, 1.0]], ['2, k, 16', [-2.3101986349748156, 39.21456609288155, 1.0]], ['2, k, 17', [9.958641738954329, 74.60192928517412, 1.0]], ['2, k, 18', [11.775108713881934, 37.988773553854614, 1.0]], ['2, k, 19', [9.63674841917161, 33.54438234030761, 1.0]], ['2, k, 20', [5.654947896064234, 86.46655265744945, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [5.82266, 39.31782, 1.0]], ['2, k, 1', [5.6737588451158905, 66.48637736071802, 1.0]], ['2, k, 2', [5.679662909382974, 87.19557132704401, 1.0]], ['2, k, 3', [5.668885549367929, 93.12101547453256, 1.0]], ['2, k, 4', [21.773450672729112, 89.40186795870105, 1.0]], ['2, k, 5', [44.770995664276796, 80.06114104673085, 1.0]], ['2, k, 6', [43.070189017758004, 104.69030574759057, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-11.390109938581391, 87.13737949198632, 1.0]], ['2, k, 9', [-30.30608869258203, 81.52378427241987, 1.0]], ['2, k, 10', [-24.774991862358537, 103.67552088222362, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.697277588550392, 39.9000758102494, 1.0]], ['2, k, 13', [14.434313007272493, 77.41195010787044, 1.0]], ['2, k, 14', [6.828088728668446, 42.5215157467439, 1.0]], ['2, k, 15', [7.375048873191227, 36.685169690041036, 1.0]], ['2, k, 16', [-2.2228754032489944, 39.317820984108714, 1.0]], ['2, k, 17', [9.68177552972788, 74.65978869488737, 1.0]], ['2, k, 18', [13.107517977164383, 38.21581996204098, 1.0]], ['2, k, 19', [10.882717718370648, 33.803514169527276, 1.0]], ['2, k, 20', [5.679662909382974, 87.19557132704401, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [5.874218, 39.396562, 1.0]], ['2, k, 1', [5.6526308964284615, 66.78293358629121, 1.0]], ['2, k, 2', [5.544443537909258, 87.68962680437768, 1.0]], ['2, k, 3', [5.509950817320212, 93.67022686863534, 1.0]], ['2, k, 4', [21.59763776151257, 89.74710248292519, 1.0]], ['2, k, 5', [44.87788629976676, 80.39441238022235, 1.0]], ['2, k, 6', [43.44924606801105, 105.09352568479073, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-11.693620183360544, 87.56663060877368, 1.0]], ['2, k, 9', [-30.785808660857533, 82.16898527271329, 1.0]], ['2, k, 10', [-25.513827063697047, 104.23197114396697, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.694243963202641, 40.017460358660635, 1.0]], ['2, k, 13', [14.856535552818261, 77.73137916914254, 1.0]], ['2, k, 14', [5.930579853598415, 43.28684551040798, 1.0]], ['2, k, 15', [6.265276181672582, 37.7407852428656, 1.0]], ['2, k, 16', [-2.1095610561270783, 39.34605572554918, 1.0]], ['2, k, 17', [9.507083086451601, 74.54629166611308, 1.0]], ['2, k, 18', [14.376161749431638, 38.358138806552184, 1.0]], ['2, k, 19', [12.159715433064516, 33.709319611486706, 1.0]], ['2, k, 20', [5.544443537909258, 87.68962680437768, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [5.951126, 39.463172, 1.0]], ['2, k, 1', [5.616682873408567, 67.01888442152678, 1.0]], ['2, k, 2', [5.366018807600029, 88.05271088572032, 1.0]], ['2, k, 3', [5.300596375120996, 94.0644795169602, 1.0]], ['2, k, 4', [21.561876963570185, 89.91871668325803, 1.0]], ['2, k, 5', [45.091224333373134, 80.64149384532837, 1.0]], ['2, k, 6', [43.74861519918199, 105.71848661523141, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-11.880371387865418, 87.86072729143226, 1.0]], ['2, k, 9', [-31.14566356819433, 82.73115392626767, 1.0]], ['2, k, 10', [-25.94218030965861, 104.73166274769251, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.722086943364996, 40.10866275619521, 1.0]], ['2, k, 13', [15.299258524910051, 77.87673409766717, 1.0]], ['2, k, 14', [5.27721943480509, 43.78289609770186, 1.0]], ['2, k, 15', [5.486085273280791, 38.51617576222726, 1.0]], ['2, k, 16', [-1.9635336318590468, 39.37922490270814, 1.0]], ['2, k, 17', [9.516965159057728, 74.5541962754219, 1.0]], ['2, k, 18', [15.364939442303385, 38.55548321550756, 1.0]], ['2, k, 19', [13.196351657368822, 33.96205249180382, 1.0]], ['2, k, 20', [5.366018807600029, 88.05271088572032, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [6.017054, 39.538618, 1.0]], ['2, k, 1', [5.632326085792686, 67.19970978202929, 1.0]], ['2, k, 2', [5.329168748368829, 88.29386742282767, 1.0]], ['2, k, 3', [5.248776688843314, 94.31840639545365, 1.0]], ['2, k, 4', [21.623935634947355, 90.17559865031477, 1.0]], ['2, k, 5', [45.290325845673, 81.08208162733884, 1.0]], ['2, k, 6', [43.98598930371065, 106.10767506443236, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-11.928139647609648, 88.05288812183616, 1.0]], ['2, k, 9', [-31.28663215119245, 83.11337670460445, 1.0]], ['2, k, 10', [-26.26256791526862, 105.0503684258417, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.75569487530096, 40.186817841938115, 1.0]], ['2, k, 13', [15.656902879100073, 77.99099974092874, 1.0]], ['2, k, 14', [4.839430020213097, 44.166782993425464, 1.0]], ['2, k, 15', [4.93346788984612, 38.90360158484078, 1.0]], ['2, k, 16', [-1.844506282229716, 39.43704427764676, 1.0]], ['2, k, 17', [9.586238620786446, 74.58297198145836, 1.0]], ['2, k, 18', [15.993852673721767, 38.69589473730231, 1.0]], ['2, k, 19', [13.975486009922943, 34.58698077294738, 1.0]], ['2, k, 20', [5.329168748368829, 88.29386742282767, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [6.067279999999999, 39.629052, 1.0]], ['2, k, 1', [5.598416265494861, 67.34588630892333, 1.0]], ['2, k, 2', [5.223875301215101, 88.45782389838827, 1.0]], ['2, k, 3', [5.123246885093449, 94.4853888104364, 1.0]], ['2, k, 4', [21.55730367186036, 90.40675672703338, 1.0]], ['2, k, 5', [45.39819605672538, 81.71584039948176, 1.0]], ['2, k, 6', [44.14232098466165, 106.40773021694629, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-12.103291872333607, 88.22516032680642, 1.0]], ['2, k, 9', [-31.514730483455608, 83.49278275591962, 1.0]], ['2, k, 10', [-26.775021929059445, 105.27100143993397, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.772059039503311, 40.2888761492803, 1.0]], ['2, k, 13', [15.849906864115258, 78.16607923310087, 1.0]], ['2, k, 14', [4.500175463133347, 44.52765399511309, 1.0]], ['2, k, 15', [4.499892755123715, 39.17973843182605, 1.0]], ['2, k, 16', [-1.7664207787052044, 39.48759750981742, 1.0]], ['2, k, 17', [9.674650504751376, 74.58920408087967, 1.0]], ['2, k, 18', [16.3721409574183, 38.81321099071898, 1.0]], ['2, k, 19', [14.404361172831457, 35.00594011906293, 1.0]], ['2, k, 20', [5.223875301215101, 88.45782389838827, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [6.111445999999999, 39.712740000000004, 1.0]], ['2, k, 1', [5.593837715442224, 67.44187883491753, 1.0]], ['2, k, 2', [5.184381226654931, 88.5514403648824, 1.0]], ['2, k, 3', [5.073964334564748, 94.57690015475558, 1.0]], ['2, k, 4', [21.523268904537794, 90.63996998227859, 1.0]], ['2, k, 5', [45.427006656142034, 82.37756884232721, 1.0]], ['2, k, 6', [44.11462133911109, 106.73489355231592, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-12.184366342466001, 88.37928966192072, 1.0]], ['2, k, 9', [-31.596739018916487, 83.61562366803987, 1.0]], ['2, k, 10', [-27.27990744250695, 105.20912448477755, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.788984788321699, 40.373010690860724, 1.0]], ['2, k, 13', [15.992721230305698, 78.30784033860448, 1.0]], ['2, k, 14', [4.324748562537936, 44.80775570609238, 1.0]], ['2, k, 15', [4.235389212506744, 39.39491395196323, 1.0]], ['2, k, 16', [-1.7013935465833816, 39.54393363206044, 1.0]], ['2, k, 17', [9.775988108582318, 74.63678816725641, 1.0]], ['2, k, 18', [16.504177796247006, 38.88854357539598, 1.0]], ['2, k, 19', [14.623767056440908, 35.46862286459794, 1.0]], ['2, k, 20', [5.184381226654931, 88.5514403648824, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [6.1304479999999995, 39.783998, 1.0]], ['2, k, 1', [5.518689574678168, 67.49377215946724, 1.0]], ['2, k, 2', [4.983729494654018, 88.57822741652147, 1.0]], ['2, k, 3', [4.835706680807559, 94.59673919656984, 1.0]], ['2, k, 4', [21.27359545730788, 90.67224806837385, 1.0]], ['2, k, 5', [45.43364518845573, 82.88677403150275, 1.0]], ['2, k, 6', [43.954757675770644, 106.32973267266084, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-12.470302036817142, 88.45266522393563, 1.0]], ['2, k, 9', [-31.80646145108565, 83.63798912473699, 1.0]], ['2, k, 10', [-27.757434666939545, 105.22862439995741, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.78858485422649, 40.4599990825633, 1.0]], ['2, k, 13', [16.026962655217734, 78.41132493562716, 1.0]], ['2, k, 14', [4.289559159639488, 44.9425959145389, 1.0]], ['2, k, 15', [4.123102098006274, 39.40044549087981, 1.0]], ['2, k, 16', [-1.6695466669238233, 39.57129791462136, 1.0]], ['2, k, 17', [9.829524918906273, 74.6760549517671, 1.0]], ['2, k, 18', [16.452353409450446, 38.859330769143206, 1.0]], ['2, k, 19', [14.759153456683741, 35.79941091960586, 1.0]], ['2, k, 20', [4.983729494654018, 88.57822741652147, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [6.132924, 39.885572, 1.0]], ['2, k, 1', [5.489459502969811, 67.54574715677637, 1.0]], ['2, k, 2', [4.914422208671494, 88.58771478692789, 1.0]], ['2, k, 3', [4.7497630907514585, 94.5944515063481, 1.0]], ['2, k, 4', [21.099638335373506, 90.62323638786306, 1.0]], ['2, k, 5', [45.44341375442232, 83.37320866037895, 1.0]], ['2, k, 6', [43.79313740662537, 105.9208488391323, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-12.67717970351043, 88.35864612687784, 1.0]], ['2, k, 9', [-31.955529126569484, 83.39062633172283, 1.0]], ['2, k, 10', [-28.420065959933652, 105.04062777820515, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.777402097246359, 40.57345432859091, 1.0]], ['2, k, 13', [16.252012799862797, 78.47637925075824, 1.0]], ['2, k, 14', [4.394431295974298, 45.04867832262094, 1.0]], ['2, k, 15', [4.269637243213262, 39.3561979540772, 1.0]], ['2, k, 16', [-1.6677122519533727, 39.62847632485567, 1.0]], ['2, k, 17', [10.01390103740816, 74.59995682388887, 1.0]], ['2, k, 18', [16.388667172365327, 38.68856263004032, 1.0]], ['2, k, 19', [14.80599866854859, 35.80642895107505, 1.0]], ['2, k, 20', [4.914422208671494, 88.58771478692789, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [6.1454819999999994, 39.975728000000004, 1.0]], ['2, k, 1', [5.475743395394913, 67.55771326428669, 1.0]], ['2, k, 2', [4.8875092142590715, 88.50882936044769, 1.0]], ['2, k, 3', [4.7212388883457495, 94.4865820111699, 1.0]], ['2, k, 4', [20.9636267856429, 90.60744621159228, 1.0]], ['2, k, 5', [44.83397262950752, 83.86199952959241, 1.0]], ['2, k, 6', [43.03554973795254, 105.33416274874352, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-12.748673785820834, 88.12385695582479, 1.0]], ['2, k, 9', [-32.27811275942638, 82.9747360640417, 1.0]], ['2, k, 10', [-29.23631273777328, 105.05687825921086, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.792259589758505, 40.673204085895804, 1.0]], ['2, k, 13', [16.335700489504866, 78.50888615540694, 1.0]], ['2, k, 14', [4.517221397160462, 45.00672335354585, 1.0]], ['2, k, 15', [4.392026618360813, 39.24497950268205, 1.0]], ['2, k, 16', [-1.6532504166506303, 39.69058692486697, 1.0]], ['2, k, 17', [10.043741707131154, 74.64367428190525, 1.0]], ['2, k, 18', [16.254985205735313, 38.80891085582014, 1.0]], ['2, k, 19', [14.620606935314786, 35.733397379919346, 1.0]], ['2, k, 20', [4.8875092142590715, 88.50882936044769, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [6.157688, 40.037482, 1.0]], ['2, k, 1', [5.3208825079176, 67.50897300093477, 1.0]], ['2, k, 2', [4.591298291906742, 88.33481632437274, 1.0]], ['2, k, 3', [4.387785040314667, 94.27499557594689, 1.0]], ['2, k, 4', [20.62980191005343, 90.45948494992942, 1.0]], ['2, k, 5', [44.420342784307635, 84.03349641810141, 1.0]], ['2, k, 6', [42.55239062014453, 104.71465964484243, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-13.022944215771851, 87.91518860029882, 1.0]], ['2, k, 9', [-32.805571377934655, 82.64567375804785, 1.0]], ['2, k, 10', [-30.06997312943184, 105.03562812955178, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.817021292037392, 40.75836783105293, 1.0]], ['2, k, 13', [16.219943239733507, 78.45842470559694, 1.0]], ['2, k, 14', [4.6890905860431875, 44.74893768758188, 1.0]], ['2, k, 15', [4.490323401760921, 38.52913339730055, 1.0]], ['2, k, 16', [-1.6395898750421596, 39.67778128047587, 1.0]], ['2, k, 17', [9.931604028095169, 74.72864171160596, 1.0]], ['2, k, 18', [15.874254177882241, 38.997025356293015, 1.0]], ['2, k, 19', [14.159258648228874, 35.50535499150936, 1.0]], ['2, k, 20', [4.591298291906742, 88.33481632437274, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [6.14422, 40.104642, 1.0]], ['2, k, 1', [5.094926018515389, 67.41959226471586, 1.0]], ['2, k, 2', [4.211364584184389, 88.0851038850839, 1.0]], ['2, k, 3', [3.968006764871227, 93.97961801171779, 1.0]], ['2, k, 4', [20.421576768835454, 90.21892249581097, 1.0]], ['2, k, 5', [43.67572773458313, 84.2924813816484, 1.0]], ['2, k, 6', [41.652916399315586, 103.79041096229616, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-13.417133874725884, 87.66259652690866, 1.0]], ['2, k, 9', [-33.23492986506179, 82.26794401617092, 1.0]], ['2, k, 10', [-30.85354503913311, 104.81372557648909, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.825948248919635, 40.85079942652306, 1.0]], ['2, k, 13', [16.02881343823212, 78.33644022601216, 1.0]], ['2, k, 14', [5.059836297165438, 44.27549845492924, 1.0]], ['2, k, 15', [4.8218827827983315, 37.555122984569564, 1.0]], ['2, k, 16', [-1.6629704249326922, 39.69994115667797, 1.0]], ['2, k, 17', [9.778361705706992, 74.87383708793493, 1.0]], ['2, k, 18', [15.259101130866739, 39.20966875591586, 1.0]], ['2, k, 19', [13.462644322778829, 35.25393251964293, 1.0]], ['2, k, 20', [4.211364584184389, 88.0851038850839, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
