[['2, k, 0', [-10.20419, 79.15136, 1.0]], ['2, k, 1', [-8.76123067513284, 108.99503437281425, 1.0]], ['2, k, 2', [-7.663160589772241, 131.43380629244862, 1.0]], ['2, k, 3', [-7.339745921097983, 137.7727672833844, 1.0]], ['2, k, 4', [8.855534112746057, 124.43239554496625, 1.0]], ['2, k, 5', [13.23292719831614, 99.58020224224451, 1.0]], ['2, k, 6', [12.181652067207061, 77.45408557082621, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.18297211302196, 124.45619875817633, 1.0]], ['2, k, 9', [-28.802748329138247, 97.2388774277466, 1.0]], ['2, k, 10', [-35.75294416057174, 75.07834248301934, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-2.4650247348938255, 78.6212676380565, 1.0]], ['2, k, 13', [-1.6993275742103848, 41.9932468008635, 1.0]], ['2, k, 14', [-3.5668527965673245, 7.778451350991446, 1.0]], ['2, k, 15', [-3.9226410505273814, -1.3816846321632177, 1.0]], ['2, k, 16', [-17.656726346060566, 79.46247976723878, 1.0]], ['2, k, 17', [-19.986137133980037, 43.53585452918678, 1.0]], ['2, k, 18', [-21.410828149646612, 7.518192719338501, 1.0]], ['2, k, 19', [-22.806571800644676, -1.064526168835343, 1.0]], ['2, k, 20', [-7.663160589772241, 131.43380629244862, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-10.765526, 79.537756, 1.0]], ['2, k, 1', [-9.104389480871088, 109.27423646839534, 1.0]], ['2, k, 2', [-7.945220057108918, 131.65751759308753, 1.0]], ['2, k, 3', [-7.6217343477701744, 138.00189060350903, 1.0]], ['2, k, 4', [8.292457287688842, 125.0257130113938, 1.0]], ['2, k, 5', [13.19548928881174, 99.96161072941348, 1.0]], ['2, k, 6', [12.735546098318036, 77.57167782262016, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.58788400076473, 125.23825120748269, 1.0]], ['2, k, 9', [-30.039188222289237, 99.12420129937193, 1.0]], ['2, k, 10', [-36.05511166048375, 74.78219301472409, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.0630434330908125, 78.88615171136763, 1.0]], ['2, k, 13', [-2.37985086855244, 41.35700971764311, 1.0]], ['2, k, 14', [-4.107458941874253, 7.579073071218637, 1.0]], ['2, k, 15', [-4.055060022392625, -1.4620352104305478, 1.0]], ['2, k, 16', [-18.151647662444105, 79.958718711783, 1.0]], ['2, k, 17', [-20.37627295210144, 43.47489556203454, 1.0]], ['2, k, 18', [-21.2946801880205, 8.229716333647815, 1.0]], ['2, k, 19', [-21.917504547996312, -0.8199868250579296, 1.0]], ['2, k, 20', [-7.945220057108918, 131.65751759308753, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-10.918766, 79.513326, 1.0]], ['2, k, 1', [-9.257609787576211, 109.26424577202653, 1.0]], ['2, k, 2', [-8.094411631715946, 131.6542705493741, 1.0]], ['2, k, 3', [-7.768299477188231, 137.99851239605766, 1.0]], ['2, k, 4', [8.151348932151077, 125.032430596588, 1.0]], ['2, k, 5', [13.067369361100642, 99.94155529244173, 1.0]], ['2, k, 6', [12.631556194016698, 77.540924872976, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.75245292457344, 125.1969395338862, 1.0]], ['2, k, 9', [-29.984653890269247, 99.08459117520768, 1.0]], ['2, k, 10', [-35.91235199241585, 74.7241741706698, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.212600140394982, 78.87620695558932, 1.0]], ['2, k, 13', [-2.488077542322491, 41.27128209525849, 1.0]], ['2, k, 14', [-4.199161774787371, 7.585751592830533, 1.0]], ['2, k, 15', [-4.163720449594505, -1.5293283786517904, 1.0]], ['2, k, 16', [-18.283797087291354, 79.92761654611424, 1.0]], ['2, k, 17', [-20.477654453293454, 43.29383805996385, 1.0]], ['2, k, 18', [-21.411107555763095, 8.31499316530359, 1.0]], ['2, k, 19', [-22.053902685095117, -0.6498111372455426, 1.0]], ['2, k, 20', [-8.094411631715946, 131.6542705493741, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-11.047262, 79.487156, 1.0]], ['2, k, 1', [-9.385676103375076, 109.2436095278523, 1.0]], ['2, k, 2', [-8.215025578027603, 131.6380349869019, 1.0]], ['2, k, 3', [-7.885050762669593, 137.98211463053752, 1.0]], ['2, k, 4', [8.048933728683224, 125.02550109364888, 1.0]], ['2, k, 5', [12.980234865093298, 99.90769005578784, 1.0]], ['2, k, 6', [12.572204316845118, 77.49660603181646, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.891867304941684, 125.14256697034172, 1.0]], ['2, k, 9', [-29.93964716566061, 99.09600834505468, 1.0]], ['2, k, 10', [-35.94072948777669, 74.72499788281885, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.3423881121235475, 78.85947341108148, 1.0]], ['2, k, 13', [-2.5803464431304066, 41.06636195386927, 1.0]], ['2, k, 14', [-4.2673526576618315, 7.628807297952143, 1.0]], ['2, k, 15', [-4.290796785042609, -1.6919899177939168, 1.0]], ['2, k, 16', [-18.396941525557647, 79.89642641623887, 1.0]], ['2, k, 17', [-20.561075653227824, 43.1498526198032, 1.0]], ['2, k, 18', [-21.506145070395924, 8.255480836911602, 1.0]], ['2, k, 19', [-22.151506719725443, -0.6306631983607023, 1.0]], ['2, k, 20', [-8.215025578027603, 131.6380349869019, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-11.144332, 79.486016, 1.0]], ['2, k, 1', [-9.482472838201033, 109.23628767949441, 1.0]], ['2, k, 2', [-8.301469919593803, 131.63075418058233, 1.0]], ['2, k, 3', [-7.966791270392553, 137.97486828616465, 1.0]], ['2, k, 4', [7.983233855764802, 125.02509747012962, 1.0]], ['2, k, 5', [12.930812750942053, 99.87354577442846, 1.0]], ['2, k, 6', [12.547759510287742, 77.45546442371086, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.995885318195644, 125.10298121174674, 1.0]], ['2, k, 9', [-30.008615022791957, 99.14588262407479, 1.0]], ['2, k, 10', [-36.25309665043861, 74.81012290132448, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.428563792258953, 78.86059574872914, 1.0]], ['2, k, 13', [-2.6290577313128614, 40.915721032275336, 1.0]], ['2, k, 14', [-4.281620418171764, 7.6325250817331, 1.0]], ['2, k, 15', [-4.327088023620353, -1.8014693568222473, 1.0]], ['2, k, 16', [-18.481049725265123, 79.89620308671252, 1.0]], ['2, k, 17', [-20.61518522276689, 43.094517905547974, 1.0]], ['2, k, 18', [-21.565448060476577, 8.248060960836725, 1.0]], ['2, k, 19', [-22.22136490764515, -0.6434227336509792, 1.0]], ['2, k, 20', [-8.301469919593803, 131.63075418058233, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-11.212361999999999, 79.48904, 1.0]], ['2, k, 1', [-9.545412466126379, 109.23979387649077, 1.0]], ['2, k, 2', [-8.34818394331674, 131.63732232829227, 1.0]], ['2, k, 3', [-8.007067712642787, 137.9833825208086, 1.0]], ['2, k, 4', [7.957024247565908, 125.03816197517882, 1.0]], ['2, k, 5', [12.922591717766734, 99.86335954999615, 1.0]], ['2, k, 6', [12.565722245563268, 77.45285641301854, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.03178707329588, 125.09228536397949, 1.0]], ['2, k, 9', [-30.159365078081052, 99.22825437512148, 1.0]], ['2, k, 10', [-36.74391730358929, 75.0392837462334, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.4853097501217905, 78.86556525610561, 1.0]], ['2, k, 13', [-2.65179784865161, 40.82843982152468, 1.0]], ['2, k, 14', [-4.2864944477125855, 7.538683775228812, 1.0]], ['2, k, 15', [-4.336612598031458, -1.7504584500347153, 1.0]], ['2, k, 16', [-18.537110487192308, 79.8964659675249, 1.0]], ['2, k, 17', [-20.64352027275428, 43.03739160280216, 1.0]], ['2, k, 18', [-21.598009660660964, 8.239135407645925, 1.0]], ['2, k, 19', [-22.26943245846211, -0.6422262778076462, 1.0]], ['2, k, 20', [-8.34818394331674, 131.63732232829227, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-11.258842, 79.48482, 1.0]], ['2, k, 1', [-9.583976661141392, 109.2381569591372, 1.0]], ['2, k, 2', [-8.367991546398843, 131.63767314164772, 1.0]], ['2, k, 3', [-8.019834096067367, 137.9857993506028, 1.0]], ['2, k, 4', [7.9681774733223385, 125.04273181615054, 1.0]], ['2, k, 5', [12.948768040022511, 99.87540128487345, 1.0]], ['2, k, 6', [12.617062374498596, 77.51779592878603, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.027962894120765, 125.09221645739319, 1.0]], ['2, k, 9', [-30.442562002696622, 99.37204220152134, 1.0]], ['2, k, 10', [-37.525355421191854, 75.44789830513554, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.5293361257327094, 78.86167771358961, 1.0]], ['2, k, 13', [-2.6607500859744313, 40.795989522303316, 1.0]], ['2, k, 14', [-4.271846805287403, 7.56906009070395, 1.0]], ['2, k, 15', [-4.2911851944561334, -1.6324935713339492, 1.0]], ['2, k, 16', [-18.568994413121526, 79.89294122494098, 1.0]], ['2, k, 17', [-20.64326237162928, 43.01578835099569, 1.0]], ['2, k, 18', [-21.592792472950123, 8.2474988787568, 1.0]], ['2, k, 19', [-22.283687557198945, -0.6462412353606464, 1.0]], ['2, k, 20', [-8.367991546398843, 131.63767314164772, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-11.303134, 79.49019, 1.0]], ['2, k, 1', [-9.61811497328567, 109.24425524109222, 1.0]], ['2, k, 2', [-8.382747507031608, 131.6473861020894, 1.0]], ['2, k, 3', [-8.027751372317779, 137.99763651873852, 1.0]], ['2, k, 4', [7.980201885202766, 125.05641334693031, 1.0]], ['2, k, 5', [12.976784238266715, 99.90059478929939, 1.0]], ['2, k, 6', [12.668465710565682, 77.57395704465631, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.04439128958805, 125.10186764583362, 1.0]], ['2, k, 9', [-30.90926488387278, 99.52720214163428, 1.0]], ['2, k, 10', [-38.5585197112432, 75.96499108471889, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.5735156769971486, 78.86272544259126, 1.0]], ['2, k, 13', [-2.677674148813451, 40.81562016044985, 1.0]], ['2, k, 14', [-4.273445457028659, 7.577116274835831, 1.0]], ['2, k, 15', [-4.290886484364989, -1.5698105439707852, 1.0]], ['2, k, 16', [-18.602806184831614, 79.90513825341331, 1.0]], ['2, k, 17', [-20.650068663327136, 43.08977258303915, 1.0]], ['2, k, 18', [-21.59938770508755, 8.230366391353435, 1.0]], ['2, k, 19', [-22.312466605250442, -0.6565268096388586, 1.0]], ['2, k, 20', [-8.382747507031608, 131.6473861020894, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-11.342142, 79.50087599999999, 1.0]], ['2, k, 1', [-9.64274704316732, 109.2564503503937, 1.0]], ['2, k, 2', [-8.386553469760555, 131.66460242569073, 1.0]], ['2, k, 3', [-8.024693548776376, 138.01691335109746, 1.0]], ['2, k, 4', [7.97698923318254, 125.08373837731824, 1.0]], ['2, k, 5', [12.995638072286946, 99.94226551145627, 1.0]], ['2, k, 6', [12.707747485853634, 77.64623614926367, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.03843542939807, 125.1262458802207, 1.0]], ['2, k, 9', [-31.54623967137965, 99.61203588460823, 1.0]], ['2, k, 10', [-39.79016852349923, 76.590945082581, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.6158661881061747, 78.86997720153609, 1.0]], ['2, k, 13', [-2.7032860313664577, 40.970558024237825, 1.0]], ['2, k, 14', [-4.302203951817086, 7.543531459069648, 1.0]], ['2, k, 15', [-4.303678859992001, -1.3412369964415323, 1.0]], ['2, k, 16', [-18.638753509398402, 79.92281056766552, 1.0]], ['2, k, 17', [-20.665195059044308, 43.13969850305762, 1.0]], ['2, k, 18', [-21.614598072135255, 8.166297424494495, 1.0]], ['2, k, 19', [-22.35461597412435, -0.7398048728616047, 1.0]], ['2, k, 20', [-8.386553469760555, 131.66460242569073, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-11.367540000000002, 79.50863, 1.0]], ['2, k, 1', [-9.652204054689905, 109.26232098512457, 1.0]], ['2, k, 2', [-8.374846728565798, 131.6734154021883, 1.0]], ['2, k, 3', [-8.00608189365477, 138.02748983273798, 1.0]], ['2, k, 4', [7.981804631683202, 125.10454099893481, 1.0]], ['2, k, 5', [13.02528753950376, 99.98372681609365, 1.0]], ['2, k, 6', [12.755671664815575, 77.72447903153189, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.995698399172017, 125.16385537614413, 1.0]], ['2, k, 9', [-32.320153527142345, 99.8126156691039, 1.0]], ['2, k, 10', [-41.23243999894713, 77.44856039045722, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.64796687520628, 78.8745588263742, 1.0]], ['2, k, 13', [-2.723487088393828, 41.107082169167214, 1.0]], ['2, k, 14', [-4.318972369080334, 7.558040551431667, 1.0]], ['2, k, 15', [-4.289960059917713, -1.0604721061083975, 1.0]], ['2, k, 16', [-18.67021672670745, 79.93847057686149, 1.0]], ['2, k, 17', [-20.676233469635527, 43.191815288333345, 1.0]], ['2, k, 18', [-21.628200409649505, 8.047194313473334, 1.0]], ['2, k, 19', [-22.393764495974555, -0.9995355135209429, 1.0]], ['2, k, 20', [-8.374846728565798, 131.6734154021883, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-11.374728, 79.530746, 1.0]], ['2, k, 1', [-9.643670745180186, 109.27658585227233, 1.0]], ['2, k, 2', [-8.34603001735932, 131.68514746116392, 1.0]], ['2, k, 3', [-7.970584156068536, 138.03891566719614, 1.0]], ['2, k, 4', [7.999248890673519, 125.12487771307602, 1.0]], ['2, k, 5', [13.06601818658007, 100.02391564990187, 1.0]], ['2, k, 6', [12.810311280609477, 77.7969493788392, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.94155882678442, 125.2298148363975, 1.0]], ['2, k, 9', [-33.07630925048226, 100.2705311322287, 1.0]], ['2, k, 10', [-42.82727820628364, 78.60928810004725, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.6601132602008963, 78.8938392115155, 1.0]], ['2, k, 13', [-2.7330759833799845, 41.34765915403168, 1.0]], ['2, k, 14', [-4.329807579540024, 7.573289230840963, 1.0]], ['2, k, 15', [-4.269023128147042, -0.9657732564596415, 1.0]], ['2, k, 16', [-18.691172960109746, 79.9708631187745, 1.0]], ['2, k, 17', [-20.681030979499, 43.315692720015534, 1.0]], ['2, k, 18', [-21.63387852904817, 7.906119288057404, 1.0]], ['2, k, 19', [-22.419359542062974, -1.279990538797561, 1.0]], ['2, k, 20', [-8.34603001735932, 131.68514746116392, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-11.353988, 79.5498, 1.0]], ['2, k, 1', [-9.608113573151567, 109.29344724254828, 1.0]], ['2, k, 2', [-8.292331343347179, 131.70374698347663, 1.0]], ['2, k, 3', [-7.910929601713914, 138.05698103524287, 1.0]], ['2, k, 4', [8.025448189346843, 125.14988699859707, 1.0]], ['2, k, 5', [13.118296550889202, 100.07534183059103, 1.0]], ['2, k, 6', [12.864434660132984, 77.83064271510102, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.885181302692292, 125.29282581287228, 1.0]], ['2, k, 9', [-33.79472259237637, 101.07384562971824, 1.0]], ['2, k, 10', [-44.5222276347194, 80.0429833784741, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.63934383692708, 78.90772621024261, 1.0]], ['2, k, 13', [-2.7077849573956922, 41.44365098382806, 1.0]], ['2, k, 14', [-4.301911621814469, 7.4624279840670695, 1.0]], ['2, k, 15', [-4.2344124254417705, -0.988714637188318, 1.0]], ['2, k, 16', [-18.687800716544018, 79.99934627651568, 1.0]], ['2, k, 17', [-20.664980622809242, 43.40611591896174, 1.0]], ['2, k, 18', [-21.617454691350304, 7.746988669248239, 1.0]], ['2, k, 19', [-22.43005397970867, -1.711882732688867, 1.0]], ['2, k, 20', [-8.292331343347179, 131.70374698347663, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-11.300761999999999, 79.559958, 1.0]], ['2, k, 1', [-9.54437974964952, 109.30406606947389, 1.0]], ['2, k, 2', [-8.213930438320013, 131.71574172972853, 1.0]], ['2, k, 3', [-7.827516765699636, 138.06836033499255, 1.0]], ['2, k, 4', [8.071708609227057, 125.17082772894622, 1.0]], ['2, k, 5', [13.190611916162776, 100.1189127788157, 1.0]], ['2, k, 6', [12.936569551802442, 77.87646293571234, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.783522447610018, 125.36050697309838, 1.0]], ['2, k, 9', [-34.55316657094441, 102.12433445592106, 1.0]], ['2, k, 10', [-46.278947185695145, 81.88571629206726, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.576609523719865, 78.91074341968931, 1.0]], ['2, k, 13', [-2.645383084807821, 41.454255299527176, 1.0]], ['2, k, 14', [-4.2317762499657805, 7.303505958170689, 1.0]], ['2, k, 15', [-4.161329534612745, -1.2456016498177949, 1.0]], ['2, k, 16', [-18.655458882594232, 80.01872589085195, 1.0]], ['2, k, 17', [-20.62527852773654, 43.51358717529504, 1.0]], ['2, k, 18', [-21.574579936602696, 7.572502626423791, 1.0]], ['2, k, 19', [-22.407298861046062, -2.0706692555133106, 1.0]], ['2, k, 20', [-8.213930438320013, 131.71574172972853, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-11.211088, 79.584954, 1.0]], ['2, k, 1', [-9.448228338106361, 109.33056839137444, 1.0]], ['2, k, 2', [-8.105701763990039, 131.74249576690755, 1.0]], ['2, k, 3', [-7.714684500514419, 138.09425047141752, 1.0]], ['2, k, 4', [8.144243212734136, 125.20360577948446, 1.0]], ['2, k, 5', [13.285678950110087, 100.16707439025788, 1.0]], ['2, k, 6', [13.02886023879941, 77.92597668492951, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.667703786786625, 125.44371615980467, 1.0]], ['2, k, 9', [-35.22273379739255, 103.47983928069488, 1.0]], ['2, k, 10', [-47.65525226596275, 84.68693359784046, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.4819536471311654, 78.92759607374565, 1.0]], ['2, k, 13', [-2.5660498313578115, 41.480530907964805, 1.0]], ['2, k, 14', [-4.146420522260866, 7.210871504671026, 1.0]], ['2, k, 15', [-4.0786637615015495, -1.4107525626850386, 1.0]], ['2, k, 16', [-18.58848920358661, 80.05127939888955, 1.0]], ['2, k, 17', [-20.56306480391029, 43.69651573757009, 1.0]], ['2, k, 18', [-21.51706404374726, 7.478578493093181, 1.0]], ['2, k, 19', [-22.329747583583828, -1.9387358536167607, 1.0]], ['2, k, 20', [-8.105701763990039, 131.74249576690755, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-11.122291999999998, 79.610352, 1.0]], ['2, k, 1', [-9.352746803556258, 109.35620989522528, 1.0]], ['2, k, 2', [-7.9998518395834175, 131.76556986967407, 1.0]], ['2, k, 3', [-7.605050549420452, 138.1143142648796, 1.0]], ['2, k, 4', [8.205280539216947, 125.22756877344666, 1.0]], ['2, k, 5', [13.36932062769945, 100.20831059566677, 1.0]], ['2, k, 6', [13.10724585685412, 77.95993910164546, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.585403239973935, 125.5244518267893, 1.0]], ['2, k, 9', [-35.674999228529856, 105.32530512845395, 1.0]], ['2, k, 10', [-48.978805752201666, 87.76035378712751, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.3896861611673037, 78.94357076171734, 1.0]], ['2, k, 13', [-2.4928715069278393, 41.4250520779765, 1.0]], ['2, k, 14', [-4.065418956508036, 7.088177282785793, 1.0]], ['2, k, 15', [-3.9960961840362694, -1.6876257642244195, 1.0]], ['2, k, 16', [-18.51890382944268, 80.0824122249993, 1.0]], ['2, k, 17', [-20.50725869584419, 43.86320001588576, 1.0]], ['2, k, 18', [-21.454219788871796, 7.394359617333059, 1.0]], ['2, k, 19', [-22.241414117254404, -1.7453006595794136, 1.0]], ['2, k, 20', [-7.9998518395834175, 131.76556986967407, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-11.032431999999998, 79.627788, 1.0]], ['2, k, 1', [-9.260155958956766, 109.37076447183316, 1.0]], ['2, k, 2', [-7.90044249328622, 131.7729800027045, 1.0]], ['2, k, 3', [-7.502994628097689, 138.11645296605602, 1.0]], ['2, k, 4', [8.245772865885435, 125.24153131313167, 1.0]], ['2, k, 5', [13.430985438755773, 100.23813751412692, 1.0]], ['2, k, 6', [13.161472085657905, 77.97220039955619, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.499671166958162, 125.60968119016938, 1.0]], ['2, k, 9', [-36.14292326748477, 107.00847232170344, 1.0]], ['2, k, 10', [-49.981819358946176, 91.05718930522518, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.295914706278184, 78.95195925824092, 1.0]], ['2, k, 13', [-2.4185045106054863, 41.334887218106736, 1.0]], ['2, k, 14', [-3.979472578791423, 6.987221466542557, 1.0]], ['2, k, 15', [-3.9082863368559875, -2.018523889167419, 1.0]], ['2, k, 16', [-18.443499106028057, 80.10401356584549, 1.0]], ['2, k, 17', [-20.45247287285117, 43.96417815480287, 1.0]], ['2, k, 18', [-21.383867807061982, 7.3311842513404315, 1.0]], ['2, k, 19', [-22.14662585958296, -1.5495001963131152, 1.0]], ['2, k, 20', [-7.90044249328622, 131.7729800027045, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-10.949012, 79.65798600000001, 1.0]], ['2, k, 1', [-9.175746400380866, 109.3922667920336, 1.0]], ['2, k, 2', [-7.810281067805036, 131.78318447844273, 1.0]], ['2, k, 3', [-7.410514117665131, 138.1211487621155, 1.0]], ['2, k, 4', [8.282920865474518, 125.25818109834911, 1.0]], ['2, k, 5', [13.484699439100869, 100.26221095042486, 1.0]], ['2, k, 6', [13.203667469299871, 77.96942890883795, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.403268985086406, 125.70500877626023, 1.0]], ['2, k, 9', [-36.668841717015255, 108.5110780353404, 1.0]], ['2, k, 10', [-51.134270627701554, 94.03391415135548, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.210089372446653, 78.97594160885767, 1.0]], ['2, k, 13', [-2.3612675097999003, 41.49679118283106, 1.0]], ['2, k, 14', [-3.9210205963852247, 6.997090559209553, 1.0]], ['2, k, 15', [-3.8621568445975556, -1.973391447101637, 1.0]], ['2, k, 16', [-18.36967971225539, 80.13468412700108, 1.0]], ['2, k, 17', [-20.40694303656926, 44.07037755833091, 1.0]], ['2, k, 18', [-21.325866022189903, 7.255486275372057, 1.0]], ['2, k, 19', [-22.05201833183078, -1.1975385390731592, 1.0]], ['2, k, 20', [-7.810281067805036, 131.78318447844273, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
