[['2, k, 0', [-0.360684, -0.255174, 1.0]], ['2, k, 1', [-0.364133, 0.0531265, 1.0]], ['2, k, 2', [-0.365341, 0.353329, 1.0]], ['2, k, 3', [-0.381482, 0.502671, 1.0]], ['2, k, 4', [-0.556346, 0.239753, 1.0]], ['2, k, 5', [-0.599256, -0.047699, 1.0]], ['2, k, 6', [-0.569443, -0.296915, 1.0]], ['2, k, 7', [-0.562997, -0.314085, 1.0]], ['2, k, 8', [-0.179992, 0.26537, 1.0]], ['2, k, 9', [-0.109504, -0.0209656, 1.0]], ['2, k, 10', [-0.10379, -0.271585, 1.0]], ['2, k, 11', [-0.127529, -0.281691, 1.0]], ['2, k, 12', [-0.441299, -0.25725, 1.0]], ['2, k, 13', [-0.482581, -0.630188, 1.0]], ['2, k, 14', [-0.516019, -1.02808, 1.0]], ['2, k, 15', [-0.512695, -1.06934, 1.0]], ['2, k, 16', [-0.269665, -0.245766, 1.0]], ['2, k, 17', [-0.213508, -0.642265, 1.0]], ['2, k, 18', [-0.167986, -1.00174, 1.0]], ['2, k, 19', [-0.151245, -1.06738, 1.0]], ['2, k, 20', [-0.365426, 0.279453, 1.0]], ['2, k, 21', [-0.567922, -0.39112, 1.0]], ['2, k, 22', [-0.51141, -0.314798, 1.0]], ['2, k, 23', [-0.128837, -0.370647, 1.0]], ['2, k, 24', [-0.167622, -0.273148, 1.0]]]
[['2, k, 0', [-0.369331, -0.261804, 1.0]], ['2, k, 1', [-0.377884, 0.0333246, 1.0]], ['2, k, 2', [-0.384331, 0.321448, 1.0]], ['2, k, 3', [-0.420418, 0.467042, 1.0]], ['2, k, 4', [-0.580931, 0.217384, 1.0]], ['2, k, 5', [-0.612772, -0.0691056, 1.0]], ['2, k, 6', [-0.571778, -0.320903, 1.0]], ['2, k, 7', [-0.568054, -0.316924, 1.0]], ['2, k, 8', [-0.204107, 0.241562, 1.0]], ['2, k, 9', [-0.118508, -0.0448011, 1.0]], ['2, k, 10', [-0.10725, -0.296511, 1.0]], ['2, k, 11', [-0.136443, -0.295206, 1.0]], ['2, k, 12', [-0.449743, -0.262169, 1.0]], ['2, k, 13', [-0.493251, -0.641217, 1.0]], ['2, k, 14', [-0.515434, -1.00787, 1.0]], ['2, k, 15', [-0.50636, -1.06431, 1.0]], ['2, k, 16', [-0.27848, -0.253903, 1.0]], ['2, k, 17', [-0.222293, -0.640507, 1.0]], ['2, k, 18', [-0.171046, -1.02692, 1.0]], ['2, k, 19', [-0.146056, -1.07753, 1.0]], ['2, k, 20', [-0.383126, 0.25047, 1.0]], ['2, k, 21', [-0.570916, -0.399794, 1.0]], ['2, k, 22', [-0.521483, -0.310601, 1.0]], ['2, k, 23', [-0.141445, -0.387665, 1.0]], ['2, k, 24', [-0.167926, -0.280266, 1.0]]]
[['2, k, 0', [-0.370108, -0.261151, 1.0]], ['2, k, 1', [-0.37847, 0.0338749, 1.0]], ['2, k, 2', [-0.384791, 0.321945, 1.0]], ['2, k, 3', [-0.420358, 0.467348, 1.0]], ['2, k, 4', [-0.581297, 0.217931, 1.0]], ['2, k, 5', [-0.613997, -0.0683384, 1.0]], ['2, k, 6', [-0.574376, -0.3203, 1.0]], ['2, k, 7', [-0.569944, -0.313924, 1.0]], ['2, k, 8', [-0.204445, 0.241588, 1.0]], ['2, k, 9', [-0.119522, -0.0451116, 1.0]], ['2, k, 10', [-0.108054, -0.296674, 1.0]], ['2, k, 11', [-0.135282, -0.289045, 1.0]], ['2, k, 12', [-0.450468, -0.261338, 1.0]], ['2, k, 13', [-0.493195, -0.638792, 1.0]], ['2, k, 14', [-0.515891, -1.00732, 1.0]], ['2, k, 15', [-0.507241, -1.06389, 1.0]], ['2, k, 16', [-0.279313, -0.253458, 1.0]], ['2, k, 17', [-0.222658, -0.641342, 1.0]], ['2, k, 18', [-0.168963, -1.02698, 1.0]], ['2, k, 19', [-0.14601, -1.07835, 1.0]], ['2, k, 20', [-0.383608, 0.250973, 1.0]], ['2, k, 21', [-0.568608, -0.400805, 1.0]], ['2, k, 22', [-0.521436, -0.316403, 1.0]], ['2, k, 23', [-0.140347, -0.384532, 1.0]], ['2, k, 24', [-0.168002, -0.277804, 1.0]]]
[['2, k, 0', [-0.370717, -0.260847, 1.0]], ['2, k, 1', [-0.378975, 0.0341752, 1.0]], ['2, k, 2', [-0.385274, 0.322266, 1.0]], ['2, k, 3', [-0.420321, 0.467599, 1.0]], ['2, k, 4', [-0.581708, 0.218252, 1.0]], ['2, k, 5', [-0.615342, -0.0675173, 1.0]], ['2, k, 6', [-0.575555, -0.319438, 1.0]], ['2, k, 7', [-0.571259, -0.316293, 1.0]], ['2, k, 8', [-0.204832, 0.241525, 1.0]], ['2, k, 9', [-0.12004, -0.04528, 1.0]], ['2, k, 10', [-0.109592, -0.296662, 1.0]], ['2, k, 11', [-0.137925, -0.298613, 1.0]], ['2, k, 12', [-0.450946, -0.261076, 1.0]], ['2, k, 13', [-0.49338, -0.639191, 1.0]], ['2, k, 14', [-0.515913, -1.01108, 1.0]], ['2, k, 15', [-0.50706, -1.06501, 1.0]], ['2, k, 16', [-0.28003, -0.253144, 1.0]], ['2, k, 17', [-0.222876, -0.641069, 1.0]], ['2, k, 18', [-0.170303, -1.02399, 1.0]], ['2, k, 19', [-0.146551, -1.07646, 1.0]], ['2, k, 20', [-0.384083, 0.251283, 1.0]], ['2, k, 21', [-0.570004, -0.400291, 1.0]], ['2, k, 22', [-0.520245, -0.32459, 1.0]], ['2, k, 23', [-0.140683, -0.389116, 1.0]], ['2, k, 24', [-0.16998, -0.282288, 1.0]]]
[['2, k, 0', [-0.370995, -0.260707, 1.0]], ['2, k, 1', [-0.379274, 0.0342606, 1.0]], ['2, k, 2', [-0.385856, 0.322316, 1.0]], ['2, k, 3', [-0.4202, 0.467675, 1.0]], ['2, k, 4', [-0.581897, 0.21847, 1.0]], ['2, k, 5', [-0.616597, -0.0668787, 1.0]], ['2, k, 6', [-0.576674, -0.318763, 1.0]], ['2, k, 7', [-0.57191, -0.31553, 1.0]], ['2, k, 8', [-0.205025, 0.241453, 1.0]], ['2, k, 9', [-0.121008, -0.045079, 1.0]], ['2, k, 10', [-0.110041, -0.296372, 1.0]], ['2, k, 11', [-0.135683, -0.292366, 1.0]], ['2, k, 12', [-0.451251, -0.260859, 1.0]], ['2, k, 13', [-0.493436, -0.639125, 1.0]], ['2, k, 14', [-0.515669, -1.01244, 1.0]], ['2, k, 15', [-0.506867, -1.06592, 1.0]], ['2, k, 16', [-0.280278, -0.253098, 1.0]], ['2, k, 17', [-0.222434, -0.653435, 1.0]], ['2, k, 18', [-0.167395, -1.02705, 1.0]], ['2, k, 19', [-0.14413, -1.07634, 1.0]], ['2, k, 20', [-0.384581, 0.251355, 1.0]], ['2, k, 21', [-0.571881, -0.4021, 1.0]], ['2, k, 22', [-0.519735, -0.321768, 1.0]], ['2, k, 23', [-0.139825, -0.38279, 1.0]], ['2, k, 24', [-0.169408, -0.277936, 1.0]]]
[['2, k, 0', [-0.371704, -0.260227, 1.0]], ['2, k, 1', [-0.37946, 0.0343159, 1.0]], ['2, k, 2', [-0.385918, 0.322142, 1.0]], ['2, k, 3', [-0.420129, 0.46771, 1.0]], ['2, k, 4', [-0.582397, 0.218673, 1.0]], ['2, k, 5', [-0.618019, -0.066601, 1.0]], ['2, k, 6', [-0.576508, -0.318254, 1.0]], ['2, k, 7', [-0.572417, -0.315945, 1.0]], ['2, k, 8', [-0.205339, 0.241398, 1.0]], ['2, k, 9', [-0.121565, -0.0453084, 1.0]], ['2, k, 10', [-0.111281, -0.296518, 1.0]], ['2, k, 11', [-0.136266, -0.289242, 1.0]], ['2, k, 12', [-0.451897, -0.260449, 1.0]], ['2, k, 13', [-0.494058, -0.638953, 1.0]], ['2, k, 14', [-0.515852, -1.01339, 1.0]], ['2, k, 15', [-0.507707, -1.06832, 1.0]], ['2, k, 16', [-0.281018, -0.252577, 1.0]], ['2, k, 17', [-0.222943, -0.647541, 1.0]], ['2, k, 18', [-0.168515, -1.02553, 1.0]], ['2, k, 19', [-0.143573, -1.07487, 1.0]], ['2, k, 20', [-0.384682, 0.251275, 1.0]], ['2, k, 21', [-0.572934, -0.40045, 1.0]], ['2, k, 22', [-0.523914, -0.311311, 1.0]], ['2, k, 23', [-0.139299, -0.384631, 1.0]], ['2, k, 24', [-0.174721, -0.295773, 1.0]]]
[['2, k, 0', [-0.372084, -0.260211, 1.0]], ['2, k, 1', [-0.379806, 0.0342617, 1.0]], ['2, k, 2', [-0.386375, 0.321898, 1.0]], ['2, k, 3', [-0.419712, 0.467028, 1.0]], ['2, k, 4', [-0.582551, 0.218572, 1.0]], ['2, k, 5', [-0.618932, -0.0667509, 1.0]], ['2, k, 6', [-0.576624, -0.318294, 1.0]], ['2, k, 7', [-0.573137, -0.316813, 1.0]], ['2, k, 8', [-0.20585, 0.241171, 1.0]], ['2, k, 9', [-0.121898, -0.0452699, 1.0]], ['2, k, 10', [-0.111294, -0.296439, 1.0]], ['2, k, 11', [-0.135626, -0.290542, 1.0]], ['2, k, 12', [-0.452304, -0.260414, 1.0]], ['2, k, 13', [-0.495463, -0.645309, 1.0]], ['2, k, 14', [-0.515299, -1.01612, 1.0]], ['2, k, 15', [-0.508044, -1.06925, 1.0]], ['2, k, 16', [-0.281352, -0.25259, 1.0]], ['2, k, 17', [-0.223156, -0.64605, 1.0]], ['2, k, 18', [-0.168439, -1.02541, 1.0]], ['2, k, 19', [-0.144927, -1.07421, 1.0]], ['2, k, 20', [-0.385104, 0.251096, 1.0]], ['2, k, 21', [-0.571914, -0.399618, 1.0]], ['2, k, 22', [-0.524752, -0.322223, 1.0]], ['2, k, 23', [-0.138949, -0.383085, 1.0]], ['2, k, 24', [-0.170638, -0.287179, 1.0]]]
[['2, k, 0', [-0.372422, -0.260556, 1.0]], ['2, k, 1', [-0.38025, 0.0338366, 1.0]], ['2, k, 2', [-0.387035, 0.320992, 1.0]], ['2, k, 3', [-0.419695, 0.466157, 1.0]], ['2, k, 4', [-0.583023, 0.217826, 1.0]], ['2, k, 5', [-0.619792, -0.0669194, 1.0]], ['2, k, 6', [-0.577462, -0.318439, 1.0]], ['2, k, 7', [-0.573713, -0.31752, 1.0]], ['2, k, 8', [-0.20645, 0.240627, 1.0]], ['2, k, 9', [-0.122625, -0.0460653, 1.0]], ['2, k, 10', [-0.111544, -0.29722, 1.0]], ['2, k, 11', [-0.1438, -0.342707, 1.0]], ['2, k, 12', [-0.452638, -0.260771, 1.0]], ['2, k, 13', [-0.4961, -0.652214, 1.0]], ['2, k, 14', [-0.515044, -1.01974, 1.0]], ['2, k, 15', [-0.519045, -1.07797, 1.0]], ['2, k, 16', [-0.281693, -0.252931, 1.0]], ['2, k, 17', [-0.222679, -0.644898, 1.0]], ['2, k, 18', [-0.168705, -1.02613, 1.0]], ['2, k, 19', [-0.148477, -1.07674, 1.0]], ['2, k, 20', [-0.385718, 0.250331, 1.0]], ['2, k, 21', [-0.573932, -0.403263, 1.0]], ['2, k, 22', [-0.524533, -0.326727, 1.0]], ['2, k, 23', [-0.14632, -0.393674, 1.0]], ['2, k, 24', [-0.167805, -0.312908, 1.0]]]
[['2, k, 0', [-0.373012, -0.261087, 1.0]], ['2, k, 1', [-0.38076, 0.0331276, 1.0]], ['2, k, 2', [-0.387471, 0.319672, 1.0]], ['2, k, 3', [-0.41959, 0.464814, 1.0]], ['2, k, 4', [-0.583409, 0.216839, 1.0]], ['2, k, 5', [-0.620819, -0.0685683, 1.0]], ['2, k, 6', [-0.57818, -0.320031, 1.0]], ['2, k, 7', [-0.573485, -0.319827, 1.0]], ['2, k, 8', [-0.20692, 0.2395, 1.0]], ['2, k, 9', [-0.123125, -0.0471202, 1.0]], ['2, k, 10', [-0.111721, -0.298279, 1.0]], ['2, k, 11', [-0.144501, -0.336373, 1.0]], ['2, k, 12', [-0.453248, -0.26123, 1.0]], ['2, k, 13', [-0.496856, -0.654162, 1.0]], ['2, k, 14', [-0.515686, -1.01427, 1.0]], ['2, k, 15', [-0.518368, -1.07038, 1.0]], ['2, k, 16', [-0.282233, -0.253532, 1.0]], ['2, k, 17', [-0.221759, -0.643168, 1.0]], ['2, k, 18', [-0.168614, -1.02516, 1.0]], ['2, k, 19', [-0.151062, -1.07338, 1.0]], ['2, k, 20', [-0.386188, 0.249195, 1.0]], ['2, k, 21', [-0.570646, -0.406383, 1.0]], ['2, k, 22', [-0.522884, -0.313608, 1.0]], ['2, k, 23', [-0.14228, -0.406002, 1.0]], ['2, k, 24', [-0.170062, -0.320533, 1.0]]]
[['2, k, 0', [-0.373947, -0.262505, 1.0]], ['2, k, 1', [-0.381729, 0.031263, 1.0]], ['2, k, 2', [-0.388168, 0.317396, 1.0]], ['2, k, 3', [-0.419492, 0.46293, 1.0]], ['2, k, 4', [-0.583736, 0.214693, 1.0]], ['2, k, 5', [-0.621752, -0.0709336, 1.0]], ['2, k, 6', [-0.578459, -0.322303, 1.0]], ['2, k, 7', [-0.575106, -0.322769, 1.0]], ['2, k, 8', [-0.20761, 0.237562, 1.0]], ['2, k, 9', [-0.124224, -0.0535035, 1.0]], ['2, k, 10', [-0.11118, -0.304748, 1.0]], ['2, k, 11', [-0.140845, -0.351077, 1.0]], ['2, k, 12', [-0.454211, -0.262516, 1.0]], ['2, k, 13', [-0.49736, -0.657385, 1.0]], ['2, k, 14', [-0.516227, -1.01708, 1.0]], ['2, k, 15', [-0.512225, -1.07825, 1.0]], ['2, k, 16', [-0.283112, -0.255078, 1.0]], ['2, k, 17', [-0.22037, -0.650068, 1.0]], ['2, k, 18', [-0.16932, -1.02542, 1.0]], ['2, k, 19', [-0.147363, -1.07627, 1.0]], ['2, k, 20', [-0.386963, 0.247014, 1.0]], ['2, k, 21', [-0.570593, -0.410053, 1.0]], ['2, k, 22', [-0.528189, -0.296181, 1.0]], ['2, k, 23', [-0.142788, -0.400009, 1.0]], ['2, k, 24', [-0.16417, -0.323703, 1.0]]]
[['2, k, 0', [-0.374341, -0.263851, 1.0]], ['2, k, 1', [-0.382221, 0.0297102, 1.0]], ['2, k, 2', [-0.388556, 0.315636, 1.0]], ['2, k, 3', [-0.419437, 0.460629, 1.0]], ['2, k, 4', [-0.583931, 0.213173, 1.0]], ['2, k, 5', [-0.622118, -0.073104, 1.0]], ['2, k, 6', [-0.579483, -0.324562, 1.0]], ['2, k, 7', [-0.574872, -0.333282, 1.0]], ['2, k, 8', [-0.208317, 0.234861, 1.0]], ['2, k, 9', [-0.124152, -0.0553162, 1.0]], ['2, k, 10', [-0.111204, -0.306692, 1.0]], ['2, k, 11', [-0.131719, -0.296323, 1.0]], ['2, k, 12', [-0.454771, -0.264037, 1.0]], ['2, k, 13', [-0.497949, -0.659786, 1.0]], ['2, k, 14', [-0.515768, -1.01913, 1.0]], ['2, k, 15', [-0.511596, -1.07811, 1.0]], ['2, k, 16', [-0.283348, -0.25624, 1.0]], ['2, k, 17', [-0.220257, -0.646693, 1.0]], ['2, k, 18', [-0.169663, -1.02549, 1.0]], ['2, k, 19', [-0.14731, -1.07626, 1.0]], ['2, k, 20', [-0.387387, 0.24529, 1.0]], ['2, k, 21', [-0.572925, -0.415423, 1.0]], ['2, k, 22', [-0.528102, -0.338674, 1.0]], ['2, k, 23', [-0.132652, -0.390765, 1.0]], ['2, k, 24', [-0.168763, -0.289097, 1.0]]]
[['2, k, 0', [-0.374976, -0.26588, 1.0]], ['2, k, 1', [-0.382906, 0.0272001, 1.0]], ['2, k, 2', [-0.389015, 0.312826, 1.0]], ['2, k, 3', [-0.419444, 0.457594, 1.0]], ['2, k, 4', [-0.584256, 0.211691, 1.0]], ['2, k, 5', [-0.622597, -0.0751664, 1.0]], ['2, k, 6', [-0.580654, -0.326739, 1.0]], ['2, k, 7', [-0.57538, -0.33371, 1.0]], ['2, k, 8', [-0.208909, 0.231974, 1.0]], ['2, k, 9', [-0.124297, -0.0568835, 1.0]], ['2, k, 10', [-0.110976, -0.308216, 1.0]], ['2, k, 11', [-0.131294, -0.29773, 1.0]], ['2, k, 12', [-0.45546, -0.265928, 1.0]], ['2, k, 13', [-0.498597, -0.659545, 1.0]], ['2, k, 14', [-0.515985, -1.019, 1.0]], ['2, k, 15', [-0.520402, -1.07696, 1.0]], ['2, k, 16', [-0.283902, -0.258351, 1.0]], ['2, k, 17', [-0.21923, -0.645962, 1.0]], ['2, k, 18', [-0.16963, -1.02584, 1.0]], ['2, k, 19', [-0.146027, -1.07594, 1.0]], ['2, k, 20', [-0.387911, 0.242544, 1.0]], ['2, k, 21', [-0.573956, -0.419213, 1.0]], ['2, k, 22', [-0.526308, -0.341317, 1.0]], ['2, k, 23', [-0.133177, -0.389654, 1.0]], ['2, k, 24', [-0.169412, -0.292591, 1.0]]]
[['2, k, 0', [-0.37599, -0.268486, 1.0]], ['2, k, 1', [-0.383587, 0.0244172, 1.0]], ['2, k, 2', [-0.389179, 0.309916, 1.0]], ['2, k, 3', [-0.419141, 0.455143, 1.0]], ['2, k, 4', [-0.584625, 0.208842, 1.0]], ['2, k, 5', [-0.622706, -0.0790886, 1.0]], ['2, k, 6', [-0.581238, -0.330734, 1.0]], ['2, k, 7', [-0.567203, -0.390684, 1.0]], ['2, k, 8', [-0.209328, 0.230002, 1.0]], ['2, k, 9', [-0.124685, -0.0614447, 1.0]], ['2, k, 10', [-0.11072, -0.312651, 1.0]], ['2, k, 11', [-0.146052, -0.375668, 1.0]], ['2, k, 12', [-0.456647, -0.268629, 1.0]], ['2, k, 13', [-0.49881, -0.661981, 1.0]], ['2, k, 14', [-0.515891, -1.02014, 1.0]], ['2, k, 15', [-0.509941, -1.0841, 1.0]], ['2, k, 16', [-0.284726, -0.260798, 1.0]], ['2, k, 17', [-0.218211, -0.649836, 1.0]], ['2, k, 18', [-0.171557, -1.02498, 1.0]], ['2, k, 19', [-0.145898, -1.07794, 1.0]], ['2, k, 20', [-0.38821, 0.23966, 1.0]], ['2, k, 21', [-0.543641, -0.490196, 1.0]], ['2, k, 22', [-0.517286, -0.382722, 1.0]], ['2, k, 23', [-0.1592, -0.423952, 1.0]], ['2, k, 24', [-0.167462, -0.347312, 1.0]]]
[['2, k, 0', [-0.376228, -0.270725, 1.0]], ['2, k, 1', [-0.383824, 0.0224931, 1.0]], ['2, k, 2', [-0.389326, 0.308205, 1.0]], ['2, k, 3', [-0.418853, 0.453299, 1.0]], ['2, k, 4', [-0.584872, 0.206683, 1.0]], ['2, k, 5', [-0.623232, -0.081742, 1.0]], ['2, k, 6', [-0.581925, -0.333463, 1.0]], ['2, k, 7', [-0.568356, -0.391092, 1.0]], ['2, k, 8', [-0.209439, 0.228111, 1.0]], ['2, k, 9', [-0.124906, -0.0632266, 1.0]], ['2, k, 10', [-0.11062, -0.314565, 1.0]], ['2, k, 11', [-0.134268, -0.310622, 1.0]], ['2, k, 12', [-0.457018, -0.270916, 1.0]], ['2, k, 13', [-0.499588, -0.661226, 1.0]], ['2, k, 14', [-0.515642, -1.02286, 1.0]], ['2, k, 15', [-0.508514, -1.08465, 1.0]], ['2, k, 16', [-0.284823, -0.262933, 1.0]], ['2, k, 17', [-0.217885, -0.651959, 1.0]], ['2, k, 18', [-0.171347, -1.02585, 1.0]], ['2, k, 19', [-0.145892, -1.07823, 1.0]], ['2, k, 20', [-0.388379, 0.237902, 1.0]], ['2, k, 21', [-0.539951, -0.493411, 1.0]], ['2, k, 22', [-0.517423, -0.382512, 1.0]], ['2, k, 23', [-0.133003, -0.402778, 1.0]], ['2, k, 24', [-0.170955, -0.323836, 1.0]]]
[['2, k, 0', [-0.376702, -0.273643, 1.0]], ['2, k, 1', [-0.384258, 0.0199029, 1.0]], ['2, k, 2', [-0.389687, 0.305531, 1.0]], ['2, k, 3', [-0.418888, 0.451234, 1.0]], ['2, k, 4', [-0.585273, 0.203241, 1.0]], ['2, k, 5', [-0.623421, -0.0828911, 1.0]], ['2, k, 6', [-0.583453, -0.334835, 1.0]], ['2, k, 7', [-0.569687, -0.391582, 1.0]], ['2, k, 8', [-0.209541, 0.225736, 1.0]], ['2, k, 9', [-0.124877, -0.0657394, 1.0]], ['2, k, 10', [-0.111078, -0.317407, 1.0]], ['2, k, 11', [-0.144621, -0.380451, 1.0]], ['2, k, 12', [-0.457669, -0.273986, 1.0]], ['2, k, 13', [-0.499131, -0.66171, 1.0]], ['2, k, 14', [-0.515479, -1.02114, 1.0]], ['2, k, 15', [-0.514019, -1.07639, 1.0]], ['2, k, 16', [-0.28512, -0.26566, 1.0]], ['2, k, 17', [-0.21692, -0.654741, 1.0]], ['2, k, 18', [-0.16994, -1.02603, 1.0]], ['2, k, 19', [-0.145916, -1.07776, 1.0]], ['2, k, 20', [-0.388759, 0.235269, 1.0]], ['2, k, 21', [-0.536331, -0.440313, 1.0]], ['2, k, 22', [-0.523311, -0.370647, 1.0]], ['2, k, 23', [-0.154387, -0.428003, 1.0]], ['2, k, 24', [-0.168787, -0.351241, 1.0]]]
[['2, k, 0', [-0.376795, -0.276585, 1.0]], ['2, k, 1', [-0.384648, 0.0175876, 1.0]], ['2, k, 2', [-0.390421, 0.303371, 1.0]], ['2, k, 3', [-0.41843, 0.448109, 1.0]], ['2, k, 4', [-0.585596, 0.201265, 1.0]], ['2, k, 5', [-0.623435, -0.0865802, 1.0]], ['2, k, 6', [-0.584522, -0.338673, 1.0]], ['2, k, 7', [-0.570195, -0.397229, 1.0]], ['2, k, 8', [-0.209621, 0.222936, 1.0]], ['2, k, 9', [-0.124072, -0.0698034, 1.0]], ['2, k, 10', [-0.111674, -0.321847, 1.0]], ['2, k, 11', [-0.143804, -0.385238, 1.0]], ['2, k, 12', [-0.457842, -0.276868, 1.0]], ['2, k, 13', [-0.499459, -0.6629, 1.0]], ['2, k, 14', [-0.5156, -1.0209, 1.0]], ['2, k, 15', [-0.512979, -1.08019, 1.0]], ['2, k, 16', [-0.28512, -0.268548, 1.0]], ['2, k, 17', [-0.216203, -0.655313, 1.0]], ['2, k, 18', [-0.169567, -1.02667, 1.0]], ['2, k, 19', [-0.14538, -1.07768, 1.0]], ['2, k, 20', [-0.389389, 0.233069, 1.0]], ['2, k, 21', [-0.538758, -0.50086, 1.0]], ['2, k, 22', [-0.520173, -0.386654, 1.0]], ['2, k, 23', [-0.154574, -0.43228, 1.0]], ['2, k, 24', [-0.167111, -0.359301, 1.0]]]
[['2, k, 0', [-0.376813, -0.280524, 1.0]], ['2, k, 1', [-0.384899, 0.0146591, 1.0]], ['2, k, 2', [-0.390879, 0.300902, 1.0]], ['2, k, 3', [-0.418088, 0.445581, 1.0]], ['2, k, 4', [-0.585476, 0.1957, 1.0]], ['2, k, 5', [-0.623443, -0.0893475, 1.0]], ['2, k, 6', [-0.585355, -0.341534, 1.0]], ['2, k, 7', [-0.568887, -0.406296, 1.0]], ['2, k, 8', [-0.209076, 0.219259, 1.0]], ['2, k, 9', [-0.12372, -0.0732237, 1.0]], ['2, k, 10', [-0.110506, -0.325508, 1.0]], ['2, k, 11', [-0.141893, -0.389711, 1.0]], ['2, k, 12', [-0.458026, -0.28113, 1.0]], ['2, k, 13', [-0.500477, -0.661304, 1.0]], ['2, k, 14', [-0.514894, -1.02269, 1.0]], ['2, k, 15', [-0.507997, -1.07953, 1.0]], ['2, k, 16', [-0.28498, -0.272074, 1.0]], ['2, k, 17', [-0.215194, -0.65733, 1.0]], ['2, k, 18', [-0.169526, -1.02716, 1.0]], ['2, k, 19', [-0.145399, -1.07833, 1.0]], ['2, k, 20', [-0.389791, 0.230466, 1.0]], ['2, k, 21', [-0.544054, -0.515759, 1.0]], ['2, k, 22', [-0.518329, -0.399511, 1.0]], ['2, k, 23', [-0.151037, -0.436689, 1.0]], ['2, k, 24', [-0.163961, -0.359809, 1.0]]]
[['2, k, 0', [-0.377093, -0.285186, 1.0]], ['2, k, 1', [-0.384875, 0.0109576, 1.0]], ['2, k, 2', [-0.390496, 0.298181, 1.0]], ['2, k, 3', [-0.417942, 0.443603, 1.0]], ['2, k, 4', [-0.585403, 0.191215, 1.0]], ['2, k, 5', [-0.623568, -0.0921871, 1.0]], ['2, k, 6', [-0.588603, -0.34476, 1.0]], ['2, k, 7', [-0.577749, -0.369464, 1.0]], ['2, k, 8', [-0.208705, 0.216261, 1.0]], ['2, k, 9', [-0.122652, -0.0784988, 1.0]], ['2, k, 10', [-0.108834, -0.330937, 1.0]], ['2, k, 11', [-0.140783, -0.394332, 1.0]], ['2, k, 12', [-0.458486, -0.285618, 1.0]], ['2, k, 13', [-0.500635, -0.663713, 1.0]], ['2, k, 14', [-0.51466, -1.02227, 1.0]], ['2, k, 15', [-0.506999, -1.08114, 1.0]], ['2, k, 16', [-0.28505, -0.276742, 1.0]], ['2, k, 17', [-0.213355, -0.658515, 1.0]], ['2, k, 18', [-0.169621, -1.02737, 1.0]], ['2, k, 19', [-0.145574, -1.07832, 1.0]], ['2, k, 20', [-0.389504, 0.227519, 1.0]], ['2, k, 21', [-0.566056, -0.453358, 1.0]], ['2, k, 22', [-0.525491, -0.375205, 1.0]], ['2, k, 23', [-0.149306, -0.442032, 1.0]], ['2, k, 24', [-0.164548, -0.361608, 1.0]]]
[['2, k, 0', [-0.376355, -0.28947, 1.0]], ['2, k, 1', [-0.384687, 0.0066232, 1.0]], ['2, k, 2', [-0.390792, 0.293793, 1.0]], ['2, k, 3', [-0.417753, 0.440057, 1.0]], ['2, k, 4', [-0.585347, 0.186844, 1.0]], ['2, k, 5', [-0.624336, -0.0956425, 1.0]], ['2, k, 6', [-0.589586, -0.348213, 1.0]], ['2, k, 7', [-0.578796, -0.375668, 1.0]], ['2, k, 8', [-0.208199, 0.212001, 1.0]], ['2, k, 9', [-0.121157, -0.0838972, 1.0]], ['2, k, 10', [-0.106872, -0.336756, 1.0]], ['2, k, 11', [-0.137908, -0.398541, 1.0]], ['2, k, 12', [-0.457887, -0.289646, 1.0]], ['2, k, 13', [-0.502198, -0.661273, 1.0]], ['2, k, 14', [-0.516031, -1.02261, 1.0]], ['2, k, 15', [-0.509246, -1.08134, 1.0]], ['2, k, 16', [-0.284175, -0.281168, 1.0]], ['2, k, 17', [-0.212673, -0.658627, 1.0]], ['2, k, 18', [-0.16943, -1.02593, 1.0]], ['2, k, 19', [-0.143661, -1.07775, 1.0]], ['2, k, 20', [-0.389673, 0.22313, 1.0]], ['2, k, 21', [-0.554265, -0.466744, 1.0]], ['2, k, 22', [-0.526069, -0.375958, 1.0]], ['2, k, 23', [-0.147483, -0.446706, 1.0]], ['2, k, 24', [-0.165115, -0.367724, 1.0]]]
