[['2, k, 0', [-0.1260783, 0.112902, 1.0]], ['2, k, 1', [-0.1230137, 0.4394672, 1.0]], ['2, k, 2', [-0.1188375, 0.7536106, 1.0]], ['2, k, 3', [-0.1137344, 0.8930514, 1.0]], ['2, k, 4', [-0.297027, 0.6311385, 1.0]], ['2, k, 5', [-0.3687809, 0.3623964, 1.0]], ['2, k, 6', [-0.3815334, 0.1190411, 1.0]], ['2, k, 7', [-0.3722179, 0.051071, 1.0]], ['2, k, 8', [0.06499422, 0.6329848, 1.0]], ['2, k, 9', [0.0954354, 0.3629377, 1.0]], ['2, k, 10', [0.1253401, 0.1369146, 1.0]], ['2, k, 11', [0.1059517, 0.05676264, 1.0]], ['2, k, 12', [-0.2046573, 0.11163, 1.0]], ['2, k, 13', [-0.2489138, -0.3383162, 1.0]], ['2, k, 14', [-0.2686587, -0.6830355, 1.0]], ['2, k, 15', [-0.2878643, -0.7581713, 1.0]], ['2, k, 16', [-0.04328033, 0.1104214, 1.0]], ['2, k, 17', [-0.09016531, -0.3151665, 1.0]], ['2, k, 18', [-0.113865, -0.6677906, 1.0]], ['2, k, 19', [-0.06827691, -0.7347102, 1.0]], ['2, k, 20', [-0.1200251, 0.6768252, 1.0]], ['2, k, 21', [-0.3791836, -0.01754919, 1.0]], ['2, k, 22', [-0.3196474, 0.05560284, 1.0]], ['2, k, 23', [0.09916399, -0.02103038, 1.0]], ['2, k, 24', [0.06929316, 0.04070569, 1.0]]]
[['2, k, 0', [-0.1143293, 0.1080638, 1.0]], ['2, k, 1', [-0.09663043, 0.4356953, 1.0]], ['2, k, 2', [-0.07481235, 0.7517182, 1.0]], ['2, k, 3', [-0.06054944, 0.8906852, 1.0]], ['2, k, 4', [-0.2557689, 0.6321613, 1.0]], ['2, k, 5', [-0.3367976, 0.3617817, 1.0]], ['2, k, 6', [-0.3580129, 0.120948, 1.0]], ['2, k, 7', [-0.3444011, 0.06224604, 1.0]], ['2, k, 8', [0.104539, 0.6220896, 1.0]], ['2, k, 9', [0.12244, 0.3483621, 1.0]], ['2, k, 10', [0.128125, 0.08243597, 1.0]], ['2, k, 11', [0.1173685, 0.02817891, 1.0]], ['2, k, 12', [-0.1927488, 0.110883, 1.0]], ['2, k, 13', [-0.2522041, -0.2998001, 1.0]], ['2, k, 14', [-0.2907943, -0.6530866, 1.0]], ['2, k, 15', [-0.2754964, -0.7394144, 1.0]], ['2, k, 16', [-0.03215005, 0.1017639, 1.0]], ['2, k, 17', [-0.0621016, -0.3014669, 1.0]], ['2, k, 18', [-0.09831253, -0.6574895, 1.0]], ['2, k, 19', [-0.07733656, -0.738131, 1.0]], ['2, k, 20', [-0.07995208, 0.6742962, 1.0]], ['2, k, 21', [-0.3562853, -0.008863216, 1.0]], ['2, k, 22', [-0.29803, 0.07015789, 1.0]], ['2, k, 23', [0.1289846, -0.05180258, 1.0]], ['2, k, 24', [0.07090284, 0.01533722, 1.0]]]
[['2, k, 0', [-0.1115504, 0.1081707, 1.0]], ['2, k, 1', [-0.09642254, 0.4358907, 1.0]], ['2, k, 2', [-0.07810587, 0.7525465, 1.0]], ['2, k, 3', [-0.06187803, 0.890988, 1.0]], ['2, k, 4', [-0.2573315, 0.6324375, 1.0]], ['2, k, 5', [-0.3370131, 0.3637359, 1.0]], ['2, k, 6', [-0.3557705, 0.1220396, 1.0]], ['2, k, 7', [-0.3410969, 0.06097591, 1.0]], ['2, k, 8', [0.1028775, 0.6226462, 1.0]], ['2, k, 9', [0.1213216, 0.3489566, 1.0]], ['2, k, 10', [0.1271325, 0.0819876, 1.0]], ['2, k, 11', [0.1160592, 0.02689954, 1.0]], ['2, k, 12', [-0.1900674, 0.1108098, 1.0]], ['2, k, 13', [-0.2361787, -0.2937965, 1.0]], ['2, k, 14', [-0.2410903, -0.6570666, 1.0]], ['2, k, 15', [-0.2368217, -0.741096, 1.0]], ['2, k, 16', [-0.02938951, 0.1020494, 1.0]], ['2, k, 17', [-0.05972257, -0.3046415, 1.0]], ['2, k, 18', [-0.09526979, -0.6568471, 1.0]], ['2, k, 19', [-0.07557554, -0.735478, 1.0]], ['2, k, 20', [-0.08192558, 0.6749601, 1.0]], ['2, k, 21', [-0.3545038, -0.008943215, 1.0]], ['2, k, 22', [-0.2938651, 0.06644957, 1.0]], ['2, k, 23', [0.1262992, -0.05162448, 1.0]], ['2, k, 24', [0.07028867, 0.014017, 1.0]]]
[['2, k, 0', [-0.1099013, 0.108519, 1.0]], ['2, k, 1', [-0.09636944, 0.4362859, 1.0]], ['2, k, 2', [-0.08096915, 0.7537384, 1.0]], ['2, k, 3', [-0.06417141, 0.8916539, 1.0]], ['2, k, 4', [-0.2599037, 0.6329868, 1.0]], ['2, k, 5', [-0.3377952, 0.3648905, 1.0]], ['2, k, 6', [-0.3542128, 0.1237509, 1.0]], ['2, k, 7', [-0.3414086, 0.06076945, 1.0]], ['2, k, 8', [0.1003296, 0.6232992, 1.0]], ['2, k, 9', [0.1185689, 0.3520001, 1.0]], ['2, k, 10', [0.1258081, 0.08189391, 1.0]], ['2, k, 11', [0.1147878, 0.02656295, 1.0]], ['2, k, 12', [-0.1885048, 0.1109141, 1.0]], ['2, k, 13', [-0.2272501, -0.2946317, 1.0]], ['2, k, 14', [-0.22032, -0.6504209, 1.0]], ['2, k, 15', [-0.2386236, -0.7390223, 1.0]], ['2, k, 16', [-0.02769849, 0.1026487, 1.0]], ['2, k, 17', [-0.05627376, -0.3067414, 1.0]], ['2, k, 18', [-0.09383581, -0.6558299, 1.0]], ['2, k, 19', [-0.07942709, -0.7365938, 1.0]], ['2, k, 20', [-0.08396259, 0.6760043, 1.0]], ['2, k, 21', [-0.3540156, -0.01434369, 1.0]], ['2, k, 22', [-0.2942779, 0.05962602, 1.0]], ['2, k, 23', [0.1248454, -0.05121509, 1.0]], ['2, k, 24', [0.07188062, 0.002325674, 1.0]]]
[['2, k, 0', [-0.1081432, 0.1087061, 1.0]], ['2, k, 1', [-0.09636106, 0.4363413, 1.0]], ['2, k, 2', [-0.08328042, 0.7535987, 1.0]], ['2, k, 3', [-0.06676162, 0.8921509, 1.0]], ['2, k, 4', [-0.2616045, 0.6329013, 1.0]], ['2, k, 5', [-0.3384757, 0.3651928, 1.0]], ['2, k, 6', [-0.3530795, 0.1247802, 1.0]], ['2, k, 7', [-0.3411192, 0.05973502, 1.0]], ['2, k, 8', [0.09837148, 0.6238568, 1.0]], ['2, k, 9', [0.1170711, 0.3531881, 1.0]], ['2, k, 10', [0.1245002, 0.08169419, 1.0]], ['2, k, 11', [0.1132371, 0.02627803, 1.0]], ['2, k, 12', [-0.1865236, 0.1108093, 1.0]], ['2, k, 13', [-0.2219311, -0.2965812, 1.0]], ['2, k, 14', [-0.198299, -0.6512294, 1.0]], ['2, k, 15', [-0.1806403, -0.7420508, 1.0]], ['2, k, 16', [-0.02611093, 0.1030806, 1.0]], ['2, k, 17', [-0.0536677, -0.3078524, 1.0]], ['2, k, 18', [-0.08775431, -0.6544868, 1.0]], ['2, k, 19', [-0.09912854, -0.737193, 1.0]], ['2, k, 20', [-0.08561428, 0.6759921, 1.0]], ['2, k, 21', [-0.3527146, -0.0094483, 1.0]], ['2, k, 22', [-0.2918204, 0.06570555, 1.0]], ['2, k, 23', [0.1207279, -0.05075499, 1.0]], ['2, k, 24', [0.07254237, 0.005754945, 1.0]]]
[['2, k, 0', [-0.1075231, 0.1088808, 1.0]], ['2, k, 1', [-0.09662044, 0.4364777, 1.0]], ['2, k, 2', [-0.08650158, 0.753601, 1.0]], ['2, k, 3', [-0.06961256, 0.8930435, 1.0]], ['2, k, 4', [-0.2653765, 0.6333593, 1.0]], ['2, k, 5', [-0.3391739, 0.3652754, 1.0]], ['2, k, 6', [-0.3528838, 0.1247633, 1.0]], ['2, k, 7', [-0.3404966, 0.05848176, 1.0]], ['2, k, 8', [0.09550781, 0.6240855, 1.0]], ['2, k, 9', [0.1158223, 0.3530038, 1.0]], ['2, k, 10', [0.1235319, 0.08157347, 1.0]], ['2, k, 11', [0.1136758, 0.02644715, 1.0]], ['2, k, 12', [-0.1859153, 0.1107459, 1.0]], ['2, k, 13', [-0.2175415, -0.3001807, 1.0]], ['2, k, 14', [-0.2003644, -0.6559536, 1.0]], ['2, k, 15', [-0.1736363, -0.7440518, 1.0]], ['2, k, 16', [-0.02547562, 0.103513, 1.0]], ['2, k, 17', [-0.05354757, -0.3096111, 1.0]], ['2, k, 18', [-0.08489125, -0.6568763, 1.0]], ['2, k, 19', [-0.1180713, -0.7359915, 1.0]], ['2, k, 20', [-0.08821406, 0.6760998, 1.0]], ['2, k, 21', [-0.3482613, -0.01663634, 1.0]], ['2, k, 22', [-0.2918758, 0.05291326, 1.0]], ['2, k, 23', [0.1189894, -0.05139188, 1.0]], ['2, k, 24', [0.07245877, 0.007958028, 1.0]]]
[['2, k, 0', [-0.1070453, 0.1088108, 1.0]], ['2, k, 1', [-0.09721685, 0.4365177, 1.0]], ['2, k, 2', [-0.09044006, 0.7534627, 1.0]], ['2, k, 3', [-0.07233119, 0.8934501, 1.0]], ['2, k, 4', [-0.2687104, 0.6328809, 1.0]], ['2, k, 5', [-0.3403645, 0.3654931, 1.0]], ['2, k, 6', [-0.3528623, 0.124466, 1.0]], ['2, k, 7', [-0.3415703, 0.05780179, 1.0]], ['2, k, 8', [0.09295323, 0.6243687, 1.0]], ['2, k, 9', [0.1146592, 0.3528976, 1.0]], ['2, k, 10', [0.1230003, 0.08332918, 1.0]], ['2, k, 11', [0.1131589, 0.02581694, 1.0]], ['2, k, 12', [-0.18537, 0.1104458, 1.0]], ['2, k, 13', [-0.2138011, -0.3035775, 1.0]], ['2, k, 14', [-0.2019583, -0.6564669, 1.0]], ['2, k, 15', [-0.1734298, -0.7433412, 1.0]], ['2, k, 16', [-0.02507788, 0.1036202, 1.0]], ['2, k, 17', [-0.05423179, -0.3116269, 1.0]], ['2, k, 18', [-0.08096509, -0.6611256, 1.0]], ['2, k, 19', [-0.1335793, -0.7329726, 1.0]], ['2, k, 20', [-0.09148691, 0.6760193, 1.0]], ['2, k, 21', [-0.3520098, -0.02083456, 1.0]], ['2, k, 22', [-0.2923752, 0.04823427, 1.0]], ['2, k, 23', [0.112012, -0.05119534, 1.0]], ['2, k, 24', [0.06835363, 0.02042443, 1.0]]]
[['2, k, 0', [-0.1070841, 0.1090014, 1.0]], ['2, k, 1', [-0.09858748, 0.4369878, 1.0]], ['2, k, 2', [-0.09351543, 0.7539947, 1.0]], ['2, k, 3', [-0.07731843, 0.8944088, 1.0]], ['2, k, 4', [-0.2728577, 0.6332045, 1.0]], ['2, k, 5', [-0.3423855, 0.365774, 1.0]], ['2, k, 6', [-0.3543205, 0.1242361, 1.0]], ['2, k, 7', [-0.3455294, 0.05606999, 1.0]], ['2, k, 8', [0.09032546, 0.62571, 1.0]], ['2, k, 9', [0.1135255, 0.3524224, 1.0]], ['2, k, 10', [0.1225014, 0.08350756, 1.0]], ['2, k, 11', [0.1133581, 0.02813545, 1.0]], ['2, k, 12', [-0.1853968, 0.1105082, 1.0]], ['2, k, 13', [-0.2134254, -0.3059345, 1.0]], ['2, k, 14', [-0.2013561, -0.6603842, 1.0]], ['2, k, 15', [-0.1718211, -0.7469001, 1.0]], ['2, k, 16', [-0.02514876, 0.1039333, 1.0]], ['2, k, 17', [-0.05444287, -0.312797, 1.0]], ['2, k, 18', [-0.07225657, -0.6657102, 1.0]], ['2, k, 19', [-0.1339149, -0.7294687, 1.0]], ['2, k, 20', [-0.09439728, 0.6765642, 1.0]], ['2, k, 21', [-0.3582724, -0.01697451, 1.0]], ['2, k, 22', [-0.2932145, 0.05925174, 1.0]], ['2, k, 23', [0.1244829, -0.04451448, 1.0]], ['2, k, 24', [0.06894924, 0.01390944, 1.0]]]
[['2, k, 0', [-0.1077921, 0.1091607, 1.0]], ['2, k, 1', [-0.1010483, 0.4375587, 1.0]], ['2, k, 2', [-0.09705003, 0.7546899, 1.0]], ['2, k, 3', [-0.08083816, 0.8955978, 1.0]], ['2, k, 4', [-0.2752362, 0.6329485, 1.0]], ['2, k, 5', [-0.3435023, 0.3655655, 1.0]], ['2, k, 6', [-0.3563477, 0.1237557, 1.0]], ['2, k, 7', [-0.348426, 0.05760726, 1.0]], ['2, k, 8', [0.08766838, 0.6271911, 1.0]], ['2, k, 9', [0.1126339, 0.3525522, 1.0]], ['2, k, 10', [0.1220432, 0.08448858, 1.0]], ['2, k, 11', [0.1159159, 0.02823704, 1.0]], ['2, k, 12', [-0.1860214, 0.1105057, 1.0]], ['2, k, 13', [-0.2140864, -0.3072561, 1.0]], ['2, k, 14', [-0.201097, -0.6622918, 1.0]], ['2, k, 15', [-0.1739387, -0.7499645, 1.0]], ['2, k, 16', [-0.025977, 0.1043342, 1.0]], ['2, k, 17', [-0.05454262, -0.3133461, 1.0]], ['2, k, 18', [-0.07245012, -0.6640378, 1.0]], ['2, k, 19', [-0.1315104, -0.7309565, 1.0]], ['2, k, 20', [-0.09787841, 0.6772307, 1.0]], ['2, k, 21', [-0.3606409, -0.01614074, 1.0]], ['2, k, 22', [-0.2951511, 0.04900083, 1.0]], ['2, k, 23', [0.1139612, -0.04925968, 1.0]], ['2, k, 24', [0.06707999, 0.006157006, 1.0]]]
[['2, k, 0', [-0.1118582, 0.110591, 1.0]], ['2, k, 1', [-0.1051559, 0.4400388, 1.0]], ['2, k, 2', [-0.09888934, 0.7576328, 1.0]], ['2, k, 3', [-0.08477571, 0.8976713, 1.0]], ['2, k, 4', [-0.2767742, 0.6348155, 1.0]], ['2, k, 5', [-0.3475999, 0.363926, 1.0]], ['2, k, 6', [-0.3669569, 0.1212668, 1.0]], ['2, k, 7', [-0.3654125, 0.05341369, 1.0]], ['2, k, 8', [0.08496341, 0.6292161, 1.0]], ['2, k, 9', [0.1104067, 0.3522586, 1.0]], ['2, k, 10', [0.1209328, 0.08610527, 1.0]], ['2, k, 11', [0.1142054, 0.02688981, 1.0]], ['2, k, 12', [-0.1897594, 0.111957, 1.0]], ['2, k, 13', [-0.2224559, -0.3135535, 1.0]], ['2, k, 14', [-0.21102, -0.6690995, 1.0]], ['2, k, 15', [-0.2420995, -0.7569605, 1.0]], ['2, k, 16', [-0.03041104, 0.1056922, 1.0]], ['2, k, 17', [-0.05709452, -0.3142152, 1.0]], ['2, k, 18', [-0.08394381, -0.6647319, 1.0]], ['2, k, 19', [-0.08699098, -0.7462093, 1.0]], ['2, k, 20', [-0.1005073, 0.6799636, 1.0]], ['2, k, 21', [-0.379266, -0.02140345, 1.0]], ['2, k, 22', [-0.3081686, 0.05410898, 1.0]], ['2, k, 23', [0.124501, -0.04976851, 1.0]], ['2, k, 24', [0.0669593, 0.01085853, 1.0]]]
[['2, k, 0', [-0.111687, 0.1107782, 1.0]], ['2, k, 1', [-0.1042463, 0.4406079, 1.0]], ['2, k, 2', [-0.09622529, 0.7588259, 1.0]], ['2, k, 3', [-0.08264983, 0.8987125, 1.0]], ['2, k, 4', [-0.274545, 0.6356261, 1.0]], ['2, k, 5', [-0.3474819, 0.3639884, 1.0]], ['2, k, 6', [-0.3672041, 0.122221, 1.0]], ['2, k, 7', [-0.3635077, 0.0539351, 1.0]], ['2, k, 8', [0.08579246, 0.6293683, 1.0]], ['2, k, 9', [0.1111088, 0.3524386, 1.0]], ['2, k, 10', [0.1209251, 0.08629578, 1.0]], ['2, k, 11', [0.1121316, 0.02797157, 1.0]], ['2, k, 12', [-0.1895824, 0.1123358, 1.0]], ['2, k, 13', [-0.2226111, -0.3138069, 1.0]], ['2, k, 14', [-0.211192, -0.6694391, 1.0]], ['2, k, 15', [-0.234439, -0.7566777, 1.0]], ['2, k, 16', [-0.03022649, 0.1057389, 1.0]], ['2, k, 17', [-0.0569556, -0.3141037, 1.0]], ['2, k, 18', [-0.08502495, -0.6649966, 1.0]], ['2, k, 19', [-0.08288976, -0.7463843, 1.0]], ['2, k, 20', [-0.09838891, 0.6809785, 1.0]], ['2, k, 21', [-0.3685408, -0.02507624, 1.0]], ['2, k, 22', [-0.3095173, 0.0426599, 1.0]], ['2, k, 23', [0.1169003, -0.0503647, 1.0]], ['2, k, 24', [0.0670057, 0.01356546, 1.0]]]
[['2, k, 0', [-0.1112711, 0.1114086, 1.0]], ['2, k, 1', [-0.1026626, 0.4414463, 1.0]], ['2, k, 2', [-0.09253408, 0.7598653, 1.0]], ['2, k, 3', [-0.07940533, 0.8996904, 1.0]], ['2, k, 4', [-0.2709757, 0.6369737, 1.0]], ['2, k, 5', [-0.3467336, 0.3642836, 1.0]], ['2, k, 6', [-0.3674248, 0.1225421, 1.0]], ['2, k, 7', [-0.3638466, 0.05339245, 1.0]], ['2, k, 8', [0.08827835, 0.6293495, 1.0]], ['2, k, 9', [0.1122244, 0.3524226, 1.0]], ['2, k, 10', [0.120887, 0.08623826, 1.0]], ['2, k, 11', [0.1122625, 0.02792031, 1.0]], ['2, k, 12', [-0.1891707, 0.1133204, 1.0]], ['2, k, 13', [-0.2221434, -0.3085732, 1.0]], ['2, k, 14', [-0.2130742, -0.6687292, 1.0]], ['2, k, 15', [-0.2335015, -0.7574309, 1.0]], ['2, k, 16', [-0.02980685, 0.1060643, 1.0]], ['2, k, 17', [-0.05686227, -0.313889, 1.0]], ['2, k, 18', [-0.08798872, -0.6656318, 1.0]], ['2, k, 19', [-0.08047597, -0.74524, 1.0]], ['2, k, 20', [-0.09529389, 0.6819841, 1.0]], ['2, k, 21', [-0.3766972, -0.01394641, 1.0]], ['2, k, 22', [-0.3084651, 0.05332749, 1.0]], ['2, k, 23', [0.1185827, -0.04971582, 1.0]], ['2, k, 24', [0.06720345, 0.01100565, 1.0]]]
[['2, k, 0', [-0.1107849, 0.1118591, 1.0]], ['2, k, 1', [-0.1002807, 0.4420395, 1.0]], ['2, k, 2', [-0.08698281, 0.7602882, 1.0]], ['2, k, 3', [-0.07589024, 0.899452, 1.0]], ['2, k, 4', [-0.2681705, 0.6378266, 1.0]], ['2, k, 5', [-0.3453154, 0.364432, 1.0]], ['2, k, 6', [-0.3673548, 0.1227085, 1.0]], ['2, k, 7', [-0.3618524, 0.05433629, 1.0]], ['2, k, 8', [0.09363136, 0.6279316, 1.0]], ['2, k, 9', [0.1142794, 0.351734, 1.0]], ['2, k, 10', [0.121022, 0.08664294, 1.0]], ['2, k, 11', [0.1105844, 0.0284522, 1.0]], ['2, k, 12', [-0.1887247, 0.1139705, 1.0]], ['2, k, 13', [-0.2215146, -0.3046549, 1.0]], ['2, k, 14', [-0.2151897, -0.6674181, 1.0]], ['2, k, 15', [-0.2308225, -0.7596353, 1.0]], ['2, k, 16', [-0.02930341, 0.1063308, 1.0]], ['2, k, 17', [-0.05675538, -0.3128181, 1.0]], ['2, k, 18', [-0.08918921, -0.664977, 1.0]], ['2, k, 19', [-0.07859649, -0.7442409, 1.0]], ['2, k, 20', [-0.09057939, 0.6824917, 1.0]], ['2, k, 21', [-0.3680151, -0.02194536, 1.0]], ['2, k, 22', [-0.3075747, 0.05135477, 1.0]], ['2, k, 23', [0.1195062, -0.04570384, 1.0]], ['2, k, 24', [0.06712712, 0.03658337, 1.0]]]
[['2, k, 0', [-0.1102903, 0.1124712, 1.0]], ['2, k, 1', [-0.09788385, 0.4425206, 1.0]], ['2, k, 2', [-0.08168498, 0.7604085, 1.0]], ['2, k, 3', [-0.07030833, 0.8991601, 1.0]], ['2, k, 4', [-0.2627258, 0.6401039, 1.0]], ['2, k, 5', [-0.3429712, 0.3647496, 1.0]], ['2, k, 6', [-0.3670415, 0.1228181, 1.0]], ['2, k, 7', [-0.3597809, 0.05613592, 1.0]], ['2, k, 8', [0.09877633, 0.6269062, 1.0]], ['2, k, 9', [0.1163267, 0.3520641, 1.0]], ['2, k, 10', [0.1213626, 0.08744637, 1.0]], ['2, k, 11', [0.1094234, 0.02682778, 1.0]], ['2, k, 12', [-0.1882517, 0.1151862, 1.0]], ['2, k, 13', [-0.2248335, -0.3030076, 1.0]], ['2, k, 14', [-0.2244379, -0.6679403, 1.0]], ['2, k, 15', [-0.2026567, -0.7223164, 1.0]], ['2, k, 16', [-0.02883984, 0.1064991, 1.0]], ['2, k, 17', [-0.0574378, -0.3125662, 1.0]], ['2, k, 18', [-0.09168775, -0.6636778, 1.0]], ['2, k, 19', [-0.07659705, -0.742953, 1.0]], ['2, k, 20', [-0.08602075, 0.6827366, 1.0]], ['2, k, 21', [-0.3660093, -0.02128073, 1.0]], ['2, k, 22', [-0.3076023, 0.0461731, 1.0]], ['2, k, 23', [0.1141361, -0.04468868, 1.0]], ['2, k, 24', [0.06586122, 0.04196469, 1.0]]]
[['2, k, 0', [-0.1098272, 0.1131403, 1.0]], ['2, k, 1', [-0.09572116, 0.4429769, 1.0]], ['2, k, 2', [-0.07767648, 0.7604789, 1.0]], ['2, k, 3', [-0.06452202, 0.8987108, 1.0]], ['2, k, 4', [-0.2589022, 0.6409144, 1.0]], ['2, k, 5', [-0.339691, 0.3649792, 1.0]], ['2, k, 6', [-0.3658988, 0.1253389, 1.0]], ['2, k, 7', [-0.3577979, 0.05758591, 1.0]], ['2, k, 8', [0.1027821, 0.6268817, 1.0]], ['2, k, 9', [0.1186723, 0.3530525, 1.0]], ['2, k, 10', [0.1216022, 0.08832976, 1.0]], ['2, k, 11', [0.1097758, 0.02679886, 1.0]], ['2, k, 12', [-0.1878945, 0.1161742, 1.0]], ['2, k, 13', [-0.235744, -0.308918, 1.0]], ['2, k, 14', [-0.2601742, -0.6572044, 1.0]], ['2, k, 15', [-0.2407777, -0.7498872, 1.0]], ['2, k, 16', [-0.02832597, 0.1068342, 1.0]], ['2, k, 17', [-0.05927342, -0.3113727, 1.0]], ['2, k, 18', [-0.0922793, -0.6635433, 1.0]], ['2, k, 19', [-0.07424439, -0.7424123, 1.0]], ['2, k, 20', [-0.08242512, 0.6829193, 1.0]], ['2, k, 21', [-0.378206, -0.006033106, 1.0]], ['2, k, 22', [-0.311173, 0.04446734, 1.0]], ['2, k, 23', [0.1148723, -0.04968999, 1.0]], ['2, k, 24', [0.06264184, 0.01604713, 1.0]]]
[['2, k, 0', [-0.1091989, 0.1136086, 1.0]], ['2, k, 1', [-0.09367998, 0.4431478, 1.0]], ['2, k, 2', [-0.07445094, 0.7602721, 1.0]], ['2, k, 3', [-0.06040277, 0.8983182, 1.0]], ['2, k, 4', [-0.2557275, 0.6415768, 1.0]], ['2, k, 5', [-0.3353599, 0.3653312, 1.0]], ['2, k, 6', [-0.3652894, 0.1261068, 1.0]], ['2, k, 7', [-0.3547581, 0.06054144, 1.0]], ['2, k, 8', [0.1058146, 0.6268664, 1.0]], ['2, k, 9', [0.1212461, 0.3531705, 1.0]], ['2, k, 10', [0.1225389, 0.09029587, 1.0]], ['2, k, 11', [0.1104941, 0.02682496, 1.0]], ['2, k, 12', [-0.1875169, 0.1169668, 1.0]], ['2, k, 13', [-0.2527368, -0.3138836, 1.0]], ['2, k, 14', [-0.2839106, -0.6571112, 1.0]], ['2, k, 15', [-0.322739, -0.7289869, 1.0]], ['2, k, 16', [-0.02740756, 0.1068786, 1.0]], ['2, k, 17', [-0.06210945, -0.3099069, 1.0]], ['2, k, 18', [-0.09273796, -0.6634681, 1.0]], ['2, k, 19', [-0.07351666, -0.7417024, 1.0]], ['2, k, 20', [-0.07945395, 0.6828066, 1.0]], ['2, k, 21', [-0.3524626, -0.04341914, 1.0]], ['2, k, 22', [-0.3053889, 0.04692766, 1.0]], ['2, k, 23', [0.1172791, -0.04540491, 1.0]], ['2, k, 24', [0.0681534, 0.04121849, 1.0]]]
[['2, k, 0', [-0.1087407, 0.1140105, 1.0]], ['2, k, 1', [-0.09175804, 0.4434679, 1.0]], ['2, k, 2', [-0.07138417, 0.7603671, 1.0]], ['2, k, 3', [-0.05586195, 0.8981212, 1.0]], ['2, k, 4', [-0.2524073, 0.6420797, 1.0]], ['2, k, 5', [-0.3325464, 0.3657697, 1.0]], ['2, k, 6', [-0.3648308, 0.1272084, 1.0]], ['2, k, 7', [-0.3549831, 0.06141863, 1.0]], ['2, k, 8', [0.1089992, 0.6264727, 1.0]], ['2, k, 9', [0.1234712, 0.3551768, 1.0]], ['2, k, 10', [0.1229286, 0.09037105, 1.0]], ['2, k, 11', [0.112736, 0.02577645, 1.0]], ['2, k, 12', [-0.1873038, 0.1176239, 1.0]], ['2, k, 13', [-0.2648203, -0.3118337, 1.0]], ['2, k, 14', [-0.3244568, -0.6442968, 1.0]], ['2, k, 15', [-0.3758398, -0.7094449, 1.0]], ['2, k, 16', [-0.02668262, 0.1070223, 1.0]], ['2, k, 17', [-0.06339146, -0.3071594, 1.0]], ['2, k, 18', [-0.09774797, -0.663453, 1.0]], ['2, k, 19', [-0.07053635, -0.7371408, 1.0]], ['2, k, 20', [-0.07662475, 0.6829563, 1.0]], ['2, k, 21', [-0.347888, -0.03725225, 1.0]], ['2, k, 22', [-0.3043305, 0.06412415, 1.0]], ['2, k, 23', [0.1091581, -0.05058688, 1.0]], ['2, k, 24', [0.066954, 0.02202169, 1.0]]]
[['2, k, 0', [-0.1090657, 0.1144559, 1.0]], ['2, k, 1', [-0.09064127, 0.4437865, 1.0]], ['2, k, 2', [-0.0675939, 0.7605831, 1.0]], ['2, k, 3', [-0.05230884, 0.8983422, 1.0]], ['2, k, 4', [-0.2492623, 0.6429541, 1.0]], ['2, k, 5', [-0.330424, 0.3661201, 1.0]], ['2, k, 6', [-0.365365, 0.1233617, 1.0]], ['2, k, 7', [-0.3586011, 0.06476711, 1.0]], ['2, k, 8', [0.1119991, 0.6260681, 1.0]], ['2, k, 9', [0.125743, 0.3560719, 1.0]], ['2, k, 10', [0.1241979, 0.0901383, 1.0]], ['2, k, 11', [0.1160813, 0.02611548, 1.0]], ['2, k, 12', [-0.187948, 0.1186846, 1.0]], ['2, k, 13', [-0.2829751, -0.3108612, 1.0]], ['2, k, 14', [-0.3756485, -0.6358272, 1.0]], ['2, k, 15', [-0.4260254, -0.6992188, 1.0]], ['2, k, 16', [-0.0267853, 0.1070822, 1.0]], ['2, k, 17', [-0.06429109, -0.3054708, 1.0]], ['2, k, 18', [-0.1012605, -0.6639009, 1.0]], ['2, k, 19', [-0.0680847, -0.7337321, 1.0]], ['2, k, 20', [-0.07359241, 0.6832148, 1.0]], ['2, k, 21', [-0.3441882, -0.03103373, 1.0]], ['2, k, 22', [-0.3043573, 0.0679439, 1.0]], ['2, k, 23', [0.1161649, -0.05017277, 1.0]], ['2, k, 24', [0.06911473, 0.02636608, 1.0]]]
