[['2, k, 0', [0.152527, -1.10961, 1.0]], ['2, k, 1', [0.155852, -0.826159, 1.0]], ['2, k, 2', [0.15843, -0.545536, 1.0]], ['2, k, 3', [0.17382, -0.400781, 1.0]], ['2, k, 4', [-0.0207896, -0.654328, 1.0]], ['2, k, 5', [-0.13147, -0.886186, 1.0]], ['2, k, 6', [-0.205496, -1.07281, 1.0]], ['2, k, 7', [-0.205063, -1.11455, 1.0]], ['2, k, 8', [0.336904, -0.653917, 1.0]], ['2, k, 9', [0.433195, -0.899009, 1.0]], ['2, k, 10', [0.465276, -1.0935, 1.0]], ['2, k, 11', [0.460139, -1.12987, 1.0]], ['2, k, 12', [0.0691712, -1.09604, 1.0]], ['2, k, 13', [0.0663349, -1.38274, 1.0]], ['2, k, 14', [0.0635776, -1.78366, 1.0]], ['2, k, 15', [0.049238, -1.8449, 1.0]], ['2, k, 16', [0.232127, -1.09585, 1.0]], ['2, k, 17', [0.24911, -1.38182, 1.0]], ['2, k, 18', [0.275612, -1.78521, 1.0]], ['2, k, 19', [0.268063, -1.84147, 1.0]], ['2, k, 20', [0.157918, -0.615475, 1.0]], ['2, k, 21', [-0.2102, -1.1537, 1.0]], ['2, k, 22', [-0.132046, -1.12812, 1.0]], ['2, k, 23', [0.465243, -1.17091, 1.0]], ['2, k, 24', [0.496079, -1.12468, 1.0]]]
[['2, k, 0', [0.153527, -1.12731, 1.0]], ['2, k, 1', [0.157129, -0.836862, 1.0]], ['2, k, 2', [0.160103, -0.549208, 1.0]], ['2, k, 3', [0.16798, -0.403011, 1.0]], ['2, k, 4', [-0.0201487, -0.653352, 1.0]], ['2, k, 5', [-0.133354, -0.908282, 1.0]], ['2, k, 6', [-0.184188, -1.12261, 1.0]], ['2, k, 7', [-0.180055, -1.16255, 1.0]], ['2, k, 8', [0.339921, -0.652195, 1.0]], ['2, k, 9', [0.472107, -0.897667, 1.0]], ['2, k, 10', [0.490493, -1.105, 1.0]], ['2, k, 11', [0.480171, -1.1271, 1.0]], ['2, k, 12', [0.0680646, -1.11416, 1.0]], ['2, k, 13', [0.0704157, -1.39007, 1.0]], ['2, k, 14', [0.0748419, -1.79887, 1.0]], ['2, k, 15', [0.0652339, -1.84874, 1.0]], ['2, k, 16', [0.235273, -1.11296, 1.0]], ['2, k, 17', [0.245782, -1.38027, 1.0]], ['2, k, 18', [0.26556, -1.79958, 1.0]], ['2, k, 19', [0.257587, -1.84584, 1.0]], ['2, k, 20', [0.159556, -0.621073, 1.0]], ['2, k, 21', [-0.185142, -1.20117, 1.0]], ['2, k, 22', [-0.105019, -1.16559, 1.0]], ['2, k, 23', [0.485574, -1.16408, 1.0]], ['2, k, 24', [0.402552, -1.14341, 1.0]]]
[['2, k, 0', [0.153614, -1.12758, 1.0]], ['2, k, 1', [0.157091, -0.836893, 1.0]], ['2, k, 2', [0.15985, -0.549019, 1.0]], ['2, k, 3', [0.167838, -0.402923, 1.0]], ['2, k, 4', [-0.0203408, -0.653234, 1.0]], ['2, k, 5', [-0.133584, -0.908845, 1.0]], ['2, k, 6', [-0.184225, -1.12316, 1.0]], ['2, k, 7', [-0.181166, -1.16222, 1.0]], ['2, k, 8', [0.338858, -0.652353, 1.0]], ['2, k, 9', [0.470251, -0.898907, 1.0]], ['2, k, 10', [0.490093, -1.10516, 1.0]], ['2, k, 11', [0.479782, -1.12849, 1.0]], ['2, k, 12', [0.0681361, -1.11435, 1.0]], ['2, k, 13', [0.0699867, -1.38972, 1.0]], ['2, k, 14', [0.0737171, -1.799, 1.0]], ['2, k, 15', [0.0636689, -1.84892, 1.0]], ['2, k, 16', [0.235367, -1.11329, 1.0]], ['2, k, 17', [0.245471, -1.37772, 1.0]], ['2, k, 18', [0.264981, -1.79978, 1.0]], ['2, k, 19', [0.256652, -1.84628, 1.0]], ['2, k, 20', [0.159382, -0.620961, 1.0]], ['2, k, 21', [-0.183992, -1.2013, 1.0]], ['2, k, 22', [-0.106334, -1.16561, 1.0]], ['2, k, 23', [0.487464, -1.16435, 1.0]], ['2, k, 24', [0.406659, -1.14285, 1.0]]]
[['2, k, 0', [0.15374, -1.12766, 1.0]], ['2, k, 1', [0.157114, -0.836902, 1.0]], ['2, k, 2', [0.159826, -0.548984, 1.0]], ['2, k, 3', [0.167413, -0.402838, 1.0]], ['2, k, 4', [-0.0204721, -0.653121, 1.0]], ['2, k, 5', [-0.133749, -0.909118, 1.0]], ['2, k, 6', [-0.184345, -1.12348, 1.0]], ['2, k, 7', [-0.1806, -1.16097, 1.0]], ['2, k, 8', [0.33856, -0.652297, 1.0]], ['2, k, 9', [0.462906, -0.891749, 1.0]], ['2, k, 10', [0.48958, -1.09909, 1.0]], ['2, k, 11', [0.479729, -1.12722, 1.0]], ['2, k, 12', [0.0682591, -1.11445, 1.0]], ['2, k, 13', [0.0698155, -1.38971, 1.0]], ['2, k, 14', [0.0731315, -1.79902, 1.0]], ['2, k, 15', [0.0630274, -1.84905, 1.0]], ['2, k, 16', [0.235518, -1.11336, 1.0]], ['2, k, 17', [0.245783, -1.37724, 1.0]], ['2, k, 18', [0.265597, -1.79966, 1.0]], ['2, k, 19', [0.257376, -1.84641, 1.0]], ['2, k, 20', [0.15937, -0.620937, 1.0]], ['2, k, 21', [-0.183138, -1.19671, 1.0]], ['2, k, 22', [-0.105277, -1.16633, 1.0]], ['2, k, 23', [0.489132, -1.16477, 1.0]], ['2, k, 24', [0.406271, -1.14167, 1.0]]]
[['2, k, 0', [0.153806, -1.12765, 1.0]], ['2, k, 1', [0.157125, -0.836899, 1.0]], ['2, k, 2', [0.159636, -0.548951, 1.0]], ['2, k, 3', [0.167135, -0.402512, 1.0]], ['2, k, 4', [-0.0205106, -0.652894, 1.0]], ['2, k, 5', [-0.13395, -0.90942, 1.0]], ['2, k, 6', [-0.184533, -1.12378, 1.0]], ['2, k, 7', [-0.182097, -1.16103, 1.0]], ['2, k, 8', [0.338399, -0.652322, 1.0]], ['2, k, 9', [0.461299, -0.890344, 1.0]], ['2, k, 10', [0.488401, -1.09629, 1.0]], ['2, k, 11', [0.478904, -1.12348, 1.0]], ['2, k, 12', [0.0683694, -1.11443, 1.0]], ['2, k, 13', [0.0693147, -1.3897, 1.0]], ['2, k, 14', [0.0717627, -1.79885, 1.0]], ['2, k, 15', [0.0616242, -1.84918, 1.0]], ['2, k, 16', [0.235559, -1.11335, 1.0]], ['2, k, 17', [0.246209, -1.37731, 1.0]], ['2, k, 18', [0.266594, -1.79947, 1.0]], ['2, k, 19', [0.258684, -1.84654, 1.0]], ['2, k, 20', [0.159255, -0.620894, 1.0]], ['2, k, 21', [-0.185572, -1.1994, 1.0]], ['2, k, 22', [-0.106878, -1.16416, 1.0]], ['2, k, 23', [0.490842, -1.1584, 1.0]], ['2, k, 24', [0.405815, -1.13887, 1.0]]]
[['2, k, 0', [0.153967, -1.12757, 1.0]], ['2, k, 1', [0.157128, -0.836718, 1.0]], ['2, k, 2', [0.159239, -0.548029, 1.0]], ['2, k, 3', [0.167126, -0.402066, 1.0]], ['2, k, 4', [-0.0208199, -0.652813, 1.0]], ['2, k, 5', [-0.133918, -0.909293, 1.0]], ['2, k, 6', [-0.184658, -1.12362, 1.0]], ['2, k, 7', [-0.182758, -1.15962, 1.0]], ['2, k, 8', [0.33827, -0.652291, 1.0]], ['2, k, 9', [0.460167, -0.887621, 1.0]], ['2, k, 10', [0.486518, -1.0906, 1.0]], ['2, k, 11', [0.477326, -1.11732, 1.0]], ['2, k, 12', [0.0685942, -1.11432, 1.0]], ['2, k, 13', [0.0692477, -1.38941, 1.0]], ['2, k, 14', [0.0712871, -1.79872, 1.0]], ['2, k, 15', [0.0612677, -1.84923, 1.0]], ['2, k, 16', [0.235662, -1.11328, 1.0]], ['2, k, 17', [0.247127, -1.38333, 1.0]], ['2, k, 18', [0.267964, -1.79942, 1.0]], ['2, k, 19', [0.260446, -1.8465, 1.0]], ['2, k, 20', [0.158991, -0.620179, 1.0]], ['2, k, 21', [-0.186874, -1.19812, 1.0]], ['2, k, 22', [-0.106438, -1.16402, 1.0]], ['2, k, 23', [0.483644, -1.14758, 1.0]], ['2, k, 24', [0.402207, -1.13588, 1.0]]]
[['2, k, 0', [0.153925, -1.12721, 1.0]], ['2, k, 1', [0.156811, -0.8363, 1.0]], ['2, k, 2', [0.157874, -0.54697, 1.0]], ['2, k, 3', [0.167412, -0.401721, 1.0]], ['2, k, 4', [-0.0212717, -0.653273, 1.0]], ['2, k, 5', [-0.133902, -0.90928, 1.0]], ['2, k, 6', [-0.18469, -1.12356, 1.0]], ['2, k, 7', [-0.180835, -1.15948, 1.0]], ['2, k, 8', [0.338262, -0.652151, 1.0]], ['2, k, 9', [0.459818, -0.88485, 1.0]], ['2, k, 10', [0.486325, -1.08347, 1.0]], ['2, k, 11', [0.477071, -1.10999, 1.0]], ['2, k, 12', [0.0685699, -1.11377, 1.0]], ['2, k, 13', [0.0691414, -1.38853, 1.0]], ['2, k, 14', [0.0710682, -1.79808, 1.0]], ['2, k, 15', [0.0614945, -1.84911, 1.0]], ['2, k, 16', [0.235607, -1.11306, 1.0]], ['2, k, 17', [0.246597, -1.38514, 1.0]], ['2, k, 18', [0.266495, -1.79935, 1.0]], ['2, k, 19', [0.259305, -1.8466, 1.0]], ['2, k, 20', [0.157908, -0.619231, 1.0]], ['2, k, 21', [-0.184318, -1.19817, 1.0]], ['2, k, 22', [-0.106277, -1.16374, 1.0]], ['2, k, 23', [0.48047, -1.14493, 1.0]], ['2, k, 24', [0.403138, -1.12773, 1.0]]]
[['2, k, 0', [0.153965, -1.12635, 1.0]], ['2, k, 1', [0.156827, -0.836033, 1.0]], ['2, k, 2', [0.158152, -0.546696, 1.0]], ['2, k, 3', [0.167405, -0.400341, 1.0]], ['2, k, 4', [-0.02142, -0.653526, 1.0]], ['2, k, 5', [-0.133949, -0.909324, 1.0]], ['2, k, 6', [-0.184553, -1.12352, 1.0]], ['2, k, 7', [-0.179758, -1.16081, 1.0]], ['2, k, 8', [0.338499, -0.652302, 1.0]], ['2, k, 9', [0.459548, -0.883835, 1.0]], ['2, k, 10', [0.48586, -1.08049, 1.0]], ['2, k, 11', [0.476886, -1.1073, 1.0]], ['2, k, 12', [0.0686446, -1.11305, 1.0]], ['2, k, 13', [0.0693694, -1.3849, 1.0]], ['2, k, 14', [0.0715601, -1.7978, 1.0]], ['2, k, 15', [0.0622977, -1.84866, 1.0]], ['2, k, 16', [0.235589, -1.11205, 1.0]], ['2, k, 17', [0.246889, -1.38604, 1.0]], ['2, k, 18', [0.266986, -1.79794, 1.0]], ['2, k, 19', [0.260199, -1.84619, 1.0]], ['2, k, 20', [0.158063, -0.618872, 1.0]], ['2, k, 21', [-0.18862, -1.19959, 1.0]], ['2, k, 22', [-0.106612, -1.16363, 1.0]], ['2, k, 23', [0.4811, -1.13972, 1.0]], ['2, k, 24', [0.403711, -1.12709, 1.0]]]
[['2, k, 0', [0.153471, -1.12536, 1.0]], ['2, k, 1', [0.156575, -0.83553, 1.0]], ['2, k, 2', [0.158017, -0.546454, 1.0]], ['2, k, 3', [0.167621, -0.399694, 1.0]], ['2, k, 4', [-0.0215917, -0.653111, 1.0]], ['2, k, 5', [-0.13333, -0.908981, 1.0]], ['2, k, 6', [-0.184322, -1.12295, 1.0]], ['2, k, 7', [-0.181092, -1.16218, 1.0]], ['2, k, 8', [0.338677, -0.652366, 1.0]], ['2, k, 9', [0.459493, -0.882795, 1.0]], ['2, k, 10', [0.485121, -1.07833, 1.0]], ['2, k, 11', [0.47373, -1.10577, 1.0]], ['2, k, 12', [0.0682103, -1.1119, 1.0]], ['2, k, 13', [0.0688564, -1.38478, 1.0]], ['2, k, 14', [0.0709107, -1.7963, 1.0]], ['2, k, 15', [0.0620135, -1.84817, 1.0]], ['2, k, 16', [0.235038, -1.11122, 1.0]], ['2, k, 17', [0.244454, -1.38675, 1.0]], ['2, k, 18', [0.261702, -1.79785, 1.0]], ['2, k, 19', [0.254691, -1.84564, 1.0]], ['2, k, 20', [0.157835, -0.61847, 1.0]], ['2, k, 21', [-0.191557, -1.19697, 1.0]], ['2, k, 22', [-0.108192, -1.1651, 1.0]], ['2, k, 23', [0.476668, -1.13791, 1.0]], ['2, k, 24', [0.393017, -1.12497, 1.0]]]
[['2, k, 0', [0.153093, -1.12426, 1.0]], ['2, k, 1', [0.156315, -0.834785, 1.0]], ['2, k, 2', [0.157806, -0.545714, 1.0]], ['2, k, 3', [0.16784, -0.399395, 1.0]], ['2, k, 4', [-0.0218586, -0.65318, 1.0]], ['2, k, 5', [-0.133242, -0.909385, 1.0]], ['2, k, 6', [-0.18425, -1.12306, 1.0]], ['2, k, 7', [-0.180267, -1.16078, 1.0]], ['2, k, 8', [0.338968, -0.652307, 1.0]], ['2, k, 9', [0.45847, -0.880973, 1.0]], ['2, k, 10', [0.484153, -1.07595, 1.0]], ['2, k, 11', [0.472384, -1.10574, 1.0]], ['2, k, 12', [0.0679052, -1.11074, 1.0]], ['2, k, 13', [0.0680088, -1.3808, 1.0]], ['2, k, 14', [0.0693012, -1.79477, 1.0]], ['2, k, 15', [0.0603821, -1.84777, 1.0]], ['2, k, 16', [0.234585, -1.11017, 1.0]], ['2, k, 17', [0.242918, -1.3855, 1.0]], ['2, k, 18', [0.258658, -1.79735, 1.0]], ['2, k, 19', [0.251485, -1.84487, 1.0]], ['2, k, 20', [0.157571, -0.617663, 1.0]], ['2, k, 21', [-0.187318, -1.19918, 1.0]], ['2, k, 22', [-0.108336, -1.16389, 1.0]], ['2, k, 23', [0.473423, -1.13656, 1.0]], ['2, k, 24', [0.395103, -1.12441, 1.0]]]
[['2, k, 0', [0.15267, -1.12341, 1.0]], ['2, k, 1', [0.1561, -0.834315, 1.0]], ['2, k, 2', [0.157756, -0.545561, 1.0]], ['2, k, 3', [0.168061, -0.398936, 1.0]], ['2, k, 4', [-0.0220514, -0.653153, 1.0]], ['2, k, 5', [-0.133019, -0.909097, 1.0]], ['2, k, 6', [-0.184118, -1.12229, 1.0]], ['2, k, 7', [-0.180625, -1.16034, 1.0]], ['2, k, 8', [0.338814, -0.652422, 1.0]], ['2, k, 9', [0.458129, -0.880277, 1.0]], ['2, k, 10', [0.48365, -1.07495, 1.0]], ['2, k, 11', [0.471963, -1.10557, 1.0]], ['2, k, 12', [0.0675624, -1.10975, 1.0]], ['2, k, 13', [0.067616, -1.3808, 1.0]], ['2, k, 14', [0.0688207, -1.79347, 1.0]], ['2, k, 15', [0.0597898, -1.84722, 1.0]], ['2, k, 16', [0.234086, -1.10946, 1.0]], ['2, k, 17', [0.243206, -1.38586, 1.0]], ['2, k, 18', [0.259947, -1.79649, 1.0]], ['2, k, 19', [0.252958, -1.84441, 1.0]], ['2, k, 20', [0.157463, -0.617413, 1.0]], ['2, k, 21', [-0.186495, -1.19894, 1.0]], ['2, k, 22', [-0.10655, -1.16356, 1.0]], ['2, k, 23', [0.475851, -1.1358, 1.0]], ['2, k, 24', [0.397129, -1.12615, 1.0]]]
[['2, k, 0', [0.152593, -1.1227, 1.0]], ['2, k, 1', [0.156038, -0.834076, 1.0]], ['2, k, 2', [0.157774, -0.545846, 1.0]], ['2, k, 3', [0.167744, -0.399051, 1.0]], ['2, k, 4', [-0.0223431, -0.653407, 1.0]], ['2, k, 5', [-0.132497, -0.908634, 1.0]], ['2, k, 6', [-0.1842, -1.12141, 1.0]], ['2, k, 7', [-0.182564, -1.1606, 1.0]], ['2, k, 8', [0.33836, -0.652445, 1.0]], ['2, k, 9', [0.457671, -0.879615, 1.0]], ['2, k, 10', [0.482771, -1.07443, 1.0]], ['2, k, 11', [0.471404, -1.10814, 1.0]], ['2, k, 12', [0.0674755, -1.10913, 1.0]], ['2, k, 13', [0.0674353, -1.38087, 1.0]], ['2, k, 14', [0.0684968, -1.79272, 1.0]], ['2, k, 15', [0.0593347, -1.84699, 1.0]], ['2, k, 16', [0.234014, -1.10864, 1.0]], ['2, k, 17', [0.243885, -1.38557, 1.0]], ['2, k, 18', [0.261633, -1.79556, 1.0]], ['2, k, 19', [0.254822, -1.84386, 1.0]], ['2, k, 20', [0.15745, -0.617518, 1.0]], ['2, k, 21', [-0.193628, -1.19753, 1.0]], ['2, k, 22', [-0.106229, -1.16373, 1.0]], ['2, k, 23', [0.475594, -1.14199, 1.0]], ['2, k, 24', [0.39737, -1.12663, 1.0]]]
[['2, k, 0', [0.152371, -1.12201, 1.0]], ['2, k, 1', [0.155801, -0.8336, 1.0]], ['2, k, 2', [0.157443, -0.545544, 1.0]], ['2, k, 3', [0.167802, -0.399136, 1.0]], ['2, k, 4', [-0.0236959, -0.653805, 1.0]], ['2, k, 5', [-0.132491, -0.908408, 1.0]], ['2, k, 6', [-0.18451, -1.12089, 1.0]], ['2, k, 7', [-0.183122, -1.15871, 1.0]], ['2, k, 8', [0.338081, -0.652167, 1.0]], ['2, k, 9', [0.456757, -0.879132, 1.0]], ['2, k, 10', [0.481637, -1.07384, 1.0]], ['2, k, 11', [0.470086, -1.10909, 1.0]], ['2, k, 12', [0.0673627, -1.10872, 1.0]], ['2, k, 13', [0.0673786, -1.38108, 1.0]], ['2, k, 14', [0.0685144, -1.79221, 1.0]], ['2, k, 15', [0.0587481, -1.84697, 1.0]], ['2, k, 16', [0.233645, -1.10763, 1.0]], ['2, k, 17', [0.244338, -1.38599, 1.0]], ['2, k, 18', [0.26307, -1.79426, 1.0]], ['2, k, 19', [0.255941, -1.84328, 1.0]], ['2, k, 20', [0.157137, -0.617161, 1.0]], ['2, k, 21', [-0.188133, -1.19571, 1.0]], ['2, k, 22', [-0.1068, -1.16367, 1.0]], ['2, k, 23', [0.476273, -1.14248, 1.0]], ['2, k, 24', [0.396424, -1.12635, 1.0]]]
[['2, k, 0', [0.152346, -1.12149, 1.0]], ['2, k, 1', [0.155708, -0.833391, 1.0]], ['2, k, 2', [0.157299, -0.545795, 1.0]], ['2, k, 3', [0.167505, -0.399601, 1.0]], ['2, k, 4', [-0.0246392, -0.653721, 1.0]], ['2, k, 5', [-0.132752, -0.908716, 1.0]], ['2, k, 6', [-0.184838, -1.12103, 1.0]], ['2, k, 7', [-0.184306, -1.15855, 1.0]], ['2, k, 8', [0.337772, -0.651816, 1.0]], ['2, k, 9', [0.456355, -0.879105, 1.0]], ['2, k, 10', [0.480822, -1.07378, 1.0]], ['2, k, 11', [0.470971, -1.11071, 1.0]], ['2, k, 12', [0.0673535, -1.10847, 1.0]], ['2, k, 13', [0.0670994, -1.38179, 1.0]], ['2, k, 14', [0.0678403, -1.79205, 1.0]], ['2, k, 15', [0.0573661, -1.84689, 1.0]], ['2, k, 16', [0.233594, -1.10677, 1.0]], ['2, k, 17', [0.24427, -1.38609, 1.0]], ['2, k, 18', [0.262858, -1.79315, 1.0]], ['2, k, 19', [0.255146, -1.84287, 1.0]], ['2, k, 20', [0.157004, -0.617275, 1.0]], ['2, k, 21', [-0.194734, -1.1943, 1.0]], ['2, k, 22', [-0.104927, -1.16128, 1.0]], ['2, k, 23', [0.473609, -1.14521, 1.0]], ['2, k, 24', [0.398097, -1.12796, 1.0]]]
[['2, k, 0', [0.152101, -1.12121, 1.0]], ['2, k, 1', [0.155576, -0.833214, 1.0]], ['2, k, 2', [0.157306, -0.545846, 1.0]], ['2, k, 3', [0.167192, -0.399816, 1.0]], ['2, k, 4', [-0.024725, -0.654272, 1.0]], ['2, k, 5', [-0.132688, -0.908333, 1.0]], ['2, k, 6', [-0.185448, -1.12034, 1.0]], ['2, k, 7', [-0.184738, -1.15678, 1.0]], ['2, k, 8', [0.337665, -0.651715, 1.0]], ['2, k, 9', [0.455976, -0.879038, 1.0]], ['2, k, 10', [0.479574, -1.07348, 1.0]], ['2, k, 11', [0.468897, -1.10519, 1.0]], ['2, k, 12', [0.0672132, -1.10832, 1.0]], ['2, k, 13', [0.0670261, -1.38184, 1.0]], ['2, k, 14', [0.0678598, -1.79192, 1.0]], ['2, k, 15', [0.0574999, -1.84691, 1.0]], ['2, k, 16', [0.233222, -1.10635, 1.0]], ['2, k, 17', [0.243955, -1.38554, 1.0]], ['2, k, 18', [0.262636, -1.79285, 1.0]], ['2, k, 19', [0.255045, -1.84251, 1.0]], ['2, k, 20', [0.156966, -0.617272, 1.0]], ['2, k, 21', [-0.198434, -1.19356, 1.0]], ['2, k, 22', [-0.107179, -1.16214, 1.0]], ['2, k, 23', [0.464841, -1.14684, 1.0]], ['2, k, 24', [0.414307, -1.12764, 1.0]]]
[['2, k, 0', [0.152098, -1.12096, 1.0]], ['2, k, 1', [0.155458, -0.833081, 1.0]], ['2, k, 2', [0.157042, -0.546134, 1.0]], ['2, k, 3', [0.167205, -0.400221, 1.0]], ['2, k, 4', [-0.0251507, -0.654399, 1.0]], ['2, k, 5', [-0.132706, -0.908312, 1.0]], ['2, k, 6', [-0.185622, -1.12024, 1.0]], ['2, k, 7', [-0.186037, -1.1577, 1.0]], ['2, k, 8', [0.337698, -0.651696, 1.0]], ['2, k, 9', [0.455742, -0.878944, 1.0]], ['2, k, 10', [0.479051, -1.07338, 1.0]], ['2, k, 11', [0.46869, -1.1063, 1.0]], ['2, k, 12', [0.0672184, -1.10813, 1.0]], ['2, k, 13', [0.0672498, -1.38742, 1.0]], ['2, k, 14', [0.0683522, -1.79227, 1.0]], ['2, k, 15', [0.0577615, -1.84667, 1.0]], ['2, k, 16', [0.233209, -1.10607, 1.0]], ['2, k, 17', [0.243899, -1.38526, 1.0]], ['2, k, 18', [0.262522, -1.79258, 1.0]], ['2, k, 19', [0.254633, -1.84242, 1.0]], ['2, k, 20', [0.156741, -0.617445, 1.0]], ['2, k, 21', [-0.198659, -1.19493, 1.0]], ['2, k, 22', [-0.108348, -1.15897, 1.0]], ['2, k, 23', [0.466707, -1.14705, 1.0]], ['2, k, 24', [0.430843, -1.11785, 1.0]]]
[['2, k, 0', [0.152068, -1.1208, 1.0]], ['2, k, 1', [0.155456, -0.832968, 1.0]], ['2, k, 2', [0.157231, -0.546339, 1.0]], ['2, k, 3', [0.167058, -0.400488, 1.0]], ['2, k, 4', [-0.0256659, -0.654507, 1.0]], ['2, k, 5', [-0.132915, -0.908365, 1.0]], ['2, k, 6', [-0.18572, -1.12019, 1.0]], ['2, k, 7', [-0.185452, -1.15726, 1.0]], ['2, k, 8', [0.337441, -0.651909, 1.0]], ['2, k, 9', [0.455861, -0.879014, 1.0]], ['2, k, 10', [0.478776, -1.07332, 1.0]], ['2, k, 11', [0.469876, -1.10621, 1.0]], ['2, k, 12', [0.0672065, -1.10797, 1.0]], ['2, k, 13', [0.0678434, -1.38887, 1.0]], ['2, k, 14', [0.0697659, -1.79226, 1.0]], ['2, k, 15', [0.059039, -1.84658, 1.0]], ['2, k, 16', [0.233162, -1.10593, 1.0]], ['2, k, 17', [0.243622, -1.38539, 1.0]], ['2, k, 18', [0.261894, -1.79247, 1.0]], ['2, k, 19', [0.253589, -1.84242, 1.0]], ['2, k, 20', [0.15688, -0.617578, 1.0]], ['2, k, 21', [-0.190359, -1.19052, 1.0]], ['2, k, 22', [-0.105195, -1.16017, 1.0]], ['2, k, 23', [0.466433, -1.1476, 1.0]], ['2, k, 24', [0.416063, -1.12871, 1.0]]]
[['2, k, 0', [0.151944, -1.12076, 1.0]], ['2, k, 1', [0.155276, -0.832951, 1.0]], ['2, k, 2', [0.157078, -0.546622, 1.0]], ['2, k, 3', [0.166863, -0.400598, 1.0]], ['2, k, 4', [-0.0255172, -0.654863, 1.0]], ['2, k, 5', [-0.132865, -0.90794, 1.0]], ['2, k, 6', [-0.185816, -1.11963, 1.0]], ['2, k, 7', [-0.185677, -1.15809, 1.0]], ['2, k, 8', [0.337245, -0.652021, 1.0]], ['2, k, 9', [0.455542, -0.878714, 1.0]], ['2, k, 10', [0.478455, -1.07305, 1.0]], ['2, k, 11', [0.468922, -1.10656, 1.0]], ['2, k, 12', [0.0670818, -1.10792, 1.0]], ['2, k, 13', [0.0689851, -1.38331, 1.0]], ['2, k, 14', [0.0727787, -1.79271, 1.0]], ['2, k, 15', [0.0625841, -1.84648, 1.0]], ['2, k, 16', [0.233059, -1.1059, 1.0]], ['2, k, 17', [0.243243, -1.38543, 1.0]], ['2, k, 18', [0.261124, -1.79248, 1.0]], ['2, k, 19', [0.252807, -1.84256, 1.0]], ['2, k, 20', [0.156711, -0.617801, 1.0]], ['2, k, 21', [-0.196266, -1.19551, 1.0]], ['2, k, 22', [-0.105593, -1.16131, 1.0]], ['2, k, 23', [0.464814, -1.14801, 1.0]], ['2, k, 24', [0.414364, -1.12781, 1.0]]]
[['2, k, 0', [0.151982, -1.12062, 1.0]], ['2, k, 1', [0.155233, -0.832731, 1.0]], ['2, k, 2', [0.156984, -0.54637, 1.0]], ['2, k, 3', [0.166918, -0.40084, 1.0]], ['2, k, 4', [-0.0256773, -0.65493, 1.0]], ['2, k, 5', [-0.132767, -0.907785, 1.0]], ['2, k, 6', [-0.185943, -1.1191, 1.0]], ['2, k, 7', [-0.186269, -1.15768, 1.0]], ['2, k, 8', [0.337036, -0.651978, 1.0]], ['2, k, 9', [0.455477, -0.878739, 1.0]], ['2, k, 10', [0.478175, -1.07309, 1.0]], ['2, k, 11', [0.468939, -1.10698, 1.0]], ['2, k, 12', [0.0670988, -1.10786, 1.0]], ['2, k, 13', [0.0692197, -1.38684, 1.0]], ['2, k, 14', [0.0732324, -1.79264, 1.0]], ['2, k, 15', [0.0630255, -1.84655, 1.0]], ['2, k, 16', [0.233117, -1.10568, 1.0]], ['2, k, 17', [0.243162, -1.38525, 1.0]], ['2, k, 18', [0.260853, -1.79242, 1.0]], ['2, k, 19', [0.252411, -1.84237, 1.0]], ['2, k, 20', [0.156635, -0.61757, 1.0]], ['2, k, 21', [-0.199766, -1.19456, 1.0]], ['2, k, 22', [-0.106767, -1.16157, 1.0]], ['2, k, 23', [0.465156, -1.14642, 1.0]], ['2, k, 24', [0.43323, -1.11386, 1.0]]]
[['2, k, 0', [0.151916, -1.12052, 1.0]], ['2, k, 1', [0.155185, -0.832696, 1.0]], ['2, k, 2', [0.157041, -0.546578, 1.0]], ['2, k, 3', [0.166963, -0.400969, 1.0]], ['2, k, 4', [-0.0256418, -0.655342, 1.0]], ['2, k, 5', [-0.132904, -0.908102, 1.0]], ['2, k, 6', [-0.186353, -1.11927, 1.0]], ['2, k, 7', [-0.185524, -1.1548, 1.0]], ['2, k, 8', [0.336913, -0.65187, 1.0]], ['2, k, 9', [0.455376, -0.878794, 1.0]], ['2, k, 10', [0.477844, -1.07312, 1.0]], ['2, k, 11', [0.46929, -1.10752, 1.0]], ['2, k, 12', [0.0670215, -1.10776, 1.0]], ['2, k, 13', [0.0693245, -1.38486, 1.0]], ['2, k, 14', [0.0736383, -1.79245, 1.0]], ['2, k, 15', [0.0636306, -1.84662, 1.0]], ['2, k, 16', [0.233071, -1.1056, 1.0]], ['2, k, 17', [0.242737, -1.3851, 1.0]], ['2, k, 18', [0.25991, -1.79244, 1.0]], ['2, k, 19', [0.251468, -1.84237, 1.0]], ['2, k, 20', [0.156663, -0.617724, 1.0]], ['2, k, 21', [-0.190322, -1.1902, 1.0]], ['2, k, 22', [-0.104958, -1.15909, 1.0]], ['2, k, 23', [0.468041, -1.15148, 1.0]], ['2, k, 24', [0.422127, -1.12375, 1.0]]]
